1.59369e-18-0.118492j -3.8462e-17+0.108522j 1.32987e-17-0.0539539j 1.75241e-17+0.0859422j 4.95944e-17-0.022014j -7.67312e-18+0.024678j -1.97022e-16+0.0461388j 4.43328e-17+0.0543853j -5.00653e-17+0.0538163j 3.25143e-17-0.0227755j -2.28683e-16+0.0200558j 2.56421e-16-0.0235098j 1.79638e-16-0.0347867j -5.213e-17-0.00581219j 2.26335e-16+0.035511j -7.42193e-17+0.023435j 5.9117e-17-0.0137649j 7.52679e-17-0.0420625j 6.81423e-17+0.0203545j 1.79609e-17-0.00954736j 2.49039e-16-0.0525615j -1.90493e-16-0.0566924j -5.50379e-16+0.0117418j 2.42029e-16-0.00609908j 7.9639e-15+0.057301j 5.56225e-17-0.00942405j 3.0624e-16+0.00771179j -3.45474e-16+0.0273876j -1.75377e-16-0.0251134j 1.78193e-15-0.046182j 3.76205e-16+0.0696843j -4.43105e-16-0.0334996j 2.46633e-15-0.0488647j 4.8479e-16-0.0018343j 6.15918e-16+0.0212347j -2.20631e-16+0.00406432j 7.02289e-15-0.0241412j -1.29221e-16-0.0085883j -6.30986e-16-0.0306556j -1.12219e-15+0.028993j -3.52558e-16-0.0458232j 5.38472e-17-0.00233659j -3.11059e-15-0.0142176j 9.36098e-16+0.0464781j 3.07239e-15+0.0344086j 1.53152e-16+0.00882677j 1.87606e-16+0.00101338j -2.86966e-16+0.0037441j -1.50664e-16+0.0365714j -4.70346e-16+0.0131452j 5.09792e-16-0.00428712j 2.88773e-16+0.00225993j -2.23983e-17+0.007201j -1.33599e-16-0.0065814j -1.13434e-15+0.017109j 2.58645e-16-0.000673776j -1.86541e-16+0.0106884j -3.81829e-16+0.0102567j -2.36615e-16+0.0154059j 4.11467e-16+0.0211195j 1.56262e-16-0.00662214j 1.65895e-16+0.0077257j -4.90422e-17-0.000521194j 1.10076e-15+0.0105618j 1.37049e-14+0.0448104j -1.53103e-15-0.0154875j 2.54076e-16-0.00025755j -1.37545e-17-0.0107612j 1.4077e-17-0.00858253j -9.62563e-18+0.0164918j 2.18066e-17-0.0126245j -5.30335e-16-0.0262004j 9.49006e-16-0.014365j 1.96976e-15-0.0101823j -6.31111e-16-0.0257047j -9.13677e-17+0.00322593j 4.62871e-16+0.0319663j -2.63077e-17+0.0077309j 1.49617e-16+0.0229299j 2.89327e-16+0.0207262j 2.04303e-15+0.0307699j 1.72752e-15+0.0116646j 5.20561e-16-0.0211032j 1.04227e-15-0.000689224j 5.59081e-16-0.0160995j -4.85685e-16+0.00767549j -3.77154e-16+0.00386806j -1.97784e-16+0.0306463j -2.63971e-16+0.0286705j 5.43949e-16+0.0390867j 2.50337e-15+0.0291621j -9.1047e-16-0.0129673j 9.45051e-17-0.00448057j 1.27452e-16-0.00972521j 1.59791e-16+0.0128045j 7.659e-17+0.0155642j -4.54168e-16+0.027448j 2.19789e-16+0.0105368j -1.00839e-16+0.00573834j -3.6804e-17+0.0144305j 1.12267e-16+0.0125926j -3.69905e-17+0.0160646j -2.32053e-16+0.0207869j 1.01958e-15+0.011228j 1.1528e-16-0.00858791j 4.64928e-16+0.0130253j -2.11811e-16+0.0417004j -3.46274e-16+0.0263236j 3.99354e-16-0.0310597j -6.50199e-16+0.00702184j -8.75926e-17-0.0114722j -5.73955e-16-0.0185335j 1.14097e-14-0.033893j -6.12245e-18+0.0233035j -1.0296e-16+0.0561741j -8.31093e-17+0.0107811j 1.90004e-17-0.0203194j -4.60499e-17-0.00254571j 8.24865e-16-0.00236676j -4.44104e-17-0.0137289j 7.73954e-17-0.0475929j 4.91419e-16+0.0418569j -5.12062e-17-0.000421215j 1.01151e-16-0.00993111j 7.2279e-16-0.0132126j 1.54035e-16-0.0531281j 1.03402e-16-0.0112086j 2.24292e-17+0.0156746j -1.49523e-17+0.0759253j 1.03563e-15+0.011887j 4.465e-18-0.0624481j -5.52162e-17+0.0202038j 6.6806e-18-0.0869918j -6.16233e-17+0.0780423j 2.21618e-17+0.0241494j 3.0149e-18+0.104886j 
6.78619e-18-0.0773402j 3.8914e-17-0.0766456j -4.49054e-17-0.0705379j 6.08942e-17+0.01348j 3.71029e-17+0.034226j 1.26298e-17-0.0551413j -5.2019e-17+0.00780853j 2.50526e-17-0.0846523j -6.39099e-17+0.0358393j -3.93085e-17-0.021858j 1.33738e-16-0.0297202j -2.7925e-16+0.0205393j -4.95885e-16-0.00953379j 2.46527e-15-0.0297677j -5.58729e-16-0.0517129j 1.63819e-16+0.0380835j 7.27207e-17-0.00397233j -1.59892e-16+0.0621523j -2.71212e-16+0.000466792j -2.67487e-19+0.0186072j -5.9978e-17-0.0206559j -2.48983e-16-0.0636196j -5.67718e-17-0.0029725j -7.96881e-17+0.0220483j 2.77338e-15+0.0182392j -6.93589e-18-0.0209621j -4.24179e-15-0.0612881j 4.69478e-16-0.0448318j -6.78233e-16-0.00256892j 6.39651e-16-0.00582223j 1.06867e-16-0.0238765j -3.4685e-16-0.0347301j -7.70927e-16+0.0204416j -2.53985e-15-0.0220921j 1.45146e-15+0.0666069j -8.32259e-16-0.00724569j -4.43714e-16+0.0019523j 1.24259e-15-0.0296385j -2.14259e-16+0.034077j 1.22107e-15-0.025075j 2.24651e-16-0.00806219j 2.89592e-16-0.0566333j -1.9236e-15-0.0214607j 1.08372e-15+0.0117727j -1.13303e-15-0.00896426j -2.20018e-16+0.00976406j 8.10559e-16+0.0073532j 1.14228e-17-0.000699457j 3.79466e-16-0.014475j 1.07745e-15-0.0228281j -4.45158e-16+0.00970902j -1.67335e-16+0.0232461j -1.53744e-16+0.0247785j 5.85603e-18+0.00384539j -2.08202e-15+0.0371208j 7.72959e-16+0.000390843j 2.60027e-16+0.00480676j 2.36091e-16-0.0067745j 6.88317e-16-0.011174j 1.46335e-16+0.0137362j 8.36287e-16-0.0236928j 7.49107e-17-0.00730311j -5.53968e-16-0.00876048j 1.40172e-15+0.0190203j 9.51959e-15+0.0357742j -8.85516e-16+0.0293977j -2.3753e-16+0.00328856j 5.77567e-17-0.00943473j 2.0507e-16+0.00554336j -3.13531e-16-0.0165135j -1.48076e-16-0.00158731j 6.5682e-16+0.0259806j 4.00028e-16+0.0239381j -1.33287e-15-0.0101308j 1.45239e-15+0.0432406j 4.75913e-16+0.021487j 9.53881e-17-0.0198062j -2.49915e-16+0.0044426j -1.86906e-17+0.00524174j -2.75557e-16+0.00667345j 1.9885e-15+0.0135291j 2.20659e-15+0.0255803j -2.24503e-15+0.038087j -2.1533e-15+0.0269903j 2.07957e-17-0.00277711j -9.36435e-17+0.00370913j -1.96256e-17+0.0210602j -1.04127e-16-0.000972542j -2.98997e-16+0.0138024j 1.70976e-16+0.0505076j -1.97211e-15-0.0277113j -8.30968e-17+0.000921716j 3.26697e-16-0.0197315j 4.24532e-16-0.0261j 8.66416e-17-0.00803621j -4.56628e-17-0.00161819j -1.06124e-15+0.0131166j 1.12971e-15-0.0339016j 4.57155e-16-0.0242459j -1.80842e-17+0.0179548j -3.17066e-17+0.00951764j -4.1247e-17-0.00774356j -8.84611e-17+0.0170257j 1.87252e-16+0.0015635j -3.87689e-17+0.0203446j 3.46958e-16+0.00896428j -6.44928e-17-0.00786324j 2.38334e-16-0.0419972j -4.52332e-16-0.0128324j 3.34807e-16-0.00639724j 1.37784e-16+0.0451822j 1.04588e-15-0.00333323j -2.30558e-14+0.0670743j 1.26528e-16-0.016931j -1.8849e-16+0.0418614j -3.60459e-17+0.0506673j 1.09289e-16-0.0395936j 5.53179e-17-0.0449782j -5.90092e-15+0.014475j -3.62058e-17-0.0198832j -8.34535e-18+0.0181795j -4.9306e-16-0.0404314j 6.88423e-17-0.0269858j -1.1327e-16-0.0105414j 2.25046e-16-0.021828j 2.00987e-16+0.0150039j -7.65798e-17-0.00346734j 3.09777e-17+0.0632312j 2.74266e-17-0.0544265j -4.85149e-17-0.000738014j -1.51111e-17+0.00961406j 2.41252e-18+0.012386j 1.45521e-17+0.00137525j -1.18571e-17+0.0369218j -4.42912e-17-0.0800963j -5.3099e-18+0.0618063j 
4.5696e-17-0.0551748j 4.18612e-17-0.0151916j 1.24527e-17-0.0227176j 5.71236e-18+0.130935j 9.33871e-17-0.0126786j 8.83017e-18-0.0356161j -5.85635e-17+0.00348843j 5.51546e-17-0.0427565j -2.28484e-17-0.0101226j 1.63895e-17+0.00750194j -3.80462e-17+0.0166304j 3.61446e-17+0.00185591j 2.44282e-16-0.00215391j -1.37728e-15+0.01531j 2.21599e-16+0.0128376j -1.83635e-17-0.0250655j 2.3619e-16-0.0237766j -6.71342e-17-0.00769711j -1.29364e-16+0.0176093j -1.93811e-17+0.0111807j -3.52761e-16+0.0571967j 1.48596e-16-0.00204011j 3.12712e-16-0.00881883j -2.51993e-16+0.0120536j -3.74596e-15-0.0267858j -3.43393e-18-0.00207544j 1.17664e-15+0.0128642j 3.13493e-16-0.0478919j -1.15991e-16+0.0122379j -9.24964e-16+0.0220756j -1.60728e-17-0.0228889j -1.97026e-16-0.00666324j -3.24227e-15+0.0644772j 9.98767e-16+0.0155995j -7.4531e-17-0.0240426j 6.4731e-17-0.0407512j -1.19761e-14+0.0411763j 2.88428e-17+0.0204768j 9.41145e-16+0.0532264j 1.20383e-15-0.027442j 2.49711e-16+0.0114193j 4.47706e-16-0.0432243j 2.53782e-16-0.0105742j -5.33954e-16-0.0166716j 5.56908e-15+0.0574388j -3.55298e-17-0.0139904j 1.51874e-15+0.0220471j -2.57435e-17+0.0211644j 6.92416e-16-0.0259412j 8.46684e-16-0.0260477j -1.10188e-15+0.0236899j 3.44856e-16+0.00478174j -3.00839e-16+0.00710528j -2.8461e-16-0.0137545j 1.00367e-15-0.0103792j -2.36709e-16-0.00111845j 2.82998e-16-0.0180283j 6.48397e-16-0.00113702j -6.51469e-16+0.0204373j 3.13321e-16+0.0436731j -3.74125e-16+0.0141959j 5.20303e-16+0.0264742j -1.23958e-15-0.0248484j -1.16099e-15-0.0259592j -1.02053e-14-0.0294266j 1.54478e-15+0.0395478j 3.39186e-16+0.0207123j -2.64011e-16-0.0100701j 1.41775e-16+0.0158887j -3.45022e-16-0.0200762j 1.36924e-16+0.00704072j -3.01003e-16-8.45536e-05j -8.89667e-17-0.00946591j 2.62469e-16+0.00486516j 1.66186e-16+0.0108441j 1.37493e-16+0.0115756j -1.56179e-17+0.00166807j 3.59908e-16+0.00608789j 2.62606e-16+0.0147843j -9.60643e-19-0.00834365j -3.54362e-16+0.00838871j -3.35712e-16-0.00987601j -3.65268e-16+0.0280025j -2.36493e-16-0.0151341j 3.86392e-16+0.0114736j -9.84872e-16+0.0336973j 1.67144e-16+0.0363011j 3.37542e-16-0.00273299j 4.50449e-16-0.0447235j 2.83267e-16-0.0264436j 1.29418e-15+0.0125568j -2.91489e-16-0.0441105j 5.80154e-17-0.00618787j 4.92049e-16-0.0191105j 1.00932e-16-0.0123329j -1.3677e-16+0.00650684j -6.93713e-16+0.0183767j 7.03648e-16-0.0152374j 1.65018e-16-0.00774343j -6.08137e-17-0.037202j -4.01225e-18+0.0329289j -2.21912e-17-0.0383075j 1.00852e-16+0.00973562j 6.64213e-17+0.00141053j -3.23476e-17-0.015232j 2.68324e-16+0.00809596j -1.18198e-16+0.0123667j -1.03091e-16-0.0102187j -1.58501e-16-0.0343318j 3.4366e-15-0.042807j 2.555e-16-0.0458707j 4.46961e-16+0.0370631j -1.12635e-14+0.0343168j 7.86463e-17+0.0375952j -7.0371e-17-0.00297525j 5.00195e-17+0.0334296j 1.13081e-16+0.0152194j 8.43638e-17-0.0126635j -8.24384e-15+0.0213734j -1.53767e-16-0.0896399j 8.56817e-17-0.0187651j 1.3974e-16+0.00905703j -3.6614e-17+0.00366005j 7.05846e-17-0.0107494j -2.04435e-16+0.0178918j -1.82243e-16-0.011729j -8.4222e-18-0.00637409j -6.46064e-18+0.0697604j 1.34311e-17-0.00534628j 2.06614e-15+0.0236123j -3.00811e-17+0.0150865j -5.64478e-17+0.0606606j 5.15505e-17-0.0425925j -7.12665e-17+0.0341225j 4.87474e-18-0.0837053j -4.55123e-17+0.0583727j 
-4.14951e-18-0.0583283j -4.51354e-17+0.0389868j -2.22238e-17-0.0530802j 1.76468e-17+0.0110329j 4.54299e-17+0.0375794j -3.65156e-17+0.0537308j 1.17661e-16-0.00957924j -4.68726e-17+0.0417807j -3.47004e-17+0.0167814j -1.19704e-16+0.0119341j 2.19515e-16-0.0263225j -3.53398e-16+0.040564j 5.50603e-17-0.00293696j -6.30211e-16+0.00767521j -1.6432e-16-0.0151855j 9.07556e-17+0.0189562j 2.86354e-16-0.0380984j 1.42347e-16-0.0390721j 2.83154e-17+0.0142264j 1.51518e-17-0.0140879j 1.83011e-16-0.0502995j -2.29663e-16-0.0773815j -4.01997e-17-0.000871986j 3.07215e-16-0.00804947j 9.05198e-15+0.0643361j -1.08338e-16-0.0598815j -7.79209e-16-0.00595506j -2.81409e-16+0.0197877j -4.2242e-16-0.0287921j 2.49554e-15-0.0632648j 4.88096e-16+0.0713623j -6.36171e-16-0.0444578j 1.67962e-15-0.0338161j 1.0073e-15+0.00212129j 7.56934e-16+0.0402287j -2.43067e-16+0.0251116j 4.76738e-15-0.0171032j 2.75968e-16-0.0198542j -4.12865e-16-0.0210927j -2.71427e-15+0.0608329j -4.87234e-16-0.011706j 4.68429e-17-0.00642921j -1.4879e-15-0.0145876j 3.81988e-16+0.0116993j 3.46049e-15+0.0349537j 1.05649e-17-0.00830004j 4.82891e-16+0.00473576j 1.5692e-16-0.00878049j 2.14545e-16+0.00487073j 1.08424e-15-0.0150276j -5.40661e-16+0.0266737j -6.62358e-16+0.0433684j 4.65275e-16+0.0133948j -4.82893e-16-0.0236992j -1.37906e-15+0.0170529j 4.33113e-16-0.0184496j 4.30403e-16+0.0019789j 2.08538e-16-0.0133198j -4.98509e-16+0.0133632j 1.29051e-16+0.0166661j -3.22489e-16+0.0123032j 1.45088e-16-0.0218991j 2.2386e-16-0.00104142j -2.15337e-16-0.00657637j 3.86732e-15+0.0143996j -2.29212e-16+0.013553j 1.49014e-16-0.022104j 6.13021e-16-0.0244877j -2.07289e-16-0.0149638j -4.45921e-16-0.00766441j 2.24148e-16-0.023043j -2.43079e-16-0.0177654j 1.66973e-15-0.0244708j 2.75451e-15-0.0235571j -4.20231e-17-0.00727272j -1.94261e-16-0.0145728j -1.75664e-16-0.0017968j -4.10699e-16-0.00431865j -1.9368e-16+0.015944j 2.00358e-16+0.0150058j 2.82507e-15+0.0400532j 2.22389e-15+0.0128303j -2.90564e-15+0.0582019j -3.92128e-15+0.034436j -1.38935e-15+0.0223509j -4.97101e-16+0.0136834j 6.44802e-17-0.0227841j -1.3609e-16+0.0309281j -1.13819e-16-0.00399436j -2.03527e-17-0.00557898j 1.33486e-15+0.0180499j 5.43533e-17+0.0126295j 3.05032e-16+0.00392383j 3.48207e-16-0.0266166j 5.65523e-17+0.0108537j -2.14569e-16+0.00680913j 4.93092e-18+0.00203308j 1.89999e-16+0.00463222j 1.6158e-17-0.0231651j 3.92172e-17+0.0092015j 2.8031e-16+0.0457179j 1.88167e-16+0.0132293j -4.24912e-17-0.00665975j 3.43478e-15+0.0312729j 1.43419e-16+0.02093j 2.86353e-16+0.00548247j -1.52562e-16+0.0189653j -1.03085e-16+0.00698208j 1.89107e-16-0.00670695j -1.54638e-15+0.0199484j -1.39648e-16-0.0162407j -1.67832e-16-0.012057j 2.01982e-15-0.00638168j 2.9768e-17-0.000597763j -2.35198e-16+0.0813202j -4.36055e-17+0.00828927j 4.8168e-17-0.0180827j -3.22242e-17-0.0562142j -4.33765e-16-3.67484e-05j 5.15625e-17+0.0253032j 1.13249e-17-0.0105762j -1.20298e-16-0.00612119j -1.09739e-16+0.0425137j 5.04229e-17+0.00103652j 8.77718e-16-0.0525857j 5.83551e-16+0.00637007j -1.30236e-16-0.00942869j -3.11621e-17-0.00725747j -5.93463e-19-0.0165765j -1.07331e-15-0.0125468j 1.66087e-17-0.00199168j -9.76933e-18-0.0480044j 6.10169e-18-0.0430662j -1.59027e-17+0.0456544j 3.53479e-18+0.0159523j -4.89115e-18+0.0566722j 
-1.28365e-17+0.00805251j 3.23517e-17-0.0352302j -3.19874e-17+0.00537631j 2.40342e-17-0.0456147j -3.89202e-18+0.0802477j -7.01592e-17+0.0408469j -2.5666e-16+0.0469113j -1.99835e-17+0.0362945j 1.56304e-16-0.0428975j -5.93679e-17-0.0229683j 2.2198e-16-0.052701j -3.49572e-16+0.0324136j 1.47605e-16+0.00918016j -1.54181e-15+0.020815j 9.68322e-17+0.00573646j 4.70689e-17+0.0227013j 4.69267e-17-0.0052851j -6.91637e-17+0.0315758j -9.37623e-17+0.00312036j 5.18582e-18+0.0301826j 1.15884e-17-0.0515471j -3.06118e-16-0.0424413j -2.3808e-15+0.0435215j -4.54893e-16+0.053079j 6.31505e-15+0.0442983j -2.33935e-17-0.00187685j -4.42111e-15-0.0599223j 3.44529e-16-0.0222017j -6.2162e-16-0.0191277j -4.29678e-16+0.0108733j 1.4898e-17+0.0351702j -1.87095e-16-0.0155531j 1.07058e-15-0.013485j -6.5214e-15-0.0553228j 6.91202e-16+0.0414791j -7.45152e-16+0.0141083j -6.06636e-15+0.0196309j 1.42329e-15-0.042385j -7.84173e-16-0.0120725j 1.22823e-15-0.019494j 1.20751e-16-0.0657129j 6.58814e-17-0.0270484j 7.1487e-16+0.00680226j -5.1426e-16+0.00234695j 2.42774e-15+0.0255082j -1.26446e-16+0.0150832j 1.53906e-17-0.00550851j -2.64379e-16+0.0139813j 8.7294e-17-0.00732289j 8.0193e-17+0.00667508j -6.69657e-17+0.0135598j -1.18595e-16-0.00319363j -1.11481e-16-0.0113328j 9.83574e-17+0.00448633j -1.46198e-15+0.0210376j 6.06062e-16-0.0060221j 1.50711e-16+0.0178855j -3.87097e-16-0.0121282j 2.49408e-15-0.04935j -4.34906e-16+0.00778091j 2.93552e-16-0.0205611j -7.0524e-17-0.0175599j -8.52387e-17-0.000455233j 4.69134e-16+0.00825796j 3.84698e-15+0.00970975j -5.32062e-16-0.033658j 5.28519e-16-0.0195979j 5.06993e-16-0.0254932j -1.61752e-16-0.00861716j -1.16156e-16-0.00470198j -2.68782e-16+0.0280456j -5.99077e-16-0.0256995j 1.8882e-16-0.0116996j 1.03654e-15-0.00486635j -6.82846e-16-0.0266023j -1.69754e-16-9.43404e-05j 3.87545e-17+0.010312j 2.63265e-16+0.0184422j -1.05024e-16+0.00673844j -1.58994e-16+0.00129277j 2.56994e-15+0.0281697j 2.58111e-15+0.026522j -1.30748e-15-0.00176295j -4.51416e-16+0.031358j 7.31711e-16-0.0346042j -1.94026e-16+0.00109903j -9.26992e-17-0.0312593j 2.65121e-17-0.00382424j -6.94947e-17+0.0154711j -2.54138e-16+0.0232587j -3.06624e-15-0.0345272j 6.11992e-16+0.0321935j 2.51083e-16+0.0128932j 5.08352e-16-0.0435071j 5.72937e-17+0.017337j -4.97118e-17-0.0410038j 4.08662e-16-0.0206196j 1.41356e-16-0.00998576j 1.35953e-16-0.0368641j 1.52003e-16+0.000359161j 2.48719e-16+0.0230792j 2.05598e-16+0.000697719j 2.90476e-16-0.0326147j 5.08786e-17-0.00118062j -4.17967e-17+0.00527949j -3.33878e-16-0.0133627j -1.08647e-16+0.01079j -1.78904e-16-0.0082924j -1.61945e-16-0.0229921j 4.84161e-15-0.0660096j 2.66973e-16+0.00748795j -2.12665e-16-0.00852565j 1.13094e-15-0.00393748j -4.39912e-17+0.00355851j 2.78402e-17-0.00107829j 1.28265e-17+0.00345009j -6.09393e-17-0.0271523j -5.94799e-17-0.0129193j 3.10477e-15-0.00872276j -4.96074e-17-0.0353835j -2.75517e-17+0.010925j 2.0189e-16+0.0193763j -9.60808e-17+0.0392923j 6.22701e-17+0.0284587j 7.94435e-16-0.0470835j 4.60546e-16+0.00531105j -1.02829e-16-0.00720276j -4.2405e-17-0.0275879j 7.41244e-18-0.031889j 5.45311e-15+0.0613085j -1.24295e-17+0.0135962j 3.11532e-17-0.051174j -5.70582e-17+0.0764199j 4.4823e-17-0.00475955j 1.68096e-17+0.00822942j 3.86052e-17-0.0482258j 
8.57127e-18-0.011037j 2.50595e-17-0.0562231j -1.91985e-17-0.032323j 8.93071e-18-0.0588071j 5.2544e-18+0.0331563j 8.67414e-17-0.105776j 2.35031e-17+0.00278106j 2.52019e-17-0.0285848j -5.73514e-18+0.0175827j 6.24072e-17-0.0494359j 1.03475e-16-0.0240556j -5.15483e-16+0.0532691j -4.85084e-16-0.0139798j 2.60577e-15-0.0302194j -2.38422e-16-0.00869466j 3.29315e-17+0.0462937j -5.37159e-16+0.0664551j -2.19001e-16+0.075116j -3.94559e-16+0.0223364j 2.9425e-17+0.0248835j -6.59946e-17-0.0417712j -1.34627e-16-0.0330278j 6.96248e-16-0.0147521j 1.34276e-16+0.00534931j -3.17674e-15-0.0257884j -1.4338e-16+0.0113448j -8.53726e-15-0.126366j 7.85289e-16-0.0825683j -1.40086e-15-0.0230386j -8.47739e-16+0.032167j 4.40466e-17-0.0273743j -8.60359e-16-0.0718659j -2.22993e-15+0.0559783j -3.8434e-15-0.0303181j 1.4171e-15+0.0599282j -7.7685e-16-0.0288251j -7.50248e-16+0.00360971j 1.09479e-15-0.027572j -2.45946e-18+0.0466612j -2.45776e-16+0.000307103j 9.08792e-17+0.0289706j 1.12153e-16-0.0103657j -1.61902e-15-0.000798221j 8.94816e-16+0.0326271j -5.74423e-15-0.0546513j -2.59557e-16+0.00688365j 2.06914e-16-0.00628434j -2.55497e-16+0.0280444j 3.37701e-16-0.0237135j 2.05929e-15-0.0566621j -1.84672e-15+0.0472003j 1.07693e-16-0.00990945j -5.94621e-16-0.0260921j -2.90968e-16-0.0213582j -2.60777e-15+0.0420346j 1.67679e-15-0.0206782j 1.08254e-15+0.0035134j 6.5009e-16-0.0323724j -4.65268e-16+0.014415j 3.24588e-16+0.0363247j 9.03782e-16-0.0369167j 6.4904e-16-0.0236556j -2.02418e-15-0.0308967j 2.29822e-15+0.0450387j -4.23057e-15-0.013514j 2.97117e-16+0.0149556j 1.64154e-16-0.00302158j 2.34576e-16-0.00185145j 1.59023e-16+0.011154j -8.39796e-17-0.0122039j -2.67176e-16+0.0553186j 4.09515e-16+0.00365595j 5.89044e-16+0.0123564j -7.35141e-16-0.0166572j 6.43122e-16+0.0133754j 2.79989e-16+0.0182283j 2.73119e-16+0.0223293j -1.03835e-16-0.0157912j 2.32342e-16+0.00348833j 4.12575e-16+0.00751331j -4.08947e-16+0.00593234j -1.28163e-15-0.0274926j 9.88119e-16-0.0307181j 2.15698e-16+0.0069929j -1.20249e-15+0.00892342j 7.78453e-16-0.020478j -1.17823e-16-0.012152j 1.21793e-17+0.0203844j -2.75515e-16+0.0127643j 6.40665e-17+0.053202j -1.74319e-15-0.0217236j -2.35178e-16+0.0115599j -2.17104e-17-0.0100257j 5.30508e-17+0.00404399j 2.36013e-16+0.00282j 3.79001e-17+0.0175135j -2.03175e-15+0.0302708j 2.20467e-15-0.0736345j 7.43589e-16-0.000427898j -6.78459e-17-0.0265885j -1.2234e-16-0.0158048j -8.79475e-17+0.00370803j -4.39093e-17+0.0196068j -1.94621e-15-0.019125j -2.28533e-16+0.0394721j -4.99388e-16-0.0180043j 2.03006e-16-0.0385788j 2.81461e-16-0.0260289j -3.34462e-16+0.0258384j -1.90314e-15+0.0228561j -3.70234e-17+0.0780973j 3.43748e-16+0.0212039j -6.57244e-15+0.0206379j 4.52315e-18+0.0177967j -7.89861e-17+0.0239878j -9.61507e-17+0.0390124j 1.52971e-17-0.0188363j -2.00121e-16-0.0290939j 8.37786e-15-0.0225553j 7.76855e-17+0.044569j -5.54813e-18-0.0193142j 2.08768e-17+0.00224378j 9.46536e-17-0.0553761j -1.16458e-16-0.0237957j 3.20461e-16-0.023229j 9.58526e-17+0.00640279j 7.0021e-17+0.0144654j -2.83147e-17+0.00860313j 3.64772e-18-0.0241554j -1.18151e-15-0.0135355j -2.23079e-17+0.0295463j -6.16755e-18-0.0377011j 2.21683e-17+0.0399546j 1.79979e-17+0.0104649j 2.26384e-17-0.00204009j -1.63415e-17+0.017723j 
