3.27959e-17-0.0604693j 2.5926e-18-0.0589256j -2.49939e-17+0.0721394j -9.14336e-17+0.0275131j -9.08897e-17+0.0610117j -3.34385e-18+0.009837j 5.33873e-17-0.0364597j 9.59074e-18-0.0853188j 2.14869e-17-0.0111097j 2.9529e-17-0.0136099j -1.49946e-17-0.0071553j -6.51486e-17-0.012849j 5.49166e-17-0.0301542j -5.18159e-17+0.0223185j 2.55919e-16+0.0125458j -2.69902e-17-0.0125078j -9.76719e-18-0.00145368j 2.14761e-16-0.0314153j 4.23362e-17-0.00571792j 5.25323e-17-0.00615209j 5.26251e-18-0.00440256j 1.50698e-16-0.0151873j 3.65776e-16+0.031862j 7.97048e-18-0.0104845j -1.02058e-15+0.0131865j 1.56221e-16-0.0412151j -1.33891e-15-0.0373423j 2.59293e-16+0.0395374j 3.00471e-16+0.0192109j 3.36478e-16-0.0704144j -1.72531e-16+0.0234892j -2.66273e-16+0.0796036j 1.50908e-16-0.00101036j -8.08477e-17-0.00464146j 2.86795e-16+0.010301j -4.08015e-16+0.070017j 4.34747e-16-0.00557571j -2.71836e-17+0.00719782j 1.20093e-16+0.00042367j 1.92161e-15+0.0352311j 8.47751e-17-0.0522148j 2.15926e-16+0.0284289j 2.60397e-16-0.00947506j 1.05398e-16+0.00311158j -1.88165e-15+0.0120775j -1.33614e-16-0.0160272j -1.15004e-15+0.00519871j 2.46029e-16+0.00480133j 9.46483e-17-0.00881736j 4.32493e-17+0.00178862j -2.63357e-17-0.00555831j 5.30274e-16-0.00688499j -3.60707e-16+0.00652957j 3.11981e-16-0.00825141j 1.14513e-16+0.0183164j -2.25059e-16+0.0129129j 6.79659e-16-0.0240594j 4.31075e-15-0.0492526j -4.23757e-16-0.0113891j -6.79959e-16+0.0133737j -6.27179e-17+0.0137546j -2.12027e-16-0.012139j -1.23342e-16+0.0269553j 3.8925e-16-0.00591466j 2.67926e-15-0.0228629j -9.15974e-17-0.0170075j -3.32983e-16-0.0120906j -1.1519e-16+0.00659527j 5.53779e-17+0.0233821j -3.07567e-16+0.00445049j 6.52694e-18+0.0154183j 9.63373e-17+0.00714095j -1.13679e-15+0.00391582j -1.32194e-15-0.033812j 2.49816e-16+0.0044201j -2.95073e-16-0.013197j -1.68429e-15+0.0470108j 2.80601e-16+0.0139578j 1.21279e-16+0.0187118j -4.5826e-16-0.000801065j -1.94777e-16-0.00717617j -5.4955e-16-0.0271673j 2.16296e-17-0.0273695j 3.06764e-16+0.0198243j 1.66986e-16+0.000400759j -6.68171e-16+0.00951041j -1.21128e-16-0.0267229j -2.62129e-18+0.0169702j -1.24123e-16-0.00627345j 8.53499e-16+0.00919606j -9.63238e-15-0.0368328j 4.1968e-16+0.00399566j -5.72908e-18+0.000361273j 2.88104e-16+0.013392j 1.06555e-16+0.0182935j -2.02902e-16-0.0189252j 3.1499e-17+0.00269247j -3.70596e-16+0.0199109j -2.67411e-16-0.0264211j 1.12594e-16-0.00362514j -3.28846e-17+0.0102787j 2.50957e-16+0.0307925j 8.74377e-17-0.005934j -1.97088e-15-0.00786923j -3.25252e-17+0.00781646j 7.75477e-17+0.0133501j 7.24917e-17+0.0260033j 1.61615e-17-0.00384815j -9.26326e-19-0.0225666j 1.13464e-16-0.000627304j 1.29364e-16+0.00542899j -6.35836e-18-0.0247234j -4.71972e-16+0.0064905j -4.71141e-17+0.00546299j -8.47877e-18+0.0167802j 1.19358e-16+0.0379734j -1.95032e-17-0.0390258j -1.98974e-17+0.00774454j 5.07093e-16+0.00643121j -6.50223e-18-0.00216333j -1.49241e-17-0.00967159j 1.77988e-16-0.0601185j -3.50841e-17+0.0448351j -1.79038e-17+0.0135468j -1.10992e-17+0.00271585j -5.49809e-18-0.00965947j -7.92531e-17-0.00216874j 1.19454e-17-0.0317897j 2.43113e-17+0.0586866j 4.73582e-15-0.0644006j -1.69691e-17+0.00980583j -2.58152e-17+0.0377269j -3.7958e-17+0.0537226j -2.06415e-17-0.0191238j 5.59849e-18-0.0463029j -2.41871e-17+0.0236007j 
-6.99208e-17+0.0551761j 1.95935e-17-0.0525487j 4.98124e-17-0.0121592j 8.61181e-17-0.0695894j 6.91617e-17-0.00704545j 2.8414e-17+0.0086951j -1.15616e-16+0.0603355j 2.51833e-17-0.0634664j 2.38638e-18+0.0296146j -2.14232e-17+0.0321634j 5.53873e-17-0.0234099j -4.09858e-17+0.0103975j -2.2187e-17+0.0257325j -3.11183e-17+0.0312769j 3.21859e-16+0.0247586j -1.25072e-16+0.024185j -3.71315e-17-0.00912116j 1.68567e-16-0.0300331j 5.70068e-16-0.0434319j 9.12215e-17-0.0418266j 5.71671e-17+0.0381684j 1.36139e-16+0.0389163j -1.1378e-16-0.00724778j -1.90458e-16-0.0186926j -3.87501e-15+0.056121j 1.01416e-16+0.00437843j -3.00836e-16-0.0125567j -1.22794e-16-0.0193439j 3.73523e-17+0.0178453j -1.35335e-16+0.00952684j 2.19849e-16-0.0491965j 2.81222e-17+0.0167875j 1.53196e-15-0.00910578j 2.00289e-15-0.0463861j -1.04296e-17-0.0136924j 3.36248e-16-0.0119823j 4.29213e-15-0.0525889j -8.18931e-16-0.0858107j 5.58068e-16+0.0422452j -4.52965e-16-0.0125058j -2.4821e-16-0.0145634j -2.93598e-17+0.00843733j 4.31222e-16+0.000459912j -3.27627e-16+0.0298873j -1.94267e-15+0.0124178j -1.38276e-16-0.00820121j 2.01652e-15-0.005435j -4.65137e-16+0.0138443j -4.45754e-17-0.0126219j -1.29224e-16+0.0150748j 1.87266e-16+0.00713351j -2.19106e-16-0.0012631j -1.43085e-16-0.011378j 2.55631e-16+0.0045483j 2.88623e-16+0.0189955j -1.4781e-17+0.0167155j 2.97108e-16-0.0176987j 4.45377e-16+0.00434577j -1.07598e-15+0.0141235j 3.98425e-16+0.00201983j -2.02859e-17-0.0215188j 1.62156e-16-0.0112036j 5.90695e-16-0.0190123j -5.279e-16+0.00979048j 5.9156e-16-0.00795202j 8.66138e-17+0.0474605j 1.96922e-18+0.00420519j 1.93917e-16-0.0227747j 4.60702e-17-0.00560678j 1.30299e-16-0.00235159j 4.44604e-16-0.0203357j -3.01073e-16-0.0161032j -3.78208e-16+0.0354952j 1.40794e-16-0.0349987j 2.82428e-16+0.0110885j -2.69636e-16+0.0091543j -3.1772e-16+0.0110225j -3.75597e-16-0.0152559j -1.12919e-16+0.00223458j 2.6347e-16+0.0162403j -5.9123e-17-0.0107109j 5.60039e-16+0.0317873j -1.04865e-16+0.00018263j -3.58629e-16+0.00747394j 8.95331e-19+0.0137067j -8.54638e-16+0.0124524j 8.5104e-17-0.00342386j 7.1036e-17+0.00292416j 2.20451e-16+0.0150788j -6.11038e-16-0.00431969j 5.44751e-15+0.0202819j 2.10699e-16-0.00206391j -3.51405e-18-0.0607548j -3.85457e-16-0.0206505j 1.71099e-16+0.000900986j 4.46619e-16+0.0422721j -1.3418e-16-0.00252067j 2.35164e-16-0.0160085j 2.11081e-17-0.00112057j -2.12642e-17+0.00780756j 5.031e-17+0.00343697j -6.85445e-17+0.00163407j 1.48206e-16+0.0103624j -2.18833e-15-0.00818001j -1.35182e-16-0.0169681j 1.47946e-16+0.0269508j 1.08731e-16+0.016369j 9.73882e-17-0.0331589j 4.02379e-17+1.43239e-05j -1.14464e-15+0.0163868j 3.64555e-16+0.0209204j -1.31099e-16-0.0587933j 1.4402e-15-0.0250776j -9.29312e-17+0.0267662j -1.19291e-16+0.0418843j 1.04317e-16+0.0257683j -3.62714e-17+0.00153536j 2.63527e-17+0.00599651j -9.33177e-16-0.0110372j -1.69524e-16+0.0398053j 2.39223e-17+0.00670857j 5.0038e-17-0.00935918j 5.6643e-17-0.0001069j 4.06985e-18+0.00127576j -1.76091e-17-0.0129389j 1.9151e-17-0.0121135j 5.51496e-17-0.0176206j -6.65582e-18-0.0327156j 4.96225e-18+0.0133107j -1.49021e-15+0.019295j 1.37595e-18-0.0142409j 2.48279e-17-0.0250287j 6.90149e-17-0.054919j 2.74024e-17-0.0440956j -1.75898e-17-0.00862429j 5.55712e-17-0.0530704j 
-2.21504e-18+0.0388453j -8.16994e-18-0.00562496j 2.32913e-17-0.0127809j 7.86946e-17-0.048596j 1.10609e-16-0.127984j 6.8875e-17+0.0149042j -4.27437e-17+0.0586631j -1.50261e-17-0.0301285j 3.11927e-17-0.0219672j 7.91918e-18-0.035305j 2.55668e-17+0.0171017j -1.22557e-16+0.0170269j 1.583e-16-0.0318381j -9.97236e-17+0.0265488j -4.99657e-17-0.00450264j 3.58917e-18-0.0202529j 4.65785e-18-0.0452097j -2.26557e-17+0.00176932j 3.0407e-16-0.0227707j -8.15871e-17-0.0157646j -1.70176e-16-0.0334732j 9.68449e-17+0.0188661j 2.52529e-16+0.00949098j -1.43679e-17+0.0283017j 9.95782e-17-0.00423508j -1.21308e-16-0.0201483j -1.23975e-15-0.031792j 6.3325e-17+0.0585405j 2.31088e-16+0.00925088j 1.47706e-16-0.0283832j 5.05312e-17+0.0157179j -1.14225e-16+0.0370328j -2.68723e-15+0.0150307j -8.97768e-16+0.0142177j -9.957e-17+0.0117105j -1.63085e-16+0.0570145j 4.14078e-15-0.0498972j -3.81064e-17+0.0365194j 2.9009e-16+0.0464224j 1.39952e-15+0.0235818j 7.41988e-17-0.045204j 1.16555e-16-0.0164537j 1.43954e-15-0.0247076j -4.51524e-16+0.0224834j -4.87022e-15+0.0288519j -4.70736e-16+0.0264601j -9.85922e-15+0.0375749j 1.80123e-15-0.00953758j 7.77528e-17+0.0350314j 1.70304e-16-0.00725402j -5.27095e-16+0.00286643j -6.08191e-16-0.00242907j -1.63913e-16-0.0172156j 7.73683e-16-0.0132019j 4.33638e-16+0.032634j -2.95393e-16+0.0171995j -2.90417e-16+0.0127589j -2.36619e-17+0.00263188j 2.92972e-16+0.00106641j -1.31278e-16+0.019485j -3.4027e-16+0.00917149j -1.3633e-16+0.00506898j -4.45195e-16+0.0198348j 4.65449e-16-0.00879641j 1.86273e-15-0.0123892j 1.81342e-17-0.0303843j -1.88448e-18+0.0383916j 4.56296e-16-0.0401305j 1.84081e-17+0.0150601j 8.70594e-17+0.0018212j 4.30474e-16-0.023003j -3.41088e-16-0.00308663j 1.44287e-15+0.0154057j 1.86352e-15+0.0316596j 6.39045e-16+0.0140646j 9.56205e-18-0.0167084j -1.05901e-15+0.0381464j 4.53107e-16+0.0206775j 1.42232e-16-0.00158392j -2.99704e-16-0.030143j -5.39977e-16-0.0190206j 2.20398e-16+0.00698423j 2.68474e-16+0.0394812j -3.09341e-16-0.00485193j -2.3264e-16-0.0272973j -7.28306e-16+0.0105128j 1.4176e-16+0.00454957j 7.4971e-17+0.0216009j 1.83674e-16-0.00736876j 6.85521e-16+0.0342196j 3.52097e-16+0.0036445j -9.69176e-17-0.0213987j 3.52766e-16-0.0102732j 2.80269e-16+0.00834454j 8.87329e-18-0.00782019j -2.60304e-16-0.0272159j -2.33506e-15+0.0536543j 1.98413e-16-0.0197229j 1.52516e-16+0.0479265j -2.96406e-17+0.0115309j 1.0621e-16-0.0228462j -1.8963e-17-0.00742245j 2.62586e-16+0.0286646j 2.83095e-15+0.0111933j 6.72194e-17-0.00428209j 5.68341e-17+0.013664j 9.62106e-17+0.00731456j -5.90629e-17-0.00070121j -1.06106e-16+0.0325718j -8.9342e-16+0.0112116j 6.77183e-17+0.006039j -1.89416e-16-0.0138189j 1.31001e-15-0.0211701j -1.54855e-16-0.014382j -9.55808e-17+0.0651964j 1.2448e-16+0.0193387j -2.44479e-17-0.0226437j -7.71805e-18-0.0203681j -1.38048e-15-0.0172218j 1.25976e-18+0.0185824j 6.33649e-17+0.0147384j -1.08758e-16+0.0391388j -6.2734e-17-0.0440386j -6.42126e-17-0.00473754j 1.23058e-16+0.0326548j 1.09265e-16-0.00539138j -1.98258e-17+0.010494j -2.35055e-17-0.00982642j -1.35762e-17+0.022706j -5.23486e-15+0.0706116j 1.4536e-17+0.00869716j 9.96574e-18-0.0796181j 1.71854e-17-0.0727632j -5.41053e-18-0.0447398j -8.55214e-18-0.0156926j -1.41167e-18-0.0646161j 
3.80894e-17+0.0327849j -5.78855e-18+0.00609569j -3.90477e-17-0.0378097j -3.22828e-17-0.0346453j 2.20841e-17+0.023368j 2.55606e-17+0.0176365j 1.46455e-17+0.00615945j 2.54377e-17+0.0261665j 1.47575e-17+0.0275162j 1.44106e-17+0.0449794j -9.37442e-17-0.00425986j 2.24067e-16-0.0366972j -1.45143e-16+0.0517129j 5.50733e-17+0.00411249j -5.76827e-16-0.0288259j 1.96719e-16+0.0409568j -5.60858e-17+0.0157763j 2.12652e-17-0.00980532j 1.38302e-16-0.0104659j 9.23526e-18-0.00441817j 1.23206e-16+0.0297801j 1.01934e-16+0.0382076j -2.18266e-16-0.0164193j -1.40621e-16-0.00683756j -1.25191e-15+0.0207587j 5.52276e-17+0.0195943j 7.21258e-16+0.0159477j -2.29221e-16-0.0380752j -1.80912e-16-0.000310096j 2.57669e-17+0.018279j 2.05648e-16-0.0506479j 1.90079e-16-0.0295406j 4.25766e-16-0.00211625j 2.16097e-15-0.0500144j 1.71438e-16-0.0338962j 1.98733e-16-0.0395937j 4.28482e-15-0.053584j -9.82216e-16-0.0934605j 7.26613e-16+0.0600339j -3.08932e-15-0.055933j -3.49897e-16-0.0035984j -3.506e-17-0.0228254j 1.41098e-15-0.0255683j -5.39175e-16+0.0121671j 1.89112e-15-0.0126429j 2.66203e-17-0.00676868j 5.22925e-15-0.0155918j -9.3268e-16+0.022691j -5.9465e-17+0.0241423j 3.50091e-16-0.0323137j -9.81458e-17-0.006761j -1.30012e-15+0.0107355j 3.5952e-16-0.0230629j 1.21121e-15-0.0368904j -4.93733e-16+0.0149542j 9.132e-17+0.00891583j -1.22972e-16+0.0134911j -4.33063e-16+0.00693695j -1.06894e-15+0.0146367j 5.45647e-16-0.0150164j -1.27339e-16-0.00812709j -1.19759e-17-0.0235732j 4.19316e-18+0.0225797j -5.58872e-16-0.00170353j -3.04181e-15+0.0236798j 2.70061e-16+0.0183181j 2.66197e-16-0.0173394j 7.36692e-16-0.0386606j 6.05926e-16-0.0153165j -1.93803e-15-0.0290391j 6.39208e-16-0.0266679j 8.50406e-16-0.029419j 8.6302e-16+0.00910873j 3.48541e-16-0.00648598j 2.38907e-16+0.00165242j 1.08326e-16+0.026171j 2.17312e-16-0.010727j 6.86829e-16+0.0151885j 3.88618e-17-0.0149368j -1.82652e-17-0.0170656j -1.83677e-16+0.00533529j 1.5071e-16+0.0138569j -1.14024e-16+0.0212321j -2.49191e-16-0.0139938j 1.25998e-16+0.0239555j 9.03372e-16-0.0094156j -1.71277e-16-0.0155633j -1.5096e-16-0.0256981j -8.14396e-18+0.0278714j -1.65541e-15-0.0396684j 8.3464e-15+0.0297819j 1.49468e-16+0.0234568j -3.69621e-16-0.00916568j -6.6812e-16-0.0395103j -1.16981e-16-0.000726624j 4.49451e-16+0.0270414j 9.52762e-16-0.0271603j 4.94319e-16-0.0258705j 2.3484e-16+0.000758145j -6.70983e-17+0.00119412j -5.34593e-17-0.0124623j -1.51968e-16-0.0167341j -1.26731e-16-0.00248954j -2.62913e-15-0.0108966j -1.03331e-16+0.0147092j 3.49248e-17-0.00174837j -9.78791e-17-0.0156229j 6.06708e-17-0.0405488j 8.69611e-17+0.00243351j -1.37356e-15+0.0154355j 6.31608e-16+0.0290933j -1.01886e-16-0.0146056j 6.45591e-17-0.00178801j 6.4092e-17+0.00402754j 2.91266e-17-0.0118574j -6.88529e-17-0.0232811j 8.35527e-17+0.0706192j 9.02862e-18+0.00980964j 4.47418e-16+0.00555207j 1.7388e-18+0.0109331j -6.30285e-18+0.0028993j 2.55985e-17+0.00889818j 8.12088e-17-0.014854j 6.83469e-17-0.00670825j -1.22921e-16-0.0313772j -7.16969e-17-0.00829781j 1.52714e-16-0.0449956j -3.1712e-17+0.00488919j -5.14328e-17-0.0492124j -1.44909e-15+0.0201616j -2.09418e-17-0.0205365j 3.05823e-17+0.0385517j -2.38607e-17-0.0232024j 1.89417e-17+0.0184689j 3.16666e-17+0.0438068j -9.63089e-18-0.00709637j 
1.08622e-17-0.0220173j 8.82624e-18-0.0634986j -8.10165e-18+0.0469198j -5.46573e-17-0.00733471j -7e-17+0.0738828j 1.47182e-17+0.0322836j 2.36914e-17-0.0203374j 2.77992e-17-0.104629j 1.6385e-17+0.0212534j 2.44332e-19+0.0440313j -3.51583e-17+0.00676606j 8.93311e-17-0.0138867j -4.96085e-17+0.0163443j -2.24805e-17+0.0354775j 2.10728e-16+0.0136289j -3.86427e-17+0.0120815j -1.76176e-17-0.00629708j 1.58902e-16-0.0272424j 2.58622e-16-0.0188213j 6.1618e-17-0.0246439j 8.5118e-17+0.0301281j 1.87281e-16+0.00930706j 2.98554e-16+0.0247709j -8.62065e-17-0.0161825j -1.75248e-15+0.0247968j 2.06805e-16-0.0235463j -9.49426e-16-0.0347233j 1.87294e-16-0.00566267j 1.05401e-16+0.0148339j 2.05681e-16-0.0507379j -2.94929e-17-0.0313835j -1.9726e-16+0.0739749j 1.55276e-15-0.0100281j 1.67125e-15-0.0407339j 5.48132e-16-0.0134083j -2.65637e-16+0.0770078j 6.09457e-15-0.0770945j -1.05107e-15-0.0897809j 8.55776e-16+0.0592381j 3.96512e-16+0.00511679j -1.6454e-16-0.0758764j 2.31575e-16+0.0173393j 1.26264e-15-0.0253526j -2.61691e-16+0.0284479j -1.70249e-15+0.0111913j -2.77577e-16-0.0427771j -2.45743e-16+0.00407168j 5.26985e-17+0.0151489j -1.77135e-16-0.00517804j 9.76585e-17-0.0220922j 9.40804e-17-0.00982399j -9.78518e-16+0.024082j 5.99893e-16+0.00461185j -5.42405e-16+0.0150259j -3.85583e-16-0.00625891j 1.15474e-16+0.0320735j 1.22778e-15-0.0187516j 6.04209e-15-0.0588247j -3.27316e-15+0.0192794j -3.88245e-16+0.0279123j -1.72137e-16+0.00591776j -1.2401e-16-0.00832132j 1.39895e-16-0.0177803j -1.96672e-16-0.00554044j 1.20797e-15-0.00974855j -2.42945e-16-0.00163781j -2.37112e-16-0.00808559j -3.49868e-16+0.0246379j -1.39384e-16-0.0294167j -2.99735e-16-0.00891571j -3.63691e-16+0.0281329j -5.70074e-17-0.00865021j -6.01731e-16+0.00941125j -5.99676e-16-0.0211552j 5.2718e-16+0.0363345j -2.98655e-17-0.0205116j 8.99682e-18+0.013851j 1.09271e-16-0.0078876j 1.46384e-16+0.00385013j -1.11529e-16-0.0251598j 4.0537e-16+0.0204954j 5.11e-16+0.0236768j -6.84831e-16-0.040248j -3.02051e-16+0.019958j 2.65153e-16+0.0351029j -1.10892e-15+0.011055j -5.80922e-17+0.000733709j 2.5853e-16+0.00374245j 1.07056e-16-0.000785262j -2.39513e-16-0.0117666j -1.1881e-15-0.00520582j 2.47212e-16+0.0129098j -1.67141e-16-0.0194234j 1.55145e-16+0.00730849j 1.71913e-16+0.00233907j -2.64147e-17-0.00664551j 6.80284e-16-0.0159781j 2.56381e-17-0.00761739j -1.38317e-17-0.0330062j 4.0468e-17-0.0118804j 1.47665e-17-0.0153834j 1.02808e-16+0.0243741j -9.4698e-17-0.0213121j -4.34765e-15-0.0168599j -1.32813e-16-0.000713883j 7.97399e-17-0.0027646j 3.92355e-17+0.00294706j 5.11187e-17-0.026473j 1.16044e-16-0.0126458j -1.91534e-15+0.0232826j 8.66472e-17+0.00574858j -1.17871e-16-0.0261833j -1.43957e-16-3.36434e-05j 4.36744e-17+0.00738484j -3.16026e-17+0.0188576j 8.13648e-17+0.0232386j 2.53923e-17-0.00606246j -9.97939e-18+0.0147176j 2.81512e-16+0.00415627j -7.89159e-17+0.017917j 1.8679e-17-0.00466819j 1.5495e-16-0.0361824j 6.93628e-17+0.041843j 1.24806e-17+0.000248304j -9.61076e-17-0.023888j -6.18402e-17-0.0152816j 7.7457e-17-0.0376857j -1.93999e-17-0.0285074j 7.94243e-18+0.0355249j 4.04023e-15-0.0551283j -2.85782e-17-0.000699258j -3.18185e-17+0.0480855j -1.65775e-17+0.0244649j -6.90992e-18-0.0201975j -1.086e-18-0.0208234j -1.05464e-18+0.00413147j 
-2.00014e-17-0.0411925j 3.27212e-17+0.0170323j -1.12094e-18+0.0204063j 2.58562e-17+0.0451716j -3.46628e-17+0.000394236j -5.06354e-18+0.0111816j 3.09773e-17-0.0632278j 1.89363e-17+0.0013496j -2.83105e-17-0.0237493j -1.68129e-17-0.0269079j -3.33229e-17+0.0393146j 1.13337e-16-0.0218417j -4.76204e-17-0.0160566j -5.85927e-19-0.01217j -1.79593e-16-0.0136696j 4.61751e-17-0.0205169j 1.82741e-17-0.0107581j -7.36555e-17+0.0169093j -1.61301e-16+0.0164591j -1.98109e-17+0.0164749j -1.28465e-16-0.0249339j -7.50722e-17-0.0265171j 1.92184e-16+0.0124338j 7.09367e-17+0.013501j 1.8547e-15-0.0276339j -9.60435e-17+0.0012387j -8.68064e-16-0.0230263j 2.6631e-16+0.0348383j 2.17392e-16+0.00349489j 2.0367e-16-0.0352113j -1.50955e-16+0.0407218j -2.14882e-16+0.0406138j -1.0696e-15+0.00599608j -1.2732e-15+0.0274751j 1.20389e-15-0.0155439j -7.23993e-16+0.0796757j -1.5364e-15+0.0174273j 7.2069e-16+0.089607j -2.38754e-16-0.000811338j -3.88775e-16-0.000164328j 5.5099e-17-0.043022j 1.58199e-16-0.010126j 1.82555e-16-0.00607676j 1.39364e-16-0.00741633j -1.01402e-15+0.00516061j 1.00781e-16-0.00226085j -4.6059e-16+0.00209146j 3.56019e-16+0.000484099j -7.18104e-16+0.00979515j 9.81934e-19-0.0255198j 3.7531e-16+0.0240006j 3.35013e-16-0.00512718j -1.7355e-16-0.0113649j -1.96285e-16+0.00425563j 7.26165e-17+0.00419205j -1.82475e-16+0.00578589j 4.74505e-16+0.019497j 2.83166e-15-0.035803j -8.85131e-16+0.00211944j -2.35533e-16+0.00262426j -3.26831e-16-0.000706526j 7.42095e-17+0.0014765j -1.40838e-16-0.00195069j -5.8023e-16-0.0263366j 1.22342e-15-0.00792876j 1.14685e-16-0.0154014j -1.02202e-16-0.00836616j 1.48516e-17+0.00666195j 3.07235e-16+0.0114731j -1.4352e-15-0.0131869j 5.10603e-16-0.0106285j 6.23966e-16-0.0107134j 7.07042e-16-0.00430742j -6.99715e-17+0.000740587j 5.32042e-16+0.0168936j 1.60276e-16-0.00560412j -1.56235e-15+0.0441366j 2.67118e-16+0.0296823j -5.60315e-17-0.0392483j -6.39169e-16-0.00402437j 2.50678e-16+0.0111013j 2.18967e-16-0.0049341j -1.12056e-16-0.0138453j 2.01232e-16-0.00364549j 1.70301e-16-0.000805557j 5.72255e-16-0.0096047j 1.75422e-16+0.022579j 6.43693e-17+0.0226978j 6.70858e-18-0.0217762j 3.54652e-16+0.0234163j 2.40272e-15+0.0123752j -4.26818e-16+0.00278465j 8.82547e-17+0.0202725j 3.169e-16+0.0120173j -7.13684e-18+0.00150354j -2.42507e-17-0.0219591j 1.40864e-15-0.0302776j 1.31655e-17+0.000672229j 4.6411e-17-0.000948746j -5.65779e-17-0.00179528j -6.71235e-17+0.00487107j -4.67933e-17-0.00245751j -3.04044e-16-0.0229115j 1.64344e-15+0.0061768j 8.52831e-17+0.0155233j -1.5447e-16-0.0304159j -9.80227e-17-0.0118493j 2.86508e-17+0.00182997j 1.12784e-17+0.00562042j -1.61977e-16-0.000172675j -2.66537e-16-0.0128514j 1.60085e-16+0.0273581j -1.26307e-15+0.0200106j 7.58016e-17-0.0157374j -3.72773e-18-0.0056131j -1.18301e-16-0.0244869j 3.08088e-17+0.0103211j -2.82732e-17-0.00200371j 1.29536e-15+0.0159808j 5.75614e-17-0.0171641j 4.49447e-18-0.00152614j -3.59432e-17+0.0236542j 1.0784e-17-0.0104167j -3.12381e-17-0.00967874j 2.50565e-17+0.00281538j -7.89023e-17+0.010642j 9.28531e-17-0.00918624j 1.43348e-17+0.0104846j -1.13821e-17-0.0178595j 1.6994e-15-0.0231066j 1.95546e-17+0.00861276j -2.62754e-18+0.0295055j 1.99185e-17+0.0378738j 2.07636e-17+0.0234556j 1.11472e-17+0.0055981j 1.96796e-17+0.0270257j 
