5.78751e-17+0.0192001j 5.03484e-17-0.0121417j 6.94526e-17-0.00846728j -9.14786e-17-0.0282412j 1.37091e-17-0.0270754j 3.55052e-17-0.00996665j 1.04976e-16+0.0222322j 3.69545e-17-0.0305103j 6.02364e-17-0.0320471j -1.29093e-16-0.00339774j 6.87857e-16+0.029377j -1.34261e-16-0.0339228j 5.86778e-17-0.0268111j 1.77132e-16-0.00815381j -1.42548e-16-0.0181954j 7.21191e-15-0.031774j 3.63798e-18+0.0199029j 1.11041e-16-0.00445949j -2.58594e-16-0.0489226j 5.01931e-16+0.024436j 3.21443e-17-0.0148487j 3.74793e-17-0.00864082j -2.83926e-16-0.0388515j -1.94234e-16+0.0200296j 3.33855e-16-0.0246252j 1.12676e-16+0.00660699j -1.30556e-16+0.0109582j 2.0763e-16-0.00658636j 4.13243e-16-0.0378774j 1.61585e-16+0.00425048j -3.03186e-16-0.0118743j 2.81405e-16-0.00147945j 5.22183e-16-0.00933837j -3.92022e-16+0.00539086j 2.3539e-17-0.0245701j 1.43269e-16-0.00310745j 2.87301e-16-0.0159061j -1.46694e-15-0.0400433j -8.07431e-16-0.0545493j -7.70415e-16+0.0311367j -1.50267e-15+0.0218368j -7.47284e-16+0.0550552j -1.1319e-16-0.0260237j -6.71813e-15+0.0454432j 5.84396e-15-0.0197536j -1.61255e-15+0.00315479j 5.1759e-16-0.0532585j -3.96295e-16-0.048236j -2.65742e-15-0.00495788j -3.38781e-16+0.00191029j 3.77256e-17+0.00833025j -2.83644e-16-0.00857463j 1.28729e-15+0.0133718j -1.25252e-16+0.000522946j -1.96809e-17-0.0111665j -1.25534e-16-0.0107048j -1.7474e-17+0.00932643j -8.59817e-17-0.0172048j -4.27755e-16+0.000817337j -1.93988e-15+0.0205043j -4.17694e-16+0.00175069j 1.42401e-16-0.0120101j 2.87434e-17+0.0126896j 2.13994e-16+0.00502086j -7.38195e-15-0.0182885j 8.67515e-16+0.0203443j -3.45658e-16+0.0106347j 1.64526e-16+0.00635415j -1.07732e-16-0.010457j -8.33365e-16+0.0192465j -4.78358e-17-0.0055227j 1.0457e-15-0.00547469j -6.86488e-17-0.00866248j 4.73746e-16-0.00296468j -3.91964e-16-0.0122407j -2.32752e-17-0.00945223j -4.08311e-16+0.00855168j 4.98312e-15-0.00932807j 2.90733e-16-0.00626336j 2.6855e-16+0.0131002j 2.53089e-15-0.0162227j 7.11817e-18-0.0148353j -2.12817e-16-0.0019284j -1.06761e-16-0.00877475j 2.26781e-16+0.00846074j 2.17324e-16+0.00111826j 3.50265e-17+0.00266443j 2.1664e-16+0.00489819j 1.3407e-16+0.00292855j -6.34831e-16-0.00280783j -3.35275e-15-0.00649765j -7.2959e-15+0.00852291j -1.94142e-16+0.00766759j -1.6539e-16+0.0068826j -1.8935e-16+0.0061518j 8.95865e-16+0.0222508j -1.23861e-16-0.00306604j -3.04703e-16+0.0100464j 2.10084e-16+0.0102729j -1.36358e-16+0.0058182j -4.01697e-16-0.0192006j 9.92748e-15-0.0234653j -4.20921e-16-0.0073726j 2.63262e-17+0.00118537j -4.98673e-17+0.000783293j 7.52504e-17+0.0107519j -2.94084e-16-0.018403j 5.16044e-19-0.00465965j 2.30389e-16+0.00721278j 1.31842e-16-0.000371068j 1.10233e-15-0.00289006j 2.94487e-16+0.0077575j 8.79872e-17-0.00740948j 8.42056e-16-0.0103465j 7.19211e-16-0.00227041j 1.67528e-16-0.00399418j -3.52148e-16+0.00720302j -1.93631e-17-0.00795495j 5.35185e-17+0.00133724j -1.16697e-16-0.01026j -2.47397e-16+0.00847893j -1.10858e-16-0.00271863j -5.33724e-16-0.0112749j -2.65282e-16+0.00287517j -1.00367e-16+0.00112168j -7.73181e-18+0.00538849j -5.97415e-17+0.00243779j -2.88202e-15-0.0127129j -6.78545e-18+0.0039885j 2.47518e-16+0.00301252j -1.86371e-16-0.00951923j -1.42965e-16+0.0147559j -2.00285e-16+0.00594353j -7.35973e-16+0.00335421j 3.43062e-17-0.0155257j -9.67111e-18+0.00633449j 2.5419e-17+0.00301643j 4.6973e-16-0.0151386j -1.71472e-15-0.0150404j 8.36309e-17+0.00618855j -1.35906e-17+0.00319112j -4.43407e-16+0.00356246j -9.54717e-18-0.00249571j 1.34388e-16+0.00596605j -3.75475e-17-0.00265947j 8.9732e-16+0.00442072j 1.58713e-16+0.0044322j -5.10385e-18+0.0013411j 3.37786e-17-0.0221242j -1.68493e-16-0.0128037j -9.44144e-17-0.00327673j -7.92089e-17+0.00983541j -2.9776e-18+0.012174j -2.49145e-15+0.00564346j 6.72185e-18-0.0169931j 6.33986e-16-0.00860029j -1.73087e-18-0.000374339j -8.4961e-17+0.00415271j 6.47719e-17+0.013035j 5.07014e-17+0.0103188j 4.53721e-17+0.0120513j 9.44935e-17+0.0176631j 1.30442e-17+0.0113113j -4.2178e-17-0.0191914j -1.38968e-17+0.00236887j 2.66538e-17+0.0114793j -5.21962e-17-0.0090631j -8.57088e-17-0.0183533j 5.64336e-17-0.017372j -4.17812e-17+0.015571j -2.07151e-16-0.0361997j -2.63235e-17-0.00152024j -4.86315e-17-0.00392336j 1.13446e-16+0.00807398j 4.30031e-17-0.0105582j -1.49567e-17+0.000838408j 2.38636e-17-0.000552336j 2.10339e-17+0.00456814j -7.52482e-16-0.0274476j 7.71139e-17+0.00572057j 5.78975e-17+0.00827598j 9.10729e-18+0.0201183j 1.03487e-16-0.00390039j -6.82198e-19+0.0074654j 2.93488e-18-0.00752021j -3.86262e-17+0.0163014j 6.019e-17+0.01328j 4.01674e-17+0.00778516j -2.06832e-17+0.00768917j 
-2.50462e-16-0.0139719j -2.09477e-16-0.0187432j -2.80822e-16-0.0218931j 3.84853e-16+0.0219689j -5.04976e-17-0.0107586j -1.54653e-16-0.0127573j -5.21427e-16-0.0366881j -6.52736e-17-0.0106248j -2.43533e-16-0.0266462j 6.0275e-16+0.0414598j -3.96601e-16-0.00737157j 4.42571e-16+0.0259904j -1.60323e-16-0.0183274j -6.71628e-18-0.0118596j 5.85117e-16+0.0347536j 5.67517e-15-0.0262586j -1.87347e-16-0.00857076j 3.59469e-17-0.00966277j 2.90594e-16+0.00558418j -2.95878e-16-0.0130301j -5.75156e-16-0.0441915j 2.65636e-16+0.0106428j -3.49291e-16-0.0195826j 3.11173e-16+0.0295635j -2.65336e-16-0.0310301j 4.70452e-17+0.00214067j -6.84721e-16-0.0248875j -3.99864e-16-0.0278482j 4.29488e-16+0.0271525j -3.1101e-16-0.0108129j 3.04552e-16+0.00444596j -8.92726e-16-0.051531j -4.47564e-16+0.00898891j 4.19846e-16-0.00165491j 6.07928e-16+0.0195304j -1.16782e-16+0.0148288j 2.61743e-16-0.0222445j 4.05259e-17+0.0568954j 6.40553e-16-0.0136332j 2.37607e-16+0.00351067j 1.60515e-15-0.0501757j -8.14757e-16+0.0316807j -4.20921e-16-0.0276572j -5.50039e-15+0.0406704j 4.44904e-15-0.0138286j 3.20739e-17+0.0225471j 4.55248e-16+0.0169893j 1.27282e-15+0.0325572j 2.49974e-14+0.0583755j 5.12817e-16-0.00771064j 3.34991e-16+0.0245033j -2.1859e-16-0.00499766j -1.42873e-15-0.0177453j 2.26832e-16+0.0200299j 4.64011e-16+0.00538034j -4.73413e-16-0.0199909j -1.29325e-16-0.00132931j 2.45242e-17-0.00749077j 1.2832e-14-0.0285034j 5.22793e-16-0.00235176j -3.72226e-16+0.00876718j 4.40069e-16+0.0144223j 1.00209e-16+0.0079982j -1.99409e-16-0.0101109j 4.6174e-15+0.0109719j 6.17242e-17+0.0049709j 1.79926e-16+0.00983213j -4.53376e-17+0.000767072j 2.5129e-16+0.00734242j -1.70179e-16+0.00264808j 9.85055e-17+0.00180925j 6.73736e-16-0.00353524j -1.47524e-16-0.00641652j -2.118e-16+0.000974638j 4.20576e-16+0.000405105j -4.28517e-16-0.00929575j -2.72574e-17+0.00582059j -1.05483e-15+0.00482998j -5.37508e-16-0.0101495j -2.11965e-16-0.0207927j 6.95429e-16-0.00608806j 2.7047e-16+0.014035j -6.33455e-16-0.00173516j 5.87749e-16+0.0219444j -3.99054e-16+0.00425908j 6.42444e-16-0.024934j 5.17531e-17-0.0183577j -1.60852e-16-0.00819206j 2.50161e-16-0.00376661j -4.61171e-16-0.0181786j -1.21036e-15+0.00158702j 7.33451e-15-0.0080444j 2.91403e-16-0.0106779j -1.85331e-16-0.0123087j -5.39462e-17-0.00689899j 5.62566e-17+0.00149135j 5.31955e-16-0.00270481j 3.8838e-16-0.00297229j -1.26327e-16-0.000537726j 9.21961e-18+0.00343928j -1.44136e-16-0.00588429j 4.15946e-15-0.0095321j -2.29635e-16-0.00123533j -5.12215e-17-0.00439123j -7.99174e-17+0.00223816j 2.64555e-17-0.00544484j -2.653e-16-0.00815566j -1.31354e-16-0.00473713j 3.29746e-16+0.00617684j -1.54903e-16-0.00116074j -1.69265e-15+0.00580317j 8.04624e-16+0.0131285j 5.21634e-17-0.00420209j 8.30463e-16-0.00534401j 8.15774e-16-0.00911151j 5.8063e-16+0.00261209j -6.07979e-16+0.0251614j -2.42817e-16-0.00722916j 1.55402e-16-0.00227475j 6.2861e-17+0.00250998j 5.54047e-16-0.0158326j -9.66096e-18-0.0180031j 6.92004e-16+0.0102455j 1.20175e-16+0.00161052j -9.57874e-17-0.0116865j 1.75379e-16+0.0113717j -1.65903e-16-0.00439278j -1.39314e-15-0.0059151j -1.24916e-16-0.0184654j -6.28499e-16-0.0165641j 2.84307e-16+0.00196056j -1.58983e-16-0.000284065j 1.03628e-16+0.0149015j 1.81993e-16-0.00104216j 1.34528e-16+0.0066627j 1.93213e-17-0.00537673j 4.8375e-18+0.00625112j -7.88402e-17+0.0106296j 1.53793e-15+0.0113301j -8.40549e-18+0.00139934j 7.70487e-17+0.00838136j 3.22346e-16-0.00209595j 1.17929e-18-0.000588871j 8.87678e-17+0.00366129j 2.04617e-16+0.00267797j 2.34181e-15+0.0102883j -1.32163e-18-0.00531604j -1.60729e-16-0.00616649j -4.06557e-16-0.0282196j -7.03663e-17-0.00474942j 1.82929e-16+0.0125887j 1.11647e-16+0.00907073j 5.15406e-17+0.00769333j -1.24673e-16+0.000402163j -4.97174e-17-0.00927774j 4.1663e-17-0.000435609j 8.33316e-17+0.00243252j 2.2092e-16+0.0133886j -1.66752e-16-0.00536978j 2.59082e-17+0.00334442j -9.38885e-17-0.00485833j 1.45274e-16+0.0115153j -5.9017e-17+0.000138467j 3.66653e-16+0.0249279j 6.33268e-16+0.00286111j 1.87089e-17+0.00360735j 1.49669e-16+0.00938933j 2.60197e-16+0.0110454j -1.60699e-16-0.0164998j 9.37695e-17+0.0109511j 1.82248e-16+0.0026695j -2.24502e-17-0.000669273j 2.80909e-16+0.0202624j -3.25839e-16-0.0144455j 2.53797e-17-0.000786384j 1.71639e-16+0.011475j -9.75293e-17-0.0066487j -1.13956e-16-0.00705961j 2.94314e-16+0.00508851j -2.64268e-16-0.018029j -3.26031e-16-0.0196958j -1.45085e-16-0.00599372j -3.55077e-16-0.028207j -3.083e-17+7.46372e-05j 3.2404e-17+0.00078564j 1.31695e-16+0.0139188j -2.56949e-16-0.016774j -1.59303e-16-0.00957045j 9.68886e-17+0.00923306j 
-1.03185e-18+0.00616175j 2.61434e-19+0.00190144j 7.18094e-18+0.024167j -7.78806e-18-0.00280606j 1.05285e-17-0.0177499j -2.61009e-17-0.0226424j -5.34581e-17+0.044408j 4.20949e-17-0.0113988j -2.34991e-17-0.014295j 2.81087e-17-0.0308718j -8.51273e-16-0.0380019j 6.00054e-18+0.000357699j -1.65379e-18-0.0263167j -4.50553e-16+0.0263826j -2.97609e-17+0.0181269j -6.41473e-16+0.00293437j -3.06249e-17+0.0348123j 9.62039e-17-0.00504247j -1.1986e-16-0.00139233j 2.58724e-16+0.0393399j -2.76738e-17+0.00819402j -8.70403e-17+0.00204915j 5.88207e-18+0.00679468j 1.82221e-16-0.0289156j -2.7816e-16+0.0258471j -2.82154e-16-0.0217825j -3.89389e-17-0.0254524j 2.54838e-16-0.0325955j 2.07428e-16-0.00128479j -3.01672e-16-0.0509523j -1.18241e-16-0.00494933j -1.07036e-16-0.0152333j -4.84208e-16+0.017849j 4.79495e-16+0.00466757j -3.36759e-17+0.0225657j -5.19301e-16+0.018169j -1.77185e-18-0.00248024j 7.6156e-16+0.0383728j 5.05275e-16+0.0355223j 1.17746e-15-0.0318043j 2.22177e-15-0.0358928j 5.65746e-16-0.0546068j 2.01968e-16+0.0056664j 4.53875e-15-0.0210076j -3.94292e-15+0.0239434j 1.23208e-15-0.0196091j -6.27918e-16+0.0155397j 2.06766e-16+0.0323531j 8.57625e-16+0.0020168j 1.2317e-17-0.0137723j 2.15248e-16+0.0129338j -6.60345e-16-0.0113192j 1.28583e-15+0.016932j 3.83634e-16+0.0068434j -2.27421e-16+0.00580525j 1.69714e-16+0.00247751j 5.79344e-17-0.00630408j 1.47462e-16+0.00877885j 6.32534e-16-0.00133748j -7.98177e-17+0.00290998j 3.2799e-16-0.00996293j 1.81002e-16+0.01463j 1.72017e-16-0.00879768j -2.52732e-16+0.00581847j 6.07374e-15+0.0153728j 2.06412e-16-0.00909431j 1.94836e-18-0.034765j 1.65502e-16-0.00315256j -2.55373e-16-0.00107219j -3.08248e-16+0.00460584j -2.07057e-17-0.0152236j -2.03498e-15+0.00928516j 3.77565e-17-0.0110451j -2.7541e-16+0.000541743j -1.53752e-16-0.0115797j 1.30072e-16-0.0183517j 4.22229e-16-0.0149211j 2.03218e-15-0.00616155j 3.44844e-16+0.0142497j -5.41664e-17+0.0220583j 1.43159e-16-0.00147046j 9.19242e-18-0.014485j -1.64289e-15-0.0063419j -5.24813e-17+0.00566172j -1.50628e-16+8.93049e-05j 2.34541e-16-0.00740142j -3.06149e-16+0.0155948j 8.63728e-18+0.00956262j 2.19806e-16-0.00700908j 6.89104e-16+0.00322019j 1.19522e-15+0.00236919j -2.38647e-15+0.00162371j 3.04999e-16+0.0103293j -3.16162e-16+0.0177286j -6.61877e-17+0.0132767j 6.88124e-16+0.0237306j -9.29116e-16+0.00454544j -5.76264e-16+0.00991585j 1.18401e-16+0.0169437j -1.64361e-16+0.0223948j -8.49337e-16-0.0360447j 7.60862e-15-0.0182269j -4.99657e-16-0.00775214j -2.14966e-18-0.0111976j -2.12438e-16-0.00362785j -1.29935e-16-0.0150421j -4.99127e-16-0.0306526j 2.25071e-16-0.00174285j -1.30934e-16-0.00349348j 4.67292e-16-0.00737275j 3.88277e-15-0.0103847j -6.51142e-16-0.00719108j -8.49897e-17-0.0150737j 2.84037e-16-0.0148678j 4.68871e-17+0.0145763j -1.63815e-16+0.0050001j 7.9688e-16-0.0142715j 1.53005e-16+0.00407451j -7.28938e-17+0.00275047j -1.23414e-16-0.0151472j -9.65026e-16+0.022034j -1.2064e-16+0.0150112j 2.68548e-16-0.000290894j -3.46696e-16+0.0192587j -3.23773e-16+0.0224051j -1.51715e-17-0.00284085j -1.05115e-16+0.0172062j 8.41963e-16+0.00290957j -2.64511e-16+0.0102663j 8.14512e-16+0.020763j -2.89414e-16+0.0044214j -1.33313e-16+0.0154576j -1.55213e-16+0.000106883j -5.23515e-15+0.0266737j 2.11153e-16+0.0200828j -2.12069e-17-0.0144389j 1.22662e-16-0.00806704j 5.13039e-16-0.0224413j -2.55819e-15-0.0237011j 1.79988e-16+0.00839481j 7.19928e-17-0.0279419j -1.63059e-15+0.00943525j -9.97494e-19+0.00588099j 1.26089e-16+0.0225748j -5.05019e-16-0.0181146j -4.85963e-15-0.0220735j -4.04202e-17+0.0235369j -1.51765e-16-0.0112968j -1.58116e-16-0.00472439j -4.37218e-16-0.0270066j -3.04456e-16-0.00793645j 6.61078e-18+0.00357281j -6.46494e-17+0.0123034j 5.45497e-15-0.012206j -5.34489e-17+0.00842126j 1.93317e-15-0.0228023j 3.31096e-17+0.0292984j 1.36981e-17-0.0140289j 1.74742e-17+0.00625021j -6.03665e-17-0.0158128j -7.3994e-17-0.0153556j 5.98572e-17+0.00342797j 8.34756e-17-0.011523j -2.6698e-16-0.0360067j -2.64733e-15-0.0218084j -4.74625e-17-0.011221j -4.2454e-17-0.00229861j -1.44533e-16-0.0433881j -1.97672e-17-0.0136199j -2.87589e-17-0.0138786j -1.5733e-16-0.0310481j 4.37907e-17-0.0193461j 3.31892e-17-0.0183809j 7.04004e-17+0.0117735j -3.2083e-17+0.00683561j -2.27933e-17-0.0170479j 1.05905e-18+0.00432759j -1.31609e-18+0.0217301j -4.90082e-16-0.0180026j -1.91224e-19+0.036845j 2.57817e-17+0.0199232j -2.64491e-18+0.00216104j -1.14244e-17+0.0238457j 7.39707e-18+0.00937745j 7.5992e-18+0.00505359j 3.27575e-18-0.0098118j -1.06918e-17+0.0184699j 4.04252e-18+0.00833985j 2.40267e-18-0.0103667j 
1.39565e-18-0.000365876j -8.87312e-19-0.000645729j 2.95986e-18-0.0105292j -6.94729e-18-0.0111953j 6.10778e-18+0.0145355j -4.08424e-17-0.0142201j -8.50429e-19-0.00304691j -2.38085e-18+0.00114703j 8.07202e-18+0.00157205j -3.43423e-17+0.0184461j 6.41889e-16+0.0287344j -8.61413e-18+0.0130326j -1.86656e-17+0.0225074j -2.2427e-16+0.0131804j -1.91853e-17+0.00187397j -3.04579e-15+0.0134803j -2.98185e-17+0.00246762j -4.89887e-17+0.00457117j -1.3557e-16-0.0603131j 1.3416e-16-0.0114569j -9.60458e-19-0.00375032j -1.52899e-17-0.00469759j -1.54731e-16-0.0180832j 4.89635e-17-0.0332595j -1.09491e-16+0.0207084j 1.27621e-17-0.00221944j 1.42995e-16+0.00453809j -1.57782e-16+0.0241039j -3.37532e-16+0.0155813j 5.73036e-17+0.00153734j 2.27749e-17+0.00270376j 7.6596e-18+0.00888819j 3.62561e-17-0.0140237j -1.40729e-16-0.01338j -2.03353e-16-0.00995603j 5.55931e-16-0.0227998j -4.7212e-16+0.0252669j 9.36282e-16-0.0422869j -2.83476e-16+0.0183052j -1.02013e-15+0.00288203j -2.9155e-15+0.0638819j 8.78797e-16-0.015689j 1.88732e-16+0.0356649j 3.84466e-15-0.0375496j -3.43429e-15-0.00317765j 2.40756e-15-0.037977j -1.34965e-15+0.0478122j -8.60255e-17+0.00333805j -1.34103e-14-0.0327088j -1.34952e-16+0.0200121j 1.06654e-16-0.00262983j 2.35417e-16-0.00617307j 4.28159e-16+0.00202183j 1.87881e-16-0.012646j -1.83533e-16+0.00661996j 3.7418e-16+0.0173875j 9.68059e-17+0.00382309j -2.08933e-16+0.00905222j -1.56527e-14+0.0334409j -2.88658e-16+0.0023057j 7.43922e-16-0.0198252j 3.15636e-16+0.0135559j 2.66249e-16+0.00672181j -7.39949e-17+0.0121864j -1.74958e-15-0.00367597j 3.77344e-16+0.00874041j -3.37908e-16+0.0085737j -1.57275e-16-0.0202499j -4.04645e-17-0.0310163j -6.37549e-16+0.0164839j -2.60202e-17-0.00522074j 6.90373e-15-0.0332107j -5.67003e-16-0.0158323j 3.60635e-16+0.000746898j 6.97024e-18-0.00690519j -2.79214e-16-0.0114939j -3.61724e-16+0.0103061j 4.71378e-15-0.00775613j -1.61558e-18-0.00421251j 4.17706e-16-0.0124532j 2.64203e-15-0.0158764j 1.20628e-16-0.00804755j 1.1988e-15+0.00506326j 7.63728e-18+0.0270422j -3.60378e-16+0.00792074j 8.9854e-16-0.0174334j -3.09275e-16-0.000339986j -3.19839e-16+0.0109866j 1.21897e-15-0.0133531j -1.47479e-15-0.0281302j -8.17762e-15-0.0117592j -1.22081e-14+0.0159703j -9.35136e-16-0.00529598j -8.94542e-17-0.010574j -4.19247e-16+0.00649616j 8.52337e-16+0.0197482j 1.70013e-15-0.0135438j 1.37044e-15-0.00464967j -1.55495e-17+0.00674617j 1.29445e-16+0.00644649j -4.71186e-16-0.0312738j 1.20772e-14-0.0279636j -5.585e-16+0.00383088j -5.25047e-17-0.0169864j 1.68271e-16-0.00788622j 7.31142e-17+0.0372145j -1.19548e-16-0.0106787j 3.73759e-17-0.0106936j 3.81549e-16+0.010187j 3.94326e-16-0.000463494j 2.92583e-15-0.00719668j 1.2994e-16+0.00350965j 6.01709e-17-0.0159509j 2.39072e-17+0.00685616j 6.8783e-17-0.00922237j 3.39134e-16-0.0086616j -1.00431e-15+0.017163j -3.40831e-16-0.000752838j -9.47437e-17+0.00956824j 5.27801e-17-0.000529668j 2.48243e-16-0.00538423j 2.95361e-17-0.00549198j -8.7531e-17-0.00141868j -7.3515e-17+0.00266928j 1.13155e-16-0.0108986j 2.48373e-17+0.0018599j -5.93775e-17-0.00829009j -2.65886e-15-0.0113935j -1.58033e-16-0.00479186j 3.70582e-16+0.00681303j -1.08411e-16+0.00486638j -5.59858e-17+0.0132453j -1.41463e-16+0.00580591j -8.51251e-16+0.00352041j 9.68733e-17-0.021696j -7.39715e-17-0.00923166j 3.87071e-17+0.00512511j 6.7165e-16-0.0229619j -9.69659e-16-0.00823523j -7.41514e-17-0.00404646j -5.90632e-17+0.00990724j 9.20258e-16-0.00552081j 2.003e-17-0.0228756j 1.80885e-18+0.0116975j 2.5606e-16+0.0034031j 5.1329e-15+0.0233842j 2.25991e-16+0.000988573j 1.04348e-16+0.00040152j 9.44308e-17-0.0083978j 1.40266e-16+0.0142461j 1.89028e-16+0.00107611j -7.14056e-17+0.0123682j 4.23971e-17+0.0123766j -8.4932e-15+0.0192312j 1.79625e-17-0.0293078j -2.59931e-16+0.00207089j 1.29253e-17+0.00281755j -3.60933e-17+0.0020687j 7.82271e-18+0.019003j 8.85935e-17+0.0143021j 1.04148e-17+0.0102771j -6.08399e-17-0.0201679j -3.10167e-17+0.0125365j 1.58524e-16-0.00522563j 9.46284e-16+0.0097309j 3.31805e-17+0.0203283j 1.58554e-17-0.0258736j -4.36663e-18+0.00624078j 4.73149e-17+0.0120745j 4.78565e-17+0.0300054j -2.15592e-17-0.00920441j -6.47278e-17+0.0100682j 6.73629e-18+0.00903539j 9.26699e-17+0.0105821j 8.85851e-17-0.0152992j 3.37282e-18+0.00142764j 5.38629e-18-0.0156756j -7.6909e-19-0.0175678j 2.87732e-16+0.00996973j -1.5183e-17-0.022942j 5.57214e-18+0.000908911j -3.79223e-17+0.0237502j 3.67219e-17-0.0240075j -1.3618e-17+0.00289706j 6.97652e-18-0.0214396j -1.14599e-17+0.011536j 4.74905e-18-0.00391046j 2.26257e-18+0.0050908j -3.36861e-18+0.0100172j 
