1.99175e-16+0.0542165j 1.0985e-16+0.0366532j -1.41134e-16-0.0416628j 2.18599e-16+0.0551453j 1.727e-16+0.0474373j -5.05024e-18+0.000268917j -4.61634e-16-0.0348196j 2.39506e-16+0.0798904j 2.8648e-17+0.00540012j 1.73366e-16+0.0414023j 1.71284e-16+0.037067j 3.75586e-17-0.0090797j -1.54191e-16-0.0124026j -7.15583e-18-0.00383995j -2.41732e-18+0.00197197j -1.27593e-17-0.00248511j 1.07201e-16-0.00785268j -1.54573e-16-0.0388405j -5.90969e-17+0.0148498j -8.54683e-16+0.0445972j -3.28898e-16+0.0194028j -6.02285e-16-0.041667j 4.2589e-17+0.0406493j -5.97905e-15-0.0206155j 2.69379e-16+0.109107j 2.39644e-15-0.0257171j 3.15139e-16-0.00747383j 6.9994e-16+0.0261347j -1.53584e-16+0.0227218j -1.79133e-15-0.0319886j 3.67856e-16-0.0242253j -9.6568e-16-0.0354265j -4.81506e-16-0.0163448j 7.5873e-16-0.033034j -8.02136e-17-0.0190044j 6.63346e-17+0.000662952j -1.30982e-15+0.0285142j 3.46485e-14+0.0548408j 5.42418e-16-0.0265118j 1.18631e-15+0.0279419j -8.03357e-17-0.0216001j -5.39812e-16-0.0507538j 5.75764e-16-0.0149007j 8.2443e-16-0.0157321j 2.0077e-16-0.00899961j -1.32689e-16-0.00697098j -3.7984e-16-0.00217174j 4.39764e-16+0.0392467j 4.76815e-16-0.00644814j 1.8707e-17-0.0216358j -1.39282e-16+0.0127681j -1.79728e-16-0.00650874j 2.48779e-16+0.00217544j -2.98799e-17+0.0115024j 2.4679e-17+0.0046352j -4.1297e-17-0.0102913j 1.50691e-16+0.0186764j 1.2217e-15-0.0292252j 2.38936e-16-0.0031972j -8.04271e-17-0.00757827j -1.27433e-16-0.00133965j -1.08798e-16+0.0123471j 5.91916e-17+0.00366909j 1.82791e-16+0.00925833j -2.53191e-15-0.00414132j 1.7549e-16+0.0188682j 2.27146e-16-0.00718934j -1.14221e-16-0.0148003j 5.39761e-15-0.0236591j -1.59387e-15+0.0309803j -3.47554e-16-0.00987192j -4.86713e-16-0.00483964j 1.90223e-16+0.00317193j 4.77118e-16-0.00536102j -6.06026e-17+0.0108765j -8.73827e-17-0.00793502j 7.11606e-15+0.0148206j -1.10771e-15+0.013747j -3.09572e-16+0.0164935j -1.47966e-16-0.0176459j 3.39914e-15-0.0342769j 4.10175e-16-0.0113171j -6.753e-16-0.0029855j -4.06689e-16-0.0215026j -4.88152e-17-0.0186998j -2.36409e-17-0.0193823j 1.91227e-16+0.00248169j -1.65146e-14+0.0052677j -2.56856e-16+0.00918113j 1.83583e-16+0.00237841j 2.57089e-16+0.0148776j -1.9146e-16+0.00129639j 1.18723e-15-0.0164704j 1.00029e-15-0.0135951j -9.21465e-16-0.00551132j -7.57503e-16+0.00824802j -1.04912e-15-0.00113877j -6.93607e-16+0.0138993j 9.17843e-16-0.0193289j 5.9481e-16+0.0184471j 8.95516e-17+0.0212674j -2.84121e-16+0.0396672j 1.48937e-15+0.0228551j 1.27023e-16+0.00717189j 5.37719e-16+0.0015046j 4.33048e-16-0.00383277j -1.13619e-15-0.00113548j -2.89231e-15+0.0111154j -7.011e-16+0.0106316j -7.49807e-17-0.0111327j -1.09226e-16-0.00198709j 3.32842e-13-0.0084088j 3.99818e-16+0.00732336j -3.08952e-15+0.0156571j 1.56486e-16-0.0207358j 4.40741e-16+0.00343256j -2.76338e-16-0.00272388j 5.10396e-16+0.0181203j -2.3536e-16-0.0141669j 4.80816e-16+0.0139983j -8.71994e-17+0.00364873j -2.21509e-16-0.00527957j 1.16494e-16+0.0120899j -3.48475e-16-0.0190099j -8.0936e-17-0.00454199j 2.05682e-16+0.0228548j 1.14084e-16+0.00516743j -5.35335e-16-0.0147376j -6.17668e-16+0.0125389j 1.8443e-16-0.000814522j 5.47911e-17+0.000396938j 1.36136e-15+0.0219119j 5.16331e-16+0.0102701j 3.8706e-16-0.00830119j -5.11875e-17+0.00175775j 8.74414e-17+0.000277836j -3.66182e-17+0.00236584j 1.11732e-16-0.0104245j 2.46608e-17+0.0170162j -6.0983e-17+0.0104032j -1.20466e-13-0.0114248j 2.85404e-17-0.00292335j -4.52913e-17-0.000637898j -1.9159e-16-0.0127792j -1.20239e-16-0.0101751j -7.60701e-16-0.0142189j 1.99435e-17-0.00438161j 1.25478e-15+0.0111456j 1.43824e-19-0.00371172j 1.46341e-17+0.00676516j -8.74237e-17-0.0144602j 8.59812e-17+0.00996746j 1.01692e-16+0.00567212j 7.15858e-16+0.0100128j -1.66267e-16+0.0146287j -1.63935e-16-0.000402361j 9.67251e-17+0.00019804j -2.62034e-17-0.00151495j 8.95523e-18+0.0142311j 3.30507e-17+0.00369705j -2.49572e-16-0.0276431j -1.50214e-16+0.00865941j -2.49067e-17-0.00275946j -6.82015e-18-0.0218711j -5.02899e-18-0.00582313j 5.07604e-16+0.0226291j 7.45211e-17+0.00904138j -7.4704e-15-0.018712j 3.24205e-18+0.0146185j 5.02988e-17+0.00945043j 9.21698e-18-0.00131792j -6.5896e-17-0.00236157j -3.74709e-18-0.014597j 4.70927e-18+0.000226951j -9.95765e-18-0.0395536j -2.66341e-17-0.033805j 9.90202e-17-0.0264765j 2.96123e-16+0.0249362j 8.00712e-17+0.0260235j 3.60086e-16+0.019623j 7.74455e-17+0.018028j 1.16787e-17+0.0230826j 7.82361e-17+0.00425494j 6.78548e-17+0.00778615j 1.12272e-17+0.00216886j 1.1348e-16+0.0393272j 8.56842e-17+0.0337723j 3.76565e-17+0.00648314j 1.62627e-16+0.048287j 1.79201e-17+0.0442323j -1.01312e-17-0.00419181j 4.10576e-17+0.0146054j 4.13749e-17+0.0117766j 1.46243e-16+0.043983j -1.26024e-16-0.0360326j -2.62614e-17-0.00341176j 
3.79014e-17+0.0393602j -1.31832e-17-0.0501473j -2.00162e-17+0.0259019j 1.60946e-17+0.0498141j 5.71453e-18-0.00961482j 1.65214e-17+0.00542884j -5.35444e-16-0.0655269j 2.30558e-17-0.0527159j -4.11923e-16-0.0544109j 6.78983e-17+0.0226585j -5.72899e-17-0.00273232j 1.35148e-16-0.0422729j 2.39378e-16+0.0224607j -2.73305e-17+0.00666931j -3.29667e-17-0.0113031j -3.0985e-17-0.0157972j -1.15859e-16+0.0159594j -7.21584e-18-0.0258034j -5.62516e-17+0.0520396j 1.19207e-15-0.0619847j 4.28749e-16+0.00883962j 2.59615e-16+0.0202151j 2.11408e-16+0.0191832j -2.10683e-14-0.0716801j -1.14646e-15-0.033522j 1.27924e-15-0.0428464j -3.44042e-16-0.0773836j 2.59719e-16+0.00595059j -1.44154e-16+0.0184856j -1.07164e-15-0.0172776j -9.43563e-17+0.00682085j 1.65212e-16-0.00180186j -9.1326e-17+0.00500736j -1.5937e-15+0.0561806j 4.19197e-17-0.00461002j 1.16415e-15+0.0704003j -2.56768e-15+0.0458152j 1.25913e-14+0.018158j 6.71879e-17+0.0395003j 5.6467e-17+0.0376436j 5.87992e-16+0.0284817j -5.11787e-16-0.00280182j -5.8163e-16+0.00931534j 2.18885e-15-0.0267234j 2.20068e-16+0.00493287j 4.98494e-17+0.0103556j -1.88839e-16+0.000100576j 5.50731e-17+0.00023365j 6.31501e-17+0.000834156j 1.87921e-17-0.00660636j 2.4945e-16-0.0046468j 3.29019e-16+0.0191256j -1.97831e-16+0.0136516j 1.69084e-16-0.00116739j -7.8358e-17+0.00116432j -8.78079e-17-0.011858j -2.44928e-16-0.0200197j -4.16284e-16+0.00736611j 3.92228e-17-0.00532874j -9.06454e-18-0.00353181j -6.95808e-17-0.0175011j 5.64372e-17-0.00487415j -1.53633e-16-0.00692477j 2.57919e-16+0.00452037j -3.40904e-15-0.00512046j 1.45345e-16+0.000303247j 6.03283e-17+0.00748134j -2.72218e-16-0.00836692j -1.06951e-15+0.00555001j 3.13975e-16-0.00393223j 6.39886e-16-0.00181035j -9.15659e-17+0.00307976j 6.16749e-16-0.0169721j -1.03253e-15+0.0135465j 3.4415e-16-0.013731j -3.76445e-16-0.000832461j 8.59863e-17+0.00100097j -3.84985e-16+0.0135416j -2.2647e-16-0.0214073j -8.74172e-17-0.0101308j 1.03574e-16-0.00178533j -1.8671e-16+0.000840522j -5.12972e-17+0.00140133j -2.62461e-16+0.00327987j 2.2117e-16+0.00505426j -2.08889e-17-0.0128761j 5.51096e-16+0.0343042j -4.44332e-14+0.0142014j 2.82602e-16+0.0036106j -2.09483e-15+0.0123728j 8.48076e-16+0.00971858j -5.75395e-16+0.00251069j -1.44977e-15+0.0303707j -3.19511e-16+0.00686374j -7.66092e-16+0.00599897j -8.16457e-16-0.00492035j -3.76247e-15+0.0274935j -3.72588e-15+0.0215908j 7.6503e-16-0.0255042j 9.37667e-16+0.0341258j 4.65543e-16+0.0110351j -3.1339e-16+0.0127163j 5.45962e-16+0.00623011j 1.17031e-16-0.000936146j 1.97232e-16+0.000641023j 2.4036e-16-0.0017527j 1.02233e-15+0.00565511j 2.61155e-15-0.0142003j 8.3547e-16+0.00307063j -7.58449e-17+0.00924237j 2.12719e-16+0.00630478j 1.78778e-13-0.00449969j 4.14363e-16+0.00128193j -3.17689e-15+0.0158489j -4.42771e-16+0.0132387j -1.08003e-16+0.0117055j 1.72561e-16+0.0252835j -6.45263e-16-0.00456908j -4.65084e-16-0.00837107j -7.89155e-17+0.00900021j -5.12318e-17-0.0012402j 1.28177e-16-0.00989848j 1.93594e-16+0.0105942j -4.38848e-17-0.0177528j -3.5728e-17-0.00330742j -1.16347e-16-0.000477628j 1.25389e-16-0.0150677j 4.90375e-17+0.00675556j 5.01976e-16-0.00595146j -1.02077e-16+0.0110297j -2.74447e-16+0.0116317j -1.27741e-15-0.0160947j -5.78765e-16-0.0219184j 6.3134e-17-0.00303911j -1.92228e-16+0.00945112j 8.99309e-16-0.0237773j 7.17159e-18+0.0118275j 4.52534e-16-0.0140653j 6.41639e-17-0.001681j -2.57357e-16-0.00906671j 4.88266e-14+0.00465372j 3.84762e-16-0.0298995j -1.01728e-16-0.0200941j 6.54605e-17+0.00365652j 1.38023e-15-0.0341661j -5.83907e-16+0.0124017j -1.21157e-16+0.00856759j -9.39241e-16-0.00802263j 1.08492e-16-0.000910907j -1.18994e-16+0.00823378j -2.65599e-16-0.0223092j -3.55637e-16-0.0136995j -3.25054e-17+0.00720703j 1.24528e-15+0.0188725j -2.79153e-16+0.0254242j -2.2745e-16-0.00682024j 3.91298e-16+0.0103566j 6.45353e-17+0.00228874j 1.70634e-17+0.00915608j -1.0752e-16-0.0117479j 7.15419e-17+0.0152729j -1.09516e-16+0.00599417j 3.19309e-16-0.0259852j -9.16606e-17+0.0363335j -1.13665e-16-0.0192475j -6.52221e-16-0.0294472j -6.34503e-17+0.00896032j 5.14791e-15+0.0129368j -9.10777e-18+0.0148942j 1.64147e-17-0.010852j 2.25853e-18-0.0213767j 4.5111e-17+0.00549076j 1.47644e-17+0.0185303j -1.94655e-17+0.0116926j -9.90547e-17-0.0245693j -2.13837e-19+0.0365326j -2.08571e-16+0.0234621j 1.47471e-17+0.00395383j -3.88883e-18-0.0205831j -1.46054e-16-0.00907526j -6.98957e-18-0.000142771j -4.62838e-17+0.0137836j 4.51553e-17-0.00183956j 5.63666e-17+0.018585j 3.36715e-17+0.0106284j -8.7032e-18-0.0126225j -2.92326e-18+0.0037845j -8.50252e-17-0.0222452j 1.5748e-17-0.00375759j -1.03002e-16+0.0355533j 1.03295e-17+0.0173669j -1.66561e-17+0.0232511j -1.0391e-16+0.0521111j 3.09552e-17-0.00564189j -9.14528e-18-0.00636417j -4.92382e-18-0.0399964j 
3.24092e-17+0.0248555j -1.19027e-17-0.00543172j 1.00319e-17+0.029577j 4.47806e-17+0.0457238j 8.30157e-17+0.0987182j 1.42429e-17+0.0231098j -5.92331e-16-0.0662416j 2.87788e-17+0.00300685j 8.09574e-17+0.0140006j -3.4224e-17+0.0297315j -3.89133e-18-0.0732831j -2.11288e-16+0.0330114j 3.59953e-16+0.0296992j 3.39901e-17-0.0173407j 6.0521e-17-0.00497296j 4.41169e-17+0.0376053j 4.64387e-17-0.00575135j 7.29283e-17+0.00368473j 4.07789e-17+0.0159065j 5.27995e-17-0.00645613j 1.06419e-16+0.0182487j 3.99229e-16+0.0328132j -3.6799e-17-0.0397133j 6.10403e-15+0.0210358j 1.37e-16-0.0623144j -1.83407e-15+0.0254242j -1.81227e-16+0.00982539j -4.85704e-16-0.022803j 1.69347e-16-0.00399112j 1.6627e-15+0.0314565j -6.74657e-16+0.0326858j 5.77086e-16+0.0437246j 7.15458e-16+0.00424438j 8.35493e-16-0.0259032j -3.3319e-17+0.00148527j 3.99092e-16+0.0256333j 4.00266e-16-0.01282j -3.3953e-14-0.0541266j -1.03467e-15+0.0271649j -1.75648e-16+0.030551j -1.15419e-15-0.0165441j 3.96304e-16+0.04231j -1.32941e-16-0.000255628j 5.64712e-16-0.000870265j 1.22013e-16-0.0557491j -3.84461e-16-0.00708899j 5.61951e-16-0.00060983j 5.96259e-19-0.0423265j 1.88369e-16+0.0491916j -2.14337e-16-0.018849j 2.4131e-16-0.0084747j -1.6658e-16-0.0119133j 1.6587e-16-0.0130453j 1.11452e-17-0.0035953j -1.81401e-16+0.00479198j -5.29998e-17-0.022467j -6.02095e-16-0.024639j 5.88578e-16-0.0213843j 2.9587e-16-0.00170307j -1.72913e-16+0.0171316j -1.24309e-16-0.0178467j -3.96013e-16+0.0136848j 9.54109e-16+0.0246763j 1.39931e-16+0.0277448j 4.73135e-15+0.00739339j -2.49471e-17+0.0160149j 2.05796e-16-0.0219516j 7.01212e-17+0.0116051j 2.8332e-15-0.017578j -6.52885e-16+0.000560926j -5.93289e-16+0.00125587j -1.20968e-16-0.0347996j -3.99997e-16+0.000285333j 1.00154e-15-0.0155119j -2.3757e-16+0.00413131j 1.34788e-16+0.00134711j 2.51891e-15+0.0061482j 9.63256e-16-0.000323424j 4.66826e-16-0.0304594j -1.74596e-16+0.00263119j -2.09789e-15+0.0218574j -6.80643e-17-0.00325602j 1.22867e-15-0.0088487j -2.50432e-16+0.01464j -5.05072e-16+0.0119665j 1.32066e-16+0.0138842j 2.8492e-16+0.0105397j -1.74607e-14+0.0055123j -3.5104e-16+0.0142772j -9.06279e-16+0.010983j 2.28904e-15+0.0160016j -1.03701e-15-0.0379886j 2.09413e-16+0.0121511j -1.91706e-16-0.0107484j 6.3446e-16-0.0194765j -8.0383e-16+0.00838733j 9.68488e-16+0.0116453j 2.66744e-15-0.0322889j -4.32371e-16+0.0217513j -2.84659e-16-0.0128013j -3.44076e-16+0.018786j -1.63643e-16-0.0156826j -8.64332e-16-0.0244252j 4.61312e-17-0.0109102j -3.5874e-16+0.0170324j -6.50775e-16+0.00885882j 1.64388e-15-0.00307197j 2.62039e-15-0.0114793j 1.49711e-16+0.00220709j -5.03782e-16-0.00569572j -1.62464e-16+0.00426375j -1.89427e-13+0.00470576j -5.5352e-16+0.0246878j 4.81616e-16-0.00701973j 8.87886e-17-0.0114344j 3.58762e-16+0.00508766j 2.09929e-16-0.00693155j 7.26698e-17+0.00565159j -3.84392e-16-0.0109436j 5.27561e-17-0.00355076j 6.67064e-17+0.0304801j 6.60084e-16-0.0274512j 4.34614e-16+0.0190453j -2.09101e-16-0.01504j -1.52645e-17-0.0209587j -2.08129e-16+0.00889138j 9.14431e-17-0.0232157j 2.21566e-16+0.0131312j 3.16282e-16-0.00259792j -1.40675e-16+0.00440792j 9.03617e-18+0.0168632j -8.99858e-16-0.0141552j -9.498e-17+0.0120977j 6.12551e-16-0.0276675j -4.21226e-16+0.0210678j 4.36904e-16-0.00100454j -1.3356e-16-0.00441462j 4.97266e-16-0.0356364j 2.26724e-16-0.00496934j -1.82636e-16+0.00899275j -2.43714e-13-0.0231064j 2.64157e-17-0.00335341j -1.69727e-16-0.0193416j 5.98247e-17-0.00580191j 1.79415e-16-0.00625072j -3.28106e-16-0.00311737j 8.2254e-17+0.00108534j 2.9455e-15+0.0258909j -6.91275e-17+0.0130203j 2.00935e-17-0.0189999j -9.24005e-17+0.00269267j -4.39472e-17-0.00712156j -1.14636e-16-0.00645137j 4.25667e-16+0.00833924j -2.22416e-16+0.00736659j -1.1742e-16+0.00463729j 2.71735e-17-0.00358219j -2.88064e-17-0.0222611j 3.98332e-17+0.0357484j -1.68855e-16+0.00394156j 2.06917e-16+0.0119757j -2.1019e-16+0.0137517j 1.64992e-17+0.00527963j -8.47258e-17-0.00063607j -2.86391e-16-0.0330515j 7.32623e-17+0.00202336j -3.97565e-17+0.0153648j 7.12042e-15+0.0178118j 1.24746e-19+0.0297059j 4.23781e-17-0.00195383j -2.71352e-17-0.0298357j 9.92968e-17-0.0303966j -1.71292e-16+0.0398398j -3.0867e-17+0.0584555j -2.91783e-17+0.00326272j 4.81003e-17-0.00523435j -1.11466e-16+0.00992169j 2.39022e-16+0.0320405j 1.35834e-17+0.0279251j -7.04398e-17-0.004786j -1.27348e-17+0.0148688j -6.72625e-17+0.0198341j 1.77586e-16+0.0138302j 8.37578e-17+0.00438009j 4.59071e-17+0.0190358j 1.78651e-17+0.042205j -2.33953e-17+0.0595702j -9.0794e-17-0.0228455j -2.06877e-17-0.0155678j -2.29033e-16+0.0755904j 2.50419e-17-0.00983159j -1.40834e-17+0.0540178j -7.46068e-17+0.0555695j 1.95103e-17+0.0109861j -1.45818e-17-0.00551413j -2.94371e-17-0.0460852j 
-7.36743e-20+0.0105929j -4.42596e-18+0.000559942j -4.71132e-18-0.0213536j 1.40694e-17+0.0225862j -2.22884e-17-0.0193064j 1.78865e-17+0.0371995j 1.62653e-16+0.017216j -2.15071e-17+0.000128212j -8.49288e-17-0.0157282j 3.49514e-17-0.013062j 6.01973e-18+0.0648995j 1.61981e-16-0.0244807j 1.34801e-16+0.00976012j -3.18921e-17-0.013274j 9.56457e-18+0.00260826j 4.68993e-18+0.0353629j 4.22732e-17-0.00582596j 3.62663e-18-0.0394942j -9.56494e-17+0.0188901j 3.67885e-16-0.0305215j 1.89245e-16+0.0463888j 6.16744e-17-0.00327052j 9.1839e-17+0.0061475j -1.30521e-14-0.0445057j -5.29195e-16+0.00500525j 7.63502e-16-0.0161147j -1.1548e-16-0.0648664j 1.37912e-16-0.00556801j 3.75336e-17+0.0105286j 1.29665e-15+0.0279112j 1.68243e-15-0.0491827j -5.57909e-16-0.019138j -5.60858e-16-0.0150393j -1.59272e-15+0.0539762j 2.02819e-16-0.0380267j 9.69482e-16+0.0585631j -1.8702e-15+0.0287471j 5.02677e-15+0.00530999j -2.5334e-16+0.0628237j 1.1338e-16+0.0647212j 4.92687e-16+0.031451j -5.04457e-16+0.0184656j -5.2082e-16-0.000279958j 1.52539e-15-0.0170482j -1.30712e-16+0.00409473j 8.20461e-17-0.030514j 7.53272e-17+0.0172818j 1.84459e-16+0.0158658j 6.47443e-16+0.0232835j -1.84649e-17-0.0392424j -1.18559e-16+0.00045663j -1.05612e-16+0.00545048j -1.15476e-16-0.00887594j 3.72523e-17-0.00738088j 4.37634e-16-0.00888046j -1.27869e-16-0.016179j 7.48537e-16+0.0427957j -1.51895e-16+0.0124867j 4.4263e-17+0.010187j 1.79034e-17+0.00214813j 1.83761e-16+0.0403164j -7.93023e-17+0.0111742j -8.00654e-16-0.00961923j 5.65458e-16+0.0198153j -1.83548e-14-0.0295504j 9.81467e-17-0.000575193j 1.00178e-15-0.0184023j -3.69211e-16-0.0404655j -1.57477e-15+0.0102152j 3.64068e-16-0.000320894j -2.14235e-16-0.00836542j -4.06628e-17+0.00969709j 8.82855e-17+0.0221664j -7.90709e-16+0.0241831j 4.13082e-16-0.000577838j 5.44903e-17+0.00713818j -8.7006e-16-0.00116291j 4.2625e-16-0.000853706j -3.9541e-17-0.0146025j 1.30893e-16-0.00444264j -1.99973e-15+0.0184652j 3.58196e-16-0.013928j -4.70169e-16+0.00772041j 4.45187e-16+0.00942083j -1.13713e-16+0.00773076j -7.11595e-17+0.0354483j 2.09948e-16+0.0483506j -3.37426e-15+0.00176226j 5.74363e-16+0.00387879j -1.76482e-15+0.0115116j 4.78936e-16+0.0222519j -4.59006e-16+0.0125661j 4.77696e-16-0.00872057j 5.63451e-16+0.00547918j -6.11581e-16-0.00702402j -1.27728e-15+0.0199816j -2.77872e-15+0.00135332j -2.93709e-15+0.0232889j -8.36411e-16+0.00146711j -1.60689e-16+0.00186465j -1.60838e-16-0.000515553j 2.12055e-16+0.0204382j 4.02743e-16+0.00407963j 9.66167e-17+0.0122304j 2.71448e-16-0.000294886j -6.86872e-16+0.0107198j 1.19814e-15-0.0142112j 1.35087e-15+0.0011449j -5.64317e-17-0.00583209j 6.09463e-17-0.00134106j 6.13696e-17+0.0115181j 2.85064e-13-0.00724784j 6.1665e-16+0.0214725j -7.92305e-16+0.000376272j -4.88338e-16-0.000768787j 1.49399e-16+0.0174418j 1.32419e-16-0.0133341j 3.80563e-16+0.00583056j -8.31733e-17-0.001427j -4.06232e-17-0.00603858j -7.87224e-17+0.00673851j 3.27525e-16-0.0112073j 1.17366e-16+0.00664283j -4.27671e-17-0.0107611j -1.58993e-16-0.00021744j -1.58977e-17-0.00603257j -2.52387e-16+0.00308515j -8.58598e-16-0.0222302j -7.70242e-17+0.0034156j 8.73108e-17+0.00818543j 4.14562e-17-0.0165383j 1.04336e-15+0.0192629j 3.69981e-16+0.00811295j 2.86972e-16-0.0121094j 1.74401e-16-0.00997748j 7.71496e-17-0.0161533j 3.17108e-17+0.010647j 1.35525e-16+0.0113707j -4.37726e-17+0.0214386j -4.04801e-17-0.00138002j -3.30557e-13-0.0313601j -2.19649e-16+0.00236007j -1.4569e-16-0.00178168j -1.17102e-16+0.00196859j -5.50998e-16+0.00085147j -2.16233e-16-0.0179429j 1.42302e-17-0.0104161j -1.57288e-15-0.0148833j 7.78018e-17-0.012215j -1.21435e-16+0.00507224j -1.36756e-17-0.0343162j -1.89005e-16+0.00691367j 2.92988e-17+0.00955118j 4.81038e-17-0.00177927j 4.56991e-17+0.0128688j -1.07705e-16-0.00804879j 3.48639e-16+0.0195417j 7.2988e-20+0.012073j -8.60231e-17+0.00192242j 3.75029e-17-0.0096992j -2.21798e-16-0.0377119j 1.53178e-16-0.00516488j -8.04391e-17+0.00123016j 1.1551e-16-0.027257j 2.1001e-17-0.00446551j 1.87858e-16+0.0107464j 1.85202e-17-0.00533722j 6.45599e-15+0.0161586j 2.54245e-17-0.00872062j -5.40995e-17+0.0184252j 5.94349e-17+0.000566326j -3.71932e-17+0.0230328j 1.60965e-16-0.0159734j -1.19808e-17-0.00465999j 9.57319e-17-0.0669805j 8.83586e-17+0.00407623j 2.73476e-16-0.0301997j 1.87018e-16+0.0145579j 1.98339e-17+0.010562j 3.38467e-16+0.0207085j 2.23902e-17+0.00408356j -4.77031e-17+0.0177785j 1.65152e-16+0.00884346j 1.00209e-16+0.0135482j 1.47e-17+0.00691252j -1.57144e-17-0.020415j -4.74633e-18-0.00528454j -1.25346e-17-0.00359355j 2.99458e-17+0.0562202j 5.33153e-17-0.0111476j -2.90363e-17+0.00598515j 2.46471e-17-0.0471573j 2.30595e-17-0.0124286j -1.92646e-18+0.0192366j 1.47583e-18-0.0300343j 5.9525e-18+0.011639j 
