-7.66858e-17-0.154026j -6.02545e-17+0.0952089j -1.47271e-19+0.0363519j 2.10369e-17+0.0853016j -1.11467e-17+0.00577994j -7.40799e-18+0.000102539j 2.75556e-13+0.063826j 5.54963e-17-0.033422j 5.01477e-17-0.0277911j -1.97229e-15-0.0716703j -4.78561e-17-0.0255601j 4.48266e-18+0.0474575j 1.22437e-16-0.10582j 5.29722e-17-0.0157814j -6.69402e-17+0.0240173j 3.76097e-17+0.00134345j 1.0436e-16+0.0413419j 1.95704e-16+0.0647183j -1.55339e-15-0.0420802j 9.37533e-18-0.0922081j -3.04319e-16-0.00500686j 1.19898e-15-0.022555j 9.45489e-17-0.0431753j 5.0693e-17+0.00545232j 3.66639e-16+0.0253776j 1.54363e-16+0.0152877j -3.67141e-16-0.0319171j 5.22655e-16+0.00644588j 2.97875e-16+0.0149291j -2.61524e-16-0.0153353j 1.51272e-16+0.0066998j 4.32881e-16-0.0316626j 6.35979e-15-0.0137739j -7.1559e-17-0.0140431j -1.67686e-15-0.0367871j -1.45176e-16-0.0098041j 3.95433e-17+0.00172934j -3.72527e-16-0.00391034j 6.44942e-16+0.0265886j -1.04397e-15+0.0425558j 9.43577e-18-0.00944665j 1.95537e-16+0.0174281j 2.75704e-17+0.0205353j -1.6857e-16-0.000890178j -8.65066e-16+0.0503231j -3.44247e-16-0.0187687j -5.17448e-17+0.0312087j -3.80686e-16-0.0282728j 9.8878e-14-0.0217491j 3.08903e-17-0.0539197j -2.40341e-15+0.0281345j 1.32709e-15-0.046543j 3.4373e-16-0.00804246j -5.47619e-16+0.0256967j -5.08895e-16-0.00947456j 8.08782e-16+0.046337j -1.60556e-16+0.00183038j 2.69939e-16-0.00564932j 7.44926e-16-0.0161461j 1.15065e-16-0.00602509j 3.45622e-16-0.00358985j 8.06448e-17+0.0176988j 4.95611e-16+0.0197899j 1.73859e-16+0.00586283j 4.44854e-17+0.0389131j -3.02857e-16-0.0402142j 3.78105e-16+0.00831763j -1.21843e-16+0.0249061j 9.71256e-17-0.0210711j -1.23913e-16+0.0178516j 6.95009e-17+0.00814398j -1.75906e-16+0.0101449j 1.10292e-16+0.00973913j 8.29005e-16+0.0359473j 2.28408e-16-0.0178997j -5.47487e-17-0.00347064j -2.02979e-16-0.0322918j 1.49325e-16+0.072231j -8.38157e-17+0.0146105j 3.593e-17-0.0514929j -1.21777e-16-0.00733422j 2.89015e-16+0.0158416j -4.56374e-17+0.0182054j -7.36252e-17-0.0138723j 1.50274e-16+0.0242083j 2.63405e-16-0.0366432j 1.00739e-16+0.0268577j 3.57024e-17-0.0227668j 5.98659e-18+0.0286287j -7.7779e-17-0.0108855j 8.97047e-18+0.00959974j -6.19355e-16+0.0222452j -8.01529e-16+0.0288567j -2.10375e-17+0.0279181j -7.71336e-18+0.113333j 6.46843e-16-0.134054j -9.19846e-16+0.0117661j 
1.21364e-16+0.0486047j 9.21348e-17+0.124771j -6.91088e-18+0.0461895j 2.88013e-17-0.058885j 1.10845e-17+0.032441j 2.45006e-17-0.0177162j 4.64159e-13+0.107535j 1.32864e-16-0.0463473j 5.70076e-17-0.0257377j 1.61651e-16+0.00612895j -1.72059e-17-0.000215928j -1.46888e-17+0.0242163j 3.58511e-17-0.064063j 3.90426e-17+0.030794j 3.81127e-18+0.0135852j 1.69055e-16+0.0255654j -5.53626e-16-0.0495238j 2.69742e-16+0.0822982j 1.25953e-15+0.0438195j -1.32745e-16+0.025057j 3.49352e-16-0.0601273j -2.37726e-15+0.0404866j 1.83736e-17+0.0523379j -9.09299e-18+0.0186572j -3.66509e-16-0.0111011j -6.73457e-18-0.0024371j 2.67706e-16+0.0357664j -5.67104e-16+7.90818e-05j -2.52431e-16-0.0399678j -2.03855e-16-0.0135943j -1.2172e-15-0.0263768j 3.46997e-16-0.00882165j 1.61065e-15-0.00306261j 8.71358e-16+0.0768519j -2.96634e-15-0.0549427j 1.65713e-16-0.00681935j -1.62111e-16+0.0108329j 3.34179e-17+0.020273j 2.0577e-16+0.0256989j 1.0386e-15-0.0363327j 3.5019e-17-0.00958989j 4.72843e-17-0.00843892j -4.44725e-17-0.00171138j -5.25864e-16-0.00675081j -1.89522e-16+0.0191949j 2.599e-16+0.00950683j 1.99849e-16-0.0183662j 2.29309e-16-0.00608492j -1.1113e-13+0.0244044j 6.52782e-17+0.0100896j 2.62534e-15-0.0316266j -4.33532e-16+0.00292874j -2.01965e-16+0.00344886j 2.29597e-16-0.0182702j 3.12485e-16-0.00537391j -4.99861e-16-0.0432113j -7.97492e-16+0.0398951j 2.36097e-15-0.0229861j 2.61049e-15-0.0455075j -3.42212e-16+0.00145132j -1.43554e-15+0.0417374j -7.26314e-17-0.00594038j 3.88622e-16+0.00875397j 1.94416e-16+0.0302859j 8.40604e-17-0.0256857j 2.22629e-16+0.0260072j -1.41963e-16+0.0148001j 3.10234e-16-0.0422655j -8.85152e-17-0.00426566j 1.55065e-16-0.027166j -1.03317e-17-0.0102615j 1.33076e-16+0.00320017j -8.83954e-17-0.00242388j -7.06046e-16-0.0296441j 3.72114e-17+0.00530845j -1.16245e-17-0.021418j -1.34526e-16-0.012568j 4.93957e-17-0.027836j 8.57789e-17-0.025356j -3.70888e-17+0.0134194j 6.50652e-17-0.00797573j -6.63195e-16-0.0388335j 9.98949e-17-0.0233661j 5.60531e-17+0.0212169j 1.63622e-16+0.044976j -1.53048e-16+0.0146321j 2.33564e-16-0.0223334j 4.88628e-16-0.0728406j -4.05774e-18-0.0541469j 4.72614e-17-0.00187622j -1.48016e-17+0.0400044j -3.72665e-16+0.023133j -4.88406e-16+0.0101773j -9.5058e-19-0.0115886j 1.22546e-17-0.00271996j -4.07798e-16-0.0567316j 5.87714e-16-0.108008j 
-2.61821e-17-0.0164858j 4.0709e-17-0.0712686j 1.76998e-16-0.113969j 8.9358e-17-0.0644158j -2.64546e-17+0.0343742j 4.84686e-17-0.0299244j 1.86829e-13+0.0432926j 1.62709e-17+0.0142283j 4.36725e-17-0.0208678j 6.42584e-16+0.0227787j -6.06612e-18+0.0513101j -1.29328e-16-0.00255276j 1.14605e-16-0.0516742j 7.3439e-17-0.0482798j 6.91521e-18+0.0496792j -4.93768e-17-0.0148509j 1.53453e-16+0.0451533j -7.69061e-18+0.027432j -3.73069e-16-0.00919794j 1.73594e-16-0.0572397j 1.4288e-16+0.0188022j -3.30051e-15+0.0614859j 3.11106e-16-0.0847628j -1.00158e-17-0.0141784j 3.22396e-16+0.0259582j 4.47553e-17-0.00238099j -2.08635e-16+0.0159658j 7.73384e-17+0.00682816j -4.48955e-17+0.0364163j 5.38482e-16+0.01967j 1.31981e-15+0.0296888j -1.0458e-16-0.000588188j 9.74662e-15-0.021146j -3.50113e-16-0.0263901j 6.01096e-16+0.00290213j -3.40939e-16+0.00484935j 5.03868e-16+0.0302112j -6.84354e-16-0.0377602j 6.01277e-16+0.0213292j -5.89649e-16+0.0267083j 4.68105e-16-0.0623628j 4.86293e-16-0.0133296j 7.08386e-17+0.0234397j -1.26934e-15-0.0263702j -1.57123e-16+0.0152505j -1.02526e-16-0.0195528j 6.66201e-16-0.0574609j 4.67039e-16+0.0156905j -6.9158e-14+0.0152208j 1.98803e-16-0.0208443j -3.51608e-16+0.00227817j 7.08183e-18-0.00494862j 3.5656e-16-0.0227077j -6.37868e-16+0.0322375j -4.7167e-19-0.00243162j 4.59803e-16+0.0165042j 2.82114e-16-0.013334j 2.49293e-15-0.0258971j 1.02103e-15-0.0218321j -4.48854e-16+0.0327129j -1.97236e-15+0.0358793j -1.66861e-16+0.00449268j -6.68832e-16-0.032745j 1.78091e-17+0.0209805j -4.49628e-16+0.0564873j -4.17728e-16-0.0377938j 4.80217e-16-0.0409436j -2.82544e-16+0.0419252j -1.46435e-16+0.00766763j -5.45106e-17-0.0224708j -1.92247e-17+0.0431966j 1.25497e-16+0.0140408j -1.60723e-16-0.0372527j -5.74251e-16-0.0171814j 5.31259e-16-0.0656686j 1.49464e-16-0.00486235j -2.25265e-17-0.00163197j -1.06424e-16+0.0257702j -2.12889e-16+0.0290295j -8.0744e-17+0.033431j -1.85939e-16-0.0326229j 4.97531e-16+0.0313457j -1.04002e-16+0.0263336j -4.23947e-17-0.00300315j -1.56125e-16-0.0251054j -6.45528e-16+0.0746341j -2.76466e-16-0.0122311j -1.88517e-16+0.0412246j -3.64195e-18-0.00601106j 8.98195e-17+0.0175542j 9.15972e-17-0.0301354j 1.07599e-15-0.0292599j 1.38986e-15-0.0499999j -7.06333e-17-0.0852601j 1.3549e-16-0.0271501j 4.30854e-16+0.0366947j -7.77023e-16+0.102506j 
5.16734e-17+0.0740793j 6.29012e-18-0.0651701j -1.38505e-17+0.0184472j 3.01044e-17+0.0196907j -1.22184e-16-0.083838j 3.18481e-17-0.0425807j -6.64423e-14-0.0154034j -1.9418e-17+0.0427006j -4.69159e-17-0.00730925j 1.3245e-16+0.00422959j 6.3511e-17+0.0368699j -1.70501e-17-0.0517027j -9.35852e-17+0.0929427j -3.20276e-17-0.0114419j -3.83537e-17-0.0392508j -1.0234e-17-0.0228428j -3.02316e-16-0.0667562j -7.18168e-17-0.0408849j 1.16167e-15+0.0319993j 2.00394e-17+0.0985344j 6.6205e-17+0.0189728j 7.50633e-16-0.013218j -1.3268e-16+0.0122607j 7.72464e-17-0.00840332j -1.43817e-17-0.000493704j -8.0754e-17+0.00180063j 1.57174e-16+0.0305119j -2.78805e-16-0.000795961j -7.05683e-17+0.00311862j 8.24163e-16+0.0198301j 8.31263e-16+0.0220076j 2.53701e-16-0.0216224j 4.29076e-15-0.00868913j -1.73736e-16+0.00741403j 2.05978e-15+0.0440723j 2.54623e-16-0.00516297j -9.19799e-17-0.0175778j 5.62762e-17+0.00640983j -4.7324e-16-0.0201084j 1.2909e-15-0.0537448j 3.8077e-17+0.00228049j -1.29876e-16-0.0201852j -1.46727e-16-0.0383236j -6.64507e-16-0.0141822j 3.40566e-16-0.000385825j 7.16875e-16+0.0243382j -5.32048e-16+0.0182794j -4.59306e-17+0.0275588j -9.33529e-14+0.0204628j -2.68943e-17+0.00239612j 5.81299e-16-0.0025238j -1.32853e-15+0.0622617j -1.11474e-16+0.0545092j 2.51806e-16-0.0037161j 2.34695e-16-0.0123624j -3.23196e-16-0.0263394j 1.68564e-16-0.00577852j -3.58655e-15+0.0421616j -2.70649e-16+0.00106677j 2.1779e-16+0.0199342j -1.5518e-16-0.0108368j 1.02668e-17+0.017063j -8.87043e-17-0.00684884j -2.17502e-16-0.0241103j -3.04074e-16+0.0320857j -2.55021e-16-0.0146173j 1.442e-16-0.0221384j -6.90246e-17+0.0277155j 3.85065e-18-0.00223785j -4.56724e-17+0.00232449j 5.6649e-17+0.0372638j 6.81136e-17-0.0360802j -1.24958e-16-0.026183j -1.11636e-15-0.0488587j 7.35649e-17-0.0388252j 2.15618e-16-0.0178428j 4.06199e-16+0.0455299j -1.82696e-16-0.0484621j 1.74594e-17-0.00425171j 5.0232e-18-0.0152414j 8.46083e-17+0.0214562j -5.43391e-16-0.028921j -2.15468e-17-0.00364573j 1.66409e-16+0.0194758j -1.94754e-16-0.0585667j 4.15447e-17-0.0134766j -7.22039e-17+0.0121456j -1.26382e-16+0.0146424j -3.54944e-17+0.0243733j 5.71591e-17+0.0300772j -6.3344e-17-0.0126499j -6.5005e-16+0.0666019j -8.95334e-16-0.0016004j 9.64833e-17+0.0410933j -4.68234e-17-0.02657j -2.89868e-16+0.0833619j 4.59016e-16+0.00621103j 
-9.28134e-18-0.0190711j -8.83203e-17-0.000584514j -1.26695e-16+0.0744763j -4.32811e-17+0.0643839j 5.03725e-17+0.00837564j 8.35453e-17-0.100984j -2.36327e-13-0.0547516j -1.21932e-16+0.0395365j -1.68366e-16+0.0484416j 5.61193e-17+0.0024273j 1.11779e-16-0.0273759j -4.76448e-17-0.0617493j -9.14043e-17+0.0546802j -1.06968e-16+0.00642722j -2.69855e-17-0.00953034j -5.18559e-17-0.0400194j 1.7319e-16-0.0426556j 1.32021e-16-0.129176j -1.32711e-15-0.0543268j -8.10925e-17+0.000887592j 3.33901e-16-0.00678757j -2.13701e-15+0.0356435j 3.18556e-18-0.00673599j -5.29478e-17-0.00533461j 4.98093e-16+0.0322731j 1.36568e-16-0.00201181j -3.82128e-16-0.00663052j 1.33193e-16+0.0177817j 1.02844e-16+0.0142277j 6.04704e-16+0.0207638j 1.36252e-15+0.0270824j 2.726e-17-0.0118093j -5.8973e-16+0.00166933j -7.13098e-17+0.00993592j 1.78554e-15+0.0353351j 1.20532e-16+0.004471j 3.73781e-17+0.00351067j 6.99251e-16+0.00637036j -5.72656e-16-0.0350408j 1.36963e-15-0.0392951j -2.13634e-16+0.0517963j -8.1738e-17-0.00278325j 1.95823e-17+0.00473825j -1.27434e-15-0.0144939j 3.24418e-16-0.0195645j 6.00408e-16+0.0505017j -1.26754e-16+0.00411344j -1.30434e-17+0.0115556j 6.64109e-14-0.0144641j -1.77936e-16-0.0027192j -7.60529e-16+0.00966173j -3.53334e-16+0.0139707j -1.89849e-16+0.0481403j 1.13916e-16+0.00438771j -3.68586e-16-0.0115414j -5.76889e-17+0.0125978j -8.3051e-16+0.034417j -2.58217e-15+0.0328621j -2.98822e-15+0.0512162j 4.49053e-16+0.0132422j 1.51479e-15-0.0390846j -2.80881e-17-0.0377852j 7.85797e-16+0.042781j 3.75107e-16+0.0489995j 3.80541e-17-0.0125386j 2.42675e-16+0.00616332j 1.12842e-17-0.0199115j -4.22084e-17+0.000467605j 3.61225e-17+0.000235456j -1.78184e-16+0.036818j 5.0998e-17+0.0222615j -1.21321e-16+0.000688789j 1.10124e-17-0.0173448j 5.33698e-16+0.0224465j -1.96741e-16+0.0167503j -4.95987e-17+0.00957579j -1.77363e-16-0.034681j 4.46104e-17+0.0142182j -1.10095e-16+0.0252435j 1.01412e-16-0.00483247j 3.32592e-17+0.021578j 2.80086e-16+0.0154966j 8.78423e-18-0.00933603j 1.67748e-17-0.0069158j -7.23227e-18-0.00909912j -4.36967e-16+0.0470248j -1.02498e-16+0.00834828j 1.4782e-16-0.0144633j 1.4347e-17+0.0345159j -4.38413e-17-0.023938j -1.14518e-16+0.0708722j 5.10921e-16+0.0203374j 7.47223e-16-0.0570038j 7.65654e-17+0.0975999j -1.05874e-16+0.046645j 1.1931e-16-0.0367073j 1.92612e-17-0.0183022j 
-4.79078e-17+0.0478041j -1.30101e-16+0.0534602j -8.80639e-17+0.0110745j 4.95263e-16-0.143051j 1.05028e-16-0.0218103j 2.45993e-16-0.0399j 3.0141e-13+0.0698907j 1.17152e-16-0.0214284j -1.00746e-16+0.0113759j -1.60711e-15-0.0708518j -2.35608e-16+0.0602553j 4.04296e-17-0.0497413j -7.13363e-17-0.0124996j -1.74482e-16+0.0437985j 3.59332e-17+0.0471993j 3.79222e-17+0.0236955j -4.30053e-16-0.0377876j -1.03451e-16+0.11297j 2.05975e-15+0.0734864j -6.86182e-16+0.098727j 9.74136e-16-0.107453j -2.94627e-15+0.0450152j -5.77187e-17+0.0307251j 1.13877e-17+0.0324992j -4.01326e-16-0.0417311j 2.46959e-16+0.00522292j -2.66013e-16+0.0501815j -9.71155e-16+0.0444575j -1.58525e-16-0.023968j 4.08374e-16+0.0122555j 5.28027e-16+0.00968273j 1.59527e-16-0.0162869j 4.23464e-15-0.00813603j 3.53307e-16+0.0571303j -2.17932e-15-0.0422465j -7.33413e-17-0.0189111j 9.08539e-17+0.0110011j -5.95989e-16+0.012171j 3.37986e-16+0.0513559j 9.37393e-16-0.0325272j 4.93052e-16-0.0697633j 3.75855e-16-0.0187947j -4.43781e-16-0.0495181j 2.70011e-15+0.0372741j 3.87104e-17+0.002703j -8.5991e-16+0.00102652j 2.81156e-16+0.00445188j -1.08503e-16+0.00504893j 1.05912e-13-0.0232206j 1.3936e-16-0.00900478j 1.17506e-15-0.0147363j -7.5208e-16+0.0311659j 1.22418e-17-0.010271j 4.57477e-17+0.00586432j -2.12162e-16-0.042189j 8.38698e-16+5.74544e-05j 8.39428e-17-0.0153587j 3.8442e-15-0.0437716j 1.78394e-15-0.0315673j 1.39797e-16-0.00714419j 4.57435e-16-0.0178847j 4.91054e-17+0.0431373j -2.03841e-16-0.0128426j -1.00274e-16-0.00670567j -6.58341e-16+0.00787811j -1.74036e-16+0.0333856j -3.50086e-16-0.0410984j 3.21419e-16-0.0543772j -1.94138e-16+0.0293144j 1.52366e-16-0.00392021j -2.00115e-16-0.0213407j -2.14589e-16+0.0317974j -1.36627e-16-0.0140753j 4.90768e-17+0.0134425j 5.42874e-16-0.0456412j 1.35213e-16-0.00945752j -7.00846e-18-0.00525088j 2.63905e-17-0.0219105j -3.35528e-17-0.00293403j 1.14235e-16-0.00671571j -4.65674e-18+0.0252624j 1.12622e-16+0.0111602j -6.13401e-17+0.022434j 9.87275e-17-0.00680568j 4.83465e-17+0.0074072j -1.08946e-15+0.083268j -1.27874e-16+0.0149378j 6.38717e-16-0.0616627j -3.90434e-17+0.00265766j 6.12112e-17+0.00940793j -3.31657e-16+0.0676109j -2.15198e-16+0.00172502j -2.31043e-16+0.012464j 5.84934e-17-0.0576943j 2.37697e-16-0.0599892j 1.06968e-16-0.0242372j 1.3257e-16-0.0244262j 
-1.14672e-16+0.000921499j -2.67113e-17-0.0591545j -8.50447e-17-0.0857853j -2.06053e-17-0.0302595j -5.93216e-17-0.0265416j 6.75595e-17-0.0274954j 1.6999e-13+0.0393411j -7.31425e-17+0.0568268j 1.35545e-16-0.058459j -5.35856e-16-0.0180665j -1.6052e-18+0.0173083j 3.59208e-16+0.0494028j 9.97612e-17+0.0213123j 3.63501e-17-0.0699821j -9.82991e-17-0.00192362j 6.72598e-18-0.0171085j -1.56213e-17+0.00116261j 1.24643e-16+0.0285511j 4.26945e-16+0.0144211j -1.87703e-17-0.00152431j 3.10016e-16+0.0139883j -3.62829e-15+0.0710905j 4.77603e-18-0.0947879j 6.45928e-18-0.0220745j 3.11486e-16+0.0207752j -6.67286e-17-0.0192548j 7.29076e-17+0.00508664j 1.68867e-16-0.0130047j -2.67713e-16+0.00778131j 9.98044e-16+0.0341565j 1.17378e-15+0.0270164j -4.30822e-17-0.0038013j 1.11838e-14-0.0241938j -3.16741e-16-0.00121794j 1.81147e-15+0.032487j -8.63724e-17+0.0212894j 2.79362e-16+0.013292j -1.01438e-15-0.0341485j 8.86857e-16+0.0320243j -2.74257e-16+0.00665445j 2.89391e-16-0.0648671j 2.49273e-16+0.0159495j 2.95241e-16-0.00473395j -1.30772e-15-0.0301506j 1.64303e-16+0.00841775j -1.9424e-16-0.0199998j 5.39065e-16-0.0446885j 3.80698e-16-0.0137054j -8.73772e-14+0.0191632j 3.43849e-16-0.0208455j 1.20163e-15-0.0134279j -1.97902e-16+0.00149737j 7.18476e-17-0.0292837j -2.81209e-16+0.0134938j 1.15836e-16+0.0035878j -3.82444e-17-0.000200099j 2.2545e-16+0.0098086j -3.20262e-15+0.0384963j -4.94415e-16+0.00531148j -3.94812e-16+0.0273424j -1.93376e-15+0.0371987j -3.5887e-16+0.00354478j -4.8651e-16-0.0248165j 1.76319e-16+0.0151779j -4.06211e-16+0.057528j -6.08736e-16-0.0164668j 5.22552e-16-0.0228513j -2.31588e-16+0.0443408j 1.1897e-16-0.0076004j 9.36855e-18-0.0242467j -1.49468e-16-0.0121153j 1.77499e-17+0.00234505j -3.94575e-16-0.0415802j -6.16013e-16-0.0226117j 5.0126e-16-0.122526j 4.65295e-16+0.01559j -4.64332e-17-0.00570974j -2.16739e-16-0.0139455j 6.52738e-17-0.00244523j -1.23149e-16-0.0264679j -4.82955e-16-0.0570071j -2.08634e-16-0.0120639j 3.1681e-18+0.0362499j 2.59333e-17+0.00735003j -2.51472e-16-0.0419504j 6.97731e-17-0.00289813j -1.77001e-17-0.0360205j 1.41093e-16+0.00523845j -1.17653e-16+0.0352667j 9.81366e-17+0.0494937j 2.74902e-17-0.036097j -5.68511e-18+0.0433973j -2.86165e-17-0.0287959j -3.62245e-16-0.0865892j 9.21166e-17-0.013576j 3.48755e-16+0.0379606j -4.13915e-16+0.0896367j 
2.18837e-16+0.0725446j 4.8273e-17-0.0179357j 1.1305e-16+0.0420605j -7.26561e-18-0.0222014j -2.53106e-16-0.0645971j 1.25341e-16-0.0143345j -6.86534e-13-0.158976j -4.55202e-17+0.0900363j -3.22523e-17-0.0625807j -6.07565e-16-0.0210903j 1.12592e-17+0.000603248j 2.25141e-16-0.00739137j 2.34166e-16+0.107045j 3.7339e-17+0.0313176j 2.16574e-16+0.0561245j -6.02124e-17-0.0560306j -5.76818e-16-0.0928396j -1.64231e-16-0.0827796j 1.12791e-16-0.00821395j 9.02869e-17+0.102891j 7.72603e-18-0.0255234j 1.79347e-15-0.042277j 2.80871e-16+0.0838517j -2.38141e-16-0.0421325j -2.90597e-17-0.0139764j 9.78634e-17+0.00169193j 3.00887e-17-0.0056605j -9.92917e-17-0.00630241j 2.12028e-16+0.0165986j -4.42787e-17-0.00370326j -1.17091e-16-0.00342936j 1.35174e-16-0.01989j -5.16993e-15+0.012279j 2.58972e-16+0.0637876j 2.65834e-15+0.0618778j -1.97852e-16-0.00946117j 7.37431e-16+0.0271003j 4.25321e-16-0.00202522j -1.15921e-16-0.00755657j -6.06974e-16+0.0291836j 3.74801e-17+0.0205511j -1.38963e-17+0.016698j 3.52512e-16-0.0129392j -1.58287e-15-0.0195732j 2.27774e-16-0.0142699j 4.13349e-16+0.0521898j 1.5464e-16+0.0143502j -2.16654e-16+0.000602723j 2.7947e-13-0.0611731j 1.41305e-16-0.0211675j 1.4378e-15-0.0113573j -1.08823e-15+0.0588985j -4.69984e-17-0.00695321j 3.43572e-16-0.00411698j 3.67285e-16+0.0297484j -8.29608e-16-0.0174368j -3.94326e-16+0.0198842j -2.13191e-16+0.00355j -2.87848e-15+0.0585517j -2.64843e-16-0.0129264j 6.8031e-16-0.0113769j -1.53674e-17-0.0145318j 5.9834e-16+0.0117588j -6.66451e-16-0.0289315j 3.00043e-16-0.0939704j 8.86387e-16+0.0263232j -9.49032e-16-0.010541j 4.29824e-17-0.0612888j 1.695e-16+0.00350004j 1.38312e-16-0.00804354j -6.65747e-16-0.100974j -3.79481e-16-0.0394572j -3.15638e-16-0.0126856j 7.24921e-16+0.0166228j -7.98891e-17+0.013018j -2.96985e-16-0.0670071j 4.1898e-16+0.0355197j 8.88133e-17-0.0567185j 4.1493e-17-0.0918386j 3.74989e-17-0.0169942j 1.39746e-16+0.0209214j 4.16412e-17+0.00906431j 2.03822e-16+0.00231433j -1.63714e-16-0.0388586j 4.39956e-16+0.0732408j -3.81321e-16+0.0274005j 1.13815e-16-0.00299816j 2.79398e-16-0.0509067j 1.82727e-16+0.122328j 3.02317e-17+0.0379734j -5.41723e-17-0.014175j 5.94606e-17+0.0111601j 1.00751e-16-0.00552379j 1.38659e-16+0.030576j -1.85995e-16-0.0598108j -4.15088e-16+0.0383979j 5.52371e-16-0.0570595j 
1.3969e-17+0.0455506j 9.8283e-17-0.0193725j 6.46882e-17-0.018962j 1.02221e-16-0.00585264j 8.93522e-17+0.0439805j 8.07879e-18-0.0926441j -1.27722e-13-0.0296259j -1.19783e-16+0.102662j 5.62279e-17-0.138872j 7.95093e-16+0.027586j 1.7412e-16-0.011147j -4.49414e-16-0.069747j -2.26783e-16-0.0098571j -7.45337e-17-0.0753401j 1.90419e-16+0.0779233j 8.06122e-17-0.0229838j 7.76941e-17-0.0189911j -4.765e-17-0.0700586j -4.23706e-16-0.0230035j 3.34829e-18-0.0144835j 4.08646e-16+0.0203495j -4.35214e-15+0.0797962j 1.7819e-16-0.0728496j -1.41769e-16-0.0301286j 6.02182e-17+0.0068268j -8.08707e-17-0.0145843j 4.1483e-16+0.0186259j 1.84885e-16-0.039119j -4.30238e-16-0.00615655j 9.26065e-16+0.0153544j 3.44662e-16+0.0138782j 2.14046e-16-0.0164358j 7.92829e-15-0.0167695j -2.68464e-16+0.0217971j 3.87403e-15+0.0761406j 3.62482e-17+0.014122j 5.84125e-16+0.0194905j -3.99855e-16-0.00318028j 7.68815e-17+0.0194503j 8.90018e-16-0.0359919j 1.63279e-16-0.091077j 3.01916e-16+0.0193067j 5.02116e-17-0.00452269j -4.34228e-16-0.0108348j 3.57002e-16+0.00192903j 1.63839e-16+0.00768837j 8.51735e-16-0.0752454j 7.68663e-16-0.0103129j -2.76086e-13+0.0606282j 4.25308e-16-0.0262676j 4.20769e-15-0.0461203j -1.89484e-15+0.0569817j -7.06533e-17-0.0148144j 4.98599e-16-0.00906722j 5.20914e-16+0.046052j -8.98115e-16-0.0272752j 4.51208e-17+0.0105263j 3.82269e-15-0.0394902j -1.17839e-15+0.0250859j -1.00996e-15+0.0165119j -2.42655e-15+0.070015j -3.48039e-16-0.0524781j -1.22912e-16-0.0163401j 5.79372e-18+0.0289692j 3.53124e-16-0.0299398j 1.37596e-16-0.00207268j 5.34243e-16+0.0257818j -1.93841e-17+0.0438351j 9.2704e-19-0.0141087j -1.30122e-16+0.000444205j 1.53115e-16+0.022148j -1.28096e-16-0.0548879j -2.26861e-16-0.0316014j -4.93982e-16-0.0316525j 1.40377e-16-0.0142048j -8.94681e-17-0.0381877j 2.0848e-16+0.0292137j 2.79243e-16+0.00693065j -1.17766e-18-0.0728302j 2.01757e-16+0.0554702j -6.93553e-17-0.0266317j 2.36193e-16+0.0134086j 1.27008e-16-0.0537409j -6.88054e-17-0.0234665j -3.16432e-17+0.0223695j -6.33906e-16+0.0799214j 9.02364e-17-0.0448327j 6.18868e-16-0.0764542j -1.07985e-16+0.0666868j 2.98974e-17+0.0405147j 4.34954e-17-0.0470664j 1.8366e-15-0.0150692j 2.28807e-15-0.118647j 2.63269e-16+0.0480709j 6.29376e-17+0.00420675j -3.70368e-16+0.0286637j 3.72309e-16-0.0333244j 
