-0.549479+0.251361j -0.129251-1.47074j 1.36787+1.02593j -0.560725+0.120372j -0.192867-1.28753j -0.811264-0.460742j 1.74415+0.809734j 2.17283-1.17601j -0.371348-0.234694j 0.3027-0.0725184j 0.248112-0.823526j 0.404099+0.436512j 0.660948+0.517833j -0.440365-0.561766j 0.496119-0.278539j 0.411261-0.0857546j 0.963985+0.133882j -0.359918+0.668941j -2.00042-0.342052j 1.19271-1.88105j -0.904523+2.14716j 2.27899+1.92355j -0.0595054+0.299825j -0.247574-0.234408j -0.593735+0.177364j 0.292615+0.137007j 0.109095-0.690193j -0.184514-0.657874j 0.318235-0.236687j -0.278152+0.235054j -0.779746-0.259394j 0.329332-0.0065898j -0.0393329+0.0857578j 0.47478+0.0716304j 0.0901692-0.158632j -0.074246+0.471433j -0.1609+0.368374j 0.118536+0.625676j -0.0531271+0.28811j -0.247986-0.455245j -0.112112-0.0322721j -0.82607-0.647548j 1.01231-0.0440441j 0.259387+0.0278174j 0.633644-0.177979j 1.22191-1.12584j 1.0597+0.02618j -1.92933+1.06028j -0.316301-0.291202j 0.662023+1.11461j -1.29718-3.46986j -0.609034+1.01559j 2.662-0.730062j -1.66501-0.482737j -0.356219+1.61449j 0.0750579+0.127114j -0.263549+0.127591j -0.0800933-0.205573j -0.198093+0.331781j -0.112635-0.269834j 0.678416+0.259241j 0.509734+0.0285837j -0.106361+0.392795j -0.290501+0.0473385j 0.186179-0.626301j -0.27561+0.0124923j 0.0837295-0.521712j 0.0371015-0.716611j 0.296706-0.0548606j 0.12258+0.000745457j 0.334683+0.717538j 0.359787+0.0711549j -0.361077-0.274856j 0.77802-0.0535204j -0.043727-0.00483569j 0.433227-0.0928037j -0.039205+0.0572232j -0.0852304-0.123412j 0.514577-0.229394j 0.518378-0.129888j -0.469692+0.468494j -0.0675055-0.156537j 0.0301273-0.115614j -0.00808008+0.495493j -0.33507+0.591695j 0.208511+0.284577j 0.19671-0.142296j -0.00235153+0.053644j 0.347442-0.0780434j -0.0115135+0.263411j 0.545173+0.670987j 0.0816364-0.5463j -0.130587-0.0222529j -0.0257488-0.162014j -0.128811-0.0620138j 0.359745+1.28954j 0.53217-0.104251j -0.217102-0.783387j 0.159419+0.00955921j -1.56699-0.538343j -0.193076+0.0374985j 0.40419-0.224495j -0.1029-0.605252j 0.833798+0.414446j 0.277882-0.352564j 1.85522-0.0521122j -0.350675-0.144324j 0.633568-0.0645811j -0.677598+0.485252j 0.373843-0.235648j -0.568704-0.00304581j 1.21231-1.05536j -0.696122+1.94984j -0.754072+1.26322j -0.110445+0.934291j 0.214199+1.57418j -0.170073-1.09128j 0.78584+2.35924j 0.80632-0.28299j 0.00160622+0.0178721j -2.0592-1.07115j -1.02736+0.276025j 0.843924-0.416989j -2.20292+1.06581j 1.75252+0.533816j -2.14543-0.219358j -0.437923-0.181586j 0.0935502+2.86781j 0.478558-1.91137j -1.8047-0.215238j 
-0.620864+0.232245j 0.355884-0.386421j 0.997329-1.2548j -0.65885+0.238233j 1.05552-1.00666j 0.330915-0.649157j 1.00754+0.562025j -2.75548-2.33622j -0.716405-0.0808239j 0.204129-0.427642j 0.560521-0.378201j 0.00692882+0.168162j -0.84682+1.11958j 0.403496-1.59554j 0.53685+1.04864j 1.22767+0.967648j 0.881833+0.624544j -0.843404+0.311893j 0.028202+1.13361j -1.0071-0.64627j 1.40342+0.165617j 0.579817-1.87413j 0.332756+0.614772j -0.831769+0.0547218j -0.236893+0.259991j 0.318406-0.440366j -0.315861-0.449556j 0.638515-0.0988569j -0.31293+0.759037j -0.777456-0.189389j 0.363427-0.224623j -0.309171+0.669693j 0.0612343-0.193295j -0.542789+1.87689j 0.526372+0.202022j -0.360826-0.348563j -1.80069-0.683911j 0.650192+1.33887j -0.942176-0.51597j -0.811481-0.401564j -0.00117939-0.357584j 0.741955+0.529444j 2.0044-0.909985j -0.746806+1.21822j 0.740903-1.06692j -0.511357+0.546478j 0.244707+1.17868j 0.292006+0.625173j -0.788863-1.15511j -0.160619-0.00963748j 0.365568-0.0703517j 2.36037-0.222217j 0.254571+0.163411j 0.299042+3.61059j 2.56652-0.237749j 0.361802+0.0235039j -0.070302+0.823774j -0.66403-0.14155j 0.267906+0.395359j -0.726596-0.118518j 0.649428-0.61984j -0.0225364-0.112829j 0.370641+0.420926j -0.190316+0.545016j -0.441614-0.497963j 0.387364-0.183653j -0.650867-0.187124j 0.172075+0.260607j 0.0386706-0.0380562j 0.230899+0.040513j -0.586051-0.999573j -0.156179+0.544061j -0.278531+0.434783j -0.153251-0.0737196j -0.0477595-0.513452j -0.225707+0.27716j -0.273715-0.120333j -0.964343+0.157977j -0.889911+0.771635j -0.144982+0.0315155j 1.15442-1.03508j 0.686105-0.197884j 0.498141-0.272565j 0.0661247-0.254583j -0.939272+0.250332j 0.0291525-0.814853j -0.472306-1.71553j -0.0366825+0.133807j -0.701622-0.455591j -0.0856684-0.26436j -1.3356-1.24438j 0.206787+1.22581j -0.0716672-0.376675j 0.828284+0.660463j 0.206944-0.0996321j -0.732313+0.325647j -0.594283+0.372283j -1.3401-1.16754j 2.15592-0.563839j 0.395593-0.467109j -0.367034-0.58917j -0.80951+0.643764j -0.618654+0.504942j -1.58706+0.48096j 0.0320069+0.778201j 0.559032+0.589041j 0.676761-0.421825j 0.612518-0.262822j -0.487241+2.20304j 0.411041+0.541276j 0.143045-0.468484j -0.174682-0.284353j -0.980728-1.27086j -1.05629-1.23987j -0.221953+0.0989305j 0.755093+1.10247j 1.13055-0.512698j 1.22037+0.406237j -1.5064+0.460108j -0.0484308+0.770113j 0.354321-0.818721j -1.04448-0.046616j -1.20618+1.12372j -0.843012+0.66916j -0.0775842-2.09075j 0.428847+1.85784j -0.932177+0.967064j 1.54548-0.0239007j -2.51344-0.367144j -0.112746+2.0657j 
-0.659288+1.28685j -0.415627-1.17033j -1.80566-0.255392j -0.584401+0.697946j -0.133184-1.74644j 0.968432+0.589073j 0.496868+0.384589j 0.332856+0.960723j -0.433581+0.452136j -0.322742-0.397195j 1.19592-0.472848j -0.170109+1.14924j -0.0580612+0.091313j -1.61926-0.78399j -0.0722088-0.0848769j 1.60169-1.45921j -2.02034+1.0364j -0.532815-2.74221j -1.51047+0.851239j -0.307206-1.70797j -0.388717-1.98428j -2.24672-0.239923j 0.638785-0.0533613j -0.16007+0.811987j -0.313574-0.559395j -0.712144-0.34321j 0.653351-0.0208001j 0.877066-0.358754j 0.629516+0.582357j -0.201543+0.596879j 0.00993944-1.50138j -0.00904737-0.655015j -2.06-0.561723j 0.186733+0.148963j -1.17537-0.0707794j -0.552182+0.360246j 0.837774-1.92693j 1.56715-0.165112j -0.291284+0.738273j 0.411345-0.912917j -0.340372+0.848374j -0.0351892-0.330189j -0.0215634-2.07781j -1.19871-0.887403j 1.35024+0.566303j 0.733527-0.185026j 1.56907-0.199122j 0.58444-0.135867j 0.288171-0.768064j -0.12276+0.692558j -0.134477-0.218351j 0.213679-1.1773j 0.386779-0.407856j 1.5133+0.169675j 0.0807238-1.31898j 0.163345-0.40477j 0.871972+0.374413j -0.331051+0.61935j -0.158633-0.352887j -0.308422+0.707938j -0.663159+0.373158j 0.172091+0.661637j -0.260211-0.400378j 0.510536+0.282915j 0.36564+0.471634j -0.345116-0.344841j 0.920553+0.133528j 0.786486-0.555251j 0.0612022+0.365646j -0.275994+1.31263j -0.475152+0.393508j 0.615029-0.264022j 0.551402-0.43454j 0.418546+0.855458j 0.955697+1.53712j 0.149027-0.0439942j -0.056573+0.30912j -0.0606755+0.241072j -0.874717-0.300787j 0.722252+0.475302j -0.37008+0.0492663j -0.773657-0.816101j -1.70957+0.861909j -0.500362+0.290791j 0.880581-0.694638j 1.40627-1.01424j -0.569016-0.0831251j 0.0579676-0.629496j 0.600347-0.555357j -0.440567+0.603532j 0.373046-0.57819j -0.107525-0.221141j -0.480129+0.584088j 0.189083-0.41532j -0.379903-0.0304563j 1.29357-0.384381j -1.65081-1.77956j 0.34887-0.456839j -0.275531-1.11613j 0.855574-1.19388j 0.377224+0.0970289j -0.250098-0.42296j -0.908744-0.604966j 0.0782298-0.436607j -0.887025+0.560071j -0.396785-2.23047j 0.0452169+0.0709112j 1.68612+0.306193j -0.365234-0.367193j -1.18843-0.854251j 0.120749+1.1269j 0.651461-0.28632j -1.29975-1.02722j 0.0754633-0.485597j -1.31854-0.0584466j 1.01689+0.306616j -2.0801+1.79765j 0.109576+0.446641j -0.2582+0.804702j -0.861621-0.167642j 0.308716-1.32134j 1.10251+1.30118j -0.702479+0.954353j -0.95701+0.224713j -0.668892+0.065581j 0.620226+0.385981j 0.00213243-0.786775j 0.314758-0.506202j 0.558584+0.588941j 0.421552-0.358847j 
0.354888-0.714763j -1.67735-0.883991j -0.0139005-0.687144j -0.149491-1.00824j 0.456003-0.0479481j -1.93579+0.0649776j 2.25941-2.33212j 0.215973+1.24986j -0.0160197-0.119923j -0.288676+0.0257679j 1.78462+1.09317j -1.44544+1.18556j 0.508604+0.349736j -1.45342+0.420574j 0.31389-0.0220471j -0.170725-1.04525j 2.09928-0.684795j -0.246929+2.21525j -0.0124741+0.304018j -0.601398-0.317478j 0.89731-1.02242j -0.841813-1.17157j 0.306094-0.0644745j -0.0641197+0.48462j -0.190651-1.06395j -0.836411-0.136627j 1.22557+0.358386j 1.01278+0.373238j -0.190466+0.527334j -0.431486+0.156971j 1.04675-1.45458j 0.112457+0.176885j 0.395449-0.613387j 1.80504+1.41161j -0.139775+0.139203j -0.759398-0.702159j -1.00958+1.91649j -1.43441-0.646316j -1.53683+0.503797j 0.29051-0.271101j -0.026456+0.388244j -1.00481+0.233538j -0.82273+2.07995j 0.954788+0.846049j 0.63703+0.60116j -0.445693-1.37949j -1.36059-1.34318j -0.321348+1.03439j 0.765195-0.183767j 1.151-0.253145j -2.46845+0.886967j 0.384555-0.481745j -0.669763-1.88474j 0.849469+0.357188j 0.46944-0.631763j 0.155517-0.291735j 0.615473+0.339646j -0.325393+0.450752j -0.12159-0.284799j -0.266589+0.48745j -0.493583+0.230987j -0.633268+0.416917j -0.349738-0.267161j 0.421062+0.138499j 0.241286+0.560428j -0.0776358-0.878547j 0.708346+0.546594j 0.419682+0.898275j -0.161283+0.274208j -0.589967+0.422433j -2.04492+0.373321j -0.74709-0.371591j 0.427046-0.222016j -0.774157+0.704759j 0.367974-0.208601j -0.460262+1.25579j 0.166272-0.0449467j -0.752648-1.4334j -0.422175+0.828467j 0.117378+1.79207j -0.727307-1.47109j -0.267758+0.517019j 0.556411+0.633216j -0.539766-0.564921j -0.271665-1.56068j -0.997683+0.119339j 2.00353-1.17564j -0.357271-0.152184j 0.0189807+0.428664j -1.1356+0.105549j -1.54061+0.196903j -0.221329-1.13577j 0.247591+0.240928j -0.432892+0.717682j -0.0956771-0.00257127j 0.354788-0.628759j -0.907476+1.27594j 1.93414+0.171012j 1.33444+1.60161j -1.56487+0.276356j 0.74949-0.477495j -0.00796699+0.626712j 0.773257+0.212265j 1.28407-0.257536j 0.467077+0.537613j -0.971812-0.278173j -0.594027+0.14764j -0.204118+1.80811j -0.87496-0.30346j -0.441331-0.262893j 0.578983+0.0779195j -0.0591738-1.85137j 0.618417+1.63051j 0.442975+1.42633j 0.616692+0.915384j -0.459421-0.0760695j -0.254921+1.17048j 1.97137-0.366656j 0.987744+0.111636j -0.711556-0.311047j -1.81086+0.535468j 0.751418-0.427135j -0.110442-0.771969j 0.477465+1.87375j -0.302732-0.0291411j 0.0587042+1.01034j 0.709167-1.05438j 1.52382-0.188559j 0.542976+0.833838j 0.48199-0.0385013j 
-0.424665-0.238947j -0.794645+0.436752j -0.336322+1.15649j -0.131656-0.282735j -0.698231+0.666539j -0.593796+2.9971j 1.33795+2.76639j -1.28356+0.842618j -0.143111-0.0957124j 0.162867-0.177608j -0.561114+0.629515j -0.472658-0.44363j 1.67127-1.2495j -0.303018-1.68297j -0.504388-1.83437j 1.10235+0.0539326j 0.749188+0.759416j -0.631031+0.241767j 0.792996-1.2392j 1.08938+0.838946j 0.542894+0.345593j 0.288539-0.602368j 0.106515+0.153232j -0.270001+0.0479689j 0.559859-0.116778j -0.00157041-0.443066j 0.112558+0.721201j -0.966386-0.393293j 0.766355-0.721322j -0.137733+0.559823j -0.0462961+0.530099j 1.05108-0.649671j -0.119791+0.409512j 0.465439+0.480772j -0.232832-1.22832j 0.496674+0.702372j -0.370845+0.369464j -1.16442-0.270318j 0.237502+0.236915j -1.72803-2.53226j -0.757069+0.319604j 1.92987+0.368568j -0.547393+1.45461j 0.281367+0.117167j 3.70507-2.57575j -0.360677+2.37795j -1.394-1.04824j -0.287388+0.0635584j -1.70454-2.38916j -1.44686+0.33473j 0.00684287+0.151552j -0.0628157+0.237965j -0.355288+0.189265j -0.147355+0.0518298j 0.0414054+0.146499j 0.098362+0.0285315j -0.0840311+0.235711j -0.172145-0.0418338j 0.100387-0.230699j -0.224573-0.0683947j -0.577143-0.155187j -0.00346646-0.0517188j 0.142142-0.342066j -0.0498577+0.151801j -0.0683118+0.353621j -0.384224+0.253273j -0.0704581+0.602715j 0.137825-0.746699j -0.207797-0.0837684j 0.194105+0.0970749j 0.455256+0.649101j 1.1621+0.131591j 0.508996+0.0847186j 0.307866+0.127077j 0.185042+0.0488962j 0.254646-0.242388j -0.334308+0.556045j -0.30692-0.831865j 0.476703-0.797733j 1.04106-2.11629j 0.473753-1.03008j -0.127252-1.10072j -0.252443+0.251841j -0.105222+0.442452j 0.248659-0.726688j 0.35188+0.742663j 0.867711-0.475027j 0.508146-0.0545755j -3.74171-1.38753j 0.258752+0.0545234j 0.375701+0.0118117j 0.815071-1.42951j -0.579849+0.0875618j 0.203029+0.144718j 1.79266-0.868326j -0.111151+0.403373j -0.255816-0.649759j 1.04389+0.0995011j 0.661597+0.406617j 0.623842+1.0278j 0.903416-2.14878j 0.207272-0.790882j -0.0203211+3.03411j 2.30134+0.909129j -0.448567-0.0347085j 0.827894+0.239697j -0.832314-0.352946j 0.304055+1.27524j 0.0880427-0.683908j 1.5033-0.180626j 1.71693+0.178897j -0.0876501+0.201163j 0.991826-0.857231j 0.372224+2.34671j 0.436469-1.48894j -0.728285+0.608121j -0.939059-0.244989j 0.376875-0.172822j 1.17327-0.553443j 0.865238-0.627353j 1.69438+0.0945353j -0.321905+0.289488j -0.748729-0.188456j -0.164721-0.834137j -0.0804159-0.0965041j 0.0272292+0.491886j 0.0357892-0.397486j -0.0221025-0.154773j 0.247118-0.0939721j -0.0492997-0.0997138j 
1.0961-1.09723j 0.278043-0.526272j -0.54252-1.12526j 1.82038-1.27475j 0.895188+0.216486j 0.0730756+2.08023j 0.431132-0.378117j -1.00998-1.71009j 0.739447+0.158864j -0.494347+0.187858j -0.166233+1.70829j -1.4818-0.587034j 0.872446+0.821674j -0.195336+1.89117j 1.40981-0.65272j -1.07257-0.664763j -1.92076-0.9269j 1.30983-1.48677j -1.58593+1.01564j -0.482169-1.93659j -0.0442012+0.795949j 0.985481+0.17095j 0.0519212+0.260579j -0.475296-0.0104637j 1.5885-0.247871j 0.00399471-1.07148j -0.333856+2.12277j 0.330157-0.991642j 2.22108+1.06909j 0.793463-1.59015j -0.0971509+0.363636j 0.807335-0.755176j 1.81106+1.00322j -0.677253-1.18236j -0.699417-0.223713j -0.816089+1.27394j 0.48055+1.31193j 0.728664+0.643101j 0.94899-0.851979j 0.160784+0.136873j 0.043579+0.152592j 1.24141+1.40896j 0.826498-0.964924j 1.03637-0.21721j 0.189657+0.0779434j -1.74147+1.69021j 1.49942+0.135669j -0.890097+0.782194j -0.454159-0.129102j -1.30245-0.983854j -0.984604-2.03736j -0.455652-0.182883j 1.40089-0.8206j 0.0915102-0.367882j -0.345409+0.0790857j 0.41974+0.0831326j -0.232948+0.885659j -0.710189-0.16032j 0.453501-0.751691j -0.745643-0.12311j -1.7373-0.752503j 0.324653+0.369276j 0.671643-1.03424j 0.058962+0.547201j -0.381514+1.53498j 0.403767+0.422391j -0.343063+0.413389j 0.845788-1.35905j 0.245712+0.494116j 0.576011-0.547801j 0.438393-0.36319j 0.816385+0.972352j 1.37182+0.605642j 1.10017+0.564606j 0.525056-0.0586899j -0.580968-0.423212j -0.476916+0.290801j -0.703699-0.426426j 1.11254+0.193588j -1.23716+0.601087j -0.68164+1.6088j 0.674855-0.881598j 0.14718+1.31257j -0.471546+0.820142j 0.392601+0.144689j -0.803583-0.835248j 0.746797-0.827553j -0.823476-0.431626j 2.16961+0.900998j 0.328891-0.940675j 0.840281+1.62803j -0.749562+0.512889j -0.506101-0.231185j -0.147276+0.577616j -1.21521+0.62283j -0.169612+0.541155j -1.14561+1.14592j -0.0746014+1.01718j 0.810858+0.799845j 0.15482+0.738392j 0.0731632+1.52015j 1.24646-0.102351j 0.285565-1.48712j -0.678602-1.40696j 1.28825+0.765257j 0.57052-0.229958j 0.550626+0.551823j -1.27444+0.620271j 0.309286+0.354379j -0.0889418-0.0247924j -0.8716+0.312853j 0.57276+0.297813j 1.3415-0.228729j 1.5091-0.992974j -0.193523+0.158912j 0.235824-0.0410897j -0.448416-1.37917j -0.485747-0.00757276j -0.567953-0.194547j -0.45253-1.51463j 0.127621+0.420419j -0.725984+0.326861j -0.46174-1.3088j 0.000832992-0.213844j -0.232059-0.0558766j -0.985785+0.433719j 1.44571-0.674076j 0.549417+0.505273j 0.71465+1.0575j 0.359658-0.418338j 
-0.303759+1.34735j -1.15745+0.848249j 0.728007+0.563452j 0.515741-0.375255j -1.39347-2.9889j -0.868167+2.06348j -1.1934-0.171414j -0.0637476+0.399997j 1.20347-1.30913j 0.666556+1.30787j 0.587423-1.93225j 1.03063+0.918644j 0.64606+1.1392j 0.484758-0.558768j 1.36362-0.0961914j 0.618898+0.728202j 0.288352-1.47249j 1.40755+0.664793j 1.51449+0.964056j -1.51565+1.20726j 0.0503361+0.0720382j 0.0611938+0.00120425j -0.95493-0.0747385j 0.838147-0.994531j -0.958272-1.09609j -0.112168+1.07208j 1.64201-0.774121j 1.56477-1.08144j 0.372793+0.939061j 0.636911-1.85942j -1.05962-1.979j 1.12549-0.741576j 0.726994+1.4649j -1.48458-0.499083j -1.0391-1.3148j -1.66797+0.418142j -0.864363-0.707822j 0.38597-0.368969j 1.06904-1.23648j -1.25654+1.11351j -0.67846+0.274495j -0.25394+1.15595j -0.319162-1.0497j -0.609266+0.69393j -1.43737-1.61085j -1.92421-0.550603j 0.11322-0.258641j 0.794929+0.564137j -1.17325+0.937375j 0.582078-1.42772j -0.900509+0.745911j -0.194227+0.248123j -0.655108-0.893543j -0.201738-0.301199j -0.197972+0.202263j -0.352958+0.148957j -0.307188-0.711909j 0.625923-0.334586j -0.796801-0.0846713j 0.838544-0.305053j 0.253761+1.52646j -0.62343+1.61904j -0.971173-0.037953j -0.149303-0.743184j 1.01008-0.206485j 1.66363+0.313785j 2.11205-0.279792j 1.71168+0.602764j -0.116229+1.84886j -0.423727-1.50826j 0.24447-0.980057j -1.08082-0.0514306j -0.0222287-0.911905j 0.378107+2.65897j -0.971053+0.211236j -0.313936-0.00782315j 0.431258-0.369003j 0.922259+0.817419j 1.2166-0.668873j -0.677116+0.228535j 1.21712-0.623884j 0.336088+0.739537j -0.241212-1.07498j -1.6227+0.201867j 0.00547103+1.16995j 0.309678+0.845925j -1.00364+1.29282j 0.408233+0.342165j -0.511199-0.716337j -0.879755-0.827769j 0.0714268-0.0386621j -1.01362+0.22576j 0.211287-0.459496j -0.102069-0.419482j 0.470055-0.0513298j 1.26803+0.243118j 1.46764-1.09285j -1.26729-0.0448891j -1.20106-0.605949j -0.405655+0.518732j -0.260162-0.180181j -0.246486-0.0452684j -0.838168+0.687723j -0.224544-1.20618j -0.956407-1.12828j 0.623237-1.52827j 0.219932+0.488592j 0.0848807-1.52308j 0.39875+0.571567j 0.397789-0.278705j 0.156261+0.473059j -0.491014-0.598637j 0.602687+0.762382j 1.23371-0.022505j -0.0927074+0.509504j 1.81596+0.135249j -0.716562-0.294358j 0.33314-0.542551j 0.532976-0.69998j -0.426646-0.106177j -1.21171+0.934189j -0.145471+1.0883j 0.395871+0.0463774j 0.614206+1.05602j 0.220319+0.554594j 0.0117675-0.193739j -0.268585-0.44573j 0.126972-0.0743965j 0.57559-0.377825j -0.253931-0.223981j 
-0.442758-0.63762j -1.49297-0.184707j -0.480901-0.0646931j -0.608415-1.9647j -2.83582+0.529617j -0.592416-2.60154j 0.00555904+0.00853913j -0.70644+0.0132857j 0.594793-1.66252j 1.09663+0.837082j -1.28825+0.548709j -0.230123-0.997652j 1.35321+1.42269j -1.52919-0.379568j 1.39418-0.690648j 1.0117-1.73536j -0.906565+0.863308j -0.992166-1.15782j 0.762357+0.485588j -0.519412+0.571908j 0.152249+0.260612j 0.325579-0.200466j -0.487538+0.0209742j 0.328285-0.501702j 0.169357-1.06403j -0.215251+0.317484j 1.3142+0.635835j -0.944362-0.978737j 1.23175-2.08075j 0.425021+0.136244j -0.730132+0.147625j -0.697438+3.00139j -0.536029+0.28833j 0.0161864-0.76494j 4.40009+1.40635j 0.715498+0.186814j 0.119205-0.265032j 1.10007+0.60912j 0.371958+0.896694j 0.286645+0.000784943j 1.14578-2.85764j 0.37202+0.301541j 0.718007-1.85846j 0.0195942+0.223739j -0.327483-0.0892153j -0.233376+0.188768j 0.814547+0.199656j 1.14858+0.643636j -0.368073-0.11294j -0.0504106-0.0750049j -0.303483+0.630391j -0.156051+0.276996j -0.473021-0.214243j -0.351466-0.0920787j 0.00497744+0.272562j -0.214066-0.0883219j 0.13448-0.448412j 0.351435+0.1028j -0.690585-0.0114636j 0.500535+0.0181388j 0.109974+1.34022j -0.367919-0.269357j -0.918666-0.0931373j 0.113416-0.514547j 1.57722-0.284215j 0.172002-0.0125653j -1.59085+0.557364j 0.868304+0.879437j 0.15243-0.998258j -1.13745-0.915868j 0.520135+0.202526j 0.48749+3.58552j -0.0475072-0.171772j -0.920895+0.119343j 1.98377+0.0260162j -0.924723+0.173131j -1.80351-0.966229j -0.406043+0.697906j 0.809818-2.23768j 0.27878-0.330456j -0.887999-0.0847948j 3.1026-1.08535j 0.420833+2.85815j -0.0791402-0.583533j 0.0554144-0.869302j -0.178502-1.39402j -0.929651-0.0582138j -0.840452-0.428844j -1.3713+0.305582j -0.973767+0.472343j 2.20972+0.254321j 0.243767+0.456638j -0.358018-1.83122j 0.393061+0.0474734j -0.35634-0.102593j -0.339424+0.777752j -2.78175+1.35694j -0.237778+0.110118j -0.69453-0.850692j -0.298762+0.236581j -0.290268-0.307256j -0.53811-1.6287j 0.34791+0.676728j -0.339932+0.460389j 1.39202+1.6923j 0.731535-0.42489j 0.187432-0.173525j 0.198383-0.875859j 0.388348-0.198794j 0.655406-0.268837j 0.172485-0.128257j -0.378083-0.405042j -0.0619032+0.342943j -0.545056+0.178554j 0.176041+0.191937j 0.707324+0.468063j -0.308725-0.740552j 0.196181-0.0907173j 0.477078+0.0475867j -0.141759+0.503995j -0.458819+0.436706j -0.467908+0.6971j 0.118912+0.412538j 0.150595+0.414608j 0.111802+0.350677j 0.263441-0.129285j -0.600246-0.205792j -0.135981-0.17783j 0.213383-0.546058j -0.302853-0.0605691j 
-1.94193-0.367723j -0.347589+1.23757j -0.0819296-1.61821j 0.545715-1.30348j 0.161489+0.601949j 0.847409-0.130273j 0.622443-1.72692j -0.351977-1.29857j 2.66174-0.234565j -0.375374+2.07163j 0.0467534-0.875465j 0.977369+0.58479j -0.175914-3.34497j -1.36468-1.68117j -3.03217-0.72529j 1.85429-0.546661j -0.0903073-0.359125j 0.263128-0.335637j -0.0709042+0.888181j -0.903014-0.341153j -0.201699+0.590171j 0.781462+0.37634j -0.844195-1.28697j 1.9526-0.358773j -0.210984+0.80925j 0.00779255+1.35867j -0.602579-0.2658j -0.749589+0.28691j -0.547275-0.456591j -1.16682+0.762922j 0.0684275+0.625362j 1.49638-0.673376j 0.299623-2.27759j 0.968993-0.00125174j -0.455317-2.43226j 0.374013+0.52205j 2.27272+1.20503j 0.544239+1.30779j -0.787464+0.422788j 0.368491-0.0550841j -1.7757+0.0979362j -0.157498+0.0883804j 1.59434-0.75851j 1.09643-1.65015j 0.0571275+0.428086j 0.0361953-0.396177j 0.414636+0.775429j 0.460992+1.14571j 0.164449-0.183503j 0.409264-0.0111203j -0.688093+0.23722j -0.455341+0.252814j -0.245836-0.431317j -0.537143-0.528659j -0.293054+0.463092j -0.295008-0.208534j 0.56814-0.737961j 0.656035+0.509197j 0.00284692-0.104543j 0.764863+0.590055j -0.261542+0.190903j 1.43668+0.0771024j -0.0321471-0.0514557j 0.579193-0.603022j 0.192285+0.374659j 1.21861-1.43057j 0.222402-1.57642j -0.96333-1.64386j 1.47925+0.362597j -1.19059-1.29588j -1.29233-0.900133j -0.114707-0.430593j 0.166624-0.472572j 2.23207-1.508j -0.956327-0.605271j -0.124865+0.619388j 0.234318+0.116214j -0.546417-0.421876j 0.43265-1.06586j -1.07805+0.987468j -0.386205-1.98964j -0.137062-0.146431j 0.717437-0.945219j 1.19385+1.4416j 0.156732+0.60913j -0.434563+1.13008j 0.649688-1.05633j 0.382462+0.206761j -1.24548+1.48334j -1.5371-0.355948j -0.249476+0.682144j 0.421508+0.673617j -0.26764-0.0107647j 0.319969+0.496885j 0.364033-0.875807j -0.153109+0.58792j 1.3359+0.466921j 0.0825288+0.769235j 1.59333+0.254032j -0.449952-0.37308j -0.794407-0.289559j 0.357143+0.0906005j 1.88426+0.645403j -0.770249+0.588719j 0.359468-0.532794j 0.576809+0.338538j 0.304001-0.443859j -0.692723+0.892067j 0.654247+0.572942j 0.475447-0.929527j -0.0136403-1.44482j 0.0522883-0.577413j -0.596249+0.363592j -0.635206-0.443124j -0.013009+0.524653j -0.0338725-0.000341884j -0.329661-1.0332j 0.0279688+0.00873421j 0.22265+0.238817j -0.677573+0.293536j -0.926819-0.154364j -0.503931+0.401852j 0.0079265+0.354961j 0.0497377+0.627904j 0.0595406+0.585586j 0.169293-0.263972j -0.439255-0.551546j -0.159598-0.052824j 0.601359-0.438214j -0.317828-0.321646j 
