-0.0899888-0.040259j 0.133832+0.0970715j 0.099703+0.199997j -0.122165-0.0691498j -0.00873476+0.152739j -0.0863219-0.292232j 0.0186471-0.0294122j 0.148174-0.154623j 0.0621234-0.100161j -0.0790839+0.278446j -0.370247-0.22994j -0.108054-0.0927145j -0.00854952+0.0841821j -0.44246+0.192298j 0.393363+0.611724j 0.475146-0.487906j 0.423832-0.203876j -0.201035-0.379796j 0.599877+0.131006j 0.478659-0.886908j 0.160842+0.718375j -0.423277+0.391159j -0.0645814-0.0232867j 0.0932983+0.135709j -0.13436+0.25313j 0.250816-0.0139308j 0.063982+0.171935j 0.31021-0.463193j -0.225976+0.0733601j -0.430333-0.0934411j -0.346539+0.331892j 0.287308-0.0250124j 0.487862+0.191701j 0.0210474-0.805854j 0.171395+0.38541j 0.290275+0.1059j 0.251659-0.204731j -0.753451+0.595104j 0.153893+0.422515j -0.96682+0.702049j -0.698625-0.895274j -0.0841687+0.531349j -1.06099+0.0403234j -0.0666901+0.934097j 1.25357-0.525445j 0.0973096-0.0184319j -0.987486-0.264171j -0.00944373-1.03807j -0.153617-0.746838j 0.124058-0.0919299j -0.773854-0.150553j -0.176944-0.0025509j 0.200673+0.0129319j -0.320123-0.851044j -0.198717-0.0983185j -0.308277-0.122193j 0.0603823-0.133243j 0.104102+0.140955j -0.440929-0.218771j 0.0317031-0.0329795j -0.365838+0.0810727j -0.0159507+0.175365j -0.357946-0.224315j 0.103889-0.13518j 0.0701985-0.126325j 0.29176-0.170916j 0.243518-0.364029j -0.0183533+0.0144626j 0.0349982+0.143534j 0.314238+0.526559j -0.0815029-0.161502j -0.858841+0.549256j 0.43343-0.0582656j -0.099911-0.024845j -0.0872253+0.650729j -0.637446-0.241991j -0.638902-0.458385j 0.247416-0.185438j 0.442969-0.178475j -0.184899-1.0255j -0.726915+0.135467j -0.152194-0.520501j -0.112789+0.211364j 0.360103-0.268873j 0.284105+0.824206j -0.857942-0.415862j 0.373636+0.15186j 0.233626+0.290787j -0.707275-0.265399j -0.73277-0.172966j 0.861395+0.240036j -0.0434187-0.146434j -0.68646+0.194505j -0.762425+0.81804j 0.259488-0.994667j 0.323462+0.236183j -0.611294+0.787063j 0.238734+0.0872539j 0.174702+0.438545j -0.852295-0.967117j 0.437691-0.0685748j -0.0833404-0.675368j -0.352799-0.856837j -0.266607+0.626585j -0.873991-0.0739481j -0.675248-0.294965j 0.120406+0.0505302j -0.249615+0.817978j 1.30736+0.145384j -0.131019-0.345878j -0.470672+0.0252641j 0.653684-0.48743j -0.530683-0.467454j 1.09624-0.41089j 0.577421+0.209819j 0.585682+0.2279j -0.756074-0.674459j 0.277387+1.21407j 0.315924+0.335019j 0.189841-0.280322j 0.427591-0.434764j 0.596145-0.88353j 0.0252475-0.329367j 0.15207+0.206168j -0.400415-0.239618j -0.419958+0.0312405j -0.586243-0.08737j -0.306726-0.173148j 0.0403238-0.976246j 0.283104-0.060394j -1.13759+0.152065j 
0.194729-0.149136j -0.196373+0.164698j -0.176313+0.111881j -0.186121-0.213765j 0.00902526+0.200253j 0.267898-0.177369j 0.0312443-0.0878205j -0.198029-0.260641j 0.360606-0.313174j -0.262079+0.35606j 0.15651-0.450584j -0.0649326+0.401939j 0.0744366-0.469367j -0.00613358+0.394654j 0.530672-0.457968j -0.365761-0.25599j -0.457837-0.812702j 0.590013-0.512533j -0.667221-0.214547j -0.388404+0.0792096j 0.193136-0.435891j -0.586702+0.11981j 0.195721+0.0612911j -0.263922-0.0945229j -0.359976-0.346673j 0.0811473-0.0374563j -0.328698+0.447784j 0.655739+0.319113j -0.375668-0.00367879j 0.0225035+0.527381j -0.376637-0.175835j 0.697047+0.0631542j 1.39529+0.150839j 0.15139-0.60437j 0.269148-0.280567j -0.434529+0.809706j 0.0268226+0.293084j 0.0307014+0.277111j 0.252826-0.913482j 0.445083+0.46444j -0.2109+0.947592j -0.223364-0.0223911j -0.0512074+1.44561j -0.55863+0.202055j -0.286526+0.764229j -0.318618-0.259976j 0.725357-0.499336j -0.376988-0.0110046j -0.292767+0.499003j 0.106308-0.341506j 0.281388+0.772521j -0.0279295-0.00703373j -0.396741+0.416256j 0.0951395-0.852192j -0.227551-0.425102j 0.303215-0.436412j 0.132214+0.305243j 0.310999+0.22993j -0.120523-1.11066j 0.188803-0.163966j -0.172902-0.135763j -0.615502-0.176193j 0.703785-0.261332j -0.0360741+0.0996625j 0.0184738+0.2175j -0.031209+0.536577j -0.550739+0.443836j 0.111241-0.093008j -0.0440464-0.303083j -0.295459+0.479552j -0.0181703+0.930956j -0.439972+1.09162j 0.145375+0.293669j -0.444864-0.463529j 0.550689+0.763347j 0.328041+0.05162j -1.20528-0.801281j 0.0560948-0.124145j -0.339732+0.765067j -0.0144561-0.427849j -1.17866+0.325156j 0.239441-0.0493456j -0.220927+0.519141j 0.792399-0.0370911j 0.38789+0.184649j -0.317783-0.153433j -0.00276015+0.422635j 0.0658936+0.278436j -0.481539+0.202738j 0.777631-0.195j -0.00933479-0.489129j -0.206453-0.685995j -0.173395-0.0595862j 0.848882-0.560476j -0.891228-0.445828j 0.0373574+0.592963j 0.627479-0.279448j 0.324919-0.614114j -0.474281-0.646282j -0.955364+0.777572j 0.353319+0.191164j 0.325767+0.0232279j 1.01179+0.580551j 0.675254-0.340167j -0.0666987+0.116112j 0.223045-0.244948j -0.342166+0.197654j -0.0726786+0.553232j -0.263428-0.449798j 0.0160363-0.196115j -0.00710981+0.479833j 0.208282+0.405757j -0.87513+0.732525j -0.0186879+0.328893j 0.0955955+0.0596053j -0.427114-0.169369j 0.56062+1.25865j -0.269582+0.463035j 0.128193+0.36144j -0.164048+0.246609j -0.107076+0.627419j -0.315563+0.471367j 0.220878-0.166632j -0.107419-0.438425j -0.531455+0.408065j 0.231352-0.345884j 0.250886+0.52427j 0.710667+0.831694j -0.376423-0.431464j -0.591656+0.488259j -0.994162-0.289005j 
-0.138819-0.224915j 0.179885-0.0998402j 0.0661577-0.147071j 0.250135-0.0896917j 0.357294-0.521345j 0.0458728-0.390601j -0.126547+0.0244411j 0.447437+0.571702j 0.292384-0.172649j 0.133125-0.454703j -0.0415866+0.0844865j -0.029518-0.0436901j 0.778762-0.0905907j 0.136475+0.451908j 0.0603616+0.163559j 0.280706-0.173686j 0.158202-0.76859j 0.760918-0.099818j 0.319554+0.168107j 0.0289616-0.0260521j -0.503872+0.111517j 0.36859+0.226606j 0.272467-0.247481j 0.179672+0.174719j 0.322977+0.206131j -1.13472-0.313096j 0.37813-0.499974j 0.473664+0.02322j 0.000198485+0.297627j 0.352152-1.10809j 0.75195-0.159914j -0.941538-0.229642j 0.435825+0.130197j 0.0160682-0.57451j -0.372989-0.235988j -0.7772-1.031j 0.539947+0.334797j -0.0998009+0.460489j 0.0512975+0.127572j 0.103702+0.0259818j -0.089901+0.229048j -0.170303+0.461174j -0.354914+0.703935j -0.627272-0.330937j -0.240504+0.515318j -0.737425-1.32794j 0.0269278-0.0487085j 0.474945-1.11379j -0.0665096+0.510578j -0.373187+0.00759407j 0.233423-0.665535j -0.0669463+0.102745j 0.563335-0.223924j -0.422624+0.382352j -0.014785+0.459595j 0.0244376+0.465358j -0.128051-0.0619969j 0.0565117-1.38263j 0.346314-0.714211j -0.857542-0.314749j 0.370146-0.0526828j -0.670877-0.27974j -0.601874-0.320605j -0.0796919+0.417538j -0.0673833-0.162455j 0.408817-0.292873j 0.998072+0.507754j -0.23936-0.027283j -0.444532+0.380265j -0.288049-1.1211j 0.887933-0.998951j -0.637766-0.0870041j -0.765712-0.261313j 0.530653+0.832148j -0.292499+0.443472j 0.15165-0.366181j 0.363636-0.138516j 0.191898-0.0727463j 0.221652+0.269007j -0.9736+0.583876j -0.173203-0.556256j 0.047986-1.20808j -0.0225883+0.350062j 0.127993+0.259088j 0.0981263-0.632514j 0.043956+1.07266j 0.948478+0.677321j -0.228069-0.215027j 0.187568+0.365115j -0.237447-0.0558071j -0.104411-0.421381j -0.566655-0.0176095j -0.0709004-0.541611j 0.329871+0.432349j 0.240504-0.312081j 0.130802-0.179529j 0.134893+0.139764j 0.892026+0.003102j 0.140393-0.685822j -0.279498-0.122729j 0.0704723-0.429619j 0.0632186+0.229069j 0.273736+0.605613j 0.227513+0.426111j 0.195124+0.00955533j 0.288877+0.025431j -0.0492799-0.155892j -0.589365+0.221258j 0.280912+0.267388j 0.317172+0.473256j -0.259176-0.16621j 0.157222+0.163549j -0.832378+0.254693j 0.0145164+0.758353j -0.69394+0.186593j 0.071908-0.066041j 0.251111+0.954921j -0.642098+0.935485j -0.331081-0.316357j 0.520674-0.548316j 0.19355+0.607025j 0.124309-0.203212j -0.724422+0.43054j 0.752166+1.07763j -0.67945-0.261762j -0.937333-0.686548j 0.160161-0.483189j 0.448719-0.0481683j 0.266971+0.306927j 0.743886-0.0894803j 0.300891+0.593332j 
-0.118256-0.332563j 0.247717+0.0846556j -0.0130114+0.169355j -0.0695969+0.479935j -0.130404+0.117681j -0.415715-0.234734j 0.328911+0.124254j -0.0260482+0.0224029j 0.256227+0.489198j -0.248654-0.783365j 0.196335-0.0621233j -1.08935+0.0864421j -0.0306322-0.784245j -0.280089+0.395473j 0.320983-0.322114j 0.236285-0.317892j 0.405392-0.186738j -0.0888645+0.123201j -0.339233-0.501207j 0.126182+0.159861j -0.113236+0.236319j -0.0540304+0.530884j 0.360118-0.307896j -0.0310088+0.359392j -0.556522+0.254352j 0.14826-0.15529j 1.02429-0.698649j -0.460433-1.03821j -0.0610227-0.351696j 0.086458-0.231032j 0.433771-0.182228j 0.394448+0.854084j 0.134117+0.811414j 0.198997-0.0947492j 0.672746+0.00811435j -0.553896+0.554051j -1.38283-0.066428j 0.264378+0.412j -0.746924+0.0465878j -0.160387-0.0779273j -0.191337+0.783832j 0.355972+0.403908j 0.134332-0.673185j 0.197815+0.469888j -0.139814-0.114483j 0.311243-0.85747j 1.16081+0.513023j -0.109234+0.138645j 0.753255-0.249434j -0.11008-0.324592j -0.360943-0.314602j -0.255011+0.0289663j 0.790663+0.623363j -0.4337-0.203456j -0.47198+0.250945j -0.0783136-0.677944j 0.458033+0.0531826j -0.801527-0.635259j 0.106232+0.854362j -0.643829+0.193037j -0.417061+0.557901j 1.09857-0.354573j -1.07807-0.25278j -0.0180566-0.736871j -0.144808-0.584501j 0.740987-0.546561j -0.0667826-0.382958j -0.105535+0.158627j 0.034597+0.155909j 0.087952+0.0908176j -0.0461735+0.413809j -0.314094-0.084193j 6.71019e-05-0.0979435j -0.15862-0.318534j -0.2094+0.365383j -0.178238-0.293352j -0.0819486-0.526125j 1.40496+0.0676696j -0.989651-0.00609251j 0.12492+0.195482j -0.473812-0.218078j -0.168993+1.51127j -0.505371+1.09682j -0.134763-0.0651387j 0.218743-0.0221518j 0.327774-0.216183j -0.977527-0.560056j 0.573586+0.264478j 0.212004+0.23881j -0.0311311+0.0684408j -0.264871-0.155312j -0.0789915+0.144092j 0.334618+0.109408j 0.248752-0.204106j 0.777123-0.554092j 0.411639-0.224889j -0.188925+0.425456j -0.0856162+0.2123j -0.989886-1.1847j 0.0845644-0.726265j -0.13375-0.658951j -0.226155+0.205639j 0.682285-0.471952j 1.19602-0.266097j 0.682958+0.00501247j -0.0398516+0.569053j 0.297721+0.3141j 0.240689+0.125342j -0.0973184-0.584979j -0.0102427-0.182778j 0.686528-0.0109575j 0.29284+0.0264177j -0.0489776-0.0693231j -0.290381-0.233999j 0.118649+0.0328739j -0.365198-0.407831j -0.337911-0.0177573j -0.326795-0.17403j -0.0967446-0.797665j -0.663051+0.0792999j -0.765405+0.157137j -0.114587+0.444391j -1.06103-0.325581j 0.421019-0.798462j 0.663602-0.625975j -0.0834644-0.372205j -0.421674-0.444371j 0.216981-0.690161j 0.137949-0.450869j 0.426767-0.260949j -0.218447+0.370687j 
0.195104-0.256322j 0.370911-0.0319175j -0.005581-0.144217j 0.393844-0.371239j 0.551859-0.0732282j -0.259-0.256342j 0.289313+0.543358j -0.0810605-0.430713j -0.340298+0.0999411j -0.663616+0.177695j -0.0568654-0.125586j 0.121529+0.172818j -0.299669-0.345885j 0.00384317-0.416208j 0.446069-0.489977j -0.0641905-0.23536j -0.164297+0.314981j 0.721508+0.546689j 0.399441+0.0681513j -0.279257-0.261532j -0.241273-0.063699j -0.123605+0.259403j 0.479882+0.314402j 0.369418+0.576642j 0.278275+0.342481j -0.942849-1.1791j -0.329331+0.0225962j 0.525121-0.72827j -0.227177-0.723368j -0.711392+0.684471j -0.374707-0.71952j -0.212998-0.102034j 0.0699492+0.0193014j 0.0376772+0.0894808j 0.11251+0.549104j 0.268815+0.351678j 0.31438-0.410704j 0.640966-1.33535j 0.395251+0.0867061j 0.06483-0.588442j 0.00728559-0.0482883j 1.04481-0.289779j -0.038818+0.387268j 0.598262+0.644769j -0.424419-0.380644j 0.149458+0.624852j 0.555576+0.0922001j 1.21323-0.964061j -0.584385+0.353563j 0.327817-0.583905j 0.0945226-0.302307j -0.283977-0.283607j 0.873616-0.51561j -0.311768-0.164083j -0.00888035+0.549918j -0.429516+0.211362j -0.0668542-0.274126j 0.657289-0.514394j 0.100983-1.39047j -0.169374-0.744164j -1.54131+0.0564436j 0.07831-0.765588j 0.156791-0.234396j 0.15439-0.633151j 0.292561-1.36228j 0.0211305+0.411332j -0.609546-0.22284j -0.636524-0.105386j 0.684042-0.57273j -0.559401-0.124427j -0.13607-0.548546j 0.333432-0.267447j -0.12878+0.678675j 0.545345+0.345648j -0.0792959-0.351794j -0.422767+0.478307j 0.0912877-0.0960176j -0.0257602-0.687015j -0.149862-0.0265746j 0.0380459-0.237277j 0.0108553+0.105086j -0.456198+0.583567j 0.536034+0.119507j 0.174365-0.0153039j -0.775209+0.0914823j -0.140314-0.299117j -0.0904947-0.611668j -0.0950201+0.178055j 0.644019-0.559789j -0.0823204-0.337934j -0.199383+0.10831j -0.12385+0.401237j -0.322881+0.362286j 0.101032-0.38209j -0.6324+0.384084j -0.780435+0.525075j 0.0841564+0.850777j -0.532075-0.607762j 0.128591+0.473208j -0.0750865+0.61112j 0.0196545+0.954021j 0.225687+0.472089j -0.923969-0.42365j 0.486333+0.209074j -0.188332+0.226253j 0.334963+0.130273j 0.461624+0.369111j -0.361711+0.822613j -0.321388-0.0925153j 0.63901-0.413454j 0.719204-0.137416j -0.394591-0.590947j -0.0349675-0.348654j 0.438408+0.636854j 0.338314+1.14446j -0.452096-0.323772j 0.0660652+0.152081j 0.710712-0.803655j 0.25177+0.328411j 0.351078-0.178731j -1.16087+0.129991j 0.154228-0.179131j 0.269389+0.719253j 0.166545+0.393498j -0.169882-0.815912j 0.105795-0.888183j 0.102366-0.288067j 0.177188+0.327399j 0.279433+0.0218078j 0.435057+0.286243j -0.318841+0.108709j 
0.516228-0.205095j 0.223074+0.253467j -0.352355-0.0024502j 0.531568+0.0175743j -0.520174-0.446536j -0.464227+0.343705j 0.181679-0.909376j -0.372415+0.121688j -0.295522-0.580372j 0.0524779+0.496206j -0.269562-0.491618j 0.284865+0.493087j -0.25818-0.246258j 0.602365-0.0247727j 0.0855782-0.441579j 0.485679+0.163181j -0.0525659-0.11561j -0.261339+0.224473j 0.0697104-0.388954j -0.328413+0.00180277j -0.441014-0.260593j -0.227529-0.170656j 0.58686+0.735413j -0.0610481+0.894167j -0.683131-0.476014j -0.15308+0.261857j -0.706214-0.610925j -0.307553-0.250488j 0.0902778+0.667856j 0.780663+0.0194755j 0.249236+0.690985j 0.110631+0.954578j -0.289036-0.915922j 0.332123-0.709816j 0.262486+0.15894j -0.345071-0.346694j 0.148955+0.781682j -0.382109-0.238764j 0.737006+0.570309j 0.479328+0.230365j 1.25726-0.567223j 0.552617-0.299205j -0.35645+0.174155j 0.181133+0.791248j 0.782098-0.715551j 0.162374-0.46556j 0.497422+0.345018j -0.10317+0.148062j -0.0140361+0.672996j 0.938995-0.582914j 0.492288-0.236333j -0.105695-0.628952j 0.592223+0.281946j -0.105568+0.0559197j -0.357255+0.443813j 0.843415-1.19629j 0.446737+0.872676j -0.337573-0.485037j 0.0585563-0.210418j -0.335199+0.220699j -0.227011+0.0290902j 0.0103211-0.187399j 0.111083+0.493173j 0.118195-0.450746j -0.445576+1.64401j -0.520536-0.559576j 0.587724+0.444269j 0.936999+0.427331j -0.426896+0.291461j -0.322005+0.130731j 0.150271+0.363614j -0.0456083-0.283474j 0.0772056-0.0161315j 0.00318072-0.375037j -0.184747-0.0463122j 0.349241+0.941613j -0.197889-0.369722j -1.15186+0.0706647j 0.196096-0.533659j -0.0642091+0.600595j -0.468925+0.129729j 0.246375+0.26321j 0.766992-0.648866j -0.787538-0.751165j 0.476224+0.464252j 0.369896+0.645965j -0.414201-0.14051j 0.683801-0.83438j -0.462917+0.0484163j -0.395971-0.587478j 0.413536-0.333002j -0.613652-0.303064j -0.489747-0.110119j -0.630618+0.628276j 0.064305+0.224533j 0.255145-0.446701j -0.522865+0.0134322j 0.379232-0.0481834j -0.139914+0.510188j 0.141146-0.107467j -0.382469-0.631687j 0.990392+0.476716j 0.0957011-0.498411j -0.250739-0.0526223j -0.256368-0.288021j 1.181-0.943299j 0.440504-0.496044j -0.514209+0.0904752j -0.175192+0.0868774j 0.302952-0.414912j -0.473974-0.805184j 0.0229796-0.761691j 0.0514941-0.114841j -0.262705+0.265567j 0.43934+0.486402j 0.00461292-0.61301j -0.136144+0.0424086j 0.354039+0.467348j 0.0933591-0.290112j -0.735672+0.125045j -0.264512-0.313284j -0.246289-0.124303j -0.637619-0.469346j 0.0986281-0.797329j 0.0672001+0.190988j 0.192001-0.268058j 0.353555-0.184597j 0.479462+0.437324j 0.241229+0.240193j 0.167033+0.353784j -0.12989-0.0866253j 
-0.489644-0.312664j -0.244316+0.450655j -0.435367-0.513162j 0.455813-0.149893j -0.117331+0.199758j -0.393752-0.321635j 0.441301-0.0602571j -0.353062-0.809226j 0.624814-0.184887j 0.0146347-0.203562j -0.188458+0.686789j -0.0261647+0.358009j 0.369319+0.347967j 0.019554-0.0789159j 0.388496+0.0329131j 0.00128498-0.662267j 0.0128384-0.0534815j -0.0966676-0.14618j -0.300075+0.103329j -0.155535+0.400204j -0.236114+0.116266j -0.049262-0.00228889j 0.208696-1.24908j -0.745334+0.0453036j -0.308498-0.608807j -0.115686-0.828626j -0.713804+0.358898j -0.79206+0.0629545j 0.802475+0.234842j -0.371983-0.391108j -0.64203+0.0983476j -0.89018+0.522751j 0.263107-0.849522j 0.483177+0.401361j 0.636946+0.503331j 1.40251-0.0839636j 0.0848191-0.0649233j 0.127118+0.567969j 0.489831+0.594565j -0.618241-0.980291j -0.580828+0.360297j -0.73247+0.195547j -0.320008-0.0420029j -0.337053+0.521203j -0.886819-0.349157j -0.5343-0.300653j 0.0895598-0.165175j -0.472205+0.108145j 0.283881+0.149028j -1.59938+0.140741j -0.0423634+0.0857051j -0.219363+0.988088j 0.0705771+0.898497j 0.152514+0.0347227j -0.566825-0.159264j 0.296661-0.0340363j -0.071019+0.301638j 0.283731-0.442763j 0.311311-0.231781j 0.0362391-0.284894j -0.333283+0.0100032j 0.313963-0.286774j 1.35991+0.569862j 0.237822-0.341159j -0.860413+0.808076j -0.833269+0.0777219j -0.165359-1.62237j 0.111595+0.760148j 1.12785+0.522161j 0.695269+0.120081j 0.687471-0.266171j -0.228172-0.391314j -0.103867+0.0356758j -0.313766+1.0225j -0.226787-0.117133j -0.34383-0.259648j -0.688684+0.22635j -0.398236-0.278135j 1.02614-0.352333j -0.374216+0.980239j -0.144529+0.617313j 0.084123+0.304336j -0.0475737-0.161292j 0.695665-1.19923j -0.473237-0.0853404j 0.665807+0.453083j -0.247136-0.064689j 0.250938+0.994077j 0.281169-0.17779j -0.234115-0.693698j 0.587214+0.612044j 0.162743-0.264154j -0.0430762-0.0411785j -1.31171+0.0607042j 0.140781-0.0402884j -0.70592+0.0804081j 0.815955-0.221986j -0.250749+0.646649j -0.00537149+0.104843j 0.153515-0.0817942j -0.341714+0.945008j -0.403357-0.337431j -0.0795722+0.90499j 0.333309-0.306937j -0.263473-0.656328j -0.260714+0.422935j -0.318121+0.499876j -0.537474-0.130803j 0.647206+0.0179463j -0.491777-0.0119332j 0.462256+0.55894j 0.413807-0.0507769j 0.0945059-0.00337472j -0.241291+0.0162216j 0.366478-0.666929j -0.223785-0.315675j -0.066561-0.0796068j 0.0460997+0.454881j -0.148807-0.0598959j 0.119101+0.150035j -0.167661+0.128028j -0.380717+0.0719297j -0.462276+0.12045j -0.23392+0.189268j -0.0750515+0.145905j -0.150384-0.0815969j -0.0597708-6.05532e-05j 0.268606-0.0479173j -0.0511642-0.105086j 0.100313-0.169849j 0.0131662+0.189389j 
0.106034-0.0604655j -0.288316+0.0908061j -0.38302-0.131671j 0.285912-0.00595624j -0.134342-0.260992j 0.284509+0.382156j -0.000369969+0.0483109j -0.204937+0.212204j -0.18374-0.0693954j -0.0241952-0.238757j 0.32975+0.336891j 0.123053+0.0790894j 0.0452854-0.194651j 0.306906+0.0863561j -0.257563-0.775346j -0.78149+0.446016j -0.451057+0.0741812j 0.291079+0.850698j 0.848423+0.0348214j 0.565723-0.503701j -2.08639+1.17291j -0.13019-1.40589j 0.0269368-0.0630416j -0.18996+0.0794079j -0.0945225-0.244783j -0.220387+0.277659j -0.261623-0.0745283j -0.109809+0.583825j 0.157072-0.195806j 0.424224-0.0890622j 0.225054-0.453502j -0.144255+0.0545975j -0.313708-0.142691j -0.10985+0.858709j -0.235683-0.316186j -0.335511+0.0390433j -0.248078+0.134415j 0.540094-0.527929j -0.0949512-0.591046j 0.855214+0.414425j -0.488302+0.365959j 0.0640722-0.0639259j 0.696382+0.0380492j 0.323192-1.06358j -0.266177-1.07496j 0.944221-0.633297j -1.78518-0.43574j 0.451848-0.261833j 0.645724-1.14279j -0.117491+0.43864j 0.740783-1.69756j 0.155558-0.311008j 0.0334859+0.168445j 1.24891+0.314845j 0.269017-0.111722j 0.28168-0.114354j 0.145351+0.108187j -0.0956827+0.0312094j 0.217594-0.0199807j 0.091042+0.107044j 0.130767-0.265031j -0.130207-0.203158j 0.260566+0.0457622j 0.0523958+0.204065j -0.00522689+0.120747j -0.0416242+0.29067j -0.118688+0.216691j 0.0154028-0.00987956j -0.133609-0.0283686j -0.34235-0.313391j 0.146989+0.00288079j 0.517786-0.100186j -0.263756+0.461801j 0.109698-0.0573231j -0.181951-0.507726j 0.404005+0.0709434j 0.365633+0.208667j 0.0672983+0.188121j -0.0527296+0.294109j -0.10514+0.724835j 0.164425-0.381263j -0.0405166+0.524389j 0.176907-0.197483j -0.148316+0.215745j -0.117116-0.607526j 0.786045-0.101657j -0.397955-0.0154661j -0.114385+0.0226555j 0.436524-0.166456j 0.752406+0.293858j 0.435263-0.675381j -0.263091-0.662867j 0.0194476+0.0285219j 0.670059-0.304567j -0.492522+0.517212j 0.163019+0.0703275j 0.77927+1.04052j 0.0672973-0.296509j 0.116083-0.24375j 0.472108+0.741531j 0.0566225-0.303622j -0.0663256+0.0835624j -0.581067+0.594842j 0.736631-0.586489j 0.481147-0.00804156j 0.361166+0.138327j 0.949964-0.031739j 0.814357-1.03988j 0.252309-0.610663j -0.790499-0.405952j -0.34456-0.138896j 0.443915-1.01553j -0.0496617+0.362598j -1.35185-0.480976j 0.0567187-0.50242j 0.546348+1.26244j -0.0480915+0.479143j 0.467973+0.313281j 0.282633+0.746377j -0.0331026+0.476542j -0.222715-0.00740037j 1.14811-1.02035j 0.0209069-0.161261j -0.304961+0.45652j 0.590388+0.187274j -1.17982-0.428522j 0.937779-0.636289j -0.709056-0.356231j 1.47544+0.700945j 0.00501651-0.0866854j -0.0192878-0.894512j 
0.088962-0.349933j -0.214717+0.445531j -0.218147+0.192923j -0.0859934-0.291457j 0.12047+0.117707j 0.0150559-0.249068j -0.0299825-0.137518j -0.174189-0.498301j 0.788368-0.0149735j -0.323056+0.352321j -0.00492181-0.753738j -0.137636+0.382565j 0.338508-0.237307j 0.037446-0.219198j 0.241612+0.560564j -0.588009+0.474396j -0.00467099-1.07764j -0.900111+0.276934j 0.204852+1.40705j -0.772382+0.517871j -0.721075+0.159636j -0.344826+0.346387j 0.118731-0.113425j -0.322478+0.118959j -0.394875-0.351133j -0.0141588+0.00474839j -0.296138+0.119358j 0.558426+0.306562j -0.283525+0.0811735j -0.0899511+0.487933j -0.372797-0.0423841j 0.569437+0.0318091j 0.629815+0.604179j 0.631724-0.641382j 0.198843-0.453634j -0.479-0.110307j 0.355407-0.00587263j -0.62609+0.358865j 0.529285-0.361891j 0.0416879-0.178737j 1.36824-1.15431j -0.014927-1.00268j -0.246523+0.4599j 0.634276-0.49858j 0.386699-0.301107j 0.00511213+1.32963j -1.15192-1.04906j -0.726437+1.04708j -0.0796157+0.42488j -0.227931-0.0389785j 0.907389-0.450133j -0.0414924-0.0585824j -0.0738103+0.351721j -0.549942-0.274909j -0.6217-0.0361644j 0.0497964-0.283495j 0.340051+0.267275j 0.0934173+0.0522898j -0.00511338-0.621573j 0.0291889-0.111516j -0.351744-0.0472211j -0.705086+0.0851351j 0.281573-0.0639176j 0.183712+0.165365j 0.0493581+0.159864j 0.0974531+0.368956j -0.308226+0.146647j 0.0984001-0.0647984j -0.301797-0.26804j -0.232277+0.280045j 0.0616581+0.599452j -0.680694-0.275595j 0.396556+0.0606952j -0.485466+0.0554912j -0.0718155+0.756936j 0.329299+0.0398874j 0.26116-0.51248j 0.308218+0.0842322j -0.401044+0.620517j -0.130406+0.261j -0.608971-0.197877j 0.230383-0.482817j 0.0667493+0.354321j 0.39252+0.3704j -0.212868+0.628407j 0.0829333+0.230269j 0.518056+0.0952474j 0.0257048+0.178121j -0.755978-0.0609063j 0.205968+0.53924j -0.0745086+0.944063j 0.748995-0.551515j -0.0565223-0.0187308j -0.298403-0.108272j 0.110554-0.796592j -1.38835-0.141804j -0.24774-0.274316j -0.0220258+0.0712392j -0.0354378-0.891814j -0.857587+0.198937j 0.0502074+1.07826j 0.565578+0.764244j 0.566123-0.165619j -0.101923+0.38842j 0.933386-0.136596j 0.270443-0.6434j 0.437937+0.629957j 0.704908+0.384111j 0.992242+0.727018j 0.615029-0.152517j -0.168448-0.168346j 0.221341-0.800969j -0.659345-0.441564j -0.0578105-1.61136j 0.317238+0.0397747j 0.1279+0.268999j -0.823721+0.599789j 1.01098+0.125673j -0.828224+0.340113j -0.638215+0.440496j 0.686945+0.201856j -0.361972-0.893705j 0.861495+0.243403j -0.951644-0.0354302j 0.394834+1.20859j -0.166413-0.0605372j 1.04531+0.198374j 0.345504-0.387775j -0.492367-0.0493493j 0.891237+0.846458j -0.118464+0.62926j 
