-0.109987-0.0861348j -0.128843-0.238642j 0.153316-0.381503j 0.153017-0.311242j -0.182771-0.0842828j -0.569936-0.373482j 0.33257+0.353457j 0.472651+0.0322949j 0.857096-0.536898j -0.969623+1.19j -1.0043-1.77069j -0.0799637+0.150407j -0.129263+0.25992j -0.377637+0.411677j -0.232135+0.199075j -0.420162-0.205941j -0.69371-0.321925j -0.41528+0.218153j -0.0812187-0.21341j -0.389459+0.310747j 0.656055-0.644651j -0.240914-0.687622j -0.719996+0.194747j 0.382283+1.25658j -1.4927-2.13226j -3.02784+1.71138j -0.196994-0.119067j 0.0837202-0.0727031j -0.117055-0.200781j 0.132286-0.137297j 0.439341+0.0715902j -0.228543+0.244183j 0.218417+0.110918j 0.299096+0.518845j -0.218545+0.128354j -0.431071-0.263904j -0.195514-0.58738j 0.235055-0.0296395j 0.485863+0.0883353j 0.62285-0.163806j 0.0964352-0.113828j -0.00793585+0.351116j -0.14251+0.412491j -0.387067+0.230846j 0.283633+0.167977j 0.3981-0.434878j -0.0990021+0.156044j -0.0544581+0.47655j -0.137759-0.4357j 0.0262317-0.502756j -0.1806-0.145024j 0.0340543+0.535514j -0.264209-0.175475j -0.0756854-0.0980211j -0.522454-0.293063j 0.181949+0.0553846j 0.123107-0.369265j -0.0432866-0.167356j 0.267607+0.371328j 0.261219+0.0258681j 0.231878+0.301175j 0.692019-0.388249j 0.528905-0.168084j -0.0858739-1.18749j -0.121548-0.991472j 1.41281+0.175471j -2.04505-0.983371j 2.24263-2.8222j -0.967536+1.24087j -0.836506-0.391076j -2.43569-1.82971j -0.0569839+0.0717225j 0.0523305-0.072322j 0.100799+0.0528104j 0.365685-0.0566397j 0.0503174-0.0377185j 0.186043-0.205088j 0.044924+0.0389623j -0.0369019+0.0613152j -0.0451169-0.00232143j -0.0647547-0.115228j -0.253691-0.414252j -0.339591-0.250303j -0.0793166-0.0904431j -0.245463+0.0057725j 0.0971766-0.0305725j 0.516966+0.164925j 0.165301-0.531877j -0.562281-0.488211j -0.055109-0.0242263j 0.0520086-0.069389j -0.0749384+0.0294996j -0.408528-0.259096j -0.896972+0.21356j -1.02355-0.248521j 0.0120677-0.0852206j 0.358223-0.307384j -0.279182-0.349017j -0.350899-0.185393j -1.13072+0.0402818j 0.431732-0.417944j -0.106447-0.148976j -0.134847-0.289085j -1.17098+0.291837j 0.583762-0.0631141j -0.690692+0.373328j 0.363681-0.217848j -0.386553+0.552087j 0.588902-0.231745j -0.243066-0.305449j 0.83632-0.467992j 0.36514-0.919248j 0.246983-0.121948j 0.553299-0.520474j 0.0391874-0.39728j 0.20009-0.25895j 0.225395-0.619034j 0.0541943+0.258822j 0.109455+0.530604j 0.0821272+0.358858j -0.0265827-0.124483j -0.14783+0.344461j -0.033866+0.623477j 0.140182+0.0921002j -0.455449-0.17443j -0.0891657+0.0500614j -0.317309+0.199576j -0.00132741+0.0751649j 0.352525+0.239058j 0.425351-0.145912j 0.312761-0.434301j 0.162432+0.131766j -0.423171-0.276172j -0.104799+0.066093j -0.132269-0.288679j 0.0920505-0.626374j -0.19573+0.00499328j 0.335722+0.107817j 0.827615-0.426393j -0.217987+0.381238j -0.585193-0.115384j 0.0363682+0.557097j -0.474434-0.226691j 0.408681+1.1881j -0.766091-0.463214j 0.0953519-0.154403j -0.0500714-1.17133j -0.295578+0.0378171j -1.57517-0.582706j 1.43548-0.806505j 0.473607-0.782099j -0.985001+2.28444j 2.33665-0.963762j -0.914896+0.0173361j 2.31557+3.36886j 0.773177+1.91757j 3.02748-1.67446j 
-0.254908-0.031003j -0.162781-0.207494j 0.225309+0.0672999j 0.223578-0.0367498j 0.243874-0.122337j 0.550498-0.605993j 0.179777+0.737442j -0.141118+0.638392j -0.246513+0.722488j -0.218545+0.417931j -2.38782+1.34832j 0.134111+0.382035j 0.0628493+0.464788j -0.081854+0.239741j 0.0188666+0.117838j 0.390536-0.211277j 0.454573-0.31667j -0.053936-0.667186j 0.46032-0.132468j -0.180722-0.738709j 0.842236+1.009j 0.19902+0.38725j -1.61661+0.0698443j -0.603318-0.301862j -0.95771+0.632223j 2.18523+2.18689j -0.380817+0.206585j -0.0216101-0.292885j -0.456574+0.209822j -0.0853428-0.370656j 0.59333-0.314059j 0.0506158+0.360266j 0.308365-0.210312j 0.115798+0.113084j 0.0726525+0.275418j -0.0884918+0.057512j -0.333601-0.0125988j 0.00318726+0.249669j -0.00645832-0.312062j 0.0703855+0.561378j 0.161476+0.180683j 0.0757916-0.593824j -0.421769-0.242752j -0.00153479-0.288437j -0.469667-0.329005j -0.0818181+0.544008j -0.272205-0.193047j -0.237857-0.317447j 0.307271+0.394539j 0.418849+0.415195j 0.326632-0.22102j -0.901196+0.253678j 0.348259-0.0440662j 0.384298+0.911665j 0.161064-1.13482j -1.1814-0.0202427j 0.911986+0.180336j 0.181782-0.00508475j -0.533868+1.10854j -0.0287132+0.303023j 0.188078-0.343462j 1.00786-1.50272j -0.197553+0.0549893j -1.38978-1.97843j 0.626083+0.893043j -0.990635+0.4537j 0.215051+0.53182j -0.817554-0.131989j 1.17869+2.31497j -1.21621+0.808746j -3.45505+1.46532j 0.0192055+0.253574j -0.125685-0.0802625j 0.152473+0.0264688j 0.231546-0.275024j -0.289757-0.262171j -0.146703-0.218445j -0.45272-0.0903221j -0.86148+0.0982536j 0.25159-0.0825446j -0.0311481+0.0469875j 0.405601-0.260665j 0.626917+0.113356j 1.02957-0.424256j -0.269291+0.105238j 0.14792-0.308598j -0.315082+0.371434j -0.378099-0.553372j 1.48823-0.170071j -0.0170409+0.0414148j -0.139563+0.0238868j -0.423815+0.0952387j -0.400389+0.135563j 1.20561-0.516537j 1.21115-0.346212j 0.2297+0.149405j -0.418202+0.00495146j -0.234957+0.333509j 0.658351-0.423476j 1.17545-0.0487607j -0.111419+0.167341j 0.317732-0.204867j 0.39319-0.609725j 0.985442+0.427909j -0.502126+0.102668j 0.846657+0.110061j -0.367745-0.0268553j 0.622835-0.0163456j -0.99336+0.274779j -0.257428-0.166299j -0.727824-0.217264j -0.756966+0.321758j -0.0388275+0.263289j -0.56027+0.213989j -0.499799-0.327355j -0.866297+0.521513j -0.86604+0.470212j -0.129764+0.0595208j 0.688075+0.395896j 0.32361+0.0977111j -0.108377+0.00514411j 0.0627062-0.19395j 0.815025+0.294932j -0.379556-0.993731j -0.201665+0.344717j -0.123754-0.385646j -0.368824-0.322264j 0.442362+0.560116j -0.0943112-0.0745449j 0.98959+0.724752j -0.375035+0.416172j 0.455636+0.195811j -0.0358457+0.359508j -0.738512-0.373151j 0.402803-0.879098j 0.927498+0.688022j 0.44304+0.506674j 0.797141-0.010623j -0.292129+1.01973j -0.356743+0.403282j 2.09279+1.03123j -0.832091-0.337178j 0.488445+1.42546j -0.425728+0.211662j 1.17908-0.177744j -1.24298+0.657999j 1.1294+0.159872j -1.15702+0.129998j -0.422139-0.647783j -0.873654+1.31399j -1.08238+1.01164j -1.39647-0.881754j -1.14183-1.93826j 0.261489+0.91493j 1.60797-0.254186j 1.45002-1.14142j -1.40234-2.25872j 
-0.158533+0.291141j -0.374663-0.107558j 0.528235-0.0274285j 0.22024-0.487978j 0.338196-0.113555j 0.244101-0.336851j 1.24159+0.23388j 0.195556+0.107024j -0.420648+1.00371j -1.09283+0.625538j 0.683281-0.0472942j 0.464262-0.0964011j 0.442835+0.154266j -0.337479-0.145857j -0.0724596+0.264266j 0.593165-0.439015j 0.151346-0.430516j 0.313376-0.616877j -0.907996-0.624389j 0.311859-0.0621826j -0.316452+0.388086j -0.534162+1.69944j -0.283459+2.22168j -2.56245-0.602225j -1.53396-1.89488j 1.52891-0.59841j 0.242106+0.345059j -0.305435-0.0151921j 0.167659+0.563205j -0.418559+0.0400688j -0.0328998-0.0980026j 0.0812445-0.022247j 0.128264-0.423688j -0.738062+0.0430262j 0.259981+0.111291j 0.131843-0.445542j -0.087672+0.123722j -0.0631627+0.372105j 0.0617739+0.00679393j -0.0468066+0.497643j 0.144955+0.15995j 0.115751+0.182093j -0.329438-0.178564j 0.20623-0.0493966j 0.139313+0.152533j 0.0592367+0.0276369j 0.362772-0.236452j 0.0962898-0.243379j 0.133729-0.136798j -0.318413+0.523408j 0.180758+0.38571j 1.15994-0.823526j 0.506944+0.38878j 0.582392-0.187535j 0.0726633+1.89087j -0.27381+0.555291j 0.399123+0.45297j 0.0186115+0.571053j -0.794206-0.00237885j -0.831104-0.330691j -0.810823-0.979862j -0.764952-0.798724j -1.78774+0.897636j -1.60316+0.372331j 0.420686-1.54749j 1.99993+1.71287j -0.799584-0.156064j 0.464283-1.55012j -0.311138+0.0161677j 0.221525+0.0562119j 0.716218-0.217083j 0.0882572+0.0545007j -0.0555418+0.0314388j -0.265746+0.0403816j -0.0404882+0.303129j -0.374687-0.0173665j 0.130562+0.0691447j -0.324999+0.117532j -1.36878-0.459515j -0.0885366+0.0446209j 0.550478+0.0522509j 1.56925-0.122044j 1.62117-0.355201j 1.71335+0.133323j 0.0956882+0.308827j 0.277522+0.216329j -1.009+0.723819j -0.212394+0.359143j 2.9475-0.368769j -0.530324-0.0940405j 0.229523+0.315383j -0.603478+0.0257822j 0.00238036+0.102635j 1.98471-0.983978j 2.5621-0.594121j -0.0256672-0.376248j -1.0339+0.499426j 0.217965-0.0310763j 1.2878-0.0436776j 2.70006-0.248598j -0.398846-0.0478151j -0.464179+0.176408j 0.648009+0.384158j 1.20627+0.211562j -1.7116+0.131344j 1.96073-0.060995j -1.52787+0.0827431j 1.26949-0.342164j -1.16277-0.115065j -0.0175791+0.398461j -3.1701-0.0172444j -1.3791-0.139173j -1.10806+0.260612j -2.37073-0.0394259j -1.14187+0.125852j -0.758657-0.601178j -2.64643-0.0859388j 0.131162+0.421111j 1.73911-0.352857j 0.700254-0.757739j -0.826652-0.167891j 1.14014-0.882161j 3.21205-1.33537j 0.456247+0.181688j -2.57706+0.387734j 1.78147-0.245129j 0.619288+0.345819j 1.0829-0.424227j -0.563714-0.886648j 1.26069-1.07582j 0.665076-1.17985j -0.221871-0.194641j -0.0260415-0.49956j -0.70605+0.0243601j -1.56238+0.338253j 0.358728-0.0202993j 1.53803-1.8786j 0.154867-1.2472j -0.231827-0.726261j -0.329968-0.419918j 0.155392+0.173061j -0.740029+0.286648j 2.12858+0.525959j 0.83979+0.561962j 1.9315+0.481974j -0.355546-1.15168j -1.58559+0.72936j 0.0535361+2.67068j -1.03099-1.17225j -0.0654768+0.850304j -1.05143+2.09643j -3.32547+0.0746837j -0.130968+0.0408816j 0.137019+1.91487j 0.299977+1.55762j -2.29127-0.409246j 0.182133+1.44935j 
-0.216993-0.17705j 0.14833+0.137273j -0.675073-0.193223j 0.576288+0.46449j -0.890167+0.320693j -1.35057+0.542566j -0.059199+0.976669j 0.394604+0.262618j -0.202881-0.961657j -1.14134+0.18822j 0.190619+0.869554j 0.0833134+0.49714j 0.136868-0.126038j 0.75786+0.250647j -0.292929-0.643526j -0.812699+0.30445j -0.276159-0.216346j -0.10446+1.26608j 0.921605-1.53404j -0.0754379+0.0514434j -0.322455-1.71899j 0.683508+0.574813j -0.946941+0.558678j 0.33377+0.52733j -0.0112917-0.546075j 1.11272-0.960756j -0.503674+0.376347j -0.142133-0.369203j -0.00387759+0.176367j -0.212301-0.0495687j -0.399864-0.931778j 0.66288+0.0752762j -0.279068+0.20895j 0.885867-0.11571j -0.0915031-0.228012j -0.0182406+0.218996j 0.160566-0.205733j 0.390959-0.329145j -0.0908027+0.309973j 1.04317-0.344443j 0.083825-0.253665j -1.15824-0.278428j -0.126289+0.671377j -0.0695214-0.274517j -0.778226+0.935667j 0.683152-0.389759j 0.428247+0.527958j -0.0830691+0.000612569j 0.320318-0.527435j -0.941383-0.905202j -0.455289+0.467436j -0.258844+0.0771538j -1.05789+0.507096j 0.849742+1.12765j -0.476446-0.2119j -1.57737+0.310625j -1.74196-0.576622j 0.511628+0.416229j 1.3379-1.36768j -0.734674+0.629845j -0.758074+1.49236j 1.04829-0.0932037j 1.29583+1.68946j -0.0100101-1.31174j -1.00393+0.945144j -0.226572-1.37684j -0.942496-1.33682j 1.99803-0.492956j 1.64973-0.552911j 0.140002+0.992066j 0.744443+2.06073j 0.342769+0.0190178j -0.116911+0.294993j -0.142413-0.142922j -0.298189-0.222199j -1.80947-0.109149j -0.378121+0.180804j -1.10254+0.725587j -4.44709+0.492134j 0.85337-0.436069j 1.25183+0.377223j 2.39854-0.0547146j 4.19364+0.0695962j 5.04487-0.160852j -0.565433-0.113169j 1.56238-0.266567j -3.5027-0.194233j -0.122002-0.0731929j 9.64554-0.272307j -0.721607-0.289464j -0.28373+0.415739j -1.01175-0.036076j -0.345616-0.0936232j 8.20167-0.290088j 10.1532-0.567204j 0.936256+0.117847j -4.69891+0.0837478j 1.49063-0.463559j 5.97521+0.265149j 8.53912-0.535444j -3.70567-0.00697853j 1.14644-0.0506175j 3.06775+0.512593j 3.84041-0.54198j -5.67092-0.195794j 7.94069+0.000669568j -6.12193-0.023322j 4.40233+0.0740947j -4.68158+0.475129j 0.850816-0.526515j -10.6142-0.559393j -4.15351-0.292888j -2.41595+0.946894j -6.41701-0.352024j -5.0751+0.446901j -1.97224-0.749126j -8.56076+0.0638901j -1.00909+0.730423j 6.33222-0.537893j 2.51453+0.639326j -2.60313+0.470502j 2.14491+0.102586j 10.3177-1.52684j 0.301777+0.554479j -7.51237-0.601747j 2.59599+0.588168j 1.6917-1.56321j 2.59295+0.0264838j 3.21134-0.673115j 7.99446-0.308109j 4.3864-1.03932j -1.4232-0.0662916j 2.53623+1.04472j -2.51845-0.763664j -3.29317+0.172616j 6.08432-0.837234j 6.59028+1.10517j -0.63101-0.147993j -0.90102-0.471852j 0.182852-2.63101j 9.29756-0.366206j -4.27453-1.13087j -2.08648-1.19524j 2.77132-0.290282j 5.85073+0.188052j -2.97811+1.15317j -1.5013-0.741727j 2.00487+0.298165j -0.216743-0.242333j 4.4321-1.32883j -3.06708+0.458024j -1.49636-0.0480124j -1.152+0.159923j -0.108916-0.795772j 0.253538-0.0128062j 0.111896-1.32009j -0.778344+0.244607j 
0.183705-0.052976j -0.181878+0.259461j -0.51678-0.859448j -0.697834-0.621965j 0.170543-0.0538158j -0.60344-0.313936j 0.439723+0.188748j -0.140736+0.190738j -1.47599+0.153752j -0.881016-1.95624j -0.65983-0.670789j -0.379082-0.15391j 0.0301842-0.0521241j 0.26478+0.76918j -0.0285754+0.538943j -0.41815-0.30667j -1.61686+0.108483j -0.586408-0.0473923j -0.94842+1.11608j -0.280097-0.00361181j -0.171303-0.312663j 0.256366+0.893735j -1.19978-0.457202j -0.361068-1.85425j 1.2078-0.80151j -1.47461-1.30906j -0.11361-0.445271j 0.296094+0.0890534j 0.0284533-0.27398j 0.193787-0.0397516j -0.128701-0.104763j -0.00778565+0.123378j 0.377306+0.211999j 0.533684+0.113929j -0.370503+0.299653j -0.328568+0.0768654j -0.499654-0.365583j 0.343158+0.397617j 0.392039-0.121715j 1.08851+0.28046j 0.55918-0.0191151j 0.624117+0.352877j -0.71858+0.742187j -0.436027+0.409425j 0.697804-0.211963j 0.735997-1.29541j -0.255645-0.0854549j 0.219086+0.480062j -0.818905-1.13747j -0.685738-0.501427j 0.0932621-0.0944783j -0.484773-1.36667j -0.669059+0.0971739j 0.0129862-0.707652j 1.45695+0.0669733j 0.637286+0.24915j 0.240783+0.304454j 0.467885+0.288733j -0.200761+0.0519461j -0.468757+0.429878j -0.231192-0.293642j 0.622719-2.21194j -0.435001+0.551799j -2.17892-1.66488j 0.653982+1.00826j -1.50673+0.417938j 2.06601-0.945852j 0.771793+3.09165j -0.315117-0.0446317j -0.0809121-0.42333j -0.0216649-1.00095j -0.118047-0.0599472j 0.046902-0.0583941j -0.0468407-0.152434j -0.114749-0.064584j -0.38897+0.313154j -0.0108521+0.102664j 0.175569+0.27743j -0.789866+0.0253572j 0.11988-0.0741247j 0.391256+0.0350138j 0.433885+0.440591j 1.23973-0.063871j 1.34373+0.367228j 0.0322412-0.280079j 0.361052-0.113373j -1.07245-0.0357081j 0.480304+0.472888j 2.64821+0.0756897j -0.357504-0.14568j -0.359395-0.502853j -0.278915+0.143016j 0.304371-0.207323j 2.18604-0.153414j 2.50759-0.199749j 0.267906-0.315377j -0.688114-0.714987j 0.193264-0.334169j 0.905282-0.0809704j 2.05237-0.0770121j -0.814406-0.133362j -0.123414+0.207928j 0.551434-0.155444j 0.209679+0.101569j -0.954978-0.122693j 1.91903+0.892585j -1.54956-0.579325j 1.14251+0.0506318j -1.32913-0.0395003j 0.101704+0.092913j -2.47769-1.08905j -1.28914-1.17133j -0.422037+0.286396j -1.87455-0.59932j -1.7941-0.451623j -0.216509-0.710684j -2.28895+0.0132966j 0.988915-0.996255j 2.68787+0.412983j 1.396+0.191806j -0.807102+0.205344j 0.957145-0.26092j 3.43513-0.0830112j 0.365738-0.0856804j -2.18607-0.0639929j 0.0425142-1.04384j 2.07073+1.95127j 0.550224-0.0791305j 0.778306-0.83818j 2.59643-0.791689j 0.548909-0.834448j 0.376595-0.0337395j -0.370935+0.859968j -1.42304+0.154436j -2.04463+0.896965j 0.095561-0.0254987j 0.101293+1.15889j 0.613637-0.34898j -0.085559+0.576969j -0.0157621+0.490615j 2.97841+1.86039j -0.900411-0.259524j -0.12999+1.32235j 1.07829-0.487399j 1.36933+0.454019j -1.80805+0.22894j 0.65648-0.638133j -0.454588+0.12714j 1.15323+0.589132j 0.023538-0.291537j -2.509-0.189288j 0.358418-2.29252j 0.0735294-0.328596j 0.68048-0.0924252j -0.976307+0.251828j 0.359553+0.735953j 0.723251+0.264399j 
0.0388084-0.497877j 0.609216+0.468675j -0.134433+0.241416j -0.907198+0.830497j 0.55179-0.469683j -0.177066+0.255552j 0.881893-0.0245949j -0.384795-1.33084j -0.875958-1.15939j -0.218334+0.322537j -0.158537-0.303294j -0.372149+0.623871j -0.355557-0.43433j 0.520573-0.176992j 1.18544-0.395722j 0.643022-0.794248j -0.0435423+0.381548j 0.429696-0.32363j 0.373641+0.972424j 0.921836+1.01731j 0.529052-1.81583j -2.02948-0.111242j 1.79012+1.4788j 0.875452-1.16491j 0.480834-2.08837j 1.45546+0.038414j -0.840882+0.0773868j 0.183898-0.416667j -0.314993-0.468606j 0.197908-0.128975j -0.63854-0.150083j 0.260884-0.223043j -0.583648-0.269091j -0.148917+0.22311j 0.473022-0.161067j -0.186772-0.0303009j -0.507129+0.597464j 0.360399+0.538736j -0.211281-0.384863j 0.269206+0.598103j 0.48311+0.00757189j -0.182805-1.05101j -0.747565-0.0189537j -0.18525+0.490496j -0.955553-0.478568j 1.09109-0.718024j 0.526052-0.21791j 0.348198+0.261274j 0.0634683-1.18113j -0.327139-0.0777287j 0.126422+0.70378j -0.0491983+0.842807j 0.247131+0.429886j -1.12957-1.09024j -0.658644-0.499794j 1.70015-0.444806j -0.816673-0.693581j -0.400171-0.797671j 1.72635-0.486288j 1.17508-0.237878j 1.80047-0.808354j 0.664115-0.195859j -0.0863874-2.52845j 0.349719-0.4555j -0.106499-0.0783321j -0.149383+0.00803747j 0.524787+0.00106064j 0.340116+0.487811j 0.865854+0.673243j -0.314283+0.759918j -0.722029+0.999675j 0.394351+0.0150834j -0.137264+0.32151j 0.0276861-0.58666j -0.619457-0.716766j -1.05797+0.023598j -0.660564+0.196316j -0.627954-0.229058j -4.70179-0.250119j 1.20567+0.00836382j 0.959009-0.0499411j 3.3569+0.306612j 4.41991+0.0636561j 6.16169-0.544343j 0.331349-0.459771j 1.42012-0.206311j -3.57179+0.454717j 0.063339+0.62498j 10.3684+0.134131j -0.885054+0.410931j -0.191355+0.288968j -1.49335+0.267386j 0.159736-0.163406j 9.39924-0.790085j 10.9301-0.322348j 0.725647-0.0434577j -4.86201+0.0781736j 1.39087-0.447561j 6.49558-0.373803j 10.1197-0.459446j -3.93247+0.421502j 1.12084+0.885825j 3.65611-0.104816j 4.33377-0.403522j -5.89897+0.261912j 8.36227-0.520619j -6.12747+0.266817j 4.78334-0.468154j -4.22005+0.162255j 1.43636-0.247692j -9.98491+0.325476j -4.61173-0.214512j -2.4638+0.171378j -6.49259-0.219913j -4.64716+0.0806504j -1.60849-0.611696j -9.58213-0.983818j -0.421665+0.00115756j 5.89529+0.434381j 1.86454-0.852669j -2.14995-1.12901j 1.16711-0.253417j 11.6964-0.617763j -0.934977+0.866726j -8.32503-0.97388j 4.73793+1.34583j 3.39028-0.56781j 5.17803+1.62577j 0.592264+1.09017j 8.62231+0.336638j 4.70585-0.0864663j 0.584149+0.734442j 1.40383+0.553929j -4.72751+0.631171j -4.31237+0.859018j 8.02329+1.02031j 8.29168-2.27133j -0.800027+0.736374j -1.89111-0.678205j -1.40001+0.504965j 9.15361-0.287588j -3.7412+2.09033j -1.67223+0.0519816j 1.99834-2.09159j 4.1525-1.07737j -6.5965+0.923369j -1.63815+0.635179j 2.21764-0.549263j -0.0769643+0.383058j 1.73104-0.852951j -3.23344+1.35092j -0.97869-0.232582j -0.931031-0.880895j 1.11149+0.674949j 1.05598-0.235903j -0.147699-0.00547466j -0.0529779-0.207366j 
0.0683278+0.130822j -0.361742-0.259725j 0.540227+0.00698669j -0.289954+0.0657215j -0.151539-0.143033j 0.13725+0.462515j 1.01799+0.702944j -1.87418-0.284742j 1.15723+0.0697219j -0.32667+0.270376j 0.791769+0.532447j -0.00752209-0.231986j 0.184769+0.41146j -0.5408-0.101772j 0.495631+0.0494574j 0.563092+0.234291j 0.596319+0.35174j -0.0116418+0.696532j -0.99476-0.597442j 2.52247+0.496887j 1.22851-0.60551j 0.609324+1.83034j -0.968501-0.727886j 0.623815+2.21667j 1.754-0.470017j 0.425873+0.901469j 0.215814-0.193956j 0.124336+0.117632j -0.156555+0.266787j -0.105734-0.174248j 0.263808+0.201033j -0.155775+0.211091j -0.418122-0.425264j -0.0998066-0.523996j 0.378976-0.123146j 0.229159+0.167941j -0.0749831+0.462921j -0.273087-0.11555j -0.263802+0.0743634j -0.360165-0.242671j -0.149671+0.14776j 0.276731+0.870355j 0.0247883-0.340969j 0.460805+0.856416j 0.684017+0.0567422j 0.752822+0.115468j 0.91779+0.520847j 1.36224+0.226877j 0.28275-0.124887j 0.190993-0.638812j -1.12575+1.02561j 0.758277-0.960055j -0.571008-0.496946j -0.280425+0.617372j 0.472979+1.32413j -0.696811-0.907735j 0.434574-0.945696j 0.843329-1.9346j 0.878705+1.12989j 1.45452+1.75897j 0.168536-0.381913j 0.320128+0.178806j -0.0381632-0.0750441j 0.440034-0.524677j 0.850075-1.05655j 1.23299+1.11015j 0.675528+0.61813j -0.554566+0.807608j -0.563408+0.223508j -0.546486-0.206572j -0.0640621-0.307134j -0.312424+0.248656j -0.0791227-0.221358j -0.282944-0.0647833j -0.103838+0.0765909j -0.936901-0.516184j -0.094676+0.0270511j -1.22915-0.371762j -3.9398-0.0672478j 0.369803+0.120854j 0.61474+0.244178j 2.75688-0.197326j 3.49789+0.0792484j 4.34577+0.505293j 0.39666+0.424533j 1.74978+0.100846j -3.43933-0.144593j -0.587343+0.782194j 8.04992+0.689833j -1.18492-0.0616981j -0.393085+0.33618j -0.724588-0.375078j 0.337467+0.267743j 8.06925+0.0864354j 8.82154-0.0378443j 0.906183-0.40445j -4.24131-0.00392038j 1.2615-0.622959j 5.10368+0.127444j 7.48402+0.681226j -3.48694+0.572025j 0.120005+0.0167141j 2.79365+0.500758j 3.13938-0.309232j -5.09305-0.486426j 7.05696+0.172762j -5.57527-0.214936j 4.64877+0.255432j -4.47857-1.17013j 0.512956+0.145105j -8.91832-0.148207j -3.64175-0.455507j -2.16844+0.517217j -5.31362-0.815293j -4.82023+0.686464j -1.73298+0.746833j -9.68932+0.570089j 0.612378+0.122093j 5.2056-0.430079j 2.41869+0.366863j -1.40418-0.419437j 0.34688+0.843406j 9.64013-1.72978j -1.4868+0.933494j -5.13173+1.64223j 2.44538+0.0162022j 1.39848+0.971329j 3.92901+2.53426j 3.29246+1.10639j 6.27055-0.44246j 2.61953+0.380966j 0.564692+1.05309j 1.89209+0.573245j -4.50199+0.220973j -3.36498-0.429235j 5.69617-1.03106j 4.52371+0.399553j -0.403281-0.113662j 0.813201+0.492495j -2.12513+0.822412j 8.03113-0.0145522j -3.21843-1.17472j -0.894506+0.151629j 1.48147-0.559476j 2.87633-1.76674j -3.46985-0.161921j -0.0107952-2.90139j 1.3733-0.0261566j -0.540117+0.359785j 3.74808+0.650801j -3.87792+0.0274986j -1.36185-0.0182007j -0.875235+0.251699j 1.65429+0.126027j 0.0972582-0.115585j -0.340342+0.375903j 0.423259+0.083157j 
