-0.0492012+0.00214755j -0.0539666-0.00687138j 0.0171466+0.017076j 0.00460046+0.000962969j 0.0124396+0.0221618j -0.000380039-0.00253366j -0.000713549+0.00146929j -0.00514533-0.022831j 0.000465856-0.0034705j 0.000659275+0.0451768j -0.000458821+0.00847594j 0.00478934-0.00844362j -0.00272784+0.00908507j 0.00410678-0.0164442j 0.00051163-0.0200283j -0.000356286+0.0138013j -0.012528+0.00927539j -0.00125031-0.00529422j 0.0181457-0.00298411j -0.0145312-0.00253738j -0.00256041+0.0116174j 0.00648815+0.00326464j -0.00391944-0.0205084j -0.00318951+0.0049434j -0.0101666+0.0058356j -0.00106302+0.00664696j 0.00215589-0.00632089j -0.00260726+0.0127105j -0.00612546-0.00509929j 0.00932324-0.00527716j -0.00169234+0.021322j -0.0164485-0.00265318j 0.0060153+0.00039317j -0.00329498-0.00453267j 0.0113678-0.00690662j 0.00204805+0.00591674j -0.00149006-0.00416109j 0.000827846-0.000622084j -0.00998192+0.00643018j -0.00338641-0.000435905j -0.00455484+0.000707326j -8.72107e-05-0.00111087j 0.00523288-0.00214734j 0.00380765-0.00250457j 0.00343956-0.00160841j -0.00472396-0.000409303j 0.00109232+0.000716108j 0.000366499+0.00235134j -0.00236656-0.000247828j 0.00463964-0.00114858j 0.0083182+0.00312725j 0.000301074+0.000524417j -0.000101426+0.00120306j 0.00880455-0.000734576j -0.0150916-0.000671012j 0.0110541+0.00314935j -0.00736459-0.00425556j -0.00227453-0.00195586j 0.00799367-0.00257334j -0.00366043-0.00277924j -0.00455353+0.00142256j 0.00958424+0.00462597j 0.00248062+0.00129613j -0.00207094+0.000985226j -0.00192318-0.00556281j -0.00242208-0.00354406j -0.00231091+0.00779249j 0.00200435+0.0021015j 0.00167316-0.00385699j 0.00624738+0.00909771j 0.000526059-0.000659345j 0.000587615+0.00527211j -0.00301179-0.00107963j 0.00103459+0.0025221j 0.000706897-0.00132234j 0.000490167-0.00602028j 0.00147104+0.0118281j 0.000688309-0.00362432j 0.00138649-0.00124252j -0.000764656+0.00124014j -0.00189149-0.0016053j 0.000304921-0.00657935j -0.00210815-0.00441288j 0.0015595-0.0122177j 0.0010836-0.000261135j -0.00136864+0.00145108j -0.00132215-0.00164232j 0.00116629-0.000688663j -0.00145589+0.00165279j 0.00072993-0.00790622j -0.00207794-0.00691538j -0.00285317+0.00476309j -0.00364003+0.0072332j -0.00212052-0.00203525j -0.0021399+0.0019373j 0.000870441+0.00397367j 0.000335829+0.00430118j -0.0027237-0.00296881j -0.00132313+0.00527261j -0.00093243-0.00248468j 0.000257355-0.0024623j -0.000323087+0.00286753j -0.00136629+0.00154794j 7.10963e-05-0.00107765j 0.000728121-0.00341088j -0.000781975+0.00185723j 0.000615454+0.000309269j -0.00029862-0.000344638j 0.00251433-0.00217655j 6.11189e-05+7.55707e-05j 0.000613892-0.000675367j 0.00153759-0.00209384j -0.00192911+0.00138101j 0.000300383-0.00125987j 0.00107141+0.000655173j 0.000662905-7.89121e-06j -0.000788389-0.000177632j -0.000498248+0.000216894j -0.000714187+0.000207993j -0.000216542+0.000228496j 0.000945838+0.000316754j 0.000547796+2.96899e-05j -1.77583e-05-0.000626524j 0.00127513+0.000754487j 0.000348929-0.000413322j 0.00133958-0.00106236j -0.00217626+0.00120322j -0.000586968+0.00155039j -0.00169818+0.00148462j 0.00218886-0.000664552j 0.00108933-0.00057082j -0.00277465-0.000391771j -0.000132037+0.000671825j 0.000450734-0.00240626j -0.000993553+0.000184272j 0.0008372-0.00251634j -0.000153377-0.00123682j 0.000293349-0.00228131j -7.27208e-05+0.000552468j 0.000419932+0.00173274j -0.000511489-0.000849815j 0.000471536+1.82638e-05j 0.000119664-0.00014804j 4.4419e-05-2.51605e-05j -1.96917e-05-0.000156712j 0.000391134+0.00012305j -0.000400197+0.000101033j -0.000282946+0.000117772j 0.000360977-0.00118253j -0.00079582+0.000877058j 0.000623783+0.00146205j -6.3045e-05+0.000843426j -0.000278794+0.000644457j -0.000662481+0.00211285j -4.26662e-05-0.000573227j 0.000385995+0.000312067j 3.337e-05-0.000863365j 
-0.0154716+0.0390779j 0.00100654+0.0411581j 0.0079823-0.0030068j 0.000288438-0.0287226j -0.0160724-0.00460365j -0.0015393-0.0282127j -0.00705251+0.0186193j -0.00341026-0.0113686j -0.00796259+0.0451923j -0.0036346-0.048805j -9.95859e-05-3.14809e-05j -0.00305211-0.0151165j 0.010921-0.020521j -0.0142272+0.0180453j 0.000357304+0.0687452j -0.0267365+0.0192478j 0.00736758+0.010885j -0.00508198-0.000884166j -0.00268628+0.00265888j -0.00069068+0.00298795j 0.00541759+0.00152458j -0.000549706+0.00465052j 0.00349996-0.000188682j -0.002717-0.000173807j -0.000296953+0.00256458j -0.00685107-0.00390279j -0.00363362+0.00033894j -0.00382091+0.00717398j -0.00330796+0.00468754j -0.0079014+0.0128695j -0.00537783+0.00678861j 0.00383637+0.0183941j 0.0096346+0.0156704j 0.00409293-0.010426j -0.00136748-0.00661331j 0.00772912-0.0116511j 0.00757121+0.00263609j 0.00469003+0.0121788j 0.0116558+0.0111126j -0.0057946+0.00687315j -0.0062036+0.00188546j -0.00441706-0.000975163j -0.00773225+0.00322074j -0.000999597-0.0144334j 0.00116771-0.0126033j -0.00257116+0.00562442j -0.00578812-0.00411793j 0.00324277-0.009998j 0.00993961+0.00564286j -0.0180273-0.00578746j -0.0122962+0.00367066j -0.00347261-0.0112188j 0.00855695-0.00834093j -0.00352577+0.0174601j -0.0107358-0.00351351j 0.00827781+0.00122389j -0.00184098+0.00360717j 0.00427442-0.00580818j -0.0110729-0.00828604j 0.0107322+0.00141281j -0.0151471+0.00820675j 0.0105138+0.00883564j -0.00833224+0.00403365j 0.00844222-0.00281745j -0.00594345+0.00134897j 0.00421456-0.00258571j -0.0132184+0.00379303j 0.00354939-0.00309686j -0.00257156-0.00336018j -0.00742445+0.00347133j 0.00596604-0.00260353j 0.00754274-0.00786831j 0.00354569-0.000338536j 0.00589627-0.00236748j -0.00898619+0.000815487j -0.0116861+0.00323822j -0.00611719+0.000386967j 0.00433393-0.00221251j -0.00399901+0.00229151j -0.00121002+0.000427891j -0.00733624-0.00014124j 0.0132683-0.00609086j -0.00349859+0.000723934j 0.00422487-0.000925201j -0.00492682+0.0052824j 0.00397084-0.00324501j -0.0053992+0.00232478j 0.00259413-0.000902631j 0.00908897-0.00438446j -0.00613533+0.00125315j -0.00465477+0.000324114j 0.00605692+0.0016223j 0.0140386+0.00213576j -0.00569974-1.65717e-05j 0.00889961-0.00305403j -0.00265629-0.00294094j -0.000319131-0.00563946j 0.00143339-0.00189446j -0.0065143-0.00620878j 0.0143911-7.71494e-05j 0.00133939+0.000902866j -0.00357756-0.00215208j 0.00502137+0.000108125j 0.00471805+0.0042405j -0.00204711-0.00214885j 0.00136479-0.000636658j -0.00245241-0.00218024j 0.00321522+0.00178908j -0.00517607-0.00281231j -0.00141439-0.000482744j -0.00303239-0.00309843j 0.00199629+0.00251971j -0.0015563-0.00302638j -0.00017384+0.00587521j 0.00158538-0.00204346j 0.00111377-0.000443016j -0.0018992-0.001795j -0.000501479+0.000691517j 0.00277201+0.000589198j 0.000311173-0.000454266j 0.00336366+0.000425111j -0.000692797-0.00015885j -0.00163974-0.00270341j 0.000783151-0.000456935j -0.00415625-0.00213428j -0.00168125-0.000477329j 0.000636893-0.00418231j -0.000636467-0.00324122j 0.00072517+0.0033993j 4.45988e-05-0.00132903j 0.00261981+0.00109463j 0.0052816-0.000322917j -0.000144303+0.000155226j 2.89254e-06+0.0028816j -0.00552486-0.00150757j 0.000195381+0.00337117j -0.000999219+0.000550059j 0.00111858+0.00384564j 0.000367728-0.00182302j 0.00025308-0.00306078j 0.00118386+0.00432878j 7.30773e-05-0.000767205j -0.000159541-0.0022903j -0.000155988-0.000618546j 0.00180454+0.00211332j -0.00265901-0.000260173j 0.00113216-0.000564715j 0.00103229-0.000766157j -0.00210491-0.000728565j 0.000662038+0.00166135j -0.00406943-0.00367845j -0.00102181-0.000512209j -0.00100722+0.00157838j 0.000463617+0.00184609j 0.000872621+0.000907725j -0.0013305-0.00276878j 8.44999e-05+0.000528599j 
-0.00016871-0.0221125j 0.00189221-0.0517494j 0.0195259+0.000628431j -0.012061+0.0122962j -0.0213889+0.0140137j 0.0272509-0.00143584j -0.0150955+0.00489484j -0.000711769+0.00808779j -0.00773097+0.0159715j 0.0195404-0.000471191j 0.00257045-0.00205419j 0.018927+0.0049482j 0.00932329-0.00637764j 0.0368768+0.0167047j 0.0332614+0.00544063j 0.0140969+0.0212087j 0.0210433+0.0174315j 0.00506295+0.0167141j 0.0084232+0.0119608j 8.751e-05-4.5654e-05j -0.00342465-0.0006264j -0.00410439-0.00345987j -0.00302651-0.011615j -0.00521373+0.000253784j -0.00294624+0.00255405j -0.0104956+0.00215501j -0.0040664-0.00250319j -0.00473874-0.00930378j -0.00904245+0.00932663j -0.00806513+0.0280712j 0.000282105+0.0130438j 0.00578792+0.0179111j 0.000809239+0.0156898j -0.00441765-0.00348374j -0.00798755+0.000425277j -0.0030157-0.0087623j -0.00675402-0.00890507j -0.0102722+0.0049709j -0.00239671-0.00806518j 0.00299994-0.000188763j -0.00981319-0.0120321j 0.012705+0.00628702j 0.00537979+0.00166553j -0.0117033-0.01486j -0.00602959-0.00590403j -0.00625088-0.00121041j -0.00932994-0.000459013j 0.00589928+0.00109612j 0.00162501+0.00394501j 0.0014225-0.00242638j 0.00551089-0.0089386j 0.00182118+0.00363351j -0.00838365+0.0111316j 0.00829717-0.0103359j 0.00680002-0.00135109j 0.0029194+0.00824851j 0.00345744-0.00642349j -0.00992464+0.00264647j 0.00668036+0.00866906j 0.00261658-0.00488704j -0.00759652+0.0125056j -0.000229569-0.00898096j -0.00196713+0.000761405j -0.00948056+0.0081194j -0.00573534-0.00311271j 0.00534696+0.00860422j 0.00201966+0.000179564j -1.53686e-05-0.00496596j 0.0111487-0.00166563j -0.00316198+0.00170791j 0.00267665-0.00169965j -0.0020794+0.000581589j 0.00977802-0.00211444j -0.0100478+0.00258681j 0.00680699+0.00212956j 0.00150275-0.00190776j 0.0065466+0.000578267j 0.00481048-0.000806894j -0.00780116+0.000698458j 0.00752872-0.000556724j -0.00328426+0.000693415j -0.00339798-0.000874273j -0.00436346-3.64899e-05j 0.000484172-0.00256014j 0.00282596+0.00094075j 0.0038986-0.000814765j -0.005642-0.0010797j -0.00870395-0.00484179j 0.00646487-0.00152723j 0.00830762+0.00288892j 0.0102671-0.00503339j -0.00102106-0.00140781j -0.000226553+0.00383442j 0.0028425+0.00668736j -0.00809375-0.000239219j 0.00778719-0.0040355j 0.00718674-0.00184556j -0.00170528+8.7401e-05j 0.00103598-0.00125461j -0.000669868-0.00271403j -0.00602499-0.00490969j 0.00172062-0.00361541j 0.0103754+0.00562813j 0.00454376+0.00555534j -0.00487651-0.00701688j -0.00343403-0.003235j 0.00304748+0.00219857j -0.00296716-0.00312262j 0.00101747+0.00432933j -4.02008e-05-0.000228114j -0.000913589-0.00302356j 0.00120585-0.00115661j 0.00127567-0.00191448j -0.0019955+0.0118517j 0.00168478-0.00269212j -0.00106589-0.00751842j -0.00014828-0.000934484j 0.00101941+0.00140319j 0.000191058-0.00260647j 0.000223834-0.000269231j 0.000932257-4.42042e-05j 0.00156362-0.00156874j -0.000581573+0.00492298j 0.00122742-0.00176661j -0.00072002+0.0056263j -0.00133144+9.24909e-05j 0.00101308+0.00116948j 0.000788016+0.000744744j -0.00187014-0.000536027j 0.00156399+0.00152085j 0.00148213+0.00145131j 0.00211263-0.00223467j 0.000843052-0.00656161j 0.00271078-0.00486925j -0.0022981+0.00581947j -0.00506313-0.00430585j -9.91725e-05-0.000129954j -0.0060581-9.99552e-05j 0.00216638-0.00274715j 0.000111126-0.00528341j -3.9967e-05+0.00402797j 0.000281541+5.35544e-05j 0.000450927-0.000597192j 0.000387433+1.74545e-05j 0.00140093+0.000248153j -0.000818898-0.00268098j 0.00136935-0.000116335j -0.000307597+0.00111241j 0.000608633-0.00131249j 0.000356579+0.00232108j 0.0010654-0.00147476j -0.000524638-0.00303797j -0.000778834+0.00300854j 0.00238699+0.00299239j -0.000536313+0.00167152j -0.000379977-0.00490408j -0.00106984+0.00146516j 
-0.000558722-0.00317452j -0.000758133-0.00212897j 0.000173462+0.000386561j -0.00121462-0.000379344j -0.00852729+0.00243552j 0.00346985+0.000387014j 0.0377949-0.00191156j -0.0143306+0.0024007j -0.0244496-0.00117353j 0.00396227+0.00250276j -0.08165+4.20392e-05j -0.0503105-0.00306841j 0.00948165+0.00175471j 0.0156857+0.00162547j 0.00076208-0.00125205j -0.000380363+0.0027956j 0.0024241+0.000835445j 0.000718079+0.00100111j 0.00229359+0.00399983j -0.00295626-0.00223138j 0.00143162+0.0127224j 0.00131498+0.00764968j 0.00351477+0.0266134j -0.002148-0.0124103j 0.00226339+0.0161028j -0.00247863-0.0170762j -3.61319e-05-0.0230581j -0.00135585+0.0350156j 0.00282805+0.00838956j -0.00166732+0.0084076j 0.0034581-0.00720437j -0.000606379-0.0083203j 0.00165143+0.00223614j -3.31705e-05-0.000645314j 0.0011932+0.00119202j -0.00207166+0.00171309j 0.00734507-0.00671787j 0.00183768-0.00235616j 0.00469464-0.00219829j 0.00750767-0.00873953j 0.00433033-0.00934584j 0.0097455+0.00273803j -0.00505439-0.00194152j 0.00682184+0.0105071j -0.00708479-0.0109801j 0.00936824+0.00550818j 0.0104648+0.00409032j 0.0152026-0.00244527j -0.00321654+0.0216859j -0.00138667+0.00900997j 0.00231552+0.0029594j 0.00514302-0.00737969j 0.00401438-0.0120736j 0.00412792-0.0158078j 0.000137657-0.000313094j 0.0141695+0.00566634j 0.00663925+0.00159905j 0.0120165+0.0070403j -0.000864337+0.00491004j 0.00370959-0.00361035j 0.00319927-0.000701222j 0.00190077-0.00291036j 0.00372799-0.000734782j -0.00376082+0.00134291j -0.000315931-0.0013735j 0.00010253+0.00118556j 0.00110655-0.000784451j 0.00382316-0.000219485j 0.0026927-0.000504745j -0.00274812+0.00166903j -0.00460458+0.00188551j -0.00328752+0.000663484j -0.00880076+0.00169942j -0.0150274+0.00233825j 0.00233321-0.0011424j -0.0081499+0.00169576j -0.00210323-1.26018e-05j -0.00873869-0.000246239j 0.00305367+0.000228061j -0.00582453+0.000675193j -0.00049023+1.54058e-05j -0.000103053-0.000878857j 0.000604073+0.000746894j -0.000718655+0.000295007j -0.000550557+0.000991965j -0.00521757-0.00101632j 0.000943808+0.000709103j -0.00749343-0.00113829j 0.0164511+0.00118674j 0.0020831+0.00026595j -0.00103121-0.000623917j 0.00571431+0.000555846j -0.00674728+0.000460628j 0.0078592+0.000730012j 0.00182181+0.000351976j 0.00197519-0.000147647j -0.00274343+0.000912435j 0.000508105-9.53885e-05j 0.000491401+0.00174791j -0.00173889+0.000398917j 0.000912292-0.0010202j -0.000690746-0.000182651j -5.78761e-05+0.0013136j 0.000141169-0.00111552j -0.000387086-0.000796262j -0.00185305-0.0071988j 0.000596901+0.00206244j 0.00117445+0.00440243j -0.00102647-0.008299j 0.000399612+0.0007751j -0.000324711+0.00111185j 0.00168862+0.00982158j 0.00166778+0.0105958j 0.000251241+0.00219919j -0.000726123-0.00590617j 0.000807298+0.00954126j 4.66078e-05+0.0016584j -0.001949-0.00429837j -0.000817307+0.00356218j -0.00183752-0.00342075j -0.000149619-0.00335791j 0.000129058+0.00742191j 0.000153603+0.00758786j 0.00039479-0.00117885j 0.000285816-0.000629714j 0.000861541-0.00946615j 0.00144702-0.0113937j 9.14174e-05-0.00301871j 0.000237783+5.95556e-05j -3.20779e-05-0.00422675j -0.000174376+0.00106657j 0.000155016-0.00652491j -6.62142e-05-0.000342421j 0.000417937+0.00497415j 0.000305091+0.00142431j -0.00032365-0.000426731j 4.07071e-05+0.000463016j -0.000491226-0.000212243j 0.000141764-6.87242e-05j 3.23661e-05+0.000673443j 6.4082e-07-0.000518396j 3.11361e-06+9.224e-05j 0.000615282-0.000190857j -0.00356735+0.000929991j -0.00175293+0.00183551j -0.00171466+0.00227778j -1.58931e-05+0.000485448j 0.000298742-0.000590068j -4.10159e-05+0.000501423j 0.000156954-0.000313773j 0.00015471+0.000216809j -3.61925e-05-0.000423977j 5.03593e-05-0.000141883j 0.000273805-0.00030122j -7.48532e-05+0.000137111j -3.84863e-05-0.000154418j -9.93884e-05+0.000154374j 
0.0138565+0.037116j -0.00622897+0.0409882j 0.00449636-0.012547j -0.00998457+0.0134927j 0.0041081+0.00606461j 0.00848952+0.0166983j -0.00186148-0.00926468j 0.00723401+0.0132653j 0.00214244-0.0376066j 0.0116224+0.0431916j -0.000454738-0.00144294j 0.00278572+0.00490233j -0.00878649+0.00884345j 0.0223643+0.00281542j 0.00153585-0.0311501j 0.0165061-0.0102033j 0.00468929-0.00425489j 0.00765845+0.0126679j 0.00966361+0.0118494j -0.00124195-0.00163361j -0.000259213+0.0030916j 0.00295178-0.00605194j -0.00244637+0.00544224j -0.00304659-0.0040478j -0.00023674+0.00229877j -0.00371854-0.00282098j -0.00373497-0.00746137j 8.77443e-05-0.00483967j -0.00188232-0.000238002j -0.00333566+0.0174353j -0.00138357-0.00254902j -0.0022034+0.00934426j -0.00784623+0.000833038j 0.00584899+0.00987502j 0.00593607-0.00134115j -0.0159091+0.000906839j 0.00296715+0.00771816j -0.00420089+0.00598601j 0.0113185-0.00918374j 0.000348349+0.0076856j -0.00179533+0.00799898j -0.000763631-0.0159624j -0.010218+0.0113029j 0.00648913+0.00661476j 0.00634412-0.00628662j 0.0101957-0.00498096j 0.0131667+0.00215741j -0.00862588+0.0130768j -0.00471071+0.00193471j 0.000545035+0.00287057j 0.0068032-0.0171817j -0.0143882-0.0100804j 0.00598281+0.00582321j 0.0112638+0.0091591j -0.00815093+0.00527326j 0.000315571+0.00387771j -0.00499146-0.00154887j 0.00070412-0.0132705j 0.000699586+0.00322011j -0.00358216+0.00196694j -0.000895264-0.00105699j -0.0183432+0.00151543j -0.00574808+0.00397377j 0.00162854+0.00485247j 0.000241496+0.00111592j 0.00590252+0.00372501j 0.00911258+0.00210408j -0.000490569-0.000284962j -0.0134611+0.0109078j 0.0158786-0.00366588j 0.000296353+0.00385098j 0.0050407+0.00292746j 0.00123317+0.00089371j -0.00310514+0.00108375j 0.00224771-0.000465137j -0.00630555+0.00124068j -0.00703046+0.00132144j 0.00508426+0.00137841j -0.00175491-7.134e-05j -0.00111355-0.00287146j 0.003179+0.00225944j 0.00349879+0.00289633j 0.000808966+1.49249e-05j 0.00179838+0.00145117j -0.0020307-0.0032595j -0.00802729+0.00147205j -0.00324122+0.00110941j 0.0215303+0.00330956j 0.00239361+0.00165073j -0.0130174-0.00132849j 0.00367458-0.00155773j -0.00372638-0.0022482j -0.00117191+0.00364146j -0.00147182+0.00500358j -0.00196669-0.00259034j -0.00503884-0.00153936j -0.0185616+0.000288246j 0.00202505-0.000380364j -0.00146589+0.0024735j -0.00379006-0.00447426j -0.00468874-0.00591498j 0.00249913+0.000647332j 0.00441884+0.0034531j 0.00255892+0.00268729j 0.00475728+0.00108485j -0.000328577-0.0013595j -0.000251019+0.000910632j -0.00259733-0.000698932j -0.00177601-0.00607605j -0.000757274-0.000357245j 0.00152469+0.00434408j -0.000360116+0.000265892j 0.000410297+4.05611e-05j -0.00190302+0.00466589j 0.00193386-0.00219193j -6.13749e-05-0.00686247j 0.000763021-0.00123004j 3.96358e-05+0.000594257j -0.000106174-0.00117685j -0.00079862-0.000468889j -0.00023871-0.00127149j -0.000194932+0.0011052j -0.000132573+0.00454551j 0.000307927-0.000295436j 0.000887932-0.000811142j 0.00225055+0.00307792j 0.000660253-0.00293178j 2.94112e-05-0.000872361j 0.000170106+0.00255429j -0.00177831-0.00231539j -0.00151209-0.00101837j -0.00371187-0.0060768j 0.000790849-0.00290625j 0.000675679-0.00475413j -0.000643619+0.00285758j 0.000303998-0.00247467j 0.00499892+0.00115883j -0.00222912-8.75415e-05j 0.000593339-0.00110777j 8.85055e-05-0.00337906j -0.000564124+0.00108172j 0.000219378+0.0005116j 0.000286413+0.000664413j 0.000126107-0.000324495j -0.00147934+0.0010144j 0.000721188+0.00106256j 4.05714e-05-0.000266889j -0.00112722+0.00101353j 0.00199641+0.000536919j -0.000687096-0.000245705j 0.00228926+0.00107172j 0.00117182-0.00156611j -0.000397209+0.0010871j 0.000387822+0.000121331j -0.000934398+0.000815619j 0.0012121-0.00217923j -0.000886538+0.00118354j 
-0.00252495-0.0143834j -0.00998602+0.0289805j -0.00608089+0.0252008j -0.0115526+0.00397632j 0.00482808-0.0462222j 0.0182496-0.0221001j -0.00409562+0.000974237j -0.00653352-0.00820866j -0.00733483-0.00853921j 0.0042631-0.0177316j -0.000594511+0.0173736j 0.00272729-0.0155368j -0.0146659+0.0422597j 0.00671085-0.0460676j -0.0192924+0.00022656j 0.00401956-0.0621155j 0.0161359-1.25819e-05j -0.00641536-0.0178216j 0.0163466-0.00435126j 0.00743806-0.0113696j 0.00850074-0.00185141j 0.00885273+0.00251663j 0.0138068-0.00109308j 0.0262021+0.00556193j -0.00265126+0.00790418j 0.0351191-0.0313234j 0.0214495+0.0050271j 0.0194361-0.00694691j 0.00964586-0.015841j -0.00586376-0.00797558j -0.0031561-0.0173385j -0.0167211+0.00492363j -0.0155545+0.0136985j 0.0170236+0.0151144j 0.00676162-0.00795816j 0.00471345-0.00285675j -0.00354295+0.00179606j -0.00668697+0.00234263j 0.000520939+0.00121449j -0.00228103-0.00215112j 0.00425269-0.00786131j -0.0018416-0.000839816j -0.00429674+0.00203806j 0.0029565-0.00431854j 0.0033845-0.00260372j -0.00149937-0.00143175j -0.00196095+0.00205503j -0.000832603-0.000666821j -0.00280711+0.00268319j 0.000769583-0.00138037j 0.00489949-0.0059786j 0.00532405-0.0036807j -0.00447695+0.00322247j -0.00475212+0.00164304j 0.000619029-0.00303287j -0.00684667-0.000492139j 0.00180566-0.00675624j 0.00874913+0.0059658j -0.00561538+0.00372127j -0.00328635-0.00254264j -0.00611039+0.00618668j 0.00355802-0.0016162j 0.0136095+0.0170639j -0.00441942-0.00643501j -0.0137588-0.0136772j 0.0138119-0.00978774j -0.002334-0.00553408j -0.00824339+0.00572163j 0.00454679-0.00287643j 0.00235494-0.00687252j 0.00332785-0.00196981j 0.00284398+0.00215679j 0.0029868-0.000677776j -0.00382881+0.00393046j -0.00138337-0.00379302j 0.00327179+0.00284247j -0.000179257-0.000967021j -0.00832343+0.000209479j 0.00650428-0.00235849j -0.0181825-0.00429753j 0.00134665-0.00725466j 0.00447846-0.000287801j 0.00473681+0.000142626j -0.00307687+0.00351333j 0.00668423+0.00572862j 0.0137475+0.00264044j -0.00205321+0.0158473j 0.0103848+0.00339642j -0.00849998+0.00188658j -0.000856663+0.00225197j -0.0036326-0.00983881j 0.00751764-0.00629752j -0.00901197+0.0028697j -0.000148496+0.00561042j -0.00968286-0.014992j 0.0067912-0.00853096j -0.00796994-0.0124122j 0.0120762-0.00836224j 0.013881+0.00631529j -0.000835413+0.00701519j -0.00394391-0.00415591j 0.00280853-0.0089297j 0.00709166+0.00723639j -0.0125566+0.0100513j 0.0014769+0.00934033j -0.00519296+0.00793032j -0.0038542-0.00187269j 0.0113978-0.000866032j 0.00574731-0.000881168j -0.00182838+0.00165653j -0.0146461+0.000112958j -0.00897284+0.00286175j -0.00290955+0.000946688j 0.0104457+0.00120135j 0.00379037-0.0024044j 0.00619022+0.000601928j 0.0107047-0.00365749j -0.00307201+0.00275434j 0.00530647+0.00164364j 0.00212538-0.000665071j -5.98186e-05-0.000919086j 0.00879857+0.00178458j -0.0117118-0.0024327j 0.00202134-0.000220225j 0.000550377-0.00250569j 0.000980592+0.000656184j -0.00341916+0.000393501j 0.00190236-0.0017226j 0.0106225+0.00308631j 0.000785754+0.0017953j 0.00169625+0.00226621j 0.000622596-0.000477062j -0.00121273-0.00388909j -0.00761551+0.000557809j -0.00402722-9.5697e-06j 0.00425127+0.00319993j 0.01409-0.00239137j -0.00333066-0.00837313j -0.00473455-0.00571709j -0.00396758+0.00737536j 0.00287027-0.00381282j 0.00124793+0.000631259j 0.000932547-0.000868482j 0.000137934-6.32728e-05j -0.00219888-0.00419468j 0.00335257+0.00578018j -0.00362924-0.00492051j 0.00387237+0.00293403j -0.00206019+0.000170209j 0.00407517-0.00432081j -0.00537602+0.00132988j 0.00622832+0.00483687j -0.00111387-0.00163717j -0.00528631-0.00447131j -0.000401924-0.00118784j 0.00282448-2.32639e-05j 0.00359811+0.00376278j 
