-0.0301811-5.55112e-16j 0.140335-0.0211854j 0.0268895+0.0199936j 0.0651599+0.119952j 0.00439837+0.107556j 0.0241093+0.0418971j -0.0537991+0.00351103j -0.00820586+0.0386015j 0.0655379+0.0261492j -0.0577544+0.118837j -0.0941365-0.000224173j 0.0134051-0.00996187j -0.142444-0.0513579j 0.016714+0.0266816j 0.022087+0.0285988j 0.0440263-0.0101528j 0.0325042+0.0500131j 0.070967+0.0884404j -0.053206-0.00574165j 0.0166145+0.0228524j 0.0189579-0.0904048j -0.0262789-0.010028j -0.135548+0.121988j -0.0363627+0.0893367j 0.00920701+0.114487j 0.000936678+0.042385j 0.0303562+0.0984467j 0.0116458+0.0226632j 0.0519418+0.0479j -0.0846979-0.0299314j -0.0130781+0.0270571j -0.0094955+0.00566416j 0.00420889-0.0110568j -0.012158-0.0143573j 0.037036+0.0487176j -0.0255919-0.00149313j 0.000110062+0.0499403j -0.00216196+0.0256157j 0.00869755-0.00882022j 0.083576-0.0031956j -0.0160205-0.0214396j -0.0169025-0.0282647j 0.00336737+0.00276315j -0.0758091-0.00850255j 0.00737669+0.0414837j -0.0166506+0.00230788j 0.00298503+0.0166428j -0.0140717+0.0264715j -0.018293-0.0372798j -0.0343459+0.0456221j 0.0269162+0.00674837j 0.00883153-0.0126883j 0.0142315-0.0401352j 0.00914023+0.0181101j 0.0808228-0.0346882j -0.00939373+0.00370327j 0.00535183+0.00118745j 0.0435328+0.0228099j -0.0218478+0.0122033j 0.0286356-0.0314322j 0.0112577-0.0559849j 0.0118291+0.0116028j -0.0156388-0.0243191j 0.0385769+0.0360043j -0.00137141+0.046098j 0.00205082-0.0242633j -0.00814076+0.00853963j 0.0171448-0.0115708j 0.0162882+0.0448168j 0.0167664+0.0234606j -0.0240153-0.016608j 0.00811901-0.0249312j 0.00385987+0.0344778j 0.0448895+0.0074724j 0.0369403-0.0152108j -0.0232055-0.0288067j 0.0183165+0.056745j 0.0170226+0.0105877j 0.0163962+0.00283045j 0.028682+0.0112627j 0.01669-0.0331468j 0.0360787-0.0583607j 0.00187029+0.0499199j 0.000209511+0.00917856j -0.0027468-0.0100502j -0.00119379+0.0125653j -0.0238562-0.00119974j -0.0108726-0.00731538j 0.0235059+0.0322453j -0.00594991-0.0101903j 0.00967966+0.00613008j -0.00705348+0.00878998j -0.00372494+0.00904121j 0.00612245+0.0253173j -0.002078+0.00150293j -0.0238231+0.0168101j 0.00383497+0.0159777j -0.0193498-0.0492749j 0.0114744-0.0229939j 0.0127157+0.00403552j -0.00371449-0.00649086j 0.00698424+0.00118877j -0.00650156-0.00736437j -0.00970326+0.00638761j 0.0299391-0.0537522j -0.0169789+0.0260321j -0.0250089+0.00228735j -0.00866337-0.0147102j -0.0287572-0.0219743j 0.00124513+0.0131621j 0.00973955+0.00773823j -0.0197772+0.00513829j -0.0709743+0.031158j 0.0434392+0.0285279j 0.0229775-0.02184j -0.0162557+0.0347127j -0.00707754-0.0505666j 0.00979225-0.0158382j -0.0121974-0.00367868j -0.0154491-0.0361879j 0.0298303+0.052751j 0.0623655+0.0786803j 0.00252197+0.0374213j 0.0135716-0.0706606j 0.0187619-0.0171329j 0.0089335-0.00826059j -0.00964366-0.00353524j -0.0363634-0.0616988j -0.00210207-0.0175805j 0.0018153-0.00123062j 0.000273752-0.00852609j 0.00866776+0.00613611j 0.0210568-0.0260936j -0.0275885+0.0420585j 0.0232255-0.0188907j 0.00547424+0.0213613j -0.0419546+0.0472539j -0.00714147-0.0402672j 0.0286135-0.049457j -0.0125917-0.0258259j 0.0380825-0.0324625j -0.0106345-0.00404401j -0.0144256-0.0385974j -0.0525695-0.0408965j -0.0994001-0.0562057j 0.0173605-0.0777235j -0.0263032-0.184807j 0.0837851+0.0507064j 0.151883-0.0479061j -8.64923e-05+0.00421253j 0.0371519+0.0726166j 0.0221067+0.019004j 0.0284879-0.0678338j -0.0186668+0.0368437j -0.083943-0.0495262j -0.128207-0.0363986j -0.0878566-0.0847069j 
0.140335+0.0211854j 0.0175571-6.93889e-17j -0.0660979+0.0991372j -0.0191784-0.0139194j -0.0606155-0.040769j -0.0261911+0.0322999j 0.0796929+0.0367324j -0.00605414-0.087509j -0.00451528+0.0680557j -0.0300921-0.110792j -0.0440729+0.0459806j 0.0528754+0.0994226j 0.00855185+0.0576822j -0.0406461+0.11754j 0.045969+0.0729316j -0.0108813+0.118717j 0.00632746+0.0385028j -0.0175673-0.00851668j 0.0388184-0.0343839j -0.00175584-0.0260966j -0.037316+0.0592235j 0.0748095-0.00652631j 0.00142415-0.117585j 0.0398354+0.0350899j -0.00329501+0.0423537j -0.138809-0.0249947j -0.018413+0.00223028j 0.0491155-0.00074954j 0.0287923+0.0633403j 0.000460805-0.0398948j 0.0493265-0.0625184j -0.0174684+0.00882432j -0.00060182+0.0128196j -0.0249062+0.0333289j 0.00944301-0.0648274j -0.00619015-0.0248186j -0.0400228-0.00562475j 0.000184925-0.032517j -0.0196331-0.00652955j 0.0317014+0.063333j -0.0115851+0.0204833j -0.0163733-0.0306344j -0.0278656+0.0121676j 0.0174159+0.0575433j 0.01003+0.0408348j -0.00634548+0.0233637j 0.0108783+0.000808655j -0.0256029-0.020729j 0.00113665-0.0343802j -0.03814+0.019454j -0.0202933+0.0163417j -0.00273716+0.0176858j 0.0255213-0.0256989j 0.00434532-0.000443459j 0.00760541+0.0226501j 0.00662742+0.00126668j -0.0057871+0.0119258j -0.00922384+0.0301848j 0.00505087-0.0284857j -0.0128369-0.00703224j -0.0209094-0.00167294j 0.0195252+0.00910125j -0.00297012+0.021569j -0.0235515+0.0297844j -0.0105683-0.00228792j 0.0148633+0.00141886j -0.0167997-0.0184097j 0.0259847+0.00466027j 0.0138013+0.00036291j -0.0454494-0.0332328j 0.0199277-0.0532022j -0.0245054+0.0357223j -0.0746381+0.0458981j 0.0305215+0.0824267j 0.0313676+0.08117j 0.0169033+0.0301318j -0.00578943+0.0102815j -0.0201076-0.00285783j -0.00555146-0.00106653j 0.0134956-0.00887835j 0.0135335+0.0100083j 0.0195206+0.0312619j -0.0190158-0.00163333j 0.0351902+0.0499506j -0.0115324-0.0246936j 0.00505174+0.0445735j 0.00604876-0.0229443j -0.000779204+0.0415668j -0.0176472+0.0329528j 0.00916397-0.0321631j -0.00320634+0.00634189j -0.00212916-0.0155947j -0.00244287-0.00268394j 0.0327729+0.0121297j 0.0202868+0.0148208j -0.0203446-0.0468005j -0.00396047+0.010941j 0.0207605-0.0219157j 0.0202622-0.00543085j 0.0218017+0.0159499j -0.00868922+0.024191j 0.0254463+0.012308j 0.0410203-0.0227609j -0.0294351+0.0224051j 0.030066-0.00906737j -0.0324207-0.0171317j 0.00249592-0.0497666j 0.0101171+0.0125329j 0.0352945+0.0677131j 0.0489068+0.0209349j -0.0410424-0.0363536j 0.00293512+0.00964437j -0.0128753-0.0711618j -0.0446687+0.0543176j 0.0289687-0.00420625j -0.0507583+0.0191368j -0.0167991-0.00760741j 0.040956-0.024746j 0.0107318-0.0185118j 0.0373847-0.0203925j -0.0385235+0.0765987j -0.0337318+0.0905132j 0.00266335-0.000226106j 0.0571079+0.00879337j 0.0135542+0.0151105j -0.00246103-0.00429846j -0.00389945-0.012397j 0.044525-0.021262j -0.00821217-0.0488786j 0.00450554+0.00480795j -0.00373355-0.0261818j -0.0249432-0.0126393j -0.0093071+0.0162975j 0.0134842+0.0072672j -0.0105582+0.00848578j -0.00126433+0.00370825j 0.00112847-0.0364113j 0.0193546-0.0308704j 0.0130211+0.00711401j 0.021174-0.0105348j 0.00215578+0.00702409j 0.0309341+0.00712481j -0.035831-0.00470411j -0.024252-0.0490758j -0.0252155-0.0161669j 0.145396-0.0273152j 0.125895+0.0127576j 0.00835057+0.0510618j 0.0314253+0.231179j -0.000493477-0.00331184j -0.0418454+0.0697932j -0.0285587+0.0639525j -0.0434949-0.0381752j 0.0791829-0.0218117j -0.0101506+0.05434j -0.125749-0.0799108j 0.119765+0.0437006j 
0.0268895-0.0199936j -0.0660979-0.0991372j -0.0173047+1.39645e-16j 0.0281922+0.01589j 0.0625006+0.0670534j -0.0713458-0.147543j -0.0352198-0.234772j 0.00646875+0.195233j 0.00606962+0.105636j -0.172812+0.286614j -0.0338912-0.0197799j 0.0229543-0.00754338j 0.0194606-0.077634j 0.0145284-0.0706496j -0.0301383-0.0317021j -0.0037815-0.122144j -0.072465-0.0391803j 0.116134+0.268638j -0.225229+0.0412676j 0.0931847-0.0524944j 0.0690326-0.296989j 0.0218542+0.0694708j -0.0691558+0.0519312j 0.00510439+0.0159765j -0.0264796-0.0129685j -0.0546474-0.0828027j -0.0155394-0.0643777j 0.00619524-0.021763j -0.0266372+0.00311983j 0.0260279+0.0112459j 0.0155967-0.0189034j -0.0212832-0.0017647j 0.00407341+0.00553863j 0.0120225+0.00560398j -0.0133834-0.0330448j -0.00630062+0.0126853j -0.0216663-0.0413283j -0.00250327-0.000502505j 0.000363038+0.0290734j -0.027963+0.0336789j 0.0119702+0.0142313j -0.0183037+0.00202517j -0.00796276+0.000424115j 0.034247+0.0131538j 0.00650703-0.00776444j -0.000860813+0.0120504j 0.0034338-0.0192264j -0.00606247+6.01425e-05j -0.000924402+0.000576239j -0.00308913+0.00143494j -0.000308021-0.0104233j -0.00175258-0.00299516j 0.0222161+0.00766116j -0.00713051-0.01042j -0.0237664+0.00807428j -0.0144265-0.0148092j -0.000286459+0.00541149j -0.008447+0.0099556j -0.00175618+0.014905j -0.0317325+0.0404335j -0.00914197-0.0134025j -0.0214148+0.0120535j 0.0112572+0.00698504j -0.0126885-0.0136112j -0.000670263+0.00774596j -0.00319363+0.0102209j 0.0157353-0.00137384j 0.00257914-0.00381394j -0.0140413+0.00258132j -0.0258382-0.015258j 0.00166397-0.00188916j 7.27019e-05-0.00390121j -0.0170067+0.000348487j -0.0281895+0.0156046j 0.00460966+0.0371241j 0.0132246+0.0146208j -0.0114591-0.0142939j -0.0161423-0.0050643j -0.00508224-0.0135176j -0.0109538-0.000562175j -0.000753896+0.00277659j 0.00618762+0.0275642j -0.00858122-0.0200127j 0.014203+0.00836893j -0.00284356-0.00858599j 0.000537081+0.00762089j 0.00774878-0.00888307j 0.013766+0.00867807j -0.0107366-0.00454634j 0.0106138+0.000519163j -0.00630182+0.00424102j 0.0137447-0.00382758j 0.00157977-0.0230446j 0.00313532+0.00214443j 0.00162646-0.0081327j -0.000592845-0.0225994j -0.0048292-0.00297778j 0.0124651+0.0159253j 0.0126353+0.010032j 0.000362498+0.00354965j 0.0108314+0.00501122j 0.0115664+0.00305251j 0.00581395-0.0117805j -0.0101255-0.0166501j -0.00090985+0.00920425j 0.00985643-0.00625238j 0.00486989+0.0084397j 0.00290225-0.000933091j 0.0208683+0.0193941j 0.0208013-0.00760311j -0.0211862-0.0183101j 0.0230632-0.0161337j 0.0113858-0.00557925j -0.0397215+0.0310845j -0.00492666+0.00412284j -0.00390726-0.0210861j -0.0102773+0.0275227j -0.00203175+0.00491528j 0.00911778+0.00499183j 0.0227306-0.00267918j -0.0208805-0.00197899j -0.0319626-0.0152633j -0.000260554-0.00752725j 0.0169781+0.0206139j -0.0124824+0.0222149j -0.000349733+0.0172272j 0.00694277-0.0076191j 0.0348461+0.00695486j -0.0130423-0.00193076j -0.0156721-0.00937086j 0.0151382-0.00690602j -0.00746566+0.017128j -0.00785541+0.00708068j 0.0220465-0.00293786j -0.0136014+0.0200219j 0.00450859+0.0175013j 0.0125687-0.00962453j -0.0105047+0.0128566j 0.01947+0.0153007j 0.00630218+0.00430333j 0.00873887+0.0176915j 0.0239089-0.00254532j -0.00517064+0.00443155j 0.0132629+0.00734974j 0.0316041+0.00374852j 0.0295265+0.0274065j 0.060975+0.0721008j -0.029262-0.0280913j -0.0481769+0.0775788j 0.00295571+0.0159532j -0.0254401-0.0113729j -0.0120834+0.00164853j -0.0287669+0.0365732j 0.0279784-0.0210019j 0.0346366+0.027395j 0.00732389+0.00631976j 0.0756088+0.0385697j 
0.0651599-0.119952j -0.0191784+0.0139194j 0.0281922-0.01589j -0.110814-2.02616e-15j 0.069796-0.155721j -0.00529668-0.0926899j 0.0207393-0.0839454j -0.0359571+0.0275519j -0.11383-0.104508j -0.0215862+0.0632704j 0.0930529-0.0309431j -0.0818924+0.0263753j 0.00325215-0.142953j 0.00260072+0.032121j 0.0395281-0.0125556j -0.0276939-0.0501538j 0.10435+0.0867005j -0.0345846-0.114163j 0.0761462-0.0127067j -0.0776287+0.241612j -0.00673734-0.0376199j 0.0352069+0.00614327j -0.117424+0.212698j -0.0725623+0.163333j -0.118875+0.10171j -0.0909658+0.16928j -0.0116612-0.0476791j 0.0264391-0.0547619j 0.0427508+0.0163741j 0.0199352-0.0490861j -0.0007083+0.0780014j 0.00729815-0.0317444j 0.00872611-0.0280662j -0.0136722-0.00289447j 0.0799647-0.00971325j 0.00724702+0.0125757j -0.0341483-0.0121874j -0.0146989+0.0179932j -0.0101692+0.0156389j -0.00548086+0.0410014j -0.0234997+0.0191442j 0.0127854-0.0177234j 0.0116153-0.00739164j 0.0467452-0.0615283j -0.0275258-0.0212852j -0.0189124-0.0134538j 0.028533-0.0259019j 0.00588008-0.00185212j 0.0152215-0.0508479j -0.0139538+0.02577j 0.00930498+0.0085613j -0.0215079-0.039518j 0.00905941-0.0227523j -0.00624109+0.00938437j 0.0194522-0.0103341j 0.00868707+0.00486391j -0.000996902-0.0282912j -0.0219048+0.0214173j 0.0129872-0.00484936j 0.0186092-0.0386142j 0.0278545-0.0415906j -0.00986831+0.0343811j 0.0138973-0.00772802j -0.00783056-0.000227303j -0.0108393+0.0363348j 0.01942-0.0345498j 0.019591-0.0320145j 0.000192835-0.0019041j -0.0216112+0.00728113j -0.017597-0.0229066j -0.0313894+0.0635942j 0.0264426-0.0266225j -0.00885161+0.00806153j -0.0120462-0.0108218j 0.00337313+0.02433j -0.015382-0.00495387j -0.0260778-0.0227471j -0.0135874+0.00601028j -0.00192845-0.00753766j -0.0141957+0.0285385j 0.0128239-0.00917948j 0.0244464-0.0120064j -0.0124006-0.0088474j 0.0117538+0.00204858j 0.0135446+0.000965934j -0.00319549+0.017639j 0.00638695-0.00377093j -0.00129686+0.000359763j -0.00891511-0.0147996j 0.00235297+0.00692644j -0.00133785-0.0139331j -0.010218+0.00970786j 0.00747289+0.000106992j 0.0125774-0.0260632j -0.00120391-0.0205424j 0.0186978-0.036955j 0.00637047-0.00403852j -0.0260772+0.0168261j 0.0145635-0.00625025j -0.00140537+0.015491j -0.0355018+0.0117127j 0.00983885-0.00393711j -0.00641372+0.0144709j 0.00811154-0.018935j 0.017954-0.0371481j -0.00297187+0.0181388j -0.0260026+0.0157736j -0.00127852+0.00942428j -0.00677398+0.010269j 0.031474+0.0113216j -0.00344994-0.00840613j 0.00384091+0.0228331j -0.00103871+0.0104873j -0.0443421+0.0317141j 0.00982974-0.0283741j -0.0086425-0.0087204j -0.020788+0.0238272j 0.000266103+0.0316197j 0.00365629-0.00791103j 0.0205653+0.0137897j -0.0251249+0.0178265j -0.0230832-0.0262347j 0.00045184+0.0153473j 0.0112268+0.021386j -0.000189663+0.00381709j -0.00171549+0.00503855j 0.00434701-0.00126835j 0.0144052-0.0016507j -0.0019484+0.0179856j -0.000790255-0.00201025j 0.00286965+0.00986706j -0.0137294+0.029498j 0.00813108+0.00277998j 0.00666368+0.0131448j 0.00883405-0.00767742j -0.00788544+0.0024575j -0.00251132+0.0251854j 0.0113622+0.017923j 0.030118-0.018237j 0.0355929-0.0166254j -0.00683918+0.0161824j 0.0126088-0.00214123j 0.00751806-0.022487j 0.00877955+0.00438564j 0.0111569-0.0467548j 0.00865996-0.0232675j 0.0179376+0.0295383j -0.051537-0.0238477j -0.01895-0.000746439j 0.00269602-0.00662454j -0.0244847+0.00256573j 0.000998147-0.00833663j -0.0175651+0.0383554j 0.0258746-0.00597349j 0.0399616-0.0288887j 0.0031849+0.0144262j 0.0492216-0.0228954j 
0.00439837-0.107556j -0.0606155+0.040769j 0.0625006-0.0670534j 0.069796+0.155721j 0.0288444-9.15934e-16j 0.318774+0.118322j -0.103448+0.0707129j 0.0205254+0.140892j 0.114005+0.1906j 0.114506+0.011279j -0.0695709-0.252221j -0.0566767+0.06659j 0.155066+0.0996668j 0.0364092+0.0400659j -0.0565794-0.0078156j 0.152904+0.222625j -0.020137-0.00316373j -0.0456776+0.0248361j 0.0453894-0.0717009j 0.0781051-0.0199581j 0.154872-0.0426028j -0.104705-0.0488547j -0.0802728-0.0742415j -0.0294762-0.0501148j 0.0609099+0.110165j 0.0462669-0.0502843j 0.149371+0.0161922j -0.000685368+0.0021944j -0.0258824-0.011425j -0.0225576-0.0595315j -0.00566759-0.037253j 0.00613775+0.00471326j 0.0274893+0.00768537j -0.00417237-0.00686494j 0.0559541-0.0174513j 0.0106518-0.0150658j 0.0235396-0.000236144j -0.0210667-0.00321359j 0.00310028+0.00199114j -0.00329216+0.00976875j -0.0257961+0.00520619j 0.00882333-0.0207473j 0.0257053-0.00678876j 0.0130275+0.00187272j 0.0201984+0.0380134j 0.00348883+0.0243982j 0.0131178+0.0235761j 0.0123264+0.000741297j -0.00179005-0.0335338j 0.0180174-0.00170158j 0.0119209+0.00524647j 0.0220346+0.00632195j -0.00549574-0.00525183j 0.00381497+0.00732824j -0.0037458+0.0255748j 0.00612414-0.0129771j 0.0137111+0.00575418j -0.00752582+0.011219j 0.00496712-0.00815108j -0.000253068+0.0109646j 0.0112427-0.0115056j -0.0162323+0.0154672j -0.00217592+0.00192678j -0.0328865+0.00530168j 0.0126769+0.017476j -0.00828138+0.00602293j 0.00312188+0.00805342j 0.0027908-0.00447887j 0.017726+0.0204685j 0.0125448+0.00231318j -0.00612162-0.0309589j 0.00303516+0.00840281j 0.00446379+0.026773j -0.00996558+0.0121908j -0.016483+0.027371j -0.00215068+0.00302232j 0.0179419-0.00308069j -0.00305311+0.00306293j -0.017653-0.00893187j 0.00521583+0.0231159j 0.0064492-0.000393529j -0.00475549-0.0195147j 0.0149313+0.00762068j 0.00313038+0.00228305j 0.00150717+0.00150496j 0.00310616+0.000269187j -0.00827974-0.0204841j -0.00184062+0.00977254j 0.00429231+0.0109357j -0.00480609-0.00714359j 0.0140195-0.00263744j -0.000678471+0.000569308j 0.0024752-0.0092404j -0.00530334+0.00351524j 0.00285517-0.00650249j -0.00927161-0.00519631j 0.00480049-0.000978815j -0.00808057-0.0066271j -0.00516619+0.0121265j -0.0145838+0.00427542j -0.0143209+0.00124663j 0.011556+0.00556411j -0.00178597-0.0098185j 0.00654768+0.0232999j 0.0152033+0.0108543j 0.0048356+0.00913034j 0.00480248-0.0291409j -0.00777004-0.00650636j -0.00572695+0.0140842j 0.00759216+0.0185555j 0.0123109+0.00947068j -0.00951654-0.0143214j -0.00161767-0.0052158j 0.00117478+0.00601676j 0.0047737-0.00942644j -0.0142097-0.00459709j -0.0108283-0.000393962j -0.0254619-0.00468873j 0.0213097+0.0174778j -0.0205978+0.0072007j -0.000526112+0.00601141j 0.00658422+0.0150572j 0.00938382+0.00302067j -0.0273804-0.00577416j -0.00699122+0.00426077j -0.000300441-0.00497934j 0.00876982-0.00767716j -0.0153051+0.00561437j 0.000275868-0.00923206j 0.00302686+0.00326026j 0.00428221+0.0112137j -0.00569783-0.000361126j -0.00429616+0.0167248j -0.00982419-0.00724551j 0.0165207-0.00958469j -0.0108058+0.0184548j -0.000841084-0.0293975j 0.000230409-0.000937421j -0.00521641-0.00742554j -0.00717807+0.0286399j 0.0145896+0.00627765j 0.0272702-0.00265195j 0.00614588-0.00572287j 0.0263808+0.00403462j 0.00139833-0.0136013j 0.0156234+0.00736327j -0.00388884+0.0162313j 0.00124647+0.0437282j -0.0266271+0.0294908j -0.00625104+0.000295523j 0.0492186+0.0321366j 0.00118269+0.0168611j 0.010563-0.00353941j -0.00783461-0.019974j 0.0144607+7.82073e-05j 0.0197769-0.042798j -0.0207146-0.0219986j 
0.0241093-0.0418971j -0.0261911-0.0322999j -0.0713458+0.147543j -0.00529668+0.0926899j 0.318774-0.118322j -0.0109452-5.6552e-15j 0.0133006-0.225837j 0.21113-0.0942483j -0.0234817+0.0608668j 0.0997099-0.127353j 0.106732-0.157066j -0.069337+0.044976j 0.0944375-0.0744501j 0.0704802+0.0590589j -0.101444+0.0667544j 0.132875+0.00237779j 0.0488137-0.0275143j -0.0397237+0.116635j -0.0025392-0.238375j 0.00056326+0.0528963j -0.0277754-0.0759423j -0.00285479-0.0161721j -0.0187515-0.107264j -0.07933+0.0222266j 0.0185107+0.0100309j 0.0581065-0.0353417j 0.108165-0.0568669j -0.0362802+0.00214239j 0.0104351-0.0312291j -0.00216771-0.0134961j -0.0250326-0.0114995j 0.0323132-0.00179108j 0.0104645+0.0298936j -0.00340276+0.0129008j 0.0272861+0.000399595j 0.0232378-0.0408133j 0.0266265-0.0030234j -0.00140638+0.032439j -0.00206219+0.0132285j -0.00459849-0.0207443j -0.0271436+0.0103009j 0.0345019-0.0352307j 0.0245909-0.000709486j 0.000423472-0.0195701j 0.0038697-0.00190279j 0.0268326+0.00330935j 0.0153081+0.00962916j 0.00985992-0.00270881j 0.0186382-0.024713j 0.0297611+0.00644753j 0.00489798+0.020675j 0.00820764+0.011721j -0.0128716-0.0162631j 0.0036709-0.00930441j -0.00435231+0.0176542j 0.00370084-0.020349j 0.0156948-0.0134185j 0.0139915+0.0101625j -0.00309069-0.0171273j -0.00135716-0.015733j 0.0169467-0.00931417j -0.0279228+0.0143863j -0.00310798-0.0117781j 0.00221792+0.0101706j 0.00402767-0.00595934j -0.00449883-0.0031395j -0.00811821-0.00303152j 0.00457582+0.00812322j -0.00582366-0.0145322j 0.0350329+0.00477528j -0.0176148+0.0126331j 0.00608541+0.0465532j 0.00508226-0.00140092j 0.00910047+0.00895954j -0.0224026-0.0165359j -0.00131822-0.00799771j 0.0224417-0.00396398j -0.000362025+0.0353232j 0.00217242-0.00601487j -0.00392027+0.00447294j -0.00971914+0.0051402j 0.00233605-0.00566144j 0.0102381+0.0151469j -0.0113716-0.000676029j -0.000499716+0.00192812j -0.00214653-0.00967039j -0.00589596-0.0133573j -0.0146461+0.00854719j 0.0176778+0.000990109j -0.00722383-0.0164919j 0.0141633-0.00667082j 0.00152042+0.0146634j 0.0136948-0.0114584j 0.014873-0.0126792j -0.0175647-0.00954884j 0.0181336+0.012157j -0.0195474+0.00740112j -0.0111358-0.00599049j 0.00185914+0.00314189j 0.0113691-0.000571992j -0.0120113+0.000415232j -0.00634745+0.0101113j -0.0122197-0.0186636j 0.0332019+0.00986588j 0.0208814-0.0130806j 0.0181601+0.0173849j 0.0166148-0.0089219j -0.00374207-0.00953348j -0.00959949+0.00509176j -0.031051+0.00984583j -0.00217357+0.0124199j -0.00647832-0.00755073j -0.00176297-0.00709081j 0.0162933-0.0120323j 0.0111411-0.014529j -0.00546589+0.00599282j 0.00865426-0.0109641j -0.0227826+0.00938107j 0.00388846+0.00892151j -0.0152552+0.00770672j 0.0068697-0.0018951j 0.0256532+0.00468117j 0.00998028+0.0042889j -0.0232927-0.0230394j -0.00783149+0.00567342j 0.00847421-0.0149087j 0.0187858-0.0101975j -0.0315601-1.82354e-05j -0.00676279+0.00204551j -0.0136863+0.00420769j -0.00303185+0.00432634j -0.00291431-0.0071973j 0.00602729-0.00260907j -0.0171446+0.0164831j -0.00383851+0.0149545j 0.00452414-0.0126905j -0.00165981-0.000993332j 0.0140408-0.00681783j -0.0175785+0.0161744j -0.00284738+0.0162661j -0.000367812+0.00505585j -0.00257671-0.000707855j 0.00201546-0.0078519j 0.000983486-0.0138834j 0.00720361-0.0112095j -0.0156261-0.0230427j -0.0710776-0.0251714j -0.0149305+0.044289j 0.0162445-0.041555j -0.00021994+0.00387394j 0.0316856+0.0170141j 0.010186+0.00722998j 0.0247974-0.0232058j -0.0189964-0.00629952j 0.00298659-0.0245425j 0.0301257-0.0270746j -0.0609303-0.0399207j 
