0.00846421+0.0284837j 0.0533139-0.00217685j 0.0676531-0.019339j 0.0121262+0.0268835j 0.00342007+0.00553644j -0.0102332+0.0118869j -0.0617383+0.0169016j 0.0391849-0.0303357j 0.023469-0.0123521j -0.0159497-0.0205917j 0.00616774+0.0115986j 0.0334813-0.0344541j 0.0214202-0.0159126j -6.46283e-05+0.00505903j -0.0216254+0.0238576j -0.00619834+0.00153732j -0.0155495+0.0209303j 0.0189085+0.00709718j -0.00249806-0.000740859j -0.00961612-0.0131505j 0.0167857+9.16906e-07j -0.0182424-0.000325363j -0.0132793-0.0185491j -0.0141706-0.0190898j 0.0111122+0.0119595j 0.00971466+0.0195157j 0.00530834+0.00916753j -0.00243131+0.00442704j -0.0267179-0.00525184j -0.00425569+0.00501472j 0.0073439-0.00191478j 0.00196594+0.00911399j 0.0227866-0.0201756j 0.00398303+0.00138813j 0.0113899-0.00228143j -0.0110706-0.00281504j 0.0156019-0.00663934j -0.00367664+0.00831894j 0.0185284-0.00222098j 0.00168532-0.0426116j -0.0356288-0.00192439j 0.008044-0.0135843j -0.00819436-0.00772353j 0.0277781-0.0282872j -0.0286074+0.00917337j -0.00423949-0.0131418j -0.0276442-0.00896398j 0.0257968-0.0135721j -0.0275451+0.0124607j -0.0149241-0.00713103j -0.0157325+0.0174638j -0.0228767-0.00846519j -0.0109242-0.00337924j -0.00960807+0.0117322j 0.0234401+0.00789493j -0.016996+0.0155974j -0.0136227+0.0193246j -0.0151022-0.0125293j 0.0138897+0.00457869j -0.0396757-0.00295624j 0.0205301-0.00921709j 0.00339255+0.0031614j 0.00500661-0.0223811j 0.0125815-0.0181835j 0.00623186+0.00102516j 0.0343606+0.0198154j 0.00070162-0.0051758j 0.00832849+0.00694814j 0.0073639+0.00779437j 0.0223602-0.0271792j 0.0397761-0.0128895j -0.0199308+0.0158195j -0.0301844+0.00499967j 0.0303211+0.00545366j 0.026441-0.00911379j -0.0147902+0.00482085j 0.0100323-0.00704934j -0.00296787+0.0296725j 0.00639735-0.0126397j -0.0175529+0.0046888j -0.0320453+0.0241987j 0.020067+0.00519693j 0.00907397+0.00356566j 0.0172067-0.0229448j -0.0147216-0.0161406j -0.0120351-0.0294997j -0.0046588-0.0299746j -0.0162412+0.0329237j 0.00669835+0.0131659j 0.00584534-0.0266221j -0.00203614+0.00317731j 0.00956919+0.0356979j 0.0286575-0.0254082j -0.0154287-0.0132636j 0.0119252-0.024623j 0.0363956+0.000656695j 0.0243281-0.00818j -0.0165018-0.00171954j 0.00574878+0.0321108j -0.00450925-0.0314122j 0.0156177-0.010552j 0.0190973-0.000884455j 0.0146379+0.0139085j -0.0327409-0.0123816j 0.0196985-0.0135578j -0.0112655-0.0175635j -0.0278209-0.00274863j 0.0118702+0.00213709j 0.0244637+0.0184259j -0.0161966+0.0023072j -0.00512489-0.0210349j 0.00943736-0.0130325j 0.00226211-0.00560765j -0.0247635+0.0018906j 0.00843137-0.011753j -0.00520083-0.0143283j -0.0117596+0.0261709j -0.012581+0.00234177j 0.0215654+0.000810915j 0.0163881+0.0371567j 0.00686844+0.00947058j -0.0428172+0.0126866j -0.0353531+0.016537j 0.00678733-0.003446j -0.0045978-0.000551216j 0.0194217-0.0318158j -0.0208838+0.0110709j -0.0172066+0.0255081j 0.0298305+0.00442535j -0.0112993-0.00823711j 0.0152597-0.00379565j 0.0238918-0.0176236j 0.0113493-0.0278951j -0.027722-0.00788596j -0.0141662-0.0163973j -0.0165077+0.0017566j -0.00413092-0.00627527j -0.0141416-0.000780519j 0.00216416-0.00349186j -0.00995204+0.00388717j 0.0106703-0.018199j 0.00633245-0.00911197j 0.0371658-0.0103902j 0.0158134-0.0298172j -0.000709739+0.0336784j 0.0216292-0.0183865j 0.0309244+0.0113683j 0.0731762-0.0183927j 0.014897-0.00906489j -0.00938281-0.0273893j -0.0169734+0.00238803j 0.0226326+0.00578754j -0.0274702-0.017043j 0.00948056-0.0157073j -0.025666+0.00845206j 0.0182177-5.82296e-05j -0.0334214+0.036557j -0.0392393+0.0177054j -0.0347044-0.00641573j 0.0192216+0.0205914j 0.0115859-0.00396397j 0.0436564-0.0218812j 0.0565148+0.00543906j -0.0192549+0.0257133j 0.0332449-0.00659371j -0.0258661-0.00193633j 0.00602919+0.0351626j -0.0324144+0.00350963j 0.00325808+0.0131944j 0.0244937-0.027202j 0.0715326+0.026517j -0.0592491+0.00421174j 0.00496624-0.0297801j 0.0577166-0.0274057j -0.00214612+0.018131j -0.0207213+0.0227464j -0.0171793-0.00528357j -0.0643856-0.00751992j 0.0140865-0.032773j -0.00686618+0.00291101j 0.0100086-0.00943602j 0.0649539-0.00626922j 0.0227318+0.0270231j -0.014835+0.0631353j -0.0169437+0.00849867j 0.0533928+0.00776708j 0.0362099+0.0162992j 0.0164702-0.0700928j 0.13001-0.0365386j 
0.014308+0.0440762j 0.0449292+0.00572874j 0.0468626-0.0113055j 0.0210252+0.0406944j 0.0019913+0.0194515j 0.00192653+0.0148127j -0.0498383+0.00559264j 0.0248149-0.026317j 0.00280954-0.00276186j -0.0211303-0.0225522j 0.0112071+0.0148906j 0.00770785-0.0412968j 0.0101063-0.0200657j 0.00119803+0.0020749j -0.00622235+0.0316079j -0.00645667+0.000323408j -0.0152213+0.018441j 0.00336134+0.0123786j -0.00926495+0.00105813j -0.0177914-0.0129755j 0.00669718-0.00755232j -0.0158408-0.00530842j -0.0269501-0.0169373j -0.0260436-0.0256055j 0.00910676+0.023331j 0.0154929+0.0284064j 0.0074535+0.0137749j -0.00802534+0.0071079j -0.0122078-0.00187026j -0.00172074+0.00798697j 0.00371173+0.0081931j -0.00403337+0.00932862j 0.0154381-0.0134584j 0.00245187+0.00867667j 0.00887544+0.00107531j -0.0160341-0.00599632j 0.0118863-0.00133141j -0.00676557+0.010386j 0.0169097-0.00122984j -0.00560211-0.0456178j -0.0262943-0.0131175j -0.00564554-0.0228945j -0.00549255-0.0170294j 0.0218573-0.0280146j -0.0281462+0.00189065j -0.00897473-0.0204491j -0.0278711-0.0086001j 0.0296343-0.0164586j -0.0231155+0.0107153j -0.0176319-0.00876568j -0.0135468+0.0206868j -0.022914-0.012318j -0.00633118-0.00678294j -0.006996+0.011479j 0.0195804+0.00280913j -0.0123492+0.0177209j -0.0180875+0.0139353j -0.0121289-0.0195271j 0.0179851+0.0169629j -0.0370114-0.0106785j 0.021287-0.00744246j 0.00371814+0.00518128j 0.0038471-0.0174485j 0.0143351-0.0236894j 0.0095543+0.00648169j 0.0371976+0.0197658j 0.00232797-0.00675232j 0.0103271+0.00707734j -0.000498406+0.00900204j 0.0168328-0.0231175j 0.0372081-0.01022j -0.021825+0.00880639j -0.0278776+6.02282e-05j 0.0245574+0.0193825j 0.0267765-0.0148212j -0.0103412+0.0045037j 0.0158453-0.00319986j 0.00290565+0.0330653j 0.00414427-0.0108765j -0.0143657+0.00731517j -0.0349939+0.0290892j 0.0163149+0.00614964j 0.0130483+0.0111039j 0.0103845-0.0255167j -0.00900289-0.0119229j -0.00974383-0.0311972j -0.0109959-0.0345336j -0.0116905+0.0312607j 0.00652643+0.0100566j -0.000884194-0.0254255j 0.00271821+0.00988667j 0.0197935+0.0435083j 0.0238892-0.0235234j -0.0222071-0.0226587j 0.00831578-0.026463j 0.0423881+0.00579517j 0.0227346-0.00671893j -0.0148211-0.000475184j 0.0229009+0.0342231j -0.000574744-0.0349631j 0.0178384-0.0162085j 0.0153642-0.00388114j 0.0144997+0.0191755j -0.0237765-0.00827215j 0.0082289-0.0161336j -0.018138-0.00897382j -0.0298955-0.0149722j 0.009814+0.00682985j 0.0339969+0.017456j -0.0144505+0.00839726j -0.0074556-0.0249317j 0.00406836-0.0102341j -0.00664587-0.0024888j -0.0365771+0.00234067j 0.00273346-0.0159562j -0.0057157-0.0109445j -0.0167332+0.0268143j -0.00971169-0.000228026j 0.0175645+0.00131097j 0.0182234+0.0377899j 0.00461559+0.00762695j -0.0265023+0.0139979j -0.0223744+0.0249343j 0.00703522+2.48028e-06j 0.00301904+0.0010859j 0.0119344-0.0371701j -0.0262434+0.0271838j -0.0192858+0.0268415j 0.0319861+0.00957125j -0.0140005-0.0119162j 0.0163165+0.000620075j 0.00580153-0.0345137j 0.00930921-0.0296101j -0.0195679-0.00907191j -0.0129923-0.0231399j -0.0216418+0.00794225j -0.0143747-0.00418028j -0.00475796-0.0093817j -0.00321537-0.000823163j -0.010793+0.00507527j 0.00785264-0.0107202j -0.000745245-0.00590834j 0.029692-0.00185244j 0.00191514-0.0432779j 0.00448986+0.0509572j 0.0123625-0.0295111j 0.0217795+0.0170604j 0.0582687-0.0112677j 0.0124133-0.024168j -0.0116898-0.0320493j -0.0107217-0.000891939j 0.0160746+0.00397545j -0.0184866-0.0184259j 0.00796664-0.0265117j -0.0241179+0.0141502j 0.0234869+0.0125243j -0.010876+0.0578794j -0.0135693+0.0145381j -0.018323-0.000994593j 0.0200071+0.0327379j 0.00217413+0.00644652j 0.0302618-0.0236259j 0.0413335+0.0140001j -0.00996876+0.0416875j 0.022709-0.00983041j -0.012907-0.0215608j 0.0107535+0.0440926j -0.0152772-0.00480407j -0.00340568+0.0166137j 0.0116648-0.0431958j 0.0500484+0.0564839j -0.0467218+0.0346305j 0.0166402-0.0312018j 0.0356214-0.0342753j 0.00523123+0.0108051j -0.0026441+0.0321436j 0.00538511-0.0106871j -0.0318351+0.0163511j 0.0161184-0.0386213j 0.0139376+0.0459329j 0.0015395+0.00629978j 0.0238741+0.00267989j 0.00219648+0.0118656j -0.00876025+0.0253019j 0.0269458+0.0447077j 0.0535443-0.00709872j -0.0268788+0.0197185j -0.0386538-0.0929513j 0.0879887+0.00205421j 
-0.0151952-0.0268567j 0.00227698-0.033803j 0.0288948-0.0350097j -0.0316087-0.028681j 0.0341556-0.0100401j -0.0398633+0.01099j -0.0273099+0.0464881j 0.0231458-0.00365126j 0.0584275-0.0145475j 0.0478832+0.0116613j -0.0280779-0.0100962j 0.0395134-0.0113135j 0.0234979-0.02191j -0.012107-0.00919122j -0.0270773+0.0154259j -0.0413378+0.0224993j -0.0259336+0.00927449j 0.0171563-0.0244567j 0.0108852+0.00377507j 0.0559154-0.0104368j -0.0243122+0.00612496j 0.00186299+0.0258747j 0.0588502+0.0032109j 0.0349466+0.0110668j -0.0393814+0.00279034j -0.0398186+0.00599462j 0.00101096-0.0148154j 0.00516552-0.00172328j 0.00736314+0.0117454j 0.0145345+0.00737903j 0.0142743-0.00558121j 0.00766387-0.00722563j -0.00133108-0.000384703j 0.0186156-0.00747759j -0.016142+0.0104636j 0.0111476-0.00457485j 0.0404744-0.0299835j 0.0139845+0.00199792j -0.0111343+0.000910856j 0.0080025+0.0223888j -0.013375+0.0333008j -0.0106128+0.0307483j -0.00714931+0.0169014j 0.0322517-0.0396582j 0.0164117+0.0416402j -0.00915023+0.0486523j -0.00456411+0.0199059j -0.0144902-0.0133111j 0.0294256+0.000203027j 0.0223022-0.0133522j 0.0217329-0.0161777j 0.0195013+0.0158159j -0.00231739+0.009325j -0.0175557+0.00940831j 4.91402e-05-0.00907144j 0.0230737-0.00850485j -0.00582361+0.0123008j -0.00439674+0.000993707j -0.0153514-0.0067621j -0.00288134+0.0359451j -0.0115479-0.00499936j 0.0115988-0.00777312j 0.00483887+0.00211555j -0.0144923-0.00834002j 0.00361251-0.00105723j -0.0148275+0.00170331j 0.0135721-0.00485775j -0.00464892+0.00891402j -0.0147444+0.034129j -0.0066535+0.00445258j 0.0045908-0.0336631j 0.01414-0.0012343j 0.0192552+0.01732j 0.0138741-0.00472485j -0.0154373-0.0168224j 0.0133804-0.00439209j 0.0120839-0.0158627j -0.0469797+0.0144617j 0.021118+0.00694821j 0.0133348+0.0116212j 0.0390198+0.00247028j -0.00586848+0.0178626j -0.0118894-0.00698642j 0.00979717-0.00992363j -0.00778495-0.0228231j 0.0475958-0.0136269j 0.0476014+0.0239522j -0.0415268-0.0186673j -0.00260908+0.0279099j 0.0297133-0.0313349j -0.017362+0.00385724j -0.0357325-0.00106328j 0.00739704-0.0325071j 0.0313748+0.013013j 0.0345985+0.0119859j -0.0250298-0.0315017j -0.00319352-0.0134938j 0.0105275-0.0275358j -0.0259308-0.0166762j 0.00444478+0.0192469j -0.0107222+0.00201029j -0.0483995+0.0335775j -0.0189925-0.0346029j -0.00029372+0.0119247j 0.00895724-0.0262515j 0.0336136-0.0325232j -0.00346164+0.00977754j 0.023264-0.00213471j -0.0405892+0.00793348j 0.0136289-0.00104542j 0.00839957+0.012926j 0.0268787-0.0103109j 0.0344554-0.010469j 0.0169372-0.00972247j 0.00308433-0.0108562j 0.040375+0.00719137j -0.00670478-0.00585041j -0.0100078+0.0184222j 0.00145498+0.0021665j -0.0460767-0.000825246j -0.000962131-0.00357069j 0.000208481-0.00145808j -0.00391837-0.00345158j 0.0110901-0.00559324j 0.0132802-0.00964276j 0.0145137-0.0226436j 0.0299265-0.0308171j -0.0243387+0.0156213j -0.0201316-0.013536j 0.0205653+0.014051j 0.0178933-0.0402482j 0.0380332-0.00651118j 0.0351519-0.0315545j 0.0183929-0.00137495j 0.0106654-0.00316616j 0.0353812-0.0300034j 4.52634e-05-0.0271878j -0.029766+0.056809j 0.0229196-0.0232284j 0.0176569+0.000513957j 0.0117803-0.0337458j 0.0249179-0.000836149j 0.0189991-0.0373081j 0.0445744+0.00804172j -0.0405828-0.00582188j 0.0197871-0.00420899j -0.00987308-0.0032964j 0.0283812-0.0477012j -0.0309985+0.00796155j 0.0428414-0.00118751j -0.0125326+0.0114266j 0.00718804-0.00801412j 0.0196745+0.0124796j -0.0133944+0.0310657j 0.0292805+0.0213316j -0.00543788+0.00795365j -0.0493794+0.014893j -0.0281044+0.00664224j -0.0457643+0.0305818j -0.0474928+0.000634852j 0.0192189-0.00321482j 0.0432056-0.0294711j -0.00334318+0.00864991j -0.0500909+0.0103801j 0.0128485-0.0180509j 0.00874084+0.0307769j -0.0547031-1.70209e-05j -0.0305927+0.0212485j -0.00818387-0.00842552j 0.0323594-0.0241414j -0.0553431+0.00211157j -0.0336241+0.0339696j 0.0631254-0.00647274j 0.0226886-0.0152097j 0.0134745-0.0167256j -0.0945033+0.0203471j -0.0110257-0.0134728j 0.0033783+0.000607976j 0.0529118-0.0308099j -0.0359816+0.00928624j 0.0169548-0.0715218j -0.0215373+0.00162498j -0.0342161-0.0303836j -0.036924+0.0511453j -0.0213098-0.00294449j -0.0333897-0.0544556j 0.0848298-0.0653827j 0.120422+0.0166252j 0.0744908-0.0675486j 
0.0318327-0.0134771j 0.0484364-0.00272351j 0.0635403+0.0286206j 0.00290956-0.0323119j 0.0305804-0.0017639j -0.0128386-0.0132592j -0.0319063-0.0303628j 0.0292218+0.00971575j 0.0331973-0.00621256j -0.0169103+0.0134395j -0.00409307-0.0233847j 0.0270408+0.0393409j 0.0281055+0.0309226j -0.0026323-0.00784518j 0.00678066-0.0384519j 0.0108773-0.00940745j -0.00986111-0.024196j 0.0147999-0.0101832j 0.00753238+0.00451559j -0.00453223-0.00831868j 0.0482317-0.0256486j -0.0432746+0.0167792j 0.000787335-0.00508707j -0.0198717+0.00796356j 0.0134319-0.031994j 0.0326817-0.0224001j 0.00696462-0.0129198j 0.0181989+0.000374554j -0.0343432+0.0176679j 0.0216562+0.00645542j 0.0178912-0.00558238j 0.000857769-0.0210385j 0.0108362+0.00216259j 0.00744695-0.0280873j 0.0302592-0.0367418j -0.0160987+0.00577291j 0.009675+0.00442628j 0.0162549-0.0253584j 0.00853004-0.00428376j 0.00406413+0.00154627j -0.0278448-0.0137249j 0.0389871+0.00668948j -0.0512427+0.000950688j 0.0139441+0.0240972j -0.00978624-0.00756289j -0.000713691+0.00882238j -0.0220931+0.00366853j 0.0124977+0.0195448j -0.00325768+0.0204145j 0.00266081+0.0218853j -0.0170779-0.0195969j -0.013862+0.0162152j -0.0252962+0.0112982j -0.0357486-0.0526014j -0.0317231+0.0110151j -0.00677039-0.0154629j 0.00383484-0.0217569j -0.0149067+0.0310165j 0.00798989-0.0142806j -0.005472+0.0297438j 0.00961636+0.00864428j 0.00135329+0.0140803j 0.00212626-0.0138163j -0.00736659+0.0428971j 0.0156346-0.0301511j 0.0359514-0.00250896j -0.0137593+0.043j 0.0106522-0.0192324j 0.036546-0.000365279j 0.0251831+0.00706936j 0.0138778+0.0119864j -0.00511853+0.0257872j -0.0236259+0.0254281j 0.04204-0.0517454j 0.00763918-0.0018226j -0.00170854+0.0132121j -0.00041487-0.00858977j 0.0164965-0.023087j 0.00882821-0.00303542j -0.00168298+0.0238322j -0.00286236-0.0279281j 0.02459-0.00259686j 0.00480386+0.00104377j -0.0251349+0.0198857j -0.0146087+0.00120647j -0.0580715+0.013273j -0.00550018+0.0169946j -0.00698959+0.00127466j 0.00857555-0.0141271j 0.00176942+0.00788066j 0.0385369-0.0199029j -0.00160498-0.0101717j 0.0173143+0.0170824j 0.0117938+0.0374131j 0.0211626+0.0139013j 0.00667163-0.0210469j 0.00245896+0.0256667j -0.0202264+0.0120722j -0.0371553-0.0118307j -0.0158716+0.0496559j 0.00158396+0.0292379j 0.015501-0.015839j 0.0255341-0.0284964j -0.0415174+0.0016468j 0.0250989+0.0247632j 0.0168762+0.00522664j -0.0239716+0.0355387j 0.020371-0.0537643j -0.0185018-0.0171522j -0.0235532+0.00330893j 0.0106423+0.0300755j 0.0113755+0.0150146j 0.00611431-0.00532845j -0.00512129+0.000569375j 0.0224885+0.0258613j 0.000372721+0.018587j -0.00702233-0.000916051j -0.00238852+0.0061579j 0.0264642+0.00302453j -0.0095516-0.03066j 0.0135936-0.000200075j -0.0571908-0.0161311j -0.0130724+0.00653987j -0.0045942-0.0162765j -0.0223352-0.00770304j 0.022524+0.00716671j 0.00389319-0.0147757j 0.02411-0.0385593j -0.00230995+0.00262207j -0.0189613+0.00530198j 0.0100273-0.00494683j 0.0222828+0.0190688j -0.0270242+0.0269435j -0.0327524-0.00297601j 0.00358055+0.0484121j 0.00505009-0.00229871j 0.0155664+0.0148977j 0.0162495-0.06017j 0.00424687+0.0356932j -0.0191755+0.00821392j -0.00602045+0.00451484j 0.0271203+0.0107155j 0.0226978+0.0275371j 0.0305147+0.0116698j 0.000778762-0.0309902j 0.0130342+0.0450372j 0.0467014+0.0162149j 0.0105199+0.0133306j -0.0331941+0.0112351j -0.0326499+0.0160808j -0.0159845-0.000472124j 0.0257355-0.00797193j -0.0496566+0.0163542j -0.00608203+0.0177921j 0.0268228-0.0122725j -0.019512-0.0238595j 0.00256528-0.0669533j -0.0293809-0.0190338j -0.027149+0.0295297j 0.0303082-0.0147284j 0.0161154-0.0119488j 0.0243741+0.020484j 0.0643501-0.0224721j 0.0104887-0.0278696j 0.0106944-0.00024327j -0.0373343+0.0193531j 0.0183372-0.0234015j -0.00254914-0.00203556j 0.0076549+0.0221199j -0.000525824+0.0276967j 0.0554381-0.0657255j -0.0581674-0.023903j 0.0162159+0.0186163j 0.0345379+0.00116139j -0.0476157+0.00344025j -0.024093+0.0432345j -0.0406607-0.0249855j -0.0523284+0.00905463j -0.00717555+0.0429932j 0.0161951-0.010011j -0.0203569+0.00685537j 0.0265229-0.0041651j 0.0297918+0.00768252j 0.0348177-0.105172j -0.0342941-0.0642288j -0.00350086+0.00742991j 0.00573835-0.0169297j -0.0608534+0.0608731j 0.116106+0.0265395j 
0.0146383-0.0293252j 0.0202039+0.00816925j 0.0192759+0.000148945j -0.00268952-0.0180816j 0.0349915-0.0254574j 0.0238206+0.0221877j -0.0158795+0.0138122j 0.0222717+0.0261395j 0.0156078-0.0241717j 0.000510008-0.0177542j -0.0287085+0.00841726j -0.0353831-0.0268131j 0.00615617-0.0169093j -0.00718272-0.00845818j 0.0355721-0.0070445j 0.00982676+0.0441297j -0.00726021-0.00696593j 0.00415173-0.0123286j 0.0215855+0.0107142j -0.0238651-0.0392627j -0.0130218+0.00354117j -0.000523153+0.0299227j -0.0221546-0.030559j 0.00918584+0.0182377j -0.0170336+0.0217749j 0.0232577+0.0288487j 0.00732319-0.00861711j -0.00156777-0.0164589j 0.0151612+0.00110906j 0.0195695-0.0154454j 0.0306414-0.0185539j 0.00706623-0.0121371j 0.00680361+0.0269043j 0.0207196-0.01714j 0.0216884+0.018025j -0.0392393-0.00817427j -0.00266224-0.0463083j 0.0271086-0.00842906j 0.0162626+0.0201295j 0.00836841+0.0262772j -0.0172109+0.0173843j 0.0270198+0.0368031j -0.0211263+0.0254212j -0.0230197-0.032317j 0.0459258+0.00540496j 0.0175746+0.0387201j -0.0204768+0.0220459j -0.00875595+0.00353948j -0.00148396-0.0334376j -0.0116847-0.023079j -0.0262352-0.0401635j 0.0275459+0.00933534j -0.0107199+0.00959628j -0.037774+0.0116066j 0.00165587+0.0165493j 0.0207558-0.0227783j -0.00708382-0.00540282j -0.0331432-0.00785447j 0.0180263+0.0178346j 0.00851205+0.0129794j 0.0112473+0.0235854j -0.00453041-0.0198706j -0.00228733+0.00223874j -0.00757661+0.013127j 0.0039569+0.0016801j 0.0377599+0.00269193j -0.00565793-0.00542856j 0.028304+0.0120539j 0.0452682+0.0307065j -0.00304599+0.0328342j -0.00498805-0.00432257j -0.0208063-0.0311045j 0.00759651-0.0113084j 0.036173-0.0134949j -0.00748601+0.0100364j -0.0065838-0.018067j -0.000637264-0.00930252j 0.0188806+0.0341875j 0.0280154+0.00145007j 0.00700554+0.0016977j 0.0196685-0.0453383j 0.0297519+5.87054e-05j 0.000394377+0.0161343j -0.0165816+0.00848541j -0.0619511-0.00601913j 0.000359385-0.0219102j 0.0404891+0.00446519j -0.0482134+0.00723528j 0.0555828+0.0166126j -0.0103553-0.0251165j 0.00901509-0.0162797j 0.0169346+0.0155987j -0.0215038-0.00949365j 0.0231341-0.0190065j 0.042472-0.00995654j 0.0158908-0.0146084j -0.000846696+0.00590822j -0.0377945-0.038961j -0.0165144-0.0157384j 0.012947+0.0325663j 0.00324503+0.00912679j 0.0357089+0.077142j -0.0267309-0.0252958j -0.0185357+0.0398724j -0.0187373-0.0193036j -0.0160064-0.0425042j -0.0326081+0.00911326j 0.0215128-0.0142185j 0.0200348+0.0199528j -0.00436301-0.000161595j 0.0159805+0.0156048j 0.0170291-0.0182628j -0.00119316-0.0259855j -0.0300726+0.00248141j -0.000431532-0.00392502j 0.0178399-0.0217797j -0.019089-0.00167379j -0.015949+0.0312242j 0.00860572-0.00132112j -0.0131565+0.0214325j 0.00200953-0.0172974j -0.0295134-0.0197024j -0.0112496-0.0233928j 0.0106698-0.00545955j 0.0118634-0.0198689j -0.000841756-0.00905779j -0.0279728-0.0373836j -0.0129789+0.0178017j 0.00584645+0.0168438j -0.00347978-0.00381301j -0.0265658-0.0405943j 0.00202272-0.013745j -0.0259059-0.0204104j -0.0168723-0.0165985j -0.00893905-0.00463002j -0.0400969-0.0506977j -0.0390053-0.00660554j 0.0365463+0.0275416j -0.0227767-0.0185345j 0.00772164-0.0208052j -0.00489259-0.0259901j 0.0161038-0.0125895j 0.00797515-0.0163513j 0.0285614-0.0166969j 0.0153015-0.00468678j 0.0136514+0.0115891j 0.0324222+0.0124053j 0.00964769-0.00964803j -0.0198697+0.0373434j -0.00974903-0.0147992j -0.0195546+0.00227586j 0.0157081-0.0053052j 0.000159083-0.00570571j -0.0141995+0.039913j 0.0150642-0.031554j 0.0480085+0.00329564j -0.00255251+0.00880987j -0.0311472-0.00231839j 0.00038966+0.0254636j 0.0422533+0.031964j 0.0136464-0.0169028j 0.0174046-0.0144846j 0.0790566+0.0281401j -0.0180225+0.0115481j -0.00753492-0.0191434j 0.0218082+0.0120763j 0.0377382+0.0175517j -0.00196205+0.0351661j -0.024379-0.0212105j -0.00142876-0.0124063j 0.0689718+0.0395681j -0.0288302+0.00758631j 0.00914103-0.0275976j -0.0133737+0.0177047j -0.0273454-0.0315361j -0.00900194+0.052386j -0.0479776+0.0176048j -0.0645798-0.0100545j -0.0353749-0.0215959j -0.000619181-0.0232744j -0.00567021-0.0389713j 0.0449254+0.0227882j -0.0224416-0.0435663j -0.0188719+0.0210908j 0.028931-0.0140243j -0.0272192+0.0258436j -0.0217136-0.0677102j -0.077078-0.0156271j 0.0687191+0.0289217j 
