-0.0085617+0.0600591j 0.00977515+0.152958j -0.0497885+0.00855393j 0.00333114-0.0196585j 0.020675-0.0835074j -0.0256052+0.085099j 0.00235928-0.0275416j -0.00152303-0.0353472j 0.00475615+0.000545887j -0.0376296-0.0521482j -0.0422865+0.039199j 0.154966-0.0246535j -0.0436924+0.00986785j 0.0452987-0.0164133j -0.0336069-0.0106577j -0.0428719-0.0128073j -0.0454579-0.0391173j -0.0310993-0.0149543j 0.0698918+0.0149824j 0.0464945+0.0588935j 0.0231052-0.0786862j -0.0449159+0.0425056j -0.0441118+0.0129814j 0.0200127+0.0730269j -0.0269644-0.0109545j -0.0317178+0.0123205j 0.0111883-0.053276j -0.0388802+0.00447706j -0.0234764-0.00600637j 0.0124123+0.0225452j 0.110892-0.0408195j 0.0675381+0.00146419j -0.00382303+0.0153848j 0.0249881-0.0240296j 0.0354924+0.00111285j 0.0337243+0.0225125j 0.0121316-0.0377153j -0.00328916+0.0128874j -0.00023609+0.0277456j -0.00106067-0.00617297j 0.000170362-0.0491874j 0.0069397+0.00499759j 0.00104538-0.00843355j 0.0031685+0.0188036j -0.00830079-0.00324966j -0.0214747+0.0195624j -0.0263379-0.0778294j 0.0157827+0.0723557j -0.0469947-0.0212451j 0.00961107+0.00366315j -0.00618725+0.0433886j -0.000826366-0.0159153j 0.007253-0.0224755j -0.0168592-0.00325092j 0.00886206+0.0106609j -0.0116996-0.00152106j 0.00474584-0.0117569j 0.0316668+0.0249302j -0.00852421+0.015625j 0.00180468-0.000949348j -0.0247293-0.0167085j -0.011264-0.0123995j 0.00384297+0.0157597j 0.00479473+0.0262556j 0.00584898+0.00993458j 0.0157226-0.00211475j 0.00943548-0.0118071j -0.000194778-0.00787353j 0.00328129-0.0451018j -0.0161931-0.0183836j -0.0024274-0.00147953j -0.00446308+0.00108709j -0.0143119+0.00567953j 0.0150968+0.00919674j -0.00353162+0.00193809j -0.000166634+0.0207767j -0.00434424+0.0144859j 0.000211987-0.0110053j -0.0269462-0.00762537j -0.0259461-0.0186356j -0.0086509-0.0393047j 0.00750166-0.0319311j 0.015445-0.0495311j -0.00636155+0.0159401j 0.0257565+0.0166925j 0.00147122+0.039036j 0.00357463+0.00044156j -0.000549474-0.0376447j 0.0283134+0.097244j 0.00134223+0.124082j -0.0120855+0.00185103j -0.0126939+0.00548134j -0.00154178-0.0222351j 0.00406373+0.00453378j 0.00538319-0.00172612j -0.00902097+0.0183082j -0.00787409+0.0251746j -0.0195374-0.00914663j -0.00768638+0.0194674j -0.00852999+0.0298127j -0.0221808+0.00347238j 0.0215164+0.0100323j -0.0046444+0.0234432j -0.0153094+0.00382487j -0.00619468-0.0779708j -0.00477154+0.033462j -0.00239233+0.00132752j 0.0160216-0.0159143j -0.0119926-0.000755022j 0.0362226+0.023293j 0.00253622+0.0172584j 0.0273486-0.0464391j -0.00246529-0.0493874j 0.0637016-0.0304455j 0.0534-0.118059j 0.137736-0.0493276j -0.0371239+0.0105869j -0.0178661+0.0115906j -0.0309929-0.0122542j -0.0161092-0.102196j -0.014822+0.0525426j -0.021913+0.10845j 0.0162921-0.00745323j 0.0282624+0.011753j 0.0805627+0.00285131j 0.033176-0.00629145j 0.0276486-0.0120444j -0.0468204+0.0760262j 0.183595-0.00627165j -0.0650661-0.0998126j 
0.0251207-0.00208964j 0.0190242-0.0399348j -0.00591376+0.140359j -0.00427081+0.00280123j -0.00442851+0.0681782j 0.00409559+0.0437663j 0.0300038+0.00834574j -0.0150083-0.0258064j 0.00404485-0.0296358j -0.00366946-0.0432159j -0.0494608-0.0112504j -0.0572408+0.0290211j -0.0426501+0.00219507j -0.041125-0.000688911j -0.00801476-0.026037j -0.0132805-0.0146898j -0.0496964-0.0344935j -0.0104186-0.000761487j -0.178059+0.0350213j -0.0066732-0.136384j 0.0472536-0.00581725j -0.0330391-0.033295j -0.0113991+0.0383878j 0.00412597+0.0197494j -0.00696051-0.00629502j -0.0849825-0.000885528j 0.0130655-0.0131672j -0.0249934-0.00857933j 0.00304224-0.0054356j 0.00303995+0.012734j -0.0179486+0.0273118j 0.0903644-0.0387758j 0.0342428-0.0221229j -0.0410789-0.0491937j -0.0307548+0.0214996j 0.00775413+0.0125768j 0.0210757-0.00416684j 0.0147059+0.0314533j 0.0111956+0.00682545j -0.0322443+0.0234519j 0.0110423-0.00903088j -0.00678978-0.0213471j -0.0112562-0.0102001j -0.00781901-0.0109937j -0.00778307+0.00320439j -0.0176174+0.00601224j 0.00876905+0.0219677j 0.00470614-0.059366j 0.0197364+0.0691187j -0.0188717-0.0212064j 0.0237937+0.0613321j 0.0109978-0.0247414j 0.00399516+0.00875191j -0.00706924-0.0121231j 0.0337121-0.00475856j 0.0114226+0.0157178j -0.0116468+0.0119912j 0.0333262+0.0241314j -0.00279903-0.00820366j -0.000418345-0.00479673j 0.0200544-0.0230658j 0.000512739+0.0184158j -0.00660613+0.0109853j -0.0114044+0.00419241j -0.019087-0.0122064j 0.0155568-0.0173888j 0.0129146+0.0149179j 0.0117689+0.0194363j 0.0388061-0.0254726j -0.013266-0.00945591j 0.000875889+0.010003j 0.0016385+0.000991714j -0.0226474-0.012889j -0.00181454-0.00942433j -0.0239464-0.0126152j -0.00111973+0.00973406j -0.0159745+0.0117845j 0.0287481+0.0103474j 0.0276911+0.0228492j 0.0227146+0.0179039j 0.0198457-0.0115414j 0.00871842-0.018317j 0.0154888-0.00808409j -0.00907081+0.000373891j 0.0274623+0.0738525j 0.014189+0.138321j -0.00313627+0.00105855j 0.00703504-0.00339362j -0.0069347+0.00746231j -0.0118452-0.0729337j -0.0165371+0.00156681j 0.00221008-0.0148199j 0.000207809+0.017483j -0.00249738+0.0107885j -0.0182959+0.0143487j -0.0189639-0.00457494j -0.0133381-0.00274639j 0.00316414+0.00286788j -0.00705118-0.00784244j -0.00409568+0.00116381j -0.0057889+0.016751j -0.00209572-0.000638623j -0.0368023-0.0399463j 0.000407148-0.0040792j 0.0266212-0.00502748j -0.0165422-0.00416742j 0.00410481-0.0119213j 0.00356647-0.0115177j -0.040443-0.020593j 0.0329263+0.0580417j 0.00132344+0.0295943j 0.0530394-0.0788115j 0.0210822-0.0347486j -0.0732311+0.120099j 0.0144522+0.051389j -0.0323486+0.0424721j -0.0413774-0.111935j -0.044476-0.0519023j 0.0359865+0.0182952j -0.0179542-0.0282396j 0.0544153+0.0235629j -0.0996913+0.0666495j -0.0108722-0.00681812j 0.0936966-0.105654j 0.00479919-0.0793736j -0.0475265+0.0341968j 0.0606292-0.0372452j 0.0580563+0.0254387j 0.0816502+0.101056j 0.165601-0.00216612j 
0.00627619-0.141707j -0.00234786-0.257494j 0.00300694+0.381233j -0.00188825+0.105969j -0.00268289+0.662589j -0.0102961-0.400499j 0.0116514+0.206098j -0.00203126-0.0965401j 0.000406468-0.0346194j 0.0016305-0.121557j -0.00922693-0.000402269j -0.0265225-0.0243658j -0.0122167+0.0487982j -0.0431825-0.0505431j 0.021937-0.0496392j -0.00133471-0.0280374j -0.0218854-0.0388955j 0.0389803-0.0242705j -0.0841872+0.00538588j -0.0245215+0.110389j -0.0184589-0.0124048j 0.0196255+0.0159722j 0.037488+0.0396845j -0.0105668+0.0633472j 0.00613388+0.0527675j -0.00833996-0.0197763j -0.0355754+0.0059247j -0.00958959-0.0110491j 0.00263107+0.00907206j 0.0103071-0.018073j 0.0319167-0.0307122j -0.0193756-0.0126017j 0.0162156+0.00418662j 0.0066039+0.0191577j 0.0183455+0.00361655j 0.0228479+0.00566786j 0.0377917-0.0389782j -0.00983616-0.00104079j 0.00293664+0.0123793j 0.0161767+0.00618914j -0.0140976-0.00563822j -0.0179225+0.00732582j -0.00492991+0.00279938j -0.0249197+0.00455813j -0.013099-0.000283449j 0.0240067-0.00829386j -0.0116823-0.0113909j 0.00119768+0.0185125j 0.018558-0.0142306j -0.0205609+0.000758557j 0.0172069-0.00702665j 0.0052861-0.00141865j -0.00576457+0.00594837j -0.00572217+0.0165668j -0.00381598-0.00735249j 0.011327+0.00969606j 0.00689332+0.0147146j 0.00354142-0.00637252j -0.0110699-0.0138116j -0.00942814-0.0333536j -0.0130934+0.0019923j 0.0107762+0.030027j -0.00961346+0.0107422j 0.00429862+0.0318243j 0.00092736-0.000661621j -0.0164962-0.00471052j 0.00327502+0.0028068j 0.00429178+0.0172853j -0.000457645+0.000551905j -0.00028954-0.0127224j -0.00382052+0.0136887j 0.0119818-0.0075925j 0.00814376-0.0115388j -0.0111833-0.0143823j -0.0111636-0.00741282j -0.00556882-0.00121372j -0.00229861+0.0113576j -0.00404639+0.00782518j 0.0106938+0.0061444j 0.00965249+0.00771003j 0.0131517-0.0115647j 0.017359+0.0100438j -0.0220644+0.00535523j -0.0118701-0.00983196j -0.0115284-0.0168545j 0.0038747-0.0146042j -0.00890485+0.0036975j 0.0185022+0.00792949j 0.013885+0.00285568j 0.00991342+0.0226572j -0.011645-0.00327148j 0.0127788+0.00157561j 0.00330971-0.00208153j -0.00277061-0.00973923j 0.0108962-0.00512804j 0.0120805-0.00665715j -0.00256794-0.00892136j -0.00692038+0.00499966j -0.00241768+0.0106514j -0.0130228+0.0123189j -0.00122445+0.00953037j -0.0243751-0.0129594j -0.0131582+0.00369013j -0.0201541+0.016599j 0.0225072-0.00385031j -0.00708932+0.0106305j 0.00599695+0.00749737j -0.00612834-0.0200248j 0.00133981+0.0100723j 0.0156572+0.00789337j 0.0254372+0.0060592j -0.013801+0.013876j -0.00697717+0.0109091j 0.0203109-0.0139531j 0.0085714+0.00556844j 0.00643718-0.0240157j -0.000151583+0.0155339j -0.00405736+0.0016916j 0.00714042+0.00307445j 0.00109602+0.0155746j -0.00401407-0.00729778j 0.00784668+0.0073592j -0.00539465+0.0136282j -0.00779357-0.0023645j -0.0298729-0.00253079j 0.016762-0.00661299j 0.00985705+0.000898743j 0.00560141+0.007647j -0.000820585-0.0489715j -0.00391733-0.0127565j 
0.00230382+0.234287j 0.000642262+0.639681j -0.016619+0.377469j 0.000525413+0.0144541j 0.0102367+0.233578j -0.00512253-0.078837j -0.0113599-0.51225j -0.00330229+0.0683916j 0.000478175-0.0785602j -0.0239822-0.0141945j -0.057607+0.0426223j 0.0499883+0.0346818j -0.0538601+0.027032j -0.0076737-0.0480841j 0.0189092-0.0269322j -0.0254769+0.00446635j -0.0489126-0.0154617j 0.0276096-0.00469233j -0.0131437-0.0148599j 0.00992132+0.0065017j -0.0471379+0.0455452j -0.029066+0.048296j -0.0261865-0.0579819j -0.0140345-0.0882444j 0.0214877-0.0562788j 0.0126621+0.00575392j -0.0385491+0.0119997j 0.000562492-0.00503123j -0.0174839+0.00233736j -0.00095982+0.0207403j -0.00433944-0.000245855j -0.00505473-0.0105774j 0.00986336+0.0144706j 0.0122984+0.0124512j -0.0253295-0.0161285j -0.0154155-0.0209397j -0.0060786+0.0598748j 0.0176305+0.0100037j 0.0118052+0.00678477j -0.0015566-0.00250611j 0.0101797-0.0113191j 0.0175508-0.0155319j -0.00595756-0.00467123j 0.0323522+0.010495j 0.00786931-0.00115446j -0.0313545-0.0261686j -0.00164263-0.00400998j 0.0149458+0.00952973j -0.00512181+0.0114733j 0.014728-0.00110407j -0.0131947-0.0112819j -0.015023+0.00510703j -0.00222403+0.00139866j 0.0111549+0.0140397j -0.0145868+0.00874807j -0.017063+0.0251431j 0.00145534+0.00397122j -0.00279991-0.00810647j 0.00375246-0.00948246j -0.00599385-0.0149487j -0.0159561-0.0149366j -0.0200507+0.0105245j 0.00798451+0.00891197j 0.00220339+0.0192571j -0.000739988-0.0044729j 0.00280089-0.00101034j 0.0171727+0.0038755j -0.0122127+0.00554699j -0.00550755+0.00118602j 0.000948803+0.0149925j -0.0082653+0.0124452j -0.00303475-0.0049863j -0.00651462+0.00122384j 0.0115396-0.0136823j 0.0100195+0.0181626j -0.0153603-0.0206519j 0.000952491+0.0111396j -0.0212884+0.000145652j -0.0171085-0.000936023j -0.0138362+0.00136123j 0.00831377-0.000190068j 0.0105017+0.00862359j -0.00973602-0.014904j -0.00385717+0.0202935j 0.0111777-0.00340919j -0.000414349-0.00852983j -0.0122055-0.0119134j -0.00721264+0.00739416j -0.0224733-0.00852108j 0.00675251-0.0138551j 0.0101305-0.0049093j 0.00242968+0.00176425j -0.0137244+0.0108269j -0.00273071+0.00711685j -0.0041734-0.00522017j 0.00696318-0.0160897j 0.0113476-0.00454819j 0.00591344-0.00327851j 0.00536616-0.00267722j 0.00566198+0.00481329j -0.0024026-0.0023242j -0.0197806-0.00283488j 0.000250945-0.00796814j -0.013688+0.00945836j 0.000465971-0.0029498j 0.00069135+0.00633021j -0.000473915+0.00510896j -0.00581509-0.00573184j 0.000628574-0.0157119j 0.00171744+0.0187385j 0.0218772+0.0182666j -0.00545066-0.0180099j 0.000473272-0.00848039j -0.0164182+0.00293771j 0.00276587+0.00191853j -0.000932368+0.00163405j 0.0177736-0.0025935j -0.00714619-0.00648486j -0.0154461-1.52825e-05j -0.0314868-0.00739278j -0.00601174+0.00848349j 0.0111038-0.0247442j -0.00238679+0.00900414j 0.0116457+0.00828565j 0.0050007-0.00350259j -0.0196047-0.00226368j 0.00742186+0.0124927j 0.00808395-0.00429569j -0.000851221+0.0158258j -0.00755465+0.0289013j 
0.0630752+0.0332104j -0.0266562+0.056948j -0.0266786-0.148552j -0.0408615+0.00239647j -0.000816979+0.00132491j -0.0147777-0.1006j -0.0236317+0.138053j 0.0069122+0.105836j -0.00735968-0.184329j -0.0238803+0.17565j -0.0430467+0.0476062j 0.0809024-0.0982265j 0.00292169+0.0132866j 0.120479-0.103572j -0.155638-0.278678j -0.243266-0.165105j 0.0339062-0.140603j -0.242058+0.122529j -0.322671+0.115085j -0.0700092-0.175332j -0.050556-0.0219644j 0.0293013-0.0307652j -0.0125531-0.0244517j -0.0208895+0.0745168j 0.0902651-0.0485729j 0.162162-0.0526662j -0.054912-0.0757581j -0.00680778-0.00191307j -0.0689601-0.0385287j -0.0249277+0.112599j -0.035981+0.0121084j 0.0327911-0.0374527j -0.0217162+0.0089927j 0.0343993+0.0962577j -0.00486249-0.0201193j 0.00261019+0.030465j 0.0241053+0.0218151j 0.012857+0.0811232j 6.91789e-05-0.0180998j -0.0232541-0.00491957j 0.00267202-0.0117379j 0.00734427-0.0229805j -0.00245657-0.00110305j -0.031459-0.0444176j -0.0227547-0.0313263j 0.00533627+0.0330119j -0.00324968-0.0402704j -0.00466085+0.0159804j 0.0102764+0.025866j 0.00719057-0.0606585j 0.0309901+0.0382938j -0.00814687+0.0352802j -0.00350402+0.0494853j -0.012027-0.0055346j -0.0324081+0.0260588j -0.00217223+0.0114826j 0.000819722-0.0112516j -0.0153556-0.0131145j 0.011815+0.0309513j 0.000219201-0.0203048j -0.00446795-1.40839e-07j 0.0183728+0.026141j -0.00279714+0.0389861j 0.0140984+0.00510088j 0.0300628+0.011395j 0.0281993+0.00133008j 0.00679084-0.0059231j 0.00461966-0.0171204j 0.0442633-0.0292912j -0.00312557+0.0172945j -0.00640554+0.000993329j 0.023119+0.0310463j 0.0119335+0.0395782j 0.0197549-0.0213759j 0.0110485+0.0212276j 0.000966876-0.0469751j -0.0105604+0.0233879j 0.00235515-0.0173782j 0.0239294+0.031505j 0.00752351+0.0038228j 0.00616197+0.00830653j -0.0160952+0.0323949j 0.0034069-0.00988498j 0.0093845+0.0356392j 0.0410385-0.00311679j -0.0224465-0.0303045j -0.00376004-0.0282517j -0.0060457+0.0132785j -0.0291009-0.015267j 0.000186707+0.0230057j 0.0117502+0.00832073j -0.00977133+0.0134568j -0.0316074+0.01305j 0.032672+0.00754098j -0.00776431+0.00761832j 0.00495352+0.00990592j -0.000985886+0.00511427j -0.0382887-0.029707j 0.000293986-0.0180107j 0.0154203-0.0201574j 0.0206278+0.0297698j 0.000326389-0.00457741j -0.0155183+0.0347054j 0.0193028-0.00656604j -0.0100661-0.0070233j 0.00757426+0.000667103j 0.00924007+0.0247188j -0.0204033+0.02169j -0.0256342-0.0436451j -0.0187578+0.0213497j 0.000962437+0.0146388j -0.0116412-0.0723848j 0.00933713+0.00969946j -0.0445147+0.015006j 0.0360831-0.0304663j 0.0209349+0.001705j 0.0184543+0.0207205j 0.0188376+0.0303559j 0.0313343+0.0121021j -0.0937216-0.0168298j -0.0800357+0.00657385j 0.0425114-0.0672468j -0.0200698+0.00973825j -0.0232868+0.0301137j 0.00305779+0.0138287j -0.0908179+0.00120308j 0.0471017+0.0343055j 0.00765728-0.0300283j -0.0223029-0.0174922j -0.037159+0.00674984j 
-0.031816-0.0130915j 0.00414423-0.0602927j -0.0150224+0.0997533j 0.00694975-0.0424287j 0.0210771-0.129511j -0.0166048+0.158668j 0.00231583+0.0711412j -0.00608508-0.209188j -0.00133892-0.178691j -0.0172129-0.32338j -0.00131716+0.0158384j 0.130745-0.00688489j -0.0558591-0.0583028j 0.0751979+0.0827117j 0.146689+0.174922j -0.101785+0.052048j -0.305766-0.151233j 0.251874-0.177987j -0.288669+0.0955978j 0.00469736-0.377846j -0.0324288-0.00813104j -0.023525+0.093675j -0.0566859-0.0716151j 0.0107136+0.136346j -0.0201277+0.00236283j -0.0160713-0.0146331j 0.0117244+0.0378883j -0.0139612-0.0548603j -0.0385207+0.00152673j -0.00683454+0.017153j 0.0541704-0.0429161j 0.0361426-0.0587646j 0.0282987+0.063666j -0.0310078+0.0531353j 0.00775955+0.0244458j 0.0101682+0.00807672j -0.0173987+0.0275545j 0.0172032-0.0614822j 0.0115519+0.0704051j -0.0048085-0.0347779j -0.00774804-0.00364246j -0.00155125-0.00750264j 0.00219946-0.0750104j 0.015042+0.0425385j -0.00404173+0.0123416j -0.0171223-0.0897846j -0.026231+0.00717632j 0.0116783-0.0267364j 0.00442397+0.0338866j 0.00350062-0.000725846j -0.00487622+0.0314459j 0.0066752+0.0590939j -0.00189422+0.0296394j 0.0173348+0.0565778j -0.0110672-0.00486017j 0.00757892+0.0262822j 0.00353575-0.00186272j 0.00993367-0.0219124j -0.00713404+0.0305573j 0.0157423-0.0223066j -0.00710497+0.0104608j -0.00828966-0.0154763j -0.0132281+0.00857105j -0.0064813-0.0008344j 0.00781998+0.0192735j -0.0113929+0.00244671j -0.0116878-0.0170132j 0.00393722-0.0135625j -0.0456577-0.0107328j 0.0127262+0.00988359j 0.0184785-0.00254676j 0.00819772-0.00787373j 0.0161169-0.00619366j -0.00499495+0.00054207j 0.00928246-0.00720416j -0.0171937+0.00869j -0.00493061-0.0174325j -0.00220381+0.0236372j -0.00296447+0.0193229j -0.0077887+0.0197017j 0.0180523+0.0043316j -0.0108371+0.0225448j -0.00502173-0.0169986j -0.0131966-0.01482j -0.0249974-0.0220023j 0.0233147-0.0182179j -0.0111066-0.0140369j -0.00883498+0.00589123j -0.00240556-0.0184757j 0.0132895-0.00785667j 0.000823493+0.00783771j 0.020173+0.00473572j -0.000934056-0.0108747j 0.00710015+0.00243906j 0.00886116-0.0120956j 0.0104791-0.00087061j 0.00451977-0.0107819j 0.0145767+0.00231457j -0.00216252+0.00698648j 0.00838451+0.00993438j 0.0345518-0.014728j -0.000625814+0.0124363j 0.0054915-0.0198563j 0.0134142+0.0126509j -0.000201214+0.0132195j -0.0105105-0.00705076j -0.00132549-0.0139519j -0.000921698-0.0135229j -0.0105179-0.00738934j 0.00231667+0.0117504j 0.0218316+0.0107984j 0.0180986-0.0193397j 0.0111342-0.0186046j 0.00561888+0.00288301j 0.0241458-0.00420589j 0.00434472-0.021632j 0.0122121+0.000163159j -0.0330172-0.00730354j -0.0227337+0.00670606j -0.0358254-0.00203087j 0.0223474+0.0127682j 0.0168173-0.0219935j -0.0024742+0.00334887j 0.00843885+0.00672628j 0.0016695-0.00852248j -0.0226418-0.0139692j 0.0148713+0.00884771j 0.0250605+0.0103035j 0.0309835-0.0195421j -0.00312645+0.0605675j 
0.064372-0.015969j -0.00341574-0.0955686j 0.00658373+0.219054j -0.00893136-0.0258589j -0.00375894-0.0933777j 0.0142384+0.249211j 0.00897167+0.0241534j -0.00313373-0.0338563j -0.0015721-0.324302j -0.00859147-0.449452j -0.0248022-0.110351j -0.0564409+0.157389j 0.105659+0.303426j 0.167398-0.143987j -0.198895-0.0928655j -0.0187382-0.0329348j 0.162583+0.119861j -0.265007+0.188039j 0.0909971-0.0605002j 0.0411582+0.0718946j 0.0580296+0.0405831j -0.039844+0.0523903j -0.0622894-0.0267349j 0.0321903+0.0234268j -0.059159-0.0799758j -0.0850204+0.0118579j 0.0163311-0.0174054j -0.0144387+0.052277j 0.00411128+0.00727083j 0.00264495-0.0047993j 0.0586677-0.0546382j -0.0197657+0.0179395j 0.0356171+0.0328588j -0.0434813+0.0689843j -9.75491e-05-0.0454874j 0.00426465-0.0375161j -0.0212096-0.0430163j 0.0180578+0.0501116j 0.0167691-0.0562617j -0.000993326-0.0398298j -0.0209692+0.00826957j -0.0114868-0.0335991j -0.00679761+0.0476961j -0.010738-0.0838857j -0.0261095-0.0308635j 0.0146008+0.0212703j -0.0305145-0.00883501j 0.0308181+0.0292099j -0.0098835-0.0203914j 0.000403026+0.0167801j -0.0187216-0.0243482j 0.00191435-0.0226521j 0.00321355-0.00669235j 0.0175415-0.00279508j -0.000521088+0.00416458j 0.00847262+0.0417382j -0.00317703+0.00927607j 0.0231929+0.00207736j 0.0256793+0.0166366j 0.00261611-0.00558101j -0.0171733+0.0210319j -0.00734516+0.0198405j -0.0064665-0.00481225j 0.0167295-0.0268609j 0.0014988+0.0109193j 0.00386234+0.00320925j 0.0166976+0.00845804j 0.0131583-0.00381712j 0.0125919+0.00317127j -0.0320782-0.0148903j -0.0114015-0.0115685j 0.0318276+0.00690465j 0.00323234-0.0221147j 0.013873-0.00321882j -0.00663922-0.0207429j 0.0269371-0.00495108j 0.00865721-0.00768948j -0.00235848+0.0176465j 0.0096365+0.000931473j 0.0260508-0.0218808j 0.000676106-0.0161786j -0.0249905-0.00540933j 0.00695092+0.00720139j -0.00359503+0.00623305j -0.0114423-0.00894745j -0.00201458+0.00512193j -0.003356-0.00608279j 0.015004+0.00478781j -0.00688233-0.0170123j 0.0083283-0.0350473j 0.0172001+0.0187729j -0.00885506+0.00485066j -0.0168521+0.00797927j -0.0186784-0.0119395j -0.018289-0.00470968j 0.00933825-0.00109126j -0.00767705-0.00283155j -0.0254107+0.0068256j 0.000969581-0.0149608j -0.000266914-0.00758035j -0.0115345+0.0200184j 0.0167612-0.00564256j -0.0104068-0.00595519j -0.0157604+0.000977535j -0.0200863-0.0031364j -0.0125035+0.00887748j 0.00139362-0.00092842j 0.0226158+0.007575j 0.00776507-0.00549489j -0.0104176+0.00453277j -0.00325835-0.00816854j -0.00994015-0.00465964j 0.0124842+0.0250978j 0.00849018-0.00508781j -0.0140064+0.00336532j 0.00626888-0.00439185j -0.0468985-0.0319707j -0.00443167-0.0207567j 0.0212669+0.0142882j -0.0265419-0.00626076j 0.0102318+0.00628097j -0.0107621-0.000858129j 0.0042035+0.0037017j 0.0217866-0.00928248j -0.00117986-0.0158754j 0.00875555-0.00494653j 0.00345099-0.00832109j 0.0281384+0.0146239j 0.0409082+0.0138832j 0.0167075+0.0511632j 
-0.0591337+0.00568686j 0.00347578+0.00734013j -0.00338508-0.037556j -0.0484551-0.00831517j 0.0060596+0.00563591j 0.00178891-0.0195159j -0.00391281+0.0761183j -0.00252945+0.109919j 0.00576505-0.601937j 0.00298308-0.0799156j 0.098249+0.0721028j 0.0362603-0.100955j -0.0988549-0.397725j -0.281973+0.208721j 0.199375-0.0474357j -0.209349-0.0107506j 0.142061+0.223019j 0.0172111+0.166799j 0.118333-0.0130484j -0.0196035+0.11942j -0.0020594+0.00282847j 0.000368956+0.137404j 0.0184695-0.0684032j 0.000208599-0.0245094j 0.00773192+0.0542099j 0.00205318-0.0271942j -0.0151975-0.0134837j -0.0199291-0.0282253j -0.0301248-0.00481653j -0.0136817+0.0255056j -0.00944602+0.00673961j 0.000705628+0.00380737j -0.00650522-0.0420403j 0.000375339-0.0693536j 0.00164428+0.0129747j -0.00866475-0.0139763j 0.000548506+0.0350737j 0.00244606-0.0490813j -0.00221908+0.0165943j 0.00604433+0.00810644j 0.00349947-0.0121981j 0.0179113+0.0878456j -8.24011e-05-0.027741j 0.0168128-0.0183052j -0.0128769-0.00153889j 0.00492244-0.0321267j 0.000722234+0.0269483j -0.0262902+0.00676675j -0.00314187-0.0062599j 0.00116159+0.012665j -0.00961574-0.00627268j 0.0095232-0.0136505j -0.010634-0.0379415j 0.00189783-0.000689937j 0.0176885-0.0104626j -0.00299696-0.00612343j 0.014788-0.0491663j -0.0112062-0.00696438j -0.00415206-0.0266198j 0.010719+0.0102011j 0.0215026-0.00635866j -0.0125683+0.00269975j -0.00120177+0.0077698j 0.0166943-0.00965083j -0.000526219-0.0109404j -0.00499041-0.0194047j -0.00504512-0.00509486j 0.0118899-0.00553298j -0.0149959+0.00473593j -0.00237681-0.0157014j 0.0210041-0.0129223j 0.0476403+0.00222479j -0.0226698-0.00163871j 0.013152+0.00253655j 0.00668685+0.00859579j -0.0067062-0.0080623j -0.00638074+0.0116845j 0.00608644+0.00917715j -0.0206748-0.0121809j -0.00207776+0.00436927j 0.0155688+0.0150171j -0.00398692-0.0199125j 0.00883805-0.000681926j 0.00735889-0.0121506j -0.000668726+6.27608e-05j 0.00429513-0.000595059j 0.011848+0.00510773j 0.0146998-0.00361711j 0.0124018+0.0139513j 0.00257719-0.00121689j 0.0369851-0.00287248j 0.0198362+0.00337589j -0.0120494-0.0042469j 0.0040423+0.000617878j 0.0313278+0.0106749j -0.0279777+0.00560579j 0.00229089-0.0052276j 0.0325291+0.000512312j -0.00897489+0.0235702j -0.0046478-0.00894442j 0.0186171-0.015021j 0.000207796+0.0205723j 0.0252524-0.00579179j 0.0122329+0.0101004j 0.0328702+0.0112282j -0.0113573-0.0323944j 0.0152739+0.0158903j -0.00576485-0.0127449j 0.0218084+0.00458109j 0.0255559+0.0109706j 0.00379222-0.00273219j -0.00623475-0.00976778j -0.00428657-0.0103923j -0.00267905-0.00662667j -0.00516877+0.00372074j 0.00304358+0.0107192j 0.00313902+0.000277926j 0.0155933-0.00251162j -0.0064024-0.00191455j 0.000372359-0.00901632j 0.00655324-0.00721666j -0.013801+0.00783311j -0.00424022-0.00581348j -0.000272798-0.00875323j 0.0112188-0.00080139j -0.0065831+0.00210503j -0.0141041-0.0013219j -0.0140457+0.00230795j -0.000936323+0.00934794j 0.00567752-0.00869875j 
