0.013773+0.0282486j 0.0276343-0.0146555j 0.00362554+0.00120621j 0.000757299-0.00178527j 0.00322987+0.00956666j 0.0113864-0.0018956j 0.0026497-0.00442789j -0.00146578-0.00106805j -0.00163542-0.0108575j -0.00204556-0.00555954j -0.0105074-0.00241944j -0.00161575+0.0089387j 0.000733019-0.00516236j 0.00263521-0.0175732j -0.0175504-0.000260693j 0.00753469-0.000689721j -0.00491291+0.00690344j -0.00246339+0.0044643j -0.0115746-0.00381144j -0.00626201+0.00180944j 0.00218032-0.0179457j 0.0131516+0.00921344j 0.0140057-0.00362157j -0.00229772-0.00257308j 0.0131551-0.00404566j -0.0019302-0.00730849j 6.19709e-05+0.0119988j 0.00553105+0.00101253j 0.00747634+0.0134807j 0.00671823-0.00465317j 0.0124833+0.00567603j 0.00752139-0.0197765j 0.00722734-0.00646544j -0.00278714-0.00145356j 0.00020171+0.00369923j 0.000341251-0.00380306j 0.00687004+0.00390123j -0.00404024-0.00709394j -0.00150965+0.00234257j 0.00678692-0.00147025j -0.00345389-0.0042332j -0.000617888-0.00354721j -0.00399952-0.000535753j 0.001817-0.00267567j -5.4815e-05-0.00351846j -0.00151452-0.00409502j 0.00254841-0.00307035j -0.00886747-0.00520899j -0.00367134+0.00579819j 0.00243201+0.000642158j 0.00413457+0.00363044j 0.000494089+0.000434574j 0.00876508-0.00150342j 0.00136428+0.000990081j -0.00062367+0.000185955j -0.00307347+0.000322554j 0.00829256+0.0026701j 0.00684795-0.00451897j 0.00478133-0.0104097j -0.000808302-0.00753739j 0.00115649+0.00506276j 0.00433976+0.00924338j -0.0125938-0.0218417j -0.00364595-0.00212571j -0.00530857+0.00981894j -0.000459864-0.0161043j -0.0172607+0.00707178j -0.0135018+0.00167482j 0.00973721-0.00986907j 0.0129738+0.00120084j -0.0171077+0.0201842j 0.00427443-0.014975j -0.00977058+0.000235789j -0.0264648-0.00874564j -0.00101682-0.00964259j -0.00191484+0.000630701j 0.0084688-0.00360365j -0.0182974-0.0122482j -0.0140201+0.00468828j -0.00544401-0.0005771j -0.0105374-0.00892781j 0.01112+0.0120723j 0.00409477+0.0146304j -0.00335807-0.00103723j 0.00690133+0.0145033j 0.00810013+0.0025859j 0.000874841-0.00657984j 0.00505265+0.0226944j -0.00198654-0.00296783j -0.00283271+0.00506797j -0.00173448+0.0116385j -0.000732315+0.00127169j 0.000859991+0.016649j -0.000319537+0.0158663j 0.00202718+0.000960156j -0.00399354-0.00726291j -0.000714676+0.00232817j 0.00120978-0.00465764j 0.000568432-0.00264223j -0.0037439+0.00842747j 0.00010648-0.0148694j -0.00315243+0.00343855j -3.29039e-05+0.00176424j -0.00973278+0.00555484j 0.000648852+0.00512117j -0.00288248-0.00433448j -0.00264348+0.00206259j 0.00591332-0.00674378j 0.00185259+0.00148772j -0.00795468+0.0106439j -0.000633451-0.000662156j -0.00680742+0.00351283j 0.00843675-0.000156601j -0.00202448-0.00141005j 0.00617897-0.00303238j -0.00139997+0.000357263j -0.000745324-0.00567025j -0.0062313+0.00358982j 0.00572464-0.00353426j 0.00836604-0.0175754j -0.00284594+0.00101343j 0.0116733-0.00953962j -0.0120494+0.0155012j 0.00733398-0.00520872j 0.00969399-0.00634596j 0.00505584-0.00348383j -0.0044976+0.00660602j -0.000957236+0.000749746j 0.0118749-0.00487364j -0.00330434+0.00436932j 0.00815459-0.00135531j -0.0053915+0.0114851j 0.00156293+0.000703397j 0.00490381+0.00159486j -0.00590828-6.43364e-05j 0.00251713-0.00716968j -0.00512824+0.00326216j -0.0026488+0.00714064j 0.0100398-0.000495273j -0.00161958+0.00340424j -0.0175882+0.0134263j -0.00967355-0.00393893j 0.0285038+0.000353826j 0.0153133-0.00264266j 0.00440507-0.00425384j 0.0207013+0.0082872j 0.0084038+0.0102703j 0.0037217+0.00637405j 0.00892765-0.00805827j -0.0227033-0.0107067j -0.00073386+0.0209846j -0.0156123+0.0089464j -0.0170436-0.0066809j -0.0194989-0.027696j -0.0321972+0.00278231j -0.00253129+0.0304603j -0.0234199+0.0207457j 0.0195779+0.0264482j -0.0723498+0.0115383j -0.0118699-0.0730123j 
-0.010743+0.0299734j 0.0298106+0.0111608j -0.00251568+0.00472255j -0.00266755+0.00291053j 0.000372291+0.00877555j 0.00608695+0.00142223j 0.00169945-0.0051965j -0.0023192-0.0050414j 0.00111269-0.00684975j -0.000359987-0.00203125j -0.00645108-0.00482864j -0.00142121-0.000950955j 0.00392923-0.00183771j 0.0134565-0.0119024j -0.0126198-0.0165804j 0.00935404-0.00706809j -0.00229657+0.00240294j -0.00263793+0.000432138j -0.00494511-0.000789803j -3.38693e-05+0.00172101j -0.00418839-0.00467929j 0.00405216-0.00194623j 0.00165981-0.00537154j 0.00074746-0.00253606j 0.00451977+0.00235194j 0.000471095+0.000162477j -8.06114e-05-0.00164502j -0.00980932+0.00216429j 0.0113613+0.00997537j 0.00345182-0.0158798j -0.0112667+0.00840221j 0.00925559+0.00296074j 0.0164076+0.00832579j -0.00639738-0.0104163j 0.00281832-0.00848729j 0.00630556-0.00928625j -0.00236554+0.00534987j 0.000747468-0.015209j -0.00506773-0.00478628j 0.00370694-0.00622363j -0.00387887-0.00472619j -0.0101847+0.00449715j -0.0124655+0.00802934j -0.000477647-0.000242563j -0.00331133-0.00294598j 0.000284769+0.000570053j -0.00166614-0.00531043j -0.0098995+0.00723367j -0.00118605+0.00483957j 0.00303735+0.00089485j -0.00263747+0.000893923j -0.000629379+0.00546602j 0.00707302-0.00598281j 0.00611455+0.00259518j 0.00803879-0.00635361j -0.000947242+0.00850514j 0.0109518-0.00502986j -0.00245408-0.00955684j -0.0128606-0.00839866j 0.00318477+0.00331808j 0.0054439-0.001244j 0.00769684+0.00101475j -0.0202961+0.00316376j -0.0146879-0.00971594j 0.00594343+0.00778089j -0.0147183+0.00201512j 0.0138708+0.00880602j -0.0024049-0.00650629j 0.00854225-0.017096j 0.00064417-0.0192446j 0.00254099+0.0224237j -0.0174551-0.00251742j -0.00997092-0.0132946j 0.00421769+0.0197362j -0.025002+0.0077995j -0.00736194+0.0149279j 0.0084006+0.00441271j -0.00747978+0.0069621j 0.0168461+0.00580696j 0.0059954+0.0148282j -0.00494215+0.00612215j -0.00353663-0.00274916j 0.00910362+0.00177196j 0.0167952+0.0175512j 0.00267988-0.00718014j 0.0024675-0.0206365j -0.000695875+0.00577745j 0.0105015-0.00250153j 0.00209023-0.013996j -0.00199879-0.0127227j 0.00430707+0.00833483j 0.00210709-0.00563373j 0.00626498-0.00775277j 0.0135403-0.00552524j -0.00486808+0.00456685j 0.00324034-0.00190488j 0.00596044-0.00496194j 0.00414871-0.0132587j 0.00227169+0.000902217j 0.00291833-0.000559766j -0.010738+0.0111331j 0.000343908+0.00696547j -0.00652321+0.007317j -0.00378736+0.0027978j 0.00729041-0.00778304j 0.000217606-0.00961689j 0.00137641+0.00238172j 0.00124738-0.00203991j 0.00585132+0.00243015j 0.00609251+0.00639886j -0.00363366+0.00519485j -0.000563266+0.00830867j 0.000519928-0.00439703j -0.00187065+2.0029e-05j -0.00791391-0.00235024j 0.00419135-0.00908559j 0.00658176+0.00214556j 0.000591885+0.0037814j 0.010653-0.00693093j -0.00364325-0.0048779j 0.00497892-9.22275e-05j -0.0109427+0.000276185j 0.00702947+0.00210739j -0.00643207+0.00148071j -0.0139961+0.000747664j -0.00429606+0.00202234j 0.0179892-0.00436766j -0.00862051+0.00403742j 0.00180042-0.00984955j 0.00761814+0.00707229j 0.00556592+0.0033411j 0.0102365+0.0134398j 0.00335044-0.00120671j 0.00754856-0.00430169j -0.00871814+0.00418814j -0.0016274-0.00645858j 0.00613885+0.0107951j 0.0163108-0.00682613j -0.00656454-0.00993421j 0.00647866-0.00992188j -0.000790515+0.00869058j 0.0139973+0.000477936j -0.00811549-0.0131995j 0.00750758-0.0204344j 0.0180197+0.00605493j -0.00658185-0.0150166j 0.0119046-0.023774j 0.0197393+0.00994296j 0.00866604+0.00575443j -0.015954+0.0153288j 0.0254434-0.00286227j -0.0105664-0.00795992j 0.0127026+0.0102795j -0.00659481-0.0177543j 0.0169732+0.0303538j 0.0285053-0.0224107j -0.0321127-0.0039611j -0.000667348+0.0246527j -0.00841202-0.038861j 0.0385444-0.00712243j 
0.00859657-0.0209024j -0.0215222-0.00898414j 0.0258224-0.00521846j -0.00684031-0.0383698j -0.00808569+0.00118228j 0.011442+0.000706689j 0.0193987-0.00993485j 0.0207784-0.010209j -0.00384131-0.00510282j -0.00320556-0.00194413j -0.00588488+0.00546182j 0.023059+0.0137334j -0.00258877+0.0190408j -0.000383096-0.00945199j -0.0126429+0.00053888j -0.00425449-0.0166896j 0.0054936-0.00472575j -0.00913773+0.00266983j 0.00793791+0.00365255j 0.012941-0.00611811j 0.000781415+0.0175794j -0.0120299+0.00189539j -0.00474302+0.0124075j 0.0160727+0.00466934j -0.00248364+0.00208666j -0.000162883-0.000983439j 0.00879329+0.00783569j 0.00463085-0.00896177j -0.0148379-0.00524622j -0.00942912+0.0118055j -0.0038397+0.00723519j 0.00540067+0.01288j -0.00294385+0.0019532j 0.00613867+0.00473469j -0.0139079-0.00732054j 0.00544123+0.00279008j -0.00619792+0.0123521j 0.002163-0.000496292j -0.00165045+0.0134896j 0.00276375+0.00319468j 0.00212076+0.00398813j 0.00650657-0.00517818j 0.0047066+0.000110188j 0.00936161-0.00428561j 0.00597145-0.00163059j 0.00179361-0.00365591j -0.000558184+0.00568182j -0.000991419-0.0066908j -1.93841e-05-0.000691275j 0.00340489-0.000610165j 0.00767614-0.00215546j 0.00327146-0.00422223j 0.00637519-0.000554724j -0.000590806-0.000964106j -0.00807129+0.00416284j -3.50849e-05-0.00785767j -0.000704606+0.000951043j 0.00544111+0.00348014j 0.00828343+0.00267471j -0.0109547-0.00635603j -0.00533381-0.00136763j -0.000820994-0.000510304j 0.000298967-0.00199276j 0.0098644+0.00594949j 0.00192613+1.52853e-06j 0.00217788+0.00369371j 0.00206292+0.00996892j 0.00621168+0.00263981j -0.0103886+0.0179532j 0.00726313+0.00578475j -0.000347515-0.00233962j 0.00255869+0.00263386j 0.0107608-0.0067181j 0.00752949+0.0085833j -0.013058-0.00652483j -0.0081605+0.0115365j 0.00702798+0.00847968j 0.00607141-0.00160192j 0.00170262+0.00199724j -0.00464798-0.00177249j 0.00329027+0.00180132j -0.0074319-0.00587566j -0.000691153-0.00649501j 0.00406886+0.0090049j 0.00185342+0.00471093j 0.00392463-0.00576411j -0.00303094+0.00811141j -0.00362579-0.00744348j 0.00487978-0.0037939j 0.00148476+0.00393765j -0.004927+0.00128104j 0.00153859-0.00302326j -0.000936624-0.00336787j 0.00274501-0.000885258j -0.00879983+0.00265858j 0.000951174+0.00200837j 0.00307742-0.00382538j 0.000185132+0.00559967j -0.00186167-0.00114263j 0.00148309-0.000730196j -0.0044668+0.00685422j -0.00143002-0.000673092j -0.00419981-0.000306531j -0.00170824-0.00380848j -0.0034159+0.00504672j -0.000692049+0.00201047j -0.00017707-0.00207579j 0.00208409+2.37552e-05j 5.5046e-05+1.787e-05j -0.000320822-0.000339413j -0.00535376+0.00103196j 0.00221395+0.00112733j 0.00202719-0.000989825j -0.00222919+0.000535543j -0.00472813+0.00194307j 0.000124385+0.00384033j 0.002508-6.40324e-06j 0.0038058-0.00352814j 0.00491504+0.00789473j -0.00411688+0.00679729j 0.00624578-0.000244024j -0.00843097+0.00131003j -0.00263914-0.00433458j -0.00125351+0.00230934j -0.00202088+0.000297672j 0.00307662-0.00177005j 0.00127231+0.00303641j 0.000728264-0.00157194j 0.00115275+0.00548819j -0.00103379+0.000166467j 0.0071839+0.0046645j 0.00242991+0.00120111j 0.00116067+0.00538949j -0.00271001+0.00390668j 0.00392857+0.00227839j 0.000146133+0.00423447j 0.00180223+0.00917295j -0.00275384+0.00118397j -0.00164519-0.00867415j 0.00868167-0.00711626j -0.00189327-0.00837148j -0.00656245+0.000610927j -0.0104153+0.00310828j -0.00502364+0.0036571j -0.00361885+0.00142326j -0.00456246+0.0020425j 0.0112011-0.00595863j 0.0053236+0.0129031j 0.00100191-0.00764012j 0.0161472-0.00165343j -0.0077786-0.00944903j 0.00285316-0.00146866j 0.00404331-0.00352919j 0.00434168+0.00980747j 0.013353-0.00705107j -0.00567373-0.0118211j 0.0119393-0.00279683j -0.00384949-0.0119586j 0.0168074+7.58042e-05j -0.000106764+0.0164651j 
0.00622822-0.00354218j -0.00345261-0.00641752j 0.0021174+0.00215055j 0.00362774-0.00108965j 0.00141626-0.00135835j -0.000867242-0.00103625j -0.000585072+0.00104244j -0.000176703+0.00170455j -0.00156944+0.00027804j -0.000708178+0.000291862j -0.000332913+0.00117872j 0.000169348+0.000666678j -0.000531911-0.000674647j -0.00678579-0.0070843j -0.0124518+0.00910799j -0.0126656-0.0206291j 0.00442266-0.00198235j -0.00610066+0.0103627j 0.00465826+0.00691174j 0.00842843-0.0104492j -0.00277637+0.0109367j 0.00283948+0.00360979j 0.00427225+0.00239128j 0.0180631-0.00893097j -0.00110223-0.0101254j -0.00799764-0.00314267j 0.0263656+0.00140194j -0.000308563-0.0209845j 0.00299772+0.0180734j 0.0286643-0.0145644j -0.0228109-0.0230364j -0.011547+0.010558j -0.00376766+0.0211408j 0.000333595-0.015175j 0.037593+0.00900832j -0.00601455+0.0041661j -0.00426665-0.0310717j 0.0155281+0.0107985j 0.00182258-0.0354215j -0.00688197+0.00124757j 0.000277392-0.00545238j -0.0109023+0.0110983j -0.0120653-0.0063361j -0.0182278+0.0208097j -0.00955409+0.00886931j 0.000909902+0.0126303j 0.000580205-0.008672j 0.0110224+0.00635833j -0.00208013-0.00645867j -0.010486+0.0055852j -0.0205846+0.00717983j -0.0065893+0.007435j -0.0184538+0.0169379j -0.000832507+0.00288276j 0.0131119-0.00992031j 0.0084625+0.012495j -0.00701357+0.00322203j -0.0160946+0.0041798j -0.0147258+0.00695772j 0.0312005+0.010391j 0.00819529+0.00124726j -0.00592438-0.000884987j 0.0250436+0.00335458j -0.0175616-0.00630447j -0.00718389-0.00795065j 0.00479597+0.00705868j -0.0096939-0.0336254j -0.00337455-0.0124592j 0.00370085-0.0375284j -0.0365927+0.00887587j -0.00819229-0.0212859j -0.018011-0.00348927j 0.0198736-0.00536007j 0.00160171+0.0235722j -0.0108777-0.00191179j 0.00626285+0.0241259j 0.0325146-0.00690018j 0.00129664-0.0169388j -0.0213767-0.000181765j -0.0156518-0.0217226j 0.000374438-0.00453507j -0.00348973+0.00401392j -0.000445374-0.0115657j 0.0193531+0.00124308j 0.0092075+0.0237882j 0.000519723-0.00927362j -0.00420668+0.0201993j -0.00374386+0.00164287j -0.00588474-0.00709543j -0.00587231+0.0172763j -0.00860129+0.010286j -0.00302501-0.00684801j -0.00700059+0.00191376j 0.00280424+0.0055499j -0.0131449+0.0101862j -0.00444448-0.00127407j 0.00111055-0.00907631j -0.0061293+0.00747306j -0.00779802-0.00149443j -0.000273473+0.00125816j -0.00377441+0.00982671j -0.0026363+0.00470524j -0.00383348+0.00756534j -0.0100933-0.00266849j -0.0110087+0.00841938j -0.00635334-0.00160766j -0.000490768-0.00172781j 0.00716177-0.00541241j 0.00172306-0.00223009j -0.00461846+0.0067026j -0.00915807+0.00238498j 0.00308859+0.00580931j 0.00678065-0.00478266j -0.00572575+0.00254022j -0.00222719+0.0056146j -0.00209066+0.00530944j 0.00128731-0.00550674j 0.00557669-0.00506177j 0.0116878+0.00524483j -0.00773117+0.00174187j 0.0109523-0.00271191j -0.0123031+0.000391433j -0.00977826+0.00138373j 0.000699196+0.00447395j 0.00115747+0.000540474j 0.00651885-0.00279317j 0.00314151+0.00080849j -1.64676e-05+0.00108j 0.00908852+0.00466582j -0.00322787+0.00237689j 0.0192927+0.00641154j 0.00655567+0.00619398j 0.00392802+0.00842596j -0.00112237+0.00660159j 0.0058475+0.00538407j -0.00106486+0.00284226j 0.00546091+0.01951j -0.00160193+0.00277251j 0.000139173-0.0155118j 0.0134765-0.0134735j -0.0104553-0.00369913j -0.0130482-0.00569494j -0.00637963+0.00297132j -0.000806528+0.00211354j -0.00268746-0.00135837j -0.00225356+0.00627398j 0.0214342-0.00845271j 0.0138331+0.0229217j 0.00768528-0.016839j 0.0121567-0.00363715j -0.00996099-0.00545734j -0.0039534+0.00139333j 0.000502658-0.00697147j -0.000699442+0.00163528j 0.00117651-0.00521697j -0.00506129-0.000555135j 0.00388483+0.000526009j -0.000390989-0.003498j 0.00293603+0.00236798j -0.00238271+0.00276319j 
-0.0195333+0.011143j 0.0111285+0.0201479j 0.00728583-0.018362j -0.0277709-0.0145888j -0.00390076+0.0139436j 0.0198041-0.00402424j 0.0125135-0.0182108j 0.0085332-0.0173417j -0.00452191-0.0139332j -0.00538514-0.00523738j -0.0124609+0.00385396j 0.0168432+0.0122353j -0.000309487+0.0128982j 0.0199877-0.00291183j 0.00448841-0.0228709j 0.0223012+0.0208368j -0.00615278+0.00681752j 0.00837804-0.0127011j -0.0121121-0.00536173j -0.014238+0.016526j -0.00619529-0.0238943j 0.0120037-0.00839409j -0.00120363-0.0169738j -0.0274949+0.00624492j 0.000596377+0.00078462j 0.00329763+0.00342268j -0.0231913-0.00848741j -0.00353314+0.0184989j 0.0225608-0.000643053j 0.00766032-0.0221175j 0.000472965-0.0114469j -0.0132643-0.014818j 0.00483301-0.00380601j -0.0133125-0.00478526j 0.0264442+0.00504114j -0.0105945-0.00167557j 0.00290798-0.0234342j -0.00181571+0.00201028j -0.00403173-0.0255556j -0.00689358-0.00399716j -0.0037611-0.00550256j -0.0080172+0.0123243j -0.00620137+0.00111417j -0.0140441+0.012548j -0.00909878+0.00712485j -0.000953105+0.00742646j -0.000596297-0.00924986j 0.00605646+0.0113139j -5.09121e-05-0.000617231j -0.00629077+0.00290872j -0.0136674+0.00684476j -0.0050926+0.00805508j -0.0127385+0.00557183j 0.000605466+0.0018655j 0.0127044-0.00933981j 0.00313584+0.0122848j -0.00186083-0.000295599j -0.0120429-0.00122126j -0.0152134+0.00118287j 0.0221369+0.0089871j 0.00948612+0.000597567j -0.00093731-0.000254192j 0.00559603+0.00526927j -0.0168155-0.00741119j -0.00459805-0.00252367j -0.0014705-0.00452957j -0.00652081-0.0203352j -0.0089368-0.00375652j 0.0131278-0.0311445j -0.0164747-0.00639805j 0.00294723-0.00226506j -0.00364329-0.00236924j -0.0154597+0.016829j -0.0132117-0.0157496j 0.030116+0.00879325j 0.010755-0.0274742j -0.0192711-0.0105832j -0.00552445+0.00502077j -0.00158247-0.00584277j 0.0112891+0.0017314j -0.00353434-0.00256984j 0.0119208+0.007354j 0.00108866+0.0106593j -0.0132917-0.0150878j -0.0097963-0.0120798j -0.0058432+0.0144256j 0.0022888-0.0173371j 0.00515629+0.00965419j -0.00650967+0.0100212j -0.00324969-0.0099839j 0.00757456-0.00936882j -0.00183427+0.00637686j 0.00188079+0.00321307j -0.00763062-0.00031322j 0.0160565-0.00954036j -0.000232924-0.0026521j -0.00486772+0.00887233j -0.00127415-0.00972046j 0.00350253+0.00232657j -0.00223303-0.000225991j 0.00866941-0.0144037j 0.00319093-0.00142548j 0.00788352-0.00253823j 0.00718485+0.00345191j 0.00542301-0.0122297j 0.00346579-0.00275999j 0.000828384+0.0027148j -0.00536706+0.00391849j -0.000959797+0.000172796j 0.00105583-0.00399926j 0.0117518-0.00366331j -0.0041837-0.00421244j -0.00591292+0.00448398j 0.00494622-0.00222236j 0.00823421-0.00388208j -0.000410324-0.00783041j -0.00404494+0.00161764j -0.00566071+0.00729348j -0.0136988-0.0116739j 0.00765086-0.010869j -0.0129217+0.00250375j 0.0170528-0.00305218j 0.00791604+0.0030803j 0.00105551-0.00379441j 0.0023078+0.000946718j -0.00728782+0.00517333j -0.00403963-0.00599549j -2.22184e-05+0.00199408j -0.00718851-0.007688j 0.0020098-0.00259779j -0.0196632-0.00685211j -0.0066488-0.00590085j -0.00485155-0.0107626j 0.00260383-0.00822892j -0.0070922-0.0043338j -0.000545355-0.00653942j -0.00624309-0.0210146j 0.00334459-0.00332416j 0.0031437+0.0191706j -0.0165962+0.0168646j 0.00802447+0.011622j 0.0160549-0.000254564j 0.0154788-0.00573901j 0.00636259-0.00511153j 0.00497492-0.00162426j 0.00502611-0.00563294j -0.0246857+0.0147054j -0.0169131-0.0270944j -0.00368372+0.0186669j -0.0254708+0.00581289j 0.0150644+0.0128786j -0.00124068+0.000158348j -0.00352702+0.00816842j -0.00384025-0.0125911j -0.0166599+0.0109044j 0.00933813+0.0141486j -0.0174399+0.00184392j 0.00368724+0.0170186j -0.0176433-0.000392873j 0.000508608-0.0169663j 
-0.0328727-0.000970905j -0.000742152+0.033736j -0.0115626-0.00496276j -0.00853878+0.0056549j -0.0064661+0.000268582j -0.00129267-0.00118263j -0.000430547-0.00314381j 0.00115346-0.00516301j 0.00329278+0.00544397j 0.00250768+0.00128572j 0.00935871+0.0021662j 0.00758818-0.00401781j 0.00312353+0.00747772j 0.0210351+0.00985694j 0.00811449-0.0243962j 0.0113666+0.0060689j 0.00185424+0.00265183j 0.00265923-0.0040272j 0.00269706+0.000306348j 0.00120302+0.00798956j -0.00948189+0.00805931j -0.00451861-0.0189525j -0.0163175-0.00300189j -0.0106147+0.0100461j -0.0192609+0.00142646j -0.00346989+0.00781988j -0.00726572-0.013924j -0.00739023+0.0012779j 0.00842102-0.00293608j 0.00694899-0.0247682j -0.0270221-0.00325434j -0.00150067+0.0112857j 0.0200981+0.011159j -0.00923065-0.00924063j 0.00780351-0.00627994j -0.000702952-0.00195747j -0.00608746+0.00331102j -0.00345945-0.0105238j -0.00492191-0.0139474j -0.00582186-0.00757283j -0.00276405-0.00758544j -0.00961675+0.0119978j -0.00568632+0.0067118j -0.00291811+0.0033066j -0.00230889+0.000272971j -0.000842522+0.00591744j -0.00221374-0.0111344j -0.000218148+0.0166402j 0.00466778+0.00294215j 0.00113347+0.00292796j -0.00573021+0.0036594j -0.00364606+0.0065527j -0.0073483-0.00320227j 0.00476584+0.00176121j 0.00942418-0.00628475j -0.00176906+0.0120535j -0.0017224-0.0113805j -0.0146771-0.00842195j -0.0219984+4.91285e-05j 0.00341878+0.0091111j 0.00945817-0.0012631j 0.0032529-0.00936904j -0.00583192+0.0275129j -0.00941195-0.00445434j 0.0154396-0.0035282j -0.0192735+0.0272495j 0.0346351+0.00133941j 0.010297+0.00254646j -0.00655688-0.00978128j -0.0136379-0.0266455j 0.0140214+0.0113519j -0.021786+0.00803187j -0.0136138-0.0149016j 0.0125696+0.0213473j -0.0297554+0.0174038j 0.0023924-0.000581019j -0.0180192+0.00647988j 0.0134328+0.0211715j 0.0324491-0.00107077j 0.0161456+0.0161309j 0.00798747+0.0130892j -0.0186522-0.0155846j 0.00681394-0.0104408j 0.0108548+0.0107125j -0.00662094-0.025876j -0.0135564-0.0255919j -0.00171108-0.00779571j 0.00423588-0.0178813j 0.00209339-0.00857528j 0.00379088-0.0153724j 0.00767099-8.10354e-05j 0.00598952-0.00264393j 0.000805536-0.0184838j 0.00679339-0.0238371j -0.00392038-0.00563854j 0.00460754+0.00890063j 0.00395693-0.00366337j 0.00491504-0.0104102j 0.00767496+0.000784563j 0.00531285-0.00522077j -0.00508554+0.0217987j 0.00317946+0.0036487j -0.00156745+0.000203563j 0.0048999+0.0072372j 0.00906607-0.0254995j 4.10754e-05-0.00201181j 0.00198836+0.00202713j -0.00686745+0.00314595j 0.00540482-0.00597454j 0.0118443-0.00363361j 0.00132269+0.00264713j -0.00176931+0.00792236j -0.00128673-0.0100374j -0.000784098+0.00439746j -0.0104441-0.00427195j 0.00560301-0.00735892j 0.00647186+0.0131734j -0.00316116+0.00221016j 0.00546215-0.00179442j -0.0043537+0.0157092j -0.00113997+0.00171911j -0.00556335+0.00513192j 0.0163582-0.0163894j -0.00859688+0.00388954j -0.0146708+0.00849345j -0.00810029+0.00644848j 0.0192006-0.014067j -0.0083576+0.00441706j -0.00411115-0.00393291j 0.0105103+1.77763e-05j -0.00872947+0.00414448j 0.0174537-0.00655558j 0.00171275-0.00044659j 0.00665694-0.00731176j -0.00992135-0.000982039j -0.00699913+0.00604976j 0.00612588+0.00207917j 0.025824-0.016054j -0.00963486-0.00263201j 0.00170345-0.0047274j 0.02358-0.00554456j 0.0225081+0.0126253j -0.0162802-0.00547652j -0.00450688-0.00866193j 0.023972+0.0106402j -0.017694-0.0220328j -0.00385565-0.0333606j 0.0149779+0.00313749j -0.000287591+0.0341705j 0.00816184+0.0127511j 0.0420247-0.0104534j 0.0147992-0.0126696j 0.0149054+0.0260024j 0.021812-0.00829234j 0.0462817+0.03244j 0.035769-0.0493958j -0.00598759-0.030127j -0.0281245-0.00347133j 0.0014491-0.0171106j 0.0165533+0.000133458j 
