-0.0662525-0.0547559j -0.00840697-0.0971773j 0.00248693-0.0271677j 0.00133904+0.0046869j -0.0277565-0.0731295j 0.0313333-0.0305145j -0.00855855-0.0579708j -0.0224801+0.00122156j 0.000404995+0.0136428j 0.0287579-0.0177684j -0.00277745+0.0219784j 0.00912822-0.044214j -0.00975056-0.0207856j 0.0100735-0.0133566j 0.00304018+0.0192019j -0.0289179-0.0288719j -0.0382607+0.0139291j 0.0127158+0.00941848j 0.0569388+0.0118364j 0.0478971-0.0372066j 0.0225996+0.0160009j -0.029884+0.0230197j -0.0147777-0.0123302j -0.0180317-0.0123141j -0.0255102+0.0420695j 0.0453524-0.0161479j 0.00486802-0.00829613j 0.00477854+0.00906717j -0.0214459+0.0122728j 0.00244572+0.00196993j -0.0359136+0.0142059j 0.0441753+0.00578141j -0.00863006+0.0393964j -0.0200632-0.0220687j 0.000614771-0.0369153j -0.0207-0.013534j -0.00392777+0.0155199j -0.00378507+0.00186843j -0.0126983+0.00388483j 0.0126885-0.0083734j -0.00489223-0.0111175j 0.0171406-0.0192557j 0.0267007-0.0419212j -0.0226151-0.0103833j 0.0382302+0.0387235j 0.0153928-0.00555871j -0.0114639-0.030125j 0.0270641-0.0239625j -0.0320748-0.0104762j -0.0206504-0.0337657j 0.00813815+0.00634146j 0.0288155+0.0160602j -0.00809621-0.023276j -0.00222532+0.00999534j -0.0126099+0.0180398j -0.0288559-0.0254349j 0.0361992-0.00673699j 0.00248641-0.00282755j -0.012709-0.00872257j -0.00349654+0.012178j 0.00452085+0.00125368j 0.0177149-0.0272592j -0.00641916+0.0166456j 0.00784853-0.0214483j -0.00123518+0.0217968j -0.00710059+0.00316006j -0.00288181-0.00983687j -0.00637197+0.0305347j -0.000644611-0.0239428j 0.0115924+0.0209903j -0.0124923+0.00637726j 0.00591196-0.0168057j 0.0178081+0.00537228j 0.0379737+0.00338725j -0.0075992-0.00465564j -0.00108707+0.0134315j 0.00608131-0.0142329j -0.00344124-0.0146499j -0.00352481-0.0145761j 0.0302514+0.0196375j -0.0111887+0.0135297j 0.0174323+0.0438331j -0.0117692-0.0114902j -0.00339327+0.00112742j -0.017151+0.0138867j -0.00906652-0.00238831j 0.0374006-0.00347168j 0.0208592+0.0280346j -0.00857725+0.0134314j -0.0112486+0.0039471j 0.0188367+0.00605909j -0.0171611+0.0105947j -0.0219132-0.000277297j -0.000321281-0.0151924j 0.0237108+0.0168202j 0.0292394+0.0121477j -0.0140552+0.0193451j 0.016318+0.00985738j -0.0175745-0.00043407j 0.00897567-0.00720114j 0.0132303-0.0167944j 0.0091929-0.0023525j -0.0108083+0.0177663j -0.0364337-0.0168886j -0.00819937+0.0157151j 0.0062037+0.000577658j 0.0148772-0.0443489j 0.0300244-0.00945056j -0.0213818+0.0457651j -0.0168851+0.0131569j -0.00980929+0.0217668j 0.0258227-0.0053314j 0.0115872+0.00309021j -0.00448763-0.00344463j 0.00186538+0.00244927j -0.00720447+0.0239149j 0.013018+0.00962698j 0.0029643+0.00201618j 0.00220947-0.00304423j -0.00467614+0.0169479j 0.00567206-0.0114808j -0.0018498-0.00188884j -0.0112875+0.00196932j 0.0012007+0.000483651j 0.00187569+0.00468828j 0.0267552+0.0169683j 0.0162411-0.00230422j 0.010233+0.00739268j 0.0119812+0.005399j 0.0280444-0.0280357j 0.0159577+0.0137874j -0.047577-0.0359635j -0.00850477-0.0305662j -0.0056949+0.0134038j -0.0303347-0.00903929j 0.0159036+0.00773221j -0.0298806+0.0175515j -0.000500621-0.0128318j -0.0242257+0.000670472j 0.0111834-0.0376729j 0.000731156-0.00394503j 0.00190517+0.0251466j -0.0150231-0.0166292j -0.0354079-0.0402694j 0.0114952-0.00316209j 0.00724143-0.00614806j 0.0242928+0.0419199j -0.00745556-0.00782483j 0.0199732-0.0190099j 0.0566893-2.36492e-05j -0.0248779-0.026531j 0.00431115+0.0444924j 0.000120582+0.000149028j 0.0131594-0.0136966j 0.0117904+0.0126861j -0.0679082-0.0193419j 0.0103687+0.00964747j 0.0154655-0.00870464j -0.0141922+0.0114993j -0.0334576+0.062426j 0.0199524-0.0338956j 0.00095209-0.0152341j 0.000391605-0.0187782j -0.0194561+0.0249206j 0.0150018-0.028784j -0.0129411-0.00379622j -0.00348992+0.0251097j 0.00516033-0.0339446j -0.0180196+0.0173196j 0.0167977-0.0253724j -0.0187874-0.0465774j -0.0516786+0.00219586j -0.0248941+0.0125831j 0.0302936+0.047949j -0.0368429+0.0170502j -0.0399323+0.0276794j 0.016584+0.00972196j -0.0491945-0.0208383j 0.0250457+0.0218476j -0.00236504-0.00440614j 0.0190212-0.0298983j 0.0669539-0.0228314j 0.0328101+0.00751892j 0.0524546-0.0263921j 0.00999779+0.0127871j 0.0122269-0.00156363j 0.00750705+0.0127643j -0.0397299-0.0394359j -0.00025995+0.0111783j -0.0142591-0.00924882j 0.00697572-0.0274412j 0.0145791+0.0493929j 0.074351-0.00299174j -0.00448013-0.0181751j 0.0017532+0.0331963j -0.0148905+0.0146527j -0.0171459-0.039481j -0.0259345-0.0202394j -0.00918593+0.00956952j -0.00871536-0.0340367j 0.0213776+0.0369404j 0.0169763+0.0336749j 0.0353578-0.0136811j 0.0132926+0.0625892j 0.0262143-0.00206462j 0.0736106+0.0762094j 0.0560764+0.00758175j 0.0500313+0.0246194j -0.170659+0.306421j -0.205854+0.0159527j 
-0.0646555+0.0635739j -0.0925778-0.0243979j -0.00545755-0.00789212j 0.00221165+0.00174433j -0.0122013-0.00441559j -0.0290637+0.0103426j -0.0226098+0.031223j -0.0210542-0.0220974j -0.000465961+0.00556941j -0.000966951-0.0480381j -0.0022982-0.0119861j 0.0108536+0.0314816j -0.03408+0.0100664j -0.0366839+0.0217432j -0.0390705-0.0107235j 0.0483228+0.00589892j 0.0221019-0.0223317j -0.0470924+0.0357533j 0.0091307-0.0346748j 0.0487641-0.0092543j -0.00295025+0.0268479j 0.0202397-0.017628j 0.0208038-0.000517773j 0.00725057+0.000209983j -0.0727706-0.0188056j -0.0260738+0.00410816j -0.00274562-0.0204077j 0.000622597+0.0556987j 0.0238137-0.00182133j 0.0323377+0.0429818j 0.0219082-0.000746998j -0.0196086+0.00342945j -0.00544397-0.0157137j -0.000464492+0.0335592j -0.000935062+0.00278964j -0.00546209-0.00583488j -0.0039548-0.0368565j 0.00161393-0.0228113j -0.00889343-0.0123802j -0.00398616-0.00968194j 0.0197868-0.0395752j -0.00673027+0.0268316j 0.000684549+0.0164257j 0.00264914-0.0242832j -0.00127834+0.0386812j -0.0134045+0.00421636j -0.0264859+0.00445637j -0.0155834-0.0264057j 0.00205273+0.00670685j 0.048802-0.0125849j -0.00354473+0.0256302j 0.035184+0.0581837j 0.0202465-0.00114196j -0.0103107-0.00710881j -0.0111171+0.00440083j 0.00108548+0.0187617j 0.0243662+0.0124412j -0.00228997+0.000501563j 0.000292889+0.00481925j 0.00274422-0.010168j 0.0044225-0.00310931j 0.0182348-0.0115397j 0.012135-0.0290737j -0.0209706+0.0247567j 0.00275289-0.0216132j -0.0226709-0.0180915j 0.00243634-0.0302384j -0.0214505-0.0036429j 0.00542714+0.00825338j 0.00413016-0.0131738j -0.0193623-0.0201972j 0.0146118-0.00750643j -0.0099551+0.00253304j 0.012443+0.0343125j 0.00846876-0.0540301j -0.0118736-0.0133041j -0.0102588-0.0154912j 0.0102402-0.00170499j 0.0194331+0.00465558j -0.00651407-0.00517053j 0.0215029-0.00623169j -0.00856486-0.0229989j 0.0104394-0.0194992j 0.00973155+0.00656378j -0.00130111+0.0358785j 0.00293514+0.00152584j -0.0215494-0.0116843j -0.0385117-0.00727539j 0.0173961-0.0473816j -0.0148971-0.00835441j -0.000737558+0.0215693j -0.023323-0.025605j 0.0111458+0.00615247j 0.00463525+0.00349837j 0.0117234+0.0439034j 0.00131077-0.00597887j -0.0167109-0.00479124j -0.00434125-0.00393791j 0.00110945-0.0234827j 0.00727368+0.0111011j 0.00349907+0.000776568j 0.00269318-0.0102543j -0.0452298-0.00567934j -0.0171758+0.00508474j -0.0309237-0.00781336j 0.00442494+0.0119091j 0.00860205-0.0360099j 0.0180151-0.00321113j 0.00772485-0.00331683j -0.021675+0.0186442j -0.0135951+0.00145719j -0.0146944+0.00872185j -0.0144509-0.037477j 0.000392322+0.00376393j -0.0163298-0.0162395j 0.0282895-0.0377396j 0.00112692+0.0138778j 0.0234543+0.0129609j 0.00657567-0.00340301j -0.00813324+0.00199923j -0.00599552+0.0228195j 0.00273854+0.000902949j -0.00436734+0.000862185j -0.00690348+0.00218143j 0.00363187+0.00317862j -0.0312658-0.0098274j 0.0427054-0.00407954j 0.00116287+0.0339493j -0.025343-0.00590763j 0.0374395+0.00430213j 0.00899107+0.0157667j -0.0128227+0.00847691j 0.0049546-0.0212566j 0.0232686-0.0099801j 0.0170547-0.00903722j -0.0167439+0.0509105j 0.025177-0.0152362j 0.00392652-0.0126188j 0.00941154-0.0238703j 0.0455029+0.00754643j -0.00824893-0.00651403j -0.0182369+0.0290482j 0.0052566+0.0140534j 0.02546-0.0159608j 0.0110712-0.00967264j 0.0168536-0.0017429j -0.0208011+0.0239602j -0.0220541+0.0162865j 0.00545855+0.00689091j -0.0257953+0.0491458j 0.0284378-0.0384191j -0.0345432+0.00732869j -0.0105538-0.0187729j -0.0024181+0.00958701j -0.00665599-0.000689117j 0.00602963-0.0366115j -0.015705+0.0101504j 0.0143852+0.00620075j 0.00376073-0.0159598j -0.0180133-0.0141781j 0.00959455+0.0106221j 0.00287688-0.000697878j 0.00351522-0.0242651j -0.032682-0.0392114j 0.00642215+0.00872274j 0.0205861-0.00898083j -3.86056e-05-0.0197757j 0.0136967-0.00136293j -0.00212477-0.0163067j 0.0188504+0.0307731j 0.0283087-0.0231864j 0.0313258-0.0865509j -0.0405385-0.0158045j -0.0446691+0.0847952j -0.0569871-0.0367124j -0.012355-0.0671736j -0.0112533+0.0104461j -0.000891758-0.0100817j -0.0223139+0.0406296j -0.00478958+0.00904633j 0.0237638-0.0160171j 0.0173319+0.0290265j -0.00170288-0.00348104j 0.0116907-0.00155697j 0.0034618+0.0161851j 0.015827+0.00421893j -0.0012874-0.0116512j 0.00775929-0.0107391j 0.00917303-0.00941764j -0.0247688+0.00127506j 0.0329606+0.00730747j -0.0476374+0.0259274j 0.0135671+0.0375141j -0.0121215-0.0092959j -0.025324-0.0197472j -0.0232582-0.0143966j 0.040625-0.00179528j 0.0522323-0.0136348j 0.0438986-0.040023j -0.017683-0.00869434j -0.0286832+0.0525362j -0.0254773+0.0482272j -0.0042233+0.00388736j 0.0669831-0.0840655j -0.0149845+0.00991293j 0.0344838-0.109279j 0.0506114+0.0622381j 0.0121598-0.0814026j 0.184042+0.042258j -0.127901+0.297197j 
-0.0145506-0.0601316j 0.0837261-0.0482349j -0.0516039-0.000815689j 0.0116856+0.0131957j -0.112536+0.00607561j 0.0569597-0.0486801j -0.0631816-0.113733j 0.015233-0.0542878j -0.107115+0.0169644j -0.00984182-0.0738848j -0.0732974+0.114456j 0.035141-0.0310689j 0.0117912+0.0830526j 0.138937+0.00573365j 0.285896+0.0219681j -0.287139-0.145324j -0.0734053+0.0352708j 0.0735261+0.0671651j -0.00905531-0.0283108j 0.00642523-0.0104148j -0.00678195-0.0312612j 0.0972788-0.054871j -0.0369435-0.00705194j -0.0501342-0.0205217j -0.0539709+0.0186874j 0.179298+0.0262167j -0.0519696-0.021966j 0.00690613-0.072867j 0.0548146-0.023595j -0.0201248-0.034482j -0.00144214-0.028175j 0.0235254-0.0130738j -0.0206526+0.0803495j -0.034576-0.0329128j 0.0497765-0.0365742j -0.0168661+0.0330102j -0.00404479-0.0229965j 0.0316684+0.0301942j 0.00299955+0.0298476j 0.0371462-0.0268082j -0.00900055-0.0261273j -0.0112936-0.0171196j -0.0292291-0.0016051j 0.0157877+0.0231605j -0.0065893-0.0216895j 0.02742-0.00664465j -0.021534-0.0205505j -0.00172647-0.027892j -0.0360271-0.0489932j 0.0112725+0.00321478j 0.0122796+0.014189j -0.0219737+0.0163993j -0.025857-0.0275866j -0.00169104+0.00727494j -0.0149759-0.000362609j 0.00279808+0.0344454j 0.0135764+0.013629j -0.00396822+0.00188633j 0.00511616+0.0356488j -0.0066618-0.00180477j -0.0185401-0.0408461j 0.0117689+0.00677783j -0.00430192-0.0190191j 0.0264389-0.00559139j 0.00777656+0.0180573j -0.0059874+0.0222297j 0.00400435-0.0273219j 0.0110878-0.0157663j -0.00949316-0.00617558j -0.0188736-0.00259637j 0.000709103+0.0031063j -0.00388616-0.0414398j -0.0143181+0.0179144j 0.0119107-0.0219062j 0.0259971-0.0321255j -0.0119612-0.00888369j -0.0202903+0.0334554j 0.00772046-0.0143462j -0.00973781+0.001592j -0.0269811+0.0115208j 0.0137388-0.00535814j -0.00303292+0.00355172j -0.00661215-0.012712j -0.0167733-0.0115726j -0.0264817-0.0124703j 0.00855166-0.00662459j -0.000460538+0.000820016j 0.0356951-0.00540878j 0.00946492+0.0129999j -0.0051118-0.00798557j -0.00297593+0.00709798j -0.00377998-0.0165024j -0.0197808+0.0148732j 0.00604035+0.0140882j 0.00786572-0.00305987j -0.00485209+0.0342819j -0.0373124-0.0215199j 0.0142027-0.0137466j -0.0074044+0.0160773j -0.00898459+0.0606202j -0.0326317-0.00578361j -0.00133496-0.0102525j -0.00603689-0.0197608j -0.0163578-0.0231338j -0.0303746+0.0151917j 0.0182387+0.0435272j 0.00753423+0.0134419j 0.0175572-0.022047j 0.00583005+0.0107137j -0.0139333-0.0388483j 0.00339302+0.0107686j -0.0152472-0.00100843j 0.00956737+0.0147235j 0.0195382-0.00949241j 0.0139014+0.000158684j 0.0194301-0.0148514j 0.00138769-0.00790313j -0.000810304+0.00544137j 0.029577+0.00525955j -0.00982168+0.0165849j 0.0166853+0.00687866j -3.35084e-05+0.00885265j 0.0124665+0.00487554j 0.00915159+0.00595328j -0.00747235+0.00430684j -0.00625696+0.0029213j 0.0226585-0.0053678j 0.0111329+0.0133995j 0.0148552-0.00732668j 0.0145445-0.0355549j 0.000849731-0.00918533j -0.0264218-0.0392513j 0.0127054-0.0135353j -0.00355599+0.0110937j -0.00575005-0.0201313j 0.034061-0.0204752j -0.00153089+0.00144308j -0.0186466+0.00603037j 0.023653-0.0237254j -0.0131322-0.00146213j -0.0142923-0.0168005j -0.0141097-0.0285535j 0.0105984+0.00838161j -0.012112-0.0643759j -0.0267194-0.00472564j -0.0288075-0.0185766j -0.0354517+0.0152204j 0.0237615-0.0290279j -0.0183208-0.014336j 0.0194424+0.0108856j 0.0123797-0.0113421j 0.0253064+0.036702j -0.01934-0.00879358j -0.00050574+0.0164351j -0.0192288+0.00347458j 0.0109794+0.0383427j 0.0125795+0.0309241j -0.00455832-0.0103141j -0.00159418-0.0057135j 0.0143833+0.00310061j 0.00948023-0.00237424j -0.0160147-0.0111963j -0.00412774-0.0175392j -0.0129871-0.0224035j -0.000336739-0.0434038j -0.00753023-0.0209912j -0.010686+0.0121013j 0.00204528-0.0125894j -0.0291915+0.012625j 0.0462966-0.00294786j -0.00955024+0.0518069j -0.0278427+0.00296379j 0.0482654+0.049726j 0.044329-0.0382218j 0.0131313+0.0516273j 0.000733773+0.00800277j 0.0362393+0.00132433j -0.000323072-0.0146437j 0.0384412+0.0181556j 0.0165043-0.0144839j -0.0482771+0.0149521j 0.0122617+0.0207134j -0.00933594+0.00363624j 0.0197384+0.00222432j 0.0223697-0.0135841j -0.0435705+0.0120569j 0.0195246+0.0270679j -0.012075+0.00972413j 0.0245831+0.0208828j 0.060262-0.00309113j 0.0368079+0.00999646j 0.0199404-0.0336101j -0.00761431-0.00509736j -0.0132212+0.0125944j 0.00835715+0.00295112j -0.0361184-0.00248661j 0.0725483+0.017752j -0.0102847-0.0143067j -0.00583503+0.0266841j -0.000650838-0.0156891j 0.0464064-0.0306771j -0.0127452+0.0809323j 0.00363535+0.0529974j 0.103055+0.0579852j -0.000632472-0.0316944j 0.103089-0.0682579j -0.108038+0.0733847j 0.0178031+0.0963856j -0.0751801+0.0363028j 0.01398-0.0823203j 
-0.128382+0.00294354j -0.0508136+0.00631442j -0.133995-0.00220892j 0.0356779-0.00234381j 0.0201283+0.031538j -0.0797385-0.0118563j 0.119723-0.0722451j -0.329479-0.173415j -0.166734+0.205776j 0.0454315-0.192322j -0.162532+0.104238j 0.183273-0.0252641j -0.0923302+0.207732j 0.100449+0.0908955j -0.0621354+0.0743592j 0.0867588+0.089292j 0.0347726+0.0410116j -0.0504211+0.0159265j 0.163409-0.0384674j 0.159979-0.0534825j 0.0341074+0.013467j -0.0866333+0.0166624j -0.0114359+0.0012722j -0.0706802-0.00662873j -0.0288736-0.00988157j -0.0453907+0.0116403j 0.00565962+0.0299099j -0.0290395-0.0361037j 0.0349413+0.00010536j 0.00552933+0.00707232j 0.00896407-0.00947552j 0.0386339+0.0220913j 0.0167428-0.00742495j -0.0692947+0.013872j 0.0251533+0.0187209j 0.0257132-0.0466515j 0.0269869+0.00778984j 0.0362449-0.00730995j 0.00213888-0.0151488j 0.0111494-0.0303491j 0.00956668-0.0512839j 0.0577258+0.00401404j 0.00721552-0.0307744j 0.0152325-0.0087655j 0.0197115+0.0576444j 0.0248083-0.0114427j -0.0203371+0.00580562j 0.00591658+0.0205243j -0.037492-0.00431037j -0.00292074+0.0106128j -0.0232054-0.0161619j 0.012008+0.0269344j 0.00129046-0.0188619j -0.00387294-0.00873174j -0.0154031+0.005898j -0.023551-0.0153379j -0.00749838-0.0199598j 0.0135362-0.00316711j -0.0158331-0.00972847j -0.00220004+0.00282404j -0.00257192+0.0107569j -0.0110801-0.0219229j -0.0187403+0.00376563j 0.0161742-0.0056802j -0.0217164-0.00425697j 0.0127989+0.0130272j 0.0202989-0.0164322j -0.00126819-0.00374658j -0.00309256-0.0114675j 0.00872509+0.0403986j 0.0112036+0.0135895j -0.0213891+0.0150442j 0.0222446-0.0256889j -0.0339916-0.021347j -0.00210117+0.0278849j 0.00762373+0.00224946j -0.0123483-0.00245234j 0.00197653+0.00910562j -0.0253469-0.00204584j 0.00054099+0.0167937j -0.0239901+0.00621486j 0.0212226+0.0123804j 0.0167282+0.0267485j 0.00814659+0.01412j -0.0497065+0.00833057j -0.0221185+0.0040632j 0.00117018+0.00659775j -0.0210204-0.0115141j -0.00335351-0.0143234j 0.0188171-0.010483j 0.00211246+0.0183984j 0.0141944+0.0176018j 0.00806102+0.0236651j 0.0198033-0.0163529j -0.00851049-0.0171269j 0.0187324-0.0362289j 0.00330586-0.0134188j -0.00682125-0.0130457j 0.00874191-0.0269043j -0.0196677-0.00821426j -0.0162993+0.0120233j 0.00837481-0.00743957j 0.00148856-0.0278579j -0.0307336+0.0180618j 0.000968791-0.0123883j 0.00888563+0.0195977j 0.0124696+0.00491793j 0.0435716+0.00568332j 0.0312476+0.0275458j 0.0177466-0.0159584j 0.016806-0.019363j -0.0161346-0.00156906j -0.000187964-0.0125612j 0.0181874+0.0128276j 0.00513636-0.0159109j 0.00833233+0.00915533j -0.0143805-0.00443446j -0.00180373-0.00891491j 0.00864297+0.0156301j -0.000234831-0.00298674j -0.00466895-0.0116558j -0.0189738+0.0199239j -0.0169974-0.00826382j -0.00637475+0.00277779j 0.00346245+0.00959348j -0.00437999+0.0394971j -0.0260675+0.0106691j 0.0223519+0.0148817j 0.0220607+0.0104437j -0.00455714+0.0200089j 0.0163449-0.0117949j 0.0293298+0.0390703j -0.0279014-0.00811492j -0.0136168+0.00207325j 0.0256708-0.0252586j -0.0238022+0.02347j -0.0224441+0.0164148j 0.00733661-0.0201439j -0.0120346+0.0475117j 0.0204917+0.00808257j -0.02148-0.0293369j -0.0221375+0.00527032j -0.0105165+0.000191672j 0.0132306+0.0271518j 0.0201721+0.0162699j -0.0202513-0.00668897j -0.00741676-0.0386498j 0.0150079+0.0305061j 0.00227407-0.00064417j -0.00111411+0.0199657j 0.0182211-0.00981194j -0.0278298-0.0290109j -0.0145699-0.0110486j 0.00898672-0.011106j 0.0190124-0.0117606j 0.0202466-0.00944223j -0.0163219-0.00673125j -0.00176118+0.0115817j 0.00581133+0.00809871j -0.00599317+0.00125028j 0.00734816-0.0261978j 0.0299016-0.0205909j 0.00741332-0.0123374j 0.0159924-0.0217876j 0.0221906+0.00161868j 0.00120557+0.018605j -0.00340639+0.0100542j 0.0165709-0.00758645j -0.0644016+0.00257729j -0.0195639+0.0101793j -0.0143819-0.00225346j -0.0304885+0.000379601j 0.000843317+0.022135j 0.0292147+0.0388163j -0.0354416+0.0046529j -0.0315024+0.00318047j -0.00334864+0.0222123j -0.0188978-0.0365884j 0.0212731-0.00286518j 0.0106451+0.00409527j 0.00856868-0.00757976j 0.0577315-0.0249418j 0.00937825+0.0223869j 0.0139809+0.00440588j 0.0010768+0.00640187j 0.0301599+0.000347893j -0.00691332+0.0113189j 0.000384454-0.0457217j -0.0470215-0.000675542j -0.0220279-0.0137567j 0.0178765+0.00718063j -0.00867777+0.00810052j 0.0108835+0.00770407j 0.0115645-0.0179442j -0.000324429+0.0115631j -0.0415265-0.0138986j -0.0296926+0.0321343j -0.0516099+0.0171652j -0.00382099-0.0120623j 0.0112991+0.00316669j -0.0124824+0.0118031j -0.00741237-0.0737426j 0.0487657-0.0108842j 0.00745222-0.029014j -0.0479055+0.0104466j 0.0536447-0.0517246j 0.0191053+0.0294382j 0.0341816-0.000393838j -0.0217861+0.0634964j -0.0635219+0.0369338j 
0.0291446+0.0785336j 0.00912198-0.00127142j -0.0225526-0.0109025j -0.000851176+0.0200676j -0.0901845+0.0198015j 0.0623718-0.011237j -0.117204-0.0913094j 0.110091-0.0277587j -0.10064-0.0914379j 0.00882405-0.0588136j -0.054267+0.112501j -0.0235794+0.0124413j 0.107659-0.00950068j 0.0901642+0.0118288j 0.229789+0.0187878j -0.259925-0.142257j -0.111421+0.038331j 0.0844692+0.0133958j -0.0655929+0.016238j -0.0888422+0.0104911j -0.0678573+0.0202635j 0.143844-0.0471429j -0.0972035-0.00722381j -0.0625789-0.0146471j -0.0850708-0.0128911j 0.148414-0.00484519j -0.00918281-0.0122325j -0.0165892-0.0297365j 0.058951+0.0063942j -0.058824+0.0121921j -0.052987-0.0542596j 0.0594004-0.00907655j 0.0290153-0.0139044j 0.00428822-0.0309872j 0.0540606-0.0031547j 0.00467783+0.00987307j 0.0397724+0.0244043j 0.00180729+0.0674122j 0.00994733+0.0234636j -0.0694454-0.02915j -0.00498451+0.000503073j -0.0297484+0.00487511j 0.0153804+0.011072j 0.00153411-0.0254931j -0.0279569+0.00933433j 0.0531579+0.0117914j 0.063215-0.0117537j 0.0119762+0.0452816j 0.0101906+0.0245539j -0.0639588+0.0171335j 0.0507147-0.0165252j -0.00719091+0.0431749j 0.0171044-0.0448864j 0.0202299+0.00499205j 0.0278307-0.00293406j -0.0131091-0.0274943j -0.0103073-0.0219833j -0.00703655-0.00168943j 0.0128716-0.00650634j -0.000550203-0.00249651j 0.0174685+0.00248818j -0.00905516+0.0388915j 0.00586195+0.0100508j 0.0290138+0.0126159j 0.0397112+0.0185991j -0.0208966+0.0147852j -0.0136929+0.0279817j 0.0242486-0.0239513j -0.010025+0.00118813j 0.00321618+0.0229421j 0.0212495+0.0123959j -0.0541627-0.00294435j 0.0272203-0.028907j -0.0042606+0.00223153j 0.0145035+0.0580597j 0.0307414+0.0123176j 0.0436197+0.0151168j -0.0164905+0.0409213j -0.0169312-0.0111778j 0.00297166+0.0172008j 0.00240759-0.0118724j 0.000728524+0.0194008j 0.0387272-0.0134088j -0.0142726+0.00195047j -0.0095441-0.00456402j 0.0118267-0.00462932j 0.0156862+0.0287742j -0.0267128-0.00549976j 0.000965904-0.00947103j 0.00661555-0.0211475j -0.00331306+0.0163737j 0.00789414+0.0191993j 0.00130389+0.0189393j -0.0209886-0.0211492j 0.0112593+0.00712113j -0.0466327-0.0291395j 0.0375632-0.00962418j 0.00965182+0.026736j 0.0177235+0.0150668j -0.00142025-0.0352912j -0.00716008+0.0331868j -0.00652745-0.00602287j 0.0039699-0.00790759j 0.0251013-0.0274683j 0.0183761-0.0179311j 0.012323+0.0284938j -0.00655799+0.0211243j -0.000646953-0.0013641j 0.00444027+0.00158076j -0.0105658-0.0222272j 0.018314+0.0150769j -0.0190664-0.0138767j 0.0125763-0.00286436j 0.00315775+0.0167179j -0.017216+0.0118398j -0.00785247-0.00948285j 0.0243271-0.0105443j -0.0255288+0.0310619j -0.0218565+0.000334212j 0.00765419+0.00156665j -0.0072208+0.00893717j 0.00809119+0.0110873j 0.0286574-0.0266174j -5.16639e-05-0.0076637j -0.00962974-0.00149007j -0.00406748-0.0098592j -0.00915066-0.000744406j -0.026983+0.00609021j 0.0108697+0.00135662j 0.00414787+0.0229735j 0.0116101+0.00984605j 0.0132952+0.0315913j -0.0254698+0.01811j -0.0046233-0.00061959j 0.0081125+0.0293908j -0.0319603-0.0230981j -0.0129473-0.0211027j -0.00552657-0.00976913j -0.0348031+0.0173591j 0.0169531-0.000614527j -0.0114481+0.0346158j 0.00441506+0.00200818j -0.0141456-0.0263966j 0.0324065+0.0462569j 0.045358-0.0155784j 0.00445035+0.00205069j 0.0376398+0.014006j -0.0259513-0.00384293j -0.021578+0.0363023j 0.0571285-0.0132068j -0.00558985+0.0216799j -0.0361037-0.0209943j 0.0291951-0.0120556j 0.000439682+0.00548888j -0.00898628+0.0195763j 0.0536285-0.0504117j 0.0226095-0.0164824j -0.0155658+0.0268867j -0.00815393+0.005421j -0.0149465-0.0340786j 0.0127203+0.0114838j -0.0141078-0.00433011j 0.0500837+0.00715j 0.0120036+0.00629623j 0.0111497-0.000739398j -0.0263424+0.0248111j -0.00635118+0.00134234j -0.00159334-0.0138098j -0.0105964+0.00885084j 0.0343539-0.0334703j -0.0203373-0.0618913j -0.0203284+0.0067477j 0.0236697-0.0246388j -0.0240675+0.0656305j 0.00114906-0.0320479j -0.0465277+0.0144587j 0.0244671+0.0101972j -0.00568366-0.0251107j 0.0193874-0.00650382j -0.0097078+0.00405663j 0.0104463+0.00689402j 0.0223793-0.0225312j 0.00480424+0.00612643j 0.0223774+0.0281249j 0.0160639+0.0161392j 0.0199294-0.0163786j -0.00820424+0.0105273j 0.00383141+0.00185343j -0.074047+0.0126719j 0.00342635+0.0155929j -0.0454683+0.0158847j -0.0749034+0.0290333j 0.0244219-0.000343953j 0.0232556-0.0136004j -0.0399135-0.00244295j 0.0120211+0.020886j -0.0532606+0.0415835j 0.0575961+0.0129075j 0.0176314-0.0506895j 0.0293977-0.0372659j -0.012413+0.0378225j -0.0289336-0.0329626j -0.0648987+0.00206089j -0.0344232+0.0947327j 0.00859781+0.0363108j -0.0262263+0.122273j 0.0490183-0.136353j -0.134001+0.0195221j 0.0465811-0.00922309j -0.0722267+0.13751j 
