-0.147661-0.00230781j 0.640493+0.283702j -0.286779+0.636955j 0.0952835+0.0678531j 0.0918931-0.112931j -0.0289029+0.00747526j -0.0576981+0.00769826j 0.0421605+0.0406135j -0.0549636-0.0667617j -0.0225939+0.00593846j -0.000490246+0.0135225j 0.0111982-0.013659j -0.034573-0.0338081j -0.0330138+0.0399108j -0.0284993+0.00818645j 3.81968e-05+0.0140424j 0.0296495-0.00568402j 0.0226287-0.00232432j -0.01387+0.00794698j -0.0174992-0.0220165j 0.00592922-0.00269369j 0.0250581+0.0354956j 0.002092-0.00867755j -0.00988969+0.0190472j -0.00188569+0.00191794j 0.00920209-0.00230443j 0.0139978+0.00288863j 0.0211998-0.0117922j 0.00274951-0.0042764j -0.0041867-0.0136417j -0.0135242-0.0135406j -0.000664507+0.0176118j 0.0159767+0.00754424j -0.00901393-0.0224084j 0.00594499-0.00811276j -0.0181243+0.020061j -0.00731387+0.00340766j 0.0119151-0.0069616j 0.00591568-0.0102307j -0.00848029+0.00425316j -0.0111477+0.00727226j 0.0246852-0.00152266j 0.0111499-0.00275166j 0.0181752-0.000226258j -0.00774488-0.00967648j 0.0125681+0.000377907j -0.000315841-0.0112418j -0.0160289-0.00387842j -0.00105721-0.00473739j -0.0166949-0.0131649j -0.00996962-0.016161j 0.00310781-0.0217729j -0.00528571+0.00635795j 0.00699388+0.00880868j -0.00880187-0.000745127j -0.0019638+0.0113647j -0.00658914+0.0129416j 0.0027957+0.00988395j 0.00518012-0.00138106j -0.0013843-0.00151918j -0.00226506+0.000472719j 0.00490285-0.00288152j -0.00391254+0.0020578j 0.000167397-0.00479396j 0.00329641+0.00117359j 0.00822044+0.0021696j 0.00372933+0.00391256j 0.0172065-0.00458599j -0.0033264+0.00596752j -0.0113677-0.00289727j 0.00730021-0.00768286j -2.52763e-05+0.00666098j -0.00210365+0.00765709j 0.00403376+0.00677006j -0.00573219+0.00541324j -0.000532955-0.0132156j 0.00682837-0.00637409j 0.00232468+0.00712342j 0.0131851+0.0116668j 0.00188549-0.00565901j 0.00653923+0.00846395j 0.00401698+0.0160502j 0.00553803-0.00514577j 0.0101657-0.00925488j 0.00350865-0.00814638j -0.0145926+0.00584381j -0.0013574+0.000685635j 0.00319617-0.00484189j -0.00857322+0.00415959j 0.0039228+0.00153349j 0.000419845-5.60032e-05j -0.00379874+0.00805931j 0.00474952-0.00210929j -0.00433938+0.000987657j -0.0103929+0.00349876j 0.0130727-0.00200509j 0.00847631-0.00176031j 0.00704053-0.000310416j -0.0131921-0.00215956j -0.00347823+0.00238468j -0.0056531-0.000808385j 0.00868832+0.00145211j -0.00493546-0.00508518j 0.00233039+0.0105318j 0.00041633+0.00158166j 7.60748e-05-0.000190687j -0.00301585+7.29516e-05j -0.00617114-0.00655484j -0.00842865-0.00091686j -0.0127746-0.00717429j 0.000751596-0.00392306j 0.00839112+0.00775063j 0.00631501+0.00944424j -0.00152676-0.0151054j -0.00974379+0.0049737j 0.0119264-0.00636557j 0.00345277+0.0140417j 0.00449232+0.0100815j -0.00324889-0.00690773j -0.00147459-0.00310051j -0.00129582+0.00503029j -0.000448534+0.00496561j 0.00622643+2.59155e-05j -0.00533902+0.00770265j 0.00505801-0.00248801j -0.00219183-0.00512721j -0.00227324-0.00718305j 0.00804422+0.00305532j 0.00362157-0.0050978j 0.00147448-0.00783378j 0.0048024-0.00626561j -0.00181336+0.00502217j -0.0047471+0.0077149j 0.0022586-0.00236097j -0.00696993+0.00918988j 0.00634366-0.00442626j 
-0.00139362+0.00029667j -0.122182+0.0504128j 0.0405408+0.126531j 0.539551-0.00454025j -0.1801+0.0140221j -0.399301+0.00670367j 0.0232387-0.0058475j -0.168584+2.29073e-05j 0.636827+0.00714589j 0.184424+0.0266459j 0.00332892-0.0872781j 0.00954235-0.0486745j -0.0508109-0.0436312j -0.0637622+0.0129763j 0.0631391+0.0383909j -0.0108734+0.012362j -0.0123791-0.00150984j 0.0301735-0.00189272j 0.00858106-0.00557173j 0.00883536-0.000428738j 0.0516774+0.0124315j -0.0135655-0.0044832j 0.0145347-0.0583563j 0.0262067-0.105973j 0.0113634-0.0221137j -0.0291139+0.0140152j -0.0111805-0.023141j -0.0451763-0.0056879j -0.0104674+0.0151879j 0.0135169+0.01042j -0.0265806+0.0128869j 0.0144345+0.0334057j -0.0241331+0.00416365j 0.00169073-0.00415612j -0.00386926+0.00333078j -0.0120141-0.00866223j -0.00385008-0.0170159j 0.0151308-0.00702794j -0.0142814-0.0198323j -0.0296678+0.00577435j -0.0162084-0.00772373j -0.0158626-0.00627102j 0.00808413+0.0144736j 0.00554687-0.0014892j -0.00220033-0.00619803j -0.0139729-0.0102056j 0.00359353+0.00295101j -0.019839-0.00234939j 0.00392567-0.00992723j -0.00361481-0.0128135j 0.0146138+0.0152714j 0.00521933-0.0173243j -0.0165303+0.0271399j 0.00676684+0.00733826j 0.00836482-0.006132j 0.0138174-0.00996626j -0.00271226-0.036015j -0.00376555-0.0111507j -0.0242913+0.0160556j 0.00522972+0.00745695j 0.0129375-0.00825437j -0.0177992+0.00334877j 0.0107788+0.000588327j -0.0143355+0.0171256j -0.000379321+0.0041061j -0.00307492+0.00335572j 0.0154128-0.00268639j -0.0081084-0.0152785j 0.0223965-0.00625715j 0.023296+0.0071625j -0.0038587+0.00784684j 0.00343365-0.00998312j 0.00625797-0.00361396j -0.0145787+0.00904516j 0.0234265+0.0061131j -0.00282682-0.00375201j -0.00165223-0.00108614j -0.0080542+0.00186264j -0.000162106+0.000971491j 0.00946014+0.00957137j -0.00364269+0.0151379j 0.00431791+0.00111012j -0.00206853-0.0113344j 0.0127849-0.00164787j 0.00123017+0.00558974j -0.00363994+0.000409149j -0.000771931-0.0148361j 0.0114316+0.00161323j 0.000695783+0.00540984j 0.00222184+0.000965297j 0.00154629+0.00704681j 0.0039802+0.0121235j -0.005341+0.00309292j -0.00202797+0.000126153j 0.0128541-0.00245843j 0.0121934+0.00220931j -0.0149808-0.00460831j 0.0054042-0.00301717j 0.000625964-0.00191295j -0.00943292+0.00366457j 0.00136697-0.0100261j 0.00318834+0.00746371j -0.000411121+0.00562073j -0.0010357-0.00352034j -0.0114551-0.00300922j -0.00417018-0.000330184j 0.00129945+0.0028754j -0.00577321+0.00718359j 0.00335224-0.0032387j -0.0166274+0.0130795j -0.00344154+0.0038987j 0.00238219+0.0085238j 0.00248329+0.00462003j 0.0122826-0.00270816j -0.00250965+0.0146023j 0.00221173-0.0102304j -0.0186199+0.000337314j 0.00581124-0.000258396j -0.00600234-0.00664637j 0.000486911+0.00638675j 0.0115096+0.00166799j 0.000752397+0.00709484j -0.00533737-0.00843491j 0.00510418-0.0089393j -0.00286427+0.0110114j 0.00193925+0.00815399j 0.00569392+0.00419761j -0.00331849+0.0143887j 0.00554646+0.0151154j 0.00645767+0.00978651j -0.00785105+0.00837545j -0.00213672-0.00249931j 0.00381554-0.00833185j -0.00163688+0.0213888j 0.0231667-0.0369009j -0.0290993+0.00416404j 
-0.00344513+0.0023934j 0.0645975-0.0329849j -0.0364541-0.0506463j -0.434288+0.00686801j -0.216598-0.00784474j -0.531479+0.00946311j -0.285289-0.00487037j 0.57695+0.00813176j 0.201929+0.000666736j -0.110928-0.0363754j -0.0772791+0.0416747j 0.0877546+0.0175106j -0.00731018-0.0425686j 0.0476071+0.0228935j 0.0122961+0.000117753j -0.00935135+0.024226j 0.0105833+0.0151856j -0.00633798-0.000930964j -0.0202102+0.00575054j -0.00829562+0.0431975j 0.0236468-0.0100217j -0.000950944-0.0390701j -0.0183829+0.0583319j 0.00338118+0.00477599j 0.00271339+0.00642445j 0.0183653-0.0135143j -0.00693335+0.022472j 0.0410035+0.00536704j 0.00130283+0.00964407j 0.0177178-0.00520367j -0.0379085+0.00578748j 0.00604676+0.00488483j -0.0396827-0.0409404j 0.0213745-0.0134476j -0.00943866+0.0306194j 0.0206157-0.0152616j 0.0185354-0.00324865j -0.0351137-0.0100621j -0.00194223-0.019532j -0.0247643+0.0101652j 0.0154406-0.00991779j 0.0119271-0.00600841j 0.00385876+0.0245784j 0.00250894-0.0077275j -0.0216301-0.0194143j -0.0269582-0.00626282j 0.00199901+0.0330225j -0.0207836-0.00399306j 0.00350351-0.00973047j -0.0057948+2.91094e-05j 0.00658753+0.0157115j 0.00283656-0.0352537j -0.0244429-0.00583479j 0.0214597-0.0297783j 0.010531-0.0137628j -0.0052316+0.0192453j 0.0082224-0.00769741j -0.00336247+0.000496853j 0.00530781-0.00381573j -0.00212083-0.0046225j -0.00725386+0.00718091j 0.0109906-0.00297482j -0.0189679+0.00855869j -0.00305798-0.00739496j -0.00301097+0.00440179j -0.0150017+0.0040927j 0.00421782+0.00146935j 0.0131036-0.000658865j -0.00226919-0.00852536j -0.0141455-0.0120239j 0.00881782+0.000183681j -0.00589044+0.00121157j -0.000745934-0.00685594j -0.00378605-0.00650919j 0.0138874-0.00293311j -0.019809+0.00346558j -0.00983275-0.00565103j 0.0119884-0.000132118j -0.0104054-0.0181592j 0.000847781-0.00240269j -0.00572788-0.0106648j -0.00672937+0.0118452j 0.00775259+0.00406039j -0.00128901+0.0154918j 0.0107701-0.000444104j 0.020595-0.000667601j 0.00392642-0.00604301j 0.00790455-0.00746786j -0.0100114+0.00426903j 0.0123552+0.00791854j 0.009241+0.00120196j 0.0014675+0.0103242j -0.00538485+1.14685e-05j 0.00108175-0.00365738j -0.0057154-0.0107622j -0.00449706+0.00570299j -0.00595382-0.00677427j 0.00546085-0.0118976j -0.00846516+0.000513474j 0.0123346-0.00203915j 0.00100681-0.00566864j -0.00436843+0.00632242j 0.000712991-0.00412216j 0.00720179-0.0125137j -0.00398323+0.00622328j -0.00887803+0.00475612j 0.00306794+0.00555112j 0.0115119-0.00137658j 0.0110628+0.0149472j -0.00595705-0.00435531j 0.00786789+2.3143e-05j 0.00477164+0.0158049j -0.00117449-0.00718237j -0.00222522+0.00750564j -0.00770106+0.000608621j 0.00601481-0.0136982j 0.00140815+0.00543919j 0.00920743+0.000793309j -0.00669562+0.00335013j 0.000144341-0.00022158j 0.00142438-0.00193589j -0.0034339-0.00234854j -0.000867631-0.0116304j -0.00709779+0.0128512j -0.0069242+0.0085787j 0.0105694-0.00839561j -0.00656294-0.0116365j 0.00389252-0.0123281j -0.00743586+0.0117917j -0.00467185+0.00218286j -0.0034364+0.00149761j -0.0036477+0.00545478j -0.00425015+0.0149309j -0.00761967+0.00163461j 0.000690359+0.0108592j 0.0150793-0.0114935j 
0.000504442-0.00663658j -0.0199814+0.0264357j 0.0308654+0.0119367j -0.0305396+0.0467337j -0.0592869-0.0759529j 0.00962675-0.023525j 0.0750793+0.00965387j -0.0286981+0.0116315j 0.0650374-0.0612285j 0.329252-0.0678458j -0.0428488+0.198403j 0.17423+0.122021j -0.183908+0.160607j -0.0490331-0.0299772j 0.0213631-0.157712j 0.0244491-0.0390289j 0.110224-0.00618322j 0.0342796-0.00507107j -0.356741-0.041882j -0.0851062-0.0638766j -0.200489-0.174092j -0.215212+0.032057j -0.0837986+0.0811717j 0.378162+0.29568j -0.083202+0.0310764j 0.169205-0.00991605j -0.0131234+0.00387444j -0.0399519-0.0197738j 0.14237-0.0327725j -0.0184383+0.0416031j -0.0249116-0.0212692j -0.0284197+0.0124551j 0.0168775-0.00112748j -0.0258221-0.00820547j -0.0349888+0.067623j -0.0575928+0.0237744j 0.0499185+0.0240134j 0.00477823+0.0143023j -0.0120902-0.00602699j 0.00326597-0.0207989j -0.0378162+0.0111138j -0.0428956+0.0388464j -0.000608279+0.031654j 0.00425075+0.0110569j 0.0169114+0.0522501j 0.000631497+0.00400722j 0.00197899-0.0193773j -0.0376845+0.0140492j 0.0176606-0.00993052j 0.0109393+0.0560023j 0.00957885+0.00739938j -0.00349865-0.0415977j -0.0140929-0.0301647j -0.0134977+0.00623637j 0.0166767-0.0236957j -0.0123653-0.0176501j 0.0303714+0.0252841j -0.0166396-0.00350106j 0.0844927-0.0959578j -0.0159239-0.0313383j -0.0270231+0.025011j 0.0181676+0.0152682j -0.0187668-0.0160468j 0.0258671+0.00505757j 0.00347185-0.026389j 0.0161656-0.00255155j -0.00776949+0.00170479j -0.0227891-0.00751244j -0.0197602+0.00714517j 0.00351158+0.00981366j 0.017939+0.00913331j 0.000891013+0.00303046j -0.0142571+0.00915485j 0.00785104-0.00388967j -0.0373417-0.01571j -0.0169124+0.00242417j -0.00544608-0.0225219j 0.0191408-0.0111766j 0.0105429+0.00842848j -0.0207911-0.00207911j 0.0111988-0.014206j -0.00538792+0.0103202j -0.00581021+0.0242201j -0.00982055+0.00838685j 0.0191288-0.00520702j -0.0117353-0.00225669j 0.0174826-0.0185802j -0.00596821-0.00893758j -0.00571722+0.0145763j 0.0116044+0.00697561j -0.0109738-0.0122401j 0.00833945-0.00540495j -0.00653716+0.00856096j -0.0114867-0.00437199j -0.0208396+0.0109035j 0.0133961+0.00355686j -0.0188226-0.0102339j 0.00688452+0.0157913j 0.00421941-0.00833807j -0.022727+0.00730191j 0.0131634-0.000375462j 0.000464336-0.00757687j 0.00806354-0.00911949j 0.000385339+0.00239282j 0.00286944-0.00309952j -0.0148341+0.0180049j 0.00297743-0.0157542j 0.0227299+0.00571439j -0.0104253+0.00692477j 0.0113894-0.0156229j 0.00492531+0.00239179j 0.0196237+0.00244977j -0.0130312-0.002391j 0.000410385+0.00460831j 0.0171742+0.0187172j 0.0144627-0.00481048j 0.0134999-0.0015402j 0.0134429-0.00363212j 0.00939811+0.00502636j -0.0074745-0.0201786j 0.00214911+0.0166146j -0.000616665-0.00276161j 0.000215411+0.00686117j -0.0184111-0.00621595j -0.00885161+0.0030683j -0.0215832+0.00789396j 0.0121009-0.00569482j -0.00910117+0.0079705j -0.00354617-0.012166j -0.00170167+0.00869139j 0.0251521+0.00594865j 0.0143718-0.027507j 0.0086506-0.000253862j -0.017229-0.0415073j -0.0542982+0.098289j 0.0719691+0.00418666j 
0.0305084+0.0137061j -0.0110933-0.0372092j -0.0357948+0.0141175j -0.011658+0.0616212j -0.0777766-0.00197728j 0.0274447+0.014475j -0.00141783-0.0378627j -0.0301052+0.0435785j -0.0310495-0.0231151j 0.184298-0.125702j 0.220524+0.070121j -0.0366462+0.0401764j 0.0272615-0.0565757j -0.0604431+0.205121j 0.039038+0.001752j -0.220578+0.209313j 0.0592906+0.199973j -0.396135-0.139338j -0.102366-0.179749j 0.0786066-0.0222673j 0.0766448-0.110595j 0.219121-0.188436j 0.451749+0.226943j -0.0655194-0.0932711j 0.0765828+0.00904595j 0.117985-0.0172461j -0.0740161+0.0301427j 0.0186369-0.0213142j 0.0730835-0.0557289j -0.0509801+0.0399087j -0.00192459+0.027046j -0.022789-0.0172697j -0.0390734-0.0115695j 0.00155345-0.0246121j -0.00975015+0.0257597j 0.0213514+0.0313513j 0.00443009+0.0602154j 0.013299+0.0290095j 0.0273917+0.00246319j -0.0234711-0.00280536j 0.0165255-0.0237j 0.0114007-0.0148758j 0.000119794+0.0245022j -0.00495085-0.0409689j -0.0321777+0.0395647j 0.0303555-0.00503262j 0.00938532-0.00925821j 0.00270633-0.00960263j -0.0225333+0.0240564j -0.0213505-0.019225j -0.00865811+0.00784906j 0.0356981+0.00157642j 0.0393027+0.00722663j -0.00858645+0.0239232j -0.0147057-0.0112218j 0.0540536+0.0177979j 0.0402693-0.0568157j -0.0278151+0.0552848j 0.00436176-0.0264721j -0.00935248+0.000587424j -0.00967307+0.0304821j 0.00175057+0.0098817j -0.0338861+0.00469741j -0.0126583-0.00882473j -0.0292056-0.0149164j -0.0175579-0.00739685j 0.0115123-0.000946042j 0.00163-0.014454j 0.0105917+0.00682066j -0.00382148-0.00589362j 0.00917238-0.00213962j 0.0256116-0.00772784j -0.00892898+0.0311061j 0.0120347-0.0231522j -0.0351607-0.00852498j 0.0117263+0.00299578j -0.0167566+0.00804698j 0.0110282+0.00674917j 0.0142532-0.021962j 0.00970153-0.0161845j -0.0214605+0.022742j 0.000308978-0.00244777j 0.0113223-0.00233609j 0.0067292+0.000960645j -0.00716023+0.0196917j -0.00297199-0.0108241j -0.0226848-0.00490606j 0.0137465+0.00737707j 0.012079-0.00353709j -0.0205782+0.00358832j 0.00885981+0.00251909j -0.0114613-0.00589656j -0.0108908-0.000413388j 0.0194388+0.0112785j 0.00300395+0.0182068j 0.00016613+0.00387957j -0.00573678-0.00177761j 0.0027768-0.0115417j -0.00190549+0.00743161j -0.00345164+0.0105536j 0.00650621-0.00211582j -0.00816696-0.0073194j 0.00120836-0.00484638j 0.00290547-0.00109959j -0.00649082-0.00439964j 0.00595054-0.0178434j -0.00362814+0.00803432j 0.0123878-0.00991804j 0.00374003-0.00918426j 0.00648548+0.00604246j -0.00931376+0.0184582j 0.016962+0.0062511j 0.0185515-0.0178734j -0.0119504+0.00701586j -0.0278702-0.000269207j 0.00808011+0.00224751j 0.00125468+0.0262324j -0.00359658-0.0167309j -0.00633044-0.018383j 0.00645438-0.000988311j -0.0123001-0.00492948j 0.0144542+0.00684174j -0.00217787+0.00167216j 0.00843325+0.0117516j -0.0192603+0.0148038j 0.00549387-0.00817359j -0.0167636+0.00296216j -0.00793146-0.0167756j 0.00094089+0.0220401j -0.00353042-0.00478451j -0.0100859-0.0137376j -0.0168942+0.0150711j 0.00253578+0.0515159j -0.0254918+0.0206699j 0.0297577+0.0241858j 0.0459722-0.0610411j 
-0.000205832-0.0254934j -0.0373133+0.00156397j 0.0095494+0.0291647j 0.0393142+0.0137323j -0.0281645+0.044392j -0.0483639-0.0181413j 0.00966235-0.0651028j 0.00543948-0.018272j -0.04523-0.012328j -0.134881+0.0125558j 0.0883578-0.0792544j 0.044029-0.0688876j 0.208761-0.00594892j -0.0494899+0.0414762j -0.186567-0.161961j -0.143154+0.015739j -0.0942849-0.00188481j 0.115221+0.0457764j 0.128487-0.0636398j 0.018135-0.145226j 0.0334997-0.755602j 0.147037-0.0093923j -0.140437-0.127548j 0.246149-0.0839496j 0.080783-0.00751787j -0.0616595+0.00636214j 0.044163+0.0127551j 0.0435634-0.000991575j -0.0484394-0.058697j 0.00232206-0.0267928j 0.0242258+0.00547259j 0.00676489-0.00477372j -0.0155708-0.00725559j 0.0139113+0.0306059j -0.0274135+0.0389516j -0.0124617+0.0160026j -0.00635282+0.0163317j -0.0111604+0.0152683j 0.00109756+0.0143096j 0.0214627-0.00713787j -0.00746909+0.0326481j -0.0275543+0.0493066j -0.0214648+0.0169862j -0.0184005+0.0156366j -0.0131307+0.0347568j -0.00513578-0.0300965j 0.00775664-0.021227j -0.00849656+0.0213034j 0.0154379-0.0490437j -0.0496303-0.0211932j 0.00854136+0.0460992j 0.0260315+0.0161605j 0.017104+0.0473379j 0.00635756+0.0173342j 0.0196061+0.0391088j 0.01099+0.0745554j -0.0260824-6.83758e-05j 0.0118525+0.0188745j -0.0141529-0.0224942j 0.00750857+0.0195063j 0.011106+0.00440693j -0.0106857-0.0167395j 0.00347251-0.000646573j -0.017951-0.00326561j -0.0112985+0.00692267j 0.00662608+0.00675122j 0.0200932+0.0136584j 0.010429+0.00328086j 0.0134511-0.00639846j 0.00500487-0.00267585j 0.0133007-0.0161789j 0.0029285-0.00568616j 0.00731864+0.0221014j 0.0149496+0.000269502j -0.00324428+0.00400512j 0.013951-0.0186642j 0.00725123-0.00254755j -0.00726355-0.00181819j 0.00481322+0.00287088j 0.00224971+0.00588359j -0.00637815-0.0244998j -0.00791384-0.00512721j -0.0118657+0.0223423j -0.00608183-0.00904012j 0.00592331-0.0203995j 0.00248935-0.00130119j 0.00503898-0.00217768j -0.0231608+0.00679207j -0.00817238+0.00684736j 0.00817748-0.00626574j 0.0120796-0.0282619j -0.0077476-0.00693985j -0.00290091+0.00334956j 0.00932271-0.019389j -0.0185504-0.0222147j 0.0067265+0.00103783j -0.0120492+0.000830287j -0.00479483+0.00259067j 0.0225047-0.00650239j -0.00211692+0.000746255j 0.00605719+0.000377681j 0.00048663+0.00344177j -0.00188841-0.00397923j 0.000313509+0.000553685j 0.00689831+0.0131754j -0.0115266-0.0143918j -0.0281889+0.00708178j 0.028779-0.00398146j 0.00633186+0.00201911j -0.0128579+0.0198597j 0.00302098+0.00208774j -0.00463909+0.00776839j -0.00391649-0.00731237j -0.00181599+0.0135368j 0.00192935-0.00077862j -0.0076105+0.00986202j 0.0012224+0.00970845j -0.000470861-0.0181275j -0.00641075-0.013442j 0.0262728-0.00130011j 0.0137439+0.004007j -0.00333404+0.0250222j 0.0151087-0.0119286j 0.00477366-0.0052101j -0.00892904-0.0132638j -0.0236372+0.0151555j -0.000851431+0.00744354j 0.0137795+0.00531813j 0.00781751-0.00631093j 0.00337985-0.000998263j 0.0146582-0.0279323j -0.0020626+0.0129745j -0.00154734-0.00150205j 0.00813431+0.000451298j 0.0166914-0.0116198j -0.00349023-0.022358j 
-0.0280594+0.030308j 0.0103466-0.00765324j -0.00837932-0.00784704j 0.0639514+0.0390472j -0.0569114+0.0756946j 0.00388515-0.0306896j -0.00445616-0.0177914j 0.0417194+0.025367j -0.0313241-0.0194854j -0.168713-0.0354194j 0.173432-0.0960286j 0.0104955+0.0265954j 0.0620241+0.0353994j 0.0982614+0.255778j -0.0043759-0.258627j 0.217574-0.119736j 0.1761+0.166137j 0.212999-0.373311j 0.125162-0.459229j -0.0446698+0.142422j -0.0106781+0.175421j -0.246253+0.063948j 0.10213-0.137802j 0.140396+0.0247989j 0.11669-0.0081872j -0.0652083-0.00400094j 0.0173055+0.0522432j -0.00274797-0.00203248j -0.0141967-0.0786534j 0.00597762+0.0587093j -0.0275506+0.0258369j -0.0091105-0.00551099j 0.0216049+0.0021249j -0.00610936-0.0530415j -0.0135776+0.0216962j -0.0381456+0.0293891j -0.0221585+0.0989903j -0.0295989+0.0244443j -0.00564102-0.0211314j 0.0385923+0.0303883j 0.011517+0.0104038j 0.00309899+0.0238923j -0.0276341+0.0344704j 0.0134044+0.00321576j -0.0296559-0.00118785j -0.0285517-0.0292921j 0.0171952+0.00799633j -0.0166476-0.0130036j -0.0426081-0.0280473j 2.04571e-05-0.00311952j 0.00101929-0.0211809j 0.0237772+0.0266301j 0.00657375+0.0189171j -0.0226843-0.0264081j 0.01749+0.0558052j -0.00817113-0.0151653j -0.00300063-0.0356497j 0.00952601+0.0110358j 0.00116389-0.0267212j 0.00486603+0.0236118j 0.00970958+0.0116259j -0.00829776-0.0127285j 0.00510087+0.00245767j -0.0270942+0.00548567j -0.0284889+0.00597349j -0.00778592+0.0139602j -0.00308425+0.0157251j -0.0110024+0.00282066j 0.000245893+0.00292189j -0.0128176+0.00300119j 0.0071667-0.0203803j 0.00770873-0.000586759j 0.00910291+0.00545886j -2.90094e-05-0.0333167j 0.0127052-0.0163565j -0.00495259+0.00427871j -0.0193884-0.00776542j -0.000685864+0.00433661j 0.00172627-0.0208907j -0.0182282+0.00750689j -0.00170859+0.0160986j -0.0210618+0.00893767j -0.0225655+0.0100875j 0.00482494-0.00296542j 0.014861-0.00250437j -0.0025584+0.00669597j -0.0100786+0.014769j 0.0124268+0.00721134j 0.00345962-0.00677965j 0.0112604-0.016621j -0.00973803+0.00329207j 0.0087995+0.0176546j 0.00285138-0.0122471j -0.0126111+0.007368j -0.00637221-0.0104653j -0.00668932-0.00615002j 0.0100625+0.011453j -0.00269578+0.00529042j -0.00443869+0.00399133j -0.0117868-0.000603639j 0.000773165-0.00146001j 0.00165077-0.000342831j -0.0169052+0.00714181j -8.97884e-05-0.00759929j 0.00212042-0.00436301j 0.0034713+0.00621167j 0.0140515-0.0073958j -0.00550119-1.02152e-05j -0.00327115-0.0182912j 0.00915491+0.00948641j -0.0198388+0.00624283j 0.0124047+0.00761576j 0.00249955+0.0185131j 0.010824-0.00794902j -0.000976+0.00104273j -0.00736558+0.00586371j -0.00996425+0.00335833j 0.00374168+0.0112839j 0.00130707+0.0152198j -0.00536306+0.00838009j -0.00276478+0.00777217j 0.00635252-0.0153145j 0.00980297+0.0130325j 0.00739541+0.000448591j -0.010027+0.00157716j 0.00622642+0.0138118j 0.00461638-0.00329332j 0.00863541-0.00185023j 0.00253474-0.00276662j -0.00682436+0.0236651j 0.00740192+0.00325598j 0.000580684+0.012059j 0.0134035-0.0119824j 0.00154914+0.0145585j 0.0208879-0.019089j 0.000860847-0.0254596j 
0.0286891+0.0356162j -0.00835264+0.0322742j 0.0308862+0.0119947j 0.000386103-0.029619j 0.0366988-0.00973513j -0.0314692-0.0112861j 0.0269224-0.0217934j -0.0134121-0.0401606j -0.0107739+0.00337755j -0.0387663+0.0715246j -0.138822+0.0158578j 0.21813-0.1431j 0.185557+0.114632j -0.102387-0.215697j 0.124543-0.225582j 0.190401+0.467714j -0.223723-0.307272j -0.122114-0.181853j -0.0831662-0.244101j -0.355946-0.135491j 0.0630915+0.112473j 0.108393-0.00648855j 0.0826736-0.0172521j -0.0172452-0.0205798j -0.0537119+0.00740037j -0.0399105+0.0144342j 0.0944741-0.0365764j 0.0426023+0.00838981j 0.00293876-0.0203121j 0.0410623-0.0683869j 0.00535438-0.033018j 0.0029387+0.0735359j 0.0102841+0.0433963j 0.0169589+0.0729456j -0.00925022+0.0100265j -0.017391+0.00946348j 0.00631677+0.00227841j 0.0240863-0.0036125j -0.0051239-0.00538071j -0.0297381+0.0258743j 0.0307986-0.00510398j -0.0281428+0.00369045j 0.00531214+0.0246339j 0.00319318-0.0109453j -0.00753936+0.00956858j -0.00484437-0.00973393j -0.0201787+0.019636j 0.0168188+0.00217775j 0.0105965-0.00225531j -0.00649129+0.0024515j -0.0145806+0.00670996j -0.0197447+0.0380751j 0.0237484-0.0196126j 0.00885741-0.0196108j 0.0143556-0.00585861j -0.00874148+0.0198298j -0.0151531+0.00945271j -0.000713723+0.00127086j -0.00647141+0.00408678j 0.00249252-0.0029046j 0.00370987-0.00955206j -0.00507761-0.0153669j 0.0115318+0.000884242j 0.00927446+0.00385549j 0.0227327-0.00377968j 0.0252211+0.0057981j 0.0216593-0.00362708j 0.0123279+0.00709483j -0.0119485-0.0076851j 0.0187756+0.00829947j 0.0246915+0.00488456j -0.00243082-0.00405486j -0.0158886+0.0112024j 0.0018082+0.0328113j 0.00376252-0.000769343j 0.0109655-0.0146759j 0.00591052-0.031221j -0.00693308-0.0325722j -0.012112+0.0130158j -0.0312384-0.00363265j 0.00697017-0.0169297j -0.00390703-0.00359849j 0.00863106+0.0348029j -0.0135417-0.00953585j -0.0083606+0.0155991j 0.00292911-0.008302j -0.00765611+0.016542j -0.0289578+0.00134713j -0.0121096-0.00742733j 0.00142141+0.0179239j 0.00474402-0.00269226j -0.00350223+0.00320388j -0.00319426-0.0100054j 0.00385921+0.00632281j 0.0094528+0.00424363j -0.0184817-0.00638671j -0.00281845+0.00257099j -0.00965386+0.00420756j -0.000130064+0.00485866j -0.0247936+0.00690535j -0.0217635+0.000292376j -0.00172329-0.00423336j -0.000199959-0.00206755j 0.0120558-0.0141976j 0.00653397+0.00514425j -0.00458426-0.00455484j -0.00338128-0.0010441j 0.0129901-0.000473069j -0.00129691-0.000897358j 0.00356569-0.00176955j -0.00087304+0.00035518j -0.00664824+0.00790435j 0.00330616+0.00676639j 0.00140817+0.0141769j -0.00300364-0.000918548j 0.00995735-0.0138574j -0.00089272+0.00783008j 0.0109297+0.00937925j -0.017985+0.0118579j -0.00971617+0.00382229j 0.00543746-0.00446927j -0.00903863+0.0167045j 0.0118374-0.0134184j 0.00519704-0.00427149j -0.00103848-0.00262308j -0.00933661+0.00407025j 0.00924072-0.00377957j -0.00661985+0.00887433j -0.00446415+0.00397353j 0.00448188-0.0139579j 0.00965036-0.0119279j 0.000283727-0.00291453j -0.0105129-0.000890507j 0.00801422-0.00962059j -0.00823282-0.00127271j -0.00771692+0.00964365j 
