-0.180773+0.00840524j -0.0947907-0.0127317j -0.0278417-0.0421235j 0.00297057+0.0718464j 0.0128964-0.0563528j 0.000892937+0.00124465j 0.0281827-0.0164583j -0.0167246+0.0123866j 0.0161851+0.0254031j -0.00159417+0.0219892j 0.0264863+0.0214524j 0.0128476-0.00964351j 0.0133177-0.0201134j 0.0054195+0.0355565j -0.0344742+0.00893345j -0.000288156-0.00274452j 0.0105826+0.00779018j 0.0136618+0.00680725j 0.00358609-0.00240078j 0.0101966-0.0092187j -0.0207263+0.00834557j -0.00910514+0.0122568j 0.00633432+0.0195776j 0.00152111-0.0049398j 0.0146597+0.00285354j 0.00271792-0.0127903j -0.0165417-0.00780506j 0.00368833+0.0259307j -0.0133126+0.00186387j 0.00427598+0.00338992j -0.011989+0.00237478j -0.0101041-0.0226934j -0.0100799+0.00979959j -0.0205575+0.0102336j -0.0201984+0.00923447j 0.00810501+0.0157584j -0.0011812+0.000368157j -0.00334512+0.00448241j 0.00157017-0.00626703j 0.00100879+0.00559151j 0.00136168+0.000192514j 0.00575415+0.0125214j -0.00251583+0.00184733j -0.0126475-0.0062384j -0.0114473+0.00181975j -0.00868231+0.00664101j -0.00439428+0.00165871j 0.000720043-0.000296578j -0.00118807+0.00275561j -0.0118926-0.00397885j -0.00345811+0.00344552j -0.0030148-0.00211999j -0.00434637-0.0020848j 0.00641645-0.00933407j -0.00279564+0.00523728j -0.00335991+0.0139987j -0.0049474+0.00570301j 0.00148331-0.00307047j -0.00299893-0.00593157j -0.00899303+0.000361094j -0.0120943-0.000445453j 0.00801541+0.00630291j -0.00123886+0.00512368j -0.00511454-0.00438409j -0.00713058-0.000299878j 0.000802673-0.00219128j 0.0106373-0.0150065j 0.0079185+0.00185164j 0.00031134-0.00345959j -0.00621633-0.014583j -0.00106052-0.00386514j 0.00148505+0.00283329j 0.0011674+0.0127792j 0.00172365+0.00488814j -0.010099-0.0141851j 0.00525538+0.00462884j -0.00622585-0.0037301j -0.0032303+0.00137407j 0.0031135-0.00206449j -0.00645761-0.00168731j -0.00386073+0.000823769j -0.0138004+5.43556e-05j 0.00980047-0.00958506j -0.00129833+0.00171013j 0.000386783+0.00513185j -0.0175224+0.014826j -0.00286185-0.0104101j 0.00153392+0.00216694j -0.0121287-0.00905143j -0.00185274-0.00186159j 0.00629716-0.00485174j 0.0014582+6.55077e-05j -0.000999977-0.00102304j 0.00172279-0.000203748j -0.00367149-0.00177923j -0.00236535+0.00164056j -0.000197457+0.00204271j -0.00430966+0.00170659j 0.00590255-0.00611648j -0.00219731-0.000490521j 0.000841043+0.00379981j -0.00158091+9.27338e-05j 0.00296991-0.00369698j 0.00103696+0.00348572j 0.00294484+0.0101208j 0.00105159+0.00524985j -0.00319243+0.000117721j -0.00359172-0.00252888j -0.00136032+0.00357455j -0.00857487-0.004399j -0.00220076-0.00473466j -0.00599352+0.00333372j 0.00471471+0.00134998j -0.0085235-0.000237324j 0.00403476-0.000167951j -0.00153604+0.00145024j -0.00823311-0.000558366j -5.05314e-05+0.00903883j 0.00709341+0.0043046j 0.00627274-0.00367137j 0.00130862+0.00146348j -0.000681128+0.00100135j -0.00218449-0.00154745j -0.00109644-0.00117427j -0.00478666+0.00394838j 0.00190302+0.00457427j -0.00515961+0.0141073j -0.00338103+0.00124647j -0.00527219-0.00609941j 0.00194687+0.00182624j 0.00011502+0.00081973j -0.000743196+0.00344248j 0.000872977+0.00369846j 0.00122862-0.00101429j 0.00331306+0.00733853j -4.31404e-05+0.00224726j -0.00268013-0.0020227j 0.00231266-0.000776865j 0.0120315+0.00598234j -0.00617503+0.000890828j -0.000493732-0.002507j 0.00180048+0.00334595j -0.00654126+0.000909078j 0.00430742-0.000300308j 0.00249629-0.0018476j 0.00122125+0.00309292j -0.00994984+0.00784989j 0.00267924+0.0024751j -0.0095222+0.00101176j 0.00283757-9.69175e-05j 0.000992676+0.0015771j 0.00120209+0.00324623j 0.000641379-0.00458844j -0.000117633+0.00110251j -0.00370596-0.00356801j -0.00284889+0.00180945j -9.74803e-05-0.00822637j -0.000161445+0.00342617j -0.00906101-0.00410446j 0.00209121+0.00871753j -0.00111962-0.00859319j 0.00514908-0.00251642j -0.00247258-0.00503179j 0.000868809+0.00149699j 0.0015407-0.000851932j 0.0011808+0.00201225j -0.00694603-0.00201111j -0.00569455-0.00387527j 0.0069215-0.00985516j -0.00392297+0.00676962j 0.00852663-0.000836041j -0.00269511-0.00283588j 0.0011037-0.0033757j -0.00323906+0.000520296j 0.0132874-0.00107605j -0.00139266-0.00568155j 0.00296459-0.00454249j -0.00130426+0.00307451j -0.00446762+0.013374j -0.00428085-0.00216635j 0.00356745+0.00749885j -0.0012737+0.00186577j 0.00195848+0.000977715j 0.00617488+0.00496237j 0.00271026-0.00561445j -0.00500456+5.69849e-05j -0.00354721-0.00323655j -0.00590453-0.00427899j 0.00658228-0.00128865j 0.00306298-0.00288291j 0.0056449+0.00349669j -0.004725+0.0050398j -0.00300843-0.00509199j 0.00440837-0.00275325j -0.00494289-0.00463137j -0.00414663+0.00396144j 
0.599757+0.000414832j 0.755809-0.000867678j 0.0162521-0.00193831j -0.00198698-0.00278579j 0.0113567+0.00513167j 0.0402029+0.0258253j 0.0138656-0.034793j 0.0105751-0.039393j -0.0396173+0.00322258j 0.0190081+0.0228098j -0.0294301-0.00731235j 0.0383171-0.0065136j 0.00521168-0.0197305j 0.0213804+0.0240389j 0.0277079-0.0279297j -0.0128459+0.0332821j 0.0123418-0.00843202j 0.00272432+0.00382171j -0.0228598+0.0086341j 0.00699036-0.0024912j -0.0130118+0.00198613j 0.0351012-0.00743315j -0.0265505+0.00735934j -0.00474388+0.00256543j -0.0186093+0.00079474j -0.0159333+0.00312658j -0.0165948+0.00259692j -0.0124149+0.00432806j -0.0213866-0.00920132j 0.0214889-0.00334299j -0.0115273-0.00384952j -0.0046138-0.0109896j 0.0138778-0.000150164j -0.00787511-0.0133232j -0.00150582+0.00355714j -0.0333508-0.0104153j 0.0166804+0.00515586j 0.00821742+0.00775031j -0.0105584+0.00359935j -0.012286+0.00725018j 0.00669586+0.00866564j -0.00220994-0.00798419j 0.000675588-0.00816746j -0.00632966-0.00680311j 0.00922148+0.00143376j -0.00332301-0.0167983j 0.0036387+0.000772432j -0.00737257+0.00470222j 0.0127532-0.0116987j 0.00452767+0.0108864j -0.0160222+0.0042378j 0.00541359-0.00303299j 0.00164617+0.00531765j -0.00258994-0.00167519j -0.000285232+0.00691236j -0.00803006-0.00296453j 0.0273534-0.000929202j 0.0102975+0.0031368j 0.00285437-0.0121171j -0.0008332+3.28871e-05j -0.0074337+0.00365152j -0.00905722+0.00184777j 0.000747184+0.00204747j 0.00619504-0.000157799j -0.000623372-0.00884395j -0.000107682-0.00168929j 0.0100175-0.000653039j 0.00328246+0.00692214j -0.00635756-0.00180183j -0.00144494-0.010266j -0.0040879+0.00474463j 0.0011085-0.012426j -0.00839745-0.00538799j 0.0164037+7.90933e-05j -0.00365685-0.00574101j 0.00915886-0.0044533j -0.00583605-0.00660344j 0.00101027-0.00365409j -0.00481292-0.0116696j -0.00282836-0.00357006j -0.00521796+0.00756041j 0.00852416+0.00114526j 0.00825+0.000879174j -0.00230122+0.0101045j 0.00848082-0.0144721j -0.00856371-0.00604953j 0.0119046-0.0103445j -0.00619919+0.00852348j 0.0203952-0.00986454j 0.00345749+0.0111716j 0.0011247+0.0226654j 0.00203645-0.00530938j -0.00372648+0.00115055j 0.00112944-0.00734777j -0.0022351+0.00377722j 0.00919793+0.00739565j 0.00805666-0.00601749j 0.00447698-0.0030734j -0.00352961-0.00137977j -0.0121753+0.00481068j -0.00692689+0.000906828j -0.00490884+0.00424806j -0.00774272-0.00997093j -0.00365167+0.00115296j -0.00550487-0.00481642j -0.00372776+0.0117707j 0.00732132-0.000663065j 0.00357806-0.00192552j 0.00373726+0.00209901j -0.00141104-0.00352724j -0.000598998+0.00751604j 0.00574767-0.00521166j 0.00459402-0.001266j -0.00324133-0.00290879j 0.00117777+0.00283159j 0.00309117+0.000709474j 0.00214296-0.00511176j 0.00775076-0.00123471j 0.000548304-0.00199088j 0.00210345+0.00426466j -0.00575251+0.000306221j -0.0045015+0.000553251j 0.00386394-0.00727627j 0.00267636-0.00270623j -0.00306521+0.0107317j -0.00478407+0.00252056j -0.00274763-0.00304314j 0.00377465+0.00171924j 0.00156198-0.00364151j 0.00371261+0.00319073j -0.017271+0.00106254j 0.00962376+0.000108253j -0.00318845-0.0014627j -0.0081066+0.00230015j -0.00273352+0.00374452j -0.00135455-0.00859574j -0.00345724+0.0012302j -0.00163598-0.00152482j -0.00492472-0.000544575j -0.00322467+0.00228865j -0.00235639+0.00292916j 0.00660043+0.00621211j -0.00579302-0.000491078j -0.00246533+0.00311142j 0.00270556+0.00416191j -0.00240582-0.000732672j -0.00429213-6.00731e-05j -0.00483593+0.00226332j -0.00253455-0.00361762j -0.00488775-0.000975986j -0.00704237+0.0022042j -0.00347264-0.00220771j -0.00412856+0.00171554j -0.000558458+0.00680529j 0.00661411+0.00477174j -0.0107051-0.00204749j -0.00148625+0.000380584j -0.00373458+0.00945272j -0.00429388-0.00223975j 0.00409136-0.00430934j -0.00669612+0.0037549j 0.00371895+0.00324532j -0.000921268-0.00243032j 0.00366371+0.0036633j -0.00178667-0.00251412j 0.0102765-0.000729168j -0.00154471+0.00466253j -0.00217416+0.00397422j 0.00314592-0.00999807j -0.00196295+0.00382136j -0.00088098+0.000371609j 0.00148191+0.00511606j 0.00224121+0.00777558j -0.00522012+0.0028945j -0.00261588-0.00387293j 0.00455221+0.006028j 0.00166051+0.00172426j -0.0078172+0.0044742j -0.00541319+0.0031746j 0.00316645-0.00174116j -0.00286168+0.00872231j -0.00282261-0.000963733j 0.000546924-0.013196j -0.0102986+0.00339191j 0.00278218+0.0112228j 0.00953071-0.00586021j -0.00224869-0.00131355j 0.0015554-0.0102414j -0.00443683+0.0111154j -0.000319843+0.00785299j -0.00312366-0.00109499j -0.00754188-0.00434869j 0.0174913-0.00198252j -0.000671361+0.00516502j 0.0144909+0.00635891j 0.00562156-0.00878588j 
-0.760481-0.00222014j 0.637825-0.000661239j -0.0136703+0.00297075j 0.0145031+0.00143343j 0.00702548-0.00131731j -0.0259587-0.00545556j 0.014905+0.0363377j -0.00521892-0.025236j 0.0457837-0.0218189j 0.0327742+0.0197834j -0.0485016-0.0543833j 0.0326193-0.0404168j 0.0549555-0.0326762j 0.0177238+0.013155j 0.00122282-0.0186855j 0.00136916-0.0163467j -0.0116383+0.0177582j -0.0167766+0.0123643j 0.00336129+0.00170491j 0.0241025-0.00929173j 0.00407312+0.0044924j 0.00313874-0.00879572j 0.0263588-0.00740619j -0.00189885-0.0017639j -0.0165406-0.000264906j -0.0304516+0.000151207j -0.0138971-3.7235e-05j -0.0219129-0.000671524j 0.0239434+0.00823558j 0.00940285-0.00774503j -5.21102e-05-0.00235659j -0.0299899-0.00649922j -0.0298348+0.000230485j 0.0118548+0.00441914j -0.0174558+0.000765773j -0.0127254+6.06269e-05j -0.0074113+0.000214476j -0.0140091-0.00673844j 0.0110486-0.00129718j -0.00249553-0.00717962j 0.00468072+0.00824889j -0.00383783+0.00931652j -0.00999771-0.0110765j 0.00209849-0.00182077j -0.00537507-0.00123983j -0.00467057+0.00918547j -0.00078603+0.00449069j -0.00211622+0.00673838j 0.00160273+0.00269136j -0.00964274+0.0149542j 0.00142202+0.00366646j -0.00457815-0.0136247j 0.0103316-0.00488738j -0.0151431+0.00200769j 0.00925043+0.0101685j 0.0197813-0.00253587j -0.00573097+0.00577899j 0.00620334-0.00210491j -0.00205843-0.00312088j -6.75713e-05-0.00712218j 0.00191481+0.0011318j -0.0137203+0.00217602j 0.00588261-0.00851211j 0.00768619-0.00341489j 0.0116879+0.00143201j -0.00210836-0.00167189j 0.0143965+0.00243765j 0.00611609+0.00323234j -0.0147177-0.0023622j 0.00216887+0.00105794j 0.00377139+0.0100063j -0.00370138+0.000138461j 0.0134245-0.00888679j -0.00763943-0.00662079j -0.00571943-0.00398077j 0.00694106+0.00151736j -0.00539101+0.0126799j 0.000524561-0.00872204j -0.00191915-0.00826735j -0.00487718-0.00787581j 0.00910149-0.00655853j -0.00794696-0.00106181j -0.0109401-0.00655365j 0.00891233+0.00444566j -0.00346986+0.014601j -0.012685+0.0139749j 0.00717712+0.0129031j -0.00466338+0.0108787j -0.00357062-0.000933069j -0.00390108-0.00960497j 0.00108078+0.00571339j -6.02212e-05+0.00392443j 0.00383271-0.0047606j 0.00066061+0.00337685j 0.00272898-0.00803324j -0.00333216-0.00383926j 0.00261496-0.00130476j -0.00230376-0.00406205j 0.0108269+0.0041124j 0.00547443-0.00195668j -0.00259711-0.00205846j -0.00433951-0.00506302j 0.00483105-0.0077036j 0.00246411+0.000850778j 0.000350288-0.000434296j 0.00044831-0.00166187j 0.00482584-0.00203235j -0.00352027+0.00287968j -0.000697355-0.00270357j -0.00168164+0.00187269j 0.00649782-0.00229458j 0.00115792-0.000708183j -0.000105459-0.00511273j -0.00407452-0.00214674j -0.00226293-0.00927383j -0.00434368+0.00259362j -0.00415818+0.0022462j 0.0038096-0.0069701j -0.000225193-0.0128142j -0.00230645-0.00102128j 0.00228882-0.00304033j 0.0140178-0.00106791j -0.0018406+0.00026328j -0.00138003+0.00221723j 0.0053034+0.0079248j -0.00715319+0.00523975j 0.0143113+0.00011063j 0.00178108+0.00190658j 0.00590398-0.00939749j -0.00363992-0.00387779j 0.00309762-0.00170691j 0.00575183+0.00519613j -0.00115715+0.00521843j -0.00035699+0.00562376j 0.00115875-0.00587066j -0.00245999-0.00123226j -0.00766283+0.00410442j 0.00708006-0.000891208j -0.0146559+0.0032336j -0.00123997-0.000332009j 0.000691815+0.000407607j 0.00145153+0.0070016j 0.00213206-0.0057193j 0.00343396+0.00490875j -0.000400139-0.00334794j 0.00512611-0.010229j -0.00976304+0.000693606j -0.00496273-0.00300024j -0.00465726-0.00212673j -0.0101067-0.00274229j -0.000694581+0.00058356j 2.19079e-06+0.00857118j 0.00487764+0.00405587j 0.00225162+0.00465379j -0.0050105+0.0027106j 0.00917557-0.00384163j -0.00578607+0.000547332j 0.00235779+0.00330401j -0.00642975-0.00424247j 0.000466121-0.00759815j -0.00277703-0.00247251j 0.0064983-0.00271628j 0.00027094+0.013735j 0.000112851-0.00342218j 0.00132865+0.00663705j 0.00475058-0.000675769j 0.00292719-0.00348095j -0.00591765-0.000202885j -0.00423274-0.0103607j 0.00348877+0.0011963j 0.00509687+0.00216251j 0.00434887+0.000191841j -0.000714862+0.00321988j -0.00282686-0.00480814j 0.00132685-0.00231284j 0.000187729-0.00838966j 0.006245-0.00292875j 0.00344036-0.00402629j -0.00535507+0.00412162j -0.00951912+0.000158953j 0.000250045-0.00858313j -0.00297236+0.00735433j 0.00579773+0.00405228j 0.00348258-0.00552255j -0.00158306+0.00552377j 0.00143928-9.43773e-05j -0.00666052-0.00818319j 0.0054105+0.00114281j 0.000498854-0.00267093j 0.00957864-0.00456253j 0.000877305+0.00307894j 0.000254117-0.0033255j -0.00491106-0.00362524j 0.00794496-0.000500305j -0.00299074-0.00514068j -0.0058977+0.00144642j 
-0.141399+0.0109518j -0.131692+0.0255203j -0.362689-0.0554893j -0.36599-0.107686j 0.304301+0.130769j 0.120513+0.00937725j 0.0927548-0.00952872j 0.0450149-0.0697397j 0.0397483+0.00959761j -0.0224479-0.056735j -0.0205242-0.0169735j -0.0341178+0.0756024j 0.0139841-0.0633911j -0.0444726+0.0198914j 0.00299227+0.037061j 0.00426254-0.000631519j -0.0106103-0.00377754j 0.00904753-0.00937676j -0.0200566+0.00136933j -0.0216865+0.00856768j -0.0333402-0.00597547j 0.0133262-0.0113131j 0.00145117+0.00191451j 0.00311589+0.00723274j 0.00231714+0.0233987j 0.00322203-0.00196249j -0.0279387+0.0205165j 0.00449815-0.00997379j 0.0112051-0.014777j -0.0219841+0.00164606j -0.0125348+0.00112739j 0.0128232-0.0286674j -0.00204364-0.0142167j 0.00856603-0.034557j -0.00165936+0.0248605j -0.00755289+0.00224252j -0.0240312+0.0271855j -0.00979231-0.0114664j -0.00486248+0.0221453j -0.00197615+0.010341j -0.0132684+0.00749933j -0.0169373-0.00247677j 0.0160187+0.014234j -0.0203884-0.00953089j -0.00660631+0.00415278j 0.0120309-0.0134577j -0.0214383+0.00303421j 0.000305451+0.00715554j 0.00877092-0.00375142j 0.00657676+0.000946429j -0.00554193+0.00095677j -0.011012-0.00171263j -0.0039453+0.00751939j 0.00609342+0.00180679j 0.0118034+0.00382023j -0.00195231-0.00293968j -0.00127329-0.00747901j 0.00617573-0.00225469j -0.0142179+7.20817e-05j 0.0197691+0.00262907j -0.0231681+0.00119674j -0.0098708-0.00177806j -0.0064737-0.0016901j -0.00138016-0.00325295j -0.00645099-0.00485666j 0.0105972+0.00287088j 0.000993465+0.00166262j -0.000100303+0.00845964j 0.00586528+0.000812138j 0.00823492-0.00664621j 0.00916511+0.000386606j 0.0071018+4.13462e-05j 0.00719582-0.00794374j -0.0162023-0.0100988j 0.00873376-0.0182987j 0.00753034-0.00428888j 0.00929682-4.96003e-05j -0.00782833+0.00106858j -0.000946353-0.00175372j 0.0127977+0.0112652j -0.00121066+0.017242j 0.0142506-0.0156108j -0.0105034-0.0188583j -0.00692216-0.00374071j 0.0170196-0.010276j 0.00323141-0.0167889j -0.00354543-0.00103629j -0.0377066+0.0134776j 0.00444732-0.038095j 0.000759883+0.029338j 0.0168831+0.00532951j 0.01009+0.0131292j 0.00430656-0.00117356j 0.00949544+0.000248027j 0.00170644+0.00289958j -0.00390064+0.00429543j 0.0139921+0.0151079j 0.0135911-0.00885733j -0.00679013+0.0096092j -0.00624683+0.000781273j -0.00456483+0.00921784j -0.00215285+0.0105336j -0.00166936+0.00402514j -0.0131924-0.00906334j -0.0127398+0.000703621j 0.00589234+0.0037188j -0.00379248+0.00416648j -0.000413937-0.00945355j -0.0041292+0.00265653j -0.00513752+0.00698304j -0.00372844-0.00499469j -0.0022567-0.00149902j 0.0108617+0.000735338j 0.00410537+0.00476675j -0.00754382+0.00359345j 0.00151165-0.000710751j -0.00122154-0.00363311j 0.00309436+0.00117633j -0.001969-0.00446063j 0.00544384+0.00976233j 0.00310653+0.00386018j -0.00662166-0.000273638j -0.000977205+0.00974181j 0.00235457+0.00167614j 0.000682969+0.00579637j -0.00280712+0.00502816j -0.00175396-0.00472966j -0.0035366+0.00172276j 0.00100657+0.0022182j 0.0111094-0.00347888j 0.00725595+0.00245451j -0.00307612+0.00150814j -0.00127932-0.000934714j -0.00428597+0.000203192j 0.00551048+0.00695225j -0.00636887+0.00197304j -0.000952973+0.000580433j -0.00303451-0.00353581j -0.00514758-0.00740208j -0.00372653-0.00147657j -0.00224201-0.00136884j 0.0142014+0.00785134j 0.000776193+4.53637e-05j 0.00681618-0.00127313j 0.00354288-0.000919701j -0.00261869-0.000113593j 0.000582851+0.00029305j -0.000963604+0.00317475j -0.00226126-0.000873965j 0.00641015+0.0037482j -0.00363997+0.00725806j 0.00523908+0.0066018j 0.00205536-0.00736326j -0.00611627+0.00316085j -0.00702584-0.0129016j 0.00458941-0.00199894j 0.00103644-0.0099376j -0.00193004-0.00271463j 0.00247093-0.000858584j 0.00395417-0.00560075j 0.000110647-0.00818814j -0.000688964-0.00414887j 0.00396975-0.00360159j 0.00131614-0.00269355j 0.00206987+0.0030942j -0.00230251+0.00493885j -0.00428335+0.00309003j 0.00147489+0.00125427j 0.00465591+0.00276292j -5.85737e-06-0.00128105j -0.0110004-0.00247238j 0.00761877+0.00344209j 0.00203053-0.00265158j -0.000485868+0.00291913j -0.00141702+0.00829864j -0.00399128-0.00261975j -0.00898247-0.00477278j -0.0071887+0.00562088j 0.000477698-0.011476j 0.00070887-0.00251289j 0.00236266-0.00467193j -0.00730725+0.00958767j 0.0046413-0.00819561j -0.00605109-0.0042323j 0.00190449+0.00833218j 0.0027322+0.00342431j -0.00840085+0.010151j 0.0106012-0.0150118j 0.00408889+0.0117409j -0.00522077+0.00462493j -0.00563714+0.00720998j -0.0175407+0.0238567j 0.0174477-0.0284868j -0.00662168+0.0212565j 0.0188989+0.00125996j 0.00750324-0.00283198j 
-0.085694+0.0712215j 0.051642+0.0444686j -0.337786-0.234958j 0.0580191-0.145905j -0.491116+0.0246307j 0.110064+0.0537438j -0.0155339+0.0121385j 0.0225369-0.0306383j -0.00676346+0.0538579j 0.0413075-0.0444835j 0.0330365-0.0296131j -0.0231658-0.0125611j 0.0435769+0.0261907j 0.0200185-0.0645237j -0.0254415-0.0214041j -0.0122814+0.00247708j -0.000604673+0.00127481j -0.0200484-0.000109368j -0.0145085+0.00312963j -0.0224029+0.0101352j 0.00389501+0.00709478j -0.0225628-0.00655277j 0.00439799+0.00305218j 0.0212341+0.00329174j 0.00376083-0.0273273j -0.0293401+0.0148917j 0.0138846+0.00327107j -0.0100285+0.0259554j 0.00359136-0.0143541j 0.0135391+0.0235604j 0.0103356+0.0126901j -0.00900664+0.015258j 0.0227833-0.018136j -0.00268351-0.00874898j 0.0101476-0.0364157j 0.00906896-0.00061399j -0.00159578+0.0217909j -0.0228929+0.011538j 0.00169944+0.00497384j -0.00672774-0.0188184j 0.004592-0.00404501j -0.000758837-0.0240357j 0.0139893+0.00199319j 0.00388103-0.00524018j 0.0112523+0.00694895j 0.00868039-0.00164966j -0.0231355-0.00791551j -0.015585+0.00262545j 0.000787653+0.00239447j 0.00638596+0.00360965j 0.000416418-0.000325651j -0.0146587+0.0103329j 0.00955581+0.01051j 0.00743533+0.00720045j -0.00627277-0.00679212j -0.000641765+0.00813162j -0.0163935+0.00338491j -0.000619718-0.00524792j 0.00366211-0.0108655j -0.00597709-0.00546171j 0.0136077-0.0157409j -0.00826803-0.0122132j -0.000948348+0.0113736j -0.0108421+0.00958601j -0.0127365-0.0108382j -0.033261+0.000326715j 0.00803361-0.00574193j -0.00296828-0.00667409j -0.00109529-0.0113678j -0.00188094+0.00681683j -0.00613216-0.00769864j 0.00446796+0.013261j 0.0047218-0.0182727j -0.0056692+0.00230959j -0.0109332+0.0176653j -0.00290908+0.00705683j -0.00569511+0.0046263j -0.0127456+0.00489833j -0.0322467-0.00966103j -0.0144567-0.00794493j 0.00610799+0.0101489j 0.0154478+0.00921772j 0.01486+0.00852773j 0.00314123-0.00400914j -2.15619e-05+0.0126747j 0.0112905-0.0331546j -0.00440814+0.00404142j 0.00321257-0.0219188j 0.0218064-0.0135056j 0.0111934-0.0120927j -0.0207396-0.00822589j 0.0103751+0.00472486j -0.00489113-0.0128952j 0.00454476+0.00257521j -0.00684472-0.000109135j -0.00642476+0.00493263j 0.0061823-0.000998249j 0.0127693-0.0050037j 0.000695616+0.00228497j 0.00227985-0.00646472j -0.00182794+0.000435497j 0.00605643-0.0049203j -0.000859285+0.0119304j -0.00059393+0.000987054j 0.00335487-0.0125118j 0.00208708-0.00334425j -0.00106561-0.00554274j 0.00828217+0.0105394j -0.00266888+0.00262371j 0.00240839-0.00549843j 0.00770187-0.00237452j -0.00590508+0.00858245j 0.00460372+0.00785466j 0.00787238+0.000301275j -0.00221817-0.00576716j 0.0146501+0.0103895j 0.00585325+0.011385j 0.00266364-0.00533415j 0.00828063+0.00128564j 0.00239083+0.00374121j -0.00142942-0.00281361j 0.000186087+0.00513166j -0.00217729-0.00752876j -0.00353558-0.00429838j 0.00403217-0.00435625j 0.00178909-0.00910654j -0.00215762+0.00349646j -0.00556972-0.00371338j -0.000514995+0.000589155j -0.0100044+0.00248533j 0.00238685+0.00208063j -0.00187149+0.0109233j 0.00405499+0.009585j -0.00341747+0.00613572j -2.30954e-05+0.0104161j -0.000261348+0.00520399j 0.000969228-0.00650135j 0.00872613+0.000335193j 9.46547e-05+0.00311029j 0.00459646+0.0018821j -0.00737042+0.000387985j -0.00473971-0.00318586j -0.00111886-0.00857094j -0.000852791+0.00729881j 0.0036921+0.00355825j -0.0100236+0.00238897j -0.00565801-0.00361999j 0.00210971+0.000318942j 0.000347422+0.0141112j -0.00069914-0.00897656j 0.000964254+0.000657348j -0.00299074+0.00627906j -0.0057315-0.00432523j 0.000812078-0.00932755j -0.00152302+0.00663092j 0.00711095-0.00409553j 0.00273484+0.00835881j -0.00354599-0.00594645j -0.0100933+0.00113971j 0.000924708-0.00082347j -0.00356141+0.0113763j 0.00126028+0.0030271j -0.000162737+0.00353753j -0.00150548+0.00231522j 0.0050786+0.00441264j -0.00414406-0.00277916j -0.000469716+0.00604203j 0.00678724+0.0108541j -0.00807827+0.00118644j 0.000393434+0.0088955j -0.00501273+0.00062822j -0.00177461-0.00127308j -0.00299692+0.00566415j 0.00130067-0.00367227j 0.00137975+0.0123474j 0.00564934-0.00624557j 0.00252447-0.00678211j -0.000581989-0.00627291j 0.00384739-0.00643292j 0.00468712-0.00947505j -0.00569072+0.00853936j -0.00343103-0.00395193j -0.0104299-0.00248775j 0.00195924-0.00371084j 0.00500582-0.00744255j -0.00131777+0.00205117j 0.00219783+0.00154479j 0.00569729+0.0104156j -0.0102364+0.0131641j -0.00581272+0.0134905j -0.0100796+0.0141889j 0.00605453+0.00282797j -0.00482408+0.0171138j -0.0147466+0.0130826j -0.000870691+0.00430502j 0.00978824-0.00474819j 
