0.00133095-0.00853182j 0.00824714-0.000875521j 0.00258557+0.00402211j -0.0161099+0.0116034j 0.00764187-0.0056381j 0.00657428-0.00703579j -0.0208477+0.00792378j -0.000983124-0.00215835j 0.0262861-0.0102788j 0.0202219-0.00217731j 0.00450826-0.000197408j 0.0141635-0.00290931j 0.00580796+0.000195579j -0.035951+0.00820397j -0.00557856-0.00275241j -0.0052723-0.00354358j -0.0158607+0.00604583j -0.00865455+0.000525913j 0.0147819+0.00765219j 0.0160854+0.005705j -0.0232741-0.00624765j 3.04494e-05+0.00211931j -0.0170371-0.0149528j -0.000184088+0.0219577j -0.00564256-0.0114933j 0.0173617+0.00150941j -0.00423129-0.00142159j 0.00582598+0.00544892j -0.00104224+0.0032463j -0.0146857-0.0195564j -0.00061958+0.00352724j -0.00682154-0.0188855j 0.00553476+0.0023304j 0.00981099+0.02939j 0.00970169+0.0207394j 0.00464869+0.00373973j 0.00181323+0.0155691j -0.00326678+0.00129482j -0.00107282+0.00435083j -0.00544064-0.00919036j -0.00403017+0.00449984j -0.00592895-0.0115763j 0.000450095+0.00336122j -0.00017398+0.000893545j 0.00131415-0.0218073j -0.00226666+0.0186069j -0.00117025+0.00335738j 0.000151952+0.00706836j -0.00599514+0.00686302j -0.00340004-0.0139826j -0.00219504+0.0129634j 0.00276116-0.00109329j -0.00683523+0.00782471j -0.00232357-0.00444785j 0.0110271-0.020411j -0.0106058+0.00202845j 0.0129762-0.00138999j 0.00125303+6.57405e-06j -0.0057565+0.00685581j 0.00708649+0.00986558j 0.00696435-0.000124447j 0.00656121-0.000112964j -0.0027932+0.00300745j -0.000559254+0.00655452j 0.00109564+0.00530414j 0.00190525+0.00908511j 0.00349872+0.00361818j 0.00105207-0.00393377j -0.00722696+0.00379737j 0.00764005+0.0023085j 0.00186235-0.00724425j -0.00286469+0.00475835j -0.00683069-0.00534744j -0.0126212+0.00494248j -0.0111657-0.00718919j 0.00670991-0.0134443j -0.00578378-0.000982208j -0.000265148+0.00964523j -0.00539682+0.00689034j -0.00452493-0.012601j -0.00650152+0.0030137j -0.00407382+0.00523701j 0.00600024+0.000243368j 0.00357482+0.0115751j -0.00302397-0.000382886j 0.000685464-0.00356805j 0.000908727-0.00571156j -0.00171189-0.00190898j -0.00245464+0.000265878j -0.00340397+0.00529028j -0.00241476-0.00127858j 0.00126449+0.00275182j -0.00357306-0.00935348j 0.00114883+0.00385464j -0.00058716+0.00196484j -0.00350803+0.00190341j -0.00299207-0.00376871j 0.00110822+0.0127789j -0.00799808+0.00246688j -0.0035253+0.00308453j 0.00504465-0.00365299j 0.00201314+0.00752303j -0.00954543-0.00341338j -0.0041405-0.00216221j 0.00398665-0.00832322j 0.00981729-0.00214116j 0.005478-0.00391444j -0.000337683+0.00225691j 0.00947946+0.000593441j -0.00484682+0.00303361j -0.00100058-0.00263717j 0.00815898-0.006299j 0.00263099+0.00831209j -0.000425747+0.00235011j 0.00478912-0.000399488j -0.000223564+0.000554942j -0.00293236+0.00586566j 0.00147714+0.00093945j -0.00170291-0.00671514j 0.000908286+0.00157863j -0.0115554+0.00708399j 0.00498671-0.00420254j 0.00693443+0.00292471j -0.000130828+0.0075619j -0.00690074-0.0013328j 0.00533727-0.00592344j 0.00788686+0.00750725j 0.00134888-0.000800067j 0.0054973-0.00389853j 0.00584359+0.00241065j 0.00281625-0.0116207j 0.00544487-0.00176523j 0.0039444+0.00449793j 0.00592665+0.000675318j -0.00448012+0.00466088j -0.00363989-0.00349774j 
0.00973543-0.0138765j 0.0108017+0.00726394j -0.0114093+0.00820413j -0.00469995+0.000710829j -0.014234+0.00318546j 0.014777-0.00807487j -0.024492+0.0142658j -0.00376012-0.00298802j -0.0136001+0.00343823j -0.0248071+0.00732789j -0.00048863+0.00226163j -0.0264453+0.00188106j 0.00253704-2.21154e-05j 0.00687719+0.00541006j 0.0215346-0.000708702j 0.019398-0.000136613j -0.016319-0.000956116j -0.013274-0.0154338j -0.00676489+0.000102291j -0.00351125-0.000732256j -0.00800113-0.0122562j -0.0226612-0.0092283j -0.00169371+0.0095218j 0.00287429+0.0138225j -0.0213653-0.0114348j 0.0115624-0.0126827j 0.00626718+0.00469492j -0.0161578-0.0212391j -0.0018218+0.0104131j -0.0145881-0.00848326j -0.00197222-0.00138167j 0.00229003+0.0119496j -0.00199624-0.0120307j 0.0062941-0.00874426j 0.00176882+0.00952652j 0.0107254+0.028983j -0.00700684-0.0207625j 0.00449646-0.012924j -0.00753779+0.00712123j -0.000829508+0.0102431j -0.000755125+0.00675195j -0.0122667-0.0103887j 0.00156459+0.0140917j 0.00594041+0.000795119j -0.00113077+0.0132959j -0.000662165+0.00723394j 7.39436e-05-0.0145101j -0.00639822+0.0055685j 0.00678241-0.0104689j -0.000661862+0.00231365j -0.00499978+0.000797992j -0.0115112+0.00990434j -0.00613368+0.00398059j 0.00664136-0.0169025j -0.000675705-0.00441109j -0.00475123+0.000321702j 0.00532596-0.00611301j 0.00718019+0.00560091j 0.000439775-0.0012363j 0.00344331+0.00297589j 0.00124764+0.00827776j -0.00764198+0.00976997j -0.00692649+0.0088882j -0.0028446-0.00488348j 0.00527015+0.00564427j -0.00116053+4.65034e-05j 0.00252704+0.00599338j -0.000465694+0.00157909j 0.0120234+0.00169381j 0.00388842+0.00720445j -0.00789934+0.00313953j -0.00627032+0.00168782j 0.0051345+0.00789882j 0.0105628+0.00249558j -0.00232104+0.0124603j 0.002127+0.0105664j 0.000280375+0.00749206j -0.00893345+0.00132356j -0.00387104-0.0052969j -0.0119662+0.00356208j 0.00680763+0.00337449j -0.00402544-0.00479784j 0.000378628+0.00557916j -0.00262292+0.010146j 0.00178982-0.000888555j 0.00402478-0.00591491j 0.00232399+0.00776356j 0.00127458+0.0139728j 0.000911811-0.00384105j 0.00551044+0.00127727j -0.00182083+0.00402426j -0.00695138-0.00538725j -0.00100048-0.00471956j 0.0028977-0.0116887j 0.00245883+0.00150211j -0.00893936+0.00620384j 0.00906389-0.00494678j 0.0029935-0.00219029j 0.0109717+0.0011297j -0.000400161-0.000698102j -0.00258044+0.00568714j -0.00286836-0.000564104j 0.00144624-0.00193554j 0.00503238+0.00515092j 0.00293973-0.00897919j 0.000152154+0.00292259j -0.00119991+0.00450066j -0.00285374-0.00469886j 0.00632984+0.00611666j 0.00314374-0.00114457j -0.00223023-0.000418148j 0.000394566-0.00352171j -0.00162385-0.00341834j 0.00937178-0.00010898j -0.00537626-0.0002521j 0.00503296-0.00210171j 0.0016379-0.00193983j 0.00178286+0.00815243j 0.00808522-0.0051765j -0.00284647-0.00775718j -0.00597332+0.00224374j 0.000434284-0.00414254j -0.000548003+0.00653335j -0.00382521+0.000140556j 0.00254029+0.00191013j -0.00215963+0.00304861j 0.00104122-0.00258606j 0.0105677+0.000103658j 0.00324563-0.00435054j 0.00313123+0.00364758j -0.00398109-0.012693j 0.00786503-0.0108873j -0.00286554+0.000144088j -0.000531247+0.00465448j -0.00868586+0.0026315j -0.00173798-0.00746132j 
0.010617-0.00508375j 0.00208124+0.0107591j -0.00223573-0.00655533j 0.0200958-0.0126142j 0.00530489-0.003933j -0.00666611+0.000154803j -0.018329+0.0136293j 0.00418058+0.00362672j 0.00408906-0.000281417j 0.00919942-0.000918516j 0.0365512-0.00512646j 0.0128373-0.0024981j -0.0352424-0.00395513j 0.00754365-0.00100408j 0.00161147+0.00789887j -0.0141567-0.00527956j -0.00109774-0.000193589j 0.0272238+0.00378415j -0.00664349-0.00103802j 0.000741635+0.0147195j -0.00485493-0.00819966j -0.0225871-0.00926216j 0.00254611+0.0100511j -0.00231844+0.00338422j -0.0110768+0.00704025j -0.0159305-0.0163554j -0.00946427-0.0100682j -0.00935587-0.000714568j -0.00782623-0.00942954j -0.00895059-0.00526062j -0.00973786-0.0194651j -0.00725511-0.00454335j -0.00509461+0.00689634j 0.00383682+0.0209885j -0.000711885-0.0139536j 0.00159728-0.0130878j -0.00577481-0.0127354j 0.00861328-0.00924086j -0.00195423+0.0116654j 0.00416857+0.0220025j 0.00717197+0.00462258j -0.00580932+0.00316777j -6.70961e-05+0.00260618j -0.00776026+0.0031238j -0.00241464-0.0210746j 0.000199568-0.0115225j -0.00364485+0.00408627j 0.00967871-0.0260415j -0.00260846-0.00129286j 0.00961124+0.00190827j 0.000875454-0.00359781j -0.00748966+0.00635402j -0.000179432-0.00681878j 0.00972756-0.00825198j 0.00284855-0.00438629j 0.000218769-0.0178999j -0.00127373-0.00875727j 0.0147707-0.0052416j -0.00908079-0.00762643j 0.00156692-1.88464e-06j -0.00437041-0.00330665j 0.00358355+0.00183693j -0.000298472+0.00316082j 6.85174e-05-0.00280665j -0.00666354+0.00217045j 0.0060103-0.00068165j -0.00127511-0.0045045j 0.00609785+0.00707298j -0.00941831+0.00507454j 0.00489491-0.00577795j -0.00641504+0.00160293j 0.00596026-0.000292493j 0.00272956+0.00339969j 0.00430771+0.0087284j 0.000627217-0.0163265j 0.000165449-0.0026762j -0.00212242-0.00167442j 0.00546213+0.0134235j -0.00195999-0.00784891j 0.00816032+0.00494807j 0.00603722-0.00139923j 0.00354154+0.00700242j 0.00627202-0.00588514j -0.00529291-0.00123308j -0.00549558-0.00748673j -0.0122144+0.00597328j -0.00477684+0.0134129j -0.0049536-0.00407534j 0.00559631-0.00499603j -0.00471135+0.000839136j -0.000372842-0.0074207j -0.000816857+0.00189116j -0.00311369+0.00656122j -0.000923819-0.00278298j 0.000387439+0.00205942j 0.00162001+0.000295763j 0.00137065-0.000820536j 0.000158931+0.00140547j 0.0019017+0.00699243j 0.00787342+0.00368874j -0.00256942+0.0121871j -0.000949428+0.000895351j -0.000304834+0.0018638j 0.000520435-0.00756677j 0.00386817+0.00258232j 0.0049238-0.00842803j -0.00219641-0.00166415j -0.00785431+0.00257728j -0.00247425+0.00509825j 0.00208636+0.000167098j 0.00472098-0.00111406j -0.00738825-0.006113j -0.00139051+0.00738749j -0.00458946-0.000713192j 0.00904659-0.000177092j 0.00453443+0.000595719j -0.00156738+0.00411j 0.000342224+0.00369187j -0.00085909+0.00148615j 0.00704945-0.00369073j -0.00831116-0.0032686j 0.00529989+0.00608686j 0.00217522+0.00644341j 0.00465165-0.0052713j 0.00678998-0.00400975j 0.00294401+0.00602235j 0.00460037-0.00880374j 0.00367409+0.00150146j -0.00318789-0.00135807j -0.00736144-0.000404453j -0.00615448-0.00269213j 0.00276541-0.00934046j -0.00132354-0.00417366j -0.00765295+0.00283048j -0.0055767-0.00119458j 0.00189191-0.00433944j 
-0.00191979-0.00801909j -0.0090005-0.00838451j -0.0148947-0.0127704j -0.00435701+0.0230588j 0.00916508-0.00660016j -0.00289031+0.00542923j 0.00864601+0.0058345j 0.00150952+0.0136469j -0.0145729-0.0129921j 0.00902683+0.012091j -0.00071495-0.0150988j 0.00513616+0.0116006j -0.00836397+0.0107975j 0.00975599+0.00968844j 0.00121155-0.00927769j -0.00872005-0.0164692j 0.0093056+0.0100989j 0.00345687-0.0222551j -0.00168564+0.0107726j -0.00164279+0.00338299j 0.0179951-0.0314202j 0.0148709-0.0259562j -0.0150192-0.0188385j -0.0551714-0.000665834j 0.00791653-0.0419526j 0.0379203-0.00743337j -0.0022361+0.00981328j 0.000725896-0.00323543j -0.00211602+0.00741049j -0.00256886-0.00154774j 0.00466808+0.00636599j 0.00204585+0.00513294j 0.00230589+0.00213179j 0.00326828+0.00325943j 0.000135395-0.00818551j 0.00184574-0.00201291j -0.00216765+0.000737292j 0.000372247+0.00825874j 0.000344504+0.00276761j 0.000540583-0.00482008j -0.0015522+0.0099749j -0.00514128+0.0112203j 0.000916384-0.000686353j 0.00121443+0.00272284j 0.000719903-0.00505139j -0.00243277-0.0109323j 0.00218134+0.00268817j -0.00124622+0.00439422j 0.00593086+0.00772877j -0.00589801+0.0109854j 0.00878595+0.0123534j 0.00701107-0.0059097j -0.00356539-0.00155611j 0.000963953+0.00019993j -0.00742326+0.00333943j 0.00292152-0.00327722j 0.00743297-0.0117752j 0.0179652+0.00758322j -0.00773326+0.000115913j 0.0194458-0.00635707j 0.00174661+0.0132432j -0.00139272+0.00209207j -0.0073225+0.0121469j -0.0108446+0.00742054j 0.0082655-0.00273639j 0.00522679+0.00661219j 0.00537041-0.00672427j 0.000551966+0.00738665j -0.00213058-0.00265476j -0.0020071+0.000375273j -0.0109333-0.00380813j -0.00160313+0.00460214j -0.000818877+0.00550516j -0.000741274+0.00392618j 0.0024784-0.00382941j 0.00270005+0.00591553j -0.000618327-0.00825504j 0.00104497-0.0013907j -0.0129996+0.00109867j -0.00817598-0.00113158j 0.00174466+0.000269172j -0.0086403-0.00398977j 0.00628163-0.00267586j 0.00457474-0.0114613j -0.00504465+0.00948563j 0.00238241+0.00392822j 0.00475594+0.000860722j 0.000784522-0.0057401j 0.000547327-0.000921478j -0.00136191-0.000760662j -0.00752736+0.000698398j 3.73183e-05-0.00347573j -0.00894263+0.00577338j 0.00165798-0.00391373j 0.0103668-0.00244672j -0.00527818-0.0139488j -0.00117337+0.00570935j -0.00308655+0.000454317j 0.00199454-0.00503159j -0.00227827-0.00889292j 0.00347638+0.00194391j 0.00682013+0.00146454j 0.00306234-0.00132084j -0.00111575+0.00147454j 0.00582295+0.00760233j 0.00741884+0.00836465j 0.0061263-0.00885268j -0.0031625-0.000599127j -0.000568864+0.00574765j -0.000281186-0.00132781j -0.00631854+0.00593691j -0.00303559-0.00380199j -0.00155523+0.00240103j 0.00393119-0.00080401j 1.29002e-05+0.00374291j -0.00206813-0.00296783j 0.00862581-0.00159596j 0.00280584+0.000540018j 0.00455143+0.00290201j -0.00648721-0.00954229j 3.71873e-05+0.00511225j 0.00908152+0.00564221j 0.0154102-0.00335956j -0.00229106+0.0079299j 0.00358129-0.00501704j -0.000561618+0.000357009j 0.00289999-0.00172377j -0.00658905+0.0091489j 0.0119333-0.0046798j -0.00858229+0.0111961j -0.00376497-0.00220841j 0.0144776+0.00152871j -0.000895844-0.00516162j 0.0041808-0.00901157j 0.0110418+0.0218425j 0.0276956-0.00762755j 
-0.0079344-0.00982522j -0.00339189+0.00448039j -0.00370984+0.0136143j 0.00254046+0.0103185j -0.000875176+0.00349224j 0.00312808+0.0130406j 0.00737597+0.013115j -0.00896319-0.0210138j 0.00495916+0.0126316j 0.005545+0.00290934j -0.0144614-0.00366487j 0.0123354+0.00538328j 0.00276719+0.00912465j -0.0085547+0.000998481j 0.00969348+0.02778j 0.000270223-0.0133338j -0.00865815-0.0286492j 0.00975719+0.0018795j -0.00713843+0.0144718j 0.00334369-0.00902348j 0.0167024-0.0223873j -0.00747834-0.0157272j -0.0499748+0.0318232j 0.0133084+0.0130202j -0.0288183+0.00377383j 0.0034373-0.0323672j 0.00571616-0.000727068j -0.00570627-0.00695478j 0.0020247+0.0094968j -0.00458877+0.00426651j 0.00214089+0.002793j 0.00148342+0.0019882j 0.000152619+0.00218497j 0.000606074-0.00366893j -0.0011749+0.0029866j 0.0015144-0.00117855j -0.000561747+0.00254906j 0.0032046-0.000968479j -0.000972729+0.00451301j 0.0059381-0.00675714j 0.00222395-0.00294959j -8.34703e-05+0.0104638j -0.00202875+0.000516161j 0.00167672+0.00297117j 0.00933535-0.00193251j 0.0036867-0.00385694j 0.000637348-0.000577893j -0.00133524-0.00218537j -0.00331711+0.0108501j -0.00220242+0.00481606j -0.00412264+0.00234217j -0.00744118-0.005098j -0.0100797+0.00484754j -0.00423337-0.00250672j -0.00327562+0.00226027j 0.000759861-0.00897656j -0.014377+6.74137e-06j 0.00901794-0.0101527j -0.00176946+0.00380686j 0.00245572-0.00304742j 0.00669498-0.00670772j 0.00541692-0.00452305j 0.0103556+0.00482222j 0.000162288-0.00581371j -0.0104793-0.022071j 0.00794245-0.00332797j -0.0129481+0.000153083j 0.0044824-0.00806802j 0.00574554+0.0027566j 0.000913047-0.00369118j 0.00344863+0.0118561j -0.00199047+0.0101802j 0.0155662-0.00262815j 0.00617453-0.00803767j 0.0035946-0.00414701j -0.00464666-0.00348497j -0.00376591-0.00391924j -0.00234674-0.00484581j -0.00829859+0.00305323j -0.00762711-0.00221666j -0.00071356+0.00621161j -0.00458704+0.00437672j -0.000104825+0.00794698j -0.00572102-0.00449676j -0.00850509-0.00154958j -0.00623886+0.00559798j -0.000521954-0.00329078j 0.000170998-0.0102046j 0.0109448-0.000303707j 0.00545803-0.0027074j 0.00802933+0.00693006j -0.00048061+0.00255929j 0.00826962+0.00134789j -0.002558+0.00412573j 0.00352441+0.00821872j -0.00827834+0.00400198j 0.00323943+0.00958743j -0.0102688-0.000457535j 0.00462935+0.00089707j 0.00704669+0.00154435j 0.000502622-0.00863926j 0.000456413+0.00544044j -0.00262852+0.0101184j -0.00668559+0.00242674j 0.000633867-0.00145602j -0.00357569-0.00165041j -0.00299122-0.00189388j -0.0090714-0.00138148j -0.000176735-0.00627116j 0.0026984-0.00154132j -0.0029544-0.000654296j 0.00294813+0.00308044j -0.000920297-0.00453417j -0.000131896-0.00798974j -0.00650867-0.000225977j -0.00131282-0.000599094j 0.00470491+0.0168374j 0.00161611-0.00220172j 0.00695313+0.00253814j 0.0065685+0.00251418j -0.0109609-0.0059763j -0.00242164+0.0030691j 0.0039275+0.0109996j -0.00200398-0.000429534j 0.0121066+0.00956091j -0.00408317-0.000398799j -0.000940284+0.00553899j -0.00381624-0.00414732j 0.00226178+0.0115742j -0.00651577-0.00705072j -0.00878919+0.0031096j -0.0019272+0.00015343j 0.0141431-0.00202401j 0.00427325+0.0133598j 0.0198698-0.00305893j -0.00443998-0.0150133j 
-0.00508079-0.00652743j -0.000309601+0.00425951j -0.00330726+0.00612412j -0.00343396-0.00221265j 0.00515086+0.0181291j 0.00380139+0.00378924j 0.00551654+0.00751007j -0.00349188+0.00552804j 0.00173836+0.00829347j 0.00333237+0.0179296j -0.00988536-0.0286372j -0.00276453-0.0520446j 0.00225658-0.0553457j -0.000810737-0.0100653j -0.00203459-0.0125806j -0.000147912+0.0469921j -0.00985714+0.0187058j -0.00031201+0.0219508j 0.0049653-0.0206173j -0.0173343+0.022226j 0.0106587-0.0288767j -0.0182724-0.000252915j -0.00674757-0.00466894j -0.0143083+0.0037767j -0.00577906+0.00487306j 0.00209888-0.0141233j -0.000983829-0.00598528j -0.00624278-0.00090805j 0.0026016+0.00615703j -0.00239663-0.00144124j -0.000613561+0.0029221j -0.00264644+0.00456269j -0.00337302+0.000637519j 0.000795005-0.00293678j -0.00115865+0.000951706j -0.000580063-0.000220854j 0.000867245-0.00159207j -0.000116709-0.00111211j -0.00169712-0.00148912j 0.00286512-0.00328988j 0.00245613-0.0026448j -0.0015327+0.00944036j -0.00144968+0.00201225j -0.000532056-0.000336385j 0.00194918+0.00283207j 0.00103528-0.00234237j 0.00309902+0.00342501j 0.00135008+0.00274799j 0.000244058-0.000536559j -0.0020584+0.00111875j 0.000160327+0.000348779j -0.00491981-0.00562661j -0.00531729+0.00425036j -0.0067917-0.00173153j -0.00160586-0.00350491j -0.00441742-0.00170208j -0.0032267-0.00524958j 0.00941046-0.00764971j -0.0023771+0.00626798j -0.00179329+0.00316642j -0.00413326-0.00484102j -0.000641171-0.0111094j 0.00419402-0.001318j -0.00606611+0.00304855j -0.00281514-0.00350507j -0.00860077+0.00112629j -0.00212543+0.00323598j 0.00128689-0.00093644j -0.00267767-0.0108599j 0.00496481+0.00457223j -0.00256715-0.000212909j 0.00260776-0.00797917j -0.00133351-0.0121469j 0.0116331-0.00258669j -0.0110263+0.0109261j -0.000314706-0.00649697j 0.000750154+0.00249971j -0.00309189-0.00861364j 0.013038+0.000547452j 0.0110857-0.00479626j -0.00514339-0.00904521j -0.00921188+0.00216162j 0.00877758-0.00683188j 0.00190682+0.0031043j 0.012424-0.00647467j -0.00578031-0.0052933j -0.000680853+0.00714761j -0.0148399-0.00842924j -0.00727012+0.00799265j 0.0130849-0.00321035j -0.00529577+0.00515321j -0.00401661+0.00199672j -0.00439041-0.00930479j 0.00900386-0.00013815j -0.00130278+0.000790957j 0.00416506-0.00766871j -0.00240532+0.00161845j 0.00585334+0.00282493j -0.00424386-0.00901242j 0.00164254-0.00698716j -0.00570821+0.00218029j -0.00526505-0.00296116j 0.00803242-0.00887388j -0.00091636-0.00256056j -0.000671661+0.00335434j 0.00544768+0.00368006j -0.000862149+0.00475109j -0.00412373-0.000462648j 0.00233569-0.00557102j 0.00554026+0.00704854j -0.00331743-0.00577189j 0.000918242-0.000866246j -0.00166374-0.00245522j -0.00160344-0.00131013j 0.00415313-0.0014256j 0.00727036-0.011175j -0.0129001-0.00220221j 0.00495895-0.00211488j -0.00203397+0.000710356j -0.00230117-0.00204956j 7.85157e-05-0.00689793j 0.00639514+0.000137466j -0.002209+0.00843143j -0.00108379+0.000155459j 0.00448714+0.00279413j 0.00523999-0.00301236j 0.000339847-0.00977604j -0.00602929+0.00367154j -0.000388565+0.0037956j 0.00502013+8.00337e-05j -0.00381836+7.56565e-07j 0.000839476+0.00156198j 0.00452812-0.011019j 0.00886495+0.00162779j 0.00745914+0.00120123j 0.00121947-0.00636412j 
0.0012721+0.0015749j -0.000392119-0.00154215j -0.00068081-0.00492904j -0.000279749+0.000988788j 0.00178916-0.000866977j 0.0068664+0.0122304j 0.0011129+0.00992083j 0.00685456+0.0212039j 0.0117902+0.0278996j -0.000785948-0.00723955j -0.00141718+0.00510031j 0.00863876+0.0278561j -0.00684439+0.00238666j 0.00502479+0.0391234j -0.00442485-0.0157852j 0.00116649+0.00946654j 0.00675688-0.0328401j -0.000544107-0.0082678j 0.0094544-0.0333857j 0.0170043-0.0149623j 0.0146947-0.0181575j -0.0110934+0.0189259j 0.00826878+0.00137723j 0.00342575-0.00117127j 0.00529363-0.00211986j 0.00101733+0.00867315j -0.00258227-0.0014828j -0.00376625-0.00348371j -0.00255068+0.00388072j -0.00213486-0.00757125j 0.00223212+0.000906689j 0.000476878-0.00135544j -0.000701015+0.0018125j -0.00212858-0.00353249j 0.000364817-0.000743695j -0.00159577-0.00296907j -8.18653e-05+0.000982141j 0.00107707+0.00186237j 0.000670991+0.00151377j -0.0016239+0.00242319j -0.00079327+0.000642393j 0.000287399-0.00264414j 0.000662932+0.000378967j -0.00143324+0.00329616j -0.00147809-0.00252036j 0.000830354+0.00172301j -0.000469694+0.00187406j 0.00146005-0.00110252j 7.61996e-05-0.00190415j -0.00108161+0.00226616j -0.000824817+0.00496077j 0.00364178-0.00109412j 0.0015125-0.000509395j 0.000795087+0.00399201j 0.00204262+0.00115872j 0.00216005+0.00242939j 0.00180895+0.00165823j -0.00184196+0.00688547j 7.16144e-06-0.0013616j 0.0052402+0.00352859j -0.00612479-0.00076164j -0.00490091-0.00879031j 0.00728763+0.0159536j -0.00148102+0.0115697j 0.00174131+0.000856349j -0.00473085-0.00219203j -0.0016416+0.00412658j 0.0161399-0.0103845j 0.0123549+0.0106339j 0.00281703-0.000278087j -0.00279433-0.000227693j -0.00137391-0.00806196j -0.00283656-0.00217624j -0.00268073-0.00204047j 0.00987832-0.0102348j 0.00869872-0.00465636j 0.0027294-0.00485648j -0.000191433+0.00108527j 0.00757342-0.00410896j -0.0103729+0.00513654j -0.00158074-0.00979921j 0.00968286-0.00177214j 0.00392594+0.00021663j 0.0107313+0.00176783j 0.00126833-0.00887708j 0.00646698+0.00262869j -0.00754951-0.00407457j -0.00904396+0.00246289j 0.00472414-0.00751022j 0.00381802+0.000435556j 0.000302924+0.00448892j -0.0140617-0.00488965j 0.00238323-0.00104156j -0.00200609+0.0101179j 0.00697766+0.00291167j -0.00444114-0.00423031j -0.00896194+0.00575487j 0.00150585-0.00279594j -0.000213851-0.00485423j -0.00170155-0.00597754j 0.000204778+0.00246929j 0.0065134+0.00434694j 0.00338529-0.00184985j 0.0081181+0.00421817j 0.0019372-0.00327232j -0.011117-0.00464185j 0.00341545-0.00305587j -0.00450992+0.00191352j -0.000114214+0.00488539j 0.0099151+5.19748e-05j 0.00122981+0.00294195j 0.00481534-0.00227521j 0.0114197+0.00404319j -0.00787967-0.00423128j -0.00359578-0.00845204j 0.000468971+0.00753023j -4.31869e-05-0.0114214j 0.00428097-0.000837588j 0.00991519+0.00213436j -0.00671282+0.0142097j -0.00200453-0.00139847j 0.00371025-0.000517791j -0.00552123+0.0113467j 0.00542108-0.0039154j -0.00345985-0.000310427j 0.000730662-0.00102894j -0.0016002-0.00535779j -0.00457448-0.00732375j 0.00902195-0.010402j 0.000247312-0.00433939j 0.00208358-0.00078271j 0.000344923+0.000606941j -0.00189011-4.96719e-06j -5.36634e-06-0.0015064j -0.00226262+0.000100464j 1.50139e-05+0.00196831j 
