-0.0728693-0.0013109j 0.0245977-0.0125979j 0.0177299-0.00459893j 0.0754612+0.00675706j 0.0277293-0.00564505j 0.0475924-0.00480876j 0.0560925-0.0142648j -0.0412872+0.00145229j 0.143882+0.00695984j 0.226004+0.0104483j -0.0734527-0.0210833j -0.0480173-0.00807587j -0.014688-0.015853j -0.0131286-0.0159704j -0.011861+0.0146053j 0.0113239+0.0232154j 0.0121697+0.0431073j -0.0100752+0.0292867j 0.00385178+0.0256257j 0.0185955+0.0366315j -0.00290905+0.000487695j -0.00682045+0.0239523j 0.00736365+0.0504682j -0.00589991+0.0250475j -0.00824467+0.0671351j 0.0342328-0.0494505j -0.00792219-0.0268656j -0.00266779+0.00578917j -0.00248083+0.0122418j 0.00415782-0.0160591j -5.16478e-05-0.000230453j 0.0159039+0.000400503j 0.0126678-0.0142825j -0.00796979+0.0109605j -0.00176397+0.000646283j -0.0115161-0.00467874j 0.00979722-0.0101161j -0.00321907-0.0090747j -0.0101598-0.00925779j 0.00362019-0.00490232j 0.0105596+0.00901337j 0.00888724-0.00232377j -0.000707828+0.00450467j 0.00187135+0.00180711j -0.0207511+0.00512479j -0.00155469+0.00909705j -0.00536674+0.0033713j -0.00287288+0.00311176j 0.00300834-0.00939381j -0.0171177-0.0198106j 0.00644301+0.00760832j 0.00820238-0.00317507j 0.00708404-0.00873517j 0.00776571+0.0133834j 0.00351589+0.0201753j 0.00726711+0.010317j 0.00461315+0.00480075j 0.0129985-0.000693714j 0.00157891-0.015057j -0.00944452+0.0080758j 0.016692-0.00720315j -0.00145288-0.00996575j -0.00246928+0.0139424j 0.0222331-0.00246708j -0.0122253+0.0142548j -0.0171548+0.0101034j 0.00854862+0.0474606j 0.00640161-0.00828471j -0.0458307+0.00724446j -0.0107398-0.0252886j 0.00951438-0.00415667j 0.00299488-0.00177326j 0.00227036-0.0118123j -0.00055547-0.00335755j -0.00704919-0.000905545j 0.00213368+0.00141143j 0.00239497+0.00619335j 0.00460171+0.00156366j -0.00545891-0.00199127j -0.00489668-0.00124085j -0.00424698+0.00659308j -0.00240945+0.00362681j 0.00715994+0.00270928j 0.00628777+0.00372526j -0.00109175+0.00368701j 0.000671309-0.00494484j -0.0100661-0.000941679j -0.00602571+0.00188359j 0.000262879-0.0041844j -0.00354946+0.0105532j -0.00650736+0.00707948j 0.0103045+0.000130715j -0.00681774-0.00117059j 0.00341209+0.00841238j 0.00166973-0.000874494j 0.0083693-0.00508473j -0.00817603+0.00469454j -7.43942e-05-0.00548973j 0.00197835-0.00323468j 0.000718012+0.00123392j -0.0128238-0.0128133j 0.00137101-0.00222496j -0.00543785+0.00189139j -0.0005731-0.000526819j -0.00719965-0.00361424j -0.0082188-0.00423668j 0.000952766+0.0045822j -0.000508302+6.96476e-05j 0.00783531-0.00550284j -0.00754653-0.0033113j 0.00930299+0.000102285j -0.00603402+0.00726896j 0.00255614+0.00770479j -0.00476924-0.00289587j 0.00163363-0.0137455j 1.19237e-05+0.00313882j 0.00262131-0.00555028j 0.0150043+0.00762402j -0.00159419+0.0172782j -0.00242474+0.00309575j -0.00188564-0.00347085j 0.00392559-0.00195909j -0.00144082+0.00710716j 0.00215119-0.00300535j 0.000295439+0.00851268j 0.00303312-0.0024264j 0.00717565+0.000820126j -0.00603393+8.6054e-05j -0.000261449+0.00153786j 0.00960654-0.0121201j -0.00497569-0.00515846j 0.011043+0.00289552j -0.00619718+0.000506262j -0.00206474+0.000412562j 0.00143645-0.003104j 0.0069606+0.00142928j -0.00380497+0.0075928j 0.00563039-0.0121201j -0.0039221-0.000843258j 0.00548235+0.0169178j -0.00592012-0.000768913j -0.00911317+0.00463411j 0.00306183-0.00718837j -0.00973867-0.00537451j 0.0119311-0.0136027j -0.00106814+0.00883513j -0.00291573-0.00165769j 0.0110152+0.00990886j -0.0137107-0.00558922j -4.95298e-05-0.00229195j 0.006682-0.00759047j -0.0245161-0.000977196j 0.00216299-0.0119298j -0.011679+0.0228294j 0.0113267+0.000409322j -0.0109329+0.0149209j -0.0148287-0.00730573j 
0.0181778-0.0173412j 0.109132-0.00324325j 0.0873494-0.000717809j 0.0632182+0.0103186j 0.0696257-0.00361051j 0.0620533+0.000233988j -0.0132749+0.00497437j -0.0441443-0.00425785j 0.116588-0.00131393j -0.0231201+0.0169098j 0.177403+0.00564355j 0.00358277+0.0162088j -0.0679558-0.0151417j -0.0254835+0.000779083j -0.00250795+0.0302511j 0.0136721+0.0208047j 0.0045467+0.00430182j -0.00455575+0.0168851j -0.00700319-0.00216488j 0.00386381-0.0097625j 0.000592781+0.00116979j 0.00696059+0.0429097j -0.00619184-0.0541578j 0.00167878-0.0138607j -0.0261689+0.0338612j -0.00142795+0.0654017j -0.00746715+0.00108594j 0.00824561+0.0398987j 0.000785386-0.00289069j 0.00804962-0.019477j -0.0218631-0.00075071j 0.00513775-0.00339633j 0.00901081+0.00250941j -0.00246124+0.0079019j -0.00233501+0.00108363j -0.0130249+0.00176426j -0.00674137-0.0131842j -0.0141383-0.00737576j -0.00357353-0.00224896j -0.0110767-0.000334799j 0.00324456+0.00462041j 0.000700005-0.00475707j 0.00580073+0.00298087j -0.00127069-0.0033292j -1.03345e-05+0.00168557j -0.00049566-0.000768726j -0.00156354-0.00935824j -0.0012083+0.000906262j -0.00886893-0.00633617j -0.00832513+0.00381077j 0.00745296+0.00181137j -0.0161707-0.0194225j 0.00330357-0.000340112j -0.0133437-0.0196489j 0.0153716-0.00943584j -0.0132451+0.00687749j -0.00316352+0.0200496j -0.0189819+0.00931893j -0.00538211+0.0252744j -0.022399-0.003488j 0.00136285+0.00643959j 0.00123993+0.013983j 0.00935183-0.0150942j -0.0186763+0.00107785j 0.0159745-0.00268617j 0.00261884-0.0120881j -0.012476+0.0160959j 0.0103777+0.0455129j -0.0109352-0.02057j 0.041863-0.00841906j -0.00179317-0.00240007j 0.0165651-0.00608092j -0.000399795+0.000728301j 0.00324372-0.0175059j -0.00368486+0.000713919j 0.0107159+0.0049917j -0.0044964+0.00533634j 0.0103076+0.00390824j 0.00490352+0.00607981j -0.0105653+0.00392108j 0.00383596+0.00524492j -0.00520067+0.00314602j 0.00237024-0.00284909j 0.00494515+0.00610304j -0.00302844-0.00465896j -0.00463805+0.00248426j -0.000103484-6.12963e-05j -0.000369587+0.00866239j -0.00862455+0.000512243j -0.00308559+0.000262j 0.0025222-0.00352724j -0.00343135-0.00254301j 0.00347384+0.00430265j -0.00219747+0.00101483j 0.00359844-0.00274243j -0.000501862-0.00111019j 0.00102071+0.00111194j -0.00954907+0.000610635j -0.00341486-0.00430466j -0.00191245+0.00176504j 0.000929485+0.00339324j 0.00549884+0.000512253j -0.00417893-0.00302305j 0.00401642+0.00485866j 0.00121555+0.00103947j -0.00684589+0.00359886j 0.00185217+0.00252707j -9.2765e-05+0.00569338j -0.00115927-0.00237986j 0.00174549+0.00976559j 0.000466413+0.0019228j 0.00567875-0.00366157j 0.00563912+0.00900086j 0.00252191+0.00362778j -0.00576696-0.00212401j 0.012284+0.00574334j 0.00347342+0.00397895j -0.00281811-0.00187727j 0.00325138+0.00215188j -0.000853934-0.00299983j 0.00852945-0.00411385j 0.0086557-0.00606935j 0.00716239-0.0118252j -0.00326309-0.0242194j -0.0130146+0.0092437j 0.0026469+0.00933614j 0.00911506+0.00931205j -0.00358706+0.00635655j 0.00948496-0.00341848j -0.00960382+0.00792251j -0.00206099-0.00414911j -0.0157262-0.00409045j -0.000114198-0.0142734j -0.0107697-0.00829213j 0.00215337-0.00331027j 0.0224835+0.00295927j 6.81106e-06-0.0109945j -1.2464e-05+0.00533425j -0.0142018+0.0129692j -0.0142095+0.000889745j -0.000154104+0.00467318j 0.00441355-0.0114307j -0.00159553-0.0112386j 0.0202965-0.00118868j -0.00275165+0.00128374j 0.00505007+0.00585479j -0.00124518+0.0207858j -0.00725389+0.00483948j 0.00187154-0.00216416j -0.0106495-0.0140227j 0.00766901+0.0159708j -0.0038311-0.00554026j 0.0244927-0.0133854j -0.00933304-0.0031735j -0.00863767+0.00946415j -0.0185468-0.00299425j 0.00541073-0.0182382j 
-0.0781323+0.0177934j -0.0816561-0.0058872j -0.0947007+0.00286072j -0.0735338-0.00236152j -0.0612827-0.00167391j -0.0600003+0.00373537j 0.0950216-0.0061034j 0.0532439+0.00156663j -0.0494762-0.0112504j 0.0207516-0.00534584j 0.0701876+0.00277301j -0.0402092-0.0198678j 0.050066+0.00264301j 0.0285312+0.00742004j 0.00815799-0.0086177j -0.00525162-0.00030001j -0.00111994-0.00132071j 0.00901435-0.0178309j 0.0138964+0.0389607j 0.000722044+0.00751489j -5.95139e-05+0.0241421j -0.00161479+0.0590735j -0.0132578-0.0148394j 0.0114432-0.0795375j 0.0139404+0.0156964j -0.00371823+0.0222926j 0.00420131-0.02372j -0.0113334-0.0288379j 0.00110541-0.000750467j -0.00964513+0.00782312j 0.0182315+0.00235862j 0.00840024+0.00365488j -0.0124638-0.000440661j -0.000652956+0.000824873j 0.0065304+0.00209373j 0.0109384-0.00220921j 0.00250432+0.0104861j 0.0160669+0.00548161j 0.00357116+0.00736439j 0.0155901-0.00692539j 0.00509141-0.00393313j 0.00354412+0.00172063j 0.00686844-0.00370027j 0.00816979+0.00725674j 0.000238291-0.00299705j 0.00394561+0.0161974j 0.0112492+0.0196296j -0.00510878+0.00946948j 0.00776768+0.00347528j -0.0131237+0.00178551j -0.0064991+0.00283382j 0.00245663-0.0128763j 0.00908297-0.0159209j -0.00721915-0.0230387j 0.00365899+0.0143489j -0.00142761+0.0261574j 0.0139916+0.00388718j -0.0213356+0.0146761j -0.0165342-0.00850115j -0.0174055+0.0140527j 0.0230687+0.00529096j 0.000164985-0.0162395j -0.00306919-0.0345763j 0.0108334-0.0169504j -0.0141018-0.0133301j 0.0363205-0.000411068j 0.00799145+0.00508426j 0.016097-0.012225j -0.00248488+0.00882537j 0.00145146-0.000786088j 0.010018+0.000330132j -0.00617251+0.00654888j 0.00437892-0.00875663j -0.00258988+0.0108341j 0.00255078-0.000635034j -0.00358626-0.00298278j 0.00430969-0.00304128j -0.00508136+0.00351722j -0.0106941-0.00731522j 0.00829238+2.6783e-06j 0.000899242-0.00492437j -0.00189466-0.00288226j -0.00309766-0.000866313j -0.0111259-0.00434999j -0.00199541+0.00133364j -0.00237696+0.00303637j -0.000927859+0.00312835j 0.00192559-0.00387569j 0.00464368+0.00449338j 0.00142087-0.000350824j 0.000304104+0.00479886j -0.00364928+0.00148142j 0.000250546-0.00751649j 0.0077389-0.00435056j -0.00685924-0.00448156j 0.000170495-0.000157814j 0.00117462+6.47955e-05j 0.00565658-0.00427047j 0.00401359+0.00277934j 0.00126369-0.0070321j -0.00474014+0.00720977j -0.0071319+0.000844789j 0.00508933+0.00219821j -0.00190713-0.00520838j -0.00135566+0.00277493j -0.00133766-0.00528686j -0.0022029-0.00184557j -0.00377427-0.00625344j -0.000517262+0.00331614j -0.0112164-0.00840126j -0.0116288-0.0058774j -0.00458269+0.0099902j 0.00988164+0.00745392j -0.0161937+0.00488232j -0.00130283+0.00473268j 0.0107216+0.0144848j 0.00783111-0.00724597j 7.35157e-05-0.00320327j -0.00172826-0.00108052j 0.00289987+0.00754386j -0.00477975+0.00634693j 0.00871773-0.0188913j -0.000560952+0.00121535j 0.00617996-0.00291891j -0.0141021+0.0121736j 0.00817413+0.00281739j 0.00457805+0.00716179j 0.00651768+0.00128824j -0.00509508+0.00420666j -0.00397205+0.000822298j -0.00161478-0.0023773j 0.000942799+0.00402002j -0.0102743-0.00969439j -0.0074399+0.00862706j 0.00352633-0.00635845j 0.00884047+0.00195738j 0.00342278+0.00380358j 0.000344527+0.0111148j 0.00319573+0.0129359j 0.00186488-0.00497507j -0.00518214-0.000243763j -0.00164542+0.00695714j 0.0129427+0.00199055j 0.00497391-0.00340915j -0.00923925-0.00569924j -0.0110797-0.00190195j 0.0112867-0.00375798j 0.00472525-0.00069186j -0.00346285-0.00283889j -0.00474375+0.013271j -0.00794747+0.00482881j 0.00516147+0.00491974j -0.0120511+0.00917174j -0.00780897+0.00226816j 0.00611825+0.0059281j 0.00949855+0.00541463j -0.00670384+0.00874675j 
-0.035846+0.00821344j -0.0443049-0.00295468j -0.0334817-0.00237782j 0.0586812-0.00238564j -0.103151+0.011757j -0.0600864-0.00966568j -0.137361-0.00360612j 0.00693982+0.00910252j 0.0352289+0.00423948j -0.0160271-0.00488002j 0.0260839+2.10128e-05j -0.0181565-0.00985701j 0.0241454+0.00125082j 0.00412897-0.0121839j -0.0108433-0.0103388j -0.0257223-0.0504243j -0.00349471+0.0439454j 0.00277306+0.0432667j -0.0129664-0.0671142j -0.00577247+0.0587057j 0.00767494+0.0382924j 0.00881591-0.0419743j -0.0148265+0.0461658j 0.000141627+0.0013711j 0.0104706-0.000339655j 0.000409781+0.00662301j 0.00252452-0.0102278j -0.00624525-0.0135401j -0.00379779+0.00993337j 0.000832736+0.00251209j 0.0095189-0.000334689j 0.00347485+0.0029674j 0.0114626-0.0149141j 0.0170723-0.0142446j -0.006955+0.00233356j -0.00135079-0.00388282j 0.0109583+0.00015431j 0.00499688-0.000605685j -0.00284819-0.0145569j 0.00409626+0.0186872j -0.0162911-0.00561915j -0.00445416-0.00102943j 0.00768872+0.000832378j -0.0142727-0.00204535j 0.0165921+0.0217659j 0.00500693-0.00110835j -0.011241-0.00646671j 0.0169539-0.00519029j 0.00274251+0.0270983j -0.015559-0.000741489j 0.0167678-0.0083721j 0.00745661-0.0185042j 0.00912936-0.0072655j -0.00451071+0.0103596j 0.00317345-0.00608299j -0.00187752-0.000144791j -0.00184394-0.00454338j 0.0052835-0.0195871j 0.00787898+0.0318467j 0.00539515-0.00931256j -0.00298545+0.0188727j 0.0147391-0.00580047j 0.0137037-0.00204462j -0.035883-0.00120487j -0.0090707+0.00148647j 0.00164376-0.000344653j 0.0052709+0.000791688j 0.00197704-0.00725821j -0.000152076+0.0055347j -0.00217796-0.00145234j 0.0042809+0.000476248j -0.00290208+0.00358722j 0.00250291-0.00319804j -0.00139048+0.00489253j -0.00231393-0.00227068j -0.00339475+0.00101245j 0.00327994+0.00192747j -0.00412838-0.0025689j -0.00112026-0.00161954j -0.00209442-0.00831419j -0.00643418-0.00301296j 0.00294487+0.00164803j 0.00193794-0.00483211j 0.00137385-0.00108009j 0.00710413+0.00660016j 0.0109566-0.0122535j 0.00920836-0.0026212j 0.0035007-0.00203475j 0.00329683-0.00420121j 0.0113045+0.00129424j -0.00499182-0.00386469j 0.00876851-0.0101883j -0.00825379-0.00349945j -0.00408786+0.00275731j 0.0116417+0.0147632j -0.00737766+0.00303898j 1.38984e-05-0.00158363j 0.000595046+0.0094095j 3.23682e-05-0.000785407j 0.0105808-0.000151842j 0.00424492+0.00289477j -0.000604154-0.00824869j 0.00194898+0.00985193j -0.00398964+0.00986282j 0.00816894+0.0091481j -0.00614174+0.00466077j -0.00416658+0.00898379j 0.00838815-0.00777736j 0.000379529-0.00230831j 0.000819774-0.00199562j 0.00894882+0.00746977j 0.00305488+0.00587544j 0.0103102+0.00992471j -0.0114863+0.00129645j -0.00937752+0.00703945j 0.00311345+0.00203558j -0.00507755+0.00226989j 0.00396408-0.0062408j -0.00176758+0.00359107j 0.0074671+0.00889074j 0.00163431-0.0107873j -0.00135261+0.00586013j -0.00754675+0.00388239j 0.00295615-0.00618959j -0.00832903+0.010709j 0.00633734-0.00425073j -0.00450267-0.00812017j -0.00797739-0.00293111j 0.0120427-0.0078393j -0.00184982+0.00555801j -4.14421e-06-0.00486712j -0.00266303-0.0158872j -0.00439983-0.0121195j -0.00468435+0.00267669j 0.0043234+0.0078408j 0.00162339+0.00398928j -0.0146781-0.00106862j -0.00570678+0.00157909j 0.00529331+0.00446354j -0.00927975+0.00389281j 0.0121757+0.00295124j 0.0153998-0.00455785j -0.00689931+0.00590772j -0.000365596-0.00214856j 0.000615267-0.00029853j 0.0013138+0.00101456j -0.00254211-0.0107934j 0.00267585-0.00733164j 0.00810941-0.00240418j -4.96019e-05-0.00907145j 0.00332753+0.003195j -0.00154416+0.000721807j -0.00460035+0.0013739j 0.000597692+0.00382198j 0.00402804-0.00231131j 0.00403082+0.00190466j -0.00264613+0.00369136j 
-0.0937543+0.0136262j -0.0480067-0.00952285j -0.119701+0.00547602j -0.0942125-0.000759975j 0.0292177-0.007114j 0.0418225-0.00555088j -0.0155536-0.00360904j -0.0421795-0.00916472j 0.0282287-0.00692456j -0.0218166-0.00219164j 0.0112094+0.000152582j -0.0436024-0.0167201j 0.0271664-0.00376896j 0.0333361+0.0145333j 0.00704524-0.012683j 0.0111767+0.0466137j 0.00127957-0.0175289j 0.00295945+0.0269448j -0.00792717-0.0198182j 0.00480511+0.0175374j 0.00889026-0.0994591j -0.00788802-0.00424316j -0.0115874-0.023663j 0.0107427+0.00779884j 0.00795877-0.004087j 0.0014575+0.00512608j 0.0015432-0.0242787j -0.00967637-0.0142205j 6.04597e-05-0.00488141j -0.0114608+0.00745321j 0.0119534+0.00141432j 0.0107329+0.0056841j -0.00971891+0.000379211j -0.00721655+0.00994362j 0.0226024-0.00322615j 0.00283845+0.00268328j 0.0116294+0.0105713j 0.0103664+0.00900552j -0.00686117+0.00950456j -0.0312953-0.00983587j -0.00974715+0.0147368j 0.00998817-0.0129286j -0.00510966+0.00980556j -0.00713573+0.0220441j -0.000631392+0.0145189j -0.00315832+0.000293651j -0.00570437-0.0244442j -0.00333098-0.00752569j -0.010055-0.00282135j 0.00564542+0.00535349j 0.00114726+0.0081242j -0.0119678+0.0118993j -0.00135764+0.0244294j 0.00910411+0.0341441j -0.00124103-0.0127735j 0.0127325+0.0130653j -0.0270041-0.0015847j 0.0262657-0.0118957j 0.0114178-0.0061559j 0.00937576-0.00526853j 0.00789224-0.0102969j 0.0162212-0.000129644j -0.00198226-0.00981852j 0.00561307-0.00427343j 0.00641162-0.0111736j 0.00597675+0.00205311j 0.00465547+0.00437609j 0.00488587-0.00543689j -0.000236844+0.00564028j -0.00172256-0.00232835j 0.00921928-0.00109608j -0.00231459+0.00569776j 0.00533244-0.00963263j 4.60842e-05+0.00632721j 0.00268613+0.000131381j -0.00429637-0.00417903j 0.0064928-0.0014856j -0.00152128+0.00618069j -0.00998155-0.00584281j 0.00936017+0.00311278j 0.0028883-0.00365921j -0.00197499-0.00336533j -0.00252961+0.00498194j -0.00423566+0.000770574j -0.00677604+0.00957852j -0.0109327-0.00773565j -0.0074052+0.0104186j 0.00337463-0.000571363j 0.0114528+0.00388349j 0.00218595+0.00655145j 0.00553582-0.00310577j 0.0117518+0.00460809j -0.0101056-0.00195322j 0.00385424-0.0102518j 0.00918292-0.00700516j -0.00686991-0.0016638j 0.00285363+0.00206596j -0.00541702-0.00130195j -0.0140176-0.0118626j -0.0120505+0.00100185j 0.00130683-0.00188073j -0.00174428-0.00496441j -0.00227969-0.000114986j -0.00470958+0.0171101j 0.00114505-0.00216652j -0.00822252+0.0140583j -0.00339128-0.0172896j 0.000479258-0.00961898j 0.00240013-0.0068656j 0.0100378+0.0132533j 0.0131171+0.00812585j 0.00103629+0.00505533j 0.00203339+0.0031117j 0.00345311-0.00361159j -0.000582409-0.00335523j 0.00762883+0.00329912j -0.0191685+0.0138003j 0.00483615-0.00613198j -0.00128074+0.00814381j -0.00626348+0.000804108j -0.000992044+0.00617879j 0.0122289+0.0113931j 0.00451905-0.0034113j -0.00473039-0.0175068j -0.00953419-0.00274256j 0.000167211+0.00785595j 0.0025528-0.0100943j -0.00239664+0.00437444j 0.0113914-0.00329469j -0.00872973-0.00245106j -0.00775642-0.00160873j -0.0139866+0.00847148j 0.00750063-0.00573955j 0.0167932-0.00415362j -0.00444884-0.00407309j 0.00722127-0.0013843j -0.00589905-0.00755022j 0.00361691-0.00117264j -0.00905872+0.0095141j -0.0057885-0.00647672j 0.00175382+0.00122551j -0.00594871-0.0103037j 0.0048236-0.00115975j 0.00058517+0.0054613j -0.00472411-0.00137433j -0.0028516+0.00164208j 0.00407548-0.00530163j 0.000190933+0.00337259j -0.00290222-0.00286891j -0.00376975+0.00552073j -0.0076928+0.00122984j 0.00124106+0.00460281j -0.00743159+0.00409836j -0.00718209+0.00147518j 0.00255531+0.00389707j 0.0041371+0.00496546j -0.00574861+0.00392997j 
-0.173323+0.00915251j 0.0412781-0.0233682j -0.0308325+0.00707099j 0.0474164+0.010403j -0.0173232-0.00360073j -0.0321844-0.00525061j -0.0155901-0.00767143j 0.016443+0.00560116j -0.0374666-0.00459147j -0.0263016+0.00237046j -0.00444958-0.00172804j -0.0848593-0.0159606j -0.00654681-0.0233915j 0.02111+0.0239469j -0.000680163+0.0481695j -0.00650563-0.000332882j -0.000279884+0.0587766j 0.000843344-0.0327216j -0.0123875+0.0292942j -0.00887961+0.00826925j 0.0102051+0.00692739j 0.00901802-0.017224j -0.0086795-0.0102022j 0.0176551+0.00217518j -0.00271832-0.00931277j 0.00975283+0.00135926j -0.00735186-0.0454857j -0.0191832+0.00346642j 0.00674407-0.00654386j -0.00100114-0.0165604j 0.00133648-0.000612122j 0.0289902+0.00310428j 0.00238628-0.0111604j 0.0262361+0.00551342j -0.00347451+0.0214094j 0.00116141-0.00179152j -0.00439249-0.0079087j -0.0237373+0.000667228j 0.0131266+0.000866379j 0.0145345+0.0145882j 0.00535594-0.0165865j -0.0062122-0.0147681j 0.0136991+0.00741708j 0.0104372-0.0217151j -0.00830726-0.0193346j 0.00976327+0.0068469j 0.0024062+0.00818157j -0.0135413+0.0174212j 0.00357755-0.00906249j -0.00551186-0.0044512j -0.000799706-0.0076712j -0.00229953-0.0179629j 0.00377563+0.00152022j -0.00472572-0.00530756j 0.00749779-0.0232939j -0.00919371+0.00265332j -0.0133402-0.0129492j -0.0127081-0.00871746j -7.36819e-05-0.00135644j 0.0180358-0.0151547j -0.00711996-0.00277303j 0.0149522+0.00315756j 0.0037661-0.00853518j 6.25858e-05-0.0105907j 0.00418774-0.0095421j 0.00252733+0.00296556j 0.00067063+0.0101248j 0.00933702+0.00209621j -0.00343277-0.000740592j 0.00142261-0.00869052j 0.0165944-0.00768598j 0.00745253+0.00875287j 0.00626077-0.0169634j 0.00473649-0.00148648j -0.00262004+0.00157005j 0.00468006+0.00305627j 0.00692577+0.00553143j 0.000189193+0.0112535j -0.0127824-0.00152803j -0.00661744-0.00357237j 0.00481628-0.0043817j -0.00924656+0.000822885j -0.000559851-0.0100186j -0.00645683-0.00256945j -0.00339355+0.00117131j 0.00555086+0.00165055j 0.0102991+0.000380706j 0.00421581+0.00192269j 0.00136731+0.00984918j 0.00313958+0.00892097j -0.00487552+0.0074644j -0.00162863-0.00307206j -0.00599209-0.00368576j 0.0203303+0.00241303j -0.00104773+0.0033054j 0.00847552-0.00489806j -0.00608857+0.00288768j -0.00813762+0.0142894j -0.00576243-0.00160206j 0.00161013-0.00460653j -0.00881307+0.00480015j 0.00521148+0.0017061j -0.00608873-0.0190849j 0.00393599+0.0140758j 0.00178155-0.00561757j -0.00591082-0.00964922j 0.00486197+0.00138948j 0.00330739+0.00462377j 0.00259082-0.0110071j 0.0125459+0.00491697j -0.0113081-0.0103985j 0.00679443-0.0122694j -0.00396852+0.00888459j 0.00865341-0.00374019j 0.00856286-0.00553119j -0.00948304-0.00910016j 4.66848e-06-0.0023134j -0.00989895+0.00529004j 0.0125833-0.00340678j 0.00414126-0.00348688j 0.00438274+0.000782781j 0.00252951-0.00445024j -0.00837122+0.002925j 0.00519139+0.00194912j -0.00358371-0.00765099j -0.00191903-0.00278318j 0.00071812-0.00573997j -0.00212948+0.00213206j -0.0047324-0.0017695j 0.00236851+0.00518224j -0.00702849+0.00150066j 0.00279186-0.00774595j -0.00232292-0.00378724j 0.00663499+0.000114044j 0.000278987-0.00174014j 0.00130786-0.00373037j -0.00608169+0.00347471j 3.12885e-05+0.00388966j 0.000369484+0.00748219j 0.000277816-0.00102793j 0.00770453-0.00441268j 0.00469717+0.00152619j 0.0011404+0.00363814j 0.00497172+0.000810347j -0.00365093-0.00318325j -0.00360588+0.0069436j 0.00294278-0.00634519j 0.00179388+0.00193252j 0.00470106-0.00082422j -0.00550526-0.00184117j -0.00597592+0.00687168j -0.00301566+0.00205182j -0.00193719+0.00017193j -0.0125405+0.00419978j 0.00301255+0.00750861j -0.000901253+0.00718134j -0.00715435-0.000591416j 
