-0.0698612+0.0070329j -0.0265253-0.0116867j -0.0174807-0.00576418j 0.0541582-0.000630753j -0.0292116-0.00772561j 0.0374654+0.00151668j -0.0425149+0.00462205j 0.0130673-0.00290668j -0.00526858+0.00157314j 0.0329314-0.00697724j 0.0385539+0.00849357j 0.0313615-0.000154041j 0.042603+0.00108136j 0.044014-0.000137547j -0.00464697+0.00327507j 0.0593329-0.00313156j -0.0580758+0.0019723j -0.0248804-0.0102711j 0.119845-0.00168594j -0.135198-0.00327835j -0.0534733+0.0227736j 0.304628+0.0126099j -0.175161-0.00196913j 0.00552068-0.00266383j 0.00192895+0.0130715j 0.0421006-0.00295514j -0.00140003+0.019538j -0.00217796-0.00714774j 0.0341449+0.00768327j 0.0160272+0.0139764j 0.0131128-0.00685019j -0.00327074-0.000791098j 0.0195664+0.0199362j 0.000145725-0.013705j -0.0108939-0.00829026j 0.00569865+0.00246074j 0.0127706+0.0166204j -0.00149422-0.0104332j -0.0116851-0.00752474j 0.00486804+0.018511j -0.00977431-0.00850179j 0.00297051-0.00879869j 0.00493373+0.00159341j 0.00839651+0.00308598j 0.00167752+0.00403188j -0.0100904-0.0145507j -0.0145474-0.0684411j -0.0119281+0.00445941j -0.0100834-0.00667573j 0.0744609+0.0774471j -0.0861312+0.069469j -0.0463174-0.00601959j -0.0173416-0.0585111j 0.0196561+0.00834914j -0.0411662+0.000827826j 0.0170444+0.0160884j -0.00910603-0.0259167j -0.00293724-0.0165768j -0.00644199-0.0116957j 0.0206269+0.00104008j 0.00708408+0.00556558j -0.00399959-0.00818741j -0.00502959+0.0149112j -0.00644475-0.00340361j -0.00263722-0.000205826j -0.00501958-0.00273477j 0.0118088-0.00307328j 0.00791061+0.0100378j -0.00353534+0.00976641j 0.00908776+0.00496784j 0.0102231-0.00495398j 0.00241781+0.00152819j 0.000635585+0.00392693j 0.00271951+0.00317396j 0.00316003+0.00668142j -0.00335681+0.000515616j -0.000981889+0.00319315j 0.0105767+0.00252198j -0.000620587+0.00553027j -0.000807386-0.00450097j -0.0015187+0.00505611j -0.00466779-0.000709347j 0.00157617+0.00114907j 0.00192288+0.000292944j -0.00624188+0.00261251j -0.00217788-0.0077943j -0.00249599-0.00508978j 0.00196396+0.00559453j -0.011843+0.000730426j 0.00268897-0.00176109j -0.00489181+0.00333697j -0.0014631-0.00398481j 0.000366712+0.00238609j -0.00331598+0.00162533j 0.00829428-0.000397266j 0.00138864+0.00512243j -0.000684652-0.00635761j -0.00093735-0.000207651j 0.00841386+0.00377306j -0.00148494+0.000768585j -0.00502116+0.0038082j 0.0102645+0.00174911j 0.000844287+0.00512389j 0.0166292+0.0113889j -0.00861351+0.00969324j -0.00876008-0.00660911j -0.00200932-0.00161569j -4.13237e-05-0.0140526j -0.00237151-0.0119534j -0.0102355-0.0016043j -0.00695549-0.00909184j -0.00104721+0.00216626j -0.00695782+0.0107912j -0.00934941-0.0131046j -0.00683505-0.00773612j -0.00236286+0.0177912j -0.0149337-0.00341364j 0.00875852-0.00583063j 0.00878048-0.00850647j 0.0168443-0.00319814j 0.0022384+0.00448681j -0.0021822-0.00344135j -0.0189071-0.00615715j 0.0468599+0.00172784j -0.014061-0.00265722j -0.0267686-0.0102708j 0.00315602-0.0595448j 0.00192205-0.0344269j -0.0310147-0.00386731j -0.0153892+0.0423742j 0.0533752+0.0101289j 
-0.0300251-0.0112106j 0.0765976-0.00737303j 0.061087-0.000916469j 0.0408293+0.00621428j 0.00510121-0.00320693j -0.0196007+0.00694672j -0.061058-0.00130232j 0.0265936+0.00214475j -0.0131298+0.00117278j 0.0195665+0.00448998j -0.0184594+0.00138981j 0.0290118-3.74105e-05j 0.00260063+0.00249301j 0.037866-0.00252326j -0.0358582-0.00242811j 0.0165029+0.0083862j 0.0355892-0.00873639j 0.00468488-0.00153117j 0.0883778-0.00678855j 0.122951-0.00156896j -0.312521-0.0129894j -0.0638289+0.021497j -0.02625+0.000686j -0.174861-0.0025932j 0.0533782+0.00232584j 0.00592397-0.0128839j 0.00721611+0.00593329j -0.0268363-0.0182573j 0.000165221-0.00928709j 0.00645916-0.00635873j -0.00272828-0.0034544j -0.00570269-0.00821307j -0.0109918-0.0145569j -0.00908345-0.00973828j -0.00392119+0.00205359j -0.00628958-0.00189825j 0.00306267-0.002426j -0.0100244-0.00354287j 0.00589772+0.00449853j -0.0110534-0.0256618j -0.00733668-0.0123337j -0.00305426+0.00878595j -0.00349527-0.0106594j -0.00990335-0.0138324j 0.0257994+0.0532078j 0.00622341+0.0111645j -0.00107809+0.00623003j -0.0194751+0.0386392j 0.0132489+0.00482841j -0.0807988+0.0751726j -0.0666785-0.0817509j -0.0251369-0.0595064j 0.0484683+0.0160514j -0.0338054+0.00207701j -0.0175701-0.0117686j 0.00283073+0.0210364j 0.0146584+0.0097867j 0.00696389-0.00375921j 0.00211437-0.0125074j 0.0125123+0.00956414j 0.00314793-0.0122483j 0.0202628+0.00314378j -0.0027217+0.00222844j -0.00209964-0.00169862j -0.00349711-0.00170907j -0.00461868+0.00245703j 0.00742186-0.000843694j -9.9304e-05-0.00126853j 0.0144773-0.00164894j 0.00498089+0.00760013j 0.00780027-0.00495537j -0.000403821+0.00457009j -0.00210708-0.00245089j -0.00115713-0.000593749j 0.000540711+0.00383623j 0.000989359-0.00603052j 0.00406775-0.0023017j 0.00485064-0.00713031j 0.00961225+0.00334117j 0.00500167+0.00349349j 0.00373599+0.000445156j 0.0008252+0.000759293j 0.00229332+0.000446738j -0.00400158+0.000263175j -0.000101817-0.0011119j -0.00753951-0.000180634j -0.00813466+0.00384848j 0.00199867+0.000465807j 0.00624773+0.00258805j 0.000434764+0.00162584j 0.00202615+0.00452169j -0.00382298-0.00488977j -0.00203851-0.00190674j 0.00144611+0.000835988j -0.00292337+0.00241318j 0.00418056-0.00724492j -0.00601748-0.0025799j 0.00187117-0.0030326j -0.00130868+0.000154927j -0.00300937-0.00436818j -0.00290854+0.00190885j 0.00265878-0.00585059j 0.00901438+0.00303373j 0.00328146-0.00523577j 0.0227574+0.0166195j -0.00612644+0.00726966j 0.00415224+0.0045926j -0.0141222-0.00925372j -0.00488651-0.00284389j -0.00357075+0.0103829j -0.000669538+0.00205305j 0.00031765-0.00557128j -0.011292-0.00676489j 0.00820219+0.00695604j 0.0076188-0.0138766j -0.0038441-0.0176641j 0.00390652-0.0275777j 0.0200376-0.00676813j -0.00240291-0.00361204j 0.00580992-0.00727706j -0.0216707+0.0154494j 0.0120301+0.00039873j 0.0325276-0.00472762j 0.0021338+0.00221847j -0.0443628-0.0134068j 0.0031972-0.0602509j 0.0245841+0.00933575j 0.0340608+0.00834182j 0.0133311-0.0271221j -0.0496521-0.00842802j -0.0130441+0.0422292j 
-0.0244249-0.00524648j 0.0343352-0.007289j 0.018916-0.00373083j 0.0440136+0.000390591j -0.023231-0.00238137j -0.00117471+0.0050773j -0.0605654+0.00291852j 0.0192629-0.00527239j -0.0156648-0.00198639j 0.00524553-0.00168671j 0.0332652+0.00660937j 0.055274+0.00197529j 0.03312+0.0021015j 0.106961-0.00578972j -0.0171626-0.00214789j 0.0458989+0.000109666j 0.0108887+0.0057865j -0.0791539+0.00102784j 0.171028+0.00707048j -0.144417-0.0243503j 0.101364+0.00991994j -0.0758268-0.00166335j -0.00957737+0.00137649j -0.0736031-0.000159223j 0.0217478+0.00556871j 0.0226537+0.000259743j -0.00870526+0.00240674j -0.0138424-0.0123127j 0.0175184+0.00110481j 0.0139913+0.0206653j 0.0131804-0.0072168j -0.00184878+0.00786412j -0.00111948+0.00704836j 0.00449877-0.00448542j -0.00681577-0.00291028j 0.000506463-0.0012584j 0.00706761+0.0218305j 0.00283329-0.0203867j -0.0171547-0.00323799j -0.00950852+0.0169309j -0.0132994-0.0313372j 0.0173887+0.00806456j 0.00556502-0.00729809j 0.00652793+0.0143394j -0.00538107-0.0183429j 0.00728635+0.0490676j 0.00812827+0.0346718j -0.0326315-0.0559767j 0.0389624-0.101415j 0.0107259-0.0180467j -0.0013902+0.00415004j -0.0142301-0.0174792j -0.00224682+0.00847351j -0.0110036-0.00105963j -0.00899543-0.00464434j 0.000284477+0.00633609j -0.00566134-0.00199224j 0.0034315-0.00085118j -0.00270748-0.0052497j 0.00811315+0.00591183j 0.00486877-0.00099015j 0.00412601-0.00429319j -0.0103029+0.00857309j 0.00172584-0.0044769j -0.0023073+0.00042818j 0.00180116-0.00164612j 0.00383263-0.00317926j 0.00835087+0.00576514j 0.000672011+0.00500842j 0.00699739+0.00958625j 0.00825905+0.00290811j 0.00116551+0.00169692j -0.00184096+0.000310145j -0.00247024-0.00409739j 0.00463882-0.00168173j -0.00728577+0.000859455j 0.00288377-0.00200903j 0.00479745-0.00325519j -0.00151595+0.00332338j 0.00826685-0.000227145j 0.000273612-0.000958735j -0.00792963-0.000220209j 0.00423293+0.00765443j 0.000877947+0.000760961j -0.00259726+0.000292018j 0.00515167-0.00723614j -0.00467594-0.00657039j -0.00282718+0.00167497j -0.0157541-0.00653035j 0.00224125+0.00248459j -0.00344495+0.0116858j -0.0024707-0.0105627j -0.00348505-0.000982489j -0.00979178-0.00189348j 0.00323117+0.0121016j -0.0108003+0.00442598j 0.00172939-0.00756928j -0.000184851+0.000344919j 0.0153612+0.000868241j -0.00318508+0.00834754j -0.00508954+0.00542816j 0.0100299+0.00511221j 0.00480245-0.00647983j 0.00351074-0.00247707j 0.00413819-0.0161421j 0.00616825+0.015839j 0.00220901-0.00847187j 0.00299593-0.00288003j -0.000824066+0.0209035j 0.0109506+0.000458037j 0.00347055+0.000719519j 9.29105e-05-0.0195721j 0.0127186-0.0108861j 0.00147044+0.00836407j -0.0220637-0.00689814j -0.00722854+0.00181195j 0.00124315+0.00852331j -0.00464145+0.0127783j -0.0288492+0.0161447j -0.00218606+0.0355536j -0.0124559+0.0238014j 0.0215179+0.0228534j 0.025012+0.00466759j 0.00334329+0.0037744j 0.0250634+0.00430712j -0.00993706-0.00665088j 0.00411938-0.0100501j -0.0219078+0.010264j 0.0168869+0.00844402j -0.0105478+0.00808368j 0.00790733+0.00801516j 
0.0225025-0.0105183j 0.0431093+0.00167651j 0.0482164-0.00500313j 0.039939-0.000283995j -0.0355188+0.00170097j -0.0255065+0.00118851j -0.046252-0.00268882j 0.0262838-0.00686419j 0.000361652-0.00730829j -0.0515193+0.00531206j 0.0236109+0.00128598j 0.0444379+0.00424485j -0.00866652+0.00200331j 0.0555234-0.00144161j -0.0481345+0.00200166j -0.00827515+0.00211358j 0.141416-0.00780748j -0.0527134+0.00582271j 0.082677+0.00940489j 0.0967677-0.0035463j 0.0437612-0.00258582j 0.0752455+0.00661888j 0.06909-0.000158914j -0.0386957+0.00171609j 0.0312285+0.00823834j 0.0223283+0.0036473j -0.0221871-0.00527601j -0.00531691+0.00411627j 0.00464497-0.0117349j 0.0151825+0.0196581j 0.0077-0.00886439j 0.00847183+0.0195988j -0.0143903-0.0119449j 0.00425253+0.00434489j -0.00583108+0.00245668j -0.00842837-0.0103749j -0.00123442+0.00828348j -0.00570603-0.0234447j 0.00379433+0.0113047j -0.0165662-0.0184624j 0.00173276-4.81163e-05j -0.00670764-0.000147295j 0.0063905-0.0157532j -0.00368046+0.0136377j -0.0028637-0.00582597j 0.0056442-0.0666137j -0.0211416+0.0340565j -0.00152981-0.0806573j 0.0280921+0.0426793j -0.0155485+0.00829141j 0.000858588+0.0208524j -0.00977542+0.000991189j 0.0153054+0.0219642j -0.01533-0.00537861j 0.00833167-0.000494906j -0.00378854+0.00113945j -7.85778e-05-0.0053456j 0.00726174+0.00596299j -0.0018804+0.00928134j 0.00898056+0.00442051j 0.00604078-0.00221786j 0.00866223+0.000392519j -0.00740799+0.0067331j 0.00209097-0.00751379j -0.00171855+0.00289416j 0.00693211-0.00615804j -0.00237578-0.00455717j 0.00918073-8.54161e-05j 0.00214495+0.00153734j 0.00884909+0.00900833j 0.00251118+0.00215047j 0.000472424+0.001061j -0.00452982+0.00409569j -0.00350774-0.00545876j 0.00127266-0.0103035j -0.00452617-0.00225835j 0.00173808-0.00662792j -0.00879014-0.00937134j 0.00031548-0.00111674j 0.00540948-0.00153741j -0.000176721-0.00160596j -0.00419267+0.00272108j 0.00693972+0.0035032j -0.000269525-8.3073e-07j -0.0023831-0.00488625j -0.00308077-0.000948854j -0.0100807+0.00145651j -0.00573284-0.00260929j 0.00779307+0.00425431j -0.000249876+0.00417943j 0.00358352+0.00918265j -0.000343927-0.00607628j -0.000689937+0.000123185j -0.00618501+0.0102964j 0.00137059-0.00556685j 0.00302477-0.00737997j -0.00417377-0.00482787j -0.00649534-0.0112152j 0.00428818-0.0105246j -0.00856275-0.0109498j -0.000195844-0.0117438j 0.00720863+0.00387129j 0.00240531+0.0141729j -0.000969773+0.00828352j 0.00722507+0.00381039j 0.00391136-0.0142531j 0.00200348+0.00675986j -0.00935562+0.0254444j 0.0177716+0.0151406j -0.0150338-0.00737575j 0.000510864+0.00690424j -0.0110144+0.0121778j -0.0127758+0.0127987j -0.0140948+0.00682056j 0.0219621+0.0100054j -0.0101727+0.00450391j 0.0184382-0.0233068j -0.0264506-0.00566729j -0.0146565-0.0142067j -0.000690202+0.0295421j 0.00638773-0.00634507j -0.016532-0.00403375j -0.00116661+0.00905335j -0.00463846+0.0114024j -0.0183307+0.00828259j -0.000735699-0.0109803j 0.0097588+0.00250928j -0.0247418+0.00520703j 0.00245665+0.0113961j -0.0109646-0.00523643j -0.00646203+0.00858314j 
-0.0117599-0.00148163j 0.00997966-0.00320465j 0.0182813-0.00283563j 0.0246329+0.00260306j -0.00845541-0.00541602j 0.0162526-2.0844e-05j -0.0183216+0.00115208j 0.0250205+0.000272365j -1.72015e-05+0.000740131j 0.0179809-0.000885576j -0.00338959+0.00349732j 0.0535252-0.00788732j 0.0269715-0.00824363j 0.00576959+0.00874821j -0.0391166-0.000858553j 0.117005-0.00171755j -0.0547509-0.0076051j -0.13006-0.00716137j -0.0881125+0.000663123j 0.00836833-0.00283286j 0.0210257+0.0045082j -0.01277-0.000778911j -0.00703332+0.000595862j -0.0192836-0.000380302j 0.0160312+0.00488554j 0.00744616-0.00481842j 0.00296632+0.0105957j 0.00251175+0.000510179j 0.00557224+0.00334954j 0.00607319-0.00134006j 0.00267851+0.00705912j -0.000146955-0.00150674j 0.00411523-0.00217848j -0.0040709-0.0234658j -0.0125799-0.0203948j 0.00198455+0.0114204j 0.00180321+0.0126478j 0.00170393-0.000306333j -0.0162887-0.0292472j 0.00927446+0.0123321j 0.0143784+0.0946424j 0.00246299+0.0277139j 0.0101907-0.028973j -0.00355675-0.068825j -0.00337689+0.0268908j 0.0208404-0.0727801j 0.00640428-0.041674j -0.00205939-0.00386904j 0.00283541+8.54812e-05j 0.00634112-0.00502451j -0.00886152+0.00103745j -0.00633691-0.00494096j -0.00297217+0.00235291j -0.00223651-0.000729934j -0.00410819-0.00103766j 0.000217172+0.00641788j -0.00465552-0.000410291j 0.00283954-0.00520036j 0.00110097-0.00409188j 0.0050489-0.000939695j 0.00336958-0.000249681j 0.00262923+0.00362054j 0.00264637+0.00101211j -0.00314511-0.00336607j -0.0026062+0.000112854j -0.00467958-0.00217901j -0.00166735+0.00339983j 0.00296955+0.00119935j 0.00105102-0.000952162j -0.000308387+0.000796744j 0.00570433-0.0054766j -0.00943186+0.00406018j 0.000361553+0.000330577j -0.000571822-0.00179335j -0.00404118+0.000982539j -0.0109936-9.27477e-05j -0.00628462+0.00418129j 0.00154799+0.0016213j 0.00303583+0.00442698j 0.00291207+0.00125425j -0.0015948+0.00489855j -0.000196243+0.0098304j 0.00157662+0.00231004j -0.000145486+0.00349085j -0.0037812-0.0099732j -0.00470838+0.00054941j 0.00369337-0.00476373j -0.0139111-0.00482948j 0.0072876-0.00434936j 0.0168914+0.0124275j 0.00137711-0.00766039j 0.00854196+0.00212207j -0.00412345+0.022423j -0.00307636+0.020088j 0.0212845-0.000248709j 0.00388409-0.0011168j -0.000556382+0.0217863j -0.00659657-0.00346744j -0.00727344+0.0126354j 0.00108624-0.00047078j 0.0149847+0.0183648j 0.00261082+0.012435j -0.0163509+0.0236729j 0.00656072+0.0111988j 0.0107651-0.0160948j -0.00583039+0.00622389j -0.00329954-0.00193387j 0.0169289-0.0154222j -0.00393884+0.0119583j 0.0220731+0.0169691j -0.0219899-0.00262826j 0.00235133+0.00301758j -0.0109454+0.0132065j -0.0197827+0.0228253j -0.00597739+0.00530867j -0.0136969-0.0099871j 0.00436295+0.00665248j 0.0163392+0.0117895j -0.0217213-0.004219j 0.00631536+0.00230702j 0.00415178-0.000656762j 0.00629567-0.00472794j -0.00992966+0.00418103j -0.0199737-0.00263416j 0.00222109-0.00345606j -0.00311936-0.0025656j 0.00285174-0.00252182j -0.00182923-0.00419532j -0.00324963+0.000570332j -0.0029317+0.0034676j 0.00338023+0.00239063j 
-0.0132726-0.00589286j 0.0313379-0.00472759j 0.018022+0.00251385j 0.0101536+0.00385902j 0.0401792-0.00257881j -0.0144628+0.0125274j -0.0670199+0.0048317j 0.047364+0.00438753j -0.00400439+0.00366245j 0.0992146-0.00868222j -0.0320168-0.000148971j 0.0547653-0.00404051j 0.0352898-0.000583255j 0.100549+0.00458456j 0.00516159-0.00330935j 0.0419938+0.0126502j -0.0907328-0.00488854j 0.108072-0.00488628j -0.0600084-0.00595568j -0.00856351-0.00429559j 0.0402859+0.00391612j 0.0122301+0.00372448j 0.00636767+0.00105429j -0.0438719+0.000584304j 0.0117527-0.00353303j -0.00570634-0.00540677j 0.0174354+0.00494683j -0.02396-0.0344082j 0.0115472+0.00025721j 0.0140138-0.00985365j 0.00890325+0.0117855j 0.00174259-0.0107629j 0.023321+0.0209594j -0.0100924-0.0305548j -0.00803655-0.0013246j 0.00851262+0.00514833j 0.00277308-0.0212173j 0.0119284+0.0530495j -0.0086997+0.0250846j 0.00361982+0.00238211j -0.000577312-0.00377585j 0.00519143-0.0110667j -0.00895973-0.0332701j -0.00568273+0.026065j -0.0067902+0.0754582j 0.0102711+0.00976891j 0.0150966+0.00336726j -0.0143204+0.00468416j 0.00903335-0.0052158j -0.00498734+0.00165635j -0.0119229+0.00727111j -0.014253-0.00893368j 0.00326009+0.007049j -0.00932428-0.0023648j -0.00517283-0.00134305j 0.0061194-0.000398876j -0.00277908+0.00963661j -0.00386905+0.00122084j 0.00381292-0.0163158j -0.00528811+0.00722164j 0.00419582-0.00799341j 0.00298276-0.00315927j -0.000340524+0.0012881j -0.00122936+0.00403836j -0.00609935-0.00119038j -0.004468+0.0038j 0.0107911+0.00540244j -0.00555153+0.00395819j 0.00618966+0.00938306j 0.000982096-0.000196655j 0.0121739-0.00371581j -0.00662474+0.00633804j -0.00142044-0.00163254j -0.00452599-0.00287379j 0.000448769+0.00673375j -0.00446001+0.00227372j 0.000533875+0.000924513j 0.00914704+0.0123548j -0.00752236+0.00574182j -0.00881283-0.00143633j 0.00313381+0.0107934j 0.00287267+0.00295979j -0.00132426+0.0068379j 0.00325856+0.00507916j -0.0128994+0.00235563j -0.00135636+0.00110694j 0.001868+0.00975894j 0.0132692+0.00324571j -0.0101313+0.000631063j -0.00356116-0.0162074j -0.00509712-0.0185735j -0.0107572-0.00441704j 0.00773695+0.00491811j 0.00844322-0.00995802j 0.017092+0.0227762j -0.00675163-0.00177697j -0.00028138-0.00955203j 0.0072916-0.0320132j -0.000500227+0.00792466j -0.00121387-0.0187872j 0.000794194-0.0138706j -0.0275371-0.00263012j -0.0141641-0.0044997j 0.014379-0.00428008j 0.0117926+0.00578799j 0.00517871-0.00124594j 0.0244569+0.00148753j -0.00846241+0.014174j 0.0180892-0.0117643j -0.0197526-0.00493347j 0.0135309-0.00763208j 0.0047332+0.0177543j -0.00725218+0.0250259j 0.00786333-0.00601038j 0.00951632+0.00415058j 0.000271509+0.00457803j 0.00349943+0.0197802j 0.000293126-0.00102159j 0.00570707+0.00280831j -0.0001387+0.000810029j 0.00344591+0.00549247j -0.00805952+0.00676263j -0.0230795-0.000404768j 0.00687477-0.011312j 0.0174797+0.000951462j -0.00199792-0.00672593j 0.00287883-0.00246846j 0.00613084+0.0026063j 0.00302964-0.00417833j -0.00785009+0.00327111j 0.0024826+0.00670652j 
0.025222-0.00836437j 0.0273519+0.00372674j 0.0602388-0.00696656j 0.0293713+0.0028359j -0.0235054-0.00115164j -0.0150217+0.000411137j -0.0442649+0.00160954j 0.0501718-0.00218771j 0.00797109-0.0030517j -0.0927915+0.00831297j 0.013179-0.00198071j 0.114853+0.00131897j -0.0839302-0.000776333j 0.00595805+0.00761949j -0.0544955-0.0040307j 0.0193173-0.00628967j 0.00239011-0.00980549j 0.0149206+0.000563811j -0.0232805+0.00705276j -0.0359126-0.00349466j -0.00169874+0.000395224j 0.0221549+0.00138774j 0.0495605-3.00035e-05j -0.0106316+0.00109146j 0.0384272+0.00952627j 0.00877872-0.00358399j -0.00924069-0.000208601j -0.00306316+0.00258293j 0.00806635-0.00175561j 0.0110971+0.00577566j 0.0115535+0.00312725j 0.00332902+0.0189584j -0.0147322-0.0320212j 0.00203856-0.00665972j -0.0188989-0.0180202j -0.00800059+0.0197156j -0.00959172+0.0174445j 0.00325642+0.0447841j -0.00312193+0.0451654j 0.00377942+0.0183111j -0.000488437+0.00455242j -0.00869753+0.000987536j -0.00645061+0.0875117j 0.00257368-0.067082j -0.0114446+0.00337731j 0.0170605+0.0220927j -0.00962216-0.0155212j 0.00503133-0.00876836j 0.0136349+0.00129397j -0.0056659+0.00370204j 0.000983652+0.00413334j -0.0069698+0.00411809j 0.0114813+0.0138749j -0.00823043-0.00353421j 0.00786922+0.00246125j -0.00295062+0.00776761j -0.00446045-0.00260211j 0.00520317+0.00219186j 0.00219269+0.0012787j 0.00612664+0.0016567j 0.00605969-0.00178312j 0.0115966+0.00546248j -0.000614829+0.00270762j -0.000983847-0.00395759j -0.00157253+3.23372e-06j 0.002367-0.00552777j -0.000687169+0.00451145j 0.0147298-0.00391899j 0.00503228-0.000881169j 4.28969e-05+0.0081917j 0.00102545-0.000146131j -0.00475875+0.00376415j -0.00129433+0.00476255j 0.00332516-0.00496226j -0.00691864-0.00454537j -0.0193536-4.89447e-05j -0.0024587-0.00153856j -0.0119139-0.0140235j 0.00854273+0.00525816j -0.000794939+0.00625478j 0.00209988-0.00121773j 0.00967514+0.00817936j 0.00861601+0.00203233j -0.0129934+0.0143907j -0.00948225-0.00874923j -0.00146355+0.0199536j 0.00257447-0.00476045j 0.0044676+0.012441j -0.00132966-0.00216636j -0.00961189-0.000913732j -0.0170338-0.0118752j -0.00649419+0.00971904j 0.00577191-0.0212796j 0.00668483-0.00226547j -0.00338608-0.00510334j -0.00466625+0.00472529j -0.00365776-0.00907776j -0.000397894-0.00381074j -0.0132885+0.0136594j 0.0127328+0.0144626j -0.00108545-0.0116121j 0.0043098+0.00971905j 0.0107283-0.0304173j 0.0020799-0.00675186j -0.0125009+0.00459727j 0.0167128-0.0149634j 0.00785398+0.00967073j -0.00300909-0.00938619j -0.0231701+0.00239434j -0.00883015-0.00497893j 0.0208548+0.00578027j 0.00103102-0.0123134j 0.00484795+0.0147398j 0.00418692+0.00164296j 0.00285911-0.00118852j -0.00354658-0.0028444j -0.00473624+0.00111385j -0.00741634+0.00574171j 0.00447869-0.00534217j 0.00458908+0.00872087j -0.00394079-0.00245121j 0.013273-0.00715237j -0.0107786+0.00252535j -0.0052593+0.000246747j -0.00349219+0.00251679j 0.00134665-0.00581824j 0.004664+0.00254537j -0.00937308+0.00110765j -0.00100534+0.00621719j -0.00556277-0.00343251j -0.00414617+0.00442546j 
-0.00737344+0.00306969j -0.00848634-0.00094709j -0.0378077+0.00914924j -0.0449295-0.00069421j 0.0520447+0.00355169j -0.000529069+0.0016771j 0.0564187+0.00242533j -0.0429909+0.0029647j -0.0480739+0.00670581j 0.0407072+0.00301961j -0.123258+0.00333584j -0.0247271-0.000880212j -0.0520563-0.00389981j -0.0415037-0.00723298j -0.0882582-0.0137659j 0.0548754-0.00297031j 0.00303033-0.000415487j -0.00188859-0.00623191j 0.0271726-0.00669433j -0.00153126+0.0042306j 0.00336347-0.00349131j 0.00356267+0.00110059j -0.0171693+0.000286061j 3.33707e-05+3.26149e-05j -0.0266978-0.0139688j -0.0196606+0.000609972j 0.0153308-0.00561298j 0.000792614-0.00727365j -0.0116238+0.00788015j -0.00885278-0.0130661j -0.0131802+0.0119034j -0.0120958-0.0315923j 0.000512737-0.0290711j -0.0155243-0.0265604j -0.00186637-0.0211649j 0.00327774+0.036209j 0.00713858+0.0225686j -0.00616059+0.0255925j -0.00167869+0.0409397j 0.00256726+0.00890684j 0.000947487-0.0402803j 0.00095146+0.068284j 0.0142674-0.0108661j 0.0102609-0.0230892j 0.00813797-0.00666124j -0.00615718-0.00751597j 0.0116579-0.0097315j 0.000573239+0.0115864j -0.00855318-0.00106277j -0.00927431+0.00191374j 0.00382711-0.000801139j 0.00415173-0.00293307j -0.00276204-0.00560931j 0.00190284+0.00221361j -0.00128145-0.00133283j 0.00547455-0.0081915j 0.00430169+0.00893732j -0.00656033+0.000445791j 0.00218426-0.00468944j -0.00680474-0.00186164j -0.0110418-0.00141918j -0.00566459-0.00436982j 0.00433111-0.00756678j 0.0051173+0.00471084j -0.00542072+0.000165256j -0.00819422+0.0076425j -0.0104121+0.00621606j 0.000356094-0.000437928j 0.00447282-0.00800896j -0.0145327-0.00317445j -0.00544941-0.000809207j -0.0136856-0.00042696j 0.00404647-0.0117581j 0.0060231-0.00511139j -0.0170424+0.00669855j 0.000821717-0.00172705j 0.00275645+0.0146407j 0.012486-0.00211347j 0.0149809+0.00592119j 0.00812307+0.0162498j -0.00613518+0.00395022j 0.0180457+0.00955509j -0.000378601-0.0147793j -0.0224673-0.000353664j 0.00770965+0.000409287j 0.0114701+0.00683921j -0.0119926-0.017869j -0.0170187+0.0193995j -0.01076+0.00541679j 0.00671033+0.03361j 0.00445395+0.0145614j 0.0150081-0.0160769j -0.00711033+0.014641j -0.0178738-0.00638799j -0.0018656+0.0090729j 0.00260181-0.0116182j 0.0102336-0.00258371j -0.0146458-0.0102326j 0.0140532-0.00328944j -0.0052753+0.0308079j -0.00432379-0.00536467j -0.0146677+0.00768123j 0.00661467+0.00400577j 0.0168643-0.0148455j 0.0161154-0.014566j 0.0123032+0.0171942j -0.00104699-0.0015295j 0.0134022+0.0115041j -0.0134268+0.0121941j 0.00649431+0.0110362j 0.00562417+0.00408427j -0.00374898+0.00110397j 0.00131894-0.00302397j 0.00411469+0.0052237j -0.0120187-0.00571633j -0.00071386+0.00347983j 0.00548845+0.00414478j -0.0086051+0.00222601j -0.0200571+0.00111847j -0.000272312-0.00931753j 0.00162096+0.00181729j -0.000851977+0.00679493j 0.00251526+3.28324e-06j -0.00035339-0.00557051j 0.00663885-0.00248528j 0.00253721+0.00193772j -0.00324134+0.00201293j 0.0112828+0.00168697j 0.00266221-0.00661438j 0.00225775-0.000892067j -0.000763635-0.0019523j 
