0.145732-0.000973225j 0.0149147+0.0427314j -0.00320059+0.0939922j 0.0050584-0.00112091j -0.032912+0.00448762j -0.0174725-0.0241452j 0.0196753-0.0342832j 0.0220859+0.0403937j -0.0377517+0.016452j 0.0028069+0.00266868j -0.000723331+0.00817268j 0.00796508+0.0132964j 0.0131055-0.000136351j -0.0240446+0.00821442j -0.0158336-0.00501708j -0.000291236+0.0218918j 0.0178222+0.0134277j 0.0116807-0.0169554j -0.00536193+0.0253109j -0.0168257-0.0193925j 0.00645264+0.00361841j 0.0289272-0.00994895j -0.00594039+0.0149168j 0.00830971+0.0127054j 0.000596846+0.00185221j 0.00381196-0.000224028j 0.00459646-0.00186308j -0.00246367+0.00174358j 0.00512176-0.00452365j -6.55509e-05-0.0127196j -0.000636288+0.0110275j -0.0143773-0.00797403j -0.00143903+0.00378245j -0.0131491-0.00167076j 5.14323e-05-0.0102656j 0.00559328-0.00365797j -0.00209201-0.00423413j -0.0157694-0.00331546j 0.00779091-0.0148502j 0.00013106-0.00463219j 0.0102718-0.00352867j -0.0150233-0.00933443j 0.00160265-0.00632186j -0.0144837+0.0123042j 0.00329139+0.0177395j 0.0013783-0.00341788j 0.0111001+0.012841j 0.00864117-0.013855j -0.00694915-0.00891776j 0.00738843+0.00596841j 0.0148633-0.00480569j 0.00503391-0.00308707j -0.00268829+0.00947218j 0.0137065-0.0083254j 0.00876318-0.00112731j 0.00563896+0.0128604j -0.0077777-0.0035702j 0.000860745-0.00263468j -0.00348691+0.00386504j 8.88284e-05+0.000196431j -1.97843e-05+0.0014771j 0.000740676+0.0005095j -0.00233744-0.00261008j -0.000500842+0.000996399j 0.00184411+0.00115205j 0.00717929-0.000442791j 0.00294033-0.00356924j -0.00164368-0.000969299j 0.00102442-0.0022467j -0.000335358+0.00436323j 0.00648353-0.00239705j -0.00188513-0.00478018j 0.00286278-0.00771449j 0.000112302+0.00785967j -0.00408468+5.36037e-05j 0.00145722-0.00303494j 0.00904156-0.000224281j -0.000317835+0.00700477j 0.000629031-0.00165449j -0.00072812-0.00846432j -0.00552465-0.0062405j 0.0127603-0.000443332j 0.00573882+0.0104551j 0.00114311-0.00812222j 0.00104538+0.00381433j 0.0069579+0.000974756j 0.0040217+0.00482321j 0.00172016+0.00351589j -0.00337999+0.000410841j -0.00822877-0.00694375j 0.00158444+0.00044025j -0.00643443+0.0137097j 0.000795079-0.00433219j 0.00220621-0.000838731j -0.00261327+0.00378183j -0.0118904-0.00519812j 0.00752357-4.96366e-05j 0.00819228-0.00282469j 0.0126024-0.00440073j 0.00393687-0.00534129j -0.00180532-0.00226973j 0.00333554+0.00104307j -0.00162254-0.00301568j 0.00966935+0.011744j 0.00366493-0.00291472j -0.00789654+0.00826951j -2.37861e-05-0.00471954j -0.00102161+0.00202216j -0.00697029+0.0053916j -0.00698856+0.000396849j 0.00163152-0.00503754j -0.00390297-0.00645495j 0.00521459-0.0131926j 0.0127564-0.00436023j -0.00104489-0.0111605j -0.00546273+0.00167974j 0.00264638+0.00540618j 0.00304962+0.00972974j 0.00599653-0.00292267j -0.00399316+0.000993442j -0.00111048-0.000829605j 0.00491775+0.00913666j -0.00872409+0.000481716j 0.00265397+0.00351088j -0.00325046+0.0035226j 0.00803849-0.000590415j -0.00469272-0.00217962j 0.00335324+0.0014062j 0.00486349+0.000554144j -0.002909+0.00553061j -0.00167006-0.00249103j -0.00324675+0.00370744j 0.00409403+0.00292017j -0.00146355+0.00220924j -0.00290597-0.00266832j -0.00232864+0.0020863j 
-0.984221+2.77029e-05j -0.00498664+0.00235234j -0.00760035-0.00277173j -0.0352574-0.0258654j -0.0035454+0.0533361j 0.050015-0.0134789j 0.0182531+0.00516972j 0.0249382+0.0316228j 0.0327192-0.0269624j -0.00698119+0.00987326j 0.02579-0.0179693j 0.019951-0.00772001j -0.0162594+0.00489673j -0.010973+0.00224394j -0.0223678+0.00470558j -0.0078147+0.00670559j -0.0399224+0.00176787j 0.00284746+0.00142j 0.007929-0.0024239j -0.0176064-0.0103839j 0.0338788+0.00171289j -0.00153077+0.00638473j -0.0126566+0.00413542j -0.0360164-0.0101864j -0.00745897-0.0103252j -0.0108089-0.00893068j -0.0164417-0.00735917j -0.0072418+0.0134205j -0.00269639-0.00297693j -0.00730258+0.00661103j 0.00850993+0.0023993j 0.00286258-0.00617726j 0.00238409-0.0110997j 0.0110278-0.012483j 0.000831345+0.00849105j 0.00822572+0.000344274j 0.00675208+0.00429538j -0.0189429+0.00954168j 0.0214119+0.00342963j -0.000592802-0.00248286j -0.0125199-0.00313542j 0.00985167-0.00553301j -0.000391348-0.00839775j 0.0112554+0.00137259j -0.00215731+0.0139053j 0.00189085+0.0116077j 0.0137516-0.00352666j 0.0124385+0.0104374j -0.0125756+0.00490098j 0.00711257+0.0113356j -0.00615554-0.00683062j 0.00154245-0.00154309j -0.00572117-0.0109731j 0.00719409-0.00999465j -0.00493679+0.013473j -0.0143414+0.00775625j 0.015556-0.00146921j 0.00163801+0.0004267j -0.00278698-0.0250497j 0.0035817-0.00266237j 0.00615199-0.00380428j 0.00328324-0.00652048j -0.000693534+0.00857573j 0.00818799+0.00799519j -0.00249256-0.00732103j -0.0099708-0.00668872j -0.00309066+0.000629573j -0.0130046+0.00425422j 0.00414391-0.000643137j 0.00899887-0.00519314j 0.00144804-0.00585887j -0.000355375+0.00177228j 0.0101436+0.0022413j 0.00158513+0.00717422j 0.00715313+0.00132121j 0.00213783-0.0029877j -0.00402895+0.00879286j 0.0034241+0.0039601j -0.000585706+0.00842453j 0.0038523-0.00248121j 0.00108076-0.00185986j -0.00701255+0.00762162j -0.000401023+0.00512511j -0.00170885+0.0051492j 0.00753283-0.000343978j 0.0154488-0.00100237j -0.000460887+0.00427137j 0.00293328+0.00822515j -0.00294227-0.00708046j -0.00609348+0.00520842j 0.00731246-0.00402794j -0.0164112-0.00380863j -0.00183789+0.000220856j 0.0018683-0.00183952j 0.00290481-0.00466071j 0.00624533-0.00287134j -0.00489617+0.00643212j 0.00156661+0.000111353j -0.0128357-0.000714238j -0.00173753-0.000395868j 0.00133778+0.00251413j 0.00323342+0.00184535j 0.00234167-0.00111272j 0.00795516-0.000674679j 0.00838544+0.00400979j -0.00564896-0.00679639j 0.00304125+0.00633124j -0.000509802+0.00809411j -0.00579077+0.00648598j -0.00617878-0.00446106j 0.00421755-0.00250791j -0.00609644+0.0110321j 2.4428e-05-0.00185909j -0.00288071-0.00576981j 0.00707461+0.000201048j 0.00601591+0.00843791j -0.00220745+0.0025251j 0.00131945+0.0021701j 0.00931172-0.0100899j 0.00502874+0.00413953j 0.00399334-0.00340052j -0.00523227+0.0124991j 0.00283238-0.00471915j -0.0109822+0.00280861j 0.00138161-0.0149413j -0.0101045+0.0100464j 0.00453396-0.00378113j 0.00248727+0.0059956j 0.00132947+0.00355204j -0.000618691-0.0176505j 0.00419213+0.00357405j -0.0081205-0.0018511j -0.0232661+0.00179143j 0.00224099-0.00601101j 0.0121895+0.00694787j 0.00587321-0.00653447j 
-0.164168+0.0229206j -0.502956-0.0885632j 0.369421+0.125347j 0.108196-0.0138365j 0.0581997-0.0438499j 0.0304354+0.055521j 0.019454-0.102816j 0.0426901-0.0164331j 7.62724e-05-0.0522064j 0.0299126-0.000706605j 0.0167678-0.0226346j 0.00719209+0.0148911j 0.0221851-0.00931845j 0.00572721+0.00472724j 0.0227848-0.024738j -0.0152643+0.0063208j -0.015102-0.000535112j -0.0189531-0.00827043j -0.0114177+0.0132759j -0.0102004+0.0188035j 0.0063328+0.00169105j 0.00501072-0.0197906j 0.0031352-0.0379407j 0.0112664+0.00619215j -0.0145568+0.0286174j -0.0077692-0.0058947j -0.00105875-0.00627914j 0.0132569-0.00691283j -0.0118705-0.00433301j -0.0156883-0.00198222j -0.000347584-0.00498275j 0.00441275-0.0082725j 0.0175772+0.00347728j -0.0221515+0.0103008j 0.0221816-0.000801208j 0.00216618+0.00016963j 0.00799792+0.00136724j 0.00285214-0.00394174j 0.00218256+0.00305672j -0.0197461-0.00387585j 0.00415126+0.00819816j 0.0252779+0.00140664j 0.00503613+0.00286927j 0.0127096+0.0124478j 0.0183316-0.00811963j 0.00792503+0.00518094j -0.000330799-0.00889842j 0.00594963-0.0108002j -0.00756847-0.0121117j 0.00332515+0.0108427j 0.0125276+0.00335141j 0.0147795+0.0102766j 0.000326007-0.00299463j -0.00398489-0.00803443j 0.0300168-0.013835j -0.010292-0.0145769j 0.0010063+0.000112663j -0.000179706+0.030796j 0.0246647+0.0158818j -0.00906401-0.0127834j -0.00157836-0.00930656j -0.0119929+0.000243797j -0.00852457-0.00106975j 0.00355773-0.0116426j -0.00201386-0.00135016j 0.00821016-0.0109309j -0.000335517-0.0110979j 0.00649263+0.0050158j -0.00542339+0.00410177j -0.00191502+0.00862391j -0.00724626-0.00271737j -0.0111086-0.00679447j -0.0156365-0.00962024j -0.00209074+0.000976054j 0.00955215-0.00815878j -0.00408741+0.000167364j -0.000282323+0.00637669j 0.00263352-0.000690918j -0.0138703+0.00302168j 0.000613983-0.00529602j -0.00280812-0.00909634j 0.00485964+0.000981903j -0.0157331-0.00820263j 0.0102699-0.00024928j 0.00034125-0.00626707j 0.000266447+0.00016643j -0.00610176+0.00642393j 0.000532439-0.00745656j 0.00389995-0.00332617j -0.00483294+0.00183026j -0.000864829+0.000700974j 0.00237101-0.0018548j -5.63026e-05-0.00310124j 0.00133452-0.00170744j -0.0118146+0.00415861j 0.00084019-0.00356917j -0.00353178-0.000976772j -0.00868589-0.0124735j -0.00594491-0.0130252j 0.00689318+0.00921389j -0.00517149-0.00760548j -0.00143149+0.00639136j 0.00518714+0.00348516j 0.00714547-0.0111068j -0.000267675+0.00552438j -0.00425225-0.00684122j 0.00348711+0.00430858j 0.00378578-0.0026864j 0.00757114-0.00431571j -0.0043053+0.00558126j -0.00452863+0.00501463j 0.00680638-0.00541031j 0.00658507-0.0035933j 0.00857511+0.00813416j -0.00603058-0.00668213j 0.00430538+0.0130901j -0.00343982+0.00612693j -0.00167179-0.00525208j -0.00748755+0.000955865j -0.00462459+0.00706531j 0.00905245-0.0121407j 0.00436609-0.00898353j -0.00935757+0.00977619j 0.0125005-0.00436053j -0.00943667+0.0165414j 0.00354274+0.00335917j -0.0110163+0.00499482j 0.00913902-0.0141134j -0.0223673+0.00425934j -0.0123552+0.0208473j -0.0180614+0.0342776j 0.0177176-0.0222086j 0.0403794-0.0329761j -0.00894648+0.0327333j -0.0249774-0.00397823j -0.0063487-0.000624389j 
-0.0284676+0.107575j -0.0762927-0.475719j -0.478955+0.0828583j 0.031328+0.0833289j -0.0127176+0.025215j -0.0579265+0.0482154j 0.0663855+0.0293422j -0.0214351+0.0478153j 0.0393643+0.0282455j 0.0154651-0.00951166j -0.0273711-0.00586183j 0.0190264-0.0055015j 0.00378437-0.017229j -0.0232755-0.0170209j -0.0309525-0.0042971j 0.0150986-0.00630211j -0.0232557+0.0131244j -0.0152183+0.0362509j 0.000305812+0.0283375j 0.0100481-0.0021459j -0.0276783-0.00893155j 0.00460609-0.0173582j -0.026158+0.0242103j -0.00272126-0.016062j 0.00553123+0.011641j -0.0141811+0.017032j -0.003846+0.0116786j -0.00825768+0.0161944j -0.0158128-0.00563955j 0.0170586-0.0081251j 0.00172506+0.00566791j -0.00690414+0.00503817j 0.021081+0.0252872j 0.0013041-0.0149039j -0.0110509-0.00678011j -0.000639704-0.0134201j 0.00756374+0.00178178j -0.0162894+0.00373845j 0.00327366+0.00805757j 0.0251865-0.0063754j -0.00535808+0.0179939j -0.00291717-0.00815923j -0.00319319+0.0195557j 0.0120542-0.006794j -0.00974864+0.0182772j 0.00222558+0.0133577j -0.00908525-0.00122805j -0.00390904-0.00970598j 0.000189453-0.00172169j -0.0101763-0.0160062j 0.0081027+0.00499533j -0.00554723+0.00674234j 0.0181783+0.00261299j 0.0155887-0.0269017j -0.00313194+0.0099288j -0.00546479+0.000744259j -0.0238839+0.00494541j 0.00984221+7.66487e-05j -0.00893868-0.01371j -0.00334018+0.00340008j -0.0024026-0.00930215j -0.00237307-0.00309479j 0.0101481-0.00209551j 0.00644281+0.00297956j -0.00281326+0.00983696j 0.00391961+0.00363079j -0.00782011+0.017363j -0.0062497+0.0106067j -0.0126102-2.48226e-05j -0.00624871-0.00432071j 0.0104402-0.00396586j 0.00422747-0.00704873j 0.00538158-0.0097464j -0.00694874+0.00709156j -0.00335393+0.0220471j 0.00268727-0.00336764j 0.0083413+0.00385666j 0.00592732+0.00280946j -0.0103684-0.0134722j -0.00318298+0.000658258j -0.00412211-0.00724575j -0.00396156+0.00324567j -0.00163501+0.0121679j -0.00624982+0.00292497j -0.0121093-0.0020855j 0.00433439-0.00149738j 0.00206435-0.00533045j 0.00736812+0.00344305j -0.00543946+0.0119177j -0.000459634+0.00188542j 0.00367073-0.00589361j -0.00194536-0.00953009j 0.000596814+0.000312906j -0.0104567+0.00317397j 0.00984888-0.000237877j -0.00170242-0.00782752j -0.00515747+0.00140115j -0.00382823-0.000426757j -0.00405681+0.00420717j -0.0107599-0.00316898j -0.00254023-0.0049535j 0.00320579+0.0104164j 0.00493789-0.00215637j -0.00772518+0.00167853j 0.00225803-0.00915901j 0.000377067+0.00332417j -0.0039163+0.011104j 0.00509872+0.00528953j 0.00181809+0.00599987j 0.000516567+0.00265835j 0.0203175-0.00820056j -0.0029393-0.0107304j 0.0108128+0.000183206j 0.00706422-0.00499111j 0.00458792-0.00368527j -0.0103457+0.00701503j -0.0043235+0.0032856j 0.0030136+0.00331213j -0.000989822-0.00613039j -0.000604375+0.0110997j -0.00376578+0.0155879j 0.00758481-0.00738084j -0.0013389-0.00833965j -0.00278746-0.00102982j 0.0121654-0.00313703j -0.0102792-0.00174118j -0.0128099-0.00845224j -0.00360209+0.0126216j 0.0225477-0.00857343j -0.0196898+0.00988782j -0.0086523+0.00320561j -0.0174613+0.00869744j -0.0183443+0.0210346j -0.0136285+0.00100966j 0.00392289-0.00255762j -0.00832423+0.00460416j 
-0.026979-0.0683314j -0.315904+0.137566j -0.245879-0.550895j 0.0477934-0.0596581j -0.0432634-0.0725627j 0.00457277+0.021109j -0.0489771-0.00836524j -0.0342066-0.0123184j -0.0330584+0.0282691j 0.00389902+0.00612208j 0.00962387-0.0085694j -0.0182955+0.00050245j 0.0168147-0.00792803j -0.0214007+0.0158532j 0.00607815+0.0218805j -0.00680481-0.029561j -0.0216781-0.00252902j 0.0252716+0.00223414j 0.010522+0.0261335j -0.0116848-0.0189024j -0.0247057+0.0202034j -0.0162157+0.00645992j 0.0221398-0.00883003j 0.00289819+0.0223607j -0.00859613+0.00592697j -0.000759197-0.00518005j -0.00348811+0.00122549j 0.00982319-0.0155318j -0.00855381+0.0105981j -0.00772607-0.00497188j -0.00539378-0.00132156j 0.00437263-0.0113531j 0.00340154-0.0102647j -0.0156269+0.00435885j -0.0125547-0.00438872j 0.00791099+0.0208812j -0.00493145+0.00258436j -0.000111525+0.0144547j 0.00455025+0.00783888j 0.0184421+0.0308254j -0.00931138-0.00977435j 0.00207471-0.00770069j -0.00304314-0.013507j -0.0110532+0.00512915j 0.00791537+0.00754956j 0.00519811+0.0155864j 0.0115819+0.0121814j -0.011555-0.000240141j -1.52557e-05+0.00375198j -0.0228832-0.00165598j 0.000527987+0.0115593j 0.0168469-0.0192768j 0.000872404+0.0158551j -0.00264831+0.0126726j 0.0202674-0.00822087j -0.00924696-0.0176001j 0.00183774+0.00079771j 0.00224711+0.00372589j -0.00840279+0.00446305j -0.00548433-0.0059844j -0.00520689-0.00391848j -0.00609784+0.000920394j -0.00116358+0.00936753j -0.00255229-0.00391178j 0.000947159-0.0019777j -0.00336853-0.00803285j 0.00998562+0.00401177j 0.0041439-0.00635487j 0.00650093-0.00398806j -0.00096853+0.00641612j -6.80256e-05+0.00474612j 0.00148878-0.00370397j -0.0103461+0.00423503j -0.00113341-0.00210409j 0.00285016-0.000200951j 0.00639631+0.00885002j -0.015542+0.0120962j -0.00629178+1.46594e-05j -0.00409211+0.000718834j 0.00450874-0.000343028j -0.0126714-0.00214018j 0.00447955-0.00683703j 0.010868+0.00516259j 0.00719716-0.0105567j 0.000323735-0.00919883j 0.00367189+0.00182509j 0.00968132+0.00923053j 0.0109853-0.00122339j 0.000561994-0.00274069j 0.00402099+0.00121703j 0.0088892-0.00551519j -0.00354246-0.00652078j 0.00559493+0.00280419j -0.00209737-0.00570681j -0.00472434+0.0114524j -0.00119935+0.00128141j -0.0105253-0.000230074j 0.00417409+0.00164946j 0.00912982+0.00335589j -0.00387382-0.00960642j 0.00930628+0.00511587j 0.00120425+0.00733764j -0.00204132-0.000714068j 0.00880609+0.00817021j 0.0087234-0.00579561j 0.0114196-0.00254966j 0.0164863+0.0082529j -0.00783413+0.000655893j 0.00457302+0.000244329j 0.00325844+0.00574629j -0.00687702+0.00112559j -0.00105107-0.00345093j -0.00336724+0.0107431j 0.00250385-0.00512779j 0.00987605-0.00578306j -0.000998198-0.00880145j -0.0058613+0.00294908j -0.00237325+0.00122265j -0.0011555-8.30358e-05j -0.0109381+0.00625579j 0.00240885+0.00781624j -0.00460879-0.00774789j -0.00469594+0.00390696j 0.0109996-0.00283678j -0.0088951+0.00344293j 0.0152816+0.00676678j 0.0119639+0.010246j -0.00506444+0.00199181j -0.0109752+0.0146259j -0.000976237+0.00670319j -0.00293324+0.0185946j 0.00459066-0.00964053j 0.0145286-0.00499455j -0.00115489+0.00455162j -0.00514809-0.000604878j -0.00149813-0.00784191j 
0.0170489+0.0622069j 0.183185-0.503099j 0.255417-0.376954j -0.00289737+0.0963994j 0.0408934-0.0226071j -0.0604497-0.0152138j 0.0194124+0.00828022j -0.0151516-0.0233511j -0.0150084+0.00240351j -0.00576685-0.00906817j -0.018254+0.0125315j -0.00071528+0.00504664j -0.0336591-0.00376406j 0.00816706+0.0181194j 0.0192135+0.00816791j -0.0313724+0.00514087j 0.00243696+0.0349244j 0.0194518-0.0122062j 0.0451873-0.0176343j -0.0134134+0.00444156j 0.00753557+0.0427363j -0.0017046+0.0265403j 0.00272755-0.00178555j 0.00708939-0.000356695j 0.0103433-0.00699937j 0.00388723+0.00958841j 0.00837882+0.00581778j -0.0112557+0.0131412j 0.0076838+0.00643488j -0.00989133+0.0179823j 0.0105255-0.00840602j 0.00603868-2.17787e-06j 0.00949871+0.0293219j 0.0007093-0.00553093j 0.00337243+0.00345595j -0.00215931+0.0200818j -0.00413682-0.00594351j 0.0193151+0.000120928j 0.0150772-0.0127162j -0.00915961+0.0144581j 0.01469-0.0061547j -0.00798586-0.00966015j -0.0105924+0.0069011j -0.00190002+0.00326769j 0.000452096+0.0142913j -0.0100033+0.0377094j 0.00984809-0.00716357j 0.000132393+0.0115996j 0.0205092-0.0149084j 0.0142791-0.0150125j 0.00382271+0.00435913j -0.00149147-0.0101186j -0.00371601-0.0122325j -0.0105562+0.00302187j -0.0158186+0.00190976j -0.00976678+0.0153278j 0.00520739-0.00105442j -0.00185623-0.00249568j 0.0070318+0.00404357j 0.00303044+0.00497759j 0.00393727+0.00339066j 0.00338681-0.00131394j 0.00207761-0.00809915j 0.00267974+0.00656288j -0.000824717-0.00531812j -0.00151561+0.00867771j -0.0107447+0.000679793j -0.000373552+0.00896622j -0.0102453+0.0109452j -0.000872982-0.00506989j 0.00819528-0.00333164j 0.00717056+0.00266889j -0.00514723+0.00747989j 0.00645429-0.0163395j 0.00137548-0.00287077j -0.00842651+0.0045555j -0.000230654-0.00659342j -0.00439061+0.00843811j 0.00532337-0.012816j 0.00434051-0.000397124j -0.00627383-0.00268978j -0.00863679+0.00787612j 0.00399233-0.00503581j 0.00362058-0.000760439j -0.00492309-0.00616183j -0.00687977+0.00607261j 0.00369625+7.62955e-05j 0.0121607+0.00423111j 0.0155613-0.009621j 0.00406217+0.00220039j 0.0100931+0.00183967j -0.00910451+0.00605444j 0.00756775+0.0018365j 0.00906293-0.013972j 0.00633576-0.00383001j -0.00727381-0.00683316j 0.00865621-0.0111328j -0.00421126+0.00518508j -0.00283661+0.00544568j 0.00715363-0.00603345j -0.000976092-0.00346128j 0.00258565+0.00378565j -0.00953474+0.00509193j 0.00453647-0.00121276j 0.00956029+0.00882051j 0.01188-0.00262197j 0.00708494+0.000305639j -0.00175106+0.00263761j -0.0109683+0.0063976j 0.00765808-0.00289936j -0.00641111+0.00915876j -0.0053448-0.00581423j 0.0160869-0.00795028j -0.00521544+0.00756056j 0.0107249+0.00074044j 0.00410573-0.00466364j -0.00439229-0.0049315j 0.0189258-0.00280663j -0.0139846-0.00455236j -0.00109503-0.00224377j 0.00664312-0.00739591j -0.00595193+0.00477386j 0.0215855-0.0124973j 0.000481354+0.00574538j 0.00354213-0.00248019j -0.0069313+0.00429267j -0.00658169-0.00843501j -0.00179734-0.00300746j 0.00572649-0.00322174j 0.00400485-0.00893866j 0.00841029-0.014489j -0.000178981-0.0011878j -0.00795495+0.00209161j 0.00284796-0.00378142j 0.00169739-0.00365346j 0.00113913+0.00371075j 
-0.00998234-0.0146105j 0.211802+0.0134084j -0.137474-0.0144717j -0.171144-0.0743911j -0.0576689-0.178525j -0.0508217+0.0438313j 0.111311-0.167622j 0.0278045-0.0813149j 0.111035-0.00199998j 0.120236-0.0294863j 0.0836906-0.0414545j 0.0315863+0.0774895j -0.067114+0.0306312j -0.0732143+0.0101765j 0.0683739+0.0136714j -0.0111518-0.00564359j 0.0180799-0.0148707j 0.011933+0.0357688j -0.0608923-0.0140826j 0.0013638+0.00890763j -0.0152495+0.0348428j -0.0116563-0.108234j 0.052461-0.0754983j -0.0005029+0.071101j -0.00480003+0.0196262j -0.00505983-0.0184718j 0.0231735-0.0204906j 0.0262222+0.00364216j -0.0461212+0.0221924j -0.000841523-0.012519j 0.00878934-0.00408545j -0.00357502-0.0135977j 0.000124258-0.00862263j 0.0115563-0.00266847j -0.000576455-0.026552j 0.0039459+0.00902295j 0.0218651-0.0197299j 0.00484113-0.00662018j -0.00309165-0.0059188j -0.0161154+0.00817339j -8.10531e-05-0.00669004j 0.00803364+0.021809j -0.00674949-0.00642587j 0.00250672-0.011635j 0.0286946-0.000641274j 0.0251243+0.0053775j -0.00715606+0.00284438j 0.0222378-0.00363374j 0.0360234-0.0157521j 0.0266749+0.0095408j -0.00366317-0.0166798j -0.0060559+0.0118945j 0.00933395-0.00576777j 0.0180224+0.0128732j 0.0517716-0.0224316j -0.0033441-0.0325307j -0.017693+0.0344659j -0.000580262+0.0660136j -0.0132355+0.014726j 0.0322099-0.0190827j 0.0140814+0.0081323j -0.0029861+0.0190663j 0.00914705-0.0186597j -9.14436e-05-0.0252483j 0.0182827+0.0133594j 0.003585-0.0378321j 0.0270692+0.0102171j -0.00271346+0.0153983j -0.0132589-0.00978543j 0.00335909-0.00424608j -0.0172382+0.00214528j -5.35466e-05-0.00335555j -0.0243056-0.0191333j -0.0142518+0.00014639j 0.011482-0.00311709j 0.00204917+0.00558996j 0.00310268+0.00285008j -0.00867585-0.00679626j -0.00431085-0.00867451j -0.00158919-0.0146592j -0.000829854+0.0188627j -0.0169771+0.017854j -0.00940774+0.00645819j 0.00411018-0.0078891j 0.0148115+0.000660919j -0.000256693-0.00125152j 0.0066216+0.0067018j 0.0150799-0.00126513j -0.0135226+0.0009588j -0.00383872-0.00105699j 0.000127308+0.00477819j 0.00803109+0.00261722j 0.00565611-0.00410542j -0.00286976+0.000252001j -0.0146228+0.00168318j 0.00364819+0.00740285j 0.00944779-0.0221109j -0.00474057+0.00377184j -0.000245327-0.00660669j 0.00213155+0.011214j 0.0120609-0.00305794j -0.00724447+0.00482332j 0.00114853+0.000840023j 0.00903665-0.00122251j -3.08111e-05+0.008887j -0.00871564-0.0103398j 0.00453237+0.00150476j -0.0004482+0.00752879j -0.00396119-0.0108804j 0.00759375+0.0168384j -5.28964e-05-0.00409126j 0.0261381+0.0102605j 0.0251687-0.0156625j -0.00971336+0.00709943j -0.0115151+0.013834j -0.0188715+0.0026919j -0.00315769+0.0197542j 0.00369637-0.0199713j 0.00906027+0.0150627j -0.00777227+0.00496539j 0.00696729-0.0193671j 0.00889481-0.00814874j -0.0101357+0.0253058j 0.0239467-0.00722394j -0.00480797+0.000210874j 0.0176215+0.00915669j -0.00526509+0.00813145j -0.0125756-0.0303323j -0.0458943+0.00229178j -0.0618046+0.0407278j -0.0213756+0.0825227j 0.050768-0.0199249j 0.0795871-0.0427285j -0.022022+0.0904125j -0.0630864+0.0387208j -0.0484862-0.0673871j 
