0.188677-0.266236j 0.0415943-0.011365j -0.0151313-0.0210064j -0.00742291+0.013257j -0.00761752+0.0126891j 0.00263293+0.0131589j 0.0164498-0.0172604j -0.00743933-0.0149171j -0.013322-0.00145982j 0.00320209-0.00626799j 0.00718982+0.00102837j 0.000480115-0.0078356j 0.00607057-0.00730771j -0.00252918-0.00233969j 0.00361632-0.01046j 0.00133524+0.00114003j 0.00150159+0.000487915j -0.00682057+0.0069859j -0.00663527-0.000712981j 0.010415+0.00628337j -0.00133521-0.00918466j 0.00232913-0.008701j -0.00862397+0.00170625j -0.00553973+0.00263284j 0.00132549+1.54942e-05j 0.000200013-0.000581089j -0.00556503+0.00218303j 0.00564604-0.000627252j 0.0038469+0.000214778j -0.00169321-0.00159481j -0.00059222-0.00113168j 0.00431378-0.00383024j -0.000197411-0.000696574j -0.000402127-0.00128869j -0.000750153-0.0012029j -0.000119861-0.000482636j 0.00119971-0.00543229j 5.85337e-05+0.00160057j -0.00122715-0.00135135j -0.00365697+0.000167103j -0.00292827+0.00560433j 0.000229829+0.00259885j 0.00155109-0.000885476j 0.0011653+0.000583502j 0.00658506+0.000828985j 0.00427268-0.00104636j 0.00249588+0.000371968j -0.000551547+0.00237538j 0.00182998+0.00248964j -0.00192467+5.62904e-05j 5.06585e-05+0.00206391j 0.000667553+0.00113689j 0.00397954+0.00126834j 0.00340721-0.0031536j 0.0043949-0.00294314j -0.00440382+0.000855925j 0.00557739+0.00122543j 0.000446484-0.00299321j -0.000134134+0.00105733j 0.000431947-0.000523372j -0.0016074+0.00135536j 0.000688738-0.00023864j -0.00019246+0.000146503j 0.000935018-0.000773641j -0.00157969+9.48117e-05j -0.00326608+0.00136815j 0.00489618-0.0015426j -0.000947624+0.000777456j 0.000290359-9.90601e-05j -0.00113047+0.000161264j -0.00274689+0.00057582j 0.000850948-0.000140156j 0.00236249+0.000550851j 0.00254692-0.000163385j -0.00232925+0.000144048j 0.0019241-0.000377152j -0.00194999-0.000185125j 0.000258998-0.000238907j -0.000501831+0.000936218j 0.00022706+0.000332762j -0.00142894+0.00116461j -0.00278115+0.000335492j 0.000520545+0.000519382j -0.00109134-0.0016772j 0.000173542-0.000743387j -0.000561357+0.000144483j -8.54242e-05-0.000226121j -0.00105773+0.000542931j 0.00132395-0.00176269j -0.00100199+0.00124525j -0.00137233+0.00103258j 0.000345315-8.83014e-05j 0.000528154-5.37301e-05j 0.000504185+0.000435836j -0.00185221-0.000467106j 0.000723918-0.000328339j -0.00341709+0.00119128j -0.000605448+0.000373576j -0.000373452+5.80995e-05j 0.000216438+0.00064218j 0.000780911+8.80553e-05j -0.000540851+1.17756e-05j -0.000352673-0.000407414j -0.000414029-0.000300168j -0.00036841+9.25442e-05j 5.79162e-05-0.000467907j 0.000111117-0.000168207j -0.000267562+0.000336075j -0.000285227+0.000365704j 0.00249461-0.00150125j -0.000835273+0.000210884j 0.0013285-0.000411564j -0.000629935-0.00036464j -0.00182856+0.000298209j 0.000406824+0.000472647j -0.000759362+0.000621085j -0.00245586+0.000829652j 0.00207321-0.000168375j -0.00130406-2.96433e-05j -0.000196944+0.000829337j -0.000148481-0.000278711j 0.00271604-0.00124036j -0.00355692+0.0011345j -0.00148658+0.00126441j -0.00096636+0.000243377j -0.00209615-2.58085e-05j -0.00183731+0.00036373j -0.00216851+0.00116012j 0.00374847+0.000564522j -0.00138869+0.00048933j -0.00260818+0.00207688j -0.00177106+0.00076973j -0.00552357+0.000559834j 0.000591989+0.00132194j -0.00310719+0.0023945j 0.00499102-0.000123509j 
-0.270618-0.187303j -0.0100347-0.0425552j -0.0212289+0.0157646j 0.0123837+0.00740102j 0.0118268+0.0075124j 0.0127467-0.00356399j -0.0159392-0.0157671j -0.0152447+0.00802985j -0.00245318+0.013008j -0.00611714-0.00243663j 0.0010203-0.00783257j -0.00800176+0.00128755j -0.00680048-0.00592865j -0.00262457+0.00337578j -0.0101706-0.00224763j 0.0012312-0.00164336j 0.000355736-0.00124554j 0.00613449+0.00659088j -0.00116477+0.00649801j 0.00720032-0.0105018j -0.00980359+0.00235901j -0.0092661-0.00148579j 0.00151351+0.00776593j 0.00297808+0.00477525j 0.000499329-0.00154414j -0.00029022-7.87066e-05j 0.00144557+0.00565617j -3.57873e-05-0.00595473j 0.00198258-0.00415076j -0.00197222+0.00195132j -0.00156515+0.00150731j -0.00349684-0.00350784j -0.00154779+0.000456455j -0.00191311+0.000595352j -0.00287453+0.00107831j -0.00086717+0.000168949j -0.0054057-0.000720268j 0.00154987+0.00011777j -0.00105772+0.00165575j -5.84596e-05+0.00387302j 0.00579317+0.00201031j 0.00205455-0.000672418j -0.00125917-0.00090907j 0.000813271-0.00120788j 0.00143316-0.00618585j -0.000675358-0.00392878j 0.000761772-0.0023256j 0.00305834+0.000161587j 0.00339847-0.00250507j -0.000868912+0.00156989j 0.00176836-0.000561659j 0.00186999-0.00102117j 0.00191897-0.00365677j -0.00352609-0.00281667j -0.00359597-0.00360387j 0.000204308+0.00374882j 0.00169706-0.00444479j -0.00438487-0.00128298j 0.00169244+0.000808757j -0.000328951+6.47886e-05j 0.000912395+9.3163e-05j 0.000126012-0.000801217j -2.40789e-05+3.4707e-05j 6.44842e-05-0.000299382j -0.000950458+0.00266842j 0.00119749+0.00331426j -0.00115076-0.00339822j 0.000657913+0.000576614j -0.000431725+0.000207723j -0.000438575+0.000660075j -0.000219507+0.0021234j 0.000367079-0.00103982j 0.00111082-0.0018889j -0.000804038-0.0022159j 0.000322159+0.00130481j 0.000326123-0.000842538j 0.00018614+0.00214379j 0.000203723-2.65922e-05j 0.000978236-0.000383835j 0.000799064+0.000377776j 0.00117913+0.00147671j 0.000130791+0.00224788j 0.00141379-0.000349019j -0.002166+0.000917593j 0.000345082-0.000601978j 0.000443522+0.00060437j -0.000629109+0.000322518j 0.00104487+0.000969454j -0.00206231-0.000995093j 0.00195735-7.48138e-05j 0.00136713+0.00125523j -0.000211252+0.000153138j 0.000719546-0.000360094j 0.000700391-0.000753271j -0.000219024+0.00130711j 0.000327408-0.000504594j 0.000319105+0.00275626j 0.000705118-3.73053e-05j -0.000113129+0.000207652j 0.00170411+0.000907536j -0.000127881+0.000524353j 0.000448899+0.000199143j -0.000445189+0.000266363j -0.000147604-0.000147564j 0.000393905+0.000291239j -0.000445338-0.000639047j -0.00123895-0.000127271j 0.000954168+0.000458871j 0.000513264+0.000498343j -0.00176365-0.0020794j -0.000374612+0.00149848j -0.000346042-0.00113676j 5.68531e-05+0.000295451j 0.000663407+0.00105125j 2.02564e-06+0.000260117j 0.00108028+0.000584323j 0.000773126+0.00159649j 2.70297e-06-0.000568241j 4.71318e-06+0.000644016j 0.000531295+0.0001735j -0.00166763+0.000802026j -0.00164429-0.00157557j -0.000469261+0.00261546j 0.00163356+0.00222723j -0.000271587+0.000753854j 0.000395678+0.00175932j 0.000383834+0.00130966j 0.00141902+0.00263136j 0.00097749-0.00142937j 0.00225562+0.000201593j 0.00250701+0.00264093j 0.000159101+0.00254843j 0.000720646+0.00406344j 0.00173881-0.000808028j 0.00281527+0.00268312j 5.61548e-05-0.00419098j 
0.0659529+0.0880929j -0.0389757-0.0135595j 0.0204245-0.0437006j 0.00881089-0.00510759j 0.0103407-0.00459472j 0.0192975-0.0141884j -0.00735467-0.00147713j -0.00199674-0.0146747j 0.01286-0.0150209j -0.00362367+0.00221577j -0.00178669-0.00392988j -0.00178124+0.0107564j -0.00192407-0.00130015j -0.00180323+0.00854138j -0.00170924+0.00429143j 0.00554496-0.00573444j -0.00119897-0.000687886j -0.00268369+0.0161435j -0.00249743+0.00834081j -0.00224887+0.00393595j -0.00233344+0.0104539j 0.00156432+0.00321101j 0.00350018-0.00526719j 0.00308401-0.0054671j -0.00238167-0.00271285j -0.00194114-0.00104569j 0.0046079+0.00408504j -0.00149409-0.0025564j -0.00354595-0.00667748j 0.000668362-6.04918e-05j -0.000665065+0.00237454j 0.0018803+0.00116931j 0.00138048+0.00355538j -0.00187189+0.0038474j 0.00294178+0.0072709j -0.000745507+0.00401396j -0.000903584-0.00261324j -0.00357965+0.00357639j 0.00330008+0.000200679j 0.000334792+0.0060795j -9.7223e-05+0.00500005j -0.000475566+0.00439571j -0.00288464+0.00307253j -0.00324831+0.000320472j -0.00276096+0.00186523j 0.000565901-0.00586293j 0.00266389-9.58427e-05j -0.00114259-0.000978044j -0.000278959-0.00374085j 0.00388978+0.00401419j -0.00172834+0.00302439j -0.0013803-0.00280016j -0.000489476+6.97216e-05j -0.000841539-0.00240838j -0.000499234+0.00055719j 0.00152425+0.00509084j -0.00227253-0.00472332j 0.000433145+0.00648917j -0.000133994-0.00272796j -0.00119813-0.000104012j 0.00308525-0.00050452j -0.000489237-0.000405606j -6.0937e-05+0.000213645j -0.0016756-0.00163531j -0.00203326+0.00218456j 0.000197624-0.000814994j -0.00194601-0.00130463j 0.000575776-0.000896141j -0.000103953-0.000732841j 0.00317713-0.000908857j 0.00042334+0.000124037j 0.000477142-0.00115213j 0.00249235+0.000921549j 0.00241467+0.0023976j 0.00104485+0.00132848j -0.0015556-0.00166372j -0.00146074-0.00167068j -0.0019163-0.000464678j 0.00377519-0.00117272j 0.00133645-0.00399217j 0.000331625+0.00231646j 0.00115163-0.000434759j -0.00160622-0.000531104j -0.000698799-0.000706199j -0.00147769-0.00144654j -0.000402705-0.0012072j 4.98331e-05-0.000171483j 0.00162669-0.00136778j -0.00460739+0.00116631j -0.000493923+0.00409455j -0.000626343+0.00206786j -0.000284079-0.000257597j -0.000563695-0.00186193j 0.000953384-0.000623682j 0.000616924-0.000103932j -0.000627249-0.000993522j 0.00264349-0.0005882j 0.00140382-0.00242633j 6.72632e-05+0.000411916j -0.000269669-0.00171095j -0.00175395-0.000288861j 0.00108551-0.00103681j -2.06257e-05-4.62252e-05j -0.000899999+0.000819428j -0.00216151+0.000245408j -0.000515673+0.000750592j 0.000518402+0.000248927j -0.00140676+0.000665241j 0.00197434-0.00139467j -0.0021189-0.00122049j 0.000604819-0.00167344j -0.00205033+0.000715403j -0.00089947-0.000156045j 0.000842498-0.000249023j -0.00111135-0.00221596j 0.000157857+0.00125834j 0.00162054+0.000123898j -0.00258239-0.000882211j -0.00026138+0.000225201j 0.00225936+0.000184974j -0.00217753+0.0020008j -0.000195567-0.00127509j -0.000629911+0.00349054j -0.000546852-0.000296457j 0.00237471+0.000621477j -0.000138901+4.84332e-06j 0.000337116+0.000624465j 0.000400614-0.00126188j -0.00340148-0.0012074j 0.00363132+0.000690023j 2.90561e-05-0.000330516j -0.000515766-0.00234439j 0.00229421+0.00347031j 0.00145081-0.00191775j 0.00208245-0.000581922j -0.00245567-0.0015491j 
-0.0684778+0.0335079j 0.00887908-0.0301632j 0.0422044+0.0168377j 0.00769339+0.00788476j 0.0074399+0.00981431j 0.0170814+0.0247001j -0.00555186-0.00703656j 0.0140466-0.00604155j 0.019581+0.0108822j -0.00339217-0.00501334j 0.00455516-0.000898803j -0.0120527-0.00523841j -0.00105936-0.00146871j -0.00851212-0.00471096j -0.00732593-0.00353911j 0.00575794+0.00793495j 0.0013302-0.00136664j -0.0115651-0.00238633j -0.00617352-0.00289709j -0.00765451+0.00119499j -0.0102649-0.00615224j -0.00291355-0.00204223j 0.00900713+0.00491178j 0.00764679+0.00577617j 0.00212241-0.00157252j 0.000379549-0.00163745j -0.00276681+0.00379433j 0.00234123-3.70127e-05j 0.0036896-0.00318833j -0.000639481-0.00106863j -0.00200614-0.00430206j -0.00369185-0.00158145j -0.0025945+0.000556588j -0.00344798-0.00360299j -0.00573754+0.00216396j -0.00347105-0.00121443j 0.000157994-0.00259951j -0.00240642-0.00457537j -0.00254564+0.00141566j -0.00448434-0.000731538j -0.0016308+0.00258729j -0.00250286+0.00167146j -0.00314886-0.00463511j -0.00129794-0.00225989j -0.00643602-0.000429652j 0.00402557-0.000319739j -0.00231768+0.00364246j 0.00143848+0.000942832j 0.00322362+0.00272617j -0.00284141+0.00456198j -0.00376897+0.000550326j 0.00255506+0.000319695j -0.00290352-0.000295982j 0.00165341-0.00380206j -0.00258548-0.00381101j -0.00384786+0.00258376j 0.00196218-0.00355503j -0.00607764-0.00188133j 0.00238891+0.00121779j 0.000123689-0.00131844j 0.000438868+0.00368358j 9.66325e-05+0.000229289j 0.000352291-0.000227036j 0.000819966-0.0013595j 0.000167187-0.00267259j 0.000369503-0.0013309j 0.000723948-0.00294617j 0.000523477+0.000427982j 0.00101962-0.000963155j 0.000407052+0.0017583j 0.0011652-7.2366e-05j 0.0011059+0.000673653j -0.00255075+0.00177775j -0.00187182+0.000616285j -0.00180548+0.00240836j 0.00113301-0.00104405j 0.00144733+6.1089e-05j 0.000540656-0.000990004j 0.00127543+0.00403103j 0.00257156+0.00149051j -0.00218846-0.000119952j -0.0018924+0.000842711j 0.0010661+0.000173618j 0.000496503+0.000182614j 0.00163902+0.000545231j -9.39399e-05-0.000619444j -0.00113992-0.000797306j 0.00056341+0.000900123j -0.000747602-0.0035662j -0.000803438+8.15094e-05j -0.000265474-0.000350505j 9.96987e-05-0.000153881j 0.00130874-5.11187e-05j 0.000923278+0.00140656j -0.00104711+0.000251995j 0.000904127+0.000274256j 0.00105607-0.000877813j 0.00349482+0.000775995j -0.00082647-0.000210108j 0.000197204-4.06652e-05j 0.00101381-0.00199874j -0.000158676+0.0011518j -0.000559289-6.78268e-05j -0.00080359-0.000707719j -1.21701e-05-0.00202033j -0.000504306-1.87629e-05j -8.02337e-05-0.000789474j 0.000251897-0.000397716j 0.000872416+0.000481912j 0.00025399-0.0021918j 0.000297426-0.00155706j -0.00176978-0.000696103j -0.000490557-0.00104616j 0.00156794+0.00100957j 0.00224002-0.00148458j -0.000351448+0.00102868j 0.00158884+0.00113972j 0.00158492-0.00155356j 0.000236025-0.000217681j 0.000176512+0.00206808j -0.00112968-0.0026946j 0.00054342-0.000854502j -0.00157256-0.00137084j 0.00167057+0.000506281j -0.000880179+0.00123326j 0.000982882+0.000276766j 1.82936e-05+0.000375449j 0.00251213+0.00126917j 0.0011321-0.00135442j -0.00118433+0.00481312j 0.00122083+0.00106951j 0.00266941+5.4036e-05j -0.00275181+0.00178062j 0.00115041+0.00229835j 0.000571759+0.00290063j 0.00115045-0.00188072j 
0.116686+0.160578j -0.0228883-0.0131676j 0.0109698+0.00690415j -0.00188951+0.000204938j 0.00351335+0.00605422j -0.0238754-0.0123795j -0.00322551-0.0309226j 0.0209778-0.00313118j 0.016805+0.0154133j 0.000604379-0.00248015j -0.00120293+0.00286595j 0.00386971-0.00648357j -0.00195302-0.000365185j 0.00686377-0.00188861j -0.00615516-0.0138943j -0.0062244-0.0112797j -0.00454361+0.00839226j 0.003314+0.00702564j 0.00875145-0.00326305j -0.012486-0.00013919j 0.00677024-0.0122841j 0.0014785-0.00575385j 0.00913961+0.00759011j 0.00449004+0.00906766j 0.00132292+0.00143943j 0.00148341+0.000826666j -0.00254433-0.00176903j 0.000287412+0.000320673j 0.00272956+0.00458093j -0.000958733+0.000200741j -0.000397868+0.00155549j 0.00299276+0.0030926j -0.00182489-0.00217305j 0.00341616+0.0036811j -0.00189726-0.00506852j 0.00153564+0.000269495j -0.000941579-0.00118405j 0.00464267+0.0084539j -0.00151876-0.0043185j 0.00175708-0.00357262j -0.00142271+0.00276698j -0.00269644+0.000970088j -0.00325612+0.00409096j 0.000218227+0.00322458j -0.00544895-0.00290629j -0.000251578+0.00197794j -0.00339845-0.00601587j 0.000618711+0.00177499j 0.000753648+0.00311044j -0.00124362-0.00464138j -0.00272876-0.00190369j 0.000616726+0.00312185j -0.00231846-0.00326369j 0.000190658+0.00276304j -0.00207358-0.0015212j -0.00067977-0.00490059j 0.000436315+0.00231467j -0.0032745-0.00484101j 0.00138366+0.00234341j 0.00137763-0.000244789j -0.00433271+0.000849713j 0.000308523-0.0012217j -0.00119885+0.000697172j 0.00198376-0.0018959j 0.000721318+0.00117396j -0.000841506+0.00213597j 0.00427919-0.000289678j -0.00101424+0.0010648j -0.000142031+0.000808102j -0.00187654+0.00196386j -0.00371975+0.000990805j -0.0015782+0.000664428j 0.00427919+4.29904e-06j 0.00184076+0.00342713j 0.00018445-0.00140231j 0.00237028-0.00160861j 0.000489094-0.00253845j 0.00174846-0.00161279j -0.00527429-0.00179942j -0.000519292-0.00236158j 0.00126355+0.00022931j 0.00178814-0.000510317j 0.00116291-0.00419471j -3.45583e-05-0.00226201j -0.000403504-0.00295251j 0.00168698+0.00122313j 0.00409331-0.00126364j -0.00115555+0.00105971j 0.0034773+0.0018355j -0.00834426+0.00137397j -0.00193428-3.38264e-05j 0.00217513-0.000924459j 0.00314241-0.00165195j -0.00204583-7.03481e-05j -5.26729e-05-0.000477698j 0.000353915-0.000798145j 0.00159872+0.00625429j 0.00113635+0.00336221j 0.000160159-0.000354512j 0.00213661-0.00242738j 0.00124307+0.000784295j -3.94362e-05-0.000132474j 0.00135101-8.47119e-05j -0.000397095+0.00092875j -0.000426497+0.00122706j -0.00262396+0.000734443j 0.000821554+0.00228155j -0.00062332-0.00135348j -0.00138761+5.33761e-05j 0.00395531+0.00194368j 0.00374095+0.0016375j 0.000129759-0.00204416j 0.00135139+4.13064e-06j -0.00215675+0.0020434j 0.00228495+0.00216407j -0.00265979-0.00194135j -0.00248264+0.00279924j 0.0033292-0.00046262j -0.000773717+0.0011416j -0.00325637-0.00102105j 0.00304505+0.00120984j 0.0032229+0.000462023j -0.00140793+0.00271265j 0.000501284-0.00151618j -0.0015176-0.00116482j -0.000406714-0.000185918j -0.00154715+0.000667963j -0.000176597+0.000333583j 0.00574637-0.0017526j -0.00439924-0.00261219j 0.000168619+0.000365639j 0.00280036+0.00246083j -0.00315666-0.00113897j -0.000897116+0.0014173j -0.00119724+0.000507874j 0.00196839-7.8138e-05j 
0.00670531+0.00607494j 0.0109849-0.0190406j 0.0335182-0.0167947j -0.0065097+0.0077271j -0.0017127-0.00364717j -0.0343089+0.012785j -0.0141368-0.00226234j -0.00214382-0.0135474j 0.00182137-0.0129272j 0.00434534+0.00189719j -0.00252362+0.00140748j 0.00405846+0.00202764j 0.00420639+0.00662872j 0.00450535-0.000737905j -0.00520707+0.0124761j -0.0120798-0.00750159j 0.0180247-0.00582071j 0.00232879-0.00675066j -0.0147006-0.00134283j -0.00322581+0.00247484j -0.0100734+0.00347794j 0.00649873+0.00528514j -0.00237214-0.00723396j 0.000268532-0.00684019j 0.000338615-0.000574524j 0.00112603-0.000311805j -0.000973137+0.000765677j -0.00259235-0.00256854j 0.0021085-0.00266008j 0.00284939+0.00271719j 0.00142647+0.00658266j 0.00574427+0.00486985j -0.00139879+0.00433913j 0.0048693-0.00376092j -0.00284248+0.00578017j 0.00122164+0.00145934j 0.00104479-0.000170454j 0.00833162-0.00160995j -0.00436292+0.00990994j -0.00398721+0.005747j -0.00289494+0.00238607j -0.000561762+0.000351827j 0.00215921+0.00439535j 0.00352541-0.00363405j -0.00256489+0.0023729j 0.00751826-0.00457939j -0.00718714+0.00502802j -0.0021462-0.00178841j 0.00311511-0.00678499j -0.0043242+0.00334103j 0.0012248-0.00174049j 0.00286621-0.0036661j -0.00641991+0.00201306j 0.00572828-0.000318929j 0.00160445+0.00301486j -0.00541884+0.00138714j 0.00116692-0.000250247j -0.00192164+0.00369958j 0.00145041-0.00150427j 0.000521937+0.00018205j -0.0010379-0.000904025j 7.731e-05-0.000229393j -0.000269739+3.85457e-06j 0.000996429+0.000946051j -0.000315252+0.00136163j 0.000703773+0.00301095j 0.00113009+0.00133995j -1.38613e-06-0.00016009j 0.000220201+0.00246341j 0.000489045+0.000797745j -0.00201875+0.000240495j 0.00112828+0.00245266j 0.00135499-0.00143847j 0.00209068+5.09973e-05j 0.000598176-0.00436624j 0.000395328+0.00200503j -0.000172375-0.00036148j 0.00112575-0.00195039j -0.00139117+0.000753644j -0.0020933+0.00302365j 0.00271869+0.000515253j -0.00164978-0.00177057j 0.000889565-0.00320906j -0.00267912-0.000889667j 0.000119004-0.0020195j 0.00219318-0.000120578j -0.0074238-0.00078783j 0.000670511+0.00145954j 0.00261298-0.00202278j 0.00124112+0.00108811j 0.000791064-0.00219568j -0.00112235-0.000351791j -0.00207366-0.00402817j 0.000911972+0.000820976j 0.00117972-0.00166713j 0.00225406-0.000466595j -0.00459749-0.00317013j 0.000590207-0.00590551j -0.00164675-0.000242483j 0.00157418+0.00312803j 0.00211147+0.00363117j 0.00153679-0.000441665j 0.00026405-0.000929155j 0.00091373-0.00194514j 0.000450787+0.000130231j 0.00269527+0.00104256j -0.00198409-0.000587819j 0.000341657-0.000427477j -0.000570897+0.00321283j 0.00154223-0.000135444j -0.00078179+0.000786295j 0.000831433+0.00276224j -0.00102979-0.00303726j 0.00270097-0.00301612j -0.000513886+0.000626731j -0.00022934+0.00012426j 7.77554e-05-0.00385792j 0.00204845+0.000642096j 0.000745579-0.00163334j -0.00172147+0.00420891j -0.000801325+0.00023061j 0.000171548+0.00169703j -0.00215227-0.00213974j -0.000209702+0.000421423j -0.00346295+0.002403j 0.00150333-0.00256953j 0.00109751-0.00104966j 0.00178228-1.11959e-06j 0.000422572+0.0018872j 0.000460444-0.00171697j 0.000658746-0.00204001j 0.00144519-0.000187047j -0.000809544-0.00232237j 1.07857e-05-0.000908946j -0.000246321-0.00172463j -0.000212949+0.000908012j 
-0.0538639+0.183851j -0.0113895-0.0369108j -0.0218044-0.0431605j 0.00203209+0.00522548j -0.00787638-0.00147657j -0.00446801+0.0186117j 0.00578918+0.00473682j 0.00140542+0.00432104j -0.00659524+0.00451068j 0.00161086-0.00310696j 0.000208429+0.00368206j -0.000427549-0.00330294j 0.00514823-0.000290303j 7.6458e-05-0.00354696j 0.00487764+0.00375383j -0.00870536+0.00110205j -0.0126795-0.0231078j -0.00668347-0.00331804j 0.00323758+0.0194221j -0.00446492+0.00703015j 0.000540109+0.00839591j 0.0027742-0.0123059j 0.00192959+0.00540281j -0.000369428+0.00526772j 0.00252058+0.00158444j 0.00209489+0.000321884j -0.00409846-0.002027j -0.000456368+0.00472833j 0.00587483+0.00645833j 0.00106435-0.00453057j 0.00257-0.00298706j 0.00431719+0.000352609j -0.000963189-0.0040943j -0.00181374-0.00235269j -0.00242051-0.00469571j 0.000820384-0.00105078j 0.00195684+0.00186426j 0.000226353-0.000551765j 0.00769588+0.00439705j 0.00504088+0.00666644j 0.00175923+0.00282912j -0.00336402-0.00350947j 0.000968492-0.00278361j -0.00219007+0.00152281j -0.0013918+0.00129174j -0.00222716-0.00577746j 0.00179447+0.000688281j 0.0003821+0.00451866j -0.00204469-0.00069341j -0.000658111-0.00410103j -0.00491278-0.00489457j -0.000979655+0.00100353j 0.00195949+0.0044333j 0.000304981-0.0022925j 0.000711774-0.00267088j -0.00144639-0.00310608j 0.00164067+0.00466812j 3.34211e-05-0.00763417j -0.0010316+0.00347129j 0.00107538+0.000572846j -0.00250866-0.00191374j 0.00015106+0.000764621j -0.000229875-0.000699647j 0.00156505+0.0023346j 0.000818728-0.0014385j 0.00155425-0.000927463j 0.000941648+0.0035937j -0.000610988+6.26219e-05j 0.0012745-0.00118323j 0.000202496-0.00366718j -0.000840798-0.00145064j 0.00149723-0.00177363j -0.00113096+0.00384317j 0.000662673-0.00158326j -0.00105229-0.00200977j 0.000820704+0.0021665j 0.00192535-0.000767817j -0.00201756-0.000777133j -0.00305649-0.00355435j 0.000833954+0.00025265j 0.00246565-0.00210622j 0.00103897+0.000938367j -0.00349916+0.001619j 0.00121638-0.00257945j -0.0012577+0.00183057j 0.000179336-0.00249814j 0.000805693+0.00728736j 0.00222489+0.000822516j -0.0017586+0.00125757j 0.000335743+0.00510496j -0.00207766+0.00523694j -0.000423048+0.00184746j -0.00165203+0.00477354j -0.00158086-0.00258836j 0.00283368-0.000470471j -7.3581e-05-7.28831e-05j 0.00341395+0.00378545j 0.0014814+0.000933877j -0.000746236+0.00101937j -0.000111752+0.00217662j 0.00214554-0.000724278j -0.000526409-0.00228419j -0.000796032-0.00100564j -0.000476889+0.00106625j 0.000687141+0.0023907j 0.00132863-0.00290529j 0.00108997-0.000911984j -0.00143681+0.00381037j 0.00306246-0.00208514j 0.00201193-0.00169822j 0.000496286+1.81792e-06j -0.000701022-0.00141331j -0.00230476+0.00383719j 0.000232477+0.000405174j 0.0020851+0.000234057j -0.00138824+0.00151198j 0.000198169+0.00171678j -0.00121616+0.00249554j 0.000965892-0.000354766j 0.00340836-0.00262152j 0.000520656-0.000735283j -2.15849e-05+0.000472552j 0.000948473-0.000921596j 0.000540265+0.00242896j 0.00259536-0.00129021j -0.00107927+0.00120115j -9.72576e-05-0.00107561j -0.000632191+0.000770353j -0.00236094+0.00556477j -0.00228861+0.000441581j -0.00136369+0.00195126j -0.000833453-5.87444e-05j 0.000499595-0.0030026j -0.00180918+0.00200009j -0.00153423+0.00127749j -0.000407692+0.00322907j 
