0.0228858+0.0369339j -0.026122+0.0843264j 0.055189-0.0463655j 0.0352194-0.00452936j 0.0751831-0.0332083j 0.0650614+0.065417j -0.0778205+0.0909294j 0.00267033+0.00627788j -0.00151957+0.0131183j -0.0014518+0.00125878j -0.000826954-0.00229321j -0.00176454+0.00112569j -0.00223269+0.00142462j 0.00377318-0.00197032j 0.00370688-0.000955073j -0.00876662-0.000648977j 0.0017167+0.00554934j -0.00964917-0.0019363j 0.00636775+3.53248e-06j -0.00189876+0.00608753j -0.00410368+0.00364604j -0.00608527-0.000234155j -0.00226691-0.00683272j -0.00223088+0.00337883j -0.00146443-0.000933568j 0.00448143-0.000601362j -0.000422841-0.000731607j 0.00286204+0.00537897j -0.00232332+0.000324105j 0.000425562-0.00120567j -0.0026924-6.24022e-05j -0.00404448-0.000551678j -0.00152759+0.00253431j -0.00104568+3.95573e-05j -0.00228779-0.000967572j -0.00199417+0.00218763j -0.000729943-0.000112788j 0.00271931-0.000431753j 7.65515e-05+0.00105141j 0.00338802-0.000923262j -0.0014433-0.00133421j -0.0015768-0.000305932j 0.00195986-0.00155045j 0.00364644+0.00429763j 0.00275095-0.000832145j 0.00166361+0.00539716j 0.000833024-0.00170044j -0.00170786+0.000571987j 0.00125606-0.000815866j 0.00050317+0.000532974j -0.000105383+0.00321419j -0.00271533+0.00141477j -3.51059e-05+0.00222104j -0.0012417-1.92397e-05j 0.00101536+0.00187048j -0.00193766+0.00486511j 0.00314453+0.0030585j 0.000169923+0.00539178j 0.00246174+0.00140564j 0.000184803-0.00143069j -0.000775709-0.000693888j -0.00197075-0.000909761j 0.000715215-0.00299194j 0.00153434-0.000650617j -0.00201105+0.00213187j 0.000374166+0.00166168j 0.00244354+0.00198489j -0.00285395-0.00372794j 0.000856807+0.00043014j -0.000776087+5.73305e-05j -0.000259201-0.00146916j 1.02365e-05+0.00183838j -5.45915e-05+0.00300412j -0.000953626+0.000298639j -0.000841698+0.00116716j -0.00274759+0.000855489j 0.000894749-0.00213136j -0.000539241+0.00322355j 0.000476304+0.000821754j 0.00326835-0.00119938j -0.000130008+0.00198251j -0.000935715+0.00270652j 0.00216406-0.00215155j 0.000749292-0.000824574j -9.84813e-07-4.53517e-05j 0.000324316-0.00290697j -0.000574294-0.00111785j -0.00166898-0.00208598j 0.000248609-0.00158609j -0.000731244-0.000384262j -0.000549489+0.00140886j 0.000277726+0.0024388j -0.000624613-0.000461202j -0.000647413-0.000139796j -0.000868975+0.00151801j -0.000260686+0.000515985j 0.000137369+0.0039287j 0.000578359+0.00168145j 0.00125835+0.000813824j -0.00197818-0.000248829j 0.00344973-0.00281752j -0.00219265-0.000752129j 0.0103699-0.01697j 0.0168878-0.0106251j 0.000798352+0.00150774j 5.3573e-05-0.00812029j 0.00849395-0.0104034j -0.000511194-0.00108778j 0.00171914+0.00116133j 0.00664101-0.0014887j -0.000199823-0.0010817j 0.00315711-0.000897158j -0.000175969-0.00123529j -0.00233386-0.000672024j 
-0.0226884+0.0635832j -0.0564357-0.033856j -0.00142854+0.0780846j -0.0191047+0.0320616j -0.00553743+0.0644528j -0.103187+0.103038j -0.107544-0.0398102j 1.25339e-06+0.0107468j -0.00430174-0.00841484j 0.0045022-0.00236681j 0.00335073-0.00411925j 0.000785306-0.0013693j -0.000974894+0.00152087j 0.00391493+0.00598378j 1.09872e-05+0.000620462j -0.000544833-0.00441517j -0.0100792-0.000457313j -0.00114845-0.0108487j -0.000567689+0.00578892j -0.00665266-0.00140208j -0.00248229-0.00472103j 0.000598915-0.00720754j 0.00523928-0.00203656j -0.0040754-0.00489904j 0.000656141-0.000775269j -0.000179113+0.0035005j 0.000607354-0.000135951j -0.00457767+0.00217914j 0.000447776-0.00336694j 0.00158592-0.000114558j -0.00145677-0.00106998j 0.000917404-0.00412349j -0.00342287-0.001424j 0.00261331-0.00111039j 0.000776072-0.00252152j -0.0034482-0.0035092j -0.00119128-0.00163508j 0.000452314+0.00207939j -0.0016426-0.00202773j 0.00283688+0.00227723j 0.000373588-0.00342381j -0.000197643-0.00122153j 0.00186575+0.0011638j -0.00380899-0.00133876j 0.00620594+0.00637002j -0.00229404-0.00267435j 0.0015136-0.00116379j 0.00133525-0.00242369j 0.000519366+0.000732555j -0.00100321+0.00061367j -0.00206669-0.000178877j -0.00076304-0.00434059j -0.000879496+0.000121105j 0.000355104-0.000991866j -0.000443583+0.000451322j -0.00247161-0.0050687j -0.000621923+0.0053846j -0.00370914-0.00294622j -0.000111384+0.00475409j 0.000918329+0.00128459j 0.000625504-0.0013695j 0.00112228-0.00300157j 0.00159058+0.00408077j 0.0001447+0.00329559j -0.000829134-0.0018752j -0.000813083+0.000206791j -0.00167899+0.00313652j 0.00188506-0.00452725j -0.00101614+0.00384875j -0.000756839-0.00170892j 0.00128955+6.77772e-05j -0.00170796-0.000670414j -0.00139852+0.0016104j -0.000546469+0.00131928j -0.00142485-0.00183281j -0.00131532-0.00535749j 0.000578519-0.000829j -0.00197721+0.000702482j -0.00100692+0.000712413j 6.18758e-05+0.00181759j -0.00299087-0.00035203j -0.00120756+0.00127962j 0.00167579+0.00300445j 0.00138647+0.00288844j -0.000480523-0.00180894j 0.00189936+0.000452158j -0.00122727-0.00261767j 0.000863993-0.000884357j 0.000894065+0.000399347j -0.000883268-0.000388765j 0.000858129-0.00118642j -0.00175149-0.00141274j 0.00164839-0.000338519j -0.00114369-0.00193561j -0.00170169-0.00545385j 0.00120328+0.0019725j 0.00262723-6.83653e-07j 0.00119294+0.000532302j -0.000534458-0.000692851j 0.00115922+0.00115948j 0.00206323-0.00213406j -0.00548637+0.00387221j -0.0156866+0.00789061j 0.0109455-0.0181437j 0.0042414-0.00290864j -0.0130111+0.0103229j -0.00135041-0.00756928j -0.00364661+0.00555423j 0.00571348+0.000659098j -0.000838443-0.00274814j -0.00667842+0.00160183j 4.97668e-05-0.00325806j 0.00190802+0.00210417j -0.000601491-0.0020619j 
0.0361665+0.0868992j -0.077705+0.0693803j 0.0248601-0.117087j 0.0192571+0.0717949j 0.0944476-0.163102j -0.0161507-0.0203275j 0.0240382-0.0866337j 0.0056854+0.0130183j -0.00176787+0.00907503j 0.00914144+0.00365082j 0.0134068-0.00447571j -0.0064124-0.000684228j -0.00976528+0.00398668j 0.00830845-0.0037019j 0.00883609-0.00403115j -0.0254624+0.00449543j -0.00229984-0.0104197j -0.00311875+0.00065924j 0.00908331-0.00211843j -0.00722777+0.00555699j -0.00685865+0.00290987j -0.0100628+0.000907176j 0.000347077-0.00479915j -0.00772877-0.00794264j -0.00268828-0.000668473j 0.00173729+0.00152148j 0.000217986+0.000587722j 0.00375369+0.00163154j 0.0022239-0.000374588j 0.000241455+0.00275839j -0.00400705+0.000425737j 0.00124871-0.00421086j -5.33475e-05+0.00343741j 0.0042899+0.00145254j 0.0018332-0.000232216j 0.00279873-0.00713873j -0.00132711-0.00197926j 0.00237077+0.0034818j 0.00241948-0.00273754j 0.0038472+0.0012689j 0.00151198-0.0127444j -0.00221654-0.00371382j 0.00293392-0.00814197j 0.0149015+0.0119987j -0.0241665+0.0146542j 0.00347402+0.0239662j 0.00604323+0.00265207j -0.00373837+0.00450622j 0.0017711-0.000599207j 0.000619533-3.89915e-05j -0.0040579+0.00290811j -0.00378113+0.00584645j -0.00343725+0.00373202j -0.00116661+0.00102792j -0.000583208+0.000943634j -0.00645175+0.00466167j 0.00181366+0.00341504j -0.0073686-0.000801038j 0.00124118+0.000227518j 0.00220015-0.00242775j 0.000966562+0.00354609j -0.00105284+0.00325977j 0.00214906-0.00335173j 0.00235171-0.00139764j -0.000978056-8.56631e-05j -0.000978035+0.00072374j 0.00337379-0.00299344j 0.000343262+0.000722461j 0.00203123+4.58028e-05j -0.00247527+0.00114536j 0.00305678+0.00205681j 0.00208465-0.000204666j -0.00121963+0.000723744j -0.000738604+0.000714563j -0.0011057+0.00158146j -0.000717868-0.00201153j -0.00270762+0.000805208j -0.00136946+0.000938184j -0.000123328+0.0018081j -0.00186548+0.00325505j -0.000484871+0.00100886j -0.00165589-0.00134921j -0.00180414+0.00447754j 0.000990379+0.000662542j -0.00324281-0.00145058j -0.00233385+0.00283724j 0.00172025+0.000361948j 0.00247433+0.000919312j 0.00121366+0.000867548j -0.00039802-0.000623015j -0.000405983-0.00509425j 0.00126601-0.00101896j -0.00253012+0.00115663j 0.00221266-0.00538325j -0.00372821-0.00694917j -0.00152954+0.0033923j -0.00850559+0.00309015j -0.00112463+0.00125636j 0.00100793-0.00172437j 0.00265228+0.00277559j 3.61089e-05-0.000238956j 0.000838274-0.00664305j 0.015569-0.0111974j 0.0139826+0.0142052j -0.00177641+0.000803301j 0.00619322-0.00721119j 0.0109022+0.000166989j 0.00215574+0.000503702j -0.00422458-5.04412e-06j 0.00273912+0.00595231j 0.00469267-3.89582e-05j -0.000797593+0.00661539j 0.00287983-0.00273283j -0.00170436+0.00345337j 
-0.0744689-0.00655759j -0.112558-0.085041j 0.156701+0.00109777j -0.0744981+0.0315391j 0.167862+0.113795j 0.0230241-0.0339624j 0.0856366+0.0454808j -0.007407-0.00311151j -0.0146348-0.00934231j -0.00142203+0.000190047j 0.00431334+0.00705091j -0.00346742+0.000145727j -0.00232856-0.00343898j 0.00973939+0.010463j 0.00573045+0.00842043j 0.00175609-0.0110199j -0.0109271-0.00463631j -0.00525729+0.0161955j 0.00210552+0.00276759j -0.0115414-0.00385388j -0.00786887-0.00169975j -0.0048202+0.000591064j 0.0143078+0.00703446j 5.27453e-05-0.0030243j -0.000810561+0.00077213j 0.00521916-0.00233154j -0.0043045+0.00228972j -0.00460024-0.00582332j -0.00317671+0.0022996j -0.000272061+0.00433008j -0.00319458-0.000821467j 0.00102306+0.00306243j -0.00338862-0.0044562j 0.00310786-0.00164789j 0.00428436+0.00388175j -0.00122086-0.00116968j -0.000431482+0.00169899j -0.000917697-0.0045962j 0.0015952-0.00204468j -0.00128236-0.00942831j -0.0057918+0.00102077j -0.00321311+0.0015448j 0.00267753+0.00162363j 0.0146865-0.0112465j 0.00815042+0.026434j 0.0196382-0.0059742j 0.0040234-0.00450872j 0.00153358+0.00273332j 0.0018072+0.00124109j -0.00064863-0.000387499j -0.00378029+0.00116518j 0.000824378-0.00405573j -0.00332647+0.00115833j -0.0027525-0.000963847j -0.00431248+0.00249917j -0.00397119-0.00207821j -0.00866341+0.000417918j -0.00349462-0.00132729j -0.00457111-0.000908271j 0.00271529-0.000279471j -0.00373318-0.00117376j -0.00423785-0.00081272j 0.00503834+4.61275e-05j -0.000262101+0.000495062j -0.00217607+0.00317712j -0.00326139-0.000659143j 0.00234327+0.00109311j 0.00358076+0.00090998j 0.00084665-0.000444274j -0.000147995-0.00246543j -0.00460364+0.00222413j 0.00328184+0.00372875j -0.00194534+0.000860167j -0.00123032-0.000469156j -0.00280205-0.00151123j 0.00206232+0.00399239j 0.000832225-0.00321671j -0.00457087-0.0013462j -0.00335244-0.00250512j -0.00243228-0.00204069j 2.96565e-05+0.000768532j 0.00245373+0.00100633j -0.00176997-0.0027503j -0.00164808-0.00162673j 0.000623913+0.000226561j -0.000616687-0.0011381j 0.00237815+0.00186626j 0.0043485+0.000417531j -0.000832822-0.0020838j -0.0011219+0.000275601j 0.00295046+0.00197305j 0.00064549+0.00261965j 0.0012659+0.000785902j 0.0099683-0.000489129j 0.0112033+0.000210238j -0.00780843+0.00143841j -0.00421622+0.00060308j 0.00103088-0.00159142j -0.00205298-0.0015442j 0.0016399+0.00161975j 0.00225857-0.00466496j -0.00375167+0.00128918j -0.0131492-0.0151666j 0.0151031-0.0153167j 0.00434207-1.56499e-05j -0.0132166-0.00398035j 0.00453847-0.00848889j -0.00474895-0.000248848j 0.00467916+0.0046734j 0.0044084-0.00369128j -0.00269209-0.00389509j -0.00036454-0.00350253j 0.00332038+0.00161951j -0.00220118-0.00121459j 
-0.0523643-0.116626j -0.0241868+0.0542423j 0.0997891-0.0867955j -0.131574-0.0897864j 0.0692051-0.135704j -0.154487-0.235509j -0.258118+0.0342033j -0.0222611+0.00105157j 0.0116351+0.0254627j 0.0140112+0.0155094j 0.0194253-0.000698101j -0.00837501-0.00230366j -0.0074754+0.000449367j 0.00932324+0.0166122j 0.0207018-0.00307735j -0.0292081+0.0264925j -0.00320774-0.0440017j -0.0260573-0.00847716j 0.00975117-0.0118822j -0.00588534-0.00995923j -0.00482288+0.00444778j -0.00348558+0.00808599j -0.00248283-0.00100204j 0.00811797+0.00186082j -0.00313387-0.00255118j -0.00218623-0.00359028j -0.00439132-0.00526382j 0.00467221+0.00178689j -0.00457272-0.00293431j -0.0020496+0.0030489j 0.00247304-8.35797e-05j 0.00346506+0.00213188j 0.0023576+0.0015542j 0.00522309+0.00371761j -0.000358924+0.00210841j -0.000757312+0.0019169j 0.00246706-0.00276156j 0.000941764+0.00396702j 0.00520349+0.000421513j 0.0182619-0.00825603j -0.00186931-0.0158882j -0.00713656-0.00251424j 0.00877698-0.00749973j 0.010474-0.0033579j -0.0074314-0.000504682j 0.00173187+0.00918202j 0.00529205+0.00408501j 5.86724e-05+0.00606642j 0.00222189+0.00100251j 0.000927561-0.00315744j -0.00407567-0.00404535j -0.00224058+0.00722605j -0.00292286-0.00183751j -0.00195009+0.000189857j -0.00473817-0.000838391j -0.000282617+0.00479902j -0.00218789-0.00434497j 0.00186503+0.000350035j 0.00403408-0.00178172j 0.00326126-0.000242834j -0.00311494+0.00124089j -0.0037478+0.0045288j 0.00470356-0.00145668j -0.000155551-0.00286206j -0.000660563-0.00154767j -0.00212354-0.000521039j 0.00644028+0.0030388j -0.00232173+0.00112493j 0.00173616-0.00182753j -0.00110992-0.000501335j -0.00495938-0.000878814j -3.04089e-05+0.00109237j -0.000277867-0.00136869j -0.000100914-0.00101484j -0.0011989-0.00175075j 0.00119166+0.00465957j 0.00237184+0.000615212j -0.00224658-0.00301177j 0.000174973-0.000119569j 0.00231582+0.00113415j 0.000688279+0.00124567j 0.000418819-0.000805639j -0.0013448-0.00248429j 0.00373253-0.00115632j -0.00339138-0.00347421j 0.000886143-0.000664358j -0.00360169+0.00200111j 0.00412346+0.00300892j 0.00241437+0.000626537j 0.00147019-0.00123015j -0.00297615-0.000597002j 0.0020009+0.00655504j -0.00106528-0.000612988j 0.000675057+0.0042145j -0.000898285+0.0108946j -0.00288722-0.00211171j -0.0115317+0.00158717j -0.00203553-0.000444441j -0.00433333+0.000538837j 0.00401673-0.000258065j -0.00593674-0.00265384j -0.0011831+0.00393017j -0.0117999+0.00597493j -0.0163326-0.010646j -0.000127463-0.00630585j -0.0013361+0.00924726j -0.00619903+0.00194728j 0.00397931+0.00192678j -0.00533548-0.00849947j -0.00742433+0.00242877j 0.00255487+0.00931865j -0.00788493+0.00119758j 0.0092514+0.0001664j 0.000828263+0.0125648j 
-0.067004-0.101495j 0.0757092-0.0869855j -0.0606606-0.0782881j -0.0291089+0.285811j -0.0336031-0.113446j -0.0159037+0.0852001j 0.0129148+0.019948j -0.0123704-0.0132876j 0.0025737-0.00153974j -0.00606728+0.00270869j 0.00341803+0.000901073j 0.00428631-0.00735109j 0.00989559-0.0138581j 0.0079371-0.0162875j -0.00492355-0.0163899j 0.000232939-0.00682787j 0.00870463-0.0038475j -0.00559764-0.0130884j -0.00643788+0.00190461j 0.00795008-0.00735013j 0.00640071-0.00317934j 0.00426624+0.00228933j -0.0043387+0.00639867j 0.007744-0.000791217j -0.000277761-0.000797302j -0.00323366+0.00114699j 0.0007074+0.00381807j 0.00199885+0.00359225j 0.00194762+0.0117619j 0.000647399-4.24669e-05j 0.00255372-0.00167861j 0.00117471+0.00188304j -0.000432245+0.00706803j -0.00656904+0.00313521j 0.000263315+0.00175509j 0.00632124+0.00704221j 0.00170595-0.00175413j 0.00423066+0.00809318j -0.00970746+0.00805557j -0.00590377+0.0146474j 0.0134734+0.00701597j 0.00730286+0.000376241j -0.00261706+0.00844204j 0.00846593+0.0116019j -0.0191887+0.00668303j 0.00657467+0.00342018j 0.00213469+0.00165882j -0.000134722-0.000364148j -0.00164647+0.000650603j 0.000177907-0.000296883j 0.00192101-0.0051047j 0.00197473+0.00273871j -0.000652904-0.00219803j 0.000984704+0.00108384j 0.00539603-0.00735562j 0.00430322-0.00144201j 0.00112122-0.00499908j 0.00510927-0.00305097j -0.00112706-0.00254066j -0.00238612-0.00168709j 0.000384418+0.00346142j 0.00791561-0.000760717j -0.00392424+0.00258596j -0.00205506+0.0030631j 0.00140906+0.00345691j 0.00163696+7.92574e-06j 0.00440192-0.00540852j -0.00134245+0.00152184j 0.00068024+0.00470503j 0.000428766+0.00200051j 0.00547186+0.00489959j -0.00307204+0.00460452j 0.00169691+0.00061308j 0.00151949-0.00132625j 0.000841551+0.00114815j 0.00473508+0.000295954j -0.00290892-0.00242682j 0.00390366+0.00259812j 0.00208759-0.000232052j -0.00526906-0.000777364j -0.00233946+0.00221119j -0.0015461+0.000781434j 0.000826572-0.000731098j -0.00163243-0.00219821j 0.00064112+0.000501862j 0.000799291-0.00278378j 0.000910271+0.0120269j -0.00428427+0.00793426j -0.00113996-0.00188415j 0.000181096+0.000773086j 0.00112582+0.000313065j 0.000138687+0.00478925j -0.000951925-0.00167902j -0.0115172+0.00115825j -0.0188754-0.00255656j 0.00691161-0.00669761j -0.00104495-0.0225971j -0.000327771-0.005796j 0.0011469-0.00523784j 0.000840212+0.00658968j 0.00251436-0.00748836j -0.00523911-0.0017826j -0.00522592-0.0110018j 0.00505382+0.000238899j 0.00480704-0.00252324j -0.00797374+0.00280023j -0.00783113-0.00142202j -0.000818032+0.00455695j 0.000633105-0.00123868j -0.00165163-0.00265366j -0.00055308-0.000799136j -0.000527989-0.00116261j -0.00195211+0.00323726j 0.000526854-0.00144929j 
-0.153745+0.0223995j -0.194563-0.0297033j 0.14474-0.0980592j 0.171816-0.00121302j -0.0612638-0.0129347j 0.0221816-0.174217j -0.103362+0.0598871j -0.031088-0.00456617j -0.0241944+0.0185943j -0.00026433+0.0107786j 0.015126+0.00574568j -0.00667222-0.00945256j -0.0169729-0.0215596j -0.00458165-0.0188049j -0.00609962+0.00857597j 0.000996606+0.00124219j 0.0224586-0.0132214j -0.0198796-0.0163224j 0.00249324+0.00774046j -0.0106662-0.00312885j -0.0063355+0.00068421j 0.00605649+0.00214493j 0.0184374-0.00563589j 0.00829378-0.004275j 0.00253621+0.00103283j 0.000956105-0.00344819j 0.00083405+0.00494091j -0.00649525-0.00198586j 0.00330218-0.00191401j 0.00231302+0.0021377j 0.00396271+0.00222239j 0.00253956+0.00112432j 0.00100181-0.00215255j -0.000582274-0.00349234j 0.00338873-0.00055269j 0.00518272+0.00265338j -0.000584412+0.00373624j -0.00235194-0.00456755j 0.00335429+0.00473292j -0.0108488-0.0147881j -0.00848818+0.00854834j 0.000940278+0.00112294j -0.00569732-0.00796746j -0.0103878+0.0154459j -0.0242681-0.00814045j -0.0131431+0.0182744j 0.00483668+0.00431394j -0.00518133+0.00092894j 0.00200243+0.00130024j -0.000242687+0.000477303j -0.0039932-0.00141224j -0.00440336-0.0044142j -0.00330678-0.000723769j -0.00171325+0.00110934j -0.00426948+0.00382866j -0.00194831-0.00103695j -0.00941166+0.00594233j 0.00298989-0.00328467j -0.0045174+0.00209986j -0.000781881-0.00130283j 0.000584116+0.00331739j -0.00185442+0.00395613j 0.00145122-0.00280637j 0.00104333+0.000167678j 0.00116817+0.000534809j -0.000773658+0.000986429j -0.00399424+5.41743e-05j 0.00198198+0.000314581j -0.000152411-0.000681471j 0.000818952-0.00261557j 0.000158728+0.00358775j 0.00115461-0.00291762j -0.000180591-0.00229813j 0.00190789+0.000686011j -0.000497754+0.00111135j 0.00306106-0.00362766j 0.000202929-0.00246508j -0.000530285+0.000642954j -7.99323e-05-0.000542968j 0.00401303-0.00750391j 0.00629654-0.00320976j 0.000146107-0.00105923j 0.00146194-0.000643454j -0.00093469-0.000944332j 0.00211654+0.00176746j -0.00111626-0.000438978j 0.00154943-0.00293629j -0.00305964-0.00331247j -0.00260067+0.000188566j -0.000412405+0.000958216j 0.00149495+0.000826079j 0.00163323-0.00392856j 0.0010375-0.000900659j 0.00622623-0.0025161j 0.0135919-0.008625j -0.000750217+0.00654874j 0.0102456+0.00762153j 0.00220718+0.00162631j 0.00414908+0.0024817j -0.00477839-0.000327466j 0.00462111+0.00400178j 0.00317424+0.00235399j -0.0059454+0.00713325j 0.00152443-0.00696269j 0.00168593-0.000741625j -0.00769028+0.00108283j 0.00197034-0.00685196j -0.00681563-0.00197147j 0.000437779-0.00393546j -0.0048124+0.00171492j -0.00427158+0.00294669j -0.00420341-0.000944708j 0.00639428+0.00114545j -0.00360406+0.00288531j 
0.157585+0.141189j 0.0454341+0.0924143j -0.136066-0.143316j -0.104089+0.0541239j -0.0138323+0.0801345j -0.0337072+0.0225307j 0.00326042-0.0494696j 0.0248646-0.000262657j -0.00132975-0.00630385j 0.000676452-0.0139909j 0.00176019-0.00988179j 0.00311795+0.00551975j -0.00299844+0.0138174j -0.00548909-0.015606j 0.00800477-0.0113661j 0.0120802-0.0151539j 0.0268007+0.00397255j 0.0102375-0.0251248j -0.000869611+0.00385891j 0.00865109+0.0197008j 0.00247019+0.00596001j -0.00770275+0.000534626j -0.000789211-0.00673038j -0.0125383-0.00390459j -0.00257374-0.000262744j -0.000341932-0.002026j -0.0019812+0.00303313j 0.0042551+0.00262328j 0.00263575+0.00145408j 0.00157605+0.00376041j -0.00444674+0.00224333j 0.00281172+0.000584204j -0.00154621+0.000830313j 0.00106073+0.00142855j 0.00545753+0.00373312j 0.00253691-0.00784113j 0.000246996+0.00300937j 0.00274586-0.00316348j -0.00370625-0.00784571j 0.00297676+0.0049669j 0.0061893-0.00850414j 0.00242917-0.00114728j 0.00337662-0.00841368j -0.00677279+0.00838885j -0.00545061-0.0192741j -0.013121+0.00770502j -0.00539561+0.0043468j -0.00103186-0.00223283j -0.00213448-0.00270809j -9.45843e-05+0.00247114j 0.00342025+0.00742582j 0.00265701+0.00175342j 0.00320289+0.00645592j 0.00222548+0.00267415j 0.00154825-0.000165092j -0.000806597+0.00675557j 0.00387019+0.00705066j -0.00549587+0.00105065j 0.000117664+0.00384363j 0.000828978-0.00106117j -0.00116538+0.00318414j 0.00138583-0.00199795j -0.000256258-0.00314204j -0.00108571+0.000611464j 0.000625103+0.00536132j 0.0011054-0.000344997j 0.00559765-0.00315503j -0.00194523-0.000456326j 0.00361836-0.00123209j -0.000164238+0.000696267j 0.00162452+0.000699174j -0.000948475+7.96126e-05j 0.00025897+0.000401075j -0.00310083-0.00262971j 0.000850824-0.000766277j 0.00116009-0.00032028j -0.00362504+0.00146221j -0.00163248-0.00227487j -0.000861012-0.000854078j -0.00602597+0.00594827j -0.00540963+8.93795e-05j 0.00132834+0.0009166j -0.00538487+0.000555j -0.00155563+0.000670789j -0.00381039-0.000338956j -0.0033893-0.000485583j 0.0101685-0.00291184j 0.0113274-0.00448019j -0.000702329-0.00164243j -0.000625619-0.00152046j 0.00471791+0.00512894j 0.00750145+0.00407288j -0.00103615+0.00149591j 0.00317222+0.00808333j 6.9872e-05+0.0167642j -0.00566733-0.00414278j -0.0177189+0.00546152j -0.00543607+0.0029961j -0.0056969+0.00309351j 0.00818289-0.00159465j -0.00991099-0.00328137j -0.00265185+0.00480513j -0.0070202-0.00749441j 0.00579856-0.00703229j -0.00177395-0.00207679j 0.00356925-0.00152668j 0.00437594+0.00406912j 0.00679339-0.00275374j 0.00018938-0.0030943j 0.00127746-0.000670756j 0.00116344-0.00321673j 0.00414251+0.00510442j -0.00575688-0.00182916j -0.000275495-0.00236795j 
-0.0506415+0.0737435j -0.067777+0.0794497j 0.189452+0.0410407j -0.120889-0.0407956j -0.199058+0.062538j 0.153697+0.118173j 0.0817768-0.129709j -0.00777034+0.0124044j 0.000729046+0.00710331j 0.00569161-0.00110551j 0.0014142+0.00151008j 0.00406783-0.00565973j 0.00958213-0.0178832j -0.0121198-0.0140246j 0.0098908-0.0304668j 0.0243143-0.00728425j 0.025687+0.00353456j -0.0135512-0.0148595j 0.00294103+0.00748459j -0.00183693+0.00336339j -0.00283317-0.000661372j -0.00186615-0.00566294j 0.00182158-0.00889174j 0.00404088-0.00553473j 0.00169359+0.000546525j 0.00231041-0.000775488j -0.00349675+0.00380151j -0.00140806+0.00100931j -0.00586543-0.00476939j 0.00299675+0.00124395j 0.005339+0.000880906j -0.00456653+0.000985535j 0.00232585-0.00673342j -0.00603207-0.00601546j 0.00121655-0.000750088j 0.0011125-0.000644975j -0.000733483+0.00473048j 0.00731813+0.0066822j -0.0115406-0.0025179j -0.00843395+0.013093j 0.00714783+0.00218416j 0.00389278+0.000613718j -0.00255908+0.00438683j 0.0110118+0.00505878j 0.00940215+0.0226002j 0.0148876+0.00476146j -0.00191284-0.00265996j -0.00216739+0.00145679j -0.000214705+1.52681e-05j -0.000114155+0.00121392j 0.000357535+0.00126403j -0.00178965-0.00497484j -0.000115454+0.000156638j -0.00180962-0.00162638j -0.00121096+0.00353489j 0.000924552-0.00529327j 0.000647061+0.0068643j 0.000857041-0.00275739j 0.00227398+0.00212474j 0.00298698-0.000515231j -0.00162525-0.000632852j -0.00374744-0.00251351j 0.00275006-0.000489622j -0.00143658+0.00172548j -0.00320592-0.00134102j -0.00258792+0.000903354j -0.000905589+0.00111266j 0.0023085-0.0020829j -0.00380691-0.00184376j 0.00236001-0.000892169j -0.00331063-0.000302537j -0.00739434-0.00217515j 0.00449229-0.00181806j -0.00353053-0.00254933j -0.00563292-0.00297074j -3.84751e-05-0.000517076j 0.00284715-0.000117214j -0.00183635-0.000942642j 0.00453378-0.000360848j 0.0130107-0.000785479j -0.00125047-0.00864734j 0.000505644-0.000864257j 0.0110132+0.00187508j -0.000292966+0.0032289j 0.00225742-0.00224816j 0.0035701-0.00169594j 0.00559586-0.0106023j -0.00966377-0.00268758j -0.00563045-0.00225886j -0.00191382-0.00370283j 0.00161312+0.0100515j 0.00710092+0.00741885j -0.000883964-0.00271176j -0.000294319-0.000952959j 0.001659+0.00468911j -0.00133631-0.00353575j -0.00303751-0.00292087j -0.00652921+0.00306864j 0.000546435+0.00799062j -0.00585182-0.00261824j 0.0044624-8.84545e-05j -0.000582048+0.00365708j -0.000811392+0.00615885j -0.000909102-0.000848353j 0.00105918-0.00282855j -0.00104448+0.00311525j 0.00325868+0.00298617j -0.00141663-0.0012357j 0.00319732+0.000580112j 0.00176499+0.0016367j -0.00168621-0.00361908j 0.0026149+0.00287818j -0.00117713+0.000410714j -0.00371985-0.0036022j 
