-0.00401428+0.00431074j -0.011284+0.0137802j 0.0242001-0.0143307j 0.0248988-0.0135019j 0.0309423-0.00259455j 0.0010839-0.00503167j -0.000725826+0.00389013j 0.00579555-0.0211124j -0.00544266+0.0146357j 0.0115344-0.0170354j -0.0167856+0.0262175j -0.0209433+0.0114832j 5.72188e-05+0.00146615j 0.00200689+0.000252289j 0.00149396-0.0037302j 0.00898559+0.00444873j -0.00243037+0.00460509j -0.0110682+0.00102459j -0.00196177+0.00521958j -0.00644769+0.00777734j 0.00640159+0.00502046j -0.000435381+0.0147575j -0.00101183+0.00381739j -0.00485348-0.00241046j -0.0122554+0.00652704j -0.00150444+0.00269097j -0.00303329-0.00811915j 0.00416751+0.010574j 0.000799825-0.00049556j -0.00514661+0.00641459j 0.0137449-0.00892841j -0.00446602+0.00336778j -0.0142718-0.0116937j 0.00517488+0.00795575j -0.000356555-0.000382908j -0.00410067+0.000218613j 0.00172036+0.00188277j -0.0019187+0.00198675j 0.00103789+0.000524831j 0.00449303-0.00246053j -0.00142777-0.00305642j 0.000743494-0.00580732j -0.00448087-0.000426903j -0.00596926-0.00135204j -0.000329+0.000373079j 0.000441737-0.00617487j 0.00693947-0.0011425j -0.00548031+0.00711577j 0.00600755+0.00111754j 0.00438378+0.00144013j -0.00148422+0.00847275j -0.00588157+0.00370436j -0.0068074-0.00778958j 0.00324061+0.00229822j 0.00354901+0.000510176j -0.00287572+0.00112864j -0.00110598-0.00647054j 0.00294299+0.0022256j -0.00345663-0.00415115j 0.000839348-0.0026534j -0.00119828+0.00349869j 4.47221e-05+0.000499807j -0.0018227+0.00749919j -0.0090706+0.00260376j 0.00119162+0.0046546j 0.000696084+0.00833728j -0.0085691+4.69634e-05j -0.00478264-0.00163216j 0.00480378+0.0026305j 0.00258213+0.004209j -0.00173661-0.00724265j -0.00469944+0.00338893j 0.00988095-0.00370434j -0.00185738-0.00416012j 0.00596736+0.00104334j -0.00899718-0.00357369j 0.00260523+0.0073274j -0.00234902+0.00865449j -0.00819374+0.000843429j -0.00445673+0.00160766j 0.00162535+0.00261416j 0.00284202-0.00248781j -0.00140059-0.00209685j 0.00135111-0.0028063j 0.00140026-0.0026555j -0.00881221+0.00328557j -0.0010348+0.000409423j -0.00113976+0.00272329j -0.00672933+5.04954e-05j 0.00175681+0.00260788j -0.00317914-0.000151125j -0.00168786+0.00285282j 0.006746+0.000608836j -0.000468055+0.00427838j 0.00239338+0.000103079j -0.00288034+0.00182428j 0.00187783+0.00059412j 0.00569488-0.00108577j 0.00419866+0.00454599j -0.000498795-0.000421284j 0.00330847-0.00035347j -0.00941103-0.00309357j 0.00507066+0.00182722j -0.00367446-0.00113878j 0.0046969-0.000631282j 0.00584869-0.0047178j -8.49587e-05-0.0026791j 0.000955855-0.00156631j 0.00607423+0.00189337j -0.00840852-0.00552973j 0.000441849-0.00129606j -0.00400273-0.00288604j -0.00044913+0.00213257j 0.0035048+0.00159951j -0.00627056-0.00465237j 0.00120766+0.000116474j -0.00262238+0.00206846j -0.00161873-0.00488338j 0.00368406+0.00142999j 0.000685523-0.00209496j 5.31041e-05-0.00293957j -0.000769945+0.00161687j -0.00127261-0.00197468j -0.00598122-0.00683634j -0.00597308-0.00468028j -0.00295134-0.00319126j -0.00241374-0.00280279j -0.00164002+0.00129643j -0.00157214-0.00435944j -0.00468428-0.00278966j -0.000559914-0.00106147j -0.00806141-0.00118057j 0.00134966+0.00362262j -0.000584809-0.00121166j -0.00213487-0.00279626j 0.000751465-0.0015424j 0.000445614+0.000700764j 0.00686173+0.00146406j -0.00510336-0.00434686j -0.00517875-0.00319416j -0.00553228-0.00215986j -0.000853648+0.0011962j -0.00144573-0.000329355j -0.00230192-0.000833496j 0.00105825-0.000630317j 0.00187196+0.00736121j 0.00219276+0.00626079j 0.00228492+0.000388953j 0.00162157+0.00635615j 0.000630975-0.000901987j -0.0022011-0.00874124j 0.00267134+0.0014883j 0.00150068+0.00198263j -0.00591216-0.00128944j -0.00129561+0.000933014j 0.000192253-0.00310919j 0.00213482+0.000697691j 0.00361042+0.00347382j 0.00568497+0.00388173j -0.00184352-0.000273475j 0.00430688-0.000640556j 0.00301398-0.00117371j 0.00650954+0.00901373j -0.000284141+0.00326244j -0.0046342-0.00611788j -0.0096987-0.0015804j -0.000104629-0.00119347j -0.00169156+0.000170454j -0.00386987-0.00211317j -0.00371529+0.00020038j -0.00282151+0.00426944j -0.000739223+0.00599769j -0.00125575-0.00115456j 0.00671324+0.00382454j 0.00421137+0.00111853j -0.00276903-0.00312355j 0.00155661-0.00399565j 0.00127859+0.00055285j -0.00246566+0.00205133j -0.00928118-0.00199787j 0.00605492-0.00166156j -0.000864129+0.00104305j 0.00300934+0.00199369j -0.000856109-0.00326999j -0.00558763-0.00135238j 0.00394153-0.00187403j 0.00360704+0.00141671j 0.00193678-0.00221064j 0.0033791+0.00126714j 
-0.00298161-0.00335955j -0.0125793-0.0141045j 0.0148031+0.0236747j 0.0142051+0.0236253j 0.00542518+0.0305078j -0.00387975+0.000170631j 0.00376115+0.000343459j -0.0172355-0.00328518j 0.0123832+0.00418488j -0.0161067-0.00611874j 0.0222669+0.010442j 0.014839+0.0137523j 0.00252331+0.00238738j 0.00128517-0.00160849j -0.00372013-0.00322382j 0.00403429-0.0107033j 0.00524922+0.00304912j -0.000186525+0.00940125j 0.00567277+0.00220353j 0.0077742+0.00634415j 0.00490596-0.00612228j 0.0139607+0.000250808j 0.00355447+0.000580697j -0.00249151+0.00429079j 0.00598318+0.0115453j 0.0025747+0.00175024j -0.00795796+0.0026997j 0.00970997-0.004135j -0.000373582-0.000883394j 0.00587786+0.00508852j -0.0075617-0.0139688j 0.00303245+0.00577963j -0.0115215+0.0136452j 0.00850237-0.00480018j -0.00073137+0.00084701j -0.000932318+0.000933818j -0.0010328-0.00171867j -0.00359546+0.00120742j -0.00061034-0.00169316j 0.000999201+0.00636433j 0.00342206-0.00122467j 0.00656941+0.001414j 0.000595932-0.00466619j 0.00106381-0.00614835j -0.000671203+0.00165501j 0.00598533+0.000857605j 0.00115581+0.00630998j -0.00688436-0.00651267j -0.00107855+0.00549657j -0.00143885+0.00501069j -0.00785979-0.00213758j -0.0034339-0.00516274j 0.00766972-0.00793167j -0.00208591+0.00191431j -0.00110379+0.00385035j -0.000751558-0.00229724j 0.00644774-0.000830219j -0.00229003+0.00303062j 0.00466879-0.00350977j 0.00231192+0.00117527j -0.00401107-0.000629803j -0.000491161+8.38456e-05j -0.0074793-0.000284547j -0.00241471-0.00918663j -0.00540314+0.00148209j -0.00844678+0.000606936j -7.91805e-05-0.00801757j 0.00140054-0.00372779j -0.0026716+0.00422794j -0.00374615+0.00185601j 0.00761077-0.00103348j -0.00432865-0.00324553j 0.00375558+0.00924016j 0.00448779-0.0016261j 0.000510977+0.00507689j 0.00320681-0.00813756j -0.00656557+0.00293272j -0.0100149+9.44995e-08j -0.00455297-0.00417835j -0.00229375-0.000520694j -0.00156195+0.0014363j 0.00302265+0.000322584j 0.00209537-0.00246829j 0.00225531-0.00153487j 0.00316301-0.00128486j -0.00549481-0.000198605j 7.76878e-05-1.72585e-05j -0.00289349-0.00308126j 0.000648813+0.00419929j 0.00243608-0.00466198j -0.000531918-0.000786374j -0.00290635-0.00068106j 0.00207339+0.00347058j -0.00513693+0.00269978j 0.000745526-0.00218886j -0.00354391+0.00114166j -0.00130826+0.00661672j 0.00138982+0.00334847j -0.00218096-0.00108335j 0.00344082+0.00119531j -0.00165843-0.00266065j 0.00124569+0.00194806j -0.000672166+0.000585111j -0.000270657+0.00906921j 0.00326479-0.0040816j 0.00859177-0.00573333j 0.00147978+0.00769946j 0.00152373+0.00295295j 0.00179029-0.00731906j 0.00147298+0.00689095j 0.00213699-8.4817e-05j -0.000626412+0.00444674j -0.00145651-0.00392152j -0.0015496+0.00425257j 0.00223411-0.00108081j 0.00275299-0.00540492j -0.00216537-0.00319241j 0.00475533+0.000586779j 0.000919447-0.00311066j -0.000481658+0.00783392j -0.000875621+0.00872054j -0.00322288+0.00147481j 0.00586665-0.0114942j 0.00296527+0.00398592j -4.97808e-05+0.00577482j 0.000679871+0.00302563j 0.00100628-0.000278583j -0.00158978-0.00079374j 0.004493-0.0016841j -0.000485456+0.0035064j 9.19003e-07+0.00128058j -0.00364091+0.00441726j -0.00281735-0.000326962j 0.00174958+0.000194912j 0.00137386-0.00158444j 0.00359877-0.00338861j -7.2352e-05-0.000382098j 0.00338107-0.00327339j -0.000689837+0.00574786j 0.0024742-0.00248085j -0.00453697+0.00654432j -0.00317816+0.00254099j -0.00446248+0.0065603j -0.000491509-4.7744e-05j 0.00600411-0.00946083j -0.00532608-0.0014602j -0.00105612-0.00747828j -0.000400482+0.0011625j -0.00268715-0.00407654j 0.00332115-0.00292287j 0.00443509+0.0048454j -0.00370431+0.00730985j -0.000210441-0.00182803j -0.00425051+0.00470968j -0.00344182+0.00261997j -0.000487646+0.00517464j 0.000721277+0.000374123j 0.00663126-0.0100265j 0.00318136-0.00463206j -0.00302898+0.00248911j -0.000190132+0.0036694j -0.00306736+0.00654102j -0.000117923-0.0035352j -0.00365575+0.0005737j -0.00365967+0.00624728j -0.00508739+0.00162994j 0.008002-0.00387303j 2.1775e-05+0.00211663j -0.00110896-0.00247406j -0.00106614-0.00361971j -0.00399761-0.00127966j -0.00349115-0.00356812j -0.00100883+0.000660491j -0.00212488+0.00524474j 0.00117988-0.00257581j -0.00446327+0.00360395j 0.002084+0.000184353j 0.00250427+0.000628778j -0.00257631-0.00558706j -0.00547381-0.000355002j 0.00225277+0.00342873j -0.00172336+0.000866294j 0.00141641+0.00160049j 0.0014838-0.00175821j -0.000965856-0.00231096j 0.00288473+0.00146165j 0.00170738+0.00181159j 0.00161223+7.04142e-05j 0.0011661+0.00185005j 
-0.0033156-0.0124862j -0.0324952-0.00925389j -0.0155236-0.00231637j 0.000667081+0.0180624j -0.00792255-0.0360134j 0.0100231-0.0139493j -0.00599337-0.00612101j 0.0231187-0.00100486j -0.0206412-0.000133726j -0.0388047+0.00191452j -0.000254051-0.017299j 0.0410794+0.02838j -0.00326742+0.00689949j -0.000853822+0.00678982j 0.00526199-0.00772477j 0.0026942-0.00422237j -0.00650611-0.00329708j 0.00284707+0.00074307j -0.00576571+0.00434707j -0.00152086-0.00540869j 0.00061862-0.00158191j -1.6842e-05+0.00457184j -0.00484439-0.00643583j -0.0025343-0.0044228j -0.00355243+0.00415737j -0.00560317+0.00110589j 0.0119727+0.000807287j 0.00572707-0.000673388j -0.00188051+0.00147384j 0.00464501-0.00766112j -0.00094284-0.00316267j 0.00678654+0.010591j 0.000641318-0.00461989j -0.0115302+0.00312915j -0.00565233+0.0032574j 0.000703968+0.00294351j 0.0017582-0.00542447j -0.0119172-0.0024296j -5.70348e-05-0.00559081j -0.00549649+0.00425051j 0.0031619-0.00263787j 0.00647807+0.00865911j 0.0086486-0.00701332j -0.00040645-0.00332517j 0.00244954-0.00322352j -0.00207923-0.00108973j 0.0067749+0.00150133j -0.00881123-0.00219082j -0.00336041-0.00134362j -0.00840757-0.00157901j 0.00241419+0.00644075j 0.00123539-0.0075164j -0.00811591-0.00191146j -0.00687399-0.00457129j -0.00147766+0.00270236j 0.0021262-0.00477263j 0.00302407-0.00589245j -0.00234511-0.008711j 0.00567103-0.00252475j 0.00122982+0.00652561j -0.0114327+0.000524879j -0.00537378+0.00074117j 0.00706383-0.000844598j -0.00507329+0.00055207j 0.00223875+0.00790169j -0.00039725-0.00315509j -0.00578186-0.00920876j 0.00158045+0.00793176j -0.00279749+0.00375217j -0.000157883-0.003013j 0.0008823-0.00671113j -0.00163124-0.00145194j -0.00594203-0.00145328j 0.0114779+0.00454285j 0.00634904-0.00491898j -0.00135268+0.00530898j 0.00668336-0.0109418j 0.0125869+0.005177j 0.0109412+0.0151187j 0.00402575-0.000184055j -0.00107339-0.00137838j -0.000883153-0.00241312j -0.00110913+0.00280562j 0.000219866+0.0022044j -0.00160154+0.00151227j -0.0022992+0.00042451j -0.000148925+0.0014652j 0.00300605+0.0012428j 0.00311847-0.00825564j -0.00271883-0.00391651j -0.000535438-0.000720794j -0.00244583-0.00293493j 0.00190331-0.00281121j 0.000701583+0.000107682j -0.00386202+0.0010924j -0.00249119+0.000951854j -0.00326922-0.0018156j 0.000775122+0.00570941j -0.000513485-0.000130137j 0.00175964-0.00349149j 0.00012362+0.00407004j 0.00157129+0.00043965j -0.00213945+0.00364049j 0.000464041-0.00378893j 0.00251497-0.00165337j 0.000244912+0.00325283j 0.00115944+0.000247856j -0.00107765-0.00164147j 0.00195842-0.000533912j 0.00154775-0.00306148j 0.000586667-0.00403039j -0.00104358+0.000254095j 0.00138478+0.00212733j 0.00112142-0.00313181j -0.00032103+0.00276258j 0.000970647-0.00661211j 0.00209353-0.0011713j 0.0043183-0.00460862j -0.00178553+0.00137484j -0.000167783+0.000177337j -0.00404269+0.00219893j -0.0057141+0.0038971j -0.00235679+0.00199469j -0.00309767-0.000670331j -0.00205419-0.003282j -0.00145968+0.00261942j 0.00111122+0.00136956j -0.00144048+0.000129081j -0.00114154-0.0019322j -0.000417873+0.000452567j -0.00114637+0.00104916j 0.00484166-0.00110451j -0.000458458-0.00104755j 0.0047124-0.0042889j -0.0017903+0.00633204j 0.000535293+0.000103476j 0.000764645+0.000833008j 0.00281472+0.00386128j -0.000455349-0.00313887j -0.000927481-0.00335433j -0.0026387+0.000253461j 0.0029976-0.0033158j -0.00330222+0.00222768j -0.000958132+0.00531375j 0.00177651-0.000237946j 8.98262e-05+0.0022359j -0.000566795-0.000256954j 0.00025672-0.000861404j 0.00120466-0.00161172j 0.00237613-0.000688547j 0.000633042-0.0019789j 0.00478971-0.00416995j -0.00151997+0.00415667j 0.00375207-0.00537533j 0.00113978+0.00134189j 0.00272597+0.00163803j 0.00126338-0.00082383j 0.00193228-0.000657984j 0.00431102-0.00209456j -0.00300646-0.000275183j -0.00061339+0.00267279j -0.0023176-0.00106717j 0.00234917-0.00235642j 0.00456757-0.00129546j -0.00171875+0.000650635j 0.0012182-0.000577497j 0.00387962-0.00150364j 0.00464046-0.000925691j 0.00317291+0.00303155j -0.000310416+0.00160935j 0.000207179+0.000876424j -0.00038544-0.00378795j -0.00216807-0.00117194j -0.000596275+0.000396943j -0.00280199+0.00126687j -0.00338697+0.00112711j -0.000557543+0.00547215j 0.00107132-0.00497003j -0.00537461+0.000341781j -0.00208891+0.0038234j -0.00270154+0.00470936j 0.0035601+0.00338016j 0.00420164-0.00317207j 0.00292827+0.00192099j 0.000896627-0.00397449j -0.000131477-0.00318876j 0.00522578-0.00036461j 0.00490207+0.000465938j 0.00687061+0.0045858j 
0.00646447+0.000930541j 0.0117261-0.0384925j 0.00390909-0.016577j -0.0245975+0.00964829j 0.0429142-0.0187428j 0.00101891+0.00279313j -0.00231201+0.0025984j -0.00580766+0.00531693j 0.00462674-0.00295125j -0.000152932-0.00738055j 0.00990783+0.00591884j -0.00674025+0.00551353j 0.0073988-0.000364196j 0.00281926+0.00266035j -0.00889777-0.00285876j -0.00802155-0.000121467j -0.00370682+0.0108922j 0.00245194-0.00617491j 0.00427874+0.0110092j -0.00777628+0.00175316j -0.0042365-0.00119518j 0.00478559-0.00187721j -0.010291+0.00701212j -0.00505804+0.0042095j 0.00514313+0.00459469j 0.00115456+0.00531266j 0.00497023-0.0158645j -0.00146638-0.0067256j 0.000889595+0.00433257j -0.0133343-0.00703371j -0.00874865+0.00485526j 0.0185881-0.0071669j -0.00246469-0.000198201j 0.00905993+0.0144049j -0.000947782+0.00409278j 0.000522173+0.00324564j 0.00103728-0.00215362j 0.00117997+0.00685103j 0.00120904-0.00637247j -0.00102737+0.000589352j 0.000172366-0.00527848j 0.000138011-0.00333626j 0.000984155-0.0030719j -0.002786+0.00731787j -0.00205325+0.00524971j -0.00513888+0.00877109j 0.00236752-0.00177273j -0.00247464+0.00547725j 0.00344163-0.00404381j -0.00329222+0.00478909j 0.000589494-0.00328035j 0.00375831-0.00607511j 0.00157163+0.0040087j 0.00256217+0.000699349j 0.0051425-0.00787045j 0.00154457-0.00198887j 0.00193283-0.000615332j -0.00678584+0.0102796j 0.00162729-0.00216788j 0.00457819-0.0068586j -0.000400646-0.000275522j -0.00303729+0.00367368j -0.00210974-0.00294096j 0.00169228+2.0634e-05j 0.00467226-0.00714918j 0.00309697-0.00153835j -0.00255998+0.00432479j 0.00478433-0.0052672j -0.0014938+0.00264016j -0.0108846+0.00859968j -0.000554412-0.000249077j 0.00191499+0.00165563j 0.00649493-0.0017516j 0.00381411-0.00708939j 0.00345124-5.79629e-05j -0.00114728-0.0014314j -0.00327403+0.00224959j 0.00499125-0.00996306j 0.0144954-0.00910044j -0.00174685-0.00324957j -0.00379436+0.0035376j 0.0041887-0.00151806j -0.00235759-0.000802521j 0.00146287-0.0010205j -0.00142793-0.00222416j -0.0020991-0.00204777j -0.0069122-0.00172121j 0.00180591+0.0102939j -0.0076937-0.0043699j -0.00697843-0.00203267j -0.00104368-0.000859245j 0.000275862-0.00290223j -0.00202285-0.000419916j 0.00226993+0.000951584j 0.00604223-0.00270219j 0.00116009-0.00151622j 0.00222888-0.00650736j -0.00662299+0.00229601j -0.00302978-0.00121438j -0.00496816-0.00148903j 0.00557118+0.0020015j -0.00681322-0.000527957j -0.00521666-0.00311268j -0.00117794-0.00151277j 0.00153956+0.000374297j 0.0009268-0.00032009j -0.00398393+0.00223286j -0.00234805-0.00418426j 0.00482798+0.0026739j -0.00397118+0.000219596j -0.000231876-0.000975076j 0.00353862+0.000376081j -0.00320924+0.0039677j 8.12557e-05-0.000925083j 0.00761065+0.00639953j -0.00473818-0.00711197j -0.0053757-0.00220343j -0.000412103+0.00202718j 0.00349565-0.000310303j 0.000592054+0.001323j 0.00193253+0.00308042j 0.00444007-0.00344988j 0.000266146-0.00472789j -0.00133531-0.00264438j -0.00314105-0.00562987j -0.00667774-0.000623475j 0.00487895+0.00608034j -0.0015264-0.000190081j -6.93801e-05-0.00288856j -0.00196491-0.000179786j -0.000817687-0.000709288j -0.00608207+0.00478999j -0.0020847-0.00495778j -0.00813093-0.0041742j 0.00348098+0.00921069j -0.00344584-0.0042826j -0.000341035+0.00159724j -0.00605235-1.05342e-05j 0.00043849-0.00288935j 0.000639164-0.00164864j -0.00209046-0.000142998j -0.000291468+0.00214125j 0.00109261+0.00210636j -0.00199733+0.00545876j 0.00349734-0.000669085j -0.00833426-0.00436497j 0.00622832+0.000968161j 0.00650086+0.000385826j 0.000502723-0.00156422j -0.0104378-0.00582034j -0.00420657-0.00278685j 0.00119614-0.00025256j 0.00151684+0.00591385j -0.00351871-0.00615697j -0.00496798-0.00128884j 9.20838e-05+0.00484988j 0.00125097+0.00150302j -0.00144205-0.0069744j 0.00233273+0.00187901j 0.00111384+0.00276009j 0.000134933+0.000189259j 0.00173244-0.000734343j -0.00533268-0.00274885j 0.00328073+0.00672216j 0.00122229+0.00246944j -0.000606719-0.000463276j -0.0038002-0.00494097j -0.00233946+3.29126e-05j -0.00101036+0.00974653j 0.000615239+0.00359968j -0.00259862+0.00133862j 0.00628791+1.3339e-05j 0.00738591+0.00201689j 0.00431876-0.000511775j -0.000393893+0.00470833j 0.00810323+0.00663175j 0.0050393+0.00746084j -9.8834e-06-0.00591197j -0.00126303+0.00413902j -0.00108944+0.00387165j -0.00434384+0.000753771j -0.00358727+0.000646019j -0.000938362+0.00051735j 0.00530085+0.00580392j 0.00283237+0.00243913j 0.00602774-0.00177878j -0.002297+0.00156686j 0.00849551+0.00418465j -0.00538373+9.35616e-05j 
0.00220639+0.00364439j -0.0235353-0.008293j -0.0078799-0.00395059j 0.0135186+0.0163161j -0.018947-0.0253169j -0.0104981+0.00700027j -0.00386701+0.00188322j -0.0145721+0.00760478j 0.015255-0.00502056j 0.0235301+0.000641298j 0.0103315+0.000138348j -0.026414-0.00948308j 0.0014209+0.00307137j -3.53032e-05-0.000820245j 0.000683128-0.00552819j 0.00173909-0.00576122j -0.0063315-0.00345675j 0.00454887+0.0038144j -0.00668758+0.00286486j 5.24178e-05-0.00506356j 0.00128328-0.00329111j 0.00117895+0.00450149j -0.00414924-0.00789466j -0.0029021-0.00464891j -0.00270515+0.00427998j -0.00408796+0.00146714j 0.0110331+0.00287921j 0.00510113-0.00197626j -0.00381798+0.000911047j 0.00489399-0.00943583j -0.00147054-0.00536323j 0.0068277+0.0115638j 0.00145698-0.00137174j -0.00983243+0.00793951j -0.00194606-0.00111828j -0.000859291-0.000181692j -0.000188292-0.00041773j -0.00193041+0.000686989j 0.00683395+0.00706513j 0.00092391-0.000606814j 0.00406082+0.00415328j 0.000308038-0.00574827j -0.000863549+0.00575121j -0.00729265-0.00120547j -0.0113763+0.000189477j -0.0105276-0.0034324j -0.00211575+0.00236146j 3.08612e-05-0.00206006j 0.00913112+0.00596144j 0.000827528-0.00446861j 0.0013854-0.00496019j 0.00788173+0.00972611j 0.00206206+0.00158133j 0.00538271+0.00564557j 0.0119052+0.00452149j 0.0012498+0.00580366j -0.000191385+0.00818826j -0.0111281-0.000904735j -0.00169168+0.00465955j 0.00714974+0.00048936j 0.00867541-0.00205932j -0.00147043-0.00462076j -0.00261397-0.000599512j 0.00255879-0.000127445j 0.00671475+0.000272749j 0.00362073+0.00701474j 0.000546905+0.00447658j 0.00537898-0.000702497j -0.00180248-0.00497327j -0.011168-0.0130492j 0.00148815+0.00401999j -0.00147658+0.00734335j 0.00923339+0.00999309j -0.00298087+0.00351435j -0.00461829+0.0104304j -0.00316094-0.00742458j -0.00777931+0.00985761j -0.000102793+0.00740111j -0.00310992+0.00499126j 0.00168582-0.000254505j 0.000302136-0.00260714j -0.000909729-0.00265079j -0.0017737+0.000697373j -0.000380597+0.00618332j -0.00197505+0.000812566j -0.000460162-8.88051e-05j -0.000743257+0.00264492j 0.00289788+0.00100037j 0.00482086-0.00880033j -0.0024297-0.00359461j 0.00129864+0.000830866j -0.00280333-0.0037611j 0.00113254-0.00524091j -0.000652638-0.00081583j -0.0051852+0.0017207j -0.0026476+0.00169827j -0.00366602-0.00212748j 0.00164229+0.00644572j 0.000449367-0.000444644j 0.00224737-0.00221232j -0.00134611+0.00468501j 0.0021419+0.000975097j -0.00242635+0.00493878j 0.000978759-0.00364349j 0.00162624-0.00219982j -0.00119892+0.00413619j 0.0019642+0.000459505j -0.0012279-0.00176062j 0.00210723-0.00120365j 0.00173969-0.00335683j 0.0017253-0.00461527j -0.0016619-0.000221785j 0.00138729+0.00200436j 0.00155475-0.00315903j -0.00109781+0.00206628j 0.00149826-0.00637431j 0.00232308-0.00144666j 0.00590568-0.00445562j -0.00270786+0.00198066j 0.000159109-0.00105682j -0.00425127+0.00239704j -0.00789114+0.0050744j -0.00323887+0.00297727j -0.00357042+0.000323789j -0.0018096-0.00290553j -0.000514109+0.00428754j 0.000231133+0.00058807j -0.000934559+9.52903e-05j -0.000568013-0.00136939j -0.00037654+0.000566067j -0.00114965+0.00117986j 0.0061594-0.00163025j -0.000515757-0.00158303j 0.00619958-0.00436073j -0.00149284+0.00609888j 0.00122298-0.000418767j 0.000794337+0.000737422j 0.00294308+0.00378958j -0.000855171-0.00304821j -0.000794962-0.0033008j -0.00270892-8.10768e-05j 0.00440845-0.00425781j -0.00475652+0.00241802j -0.000764723+0.00534323j 0.00134531-0.00141654j 0.00011723+0.00265723j -0.00066503-0.00154046j -0.00142026-0.00173995j 0.00135183-0.000629967j 0.00385983+0.000665874j 0.00129011-0.0014591j 0.0042863-0.00475936j -0.000301123+0.00415175j 0.00531519-0.00597714j 0.00181967+0.000790066j 0.00307381+0.00149383j 0.000810342-0.000668083j 0.00239028-0.000363686j 0.00379246-0.00292287j -0.000427136-0.000845442j -0.00207764+0.00262428j -0.0020786-0.000282032j 0.00433073-0.00178052j 0.0047554-0.00231293j -0.00270937+0.00097575j 0.000126044-0.000763631j 0.00431365-0.00147609j 0.00581731-0.00123601j 0.00272261+0.00271295j -0.000215378+0.00011943j 0.00226708-0.000569088j -0.0020198-0.00467911j -0.0039547-0.000306682j -0.00307459+0.000183873j -0.00436273+0.00121802j -0.00389607+0.00147923j -0.00145448+0.00331884j 0.00158196-0.00265939j -0.00343112+0.000733695j -0.00250358+0.00511518j -0.00329434+0.00592159j 0.00246162+0.00124617j 0.00465653-0.00223261j 0.0020971-0.000806749j 0.000575383-0.00147502j -0.00238363-0.000996643j 0.00552815-0.00134064j -0.00053314-0.00102802j 0.00507467-0.000655582j 
