0.00779936+0.00306846j -0.000760763-0.00844736j -0.00148011+0.00726305j 0.00615502+0.00943549j -0.00265744+0.0062334j -0.00342993+0.00189677j 0.00133014+0.00100651j -0.000487436+0.000340912j -0.00507+0.00238166j 0.00159093-0.00736006j 0.00935213+0.00323659j -0.00487039-0.0117465j -0.00191814+0.000954044j -0.00306604+0.00354495j 0.00316073-0.00737058j -0.00184215+0.000195469j 1.18678e-05+0.00167988j -0.00731807+0.000493146j 0.00175514+0.00281877j 0.00132388-0.00143319j -0.00528537+0.00180473j 0.00966469-0.000661232j 0.00375324+0.000409166j 0.000233454+0.00102032j -0.000236879-0.0035861j -0.00642168-0.000706445j -0.00254635+0.002845j -0.00403497-0.00173603j -0.00445481-0.00575091j -0.00214681-0.00214373j 0.00138969+0.0055163j 0.00245437+0.0008614j -0.00203333+0.00155199j -0.00288215-0.00112021j 0.00110735-0.00997478j 0.00159663-0.00528207j -0.00186293+0.000625645j 0.00212523-0.00269146j 0.000467495+0.00236546j -0.000462864+0.00369981j -0.00100228-0.000281077j 0.000825584+0.00343849j -0.00171229+0.00120362j -0.00431577+0.00038107j -0.00167668+0.00134884j -0.000345205+0.000458833j 0.00124677-0.00355072j -0.000925114+0.00185991j -0.00380079+0.00334447j -0.00362843+0.00359937j -0.00104909+0.000896531j 0.00262338-0.00286746j 0.00460058-0.00602115j 0.00329459-0.000784973j -0.00435855+0.00324342j -0.00431984+0.00235099j 0.0113608+0.00324216j 0.00716095+0.00782739j -0.000412991-0.000900976j -0.00255149+0.00292079j 0.0031707+0.00105397j -0.00455844+0.00192337j 0.00504286+0.00514181j 0.00117014+0.00269803j -0.00196319-0.00307717j -0.00337535+0.00191102j -0.00136409-0.00198243j -0.00215494+0.00135316j 0.000990069+0.00263456j 0.000316258-0.000528411j -0.00242641-0.00299478j 0.00275164-0.00109616j 0.00265266+0.00404519j -7.81249e-05+0.000528028j 0.000737819+0.000741259j 0.0019584+0.00214724j -0.00223674+0.00248936j -0.00107417-0.00121291j -0.00194222-0.00221759j 0.000766325+0.00143189j -0.0010759+0.00211053j 0.00495613+0.000971437j -0.00276224-0.00645861j -0.00015913-0.00410192j -0.0022665+0.000342171j -0.00159411-0.00235192j -0.00118247-6.93506e-05j -0.000417414+0.00212073j 0.00108433-0.00331683j -0.00147437+0.00232505j -0.000673555+0.000482024j -0.00077604-0.00144501j -1.21532e-05+0.00337939j 0.00105085-0.0011735j 0.00194122-0.00516442j 0.00224781-0.000839115j 0.000796418+0.00726461j -0.000401685+0.00132597j 0.00177359+0.00221646j 0.00276425-0.000903502j -0.000807369+0.00124403j -0.000479475+0.0014707j -0.000889611+0.000782492j 0.00147644+0.00342465j -0.000259954-0.000350545j 0.000757278-0.000415775j -0.000992829+0.00138215j -0.000154827+0.000891028j -9.67137e-05+0.000424528j -0.00151334+0.00248585j 0.000961488-0.00193451j 0.00248722-0.00347264j 0.00356985-0.00471295j -0.000926202+0.0019733j -0.000632133-0.00308272j 0.000567791+0.000941573j 0.00228457-0.00229774j -0.00178035+0.00285913j -0.00490211+0.0024676j 0.00137372-0.00130967j -0.00244229+0.00418273j 0.00223461-0.00421271j 0.0097105-0.00579213j 0.00311862+0.0015997j 5.41579e-05-0.00265291j -0.0043683+0.000872988j 0.000928566-0.00297897j 6.86134e-05+0.00149511j -0.0073223-0.00221828j -0.0137216-0.00285789j -0.00567771-0.00504352j -0.00303481+0.00721692j -0.00316702+0.00998326j -0.00796652-0.00615662j 0.0112773+0.0177116j 0.0170854-0.0119435j 
0.00142025-0.00314139j -0.00572274+0.0119234j 0.00337942-0.00347697j 0.0104924-0.000568793j 0.00343931+0.006548j -0.00868613+0.0034957j -0.00936402+0.00791995j -0.00263215-0.00323288j 0.00749928-0.00184328j -0.00631872-0.00285551j -0.0012524-0.00641046j -0.000958982-0.00053348j -0.00100884-0.00324454j 0.000276214+0.000724254j 0.00114157-0.00587862j 0.00217998+0.000295306j 0.00184164+0.00213962j 0.00107012-0.00122489j -0.00107522+0.00501872j 0.000458762+0.00299344j -0.00162293+7.45726e-05j 0.00540774+0.00153116j 0.00931941-0.00177367j -0.00579411-0.00387015j -0.00750303+0.000801483j -0.00120806+0.00511911j 0.00725876+0.00318575j 0.000612666+0.00402893j 0.000108619+0.00931505j 0.000811066-3.94576e-05j -0.00150952+0.00304846j 0.000387631+0.00397617j 0.000503137+0.000847806j 0.000764128-0.00190404j -0.00252525+0.00280905j -0.00157873+0.00356689j -0.000126706-0.0011601j -0.00108453+0.00173043j -0.00188479+0.00130319j 0.000843135-0.00178726j -0.00199774+7.45082e-05j 4.87277e-05+0.00485005j -2.95361e-05-0.000173839j -0.000483135-0.00147616j 0.000633297-0.000530602j 6.35784e-05+0.00103154j 0.00110612+0.00152811j -0.000343166+0.0057443j -0.00340956+0.00369576j 0.00211333-0.0018069j -0.00374569-0.00124562j -5.30327e-05+0.00103847j -0.0023941+0.00288061j 0.000800356+0.000645762j -0.00951511+0.00107966j 0.00554384-0.00017874j -0.00553149-0.00356445j 0.00289124+0.00422092j -0.00181176+0.00348228j 0.000374755+0.00127228j 0.0021717-0.00382264j -0.000849025+0.00221177j 0.00921207+0.000117229j 0.00430549+0.00247967j 0.00200295-0.00239985j 0.00826799+0.00843673j 3.95741e-05-0.00528998j 0.000342649+0.00119519j 0.000871566-0.00167155j -0.00235219+0.00145624j 0.000803556+0.00188607j -0.00120751-0.00341405j -0.00213446-0.00762372j -0.00167991+0.00642425j 0.00221563-0.00605388j -0.00239862-0.00185243j -0.000443834-0.00227629j 0.000627995+0.00227546j 0.000853914-0.000459803j 0.000445691+0.000917074j -0.0012111+0.00243657j 0.00089021-0.00134136j 0.000853219-0.000865626j -1.57286e-06-0.000594617j -0.00152999+0.00296256j -0.000871462+0.00119627j -0.00118169-0.0022057j -7.41317e-05-0.000330115j -0.00145985+0.00380772j 0.00157178-0.00126181j 0.0014118-0.00155708j 0.00103526-0.00113306j 0.000855273-0.00135563j 0.000929812-0.000311605j -0.00131982+0.00251092j 0.00238446+0.00455057j 0.00365858-0.00111583j -0.00277581+0.00332373j -0.000888708+0.00179741j 0.000894626+0.00227738j 0.000954342-0.00296055j -0.000993036+0.00196808j -2.00158e-05-0.0015405j -0.00171587-0.00338641j 0.00202023-0.000675002j -1.03573e-05+0.00155245j -0.00102289-0.000747298j 0.000972859-0.00177923j 0.000498048-0.0011209j 0.000102647+0.00314025j -0.000272083-0.00189491j 0.00217399-0.0057986j 0.00309846-0.00584289j -9.90755e-05-0.00402583j 0.00104968-0.00185343j 0.00534732-0.00215745j -0.0033853+0.00328897j 0.000837941-0.00278727j 0.00501389-0.00296102j 5.8388e-05+0.000423095j -0.000524227+0.0016322j 0.00374063-0.00221309j -0.00216404+0.00272601j 0.00155887+0.000207158j 0.00521437-0.00014187j -0.000811603+0.000446164j -0.00801444+0.00314778j 0.00411546+0.00377636j 0.0103655-0.000716649j -0.00609697+0.00206585j -0.00250246+0.00217257j -0.00560729+0.0031332j 0.0149337+0.00787505j -0.00237151+0.0150464j 0.0169142-0.0123832j -0.014932-0.0154753j 
-0.011858-0.00325036j 3.8521e-05-0.0012729j 0.00473559-0.00949559j -0.00650247+0.00021638j 0.00593425-0.00106063j 0.00383887-0.00757971j -0.000286456+0.00033221j -0.00163401-0.00880444j 0.0105923-0.00259696j 0.00530901-0.000962709j 0.00117412+0.00352149j -0.00267989-0.00245617j 0.00142525+0.00518377j -0.00343686+0.00164216j -0.00267074-0.00470913j -0.00256878+0.00404359j -0.00071714+0.00223753j -0.000902556+0.000284402j 0.00160116+0.00123921j 0.00143471+0.0055857j -0.00324278-0.000371401j -0.00167613+0.00110313j 0.00757076-0.00581844j -0.00759694-0.00471723j 0.00580347-0.000986663j -0.000159419-0.0064363j -0.00644751-0.00030519j 0.0033572-0.00209053j -0.00527251-0.00661497j 0.0034451+0.00316345j 0.00178347-0.00709836j 0.00094765-0.00624236j 0.00141891+0.000185591j 0.00219828+0.00345501j 0.000985455-0.00273454j 0.000422536-0.00718276j 0.000166735+0.0043733j 0.00139812-0.00133456j 0.00210166-0.0016636j 0.00107262+0.00349174j 0.00259485-0.000502719j 0.00130082-0.00367595j 0.000775202-0.0011407j 0.00292785+0.000902943j -0.000459057+0.00216102j -0.00246685+0.00101802j 0.000368088+0.00452135j 0.0019351-0.00101248j 0.00271823+8.63574e-05j -0.00550501+0.00617652j 0.00579476-0.00200151j 0.00397819-0.00435524j -0.00180193-0.000510363j -0.00686622-0.000520392j 0.00178891+0.00342914j -0.00825658-0.00372212j 0.00267665-0.000683752j 0.00698787+0.00282924j -0.00143706+0.00372305j -0.00144381-0.000551149j -0.00130686+0.0024957j -0.00055699-0.00137607j -0.00242713+0.0007069j -0.000906345-0.00228278j 0.000529975-0.00208235j -7.28282e-05-0.000845579j 0.00306302+0.000738525j 0.005184-0.000679659j -0.00186053+4.57626e-07j -0.000124938+0.000523646j 0.00408384+0.00367699j -0.000586839+0.00206338j -0.00204726-0.00154814j -0.00339697-0.00102683j 0.000631883+0.00204153j -0.000400018-0.00232315j 0.00289179+0.00069251j -0.00297042+0.00312429j 0.00177367+0.000500797j 0.00100955-0.00415963j -0.000431383-0.00191563j -0.00459954+1.78836e-05j 0.00416193+0.00637686j -0.000361518+0.00285654j 0.000197445-0.00173636j 0.00279161+0.000264647j 0.00149255+0.00176434j 0.000114896+0.003133j -0.00199432-0.000377419j 3.19529e-06-0.00128799j 0.00016499+0.000931751j -0.000574832+0.00235795j 0.000348957-0.00318685j -0.000808837+0.000127317j -0.00151023+0.00194932j -0.00388447+0.000116124j -0.000595583-0.00498516j 0.0008187-0.00225883j -0.00160994-0.00167251j -0.00140864-0.00181311j 0.000391266+0.00308102j 0.000119546-0.00137798j 0.000559451+0.00104641j -0.00475041-0.00706933j 0.000377847+0.00181153j -0.000893338+0.00102037j -0.000309186-0.000938758j 0.00187186-0.000161388j -0.0010027-0.00230172j 0.00232438-0.00483431j 0.000143078+0.000457584j -0.00275337+0.00485843j -0.00489424+0.00549454j 0.00784164-0.00482492j -0.00449605+0.00539948j -0.00341965+0.00117803j -0.000423709-0.00294021j 0.00297369-0.00522981j 0.00657765-0.00133919j 0.000610765-0.000930771j -0.00300528-0.00332164j -0.00207482-0.00405766j -0.000668445+0.00565737j -0.00425294-0.00407863j -0.00141637+0.000167307j 0.00549057+0.00351824j -0.000128003+0.00302547j -0.00329158-0.00229534j 0.00853121+0.00675684j 0.00939851-0.00156887j 0.00332819+0.00904597j 0.0129231-0.00839582j -0.00473646-0.0063197j 0.000504992-0.00521811j -0.00230793-0.00532036j -0.0045023-0.000543893j 
0.000540548+0.0041087j 0.00160787-0.0108216j -0.00320954-0.00140556j 0.00500212+0.0032339j -0.00512714-0.00350525j -0.00198115+0.00639803j 0.00336398-0.00202461j -0.000346302+0.00575419j -0.00408452-0.00228329j 0.00374947-0.00475636j 0.00253303+0.0048895j -0.00153605-0.00354055j 0.00599582+0.00694697j 0.00394029+0.00426466j -0.00118195+0.0048748j -0.00202241+0.000492247j -0.00560953-0.00400468j -0.00721786+0.00270509j 0.00543991-0.00655974j -0.00122554-0.00692583j -0.00255667+0.00189764j 0.00414959-0.00181264j -0.00954917+0.00305696j 0.00368316+0.00519756j -0.00122922-0.0015019j -0.00333224+3.93044e-05j 0.00139084+0.00106074j -0.000614907+0.000378521j 0.00236402+0.00374246j 0.00430696-0.00300385j 0.000756183+0.000945294j -0.004248-0.00461112j -0.00104931-0.00166042j 0.00184168+0.00335355j -0.00037803+0.00205878j 0.000211896+0.00545927j 0.0010081-0.00254486j -0.00362705-0.002867j 0.0030401-0.00216605j 0.00202862-0.00417149j 0.00398556+0.00352613j -0.00322286-0.00576887j -0.00126152+0.00270599j -0.00323262+0.00104623j -0.0026989+0.00220236j 0.000707631+0.00119327j -0.0017442-0.00585012j 0.00445889-0.00791246j 0.00183544-0.0049027j 0.00300569+0.00128139j -0.000883115+0.00198432j -0.00674601+0.00301693j 0.00150924+0.00115804j 0.00594244-0.00123628j 0.0112876-0.00207789j 0.000132839+0.00316443j -4.75478e-06+0.00665646j -0.00799285-0.00689707j 0.00361125-0.00415945j -0.00316737+0.00338232j 0.00433651+0.000642815j -0.00461386+0.00466067j 0.00772761+0.00474532j 0.00484309+0.000892387j -0.00599989-0.00439647j 0.00274449+0.00360307j -0.00315811-0.00836875j 0.00190746+0.00115114j -0.000950031+0.00250613j 0.00358323+0.00030265j 0.00520649+0.00311415j 0.000502993-0.00201037j -0.00352541-7.06597e-06j -0.00278398+0.00600503j -0.000254012-0.00465713j 0.00106617+0.000121912j 0.0026753+0.00115519j -0.000336744+0.00568415j -0.000628161-0.00305593j -0.00237532-0.00800658j -0.00403702+0.00104861j 0.000736412-0.00523233j 0.00248057+0.000753873j -0.000531349-0.000381046j -0.00153391+0.00416195j 0.0036585+0.000404573j 0.000249231-0.00640438j 0.000581794+0.00414095j -0.000880867+0.00509345j 0.00116687+0.00368961j 0.00136306+0.000583301j -0.00184974+0.000973169j -0.00109423-0.00113607j -0.00013763-0.000670069j -0.00301374+0.001275j -0.0090992-0.00468417j -0.00309984-0.0096027j -0.00281366+0.00136381j -4.89834e-06-0.000691518j 0.0015504-0.00264948j 0.00222352+0.000513103j -0.0021068-0.000641669j 0.000803339+0.000923079j 0.00535145+0.0070163j 0.00165918-0.00405615j 7.61129e-05-0.00187203j -0.00186317+0.00407349j 0.00609273-0.00720174j 0.000496223-0.00182522j 0.00311595-0.00456968j -0.000825083+0.00134094j -0.0035825+0.00914036j -0.00420875+0.00601253j -0.00615892+0.00428821j 0.00701625-0.00297228j -0.00328667+0.00241261j -0.000436747-0.00209104j 0.0099519-0.00887149j -0.0062314+0.00507217j -0.00577799+0.0028457j 0.000194957+0.00442148j 0.00232102+0.00236182j 0.000302825-0.00645305j -0.00580144+0.00519141j -0.0119461-0.00440089j 0.011151-0.000266067j 0.0062724+0.00228812j -0.0116511-0.0121827j 0.00693668-0.0110479j -0.010578+0.000805835j 0.0196331-0.00684662j -0.00912729-0.0211979j 0.00254109+0.00864121j -0.00744789+0.00372597j -0.00748087-0.00502069j -0.00755525+0.00670481j 
-0.0105234-0.00319598j -0.00278489-0.00161965j 0.00476967-0.0146449j 0.00187382+0.00313729j 0.00162959-0.000332169j -0.00154343+0.000567745j -0.00108202+0.00383757j -0.000380781-0.00463298j 0.00627346-0.00200066j 0.00607189-0.0016441j -0.000358186+0.00801604j -0.000387751-0.000498624j 0.0085903+0.00834199j -0.000618444+0.00055769j -0.00235011+0.00337427j -0.00490104+0.00359596j -0.00543888+0.00168903j -0.00507716+0.00234834j 0.00217571-0.0056858j 0.00040324+0.00632565j -0.00351242-0.000466738j -0.00657174-0.000651845j 0.00386647-0.00123156j -0.000248267-0.0039837j 0.00190401+0.00139519j -0.000349472-0.00230774j 0.000287607-0.00145769j 0.00361588-0.00199938j 0.00379854+0.00178673j 0.00372352-0.00253472j -0.000396387-0.00478749j -0.00514037-0.00361965j -0.00203276-0.00250799j -0.00126711+0.000901251j -4.02873e-05+0.00222907j 6.05498e-05+0.000726879j -0.00127724-0.00693935j 1.36325e-05+0.00139769j 0.00333592-0.00229974j -0.00217298-0.00217234j -0.00352129-0.00422964j 0.00175634+0.00400477j -0.00161956+0.00158858j 0.00256842+0.000554438j -0.00121799+0.00659431j 0.00381006-0.00293749j 0.00798859+0.00839273j -0.000708259+0.00638386j -0.00179326+0.000153119j 0.00617414-0.00406196j 0.0102971+0.000888097j 0.00430541-0.00234294j -0.00390883+0.00680891j -0.00844656+0.00844676j -0.0067871+0.000465101j 0.000987644-0.0100504j -0.0109419-0.00617653j 0.00161061+0.00141779j -0.00392066+0.00470634j -0.00234883+0.00267354j 0.00268006+0.00090606j -0.00335601+0.00386043j 0.00460683+0.0027909j 0.00284844-0.00123664j -0.00793129-0.0037852j 0.000137988+4.87031e-05j -0.00283792-0.0069327j 0.00193813-0.0015871j -0.00350967+0.00452635j 0.00859211-0.00343885j 0.00555663+0.00191746j 0.00692554+0.00170642j 0.00343508+0.00654223j 0.0012834+0.000501721j -0.00126849-0.000121233j 0.00505812+0.00440939j -0.000347735-0.00348424j 0.000557629+0.000953277j -0.00213489+2.13249e-05j -0.0055292-0.0101798j -0.0022055+0.00371173j 0.00670237-0.00200215j -0.00584986-0.00566394j 0.000130161-0.000954646j -7.85906e-05+0.000726472j -0.00461108-0.00983378j -0.00263195-0.00771153j -0.00213818+0.00763324j 0.00202321-0.00052552j -0.00103467+0.00293625j -0.00187753+0.00111421j -0.00198082+0.000871785j -0.000960404+0.00566839j -0.000432949-3.83039e-05j 0.000721581-0.00691202j 0.0103915-0.00062017j 0.00119112+0.0123617j 0.00637164-0.00119634j -0.00212711+0.00111545j 0.000600573-0.000410205j 0.000363599+0.00113576j -0.000290625-0.000429595j -0.00118231+0.00145079j -0.00997523-0.00555711j 0.000994827+0.000268396j 0.00325688-0.000713953j -0.00359337+0.00558892j 0.00563215-0.00470399j -0.00242367+0.00689889j 0.000166018+0.0055086j -0.000933652+0.000885145j 0.00711916-0.0140573j 0.000401906-0.00546358j 0.00733254-0.00946535j -0.00595397+0.0053009j -0.00297175-0.00652875j -0.00165886+0.00432863j -0.00491205+0.00311578j 0.00241823-0.00737308j -0.00376275-0.000758507j -0.00986279+0.00725608j 2.15821e-05-0.0144906j 0.0204649-0.00139302j 0.0130953-0.00111679j 0.00857076+0.0092838j 0.00650986+0.00724007j 0.00297797+0.0108804j 0.0179942+0.00398269j 0.0103225-0.00856369j -0.00936849-0.0144157j -0.00859508+0.00597641j -0.00628187+0.0113863j 0.000857638+0.00466318j 0.0029529+0.0058426j 0.0105624+0.00108677j -0.000726262-0.00783045j 
-0.0114773-0.00156929j -0.00129042+0.00633838j -0.00387812+0.00799226j -0.00298041-0.00106104j -0.00978223-0.00667646j 0.00219889+0.0047611j 0.00759812-0.00869535j 0.00259384+0.00164516j -0.00504493+0.00542518j -0.000108701+0.000781371j -0.00352461+0.00323434j 0.00341713+0.0054684j 0.00591856+0.00205342j 0.0041092-0.00338474j 0.00143575+0.0131841j -0.00797605-0.00415342j 0.00516392+0.00137296j -0.00403724+0.00965838j -0.00123265+0.00824103j 0.0047492+0.00369687j 0.0135532-0.00160774j -0.00728731+0.00135877j 0.000465445-0.00157229j 0.00068491-0.0020366j 5.86824e-05-0.00251178j -0.00324253+0.000879848j 0.000590884+0.00234436j -0.000256235-0.00139302j 0.00125352+0.001327j 0.00188782-0.00282946j -0.000783345-0.000510735j -0.00373772-0.00145442j -0.00156554+5.98505e-06j 0.00043367+0.00384767j 0.000179158+0.000390552j -0.000608405+0.00137317j -0.00442066-0.00339602j -0.00399114-0.000232289j 0.00337916-0.00242906j -0.00106136-0.00295813j -0.00390715-0.00372134j 0.000958341-0.00199758j -0.00145502+0.00480219j -0.00176882+0.000492102j 0.000488709+0.00611368j 0.00176428-0.00505487j 0.00419792+0.000633107j 0.000920396+0.00538947j 0.0030904-0.000516756j 0.00503676-0.00462384j 0.00921177+0.0007735j -0.0017672-0.000196898j -0.00152382+0.00531294j 0.000411224+0.0048219j -0.00430358+0.0025069j 0.0009629-0.0015301j -0.00580369-0.00384526j 0.00114878-5.19501e-06j -0.00156674+0.00325873j -0.00291996+0.000606286j 0.00240264+0.00230686j -0.00321427+0.000839981j 0.000448398+0.00450984j 0.000691264+0.000247349j -0.00153969-0.00184215j -0.00243899+0.000255403j 0.000828007-0.000731999j 0.00229701+0.00145019j 0.00357426-0.000441234j -0.00869689+0.00426872j 0.00137988-0.00305042j -0.006787-0.00588504j -0.00609876+0.00220804j -0.000157654+0.00442271j 0.000149042+0.0027722j -0.00259255-0.00542404j 0.000858064+0.00435779j 0.00199654+0.00327096j 0.00121993-0.00424981j 0.00425979+0.00413564j -0.000536421+0.000720631j -0.00562836+0.00214247j 0.00584283+0.00111428j 0.00167291+0.00544667j -0.00240345-0.00156207j 0.00437393-0.00135831j 0.000865484+0.00522146j 0.00176753-0.0066022j 0.0046417-0.000212784j 0.0040506-0.00122301j 0.00351583-0.0034637j -0.00277305+0.00146904j 0.000267612+0.00326199j 0.00163481+0.000951036j 0.00412302+0.00618436j 0.0029501+0.0122092j -0.00106948-0.00626105j -0.00205851+0.00347186j -0.00438419+0.000209334j 0.00153468-0.00505862j -0.00166469-0.00196707j -0.0015916+0.00277778j -0.000552303+0.00102354j -0.01222-0.00854889j -0.00105371+0.0021603j 0.00372323-0.00365035j -0.00192372-0.00166264j -0.00504805+0.00351113j -0.000356571-0.00675484j -0.0067613+0.00431921j 0.00715124-0.00383881j 0.00631221+0.000800858j -0.00544765+0.0025392j 0.00742022-0.00909179j 0.00322637+0.00609711j 0.00557246-0.00224992j -0.00633968-0.000878236j -0.00669747-0.00504448j 0.00802589-0.0153096j 0.015275+0.00152375j -0.0020516+0.000459726j -0.00359091-0.0041843j -0.000976151+0.0139357j -0.00704512-0.00843613j 0.0112957+0.00450204j 0.00216341-0.00896649j -0.000874894-0.000681974j -0.00292572+0.00738379j 0.0110093+0.000810808j 0.00870229-0.00334559j -0.000966841+0.00276201j -0.00233301-0.00365201j 0.00343134-0.00310978j 0.00138608+0.00640755j 0.00172234-0.0077804j -0.00782839-0.00132042j 
-0.000297643-0.00334474j -0.00622247+0.0194904j -0.00204765-0.00366832j 0.00523404+0.00574621j 0.000362753+0.00265939j -0.00557313+0.00250786j -0.00641254+0.00539086j 0.00177062+0.00695301j -0.00494912+0.00106236j 0.00205264+0.0029873j -0.00207969-0.000423498j 0.00236864-0.00105087j -0.00282643-0.00116064j 0.00178651+0.000119431j 0.00086806+0.00216965j -0.00224827-0.00488267j 0.00598766+0.00255153j -0.00203585+0.00147817j -0.00492051+0.00940381j -8.3076e-05-0.00405662j 0.0066464+0.001979j 0.00613178+0.000853425j -0.000793001+0.00275677j 0.000942827+0.0017677j 0.00228998+0.00281366j 0.00283836-0.00193954j -0.00137391-0.00202506j 0.00339075-0.000198151j 0.000151112-0.00129183j 8.07868e-05+0.00207641j -0.00058361-0.0058674j -0.00401374+0.00102205j -0.00436836-0.00037835j -0.00860808+0.00044329j -0.00102531+0.000947793j 0.00171291-0.00181127j -0.00510511-0.0128713j -0.00678985-0.00620862j 0.000353355+0.000947358j 0.00102159-0.00235457j -0.00155553-0.00551501j 0.00634772-0.000887297j -0.00418765+0.00507448j 0.00418979-0.0016691j -0.00840553+0.00627089j 0.00517842-0.00653943j -0.000483163-0.0120138j -0.00473703+0.00660555j 0.00655923+0.00204012j 0.00533562-0.00346788j 0.00633945+0.00781848j -0.00660101+1.96641e-05j 0.0040525-0.0025933j 0.0126931-0.000727349j -0.00522141+0.00324618j 0.00195372+0.0109579j 0.00649043+0.000790078j 0.00282049+0.00227002j 0.00189821-0.000696637j 0.00205808-0.0025518j -0.00349295-0.000670455j 0.00256786-0.00348169j -0.00436757-0.00570549j -0.002722-0.00111712j 0.00498972+0.000261914j 0.00454574-0.00389766j 0.00164688+0.00297959j 0.000339185-0.00342127j -0.00316097-0.00103646j 0.00361441-0.00200047j 0.00350199+0.00116609j 0.00352346+0.00634365j -0.00271078-0.00334133j -0.000466488+0.000699939j -0.00214263+0.00173288j 0.00332107+0.00245575j 0.000701364-0.00472975j 0.00542795-0.000662926j 0.000747695+0.00423654j -0.00640611-0.00205027j -0.00510498-0.00346065j 0.00540054+0.000405445j -0.00404037-0.00117768j 0.00320075+0.000841583j 0.00358815-0.00297646j 0.00446482-0.0039763j -0.000536824-0.0112524j -0.000389392+0.00213751j 0.00380157+0.00332806j 0.0067994+0.00878246j 0.00169195+0.00325515j -0.000853665-0.00247744j 0.00190163+0.00461558j -0.000316719+0.00224198j -0.00131676+0.00489391j 0.00908772+0.0044773j 0.00822871-0.00529751j 0.00526059-0.00640411j 0.00203524-0.00569688j -0.00182252+0.00490515j 0.000604484+8.02341e-05j 0.000990193-0.00393371j -0.00109203+0.00228579j 0.00435126+0.0100773j -0.00345142+0.00320088j 0.00482803-0.00336302j -0.000456254-0.00102695j 0.00591997-0.00580155j 0.000442103-0.00414914j -0.00562044+0.00794394j 0.00151211+0.00202919j 0.00397367-0.0109429j -0.00546566-0.0104305j -0.0129549+0.00488766j 0.00431638-0.00288393j -0.000279317-0.00156631j -0.00748082-0.000270864j -0.00133965+0.00965993j -0.0130788-0.00355214j -0.01081+0.00583707j -0.00497029+0.00746887j -0.001947+0.0138087j -0.0120707-0.00652589j 0.0178511+0.00457218j -0.000663026+0.00854319j -7.91043e-05+0.00830504j 0.00183105+0.00743436j 0.010528-0.00183928j -0.00141487-0.00673279j -0.00329943+0.00389113j 0.000761688+0.001702j -0.000570553+0.0036374j 0.000533327+0.00106163j 0.000529792-0.000905235j 0.00215735+0.00335682j 0.00346353-0.00160789j 
