-0.0505525-0.0367971j -0.0344035+0.0503734j 0.0109777+0.0110223j 0.00424551-0.00912973j -0.00335878+0.00347675j -0.000230101+0.000465965j -0.00630793+0.00179426j 0.000787827+0.000954729j -0.00186091-0.00458619j -0.000132619+0.00660617j -0.007614+0.00181765j -0.0364151-0.137173j 0.135404-0.0336362j 0.018375+0.0961534j 0.105371-0.00777059j 0.0100373-0.0186803j -0.0217287-0.0506108j 0.0100247-0.0362989j -0.00274866-0.0412726j -0.0125761-0.0156927j 0.0150257-0.0139778j 0.0117569-0.0065141j -0.0342199+0.0288524j 0.0312653-0.0140057j -0.0371395-0.0325308j 0.0208973-0.0262802j 0.0561356+0.0539616j -0.0399533+0.0528387j -0.0256753+0.160434j 0.198358+0.0332146j 0.0391137+0.113289j -0.0898026+0.069029j -0.0525664-0.206807j -0.0351278+0.0786359j -0.0421686+0.0884638j -0.0507569+0.0665174j -0.14389-0.0329156j -0.107597+0.140161j -0.0405628+0.0856974j -0.0704619+0.0427887j 0.0695103+0.00616846j -0.0236064-0.0311185j 0.115901-0.0256216j -0.0460582-0.00771766j 0.0167327-0.0505954j 0.0771942-0.0408635j 0.0443022-0.0451103j -0.0770886-0.00827325j -0.0201089-0.0633704j -0.0454256-0.0458144j 0.0243793+0.0200608j 0.0111392+0.024004j -0.0496355+0.0349884j 0.00686717-0.0289521j -0.167241-0.0264412j 0.0832331+0.0134491j -0.0056064+0.0174311j -0.114583-0.0380227j -0.0238956-0.026854j -0.146391+0.0314488j -0.00642336-0.0133671j 0.0232658+0.0805134j 0.0109845+0.15803j -0.108556-0.028828j -0.168267-0.111967j -0.0280621+0.147438j 0.000672582-0.154183j 0.182164+0.0530467j -0.1214-0.371779j -0.37692+0.174459j -0.0936349-0.0302714j -0.0224961-0.0778613j -0.0318863-0.0576836j 0.0510031-0.0468908j 0.0993168+0.0251699j -0.0331483-0.129243j 0.00092354-0.0914837j 0.0373085+0.0189423j 0.00447752-0.00838961j 0.0181084-0.00426864j -0.0145317+0.0136443j -0.0186807+0.089261j -0.0378799+0.0221953j -0.05573+0.0377807j -0.0147027+0.0170386j -0.000904272+0.036113j 0.0351232-0.018844j -0.00210913-0.0145468j 0.0167662-0.0142299j 0.000795067+0.00030564j 0.0178867+0.0144407j -0.0224089+0.00158731j -0.0256752+0.011399j 0.0180838-0.0273151j 0.0187432-0.0202176j -0.0198011-0.0099654j -0.0224484+0.00831371j -0.00735984+0.00101279j 0.0175546-0.00969133j 0.00398045-0.0018932j -0.00115787+0.0317777j -0.0178874+0.0213938j -0.0265027-0.00877375j -0.0142138+0.0159096j -0.00694273-0.00612009j -0.00333424+0.00205512j 0.00312727-0.00650922j 0.00152393-0.00480118j 0.00103689-0.00997004j -0.010038-0.00518256j -0.0105411+0.00746293j -0.00725784+0.0122149j 0.00284528-0.00501635j 0.00846603-0.00720922j 0.016041+0.00429726j 0.0071624-0.0100519j -0.0165425+0.00331776j 0.0105191-0.00871823j 0.0129744-0.00502257j 0.000269269-0.00170789j -0.0129287-0.00251436j -0.00459175-2.86549e-05j -0.00632552-0.00767662j 0.00610236-0.00685404j -0.0152132-0.00192062j -0.0105754-0.00523652j -0.00522286+0.00492084j -0.00032003-0.0117681j 0.00929456-0.00989331j -0.00744959-0.00572852j 0.00755724-0.00924921j -0.00850541+0.00567882j -0.00211341-0.0130443j 0.000877021-0.0110836j 0.0131532-0.0046886j 0.00694625-0.0109703j 0.00314161-0.0172962j 0.00837782-0.00435659j 0.0167618+0.00683502j 0.0422804-0.0177868j -0.00681926+0.000884028j 0.00704069+0.0107531j -0.0300636+0.00522677j -0.00197374-0.00456242j 0.014218+0.0115177j -0.0153314+0.00329687j -0.0118775+0.00577792j 0.0138288+0.013264j -0.00751745-0.026831j 0.0331828-0.0136998j -0.0278294+0.00894733j 0.00510974-0.046391j -0.0523635-0.00457831j 0.0173935+0.00286212j -0.0312289+0.0136822j -0.030874-0.0446864j 0.0543543-0.0333725j 
0.0196778-0.0658331j -0.0676239-0.0244081j -0.0356869+0.018114j 0.0200341+0.0386755j -0.0117025-0.00134014j -0.00566748+0.0130816j 0.0080001-0.0296106j -0.0038348+0.011095j 0.00138665-0.016231j 0.0432421-0.00472194j 0.00743997+0.0286971j -0.00984001-0.0628087j 0.0645605-0.00561463j 0.00114181+0.0439418j 0.04741+0.00599566j 0.00435463-0.00575109j -0.00935374-0.0211613j 0.000423017-0.0141918j -0.00222573-0.0166251j -0.0023098-0.00564891j 0.00384207-0.00445941j 0.00199086-0.00148448j -0.00915172+0.0119198j 0.00813999-0.00186631j -0.00432862+0.00526602j -0.00808198+0.0019503j 0.039412+0.0280538j -0.0214017+0.0362459j -0.0494716+0.0561908j 0.0562049+0.0617584j 0.0201821-0.266128j 0.263972+0.0482197j 0.0555232-0.0707306j -0.0760687+0.048538j 0.0060863-0.133408j 0.193769-0.0483225j 0.087615+0.221664j -0.0482523-0.0380235j 0.0941468-0.169064j -0.0190051+0.0785495j -0.0881392+0.0696961j -0.0704566+0.0613565j 0.0862229+0.0266106j 0.0539044-0.0359593j -0.0818867-0.0475429j -0.143614+0.0264765j -0.05661+0.0192795j -0.00561049+0.0253951j -0.0641056+0.0207502j -0.0563705+0.0555111j 0.00426003-0.0339337j -0.143374-0.0210715j -0.0526845+0.00801227j 0.107353+0.0354563j 0.120181+0.017987j 0.0166148+0.0143299j -0.0834283+0.0415084j -0.0712377+0.0545478j 0.10508+0.103915j -0.00882073+0.0941736j 0.0931511+0.126586j -0.11275-0.1149j 0.120972-0.119628j -0.0512768-0.132773j -0.0405387-0.00605164j 0.196914+0.10422j -0.0189747+0.366557j -0.317817+0.0478986j 0.00549675-0.179351j -0.189247+0.0412963j -0.0535244+0.000303596j -0.0251021-0.0470703j 0.0737802+0.0423805j -0.0213876+0.0683339j 0.0634625+0.0178588j -0.0137751-0.0856634j 0.0261424+0.00591543j -0.0231109+0.0461242j -0.0233133-0.0176453j 0.0141044+0.044717j 0.0409852+0.00309024j -0.0223935+0.0142506j -0.00581239+0.0541435j -0.0160948-0.0405159j -0.0201984+0.0209887j 0.00725853-0.0170506j -0.00529252+0.00285964j 0.0121516-0.0203974j -0.0114032+0.00309012j -0.00642693+0.00078893j -0.0105431+0.0421442j -0.00216618-0.00183735j -0.0015415+0.00575822j 0.0355437-0.0193175j -0.000214483+0.00280925j -0.0151636-0.0124181j 0.006353+0.00118547j -0.0190047+0.00768646j -0.00141673-0.00249629j -0.000707504+0.00573091j -0.00440319+0.0117868j -0.00584271+0.00398125j -0.00616524+0.00274986j -0.00552822+0.0106948j -0.0103528+0.00248375j -0.000949262+0.00211215j 0.00700752-0.00142349j 0.00393788-0.000979448j -0.0104455+0.00412735j 0.00515567-0.00458894j 0.00498584-0.00297013j 0.00962434+0.0042454j -0.00632909-0.00702518j 0.00133888+0.0149384j 0.00523151-0.000441121j 0.00783236-0.00160484j 0.00916674-0.00825453j 0.00610943-0.00114816j -0.0140765+0.00639677j 0.001696-0.000305161j 0.00370664-0.00160493j -0.011266-0.00254828j 0.00361796-0.00742437j 0.00545422+0.00172863j 0.00126523-0.00211963j 0.004985-0.00689852j -0.00459857+0.00416822j 0.00737134-0.00292049j 0.00713997-0.0122695j -0.0118258-0.000288044j 0.00609507-0.00521207j -0.0124402+0.00889628j 0.00111276-0.000796999j -0.00160827-0.00649366j -0.000929329-0.00111252j 0.00699516-0.00419757j 0.00414137-0.00279613j -0.0137889+0.000234517j 0.00850801+0.00786291j 0.00757265-0.000402894j 0.000691637+0.00909182j -0.0171087+0.00981509j -0.00383151+0.00461329j 0.015241-0.00367729j -0.0080438-0.0122366j 0.0122421-0.0085918j -0.00889016+0.00800305j 0.0150315+0.00076344j 0.00401288-0.0110933j 0.00245343-0.00175919j -0.0187524+0.00202692j 0.000339861+0.00166977j 0.00924887+0.00139733j -0.00653776+0.0217668j -0.0241456+0.00426136j 0.00171336-0.0253072j 0.0285033-0.00242114j 
0.0570362+0.0301373j 0.0229399-0.048552j 0.0143328+0.00122547j 0.0048273-0.0139076j 0.00563522-0.00501031j 0.00493804-0.00569675j 0.00315508+0.00310495j 0.00171289-0.00499181j 0.00187119+0.012848j -0.0096054-0.00463302j 0.00475181-0.00587192j 0.0900555+0.13256j -0.128307+0.0741937j 0.00987403+0.0248439j 0.0454155-0.0363889j -0.0147891+0.00488129j -0.0170927-0.00503649j -0.00613162-0.0187131j 0.0015241+0.000361238j -0.00536141+0.0165519j -0.0118937-0.0113796j 0.000736221-0.0144399j 0.0143283-0.000833227j -0.0212708-0.0291411j -0.0217528+0.0165829j 0.000808127-0.0127678j -0.171847-0.0494178j 0.0421526-0.151346j -0.0276455+0.030288j 0.0309808+0.0167708j -0.0744252-0.0632826j 0.0660847-0.0552626j 0.0127943-0.0785589j 0.0371623+0.00104314j 0.0225589+0.0528331j -0.0192092-0.0111319j -0.0305393+0.0437432j -0.0651871+0.0430888j -0.00174857+0.0279195j -0.0213854-0.00790012j -0.0172469-0.036931j -0.0298427+0.0161157j 0.0379668-0.0334296j -0.030141+0.00792586j -0.00730621-0.00142216j 0.0211018+0.00476619j 0.0222708+0.0115439j -0.0118116+0.0178077j -0.0260154-0.000356341j -0.0182599+0.00926646j 0.00750963-0.0092292j -0.00715248-0.0253764j 0.00809259+0.00233715j -0.00105001-0.00319409j -0.0258236-0.0269384j 0.0184193+0.00882759j 0.0137126-0.0286171j -0.0399847-0.00130259j 0.0042618+0.00292243j 0.015895+0.0178597j 0.0306595-0.00276295j 0.020068-0.00285034j 0.0186964+0.0179404j -0.0129506-0.0279338j 0.0115575+0.0134878j 0.0306004+0.0189907j -0.0262102-0.0174458j 0.0297365-0.0187804j -0.0317328-0.0779642j -0.058477+0.0690391j -0.157051-0.0372885j 0.0427778-0.123357j -0.139253-0.0391303j 0.0413119-0.127796j 0.0259088-0.0242607j -0.028531+0.0593697j -0.0684499+0.0506388j 0.00802322-0.0410588j -0.0140795-0.00220036j 0.0671097+0.0307059j 0.0560943+0.00370883j 0.0307887+0.014802j -0.0124897-0.0666519j 0.0834557-0.144162j 0.0652387+0.00768974j -0.0248406+0.0810086j 0.0146961+0.0180369j 0.0101357-0.0225968j -0.0690763+0.0205706j 0.0922545+0.0135377j 0.0104107+0.0257207j 0.0481384-0.0585161j 0.109368-0.071212j -0.021376-0.0247365j -0.00699911-0.0251287j 0.0731446-0.0144819j 0.0498264-0.00962562j -0.00196914-0.0257204j -0.0055824+0.0335278j -0.0256873-0.0157428j -0.0315172+0.0436087j -0.0622605+0.0134248j 0.0879204-0.0313092j 0.0432143-0.0203444j 0.0153234+0.00694018j 0.0729506+0.00236043j 0.0335411+0.00687466j 0.000748353-0.00642069j -0.0161547-0.0311367j -0.000465366-0.0150046j 0.0392755-0.0010285j 0.0498196-0.00687741j -3.68408e-05+0.0294794j 0.0487674-0.00268416j -0.0872628+0.0198904j 0.0580617+0.0139621j -0.00584532-0.0237752j 0.0228646+0.0162055j -0.00782886-0.00900903j 0.00571123-0.00949285j 0.00783165-0.0479722j 0.0209771+0.0131505j 0.0410799+0.00257838j 0.0141461-0.0169841j 0.0435034+0.00178281j 0.0536656-0.00524825j 0.0183957-0.00699902j 0.101826+0.0284035j -0.0191985+0.00898153j 0.014415-0.0259182j 0.0308732+0.0245592j 0.00339247-0.0164509j 0.116578+0.0242172j -0.0241348-0.0455959j -0.059262-0.0313781j -0.0841533-0.0997281j 0.0611878+0.0146661j 0.0590539+0.0615489j 0.00657321+0.0257675j -0.0530493+0.0404651j 0.0636449-0.0246585j -0.0856914-0.0575237j 0.0962292+0.0174921j -0.124248-0.0317011j -0.029982-0.0533201j -0.00655366+0.0982167j 0.0174432+0.142198j -0.0434256+0.0244192j 0.0916501+0.0210627j -0.0256413+0.0955665j 0.0625043+0.119593j 0.075426+0.0166352j 0.0516278-0.108293j 0.124325+0.00872234j 0.0617399+0.095388j 0.289951+0.0930098j -0.127814+0.279099j 
-0.0197056-0.0514503j -0.0486297+0.0110817j 0.00271892-0.0203516j -0.023705+0.00906771j -0.000725704+0.00515306j -0.00791677-0.000311341j 0.00952778+0.00502449j -0.00588983-0.000683384j -1.78024e-05+0.00329777j 0.00794816+0.0122464j -0.000211259+0.0122415j 0.0335087-0.0922535j 0.102753+0.0420152j 0.0106505-0.0153072j -0.0213334-0.0118705j 0.0246291+0.00687867j -0.0158312+0.010393j -0.0261741+0.0341575j -0.0194818-0.0104175j 0.00819366-0.0171338j -0.00598259+0.0150445j -0.00957614+0.00808049j 0.00403259+0.0161544j 0.0174346+0.0144951j 0.0229306+0.0146752j -0.0137561+0.0270762j 0.0550734+0.00125894j -0.00489538+0.0454289j 0.0123887-0.0228346j -0.0279201-0.0179968j -0.0358696-0.0825073j 0.0853406-0.0319192j -0.0174781+0.0324887j -0.0104486-0.00428186j -0.00592772-0.00670722j -0.0227422+0.0254024j -0.0124421-0.0359068j 0.0262972+0.00279902j -0.0208609+0.0304875j 0.0222639-0.00051654j -0.00029079-0.0157731j 0.00763657+0.00567271j 0.000984318+0.0212345j -0.00971569+0.00575203j 0.0230841-0.00844414j 0.0231128-0.0152633j 0.00960454+0.00766315j 0.00771544+0.00943714j 0.0076229+0.00934802j -0.0030053+0.00213717j 0.00764174-0.00312755j 0.0173102+0.00830269j 0.00698833+0.0129757j -0.0229631+0.0040814j -0.00136226-0.00848072j -0.0175732+0.00981926j -0.0062404-0.00919434j -0.00596657-0.00892713j -0.0089436-0.0132992j 0.00587081-0.000876728j -0.00675072-0.00591996j -0.00208611-0.00762765j 0.00424143+0.0133631j 0.00833875+0.0038544j 0.0233553-0.00763459j -0.0367075-0.0213367j -0.0150118-0.0415802j 0.0238565-0.0394345j -0.0159701+0.0153856j -0.0105733-0.00126564j 0.0751581-0.00638662j -0.000327776+0.0703991j -0.145499-0.0651693j 0.0630985-0.118329j -0.0306845+0.020218j 0.0262399-0.0134696j -0.0786316-0.0664654j -0.0540133-0.193989j 0.251772-0.0408949j 0.0198298+0.069307j 0.0456425-0.0842819j 0.00856808-0.062237j 0.0428247+0.0909614j -0.00915752-0.0199839j -0.0640056+0.0770198j 0.0697278-0.0489871j 0.0252827+0.0685863j 0.0677921-0.0687034j -0.0582496+0.0222545j -0.0479268+0.0469884j -0.0312181-0.0585552j 0.0122347+0.0284682j 0.0491933-0.0685972j 0.0892674-0.0853781j -0.0445897-0.0137753j -0.0453535+0.00441526j -0.0113056-0.00978181j 0.0177615+0.0614881j -0.0121546+0.0833909j 0.0689968-0.0710784j -0.0497445+0.0502814j -0.0191755+0.00871242j -0.0580164+0.0612215j 0.102167-0.021878j 0.0177104-0.00763391j -0.0166295+0.0385586j 0.000328115-0.0320856j -0.0138176-0.0310368j -0.0857544-0.0176043j -0.0478923-0.0118056j 0.0469634-0.00223391j 0.174099-0.0464545j -0.0940191-0.0320549j 0.0732941-0.0153528j -0.0581904-0.0576747j -0.0161784-0.00255009j 0.0259715-0.00768793j -0.0542302-0.00861849j 0.0179119+0.00414589j 0.0183107-0.00928779j 0.06114-0.00298681j -0.122351+0.0205931j 0.0470297+0.0522159j 0.0306904-0.00683411j -0.0826621-0.0831187j 0.0224362-0.0166003j -0.0210205-0.0532459j 0.0344726-0.0105276j -0.0249226-0.0320387j -0.0911623+0.0245367j 0.0683781+0.0652692j 0.0268291+0.011938j 0.0135956+0.0244079j -0.139366-0.129607j -0.0551023-0.116794j 0.103503-0.021881j 0.00232669+0.0513212j -0.0881604-0.0190324j 0.0733747-0.0154263j -0.00487359+0.0237586j 0.0657591-0.053808j -0.0462073+0.0583034j 0.0313454+0.0999052j 0.0611829+0.110163j -0.110676-0.0312349j 0.0391834-0.103108j -0.0637209+0.0678545j 0.0928327+0.0764971j -0.0279575+0.00955323j 0.00794377-0.0678339j 0.00180618-0.0301035j 0.104754+0.203733j 0.265946-0.114754j 0.0558245+0.113792j -0.0519115+0.0605973j -0.0196062-0.133452j 0.14127-0.0322749j 
-0.0444592+0.0378244j 0.0400419+0.0462559j -0.00408311-0.00118243j -0.00666671+0.0266139j 0.019107+0.0147529j 0.0018392+0.00864002j 0.0183301+0.0106555j 0.000167596+0.00245855j -0.0232713+0.0135845j 0.0237502-0.00698213j 0.00805207+0.0266017j -0.0158552+0.0619488j -0.069899-0.0199019j -0.00876189+0.00970874j 0.0108989+0.0148152j -0.0134826-0.00462739j 0.0108608-0.010554j 0.0137037-0.020882j 0.0126484+0.00310387j -0.00386519+0.00762794j 0.00353638-0.0101083j 0.00605576-0.00409584j -0.00704873-0.00491501j -0.004262-0.00187621j -0.0140379-0.00706366j -0.000485317-0.0160523j -0.042158-0.0107619j 0.0115237-0.0368881j -0.0039054+0.0199482j 0.0273078+0.0139246j 0.0184686+0.0839733j -0.0895639+0.0160657j 0.0100142-0.0217268j 0.0080322+0.00521249j 0.000473013+0.00281681j 0.0140996-0.0191883j 0.00699597+0.0253929j -0.0165953-0.0025144j 0.0156263-0.0225586j -0.0161391-0.000861449j 0.00208377+0.0155908j 0.000216374-0.00409893j -0.00216022-0.0170088j 0.00888918-0.00493714j -0.0159493+0.00664701j -0.0142166+0.0131351j -0.00754509-0.00682999j -0.00469095-0.00905909j -0.00303848-0.00748765j 0.00378561-0.00206294j -0.00422627+0.00328008j -0.0097147-0.00280452j -0.00416797-0.00964385j 0.0161774-0.00524107j -0.00195365+0.00368291j 0.0135424-0.00761906j 0.00337979+0.00815694j 0.00529601+0.0043886j 0.00779407+0.00546244j -0.00342194-0.00125596j 0.00841451+0.0021431j -0.00883269+0.00941074j -0.0114042-0.0176827j -0.0133413-0.00422949j -0.0188269-0.00617922j 0.0131643+0.0170991j 0.0050679+0.0242358j -0.00842083+0.0193879j 0.00495879-0.00503262j 0.0108892+0.00150545j -0.0697934+0.00635906j -0.00676147-0.0679516j 0.154506+0.122155j -0.129668+0.131441j 0.0279208-0.00780133j -0.000320978-0.00602085j -0.0546925-0.0487802j -0.000234903-0.191787j 0.204058+0.0124134j 0.069254+0.114649j 0.112306-0.0532351j -0.0658946+0.0253639j 0.0198227-0.0741857j 0.011351+0.0242331j 0.0686144-0.0795272j -0.0793872-0.0212863j -0.0888257-0.0179484j -0.0175906-0.0963221j -0.00674545-0.0283271j 0.000485846-0.0590546j 0.0261823+0.0135671j -0.0977906+0.109193j -0.0760492-0.00662079j -0.0219842+0.113518j -0.0919842+0.0348823j 0.0664348-0.0669317j -0.0650846+0.0516211j 0.0873826+0.0432492j -0.0830597+0.0763356j -0.0163699-0.0451807j -0.0759119+0.0869682j -0.0685601-0.00396569j -0.0571347+0.0996411j -0.00405497-0.00894047j 0.0706162-0.0456786j -0.11771-0.0139555j 0.0281654+0.011246j 0.0283648+0.0111383j -0.0557397-0.0184483j -0.0307185-0.0128066j -0.00123486-0.0459651j 0.0867942-0.00858429j 0.117809-0.0315264j -0.0130148-0.000945709j -0.0318108-0.0319674j -0.179646-0.0505825j -0.05932-0.0144481j -0.107945+0.0361657j 0.0747769-0.0157962j -0.0119562+0.0173854j 0.0378428+0.0389882j -0.012932-0.0209982j 0.0231459+0.0365009j -0.135435-0.0435948j -0.0399464-0.0684383j 0.0607335+0.00355421j -0.0723661-0.174723j 0.0404305+0.0101214j 0.0226524-0.0572534j -0.060306-0.00457486j 0.0231109+0.00864381j 0.0784+0.00509637j 0.0141681+0.0201967j 0.0511981+0.0732151j -0.0161932-0.0695509j 0.0224887+0.0165645j -0.0200089-0.0441809j 0.0733167-0.00991584j -0.0821373-0.0993023j 0.00959548+0.0595725j 0.00790209+0.04447j 0.0053352+0.00328724j -0.00324568-0.0499012j -0.00351433-0.0865211j -0.198301-0.145934j 0.114694-0.201561j -0.222737+0.0612673j 0.018344+0.115823j -0.0620743-0.0194492j 0.0617378-0.0519502j 0.00805829+0.0215841j 0.0068257-0.115976j -0.144-0.00845057j 0.0276858-0.0726088j 0.0378247-0.00887063j 0.00954609+0.0656307j -0.0680097+0.0170918j 
-0.00174293-0.0154095j -0.0119974-0.000294802j -0.000997915-0.00526974j -0.00338775+0.00330082j 0.00206137-0.00114228j -0.00113092+0.000358275j 0.000318589-0.00141139j -0.00199229+0.00128984j 0.00472459+3.5844e-05j 0.000689896+0.00137059j -0.00121709-0.00340995j 0.0173955-0.0227691j 0.0235783+0.0222294j 0.0117036-0.000938945j -0.00521489-0.0022455j -0.000795208-0.00240622j 0.00102864+0.00214068j 0.00323315-0.00278297j -0.000677931+0.00196865j 0.00127991-0.00131529j 0.000513537+0.00289138j 1.15639e-05+0.00042522j -0.00178917-0.00562594j -0.00411219+0.00224318j 0.00216677-5.91141e-05j 0.000408037-0.000560286j 0.00338351+0.0310388j -0.0283827-0.00167652j 0.0164311+0.00639046j 0.00487524-0.0114024j -0.00465531+0.00812227j -0.00577437-0.00848625j -0.00756357+0.014291j -0.0105096+0.00742603j -0.0101127-0.00721017j 0.0137384+0.00886577j -0.00919023-0.00488104j 0.0119057-0.0107153j -0.00104863-0.00299965j 0.00559899-0.000285371j 0.00826258+0.00451541j -0.00263904-0.00783798j -0.00112001+0.0105734j -0.00027551-0.00150516j -0.000656928-0.00116732j -0.00370069-0.00486576j -0.00129057+0.000514242j 0.00241808-0.00531785j 0.00318702-0.00448555j 0.00142592-0.00231125j -0.00354321+0.00628739j 0.00354722+0.00204046j 0.000882482+0.00298711j -0.000147093+0.00407638j 0.00390064-0.00179576j -0.00249439+0.0064062j 0.00310281+0.00623145j 0.0051226-0.00423033j 3.36132e-05+0.00215089j 0.00260255+0.00174981j -0.00201515+0.00609631j -0.00230283-0.00017205j 0.00522316-0.00214338j 0.00663679-0.00377517j -0.00570526+0.00573789j -0.00179794+0.0036673j 0.00396193-0.00351037j 0.00233124+0.00711364j 0.000264226+0.00637708j 0.00170954-0.000237251j -0.0179743+0.039286j -0.0386567-0.0306152j -0.0084964+0.0120677j -0.0129028-0.0128333j -0.0201362+0.0266455j 0.042286-0.00511078j 0.0319104-0.00310268j -0.00241578+0.00581225j 0.00616867+0.00959377j 0.00991831-0.0157586j -0.00724577-0.0308764j -0.0173749-0.000982209j 0.00239575+0.0152069j -0.0409017+0.0263977j -0.00631603-0.0088481j 0.0178278-0.0373038j -0.00186728-0.0109008j -0.00881691-0.00410562j 0.0152284+0.00503513j -0.0131377+0.00485845j 0.010958-0.0080725j -0.013201-0.00498398j -0.0354627+0.0233734j 0.0115608+0.0122969j -0.00828941+0.0200687j -0.0231662+0.00678566j -0.00309637+0.000435074j -0.0153161-0.00480746j 0.0121653+0.00308993j 0.0121415-0.00329669j 0.0263851-0.0133575j 0.0313357-0.015287j -0.0347756+0.00569861j -0.00626065-0.000210582j 0.0151473-0.0023974j -0.0186657+0.00220345j -0.000903176-0.0012766j 0.00587944-0.00467954j -0.0114986-0.00161717j -0.00258751-0.00290963j -0.0102149-0.000353319j -0.0150244+0.00590941j -0.00222329+0.000805538j -0.0121314+0.00986729j 0.0240255+0.00125342j -0.0165033+0.00342153j 0.00107918-0.00254889j -0.0184888+0.00359918j -0.0118226+0.00546563j -0.00563394-0.000249693j 0.000670318-0.000825545j -0.0120558-0.00406396j 0.0113467+0.00196749j -0.0103654-0.00514336j -0.0135055-0.00394276j -0.0209759-0.0133074j 4.80523e-05-0.00644243j -0.04661-0.0180604j -0.00325406-0.00216969j -0.00323909-0.0063354j -0.0250765-0.0132407j 0.014745+0.00530089j -0.0177453-0.00778763j -0.0065763+0.00527672j 0.0140501+0.022258j 0.0400776+0.0106834j 0.0024089-0.0280059j -0.0357633-0.0370987j -0.00942678-0.00703558j 0.00137575-0.00907621j -0.00785312-0.00216901j 0.0201234+0.0387185j -0.00551493+0.0363848j 0.0216445+0.0234145j 0.0128506+0.00402757j 0.00019869-0.0110017j -0.00506996-0.00933706j 0.0339881-0.0137674j -0.00278412+0.00171096j -0.00355006-0.0272079j -0.0366108-0.0131601j -0.0200339+0.000606535j 0.00497048+0.00935008j 0.0357375+0.0285413j -0.0529686+0.0389764j -0.0226492+0.060943j -0.0468978-0.0229427j 
