-0.0453625-0.0555539j -0.0520136+0.0497147j 0.0625564+0.0495559j -0.046509+0.04751j 0.00919679-0.0307452j -0.0201326-0.0225466j 0.0203453-0.0202971j 0.0045316-0.0208583j -0.0158216+0.00567977j -0.0523326-0.0247457j 0.00981754-0.0385503j 0.0351866-0.00136587j -0.0100741+0.012126j -0.00768495-0.0145984j 0.0107046-0.0144495j -0.0188871-0.0199047j 0.00148685+0.00183418j 0.0138867+0.0227623j -0.00357175+0.0300867j -0.0273288-0.0201144j -0.00647896+0.00914017j 0.00720978-0.00885277j 0.00420164-0.00785363j 0.0127394-0.005573j 0.00725973+0.00435109j -0.00164645-0.0196513j -0.00154392+0.00269369j 0.00891047-0.00365509j 0.00521838+0.00038028j 0.00811882-0.00812056j 0.00970016+0.00530114j 0.00198046-0.0156133j -0.0194837-0.0134502j 0.00199137-0.000527289j -0.0379087-0.00263668j 0.0130264+0.00650328j 0.00837148-0.0260644j -0.00834401+0.0279399j -0.00911587+0.00400316j -0.00891778+0.00837727j 0.00256638-0.0131745j -0.00956572+0.00931978j -0.0144262+0.00572337j -0.000896214+0.0090369j -0.000468583+0.0243771j -0.0161818-0.0204607j -0.00060638+0.00810013j -0.0115546+0.0165491j -0.0118361-0.000249848j -0.0155997-0.01164j -5.34375e-05-0.0179184j -0.00625356-0.00292939j -0.0092339-0.000438576j 0.0180034+0.0228235j -0.0117612+0.00696105j -0.00200033+0.00300844j -0.00574871-0.00808602j 0.00322638+0.00169273j 0.0102581+0.00292316j 0.0274538-0.00677422j -0.0232994-0.0147753j 0.0144094-0.0131274j 0.0191241-0.0103111j 0.00425733-0.00635869j 0.0188417+4.57813e-06j -0.00687301-0.000183109j -0.00772469-0.00594862j 0.00559462+0.00278051j -0.0117437-0.0171289j -0.00334829+0.00863279j 0.0181319-0.000163485j -0.00449838-0.000853648j 0.0152624+0.00647114j 0.00242881-0.000898908j -0.014509+0.000495928j -0.0137918-0.0221785j -0.00599433-0.00294748j -0.0130918-0.00950262j 0.0113379-0.00163389j 0.00803903+0.0132913j 0.000814044-0.00300586j -0.0103614-0.00225167j 0.00177565-0.00700435j -0.0191971+0.00288822j -0.00752307+0.00514932j 0.00308686+0.0100787j -0.0181683-0.010342j 0.0111403+0.00378608j -0.039702-0.00268907j -0.0193907+0.00663584j 0.00167786+0.0255139j -0.00774691-0.00100793j -0.0124713+0.0227002j 0.00445696+0.0035786j -0.00311742-0.00628209j 0.00252234-0.00664283j -0.000706533-0.00757343j -0.0228677+0.0144842j 0.00240923+0.0103095j -0.0217618+0.00893057j 0.00705968+0.0102954j -0.002043-0.000407575j -0.00235386-0.00278653j -0.00642731+0.0222559j -0.00885178-0.00517238j -0.0218278+0.0159036j 0.00608038+0.00512986j 0.011991-0.00652568j -0.00706896+0.0023102j 0.0169637-0.0041272j -0.00789806-0.0110609j 0.0081698-0.00342454j 0.0234486-0.0263747j -4.44114e-05+0.0101443j 0.00276682-0.00185249j 0.00506138-0.0102842j -0.0192586+0.0111851j -0.0236225+0.007795j 0.00598874+0.00830467j -0.0174639-0.000580947j 0.0153933-0.0114964j 0.00381478+0.00357432j -0.00779296+0.00320004j 0.00550699+0.00103138j -0.0053835+0.0137335j 0.00142685-0.020557j -0.011918+0.0175827j -0.00958723+0.00253648j 0.00429738-0.0126082j -0.00679627-0.00782636j 0.0165014-0.00680395j 0.0246085-0.00333545j 0.0180608+0.000122336j 0.00435954-0.0271326j 0.00978863+0.0145435j 0.0104439-0.000864942j 0.017243-0.00333858j -0.00785597-0.00508591j 0.00542474-0.00579665j -0.00672037-0.00569354j 0.00122833-0.0333153j 0.0258957-0.0338686j -0.0189295-0.00895103j -0.0176134-0.0236019j -0.0282627-0.00572735j 0.0249728-0.026639j -0.0056919-0.000405953j -0.00827735-0.00245918j 0.0210147+0.0211641j -0.00724359+0.0039689j 0.0531042-0.0206561j 0.00955595-0.00718202j -0.00310317+0.0118981j 0.0275472+0.0629453j 0.00293606-0.0121004j 8.1501e-05+0.0137323j -0.0599403-0.0628637j 0.0427721-0.074429j -0.0507265-0.0570766j 0.067291-0.0511964j 
-0.0252603+0.0302324j 0.023363+0.0278396j -0.0188901-0.0155162j 0.0269883-0.0103709j -0.00394466-0.0117958j -0.0132994+0.00298568j 0.0385956-0.0324757j 0.00432134+0.0261973j -0.0484634-0.0205688j 0.0144747-0.0231283j -0.00335141+0.00307649j 0.00405331+0.011528j 0.00422898+0.00135309j 0.00440851-0.000706733j 0.0130901-0.00887526j 0.00230073+0.0024302j 0.0203813-0.00952912j -0.0184733+0.00200116j -0.0201422-0.0116546j 0.0147973-0.0200539j -0.00137551+0.00837302j -0.00772209+0.0184656j -0.00635844-0.00294552j 0.00330514-0.0101761j -0.00488575+0.00362489j 0.00166544+0.0223017j 0.00238958-0.00840833j -0.00719683+0.010319j 0.000530999-0.00659557j -0.00225127-0.0130547j -0.0201826+0.0152708j 0.00796901+0.00662815j -0.00160305-0.00031983j 0.000417422+0.012034j 0.0103561-0.0136156j -0.00708572+0.000681185j -0.0148764+0.00622277j 0.00072059-0.00395928j 0.00803337+0.00240639j -0.011846-0.00903451j 0.0158984-0.00159988j 0.000362086-0.00641482j 0.00424109-0.00920762j -0.00164289+0.00936272j 0.00679936-0.00457488j -0.0103688-0.00358362j 0.0100216+0.00346955j 0.00501465-0.0152661j 0.0102624+0.00122296j -0.00533721-0.0111635j -0.0146283+0.00319815j 0.000918001-0.00814175j 0.0141766-0.0183444j -0.0098211+0.0225692j -0.00161809+0.0176728j 0.00707616-0.020368j -0.00457917-0.0184635j 0.00373595+0.00379594j -0.001995-0.00216056j -0.000602619+0.00193047j 0.0108915+0.00933201j -0.0145214-0.00382825j 0.000241886-0.0117449j -0.00659003-0.0126122j 0.00368192+0.0103691j 0.00973813+0.0116142j 0.00274782-0.010694j 0.00600806-0.00542239j -0.0012155+0.0124212j 0.00520656+0.0117148j 0.00445328-0.00525253j 0.00543516-0.00360321j 0.00245123+0.00601402j -0.00871829-0.00973245j 0.0146296+0.0298411j -0.0102484-0.00200334j 0.00586741-2.5471e-05j -0.000985693-0.00125417j -0.00190281-0.00126197j 0.00448022+0.00430822j -0.00426844+0.0017905j -2.57865e-05-0.0173129j -0.00954074-0.0249945j -0.00421344+0.0128203j -0.00312593+0.00295769j 0.0131696+0.00837473j -0.0120214+0.013683j -0.0154705+0.0281239j -0.00239222-0.00824653j -0.00654002-0.00375071j 0.0332232-0.00272456j -0.00175656-0.000911292j 0.00897279-0.00842713j 0.0027608+0.00696126j 0.00674199-0.000534034j 0.0169587-0.00722496j 0.00344752+0.00702323j -0.00419546-0.0210344j -0.00935623-0.0109096j -0.0190536-0.0104006j 0.0040208-0.0120414j -0.00183667+0.0130172j -0.00327095+0.00611377j 0.0203693-0.000989238j -0.00188762-7.64111e-05j 0.0108947-0.0122134j 0.00419962-0.00415898j -0.0086916+0.00551882j -0.00489332-0.0109374j -0.000773833-0.00102531j 0.00153075+0.0012363j -0.00728151-0.00285943j -0.00575531+0.00157757j 0.0105069+0.00443183j 0.0039079+0.00536646j 0.0045763-0.00165864j -0.0106861-0.00505452j -0.00225585+0.00650939j -0.00596613+0.012437j -0.000488468-0.0121643j 0.0149358+0.000404162j 0.0103867-0.00153672j 0.00236472+0.000913028j -0.0125447-0.00370325j -0.000662324-0.0216227j -0.0100829+0.00126318j -0.00805186-0.00463785j -0.0142242+0.00625764j -0.0101927-0.0187893j 0.00162846-0.0121897j 0.0040749+0.00900191j 0.0149131+0.00387656j -0.00236687+0.00283843j 0.0160138+0.0211884j 0.0132927-0.00506972j -0.0033762+0.00391064j 0.00650077-0.00176724j -0.00408352-0.0262939j 0.00475598-0.0217449j 0.00298368-0.0172159j 0.00761014-0.0221778j 0.0202717+0.0345489j 0.0147082-0.00203208j -0.00226686-0.0292144j 0.0304826+0.00470716j 0.0374186+0.0105794j -0.00763707-0.00947834j 0.000738286-0.00897356j 0.00244166-0.00299215j 0.0162282-0.0146314j 0.0223109+0.0449945j -0.0465201+0.0120854j -3.15538e-06+0.046313j -0.0702327-0.0299867j -0.00733524+0.00536562j -0.00213662-0.0106412j -0.00519792-0.0182247j 0.0345166-0.0251269j -0.0480541+0.0176583j -0.0189313-0.0388176j 
0.0344214+0.0335457j 0.0258043-0.039191j -0.00354029-0.0353734j 0.0147928-0.0118447j 0.0206652-0.0281173j -0.0210717-0.0116251j -0.0193757+0.043337j -0.0051645-0.0108201j 0.0353804-0.00282445j 0.0185983-0.00526937j 0.00524846-0.0115184j 0.0330448+0.016292j -0.00971441+0.00961801j -0.0106171+0.0139238j 0.00485614+0.0200469j 0.00446351+0.00225116j -0.00243554+0.0133889j -0.00929009-0.00705038j -0.00155514+0.00103086j 0.0290312+0.0027821j -0.0033289-0.0018405j -0.00600199+0.000796136j 0.00611299+0.00623406j -0.00677445-0.0165152j -0.00810662+0.00196173j -0.0031311-0.0068401j 0.0166031+0.0257429j 0.00941073-0.00573802j -0.00475114+0.00310022j -0.0132079+0.0170006j -0.000822508-0.0119347j 0.0165942+0.0157163j -0.0135787+0.00353118j 0.00522804+0.00187915j 0.0243247+0.0129269j -0.000996572-0.0116824j 0.00624972+0.00835511j 0.0239445-0.0143716j 0.0120789+0.0122708j 0.000445286+0.00834046j 0.0114547+0.00356769j 0.00973294-0.00911172j 0.006859+0.00413487j -0.0297871-0.00356889j -0.00165582-0.0122925j -0.00165481+0.0262038j 0.00507548+0.00143369j 0.0106936-0.00852471j 0.0110195+0.00631111j -0.00051354+0.0185141j -0.000778275+0.00411363j 0.00737898-0.0263473j -0.00366805+0.00210127j -0.013766+0.0155852j 0.005272+0.00131002j -0.0160063-0.0237846j 0.00709713-0.00956969j 0.00955929+0.00864365j -0.00131418+0.0061496j -0.0103662+0.0142441j 0.00862402+0.0125988j -0.0129038+0.00217046j 0.00127916+0.0209521j -0.00527771-0.00208232j 0.0107217-0.00964849j -0.0090781-0.00142546j -0.00189835+0.0136849j -0.00133754-0.00441249j 0.00717648-0.010896j 0.00913407-0.0160559j -0.00488649+0.00952693j 0.0118751+0.000373567j -0.000423856-0.0012212j -0.0104489+0.00234211j 0.0311811+0.0184743j -0.00497531+0.00307425j 0.00603334+0.0114768j 0.0182236+0.0119548j -0.0109732-0.00592561j 0.000659964-0.00750075j -0.0117187+0.00112583j -0.012835-0.00470986j -0.00155121-0.00406106j 0.00582274+0.0015284j -0.00983314-0.0164942j 0.00751142-0.000103297j 0.0052303-0.0122875j -0.00731405-0.0188419j 0.0272181+0.0123507j 0.00239291+0.0124546j -0.00894509-0.00593037j 0.0061743-0.00880308j -0.0123078-0.0142611j 0.00312726+0.0118411j 0.0126098+0.0100565j 0.0260275+0.000473256j 0.00450458-0.00677164j 0.0137333-0.00324796j 0.0118393-0.00198318j -0.00653929+0.0188757j 0.0146999-0.00768461j 0.00905011+0.00526988j 0.00221922-0.000360882j 0.00448851-0.0078667j 0.0128258+0.0151375j 0.00943733+0.000161167j -0.00498001+0.0138403j -0.00533457-0.00373834j -0.0205955-0.0103332j -0.00319866-0.0123387j 0.000104615-0.00144568j 0.0107145+0.0113969j -0.00498529-0.00199332j -0.000560386-0.00671815j 0.00102173-0.0174291j 0.00206121+0.00286345j -0.00431174+0.0198567j 0.000543691+0.00500759j -0.00314888-0.00854566j 0.0103455+0.0113976j -0.0140245-0.0102226j 0.000119113+0.0114587j 0.00866009-0.000113839j -0.0277328-0.013012j 0.0122754-0.0170499j -0.0197747+0.0222484j 0.00131244-0.0141298j 0.00174416+0.0197764j 0.0208164-0.00669034j 0.0142621-0.00360901j -0.0253165-0.00126378j -0.00884146+0.00303041j -0.00299268-0.0109391j -0.0285052-0.00454536j -0.00588128-0.0248039j -0.00409296+0.0114984j -0.00787576+0.0226952j 0.0141639+0.0154357j 0.0051576+0.019564j 0.00059595-0.00136409j 0.0346736+0.0206724j -0.00779069-0.00208509j 0.00505553-0.0166895j 0.00534713+0.0362847j 0.00518593+0.00114419j -0.0444603+0.0534005j -0.00735788-0.000244072j 0.00833883+0.00167928j -0.0188594-0.00730431j 0.0528421-0.0091307j -0.00523358+0.0358005j -0.0130065-0.0150735j -0.0127827+0.0378825j -0.00799369+0.0214556j -0.0260068+0.0381095j -0.041029-0.0271398j -0.00575675+0.00813081j -0.0245866-0.0502654j 0.0379935+0.00579118j -0.0176634+0.0357658j 
0.0199786-0.0329798j -0.0290276-0.0225881j 0.0203912+0.00484019j -0.00891481+0.0150483j -0.00596281+0.00871313j 0.00417865+0.00877881j -0.040308+0.0134026j 0.00400013-0.0151739j 0.033151+0.0145905j -0.0175568+0.0361516j -0.00229314+0.0106351j -0.0278615-0.0210333j -0.00307123-0.00613911j -0.00819703+0.00657539j -0.0297758+0.00492379j -0.0101448-0.00746318j -0.0210829-0.00560953j 0.0203488+0.00514011j 0.0148648+0.00266819j -0.00339585+0.0235727j 0.00578051+0.00256305j -0.00390115-0.0140062j -0.00243151+0.0108442j 0.00365533+0.00444325j 0.00207911+0.00807983j -0.00784934-0.0144149j -0.0019794+0.00154638j -0.00321296-0.0105417j -0.00784132-0.000970471j 0.00166456+0.0123249j 0.0118671-0.00658341j -0.0140147+0.00202408j 0.00767323+0.00196771j 0.000784968-0.00569186j -0.0203804+0.00930332j -0.00545322+2.39623e-05j -0.00367439-0.0183009j -0.0055044-0.00484425j -0.00918761-0.00771198j 0.0117423+0.00832216j -0.0143984+0.00844589j 8.3279e-05+0.00316248j -0.0109712+0.0120847j -0.007908-0.0174561j -0.0013142-0.00372967j 0.00763377-0.00885537j 0.00698358-0.00668514j -0.0030673+0.0121056j -0.00218503+0.00201699j 0.00460528+0.00315094j -0.00491515-0.00310601j 0.00463011+0.00609852j -0.0191086+0.0129343j 0.00510279-0.0113316j -0.0139715-0.0113001j -0.0096338+0.0114808j -0.000245765+0.00771623j -4.29419e-06+0.000305144j 0.00602567-0.000359977j 0.00134814+0.014752j -0.00672144-0.00564254j 0.0298929+0.00871697j -0.00215113+0.0208062j 0.00828747+0.00650572j -0.00601051-0.0173029j -0.00811819+0.00385708j -0.0140751+0.00381653j -0.0120102+0.0114437j -0.00182333-0.0186856j -0.00580125-0.0115783j -0.0106958+0.000488393j 0.000399539+0.00258627j 0.00113846+0.0132251j 0.00254612+0.00749949j -0.020752-0.0187545j 0.0133867+0.0113108j 0.00319528-0.00261915j -0.0104362+0.0119155j -0.000667019+0.00999735j -0.00413575-0.00314211j 0.00710108+0.00368929j -0.007081+0.00614868j 0.000720667+0.021681j -0.00300908-0.0177234j 0.00323016-0.00103383j -0.00693236-0.00254858j 0.00806189-0.0133642j 0.0197482-0.0202143j 0.00164729-0.00114163j 0.0117633-0.00250491j -0.0354386-0.00305456j -0.00218613+0.00198313j -0.0159892+0.0102979j 0.00550817-0.00738595j -0.00718014+0.00542683j -0.0190318+0.0224057j -0.00589499+0.0109124j 0.00597595+0.0226135j 7.61839e-05+0.00277138j 0.00582693+0.00928845j -0.00177694+0.00778071j 0.00743392-0.00727688j -0.00476031-0.000326223j -0.00362889+0.00253519j -0.000672617+0.00398845j -0.0165901+0.00929711j -0.00511428+0.00165528j 0.00287015+0.00651552j -0.00173444+0.00725206j -0.0119937+0.00432248j 0.00810288-0.00117212j 0.00700715+0.0098326j 0.00655957-0.0136535j -0.00682884-0.0109296j -0.000796033+0.00879524j -0.00198986-0.00351683j -0.000548548-0.00241045j -0.00378631+0.00915484j 0.00728054-0.00900794j -0.00619035+0.00480715j -0.015971-0.00580416j -0.01841+0.00535384j -0.00508222+0.000852511j 0.011628-0.00525775j -0.0123936+0.0270006j -0.00322676-0.000514567j 0.0104854+0.00434906j 0.0103919+0.00584154j 0.00137543+0.0117526j 0.0038765+0.0134664j 0.00401448-0.00267634j -0.0168722+0.00798553j -0.0227997-0.00474949j 0.00154523-0.00505155j -0.0151175+0.0258534j 0.0176305+0.0114336j -0.00640249-0.0203593j -0.0103486+0.0397369j 0.012715+0.0159585j -0.00897961-0.0121799j 0.00342874+0.0267066j -0.0228057-0.0251656j -0.00152798+0.0317175j 0.00423075+0.026983j -0.00723832-0.000523947j -0.013771+0.0121662j 0.018895+0.0153537j -0.0128976+0.0158676j 0.0119444-0.00686385j 0.0082729+0.000163963j -0.0199464-0.00836066j 0.0504072-0.0233258j -0.00446419-0.0121446j 0.0115218+0.0249949j 0.0206412-0.00210468j 0.00312999+0.00812242j 0.0179525+0.0259258j -0.0191204+0.005609j 0.0243369-0.0342518j 0.0221964+0.015576j 
0.00460443+0.0315502j 0.0346687-0.00844112j -0.00163327+0.0337092j -0.0292114-0.00433636j -0.028074-0.0255141j -0.0233885+0.0354202j -0.0317253-0.00642113j -0.0250175-0.0307984j 0.0211934+0.0026531j -0.00535665+0.0203239j 0.0399872-0.00441872j -0.0350744+0.00862442j 0.0058202-0.0105256j 0.0219957+0.00242456j 0.00477201+0.0401717j -0.0211583+0.0213069j 0.00642535+0.0186527j 0.0179807-0.00880177j -0.00709028-0.0267089j 0.0226153-0.00148145j 0.00817301-0.00133272j 0.000484298+0.0204544j -0.00816291+0.0186668j -0.0225981-0.0189445j -0.000691747+0.00685122j 0.0168692+0.0161016j 0.0101991+0.0116887j 0.00164111-0.00928028j -0.0154979+0.0105178j -0.00816679+0.017906j -0.0160424-0.0235691j 0.0131494+0.0201396j -0.014198+0.0359287j -0.0269418-0.0217503j 0.0338737+0.027806j 0.00504047+0.00993398j -0.026934+0.0234991j 0.0185325-0.0341091j 0.0146396-0.00894882j -0.0058353+0.000454273j 0.0155236-0.00309159j 0.00991139+0.013748j 0.0141538+0.0127067j -0.0250189+0.0117229j 0.0116289-0.0190701j 0.0418261+0.0201797j -0.00552734-0.00938503j 0.00114056-0.0366503j 0.0173302-0.00967113j 0.000871891+0.0184197j 0.0149789+0.0215008j 0.0111037-0.000669059j 0.0114798+0.00888307j 0.00928089-0.0285398j 0.0063887-0.0203461j 0.0121225-0.01444j -0.00146641-0.00137487j -0.00261061-0.000201802j -0.0129918-0.0136593j -0.0456892+0.0112546j 0.0124805+0.0102769j -0.0212257-0.000788002j -0.0075146+0.0202428j -0.0141316-0.00625142j -0.0109549+0.00918467j 0.00777382-0.0094024j 0.0124538+0.0214077j -0.0208165-0.0217903j -0.00439681+0.00641578j 0.00892546-0.0200771j -0.0360405-0.00464685j 0.0146529-0.00246239j -0.012285-0.0218896j 0.00566419+0.00992115j 0.012391+0.00689199j 0.0161612+0.0223869j -0.0163971-0.00464496j 0.000459036-0.0109864j -0.00352912+0.0244877j -0.0198114-0.0222323j -0.01282+0.0147005j 0.00847293-0.00153785j 0.0188346+0.00733417j 0.0290325+0.00385257j 0.00911445+0.000748737j 0.0183295-0.00993956j 0.0147975+0.0265079j 0.027279-0.000911461j 0.0173069+0.00498622j 0.0326474+0.000971277j -0.015481-0.0178995j 0.0251177+0.00253347j 0.0127003-0.0226839j -0.00372729-0.0200791j -0.0122088+0.0112771j -0.000337559+0.0321977j -0.00961062+0.00714193j 0.0264756-0.00896678j 0.0296317-0.0425367j 0.0340903-0.0191696j -0.0137925+0.00927828j 0.0088469-0.00481178j -0.00173655-0.00575101j 0.00643589-0.00443373j 0.0182736+0.00158347j -0.0290002+0.00307519j 0.0159084+0.0109041j -0.000315893-0.0121978j -0.0122152+0.0160824j 0.00702912-0.00354219j 0.00695185+0.0128396j -0.0141257-0.00685554j -0.0161257+0.0185459j -0.00452953-0.00633913j 0.00501686-0.00283888j 0.0081228+0.0188924j -0.00264648-0.00612001j 0.0214822-0.0178639j -0.00154903-0.0313933j 0.0051491+0.00786781j -0.00169508+0.0217526j 0.0086223+0.00182927j 0.0183025+0.00913554j -0.00303158+0.00118981j 0.00545521+0.00684851j -0.0117711+0.0193392j 0.00750541-0.0270908j 0.00497582-0.016441j 0.000751477-0.0101384j 0.00166185+0.0188191j 0.00637202+0.0276121j 0.00364467+0.0188844j -0.0059302-0.016092j -0.0246461+0.03756j -0.0249841-0.0252745j -0.00542993-0.010502j -0.034307+0.0148693j 0.00209417-0.0174855j -0.0244555+0.0211652j 0.00275689-0.00809516j 0.0146211+0.00164475j -0.0159964+0.0437175j 0.0243485-0.000448857j 0.0414038+0.028377j -0.00673978+0.0295025j -0.0231378+0.00914347j 0.0034601-0.00318147j -0.00278523-0.00765123j 0.0624199+0.032237j 0.000432359+0.0368697j -0.0146618-0.0129305j -0.0380291+0.00129345j 0.000395176-0.000578799j -0.0562432-0.0231966j 0.0689885+0.000988765j 0.00560279+0.0630802j -0.00825641+0.00600124j 0.0466323+0.00243895j 0.0282137+0.034308j -0.0200454+0.0233917j 
0.0339999-0.00214715j -0.003902-0.0350657j 0.0235409+0.0186518j -0.0265397+0.0195399j -0.0193064+0.0102781j 0.0136152+0.0186637j -0.0293697+0.0204792j 0.0213705-0.000897925j 0.0239586+0.0494521j -0.00793489+0.012186j -0.0256375-0.00544046j 0.0135557-0.0125717j -0.000214099+0.00965739j 0.00476955-0.00575513j -0.00860432-0.00265959j 0.0050323-0.0131688j -0.0277211-0.0101049j -0.00224045+0.0130402j 0.00770717+0.013368j -0.011772+0.00431047j 0.0134569-0.00673472j 0.0114843-0.0139548j 0.000660233+0.00998152j -0.0173185+0.00828916j 0.00192766+0.00969945j 0.00981081-0.0402759j -0.00915321+0.0123074j 0.00677687-0.00978835j -0.00684419-0.00940802j 0.000860424+0.023373j 0.0370724+0.0151276j -0.00675382-0.0230359j 0.0246056+0.00311148j 0.00928251-0.0159977j -0.017481-0.000444709j -0.0176445+0.00965774j 0.0195413+0.00539753j 0.01455+0.00696525j -0.00226459+0.00576229j 0.0140393-0.00239628j -0.00523984+0.000475901j -0.00499627+0.00104322j -0.0205296+0.00064155j -0.0166761-0.0158742j 0.0120496-0.01637j -0.00701678-0.0108223j -0.00250147-0.0190778j -0.0125837+0.00735247j -0.0165053+0.00909575j -0.00214982+0.021605j 0.0184729-0.00633583j 0.0083137+0.0193434j -0.0351275-0.00715085j 0.032879-0.0152904j 0.00299369-0.0341275j -0.0296004+0.00963834j -0.0134857+0.0199267j -0.00680923-0.0192125j -0.00464326+0.00975336j -0.00163302+0.00720044j -0.0362013-0.0240469j 0.0160944+0.0259506j -0.0112804+0.0242686j 0.0226756-0.00671746j -0.00760394-0.0179724j -0.0142569-0.0141231j 5.57168e-06-0.0113787j -0.0289754+0.0137878j 0.00524739-0.0327043j -0.00431547-0.020888j -0.005506-0.00685952j -0.00533839+0.0120114j -0.0103937+0.0147083j 0.00505105+0.0152242j -0.0091559-0.0279122j 0.0249007+0.00131562j 0.00685903-0.00596919j -0.0012273-0.000744433j 0.0074765+0.0218134j -0.00463743+0.000717083j 0.0151328-0.00838233j -0.00294519+0.0168854j -0.00622281+0.060643j 0.00641717-0.0141724j -0.0104718+0.0232327j -0.0157008-0.00974326j 0.0269864-0.0127528j 0.0335755-0.0149934j 0.00802778+0.0102725j 0.0221685+0.00425237j -0.0465767-0.0418982j -0.0287514+0.00432588j -0.0165784-0.000712304j -0.0207874-0.0211453j 0.0111079-0.00712669j -0.0372584-0.0011997j -0.00564557+0.00217502j 0.00453671+0.0142932j -0.00501593+0.00903027j -0.00351743+0.0221927j 0.0105955+0.0176415j 0.0196781-0.0144989j 0.00821824-0.00590201j -0.0209864-0.00697789j 0.00890627+0.00944182j -0.0169075+0.00645127j 0.00425936-4.49918e-05j 0.0098559+0.0205329j -0.0168237+0.0186772j 0.000963526+0.00581707j -0.00136785-0.000946753j 0.016529+0.011137j 0.0126016-0.0271846j -0.0112265-0.0058919j -0.003248+0.0158446j 0.00183891-0.0313796j 0.0226147-0.0202026j 0.0122015+0.0125788j 0.021107+0.0012845j -0.0244301+0.00606143j -0.0253328-0.0133318j -0.0162424+0.0176521j -0.00599833-0.0197834j 0.00111717+0.00618628j -0.00711897+0.0129332j 0.012159+0.00202464j 0.00203441+0.00729901j 0.0221835+0.00306206j -0.0056554+0.0211507j 0.00603088+0.0117114j 0.00240117+0.00949406j -0.0381076-0.00553493j -0.00650547+0.0126888j -0.00681976-0.0270001j 0.00224478+0.017275j 0.0227942+0.0248313j 0.00786941+0.0057971j 0.00349111+0.0182657j -0.0293401+0.00392639j -0.0342292+0.0176646j -0.0140612+0.0312233j -0.0164222-0.0283393j -0.0107633-0.0213133j -0.0236072+0.0320421j -0.0279365-0.00356206j -0.0619549+0.00366894j 0.0112391+0.00651728j 0.0132079+0.00833337j -0.0116989+0.0517546j -0.0167252+0.0168045j 0.00538079-0.0518049j 0.0468573-0.018535j -0.00325672-0.017534j 0.0437527+0.00350548j 0.0129272-0.0204063j 0.0269294+0.031362j -0.0171839+0.0197769j -0.0258672-0.00634377j 0.0425245-0.00728845j 0.00957305+0.0498527j 
