-0.00034716+0.00985461j -0.0102185+0.000406185j 0.00948635-0.00118038j -0.000466827-0.00892162j -0.00123492-0.00335682j -0.00671573+0.0029086j -0.00566012+0.00171121j -0.00311969-0.00557608j 0.0018308-0.00622271j -0.0067514+0.004627j -0.00401007+0.00129227j 0.00567724-0.00405074j -0.00021589+0.00339639j -0.00078972-0.00410059j 0.00140507+0.00217665j -0.00282791+0.00330774j -0.00148224+0.00475822j -0.000623719+0.000111844j 0.00173135+0.000332556j -0.00139258+0.00550439j -0.00483618+0.00148578j 0.000286399-0.0010579j 0.0017647+0.000592036j -0.00144019+0.00362125j 0.00352997+0.0015716j -0.000485424-0.000631387j -0.000110446-0.00421864j -0.00309314-0.00696622j -8.54295e-05-0.000684243j -0.00336835-0.00460931j 0.000377825+0.0100278j 0.00450079+0.0104514j -0.00514421+9.24254e-05j -0.00208981-0.00320034j 0.000950589-0.00190832j 0.00104367-0.000885754j -0.00751035+0.00104309j 0.00351514-0.00360212j 0.00461588+0.0062932j -0.00319951-0.000519648j 0.00172094-0.000749689j -0.000693708-0.00139925j 0.00149962+0.000894045j 0.00350945-0.000541287j 9.32954e-05-0.00235018j 0.00634987+3.94215e-05j -0.00134629+0.00083701j 0.00698937-0.000531061j 0.00391519-0.00444766j 0.00565016-0.000851921j 0.00251174+0.00376182j 0.00316249-0.00653603j 0.00327597-0.00226636j -0.00290986-0.00272385j -0.00242435-0.0017993j 0.00034885+0.00137925j -0.00333803+0.00279623j 0.00193624+0.00259018j -0.00239726+0.00269134j -0.0033454+0.00233355j -0.0012576+0.00289762j -0.000988854-0.00304714j -0.00448213+0.000424692j -0.00126276-0.00306857j 0.00155456-0.00106313j 0.00258822+0.000546106j 0.00294947-0.00261297j 0.00158544+0.000606281j -0.000826288-0.00123645j 0.00241283-0.000422517j 0.000179306-0.0021329j -0.00114049-0.00130385j 0.00065909+0.00296216j -0.00048388-0.00293507j 0.00130583-0.000998463j 0.00329625-0.00261857j 0.00293915+0.00284234j 0.00426068-0.000537847j 0.00155608+7.62043e-05j 0.000455528-0.00345273j 0.00351722+0.000505796j -0.00109314-0.00439272j 0.00238148+0.00195674j 0.00162447+6.62535e-05j -0.00134706-0.00103115j -0.00422777+0.00164349j -0.000516538+0.00188918j -0.00114344+0.000599656j 0.00042995-0.000755376j -0.000780784+0.000850595j -0.00188098+0.000233107j -0.00237874-0.000380664j -0.00115674+0.000653327j -0.00114646+0.00031695j 0.000743854-0.00110208j -0.000749028+0.00255047j 0.00225421+0.00155024j -0.00272258-0.00192977j -0.00479891-0.00254475j 0.00153725-0.000895497j 0.00462065+0.00143081j 0.0050657-0.00197408j -0.000155221-0.000417881j 0.000851901-0.000861164j -0.0013133+0.00201301j -0.000494171-0.00226472j 0.00273167+0.000252408j 0.00197902-0.000157076j -0.00277561-0.00052594j -0.00233878-0.000473433j -0.00208458+0.00118973j 0.000499883+0.000455674j 0.00330195+0.000807194j -0.0004678-0.00157283j 0.001498-0.00157906j 0.00115053-0.000388043j 0.00161318-0.00214807j -0.00484288-0.00258145j -0.00733694-0.000343534j 0.00184432-0.00287695j 0.000542826-0.00425599j 0.00268852+0.00104552j 0.00487766+0.00109668j 0.000517847-0.00144429j -0.00172745+0.00204954j -0.00102246-0.00184808j 0.000417702-0.00145334j -0.00560001+0.0033624j -0.00164601-0.00172144j -0.00272915-0.000249912j 0.00253889+0.00190889j -0.00164525-0.00037722j -0.000422661-0.00504905j 0.000178227+0.00118948j 0.000273536+0.000466176j -0.00528489-0.00152129j -0.000205562+0.00215014j 0.00214851-0.00268069j -0.00818011+0.00101064j -0.000346636-0.00160828j 0.00128041-0.00351692j -0.00273168+0.000763686j 0.00381527+0.0029666j -0.000343693+0.00517965j 0.00312239+0.00121319j -0.00509925-0.0022833j -0.0216386+0.000351772j -0.00173193-0.00373043j 0.00804515+0.00496802j 0.00765551+0.00511344j 0.00660204+0.0036408j -0.000289314-0.00205919j -0.000882653-0.00116365j 0.001782+0.00661708j -0.0179465-0.00932726j 0.00189659-0.0281404j -0.00174672+0.0134739j 0.00834029+0.00204453j -0.0358195-0.00653452j -0.00694041+0.0359608j 
-0.0099136-0.000391767j -0.000421147-0.0099296j 0.000122195+0.00914805j 0.00869303-0.00159169j 0.0058272-0.00381208j 0.000372938-0.00330488j -0.00161348-0.00457397j 0.00613336-0.00426165j 0.00728047+0.00127888j 0.00163364-0.00353191j 2.21171e-06-0.00564373j 0.00291277+0.00414756j -0.00222027+0.00477955j -0.00239734-0.00237862j 0.00146715-0.000842491j 0.000520366-0.00240766j -0.0038559+0.00139442j -0.00409502+0.00290867j -0.00140848+0.00545611j -0.00177173-0.0018271j 0.00193602-0.00280114j 0.000102489-0.00022432j 0.00178236-0.000138904j 0.00493837+0.000445488j -0.000179495+0.000471276j 0.00180289-0.000296993j -0.000354364-0.00116535j -0.000127394+0.00499576j -0.000324227+0.00471171j -0.00311354-0.00415953j 0.0066281+0.00432937j 0.000308511-0.00451119j 0.00108104+0.00625682j -0.00219614+0.00948712j -0.000310934-0.00345868j -0.000718802-0.00301792j 0.00341592+0.00203891j 0.00313053-0.00197545j 0.00450234-0.0026413j -0.00364554+0.00412802j -0.00299492+0.0012368j 0.00253815-0.00191406j -0.00232611+0.00182704j 0.000533775+0.00269768j -0.00560754-0.00182157j 0.00181255-0.00363453j -0.00233953+0.00254995j -0.00329455-0.00347344j -0.000839005-0.00212985j 0.00430277-0.00244672j 0.0025651+0.000336924j -0.00730411-0.00125499j -0.00445987-0.00126255j 0.00160618+0.00350912j -0.0030843+0.00442866j 0.000281235+0.000638239j 0.00445054+0.00149282j 0.000694904-9.00157e-05j 0.000150063+0.00175687j 0.00297224-0.00112279j 0.000492838+0.000796666j -0.00538951-0.0009115j 0.00088463+0.00207938j -0.00367916+0.00281433j 0.0019376-0.00205846j 0.00173436-0.00178317j -0.00443624-0.00068736j 0.00175421+0.000519181j -0.00187287+0.00187098j 0.00190936+0.00017021j -0.00342841+0.00226734j -0.000604278+0.000508511j 0.00529723+0.000314177j 0.0010402-0.000300412j 0.000786179-0.000452998j 0.000646073-0.00226631j 0.00614828-0.00262683j 0.00192884-0.000758866j -0.000532258+0.000321969j -0.00223649+0.00130094j -0.00131099-0.00207758j -0.00170291+0.000199364j -0.00203647-0.000417939j 0.00227817-0.000204263j -0.0023045+0.000728374j 0.00103781+0.0025043j 0.00195301-0.000311928j -0.00174538-0.00224632j -0.00194995+0.000619606j -0.000152394-0.00221139j -0.000892992-0.000135617j -0.00400473-0.000271968j -0.000156396-0.000185628j -8.58478e-05-0.000168378j -0.00104268+0.000173882j 0.00389941+0.000819188j 0.00167549-0.002741j -0.00266688+0.00365137j 0.00148281+0.00267279j -0.00320267+0.0016056j -0.0043421-0.00245614j -0.000992965-0.0017812j -0.0023183-0.00186795j -0.0001317-0.00149193j 0.00312952+0.000707243j 0.000214207+0.00232929j 0.00468669-0.000529362j 0.0030776-0.000994894j 5.98989e-05-0.000305318j -0.000723674+7.11307e-05j -0.000898956+0.000340482j 0.00463339+6.89307e-05j 0.000884649+4.7184e-05j -0.00265848+0.00203201j -0.00336205+0.000645191j -0.00347191-0.000376598j -0.00167083-0.00204072j 0.00154934+0.00262299j 0.000371929+0.00484986j -0.00650717+8.95185e-05j -0.00358141+0.00268342j 0.00428123+0.00188524j 0.00216331-0.00460467j -0.00297773-0.00130741j -0.00382585+2.71366e-06j 0.00511864+0.00221058j -0.00381526+0.00292311j 0.00164039+0.00330087j -0.00336674-0.00271342j -0.00255417+0.00147024j 0.00167636+0.00390958j -0.00232156-0.000742067j -6.79592e-05-0.0018117j -0.00508345-0.00332022j -0.000822977+0.0031492j -0.0058834+0.000227201j -0.000234441-0.00140881j -0.00317812+0.00173291j 0.00170714+0.00270882j 0.00254347+0.00162401j -0.00481644-0.00331747j -0.00492753-0.000148332j -0.00245111+0.00253548j -0.00136418-0.00332209j 0.00265195+0.00456478j 0.000728138-0.000563538j -0.00254587-0.0050187j 0.0232958+0.00142276j -0.00378117+1.26821e-05j -0.00339471-0.00303144j 0.0077094+0.00761926j 0.00285687+0.00413519j 0.0022516+0.00447465j -0.0033956-0.00183861j 0.00176607-0.0301275j 0.0165433+0.0100875j -0.00782481-0.000999542j -0.00223017+0.013346j 0.0077467-0.0359303j -0.035934-0.00566578j 
-0.00876162-0.00364996j 0.00161487-0.0077862j 0.00647397+0.00315878j -0.00231558-0.00167673j 0.00748781-0.000838211j 0.000398232-0.00482868j 0.00449383+0.00175756j -0.000172721-0.00685909j 0.0015084+0.00389595j -0.00417658+0.00653792j -0.00485515+0.00450992j 0.00901988+0.00206934j -0.00265711+0.0068962j 0.00207094+0.000688683j 0.00687776-0.00150429j -0.00110739+0.00375816j 0.00406601-0.0043642j 0.00722408-0.00697182j 0.00388011-0.00340375j -0.00900685+0.0045993j 0.00030415+0.00208717j 0.000147414+0.00334121j -0.00144111+0.00414196j 0.0016521+0.00421512j -0.00245217-0.00219901j 0.00171507-0.00278508j -0.00264142-0.00505019j 0.00632292-0.00451415j -0.00415012-0.0113561j -0.0039349-0.00184322j 0.00068573-0.0019828j -0.000473119-0.00061434j -0.000151811-0.00702291j 0.00361867+0.00613729j -0.00610137-0.00483469j 0.00342253+0.00134989j -0.00134357-0.00614145j 0.00416767+0.00104827j 0.0141021+0.00302312j -0.00220398-0.00242146j 0.00261243+0.00295371j 0.0030822-0.00165j 0.00585142+0.00105912j 0.00370375+0.00520156j 0.0033572-0.000372305j 0.00506967+0.000240044j 0.00017013+0.00469595j -0.0022463+0.00121947j -0.00514147-0.000373624j 0.000909374-0.0023251j -0.0030617+0.00155828j -0.000945962+0.00318053j -0.00529391+0.0023046j -0.00369267-0.00028452j 0.00803596-0.000904796j -0.00213093-0.0020665j 0.00213364+0.000335801j 0.00328666-0.00154415j 0.00286328+0.00021938j 0.000903684+0.00104542j -0.00277831+0.00115272j -0.0026843-0.00205741j 0.00398387-0.000526658j -0.00230041+0.000578306j 0.000671695+0.000887252j -0.00175345-0.0019079j 0.00272368+0.00104436j 0.0042623-0.000718062j -0.00202849-0.000140915j 0.00201166-0.00455266j -0.00527399-0.00127012j -0.00106749-0.000340485j 0.00200496-0.00156538j -6.63374e-05-0.00247265j 0.00459744+0.00153373j -0.000883225-0.000824375j 0.00349946+0.00239554j -0.000592969-0.00457133j 0.000472839+0.00184171j -0.000963348+0.00168308j 0.00262956-0.000274265j 0.00435054+0.000775142j 0.000749692+0.00099073j 0.00200831+0.000356287j -0.000838516-0.00189748j -0.000731481-1.98222e-05j 0.000101373-0.00108012j 0.00226022+0.0026313j -0.00148889-0.000352212j -0.00396175+0.000584134j 0.00447327+0.00177504j -0.00235531-0.00402308j -0.00289259+0.00224914j 0.00085436-0.000445959j 0.00079194-0.00147243j 0.00418128-0.00139624j 0.00322321+0.000276794j -0.00329692-0.00249719j -0.00203852-0.000333596j -0.00287465+0.000446817j -0.00285913+0.000295299j -0.00114369-0.00123116j 0.00115664-0.00182801j -0.000445679+0.000953213j 0.0024132+0.00066848j -0.000503562+0.00181136j 0.00307731-0.000461827j 0.00417259+0.00121051j 0.00124228+0.00176168j 0.00093318-0.00056152j -0.00113197+0.00260936j -0.00306436-0.00610312j 6.01177e-05+0.00400813j -0.00011277+0.00228411j -0.000107953+0.000931883j 0.000597622+0.000354482j 0.00208065+7.37676e-05j 0.00300707+0.00282869j 0.0057447-0.00223653j 0.00293453+9.5731e-05j -0.00103506+0.00255825j 0.00426769-0.000299459j -0.00255552+0.00173356j -0.000418714+0.000434213j -0.00201819+0.000260535j 0.00563887-4.58516e-05j 0.00190716+3.07498e-06j -0.00109745+0.0020797j -0.00181676+0.000614709j 0.00190084-0.00148075j -0.0021325+0.00115621j -0.00134414-0.000120149j 0.00338546-0.00149399j -0.00267216-0.00219112j -0.00154532-0.00214772j -0.00499689+0.00307012j -0.000382808+0.00318625j -0.00333609+0.00586917j -0.0100312-0.00350001j 0.00902603+0.000806591j -0.00575776-0.00358909j -0.00448449-0.00196937j 0.00536163+0.00213272j -0.00526378-0.00480415j -0.0057335-0.00383355j -0.0012065-0.00319209j 0.00997313+0.00885015j -0.00837218-0.00636447j -0.00249401+0.000767515j -0.0134129+0.00406542j 0.00304187+0.0206895j 0.00534394+0.00102457j 0.00946098+0.00289485j -0.00867947+0.00238744j -0.00947176+0.013362j -0.0139169+0.00490406j -0.0241752-0.0151563j -0.0046412+0.0286775j 0.00956567+0.00877421j 0.0113615-0.00540674j 
-0.00368534+0.0092831j -0.00761049-0.00176816j 0.00147526-0.00671546j 0.000161992+0.000850815j 0.00192538-0.00899439j -0.00608305+0.00197602j 0.000205334-0.00452698j -0.00481908-1.74021e-06j 0.00385496-0.00195891j 0.00020942+0.00374285j 0.00293795+0.00222839j 0.000190582-0.00731843j 0.00263259+0.00524203j 0.0049531-0.00462612j 0.00204136-0.00744567j -0.000427559+0.00122405j -0.00243532-0.00125795j -0.000993506-0.00487607j 0.000306048-0.000228905j -0.00134523+0.00654857j -0.00126795+0.00109576j 0.00171402+0.0012132j 0.00177868+0.00240571j -0.00322669+0.00214532j 0.000744216+0.00113947j 0.00113849-0.00370118j -0.00115705+0.00391416j 0.00124387-0.000986125j 0.00584462-0.00357555j -5.81426e-05-0.00595409j 0.00467979+0.00579242j 0.00335778-0.000852705j 0.00718919-0.000507807j -0.000444327+0.00423846j -0.00267306-0.00737847j -0.00391478+0.00304852j -0.00283974+0.00543513j 0.000146124-0.00709195j -0.0019106+5.5269e-05j 0.00128539+0.00126908j -0.00228089+0.00204771j 0.00135457-0.000757608j -0.000116952+0.00331253j -0.00194608+0.00177996j 0.00155315+0.000478782j 0.0024879+0.000144685j -0.00599457+0.000223971j -0.000658897-0.0042418j 0.00277407-0.00236786j 0.0040444-0.00401157j -0.00160982-0.000447982j 0.00109687-0.00455588j 0.00118722-0.00235162j -0.00208907-0.00189908j -0.00261694+0.00136366j 0.00605817-0.00094125j 0.000389514+0.0022275j 0.00548879+0.0021167j 0.00254247+0.00228426j 0.000677383-0.000327674j 0.0011519-0.00186828j 0.00176931-0.000590751j 0.000279103+0.00171814j -0.00056207-0.00161757j 0.000281535-0.00195714j -0.000900817-0.00329651j -0.00307803+0.000376586j 0.000504983+0.000308887j -0.00174155+0.000600053j 0.00407861-0.000383916j -0.0008466-0.00157242j -0.00136757-0.00107478j 0.00137134+0.00199958j 0.000307832-0.00289841j 0.000806289+0.00118049j -0.00345333+0.00145906j -0.00370864+0.00129046j 0.00260535+3.18656e-05j 0.00350064-5.35348e-06j 0.00147848-1.62701e-05j 0.00331222+0.000182951j -0.007072+0.00228567j -0.000555668+0.0043658j 0.00107806+0.00244833j -0.00139289-0.000706837j -0.00654675+0.00135675j 0.00193701-0.00190615j -0.00301094+0.00116162j 0.00457614-0.00644188j 0.00169387+0.00132087j -0.00149443+0.00146072j 0.00674386-0.00229193j 8.71837e-05-0.00108405j 0.00283197+0.000841986j 0.00180972-0.00179533j -0.00204976+0.0025822j 0.00180958+0.00245435j -0.000660662-0.00077237j -0.00132855-0.00406683j 0.00439419+0.000981168j 0.00526567+0.000469728j 0.00228585-0.000995042j 0.00181588+0.00148496j -0.000943276-0.000471995j -0.00164848-0.00076629j -0.00149766-0.00617247j 0.000225201-0.00190227j -0.00494956+0.00230489j -0.00682861+0.000653445j -0.00380129+0.000111341j 0.00180645+0.000681835j 0.00132015+0.00126923j -0.00909163+0.000759973j -0.00180435-0.000376328j -0.00406196-0.00343989j 0.00690299-0.00179551j 0.00228533+0.00343574j 0.00197507-0.00186802j 0.00140473+0.00531975j -0.00135658+0.00573107j -0.00176902-0.000494473j -0.00181061-0.00109392j -1.77491e-05-0.000695299j -0.00302982+0.00104956j 0.00793339+0.00225134j 5.72174e-05-0.00108572j 0.00324492-0.0011082j -0.000445021+0.00216998j 0.00454204+0.00223236j 0.00167426+0.002541j -0.000235547+0.00237613j -0.00950476-0.000494962j -0.00170181+0.00409101j -0.00229649+0.004905j 0.0030212+0.00147804j 0.00610072+0.00135035j 0.00070613+0.00664558j 0.00872578+0.00190622j -0.0119011-4.1306e-05j -0.00931307-0.00592498j -0.00399012+0.00096274j 0.00812891+0.00579468j -0.00179937-0.00166607j -0.00476869-0.000120012j -0.00213823+0.00207522j -0.00210938-0.00248176j 0.00976407+0.0113888j 0.0119689+0.00685327j -0.00403325-0.00100711j 0.00912531+0.0216988j 0.0109649-0.00616855j -0.000676532-0.00673424j 0.00391924-0.0174443j 0.00129912+0.0153882j 0.00912258+0.000989272j -0.00519668+0.0201591j -0.0117239+0.0267657j 0.0308542+0.00305001j 0.00923141-0.0068642j -0.00718768-0.0117886j 
-0.00580487-0.00287808j 0.00491426-0.0019766j -0.00423258-0.00749203j 0.00065559+0.00879589j 0.00419833-0.00493461j 0.00163814-0.0021667j 0.0039749-0.00774803j -0.00160099-0.00178989j 0.00510789+0.000579155j 0.00332554+0.00429878j 0.00481483-0.000273741j -0.00620519-0.00240074j -0.00365063+0.00311939j 0.00206579+0.000821034j -0.000330709-0.00823843j 0.000865818+0.00390007j -0.00534497+0.000412235j -0.00415842+0.00423047j -0.00469222+0.00249206j 0.000579369+0.00589735j 0.00324811+0.00105741j -0.00127235-0.00329547j 0.000787795-0.00186504j 0.00124026+0.000695929j -0.00241089+0.00246311j -0.000219564+0.010155j 0.00512903-0.00878596j 0.00344803+0.0007534j 0.00232434+0.0036901j -0.00235176-0.00240457j -0.00219474+0.00542658j -0.00207404-0.0054386j 0.000916235+0.00139388j -0.000267918+0.00432278j 0.00136814-0.00139589j -0.00560263-0.00129891j 0.00226277+0.00217015j -0.00255539+0.000301748j -0.00342869-0.00385008j -0.00344242-0.000667346j 0.000556863-0.000292161j 0.00063231-0.00103535j 0.00249467+0.0002081j -0.00108641+0.00146198j -0.00292082-0.00136912j -0.00303733-0.00396965j -0.00294711+0.0027096j 0.00335907-0.0024168j -0.00140103+0.000714697j -0.00423272-7.39759e-05j 0.00080767-0.00123064j 0.00412586-0.00286616j -0.00329664-0.00105213j -0.00174792+0.000632729j 0.00181414-0.00359458j -0.000739969-0.00386338j 0.00250401+0.000238296j -0.00182576+0.000437669j 0.00443998-3.61901e-05j 0.00205977-0.0010371j 0.00307462+0.0016282j -0.00325825-0.00112107j 0.0016522+0.00171707j -0.0010643-0.00109396j -0.00178783-0.00283292j -0.001785+0.00263698j -0.00358058+0.00239533j -0.00144517-0.000978325j -0.000927511+0.00212427j 0.00404183+0.000889504j -0.00427398+0.00201233j 0.000198949-0.00055705j 0.00344334+0.00201793j 0.000565473+0.00102692j 0.00122658-0.00231254j -0.0019437+0.00385139j -0.00898251+0.00450999j -0.00157306-0.000983025j -0.00222665-0.00168095j 0.00348542+0.00307725j 0.00152578+0.000895167j -0.0069025+0.002353j -0.00288662+0.00156065j 0.0015315+0.00322522j 0.0027884-0.000187789j -0.00209741-0.0011317j 0.00361151-8.75164e-05j -0.00392004+0.00467231j 0.00191355-0.00558203j 0.00379129+0.00155144j 0.000883456+0.00392457j 0.00757057-0.00411818j 0.000736837+0.000615386j 0.00567768+0.00180564j -5.38344e-05+0.000248515j 0.000432613+0.00166321j -0.00488477+0.00106165j -0.000621094-7.87065e-05j 0.00217823+0.000676194j 0.00459264+0.00566775j 0.00105825+0.00138215j -0.00192776-0.00271471j 0.0050111+0.00140819j -0.00106137+9.23667e-05j 0.000238823-0.00352273j -0.00227279-0.00400307j -0.00274057-0.00330889j -0.000212007+0.002007j -0.00258709-0.000787368j 0.00186282-0.00501099j 0.000629369+0.000101686j -0.00332041-0.00121152j -0.000728026+0.0026512j 0.0016581-0.0025031j -0.00107578-0.00442685j -0.000617071-0.000596093j 0.00952204+0.00381967j 0.00556059-0.000388702j 0.00120028+0.000278546j 0.00955429-4.5715e-06j -0.00280236-0.00292088j 0.00248407-0.00494337j 0.00350232+0.00355592j 0.000578276+0.00240797j -0.00748893+0.000339198j -0.00374617-0.00912399j -0.00313649-0.00336626j -0.0112215+0.00101287j 0.00780902+0.00153748j 0.00792367+0.00132239j 0.00027227+0.00452569j -0.00997679+0.00186791j 0.00657088-0.000580747j -0.00213928+0.00612889j -0.0070091-0.00686186j -0.00346701-0.00689272j -0.00344013-0.00273679j -0.00201766-0.00486293j -0.00931996+0.00338008j 0.00899734+0.00557605j -0.00172956-0.00365077j -0.0045394+0.00138384j 0.0106854+0.0133372j -0.0120931-0.00682144j -0.00616663+0.0124222j -0.00340611+0.00166402j -0.0246039-0.0108578j -0.0200397+0.0125233j 0.00201835-0.00220294j 0.0178525+0.014012j -0.00304857+0.01808j 0.00333715+0.0114078j -0.016444+0.016177j -0.0105562+0.0275522j 0.0157394+0.0157565j 0.00151378-0.034171j -0.0201131+0.00120222j -0.0116767-0.00332751j -0.0160723+0.00928518j 0.00480952-0.000895212j 
-0.00567604+0.00361392j -0.00298591-0.00792826j -0.00399055+0.00620719j 0.00887867-0.000566259j -0.000568131-0.00446596j -0.000105538-0.00370449j -0.0104427-0.0029761j -0.004166+0.00443228j -0.00119559-0.00379748j 0.00556453-0.00760723j 0.00138308-0.00672178j 0.000804102+0.00395453j -0.00514822+0.00346744j 0.00125663+0.00272021j -0.00773141+0.00753501j 0.00628767-0.00514269j -0.00191383+0.00613546j 0.00054432-0.00434514j 0.000152384-0.0043798j 0.00171597-0.00158816j 0.00114759-0.000185279j 0.00183838+0.00228224j 0.000462728-0.00471586j -0.00324447-9.00607e-06j 0.00370631-0.0147228j 0.00225039-0.00469035j 0.0051008+0.00591307j -0.00229172-0.0026551j 0.00487935+0.00322661j 0.00179516+0.00136597j 0.00487584+0.0036202j -0.00519203-0.00463166j 0.0032416-0.00543747j 0.00390962+0.00122959j 0.00154099-0.00148291j -0.00452401-0.00160326j -0.000711018-0.00497215j -0.000692916-0.000512019j -0.000444214-0.00485357j -0.00469357+0.000645533j -0.00139577+0.00553597j 0.00252909+0.00180832j 0.00116705+0.00355708j -0.00257284+0.000736022j 0.00388995+0.00194939j 0.006778+0.0044318j -0.00368371+0.00238152j 0.00497781+0.000532114j 0.000926869-0.00139902j -0.00322967-0.00309365j 0.00115713+0.000478242j 0.00301709+0.00211327j 0.00356201-0.00166985j -0.00656148+0.00205261j 0.00353915+0.00481785j 0.00173462+0.000865492j -0.00304701+0.000173907j 0.00439156-0.0026032j 0.00693411+0.000518384j -0.00473384-0.00133862j -0.00201084+0.00339567j -0.0042794-0.00126712j -0.000926676+0.000149635j 0.00360612+0.00104019j 0.00272815-0.000325069j -0.00228595-0.0011204j 0.000421584+0.00038652j 0.000406707+0.00164771j -0.00412639+0.00204783j 0.00173146+0.00390164j 0.0047198+0.00281113j 0.00322252+0.000295268j -0.000429856+0.00358191j -0.00707175+0.00178628j 0.000488584+0.00463933j 0.00118861-0.00122714j 0.00252842-0.00378196j 0.00331481+0.00269283j -0.00169211-0.000288629j -0.00433812-0.00400944j 0.00564479-0.00233408j -0.00412971-0.00496091j -0.0039937-0.00291609j 0.000288262-0.00041928j -0.000421135-0.00131763j 0.00319595-0.00162711j 0.00221679+0.00371092j -0.000872705-0.00208809j 0.00555366+0.00303544j 0.00284198-0.00195581j -0.000980726-0.00254416j -0.00226277+0.0019452j -0.00213998+0.00188521j -0.00302434+0.000775654j -0.00436004+0.000127746j -0.00110136+0.00209636j 0.00526261-9.08398e-05j 0.000408843-0.00448355j 0.00305794+0.00278532j -0.000403994+0.00247616j 0.000398817+0.00170825j 0.00334591+0.00320713j -0.00310904+0.00325086j -0.000915826+0.00348024j 0.00025286+0.000322908j 0.00326245+0.00387183j 0.001926+0.00238489j 0.00270336+0.0011141j 0.00124101+0.000148616j 0.00822832-0.00109666j 0.00239375-0.00647307j -0.00621932-0.00260762j -6.51168e-05+0.00241876j 0.00518518+0.0013708j 0.00428216+0.00469035j -0.00408943+0.00133756j -0.00364913+0.000750198j -0.00464734-0.000664229j 0.00245195-0.00421261j 0.0020512+0.00530368j 0.00904271+0.00159284j -0.000804848-0.000645687j -0.0035771+0.00816693j -0.00760647+0.00161863j 0.000936388+0.00193564j -0.00155101-0.00132036j -0.00285708-0.00232135j -0.00311351+0.000897264j 0.00825351+0.00597228j -0.00269634+0.00159579j 0.0180892-0.0025097j 0.00892048-1.36023e-06j 0.0112711+0.0031755j 0.00514958+0.000711376j 0.00437648+0.00340935j -0.00254527-0.000482251j -0.00278871-0.00220249j 0.00340985-0.00195919j 0.000746693-0.0051216j 0.00528311+0.00239461j -0.00524876-0.00570745j 0.00566289+0.0070081j 0.00628448+0.00227788j 0.000721236+0.0254488j 0.00840686+0.0088145j 0.0019179-0.00433171j 0.0226588-0.0195551j -0.0311156-0.0186922j -0.00221803+0.0197259j -0.000244423-0.00695886j -0.0110515+0.00788882j 0.022527-0.0227564j 0.00638997+0.0162468j 0.0194775+0.0072951j -0.00338972+0.0312292j 0.0220462+0.0129584j -0.00724598-0.00501007j -0.00284465-0.00139194j 0.00974991+0.00293858j 0.012208-0.00535652j 
