-0.147631+0.00230424j -0.00140546-0.000305017j -0.00343413-0.00238835j -0.000368204-0.0066844j -0.0305936+0.0136663j -9.22004e-05+0.0256429j 0.0279923+0.0303282j 0.0286771-0.0355626j -0.030946-0.0256072j 0.00141171+0.00702953j 0.00640296+0.0101779j 0.00655751+0.0200165j -0.00290157-0.000130993j 0.00412676+0.0238163j -0.00562857-0.0288904j -0.00311708-0.00626592j -0.00487894-0.0126897j 0.00208371+0.026012j 0.000245114+0.000557141j -0.00446891+0.0265752j 0.000938595-0.00139672j -0.000144083+0.0203886j -0.00230898+0.0249344j -0.00709185+0.0274112j -0.00114017+0.000354438j 0.00677779-0.00251674j 0.00511128-0.00303112j -0.00860573+0.00556017j 0.0133227-0.00592335j -0.00981382-0.00705406j -0.000222268+0.00700898j 0.000531455-0.00296166j 0.00168408+0.00287171j 0.00689393+0.00245037j 0.00290318-0.00870538j 0.0118846-0.00511065j -0.0141268-0.000983502j 0.00669204+0.00530279j 0.00106056+0.0187432j -0.00219438-0.000297531j -0.00528301-0.0128748j 0.00112374+0.00724919j 0.0140136+0.0022134j 0.00582312-0.0182779j -0.00448495-0.00354719j 0.000272372+0.00280763j 0.00219602-0.0171272j -0.005464-0.00688649j 0.00426935-0.00998736j 0.00896822+0.00761483j -0.0106235+0.00916343j 0.0102256-0.00141681j 0.00730401+0.0031326j -0.000315493+0.000208953j 0.0155992+0.00773031j -0.0108455+0.0171879j -0.0054335-0.00885242j 0.0105421-0.0033537j -0.0140441+0.000200872j 0.00117586-0.000815656j 0.000805014+0.00393394j 0.00148356-0.000892089j -0.00447691-0.0054245j 0.00207581+0.00404771j 0.00289135-0.00437655j 0.00859129+0.00189469j 0.00104599-0.00780544j -0.00268252+0.000141398j 0.00343492-0.00252206j 0.00544527+0.00337345j 0.00976416-0.0087914j -0.00589047-0.00237313j 0.00664344+5.37855e-05j 0.00822633+0.00441143j -0.00744277-0.00186849j -2.26281e-05+0.00427117j -0.00499264-0.00158372j -0.000507088+0.00500943j -0.00245618-0.00305374j 0.00330331-0.00891557j -1.86054e-05+0.00288415j -0.00786776-0.00579549j -0.00403775+0.00379768j -0.00214273-0.00290528j -0.00471451-0.000770671j -0.00333162-0.00199958j 0.00972776+0.00363422j 0.00266926-0.00300882j -0.00411893+0.00108433j 0.000243104+0.00302187j -0.00272784+0.00247055j 0.00261785-0.014671j -0.00363532-0.000721951j 0.0067157+0.0033672j -0.008336-0.00584768j 0.00162922+0.00927836j -0.00773209-0.00718394j -0.0057664+0.00636329j -0.00233508+0.00858825j -0.00353806+0.00493939j -0.00595354+0.00485181j 0.0082967-0.00531885j 0.00314301-0.00137122j -0.00301388-0.0142156j -0.00246487-0.000938672j 0.000268436-0.0024786j -0.00313422+0.00068726j -0.00352852-0.00403366j -0.0106772+0.00231063j 0.00882239-0.00413934j 0.000434429+0.000682143j 0.00274123-0.00419234j -0.00420033-0.00273622j -0.00720088+0.00554333j 0.00090876-0.00147449j 0.00547136-0.00193353j 0.000525458+3.22208e-05j 0.00522511+0.00835907j -0.00165886-0.00295385j -0.00496002-0.00544599j -0.000958573+0.00679793j -0.00930828+0.00950792j -0.00984897+0.00247157j -0.00293935+0.00301913j -0.00900916-0.000827447j 0.00525861+0.00580172j -0.00459567-0.00486904j 0.00286034+0.00221262j 0.00427039+0.00740924j -0.00433685+0.00609942j 0.00416359+0.00229258j -0.00767148+0.00106502j 0.0010791+0.00635569j -0.00221427+0.00358407j -0.000615915-0.00632963j -0.00585421+0.000410598j 
-0.639724+0.285575j 0.121823+0.0506851j -0.06479-0.0332675j -0.0198464-0.0265268j -0.0112273+0.0370253j 0.0372919+0.00166455j 0.0101187+0.00758628j 0.00837059+0.0323307j 0.0230764-0.0101826j -0.0125978-0.00124503j -0.0057862+0.00782389j -0.0106244-0.000131423j -0.0292232-0.00533522j 0.00398308-0.000160469j -0.00742325+0.0115648j 0.000260903+0.0212664j -0.0144031-0.00440667j -0.0113035+0.00473828j -0.0183717+0.00158441j -0.0150977-0.0171004j -0.00229918-0.0142778j -0.00541877+0.0173604j 0.00400464-0.00776244j 0.00867244+0.0153474j 0.00653008-0.00431135j 0.00354102+0.0107886j 0.000941066+0.0125505j -0.0167907-0.00208274j 0.00532774+0.0119102j -0.00215994+0.0110874j 0.00253138+0.00144623j 0.00554294-0.00261952j 0.00753549-0.019774j 0.0132808+0.00933202j -0.00523375+0.00593147j 0.00612-0.0130832j 0.00189088-0.00423233j -0.013841-0.00500442j 0.00806001-0.0134046j -0.00596541+0.0165837j -0.00569925-0.000139476j 0.00869124-0.00661265j 0.0011042+0.00291165j 0.00355831-0.00539013j -0.00719153-0.00247916j -0.00979711+0.00803981j 0.0116773+0.00695633j 0.0109428-0.00326315j -0.00538509+0.00695043j 5.20582e-05-0.0130752j -0.00441123+0.00917579j -0.0151611+0.0248533j -0.00162105+0.00809751j 0.0101036-0.000233481j -0.00819209+0.00671101j -0.010571+0.00247082j 0.00767029-0.0112807j 0.00353941-0.0122099j -0.0154069+0.0302585j -0.00223032+0.0045065j -0.0118752+0.00365963j 0.000298533+0.00312373j 0.0137003-0.00876293j -0.00570373+0.00222662j 0.00416947-0.000735483j -0.00894562+0.0117161j -0.00546702+0.00564978j -0.00570667-0.00151581j 0.00672714+0.00250402j 0.00858007+3.49747e-05j -0.00262334-0.00472715j -0.00404338-0.00274286j 0.00131487+0.00282741j -0.00195482-0.00583992j -0.00893039+0.000232508j -0.00383254+0.00330719j -0.00480997+0.00470976j 0.00166581-0.000172988j 0.00210066+0.0135561j -0.00452358-1.1103e-05j -0.00256827+0.00333305j 0.00359337-0.00635771j -0.00717896+0.00639685j -0.00836923+0.00901065j -0.00621132+0.00311844j 0.00633295-0.00149235j 0.00163846+0.000572141j -0.00533966+0.0047448j 0.00295585-0.00272874j -0.00799318+0.00910212j 0.00913222-8.79848e-05j -0.00593125+0.00582852j 0.00012624-0.00244446j -0.000326197-0.000145901j -0.00183568+0.00836752j 0.00459865-0.00624803j -0.00416987-0.009268j 0.00141316+0.00981375j -0.0101722+0.00401078j 0.00612246-0.00540883j 0.000549868-0.000137174j -0.00157787+0.000823712j 0.00316173-0.00452958j 0.00790567-0.00107564j 0.00743754+0.00305999j -0.00490008+0.00556461j 0.00253882+0.00131447j 0.00309298-0.0015346j -0.00641709+0.00511538j -0.00186428+0.000604419j -0.000519785-0.000626059j 0.0048723+0.00379578j -0.0081318+0.00533543j 0.00150945+0.00297966j 0.000338429+0.00416625j -0.0105775+0.0114358j -0.00196902+0.00466573j -0.00615286+0.00101649j -0.00118015-0.00177365j -0.00305465-0.000903092j -0.0118245+0.00299478j -0.00213014+0.00191583j 0.0109909-0.00566301j -0.0102202-0.00169986j -0.00829827+0.00309746j -0.00386772-0.00352681j 0.00320971-0.00361078j 0.000978157+0.0055415j -0.000419221+0.00117416j 0.00198091+0.00148928j 0.0191815-0.00977005j 0.00354528+0.00138546j 0.00874455+0.00771569j -0.000113448-0.00317996j 0.00420684-0.00918273j -0.0188154+0.00170879j 
0.28868+0.636159j -0.0408128+0.12619j 0.0367381-0.0508969j 0.030972-0.0118589j -0.035644-0.0142298j -0.00963549+0.0291787j -0.00829187+0.00767961j -0.0309454+0.0120114j 0.0109423+0.0327361j -0.00378756+0.00582197j 0.0193502+0.0102692j 0.00519644+0.0107084j -0.00440967+0.0237775j 0.00576529-0.00593493j 0.0096573+0.0117464j 0.0232401+0.00105405j -0.0040914+0.00942556j 0.00710785+0.0118857j 0.00657408+0.0158304j -0.0130356+0.0133938j -0.0112101+0.000446064j 0.0122922+0.00344692j -0.0100635-0.0172019j 0.00734472-0.0120062j -0.0041945-0.00640543j 0.000670633-0.00942653j 0.00315427-0.00684432j 0.00777335+0.00984388j 0.00236132-0.00481702j 0.00631655+0.00198959j -0.0111565-0.00406231j 0.00840585-0.00482j 0.0194382-0.00915864j -0.0137669-0.0090642j -0.0130136+0.00181379j 0.00835796-0.00443055j -0.0026242+0.00400926j 0.00493949+0.0161555j -0.0139977-0.00762692j -0.0170257-0.00520743j 0.00765457+0.00773021j 0.00454865-0.00466575j 0.00512149-0.00822816j -0.00837193-0.0045209j -0.00787558+0.00198479j -0.0233726-0.00287551j 0.00965652-0.0100251j -0.00829375-0.00796245j -0.00309771+0.0100708j -0.00990751+0.0051532j 0.00524343+0.00236738j -0.0218619-0.0190094j 0.0105225+0.00647171j 0.0164569+0.00617184j -0.00054769-0.00356896j -0.0032469+0.00155891j 0.00689761-0.00790899j -0.00645339+0.00734462j 0.0107089-0.00925198j 0.00452328-0.0019801j 0.00861104-0.00152348j 0.00013209-0.00135261j -0.00613448+0.0029147j 0.00441189-0.000344078j -0.00495429-0.00305975j 0.000149658+0.00432385j 0.004978+0.00923357j 0.00509783-0.00437366j 0.00601559+0.00865738j -0.00440809+0.00134756j -0.00630879-0.0129001j 0.00228648-0.00895114j 0.00766591+0.00827364j 0.00233617-0.00470422j 0.00561624-0.00108027j 0.00188182+0.00159811j -0.00234567+0.00120368j -0.00405349-0.00536315j -0.0153743-0.00286511j 0.001764+0.000421309j -0.00100116-0.00310021j 0.00570181+0.00104518j 0.00601717+0.00949032j 0.000770051+0.00245351j 0.00151939+0.000373266j -0.00421281-0.00964774j -0.00130697-0.00131423j -0.000561148+0.00627518j 0.00115205+0.00190465j 0.00211297+0.00956626j -0.00157479+0.00328834j 0.00824152+0.00805006j 0.00340813+0.00208691j 0.00437023+0.00423209j -0.00709854+0.0019065j 0.00253055-0.00572806j 0.0094083+0.00186329j -0.00249952+0.0119637j -0.000278517-0.00650723j 0.00937273+0.0138545j 0.00477163+0.00213231j -0.000327492+0.00709329j 0.00202018-0.0010113j 0.0019035-0.00842164j -0.00448473+0.00364926j 0.00471719+0.0133166j -0.00201538-0.000353835j -0.00399004-0.00446738j 0.000436599+0.00264059j 0.000192015+0.00540283j 0.00136165-0.00237662j -0.00654526-0.00795099j 0.000518997+0.00837084j -0.00972332-0.00610593j -0.00264864-0.00417613j -0.00916382-0.00636523j -0.00668514+0.00225278j 0.00173406+0.00143924j 0.00327201+0.000218227j -0.00153631+0.00280415j 0.00555637-0.00133317j 0.0020698+0.00884515j -0.000815186-0.00907947j 0.00414098-0.0133683j -0.00210855+0.00762169j 0.00572597-0.010099j 0.00266148-0.00633952j 0.00270432+0.00997332j -0.00196344+0.00421076j -0.00346543-0.00632826j -0.00288677-0.00295618j -0.000781487-0.00611519j -0.00594309-0.00717413j 0.00158374-0.00217916j 0.00350486+0.00313398j 0.00807363-0.00204483j 
0.0946082-0.0681096j 0.538409+0.0045734j -0.437296-0.00687984j 0.0299989+0.0469331j 0.0113042+0.0615361j 0.0390076-0.0131457j -0.064251+0.0385383j -0.000106163+0.0297178j -0.0690621-0.011603j -0.0458254-0.036773j -0.0214447+0.029276j 0.00229311-0.0177514j -0.0257405+0.00964278j -0.0059896-0.0268042j -0.0126089+0.0306964j 0.0159162-0.0180654j 0.0111898-0.00273522j 0.0221621-0.0026658j -0.00607096-0.0134626j -0.00336629-0.00811492j -0.0139541-0.00957025j -0.00798627+0.00914099j -0.0187032+0.0449173j -0.0249018+0.0143728j 0.0112181-0.0167913j -0.0259122+0.00206196j -0.0151209+0.00306445j -0.0276332-0.000444353j 0.00860739-0.00033852j 0.013721+0.00755965j -0.00496262-0.00753471j -0.00995579-0.00190986j -0.014061-0.00283578j 0.0207375-0.000476862j -0.00699501+0.00404537j 0.00364487+0.00510492j 0.00586322-0.0112708j 0.000143462+0.00844625j 0.00107873+0.00249092j 0.0150057+0.000338367j -0.0012225-0.00186151j -0.0103429-0.00608265j -0.0153084-0.00849856j -0.00856501+0.0049074j 0.00362969-0.00049661j -0.00721293+0.000300511j -0.00584995+0.00356101j 0.00379386+0.0155606j 0.0055255+0.0162196j 0.012245-0.000661624j -0.00975078+0.00384918j -0.0154789-0.0159137j -0.0132815+0.0190189j -0.000661664+0.00523856j -0.00527809+0.0277246j -0.0140289+0.00563361j -0.0148428-0.0340734j 0.0249907-0.00937088j -0.0115455+0.0100318j -0.00640616-0.00236255j -0.00024628-0.0182911j 0.00475716-0.0100076j 0.0109757+0.00963438j -0.00560198+0.0119861j -0.00172983-0.0100972j -0.0108217+0.0123815j 0.00267101-0.00757889j 0.00182961+0.00154337j 0.0067982+0.0162538j 0.00588375+0.00596925j 0.00585816-0.00257513j 0.00348441-0.00410031j 0.00409688+0.000596825j 0.000607788+0.00833381j -0.0142584-0.00106079j 0.00245036-0.00091374j 0.0044236-0.00745628j -0.00619387-0.00295427j 0.0112429+0.00618943j -0.00470879+0.00716776j 0.0049244-0.0120371j -0.00301689+0.00714133j 0.0024365-0.00158199j -0.00738029+0.00369348j -0.00647578-0.000975003j -0.00229151-0.00151769j 0.0107219+0.00843691j -0.0025232-0.00568339j -0.00598929-0.000413704j 0.00454958+0.00175354j 0.00214136+0.00124419j 0.000938975+0.000295222j 0.00282456-0.000542257j -0.00221558+0.000155118j 0.00695871+0.00131482j 0.00193517+0.00460136j 0.00292736-0.00206145j 0.0129725-0.00526974j 0.00457602-0.00170744j -0.00107289+0.0051937j 0.000523211+0.00649252j 0.00301895-0.00013418j -0.00398199-0.000545914j 2.94949e-05+0.00476978j -0.000801302+0.0033097j 0.00475734+0.00377285j -0.00405538+0.00407384j 0.00349398-0.00688337j -0.000810017+0.00675735j 0.00387913-0.0111277j 0.00356029-0.000908889j 0.00416084-0.000823145j 0.00189733+0.00523495j -0.00830383-0.00833331j 0.00552381-0.00737387j -0.00722406-4.74341e-05j 0.008951-0.00519991j -0.0049303-0.00168622j -0.000536901+0.00546256j 0.00128418-0.00415803j -0.00814824-0.00243917j 0.00502453-0.00190779j 0.00111993+0.00209619j -0.0035865+0.00725808j -0.00355412-0.00241536j -0.000558235+0.0082723j 0.000951208+0.00462485j 0.00272075+0.0057958j 0.0185748+0.00291612j 0.00266634-0.0072612j 0.0125105-0.00680968j -0.00367257-0.0052993j -0.0136667+0.00144755j -0.000973049-0.00771021j 0.0306209-0.0279401j -0.0164197+0.009194j 
0.0921492+0.112462j -0.180745-0.0139j -0.21724+0.00781907j 0.0595038-0.0753184j 0.0777859-0.00171241j -0.0275302-0.0441j 0.0564531+0.0760825j 0.0368241+0.0102882j -0.0201254+0.0576501j -0.0331227+0.00150214j -0.00201408-0.00267536j 0.0080584-0.0102888j 0.00621361-0.0154647j -0.0378426-0.0302999j -0.00580523+0.00186848j -0.0114834-0.00709055j -0.013487+0.00376298j -0.018362+0.0060881j -0.00390647+0.0246992j 0.00640836+0.0176798j -0.0242478+0.00706052j -0.00191807-0.00901089j 0.000734727+0.0191535j 0.0212864+0.0277486j -0.0216915-0.0102243j -0.00408509+0.00700922j 0.000510626-0.00114282j -0.010345-0.00508558j 0.0131688+0.00871266j 0.0173858-0.00295291j 0.0150057-0.00120311j -0.010962+0.00424367j 0.00343864+0.0245281j 0.00673191-0.00892973j -0.00218458+0.0153877j 0.0116985-0.00558376j 0.00938297+0.00036869j -0.00101537+0.00188634j -0.000236218-0.000998812j 0.0112078-0.00996816j -0.00508713+0.0205681j -0.0155238+0.000546465j -0.00624915+0.0119672j -0.00778731-0.0124989j -0.00954156+0.0192376j 0.00700259+0.00658582j -0.00221543-0.00843141j -0.0143807-0.00714018j 0.00966307-0.0155614j 0.00714498-0.0117127j -0.0144858-0.00668549j -0.0112552+0.00842892j 0.0135099+0.00980285j 0.0230109-0.0123398j -0.00133106+0.0298933j -0.00529177+0.00949132j -0.0103206+0.0109303j -0.00192173-0.0215164j -0.00818444+0.0238611j -0.00287471-0.0145853j 0.0012112-0.0080842j 0.00227393-0.00634359j 0.00461579-0.0182923j -0.00325341-0.0016822j -0.000663859-0.00281607j 0.00726347+0.0134717j 2.58578e-05-0.0101031j 0.00218533+0.0112003j -0.00489611-0.00557313j 0.00113928-0.00520371j 0.00386934-0.00134603j -0.000545269-0.00479769j 0.000289336-0.00424288j -0.0143439-0.000662227j 0.00168502-0.000276124j -0.00297929-0.00304083j -0.00561806-7.70344e-05j 0.000139136-0.00576016j -0.00658439+0.00168174j -0.00486255+0.000729763j -0.00999319+0.00287516j -0.00664332-0.00234122j 0.00459805-0.000549871j -0.00414174-0.00201822j -0.0014774+0.000245198j -2.48356e-05-0.00347113j -0.00461784+0.000462892j -0.00603546+0.00522429j 0.000415578+0.00308888j -0.00262836+0.0013923j 0.00307984+0.00288261j -0.00236083+0.00288905j 0.00331708+0.00532392j -0.00348474-0.00312411j -0.00518735-0.00272464j -0.00958824-0.00366433j -0.00181499+0.00122477j 0.00277902+0.00375726j 0.00494961+0.0108729j -0.00772362+0.00505629j -0.00506458-0.00826307j -0.00217697+0.000936484j 0.00100303-0.00435862j -0.00637425+0.0011357j 3.33552e-05+0.00285161j 0.0010978+0.00268197j 0.00383685+0.00254088j -0.000532158+0.00357549j 0.0025285+0.00562221j 0.0051422+0.00324642j 0.0039377-0.000109042j -0.000350257+0.00371504j -0.00186342-0.00409721j -0.000252054-0.00599489j -0.00519672+0.00974206j -0.0023981+0.00125798j 0.00684523+0.000883339j 0.00312095-0.0030316j -0.00114359-0.00969313j 0.000327647-0.00693825j 0.0076819-0.00119466j -0.00197461+0.00879002j -0.00140969-0.00226696j -0.0030063+0.00484224j 0.000173819-0.00722678j 0.00438603-0.000944105j 0.00502173-0.000719103j -0.00749963+0.00552874j 0.00742032-0.00260007j -0.000223157-0.00654728j -0.00224589-0.00116791j -0.002674+0.0101166j 0.00247606+0.0105922j -0.0123359+0.00721284j 0.00128017-0.00438531j -0.0198474+0.0214173j 
0.0288023+0.00728968j 0.40174+0.00676439j 0.5282+0.0094479j 0.00925684+0.0238141j 0.0274156-0.014421j 0.0485076-0.0175973j 0.00338311+0.0307224j 0.0317071-0.0109004j 0.0189189+0.0406083j -0.0288019-0.011677j 0.000417571+0.0243551j -0.0100111+0.0136518j -0.022564+0.013067j 0.00429299-0.0074509j 0.0377103-0.0129639j 0.0092243+0.0166169j -0.000520949+0.00783467j -0.00685047-0.0393093j 0.0147719-0.0427002j 0.0186893+0.0243206j 0.0672233+0.00298803j 0.0172659+0.0126333j 0.00778982-0.0136245j 0.0165043+0.00592496j 0.00762117-0.00902003j -0.00356083+0.000500265j -0.00082659+0.000568074j -0.0110375-0.00390798j 0.00396305+0.00649899j -0.011783+0.0040112j 0.00672395-0.00151235j -0.00687233-0.00372945j -0.00983736-0.00370534j 0.00557364-0.00123168j -0.00240456+0.0162905j -0.00557564-0.00551198j 0.013609+0.00178795j 0.00407153-0.00813298j -0.00286507+0.0089593j -0.00351438-0.0264982j -0.00882357+0.00446796j -0.0142963+0.00850947j -0.00362322-0.00453644j -0.00306368-0.00660915j 0.00220426+0.00333285j -0.00115782-0.0217352j -0.0122683-0.0111832j 0.00397959+0.000438525j 0.00089741+0.0193379j -0.00346498+0.00464205j -0.00135501-0.00343839j -0.00852168+0.00588299j 0.00168151-0.00560521j 0.0080263-0.00811588j -0.0104234+0.00205057j -0.0142011-0.00619082j 0.00756806-0.000384553j -0.000398137-0.00524335j -0.0083809+0.00865676j -0.00263146-0.00103092j -0.00208717-0.00533855j 0.00215407-0.00271386j 0.00499574+0.00410606j -0.00364026+0.0034535j 0.00302969-0.00589386j -0.00525068-0.00626816j 0.00627289-0.0025371j -0.000234374-0.00222785j -0.000602851+0.00452815j 0.00442131+0.00172659j -0.00232246-0.00693515j -0.0012572-0.009743j -0.000389041-0.00377662j 0.000627644-0.00401898j 0.00550177+0.00520004j -0.000982193+0.0029663j 0.00748553+0.00407288j 0.00116262+0.00134528j 0.0104264-0.00730706j -0.00319267+0.000423253j 0.00386667+0.00504476j -0.00401041+0.00295549j -0.00412576+0.00384299j 0.0023216-0.00242183j 0.00731497-0.000597549j -0.00595528-0.000361072j -0.0100071-0.000531333j -0.00552748-0.0113932j 0.00451726-0.00220462j -0.00599881-0.00953641j 0.00408101-0.00991985j 0.00687145-0.00352808j -0.00212489-0.000693596j 0.0139091+0.00370851j -0.0016248+0.00564518j 0.00423015+0.00696819j 0.0101037+0.00450011j -0.00187923+0.00504521j -0.00564449+0.00306561j 0.00682099-0.00128602j -0.00402383-0.00502814j -0.00298497-0.00484417j -0.00185531+0.00740711j -0.00833803-0.00131821j 0.00916615-0.0154163j 0.000431193+0.00486652j -0.00615051-0.00300875j -0.000684617+0.00140563j -0.00455675-0.00233189j -0.00153486-0.000824432j -0.00708436-0.00263006j 0.00443205+0.00660549j 0.000862969-0.000459272j -0.00132013-0.000739004j 0.00552667+6.86203e-05j 0.00480665+0.00460534j -0.00573813+0.00574081j 0.00796492-0.00110584j 0.00434364+0.00279127j 0.00365038+0.0070519j -0.00266791+0.0098269j 0.0105385-0.00305545j 0.00919477-0.010262j -0.00253668+0.00115649j -0.00307606-0.0025677j 0.00189757-0.000430372j 0.00126105+0.005625j -0.00425903+0.00614193j 0.00330098+0.00718935j 0.0085059-0.00221209j -0.000385139+0.00634445j 0.00651687-0.00548855j -0.00275132+0.00517593j 0.00299701-0.00156588j 0.00786136-0.00645295j -0.00183881+0.000865822j 
-0.0578948-0.00771273j 0.0192151+0.00578393j -0.285091+0.00477528j -0.0750921+0.00934613j 0.00121473-0.037724j 0.00917993+0.0652032j 0.00445315-0.0184005j 0.0266281+0.0218838j -0.0232918+0.0218454j 0.0205041+0.00651691j -0.0248669-0.0137959j -0.019432-0.0256056j 0.00341964+0.00701804j -0.0257731-0.0215671j -0.00843381+0.0197468j 0.0296639+0.0321188j -0.013082-0.0357922j 0.0117766+0.0228076j 0.00488182+0.024798j 0.0128271+0.0169141j 0.00649995+0.0401374j -0.000761247+0.00409325j 0.0091497+0.0294844j 0.00459129+0.00838034j -0.0032649+0.0090734j 0.00748559+0.00389769j 0.00590934+0.00947689j 0.0112032+0.000701612j 0.00607405+0.00634262j 0.0100666+0.0013324j -0.00959173+0.00732915j -0.0128377+0.000510868j 0.0156509-0.0198969j -0.0133938+0.00673398j -0.00243205+0.00258614j 0.0157107+0.000430991j -0.00367481+0.00291489j -0.0185327-0.00519116j 0.00552377+0.00880298j 0.0121733-0.00366255j -0.0233419+0.0064735j -0.000608739+0.0183778j 0.0107333+0.00508925j 0.00409992-0.00139809j 0.0110459+0.00579939j 0.0259051-0.0025525j -0.0112265+0.00543018j -0.00827523-0.0183487j 0.00438513+0.00284825j -0.0278134+0.0233024j 0.0131564-0.00392083j -0.00271398-0.0126778j 0.00285017+0.000104879j -0.00246786-0.0170834j 0.00516445-0.0143565j -0.00902822+0.00710184j -0.00836883+0.0144047j 0.0053637-0.00714849j 0.00205711+0.00515045j 0.00158295+0.00137323j 0.00286417+0.0137421j -0.00111209+0.00561778j 0.000216118-0.00889688j 0.00227234-0.00700947j -0.00618918+0.00215006j -0.00636933+0.00517032j -0.00218669-0.00806186j -0.00216547-0.00369229j 0.00479623+0.00299991j 0.000285134+0.00392916j -0.0040816-0.00680993j 0.00311202+0.00328088j -0.00717182-0.00145118j -0.00632207+0.00282609j -0.00357867-0.00467239j 0.00735972-0.00946213j 0.00259235-0.00624161j 0.00558359-0.00221646j 0.000120362-0.00104892j 0.00231473-0.0059886j 0.000825495-0.00188122j 0.00121209+0.00154262j 0.00632237-0.000723038j 0.000918395+1.48454e-05j 0.00153976+0.00173188j 0.00695103-0.000653446j -0.00200746+0.00116758j -0.00132651-0.000587385j -0.00943807+0.00219409j -0.00612945+0.00189941j 0.00519897-0.00459627j -0.00253357-0.0111468j 0.00439656+0.00446647j 0.00407412-0.00163717j 0.0110054-0.000176266j 0.00647512-0.00624012j -0.00627059-0.00184863j -8.30301e-05-0.00128649j 0.00150507-0.000454925j -0.00565482+0.00401736j -0.000443736-0.00112197j -0.00141256-0.00644237j 0.00583554-0.00208497j -0.00473243+0.00383126j -0.000679258-0.00450243j 0.0092489+0.00834643j 0.000206885+0.00479395j -0.00324616-0.00664219j -0.00279563-0.00626017j -0.000261689+0.00482j 0.00135992+0.00387461j -0.00225111-0.000167023j -0.000173907-0.000602974j 0.000453109-0.000895328j 0.000206328-0.0080955j -0.00580392-0.00126624j -0.00223778+0.00599804j 0.00350152+0.000139404j 0.00315376-0.00506333j 0.00281085-0.00565241j 0.00478889-0.00569315j -0.00735598-0.0106547j -0.00916591+0.00153847j 0.00374199-0.000951257j 0.000599671+0.00126948j 0.00178034+0.00298651j -0.00154113-0.000419256j 0.00418102-0.00194975j 0.00816665-0.0103161j -0.00161796-0.00208448j 0.0041957+0.0016175j -0.00923508+0.00463635j 0.00703129-0.00831452j -0.00305704+0.00152861j -0.00716387+0.00708762j -0.00336547+0.00291583j 
