0.00577152-0.0240988j 0.0488272+0.0217597j -0.0162994-0.00813018j 0.00536416-0.0373346j -0.0331845-0.00397088j -0.00408369+0.0369779j 0.0220416-0.034185j -0.00948326-0.00307668j -0.0173656+0.017442j -0.00521534-0.0113326j 0.0253207+0.0160682j -0.0218172-0.0282787j -0.017429-0.00181153j 0.00810487-0.0125176j 0.00813674+0.0157757j 0.00568504-0.0171884j 0.000309539+0.000388593j 0.00337829-0.00064195j 0.0118852-0.00186519j 0.00387606+0.00681412j 0.00809928+0.00169673j 0.023041-0.0097203j 0.000823412+0.01933j 0.00858857+0.00143892j -0.00428605+0.00429956j -0.00742181+0.00504349j -0.0105309+0.00625811j -0.00220454-0.000509704j 0.0159239-0.0196794j -0.00496186-0.00415844j -0.00363848+0.0121392j 0.00258064-0.0119375j 0.00117191-0.00281235j 0.000190408+0.0203068j -0.0141128-0.00867477j -0.00695609+0.00761005j 1.02515e-06-0.019393j -0.00520901+0.00852415j -0.0146126+0.00402044j 0.00882386+0.00659568j -0.00768522-0.0054062j -0.00785958-0.013267j 0.012495-0.0106504j -0.00759095+0.000492629j -0.0146241+0.000757331j 0.0115961+0.00910149j -0.00421556+0.00686815j 0.00377798-0.00439794j -0.0113452+0.00180736j -0.00926209-0.00594368j -0.0196714-0.00308313j -0.0067247+0.00564899j -0.00716173+0.000796587j 0.00503209-0.00677776j -0.00246264-0.00210571j 0.0034785-0.000828802j 0.00323161-0.00069974j -0.0013716-0.00133401j 0.00434115-0.00272856j 0.00400408-0.004056j 0.00701939-0.00594936j 0.000797893+0.00425197j -0.00285246-0.00845094j -0.000419581+0.0058401j -0.00311192-0.012737j 0.00137767+0.0101604j 0.00628905+0.00245336j -0.00349135-0.0107465j 0.00489232-0.00781079j -0.00611749+0.00342212j 0.00122793+0.00479809j -0.00186495+0.00338394j 0.00427244+0.00485549j -0.00170379+0.0017446j 0.00282815-0.00546429j 0.00102074-0.000381476j 0.00119342-0.00599729j 0.0044124-0.00275494j -0.00123386+0.00268188j -0.00461889+0.00694569j 0.00232285+0.00157664j -0.0111817+0.00609631j 0.00413211-0.00719592j -0.0051268+0.00444425j 0.00219241+0.00484958j -0.00052308+0.00629323j 0.00248294-0.000272643j -0.00290404+0.00524503j 0.00141579-0.00651109j 0.00317812-0.00391624j -0.00303925-0.00371795j 0.00269086-0.00417316j 0.00314828+0.00471804j -0.0114805-0.00228132j 0.00342273-0.00340943j 0.00851943+0.00224724j -0.00234489-0.00517422j -0.000625309-0.00549465j 0.00428101+0.00061394j -0.00149531+0.00423472j -0.00860063-0.00141706j 0.00198567-0.00691289j 0.00419375+0.00396301j 0.00119902-0.00508525j 0.00214792-0.00279931j 0.00137431+0.00124757j -0.00316291+0.00501602j -0.00329712+0.00289218j -0.00300552+0.00168191j -0.00227471-0.00319399j -0.00150178-0.00627264j 0.001557+9.03015e-05j -0.00311121-0.00160136j 0.002967+0.00125509j -1.53534e-05-0.0068011j 0.00570448-0.00174667j 0.000790485+0.00429236j -0.00160376+0.00182138j -0.00340989-0.000170401j 0.00322624+0.00118146j 0.00354247+0.000134793j -0.00295615-0.000571582j -0.00161991+0.00118488j -0.000722817-0.00124455j 0.000447912+0.00306352j 0.00185214+0.00335161j -0.000597255+0.00571828j -0.0010995+0.00162271j 0.00120567-0.000907425j -0.0059541-0.000481958j 0.00668586+0.00081156j 0.0091986+0.00111316j 0.0046059-0.002313j 0.000855421+0.00112245j 0.00570193-0.000733008j 0.00503192+0.000701083j -0.00204043-0.00545142j -0.00103611-0.00553443j 0.00258332-0.00276001j 0.000474569+0.00140721j -0.0134348-0.000134271j -0.00616749+0.0028167j 0.00383739+0.000155205j -0.0063324+0.00127592j -0.00393074+0.00182389j -0.00331612+0.00358244j -0.000675421-0.00234622j 0.00344882+0.00716721j 0.00541336+0.00769591j 0.00327626-0.00827387j -0.00256441+0.00109997j 0.000785161+0.0111473j -0.0074343+0.0029888j 0.00107874+0.00983036j -0.00107045-0.00110767j -0.000531253-0.00540502j 0.00442813-0.00306418j -0.00220026-0.00020661j 0.00424099+0.0068833j -0.0134646+0.005934j 0.00119602-0.00465774j -0.00189889-0.00402474j 0.000854031-0.000903646j -0.000915842+0.000372545j 0.000433631-0.000323478j -0.00305762-0.000390544j 0.00166558+0.000937714j -0.00419811-0.000111681j 0.00815277-0.0029059j -0.00286683-0.000139045j 4.68673e-05+0.00239323j -0.00769003+0.00362667j 0.00143505-0.00854081j 0.00957597-0.000501026j 0.000770864-7.57145e-05j 0.00363887+0.00402681j 0.00132525+0.00643077j -0.0053547-0.00716654j -0.00557206-0.0133706j 0.000188978-0.00767603j -0.00523319-0.0121479j -0.00642579+0.00686524j -0.00264463-0.011937j -0.0103501-0.0145979j 0.00315366-0.00636879j -0.00416935-0.00485091j 0.00602434+0.000563932j -0.00112423+0.00233953j -0.0110499+0.00257381j -0.0167776-0.00385606j -0.00165809-0.00225675j 0.000818817-0.0282888j 0.0193973+0.0126596j -0.0186457+0.000392684j 0.00210675-0.0235982j 0.00786311-0.010285j 
0.03003+0.0342679j -0.021213+0.0453561j 0.00310354-0.0162662j 0.030914+0.0139691j 0.000950933-0.0427789j -0.017514+0.0158821j 0.0273409+0.0375827j 0.0122149+0.00179733j -0.0171479+0.00279622j 5.2353e-05+0.0138866j -0.0232225+0.00383877j 0.0222725-0.00719054j 0.00366725+0.00165168j 0.0250054+0.0127282j -0.00341508+0.00652162j -0.00707764+0.00641049j -0.00482894-0.0018116j -0.00522988+0.00933327j 0.00553209+0.026155j -0.00430836+0.0083088j -0.00371523+0.0112821j 0.00724414+0.00445094j -0.0125104+0.0115147j 0.00262581+0.0177689j -0.00714917+0.00859204j -0.00154089-0.0168752j -0.00294582-0.00955915j 0.00937901-0.00201202j 0.0112522+0.0112829j -0.00226741+0.000886258j -0.0057842-0.00412298j 0.0063517+0.0117152j 0.00493836-0.00688018j -0.0108327-0.00732972j -0.00966809-0.0246717j -0.00769343-0.00657634j 0.00671627+0.00643335j -0.00611594-0.00849256j 0.00552804-0.0053859j 0.000624741-0.00352353j -0.00498731-0.01036j 0.00701185+0.00355112j -0.00567918+0.00147189j 0.00208241-0.00587916j -0.00659064-0.018006j -0.00628252+0.0059928j 0.00295891-0.0220684j 0.00623262-0.00440741j -0.00394217-0.00447676j 0.00171971-0.00634827j -0.00453503-0.0167902j 0.00353436+0.000942747j -0.000999241+0.00386711j -0.00266387-0.00795603j -0.00571417-0.00177512j 0.00241094-0.00199728j 0.00698224-0.00133095j -0.00173332+0.00109884j -0.000784745+0.0054337j -0.00673161-0.008988j 0.0025499-0.00626629j -0.00156083+0.00686191j 0.0032389-0.00782107j -0.00463497-0.00409173j -0.00117451-0.000477492j 0.00172716-0.00423859j -0.00142078+0.00822986j -0.00636661-0.00670935j -0.0010531+0.00605525j 0.00481525-0.00942131j 0.00205731-0.00493731j -0.000252081+9.10656e-05j -0.00399622-0.00932044j 0.00335263+0.00373232j 0.00578298-0.00619175j 0.000565438-0.00185376j -0.00301149+0.00389362j -0.00300876-0.00407899j -0.00274313-0.00433803j -0.0021531-0.000490332j 0.00466433-0.00446517j 0.00181318+0.00282063j 0.00100335-0.000514074j 0.000410746+0.00139022j -0.00177491-0.00183056j 0.000917428-0.000310843j -0.00251914-0.00301933j -0.00620855+0.0030365j -0.0039957+0.00209449j -0.00370162+0.00319352j -0.000752697+0.00358592j -0.00584335+0.000287706j -0.000748079-0.00349039j -0.00979861+0.00899659j -0.00100824-0.00227591j 0.0082161-0.0015195j -0.00603574-0.002944j -0.0043975-0.000682032j 0.00476881-0.00326949j 0.0026719+0.00114346j 0.00749712-0.000222436j -0.0078339+0.0144722j -0.00992879+0.00415388j -0.00401683+0.00160092j -0.000572708+0.00155486j 0.000675751+0.00413678j 0.00608928+0.00394793j 0.00144975+0.00278686j 0.00384591-0.000272263j -0.0034797-0.00139733j -0.00199209+0.00677071j -0.00129966-0.000793032j 0.00180169-0.00187927j 0.000242809-0.00226336j -0.001006+0.00259418j 0.000498304+0.00252482j 0.00246535-0.00599356j -0.00138644-0.000113529j -0.00165819+8.30866e-05j 0.00120153+0.000614663j 0.00361237-0.00136664j 0.00335957+0.00066485j -0.000508316+0.00209706j -0.00160982+0.00111692j 0.000628699-0.00147578j 0.000553423-0.000199817j 0.00184327-0.00153813j 0.000496926-0.00328124j -0.00113391+0.00645703j 0.0004172-0.00116175j -0.00294169-0.00290702j 0.00224959+0.00322156j 0.000270121-0.00338859j -6.37683e-05+0.00168355j -0.000396403-0.00551607j 0.00165718-0.00312921j -0.00468378-0.00509752j -0.00798391+0.00200309j -0.00501093-0.00353129j 0.00429157-0.0030071j 0.00373113-0.00336304j 0.00438632+0.0102906j -0.000144152+0.00241468j 0.00204158-0.00158663j 0.000608647+0.00313784j 0.00293702+0.0023214j 0.000289679+0.00151268j 0.00639163-0.00149922j 0.00165922-0.00271256j -0.0106819-0.00834447j -0.00485104+0.00324234j 0.00124028+0.00183627j -0.00177022+0.00322547j -0.000286339-0.00372818j 0.0020476+0.00736684j -0.00509829-0.00287654j 0.00115637+0.00170639j 0.00334211+0.00232862j -0.000801639-0.00235998j 0.00686688+0.0169093j -0.0016819-0.000942983j -0.00142981+0.00148219j -0.00102984-0.00409713j 0.000254018+0.00309804j -0.00403587-0.00586342j -0.000517457+0.000455229j 0.000978496-0.0101306j -0.00800001+0.00498586j -0.00362082-0.0145318j 0.00422258+0.00435196j -0.00275665+0.00663556j 0.000267932+0.00696914j -0.00389823-0.00281811j -0.00258294-0.00216351j -0.00719581-0.00441553j 0.000160709+0.00146241j -0.000730172+0.00132865j -0.00889307+0.00270999j -0.0121153-0.000448528j -0.00153193+0.0145424j -0.00429539-0.00271134j 0.00397874+0.00247984j -0.00576037+0.00518583j 0.00146735+0.00665045j 0.00162527+0.00152581j -0.005534-0.00928834j -0.00102014-0.0036262j 0.00104821+0.00176737j 0.0197977+0.0204715j -0.0014627+0.0135125j -0.00699232-0.0145131j -0.0164173-0.002337j 0.0205163-0.017715j 0.0142518+0.00873709j -0.00283491+0.0137097j -0.0011112-0.0158008j 
-0.0579235+0.0426271j -0.00159738+0.0977137j -0.260239-0.0205031j 0.0192452+0.258279j -0.0342134-0.0524572j -0.00596256+0.0926926j -0.0564667-0.0220369j -0.00711991-0.00853039j 0.00137331+0.0136811j -0.00812883+0.0225416j -0.0178218+0.00448491j -0.015545+0.000135897j -0.0157744+0.00988808j -0.00263982+0.00573354j 0.0197299+0.00921211j -0.00495396-0.00636154j -0.0256715+0.00995137j 0.00840714-0.00939211j -0.0150261+0.0103932j -0.0113643-0.00346685j 0.024524-0.00271786j -0.00495353-0.0131011j -0.0235339-0.000317382j 0.00194789+0.00116658j -0.00670881+0.00167953j 0.013539+0.00241641j 0.0138871+0.00323087j 0.0137523+0.000233048j -0.0107038-0.000144716j 0.00252066+0.0122448j 0.0229508+0.00924794j 0.00684269+0.00283956j 0.00535784-0.0029426j 0.0112835-0.00339692j 0.0184755-0.00808099j -0.000609437+0.0230962j -0.008853+0.0160483j 0.0112812-0.00130682j 0.0125011-0.00668069j 0.00411353+0.0111428j 0.0151434-0.00622009j 0.00780629+0.00118383j -0.00132247-0.00286533j 0.000284184+0.00216604j 0.00899531-0.0042011j 0.00402074+0.00268338j 0.00438666+0.00198966j 0.0126815-0.0025056j 0.00308585-0.00844594j -0.0116103+0.00605608j 0.00711303-0.00386021j -0.0030083-0.0074582j -0.00259026+0.00208832j -0.00180545+0.00251299j 0.00188851-0.00479429j 0.0029406-0.00456851j -0.000778737+0.00309653j 9.68949e-05+0.00648257j -0.00690762-0.0026288j 0.000669601+0.00386417j -0.00642282+0.0022417j 0.00200398+0.00429946j 0.0037079+0.00185992j 0.00600864-0.00274381j 0.0165824+0.00453734j 0.00866176-0.0112773j -0.00615188-0.00302082j 0.0043581-0.000411527j -0.00951291+0.00313289j 0.00569908-0.00301632j 0.000396398-0.00273901j -0.00424965+8.68469e-05j -6.92976e-06+0.00352495j 0.00825117-0.00344691j -0.00454348-0.00177397j 0.0079492+0.000976151j -0.00496714+0.00227259j 0.00381506+0.00547692j -0.00651624+0.00258454j 0.0018768-0.00121173j 0.00107384-0.00334488j -0.000964978+0.00125923j -0.00248764-0.00573614j 0.00447118-0.00340335j -0.0144507-0.000659601j -0.00731212-9.26166e-05j 0.0124823+0.00547472j 0.00521911-0.00280637j -0.0023649+0.00374014j -0.00499219-0.00688547j -0.00901251-0.00233451j 0.0046293+0.000954073j 0.00286028+0.00158922j 0.0149485+0.00394064j 0.0147587-2.37581e-05j 0.00353559-0.00219422j -0.00325145+0.00294365j 0.00111103+0.00329509j -0.0099485-0.000336501j -0.00112417+0.00387848j 0.0026603-0.00292341j 5.47537e-05+0.00525549j -0.00456039+0.00532401j -0.00069369+0.0029999j -0.00449667+0.00457971j -0.00742985-0.00013491j 0.000239369+0.000744552j 0.00152168+0.0010642j -0.00113938-8.47977e-06j -0.00344582+0.00137803j 0.00259981+1.67918e-05j 0.00748852-0.0019838j -0.00992414-0.00257584j -7.50672e-06+0.00237709j 0.00164025+0.00229061j -0.00108598+0.000733285j -0.00398281-0.00298793j -0.00641255+0.00251584j -0.00998009+0.00581323j -0.00663117+0.000857059j -0.00129728+0.00379579j 0.00837665+0.00254989j 0.00509982+0.00540843j -0.0037829-0.00512183j 0.0133379-0.00470949j 0.00129804+0.00158846j -0.00680867+0.00398536j 0.00253168+0.0069379j 0.00879268+0.00314278j 0.0164247-0.00196935j -0.00189773-0.00776172j 0.000974938+0.00472609j 0.00417015+0.00894546j -0.0030579-0.00689733j 0.00653605+0.00536621j -0.00292534+0.00190874j -0.00730879-0.00979018j 0.000803541+0.00225611j 0.0103954+0.000370335j 0.00539898-0.00354227j -0.00433566-0.00915447j -0.000524547-0.000879359j 0.00145686-0.000979752j 0.00385456-0.00334266j 0.000210367-0.000375042j 0.00825047+0.00192524j 0.00200662-0.000504761j 0.00126723+0.000933515j 0.00403012+0.00271428j 0.00326361+0.00333943j 0.000207282-0.0039972j -0.000359197+0.00136405j 0.00254899-0.00928189j -0.000801045+0.00561682j 0.0012511+0.00347113j -0.00280312+3.35074e-05j -0.00662492-0.00313134j -0.00105454-0.00488912j -0.000384687+0.0131629j -0.000753261+0.00253433j 0.00419551+0.00436189j 0.00875573+0.00993586j 0.00790674-0.00191583j 0.00364699+0.0149798j 9.9001e-05-0.00366154j -0.00472125+0.00877388j 0.00248991+0.00358816j -0.00609265+0.00999546j 0.00734945-0.00123413j 0.00830002+0.00868836j -0.00119973-0.00376j 0.00490005-0.0136353j 0.00793065-0.00831319j -0.000361109+0.00596257j -0.00102288+0.0110191j 0.0011811+0.00899589j -0.00324959-0.00119204j 0.00308158+0.00229664j -0.000593665+0.00617862j 0.00287066-0.00845964j 0.00234466+0.0100017j 0.00182682-0.00593416j -0.00114981-0.00316568j 0.00256134+0.00339002j 0.000800255-0.00899724j -0.00323007+0.010651j -0.00174658-0.00188152j 0.000728082+0.00973237j 0.000483853+0.0118024j -0.00493153+0.00583908j -0.00318002-0.00217179j -0.00692017+0.00721467j -0.0013329-0.00189319j -0.00212805+0.00566959j -0.00185517+0.0164535j -0.0162271+0.00311277j 
-0.122318-0.087616j -0.0975701+0.0478508j 0.101412-0.0447684j -0.0466464-0.0543598j -0.0584358-0.0632168j -0.0636929+0.194387j -0.187868+0.107482j -0.0112469-0.0113446j -0.00912705+0.0630508j -0.00794804-0.00367066j -0.0727904+0.0314921j -0.016334-0.0237488j -0.0104859+0.0126667j -0.0443579-0.0305775j 0.0549925+0.0559111j -0.0570918-0.00792753j 0.0225138-0.00750074j 0.020691-0.00101533j -0.00467628-0.0176724j 0.00103244+0.0120082j -0.00743124-0.0196866j 0.0227604-0.0772256j -0.0343409+0.00372542j -0.0266003+0.00785884j -0.0204693+0.00779132j 0.0350278-0.00321305j 0.0329711-0.00685486j -0.00418825+0.000586883j -0.0365277-0.00802715j -0.00298253-0.00742634j 0.0165777+0.0144357j -0.0370736-0.00189394j -0.0126961+0.00141783j 0.00975182+0.0272391j 0.0343612+0.0156575j 0.00269848+0.0231486j -0.0134917+0.0231521j 0.0109689+0.0160406j 0.0386386-0.00336278j -0.0119862+0.00698244j 0.0394462+0.0127616j 0.030992-0.005723j -0.0132535-0.0100395j 0.00744885-0.00102711j 0.0272495-0.0061062j 0.0113041+0.00846673j 0.000388883-0.00875515j 0.0122745+0.00458165j 0.0100968+0.000171616j 0.00228475-0.0116889j 0.0205446-0.00196897j -0.00766036-0.00916238j -0.000458941+0.00038162j -0.00813759+0.000689755j -0.00744436-0.00770444j 0.00632142+0.0125097j -0.00778144+0.0140692j -0.0044083+0.0100605j -0.0138103-0.0241446j 0.00651847+0.000586936j -0.0164091-0.00687243j 0.00993785+0.0174726j 0.017019+0.00155104j 0.0145139+7.49815e-05j 0.0190822+0.0176523j -0.0137908-0.0036889j -0.0259709-0.000923521j 0.0151315-0.00532332j -0.0114026-0.00267403j 0.013467-0.00253305j -0.00209941-0.00143252j 0.00176111-0.00394912j 0.00291065-1.62466e-06j -0.00720909+0.00461768j -0.0109184-0.0100967j 0.000662869-0.00305443j 0.00276345+0.0041487j -0.00485742+0.0104883j -0.000233385+0.00312953j 0.00429944-0.00330235j 0.00503744-0.00206024j 0.00705096+0.00393787j 4.95366e-05-0.0108253j 0.0142914-0.01036j -0.00344419+0.00318919j 0.00115952-0.00295042j 0.00685564+0.00771693j 0.0286754+0.00744637j 0.0139422+0.00362578j 0.00332488-9.83133e-05j -0.00404201-0.00190335j -0.00142209+0.00290161j 0.0159732-0.00308719j 0.0168577+0.00586743j 0.00550104-0.000663016j -0.0146761-0.00891557j -0.00465377+0.00980085j -0.00103365+0.00683194j -0.00783173-0.000468884j 0.00522326+0.00167292j 0.00483291-0.00639327j -0.0129872+0.0155904j -0.00412197+0.0165149j -0.000485255+0.00374509j -0.00934265+0.00629097j -0.0159273-0.00486109j -0.00128339-0.00595841j 0.00646078+0.00275439j 0.00278914-0.00247108j 0.00285499+0.00219104j 0.00269597+0.00571054j 0.00173044-0.00210031j 0.00822878-0.00444905j -0.0120546+0.000685977j -0.000326622+0.00275906j -0.0112072+0.00606814j -0.00306743+0.00658799j 0.00789372+0.000547074j -0.00344052-0.00527107j 0.0061997+0.00309868j 0.00446653-0.00117956j 0.00203339+0.00428984j -0.00554251-0.000703343j -0.00120768+0.00239015j -0.010022-0.00373386j -0.00302394-0.00249311j -0.00373124-0.00382258j -0.00175218-0.0046615j -0.0122602+0.00120505j 0.00494137-0.00219959j -0.00897896+0.00588424j -0.00392254-0.0014324j 0.00124696+0.000756005j -0.00892309+0.00135605j -0.0025116-0.00370878j 0.00232349-0.000806527j 0.0112971+0.00697368j -0.00463377+0.00835002j 0.00729357+0.00350241j 0.0101732-0.00333404j -0.00102399-0.0136897j 0.00529053+0.00555036j 0.00870778+0.0042903j 0.00391942-0.00652804j 0.00360032+0.00031275j 0.018065+0.00201023j 0.0122614-0.00628402j -0.00158602+0.00409945j 0.0110415+0.0062388j 0.00734842-0.000620964j -0.00177747-0.00484619j -0.00167897-0.00609591j 0.00800691-0.00537034j -0.00385948+0.00822626j 0.00703069+0.00594676j -0.00642537-0.000581074j -0.0185185+0.000368252j 0.00056471-0.00326975j -0.0108188-0.00913993j -0.00255222+0.000231959j 0.00168029+0.000641913j 0.00148601+0.00169667j 0.00961615+0.00312794j -0.0095165-0.00830639j 0.00880002+0.00338554j 0.00203342+0.0011416j 0.00136362-0.00211395j -0.00312521+0.00592403j 0.00788039+0.0089116j -0.00123569-0.000832847j 0.000259701-0.00215751j -0.00347136-0.00305465j 0.000898132+0.0105349j 0.000500741+0.00913532j 0.00783697+0.00378983j 0.00180066-0.00592337j -0.00264878-0.00246745j 0.00405213+0.00164171j 0.00923224+0.00561564j 0.00591836+0.00496241j 0.00856625-0.000592168j 0.000219461-0.00109677j 0.00406466+0.00344045j -0.00744+0.0059042j -0.00995258-0.00820914j -0.00729588-0.000697046j -0.0105623-0.000254926j -0.000524269-0.0031018j 0.00039078+0.0202677j -0.0189818+0.00213719j -0.0103848-0.0136957j -0.0315871+0.00226424j 0.0037961+0.000762614j -0.00699956+0.00668582j -0.0122388+0.0395606j -0.0505252-0.0142571j 
-0.046745-0.075779j -0.0216596+0.102729j 0.0935523-0.25498j -0.0850603+0.0623411j -0.0029039-0.0799388j 0.0661677+0.0306768j 0.00140202-0.0228649j 0.00262967-0.0210761j 0.0462866+0.031285j -0.0149418+0.0161638j 0.0111649-0.00854629j 0.00244109-0.0172043j -0.0156107-0.0130226j -0.0213006-0.0102219j 0.0503001-0.000149864j -0.00599676-0.0117703j 0.0111923-0.0223501j 0.00542691+0.0258192j -0.0263246+0.0623023j -0.00721015+0.00963434j -0.00350037+0.00591437j -0.0279158+0.00993428j 0.0299716-0.00445549j 0.0120208-0.0105493j 0.00379135+0.0191732j 0.00865245-0.00304979j 0.0026384-0.0094599j 0.0059065-0.0223082j 0.0109413-0.026017j -0.003486-0.00460543j 0.00373928-0.010651j -0.00440498-0.00484433j -0.0129676-0.00138115j 0.0302157+0.0118905j 0.0378209+0.017459j 0.0397562+0.00775312j -0.00328874+0.00943287j 0.0235471+0.0179524j 0.00652225-0.00870412j 0.00805887-0.00273008j 0.017187+0.00932495j -0.00452717-0.0121494j -0.0095025-0.00141405j 0.00908645-0.00246309j -0.000990584-0.00757513j 0.00691764+0.0161793j 0.00684709-0.0276901j 0.00496541+0.00371365j 0.00949915-0.00701592j 0.000593631-0.0139262j -0.00570629-0.0262942j 0.00564178-0.00968911j 0.00905165+0.00416078j -0.00568944+0.00609063j 0.000866557-0.0125453j -0.00787526+0.0060864j 0.00449238+0.0072853j 0.00509048-0.00542789j -0.023526-0.00515115j 0.0038507+0.00924907j -0.0118247+0.0106249j 0.0179728+0.00866195j -0.00934974+3.77129e-05j 0.0189473-0.00617255j 0.00584129+0.00115116j -0.00271703-0.00225163j 0.000892499-0.00346434j -0.00602037-0.019861j -0.00113316+0.00147334j -0.00134234-0.00939376j 0.00308454-0.00372633j 0.00114754-5.3091e-05j -0.00155212-0.00265731j 0.00174295+0.00107287j 0.00329509+0.00291894j 0.00319417-0.000623827j 0.000835623-0.00380619j 0.0033125+0.00470952j 0.000689571-0.00160792j -0.00264435-0.00261096j 0.00756529+0.00253709j 0.0118437-0.014472j -0.00965395+0.0055314j 0.00513201-0.00399253j -0.00171961-0.00159215j 0.00699031+0.00112185j 0.0134979-0.00482272j 0.00137794-0.0118878j 0.0077751+0.00707552j -0.0102238-0.000405293j -0.0063726+0.000735553j 0.00184687-0.00907809j 0.0070563-0.00478356j 0.0164586-0.0111375j 0.000422367-0.00254608j -0.0138825-0.00238329j 0.0035504+0.00347726j -0.000875189+0.00584348j -0.00277037+0.00182986j 0.00494847-0.00243155j -0.000753656-0.0108932j 0.0033182+0.00120642j 0.0133027+0.00618423j -0.00174163-0.000176578j 0.00409905+0.00544875j -0.0133283+0.00460787j -0.00383486+0.00125011j 0.00610102-0.0029667j -0.0105581-0.00100084j 0.00627035-0.00220027j 0.0015872-0.00599016j 0.0014002-0.00102813j -0.00359566-0.00139091j 0.00878884+0.0126504j 0.0079509+0.000689088j 0.00747345-0.000734193j -0.00476238+0.00403436j -0.00255937-0.00132447j -0.00166225-0.0042041j 0.000992358+0.00389453j 0.00456486+0.0015893j 0.00372064-0.000446388j 0.00837353-0.00164766j -0.00863961-0.00207731j -0.00196716-0.000100355j 0.00467437+0.00102615j 0.00509065-0.00184308j 0.00566049-0.00648561j -0.00617272+0.00528075j -0.00745098-0.00423507j -0.0125009+0.00214239j 0.00214716+0.00631977j 0.00161259-0.0023949j -0.00436033+0.000594564j -0.0033514-0.000747409j 0.00274486+0.000503779j 0.00702591+0.000815262j 0.011657+0.000645634j -0.00344207+0.000922819j 0.000251492-0.00389213j -0.0117442-0.00886593j -0.0026784+0.000911128j 0.00837896-0.00308614j 0.00221422-0.00575636j -0.00304743-0.00638717j -0.00182564-0.0135069j -0.00612394-0.0028038j 1.67188e-05-0.00439983j 0.006864+0.00556806j -0.00229501-0.00307158j 0.00473603-0.00206899j 0.00155518+0.000218126j -0.00503064-0.00592216j 0.0113877+0.0099403j 0.000561604-0.00632607j -0.00162121+0.00134456j 0.004328+0.00714395j -0.00566975-0.00235399j -0.0038088+0.0026148j -0.00317463-0.00293129j 0.00247633+0.00157882j 0.00304582+0.00560268j 0.00301554-0.00253836j -0.00284609+0.00391018j -0.00220139-0.00562342j 0.000636186-0.000641561j -4.30575e-05-0.0129244j -0.0022691-0.0115048j -0.002862+0.00272791j 0.00370827-0.00689056j -0.0106865-0.0049468j -0.00490437-0.00526671j 0.00735392-0.000592516j 0.00729357-0.00353682j -0.00317537+0.00665178j -0.00125832+0.000786153j 0.00686367+0.0176267j 0.00188238-0.00657554j -0.00238372+0.00334448j 0.0016242+0.0109392j -0.00143454-0.0103413j -0.00550958-0.000497331j -0.00411-0.00400973j -0.0027597+6.0481e-05j -0.0026219-0.0133051j -0.00108632+0.0170405j 0.00121149-0.00449287j -0.00420239+0.0028811j 0.00935301+0.0106723j -0.0026167+0.00759083j -0.0151538+0.00298552j -0.00548373+0.0165388j -0.00231305+0.00710722j -0.00806342+0.0103967j 0.0251342+0.0131768j -0.0168932+0.0246452j 
