-0.0179714-0.00546403j -0.010268+0.0327327j 0.0334085+0.0513421j -0.0563558+0.0657265j -0.0097752-0.0304768j 0.00278841-0.00191094j 0.0129341+0.0228108j -0.000530723+0.000535776j 0.0174642+0.0118678j -0.004206+0.0118599j 0.0165651-0.0299251j 0.0429512+0.00201914j 0.0255916+0.00386854j -0.0178002-0.0126408j 0.0224378+0.0232712j -0.00660192+0.00779439j 0.00238436+0.0180609j 0.00211313-0.00650072j -0.00405018+0.00281472j -0.0229114-0.0164408j -0.0033005+0.0220794j 0.00303698+0.00499912j -0.0150096-0.0131514j 0.0154299+0.0206763j -0.0172769+0.0174254j -0.0224353+0.00580188j 0.0275769-0.00436056j 0.02779-0.00576431j 0.00214506-0.0508169j -0.0276231-0.00661551j 0.00915486+0.0124118j 0.0214159-0.0122128j -0.00873331+0.0324804j 0.0117267-0.00728456j 0.0111458+0.0149822j -0.0114308-0.0128953j 0.00386927+0.017702j -0.00179311+0.0042456j -0.00175601+0.00808064j -0.00218205-0.00293456j 0.00898185-0.00350713j 0.00402072-0.0046928j 0.000810796-0.00241543j -0.000375431-0.00512418j -0.000480852-0.00105594j -0.00627398-0.00656707j -0.00209678-0.00509867j -0.0012639-0.00708913j -0.000906371-0.000991525j 0.000604835-0.000160045j 0.00476522-0.00408219j -0.000932273+0.000550631j 0.0096314+0.0052417j 0.00747073-0.00646453j -0.00423253+0.0135391j -0.0124707-0.000750414j 0.00594152-0.00569708j -0.00638403-0.00356828j -0.00884295+0.00209792j 0.00502019-0.0116117j -0.00514126-0.00237225j 0.00159234-0.00238162j 0.00599845+0.0135274j -0.00175446-0.00104783j -0.00347788+0.00740813j -0.0100005-0.000450749j -0.00195444+0.000414906j 0.00263804+0.00136938j -0.0234953+0.00378451j -0.00589418-0.00169579j -0.00278858+0.000671636j 0.0147334-0.00652592j -0.000112041-0.00272793j -0.00474076+0.00326773j 0.00127234+0.00158887j -0.000825845-0.00254931j -1.10614e-05+0.00244257j 0.00278167+0.00160652j -0.0095176-0.00247135j 0.00321027+0.00578685j 0.0132472-0.000870959j -0.00284337+0.00285631j 0.0111391+0.00581468j 0.0101454+0.00518494j -0.00753678-0.00716065j 0.0105073-0.00203878j 0.00888428-0.007793j 0.0145694-0.0060873j -0.00512166-0.0133084j -0.00527344-0.00213291j 0.00505442+0.00547333j -0.00103234-0.00456517j 0.00651646-0.00654044j 0.00226772-0.00485367j -0.00546392-0.00190326j -0.00152843-0.00126841j 0.00178304+0.00169352j 0.00373109-0.00404268j 0.00241404+0.000341431j -3.97865e-05+0.00093528j -0.00106832+0.00544995j 0.00286415+0.00691156j -0.00469607+0.0041616j 0.00102741+0.00388878j -0.00144026-0.000711597j 0.00163037-0.000977144j 0.000817485-0.00177939j -0.00137844-4.6274e-05j 0.000972086-0.00375987j -0.000143484+0.0058784j 0.00250288+0.000936177j 0.00413719-0.00255915j -0.00567136+0.00255243j 0.00486152+0.00357606j -0.00257401+0.00234017j -0.000906681+0.00273348j -0.00504577-0.00296888j -7.08129e-05+0.00895823j 0.00768555-0.00296951j -0.000104034-0.00423055j -0.000750531+0.00145985j -0.00454867-0.00271821j -0.00266808-0.00116742j -0.0020395-0.000104757j -0.000793226-0.000404964j 0.00888465+0.00080625j -0.00105847+0.00669033j 0.00121086+0.00476129j -0.00124598+0.0103134j 0.000450166+0.00546214j -0.0015634-0.00448211j 0.00417653-0.00151218j -0.00109525-0.00703945j 0.00579935+0.00140508j -0.0028429+0.00570329j -0.00435245+0.00126441j 0.000802844+0.00417416j -0.000697445+0.000541158j -0.00108217-0.00368356j -0.00391137-0.000240632j 0.00877813-0.00526615j -0.00211373-0.00340995j -0.00157201-0.000302742j -0.000955639-0.00367788j -0.00561127+0.00383279j -0.00220743+0.00112286j -0.00553132+0.000318518j -0.0020258-0.00105887j 0.00715892-0.00494302j 0.0117658+0.00254444j -0.00218914+0.00207516j 0.0100862+0.00607396j 0.0113077+0.00973137j -0.00263212-0.00286374j -0.00523641-0.00144414j 0.00643383+0.00246651j 0.00321696-0.00262912j -0.000198556-0.000854595j 0.00202746-0.000996794j -0.000526621-0.00503475j 0.00520252+0.0108975j 0.00411491-0.000552731j -0.000866091-0.0105859j -0.00592063+0.0106381j 1.1044e-05-0.00755911j 4.62726e-05-0.00657334j -0.00085691+0.00144771j 0.00161726-0.00113287j 0.00929039+0.00631674j -0.000594532+0.00346252j -0.00154109+0.00855104j 0.00302997+0.00522245j 0.00323791+0.00593476j -0.00129537+0.00088238j -0.000474184+0.00322013j -0.00113277+0.00271235j 0.00186814-1.45607e-05j -0.000986981+0.00123313j 0.00425108-0.00365345j -0.00240157+0.00829327j 0.00238073+0.00712011j 0.000449175-0.0075624j -0.00690945+0.00261848j 0.00224951-0.0028452j -0.0034886+0.00447175j 0.000679046-0.00946208j 0.000432465+0.00230366j -0.00989716-0.00298143j 0.000894362-0.0177981j 
0.00270937+0.00255186j -0.00156157-0.000456537j -0.00341431-0.00485205j 0.00181452-0.00162661j -0.00246378+0.00670795j -0.0102668+0.00182215j -0.0154145+0.000241355j -0.0246334+0.0048784j 0.0474257-0.00011035j 0.0458753+0.00404689j 0.00590696+0.00617189j -0.00322976+0.000433114j -0.000987981+0.00382784j -0.00163671-0.00130283j 0.00257562+0.0480918j 0.00186247+0.0347624j -0.00195622-0.0137551j 0.000984047-0.00258803j -0.00274168+0.00847745j -0.00207901+0.00937464j 0.00291045-0.00411908j 0.00171661-0.00104354j 0.00251909+0.00675263j -9.35943e-05-0.00585312j -0.00393599+0.000262195j 0.000150196-0.00176598j -0.00416189-0.00109249j -3.43779e-05-0.00541229j -0.00364241+0.0110244j 0.0006501-0.00104109j 0.00120942-0.00320279j -0.00213834+0.00449063j 0.000349218-0.00506738j -0.00331747+0.00155031j 0.000315184+0.000472587j 0.0119648-0.000167583j 0.00125713-0.000967343j 0.00427226-0.000844968j -0.00375105+0.00128158j 0.0136723-0.00519931j -0.00435771+0.00336889j 0.00567951+0.0181784j 0.00632879-0.00777909j -0.00624503-0.0113557j 0.00127146-0.00949082j 0.000407706-0.0165324j 0.003177-0.0277135j -0.0276415-0.00771977j 0.0159966-0.00734384j -0.00312211+0.00103152j -0.00437532+0.00133565j -0.00133281-0.00116165j -0.00590385-0.00136602j -0.00175585-0.0025575j 0.0043489+0.000293776j 0.00126402+0.00112333j -0.00125922+0.00304125j -0.000798994-0.00166357j -0.00268741-0.00115927j -0.00704564+0.000695085j -0.000241689+0.00104492j 0.000738017+0.00127255j 0.000684951+0.000897058j 0.00111599+0.000912494j 0.00117676-0.00152594j -0.00231388-0.00138034j 0.00134948+0.000360275j 0.00155984+0.00118789j 0.00668651-0.000715988j 0.00420713-0.000547594j 0.00746786-0.00185014j -0.00246465+0.000270456j 0.00530309+0.000231114j -0.00125281-0.000980396j -0.00791149-0.000651684j 0.00705585-0.00328701j -0.0129062+0.00417633j -0.0273746+0.00115803j -0.0057362+0.0013588j 0.00621965+0.0012693j 0.00495102+0.000202863j -0.0088454-0.000636483j -0.0078445-0.00210888j -0.00271824+0.000405909j 0.0040618+0.00132054j -0.00357552-0.00234137j -0.00517949+0.000503634j -0.00330892-0.00219246j -0.000163209+0.00268758j -0.00363762-0.00241099j -0.000908318-0.000339148j -0.00545759-0.00336296j -0.000380643+0.00171119j -0.00221272-0.00223767j -0.00202013-0.0018589j -0.000436422-0.00156887j -0.000848065-0.000688738j -0.00225255-0.00257727j -0.00225005-0.00102148j -0.00142927+0.00208682j 0.000740783+9.22974e-05j 0.000822226+0.00167917j 0.0011221+0.000929182j -0.00207963-0.00424423j -0.00123698-0.00245329j -3.07916e-05-0.00151753j -1.01118e-05-0.00445393j -0.000355579-0.00957095j 0.000316487+0.0126445j -9.91529e-06+0.0255558j 0.000232568-0.00235681j -0.000424154+0.00433428j 0.000925041+0.00746787j -0.00125299-0.000333176j -0.000959413-0.00390518j 0.00155489+0.00287026j -0.00108818-0.012046j 0.00172771+0.00497241j -0.0050444-0.00597568j -0.00179877+0.00610935j -0.000857342+0.000381379j 0.00287848-0.0018771j -0.00427627+0.00314285j 0.000695482+0.00382428j 0.000547691-0.00224892j 0.000552074+0.000807205j 0.00113759+0.00215262j 0.00190844+0.00137764j -0.00213361-0.00120625j 0.00204911+0.000824548j 0.00141823-0.000800216j 0.00229568-0.000272831j -0.00341606-0.00259075j 0.00277726+0.000459895j 0.000310959+0.000842199j 0.0105935-0.00539967j -0.00146122-0.00594736j 0.00119907+0.00422709j 0.00220765-0.00337986j 0.00399499+0.00414818j 0.00593951-0.000176161j 0.00688605+0.00211497j -0.000227588-0.00241878j -0.000363112-0.00111606j -0.000694465-0.000888101j -0.00204526-0.000364722j -0.0045009-0.0053591j 0.00143071+0.000821175j -0.00476425-4.29973e-05j -0.00106561-0.00275002j -0.00143974+2.37549e-05j -0.00289173-0.00171688j -0.00107211-0.00217958j 0.00101104-0.00164788j 0.0022715-0.00689492j 0.00376371-0.00033123j -0.00545164+0.0025063j -0.00817093+0.00363092j 0.0106117-0.00418291j -0.00661614+0.001805j 0.00740004+0.0063675j -0.00846689+0.00359523j -0.00070876-0.00344608j -0.00745829-0.00271831j -0.000603212-0.00437147j 0.00435606+0.00879581j 0.00137586-0.00549615j -0.00365709-0.000244932j -0.00190927-0.00472257j 0.00502454+0.00258898j -0.00317998-0.000624972j -0.00368129-0.00375509j 0.00555409+0.00305087j -0.00286194+0.00148297j -0.00427587+0.0132894j -0.00312819-0.00322701j 0.00431206+0.0129118j -0.00360924-0.0100271j 0.00459718-0.0135175j 0.00951312-0.00280178j -8.04552e-05+0.00261265j 0.00938843-0.00343493j -0.00133649-0.000563141j -0.00330251+0.00093014j 0.00306715+0.00560941j -0.00282689-0.00185143j -0.00414393+0.00205689j 0.00295703+0.000811324j 0.00101541-0.000140588j 
0.0638129+0.0240593j 0.00787641-0.0514196j -0.055738+0.0195516j 0.104041+0.00573555j 0.0317865+0.0686673j -0.00305144-0.034982j -0.0313668-0.0655128j -0.00352675-0.00268594j -0.0288819-0.0210158j 0.0160474-0.0113852j -0.029485+0.0677755j -0.111141-0.0138889j -0.0432561+0.0234337j 0.0347809+0.00514583j -0.0377557-0.0426402j 0.0195897+0.0179498j -0.013649-0.0401806j 0.00545422+0.0130428j -0.00138301-0.00233233j 0.0402183+0.0229279j -0.0140884-0.0647637j -0.0283465-0.00869581j 0.0269322-0.0120548j -0.0662633+0.007124j 0.00210055-0.0190106j 0.00702449-0.00395442j -0.0120445+0.00391218j -0.0214293+0.0283875j 0.014199+0.0617108j 0.00101989+0.015753j -0.0132271-0.0332045j -0.0477062+0.007081j 0.00233826-0.072533j -0.0263421+0.0237512j -0.0473927-0.0190805j 0.0516976+0.00847975j -0.0223983-0.0316235j 0.00784073-0.0143775j -0.000757251-0.00943291j 0.0172692+0.00388255j -0.0144632-0.000398273j -0.0070143+0.0141304j 0.00113602+0.00750645j 0.00496703+0.00750047j 0.00179785-0.000501393j 0.012184+0.0137992j 0.00688487+0.00152149j -0.016714+0.0120036j 0.0161766-0.0034332j -0.0100721-0.00386692j -0.0114084+0.00578379j -0.0101277+0.00427786j -0.0275664-0.00227545j -0.0130708+0.023177j 0.00253623-0.0293732j 0.0219967+0.0108841j -0.00250129+0.00439408j 0.0150276+0.0106431j 0.01349-0.00708115j 0.0187719+0.00702684j -0.00522956+0.0149362j 0.0081342+0.00518312j 0.0103066-0.0496317j 0.0135039+0.00480862j 0.000279015-0.0233297j -0.00180248+0.00696553j -0.0048569+0.00495483j -0.00262055-0.00204009j -0.00163891+0.00277852j 0.0041359+0.00804887j -3.61944e-06+0.00736968j 0.0183444+0.00348932j 0.00663052+0.00436331j 0.00187988-0.00475711j -0.0158202-0.000307693j -9.17977e-05-0.0113719j -0.00909591+0.000301571j -0.00656667-0.00665452j -0.00923182+0.00514408j -0.00577968+0.00375922j -0.00765249+0.00245896j 0.00158311-0.00220897j 0.0103503-0.0137548j 0.0126102-0.00902029j -0.00177092+0.0101602j 0.0134397+0.00296127j 0.0102952+0.0158513j 0.0071315+0.0312259j 0.00450937+0.016142j -0.00659035+0.010948j -0.00906592-0.00713492j 0.00594366+0.0040022j -0.0125439+0.00678719j -0.00802513+0.00308723j 0.0196109+0.00648654j 0.00726443+0.0107732j 0.000172981-0.0110997j 0.00460111+0.00657458j -0.00305162+0.013675j -3.16958e-05+7.3745e-05j -0.0129502-0.0204127j 0.00748347-0.0138752j 0.00280314-0.015894j -0.00496918-0.00646596j -0.00263424-0.00439868j 7.59562e-05-0.00373621j 0.00568102+0.00328127j 0.0083442-0.0040974j 0.0154363+0.00247891j -0.00502192-0.00446332j 0.000488628-0.00106416j -0.0057553+0.0026278j 0.00887935+0.000946093j -0.000255856-0.00665216j 0.00922522-0.0017274j -0.00239292-0.00509512j -0.00600324-0.00222754j 0.00723928-0.015804j 0.00809923+0.00273485j 0.0137613+0.00639906j -0.00480263-0.00101221j -0.0051533+0.00783022j 0.00202611+0.00511758j -0.00534769+0.003486j -0.00127606-0.001477j 0.00102856+0.00782214j -0.011313-0.00616069j 0.00646038-0.00686323j 0.00482513-0.0180588j 0.00766223-0.00252769j 0.00291599+0.00702584j 0.006017+0.000421592j -0.00235836+0.00344925j -0.0102989-0.00035844j 0.00707329+0.000600868j 0.00260039-0.00618466j 0.0111816-0.00365316j -0.00617276+0.00262836j 0.000538336+0.0017994j -0.00285948-0.00168193j -0.0074868+0.00279083j -0.00530785-0.000532879j -0.000434791+0.00804438j 0.000333276-0.000252251j -0.0021022+0.00881358j -0.00233512+0.00260294j -0.00981872+0.00241361j 0.00569464-0.00352772j -0.00362759+0.00295151j 0.00322534+0.00245978j 0.0023703-0.00324571j 0.00125749-0.00488734j 0.001772+0.00401169j 0.00290852-0.000218019j 0.00338851-0.00161868j 0.00511611-0.00546649j -0.0045493-0.00298904j -0.00203855-0.00528851j 0.000833611+6.5874e-05j 0.000325662+0.00376569j -0.0069382+0.00226601j 0.00192367+0.00727868j -0.00339497-0.00177575j -0.00634573-0.00644512j -0.00970784+0.0140717j 0.00176574+0.00589967j 0.00269594-0.00476222j 0.00432285+0.00102498j -0.0167493-0.00483252j 0.00344249-0.00208074j -0.000539691-0.00410837j 0.000939382-0.0100453j -0.00604627-0.00886221j 0.00339907-0.00105846j 0.0020809-0.00610363j -0.00691644-0.0055724j -0.00984008+0.00234881j 0.00565712-0.00169102j -0.013069+0.00673228j 2.64393e-05-0.0162913j -0.0013274+1.69304e-05j 0.0209472+0.0182717j 0.0193019+0.0020743j -0.0207436-0.0211371j 0.0195337-0.00667297j -0.00622385+0.0240205j -0.0144589+0.0197557j 0.040216+0.0206848j 0.00436661+0.0292501j 
0.0600082+0.0423235j 0.0368355-0.055022j -0.0534765-0.0388139j 0.109971+0.0118204j -0.00235152+0.0758526j 0.00835114-0.0241253j 0.0164463-0.134781j -0.0022616+0.0182549j -0.006727-0.0230771j 0.019565-0.0315304j -0.0517856+0.0718405j -0.0817178-0.0448162j -0.0530637-0.00176524j 0.0282444+0.0354037j -0.0207735-0.0437942j 0.00450045-0.0101002j 0.00688536-0.0361019j -0.0098339-0.00103296j 0.0140309-0.00980958j 0.0315868+0.0573862j 0.0107602-0.0785523j -0.0273214+0.0060711j -0.00138123+0.0072198j -0.0543548-0.00990541j 0.00939754-0.0245581j 0.0255512-0.0221135j -0.0209615+0.013471j -0.0410983+0.0117208j 0.00154411+0.0896207j 0.027052+0.0218519j -0.00692841-0.0363884j -0.0346479+0.00061478j 0.0370778-0.0641927j -0.0442358+0.0207488j -0.0356397-0.0288563j 0.0539322+0.012066j -0.0148835-0.0424597j 0.00422014-0.023975j -0.0145477+0.00581719j 0.0123426+0.00333961j -0.0174052-0.000186433j -0.00530955+0.0117562j -0.00568097+0.0158496j 0.00692621+0.0111624j 0.0013419-0.00111566j 0.0151335+0.0195442j 0.00101653+0.00997285j -0.0158481+0.0132685j 0.0228324-0.00379311j 0.0017775-0.0184573j -0.0112806+0.00377819j 0.00223583-0.00543261j -0.0266904-0.0196766j -0.0121735-0.00557781j 0.00536162-0.0191493j 0.0359284+0.00635847j -0.00564841+0.00656512j 0.0152493+0.0216906j 0.0197492+0.00249709j 0.0083344+0.0140039j -0.0148552+0.0158091j 0.0072921+0.00765033j 0.0267244-0.0228094j 0.0052937+0.0063023j 0.00747231-0.0155393j -0.00425451+0.00920036j -0.00724809+0.00260938j -0.00963837+0.00458139j 0.00176425-0.00213301j 0.00606934+0.000315487j -0.000398773+0.00554088j 0.00408566+0.0070372j 0.00365483+0.0057514j 0.0131981-0.00674889j -0.0119184+0.000886602j -0.00382619-0.00806274j -0.0119272-0.00079795j -0.00953812-0.00955383j 0.00462209-0.0108442j -0.00812639-0.00848203j 0.000100737-0.00859948j -0.00130155-0.00662999j 0.00577341-0.00740368j 0.00522951-0.00540188j -0.0105432+0.00999658j 0.0023686+0.00706322j 0.00689296+0.00450383j 0.00414905+0.021169j 0.00272786+0.0116851j 0.00800744+0.00852484j -0.00472126-0.00726263j -0.00225141+0.00154995j -0.00751648-0.000265578j -0.00939175-2.15788e-05j 0.0258181+0.00626958j 0.00131766+0.016328j 0.0100607-0.0111238j 0.00106191+0.010351j -0.0118791+0.00424557j -0.00465135+0.00283312j -0.00611432-0.0078463j 0.0116291-0.0109356j 0.0151951-0.0114724j 0.00396637-0.00110047j -0.00541658-0.00341002j -0.00523404-0.00524194j -0.000444405+0.00437262j 0.00472982-0.00459137j 0.00938174-0.000696032j -0.00417115-4.34396e-06j -0.000280343+0.00221128j 0.00164248-0.000185257j 0.00668864-0.0018485j 0.00367025-0.00269115j 0.00104477+0.0017952j 0.000839089-0.00461755j -0.00247035+0.000108391j 0.0137587-0.00331866j 0.00694238+0.0140941j 0.0075723+0.0149841j 0.00461037-0.0112412j -0.0123897+0.00843278j -0.00575393-0.00185621j -0.00623269+0.000309214j -0.00414917+0.00836213j -0.0082271-0.00479404j 0.000153282-0.0171262j 0.00563165+0.00564755j -0.0134448+0.00429972j 0.00116025+0.0103817j 0.0104474+0.00562783j -0.0010395+0.00115373j -0.0103412-0.00270134j 0.00412309+0.00172987j 0.0101806-0.00121063j -0.00786567-0.00635913j -0.00800983-0.00241848j 0.00112002+0.00484978j 0.00628854+0.0112357j -0.00529977-0.00711531j 0.00797392+0.0153236j -0.00286654-0.00556697j 0.00454172+0.000577428j -0.00724291-0.00323275j 0.0062771+0.0111242j 0.00343723+0.00439735j 0.00261697+0.00289472j -0.000660947+0.00223567j -0.00109651+0.00134006j 0.00388969+0.00331281j -0.000339321+0.00246124j 0.0053777-0.00656181j 0.00419507+0.00596273j 0.00055786-0.0040159j -0.000329013-0.00258132j 0.00133807-0.00467043j 0.0031325+0.0140358j -0.0070757+0.00189413j 0.00227721+0.00548998j 0.00185706-0.0102172j -0.000193277+0.00180738j -0.00372625-0.0083833j -0.00171561+0.00242587j -0.0049759-0.00286626j 0.00264476-0.00773776j -0.00638736-0.00103095j -0.00134188-0.00666374j -0.0101115+0.00543938j 0.00486908+0.00674549j 0.00238217-0.00617563j -0.00878583+0.00778801j 0.000393658-0.00474423j 0.00326148-0.00183025j 0.00106857-0.00321313j -0.0007566-0.00484106j -0.00358291-0.001745j 0.000100173+0.00041672j -0.00079334+0.00404321j 0.000462573+0.000238628j -0.00774334-0.0039561j 0.00755645+0.00359439j 0.0171121+0.00803889j 0.00124615+0.0146467j 0.0162391-0.0100852j 0.0261214-0.0161635j 0.0047803+0.0216055j 0.00137947-0.0231473j 0.0199548+0.00569908j -0.0259617+0.0463062j 
0.00989504-0.00788004j -0.00539039+0.0172876j -0.0520888+0.0192003j 0.0838519-0.026974j 0.00734062-0.0200927j 0.000690333+0.0131416j 0.0100824+0.0133791j -0.00443711-0.000330857j -0.0355521+0.0329302j 0.0432055-0.0269041j -0.0253982-0.0276806j 0.00171334-0.0122858j -0.0232376-0.00904426j 0.011963-0.0306365j -0.00530497+0.00299886j 0.01767-0.00709086j 0.00465349+0.0133009j -0.00565468+0.0156049j -0.0119752+0.0144328j -0.0387275-0.00312524j 0.0178982+0.0301677j 0.00437761+0.00411537j -0.00235464+0.014164j 0.00852365-0.0148976j 0.00238462+0.00180436j -0.00737743-0.016146j 0.00569169+2.38648e-05j 0.0148537+0.0121758j 0.0138999-0.0270196j 0.0271725-0.0271965j 0.0159054+0.0171196j -0.00666697-0.0242414j 0.000620514+0.0158858j 0.00409268-0.000885658j -0.00291917-0.0111861j -0.00707032+0.0118482j 0.00448731+0.00373603j 0.000278311+0.00460149j -0.00203381-0.00254749j 0.00773457-0.0107048j -0.00245066+0.0141908j -0.0124672-0.00431197j 0.00273647-0.00370048j 0.00801453-0.00157065j 0.000728555-0.00513268j 0.00684579-0.00757545j 0.0179913+0.0106398j 0.0018921-0.0169031j -0.0025406-0.00096562j 0.00526573+0.0154713j 0.0130642-0.00708133j 0.00240972+0.0108553j -0.00721795+0.00242427j 0.00900793+0.0103306j -0.00664757+0.0205889j 0.00191544-0.00838431j 0.00740583+0.00717653j -0.00450058-0.0099992j 0.00134665+0.00207364j -0.00648253+0.00796318j 0.00449666-0.00431897j 0.005119-0.00238918j -0.0063742+0.00833529j -0.00161271-0.00383618j 0.000228997+0.0116998j -0.00020413+0.00447291j -0.000727757-0.00200404j -0.00103906-0.00603194j 0.00257921+0.0027426j -0.00758151+0.00093178j 0.00285626-0.00540788j 0.00157241+0.0031098j 0.00502727+0.00359864j 0.000199956+0.00476777j -0.00512015+0.00141417j 0.000407682-0.00373389j 0.000647156-0.0029569j 0.000212544+0.0038247j 0.007029-0.001001j 0.00200236+0.0054271j -0.000938253-0.000444997j -0.0074295+0.00429197j -0.00696273+0.0049402j -0.000442529+0.000312802j 0.00960671-0.00345474j 0.00229585+0.00342867j 0.000992805-0.00808839j 0.00422684-0.00990192j -0.00529489-0.00221558j 0.00551773-0.00901799j 0.00901798-0.0130876j -0.000283633-0.00204983j -0.00816171-0.00307656j -0.0131168+0.00627312j 0.00792487-0.00583902j -0.000206274+0.000318132j -0.00181559-0.00344435j 0.00190996-0.00123026j -0.00270377-0.00957968j -0.00713466-0.000792392j 0.00145384+0.00961452j 0.00549607+0.00674388j -0.00851533-0.00164256j -0.0101145+0.00201699j 0.00380398-0.00255481j 0.00647382-0.00201975j -0.00265125-0.00327142j 0.000462255+0.0061111j -0.000577648+0.00491144j -0.00133239+0.000880597j -0.00800205-0.00537212j -0.00757758-0.00323888j 0.000188052-0.00126627j -0.00478172+0.000933892j 0.0122497-0.00222726j -0.00663819-0.00143973j -0.00961469+0.00202874j -0.0152684+0.00470222j -0.00356291-0.004825j 0.00641134-0.00233737j -0.00166992+0.0055256j 0.00459577+0.00206241j -0.000935484-0.000726413j -0.00631504-0.00527052j -0.0138099-0.0101815j 0.00124776+0.00275812j 0.00429503-0.00343838j -0.000868764+0.00692723j -0.012174+0.0058395j 0.00272388+0.00115379j -0.00372734-0.00713539j 0.00136144-0.00246672j 0.00575365+0.000916935j -0.00191301-0.0088678j -0.00289622-0.000719212j -0.00153078+0.00382631j -0.0014163-0.0028524j 0.00166685+0.00184443j 0.00475668+0.00284731j 0.000945769+0.00227279j -0.000715224-0.00220579j -0.00455059-0.00371278j 0.00219017-0.003531j 0.00323659-0.00190441j -0.00222281-0.00631971j -0.00144313-0.00308803j -0.00646566+0.00113902j 0.000608844-0.000627525j 0.00188936-0.00393469j -0.000803604-0.0021207j -0.00313304-0.00200148j -0.00192124+0.00744545j -0.00351976-0.00271349j -0.000334427+0.0010237j -0.00224744+0.00773963j -0.00199118-0.00198267j -0.00506203-0.00264183j 0.000583491-0.00257227j -0.00263731-0.00186916j 0.00129388-0.00206062j 0.0030276-0.00437883j -0.00679028+0.0025532j 0.00211736-0.0033744j 0.00608569+0.00488772j 0.00808247-0.00547496j -0.000528793-0.00236078j -0.00669491+0.00252296j 0.00548185-0.0046353j -0.00261703-0.000284149j -0.00595964+0.00717355j 0.00180783+0.00043418j -0.00208084+0.00347092j 0.00182779+0.00184467j -0.00149437+0.000417469j -0.000359716+0.00132192j -0.00107282+0.00540691j -0.00102553+0.00186188j -0.00223171-0.000571524j 0.00151473+0.000130992j -4.14941e-05+0.000226669j 0.00116513+0.00538617j 0.0021762-0.00527631j -6.15033e-05+0.00264423j -0.00653655+0.00178336j 0.00781806+0.00307532j -0.00238859-0.00728861j 0.00157278+0.00301676j 0.00616541+0.00279167j 0.000920979-0.0149806j 
