-0.0497608-1.59834e-18j -0.0298474+4.50564e-18j -0.0463157+2.79697e-17j -0.0254849+5.189e-17j 0.00199791-1.73196e-16j -0.00748948+5.43947e-16j -0.00526181+2.47811e-16j 0.0185124+5.55828e-14j -0.0105666-9.28335e-16j 0.000981295-4.83919e-16j 0.0125147-8.21411e-16j -0.00567069+3.6627e-16j 0.042215+6.298e-16j -0.108004-3.93445e-17j -0.190671+9.24301e-16j 0.269579-4.61444e-15j -0.313759-2.31048e-13j 0.38043-5.11011e-15j 0.248458-6.29064e-15j 0.122153-2.38356e-15j -0.246178+8.15124e-16j 0.312586+3.77269e-15j 0.0647537+8.29427e-15j 0.184283+1.09124e-14j -0.297501-4.71645e-15j 0.180469+7.49727e-16j -0.46499-3.19513e-15j 0.0344673-2.36466e-16j -0.0453165+3.59094e-16j -0.0412878+1.26722e-15j -0.0434515+4.94464e-14j 0.00414568+1.3855e-14j -0.0482617+2.61799e-15j -0.0177032+1.63825e-15j -0.00272615+7.9929e-17j -0.0124274+5.68618e-16j 0.0143335-2.96992e-16j 0.00921704+3.937e-16j -0.0057108-2.02995e-16j 0.00459363-1.42503e-15j -0.000632935+3.45305e-16j -0.00397449+1.44288e-16j 0.00794231-4.09165e-16j 2.22538e-05+3.41824e-16j -0.00411847+6.79629e-16j -0.00245387-4.73992e-17j 6.9397e-05+2.50989e-16j 0.000647921-1.16443e-16j -0.00155768+3.73719e-16j -0.00148842-5.18097e-16j -0.000500423+3.62215e-17j -0.0014469-2.96663e-16j 0.000779385-1.00771e-15j -0.00355582-1.01194e-15j -0.00456185+1.60169e-16j -0.00285129-3.84041e-16j -0.00434282+6.22126e-16j -0.00273167+1.45579e-16j -0.00271562+2.28079e-16j -0.00114826-4.90979e-16j 0.00125977-5.14546e-16j -0.00514207+3.09889e-16j 0.00870708-2.13264e-16j 0.005445-1.17134e-15j 0.00570827-1.01239e-16j 0.0101999-6.6985e-16j -0.000857775+6.82684e-16j 0.00297095-9.42588e-16j 0.0151693-1.01031e-15j 0.0291947-2.59321e-16j 0.0312123-1.47458e-12j 0.021914-1.99589e-16j -0.00692587+7.56412e-16j -0.000176078-3.74054e-16j -0.0132235+2.60057e-16j 0.00407568+5.18284e-17j -0.000946562+1.31228e-16j 0.00252317+4.75114e-17j 0.00176534+1.99184e-16j -0.00466858-8.16763e-17j 0.00208064-1.85443e-16j -0.00247274+2.86939e-16j 0.00554132+1.99888e-15j 0.00891298+6.60476e-17j -0.00576331-1.02085e-16j -0.00654829+1.87864e-16j -0.00296087+2.21609e-16j 0.00556555-3.23335e-17j -0.0022212+1.41424e-16j -0.0086528+1.43183e-15j 0.00662354-2.00153e-16j 0.0022117-5.3803e-16j -0.004015+7.26901e-17j -0.00667916-3.43003e-17j -0.00115566+3.34248e-16j -0.00675874+4.67071e-16j 0.000601763+6.05587e-16j 0.000549183-3.02406e-16j 0.0025976+1.6683e-16j 0.000314137+1.13932e-17j 0.00118688-1.37688e-16j 0.00345452+3.09469e-16j -0.00506685+9.26277e-16j 0.00458649-1.38649e-15j 0.00789517-1.07679e-15j -0.00366781+6.90777e-16j -0.000227423-3.88484e-16j -0.00309016+7.81887e-16j 0.00321614-3.57555e-15j -0.0010473+2.55842e-16j 0.0014728-1.88371e-15j -0.00247519-9.95321e-17j -0.0024742-1.27942e-16j -0.00134601-2.12207e-16j 0.000287424-3.48646e-16j -0.0043285-3.23087e-16j -0.0014783+1.21118e-16j -0.00136107+5.64023e-16j 0.00353058-6.50149e-17j -0.000252682+8.64899e-17j -0.000654056+1.20196e-16j -0.00284664+1.93826e-16j -0.00150024+3.15274e-16j -0.00297247-3.30014e-16j 0.004392-3.24405e-15j -0.00182418-4.7035e-16j -0.00896139+3.94878e-16j 0.00628793+3.16002e-16j -0.00334894-1.52159e-16j -0.000583404-8.95909e-17j 0.00266751+5.78967e-16j 0.00493884+2.48199e-15j -0.000666463+5.14063e-16j 0.00127754-1.82372e-16j 0.000890221-1.29364e-16j -0.00135087+1.06347e-16j 0.00791526+6.43922e-17j -0.00749173-1.60678e-16j 0.00317393-2.23381e-15j 0.000807663+6.2898e-17j 0.000908213+1.10581e-17j -0.0097183+2.33046e-17j 0.0123373-5.8241e-16j -0.000886655+5.65255e-16j 0.0104962+5.30145e-16j 0.0119802-3.56912e-17j 0.00325736-6.26606e-17j -0.00501989+1.03211e-15j -0.0075895+1.70957e-16j 0.00181279+8.18856e-17j -0.0080645+1.71517e-17j 0.000118215+5.35359e-17j -0.00900871+2.69218e-17j -0.013417+1.7187e-15j 0.00490159-2.95621e-17j -0.00268072-2.1329e-17j 0.015618+5.40152e-15j 0.0135495-5.55765e-18j 0.0109755-1.15899e-17j -0.0124663-1.30923e-17j 
0.121216-3.04557e-16j 0.0900469-1.90101e-17j 0.0254254-4.37206e-17j 0.0193787+4.95528e-17j -0.0128474-5.20648e-16j 0.000662843+5.02842e-16j 0.0144678-5.85208e-17j -0.00727412-2.00797e-14j -0.0146345+5.01159e-16j 0.0497153-1.76127e-16j -0.0257255+4.73189e-16j 0.0297566+4.1181e-16j -0.0375642+1.65161e-16j 0.0781308-2.64921e-16j 0.081619-2.5355e-16j -0.03112+3.91112e-16j 0.0218802+1.61812e-14j 0.0319165+3.29236e-16j -0.0218236+5.04809e-16j 0.00881045-2.11368e-16j -0.0315842-2.5164e-16j 0.0410929-4.46462e-16j 0.00421023+1.76547e-15j -0.00814369-7.92863e-16j 0.0240233+7.66356e-17j -0.0234435-3.10048e-16j -0.110408-5.62818e-16j -0.0608973-5.07417e-16j -0.0919718+2.03243e-15j -0.122186+2.86357e-15j -0.156531+2.02702e-13j -0.0599902+5.94537e-14j -0.140089+7.55831e-15j 0.0170422-1.05424e-15j 0.146662+3.22683e-16j 0.190027-2.41865e-15j 0.0506991+4.20683e-15j 0.11273-1.92027e-15j -0.120209+7.10741e-16j 0.168877-3.87087e-14j -0.150648+4.67508e-15j 0.102825+1.69e-14j -0.20829+3.34464e-15j -0.176998-1.72361e-14j 0.249179-2.15022e-14j 0.0864885+1.0406e-14j 0.00647056-1.64236e-14j 0.0162801+5.96236e-15j -0.0249205+1.0564e-15j 0.0558129+1.27168e-14j 0.0105941-6.78267e-16j -0.14028-3.60143e-15j 0.133608-3.81133e-14j 0.0835632+3.24664e-14j 0.0281623-1.05072e-15j 0.208184-5.97194e-15j 0.20883-5.05485e-15j -0.0394057+1.55518e-14j -0.228073+1.00315e-14j -0.127197-3.43906e-15j 0.0803077+7.23874e-16j 0.114476+7.74575e-16j -0.0325349-1.40927e-15j -0.122531+2.31532e-14j 0.0570218+8.00208e-15j 0.0961228-6.2553e-15j -0.104617-2.25969e-15j -0.000333749-1.70876e-14j -0.197931+1.35237e-14j -0.0175927-1.89853e-15j -0.361896+1.71019e-11j -0.267471+4.37327e-15j -0.0297122+2.41612e-15j -0.0234421+1.13968e-15j 0.0895407-1.01833e-15j -0.00145661+5.45948e-16j -0.0187111-4.35915e-16j -0.0114836+4.89398e-16j 0.00476772+1.0494e-16j -0.0122924+1.45221e-16j -0.0316769-5.66424e-16j -0.00650585-3.4137e-16j -0.000850575-1.66236e-16j -0.014447+2.50463e-16j 0.00175102+8.41231e-17j -0.00904121-3.19765e-16j -0.00799668+9.79228e-16j -0.0102982+1.18003e-16j 0.00846901-1.45358e-16j 0.016028-1.18738e-15j -0.0121392+7.01729e-16j 0.0212062-7.26046e-16j 0.00355558+1.10927e-16j 0.0114164+4.60021e-18j 0.00522482-2.6072e-16j 0.0157123-1.91506e-15j 0.0104551-1.40263e-15j -0.000830999+1.86425e-15j -0.0060563-6.9023e-16j -0.00680824+1.41468e-17j -0.00593657-6.04069e-17j 0.000923072-1.13886e-16j 0.0136185-8.6078e-16j 0.0100108+1.6615e-15j -0.0204347+1.35262e-15j 0.00509506-1.3856e-15j 0.00328176+5.18381e-16j 0.00244154-1.52299e-15j -0.01625+1.56573e-14j 0.0155822-3.6191e-17j 0.000231955-2.77084e-16j -0.00209221+4.42488e-16j -0.00309775-6.78215e-16j 0.00710294-5.56667e-16j -0.00957354+5.42977e-16j 0.015652+1.10696e-15j -0.00695454+4.94472e-16j 0.000241338-1.27571e-15j -0.0164979-4.1119e-16j 0.00301954-1.6693e-17j -0.00167786-1.40545e-16j 0.0108646+1.64568e-16j 0.00923782+3.49656e-16j 0.00573731-1.60228e-16j -0.00640643+3.80635e-15j 0.00946527+7.5536e-17j 0.0166604-6.32235e-16j -0.00673363+5.18915e-17j 0.00640172+2.54449e-17j -0.00172194-4.60586e-16j -0.00270114-2.97954e-15j -0.024233-1.11384e-14j -0.00762951-3.96049e-16j 0.0102317+1.03507e-15j 0.0148298-5.26568e-16j 0.00827781-2.38238e-16j -0.00630286-3.57694e-16j 0.00584777+3.14642e-17j -0.00894519+7.21713e-15j -0.00317799+2.93799e-16j -0.018046+8.70973e-17j 0.0165605+4.95604e-17j -0.0336714+1.0867e-15j 0.0326908+1.74017e-15j -0.00015378+1.68697e-15j -0.0356554+4.13256e-16j 0.013777+2.41888e-16j 0.00107587-4.12222e-16j 0.00178112-9.73565e-17j 0.0334182+1.73612e-16j -0.00089429+2.02687e-16j -0.00612954-1.15906e-15j 0.0364533-4.3591e-16j 0.0573643-7.2178e-15j 0.0185009+1.88234e-16j -0.0103188-3.38953e-16j -0.0583984-2.02452e-14j -0.0682651+4.96376e-17j -0.0671142+2.66268e-16j 0.0838085-2.91519e-17j 
-0.0528718+2.01609e-15j 0.0261782-4.72857e-16j -0.0178934+5.29264e-16j 0.0176778-3.06183e-16j 0.000805503-3.13117e-16j 0.00932234-7.98117e-16j 0.0109952-8.36453e-16j 0.0121492+3.6073e-14j -0.0056293-6.08178e-16j -0.0108944+5.23737e-16j 0.016346-2.34035e-15j -0.0404208-5.03323e-16j 0.0248251-8.22956e-16j -0.0452416+1.57013e-15j 0.00247092+2.75176e-16j 0.0239006-9.43087e-16j 0.00370802+2.98687e-15j 0.00684015-1.93879e-16j -0.000774752+8.23677e-17j 0.00694592-1.50946e-16j 0.00381003+1.49666e-16j -0.0126605+1.29374e-15j 0.0199677+1.88253e-15j -0.0093869+3.51164e-16j -0.052356+2.03283e-15j 0.0118055+3.27106e-16j 0.0804585-2.03648e-15j -0.00774783+4.85546e-16j 0.0432935-1.86821e-15j 0.0726445-4.23287e-15j -0.184584+2.28082e-13j -0.0305179+6.96317e-14j 0.115589-8.8599e-15j 0.041982-4.51725e-15j 0.0573462-1.34747e-15j 0.00759758+5.12273e-15j 0.274634-1.59429e-14j -0.128458+6.04329e-15j -0.0575877+1.58127e-15j 0.0962914-1.83323e-14j 0.237771+8.12087e-15j -0.12715-1.50587e-14j -0.17189-2.52928e-15j -0.0792489-1.2085e-14j 0.0363127+7.50606e-15j 0.0654871-4.47556e-15j -0.183743-1.65159e-14j 0.269899+2.60535e-15j 0.175004+5.9692e-15j 0.154427-2.20691e-15j 0.28713+3.96165e-14j 0.143691-2.07696e-14j -0.012744-1.6136e-15j 0.201057+5.32732e-14j 0.0633866+2.78914e-15j 0.10754-9.56483e-15j 0.0754976+7.88406e-16j -0.22892+6.08211e-14j 0.0582566-2.36394e-14j 0.231443+2.33082e-14j -0.0126627+8.1258e-16j -0.0166017+4.30358e-17j 0.21424-2.2147e-14j 0.0228774+1.39385e-14j -0.077198+1.1416e-15j 0.0622751-1.11223e-14j -0.225131-9.24649e-15j -0.18455+6.58175e-14j -0.213157+8.903e-15j 0.101195-9.1857e-16j 0.198524-9.38849e-12j 0.051028-1.80356e-15j -0.0370502+5.46524e-15j -0.0853948+2.56947e-15j -0.0142116-2.34183e-15j 0.0111891-7.17881e-16j 0.000708374-2.0455e-16j 0.00116774+4.54349e-16j -0.00857471+2.38708e-16j -0.00894662+3.84298e-16j -0.00248992-3.3725e-16j 0.0156818+3.2309e-16j -0.016859-5.38188e-15j -0.00774933+5.29737e-16j 0.00275237-4.04116e-16j 0.0148943-1.01248e-16j -0.00252062-6.02253e-16j 0.0102087+5.75576e-16j -0.000986537+4.3409e-17j -0.00417962+1.04848e-15j -0.00231396-5.3917e-16j 0.00557459-1.22121e-16j -0.00145828+2.56771e-16j -0.0142541+4.64708e-16j 0.00926775-7.78743e-16j -0.000398782-1.22196e-15j 0.0032271+2.91291e-16j -0.00452412-6.91406e-15j 0.0107899+2.17613e-15j 0.00665007-2.134e-16j 0.000442891-9.42847e-17j 0.00507756-1.05888e-16j -0.00995179+2.0219e-16j -0.00311236-1.0152e-15j 0.0036083-1.28165e-15j -0.00487738+1.31329e-16j 0.00851573-8.93675e-16j 0.00417106-3.40172e-16j 0.00234068-2.70936e-15j -0.000789754+2.81384e-17j 0.0031042-3.99771e-15j -0.00382671+1.9658e-16j 0.00172001-4.74681e-16j -0.00396588-6.5888e-16j -0.000997791-4.41273e-16j -0.00961427+8.41471e-16j 0.0137644-5.25267e-16j -0.00920364+1.23088e-15j -0.00200042+8.25023e-16j 0.00825871+3.34661e-15j -0.00384033+2.15932e-15j 0.00134205-7.16031e-16j -0.00777133+1.99344e-16j -0.000955795+2.00269e-16j 0.00379465-3.33451e-15j -0.00321962-4.71365e-16j -0.00840956+5.47518e-16j 0.00780562+7.7496e-17j 0.00667874+2.65067e-16j -0.00159729+4.05754e-16j -0.00426851-8.84878e-16j -0.0028693-2.11857e-15j -0.00476412-3.42206e-16j -0.00626099-4.78209e-16j 0.00131262+1.15074e-16j -0.00422609+1.94928e-16j -0.0135016+7.36e-16j 0.0126797-4.32085e-16j 0.0193049-1.59669e-14j 0.0113851-1.79182e-15j 0.0224522-8.95775e-16j -0.00209319+9.40345e-18j 0.00735004-6.90662e-16j 0.00893325+1.90218e-16j -0.00460038+2.40787e-16j 0.0193842-1.06261e-15j 0.0152498-3.18733e-16j -0.00213093+4.64297e-16j -0.0177416+8.30207e-16j 0.0023854+1.39783e-16j 0.0294952-9.56495e-16j -0.0184331-4.54215e-15j -0.0301569+9.85315e-16j -0.00343343+8.62673e-16j 0.00209645+7.32895e-17j -0.0579415+8.88389e-16j 0.0270539+8.52176e-15j -0.00267488-2.07336e-16j 0.0425213-1.38147e-15j -0.01074+7.00493e-16j 
0.157208-3.92646e-16j 0.116905+3.98925e-16j -0.00806544+1.59445e-16j -8.01677e-05+3.06282e-18j -0.0268358-1.18573e-15j -0.000931039+3.31163e-16j 0.0169247-1.8224e-16j -0.01177-3.3436e-14j -0.0164009+6.95031e-16j 0.0728911-9.01792e-16j -0.0259746+3.28204e-16j 0.0596913+1.87417e-15j -0.0238265+3.83233e-16j 0.01116-1.55206e-16j 0.0111031+1.87174e-16j 0.0154181-1.92163e-16j -0.000595174-3.31802e-16j 0.0341596+1.3082e-16j -0.00543671-3.519e-16j 0.0132315-3.0457e-16j -0.0447965-2.90689e-16j 0.0628262-6.69267e-16j 0.0362432+6.47348e-15j -0.058377-2.36822e-15j 0.0391935+3.57167e-16j -0.0492423-1.11236e-16j -0.0132971+7.18109e-17j -0.0103268-4.94662e-16j -0.0303074+7.27794e-16j -0.00588957-1.19947e-16j -0.0408717+5.90839e-14j -0.0364335+1.83338e-14j 0.00909139-2.33725e-16j 0.0373352-4.46926e-15j 0.0550969-5.07609e-18j 0.0293193-2.24387e-16j -0.0164268+7.72075e-16j 0.00914195-8.74604e-16j 0.00709073-4.22734e-16j 0.0116382-3.61274e-15j 0.00669204+3.01348e-15j -0.0259049-1.2425e-15j -0.0171343+7.85806e-16j 0.054816+4.8932e-15j -0.0530832+3.86027e-15j -0.0119645-1.995e-15j 0.0196121+4.48515e-15j 0.0102782-3.70198e-16j 0.0289933-1.87874e-15j -0.0240541-5.50879e-15j 0.000378985+4.07466e-15j 0.022233+3.71305e-16j -0.044227+1.36249e-14j -0.00852593-6.75886e-15j -0.0155006+5.63043e-16j -0.0350449+1.33561e-15j -0.0367405+8.97022e-16j 0.00136629-2.1779e-15j 0.0620912-2.74206e-15j 0.0536457+4.30383e-15j -0.00602231+1.33646e-16j -0.0481645-9.7658e-16j -0.00142078-9.79095e-16j 0.0287876-5.24323e-15j -0.0746344-1.45081e-15j 0.0452627-2.51925e-15j 0.0275026-3.22199e-15j -0.0506801+2.90486e-14j 0.113331-7.9596e-15j -0.173839+3.06481e-15j 0.187597-8.86668e-12j 0.063487-1.2095e-15j 0.0949964-3.93473e-15j 0.0210556-2.33465e-15j -0.125286-2.65087e-17j -0.029527-1.14798e-15j 0.0158567-5.91875e-16j 0.0244306-1.22841e-15j -0.0654698+1.00477e-15j 0.0491044+1.04435e-15j 0.151971+2.63689e-15j -0.0695122-7.7919e-15j -0.108082-4.35452e-14j -0.0234901-2.71752e-15j -0.164835-8.3496e-15j -0.003396-1.50522e-15j 0.0985071-4.02307e-15j 0.024149-7.04569e-16j -0.0419959+5.20467e-15j -0.0835488+8.87938e-15j 0.0661938-4.79065e-15j 0.117289-1.3894e-14j 0.0246155-3.28979e-15j 0.110496+1.07165e-15j 0.0191073-3.99945e-15j 0.164873-2.13775e-15j 0.00175935-2.11741e-14j -0.0329522-4.39043e-14j 0.0835956+1.45692e-14j 0.0130998+5.54082e-16j 0.0153173-5.85562e-16j 0.0780126-1.82853e-15j -0.0209379+1.19761e-14j 0.132306-1.08866e-14j 0.0244679-8.92737e-15j 0.0537739-5.99119e-15j 0.0802899-9.19814e-15j -0.0356047-1.66835e-15j -0.0713831+5.91561e-14j 0.123947-6.09567e-16j 0.0316916-3.47904e-14j -0.0613443+1.22509e-15j -0.0568098-2.04999e-15j 0.00665786-7.79119e-15j -0.0735594-4.70744e-16j 0.0973147+4.78932e-15j -0.139518+7.88942e-16j -0.034829-6.32881e-16j -0.144328-2.25507e-15j 0.0795764+1.83638e-14j -0.0556862+1.45671e-14j 0.0526787+5.73948e-15j 0.0529674+7.9471e-15j 0.0121537-1.06408e-14j 0.0795904-7.92887e-14j 0.086864-4.77603e-15j 0.0532767-6.14947e-15j 0.0195117+8.49588e-16j 0.0137491+3.17272e-15j 0.0723939-1.16344e-15j 0.0251886-1.16926e-14j -0.0698398-3.36074e-14j -0.151388+1.92698e-15j 0.0657557-2.04255e-15j 0.0957782-4.94336e-15j -0.0533535+1.61929e-15j 0.0537891-8.61418e-16j 0.0636782-9.89001e-16j 0.127797-9.07965e-14j -0.012089-1.00604e-14j -0.0598747+2.08999e-16j -0.00957734-5.50988e-16j -0.127645+1.85749e-15j 0.0846817+8.90048e-15j 0.0870337+7.93223e-15j -0.139237+1.24727e-15j 0.0798342-1.8269e-16j 0.00806203-2.21987e-15j -0.0662799+9.77024e-16j 0.15857+6.37138e-16j -0.0200384+1.50813e-15j 0.00758627+2.21085e-15j 0.11658-1.28796e-15j 0.0446851-5.10476e-15j 0.164018+3.24455e-16j -0.104725-2.32312e-15j -0.0838214-2.92788e-14j -0.103263-3.83299e-16j -0.159377+9.84971e-16j 0.235865+2.02087e-16j 
0.0935892+1.92934e-15j -0.0998878-2.66648e-15j 0.0165268+7.84718e-16j 0.00658522+1.64886e-16j 0.00267627+3.83133e-16j 0.00550734-4.01571e-16j 0.0107276+1.40264e-16j 0.00170826+5.52928e-15j -0.00665806-4.91829e-16j 0.0137039-5.05786e-16j 0.00522184+8.48893e-16j 0.0311751+2.67563e-15j -0.0197037-4.62313e-16j 0.0496395+1.18236e-15j -0.0296439-6.37591e-16j -0.020793-5.80347e-16j 0.00238456+1.54078e-15j -0.000105067-4.20269e-17j 0.00319644-4.81215e-17j -0.0107757-3.56523e-16j -0.00181105-3.27356e-16j 0.0250852-1.55741e-17j -0.0127863-1.5796e-15j -0.0141942-8.52408e-16j 0.038237+1.16238e-15j -0.0487466-1.76985e-15j -0.068479-2.4328e-15j 0.00825372-3.15244e-16j 0.0113834-7.37371e-16j -0.0324627-1.49619e-16j 0.122017-1.4047e-13j 0.00840923-4.33016e-14j -0.0424989+1.01603e-15j 0.000324256-6.68964e-16j 0.0224336+2.67697e-16j -0.0074511+4.38627e-16j 0.0106897+6.8592e-17j -0.00554539+1.98726e-16j -0.0115088-5.10329e-16j -0.000877646-2.31073e-15j -0.0222237-8.16387e-16j -0.00961241+1.9146e-16j 0.000169568+5.46583e-16j 0.00184972-5.50267e-17j 0.0130568-2.50421e-15j -0.0287806+3.06405e-16j 0.00014699-5.18623e-16j -0.00049569-3.93238e-16j 0.0225633+1.42353e-15j 0.00369163-1.82254e-15j 0.0264379+7.22353e-15j 0.0157586+8.21006e-17j -0.0288214+8.02302e-15j 0.0219305+6.26509e-15j 0.0176303+5.94886e-16j 0.0224185-2.39269e-15j 0.0108867+2.68423e-15j -0.0256498+5.77468e-15j 0.0105868-2.67982e-15j 0.0345198+3.89918e-15j -0.010302+2.96941e-16j 0.0273166+1.77337e-15j 0.0275346-3.94017e-15j -0.0292189+1.13674e-14j -0.0541922-5.04175e-16j -0.0109224+4.11261e-16j 0.0201114-1.34169e-14j -0.163521+6.79078e-14j -0.0363652-3.30226e-15j 0.00559614+3.49306e-15j 0.069766-3.29654e-12j 0.100159+1.20314e-15j -0.122137+2.16735e-15j -0.0682192+1.32474e-15j 0.127494+7.68523e-16j -0.0543896-6.41835e-16j -0.0559111-7.97504e-16j 0.0569709+3.36305e-15j -0.102882+9.2011e-16j -0.0734539+1.89006e-16j -0.00555964-1.02489e-15j 0.00266311+4.23185e-17j 0.0176329+6.1456e-15j -0.0931549-4.81093e-16j -0.0464251-4.52507e-16j 0.0188261+8.2536e-15j -0.198135+3.87924e-15j -0.0784057+1.48161e-15j -0.0783637-6.71234e-15j -0.102689+1.74584e-14j -0.185887+5.56578e-15j 0.0756687-4.70054e-15j 0.0959847+3.69565e-15j -0.0506914+6.21096e-16j -0.0975689-3.77182e-15j 0.0170084+9.73791e-16j -0.0928312-1.11634e-14j -0.174962-1.68097e-13j -0.0550851+4.12591e-14j -0.0819965+4.21271e-16j -0.12705+2.95422e-15j 0.0414047-7.54536e-15j 0.0310758-7.16378e-15j -0.128201+1.50769e-14j 0.0286794+1.78764e-14j 0.0951598-2.72896e-15j -0.227697+1.72259e-14j -0.0658641+1.68735e-14j 0.0325692-2.16119e-14j -0.0506512-3.73653e-15j 0.00771321-1.39427e-14j 0.0363764-2.78722e-14j -0.161766-7.72015e-16j -0.0283207-9.32295e-15j -0.133378-1.63065e-14j 0.0659281-1.43729e-14j -0.055199-1.09073e-15j 0.149335+1.44822e-15j 0.0522689+1.37684e-14j 0.0763181+4.94495e-14j 0.0535878+1.56888e-14j -0.160525+3.02223e-15j -0.0274364-1.30237e-15j -0.00980133+5.68234e-15j -0.0218164+3.15162e-14j -0.101045-1.70599e-16j 0.162618-4.71023e-15j -0.169338-1.02396e-14j -0.10415-3.51966e-15j 0.00498274-3.84486e-15j 0.0573568+7.5949e-15j 0.0484114+2.28786e-14j -0.0259287+9.70131e-15j 0.0569397+6.0503e-15j -0.0549636-1.00237e-15j -0.163937-3.99543e-15j 0.00608003-1.02638e-15j -0.0650351+4.21323e-16j -0.0645787+4.72239e-14j -0.0537982+3.27173e-15j -0.151774-2.11611e-15j 0.0774019+1.53201e-15j 0.0310919+7.72818e-16j -0.0482608-9.80971e-16j 0.0505627+4.62359e-16j -0.049675-3.3415e-16j 0.137145+4.90094e-15j -0.0726073+1.46787e-14j 0.178017+2.38782e-15j 0.0186588-2.84043e-17j -0.0746993-2.37336e-15j 0.0610027+1.89654e-14j 0.13379+2.82496e-15j -0.074665+7.70831e-15j -0.0150448-1.343e-15j 0.202943+8.45277e-15j -0.0911143-3.3908e-14j 0.109699+3.13963e-15j -0.170279-4.60967e-15j -0.019101-1.45938e-15j 
