5.55446e-17+0.00707911j -1.918e-16+0.00694099j -6.89049e-17-0.00415077j -1.02118e-16+0.0329158j -6.0535e-16+0.0299155j -7.28601e-17+0.0175349j 9.99739e-17+0.00437256j -3.55312e-16+0.00995867j -3.84063e-16-0.0125359j 1.04491e-15-0.0842695j -7.7564e-16+0.0458619j -9.64528e-17+0.00928531j -7.02417e-16-0.00728248j 1.43046e-15-0.0166172j -1.11403e-16-0.0028497j 1.74975e-15+0.0182751j 1.66027e-16+0.00467407j 1.47968e-14+0.0154599j -5.233e-16+0.0178084j 2.3965e-16-0.0272094j 6.51134e-16-0.0207562j -8.15675e-16-0.0191157j -9.40203e-16+0.0705611j 2.81401e-16-0.0420512j 6.75799e-18+0.0199321j -2.49043e-16-0.00544497j -5.19984e-16+0.0318301j -1.23437e-15+0.0736313j 7.93573e-16-0.0703392j -6.13119e-16-0.0232706j 6.66232e-15-0.0336192j 2.04713e-15+0.0321447j -3.17271e-16+0.0312372j -1.77542e-14-0.0133018j 4.63104e-16+0.0024866j 6.94897e-16-0.0182041j -1.37613e-15-0.0277055j -8.4488e-16-0.0257368j 3.81484e-16+0.0064515j 6.7537e-14-0.00398555j 1.50412e-15+0.0109711j -1.6751e-15+0.0220398j 1.12025e-15-0.0604615j -2.70817e-15-0.0286795j -7.29214e-16-0.0087238j 3.05338e-15+3.37034e-05j 1.75679e-15+0.0251686j 2.70733e-16-0.0132057j 5.93501e-18-0.00835439j -6.87979e-16+0.00663402j 7.07067e-17-0.00345478j 3.18426e-16+0.0222441j -5.72777e-16+0.0265431j -4.00553e-16+0.0377534j -6.60059e-16+0.116616j 1.1319e-16+0.0107028j -9.13626e-15+0.148622j -3.83066e-17+0.0276174j 6.94894e-16+0.036432j 2.19712e-14-0.238838j 3.15383e-15+0.0136385j 6.36753e-15-0.116324j 3.95969e-15-0.0419069j -1.10161e-14-0.0656161j 3.45651e-16-0.0443561j -5.45536e-15-0.214008j -6.35471e-15+0.0210249j 3.07404e-15-0.147649j 5.77723e-14-0.0559529j -9.81861e-16-0.05427j 1.47495e-14-0.153809j -1.13646e-14-0.041282j 6.36829e-14+0.0784452j -3.46657e-14+0.0758906j 2.56913e-15-0.00604061j -5.31965e-15+0.0136504j -8.76061e-15+0.0744004j -5.54273e-15+0.017749j 3.35482e-15+0.0517956j -3.76534e-15+0.0900438j -4.68337e-15-0.0346841j 2.49155e-14-0.160856j -1.63265e-14+0.0394414j -8.11504e-15-0.0775589j 8.99858e-15+0.0272318j 4.47413e-15-0.182147j -6.70146e-14-0.0719923j 1.03982e-15-0.0196197j -1.39672e-14-0.0807072j -3.2978e-14-0.0272338j -8.75844e-15+0.0610662j 6.29529e-15-0.0465236j 9.74325e-14-0.135653j 4.90219e-15-0.03788j 1.16698e-14+0.0649909j -7.30834e-15-0.00282044j -9.22349e-15+0.0889258j -1.2215e-14+0.000894234j -2.53798e-14-0.0540341j -4.71415e-15-0.0159883j -1.08775e-14+0.0558758j -1.78061e-14-0.0549731j 8.20939e-15-0.0831762j 6.53933e-15-0.0249832j -3.5048e-14-0.160899j 5.35778e-16+0.00298479j 3.54338e-15-0.0178943j -9.94103e-15-0.0673518j -3.55592e-15+0.0200934j 8.65585e-15+0.0461703j 7.32619e-15-0.037436j -1.39747e-15-0.0251977j 1.98897e-14-0.00547939j 1.39127e-16+0.184496j 1.8024e-15+0.0271886j -6.84466e-15+0.296408j 4.82531e-15+0.00569472j -9.9256e-15+0.131672j -2.55462e-15+0.0460865j 2.47223e-15-0.0379573j 2.97082e-15+0.0426828j 3.89205e-15+0.0406966j 9.48406e-16-0.0162559j 2.69276e-15-0.298932j -4.86882e-17+0.0271328j 7.40563e-16-0.018497j -6.32303e-16-0.048824j 1.8867e-15-0.18734j -2.08799e-16+0.052437j 1.22205e-15-0.13438j 
-1.3199e-16+0.00831697j 3.93601e-16-0.00994475j 7.1001e-17-0.00511925j -1.63591e-16+0.0238711j 1.1634e-15-0.0319478j -4.25545e-16+0.0170076j -1.83788e-16+0.0102106j 7.46037e-16-0.0148253j 1.72727e-15-0.0480933j -1.27465e-15-0.00123404j -1.72083e-15+0.0449815j 6.10751e-16-0.00385659j 3.5893e-16+0.00555252j -2.94162e-15+0.0283266j 2.21599e-16+0.00877054j -1.56438e-15-0.0150384j -5.45987e-16+0.00145058j -6.81286e-15-0.00690693j 1.43864e-15-0.0192966j -6.4179e-16-0.00721951j 3.73301e-17-0.00102216j -2.69474e-16-0.0256046j 7.90051e-16+0.0164373j 1.26331e-15-0.0398931j -1.88081e-15+0.0559215j 1.14035e-15-0.0309473j 3.84086e-16-0.0032414j 2.46844e-15-0.0455644j -7.00487e-16+0.00523856j 4.47338e-16-0.0343666j 4.13696e-15-0.0172488j 1.13798e-16+0.0120386j -8.52183e-17+0.0337877j 3.66172e-14+0.0273137j 2.0802e-16-0.0186251j 7.68831e-16-0.00979577j -5.43625e-16-0.00405299j -1.49417e-16+0.0358695j -1.35986e-15+0.0130665j 1.04398e-13-0.00502934j 3.74968e-15-0.0179891j -1.12865e-16+0.0133009j -4.63707e-16-0.0242438j -1.32559e-15-0.0132307j -1.21229e-15-0.000608416j 2.51391e-15+0.00273769j 4.01779e-16+0.0263843j -1.85226e-15+0.0278908j 6.94899e-16-0.0224976j -1.568e-15-0.0212755j 3.5526e-16-0.0307021j -1.09624e-15+0.0435939j 7.41306e-16-0.0580229j 8.4798e-16-0.0512533j 1.51832e-15+0.0212684j -3.18575e-16+0.01006j -1.51553e-15+0.0465543j -1.80094e-15-0.0162216j -3.53549e-15+0.153437j -2.73119e-15+0.00439869j -1.09592e-15-0.000847951j -5.41459e-15+0.140843j 1.52363e-15-0.0673032j -1.07281e-14-0.113062j -1.87901e-15-0.00259074j 1.37909e-15-0.00995956j 2.33024e-15+0.197738j -3.39747e-15+0.104797j 2.57802e-14-0.0246088j -1.32054e-14+0.147065j -1.05142e-14-0.0393547j 1.28834e-14-0.262213j -1.82716e-13-0.205994j 7.79948e-15-0.0231544j 1.3827e-14-0.13573j -1.57313e-14-0.00488242j -1.7616e-14+0.11763j 1.19892e-15-0.173844j 2.29848e-15+0.0303925j -4.0284e-16-9.86972e-05j 1.45889e-15+0.00157329j -3.83388e-14+0.187673j 1.83173e-14-0.0883048j -1.37262e-14-0.0325964j 1.2858e-14+0.0979001j -2.02417e-15+0.0245841j 6.26734e-14+0.0624686j 8.90284e-15+0.00574325j -2.65267e-14-0.0646899j -1.94934e-13-0.155084j -1.55512e-14+0.0506228j -2.16941e-14+0.0107152j 4.36514e-14-0.0291189j 3.22023e-14-0.17606j 1.98631e-14+0.136539j 1.57861e-14+0.0248166j 2.94403e-14-0.0553715j 2.7974e-14-0.0447647j -3.45581e-14-0.0796625j -4.10547e-15-0.179976j -5.73257e-15-0.0283483j -2.72544e-14-0.0610576j -2.91378e-15+0.0105646j -1.20324e-14-0.0971883j 3.0854e-14+0.0993122j -2.99185e-15+0.206239j -1.30488e-14-0.0433266j -4.58407e-15+0.171026j 1.00036e-15-0.13918j 8.88922e-16+0.148786j 4.9094e-14-0.129502j 6.57751e-15-0.0787358j 3.85239e-14-0.00869496j 4.01691e-15+0.0741128j -6.08802e-15+0.17421j 8.23515e-15-0.121072j -4.92884e-15+0.0393772j 9.34671e-15-0.128309j 6.42752e-16+0.0363886j -7.71291e-15+0.0717072j 2.90936e-15+0.0127073j -6.20691e-15+0.2122j 2.07156e-15-0.0432711j -2.28897e-15-0.0500641j -8.34137e-15+0.187881j 8.35684e-16-0.00380304j 1.00905e-15-0.0573548j -2.42227e-15+0.00369615j -2.23455e-15+0.106208j -7.96726e-16-0.0287874j 
4.94204e-17+0.00462558j 3.67339e-17+0.00785809j -4.16069e-17-0.0072303j 2.85714e-16-0.00430307j 2.16949e-16+0.013993j 4.23073e-16+0.00377151j 1.70401e-16+0.000219871j -3.34981e-17+0.00862478j 1.42414e-16+0.0214589j -4.00272e-16+0.0109211j 3.51241e-16-0.0180429j 9.21862e-16-0.0222062j -4.37727e-16-0.00169418j 1.70198e-15-0.0236286j -8.3625e-16+0.00849645j 7.66683e-16-0.00110684j -1.21093e-15+0.0117299j -2.20618e-15-0.00247975j 8.89797e-16-0.00415125j 2.35937e-16+0.0010049j 2.45808e-16-0.0130678j -7.65775e-17+0.0127221j -1.31111e-17-0.0239977j -9.74381e-17+0.0327167j 4.57874e-16-0.0337104j -9.31739e-17-0.00712031j 1.16736e-15-0.0224956j -1.29361e-16+0.0216673j -6.69947e-16+0.0408896j 1.483e-15+0.0181664j 5.95033e-17-0.00429051j 7.84692e-16-0.00202722j 1.17278e-16-0.00975261j 5.53262e-15+0.0041376j -8.12553e-16+0.00259648j -4.58675e-16+0.0146797j -6.07488e-17+0.00101836j -4.88102e-17-0.0052119j 6.38377e-16-0.0176274j -2.58029e-13+0.013609j -9.76541e-15+0.0112136j -1.59527e-16-0.00544754j -4.26512e-16+0.0182092j 4.92256e-16+0.0115466j 6.54508e-16+0.00074306j -1.55822e-15-0.00493765j -2.42842e-16-0.0192702j 8.61056e-16-0.0281592j -1.03504e-15+0.0137668j -3.27336e-15-0.0248304j 1.13085e-15-0.019316j -4.29343e-16-0.0065301j 1.81512e-15+0.0163404j 6.54859e-16+0.0326009j 4.41098e-16-0.0280267j -3.26618e-16-0.0161051j 3.69708e-15-0.0592572j 4.97985e-16+0.00221722j 5.86534e-16-0.0573143j -5.84132e-15+0.07923j 4.33432e-16-0.0409682j -3.17317e-15-0.0367848j -8.57001e-16+0.162198j -6.21509e-15+0.00854228j -1.32552e-14-0.00277409j 2.03079e-15-0.0659547j -4.52878e-15+0.0268336j 3.1819e-15+0.128782j -9.88652e-15+0.00425171j 8.46409e-15-0.189737j -8.16981e-15-0.00959184j 1.89882e-15-0.014276j -3.47741e-14-0.0367518j 7.93783e-14-0.171087j -1.22342e-14-0.0283306j 3.95111e-15+0.0206269j -3.71453e-14+0.287644j 4.0062e-15-0.0276306j -6.50927e-15+0.243655j -3.42241e-14+0.239141j -7.96479e-14+0.127994j -5.7255e-15+0.113348j 2.63609e-14-0.086217j 4.43991e-15+0.0149068j 3.97392e-15+0.0204428j 1.20411e-14-0.180069j -1.89746e-13-0.19062j 9.0212e-15-0.0912023j -2.73673e-14-0.0710632j -2.6514e-13-0.200922j 5.40465e-15+0.0233453j 5.77899e-14-0.137689j -7.22143e-14+0.141618j 6.29348e-14-0.250392j 4.43012e-14-0.119473j 2.55387e-14-0.0119605j 2.90704e-14-0.013j 2.40469e-14-0.0562335j -1.53877e-13-0.300936j 2.11933e-14+0.0229068j -4.64754e-15-0.0150405j 5.29289e-15+0.0531552j 6.24858e-15-0.0282571j 2.24848e-14+0.0735906j -3.68689e-14-0.0907368j 4.62046e-15-0.205539j 5.97984e-14+0.102355j -1.83806e-14-0.0228637j -6.72985e-15-0.162634j 1.53815e-14+0.192062j 7.40161e-14-0.220052j -1.39689e-14+0.0282699j 3.71924e-13-0.0930681j -7.1254e-17-0.0478939j -1.33466e-15-0.0916667j 4.43439e-15-0.00485134j 4.66785e-15-0.115614j -6.258e-15+0.0247269j -1.0061e-14-0.0282091j -1.91705e-15-0.0216223j 5.01895e-15-0.0277999j 3.66167e-15-0.0802497j -2.63247e-15+0.108472j -1.08872e-15+0.0805485j 4.12752e-16-0.132153j -1.75961e-15+0.050703j 2.77712e-16-0.000969695j -1.4911e-15+0.0237858j -8.74091e-16-0.0743542j -5.34302e-16+0.0270836j 
1.4681e-16-0.000600716j 2.87965e-16-0.00392517j -3.10241e-16+0.00193139j 4.32088e-16-0.000518093j 1.02369e-15-0.00598218j 1.97876e-15-0.00624029j 7.90882e-16-0.0022416j 2.42141e-16-0.00271572j 3.37108e-15-0.0129064j -2.24509e-17-0.00157588j -1.87401e-15+0.00805459j 4.68582e-15-0.0167834j -9.3941e-16+0.00867037j 7.69404e-16-0.000930768j -2.09797e-15+0.00775594j 1.72903e-15-0.0106806j -3.7705e-15+0.0112928j -5.47665e-15-0.00724007j 4.97578e-15-0.0177364j 6.34179e-16-0.00392534j 1.30316e-15-0.00401672j -1.42934e-15+0.00424651j -1.3567e-15+0.00764526j 5.15654e-15-0.0185247j -2.34548e-15+0.00954151j 1.16905e-15-0.00527047j 2.9081e-15-0.00920125j 1.95867e-16-0.000943035j 9.75637e-16-0.00295003j 8.98036e-15-0.0326987j -1.10406e-14+0.0194891j 3.66151e-15-0.0140573j -1.08086e-15+0.00367839j -3.60823e-15-0.00374741j 5.53781e-16-0.000222077j 3.68277e-15-0.0114669j -2.65507e-15+0.00921404j 2.15608e-15-0.00470937j -5.48442e-15+0.0154555j 2.4516e-13-0.0128135j 1.1404e-14-0.00651772j 1.80897e-15-0.00122032j -1.0941e-15+0.00218529j 1.00827e-15-0.0062841j 8.63876e-16-0.00429181j 3.40859e-15-0.00736043j -1.09504e-15+0.00341059j 2.70363e-15-0.00768475j -8.17928e-16+0.00419356j -3.01585e-15+0.0174767j 1.97994e-15-0.00960002j -2.65791e-15+0.0115808j 8.05681e-15-0.0333413j 2.48568e-15-0.0109905j -7.24355e-17+0.00256512j -3.56971e-15+0.0127033j -4.48776e-15+0.0167726j -2.26079e-15+0.00971861j -3.97739e-15+0.0145807j 1.27061e-14-0.0375417j 3.28507e-15-0.0110247j -1.39775e-14+0.0545298j 3.11324e-15-0.0257612j -1.39706e-14+0.0851943j -6.02256e-14+0.212983j 2.31103e-14-0.0746925j -1.73887e-14+0.045032j 1.26865e-14-0.0608351j 8.91934e-15-0.00856907j 8.13474e-15-0.0124087j -1.11556e-14+0.0106276j 6.22366e-15-0.0108386j 7.33523e-14+0.110955j 1.57285e-13-0.22074j -7.64377e-14+0.0524222j 1.35143e-13-0.276008j 6.06385e-16-0.044666j 3.11896e-14-0.0648523j -3.87074e-14+0.221661j 7.3539e-14-0.24371j 3.83785e-14-0.0632273j 6.31456e-14-0.144855j 6.86964e-14-0.139818j -2.81143e-14+0.122209j -7.22793e-15-0.0204861j 3.55284e-14-0.1693j 1.43975e-13+0.128282j 8.46556e-15-0.0130432j 2.87366e-15+0.032468j 2.56198e-14+0.0474537j 2.22928e-14+0.0297183j 9.70735e-14-0.16954j -3.21435e-13+0.324557j -6.69293e-14+0.0908796j -7.08397e-15+0.00415005j 3.24665e-15+0.102358j -4.46111e-14+0.103045j -1.83365e-15-0.011262j 4.68286e-14+0.0882231j 5.45644e-14-0.183296j -1.33631e-14+0.0582708j -2.52848e-14+0.204982j 2.31471e-14-0.0814858j 2.96473e-14-0.100301j 5.11224e-14-0.0782942j 5.24143e-14-0.12343j 1.20598e-15-0.339094j -1.65095e-14+0.0178027j 4.30209e-14-0.0570396j 1.52328e-14-0.055003j 5.40397e-14-0.0793445j -7.50245e-14+0.251901j 1.0358e-13-0.0261071j 4.62635e-15+0.00751358j -2.15813e-14+0.0861965j 2.12894e-14-0.0787119j -4.87784e-15-0.00151509j -1.66366e-14+0.0414747j -5.84449e-14+0.192421j -2.42623e-14+0.0529883j 2.70585e-14-0.112741j 1.57133e-14-0.0295066j -4.77879e-17+0.00265741j 4.01078e-15-0.0193134j -1.85365e-14+0.0675916j -1.0587e-15+0.00911958j 2.96113e-15-0.0186928j -2.71048e-15+0.00557118j -9.471e-15+0.0375284j 1.81357e-15-0.0112635j 
-2.79693e-17+0.00530025j -4.09663e-17-0.00581208j 9.37813e-17-0.00392067j 1.13659e-16+0.00546453j -1.11021e-16+0.00628121j -4.89737e-16+0.0110734j -1.57173e-16+0.00447027j -1.60731e-17-0.000209918j -1.00157e-15+0.0149111j -4.53085e-16-0.00596585j 7.33303e-16-0.00205122j -8.86612e-16-0.0145091j 5.83017e-16+0.000823489j 7.66756e-16-0.0150403j 1.13328e-16+0.00522848j -1.98435e-16+0.00132743j 1.10207e-16+0.00887564j 2.8646e-16+0.000849003j -7.153e-16-0.00393388j -2.18094e-16-0.00801432j -1.50141e-16-0.00987297j 1.53918e-16-0.00049573j 6.41648e-16-0.00657037j -1.96865e-15+0.0253521j 1.0965e-15-0.0254468j -3.83721e-16-0.0120944j -1.12356e-16-0.0119333j -7.07248e-17+0.0284906j -1.11721e-15+0.0319144j -2.40624e-15+0.0128819j 8.2904e-15-0.0294215j 1.88628e-16+0.0124029j 1.2198e-16-0.00799167j 6.8813e-15+0.0058306j -7.20997e-16+0.0011003j -1.26622e-15+0.0101869j 5.76626e-16-0.00503006j -1.09276e-15-0.000248093j 2.74502e-15-0.0199459j -3.31777e-13+0.0174724j -1.38664e-14+0.0122402j -1.10303e-15+0.00119076j 7.1917e-17-0.000168942j -6.93484e-16+0.00674927j 4.01405e-17+0.00162974j -3.21877e-15+0.00857653j 1.39162e-15-0.0181179j -1.77677e-16-0.0151024j -5.17294e-16+0.0110508j -1.31667e-15-0.0285015j 5.97022e-16-0.0259778j 6.82196e-16+0.00539639j -1.49634e-15+0.0121525j -4.20615e-16+0.0325209j 7.08477e-16-0.00372619j 9.04838e-16-0.0175365j 4.54392e-15-0.0283975j 1.14924e-15+0.0108756j 1.36906e-15-0.0443784j -6.79107e-15+0.042757j -4.34335e-16-0.031999j 2.87229e-15-0.0382246j -1.50054e-15+0.102314j -2.52349e-16-0.0346304j 1.21931e-14-0.0823992j -6.57705e-15-0.0175349j 2.78254e-15-0.0380523j -2.49539e-15+0.0816414j -1.17239e-14+0.00918501j 1.33254e-15-0.128657j 1.08244e-14-0.0838937j -1.28789e-14+0.0198732j -1.25859e-13-0.141134j -5.06366e-14+0.0682396j -3.11371e-15-0.248691j 2.87696e-14-0.273828j 8.91351e-15-0.132961j -6.13967e-15+0.11383j 1.98744e-14-0.0066429j -1.97003e-14+0.0926847j -2.13466e-14+0.0384198j -1.30416e-14+0.0319567j -1.40126e-14+0.0428195j 8.55337e-16-0.0914961j -7.89008e-15-0.0335388j -9.93614e-15-0.00834315j 3.05399e-13+0.28874j -2.69558e-15+0.00364567j 1.2732e-14+0.151604j 8.94467e-14+0.0588479j -1.82732e-14+0.274043j -4.35469e-14-0.0102418j 4.97817e-14-0.0362266j -2.55798e-14+0.0482931j -1.64182e-14+0.116434j 1.35512e-14+0.302527j -1.11171e-14-0.00855768j 8.73624e-15-0.0325189j 3.9993e-14+0.0883767j -5.32843e-15-0.0870638j 7.58129e-15+0.0522101j 1.03722e-14-0.0317579j 4.26956e-15+0.00654568j -1.77859e-15+0.287651j 3.92952e-14+0.228566j -3.44917e-15+0.0367243j -8.34425e-14-0.186689j 5.93312e-15-0.0666758j 1.94931e-14+0.160797j 8.7058e-15+0.123815j 3.98788e-14-0.140039j 1.98139e-14-0.0803947j 7.9618e-13-0.198775j -1.00994e-15+0.094837j 5.8923e-15-0.0770388j -2.93371e-15+0.0280953j 7.73571e-15-0.223798j -1.5262e-15-0.0107498j 1.26588e-14-0.0362723j 6.15313e-15-0.0358519j -3.23075e-15+0.0653236j -2.81343e-15+0.0725282j -2.41676e-15+0.112288j -3.10328e-15+0.0236525j 6.43111e-15-0.116414j -1.0861e-15+0.068602j -1.00411e-15-0.0452004j -6.33957e-16-0.0221416j 2.69311e-15-0.0569317j -1.28906e-15-0.0121336j 
2.76994e-17-0.0027838j -5.3298e-17-0.00476462j -1.62206e-18+0.00173013j 1.47038e-16-0.013623j -2.23004e-16-0.019939j 1.14256e-16-0.00719582j 4.55205e-17-0.00106654j -1.16987e-17-0.00717568j -1.78977e-16-0.00118979j -1.22944e-16+0.0424718j 4.88771e-16-0.0167171j -7.84358e-19-0.00436392j 5.45389e-16+0.00449905j -6.4917e-16+0.0132082j 2.59137e-16+0.00231043j -1.47293e-15-0.011376j -1.34878e-16-0.00264185j -8.64955e-15-0.0087943j 3.59199e-17-0.0114995j -1.32671e-16+0.0130743j -2.03807e-16+0.0109644j 1.33951e-16+0.00609453j 3.33181e-16-0.0327034j -2.19269e-16+0.0141253j 3.93263e-16-0.000880206j -1.331e-16-0.000777277j 1.87644e-17-0.0157071j -2.10604e-16-0.0448659j 1.17545e-16+0.0341524j 4.15912e-17+0.006012j -3.20785e-15+0.0162022j -1.11253e-15-0.0152694j 4.31075e-16-0.0107536j 1.38916e-14+0.00999868j -4.46633e-16-0.00382694j -2.21572e-16+0.00709854j 7.4452e-16+0.0137483j 1.15224e-15+0.017834j -3.37392e-16-0.000222188j 5.5082e-16+0.00024515j 2.3902e-16-0.00871373j 9.37306e-16-0.00933731j -5.65882e-16+0.0270427j 1.19647e-15+0.0121877j 2.33273e-16+0.00420532j -1.00949e-15+3.30115e-06j -6.6879e-16-0.00807773j 9.45011e-17+0.0114436j -1.31712e-16+0.000564088j -5.60535e-17-0.00437128j -4.8365e-16-0.000992352j 1.8373e-16-0.00544717j -6.79345e-16-0.0222544j -7.07924e-16-0.0279489j 2.52966e-17-0.0554374j -3.54285e-17-0.00292576j 3.8587e-15-0.0665239j -6.82177e-16-0.0165172j 1.13407e-15+0.00500478j -9.43158e-15+0.117736j -1.85559e-15-0.00503943j -1.04706e-15+0.0803083j -2.48444e-15+0.00479743j 3.30289e-15+0.0202707j -5.88126e-17+0.0276571j 4.35724e-15+0.108037j 6.29106e-15+0.0172094j 4.48515e-16+0.0822426j -2.50424e-14+0.024467j 1.05475e-15+0.0556436j -8.74406e-15+0.0763116j 4.40106e-15-0.0146673j -5.28906e-14-0.0593692j 1.8898e-14-0.0433966j -1.5218e-15-0.00353069j -6.85137e-16+0.00089216j 3.52247e-15-0.0219604j 4.58603e-16-0.0369923j -1.32964e-15-0.0240547j 2.35964e-15-0.0560574j 5.25756e-15+0.0132285j -1.32049e-14+0.101476j 9.25474e-15-0.0332916j 2.50403e-15+0.0396352j -1.47522e-15+9.02015e-05j -1.19636e-15+0.0972539j 3.60183e-14+0.0372219j 8.22819e-16+0.0120282j 3.20041e-15+0.0274177j -9.9645e-15-0.00526809j 3.65217e-15-0.0357702j -4.64517e-15+0.026178j -4.53934e-14+0.0668494j -9.06432e-16-0.000926126j -1.9108e-15-0.0174193j 5.56224e-15-0.006766j 7.13246e-15-0.0507145j 8.35684e-15-0.00414234j 9.23739e-15+0.0192445j -1.10474e-15-0.0143756j 3.82027e-15-0.0333674j 5.01284e-15+0.0220513j -4.25792e-15+0.0428838j -6.69065e-15-0.0146526j 2.34361e-14+0.0857913j 2.28901e-15+0.026827j -3.02535e-15+0.00599733j 7.38449e-15+0.0601545j -8.65525e-16-0.0330565j -3.09551e-15-0.0127237j -1.67886e-15+0.0107452j 4.30971e-16+0.00759351j -4.41726e-14+0.0113651j 3.89645e-16-0.0864601j 5.90945e-16+0.0151188j 6.70443e-16-0.167775j -2.99923e-15+0.013798j 3.6969e-15-0.0831953j 1.53396e-15-0.0145608j -1.18959e-15+0.0311229j -1.43244e-15-0.0232289j 7.77054e-17+0.00573205j -5.63041e-16-0.00415766j -2.59166e-16+0.141829j 1.31827e-15+0.0191583j -8.79024e-17+0.0051483j -6.42246e-17+0.0187891j 1.07742e-16+0.0957449j 9.80114e-16-0.00830776j -1.95966e-16+0.0640155j 
-1.01564e-16-0.00394013j 1.27478e-16+0.00273248j 5.91893e-17+0.001937j -3.51223e-16-0.0157192j 4.26657e-16+0.00640739j -1.1584e-16-0.00898239j -1.40323e-16-0.0043479j 1.33084e-16+0.00393114j 4.62363e-16+0.0222783j 1.90481e-16+0.0193623j -7.9314e-17-0.0275927j -1.36229e-16-0.00208777j -1.6593e-16-0.000878476j 2.39127e-16-0.00867391j -2.66199e-16-0.00198806j 5.82168e-16+0.00175964j 1.0425e-16-0.000818288j -5.07343e-16-0.000772383j 1.7167e-17+0.00329381j 3.17572e-16+0.00847137j -1.76655e-16+0.0036868j 7.88376e-16+0.0140241j -4.31196e-16-0.0233761j 2.99404e-16+0.0270802j -4.73746e-16-0.0277204j 2.05877e-16+0.0114803j 6.63617e-17-0.00741942j 4.02015e-16+0.00271002j -7.33777e-18+0.0173852j 7.45909e-16+0.0202201j -2.23524e-15+0.0115836j -6.05729e-16-0.010503j -5.63534e-16-0.0197454j -8.86289e-15-0.00618347j 9.60974e-17+0.00629177j -2.8448e-16+0.00925226j 5.61147e-16+0.00698421j -5.48428e-16-0.00740149j 2.40807e-16-0.00848387j -8.89831e-14+0.00462567j -2.72451e-15+0.00544024j 4.86941e-17-0.00980503j 3.83406e-16+0.0229548j 1.37966e-15+0.0121711j 6.62922e-16+0.00235203j -1.83526e-15-0.000926341j -1.07831e-15-0.0168118j 9.85918e-18-0.00935858j 1.27525e-16+0.0109307j 6.56305e-16+0.0027536j 4.93876e-16+0.00985446j -5.54732e-16-0.0210759j 1.20141e-15+0.0177569j 9.87305e-16+0.0138102j -7.81743e-16-0.0350295j -1.6607e-16-0.0080479j 1.90057e-15-0.0544863j 1.05601e-15-0.000191664j -1.98253e-15-0.0682368j -4.46195e-15+0.0586215j -3.90833e-16-0.00622533j -2.60752e-15-0.0308342j 4.22729e-16+0.0493598j 7.4088e-15+0.0505841j -2.38733e-16-2.74418e-05j 5.39114e-16+0.0465394j -3.45889e-15-0.0746283j -8.53166e-16+0.00947492j -2.23252e-14+0.0215603j 1.94149e-15-0.0581779j 9.01197e-16+0.0440233j 2.7912e-15+0.101056j 4.50815e-14+0.0456486j 6.70592e-15-0.0121927j -1.95757e-15+0.0399773j 4.43286e-15+0.00651718j 3.3985e-15-0.034049j 4.03331e-15+0.0600629j -2.69047e-15-0.0104976j -2.15011e-15+0.0124754j -7.28026e-15+0.0209227j 2.91794e-15-0.015791j -6.27802e-16+0.0219807j 7.24464e-15+0.0226791j -7.73138e-15-0.0384961j 7.58276e-17+0.0219479j -2.58768e-14-0.0223413j -3.10519e-15-0.00488219j 1.1348e-14+0.035742j 5.66897e-14+0.0429224j 5.99261e-15-0.0249872j 7.71799e-15+0.00131235j -3.11266e-14+0.0373795j -2.66172e-15+0.0464934j -8.38437e-15-0.0701222j -2.57368e-15-0.00755397j -4.37362e-15-0.0049423j -4.16464e-15+0.0107312j 3.99518e-15+0.0125442j 7.1618e-15+0.0746821j 4.72716e-15-0.00459782j 1.41361e-14+0.0288785j -4.7873e-16+0.0151542j 7.22892e-15+0.0554024j -8.56749e-15-0.000672766j -3.79618e-15-0.0850123j 1.12929e-14+0.0379353j -7.57101e-16-0.0498694j 1.95495e-15+0.0365629j -3.07733e-15-0.0417144j -1.14271e-14+0.0358271j -1.02873e-15+0.0238193j 2.41565e-14-0.00629709j -2.94508e-15-0.0682274j -1.9617e-15-0.0800047j 1.38176e-15-0.0174469j -8.40419e-18-0.0290343j 1.08354e-15+0.0172771j -7.34712e-16-0.0335957j 1.04971e-15-0.0218354j -1.33716e-15-0.0101475j -2.77932e-15-0.0878096j 3.18387e-17+0.0299022j 1.1391e-15+0.0897381j -9.60044e-16-0.0882143j -3.71832e-16+0.0105009j 8.46474e-16+0.0305318j 1.93779e-16+0.0401917j -1.48699e-15-0.0575915j 5.07235e-16+0.0414633j 
