0.0616415+1.28412e-16j 0.0683607-1.17782e-16j 0.180433+5.01145e-16j 0.207893-2.03165e-15j 0.355914+8.04529e-16j 0.0701705+2.67211e-15j 0.169365+2.23758e-15j -0.0886085+7.49797e-15j -0.00346339-7.74425e-15j -0.247264+3.84447e-15j 0.0178323+3.59291e-15j 0.487791-6.341e-15j -0.0701602+1.55658e-14j -0.114896-4.86175e-15j -0.0283883+1.78024e-13j -0.0228935-1.80655e-15j 0.184936+2.55524e-16j 0.0742257-6.20064e-15j -0.269076-2.49526e-15j 0.210793-4.68158e-15j -0.0276224+3.33749e-16j 0.178259-4.70837e-15j 0.385589-6.59255e-15j 0.284578+1.60507e-14j 0.0150886-1.44941e-16j -0.0231086+8.82015e-17j -0.0381381-3.15373e-16j 0.0107671-5.80364e-16j -0.0106782-4.14272e-17j 0.00180061-8.15991e-16j -0.00938024-1.0725e-16j -0.0200654-1.37421e-16j 0.00221872+1.60028e-15j -0.00925916+2.30065e-16j -0.00208938+1.70275e-17j -0.00217675+1.39033e-16j -0.000791652+2.09666e-17j 0.00550184-4.62349e-15j -0.00806498-2.48319e-16j -0.00475966+1.52172e-16j 0.00409303+3.75432e-16j 0.00511227-1.76706e-16j 0.000729046+9.49853e-17j -0.00157823-7.08781e-16j -0.00537335-3.15528e-15j 0.00445062-2.42002e-16j -0.000727694+9.91066e-16j -0.0220407-5.3199e-15j 0.00690336+1.22209e-14j -0.00417029-8.73771e-17j 0.0135365-2.14174e-16j -0.0017721-3.10241e-16j -0.0154147-1.07155e-15j 0.0147614+9.95128e-16j 0.0295773+2.00147e-17j -0.00775454-9.39483e-16j 0.0231206+1.05488e-17j 0.00569748+2.55265e-16j -0.0048796-1.8421e-15j 0.00340136+2.69211e-17j 0.00867529+1.58382e-16j 0.00342652+4.96012e-16j -0.000944287+1.02572e-16j -0.00336201-5.66621e-17j -0.00273686+5.71673e-18j -0.00831534-2.35629e-16j -0.00133933+2.26e-16j 0.012751+1.1964e-15j -0.00438573-4.19869e-17j -0.0037858+5.91058e-16j 0.00168935+1.07188e-16j -0.00598902-3.69963e-16j 0.00678546+1.48967e-14j -0.00214753+1.95541e-15j 1.69769e-05-3.47954e-16j 0.00310919+1.44605e-15j -0.00536004-1.04151e-14j 0.00188848+1.33159e-15j 0.00257078+7.54716e-16j -0.00751059-7.81299e-16j -0.00353167+3.78878e-16j 0.00528829+1.11405e-15j -0.00615494-1.82422e-15j 0.000784505-2.10681e-16j 0.00197391-2.95537e-16j -0.00310333-9.36636e-17j -0.00120011-1.87368e-16j -0.00391356-2.38818e-16j -0.00127444-7.90845e-16j -0.00511971-6.03699e-15j -0.00687243+2.88719e-16j -0.00597553-3.54902e-16j 0.00397844-1.85138e-16j 0.00340997+2.03766e-16j 0.00330374-5.27822e-16j -0.00242185+4.53423e-16j -0.00194885+2.95428e-16j -4.6003e-05+2.33782e-16j -0.00716738-1.90037e-16j -0.0022252+3.41024e-16j -0.000100165-2.49783e-16j 0.00237401+9.7919e-16j 0.00701582-1.52879e-16j 0.00281744+1.85624e-16j -0.00241766-8.62777e-16j -0.000357427-1.1396e-16j -0.00670039-7.53534e-16j -0.00787586+2.395e-15j 0.005911-9.55114e-15j -0.00459129-3.98037e-16j 0.000600207-5.16728e-16j 0.00362702-2.1465e-16j 0.00481338+4.18468e-16j 0.000631249+5.65479e-16j -0.000432813+1.72363e-16j -0.00109055-1.61931e-16j 0.00288783-5.98689e-17j 0.00233407+9.09063e-17j 0.00621941+5.05867e-16j 0.00864993+2.29859e-16j 0.0120593+7.24927e-16j -0.0017998-3.36327e-16j -0.00658919+7.81825e-17j 0.00949756+6.37201e-17j -0.000129582+9.85953e-17j -0.0106234-4.42263e-17j 0.00957871+1.50567e-16j -0.0100645+3.80536e-17j -0.00252102-1.71144e-16j 0.0103026-5.6154e-18j -0.00944338-1.77259e-16j 0.0108802-2.38221e-16j 0.015615-5.79485e-18j 0.00976503+1.97511e-17j 0.0165288-7.1546e-17j 0.0112464+1.38026e-16j 
-0.145912-1.20361e-15j -0.138314+1.19046e-15j -0.0668714+7.11567e-17j -0.0163503+5.18881e-17j -0.00517592-8.38643e-17j -0.0206801-1.07612e-15j -0.0210637-8.62631e-17j -0.00930225-1.77671e-15j -0.0413596+8.071e-16j -0.0355162-2.33925e-16j 0.0266524-4.26494e-16j 0.00605858+3.83444e-16j 0.0126468-4.17382e-15j -0.03784+6.8808e-16j 0.0110572-6.78224e-14j -0.029422-4.35763e-16j -0.0211891+2.0761e-16j -0.0101654-3.83211e-16j 0.00101602-3.559e-16j -0.00596359-1.04226e-15j 0.0509199+4.02101e-16j -0.0234391-5.1415e-17j 0.0895205-2.321e-15j 0.0822279+7.01314e-15j -0.0180902+3.86216e-16j -0.0907768-1.10185e-16j -0.170685-5.40766e-16j -0.0218157+1.07944e-15j -0.218447-1.63761e-16j 0.217197-6.52681e-14j 0.0753995+1.16998e-15j -0.156846+7.83956e-15j -0.262093-9.47149e-14j -0.0931791+2.82755e-15j -0.0749132+6.8068e-15j 0.220273+6.58921e-15j -0.124737+5.80456e-15j -0.278427+2.32629e-13j 0.117549-1.14939e-14j -0.173556+2.19835e-14j 0.197112-2.72001e-14j -0.253264+1.30575e-14j -0.0101866-3.21569e-15j 0.161342+8.59811e-14j 0.118863+7.03598e-14j 0.102012+3.92188e-15j 0.0413585+7.94306e-15j 0.0967165+4.11625e-14j -0.0883179-9.46375e-14j 0.127369-3.52205e-15j -0.168854+2.91843e-15j 0.195839+4.07916e-15j 0.0638416-1.67577e-15j 0.0270581-6.44498e-16j -0.331252-3.83733e-15j 0.153343+1.11494e-14j -0.211866+8.67539e-16j 0.00916342+1.09886e-15j 0.0618521+1.98584e-14j 0.000177854+1.86838e-15j 0.0309597-1.77006e-15j -0.0265383-4.87556e-15j -0.0153971+4.86494e-17j -0.00410632-1.35345e-18j -0.00215893-2.879e-17j -0.00430235-6.47741e-16j 0.00437557-8.99225e-17j -0.0184604-2.39003e-15j 0.0207607-1.26442e-15j 0.0151477-4.63302e-16j -0.0142074-1.99827e-16j 0.0229388+1.62018e-15j -0.0202628-4.4977e-14j 0.0107018-1.13151e-14j -0.0099611-1.1448e-16j 0.00515746+2.6224e-15j 0.0164294+3.24937e-14j -0.00541084-3.08044e-15j -0.0102583-2.05644e-15j -0.0122438+2.18794e-16j 0.0095388-9.09551e-16j -0.015515-2.77869e-15j 0.0135777+3.71324e-15j 0.00979335+1.82113e-15j -0.00199227+1.50743e-15j 0.00638069+1.04796e-16j 0.000985099-7.80946e-16j 0.00621868+9.41658e-16j 0.0181908+1.60752e-15j 0.00312643+6.54724e-15j 0.0163259-1.39405e-15j 0.0116239+8.45438e-16j -0.00621779+1.40025e-15j -0.00605593+2.32595e-16j -0.0261837+1.49857e-15j 0.00578493-2.54087e-15j -0.00376034-1.05058e-15j 0.00162559+1.22786e-15j 0.0161218+5.96892e-16j 0.0076543-5.20629e-16j -0.0142516-2.38539e-16j -0.0103279-7.07284e-16j -0.00299557-1.2135e-15j 0.00670029+1.01408e-15j 0.0109063+5.73742e-15j 0.000217822+2.35216e-16j 0.0295731+4.38076e-15j 0.0020975-4.92175e-15j -0.0137693+1.64952e-14j 0.0227176+4.75579e-16j -0.00835248+1.20353e-15j -0.014283+1.46215e-15j -0.00694227-4.18534e-16j -0.00327721-6.93893e-16j 0.00914634-7.21709e-16j -0.02629-3.3881e-15j -0.0151319-3.6193e-16j -0.0127963-9.16607e-16j 0.000359513+2.54934e-16j 0.00195558-2.91947e-16j -0.0340328-1.91028e-15j 0.0122716+1.03916e-16j 0.0406514-3.61548e-17j 0.00273313-3.53887e-16j -0.00741507-3.3763e-16j 0.00422849+6.96896e-17j 0.00268679+7.45999e-17j 0.0723351+3.09802e-17j 0.0215297+5.69434e-16j -0.021967+9.43905e-17j -0.000973613-3.30238e-16j -0.0169821-1.76404e-16j -0.0603604-2.27147e-17j -0.0116589-6.71499e-17j -0.107719-1.22634e-17j -0.0591469+1.14872e-16j 
0.00257795-3.41358e-15j 0.0736465+3.22225e-15j -0.036965+4.83951e-16j 0.0842608-1.12158e-15j -0.0237306+8.53856e-17j -0.0528615-2.35009e-15j 0.017619-5.42519e-16j 0.0117535-1.67894e-16j 0.0119143+1.91424e-16j 0.007915-2.93301e-17j -0.00953789-8.26724e-18j 0.00303021-1.32547e-16j -0.0111822+1.5512e-15j -0.0165766-1.41593e-15j -0.0115012+7.16855e-14j 0.0214784+1.0701e-15j 0.0175089-2.28272e-16j 0.0166017+3.60366e-16j -0.000550983-3.63617e-16j -0.0394733+1.19935e-15j 0.00538692-2.42008e-16j 0.00753267+8.50885e-17j 0.0168359+3.91627e-15j -0.0607496-1.04104e-14j -0.114759-8.18398e-17j 0.015397-3.67191e-16j -0.142447-4.81921e-16j -0.0923894+3.48276e-15j 0.218356+1.28983e-16j 0.179778-5.24138e-14j 0.147322-3.6534e-15j 0.259029+2.63906e-15j -0.095455-4.49436e-14j -0.295086+4.14669e-15j 0.14209-7.33919e-15j 0.0902048+1.38341e-14j 0.237639-3.333e-15j 0.146272-1.21621e-13j 0.0583568-7.69763e-15j 0.0596474+1.20913e-14j 0.365015-1.77284e-14j -0.0211287+1.54322e-14j 0.0738813+1.91953e-15j -0.294639-1.6327e-13j 0.170023+9.8102e-14j 0.0158152-1.46464e-14j -0.128515-3.63064e-14j -0.0830204+6.12047e-14j -0.22334-1.69892e-13j -0.117191-1.75903e-15j -0.293598+1.88924e-15j 0.130246+8.25842e-17j -0.181868-8.59736e-15j -0.0118167+7.6998e-15j 0.165077-4.50717e-15j 0.114772-3.27666e-15j 0.106063-7.46224e-16j 0.00515545-2.86092e-16j 0.00571507+3.81681e-15j 0.00470596-2.20103e-15j -0.0236434+8.33709e-16j 0.00309053+1.89695e-15j -0.0483125-8.98063e-16j -0.0437952-1.52939e-16j 0.0208063-7.25998e-16j 0.0118519+1.01162e-15j -0.0200814+3.27067e-16j 0.0140237+1.60739e-15j 0.00248969-7.16982e-16j 0.0076484-9.46854e-16j 0.00529693+2.97064e-16j -0.012412-8.50554e-16j -0.00639247-1.46283e-14j 0.00147978-1.94206e-15j -0.00276454+3.72712e-16j -0.00310118-3.27187e-16j -0.0103616-1.89843e-14j -0.00272661+2.933e-15j -0.00674592-2.04328e-15j -0.0106373-2.93827e-17j -0.00175879+7.72678e-16j 0.00620937+1.43212e-15j -0.00650595-2.57081e-15j 0.00306761-1.23353e-16j -0.00145707-5.42102e-16j 0.00362864-9.46241e-16j -0.0046814-1.25029e-16j 0.0079852+9.73953e-16j -0.00823408+5.1308e-16j 0.00485144+4.95841e-15j -0.00248112-1.05897e-16j -0.00447558+7.3266e-17j -0.00801899+4.74427e-16j 0.00179099-1.98756e-16j 0.0054341+1.29867e-16j 0.0097918-3.02252e-15j -0.0051449+1.37731e-16j 0.00397083+1.96818e-15j -0.00878545+3.07935e-16j -0.00884436+7.77068e-16j -0.00340288-4.32385e-17j -0.00340564+1.81011e-15j 0.0164606-1.77785e-15j -0.00906686+4.07189e-16j 0.00145234+4.31466e-16j -0.00358137+4.78946e-16j -0.00657651-1.55206e-15j 0.0119194+2.44869e-15j 0.00864844-6.96146e-15j -0.013236+5.08435e-16j 0.00171549+1.54086e-15j -0.0158005+2.39481e-15j 0.0089361+1.04192e-15j 0.00907553+9.17343e-16j 4.41606e-05-2.24152e-16j -0.00436948-9.59843e-16j 0.00180333+1.71886e-16j 0.007475+5.42704e-16j -0.00625095-9.20903e-16j 0.0218497+5.86881e-16j 0.0238783+2.00684e-15j -0.0158602-3.20314e-16j 0.013194+5.18073e-17j 0.0134591-1.64296e-16j 0.00752039+1.56176e-16j -0.0137183-1.19393e-16j -0.0388369-7.08032e-16j 0.00676375-1.22798e-17j 0.00848476+2.19021e-16j 0.0491391+1.96526e-16j -0.00320343+6.00208e-18j 0.0134367+4.60772e-17j -0.0193162-1.9621e-17j 0.0531038+1.21594e-16j 0.0174228-1.37112e-15j 0.0447709+2.60382e-15j 
-0.178642-1.22365e-15j -0.148531+1.64129e-15j 0.0164437+6.15405e-16j 0.0368405-7.63171e-16j 0.0412442+3.6953e-16j -0.0334621-1.58075e-15j 0.0261719+3.44743e-16j 0.00193429-1.97685e-15j -0.0515579+1.93377e-15j -0.0693029-1.07578e-15j 0.0285907-2.63013e-16j -0.00340181-4.63072e-16j -0.00853818+6.98036e-16j -0.0362874+2.40559e-16j -0.00914817+5.72204e-14j -0.0354658+4.46556e-16j -0.0241277-1.90634e-17j -0.00454502+6.04795e-16j 0.0246845+7.57181e-17j -0.0165696+6.05865e-16j 0.0134912+1.6455e-16j -0.0160646+7.34073e-16j 0.00945915-5.51375e-17j -0.00510651-9.32473e-16j -0.0112815+4.12803e-16j 0.033617-5.28079e-16j -0.0147196+6.90868e-17j -0.0355109+2.25512e-15j -0.0384746+3.73376e-16j 0.0257868-7.62964e-15j 0.00451641+2.41726e-16j 0.0368368-1.45852e-16j -0.0134997-7.24207e-15j 0.0389079-6.29655e-16j -0.00333617-7.95544e-16j -0.0128739+4.46897e-16j 0.0427418-1.46146e-15j 0.0506725-4.194e-14j -0.0183422+2.97247e-15j 0.0594634-5.47732e-15j -0.026987+6.5962e-15j 0.0716448-2.27142e-15j 0.00583488+3.10806e-15j -0.0721771-4.10563e-14j 0.0164767+1.18353e-14j -0.124885+2.5711e-15j 0.0362945+5.08701e-16j 0.057051+4.50505e-15j -0.00201242-1.71848e-14j -0.0322295+2.8195e-15j 0.10823-3.22426e-15j -0.0141093+3.19703e-16j -0.0513793+4.56089e-15j -0.152066-2.53565e-15j 0.0940549+1.81179e-15j -0.0908185-3.7156e-15j 0.163997-1.1956e-17j -0.0337726-1.20484e-15j -0.162258-5.54952e-14j -0.0257768+2.65805e-15j -0.015396+1.09569e-15j -0.0616898-9.39055e-15j -0.0380744+4.37558e-16j 0.126739+6.10972e-16j 0.0977153-3.22738e-15j -0.00732225+2.31153e-16j -0.0939994-7.66293e-16j 0.0325671+6.05997e-15j -0.151414+1.10629e-14j -0.0671309+4.82191e-15j 0.0335967+2.9512e-15j -0.0304447-4.96647e-16j -0.139697-3.08737e-13j 0.121011-1.26686e-13j -0.0152957-3.90768e-15j 0.135729+4.9695e-14j 0.133882+2.46281e-13j 0.0666633-3.23797e-14j 0.0670342+1.75194e-14j -0.029047-1.23721e-14j 0.148931+2.76535e-15j 0.0557079+1.51825e-15j 0.0466714-6.00825e-15j 0.0897317+1.65919e-14j -0.0220325+9.52408e-15j 0.0876519-1.05027e-14j -0.0850527-1.13254e-14j -0.0396809-3.62803e-15j 0.0358048-6.83005e-15j -0.0665474-6.74091e-14j -0.00607636+9.64383e-16j 0.03601+9.66938e-16j 0.0625968+1.05063e-14j 0.102893+2.09111e-14j -0.167391-2.07321e-15j -0.0464369+1.43897e-14j -0.0383285-5.74507e-15j 0.0240166+1.02559e-14j 0.101216+1.27238e-15j -0.0141077-7.75377e-15j -0.0639377-1.87421e-15j -0.134921-7.27129e-15j -0.0156296-2.249e-14j 0.0901528+1.62717e-14j 0.130611+8.28868e-14j 0.0353574+3.45782e-15j 0.0363606+4.28451e-16j -0.0381887-2.18962e-14j -0.0777762+8.16471e-14j 0.0962272+3.81374e-15j -0.0870039+1.09e-14j -0.0821463+1.30032e-14j -0.0319817-6.61916e-18j -0.0179922+1.48606e-15j -0.0585953-8.14517e-15j -0.194222-3.1195e-14j 0.0564411-2.60878e-15j -0.0924071-7.98053e-15j 0.0691337+5.97936e-15j 0.0716584-7.30664e-16j -0.119854-5.73148e-15j -0.00872192+2.4425e-15j 0.0852398-1.72358e-15j 0.0467794-6.83835e-16j -0.0468338-5.47519e-16j 0.0603035+3.89879e-16j 0.0940036+1.14145e-15j 0.193832-5.85591e-16j 0.063602+1.38834e-15j 0.0262886-2.21191e-16j -0.123753-1.43133e-15j -0.0207923-5.73417e-16j -0.0674473+3.21763e-16j 0.0910325-1.38345e-15j -0.271103+1.4876e-15j -0.149907-5.1822e-16j 
0.0530474+5.86722e-15j -0.134366-3.53272e-15j 0.0516983-2.63361e-15j -0.0584645+4.12556e-15j 0.0134411-1.92157e-16j 0.0318424-6.70969e-16j 0.0132506-9.12848e-17j -0.0144152-9.93585e-17j -0.0204049+9.44827e-16j 0.009279-1.09958e-15j 0.00559104-1.63711e-16j 0.0125292-4.4251e-16j 0.0131554-3.28144e-15j 0.00085098+3.72554e-16j 0.0191962-1.19863e-13j -0.00479066-5.01591e-16j -0.0055835+2.01108e-16j -0.00401013+8.20838e-16j 0.00275792+4.91639e-16j 0.0199941-1.71546e-15j 0.018418-7.10496e-16j 0.0230823-1.59734e-15j -0.0428111-1.23184e-15j 0.0261319+5.50009e-15j 0.113872-5.94422e-15j -0.023053+1.57618e-15j 0.044592-2.49522e-15j 0.0621489-5.67943e-15j -0.0151817-4.71517e-17j -0.00612868+2.9011e-15j 0.00413142-3.47328e-16j 0.0419505-2.24383e-15j 0.0168439+4.29179e-15j -0.0123109+1.26471e-15j -0.0218887+2.34654e-15j -0.00127361+1.67006e-16j 0.00700141+2.21938e-17j 0.0149902-1.33626e-14j -0.0175997-4.36666e-16j 0.00433116+1.56162e-15j 0.0435909-3.81001e-15j 0.017526+1.42166e-15j 0.0135869+1.9018e-15j 0.0216075+1.15158e-14j 0.0411605+2.28977e-14j -0.0100781-1.36871e-15j 0.0280915+7.61311e-15j -0.0790797-8.88049e-15j 0.00237395+2.81174e-14j -0.0580059+1.34211e-15j -0.0761497+4.78382e-15j 0.0860342-2.4648e-15j 0.0505374+4.65716e-15j -0.121716+1.44827e-15j 0.085454-6.94501e-15j 0.135261-7.74916e-15j 0.0761438-4.73818e-15j 0.145919-4.1375e-15j 0.0642302+1.95431e-14j -0.00857813-4.28203e-16j -0.0433213-2.85145e-16j 0.03844+4.97024e-15j -0.151101+5.56406e-15j -0.0668326+3.32111e-15j -0.0535934+3.75952e-15j -0.0563431-3.81724e-15j 0.102239-7.1736e-15j -0.096459-2.65008e-15j -0.0863381+1.56262e-14j -0.0148976+3.10005e-15j 0.0462679-1.66262e-15j 0.0377231-1.95362e-15j -0.0889106-1.89227e-13j -0.0881453+1.04018e-13j 0.0426764-1.78328e-14j 0.14541+4.40496e-14j -0.0847301-1.71201e-13j 0.0571385+1.59914e-14j 0.0956513-6.00852e-15j 0.117155+7.53522e-15j -0.26493-1.32554e-15j 0.0575388+2.25739e-14j -0.128485-1.70911e-14j -0.0810057-1.56587e-14j 0.0533619-1.82298e-14j 0.134842-7.68688e-15j 0.16792+2.41479e-14j -0.0373662+4.22116e-15j 0.143982-2.10708e-14j -0.219861-2.08807e-13j -0.0175357-8.07599e-15j 0.070217-4.13489e-15j -0.0173446+1.28392e-14j 0.0776012+4.40585e-15j -0.0776466+9.88446e-16j 0.0175794-1.74725e-14j 0.0793329+6.1519e-15j -0.0317264-1.61571e-14j -0.00797968+6.61405e-16j 0.0227168-2.82317e-15j -0.0685035-5.87052e-15j 0.10848-8.11866e-15j -0.0322712+1.47234e-14j 0.186373-5.67043e-15j 0.0060179+2.18836e-14j -0.056269-2.45522e-15j -0.12811-1.24524e-14j -0.00545827-4.92045e-14j -0.162737+2.28797e-13j -0.0283152+7.55454e-15j 0.0967252-2.39975e-14j 0.210341-5.51175e-14j -0.0116921-3.40454e-15j -0.126425+1.59888e-14j -0.173377+8.85895e-15j -0.0166613-4.66751e-15j -0.0229105+2.78255e-15j -0.0736066-1.75252e-15j -0.0118693-8.53757e-16j -0.0884831+5.84362e-15j 0.0833317-1.82643e-15j 0.0937935-6.14566e-15j -0.00225262+1.15333e-15j -0.0906145+5.00275e-15j 0.0600492-3.1828e-15j -0.00462233+1.48788e-15j 0.0294759-1.4855e-16j 0.0390187-5.94319e-16j -0.105629+3.3572e-15j -0.18272+9.04125e-15j -0.0934327+4.01001e-15j -0.0815707+5.37911e-15j 0.0847219-4.63154e-15j -0.187815+9.61195e-15j 0.0127544+5.3664e-15j -0.179234-6.27831e-15j 
0.0560858+3.42224e-15j -0.0128001-5.48956e-15j -0.0314454+1.03632e-15j 0.00805357+2.30735e-16j -0.00786004+5.38194e-16j -0.0435224-2.61198e-15j -0.011205-9.15226e-16j 0.0304875+1.71372e-15j 0.0446922+1.68532e-16j 0.0151576-2.16628e-16j -0.0237721+5.35248e-16j 0.00320651+1.44326e-16j -0.0155429+3.43765e-15j 0.0213819-7.10719e-16j -0.0176157+1.09051e-13j 0.0217568-6.17216e-16j 0.0241439+6.1632e-16j 0.00380493-1.30531e-15j -0.0338455-5.50307e-16j 0.00136527-7.73603e-16j -0.0153674+5.92916e-17j 0.0442754-5.82914e-16j -0.0285667-2.6019e-15j 0.0123648+3.3008e-15j -0.0558238-2.87402e-16j -0.00816991+6.96294e-16j -0.0149996+4.8131e-16j -0.0186344-2.76948e-16j 0.0476135-3.41407e-16j 0.00657479-1.31927e-15j -0.00789492+4.9454e-16j -0.0238869-9.29919e-16j 0.0115293+5.09217e-15j 0.00528518+4.36945e-16j 0.00836709-3.16296e-16j -0.0065561-3.69221e-16j -0.00324866-4.65152e-16j -0.0103608+7.65001e-15j 0.0153139+3.47237e-16j -0.00481921+7.56042e-16j -0.0103256-8.83382e-16j -0.0239194+1.2371e-15j -0.0219187-7.06205e-16j -0.0512326-2.47846e-14j -0.00736221-7.82478e-15j 0.142873+7.33703e-15j 0.138378+4.50796e-14j -0.126894-4.19165e-14j 0.0810433+1.09832e-13j 0.0511588-9.95459e-16j 0.0140509+1.41802e-15j 0.11924+2.66193e-15j 0.0318131+4.04061e-15j -0.0714256-4.74435e-15j -0.0267652+8.70223e-16j -0.0376862+8.73399e-16j 0.0119351+2.1826e-15j -0.0443823-2.20185e-15j -0.0403659-1.63396e-14j 0.0450667+9.97736e-15j 0.161776-8.23872e-15j 0.0796556+1.07343e-14j 0.0300216+3.49162e-15j 0.0283086+3.87354e-15j 0.108083-1.92221e-16j -0.107765-7.57246e-15j -0.0464019+5.35331e-16j -0.0146683+8.45179e-16j -0.13359+8.77564e-15j -0.00425688+3.41844e-15j 0.0558849-5.64072e-15j 0.178465+3.811e-15j 0.0527509+1.08254e-13j -0.0910785+1.03066e-13j 0.0371457-9.82986e-15j 0.0817419+2.17608e-14j 0.0582639+1.21503e-13j -0.0975164-1.07565e-14j -0.190466-2.28382e-14j -0.0691498-5.32332e-15j 0.0907866+9.0871e-15j 0.18846+7.47724e-15j 0.0376171-8.78205e-15j 0.0985634+1.32985e-14j 0.235266+3.70856e-15j 0.124708-1.38979e-14j 0.0135207-2.32517e-16j -0.164373-1.94636e-14j -0.0830455-1.4628e-14j -0.0115338-1.05529e-14j 0.22171+1.05809e-14j 0.00271651+6.46917e-15j -0.0294849+2.14033e-14j 0.107357+1.60295e-14j -0.0105767+2.16891e-15j 0.0911028-2.23709e-14j -0.128629-4.63236e-15j -0.0157309+4.11972e-15j -0.0440668-7.5632e-15j 0.255223+1.51638e-14j 0.141509+1.53665e-14j 0.00950309-3.37112e-15j -0.0405203+7.3407e-15j -0.0583915+1.2362e-14j 0.160059+9.697e-14j -0.0717844+8.59856e-15j -0.119163-3.02267e-14j 0.11162-3.29684e-14j -0.0936357+1.57155e-13j 0.0314374-3.00993e-16j -0.0447583+3.17361e-15j -0.0191742+2.15846e-15j 0.229847+9.39498e-15j 0.0447225+8.85251e-15j 0.0205199+3.85743e-15j 0.0541732+7.10051e-15j -0.141824+1.3046e-15j -0.155187-1.33611e-14j 0.0457367+6.73176e-15j -0.00443778+3.72823e-15j 0.0283227+3.17718e-16j -0.105715+2.7637e-15j 0.0594532+1.14058e-15j 0.0516805+1.94965e-15j 0.0712101+2.30265e-15j 0.190902+2.2439e-15j -0.115948+1.4323e-15j -0.0899869-1.09367e-16j 0.00326667+1.65662e-15j 0.100659+5.97815e-16j -0.102803+6.03161e-16j -0.225035+3.85156e-15j -0.0567056+9.73725e-16j -0.0157111-7.73213e-17j 0.099669+1.22338e-15j 0.0103381-5.67625e-15j 
