0.0314096+0.00939156j -0.057863+0.00530915j 0.0106438-0.00470902j 0.0054739+0.000240283j -0.0170282-0.00154841j 0.0616753+0.00657206j 0.0137311-0.0345521j -0.0556791-0.00967817j 0.0499646+0.0059408j -0.0121557-0.00177365j 0.0195079+0.00199891j 0.0316619-0.00119893j -0.0179111-0.00429188j -0.0212182+0.00258485j -0.0344264-0.0173658j -0.0570695-0.0232034j 0.0351287+0.0300341j -0.0542195+0.00953324j -0.00980654-0.0135425j 0.045119+0.00635705j 0.00174484+0.0417202j 0.0324642+0.0264844j -0.0126802-0.00017949j -0.0324993-0.00544094j -0.0616772-0.013341j 0.0204586+0.0157688j -0.0189568+0.0035435j 0.0181424-0.0109652j -0.0317078+0.0543978j 0.0186567+0.0188138j -0.0127666+0.0253501j -0.0375407-0.00294004j -0.0166319-0.0205096j -0.00650055+0.0694774j 0.0372318-0.0165164j 0.0640834+0.010358j -0.00126035-0.0378077j -0.0745483-0.0166875j -0.00277876+0.0574198j -0.0333461-0.043393j 0.00673106-0.0304574j -0.0651942+0.0529032j 0.0400707-0.00615846j -0.0189153-0.0121987j 0.0454902-0.0357606j 0.0296401+0.0213682j 0.0376483-0.0211782j -0.0417096+0.0207379j -0.0183611+0.00879262j -0.0175867-0.00207666j 0.0287033-0.0490232j -0.0294672+0.00744991j -0.0013362-0.00603451j 0.0135626-0.000843733j -0.0238694+0.0128907j -0.0291723+0.0244331j -0.00138909-0.0124534j -0.0253753+0.00201189j -0.0154413-0.0159813j -0.00271981-0.00234181j -0.0118954+0.00127126j -0.00580397+0.0100877j -0.0269138+0.0154509j 0.0502892-0.0183545j 0.0391613-0.0282219j 0.0020363+0.00483115j -0.0593728+0.0245093j -0.0146854+2.07801e-05j -0.0149357-0.00384192j -0.00637944+0.0150122j -0.0121356-0.00525057j 0.000873049+0.00385456j 0.0951518-0.0226568j 0.0135976-0.000804223j -0.0401244+0.00866108j -0.0113124+0.00012623j 0.122054+0.0039991j 0.0337184+0.00465783j 0.0870851+0.0214438j 0.0288735+0.0180619j 0.0550103-0.0134256j -0.00426222-0.000469854j 0.0331469-0.000456497j 0.08014-0.00135069j 0.00494649-0.00244019j 0.0292571-0.000317218j 0.0225301+0.00440394j -0.00732772-0.00166867j -0.00141074-0.00736716j -0.0283849+0.0065433j -0.0113217+0.00821695j 0.00924846+0.00935066j 0.0337122+0.0108264j 0.0130297+0.00296471j 0.0201829-0.0020646j 0.0100149+0.00349911j -0.016012-0.000120035j -0.000779804+0.00865232j -0.0429335-0.0208713j -0.00199948+0.0102968j -0.0196219+0.00358591j 0.0339394+0.0108223j 0.00021534+0.00235502j -0.0042262+0.00786846j -0.0039834-0.00613924j 0.00138727-0.0029401j -0.0051316-0.00727967j -0.000751748-0.0133038j 0.0124261+0.020233j 0.0177422+0.00156783j 0.0397616+0.0066998j 0.0281291-0.0117443j 0.00349322-0.0200188j 0.00496517-0.00148076j -0.0313232-0.00445596j -0.0329242-0.000205702j 0.00648377-0.00661422j 0.00602452+0.000279246j 0.0210582-0.0228753j -0.00155312-0.00679202j 4.81796e-05-0.0106485j 0.026798-0.0012855j -0.038804-0.00326958j -0.0213508-0.00511409j 0.0073219+0.0103399j 0.0172032-0.0031285j -0.0378198-0.0150481j 0.00816444+0.00552358j -0.0273406+0.00749399j -0.0166368+0.0161747j 0.00530284-0.00917437j 0.0159381-0.00393432j 0.019293-0.00147556j 0.0121737+0.0120838j 0.0145676+0.0114745j -0.0220168+0.0029005j -0.00424437-0.00218232j -0.00019008-0.00233326j -0.00954307-0.00880058j 0.00236647+0.0206322j 0.019091+0.0129658j -0.00751889+0.00926337j -0.00823327-0.0089259j -0.0021528+0.0012494j -0.0164088-0.012183j 0.013201-0.0348609j 0.011871+0.02547j 0.00494113+0.0380062j -0.0141909+0.00452775j -0.0242037-0.00520454j -0.00593689+0.00309427j -0.00111659-0.00860791j -0.0180024-0.000268987j -0.00839275+0.00897502j 0.0182961-0.00129234j 0.00971515+0.0110758j 0.0073214+0.01529j -0.0273662-0.00435044j -0.0028915-0.0141669j -0.0062064+0.00103391j -0.000208835+0.0426432j 0.0243805+0.0130499j -0.00194135-0.0240962j -0.00470183-0.129528j -0.0120374-0.0432207j 0.000494326+0.0619212j 0.0104046+0.0454133j -0.00571337+0.00380276j -0.0438155+0.011774j 0.018383+0.0222181j 0.0328067-0.00859491j 0.0132542+0.0614663j -0.0250515+0.0126658j -0.00173601-0.0026322j -0.0820535-0.0707693j -0.113376+0.086342j 0.0500718-0.0057044j 0.00936348+0.0460425j -0.108162-0.0151383j 0.00500229+0.0106772j 0.0338196+0.0328762j -0.025947-0.00348141j 0.0155565+0.0334396j -0.033088-0.0063748j 0.00510583+0.150071j -0.047146-0.000751673j -0.0410804+0.10413j -0.0190977+0.220561j 0.377964+0.0292201j 
-0.0567187+0.000522963j -0.045585-0.00483738j 0.00932342+0.00558639j 0.0040454+0.0029426j -0.00299798-0.00715424j 0.0171625-0.0259468j -0.0825504-0.00524362j -0.0359553+0.000395856j -0.00516694-0.00327508j -0.00965204+0.000773075j -0.00443589-0.00146285j -0.0150811+0.00303093j 0.024175+0.00489444j -0.0198156+0.00518186j -0.064022-0.00791077j 0.0276259-0.0103462j 0.00497095-0.0223614j 0.00569183+0.0293035j -0.012567-0.0189616j 0.032325-0.00828983j -0.0224152-0.00379016j -0.0123953+0.00099608j 0.0215128+0.00168379j 0.0321375+0.026464j 0.0338567+0.0373756j -0.0116668+0.00296747j -0.00808407+0.0196345j -0.0244564-0.0153968j 0.00336028-0.014059j -0.0415097-0.0389437j -0.022419-0.0450207j 0.0123669-0.0146503j -0.0130406-0.0678702j 0.076775+0.000588098j -0.0563258-0.0149648j 0.0489674-0.0564237j -0.0342291+0.00332067j -0.00602416-0.0904313j -0.0901516+0.0106376j 0.0258411-0.0141653j 0.0273002-0.0440745j -0.0489777-0.00663945j -0.042334+0.0100466j -0.00481663+0.00548779j 0.0159738-0.0112891j -0.0453993+0.0244974j 0.00579878+0.000388452j -0.0231693-0.0119924j 0.0128173-0.00936261j -0.0031147-0.0182952j -0.00166149+0.00367187j 0.0203529+0.00325876j 0.0187756-0.00741931j -0.00559185+0.00116718j 0.00274935-0.00627168j -0.0109274-5.93568e-05j -0.0136852+0.00843517j 0.00134987-0.0111561j -0.0322252-0.00377636j 0.0185309+0.00339827j 0.00249166+0.0121897j -0.00580615-0.0112283j 0.0379259-0.0051567j 0.00320482-0.00115843j -0.0529282+0.0181527j -0.0337344-0.00571112j 0.0115211-0.0198814j -0.0334943+0.0183916j 0.0611108+0.00468421j 0.120644-0.036735j 0.0504889-0.0171494j 0.0285443-0.0190448j 0.0560139-0.0204014j 0.0343525+0.00823544j -0.0309033-0.00430278j -0.000727334-0.00691733j 0.0404337+0.0186121j -0.00150643+0.0217958j -0.115455+0.00307288j -0.0413493+0.00333928j 0.0501041+0.00985879j 0.00170207-0.0147972j -0.0430184+0.00117396j 0.0561369+0.0128438j -0.0158845+0.00196503j 0.0123567-0.0016417j -0.0300794+0.000418014j 0.0160299-0.00116063j 0.00359949+0.00030754j -0.041427-0.00207751j -0.0632367-0.00993707j 0.000478266+0.000290686j -0.0363503+0.00663151j -0.0149873-0.00366703j -0.0178459-0.0117458j -0.0156344-0.00905015j 0.0111698+0.00146644j -0.0240764-0.00703168j 0.0338468-0.0165339j -0.0326183+0.000610767j -0.0457572-0.0076215j -0.00476707+0.00348622j -0.00113492+0.00155463j 0.0138172+0.00384893j -0.0108161-0.00300343j 0.00284076+0.00164305j 0.0302171+0.00418091j -0.00308842-0.00482405j -0.00340004+0.000901227j -0.00325747-0.00188629j -0.0216999+0.00298062j 0.0305859-0.00294268j -0.00475678+0.000448555j -0.000173151-8.50029e-05j -0.0147409-0.0043807j -0.00980434-0.0121415j -0.00481201+0.00114033j 0.0153563+0.00603631j -0.0111693+0.00781793j -0.0108368-0.00521014j 0.0078729+0.00399524j 0.0206919+0.00496488j -0.00413099-0.00643468j 0.0019979-0.00433484j -0.0132069-0.000858825j 0.0284612+0.00592049j 0.00339561-0.0138406j -0.00414958+0.00212841j 0.00165479-0.00398806j 0.00983785-0.0278581j 0.0227036+0.0185578j -0.00303818+0.0012274j -0.00936266+0.0032694j -0.0118491+0.00277053j -0.00564048-0.0022311j -0.0110096+0.00412456j 0.00366954-0.00615937j -0.00511205+0.00614827j 0.0125609+0.00225256j 0.00271236-0.000602656j 0.00332688+0.0130973j 0.0109112+0.0118731j 0.00660191-0.00706365j -0.00869474-0.016388j -0.012459-0.00309348j -0.00789797+0.0044241j -0.0105153-0.0078659j -0.0110915-0.0445444j -0.0118844-0.0125061j -0.0114072+0.0155894j 0.0147348-0.00729739j 0.00901096+0.0121868j -0.00384882-0.0153443j -0.0206513+0.0178717j -0.012065+0.0147729j -0.0260138-0.00232775j -0.00762578+0.00438587j -0.0113581-0.0150601j 0.0155152+0.0245531j -0.0189499-0.00738155j 0.0124572+0.0876299j -0.0180935-0.11591j -0.0207327-0.00342755j -0.0165075+0.00694282j -0.0334502+0.056086j -0.00646767+0.0137317j 0.00833675+0.0753024j -0.0130502-0.0456511j -0.00598772+0.0160238j -0.0127239-0.0159314j -0.013424+0.0307276j -0.0410089-0.0182003j -0.0199909-0.0305932j 0.0268407+0.00599158j 0.102388-0.0926404j -0.0420696-0.0714553j 0.112116+0.0185257j -0.0805903+0.0101673j 0.0397373+0.0166695j 0.0271329-0.0163778j 0.0462982+0.00903441j 0.0264914+0.0497582j 0.0302255+0.0100737j -0.0204662-0.0913254j -0.0567218-0.0226796j 0.029802-0.152767j -0.0286032+0.0291173j 0.379719+0.0267904j 0.0182879-0.219855j 
0.0607625+0.00875553j 0.0457795+0.0133696j -0.0195352-0.00960736j -0.00770536+0.00420531j 0.0318533-0.0547676j 0.0226333-0.0109379j 0.0391258-0.0026326j 0.0489473+0.00907296j 0.00413056-0.0085558j 0.000247259+0.000855291j 0.0275332-0.00364885j -0.0411742-0.00857215j 0.0996566+0.0288194j 0.00925766-0.0132198j 0.00540738+0.0165113j 0.0100301+0.036351j -0.0241038+0.0319412j 0.0289937-0.0392357j 0.00139211+0.00181221j -0.0639959-0.0167341j 0.00903165-0.123261j 0.0362741-0.065419j -0.0330908+0.00560786j -0.0233192-0.096693j -0.0672297-0.145387j 0.0446981-0.0396447j 0.00780744-0.105298j 0.0581537+0.0630664j -0.0833893+0.0817758j 0.0468687+0.168881j -0.0450701+0.211955j -0.0802428+0.0505137j -0.263976-0.385374j -0.176182+0.242663j -0.270788+0.0688309j 0.425956-0.0872781j 0.0424265-0.0413373j -0.0109024+0.118123j 0.123048+0.0155593j -0.000973553-0.000587113j -0.00508262+0.0347553j -9.87469e-05+0.00813585j 0.0598359+0.0119891j -0.00297284-0.0115814j -0.0294778+0.00651969j 0.0655087-0.00619762j 0.0283192+0.0171869j 0.0300886-0.0185545j 0.0251959-0.0358644j -0.00817388+0.0116549j -0.0169168+0.0404975j 0.018907-0.0208058j -0.0417563-0.00865948j -0.00474806+0.00854317j -0.0203857+0.0138561j 0.0273049-0.011443j 0.037523-0.00599596j 0.000775334-0.000769174j -0.00432423+0.0131518j -0.0306209+0.0027328j 0.0191294-0.00910991j 0.0192186+0.000366242j -0.0474724-0.0145607j -0.0433085-0.00536119j -0.00129875-0.0167085j 0.0438411+0.0075922j 0.00400907+0.0256375j -0.0675104-0.00624443j -0.0412103+0.0105294j -0.040373+6.47694e-05j 0.0324747-0.0106754j -0.0348739-0.0415112j 0.132227-0.0554184j -0.0276891-0.0048888j 0.0139822+0.0146211j 0.0105725+0.011914j -0.0374756+0.00990897j 0.0578465+0.0645664j -0.039263-0.0255592j 0.0112228+0.0265236j 0.0787304+0.0262555j -0.00660654+0.0295976j 0.0270144-0.00964071j -0.0293842+0.0132757j 0.0181716-0.0160066j -0.0187437+0.0112943j 0.0111484+0.010545j 0.0097794+0.00661165j 0.0119928-0.00734799j 0.0232689-0.0206935j 0.0110913+0.00494861j -0.00567973-0.0087299j 0.00236738-0.00787591j 0.00514679+0.00605789j 0.00481322+0.0112842j -3.58951e-05+0.000988439j 0.00326858-0.000594275j 0.0202461+0.00978037j -0.00497338+0.0167381j 0.0139922+0.00204487j 0.00703156-0.00060591j -0.0100799+0.00623077j -0.0126721-0.00465041j -0.0312064-0.011125j 0.00350285+0.0199751j -0.00272881-0.00369295j -0.000202369-0.00437273j 0.00374693+0.00392491j 0.00404526-0.00396322j -0.0104769-0.000490704j 0.00609766-0.00661373j -0.0172105+0.00720617j 0.0100442+0.0220967j 0.0130908-0.00140953j 0.0189803+0.00125899j 0.0106319-0.0038467j -0.00387076+0.00812901j 0.0026524+0.000188113j 0.0102134+0.0109923j 0.00856209+0.0161924j -0.017549+0.0105588j 0.00737753-0.00518501j 0.0107389+0.00655541j -0.00680875+0.00225068j 0.0237827+0.00258044j -0.0124747-0.000188862j 0.0034032+0.00772297j -0.0112536+0.000985004j 0.00343842-0.0129952j -0.0118609+0.00766503j 0.0126906-0.000445453j 0.000252114-1.97827e-05j 0.00840328-0.00885865j 0.00234849-0.00173311j 0.0024053-0.0119898j -0.005593-0.00116511j 0.00434239-1.58416e-05j -0.00183717+0.00511443j -0.0118633+0.000615298j 0.00531718-0.0293738j 0.00646951-0.0068211j 0.0048952-0.0033259j -0.0052284+0.0315157j -0.00394707-0.0127752j -0.00308413+0.00899274j 0.00807024+0.0213693j -0.00426107-0.0101113j -0.0482819+0.0111778j -0.000573709+0.0168818j -0.000595443-0.00782574j -0.0180843-0.000381662j 0.0115788-0.0147774j -0.00691264+0.00457888j -0.00927818-0.0122929j 0.026341+0.0236021j 0.0232275-0.00244441j -0.0239184-0.00342167j -0.00995289+0.0132657j 0.0242014+0.0157619j -0.00503877-0.013454j -0.0124968+0.0153814j 0.0392034-0.00677561j -0.020858+0.0158921j -0.0404318-0.0105901j 0.0161651-0.0420212j -0.0187703+0.0229519j 0.00485701+0.00985469j 0.0756811+0.00316541j 0.00667495+0.0465646j -0.0573481-0.0422586j -0.00399549-0.00204594j -0.0187145+0.00620106j -0.0155929+0.0169013j -0.0193559-0.0144544j 0.00349175-0.00533025j -0.0153284-0.0148197j -0.0140104-0.0402871j -0.0497022+0.0193842j -0.0206995-0.0272548j 0.00942299-0.0245475j -0.0105763+0.00813214j 0.010696+0.0181136j 0.0388953-0.0238171j 0.00162852-0.0866259j 0.0712276-0.0297244j -0.00224866+0.0383534j -0.122315-0.0300427j 0.00779861-0.00682424j -0.0169113-0.00767496j 
-0.0807715-0.0202976j -0.00978108+0.0105492j 0.0117927-0.0272452j -0.00144959-0.0114039j 0.00368449+0.0302236j -0.0394333+0.0330537j -0.0267202+0.00250665j -0.03847-0.0136404j 0.0318265+0.00424762j 0.0230295-0.00200324j -0.0223467+0.00514092j 0.0303955+0.013146j -0.0874537+0.00911626j -0.01414+0.0149894j -0.0173541+0.00308339j 0.0392986-0.0257935j 0.0207243-0.0488526j 0.0515101+0.0640149j -0.0123375-0.161506j -0.105631-0.148935j 0.258118-0.193336j -0.111754-0.149429j -0.120993-0.179844j -0.311662-0.101751j -0.0883145-0.0286193j -0.0517786-0.150951j 0.138066-0.306311j 0.144182+0.0117664j -0.125562+0.0456334j 0.155485+0.188745j 0.0192495+0.172001j -0.210911+0.0680121j -0.0274081+0.203279j -0.174025+0.00296151j -0.0674315-0.0138172j -0.127266+0.121635j 0.0269389+0.0631777j 0.0316351-0.0610291j -0.00179762-0.0601088j -0.0828462-0.0231485j -0.00932151-0.0466117j 0.039957+0.00907035j -0.0649371-0.0309336j -0.0103657+0.0233705j -0.0348622-0.0111219j -0.0950775-0.012531j -0.061624-0.004431j -0.043334+0.0380241j -0.0589371+0.044458j 0.0269333-0.0227979j 0.0156424-0.0225246j 0.0287814+0.00696991j 0.0202817+0.0340703j -0.0444788-0.0231766j 0.0759073-0.0330444j -0.00231234+0.000341097j -0.0058593+0.0172936j 0.0367556+0.000722239j 0.00853524-0.00590101j 0.0257337-0.0122064j -0.00627922-0.0131517j 0.0156656-0.00746593j 0.0616634+0.0189229j 0.0316224+0.00146751j 0.0304814-0.0112352j -0.043821-0.0128001j 0.00608966+0.0507605j 0.0664915-0.0320494j 0.00155611-0.00773622j -0.0539699+0.0374231j 0.0462629+0.0277962j -0.0480491+0.00478976j -0.0495586+0.0230596j 0.064833+0.00571933j 0.0113169+0.0104137j 0.00640203+0.0114979j 0.019233+0.0255075j -0.00698544-0.00631182j 0.0893421+0.0423349j -0.0425407-0.0117894j 0.00118627-0.0299137j 0.00424415+0.00214562j -0.0439043+0.0230547j -0.0178808-0.0131046j -0.0335408+0.0158998j 0.00618132-0.00496943j -0.00546082-0.00106047j 0.00334707-0.0193942j -0.0129535+0.00542743j -0.0302175+0.00753765j 0.0224216-0.00731634j 0.00388807+0.00387224j -0.0211436-0.000842032j -0.00987599+0.00610723j -0.020839-0.0175562j 0.00727459-0.0113583j 0.0118208-0.00780936j 0.000727304-0.013026j -0.00260818-0.0196785j 0.0141452-0.00620063j 0.00487097-0.00341931j 0.00574029-0.0195427j 0.0177763+0.00781628j 0.0206976-0.00184737j -0.00559287-0.0106784j 0.00231109+0.0214808j -0.0301809+0.00331578j 0.0193014-0.0182602j -0.00112803-0.0297706j 0.018636-0.00713994j 0.011351-0.00334019j 0.0108081+0.0170254j -0.00201059+0.00249069j -0.0112327+0.0106599j -0.00389357+0.00458404j -0.0266898+0.000545424j 0.0286668-0.00308159j -0.00291968-0.00322496j 0.00299386-0.000243108j 0.00398949-0.0123324j 0.016892+0.00463602j 0.0175987+0.0191733j -0.00636249+0.0238733j -0.0088342-0.00797006j -0.00564215-0.00709999j 0.0021352+0.00917074j 0.017352-0.025018j -0.00740722-0.00271069j 0.0300858+0.0223515j 0.00284855-0.0218208j -0.00114494+0.00323182j -0.00276588+0.00206403j 0.0128417+0.00778532j -0.0192895+0.00343601j -0.0024144+0.00902984j 0.00706177+0.013247j -0.0103031+0.00556239j 0.000708462+0.00947488j -0.0101184+0.000765385j 0.0139498+0.016571j 0.0123699+0.00844752j 0.0318492-0.0101048j -0.0167947+0.0208998j -0.00410592-0.0257643j 0.0058875-0.0108829j -0.0289043+0.0094485j -0.0117695-0.00671761j 0.0028569-0.020936j 0.0133063-0.00853991j -0.00213968+0.00566745j -0.0118526-0.00682388j 0.0185868+0.0199061j 0.026248-0.00387384j 0.0196794-0.013534j 0.0169172+0.0183393j 0.012253-0.0209394j 0.0105759+0.0104566j 0.00213996+0.0132265j -0.0156758-0.0159706j 0.0100334-0.00315989j -0.0265635-0.00221853j -0.0103955+0.0129293j 0.0600807+0.0267449j 0.0411014+0.00378205j -0.0112885-0.000375149j 0.0150071+0.00723131j 0.0155009+0.00929458j -0.00401895-0.0184412j -0.00296184-0.0257178j 0.0193256+0.0298905j 0.0183587-0.00181781j 0.0107489-0.0290258j 0.00689078+0.0106715j 0.00724265+0.0102802j 0.0106056-0.00544841j 0.00204413+0.0161379j -0.0109042-0.01171j -0.00608412-0.00787704j 0.0201743+0.0300142j -0.00486948-0.00261812j 0.0184766-0.0412525j 0.00689759+0.011771j -0.0427685+0.0499428j 0.0765278+0.0334999j -0.0532229+0.0313059j -0.0344102-0.0531379j 0.0659528-0.0220944j 0.0208574+0.00643754j 0.0028526-0.0175513j 
0.0290508-0.00156323j 0.0217704-0.00956809j -0.0180749-0.00460669j 0.00707206-0.0140101j 0.0106691-0.0688705j 0.00772462-0.0346203j 0.0260901+0.00351892j 0.0682378+0.00876073j -0.143305-0.0128681j 0.0162914-0.0064387j 0.0763102+0.0111684j -0.0426989-0.0125446j -0.0562069+0.00835014j 0.0226114+0.00243831j -0.0122489-0.00881899j 0.0846048+0.0358471j -0.0376022+0.0249015j 0.0534406+0.00382518j -0.0390713-0.0440011j 0.0434282+0.00326257j -0.0384927-0.0375323j -0.0562384+0.0212092j 0.083369-0.0984611j 0.19189+0.174996j 0.234204+0.205194j -0.0184086-0.0480571j 0.106768+0.0356036j -0.00481034+0.139158j 0.20995-0.461827j 0.241016+0.109782j 0.192153+0.108653j -0.23385+0.169124j -0.00619568+0.0321986j -0.201647-0.0396386j -0.0282676+0.0585605j -0.12708+0.0208483j -0.0394134-0.00132119j 0.0997056+0.0855655j 0.0160235-0.0260903j 0.145454+0.0459768j -0.0571811+0.066878j 0.0365138-0.0504358j 0.0163886+0.0264311j -0.0108541+0.00898171j -0.0177741+0.0291597j 0.032365-0.0124257j 0.054592+0.00355949j 0.047922-0.0188309j 0.0727411-0.0378517j -0.00823697-0.00906348j -0.0628725+0.0248034j 0.00063226+0.00201792j -0.0389711-0.015952j 0.0172129-0.0112506j -0.0328472+0.0279583j -0.0199324-0.0478062j 0.0210641+0.00541708j -0.0134846+0.00990275j -0.0637975+0.0392248j 0.0170167+0.0192029j 0.0692436-0.0458301j -0.0133024+0.0144035j 0.0260928+0.0147041j -0.0709336+0.0778757j -0.0147893+0.0426584j -0.0122169-0.0106902j 0.0606129-0.00314807j 0.0773397-0.00479139j -0.021056-0.00723009j 0.0169881+0.0255949j -0.0361443-0.0282319j 0.000459815+0.00990899j 0.0410997+0.0370797j -0.037347-0.0345715j 0.0626163+0.0655032j 0.0158323+0.0183613j -0.0530851-0.0447711j -0.0176314-0.0214388j -0.00663024-0.000140837j -0.024725-0.0108311j 0.0228122-0.000482531j -0.00282196+0.0138962j 0.00607382+0.00566382j 0.0133899+0.0170896j 0.00319047-0.00616201j -0.012017+0.0136096j 0.00198659-0.00374772j -0.00725281-0.0044614j 0.00662682+0.0318016j -0.000610117-0.0202699j -0.0163755+0.017119j 0.00238829+0.0121788j -0.00727232+0.017332j -0.0198225-0.0036334j -0.0123964+0.000446264j -0.0065325+0.00549691j 0.00571977-0.0165018j -0.00526381-0.00261358j 0.00562731-0.0241312j -0.00895237-0.00272685j -0.0177999-0.00109752j -0.0173613+0.0022648j -0.00803868+0.00309853j -0.00796328+0.00185686j 0.00240024+0.0119832j 0.00648085-0.00760325j 0.01099-0.00672525j -0.00505828-0.0109515j 0.015862+0.0306973j -0.010172+0.00610881j 0.00606374+0.00765919j -0.000419355-0.0159334j 0.0100479-0.0128903j 0.00162898-0.0172815j 0.0183323+0.0178806j 0.00790666+0.00930755j -0.0172171+0.00417618j 0.0107607-0.00226498j 0.00657117+0.00974249j 0.000197449+0.00710625j -0.00793192+0.00358751j -0.0208349-0.0120183j 0.0219281-0.0172085j 0.0153955+0.0184306j 0.0272698-0.0165271j -0.0570275-0.000922498j -0.00151027+0.0111458j 0.0218793+0.00694577j -0.0218771+0.0146491j 0.000635259-0.0121084j -0.0112513-0.0130221j -0.00688729+0.008674j -0.0149375+0.00769959j 0.0272191+0.00243044j -0.00523737+0.0147204j -0.0127014-0.0169884j -0.00812217-0.00361997j 0.00196466-0.00125156j -0.0486051+0.0220043j 0.0154383-0.000285035j 0.0131455-0.000997192j 0.00983852+0.00500294j 0.0271284+0.0180536j 0.0269474-0.00129919j -0.000842966+0.0106059j 0.00596836+0.0183008j -0.0137612-0.00313096j -0.0385884+0.0118716j 0.00723714+0.030483j 0.0138354+0.0146799j -0.00496971-0.00338018j 0.0102205+0.00449277j 0.00862477+0.00591792j -0.0197338-0.0163065j -0.0018553+0.00186993j -0.0165842-0.0201578j -0.0114342+0.00564815j -0.00273114-0.0403607j 0.00938377+0.0104554j 0.00232256-0.00717902j -0.00411217+0.00738307j -0.0379848-0.00500031j -0.0148809-0.0121421j -0.0167164-0.0350782j 0.0192652-0.0199419j -0.0180469+0.0100977j -0.0103601+0.00250094j 0.0107816-0.018303j 0.0194563+0.0207136j -0.010417-0.0217736j -0.0156927-0.00452477j -0.0118442+0.0189519j 0.00571297-0.00830729j -0.00224507-0.0268374j -0.00156578+0.0085891j -0.0433148+0.0116873j 0.0342879-0.0134774j -0.0104014-0.0319397j 0.00887674+0.0172904j -0.0379007+0.0138879j 0.032846+0.0309656j -0.0308338+0.0278911j 0.0234024-0.0180072j -0.0323943-0.0465576j 0.0191241+0.0171379j -0.0371876-0.00352764j -0.0639378+0.0199109j 0.0102527+0.0172121j 0.0224733+0.00723014j 
