0.0465302-0.0243224j -0.0179655-0.265181j 0.0268728+0.300703j 0.306877+0.144481j -0.196022+0.230077j 0.440258-0.101828j 0.102003+0.313014j -0.0232494-0.482865j 0.148548-0.111905j 0.0322274-0.0931584j 0.00069556+0.0840566j -0.00277754-0.0251715j -0.0362541-0.0916878j -0.0378655-0.0552005j 0.0544865+0.0936909j -0.0603702+0.0902144j 0.0368986+0.0309069j -0.0321792+0.00111419j 0.00705661-0.0704759j 0.0317653+0.0275079j -0.0418305-0.009521j 0.0435818-0.0154711j 0.0131202+0.0103179j -0.00432796+0.00438006j 0.0110569+0.00955223j 0.00175855-0.0564921j -0.0217515+0.00564787j -0.0112822-0.0132312j -0.0209584+0.0189128j 0.00947102-0.0201384j -0.00536381-0.0319536j 0.00211011+0.00603778j -0.0109542+0.005319j -0.0161451-0.0401946j 0.0058441+0.0251014j -0.0462544+0.0120155j 0.00202852+0.0308919j 0.0150604+0.0135484j -0.0103019+0.029999j 0.0380373-0.0042074j 0.000935976-0.00862588j -0.00447248-0.0207556j -0.00977158-0.0052463j -0.00463478-0.00392693j -0.0181023+0.0103536j 0.0231078+0.00114693j -0.0103876-0.0182068j 0.0156978-0.0190664j 0.014174+0.0197683j 0.00661902+0.0196836j -0.0213896+0.000837402j 0.00525151-0.0455822j -0.0192116+0.00154485j 0.00459824+0.00296087j -0.00296123-0.0198516j -2.1143e-05+0.0110324j 0.023284-0.0110017j 0.00820658-0.0245789j 0.0104108+0.001101j -0.00159679+0.00645705j 0.00945827-0.00949259j 0.0138488-0.00782993j -0.00200135+0.00659135j -0.00639424+0.0129753j -0.00985472-0.00595643j -0.00467817+0.0188551j -0.00165441-0.0350152j 0.0062642-0.0106477j 0.00834584+0.000460644j -0.00192496+0.0121989j 0.00347912-0.0108573j 0.00721588+0.00940513j 0.00620354-0.00418632j 0.0242+0.00554277j -0.0162324+0.0015016j -0.0118722-0.0175137j -0.0168494+0.00739239j -0.00345347+0.00612567j 0.0082653-0.0179856j 0.0151716+0.00873971j -0.0187454-0.0113853j 0.0119903-0.00668734j -0.00600793+0.018322j 0.000633836+0.00478703j 0.00301414-0.00853192j -0.0181803+0.00481722j -0.00969008-0.00225534j 0.00930126-0.0160438j -0.000482336-0.00589195j 0.00175318-0.0161945j -0.000301367-0.00463882j 0.00463832+0.00611925j -0.00959522-0.00776853j -0.00953617+0.0131627j 0.00446461+0.00678926j -0.00341629-0.0159813j 0.00996859+0.00950826j 0.00692129-0.00267503j -0.00431822+0.00579132j 0.0010648-0.00951957j 0.0111119-0.0067145j 0.0125398-0.00396261j -0.00881762+0.00633604j 0.00536566-0.0200789j -0.00307708-0.00437301j -0.0132987+0.0179545j -0.0132131-0.00946909j -0.00973185-0.00177577j -0.0109095-0.00987167j 0.00487563+0.00142533j 0.00811143+0.0252703j 0.00886448-0.000553604j 0.00211606+0.0014684j -0.00527818+0.000987037j 0.00504659-0.0114891j 0.00707199-0.00311008j 0.00212997-0.00243716j 0.00313185+0.00231098j 0.0189921-0.00606568j -0.0023419-0.000794585j -0.0051947+0.00663216j 0.00327061-0.00706217j 0.00283656-0.010314j 0.00784486-0.0141834j -0.00336925-0.000859386j -0.0137481+0.0178639j -0.00249541-0.00233645j 0.00128236-0.00867204j -0.00534924-0.00366498j -0.00425653+0.000420424j 0.00418375+0.00620678j -0.00305219-0.0010844j -0.00243646-0.00350454j -0.00482474+0.00856032j 0.00304528-0.0116577j -0.00108058+0.00623786j 0.00174001+0.00442426j 0.00409221-0.0032866j -0.000787325+0.00103134j -0.00710301-0.00145257j 0.000858124+0.000979241j -0.000722897-0.00380337j 0.00987081+0.0166214j -0.00467217+0.00260255j -0.00303868-0.00092702j 0.000912341+0.0115834j -0.000243813+0.00271232j 0.00199491+0.012566j 0.0064422+0.0099483j -0.000620122-0.00695041j 0.00669707+0.00904743j -0.00522496-0.00374129j 0.00335196-0.00141253j -0.000342543+0.00231277j 0.00962333+0.00393945j -0.0051581-0.00347796j -6.01207e-05+0.0143904j 0.002222+0.000604755j 0.00477981-0.00760346j 0.00894466-0.0109085j -0.0140143-0.0154294j -0.000734444-0.00732766j -0.00317362+0.00246j 0.00557962-0.0150118j 0.00750535-0.0038423j 0.00621133-0.0013219j 0.00185478-0.00221965j 0.000689073+0.000998843j 0.00132234+0.0153667j -0.00147311-0.00118076j 0.00635907-0.00578693j -0.0123059-0.00133997j -0.00898711+0.00584561j 0.00601778-0.00551539j -0.00255509-0.0089626j -0.00940872-0.00717899j -0.00561327+0.010632j -0.00472533+0.0050797j 0.0170571+0.0215162j 0.00672721-0.0142248j -0.0046118+0.00844214j -0.000316377+0.00320107j -0.0047689-0.00846573j 0.00621252+0.00118888j 0.0039965-0.00435846j -0.00553891+0.0170119j 0.0171139+0.00515374j -0.0227736-0.0103842j 0.00296152-0.0270936j -0.00243257+0.0061636j 0.00508742+0.0209392j -0.00604413-0.00630191j -0.0111805-0.00765842j 0.000187299+0.00292472j 0.00342401-0.00368343j -0.00582482-0.00476065j -0.00867084+0.00547233j -0.00741631+0.00625273j 0.00236461+0.02357j 0.0109126-0.0127038j -0.00356338-0.00900884j -0.00121277-0.0064305j 0.0174654+0.00462568j 0.00202178-0.000860075j -0.0171218+0.0153871j 0.00315756-0.0210325j -0.0184794-0.00428091j -0.00254638-0.0185492j 0.0688044-0.0199104j 0.0188496-0.0515067j 
0.11627+0.00875716j -0.0127278+0.123051j -0.0423338-0.168859j -0.0933684+0.371285j 0.490246+0.342987j 0.440362-0.252645j -0.308067+0.0590719j 0.041993+0.235281j -0.0537159-0.0511048j 0.140413+0.0248924j 0.00919487-0.0930728j 0.0346114+0.0414293j 0.0045504-0.0468115j 0.00900413+0.0756996j 0.0268098+0.0119964j -0.00165777-0.0642081j -0.0183383-0.0220792j 0.0114735+0.00547864j -0.0134068+0.0502399j -0.0250073-0.0093805j 0.0296587-0.0519625j -0.0169929-0.0191257j 0.0341669+0.00651785j -0.0370641-0.00860937j 0.041774+0.0129304j -0.0147614-0.0355865j -0.0347426+0.0215999j -0.0383091+0.047927j -0.0487682+0.0263048j -0.0255899-0.0291749j -0.00664861+0.0058799j 0.0191138+0.0571953j 0.022639+0.0410791j -0.0133174-0.00924811j 0.0251674+0.0388612j -0.0260555+0.0180986j -0.0108548+0.00559364j 0.0419683-0.0138803j -0.00506551-0.0211462j -0.00498447-0.00283986j 0.0087587+0.00276094j -0.00388455+0.0146684j -0.00142357+0.0107694j 0.0106934-0.00861554j 0.0144432-0.000559917j 0.00194027+0.000348517j -0.00210514+0.0143442j -0.008882-0.00540621j -0.0128723-0.0257364j -0.0147134+0.00483684j 0.0016463-0.0180618j 0.00819434+0.00640548j -0.00716315-0.00284703j -0.0167815+0.0153983j 0.0128828+0.00757385j 0.0211292-0.00590028j 0.0046358-0.0106649j -0.0164624-0.00689791j -0.0135989-0.0215093j 0.00980589-0.00765054j 0.00928119+0.00765584j 0.0158909+0.0102781j -0.00325738+0.0137382j 0.00527965-0.0236986j -0.025261+0.0259199j 0.011301+0.0186465j 0.00176017-0.000314658j -0.00186584-0.00281534j -0.0125658-0.00750176j 0.000601265+0.0115634j -0.00599347-0.0193011j 0.0182171+0.0199143j -0.0204657-0.0154653j -0.00470898-0.00582933j -0.0181728-0.0181363j 0.00757159+0.00127861j 0.000360781-0.00339232j -0.00851593+0.00798472j 0.0193561-0.0116462j 0.00639403-0.00842569j 0.00150477-0.000548982j -0.0196922+0.00163263j 0.00727757-0.00366704j 0.0198033-0.00967631j -0.00654498-0.00940683j -0.00042751-0.00232432j 0.00238959+0.00508787j -0.000586119+0.00413894j -0.00616499-0.00160914j -0.00236397+0.00525143j -0.00264877+0.00368002j 0.00151395-0.00692695j 0.00951725+6.73293e-06j 0.00555931-0.00217598j -0.00243154-0.00592698j -0.00615099+0.0106198j -0.00133006-0.0146004j 0.00574175+0.000186834j -0.000199592-0.00334235j 0.0049502+0.0151586j 0.0135458+0.00933378j 0.00139612-0.00309886j 0.00899423-0.00259606j -0.0150524-0.00732409j 0.00132755+0.00340552j -0.00774104+0.00574995j 0.0077616-0.00976079j 0.00695384-0.00568443j 0.0169383+0.00838916j 0.00392608+0.00188421j 0.00583414-0.0112457j 0.00682621+0.00639609j -0.00597268-0.0120682j -0.0080248+0.00321219j -0.00092859+0.00509586j 0.00281816+0.0067982j 0.00260629+0.00165735j -0.00164975-0.000930203j -0.00440297+0.00740421j -0.0106031+0.00168345j -0.0122368+0.00981245j -0.00455445-0.00857942j -0.0142674-0.0042437j 0.00662123-0.00556742j -0.00455442+0.00112704j 0.0016649-0.00246741j 0.0131629-0.0208933j 0.00087553-0.00631871j -0.00314268+0.00125808j -0.003892-0.0115113j 0.00267217+0.00998895j -0.0089221+0.00358689j 0.00127759+0.0108186j 0.00427988+0.00327717j 0.0150913-0.0103187j -0.00413941+0.00862368j -0.00198087+0.00418201j 0.00133292+0.00100151j -0.00551841+0.0018691j -0.00573223-0.00163376j -0.00607813-0.00167982j 0.00106231+0.00322338j -0.00523943-0.0244572j 0.00655217+0.0146778j 0.00664564+0.00721556j 0.00418505+0.00386905j -0.00169323-0.0111981j -0.00414356+0.00172447j 0.0049048-0.0057618j -0.00455788+0.000725741j 0.00716296+0.00603472j -0.00543612-0.000134367j 0.00258028+0.00462248j 0.000754927+0.00095973j 0.00412929-0.00232754j -0.00136334-0.00243987j 0.0141839+0.00568441j -0.00601808-0.00243692j -0.0128483-0.00690713j 0.00797359+0.00796139j -0.00770488-0.00193255j 0.00155618+0.00201998j -0.00751468-0.000145631j -0.00398465+0.0104845j 0.00721507-0.0137038j -0.0027803+0.00358587j 0.00985853-0.00654143j 0.0117991-0.00547766j 0.00214083+0.0053013j 0.00291247+0.0075113j 0.00710695-0.0102958j 0.00986266-0.00718338j 0.00698529+0.00345839j -0.00835376-0.000878477j -0.00922345+0.00936605j -0.00196248-0.000191844j -0.00240221+0.00104878j 0.00161146-0.00643489j -0.00668654-0.00389133j 0.00972226-0.00317412j -0.0133614-0.000900455j 0.0017204+0.0118693j -0.00452399+0.000460511j -0.00527188-0.000949403j 0.000634671-0.00791782j -0.00110024-0.0128158j -0.00918705+0.0024115j 0.00252251-0.00246804j 0.00677729+0.00758128j -0.00556727-0.000151139j 0.000193476-0.00261842j -0.00268914+0.00462327j 0.0128827-0.00334719j 0.00353788-0.00506182j 0.0111481-0.000971134j 0.00493169-0.00265215j 0.00270645+0.00142837j 0.00775351-0.00929609j -0.000277128-0.00158453j -0.0111699-0.00231521j -5.95529e-06+0.00894399j 0.00458721-0.00404723j 0.00317473-0.00355926j 0.00370752-0.00634328j -0.00083567+0.00977655j -0.011421+0.0100301j 0.0097502+0.00633979j -0.0111707+0.0115988j -0.0124881-0.00720662j -0.0207157+0.0204764j 
0.00249579-0.00720999j 0.00204604-0.0179427j -0.016282-0.145176j 0.174343-0.0758264j -0.113441-0.00612703j 0.122538-0.00394057j -0.0619136+0.0498017j -0.00824381-0.189102j -0.0363877-0.0704297j -0.0394679+0.128399j 0.0011589-0.114854j -0.00914471+0.037804j -0.0017471+0.136993j -0.00119809+0.143036j -0.00884692-0.168294j -0.140321-0.0364323j 0.0332415+0.298601j -0.0863835+0.124552j -0.0513615-0.00970717j -0.0400893-0.0654641j -0.0680189+0.0117617j 0.0140638-0.0309945j -0.00281547-0.0148593j -0.00917976-0.00855039j 0.00604517+0.0138352j 0.0480701+0.0228838j 0.0136973-0.0367735j -0.00468671+0.0525451j -0.0188639+0.0169957j -0.00968282+0.0219517j -0.00956076+0.0766385j -0.0131459+0.0916856j -0.0110012-0.0256055j -0.0197058-0.0196809j -0.00844808-0.0589701j 0.099289+0.0118732j 0.0337962-0.0484927j 0.0748758+0.0411337j -0.0356327-0.100849j -0.0998291-0.014616j 0.0640808-0.0397167j 0.0661227-0.00753763j 0.00786181+0.0334128j -0.00629116+0.00331431j -0.0214662-0.0251114j -0.020167-0.0198314j 0.0137291-0.0238467j -0.018391+0.0770162j 0.0236502+0.0017261j -0.0103395-0.0299986j -0.00696314+0.0163234j -0.00703934+0.0440582j -0.0313887-0.030725j 0.00851519+0.00916689j -0.00613002+0.0240935j 0.00241179+0.00577088j 0.00242313-0.0298608j 0.0144911+0.00548817j -0.00936266+0.0359076j 0.0036626+0.000516127j 0.0356101+0.0190075j -0.0128851+0.00760705j -0.0255971+0.0022571j -0.0126571-0.00702161j -0.00594772-0.00482074j -0.0147156-0.010996j 0.00614362+0.00304119j -0.0242177-0.00641757j -0.00229621-0.0174786j 0.0301933+0.0336396j -0.0139753-0.0236058j 0.020433+0.000173807j -0.00776418+0.0289257j 0.029228-0.0218135j 0.0325945-0.0246898j -0.0135876+0.0228185j 0.0551487-0.0117847j 0.000393915+0.00985249j -0.00108585+0.0109551j 0.00304149-0.010392j -0.0247012-0.00959185j -0.0434353-0.0184628j -0.0090758-0.0642597j -0.0126278-0.0235136j 0.0218153+0.0306127j 0.00889841-0.00193176j -0.0153103+0.0365018j -0.0215232+0.0551124j 0.00806515+0.0421973j -0.0350871+0.0544192j -0.0177494-0.00970957j -0.00692058+0.0142235j 0.0149798+0.00320992j -0.00116816-0.0170062j -0.0241709-0.0287979j 0.00878742-0.00685352j -0.0132182-0.0126969j -0.00612085+0.00316067j -0.0229742-0.000725684j -0.0187622+0.0179506j -0.00559068-0.0119415j 0.0181588+0.00235739j 0.0198865-0.022199j 0.0017644+0.0226265j -0.00378744-0.00270452j -0.000684314-0.0152864j 0.0104989+0.0101699j -0.00931874-0.0078487j -0.00376639+0.016006j -0.00677523-0.00944904j 0.00786615-0.0369984j 0.00869649+0.024947j -0.0110916+0.00371113j 0.0101895-0.00171006j 7.67616e-05+0.0218371j -0.00926492+0.00464318j 0.0164956+0.00232116j -0.0252596+0.013173j 0.00295551-0.0223187j -0.00599283+0.018973j -0.0195536+0.00838159j -0.00498601-0.00333393j 0.0198793+0.00715537j -0.00418911+0.00840043j 0.0197305+0.00960912j 0.00311797-0.0361267j -0.0190354+5.69816e-05j -0.00992974+0.00211242j 0.00746771+0.038229j 0.0249954-0.00824456j 4.28788e-05+0.0191822j -0.00556298+0.00334314j 0.00915503-0.00211346j -0.0092669-0.0191449j 0.0196933+0.00824294j -0.0104781+0.00573846j -0.00937613-0.00595221j -0.00238209+0.01444j -0.0105518-0.00838491j -0.00167512+0.0134686j -0.00412038+0.0128055j -0.000729505+0.0185989j -0.0181462+0.0128858j 0.0014403+0.0168557j 0.00527311+0.00166318j -0.0052418-0.0077385j -0.00402932-0.00537425j -0.00165799-0.00728278j 0.00044945+0.0116536j -0.000775086+0.00130973j -0.0090529-0.00907643j -0.00356723+0.00275785j -0.0105765+0.00818607j 0.0101279-0.0102139j 0.000570832+0.00654453j 0.0135675+0.00966906j 0.00752622-0.0190318j -0.00750489-0.0127424j 0.00180148-0.000762365j -0.0147596+0.0154082j -0.010847+0.0249768j 0.00107167+0.0123101j -0.00312606-0.0220611j -0.0352299-0.00444985j -0.0223761+0.00923385j 3.89078e-05-0.00407819j 0.0066253+0.0110942j -0.0176951+0.00854506j 0.0035413-0.0135466j 0.0253289-0.000657251j 0.0180092-0.00101716j 0.0273413-0.00943731j 0.0192384-0.0192504j -0.0114766-0.0031874j 0.00983406+0.0229061j 0.00184098-0.0149043j -0.00106516-0.00135827j -0.0156457-0.0271968j -0.0535172-0.00897212j -0.00847899+0.0318139j 0.00853205-0.0336799j 0.00695184+0.0240987j -0.0606316+0.0245284j 0.0318979-0.0199794j -0.00875233-0.00154621j 0.0421681-0.0535447j -0.038629-0.0582937j 0.0363612+0.0390702j -0.0362148+0.0806207j 0.0350466-0.0362304j 0.0112289-0.0725904j -0.00418587+0.0163256j 0.0277098+0.0290085j -0.00199555+0.00594446j -0.00207203-0.00158907j 0.0136114+0.0193603j -0.0139605+0.00129799j 0.0305463-0.0218686j -0.0190882-0.0407082j -0.0282564+0.0109504j 0.00889643-0.00642774j 0.0310466+0.0284962j -0.0578776-0.0241963j 0.0319996+0.0242329j 0.0142286-0.0299765j 0.0512298+0.0339786j 0.041728+0.0603863j 0.0158771+0.0664011j -0.285361+0.0701464j -0.0359226+0.181621j 
0.025374+0.0305477j 0.0223184-0.0169397j -0.064345+0.1179j -0.0790468-0.105023j 0.0830422-0.0145604j 0.0723728-0.000251938j -0.0812113+0.0899102j -0.0153376+0.0758304j -0.00115643-0.173801j -0.0178051+0.104389j -0.0203863+0.374482j -0.0144422+0.0969713j -0.0182059+0.0764924j -0.00355576-0.0473321j -0.0039034-0.334363j -0.157392-0.197661j -0.0245733-0.218702j -0.0173783+0.0758757j -0.0605239-0.0617595j 0.0434058+0.085814j -0.0798754+0.018926j 0.0142483+0.0210303j 0.0747608-0.0292025j 0.024437+0.0341384j -0.0399685+0.00291821j 0.0252415+0.053365j -0.00868714+0.0616582j -0.00287145-0.0451728j -0.0656676-0.0253689j 0.0196621-0.0386333j 0.0243243-0.0394779j -0.0288613-0.0011305j 0.0675737-0.0011517j 0.0658513+0.049965j 0.0545286-0.00169839j -0.00447081+0.0574117j -0.0556664-0.0534116j -0.0597643+0.0481886j -0.0630334+0.0143386j -0.0784001-0.0601098j -0.0225325+0.0317692j -0.0386815-0.0173859j -0.00467266-0.0536532j -0.0238728+0.02813j -0.0289421+0.0442233j -0.0271555+0.035654j -0.0110308-0.0265012j 0.020345+0.0149866j -0.0335226-0.00723505j -0.0297978-0.0298199j -0.0175956-0.0212202j -0.00413219+0.0298697j 0.0481254-0.0265323j 0.0528916-0.0108788j 0.0610205+0.0208583j -0.0026664-0.0210616j 0.0279047-0.0187092j 0.0191611-0.0336411j 0.0223759+0.00154686j -0.00671198+0.0308257j -0.00532299-0.00854297j 0.0178428-0.0224783j 0.0405108+0.0273907j -0.0140301+0.0039276j -0.00786036+0.00468649j -0.00503392+0.00638158j 0.0413658+0.00122082j -0.0136954-0.0217727j -0.0248157+0.00531161j -0.0243409+0.010847j 0.00353778-0.00612905j 0.014835-0.00134189j 0.0296133+0.0187077j -0.025313+0.024696j 0.00389622+0.00531678j -0.023501+0.0312598j 0.00170018+0.020122j -0.0277428-0.00235585j -0.021018+0.00356095j 0.0370824-0.0229488j 0.0105913+0.00728927j 0.0209693+0.00197416j -0.0212738-0.0255146j -0.027368-0.0107447j 0.0286296+0.0470693j -0.0191763-0.0384842j 0.0644693-0.023749j -0.00973953+0.000475172j 0.0061831+0.00249406j -0.0279856-0.00696039j -0.00547753+0.020565j 0.010623+0.002087j -0.0025399-0.0108263j 0.00105968-0.00119228j -0.00932371+0.016985j 0.00512334-0.0197159j -0.00666269+0.0214575j -0.0275871+0.0054081j 0.00118462-0.0134735j -0.0239901-0.00833352j -0.00684767+0.0153217j 0.00494546-0.00450458j -0.0218905-0.0188467j -0.000777157-0.0032011j 0.0227432-0.0100076j -0.0059413-0.00386578j -0.00185466-0.0213736j 0.0294527+0.0244575j -0.00485383-0.0107847j -0.00218892+0.00990645j -0.0248107-0.011911j -0.00395746+0.000530063j 0.0145818+0.0193333j -0.00244702-0.000505019j 0.017274-0.00371854j -0.00831851+0.00590957j -0.0027135-0.0190067j 0.0150553-0.0102026j 0.00102162-0.00464724j -0.00482239-0.0230916j 0.0142312+0.0035982j -0.0200092+0.012358j -0.000666139-0.0076096j 0.00498765+0.00289135j 0.035616-0.0347226j -0.0169635-0.00577825j 0.010758+0.00762484j -0.00250224-0.00372967j 0.0184489+0.0224945j 0.000838627-0.00265674j 0.0189007-0.00208777j 0.00436892+0.00659381j -0.000731689+0.0139313j -0.0306697+0.000842521j 0.00615616-0.0080374j -0.0132658-0.00814j 0.00928387+0.00268384j 0.0268884+0.00374844j 0.0114568-0.0125788j 0.00830448+0.0117653j 0.00180829-0.00731713j 0.00731616-0.0122348j 0.00599862+0.024324j 0.00756269-0.0363862j 0.00599655-0.00490929j 0.0013893+0.00351828j 0.0171274-0.0165393j 0.0194358-0.0108437j 0.00118308+0.00182526j -0.00060929-0.00332647j 0.0137476-0.0105705j -0.0039531+0.000624671j -0.011815-0.00708231j 0.00690763+0.00731007j -0.00220625+0.0086483j 0.00939123-0.0034671j -0.00341006+0.0159583j 0.0189312+0.00642908j 0.0108002+0.00616952j 0.00820859+0.0146644j 0.0189001+0.00107096j 0.0180188+0.00801121j 0.00292363-0.00419067j -0.000520265+0.0126983j -0.00162491-0.0174079j 0.0221031+0.000663246j -0.000843893-0.00790006j 0.00461531-0.00322494j 0.0161379+0.0173667j -0.00967891+0.00106382j -0.0194272+0.0204719j -0.014487+0.0260569j -0.00279698+0.017184j -0.00633427-0.00106763j -0.00145902-0.00196174j -0.0054391+0.00439131j 0.0225595-0.0202934j 0.00641343-0.0107967j -0.047153-0.037289j -0.0585575-0.00732256j 0.00860351+0.0235658j -0.01986-0.0233812j -0.0032073-0.0230273j 0.0199841+0.0220586j -0.00253007+0.0020037j 0.0378064+0.0339408j 0.0900341-0.0303696j -0.0608006+0.0478377j -0.0417328-0.000874118j 0.02349-0.00806255j 0.027463+0.00315142j -0.00789285+0.00603159j -0.00425492+0.0298867j -0.00663731-0.0162683j -0.00979154-0.0330817j 0.00270826-0.00597441j -0.0142314-0.0249948j -0.00830744+0.0390264j 0.0202873-0.0258221j 0.00447555-0.00169234j 0.00950534-0.0405938j -0.0438169+0.0131432j -0.0231799-0.0208661j -0.00111594+0.017267j -0.0267079-0.0836228j 0.0939735-0.0277495j -0.0581169-0.0456551j 0.0900791-0.0187768j -0.0325307+0.140259j 0.208113-0.0812659j 
-0.000971126+0.0960998j -0.00860696+0.00823092j 0.026439-0.0507281j 0.031264+0.0929022j -0.0377641+0.0322519j -0.00834995-0.0347249j 0.0622403-0.0531373j 0.00429411-0.0115849j -0.00190304+0.328005j 0.0192158-0.0297047j -0.0292421+0.3086j -0.00225995+0.609483j -0.0487913-0.304363j -0.00146255+0.0468033j -0.00149794-0.383392j 0.133379+0.158647j 0.00915675+0.180123j 0.00119969-0.164996j 0.0439831+0.0254303j 0.0409136+0.0884502j 0.00295379-0.0259487j -0.0344322-0.0887357j 0.00815405+0.00547899j 0.0119396-0.0219339j -0.0409373-0.0302168j 0.00361093+0.00220977j 0.0319483-0.0529353j 0.018771-0.00988377j 0.00159008-0.0143214j 0.0515223-0.0329613j -0.0320759-0.0302295j 0.0150809+0.0212408j -0.0235222+0.0418148j -0.0447564-0.00688478j -0.00744903+0.0170549j 0.00175454+0.0295588j -0.0263932+0.0014408j 0.00029465-0.0157441j -0.0283089-0.00243457j -0.030032+0.00749109j 0.0230393-0.054085j 0.0277133+0.0456004j 0.00101314+0.0183601j -0.00720617-0.00593165j 0.0297409-0.025987j 0.0407672-0.0245076j -0.004834+0.0417749j -0.0149781-0.00752009j 0.00324927+0.00605782j 0.0343015+0.0269292j 0.00198651+0.0204755j 3.85166e-06-0.0300184j -0.0166506+0.00984481j 0.00507611+0.0073883j 0.027388-0.00528095j 0.00627609+0.0418348j 0.00611952-0.00848272j -0.0317622-0.0217028j 0.0141599-0.0149096j -0.0047109-0.025161j 0.0104088+0.00864127j -0.00449093+0.0330705j -0.00481108+0.00231095j 0.00436664+0.0153605j -0.0167118+0.0046346j -0.0302103+0.018543j -0.00243085+0.0434069j 0.0140452-0.0120916j 0.0134838+0.00903155j -0.0140448-0.0234909j 0.00201068-0.0163077j 0.00423827-0.0102121j -0.00770071+0.00185206j 0.0200744+0.011772j 0.0172907-0.0173666j -0.00641681-0.00646498j 0.0181066+0.0127382j 0.00443308-0.01j -0.0222353+0.00152291j -0.0307744+0.0136946j -0.00479441+0.00977232j 0.00533524+0.0119399j 0.0071357+0.008319j 0.0019295+0.00305636j -0.00589717+0.00159289j -0.0100624+0.0104542j 0.00754286+0.00224271j -0.00430027+0.00529066j 0.0102717+0.00942693j 0.00407023+0.013119j 0.015909-0.0162301j -0.004297-0.00800487j 0.00680264-0.00510536j -0.000330085+0.00353873j 0.0140939+0.0100064j -0.00998884+0.020147j -0.000967861-0.00560518j 0.0154509-0.0116924j -0.00346377+0.0120451j 0.00955801+0.0225298j 0.0160346+0.00189968j 0.00152295-0.00540206j 0.00213986-0.00199383j 0.00614609-0.00716899j -0.00640275+0.0030312j -0.00448494+0.00733178j -0.000141875-0.000238077j -0.0290764+0.00415532j 0.00165435+0.00396593j 0.00169662-0.0111631j 0.0065421+0.0309902j -0.00663536-0.00786157j 0.0106726+0.00759588j -0.000485591-0.00805013j -0.0216243-0.0167208j 0.0220787-0.00372658j 0.00138605+0.0142244j -0.0120719-0.00115771j 0.00340747+0.00524555j -0.0136646+0.011685j 0.0262499+0.0103434j 0.00753486+0.0246723j -0.00135602+0.0168546j 0.00662851+0.0252908j 0.0180725-0.0066902j 0.0111635-0.029316j 0.00765119+0.00943421j 0.00523905-0.0162533j -0.000542106+0.0115803j -0.0131295+0.0077174j -0.00232922-0.00422485j 0.0112477-0.00530977j 0.000668905+0.018195j -0.0140864+0.0029636j 0.000613316+0.00929036j 0.00292812-0.0210192j -0.0203043+0.0224451j 0.0186245+0.00724534j 0.00647743-0.0109324j -0.000725944-0.000668783j 0.00348764-0.00190008j 0.0012367-0.015619j 0.00973412-0.0100819j -0.000282992-0.0104588j -0.0111014+0.00815943j 0.00166847+0.0290692j -0.0279332+0.00498342j -0.00639273+0.00321355j -0.00579287-0.0074087j 0.0125439-0.00610818j 0.00157385-0.019067j -0.00374226+0.00487944j 0.00228201+0.000298945j 0.00957745+0.00212784j 0.0134407-0.000548704j -0.00311419-0.0168229j -0.0212033-0.00299546j 0.0179927-0.000111605j -0.0176744-0.0108152j -0.00310051+0.00513291j 0.00974084+0.00163776j 0.00121973-0.00237251j -0.0181222-0.00883979j -0.0165611-0.0206971j -0.00149796-0.00778336j -0.0127122+0.00324671j 0.00310938-0.00011206j 8.59529e-05+0.0141216j 0.00585553+0.0189371j -0.00109071+0.00347991j 0.000784802-0.0177541j 0.0139958-0.0119761j 0.00827301+0.00496492j 0.00493081+0.0210308j 0.0117211+0.00813563j 0.00959192-0.0254063j 0.00884354-0.00733955j -0.0083334+0.00803005j 0.0113645+0.00667846j 0.00837103-0.0020644j 0.00148445-0.00254372j -0.00510132+0.00158293j 0.00894558+0.00493302j 0.00203401-0.00692869j 0.0146166-0.0051108j 0.0190292-0.0137047j 0.0037588+0.00804963j 0.00948561-0.0131626j 0.0186823-0.00136359j -0.0147301+0.00326421j 0.0033554-0.00851036j -0.00287704-0.00633635j 0.00237118-0.00823315j -0.0201406+0.00803408j -0.000749795+0.00505332j 0.015003-0.0113965j 0.00363282-0.00305239j -0.00598189+0.00150915j -0.00799633+0.00588524j 0.00349191-0.00331763j -0.0161605-0.0116643j 0.0106653-0.00650675j -0.000555804+0.0124409j 0.0203758-0.00587558j -0.00300357+0.0137829j -0.0097366-0.00537176j -0.00570994+0.0243101j -0.0207363-0.00204351j 0.00312385-0.0233588j -0.0402724+0.0189165j 
