0.0548398+0.262305j 0.0711788-0.197218j -0.0575643+0.0167337j -0.00584413-0.0672413j -0.0593251-0.00624373j 0.00261377-0.617564j 0.00282055-0.561538j 0.00633498+0.0424j -0.0232962-0.0438929j -0.00591207+0.0209468j -0.0837539-0.0178234j -0.00772184-0.0735548j -0.00384037+0.0807309j -0.0357606+0.0471173j 0.0577981-0.0818669j -0.0114699-0.00117877j -0.0176187+0.000652354j -0.0218279-0.021344j 0.075493+0.048915j 0.068418-0.031416j 0.0407756-0.0364963j 0.0716242-0.00734838j 0.0103198+0.0428697j 0.00389163-0.0103223j -0.0133552-0.0177909j -0.0013353+0.0308412j -0.0168381-0.0344147j -0.00213732-0.0175118j 0.0284209+0.00452984j 0.00476641-0.000485243j -0.0333536-0.00409643j -0.0258259+0.00176777j 0.0239747+0.00537977j 0.0433105-0.0164069j -0.0187583-0.0159472j -0.0223713+0.00219473j -0.000301944-0.00200663j 0.0279145+0.0318046j -0.0113718-0.0229252j 0.0101124+0.0350647j 0.00218627-0.0291901j -0.000426863+0.0119886j -0.013904-0.0106094j -0.00301914+0.000866726j 0.0157616+0.022043j -0.010284+0.0126368j 0.00638585+0.0095154j -0.00259742+0.0042041j 0.00895572+0.0136373j 0.00948073-0.000998171j -0.00514845-0.0239517j 0.0107198+0.0140485j -0.00614914+0.0153898j -0.020238-0.00103646j 0.00145364-0.0112376j 0.00304018+0.0081491j 0.0119371+0.00600891j 0.00867557-0.00476705j -0.0406574-0.031511j -0.0194845-0.0164776j 0.0181169+0.00610306j -0.0134188+0.00886134j -0.00638341-0.000147589j -0.0151331-0.0409393j -0.00394501-0.0082799j 0.00879399-0.0197425j 0.00571672+0.0251979j -0.00673396-0.0253501j -0.00671004+0.00358234j -0.0044682+0.00410977j -0.00419077-0.0008408j -0.00637276-0.0273694j 0.00378904-0.00332734j -0.00245347+0.00502077j 0.0364105+0.00359814j -0.00669134+0.00537451j -0.0141692-0.00177453j -0.0118608+0.00769155j 0.00439242-0.00286647j 0.0053812-0.00694705j -0.0107347+0.0326769j -0.0101058+0.00142981j -0.00736705+0.00279093j -0.00196366+0.000175043j -0.0101382-0.00647818j -0.00483991+0.00135583j 0.0105324+0.00985234j 0.0102999+0.0156553j -0.0108841+0.0110566j -0.0140446-0.00802396j -0.0140259-0.0118753j -0.00754944+0.00980476j -0.0014917+0.00276254j 0.00121985+0.0113286j 0.00876722+0.00607194j -0.0248004-0.0110728j 0.0152178+0.0180308j 0.00742269-0.00978799j -0.00333375-0.0233206j 0.00637545-0.0131226j -0.00464754+0.0166625j 0.00786965+0.0283494j -0.0110497-0.011442j -0.000212165-0.0212815j 0.00457153-0.00433062j 0.00746622-0.034518j -0.0147097-0.00351115j -0.00222895+0.00522099j -0.0114262-0.00604424j -0.0117648-0.00677311j -0.00903271+0.00557655j -0.0223566-0.0127068j -0.0180112-0.000281548j -0.00872667+0.0104604j -0.000840037+0.00207821j -0.003698-0.00105764j -0.000754049+0.00613347j -0.00970104+0.00652577j 0.00499053+0.000257624j -0.00121748-0.00749971j -0.0162573+0.00601736j 0.00834752-0.00260211j 0.000205938-0.0142365j 0.00660082-0.00359202j 0.00412374+0.00381328j -0.01082-0.000536303j 0.00333051+0.0121589j 0.00194729+0.00457454j 0.0137189+0.00189721j -0.00634393-0.00996873j 0.00514274+0.00822114j 0.00396038+0.00866219j -0.00448566+0.0124409j 0.00357006+9.31635e-05j -0.00465493-0.00253177j -0.00804693+0.0010203j -0.00413762-0.0208127j -0.0118782+0.00462844j 0.00333864+0.0109983j -0.0152447-0.00491986j 0.00131116-0.013434j 0.000633757-0.00896206j 0.00505444+0.00125553j -0.00891334+0.0128398j 0.0136353-0.00550314j -0.00204349-0.00284337j -0.0126456-0.00389124j -0.0117909+0.0261426j 0.01793+0.037319j 0.0010311-0.00318488j 0.00601821-0.0152105j -0.00738855+0.0314555j 0.013427-0.00257844j 0.016223-0.014842j 0.00117652-0.0193634j 0.00198171-0.0175943j -0.00760674-0.0359666j 0.0015588-0.00988904j -0.00390075+0.00187137j -0.00431659-0.00861164j 0.0060188+0.00790752j -0.00408619-0.0100667j -0.0129991-0.0383028j 0.0011366-0.00949976j -0.00278699-0.0136695j -0.0068233-0.00855209j -0.0196201-0.0183949j 0.0098578+0.00694603j -0.000587753+0.000584321j -0.0160481-0.00359194j 0.0134045+0.000945707j 0.0118134-0.00239038j 0.00966481-0.00716601j -0.0190272-0.00192893j 0.0253623+0.00277086j -0.00112103-0.00651246j -0.0130474-0.000293168j 0.0164262+0.00989933j -0.00612558+0.0257711j -0.00175724+0.014167j -0.013467-0.0116598j -0.00438079-0.010374j -0.00863833+0.00327905j -0.00864694+0.0220991j 0.0183709+0.00628835j 0.0275026-0.014412j -0.0149468+0.0249386j 0.00187435+0.00153951j -0.0354263-0.0390112j -0.015002+0.0363234j 0.0234123+0.0107342j -0.0175528-0.0713849j -0.00329007-0.00380073j 0.0665543-0.0122231j -0.11239-0.0558935j -0.0359391-0.0896285j 
-0.0255232+0.132226j -0.0327803-0.179532j -0.715186+0.0761621j -0.0831168-0.64429j 0.00818752-0.0721563j -0.0137521+0.0630308j 0.00149586+0.180305j -0.0309451+0.0599293j -0.00966843+0.0133916j -0.0577819-0.0227388j 0.015391+0.00409301j -7.04166e-05+0.0145098j 0.00430041-0.0208303j -0.00709809-0.0118742j -0.0180599+0.0102634j -0.0186518-0.00866098j -0.0265672-0.0300402j 0.00406382-0.0217144j -0.0184062-0.00622654j 0.00179437-0.0288447j -0.0199001+0.0226355j -0.016663-0.00304851j 0.00840214-0.00882321j 0.00514835+0.00532727j 0.0119523-0.0134539j 0.0123298+0.0208931j 0.00457585-0.0265688j 0.0282852-0.012723j -0.00501907+0.00590953j 0.0115635-0.00671806j -0.0338335+0.00767059j 0.0246113+0.00393727j -0.000687073-0.00263803j -0.0158052+0.00369656j 0.00974508+0.0131624j -0.0134403-0.0229742j -0.0054781-0.000454687j 0.00473431-0.00509555j -0.00557597+0.00124625j -0.00501194-0.0133657j -0.0070778-0.00544038j -0.00126131+0.000423257j 0.00806348+0.000595762j 0.00575595+0.0138245j -0.00276996+0.00625589j -0.0038262-0.00512721j 0.00191608-0.00118594j -0.00386201-0.0336973j -0.00631789+0.0222109j -0.00325091-0.0139517j 0.00153282-0.00731435j 0.00220424-0.0131833j 0.00222022+0.0085886j 0.00399545-0.00590403j -0.00169933+0.00571297j -0.00217081+0.0018223j -0.00308734-0.00308922j -0.00245267-0.00752183j 0.00233426-0.000305468j 0.00172398+0.000686412j -0.00395735-0.00303189j 0.00582085-0.000321024j -0.00232162+0.0052502j 0.00379843-0.0107405j -0.00410554-0.00072587j -0.0105492-0.00637453j -0.00443535-0.0052885j -0.00681718+0.00629935j 0.0114912+0.00968508j 0.0101271-0.00659147j -0.00279839-0.00100237j 0.00251649+0.00365887j 0.0180082-0.00865462j -0.0094655-0.00229251j 0.00264686-0.00345478j 0.00427131-0.00507003j -0.0167171-0.00139283j 0.0188792-0.00341696j 0.00417397+0.00114814j 0.0157473+0.000946264j -0.00320178+0.00410271j 0.00377601+0.00427315j 0.00503967-0.00250174j 0.000786772-0.00613629j 0.00279319+0.00571304j -0.00907599-0.00809834j 0.0142434+0.00587471j -0.00943263-0.00648081j -0.00267964-0.00157559j -0.00420012+0.00368112j -0.00324094-0.00128096j 0.00139409+0.000761711j -0.00319806-0.00224937j 0.00179621+0.00201662j -0.00477791-0.00331724j 0.00191677+0.00291988j -0.000119783-0.00308233j 0.0019231-0.000192835j -0.00312238+2.83739e-05j -0.00112756+0.00459886j 0.00403256-0.00571688j -0.00257659-0.00346125j -0.00141033+0.00129555j -0.000438681-0.00106915j -0.000575713+0.00386857j 0.00285388+0.00397598j 0.00237076-0.00431716j 0.000823424-0.00445485j 0.00271442+0.000201455j 0.0029513+0.00112509j 0.000431761+0.00144299j -0.00283543-0.00353405j 0.00186772-0.0033017j -0.00125566-0.00240762j -0.00191938-0.00401829j 0.00264546+0.0120249j 0.00138622+0.00712531j -0.00593796-0.00742992j -0.00729715-0.005695j -0.006344-0.00811491j 0.00363337+0.00772984j -0.00394626-0.00431942j -0.000724213-0.00227743j -0.0026229-0.0167329j -0.00748274-0.0118123j 0.00535563+0.00462267j 0.00174788+0.00758072j -0.00360398+0.00558673j 0.00620699-0.0155j 0.00714452-0.00756145j 0.00103992-0.00188441j 0.00187802-0.00542734j 0.00313662-0.00564491j 0.00318167-0.00652211j 0.000141341+0.00823005j -0.00397983+0.00691774j 0.0113766-0.0017035j -0.00214064+0.00429021j -0.00955756+0.00971539j 0.00556353-0.00563281j -0.00409719+0.00143623j 0.00187702+9.29981e-05j 0.00339541+0.00158129j -0.0018658-0.000595646j 0.00268533-0.00118604j 0.00227305-0.000709379j 0.00648175+0.00641253j 0.00411413+0.00197461j -0.00110214+0.000641271j -0.00227903-0.00349343j -0.000190211-0.000973417j -0.0022214-0.000884628j 3.72712e-05+0.000142056j -0.00211065-0.000933528j 0.0037244+0.00299455j -0.00039366+0.00355513j 0.00125383+8.31901e-05j -0.000856189+0.00429499j 0.00884619-0.00606496j -0.00125599+0.000255634j 0.015612-0.0133551j -0.0155862-0.000348211j 0.0149404-0.0123255j -0.00781963-0.00191834j 0.00906642+0.00490613j 0.00202087-0.0022066j -0.00369116+0.00214959j -0.00550795-3.18322e-05j -0.00362246-0.0010511j -0.00733215-0.000628791j -0.00613687-0.00260123j -0.00142362-0.00328789j 0.000509201-0.00408796j 0.00770476+0.00226972j 0.00643+0.00752127j 0.0116957+0.0156088j 0.0118181+0.00208351j -0.00234851-0.00265434j 0.000906155+0.000132653j 0.00697397+0.00215606j -0.00981241-0.00795353j -0.00744198-0.00503686j 0.000743809-0.00302916j 0.00481833+9.05064e-05j 0.00248744+0.00304652j -0.00216506-0.000631997j 0.000747697+0.00165604j -0.00493657+0.0229521j -0.00216136-0.00139018j -0.00121443-0.00317471j 0.000409162+0.00101891j -0.00386036+0.000825917j -0.0015949-0.00215993j -0.00240048+0.00228604j 0.00567488+0.00145471j 0.00069093+0.00401269j 
-0.0867721+0.0123141j -0.0981965-0.0235905j 0.0109387+0.0106j -0.00802171-0.0727208j 0.111037-0.00968522j -0.0111133-0.279304j -0.0154167-0.283243j -0.0315971+0.0191976j 0.032143-0.163376j 0.00276497+0.0392365j 0.035312+0.00686479j -0.000935362+0.109643j -0.033511+0.0397454j 0.0193529+0.0356224j -0.00150709-0.02687j 0.0181964+0.0177985j 0.00193919+0.0312208j 0.0155585-0.113334j -0.0581227-0.0179659j -0.0698876+0.110234j -0.050958+0.0442708j -0.0596624-0.0520785j -0.00869481+0.111302j -0.0132299-0.15852j -0.00560866-0.024852j 0.016857-0.0606635j 0.0317943+0.029591j 0.0199135+0.0332448j -0.0703945+0.0161889j 0.0147308-0.0195667j 0.0262791+0.0174359j 0.033244+0.00929748j -0.0186215+0.00193318j -0.0337508+0.0117846j 0.109386+0.0266047j 0.0740508+0.000308468j 0.0347974-0.00597694j -0.0328206-0.0190267j 0.00461601+0.00879791j -0.00739787-0.00612141j 0.00436514-0.0161673j 0.0118015-0.0293795j -0.0313875+0.02491j -0.0156931+0.0171364j 0.0130371-0.0363907j 0.00936668+0.0382736j -0.0206899-0.0130636j 0.00531613+0.00140987j -0.0228291+0.010043j -0.0176541+0.00893709j 0.00994603+0.0162493j -0.042358-0.014442j -0.0348458-0.0322118j 0.00302775+0.0242812j 0.00127714+0.0292857j -0.000720806-0.0122218j -0.00135722-0.00558106j -0.0172021-0.0105317j 0.0660107+0.034935j 0.0474186+0.0185152j -0.0283691-0.027411j -0.000202743-0.0334387j 0.0159179-0.0141239j 0.0269897+0.00174062j -0.00492231+0.00205317j -0.014213+0.0163445j -0.00348972-0.045703j 0.0134779+0.00793377j 0.0207975-0.0224861j 0.0128733-0.00889307j -0.0043129+0.0345021j 0.0138261+0.0446114j 0.00864706-0.00652455j -0.00257267-0.0307794j -0.0271548-0.0219807j 0.00134036+0.00021261j 0.0270645+0.000292816j 0.0133597-0.00748467j -0.00326325+0.00376784j -0.0141792+0.0194692j 0.0153699-0.0767633j -5.823e-05-0.0209821j -0.0248714-0.00051167j -0.0114665-0.0197968j 0.0114005+0.00744006j -0.00926268+5.73158e-05j 0.0150951-0.0206786j -0.00635049-0.0159446j 0.01375-0.0129349j 0.0219934-0.00246555j 0.00965679-0.000901825j 0.00747343+0.000249536j 0.00694561-0.023028j -0.0234369-0.0433303j -0.0179699-0.015412j 0.0569369+0.0105095j -0.0337168-0.0198334j -0.00371541+0.0374865j 0.00925413+0.0287621j 0.00608392-0.000413005j 0.00523209-0.0140392j 0.00495741-0.0184818j 0.0413899+0.0263999j -0.0135771+0.00579899j -0.00482667+0.00906679j -0.030076+0.025041j 0.0306418+0.0140173j 0.0045064-0.00334707j 0.0115613-0.0011533j 0.0125694+0.00388287j 0.0227344-0.0158574j 0.0547238-0.000517862j 0.0583242-0.00595705j 0.0149802-0.0098395j -0.0023586+0.0123938j -0.000289406-0.00520623j 0.0125788+0.00557612j 0.0232324+0.0092358j 0.0102046-0.00378537j -0.00531696+0.0175724j 0.0187184-0.00581405j -0.000139309-0.0115305j -0.00277445-0.00551726j -0.0216804-0.00173413j -0.0231365+0.00268289j 0.0151452+0.00114428j -0.00710199+0.0101679j -0.0140083+0.00193637j -0.0170937-0.0217022j 0.0229113+0.0350202j -0.0162834-0.0164894j -0.0155917-0.0183162j -0.00398372-0.0119211j 0.000233914-0.0195244j 0.0281345+0.00487951j 0.00642865+0.00468845j 0.0188466+0.0185768j 0.0294891-0.0101301j -0.013862-0.0290338j 0.0307853+0.00728821j 0.0109089+0.0189635j -0.0204585+0.0255729j -0.0117724-0.00724243j 0.0290249-0.00385499j -0.0199915-0.00405883j -0.0228219+0.0108887j 0.0132073+0.0103789j 0.0107577-0.0427034j -0.0198406-0.0733372j -0.0207946-0.00133357j -0.0136711+0.0167364j 6.15243e-05-0.064746j 0.00433442-0.0064942j -0.010745+0.0292525j -0.0105064+0.0327286j -0.00749643+0.032463j 0.0134786+0.0757834j -0.00064274+0.0335843j 0.0090736+0.0028274j 0.00779801+0.0156572j -0.0124605-0.0333678j 0.0167211+0.00395872j 0.0246598+0.0452063j -0.010437+0.0118074j 0.00433604+0.0413983j 0.0122206+0.00450116j 0.0530105+0.0313112j -0.0137823-0.0251279j 0.00182593+0.0109668j 0.0333701+0.0137042j 0.0261517+0.00832939j -0.024581+0.00948295j 0.0182721+0.0238825j 0.0435487-0.00063689j -0.0506654-0.0105797j 0.0197017+0.0139501j 0.0395609-0.0240819j -0.0326701-0.022315j 0.010765-0.028572j -8.32139e-05-0.0184357j -0.00795591-0.0218636j -0.0105099+0.0159816j 0.0145191-0.00706367j 0.0393677-0.0241992j 0.000521972-0.000474575j -0.0414773+0.0319508j 0.0427235-0.0650883j -0.0136852+0.00224512j 0.0326078+0.0697605j 0.0150359-0.0537562j -0.0405312-0.0013935j -0.00837368+0.110198j -0.020123-0.0409396j -0.137097+0.0465304j 0.250981+0.107978j 0.0818443+0.182936j 
0.0109872+0.139701j 0.111293-0.0712711j 0.00223288-0.00349137j -0.0202553+0.0588088j -0.0723654+0.00918566j -0.00344022+0.0187396j -0.0171127+0.0641022j 0.0716262-0.0550377j 0.0103682-0.0679804j 0.0381746+0.0399173j -0.0162883+0.00290771j -0.0674535-0.0453875j -0.00619029-0.0915785j -0.0646728-0.0576753j 0.00349038+0.0664131j -0.0805334-0.0599453j -0.0148678-0.00733669j 0.0243446-0.118301j 0.0406096-0.0428481j -0.00597038+0.038512j -0.039512+0.0214248j 0.0254733-0.0988053j 0.0889323-0.0630011j -0.0275166+0.00970561j -0.02372-0.026886j 0.00421714+0.00936134j 0.0158382-0.0326892j -0.0685921+0.0556659j -0.0633927+0.00712533j 0.0376123-0.00728524j -0.0157877+0.0106517j -0.00672397-0.00899737j 0.00824425-0.0111285j 0.026278+0.0423307j 0.0391481+0.0079662j 0.00219785+0.00721164j -0.0729682+0.00551463j 0.0350651+0.00895736j 0.00315914+0.0285866j -0.00436754+0.0269779j -0.0101725-0.0525222j -0.0377192-0.0225086j -0.0186141-0.0270411j -0.0388897+0.0142451j 0.0492979+0.022273j -0.0167918+0.0337654j 0.00923503+0.0472465j 0.0161979-0.0135744j -0.0125119-0.0590432j -0.00622606-0.014136j 0.0347677-0.0626679j -0.0210479-0.012757j 0.0147011+0.0235335j -0.0186891-0.041865j 0.00744709-0.0027448j 0.0327033-0.00330402j 0.0494222-0.0369097j 0.07033-0.0531848j -0.0611297-0.012732j 0.0246436-0.00180403j -0.0569354-0.0338894j -0.0256455-0.0228368j -0.026161-0.0320497j 0.00110972-0.0240482j 0.00532756-0.0383823j 0.00594511+0.0166906j -0.0252535+0.0209871j 0.0412748+0.0115036j -0.00132568+0.0130297j -0.000857621+0.024798j -0.00479103+0.0381634j 0.00368073+0.00654996j 0.0177617-0.0311978j 0.0149488+0.00581822j -0.0116327-0.00559135j 0.00494732+0.00910449j 0.0119677-0.0212024j 0.00473173-0.0165027j -0.00930444+0.0119705j -0.00395607+0.00807072j 0.043335-0.0435128j -0.0119833+0.00576686j 0.00117353+0.0211053j -0.00528318-0.0159337j 0.00564418+0.00620127j 0.00278092-0.0194598j 0.0291449-0.00263442j 0.00174043+0.0239235j 0.0239589-0.058195j 0.0424698-0.01897j 0.00803624-0.00499359j -0.00189252-0.0168048j 0.000718938+0.00652796j -0.015368+0.00711951j -0.0343425-0.0178086j 0.047872+0.00498944j 0.00173505-0.00460288j 0.0226416+0.0387029j -0.0037742+0.0260972j 0.00418555-0.00102434j -0.0210376+0.0189386j -0.0214065+0.0341458j -0.0221224+0.00386328j -0.00416765-0.00544761j -0.0197218-0.00494922j 0.00410565-0.0332364j 0.0166958-0.0181093j 0.00144861+0.0221823j 0.0173629+0.014322j -0.00609205-0.00566611j 0.0308259-0.0304137j 0.0121856+0.028344j -0.00194806+0.024109j 0.0533661-0.0280104j 0.0340622+0.0204354j -0.0367094+0.0260486j 0.02881+0.00640956j 0.0384729-0.012397j 0.0141576-0.0150866j 0.00685825+0.0257116j -0.0177828+0.0198272j -0.0200346+0.0197741j -0.00253775-0.00511121j -0.0100649-0.022649j -0.023296-0.00826758j -0.00905684+0.00746834j -0.00601849-0.000629593j -0.0248152-0.000709555j -0.0208454-0.0133622j 0.0371347+0.0128108j -0.0448173-0.0127397j -0.0271559+0.00412773j -0.00228381+0.0037345j 0.00548413-0.00114725j 0.0491038+0.00506591j 0.014673+0.0136039j 0.0341171+0.0238541j 0.05463-0.0204958j 0.0332218-0.0320714j 0.0462647-0.0196687j 0.0379454+0.00647721j -0.0070875+0.0287569j 0.0106927-0.0149937j 0.0167165+0.00382193j -0.0191921+0.028379j -0.0262151-0.00281458j -0.0029599+0.0231629j 0.0217179-0.0271389j 0.0122092-0.0382811j 0.0194756+0.0251868j -0.048689-0.00326622j 0.0304604-0.026897j -0.0390684-0.062395j 0.00678756+0.0354702j -0.0164685+0.00259106j -0.0320961+0.000536771j -0.0130364+0.049499j 0.018258+0.0366743j 0.00933427+0.0136984j -0.0119233+0.0313519j 0.0198235-0.0448447j -0.0166407+0.057568j 0.00570755+0.022103j 0.00489266+0.00046281j -0.0277473+0.0184956j 0.00299773+0.0212361j 0.0385593+0.0345247j -0.0566437-0.0196637j -0.00869069+0.0108947j 0.0410753+0.0353355j 0.019165+0.0276016j 0.00963945-0.000806536j 0.0859393+0.0262045j 0.0358799-0.0111137j -0.0437447-0.0276493j 0.0218944+0.0359711j -0.00956395+0.0255483j -0.00824082+0.0149818j 0.0506464+0.0180386j 0.0223461+0.0232144j 0.0216745+0.0107525j 0.0827589+0.0010481j -0.0203421+0.000564139j 0.0609786+0.0154085j 0.0299152-0.0207811j -0.0330494+0.0239771j 0.0621608-0.0634435j 0.000914503+0.014501j -0.093752-0.0680945j -0.0743061+0.0241597j 0.0239249+0.0619242j 0.0714572-0.0698023j 0.0432043-0.143718j 0.0534579-0.0450782j -0.216121-0.0225835j 0.226706-0.220521j 
0.0221847+0.0534313j 0.0247251-0.00932057j -0.00132999-0.0176341j -0.0184736-0.00887965j -0.00236937-0.013359j -0.0100525-0.0329905j 0.0203621-0.061909j -0.0305753+0.107536j 0.139852+0.0930715j 0.173792-0.166207j -0.119619-0.128547j 0.0271626+0.0305579j 0.114288+0.201911j 0.0701525-0.0331847j -0.072595+0.0745783j -0.0167966+0.190891j -0.174552+0.141181j -0.118658-0.0989485j 0.185302+0.0123129j -0.0660096-0.0182839j -0.178149-0.105563j -0.00466823+0.267104j 0.00871135-0.107823j -0.011585+0.0601923j 0.00084441+0.00988462j 0.0446533-0.0487521j 0.0486539+0.00857622j 0.0493945-0.0141876j 0.0323565-0.0450373j -0.0114851-0.035965j 0.0835509+0.0253377j 0.0536747+0.0802208j -0.0993805+0.0306665j -0.162198+0.0269718j -0.0925125+0.0111255j -0.00354357-0.0398636j 0.00513143-0.0303571j -0.133719+0.0248145j 0.0128051-0.0195323j -0.00956347+0.0399338j 0.0183895+0.0157078j -0.105346+0.00440326j 0.067872-0.0250974j 0.0191244-0.00545327j 0.00292409-0.0425682j 0.0366587+0.00490381j -0.0211087+0.0369853j -0.0205354+0.0121272j -0.00412114+0.0134667j -0.00985951+0.00114812j 0.0136347-0.0526568j -0.0361116+0.0113777j 0.0107948-0.00134588j 0.0390513-0.00234684j -0.0225738-0.0165983j -0.0334764+0.00610689j -0.00118912-0.00338233j 0.00412371+0.0232666j 0.0421042+0.0404669j 0.0288987+0.00138634j 0.0311271+0.0196235j -0.0028404-0.00697144j -0.0206415+0.0210929j -0.00213186-0.00604125j 0.0054648-0.0283954j 4.86108e-05+0.00342949j 0.000521698-0.00642843j -0.0084866+0.00759697j -0.00337024+0.000881443j -0.0275336-0.0187722j 0.00411915+0.0584526j 0.0261943+0.0420996j 0.0153568+0.017997j -0.00396432-0.00360348j -0.0210692-0.0171603j 0.0217541-0.00403788j 0.0100141+0.00832943j 0.00328083+0.00626557j 0.0137344+0.00739522j -0.00250811-0.0142731j -0.00359722-0.0592064j -0.00602348+0.00965413j -0.00750701-0.0355115j -0.00733666-0.00159711j -0.00339086+0.0158289j -0.00284511+0.0140591j -0.00617311-0.00621697j -0.00107193-0.0142539j 0.02081+0.0331044j -0.00599612-0.00950804j -0.000907004+0.0162698j -0.0240605-0.015089j 0.00739678-0.012527j -0.00454147+0.0114975j -0.00273739-0.0103489j 0.000681392-0.0392146j -0.0128018+0.000119013j -0.026452+0.0036645j -0.0114552+0.00760171j -0.0197694-0.0199129j -0.0053672+0.00628766j -0.00570016-0.0182291j -0.0136105-0.0251289j 0.0219852+0.00517355j -0.00120449-0.0292714j -0.00293657-0.00531492j -0.0159486+0.0239602j -0.0138722-0.0388727j 0.00146462-0.00268103j -0.0126908+0.00355509j 0.035763-0.000744504j 0.0190589+0.0155997j -0.0149958-0.00591163j -0.0113938-0.0112405j -0.00470983+0.00311134j 0.00163757-0.0106589j -0.012538-0.00266616j -0.000592091+0.00225564j 0.00399978+0.0114131j 0.00354422-0.00806093j 0.0228383-0.00364367j -0.00607438+0.00266706j 0.014422+0.0074001j -0.00169823+0.00917987j 0.0103748+0.00603055j 0.0112988+0.0227011j -0.000428123+0.0119216j -0.00016708-0.011015j -0.00417456-0.00214201j 0.00444973+0.00350288j 0.00599073-0.00949459j -0.010861+0.022258j -0.0108759-0.0302327j -0.0208429-0.00878792j -0.0124163-0.0177864j 0.00203031-0.0111235j 0.0218607-0.00772976j 0.00974378+0.0173444j 0.002612+0.011131j 0.0148123+0.00539965j 0.00822347-0.00107964j 0.00564672+0.00701762j 0.0158263+0.0174217j -0.00559202+0.0141884j -0.00704497-0.00292086j 0.00116698+0.0492651j 0.00104304+0.00686024j -0.00641651-0.0267558j 0.0125942-0.00898875j 0.000342968+0.0173039j 0.00109885+0.0065534j 0.00319917-0.00532712j -0.00546117+0.0112201j 0.0107731+0.0114495j -0.0109592+0.003733j 0.0249703+0.0146091j 0.00473154-0.00223083j -0.00264573+0.0122959j -0.00844954-0.00508994j -0.00503364-0.018114j 0.0166174+0.023027j -0.00716118+0.0158341j -0.0184551-0.0179289j -0.00176028-0.00796816j 0.0116333+0.0149219j 0.00663702+0.00428759j -0.0109913+0.00773416j -0.00540464-0.0179613j 0.0237705+0.00379739j 0.0103402-0.00229657j 0.00903096+0.0106713j -0.00646014+0.00136112j 0.00503113+0.000985999j 0.00192341+0.0160718j 0.0137121+0.00140535j -0.0154559-0.00972389j 0.0089183+0.0209748j 0.019852+0.0191992j 0.0164474+0.0245687j -0.011359-0.0198823j -0.00134767-0.00718724j -0.00149626-0.000340502j -0.0289453+0.00412183j -0.0094693-0.0267961j -0.0248083-0.0112982j -0.00647572+0.0014574j -0.0250692+0.0195778j -0.0018413-0.00262937j 0.0386604+0.0174089j 0.0234763+0.0017019j -0.0223072-0.0253394j 0.0415317+0.0268679j -0.0198722+0.0181689j -0.0222539-0.0250658j -0.0222654-0.0268167j 0.00952737-0.0161497j 
