0.193831-0.00826744j 0.072389+0.01401j -0.0349791-0.0257208j 0.00990618+0.0802908j 0.0122818-0.0412081j 0.00242352+0.0214775j 0.0144556-0.0354054j -0.0193086+0.0159464j 0.0139586+0.0107262j 0.0154169+0.0281783j -0.0269701-0.0100856j 0.0192225+0.00696268j -0.00972252+0.0306859j -0.0124659-0.0300405j -0.0295278+0.0175715j 0.0137906-0.00547702j -0.0132988-0.00142856j 0.0154652+0.000546868j 0.00273773+0.00239226j -0.0039371+0.0096983j 0.0184182-0.016181j 0.00561201-0.0129538j -0.0013589-0.00623734j 0.0103437+0.0131933j 0.00426427-0.0112495j 0.0151554+0.0153039j -0.00631678+0.00436374j -0.011873-0.0169077j 0.0162845-0.00275132j -0.0083599-0.0029048j 0.00519719-0.0194489j -0.0211953-0.00157388j -0.00322802-0.0233031j 0.00792725-0.00834472j -0.0240878+0.0169227j -0.0121027-0.01378j 0.00360588+0.004644j -0.000326151+0.00465103j 0.000112687-0.00620195j 0.000646742+0.00212078j -0.000284872+0.00115327j 0.0115849+0.0108938j 0.00312753-0.00158014j -0.0111761-0.00117957j 0.0128514-0.0034561j 0.00420994-0.00728891j 0.00560988-0.00370936j -0.000636363-4.67191e-05j -0.00501061+0.00174985j -0.010576-0.00209405j -0.00428884+0.00208319j 0.00109409+0.00116972j -0.00219394+0.0080753j -0.00711771+0.00865045j 0.00184034-0.00233498j 0.000889867-0.0147644j 0.00389542-0.00715335j 0.000811232-0.00431176j -0.00483609-0.00489279j 0.00363791+0.00196709j -0.0150432+0.00104049j 0.00474756+0.00463891j -0.000823027+0.000880321j 0.00447495+0.00654303j -0.0087767-0.00024817j -0.00176831-0.0113434j 0.00705326-0.0153998j -0.0114407-0.00503588j 0.00827723+0.0138004j -0.00158685-0.000719004j 0.000237061-0.00142147j -0.00147642-0.00237548j 0.00147032+0.00916366j 0.00390546+0.00339502j -0.00908122-0.00601263j 0.00406494-0.00545012j -0.0101387-0.0100202j 0.000613769+0.00333896j -0.00489253+0.00211898j 0.00456107-0.00781761j -0.000857212-0.00563186j -0.0151629+0.000114059j 0.00953479-0.0114599j 0.00105329+0.00121935j -0.00702365+0.010819j -0.016084+0.0142825j -0.00186521+0.0027022j 0.00160937+0.00659024j -0.0146963-0.00884652j -0.00141236-0.00497991j -0.00728632+0.00556869j -8.88526e-05+0.000235967j 0.000937469+0.000827858j -0.00260157+0.00109144j 0.000285957-0.00507015j -0.00327477+0.00160511j 0.000288336+0.000443206j -0.00434875+0.00372911j -0.00567125+0.00412198j -0.00140321-0.00472835j -0.00104112-0.00130693j -0.000782416+0.00197333j 0.00218182-0.0062579j -0.00114053-0.00156729j 0.00678102+0.0103213j 0.00297758+0.00161594j 0.00309589+0.0029357j 0.00442497-8.84444e-05j 0.00484567-0.000612661j 0.00653879+0.000201266j 0.0061471+0.00402258j 0.00604498-0.00244825j -0.0056216+0.000615479j 0.00720925+0.000551919j 0.00327892+0.000920391j 0.000318947-0.00288092j -0.00595518-0.00602931j -0.00886814+0.00601011j 0.00330586+0.00418714j 0.00182733-0.00259405j 0.00194269+0.000883963j 0.00168903+0.000334289j 0.00172185+0.00231514j 0.00111064+0.00231864j -0.00555379+0.00305401j -0.000760807+0.00730564j -0.00508375+0.0126115j -0.0051823-0.00603406j 0.000625474+0.00411323j 0.00148254-0.00010153j 0.00123848+0.00126051j 0.00123168+0.00123802j 0.00177932+0.00572897j -0.000440159+0.0029499j 0.00280539+0.00659408j 0.00167954+0.0029999j -0.00349599-0.00214568j -0.00169408+0.000409729j -0.011675-0.00585274j 0.00459555-0.00170657j 0.00131991+0.00189353j -0.00176411-0.00296374j 0.00738698-0.00174334j -0.00436816+0.000592129j -0.000840191+0.00236245j -0.00273254-0.00263934j 0.0117684-0.00811409j -0.00537316-0.000556964j -0.000914769-0.000461167j -0.00621102-0.00194809j 0.000564468-0.000880216j -0.00111639-0.00305597j -0.000943307+0.00245194j -0.000301584-0.000375473j 0.0046872+0.00552022j -0.00388103-0.000354645j 0.00209157+0.0113512j -0.00454393-0.00303476j 0.00754093+0.00184363j -3.10498e-05-0.00828293j -5.238e-05+0.00422912j -0.00583008+0.00202581j -4.27992e-05+0.00035935j 0.00227715+0.00467572j 0.00116484+0.000526269j -0.00179995-0.00173044j -0.00934025-0.0017231j 0.00138342+0.00514534j -0.00631294+0.00979584j 0.00379334-0.00653138j -0.00904897+0.00162815j 0.00221312+0.00362636j -0.000383499+0.00473941j 0.00294931+0.000132401j -0.0133469+0.00262136j 0.00252582+0.00523929j -0.00263116+0.00502088j -0.00170762-0.000541141j -0.00360259+0.0148064j 0.00516062+0.00205359j 0.00528767+0.00624024j 0.000438338-0.0013004j -0.000734853+0.0006518j 0.00824436+0.0034883j 0.00142621-0.00653486j -0.00601246+0.00104568j 0.00462088+0.00346717j -0.0067597-0.00414424j -0.006406+0.00398238j -0.00330927+0.00378092j -0.00810081-0.00239042j -0.00331724+0.00590028j 0.00531186+0.0049751j 0.00529122-0.00484103j -0.00692611-0.00431807j -0.00415316+0.00502644j 
-0.756501-0.000336164j -0.559407-4.54422e-05j 0.0614742+0.000612924j -0.00818651-0.0119717j 0.0148315+0.0102959j 0.046031+0.0235985j 0.0385528-0.0170734j 0.00855474-0.0376607j -0.0540899-0.00018861j -0.0129181+0.0120913j 0.033667+0.0105983j 0.0240977+0.00542268j -0.0156328+0.0197185j -0.00571617-0.0186145j 0.0270953-0.0161253j 0.0123354-0.0588413j -0.0174698-0.00946878j 0.00259369+0.0138483j -0.0184841+0.00927142j 0.0117005-0.00160231j 0.0113708+0.00623088j -0.0366416+0.00889449j 0.0265919-0.00593738j -0.0355661+0.00893263j -0.0164595-0.000422558j 0.00422735-0.00327758j 0.00222331+0.000432433j 0.0121605-0.00712224j 0.0245792+0.0120919j -0.0216168+0.000349748j 0.0155819-0.000926673j 0.00678113-0.0148711j -0.0100172-0.00622911j 0.00567864+0.0188584j -0.00800536-0.00389974j 0.0241139+0.0106132j 0.0210303-0.00065415j -0.00149268+0.0120316j -0.014557+0.00575824j -0.00770507+0.00920151j -0.0142936+0.000803754j -0.0113972-0.0132626j -0.00271901+0.00655142j -0.0101085-0.0100561j -0.0127834+0.00160883j 0.00524814+0.0130425j -0.00186274+0.0059515j -0.00159874+0.0150488j 0.0167442-0.0104862j 0.0100212+0.0125942j -0.0203944-0.00232032j -0.00813688+0.00219659j -0.00283383+0.00110761j 0.00153945+0.00469791j -0.00216675-0.00790737j 0.0158118+0.00144867j -0.0281575+0.00395564j 0.0131246+0.00518436j 0.00591425-0.0123409j -0.00266249+0.00769127j -0.00657063+0.00107927j -0.00895486-0.000864335j -0.00512719-0.00172092j -0.00684486+2.51975e-05j -0.000328547-0.0104017j 0.00112138-0.00537814j 0.00761133-0.0010208j -0.0015765-0.00729404j 0.000826345+0.00421574j -0.00578369-0.00245968j 0.00780171-0.00365006j -0.00302173+0.00980338j -0.00462121-0.0124507j 0.0152697+0.00254256j 0.00418282-0.00872304j 0.00515678+0.00387835j -0.00789629-0.00171867j 0.00373017-0.0046453j 0.00173042+0.0125683j 0.00889734-0.00446854j -0.00933908+0.00507065j 0.0161369-0.0142766j 0.00749993-0.00892012j 0.00658239-0.00240319j 0.00456552-0.0248218j -0.0110486-0.00307682j 0.0118212-0.00114519j -0.0193859+0.0154311j 0.0218047-0.0223656j 0.00238239+0.0140736j 0.000969018-0.0188401j 0.000489955-0.0128547j 0.00399125+0.00130441j 0.00151917+0.0041764j -0.0120744+0.00112824j -0.00128609+0.00821421j 0.00797884-0.00392352j 0.00172467+0.00222705j 0.010501-0.00722908j -0.01203+0.00579894j 0.0105653+0.000284763j 0.00952888-0.00754495j -0.00550794-0.00812635j 0.00581997+0.001005j -0.0171314+0.00564246j -0.00611783-0.00964044j -0.00559371-0.00262009j -0.0051583+0.00876807j -0.00742625-0.00350505j 0.000302114+0.00472701j 0.00506577-0.00240076j -0.00385548+0.00641745j 0.00415019-0.00212796j 0.00840206+0.00246937j 0.000382419+0.00465559j -0.00268801-0.000989284j -0.00117875-0.00306459j 0.00609919-0.00525126j 0.00512372-0.0034299j 0.00668048+0.000997462j -0.00820549+0.00425852j 0.00631103-0.000197655j -0.00482935+0.00670799j -0.00271625+0.00344126j -0.00264876+0.00794107j -0.00493307+0.00322387j -0.00445371-0.00412158j 0.00336706-0.00131289j 0.00790906+0.00306956j 0.00931862+0.00226635j -0.0156167+0.00367408j -0.00895395+0.000127311j -0.00169037-0.000916803j 0.00751573-0.00251742j -0.00473558+0.000897138j 0.00112309+0.0101476j -0.000970648+0.00120693j 0.00294805+0.000796087j 0.000897884+0.00191425j 0.00423348-0.00237285j 0.00381532-0.00204292j -0.00716923-0.00526743j 0.00517426+0.00152217j 0.00174035-0.00326304j -0.00152306-0.00443096j 0.00302945-0.00188717j 0.00380587-0.000516308j 0.00509403-0.00367598j 0.00300448+0.00140872j 0.0016273-0.00404167j 0.00776236-0.00162184j 0.00445641+0.00284237j 0.00450158+0.000516323j 0.000323571+0.0066585j -0.00852359-0.00172374j -0.00959325-0.00101877j 0.000629674+0.000523732j 0.00253247-0.0096203j 0.00642523-0.00386474j -0.00559714+0.00487319j 0.00442602-0.00230437j -0.00282461-0.00393918j -0.00372331-0.00273601j 7.90548e-05+0.0064682j -0.00115194-0.00160605j -0.00890196+0.00123043j -0.00354824+0.00661017j 0.00165415-0.00216853j -0.0062157+0.00910102j 0.00183035-0.00339732j 0.00250288-0.00233077j 0.000430071-0.00590845j -0.00656409-0.00691028j 0.00460455-0.00540755j 0.00285808+0.00274107j -0.00379003-0.00603596j 0.000502694-0.000100904j 0.0115016-0.00643987j -0.00688267+0.002697j -0.00530216+0.00146878j -0.00387273+0.011507j 0.00556635+0.000373643j -0.00438697+0.0159633j -0.0159656+0.0050705j 0.00628863+0.0113576j 0.00909835-0.00669108j 0.00187032-0.000438553j 0.00611618-0.0135656j 0.00238999-0.0150137j 0.00475134-0.0108734j 0.00745172-0.00519221j -0.0149367+0.00191485j -0.0258627+0.00602896j -0.00380443+0.0148854j 0.0219229+0.0040087j 0.00734373-0.00791752j 
0.566919+0.00337804j -0.811978+0.00123462j -0.0311498+0.00498819j 0.0273787+0.00535252j 0.0174894-0.0012875j -0.0268498-0.0083081j 0.00913414+0.0158641j -0.00417548-0.0279967j 0.0336208-0.0234659j 0.0448162+0.0106712j 0.0542815+0.052834j 0.0178482-0.0447705j -0.0648691+0.0354915j -0.0221761-0.0203834j 0.00447046-0.0201387j 0.00233919+0.0310055j 0.0107654-0.0157898j -0.00773855+0.0147084j -0.00514771+0.0118145j -0.0208575+0.00812177j 0.00179666-0.00967657j -0.00373607+0.0100943j 0.00444176-0.00267283j 0.0183939-0.00644288j -0.0300259+0.00399582j 0.024191-0.000356846j 0.00695034-0.00393635j 0.0294735+0.0013254j -0.0232785-0.00783097j -0.0177617+0.00967132j -0.010476-0.00154156j -0.0361304-0.0048764j -0.00296048-0.00806167j -0.0168855-0.000910437j -0.0163077+0.00398175j 0.0191112-0.000802119j -0.0140271+0.00536418j -0.0143023-0.00488483j 0.0120192-0.00282032j 0.00201034+0.000419293j -0.00752473-0.00998278j -0.00232846+0.00801107j 0.0126557+0.0112061j -0.00298317-0.000942515j 0.00853653+0.00447428j 0.00570333-0.0103333j 0.000813044-0.00395947j -0.00153729+0.00629154j -0.000760825+0.00402585j -0.00782911+0.0136636j -0.00366583+0.00367585j 0.00425421+0.0155634j -0.00126684+0.00718308j 0.0207082-0.00539614j -0.00506726-0.00773056j -0.024253+0.000569655j 0.00241772-0.00415279j 0.00771916-0.00132168j 0.000415768+0.00231606j 0.0011365+0.00644182j 0.00365928-0.00444896j -0.00772578+0.000941467j -0.00712004+0.010708j -0.00771869+0.000736319j 0.01579+0.000282152j 0.000280952+0.00106818j 0.0138763+0.00349872j -0.00667972-0.00441255j 0.00180135-0.00460385j -0.018043-0.00212864j -0.0088255-0.00482909j 0.00259619-0.000815904j 0.00746853-0.0115841j -0.00411641-0.00785298j -0.00309408-0.000188115j -0.0016992-0.00837383j -0.00490564-0.00750112j 0.00490336-0.0107484j 0.00443349+0.000913775j -0.00276475+0.00426555j 0.0047302-0.0143636j -0.0149498-0.000615252j -0.0115803-0.00213404j 0.00186861+0.0089318j -0.0134076+0.0155613j -0.0133148+0.0126804j -0.00638867-0.0178757j -0.0110749+0.00275933j 0.000703984+0.00388031j -0.0023698-0.0074516j -0.00311569-0.0129069j 0.00111909+0.000860473j -0.00225955+0.00554627j -0.00209778-0.00148029j 0.00496491-0.00237025j -0.00081738-0.00821386j 0.00607495-0.00446986j -0.00442318-0.00308012j -0.00807249-0.00250782j 0.00657156+0.00235922j 0.00301628+0.000257673j 0.00268786+0.00248986j 0.0043753-0.00861162j -0.00197045+0.000430902j 0.000567291-0.00258841j -0.00324938+0.000234141j 0.00676028-0.00314976j 0.00336643-0.00166916j -0.00122334+0.00259077j 0.0048924-0.0016129j -0.00169666+0.000932226j -0.00278956+0.00120729j -0.00299524-0.00560573j 0.00523682-0.00508986j -0.00585085-0.00791335j 0.000155227-0.0028414j -0.0071853+0.00914074j 0.00166668+0.000461485j 0.000860376-0.0121518j -0.000767115+0.00179676j 0.00814882-0.00443123j -0.0119448-0.00149175j 0.00309324+0.000794034j 0.00104335-0.00137216j 0.00821851+0.0077348j -0.00405768+0.00737728j 0.0161824-0.00231752j 0.00558845-0.00702488j -0.00282586+0.00675384j -0.00249354-0.00284425j -0.0024966-8.05282e-06j -0.00771843-0.00372341j 0.00132974+0.00630913j 0.00115579-0.00583339j -0.000279276-0.00563791j 0.00248811-0.00164096j -0.00897572+0.00453432j -0.00106382+6.78477e-05j 0.0159598-0.00326471j 0.00277012+0.000727111j 0.000507133+0.000537946j -0.00289417-0.00692767j -0.0017125+0.00571649j -0.00419376-0.00488536j -0.000447496+0.00342004j -0.0046599+0.010906j 0.0102838+0.000662206j 0.00276797+0.00284128j 0.0117731+0.00219573j -0.000125947-0.00223491j 0.00208855-0.000152341j 0.000999653-0.00720262j -0.00366184-0.00509555j 0.000677087+0.00683939j 0.00502059-0.00237532j 0.00606331-0.00374754j 0.00811444+0.00103075j -0.00295831-0.00520448j 0.00252848-0.000492588j 6.47201e-06+0.00826653j 0.00260795+0.00403163j -0.00606078+0.00337638j -0.000792527-0.000911596j 0.00108415-0.0138128j 0.000830804+0.00488189j -0.00571979+0.0019461j 0.00135765-0.00265712j 0.00623334-0.000322832j 0.00379461+0.0115723j -0.00228848-0.00152701j -0.00793583-0.00143236j -0.00354025+0.000124181j -0.00141898-0.00405179j 0.00537391+0.00363475j -0.00195957+0.00441499j -0.00112866+0.00760509j -0.0069595+0.00248518j -0.00369711+0.00512252j -0.00770105+0.00534764j 0.00986064-0.000949046j 0.00164255-0.00797715j 0.00207546-0.00748377j -0.00689829-0.00195952j 0.00467568-0.00344548j -0.000241742+0.00736971j 0.00235943-0.00366637j 0.00871541+0.0083566j 0.00540547-0.000293232j -0.00237859+0.00359008j -0.010936+0.00553082j -0.00350413-0.00119453j -0.00141779-0.00313808j 0.0039874+0.0065355j 0.0113726-0.00287622j -0.00244183-0.00381047j -0.00689609+0.00128741j 
0.214903-0.00511719j 0.124361-0.0180826j -0.369917-0.0420389j -0.248166-0.094435j 0.130432+0.0750064j 0.219545+0.0127403j 0.220522+0.00632023j 0.047726-0.0958417j 0.031237+0.0423243j 0.0111298-0.0748442j -0.0108471+0.0376786j -0.0401053+0.0710996j -0.0205845+0.033072j 0.0369647+0.00257037j -0.0121383+0.0286931j 0.00409547-0.0208008j -0.023403+0.00961448j 0.0130542+0.00638431j -0.0122631-0.0137404j 0.0582858-0.00509005j 0.0309501+0.017863j -0.0142929+0.0161813j 0.0236588-0.0122395j -0.00869706+0.0143424j -0.0205827+0.0188119j 0.0258257-0.00507751j -0.0191217+0.0112064j -0.0105339-0.00924086j -0.00365306+0.0113108j 0.0198529-0.0104687j 0.0162124-0.00238268j 0.0143452-0.0475138j -0.00223896+0.00134581j -0.0260972+0.0604052j -0.0140389+0.00380284j -0.00132028+0.00768659j -0.0342482+0.0271552j -0.00689979-0.00518014j -0.0225498+0.0409352j -0.00430649+0.0198319j 0.0268988-0.000557747j -0.0139893-0.0165577j -0.0276401-0.0164025j -0.0291836-0.0262959j 0.0108945-0.00351673j -0.0161065+0.0114026j 0.0143318-0.000953454j -0.0144439+0.021103j 0.00761582-0.00594462j 0.000633809+0.00506186j -0.0077748-0.00225158j 0.0196591-0.0062971j 0.003145-0.00749016j -0.00607444-0.00182574j -0.0108896-0.00545232j 0.00372752+6.74871e-05j 0.00121064+0.0170277j 0.0108741+0.00529209j -0.0142981+0.00498449j -0.0187188+0.00852262j -0.0127138-0.00564098j -0.02517-0.00234443j -0.000406536-0.000360648j 0.000724929+0.00366823j -0.00842726-0.00763231j 0.0108395-0.00321411j 0.00569882+0.000343081j 0.00783486-0.00562431j -0.0115872-0.00266966j 0.0043284-0.00221327j -0.00969753-0.000131739j -0.00350509+0.000478991j 0.00957856-0.00842291j -0.0203175-0.00843155j 0.026292-0.0148691j -0.0104881-0.0142186j -0.0114478-0.00820435j -0.00581781-0.00598057j 0.0115974+0.010432j -0.00605279-0.027447j -0.00990111+0.0264789j 0.0328074-0.0378637j -0.00770808-0.0227593j -0.00317192-0.0206725j 0.0158074-0.0213025j 0.00482454-0.0133467j 0.0399368-0.0271107j -0.0517689+0.0100545j 0.00445766-0.0745609j -0.0200702+0.039169j 0.000752835-0.0158723j 0.013252+0.0111588j -0.00650388-0.00244717j -0.000193834-0.00460742j -0.00733706+0.0031441j -0.0124357+0.0041124j 0.0171566+0.0241135j -0.000540828-0.00124812j 0.0402704-0.0187229j -0.0174063+0.00487633j -0.000392161-0.00258929j 0.0160796-0.0271273j 0.00727976+0.0128935j 0.0013392+0.0145487j -0.0177395+0.0206661j -0.0155246+0.00385782j -0.022822+0.0116882j -0.00770759+0.00616411j 0.000782108-0.00666319j 0.0101864-0.0146785j 0.0110254-0.000580107j 0.000788145+0.00762337j 0.0108846+0.00449712j 0.00330531+0.000387123j -0.00229379+0.00270477j 0.000501065+0.000510426j -0.00151751+0.00222739j 0.00167061-0.00338171j 0.00150342-0.00101491j 0.0135596+0.00154717j 0.00407566+0.00374063j 0.0108447-0.000989596j -0.000729699-0.0095745j -0.000514613-0.00157273j 0.00204261+0.00829116j -0.00145129+0.00475505j -0.00303167-0.00556796j -0.00125692+0.00429306j -0.00140188-0.000149471j 0.00820646-0.00600963j 0.0136482+0.00178589j 0.00386315-0.00405938j -0.00176535+0.00179482j 0.0114441-0.00291189j -0.00330592+0.0135687j 0.00827257+0.00619765j -0.000350851-0.00129109j 0.00117504+0.00280999j 0.0018195+0.0060573j 0.00277656-0.000402167j 0.00306768+0.00328138j -0.0109427-0.00467881j -0.00201605+0.00019154j -0.00847946+0.000113863j -0.00122095-0.00163185j 0.0036208-0.000936462j 0.00182829-0.00135329j 0.00267173-0.0058297j -0.00619981-0.00108535j -0.00777077-0.0039101j 0.00806535-0.00573797j -0.000814577-0.00819904j -0.00558985+0.00573582j -0.0101265-0.000289234j 0.00195595+0.0158783j 0.00681781-0.00386211j -0.00323312+0.00414569j 0.000873167+0.000713964j 0.00147719-0.00198212j -0.00742423+0.00409309j -0.000988821+0.00914776j -0.00122556+0.00546995j -0.00380411+0.00383012j -0.00679774+0.00252294j 0.00465827+0.00420954j 0.00165335-0.00817693j -0.00743585+0.0024739j -0.00461562-0.00324896j -0.00845944+0.0008261j -0.00610434+0.000102965j 0.0127353-0.00388487j -0.00781091-0.00348993j -0.00468923+0.00542855j 0.00260898-0.00124985j 0.00704777-0.00583818j 0.00275216+0.00568059j 0.0132927+0.0090996j 0.00938873-0.0142716j 0.00116867-0.0122736j -0.00230398+0.00194535j 0.00454006+0.000731888j 0.012866-0.010771j -0.00920947+0.00388291j -0.0219527-0.000229742j 0.00159005+0.0101015j 0.00467905+0.00941038j 0.0125113-0.0115261j 0.0138949-0.0285786j 0.000700992-0.0167472j 0.0174076-0.0138039j 0.0085775-0.0279211j -0.0377771+0.0475523j -0.0320883+0.0347579j -0.0156558+0.0570378j 0.0371345-0.0125403j 0.0271046+0.0158296j 
0.0714096-0.0833429j -0.0942637-0.0356197j -0.195763-0.207365j 0.280459-0.0855459j -0.408204-0.00187819j 0.202552+0.122049j -0.0667747+0.0719654j 0.0273773-0.0160585j -0.0470507+0.0646382j 0.0453625-0.00151831j -0.0313018-0.00693991j -0.0145629-0.0547435j -0.0245665-0.0433469j -0.0296029+0.0662486j -0.000937818-0.0381856j -0.0102214-0.00903485j -0.0123164-0.0038j -0.0418352+0.00148777j -0.00329135-0.0102191j 0.0365597-0.0011014j -0.019154-0.0126064j 0.0248629+0.00939863j 0.0144255+0.00700909j 0.00669124-0.00108933j 0.0230049-0.0341288j 0.0127938-0.0304473j 0.0328072+0.0135157j 0.0253145-0.0277041j -0.00549593+0.0219831j -0.00814487-0.0289816j -0.0131453+0.00429198j 0.0146766+0.00774293j -0.022002+0.0277079j 0.00104986-0.015522j 0.0280842-0.048869j -0.00920274-0.0109771j -0.00660718+0.00454099j -0.0292071+0.00520837j 0.00198144+0.00162101j 0.00546043-0.0331322j -0.00649286+0.000806403j -0.00142619-0.0440622j -0.00994916-0.00322212j 0.00653801-0.00426958j -0.0219551-0.0175687j -0.00968619-0.000788626j 0.0161908+0.00450818j -0.0258349-0.00217214j -5.37443e-05+0.010693j 0.00794023+0.00382877j 0.00872289+4.72779e-05j 0.00463698-0.0106164j -0.0201623-0.014678j -0.005087-0.00323187j 0.011094+0.000555013j 0.00436269-0.00596852j 0.0176316-0.00455461j 0.00295062-0.00301j 0.0100518-0.0120003j 0.011024+0.00501356j 0.0076948-0.0102005j -0.00911078-0.0182628j 0.00795425-0.0225269j 0.00878166-0.0112828j -0.00632483-0.00806281j -0.0280201+0.00830809j 0.0133291-0.00436687j -0.0129197+0.0194166j 0.00166509-0.0104487j 0.00213371-0.00698429j 0.000388318+0.0296047j 0.00388103-0.010277j 0.013047-0.0152971j -0.00407901+0.00109023j -0.0127781+0.0142806j 0.017391-9.5424e-06j -0.0126902+0.00572375j -0.00755275+0.000855104j 0.0279925+0.0166536j 0.0211776+0.0215853j -0.0142242+0.0151651j 0.0111288+0.0105572j 0.00415109-0.00518809j 0.0162697+0.00749701j 0.0194568-0.0162628j 0.0237585-0.0467927j -0.00454993+0.0155882j 0.0195961-0.0554521j 0.0374987-0.0127441j 0.00822014-0.026131j 0.0133476+0.0129858j 0.0171698+0.010736j 0.00501621+0.0190169j 0.00571196-0.0079427j -0.00460935-0.00290389j -0.010933-0.00191392j 6.58057e-05+0.00197178j -0.00973572-0.000301179j 0.0202919-0.0155522j 0.0070776-0.00701166j -0.0113841+0.00555989j -0.000275097+0.00133308j -0.00552594+0.0125019j -0.00128611-0.00829945j 0.0110688-0.0242251j 0.0024211+0.00104718j -0.00285853-0.0141647j -0.0116638-0.00326198j 0.00646992-0.0111402j 0.00710153+0.00243403j -0.0140874+0.0114345j 0.000471204-0.00456211j 0.00555508+0.0116997j -0.00714539+0.0108456j 0.00257329-0.010395j -0.0136472+0.00287801j 0.00731665+0.0125928j 0.00773436+0.00138937j 0.0141762+0.0126982j 0.00237442+0.00309553j -0.00649331+0.00147974j -3.53092e-06-0.00187934j 0.00372806+0.00879321j 0.00653644+0.00455009j -0.000679766-0.00347397j 0.000719722-0.00797865j -0.00310225+0.00508988j -0.00114075-0.00242837j -0.00385143-0.00310644j -0.0131191+0.00348769j -0.00207374+0.00508296j 0.00521748-0.00818352j -0.000569884+0.0164585j -0.00142263+0.000348145j -0.0071561+0.0118741j -0.00549054+0.00283233j -0.00289726-0.00511253j -0.0084829+0.000583515j -0.000675818-0.00328299j -0.00166845-0.00447584j 0.00564609-0.00157411j 0.00496159+0.00378374j 0.00386796+0.00734445j 0.00208535-0.0112017j -0.00120041-0.00500293j 0.0102722-0.00300139j 0.0051127-0.00015988j -0.00196315-0.000376217j 0.000428171+0.00692787j 0.00104754+0.0118744j -0.00281348-0.00254311j 0.0018381-0.00602309j 0.00409299+0.00326257j 0.00179532-0.0101588j 0.00238592-0.0124966j 0.00761201-0.00555405j 0.00568121-0.0098698j -0.0006891+0.00371752j 0.0117606+0.00327598j 0.000464852+0.00267337j 0.00543421-0.0115026j -0.00212745-0.00302585j 0.004947-0.00431965j 0.00153135-0.00637039j 0.00449094+0.00589233j 0.00814955+0.00285201j 0.00217741+0.00832031j -0.00290969-0.00727121j 0.00767152-0.00475184j -0.00389639-0.00967488j 0.00664139-0.00379057j 0.000657967-0.000742986j 0.00825041-0.00868916j -0.00106798+0.00509329j -0.00201824-0.0135032j -0.00625847+0.00897299j -0.00127839+0.00500942j -0.00479562+0.00632252j 0.00714125-0.0124581j -0.0062231+0.0123824j -0.0106472+0.00864207j -0.000536815+0.00320692j 0.018353-0.00688507j -0.00378855-0.00797492j 0.00132218-0.0143707j -0.0108454+0.00992068j -0.000654841-0.00646424j 0.00471022+0.0166233j 0.0165006-0.0264189j 0.00571012-0.0102463j 0.019426-0.0237309j 0.00953637-0.016898j 0.014664-0.0466355j -0.0310525+0.0200382j -0.0133647-0.00495874j 0.019959-0.0144434j 
