0.140323+0.312436j 0.0184498+0.0922913j 0.200788+0.0380206j -0.0239457-0.103019j 0.350651+0.0980163j -0.116152-0.163388j 0.00255286-0.0141912j -0.0435705+0.0845654j -0.077699-0.00435909j -0.0685062-0.0111876j 0.0184457+0.0545167j -0.0235916+0.0478716j 0.0181081-0.0568832j 0.0261122+0.0588246j 0.0449591+0.0123987j -0.0247363-0.0256649j 0.00734646+0.0331831j 0.0314137+0.00776946j -0.0247793-0.0279221j -0.0230901-0.000788348j -0.0230708-0.00766623j 0.00383583-0.0221404j -0.0114182+0.00529245j -0.00498156-0.00303837j -0.0208791+0.00722535j 0.0141666+0.00488738j -0.0200162+0.020319j 0.00821273+0.00337916j 0.029449-0.0151423j -0.00946568+0.00927435j 0.0257315-9.80145e-05j 0.0332815+0.0246774j 0.0544533+0.033895j -0.019371-0.0379278j -0.0157604-0.0233726j -0.00559463-0.0100452j 0.00226791-0.0234922j 0.00421565+0.0292841j 0.0163886+0.0219464j 0.0284885+0.0107166j 0.000288798+0.00463458j 0.0240905+0.000217636j 0.0284295+0.00368905j 0.0140493+0.017658j -0.00828352+0.000860434j -0.00819398-0.00701513j -0.00302619+0.00731046j -0.0222722+0.00714289j -0.0120498+0.0256834j -0.0130583-0.0173812j 0.00190965-0.00196632j -0.0103119+0.00381131j 0.00796424+0.0104098j 0.00653113+0.0129324j 0.00784849+0.000625157j 0.0150028+0.00649328j -0.00808217-0.00806874j -0.0120105+0.0139126j -0.00035928+0.00993499j 0.00206325+0.00602651j -0.00687713+0.0154137j -0.0163761-0.0155267j 0.00522667-0.00047111j -0.00510453-0.00197983j -0.00793517+0.00245398j -0.0121885+0.0121497j 0.00054495-0.00769179j 0.0259848+0.0232295j -0.0081711-0.00240567j -0.012077-0.00162502j -0.00897824-0.0157869j -0.0216241-0.0175742j -0.0362049-0.00407843j 0.0164413-0.0322332j 0.000259297-0.050267j -0.0503152-0.0471981j 0.0045045-0.00215961j 0.0373712+0.00181927j 0.0223782+0.0122057j 0.0300579+0.0315517j 0.0225742+0.015436j -0.0101392+0.00305645j -0.00403512-0.0102723j -0.0139238-0.0160071j -0.00398604+0.00867766j 0.0116336+0.0150718j 0.0063711+0.0247736j -0.000864915+0.00736324j 0.00228809+0.0170394j -0.00142191+0.0197628j 0.0011895+0.00270209j -0.0109169+0.0183147j 0.0124376+0.00302071j 0.0171718-0.00242428j -0.0141773-0.0143588j 0.0102877-0.00377522j -0.00834881+0.0121295j -0.000431829-0.00786176j -0.00825326-0.00520851j 0.00432476-0.00112167j 0.00492977+0.00243585j 0.0116352-0.00160031j -0.000486832+0.00681393j 0.00300341-0.0151229j 0.00997435-0.00216138j -9.37987e-05+0.000670253j -0.00691469+0.00345666j 0.00919052+0.00367298j -0.0116+0.00245223j 0.00496837+0.011704j 0.000636481+0.0129002j -0.0168822+0.000123691j -0.00122285-0.0059146j 0.000623711-0.00929552j 0.017206+0.00216848j -0.00612849+0.00267553j -0.00152696-0.00144284j -0.00762505+0.000292549j 0.0125274+0.00158326j -0.00667433-0.00280319j 0.0112803+0.00267352j -0.0067285+0.00063574j -0.00932587-0.0113014j 0.000179099+0.00181655j -0.00610736-0.000848996j -0.00329913-0.0104933j -0.00239401+0.00387115j -3.11516e-05+0.00277712j -0.00444884+0.00513431j -0.00187957-0.00210878j 0.00497713+0.00653483j -0.00102436+0.00220232j 0.00589043+0.00101573j 0.00250475-0.00307257j 0.000906497-0.00703557j 0.00217875+0.000317152j 0.01199-0.00276367j -0.00387033-0.00887494j -0.000127686-0.00257159j -0.000188431-0.0142774j 0.00961145+0.00604694j 0.00133586+0.00328721j 0.00484296-0.000342398j 0.00265693-0.00495425j -0.0077434+0.00134115j -0.00217819-0.00543575j 0.00950786+0.00583391j -0.00533265-0.00711682j 0.0012809+0.00793554j -0.000260974+0.00117555j -0.00457696+0.00501593j 0.00565026+0.00960821j -0.0124183-0.00294799j 0.00217206-0.00193496j 0.0083596+0.0018694j 0.000299215+0.00782631j -0.00675047-0.00763477j 0.00129063+0.00324536j 0.00198095-0.00668425j -0.00486714+0.0123385j 0.00561608-0.00356347j 0.0064339-0.000293774j -0.00514628-0.00913154j 0.00411236-0.0109318j -0.00597269-0.00721638j 0.0109064+0.00712008j -0.00316941+0.00146798j -0.00583366-0.000852356j -0.0123566-0.00544613j 0.00306639+0.00335776j 0.000232511-0.00269795j 0.00832611+0.0089025j 0.00669841+0.0049911j 0.0203991+0.00397424j -0.00482661+0.000592202j -0.00704716-0.00189571j -0.00657485-0.0223402j 0.000280435-0.0298391j 0.0108713-0.00377135j -0.00643055+0.0124751j 0.0178834-0.00126123j 0.0101728-0.0018016j -0.0130755-0.0177785j 0.0563362+0.0273523j 0.00229071+0.0130486j 0.0117756+0.0175325j 0.00572337-0.0299179j -0.019641-0.0214965j 0.0304766-0.0263402j 
-0.232397-0.0447665j 0.171103+0.136467j -0.0777532-0.13716j 0.130611+0.0907494j 0.16896+0.318571j 0.102595-0.0286635j -0.0594745-0.0916334j -0.00191168-0.00139786j -0.0281023-0.0425848j -0.043732+0.0235638j -0.0221617-0.0251956j -0.122195-0.0833062j -0.0178569-0.0176875j -0.0202604-0.0530111j -0.00671806-0.00446472j 0.00152706-0.0440502j 0.0197275+0.0159999j -0.0302215-0.0276354j 0.00900037-0.0216071j 0.000278333-0.0215304j -0.0133992-0.0111246j -0.0162129+0.0351361j 0.00348516-0.00658023j 0.0233212+0.0070931j -0.0120036-0.0401871j 0.00567042+0.0147397j -0.0317848-0.0148768j 0.0095361+0.0242258j 0.00493982+0.0114135j -0.0189266+0.00292832j -0.0370259-0.00995337j -0.0183184+0.0165203j 0.00953358+0.036761j 0.0326956+0.0124469j 0.0176059+0.00448719j -0.0127217-0.0139424j 0.00576415-0.00670639j 0.00873939+0.00289342j -0.018322-0.0266289j 0.0175005+0.00353477j -0.00544353-0.00895718j -0.0260453-0.00866791j 0.00713184+0.00194858j -0.00397083-0.0115802j 0.020802+0.00457834j 0.00322914+0.00762136j 0.00158928-0.00926032j -0.0159793-0.0242807j -0.012459+0.00181406j 0.0032511-0.0186115j -0.00118868-0.00579129j -0.0148955-0.00504246j -0.0172017-0.0165217j -0.0224805+0.00269546j 0.0066913-0.00223713j 0.000447438+0.00619812j -0.00396113-0.0104882j -0.0043105-0.0132463j 0.00764581-0.00537719j -0.0135742+0.00802365j -0.00921096-0.00736884j 0.013613-0.0191426j 0.00447111+0.012859j 0.0145322-0.0185494j 0.0040212-0.00294158j -0.0109394+0.000331555j -0.00643311+0.00466401j -0.0274158+0.00700195j -0.00357808-0.0063775j 0.00037162+0.0119245j 0.0143237+0.0129429j -0.00748293+0.0200077j -0.0178699-0.0554467j -0.0210006-0.00609824j 0.0048808-0.00197226j 0.0269422+0.0266337j 0.0470961+0.0435227j 0.027758+0.0346621j 0.0121139+0.0240276j -0.00936416+0.0233833j -0.00806461+0.0036698j 0.00469381+0.000330815j 0.0148387+0.0073918j -0.00606452-0.0175267j -0.00894089-0.0124696j -0.00628062+0.0120865j -0.00410638-0.00502349j -0.0199935-0.00917345j 0.000446504+0.0043649j -0.00276065-0.0119791j 0.000837983+0.00107635j -0.0105453-0.0152168j 0.00660803-0.00843686j 0.00927708-0.00398522j 0.00577012-0.00983644j 0.00228779-0.00476622j -0.00399504+0.00412381j -0.0103103-0.00410724j 0.00927707+0.00136765j -0.00154408+0.00123952j 0.00725537+0.000592677j -0.00829912-0.0138991j -0.000984684-0.00758254j -0.00292576-0.00779297j -0.0134059-0.00206755j 0.0147023+0.00465093j 0.00191213+0.000682144j 0.00584092-0.00250407j -0.00292329-0.000321346j -0.00309229-0.0025485j 0.00275111+0.00330397j -0.00629442-0.0032909j 0.00170515+0.00908864j 0.00249854+0.0050667j 0.00732633-0.00302j 0.00489914+0.00901378j -0.00372672-0.00551232j 0.00789678-0.00796167j -0.00131544-0.00718201j -0.0015875+0.00440001j -0.00865943-0.00153447j -0.00637126-0.0040902j -0.00494713-0.0143596j -0.00874988-0.00343191j 0.00590622+0.00229997j 0.00219327-0.001981j 0.00846106+0.00171488j -0.00470377-0.000153434j -0.00945807-0.00784217j -0.00166861-0.00515122j -0.003791-0.00102895j 0.0129923-0.00286259j -0.00660281-0.0126697j -0.00247418-0.00460384j 0.00315005+0.00990696j -0.00318567-0.00563256j -0.000749444+0.0183354j 0.0021651+0.00797835j 0.00593315-0.00391637j 0.0034798-0.00365433j 0.00783729+0.00689554j 0.00216622+0.00605713j -0.00476728+0.0042071j 0.000109321+0.00758869j -0.00275122+0.00331886j -0.00512944+0.00670022j 0.00950982-0.00499802j 0.00314333-0.00739931j -0.00820533+0.00634255j -0.00367362+0.00640738j 0.0152832+0.00415304j -0.00404046+0.00517014j 0.00141244-0.0108655j -0.00384794-0.00288654j 0.00636484+0.00053308j 0.000373259+0.00662882j 0.0025932+0.00033814j 0.000444632+0.00757711j 0.00533364+0.00378016j -0.00184383-0.00570158j -0.00110934-0.0036059j -0.00382956-0.0106246j -0.00195923+0.00281601j -0.0098451-0.00532615j -0.00377681+0.00883776j -0.00218644+0.00139323j -0.00622436-0.00631j -0.000150402-0.000378422j 0.00277926-0.00152637j 0.000702645-0.0042202j 0.00697993+0.011114j 0.012713+0.00204727j -0.00780582-0.00642233j 0.010574+0.0130828j -0.00243958-0.00122234j -0.00916086-0.0115966j 0.00560751+0.0210014j -0.00554556-0.0196983j 0.0184474+0.00248357j 0.00189555-0.00661616j -0.00125472-0.00537714j -0.0113085+0.000830281j 0.024019+0.0157536j 0.0060236+0.0207502j -0.0339351-0.0240576j 0.00026334+0.0141804j 0.0324275+0.0275344j -0.0147477+0.010275j -0.00717694-0.00668538j 
-0.0691093+0.0391482j 0.33006-0.073558j 0.00464825+0.153476j 0.0741216-0.0186876j 0.217572+0.112932j 0.0321161-0.0694735j -0.119161+0.00864933j 0.0210354-0.000848488j -0.000253416-0.0635711j 0.0323183-0.0150532j 0.0116135+0.0229589j 0.0384798+0.0639691j -0.0204786+0.0187861j -0.0447473-0.0470586j -0.0160434+0.0180578j 0.0131947-0.0164335j 0.0226026-0.013093j -0.0194004+0.00998922j 0.00258995-0.0127056j -0.00388087-0.0207163j 0.00453154-0.0156056j -0.0080308-0.0150909j -0.0036101-0.0151864j 0.00812773+0.00731363j 0.00669283-0.00122245j 0.0138852-0.00571758j -0.0399635-0.00146458j 0.00149416-0.0107609j -0.0209637+0.0153681j 0.0444424-0.0218743j -0.0055316-0.0391668j -0.00114041-0.00528481j 0.0431334-0.0147745j 0.00621214-0.011015j 0.00869578+0.00352806j -0.0117059+0.00403934j 0.00210544-0.00221937j 0.00478482+0.00053578j -0.00785917-0.0106307j 0.0108851+0.00710567j -0.0105237+0.00129973j -0.0160437+0.0100659j 0.00841366+0.00209005j 0.00522061-0.00867869j 0.0132594-0.00433089j -0.00513063+0.0025626j 0.00396691-0.00127545j -0.000114079-0.0105116j -0.00556017-0.00348322j -0.0122242-0.0106988j 0.00382859+0.0066382j -0.00742548-0.00667853j -0.011174+0.0108676j -0.00968392-0.00374928j -0.00765599-0.00423322j 0.00532976+0.00852757j 0.00866959+0.00024554j -0.00438673+0.00711186j -0.00307206+0.00808622j -0.0128836+0.000667871j 0.0123236+0.00530968j -0.00389757-0.00851606j 0.0188643-0.0140627j 0.0028118+0.00372982j -0.0164423-0.00841793j -0.00317944+0.00340278j 0.0138622+0.00218624j -0.000392539-0.00486511j -0.00844643-0.00410166j -9.1604e-05+0.00267815j 0.0114956+0.000618465j -0.00244577-0.0021868j 0.00280391-0.0162182j -0.0107217-0.00204797j -0.011271-0.00346041j 0.00848525-0.00487343j 0.0171637+0.00389132j 0.00652259+0.00908899j 0.00283251+0.00424985j -0.00277591+0.00423219j -0.00549689+6.15409e-05j -0.000725134-0.00176882j 0.00740573-6.33874e-05j -0.00515664-0.00436461j -0.00682102-0.00325117j 0.00209276+0.00187109j -0.00419912-0.00187144j -0.0105151-0.00119881j 0.00570551-0.00235482j -0.00452846-0.00665069j -0.000346265-0.00166334j -0.00447257-0.0072156j 0.00196159+0.00313287j 0.0033985+0.000702043j 0.00611245-0.00403312j -0.000650407+0.00415126j 0.00163015-0.0011205j -0.0110185+0.00510836j 0.00358144-0.000834941j -0.000833763+0.00366844j 0.00260875-0.0013387j 0.000337789+0.00097209j 0.00771169-0.00580541j -0.00389571-0.00271916j -0.0118967+0.00172853j 0.00668625-0.000557834j -0.000271533-0.0023562j 0.000460274+0.00101749j 0.00382565-0.00261917j -0.00307496+0.00112943j 0.0073793+0.000466659j 0.00215178-0.00380331j 0.000434228+0.0109955j -0.0045936-0.0020801j 0.00410974+0.00493915j 0.00221631-0.00140572j -0.00292256-0.000858032j 0.0074781-0.00795536j -0.00337294-0.00094284j -0.00123123+0.0032139j -0.00626984+0.00156211j -0.00758256-0.00853282j 0.00276679-0.00120991j 0.00134374+0.00149085j 0.0123431+0.00575465j -0.00767357+0.00378797j -0.00259139+0.00205302j 4.55721e-05+0.0127087j -0.00566476+0.0201745j -0.0031842-0.00091303j 0.00460319+0.00602226j -0.00512847-8.0467e-05j 0.00765582+0.00735028j 0.00568294-0.00100946j -0.00190176-0.000524379j -0.00387839-0.00325217j 0.0219553+0.00876654j 0.0101052-0.00792249j -0.00102838-0.000173068j -0.00164981+0.00679983j -0.00144914-0.00101602j -0.0106035+0.00370611j 0.00755407-0.00380256j -0.00433705+0.00256366j -0.0104505-0.0013833j 0.00846954-0.0105456j 0.00568696+0.00577114j 0.00351338-0.0104678j 0.00257252+0.0123936j -0.00253592-0.000190806j -0.00633608+0.00756458j -0.00898131+0.00858096j -0.00374906-0.0132542j -0.00131757-0.0040095j 0.00240497+0.00558075j -0.00715659+0.000496508j 0.0095284+0.0162969j -0.00141666-0.00245895j -0.00682842+0.00897302j 0.00307253+0.0052497j -0.00500339+0.00518457j -0.00157547-0.00365903j -0.00393598-0.0024033j 0.000720045+0.00042799j 0.00297827-0.00166838j 0.00336991+2.22772e-06j 0.00736184-0.0028049j -0.00151047+0.0010056j -0.00428443-0.000525071j 0.0124147-0.00452839j 0.000272936-0.00997892j 0.00114039-0.00110362j -0.00703499-0.0033443j 0.00290332+0.0072268j -0.00320061-0.00198671j -0.00486703-0.00683293j -0.00246245+0.00287956j -0.0107828-0.00384468j -0.00645073+0.000311856j -0.00343705-0.00586691j -0.00784743+0.0104524j -0.00866883+0.00876916j 0.00833026+0.00349358j -0.00392121+0.00660871j -0.013965-0.00514101j 0.00190676+0.000317956j 0.00471023+0.00765066j -0.000696069+0.00795075j -0.0103762+0.00978114j 
-0.184349-0.227381j 0.345095-0.119366j -0.39467+0.348361j 0.0889197-0.00127665j -0.290001-0.145449j 0.178787+0.0977895j -0.147307+0.127195j -0.0354011+0.0443049j 0.0103661-0.000663685j -0.0107486-0.0267134j -0.0184718+0.0229183j -0.00785492+0.0236064j 0.0369609-0.00589767j 0.00255721+0.00640726j -0.0106917-0.00376609j -0.00364688-0.00391789j 0.0117179-0.00150935j -0.0247565-0.00500113j 0.00558687+0.00374048j -0.0154018-0.00986105j 0.00303127-0.0127889j 0.0191324-0.000849636j 0.00410979+0.0200582j -0.011445-0.0388044j -0.00458468-0.034217j 0.0211976+0.00533318j 0.0120859-0.0145009j -0.0262466+0.00854377j -0.0221842+0.00591563j -0.00480422-0.00066939j -0.00754088+0.00441198j -0.00711064+0.00668473j 0.00476476+0.00209936j 0.00949723+0.00366539j 0.0038903-0.00556418j 0.00216482+0.00226476j -0.00930431+0.00524434j 0.00563383+0.00240584j -0.0121426-0.0179515j 0.00160614-0.00514607j 0.00206872+0.0102296j -0.0250493+0.0125417j -0.00537256-0.00918557j -0.00219707-0.0104191j 0.0171472-0.00586001j 0.00388119-0.00415252j 0.00204525-0.00232208j -0.00239249-0.00915596j 0.00331023+0.00551643j 0.0135338-0.00787438j 0.0102217+0.00402951j -0.0103646+0.00384529j -0.00124127+0.00537462j -0.00636149+0.0104377j 0.0157205+0.0149742j -0.024257+0.000699811j -0.00106176-0.00122189j -0.00644244+0.00828531j -0.0170726-0.000699768j -0.0236698+0.0132907j -0.00475901+0.00203487j 0.00256159-0.0116644j 0.0146894-0.0125627j 0.00328335+0.0138299j -0.015344+0.000577905j -0.00281391+0.00568012j 0.00844243+0.0114843j 0.0068323-0.0134099j 0.00140666-0.0027025j 0.00206527+0.00697902j 0.0099997+0.00233286j 0.00607827-0.0114633j 0.00106639+0.00203553j 0.00235647+0.00556808j 0.005759+0.00586708j 0.0236811-0.00923495j 0.0036932-0.0020262j -0.00392796+0.00646958j -0.00364232+0.00112355j -0.0047602-0.000466947j -0.00396614+0.000634535j 0.00241855-9.23081e-05j 0.00359986-0.00100605j 0.00190751-0.00080381j -0.00544438-0.00346881j -0.000115849-0.00375308j -0.000426548-0.00363175j -0.00888913-0.00880861j 0.000970176-0.00478259j -0.00711557+0.000707847j 0.000176008-0.0022072j -0.00137158-0.00306432j -0.00293527+0.00107753j -0.00416913+0.00347302j 0.00297025+0.00513286j -0.0106058+0.00171926j 0.00422027-0.000970335j -0.00525499+0.00407994j 0.0063604+0.000414427j 0.0011367-0.00177657j -0.000301246-0.000536735j -0.0125843-0.00550018j -9.93727e-05-0.00376473j 0.00152754+0.00520053j -0.00550849+0.000110449j 0.00569783-0.00171503j -0.00233497-0.00283959j -0.00892696-0.00483451j -0.00581724-0.00171114j 0.00365629+0.000369014j -0.00536997-0.00130471j 0.00919465-0.000521525j 0.00619857-0.0108976j 0.00216201+0.0062194j -0.00328667+0.000169265j -0.0119212-0.00419798j 0.00606949-9.94278e-05j 0.0120156+0.000226069j -0.00889394-0.00413377j -0.0104093-0.0107362j -0.0090536+0.00330198j 0.0013117-0.00536922j 0.00358614-0.00419396j -0.00630256+0.00562872j -0.00811332-0.00292378j 0.0112094-0.00448075j -0.0125271+0.0015247j 0.0056199+0.00723319j -0.00412165+0.00315465j -0.00319351-0.0096141j 0.00153192+0.00377839j 0.00690806+0.000382452j 0.00996745-0.000450041j 0.00531706+3.92735e-05j -0.00404966-0.00957162j -0.00186826+0.00261892j -0.00802944-0.0122762j 0.01639+0.000980291j -0.00190515-0.00361514j 0.00874001+0.00702538j -0.00534362+0.01248j 0.0077099-0.00389248j -0.00330747+9.14382e-05j 0.00366902-0.000827644j -0.00540875+0.00354565j -0.00336717+0.00113665j 0.0044699-0.000256216j -0.00514868-0.0106851j -0.00576408-0.00959799j -0.0106412+0.0010133j 0.00753352+0.00433592j -0.00961341-0.00451197j 0.00289687-0.000142719j 0.00932483-0.00270901j -0.00978978-0.0106443j -0.00209683+0.00432162j 0.00899066+0.00181497j -0.00254901-0.000948398j 0.00597047+0.00344321j 0.00336281-0.0153433j -0.00117226-0.00238956j -0.00440436-0.000534089j -0.00389704+0.0027885j 0.000434072-0.000966665j 0.00732458-0.00489817j -0.000808142+0.00572934j 0.0107716-0.00148346j -0.00450299-0.000356601j 0.00493072+0.00143571j 0.00174433-0.000244822j -0.000962782+0.00470583j -0.00224092-0.00341681j -0.00495543+0.00157552j -0.00196431+0.00372571j 0.00608058-0.000967413j -0.00549085+0.00439916j 0.00743348-0.000390755j 0.00342333+0.000361988j -0.00122578+0.00535282j -0.00611876+0.00157756j -0.00390834+0.00570671j -0.0101072+0.00100538j 0.00551112+0.00685918j -0.0143539+0.00331283j -0.00387556+0.0040573j 0.00659082-0.0087266j 0.00929317+0.0074696j 0.00388334+0.00667631j -0.0106806+0.00839758j 
0.155459+0.0685104j -0.155507-0.0294758j -0.171752+0.362894j -0.106363-0.143916j -0.263959-0.350428j -0.133452-0.0588436j 0.023561+0.0118081j -0.0509791+0.017771j -0.051715-0.0377672j -0.00353465+0.0107519j 0.0252939-0.00286981j -0.00710958-0.0143438j -0.0622576-0.00850421j -0.0219355-0.0370079j 0.00295633+0.0137875j 0.00141169-0.0102217j 0.00785403-0.0232012j 0.0103771-0.00168968j 0.00791423-0.0155258j 0.0117146-0.0241532j 0.0132394-0.00893679j -0.00484646-0.00149533j 0.0106967-0.0118304j 0.035231-0.0235595j 0.0142159+0.0102393j -0.00418552+0.0294097j 0.00764588-6.79155e-05j -0.00604953-0.0455743j -0.00774323-0.00594165j 0.00995485-0.00673594j 0.0102469+5.44636e-05j 0.00975803-0.000811806j 0.00128211+0.00593066j 0.00139288-0.00297148j 0.00369552+0.00484839j -0.00651319-0.000198487j 0.00459955-0.0110385j -0.000455764+0.00232906j 0.000937447+0.00248054j 0.00856804+0.00385581j -0.0112845+0.00695174j -0.00233367+0.00732241j 0.00890306-0.00353559j 0.00026313-0.00395032j -0.00559403+0.00817891j -0.000654236-0.00266699j -0.00156579-0.00741299j 0.00329766-0.00213131j -0.0096845-0.00337301j 0.00916589-0.0087846j 9.57876e-06+0.000633083j 0.00172039+0.0055478j 0.00230024+0.0239197j 0.0115121+0.0163419j 0.00245051+0.00428898j 0.00384431+0.0218735j -0.0105926+0.00103134j 0.00734391+0.0049845j 0.000732901+0.00415629j 0.00748645+0.0294394j -0.0202541-0.00727581j 0.0198489+0.000170779j -0.0150029+0.00941824j 0.0164054-0.00913964j 0.0187728+0.0185253j 0.00149978-0.0079476j -0.00326761+0.00902744j -0.00815661+0.0116701j 0.00463537-0.00749071j -0.0123861-0.00262001j -0.00134927+0.000447126j 0.00449909-0.000531403j 0.00146208-0.0084604j -0.00474008+0.00169455j -0.00777459-0.00308873j 0.00161719-0.0057066j 0.00586211-0.000951784j 0.00267476+0.00407427j 0.00328815+0.000549947j -0.00173768+0.00349346j -0.00189+2.23872e-06j -0.00185124+0.00026314j -0.000290231+0.00108147j -0.00562071-0.00271105j -0.00418381-0.00174802j 0.00431251+0.00129195j -0.00316695+0.00213209j -0.00333202+0.00396699j 0.00375362+0.000240633j -0.00227098-0.00487458j 0.00120875-0.00141627j -0.00666536-0.00365889j -0.00131958+0.00157539j 0.00673078+0.00032089j 0.00476863-0.00251416j 0.00371754+0.000544273j -0.00324067+0.00035976j -0.000216583+0.00363688j -0.00241669+0.00313442j -0.00246984+0.00122163j 0.00221918+0.00367574j 0.00290882+0.00179886j -5.78145e-05+0.00147111j 0.00159419-0.00807922j -0.005077-0.00448102j -0.000146529-0.000913814j -0.000859094+2.48814e-05j -0.0079341+0.00122433j 0.00394531+0.00606984j -0.00569733-0.0125665j 0.008018-0.00837035j 0.00232016-0.00131412j -0.00356198+0.0060667j 0.00297411-0.00982269j 0.00101361+0.00267808j 0.00583278-9.24154e-05j 0.00210473-0.0153951j -0.00365638+0.00630047j -0.00253398-0.00240277j -0.00885671-0.00178684j 0.00542263-0.00393659j -0.00674349+0.00377111j 0.00222681+0.0093592j 0.00327712+0.00801899j 0.0012072+0.00436887j -0.00305085-0.00811044j -0.000481114+0.000337196j 0.00967654-0.000909767j 0.00384686+0.0113295j 0.00580545-0.0139707j 0.00990053-0.0155792j -0.00196714-0.00796587j -0.00599578+0.0102629j -0.00326025+0.00175709j -0.0014245-0.00101537j -0.00200733+0.0117808j -0.00777192-0.015541j 0.00100453+0.00288241j -0.00476261+0.00127415j -0.000535452+0.00408975j 0.00918161+0.00273385j -0.0134095-0.0103431j -0.000695893-0.00656341j -0.00260749-0.00296857j 0.000648366+0.000348719j -0.00424096-0.00958695j 0.00173301-0.00226963j -0.00845128-0.00103241j 0.0051894-0.0107869j 0.00610716-0.0064448j -0.0094339+7.85699e-05j -0.00912672-0.00304443j -0.00110416+0.00509075j -0.00331262-0.000158851j -0.00750655+0.00657902j -0.00268323-0.00605182j 0.00329442+0.00374873j -0.00166684-0.00229311j -0.0065347-0.00165062j -0.00817637-0.0020341j -0.00329603-0.00473373j 0.00322507+0.00276753j -0.000560751-0.00253096j 0.00270607+0.00149629j 0.000203318-0.000585867j 0.00459818+0.000892211j 0.00328072+0.000668959j 6.61494e-05+0.00392883j -0.00242272-0.00126443j 0.0105594+0.000692536j -0.000782015-0.0105315j -0.00247526-0.000108359j -0.00151653-0.00262554j -0.00307607+0.00259883j -0.00146156-0.00118418j 0.00127518-0.00193873j -0.00295207+0.000732613j -0.0029599-0.00262842j -0.00270473-0.00245707j 0.000505969-0.0033217j -0.00447718+0.00616412j -0.000342508+0.00456241j 0.00325309+0.001872j 0.000107101+0.00409159j -0.00761643-0.00208627j 0.000208176+0.000735807j 0.00258026+0.00571145j -0.00370344+0.00700988j -0.00454349+0.00219918j 
