0.148054-0.00157592j 0.0158336+0.0308537j 0.000619727+0.0986058j 0.000219734-0.000877993j -0.0263758+0.00798991j 0.0230116+0.0113169j -0.0148859+0.0367386j 0.0299737+0.0394037j 0.0362788-0.0250111j -0.00297059-0.00032174j -0.00407728-0.00617628j -0.00866339-0.0103522j -0.00982884-0.000822983j -0.0140362+0.0162836j 0.0280284+0.00504613j -0.00496391-0.020245j -0.0131263-0.00279746j -0.0067263+0.0234036j -0.00322699+0.018958j 0.0192944+0.0189911j -0.000709196+0.00417113j -0.0266314+0.00864291j -0.0140125+0.0203042j 0.0111121+0.0127231j -0.00138369+0.000169425j -0.00286085+0.00168246j -0.00426032+0.00361754j 0.00134888-0.00246408j 0.0032729-0.00391899j 0.00237871+0.0127613j 0.00468299+0.0100349j -0.0156322-0.000962133j -0.00473043+0.00797921j -0.00650141-0.000513734j -0.00824638-0.00837612j 0.00202959-0.00180975j -0.000895442-0.00599756j 0.0159928-0.000689154j -0.00697333-0.000493567j -0.00513104+0.016859j 0.00472198-0.0086317j -0.0173856-0.00793556j 0.000138058+0.00848953j -0.0140207+0.0123722j 0.00419311+0.0154467j -0.00132204+0.000557073j 0.00987375+0.0169731j -0.00821615+0.012009j 0.00475263+0.00622152j -0.00821-0.00175711j -0.0171915+0.00403632j -0.00307404-0.00253159j -0.00453256+0.0112946j 0.01389-0.0102076j 0.00341965-0.00584592j -0.00888003-0.00902545j -0.00795517-0.00627638j 0.00121535-0.00139706j -0.00476931+0.00420108j -0.0017539-0.000305313j 0.00170951+0.000758128j -0.000318209-0.00089269j 0.00119816+0.00296519j 0.0037856-0.0007277j 0.000604433+0.00104935j 0.00778517-0.00234791j 0.00168008+0.000758615j -0.00146965+0.00394978j 0.000493147-0.00169638j 0.00180722+0.0036388j 0.00498405-0.00510856j -0.00226631-0.00647482j 0.000392291-0.0108192j 8.32259e-05+0.0018648j -0.00501014+0.000757105j 0.0032282-0.00368141j 0.00902127+0.000336276j 0.00108128-0.0030364j 0.00306843+0.0054924j -0.000965274-0.00955475j -0.00874302-0.00296392j -0.0113523-0.000559927j -0.00438872-0.00989086j -0.000426904+0.0077307j -0.000900733-0.0039147j 0.00702169+0.00084105j -0.00251569-0.00457889j -0.000155866-0.00279118j 0.00531711+0.00242555j 0.00741291+0.00552304j 0.00583506-0.0153494j -0.000840897+0.00117013j -0.000843786+0.00460977j -0.00167887+0.00115312j 0.00828868+0.00631481j 0.00975369-0.000236244j -0.00461987+0.00217245j -0.0150106+0.00555732j -0.00625375+0.00261086j 0.000130052+0.00434846j 0.00183032+0.00145664j -0.00322576-0.000945885j 0.00206926+0.00339578j -0.00998489-0.0101925j 0.00557807-0.00522521j 0.00753609-0.0073593j -0.000767862+0.00539163j 0.00119081-0.00263254j 0.00786912-0.00516493j -0.00618731+0.000246515j 0.000958521-0.00554232j 0.00503562+0.00629801j -0.00618154+0.0137708j 0.0113528-0.00441503j 0.00318684+0.0112672j 0.00567887-0.0036832j -0.00429742-0.00713945j 0.00384361+0.00627376j -0.00288966+0.00560704j -0.0039308+0.000700876j 0.000902229+0.00137447j -0.00655352-0.00811522j 0.00996983-0.00270141j -0.00456008-0.00237444j 0.00279103-0.00351135j 0.00811763-0.00193186j 0.00565844+0.00157313j -0.0039664-0.00159388j -0.00457756+0.000859374j -0.0021664+0.00696846j -0.00347623-0.00159505j 0.00249829-0.00444739j 0.00639432+0.002172j -0.00163162+0.00369077j 0.00439436+0.00243421j 0.00235202-0.00256513j 
-0.969144+0.0001314j 0.00262162+0.00453726j -0.0165886-0.00690106j -0.0424228-0.015183j -0.00343113+0.0636692j -0.0477062+0.0150361j -0.0321569-0.00758112j 0.0131165+0.0317458j -0.0308489+0.0165264j 0.00913621-0.0198381j -0.0116565+0.0223084j -0.0177682+0.0125706j 0.0166643-0.0051023j 0.0113405-0.00243462j 0.0216012-0.00397891j 0.0246957-0.00847131j 0.0410842-0.00111547j -0.00919984+0.000672705j 0.00737682-0.00360006j 0.018868+0.0128483j 0.0320425-0.003065j -0.00154885-0.015002j -0.0151658+0.00348516j -0.0320917-0.0108321j 0.0137866+0.00840664j 0.00966804+0.00542067j 0.0222757+0.00183488j 0.0107956-0.0114994j 0.00403634-0.00428598j 0.00208911-0.0118801j 0.00817251+0.00241434j 0.0115734-0.00466698j 0.00580053-0.014885j 0.00764534-0.00309414j 0.00790743-0.00456019j 0.00655264-0.00731897j 0.00923703+0.00844526j 0.0177027-0.00892215j -0.0173862-0.00530892j -0.0198803-0.0020224j -0.0095621-0.00510759j 0.0099674-0.00697847j -0.00124039+0.0117969j 0.0109646+0.000600064j -0.005017+0.0141861j -0.00171765-0.004925j 0.0109092-0.00631182j -0.00670321-0.0170692j 0.0102678-0.00599491j -0.0155481-0.00463531j 0.00362093+0.00117496j -5.01634e-05+0.0047411j -0.0083366-0.0060734j 0.00578149-0.0115197j -0.00878789+0.00534688j 0.0165266-0.0210597j 0.0160185-0.00220936j 0.000762892-0.00276156j -0.00240837-0.0281329j -0.000697915+0.00712564j 0.00356003-0.00696665j -0.000408654-0.000193832j 0.00596371-0.0029723j -0.00934414-0.014889j 0.000372536-0.00448055j -0.0122929-0.000178915j 0.0137642-0.00264261j 0.0087495-0.00301283j 0.00565273-6.50848e-05j 0.0107473-0.00445525j 0.00340666-0.000454592j 0.00278332+0.00158585j 0.0151774+0.00154859j 0.0107681+0.00797129j 0.00636198+0.0016186j -0.000454381-0.00275243j -0.00625328+0.0106306j -0.00599865-0.00704523j -0.00125005-0.00329335j 0.00328722-0.00192288j 0.00312723-0.00438802j 0.00502924-0.00686983j -0.00186381-0.00498111j 0.00517051-0.00381087j -0.00886938+0.00256355j 0.0157876+0.000517958j 0.00306614-0.00227419j -0.00135166-0.00604178j 0.00529121+0.00859169j 0.00653039-0.00576571j 0.0187261+0.00417099j 0.0036931-0.00514196j 0.00255625-0.00124978j -0.00133753+0.0016461j -0.000553158+0.00137159j -0.00769185+0.00860899j 0.00258171-0.00902145j 0.00680791-0.000801279j 0.0120449-0.000824269j -0.00112904+0.00208115j -0.00123864-0.00258247j -0.00397331-0.00128508j -0.00210461+0.00195367j -0.00368663-0.00126044j 0.00848357+0.00489713j 0.00329551+0.00558298j -0.00339274-0.00633889j -4.6307e-05-0.00689865j 0.00667388-0.0069866j -0.00100748-0.00755333j 0.00174489-0.00147629j 0.0106082-0.0122842j 0.00123033+0.00132551j 6.34266e-05-0.0065353j -0.0108914+0.00015731j -0.00728002-0.00769204j 0.000690628+0.00024623j 0.00589538-0.000792775j -0.0121608+0.0130355j 0.00503528+0.0036j -0.00345364+0.003001j 0.00855603-0.0167897j -0.0071363+0.0106369j 0.0188858-0.00770315j -0.00411278+0.0159969j -0.0121595+0.0120257j -0.00872919+0.00645259j 0.000929204-0.00995854j -0.009523-0.00500525j 0.00365682-0.0251939j 0.011684-0.0109996j 0.0172494-0.000682167j -0.0404901+0.0104202j 0.00386432-0.0193458j -0.0228703-0.00231753j -0.00819312+0.00240638j 
-0.224551+0.00691315j -0.446128-0.047511j 0.196504+0.0679478j 0.108842-0.0366655j 0.0425976-0.0793768j -0.0102851-0.0979934j -0.0431119+0.104052j 0.0341245-0.00454445j -0.0245125+0.0490607j -0.0452636+0.010321j -0.0579531+0.0332977j -0.0150627-0.0357581j -0.00720113-0.00838731j -0.0403597+0.0147411j -0.0365487+0.0124846j 0.00770508+0.00780686j 0.0011495+0.00791559j 0.00244578-0.00508774j -0.0218574+0.00837151j 0.00645618-0.0201378j 0.000238251+0.0238073j -0.0124102+0.0672732j 0.0247175-0.0312949j -0.0016126+0.0300231j 0.0197698-0.0447663j 0.0157986+0.00951052j -0.0106475+0.0260038j -0.0334739+0.00327929j -0.0427874+0.00667497j 0.0180291+0.0133199j -0.00754145-0.00137376j 0.000917582-0.0122076j -0.00691793+0.00629142j -0.0300297+0.009095j 0.0110204-0.0065547j -0.00226471+0.00461381j 0.0172712-0.00732578j -0.00717537+0.00435834j -0.0239608+0.000474868j 0.013822-0.00220577j 0.00644136+0.0031484j 0.0264132+0.00931347j 0.00462396-0.000840765j 0.0119825+0.0080516j 0.0369154+0.000385023j -0.0175104-0.016416j -0.00629359-0.00555888j -0.0199577+0.0165537j -0.00963109+0.00485302j -0.0115452-0.0265478j -0.0135765+0.0023642j -0.0168189-0.0132379j -0.00131957-0.00879509j 0.0155216-0.000815715j 0.0528155-0.00347612j -0.0177612+0.0398985j 0.00745942+0.0206976j -0.00196431+0.0507558j 0.00720714+0.0312859j -0.000754567+0.014895j -0.0089236-0.000424649j -0.0102491+0.0119244j 0.00158433+0.00107426j -0.00134903+0.0242223j 0.00495966+0.00296034j 0.0117842-0.0331787j -0.00227242-0.00926396j -0.0185173+0.00350419j -0.0058043-0.00376634j -0.0046618-0.002404j -0.0157357-0.00658118j -0.0143279-0.00997576j -0.0284414-0.0207267j -0.0304422-0.0081476j 0.018756-0.00843602j 0.00283284+0.00415136j -0.00459448+0.0103726j 0.0148064+0.0050375j 0.0101979+0.00378342j 0.00273502-0.00843674j -0.0010567+0.000566422j 0.010601-0.00779756j 0.0259493+0.00644846j -0.0160028+0.00339302j -0.0109725+0.00865062j 0.00535399-0.00208856j 0.0038887-0.0110911j -0.00574303+0.00834921j 0.0119391-0.000764292j -0.000872318+0.0015824j -0.00497113+0.000674024j -0.00393109+0.0036263j -0.00623361+0.00842592j -0.00033042+0.0016183j -0.0153608-0.000268582j 0.0171681-0.0079918j -0.00466405+0.0213187j 0.0119085+0.0138513j -0.00366674+0.00757596j -0.00751062-0.0147457j -0.00480704+0.00751784j 0.00429698-0.00939198j -0.0049572-0.00408702j -0.0180297+0.0106212j -0.0010713+0.0119424j 0.00572077+0.00975473j -0.00506631-0.0065837j -0.000572965-0.000485632j -0.00677782+0.0110349j -0.00737554+0.0159505j -0.00266639+0.00333832j -0.0221259-0.00444861j -0.0198698+0.00512538j -0.000452045+0.0148453j 0.0141914+0.000958492j 0.0113592-0.0134542j 0.00727719-0.0162215j -0.00170653-0.0157609j 0.0030288-0.0179127j -0.00723062+0.0103342j -0.0126211+0.025107j -0.0121588+0.0197659j 0.0192111-0.0292008j -0.0340511+0.010744j 0.0148696-0.0100138j 0.0165712+0.0070694j 0.0184316-0.0131563j 0.00370696+0.0387234j 0.0588317-0.0118942j -0.0594415+0.0525817j -0.0356407+0.10934j -0.0650339+0.0388864j 0.114264-0.0652352j -0.0282649+0.10594j 0.0712774-0.0367251j 0.046297+0.0518416j 
0.00670281-0.111397j 0.103667+0.44378j 0.443758-0.121507j -0.0491439-0.0789365j 0.00306923-0.0218597j -0.0804845+0.0385231j 0.0653322+0.0516968j 0.0165849-0.0512805j 0.0308972+0.0460095j 0.029391-0.00798118j -0.0348245+0.016462j 0.0266172-0.0129305j 0.000355592-0.0258564j 0.0120556+0.00938638j -0.0327425-0.0261461j 6.80916e-05+0.00737562j -0.0331768+0.0321034j -0.019176+0.040767j -0.00199609-0.0281345j 0.00806129-0.00137972j 0.0284209-0.00013026j 0.00486007-0.014213j 0.0290809-0.0449898j 0.00705234+0.025346j 0.00595464+0.0146232j -0.0126857+0.0218815j 0.0104163+0.0150715j -0.00715172+0.0311922j 0.0142891+0.00362421j 0.0171221-0.0123756j -0.00944884+0.00148286j 2.86235e-05-0.00159561j -0.0371811-0.00375126j 0.0169398+0.0253857j 0.0188265+0.0133444j 0.0106772+0.00826693j -0.00320145+0.00311222j -0.0188834+0.0149683j -0.0159277+0.0180478j 0.0154825-0.00452647j 0.00636902-0.0188757j -0.00172507+0.0168168j -0.00257341+0.015971j -0.01363+0.0102207j 0.00449051-0.0265738j -0.000723538+0.0159653j 0.0130575-6.07521e-06j -0.00271386-0.012555j -0.00285718-0.0146024j -0.0157714-0.0160658j 0.00696781+0.00312966j -0.00931931+0.0077579j -0.00482306-0.00695515j -0.0110734+0.0312462j 0.000708425-0.0168186j -0.00924606+0.0212117j 0.0328387-0.0292573j -0.00753167-0.000695936j 0.0204653+0.0167314j -0.00610787+0.00791122j -0.00410906+0.0109447j 0.00144421-0.00644797j 0.00565612-0.00877501j 0.0148595-0.00840161j -0.00377786-0.00515348j -0.0190901-0.0128433j -0.000931503+0.0108934j -0.00289405+0.0330822j 0.00811323-0.00245301j 0.00621231+0.00494526j -0.0100044+0.00411942j 0.000851232+0.00742691j -0.00843026+0.0217043j 0.00842342+0.0040864j -0.00600762-0.0249327j -0.00450886+0.00556035j -0.00530144-0.00458712j -0.00339749-0.00496035j -0.0165261-0.0156469j 0.00474529-0.00373758j 0.00789382+0.00564651j -0.00517068+0.00833447j 0.00907349+0.019333j -0.00701728-0.000176949j -0.00642581+0.00448635j -0.00172392+0.00480513j 0.0031494-0.00855882j 0.0076195+0.0098398j -0.00568025+0.0116785j -0.00225875+0.00207182j -0.00103317-0.00973178j -0.000712253+0.00589284j -0.00425384-0.00210682j -0.0115562+0.00240234j -0.00315421-0.0079237j 0.0156622-0.0044984j -0.0112887+0.00100751j -0.0099247+0.00331842j 0.000704288+0.0020352j -0.0102737-0.00545324j -0.00125549-0.00321858j 0.00278909+0.00885667j 0.00604437-0.00778031j -0.00787439-0.0040726j -0.00208887+0.0110445j 0.00182807+0.00131277j -0.000857597+0.0105785j 0.00455987+0.00193039j 0.00104403+0.00657513j 0.00527186-0.00632957j -0.0243478+0.0194831j -0.00576123-0.0137013j 0.0231387-0.0148668j -0.00405997+0.0115513j 0.0122695-0.00903149j -0.00317727+0.0143772j -0.00262824+0.00586692j -0.00577894-0.00191684j 0.00577753-0.00502002j -0.00368787-0.0167427j 0.0060505+0.00748643j 0.0154591-0.0122471j 0.00149386-0.0172407j -0.00606388+0.00626136j 0.0222839-0.0154542j 0.00800995-0.000366129j -0.00479228-0.00530989j 0.00250934+0.0207641j 0.0363668-0.0509365j 0.0369542-0.0200262j 0.0375643-0.00832613j -0.0287759+0.0504172j 0.0336168-0.0682335j 0.0549464-0.0195796j 0.0173637+0.0128177j -0.0252712+0.0269804j 
-0.00412515-0.0823176j -0.226101+0.295361j -0.367789-0.435276j 0.0356014-0.103097j -0.0705939-0.0668877j -0.0192797-0.0268179j 0.0497618-0.00299011j -0.0224149-0.0010792j 0.0408661-0.0225182j 0.00175473-0.00841199j -0.0205727+0.0090147j 0.0190667-0.000203618j -0.0182213+0.00444562j -0.0225571-0.00140856j 0.0132092-0.0252146j -0.00285233+0.0235609j 0.0183665-0.00156813j -0.0223241-0.00986946j 0.001671+0.029156j 0.00345968+0.0243368j -0.0249538+0.00932841j 0.0114623-0.0001792j 0.02153-0.00111651j -0.00168021+0.0225172j 0.00884138-0.00794176j -0.000383297+0.00523031j 0.000255152+0.00169563j -0.0108275+0.0223153j -0.00747687+0.0140365j 0.00359321+0.00389965j -0.00669258+0.00638802j -0.00342906-0.00920209j -0.00277921-0.00701276j -0.00623382+0.0159953j -0.0173102-0.00591514j 0.0134928+0.0111315j -0.00246275+0.0118133j 0.00606809-0.00795814j 0.0124512+0.0153226j -0.0105187-0.0225454j -0.0161463-0.0174337j 0.00364365-0.00460349j 0.00568566+0.0163673j -0.0113936+0.00306065j 0.00246862+0.00369822j -0.00907274-0.0118371j 0.0111451+0.0148897j 0.0072939-0.00410609j 0.0105843-0.00783368j 0.0238752-4.41005e-05j 0.00566986-0.00853159j -0.00813257+0.00650176j -0.0081759+0.0224377j 0.00938377+0.0141117j 0.0207001-0.0018272j -0.00563427+0.0235858j 0.00516398+0.00100153j 0.00655284-0.00117836j -0.0147322+0.00261286j 0.00577708+0.00757286j -0.0100738+0.00108732j 0.00201098+0.00509616j -0.000815271-0.00704405j 0.00598341-0.00143526j -0.0023445-0.000204181j -0.0049669-0.00932926j 0.00159264+0.0120459j -0.0145046-0.00154574j 0.00696897-0.00713701j -0.00188493+0.00747347j 0.00365316+0.00553805j 0.00141636-0.00191093j -0.00525631+0.00562842j -0.00765771+0.00241411j 0.00117974-0.00293167j 0.00810801+0.0117424j -0.0155054+0.0114555j 0.00606222-0.000104264j -0.000552337-0.000222126j -0.00448123-0.00137186j -0.0117031+0.00273414j -0.0056997+0.00642365j -0.00800719-0.00703325j -0.00527232+0.0117021j -0.00177581+0.00676399j 0.0076516+0.00147127j -0.00767203-0.00952366j -0.00836711+0.00242313j 0.0101272+0.00045868j -0.00449163+0.00199173j 0.0023354+0.00588548j 0.00548519-0.00456086j -0.00327967-0.000920451j 0.00482208+0.00304031j -0.00671068+0.00471621j 0.00123869-0.0122336j 0.00716294-0.00173057j -0.0107106-0.00237518j -0.00090093-0.000846736j 0.00726023+0.00826356j -0.0122804-0.00595676j 0.00321636-0.00411417j -0.000177278+0.00389715j -0.0078052-0.00978635j 0.00404665-0.00857395j -0.0124092+0.00334693j -0.0132661-0.00669772j 0.00936244+0.00063099j -0.00570844+0.00175523j -0.000786538+0.00714026j -0.00330021-0.00314635j -0.000478145+0.000654799j 0.00600222-0.0129863j 0.00574529-0.00744508j -0.00934331+0.00564196j 0.00479623+0.00739041j 0.00636508-0.00426353j -0.00379807-0.000758573j -0.0069902+0.000174079j -0.0102987+0.0105902j 0.0026342-0.00814548j 0.00272314+0.00575374j 0.0150137-0.00930985j -0.0137993+0.00538075j 0.00770179-0.00410885j 0.0163264+0.00713331j -0.0156446-0.0125562j 0.00914337-0.00315048j 0.0128936-0.0193953j -0.00363911+0.0114745j -0.0033021+0.0246743j -0.003787+0.00944839j 0.0205299-0.00788146j -0.00142604+0.00396695j 0.00378196-0.0054108j 0.00336488+0.0153379j 
0.00702561+0.0492158j 0.0688391-0.395638j 0.219722-0.532178j 0.0102379+0.0909302j 0.0363448-0.0570967j 0.0560878+0.0261821j 0.01025-0.00330436j -0.0218396-0.0243977j 0.0214554+0.00372712j 0.00201209+0.0085617j 0.0178351-0.00968971j 0.00215743-0.00654442j 0.0305703-8.5761e-06j -0.0024225+0.0134836j -0.0210819-0.0104652j 0.0246071-0.0103729j -0.00668263-0.0348231j -0.0207625+0.00958391j 0.0525278-0.00935475j 0.0186195+0.00427269j -0.00290331+0.0443276j 0.00414627-0.034139j 0.0102008-0.0152049j 0.00756922+0.00785847j -0.0100418+0.00396849j -0.00308913-0.00824223j -0.00805976-0.00838284j 0.00783938-0.0137865j 0.00594737+0.00631546j 0.01078-0.0216736j 0.00633992-0.00568774j 0.00985189-0.0132906j 0.00201191+0.0115427j -0.0122719-0.0229174j 0.00465396+0.00988281j 0.00240409+0.0223845j -0.00482008+0.00176786j -0.0189353+0.00403638j -0.00811972+0.0179385j -0.0108176-0.00195391j 0.0124783-0.0155918j -0.0100309-0.0119052j 0.010996+0.00134627j -0.00322157+0.00379105j 0.00256798+0.0150189j 0.00567867-0.0317611j 0.0121843-0.0106872j -0.00321219-0.0193957j -0.0234031+0.0238485j 0.00024246+0.00968751j -0.00448203-0.00484213j -0.00127493+0.0209226j -0.00321311-0.00290499j -0.0141498+0.0100117j -0.00298685-0.00537373j 0.0165315-0.0145762j 0.0062909-0.00377659j -0.00410361+8.56737e-05j 0.00810444+0.0062707j -0.00245994-0.0054189j 0.0048963+0.000957696j -0.00230883-0.00458558j 0.000525586+0.00542907j -0.00568864-0.000440325j 0.00157596-0.0058141j -0.00168543+0.00920541j -0.00288144-0.00909019j 0.00976254-0.00610393j -0.00804587+0.0111954j 0.00149712-0.00454288j 0.00515979+0.00126372j 0.00511195+0.00517192j -0.00902325+0.0175304j 0.00291364-0.0126037j 0.00380296-0.00119131j -0.00699525+0.00648679j -0.00190749-0.00783702j 0.00366094-0.00270122j -0.00779166+0.0150295j 0.00457547-0.00266543j -0.0064378-0.00439711j 0.00813866-0.00531238j -0.00825198+0.00372896j -0.00576822+0.0029464j 0.00360041+0.0100631j -0.00462924+0.00786877j -0.00844224+5.28838e-06j -0.0176857-0.000598611j -0.00808391+0.0100026j 0.000816714-0.00392358j 0.0107153-0.00334602j 0.0111554-0.000542517j -0.00826494-0.00367591j -0.00936084+0.0167778j 0.0115135+0.00176644j 0.00269985+0.00251493j -0.0017237+0.00863536j 0.00259102-0.00901144j -0.0023156+0.002121j -0.00612314+0.00923491j -0.000214435+0.000457454j -0.00247476-0.00283508j 0.0107758-0.00575385j -0.00562667-0.0016563j 0.0062939+0.00996044j -0.0164422+0.00174042j -0.0103043-0.00216157j 0.0020277-0.0025511j 0.00723496-0.0051806j 0.0112215-0.00286798j -0.0112614+0.0101293j 0.00131162+0.00771612j -0.0139496+0.004506j -0.00600381+0.00766847j -0.0114858+0.00126157j -0.00474939+0.00718053j 0.00516211+0.00472957j 0.0140367-0.00149992j 0.0201911+0.00181884j -0.00690053-0.000367969j -0.0124972+0.00846223j 0.00733912-0.00741464j -0.0251826+0.0186535j -0.000711143-0.00774306j -0.00185195+0.00117768j -0.00449267+0.00725222j 0.00479368+0.0086313j 0.00306299+0.00364628j -0.0026541-0.00243585j 0.00297187-0.00963258j 0.00939319-0.0163889j -0.00217359+0.00589945j -0.00731472+0.00304398j 0.00311458-0.00184328j 0.0012205+0.00734512j -0.000107168-0.00242927j 
-0.0271491+0.0118827j -0.422534-0.0221345j 0.173869+0.0297576j 0.168543+0.0514634j 0.0272096+0.0906815j -0.0331125+0.0298051j 0.0335739-0.0620978j 0.00691105+0.0243597j 0.0408888-0.00267244j 0.0930728-0.0291901j 0.0928701-0.0475758j 0.0216573+0.0787862j -0.0844729+0.0346482j 0.0698199+0.00812702j 0.0121539+0.0173503j 0.0157782-8.24655e-05j 0.0226794-0.00220064j 0.0132962+0.0451518j 0.0269706+0.0166528j 0.012937+0.00378405j 0.0162473-0.040785j 0.01011-0.0854922j -0.0350469+0.00957726j 0.0145653-0.0493813j -0.00494933+0.0208303j -0.00698864-0.00753604j 0.0249158-0.0313855j 0.0260294+0.00990455j 0.0627411-0.0349934j 0.00422845-0.00966109j 0.00401327-0.0106999j -0.0135643+0.00494193j -0.015729-0.00544295j -0.0211821-0.00277107j -0.000721436+0.0275712j -0.00312266-0.0107304j -0.0252077+0.0200532j 0.00787388-0.010946j 0.024984-0.0109042j -0.0141715-0.00257943j 0.00605265+0.00462257j 0.00579901-0.0225335j -0.0216668-0.00174249j -0.00168079+0.0159263j -0.0302564-0.00685263j 0.0289687+0.0131698j 0.0165724-0.00298221j 0.0287786+0.00486047j 0.0489141+0.00208164j 0.0248556+0.023068j 0.00184277-0.0159749j 0.0127305+0.0114237j -0.0105554+0.0106827j -0.0246106-0.0194607j -0.0294837+0.000941995j 0.0152895-0.0261934j 0.0096275-0.0421511j 0.00117744-0.0513717j 0.0245388-0.02789j 0.0370479-0.00930231j -0.00285649-0.0170694j 0.00778989-0.00521194j 0.0178285-0.00990641j 0.00960698-0.0359952j -0.0284919-0.00759205j -0.000289826+0.0396897j -0.0214818+0.00589226j 0.0302656+0.0165777j 0.00816005+0.0150047j -0.00537645+0.0172875j 0.0120912-0.00578354j -0.00759523-0.00216366j 0.0186914+0.0190987j 0.0305058+0.011126j -0.0138852-0.00369591j -0.00679681-0.00161018j -0.00321703-0.00163959j -0.0146975-0.0109404j 0.0107475-0.0107274j -0.000355962+0.00770606j -0.00736638-0.0248094j -0.0253295+0.0274063j -0.0120285+0.00437282j 0.00475355-0.00809628j 0.0213171+0.00271911j -0.00351981+0.00648998j 0.00493548+0.00405439j 0.00811855+0.0028917j -0.0308555+0.00172678j 0.0104305-0.00562542j 0.00511418+0.00368033j 0.00710639-0.0100376j 0.00911933-0.00786713j -0.00285897-0.000603003j 0.00777218+0.0142615j -0.0147204+0.0096318j 0.0248191-0.0267803j -0.009124+0.0130037j 0.00772888-0.0168333j 0.00127814+0.00795312j 0.0201863-0.00512192j -0.00833715+0.00218562j -0.00230877-0.000955667j 0.0103201+0.00410298j 0.00428299-0.0140954j -0.00564581-0.0040883j -0.00210912+0.00107428j -0.00400024+0.00646098j -0.0107456-0.00879693j -0.00554967-0.014861j -0.0034356+0.00301132j 0.0235762+0.0246356j 0.0259181-0.00715411j 0.0180951-0.0140842j -0.0143979+0.0116049j -0.0284697-0.0023325j -0.00225999+0.0251047j -0.0101994+0.0276653j 0.0113521+0.0272394j 0.00218625-0.00810968j 0.00999145-0.0248236j 0.0119763-0.00144435j -0.00464673+0.0293836j 0.0226826+0.00323279j 0.00119443-0.0166551j -0.0215183-0.0136526j -0.0110946+0.0070968j -0.045181-0.0454932j -0.058246+0.0176735j 0.0930541-0.0429826j 0.0195288-0.118797j 0.0867381-0.0235236j -0.116897+0.0495924j 0.0425304-0.142863j -0.0833308+0.083096j -0.0994352-0.111751j 
