0.1079+0.0668317j -0.00546257-0.0856628j 0.0580572-0.125027j -0.17319+0.0865733j 0.0416559+0.0402213j 0.00622476-0.0270587j 0.00974274+0.0637957j -0.128965-0.0051491j 0.0872831-0.00746738j 0.162475-0.00974276j -0.0126747-0.234595j -0.137922-0.161825j -0.0318326+0.016106j -0.0186789+0.0243621j 0.00392577+0.109586j 0.0394889+0.0517307j 0.0666352-0.00859316j -0.0648582+0.0740004j -0.0466529-0.0149954j 0.0203172+0.00821882j 0.00435412-0.00715738j -0.00924804+0.0590776j 0.0618086-0.00376047j -0.00996244+0.0296079j -0.0258224+0.0758839j 0.0610854+0.0588733j 0.0660775+0.0780279j 0.101189+0.0983544j 0.0383896+0.0174472j -0.062341+0.0668655j -0.032115-0.0373289j -0.00931461-0.00989815j -0.0173625-0.0315511j 0.026481+0.0335385j -0.0251896-0.0410279j -0.0130523+0.0179608j 0.00415962-0.00032147j 0.0334976+0.0216802j 0.0211202-1.60347e-05j -0.00993001+0.000575032j -0.0114144-0.0113j 0.00704838-0.0121685j -0.0334614-0.0355328j -0.00287258+0.00566174j 0.0218814-3.00728e-05j 0.00986769-0.0108023j -0.00489397+0.00387846j 0.00150352+0.0157711j 0.00125503-0.0140039j 6.90498e-05-0.0145054j -0.0225526+0.0058827j -0.00628346+0.00269235j -0.000121122-0.0172125j -0.0371183-0.0211985j 0.0264073-0.000995644j 0.0468172-0.0195089j 0.00732702+0.028048j -0.000930732-0.0104027j 0.0141445-0.00339866j -0.0245942-0.0175636j 0.00650431+0.0183089j 0.0504398+0.0243188j 0.0135742+0.0112327j -0.103951-0.0128647j 0.00105025-0.121888j -0.00791591+0.0179019j 0.0382506+0.02322j 0.0238597+0.0177111j 0.0751255+0.100561j 0.0671642+0.00589976j 0.0148235-0.0456534j 0.110426+0.0785887j -0.0179751-0.00681446j 0.024774-0.0173559j -0.033665-0.0644547j -0.0110256+0.0161415j 0.00872933+0.0451248j 0.0223155+0.00948185j 0.0465664-0.0127143j 0.0117044-0.0233418j 0.022295+0.0199378j 0.00600665-0.0199692j -0.00229769+0.0292244j -0.0113393+0.0479437j 0.00324096-0.0235182j 0.0215873+0.00337881j -0.0222016-0.00202369j 0.0259607+0.00244834j -0.00117113+0.0279056j -0.000421361-0.0101687j -0.0265356+0.00379196j -0.010863-0.0140594j -0.0273614+0.00766907j -0.00065166+0.019634j 0.00799237-0.0149009j -0.00365494-0.00388922j -0.0153608+0.00582942j 0.00212877+0.00774949j 0.00259237-0.00382628j -0.00548739+0.00458668j 0.0104828+0.00106454j -0.017784-0.00582571j 0.0175433-0.0160724j -0.00640694+0.022206j 0.0178978+0.0128688j 0.00626633+0.00484441j -0.00811329+0.00562577j -0.00209254-0.0228078j 0.00595451+0.00646984j -0.00284531-0.00808969j -0.00339579+0.00670166j -0.0119532+9.08357e-05j 0.000527294+0.000224513j 0.00964711-0.00223668j -0.00248545+0.0101725j -0.00332262+0.00673425j 0.00359306-0.0135153j 0.0115107-0.000765034j -0.0163077+0.0144693j 0.00120503-0.00663742j -0.00435527+0.00183189j -0.00352138-0.00469332j 0.000223457+0.00877073j 0.0108254-0.0073385j -0.0085047-0.0148919j -0.00256055-0.00364197j 0.0149763-0.0064476j 0.0061181+0.0121792j -0.00189705+0.0112309j -0.000696788-0.0019076j -0.0181334-0.0079898j 0.00739474+0.011657j 0.00449618+0.0106621j 0.00437455+0.0040813j -0.0124147-0.0141377j 0.00336215+0.0180264j -0.0240493-0.00496848j -0.0172797+0.00391017j 0.0124238-0.00117379j -0.00902338-0.0105414j -0.00630359-0.0170917j 0.00721493-0.00356343j 0.00900815-0.000615285j 0.00288526+0.00809312j -0.0224385-0.00223929j -0.0145093+0.00569438j -0.040848-0.024484j 0.0217199+0.02792j -0.0140139-0.00775982j -0.00799377-0.0406416j 0.0372202-0.0278071j 0.00944983-0.0022766j 0.0184681-0.0504275j -0.0375789-0.0193953j 0.0456044+0.0236381j 0.0625506+0.00596965j 0.0970905+0.0590346j -0.0320716+0.0707987j 0.0238785+0.027634j 0.0648823-0.0655486j 
-0.0403065-0.0892936j -0.110337-0.110785j 0.023633-0.104419j -0.0130095-0.0156607j -0.00960014-0.0765643j -0.0216598-0.0525125j -0.00116564+0.0346777j 0.0906271+0.0647564j -0.10209-0.0438547j -0.138376-0.169272j -0.130892-0.0171794j -0.0996353-0.127348j 0.226389+0.134108j -0.00751497-0.0824441j -0.02324+0.019517j 0.020102+0.041041j -0.0288567-0.0239668j 0.0340086-0.0449265j -0.000531191+0.029999j -0.00308451-0.0540935j -0.00832071-0.0366132j 0.0593319+0.0332571j -0.0319033-0.0227567j 0.101791+0.00904687j 0.117829+0.0945306j 0.0306383-0.0967215j -0.0738394-0.0666053j 0.0847569+0.00735209j -0.0234176+0.0326323j -0.0153982+0.00928119j -0.000992561-0.0146858j -0.0284101-0.0581702j 0.0520281+0.0399522j -0.0222413-0.0330305j -0.0105031-0.016465j -0.0127693+0.0175715j 0.0110966-0.0171028j -0.0274334-0.000549575j -0.00809582+0.0247178j 0.0239542+0.00918828j -0.00272739-0.0319157j -0.0208378+0.0158284j 0.00331758+0.0102923j 0.0107826-0.0313772j -0.00256191-0.015645j -0.0238348-0.0134708j 0.00872784-0.0119783j -0.00191618+0.0130215j -0.00496063+0.0041027j -0.012789-0.000985327j -0.0130312+0.00684202j -0.0391264-0.0107591j 0.00100361+0.00353792j 0.00629712+0.0101766j 0.019965-0.00131855j -0.04648-0.0530621j 0.023059+0.0245402j -0.0224868+0.0170378j -0.00891744-0.0288011j 0.00933736+0.0180214j -0.00689986+0.0105877j 0.00756149-0.0522494j 0.0284605+0.00758516j -0.00685344+0.0493811j -0.0920087-0.0173807j -0.0251937+0.0458335j -0.0120258-0.00212645j -0.036437-0.0272391j 0.0982324+0.0443165j -0.0649726-0.10289j -0.108248-0.100123j -0.00439463-0.0767731j -0.01947+0.0088233j -0.0428599-0.0457721j -0.0178131+0.00381683j 0.00263566-0.0388416j -0.00243372-0.00498308j 0.0179456+0.0495486j -0.0171783-0.022218j -0.00324966-0.0181258j 0.0350497-0.0222046j 0.0343865+0.0472341j 0.00319941+0.00427284j -0.0180501+0.0311165j 0.000736386+0.00325676j -0.00291689-0.0269899j 0.0229222+0.0106408j 0.00545696+0.0132633j 0.014116+0.0136351j -0.00328497-0.0143691j 0.0307655+0.0113634j -0.000279778-0.000859937j 0.0170966+0.0203104j -0.00972212-0.0254711j -0.00510509-0.00829815j 0.00569692-0.0114685j 0.0214448+0.00232389j 0.00300259+0.00861623j 0.00673112+0.01628j -0.000719667+0.0032989j -0.0054997-0.0054187j 0.00271816+0.00235459j -0.00895008+0.0078405j 0.018454+0.00492655j 0.00362996+0.00787943j -0.00703786-0.0103756j -0.0013422+0.00704048j -0.0108428-0.00258898j 0.000227124+0.00592186j -0.0069133+0.0114163j -8.31401e-05+0.0125031j 0.00955761+0.0159471j 0.0181088+0.00109297j -0.00717014+0.00759619j 0.00944871-0.00369103j -0.00576132-0.00847911j 0.00572775-0.0103896j -0.00969517-0.0101566j 0.0115114-0.000817236j 0.01735-0.000225625j -0.00935607+0.0054537j 0.00100153-0.00291927j -0.00869559+0.00405346j -0.00388225-0.00115223j -0.0217939-0.00853543j -0.0111686+0.00127994j -0.00489719+0.00419059j -0.00446283-0.0122216j 0.0159742+0.00577199j 0.00315975+0.00124787j -0.00769658+0.00632802j 0.0214798+0.020644j 0.00707266-0.000918874j 0.003503-0.00292459j 0.00224472+0.00399607j 0.00124624-0.01166j -0.00276668+0.00548303j -0.00195476+0.00492638j -0.00613225-0.0262587j -0.00103179+0.00338045j 0.0121119-0.00662069j 0.00666943+0.00751995j 0.0253624+0.0135032j 0.017664+0.0151947j 0.0332596+0.00562332j 0.0218871+0.0212133j -0.0127669-0.00215405j -0.027465-0.0328891j -0.00823372+0.039865j -0.0159795-0.0157107j -0.0244566-0.0257911j -0.0291524+0.0343356j -0.0173711-0.00179874j -0.0551445-0.00824366j 0.0459491+0.00105058j -0.0381513-0.0298697j 0.00369534-0.0639514j 0.105508+0.0807878j -0.0535546+0.0556516j 0.0144188+0.0158667j 
-0.115645-0.026479j -0.021684-0.0325582j 0.0817442-0.135411j -0.0756804+0.102169j -0.0241254-0.0784488j 0.0185286-0.0699636j 0.0183584+0.0402753j -0.149457+0.142967j 0.00386377-0.105659j -0.169954-0.22035j 0.312134+0.0927845j -0.107074+0.132682j -0.0599475-0.229755j -0.0373248+0.0351353j -0.00102498+0.00499587j 0.0408571-0.00731558j 0.00317342-0.0443992j -0.0235033+0.0482433j 0.0279442+0.0313933j 0.0264987-0.0140945j 0.0331841-0.00170958j -0.0291147+0.0122407j 0.0944595-0.0083356j -0.0437258-0.0123407j 0.017454+0.030524j -0.0557861-0.0327887j -0.0135271-0.0172529j -0.0581632-0.067025j 0.0242208-0.00599891j -0.0300733+0.0533684j 0.019959-0.00781161j -0.049067-0.00791718j -0.00922219+0.0113722j -0.00099125-0.00626698j -0.0226465+0.00114604j -0.00200903+0.0244756j -0.0022779+0.00567254j 0.0172845-0.0334244j -0.0065008-0.027845j 0.00394379+0.00679789j -0.00298863+0.000737881j 0.00809331-0.00228147j 0.00425762+0.0126956j 0.00421593+0.00352167j 0.0350597-0.022339j 0.00665686-0.00038467j 0.0144959+0.000818038j -0.00675445-0.0131919j -0.00479692-0.012701j 0.00695026-0.0116192j -0.0100063+0.00614801j -0.0278657-0.0282203j 0.00152388-0.00119681j 0.00568451+0.0154601j -0.0137632-0.0128124j -0.0206867-0.00759376j 0.000684532-0.00380414j -0.0172348+0.0175845j 0.0225851+0.0166651j -0.00407003+0.044559j -0.0279676-0.0156444j 0.0205446-0.0142499j 0.0208909+0.0319208j -0.0293636+0.0342077j 0.0601186+0.00773324j 0.0109221+0.00186455j 0.0165322-0.00416228j -0.0302953+0.0321382j 0.0140269-0.00972736j -0.0273026+0.015431j -0.00329437+0.022496j 0.0178515-0.0109151j 0.00176906+0.0185659j -0.0124268-0.0105402j -0.0085762-0.0110567j -0.0122933+0.0108561j -0.0237026+0.0130871j 0.0209086+0.00314832j -0.00309659-0.0171313j -0.00106457-0.00826033j 0.00875989-0.00781037j 0.012812-0.00837247j -8.9346e-05+0.0106749j -0.00171213+0.0175726j -0.0124969-0.00687903j 0.00813962-0.0139391j -0.0105162+0.00899523j 0.0169918-0.0141027j -0.0027152+0.00869439j 0.0102005-0.000749114j -0.014794+0.0153751j -0.00987496-0.00223741j -0.00267084+0.0156064j -0.00209874+0.00464587j 0.0168225+0.0034364j 0.00147799+0.000451008j -0.0113503+0.00504097j -0.00201765+0.00312954j 0.00264782-0.00121299j -0.00607442-0.00313674j 0.00118814-0.00156445j -0.00179944+0.00696743j 0.00970806-0.00963424j -0.0183281+0.000983875j 0.00618261+0.00247825j 0.0124698-0.0040369j 0.00435675-0.00393463j 0.0120618-0.000145989j -0.000789185-0.00816578j -0.00476618+0.00549643j 0.00262293+0.0121021j 0.00386693-0.00773438j 0.00633704+0.000291715j 0.00252404-0.00697481j -0.0120123+0.0120386j -0.014029+0.00151127j 0.00271883-0.0187974j -0.0085486-0.0028485j -0.00396769-0.00735864j 0.00312198+0.00704593j 0.0111964+0.0124099j 0.00555793-0.00729728j -0.00446831-0.00392282j 0.003811-0.0112799j 0.00640118+0.0125873j -0.0158892+0.00904646j 0.0125746-0.00476578j 0.00733866-0.00547266j 0.00293532-0.00244573j 0.000766607-0.00452321j 0.0169479+0.00722833j -0.00115376-0.0105328j -0.00439345+0.00177941j 0.00332431+0.0123207j -0.00703058+0.00196606j -0.00500263-0.00110954j -0.0118257+0.00358077j -0.0024956+0.00302822j -0.0113313-0.0099094j -0.00582265-0.00912893j -0.00928701-0.00061487j -0.00234175-0.00683526j 0.00879082-0.00289697j -0.000632709+0.00324535j 0.000582368+0.000640534j -0.0167218+0.00884214j 0.0243992+0.0218796j -0.00462889-0.0133052j 0.0150042-0.000633766j 0.0202252+0.0155813j -0.00266995-0.00962244j 0.00422887-0.00643191j 0.0284872-0.023707j -0.0214087+0.0190846j 0.00976195-0.0135808j 0.0132001-0.00717801j 0.00135218-0.0105643j -0.0181009+0.0116843j 0.0195656+0.0176239j 0.0245523-0.0367999j 
-0.107849+0.0218313j 0.0688552-0.040927j -0.0790586-0.0949711j 0.207211+0.148234j -0.0957083-0.100281j 0.108367-0.00977395j -0.138969+0.0399545j 0.026894-0.0297097j -0.079814+0.124923j -0.120445+0.0565106j 0.142651-0.0399028j 0.110582+0.000642754j 0.0103172-0.112637j 0.018695+0.0078591j -0.045858+0.00100955j -0.00341568-0.0417795j -0.0188934-0.0462043j -0.0155032+0.0201113j 0.0566116+0.032634j -0.0145726-0.00877854j 0.0257574-0.0060764j -0.025782-0.0373314j -0.0260858-0.0522102j 0.0325266-0.0201188j -0.00994851-0.0416714j -0.00232781+0.00929662j 0.000773817+0.0719282j 0.0379447+0.0579171j 0.00324627+0.0136464j -0.000884385+0.0374631j 0.0452615-0.0224129j -0.0141614-0.00887277j 0.00648795+0.00110984j -0.0170615-0.00363491j 0.00419306+0.00781316j 0.0119594+0.032522j 0.000584064-0.00350611j 0.00175026-0.00808536j -0.02108-0.0170921j -0.00198352-0.0077442j 0.0055897-0.00554843j 0.00884703+0.0212932j 0.019256-0.000714203j 0.00811242+0.00189186j -0.00640512-0.00191039j -0.00215999+0.0117653j 0.00566694+0.00470951j 0.0174011-0.0138113j 0.00969836-0.000351607j -0.0219317-0.00163333j -0.0167687+0.0204732j -0.0322353+0.0144517j 0.00322777+0.00795017j 0.0152585-0.0196478j -0.0122784-0.0210141j -0.0102391+0.00172211j -0.0112612+0.0101234j 0.0149754-0.00204779j -0.0182848-0.0259064j 0.0411491-0.000728488j 0.003574+0.0184888j 0.0284962-0.0194627j 0.00768649+0.00556824j -0.00808563+0.0278007j 0.00910563+0.00932498j -0.0189885-0.0136543j -0.0400318+0.00806349j -0.000331024-0.0160573j -0.0376899-0.00359896j -0.00133769-0.00579671j -0.0197653+0.0156503j -0.00423608+0.0128553j -0.00402244+0.0176638j -0.0107167+0.00677947j 0.0063528+0.00390596j -0.0070296-0.00615028j -0.0116008+0.00558286j -0.0129247+0.0068196j -0.0209515-0.0089136j -0.0152057+0.00182528j 0.00637638-0.0207463j 0.004094-0.0062702j -0.00343971+0.00415351j -0.00577041+0.013243j -0.0030495+0.000131856j 0.00832491-0.0108368j 0.00697808+0.00803548j -0.00941016-0.0137691j 0.00290602+0.00254333j 0.0047843+0.00272213j 0.00368648+0.00327881j 0.00144725-0.00579894j 0.00735214+0.00515412j 0.00233595-0.00533513j 0.0108519+0.00824528j 0.00371577-0.00666868j -0.000877792-0.00382935j -0.0120873-0.000536232j 0.000433409-0.00691743j 0.00112796+0.00477808j -0.00772682-0.00480893j 0.00898564-0.00371469j 0.00119918+0.00352057j 0.00414382+0.00193095j -0.0115562+0.00316935j -0.00189444+0.00217844j -0.00284963+0.00774104j -0.00261477-0.005024j -0.00170985+0.000762743j 0.00258751+0.0101831j 0.00686964+0.000758218j -0.00284922+0.00325019j -0.00444214+0.00354093j 0.0103438+0.00255174j 0.00574726+0.00781274j -0.00306009+0.00831661j -0.000342602-0.00102016j -0.00257829+0.00508954j -0.00643932-0.0113898j 0.0114445-0.0163679j 0.0147013-0.00606773j 0.00875689-0.00853682j -0.00671665-0.0122519j -0.00224166-0.010018j -0.00197262-0.00417547j -0.00398791+0.00107329j -0.0147574-0.014006j -0.019258+0.00176209j -0.0121703-0.00180612j -0.00824254+0.0018272j 0.00210739-0.00310827j -0.00569317-0.00354586j -0.00398985+0.00683776j 0.0144009-0.00968536j 0.00137778-0.0104204j 0.00297809+0.00346556j 0.0157249+0.00868717j 0.00639982+0.00291594j -0.00584944+0.00357045j -0.00782392+0.00250765j 0.00685354-0.00194033j -0.012857+0.000199403j 0.00327057-0.00802022j 0.0093247+0.00700618j -0.00648126-0.0169117j -0.000705277+0.0119174j 0.0100064+0.00566278j 0.008873+0.0143544j 0.00564398-0.00507061j 0.0154149+0.00379829j -0.000391916-0.00985939j -0.0138658+0.0193015j 0.00888164-0.0144487j 0.00156416+0.0189409j -0.00320053-0.0034812j -0.0168178-0.00338203j -0.00654499-0.00550899j 0.0118599+0.0120563j -0.00850378+0.0253068j 0.00566176-0.0015796j 
0.00246091-0.0360277j 0.0291683+0.0104524j -0.00954522-0.0079852j 0.0920352+0.101909j -0.0315585-0.0496782j -0.0456478-0.205263j 0.0468943+0.0172808j 0.138951+0.0856505j 0.0129937+0.0883373j -0.120248+0.270055j -0.165243-0.0694448j 0.0541368-0.353944j 0.451278+0.133685j -0.000608553-0.00373357j -0.045139-0.00772116j 0.018501+0.0199738j 0.00393815+0.0138066j -0.0283831+0.0208514j 0.0146185-0.0245345j 0.0277468-0.00711114j -0.00315372+0.0203319j 0.00787982-0.00827635j -0.0155564-0.013902j -0.013951-0.0289656j 0.0121133+0.00131127j -0.0253926+0.00842468j -0.00317114+0.0109957j -0.00404398-0.00043592j 0.00114278-0.00284264j 0.00519338-0.0063407j 0.0047253+0.00420432j 0.0035397-0.00406487j 0.000177936+0.000287643j -0.00759626-0.00176627j 0.00702089-0.00262272j 0.0110382+0.00546374j -0.00447639+0.00373845j -0.0183494-0.00727381j -0.00665241-0.00718419j 0.000758537-0.00965867j -0.00532636+0.00240755j -0.00189773-0.00613074j 0.00616153-0.000258521j 0.00221994-0.0202969j -0.0229443-0.00539083j 0.00648677+0.00901134j -0.00503299-0.0165752j -0.00412905+0.0143182j 0.0299588-0.00117085j -0.00119782+0.00100584j -0.00985808+0.0256953j -0.00895461-0.0305598j 0.00825253-0.0181486j 0.0151557-0.0170544j 0.0035892+0.0100292j 0.00870246+0.0185665j 0.0286102-0.0124049j -0.011932-0.00464289j -0.0227721-0.0141967j -0.0159901-0.0130354j 0.00425301+0.00454536j -0.0147923+0.0099728j 0.00186123-0.00332104j 0.0195353+0.00190395j -0.011709+0.014821j -0.00429018+0.00652945j 0.00142212+0.0137512j -0.011063+0.0133499j -0.00083555+0.00720104j -0.020571+1.56837e-05j -0.00256837+0.00626834j -0.0190153-0.00650551j 0.00630443+0.00251644j -0.000558744-0.00450986j 0.00992561+0.00515983j 0.00237278+0.00153068j -0.00288278-0.0104316j -0.011453+0.00281148j -0.00404897-0.00349709j 0.00155575+0.00479159j -0.000524533-0.000579251j -0.000380786+0.00695927j -0.00210949-0.00168558j -0.00348153-0.00528611j -0.00139779+0.00671259j -0.00545184-0.00883429j 0.00992714-0.000861367j -0.0109049+0.00251591j -0.00194097+0.000221957j 0.00166693+0.00306249j 0.0073564-0.00238875j -0.00152358-0.00416299j 0.0108756-0.00339699j 0.0030272-0.00704481j 0.00583464+0.0068988j 0.000173454-0.00631621j 0.00452713+0.00791847j 0.00446833-0.000356426j 0.00960545-0.00142539j -0.00695894-0.00950326j -0.00539978+0.0123167j 0.00303054-0.00555838j -0.00531925-0.00610292j 0.00891554+0.00170919j -0.00338071+0.0117992j -0.00393723-0.000634316j -0.00690563+0.000559405j 0.0201376+0.00686845j -0.00331662-0.00294982j -0.00616232+0.0114942j 0.000159927+0.00358138j 0.0059143-0.00489171j -0.00416698-0.00491321j 0.0041221-0.00393499j 0.00793901+0.0139878j -0.0121967-0.0144385j 0.00179875+0.00522378j -0.0165719+0.0116437j 0.0144231-0.0119322j -0.00246523-0.00286263j -0.00450583-0.012494j 0.01248-0.00724863j 0.0127564+0.006866j -0.000132258-0.00226271j -0.00882484-0.0132288j -0.00826059+0.0009134j -0.00251392-0.00216832j -0.0101021+0.00482114j 0.0069058+0.0108046j 0.0042996+0.00287522j 0.00178101-0.00756472j 0.00828503+0.00123143j -0.00776107-0.00437879j 0.00525427+0.00221271j 0.00560519+0.00103528j 0.000817929+0.00377007j -0.00159835+0.00217089j -0.0051618-0.0060022j -0.0042801+0.00168275j 0.00728318-0.00321618j 0.00278785-0.00231582j -0.00320304+0.00415776j 0.00150551-0.00411907j 0.00650458+0.00352799j -0.000866138-0.00450526j 0.00469842-0.000241837j -0.0011476-0.00113389j -0.0142219+0.0107j 0.00532853+0.0111402j -0.0091384-0.00372029j -0.00608598-0.00141834j 0.00194718+0.00400596j 0.0053298+0.00213627j 0.00409092-0.00107864j 0.00682366+0.00161642j -0.0161678+0.0183794j -0.0224556-0.00762526j 0.0040164-0.00184625j -0.0133751+0.00245775j -0.00516712+0.0180626j 
-0.0391501-0.0351733j 0.030051-0.00209976j 0.201311-0.150657j -0.0142917+0.0522991j 0.135097+0.00492124j -0.14603-0.0578786j 0.105444-0.0826135j 0.000860069+0.141476j -0.0209665-0.18154j -0.104881+0.0182937j 0.237302+0.0237051j -0.0997424-0.047879j 0.119857-0.244731j -0.0611701+0.0609263j -0.0106471-0.034533j 0.0406142+0.0246623j -0.00613189+0.0190947j 0.00497103+0.030114j -0.029554+0.0230707j -0.0122833-0.0214678j 0.0141127+0.0417407j 0.014515-0.0108046j -0.00830588+0.00289852j -0.00713094-0.00124576j 0.0622837-0.0203748j 0.0192626+0.0285013j 0.0167893+0.0295265j 0.0293818+0.0111547j -0.00489426+0.00613222j -0.0231713-0.0102513j 0.00909655+0.00321693j -0.00674682-0.00317185j 0.0288051-0.00376703j 0.00127729+0.00077897j -0.00639286-0.0055566j -0.0135004+0.00765584j -0.026837+0.0042933j -4.64118e-05-0.00243757j 0.0190332-0.0152613j -0.00464234-0.00424226j -0.0144775+0.0110977j -0.0186724-0.0138515j -0.0124836-0.012659j -0.0104889-0.00740704j 0.00908971-0.00950114j -0.000592122-0.00159897j 0.00374626+0.00569774j 0.00830365+0.00633158j -0.0036277+0.027869j 0.000904458+0.00387304j -0.00430061-0.00262231j 0.00881302+0.00514041j -0.0101281-0.0075346j 0.0317205+0.0218755j -0.0112328-0.00756083j 0.020638-0.029041j 0.00394952+0.00956929j -0.000172851+0.00885967j 0.00134647+0.00764079j 0.0268313+0.0137726j -0.0159323-0.0161049j -0.00571097-0.0213645j 0.0210511-0.00761709j -0.00102543+0.0137556j -0.000371342-0.0223061j -0.00105145+0.000451615j -0.00481862-0.00471698j -0.00492473+0.000220341j 0.021602+0.00396754j -0.00330637+0.00603503j -0.014143-0.00179628j 0.0127418-0.00365379j -0.00290158+0.00516356j -0.00685618-0.0160867j -0.00212746-0.00527281j -0.00150689+0.00246814j -0.0241412+0.00753932j 0.00669029+0.00911916j 0.00898849-0.000700597j 0.00392979-0.00800132j 0.0107211+0.00307145j 0.0152657+0.00793315j -0.00178473+0.00536647j -0.00478548+0.00917174j -0.00398721-0.00423137j -0.0098039-0.00248687j 0.000836622-0.0122647j 0.00613453-0.00418308j -0.00974435+0.0077835j -0.00630011-0.00806265j -0.00158984-0.00244025j -0.00806143+0.00239079j -0.00211842+0.00539087j -0.0033893+0.00947225j -0.0040872-0.011871j -0.00975472+0.00106605j 0.0119059+0.00332747j 0.00983445+0.00100175j 0.00486978-0.0100787j -0.00622497-0.00177854j 0.00981653-0.00172227j -0.00348809+0.00103695j -0.000996005+0.0074292j -0.00447859+0.00058808j 0.00739462-0.00719276j 0.00853692-0.000913013j -0.00264974-0.0105936j -0.00522733-0.00103722j -0.00352798+0.00144443j -0.00354027+4.18481e-05j -0.00628047+0.00145116j -0.00077761+0.0112143j 0.00220606-0.00689082j 0.00500641-0.00493682j -0.0012743+0.0200927j 0.000990477+0.000271207j 0.00283504-0.00242859j -0.0113301+0.00932912j -0.00159601+0.00376271j 0.00368099-0.00769427j 0.00167458+0.00220614j 0.00127203-0.000517703j 0.00172716-0.0131655j -0.00449921-0.000713491j 0.00167546+0.00236644j -0.0139065-0.00112717j -0.00965094-0.00627894j -0.0115119+0.00458043j -0.0155518+0.00429789j -0.0117662+0.0105348j -0.00513008+0.00188957j 0.0106306+0.00723564j 0.00307024+0.00647178j -0.00854986-0.0108717j -0.00432371-0.0117251j -0.00860401+0.00134694j -0.00196796-0.00173215j -0.0103464+0.00296202j 0.0024728-0.00290629j 0.00169792+0.00782049j 0.00758805-0.000593326j 0.00274338+0.00516486j -0.000436-0.00800624j 0.00702937-0.0042116j -0.00106445-0.00412491j 0.0089052-0.00065347j 0.00258909+0.00911265j 0.000774588+0.00208231j 0.0062341-0.00697375j -0.00829236-0.00348381j -0.00154987-0.0141773j -0.00239482-0.00527215j -0.000818557-0.00648553j -0.00943967-0.000370434j 0.018227-0.0128258j 0.00974005+0.00187796j 0.00327026+0.00476288j 0.0108665+0.0131167j -0.00501127+0.0154728j 0.0169657-0.00972451j 
