0.00954925-0.0101889j 0.0525619+0.0103128j 0.0263567-0.045015j -0.044597-0.00354031j 0.0548662-5.69244e-05j -0.0370182-0.00753665j -0.0454177-0.0450628j -0.0161987-0.00262077j -0.0545364+0.0394j 0.0072613+0.00327312j -0.00539293+0.0100897j -0.0522387+0.0222146j -0.0171689-0.032717j 0.0397184-0.0326763j -0.0407756+0.0249215j 0.0246208+0.016576j 0.0455978-0.0138451j 0.0157331-0.0235164j 0.0223912-0.0130974j -0.0140053+0.00593158j 0.00838451-0.0184755j 0.0285114+0.00930974j -0.00660169+0.0112846j -0.00379733+0.0115417j -0.0436234+0.00272751j -0.0310314-0.0012121j 0.0209095+0.0339075j 0.00958778+0.00463691j -0.00772992-0.0062286j 0.00164338+0.0330416j -0.0448102-0.0443384j -0.0251974+0.0121849j 0.020864-0.0120284j 0.00622128+0.00931055j 0.0163926+0.0306177j -0.0268971-0.0139546j -0.0122657+0.00571703j -0.013349+0.0160661j -0.0388896-0.0212524j 0.0221593-0.00282722j -0.0107627+0.00335772j 0.0020511-0.00307678j -0.00553811-0.0321579j -0.0108829+0.0422445j 0.0223214-0.0352516j -0.0176342-0.00805173j 0.0208942-0.0124455j 0.0132773-0.000488927j 0.00977837-0.0281312j -0.0128715+0.0370209j -0.000233187-0.00406168j -0.00351271-0.0352272j -0.017704+0.0161549j -0.0258688-0.0245839j -0.0250521+0.00903233j -0.00654791-0.00509452j 0.0153916+0.0290414j 0.0183695+0.00652387j 0.0517412-0.0147402j 0.0112335+0.00103636j -0.0347412+0.019705j 0.0195625+0.00290049j -0.0081986-0.00770996j -0.039553+0.01131j 0.0364541+0.0348766j -0.0340677-0.0173663j 0.0161239-0.00238101j -0.0311429-0.0181275j -0.0322301-0.0118816j 0.0314767+0.0228479j 0.0108248+0.00664663j -0.0306266-0.00155394j 0.00837984-0.00336032j 0.000955348+0.00513091j -0.0240187+0.00195273j 0.00562942-0.002431j 0.0129774-0.0274293j 0.0219878-0.00944605j -0.0251158-0.0147736j 0.00251194-0.0104834j -0.0214006-0.0172929j -0.0181661+0.0190144j -0.0183087-0.0150922j -0.00193242+0.00937362j -0.0299787+0.0158915j 0.0042361-0.0170639j -0.0423918+0.0140704j 0.00884507-0.00954391j 0.0212597-0.0260595j 0.00856201+0.0255596j -0.0292341-0.00208452j -0.00207683+0.0186091j -0.0222664-0.00579977j -0.00321873+0.00177702j 0.0107798+0.00207643j -0.0191808+0.00470217j 0.000163346+0.0105587j 0.0129204-0.027159j -0.0016899-0.00552476j -0.0176889-0.020099j -0.00800456+0.00413217j -0.0171996+0.00427478j -0.0162716+0.0165277j 0.0317372+0.0127353j 0.00743064+5.52205e-05j 0.0428814-0.0237162j 0.0224574+0.00817147j -0.0158732-0.00981026j 0.0075353+0.0176637j -0.0178818+0.0105146j -0.000235585+0.00763184j 0.025212-0.00297224j 0.00409615+0.00243241j 0.0315071-0.00914769j -0.00610378+0.0120934j 0.00831645+0.00684642j 0.00519521-0.0200574j 0.0258643-0.00758876j 0.00929531-0.00275149j -0.0358329+0.007173j 0.0122878+0.00707415j 0.0178233-0.00895609j 0.0289856-0.0015375j 0.012172-0.0140833j 0.0278786+0.00353277j 0.00603657+0.0260089j -0.0182561+0.0108448j -0.00499738+0.00801406j 0.000211205-0.00295941j -0.0114289+0.00271237j 0.0284362-0.0122328j 0.0155887-0.0100379j 0.00285633-0.0274013j -0.00388006-0.01594j -0.0206274-0.000857902j 0.0186492+0.0102872j -0.00407225+0.0178444j 0.0044332-0.0126944j -0.0155598+0.0116116j -0.0311162+0.0162373j 0.0075621+0.00830675j 0.0010145-0.00652442j -0.0042518-0.00538785j 0.0176415+0.00773018j 0.00738687+0.0241152j -0.0138526+0.00224201j -0.00467996-0.0164846j 0.00446565-0.0254518j 0.00729642-0.0109898j -0.0129059-0.0364344j 0.0146442+0.0155159j -0.00714465-0.00938598j -0.0315154-0.00741045j -0.03379-0.00710418j 0.00274514+0.00738106j -0.0301036+0.00941751j 0.00861312+0.0210507j -0.00262808-0.0362503j 0.00600582-0.00438847j -0.0292113+0.0152553j -0.0432574+0.00884149j 0.00950478-0.00492811j 0.0408171+0.0244109j 0.0071112+0.0169879j 0.0282093-0.024121j 0.016289+0.00587668j 0.0261262-0.00823807j -0.0339362+0.0201083j -0.00240574+0.0411497j 0.00541835+0.0146267j -0.0258069-0.0137259j -0.00320689-0.0241714j 0.00440656-0.0198952j 0.0524772+0.0248597j 0.003482+0.0157485j -0.0291295-0.0122453j -0.0201377-0.0217816j 0.0255502+0.013108j 3.58889e-05+0.0369093j 0.0109762-0.0193237j 0.0745061-0.0390357j -0.00917211+0.0685576j 0.0060405-0.0208126j -0.0495377+0.0205463j -0.0291529-0.0675103j 0.047451+0.0159103j -0.0776398+0.0149951j -0.0242678+0.028889j 0.0098472-0.0106273j -0.0101745-0.0372121j -0.0304624+0.03133j 0.0224355+0.0346281j 0.0450756-0.0217557j 0.028083-0.0434454j -0.0285707+0.0030991j 0.032704-0.0974672j -0.125798+0.0112017j 0.0384781-0.0390813j 0.00464351-0.0138638j -0.0120908+0.0164548j -0.00705266-0.00668533j -0.0872591-0.0260297j 0.074779+0.00833407j -0.0340036-0.103617j -0.124299+0.0979531j -0.15394-0.0426979j 0.241657+0.0727566j -0.161639+0.0490051j 0.0155178-0.081032j 0.263542+0.0121777j 
0.0595418+0.00375053j 0.0174586+0.0135418j -0.0334061+0.000837912j -0.035797+0.0314491j 0.0701353-0.0243032j -0.0363336+0.0250689j -0.00890116+0.0493379j -0.0103914+0.00842613j -0.00670063+0.0232152j 0.00215597-0.0119941j 0.024101+0.00591665j -0.0101541+0.0258972j -0.00596784+0.0047975j -0.00783755-0.00310227j 0.0110739+0.0189413j 0.00181216+0.00408756j -0.00742018+0.00481527j -0.0135999-0.0256223j -0.0172642-0.0150848j 0.0225213-0.00513475j -0.0155941+0.000810285j 0.00215582-0.0214969j 0.00895301-0.00127917j 0.0111062-0.00194561j 0.00137087-0.0218202j -0.0217678-0.0165937j 0.0203568+0.00298548j 0.0384343+0.0105171j 0.0526393+0.0411652j -0.0227652+0.00832418j 0.0144576-0.000428306j 0.0175591-0.00141738j -0.0063791+0.0179903j 0.0214423+0.0430112j 0.00800923+0.0109692j -0.0286651+0.0256637j 0.00246266-0.00353285j -0.0109344+0.0158733j -0.0242722-0.00635049j -0.00992941-0.0093622j 0.0353474-0.0105244j -0.010679+0.00115781j 0.00514719-0.0251496j 0.0160677-0.0122111j 0.048922+0.0349497j 0.0062493+0.0129624j 0.004991+0.00992237j -0.00740112+0.0336711j -0.000313109+0.0265319j 0.00855384-0.0366197j 0.00107841-0.00896986j -0.0394982+0.011359j -0.0306974+0.00321712j 0.0213339-0.0102023j -0.0200601-0.039724j 0.00548999+0.00912753j -0.0069573+0.00851694j 0.0142475+0.031076j -0.00376361+0.0277795j 0.0057534+0.0396725j -0.0430061-0.023171j -0.0071407+0.017047j -0.00297797+0.0297422j -0.00857669+0.00463252j -0.0226872+0.00425165j -0.00438167+0.0285811j 0.0102435-0.00713272j -0.00162924+0.0163158j 0.0199155-0.0209207j 0.0144075+0.00107876j -0.0111394-0.0071383j -0.0074255-0.0160065j 0.0371898+0.0165375j -0.0179804-0.00689455j -0.033494+0.00129613j -0.00834616-0.00552652j 0.00927063-0.0143874j 0.0112569+0.00871276j -0.00245577+0.00326499j -0.0113519+5.42283e-05j -0.00403446+0.0027429j -0.00425822+0.00998869j 0.00299025-0.0116905j -0.00328227-0.0150299j -0.0227427-0.0113902j -0.00384232-0.0163935j 0.0261991-0.0362256j -0.0338347-0.0167977j 0.0412325+0.00826522j 0.00490434-0.00358548j 0.0162613+0.00905469j -0.0207489-0.00263593j 0.00768317-0.0122112j -0.000357536+0.0261922j -0.0162697+0.00871933j 0.0182005-0.0112182j 0.0188572+0.0286652j 0.00477665+0.0213483j 0.0266027+0.0132624j 0.0126883-0.0217975j 0.00240201+0.0206126j 0.00610248-0.0162102j -0.0203551+0.00204559j -0.0134455+0.00471024j 0.00734592-0.0232456j 0.0170782+0.018056j -0.00988726+0.0011632j -2.86053e-05-0.0393353j -0.00522406-0.00121349j -0.0186593+0.00649124j -0.0227702-0.00678197j -0.0295086+0.0294068j -0.0237341+0.00170216j 0.0246419+0.00406191j 0.00192236-0.000724285j -0.00322804-0.00218185j -0.00308875+0.00725892j -0.00717937+0.0132167j 0.00813552-0.0109929j 0.0435373-0.0201643j 0.00551151-0.00526343j 0.00906313+0.0154457j 0.0186905+0.00177922j -0.00818303-0.00374822j 0.00483718+0.0242955j -0.0252437-0.00403087j -0.0190727+0.00579834j 0.00988777+0.00853751j 0.0176292+0.00898204j -0.00986746-0.00710094j 0.0153913-0.011093j -0.00790665+0.0135258j -0.0146829-0.0295021j 0.0149908+0.00928494j -0.0107246-0.00236267j 0.010704+0.00583306j -0.0208771+0.0158663j 0.00326411+0.00734579j 0.000893267-0.0231394j -0.0117998-0.0149871j -0.0156199+0.0132628j 0.0161518-0.00474535j -0.00624208-0.016737j 0.00642305-0.0259924j 0.0164152-0.0184308j 0.0108585-0.00685783j 0.04912-0.0133147j 0.00707007+0.0121855j 0.00794748+0.000450963j 0.00643278+0.00429246j -0.00403962+0.0564061j -0.0213082+0.0107458j -0.0196191-0.012651j -0.0320446-0.00867808j -0.0163707-0.0181284j 0.0171701-0.0107802j -0.0115906-0.0177469j 0.0576699-0.0249893j -0.00322306+0.0122835j -0.0404164-0.00230031j 0.00949465-0.0192858j 0.0264666+0.00171725j -0.0107878+0.0193234j -0.0380383-0.0108521j -0.0231685-0.0112479j -0.0213499-0.0243953j 0.00874086+0.025822j -0.019382-0.0238614j -0.0405763-0.00190456j -0.00200953-0.0284411j 0.0199479-0.0183631j 0.0148873-0.00311247j 0.0212257-0.0157577j 0.00491242+0.0509054j -0.038778-0.0259279j 0.0481885-0.0294464j -0.00693356-0.00429041j -0.0240103+0.0221832j -0.0521963-0.0112591j 0.0194466+0.028315j 0.0345876+0.0554661j -0.0573195-0.00137223j -0.00197852+0.0255486j -0.00865254-0.0325969j 0.0414113-0.0413557j -0.0172005+0.0771009j 0.0132565-0.0391041j -0.0215067-0.0689747j 0.007943+0.0131825j 0.03754-0.0186237j -0.0317755+0.029599j -0.0438339-0.00929168j -0.0199341+0.0426437j 0.00473131+0.0285266j 0.0265282-0.0494498j 0.0784407-0.00722452j 0.0393335-0.0181803j 0.0202218+0.0395344j 0.149068-0.0523128j 0.0258489+0.0523955j 0.0309863-0.0798742j -0.0308209-0.0323715j -0.0383603-0.0737433j -0.0641151-0.0141321j 0.195266+0.0197151j -0.143514+0.0370571j 0.153833-0.0693076j 0.239487+0.0630976j -0.222489-0.0484614j -0.00490264-0.0924197j 
0.0714345+0.0188747j -0.0331851+0.0199347j -0.0727736+0.0264076j 0.0103677+0.0821387j 0.0858734-0.00887195j -0.00933458+0.0759697j -0.0122883+0.00713027j -0.0077149+0.00143247j 0.0620428+0.00236833j 0.0179706-0.105798j 0.00812785-0.0286816j -0.0158629+0.028194j 0.00292631-0.0168114j 0.00353093+0.027738j 0.00291018+0.0316038j 0.0921232-0.0628869j 0.032593+0.150915j -0.0375569-0.0172766j -0.025045-0.0671435j 0.105289-0.00753074j -0.0682295+0.0613871j -0.0023872-0.0239475j -0.0917011-0.166971j -0.0207941-0.0138039j 0.155278-0.100968j -0.0752434-0.0913521j -0.0450367+0.0266872j -0.0253823+0.105277j 0.12274+0.0964688j -0.0663454+0.0883939j 0.0474747+0.0595899j -0.0542416+0.0776239j 0.0241906+0.0730928j -0.00145888+0.0870939j 0.0159212+0.0373166j -0.0313148-0.00143978j -0.00744116+0.00675682j 0.00715722+0.0121412j 0.0175214+0.0449147j -0.0412048-0.0507034j 0.0312294+0.0600686j -0.0142197-0.00729243j 0.00147412-0.0359611j -0.0189743-0.0258154j 0.0608511-0.00952886j 0.0113514+0.018633j 0.0118352+0.024506j 0.048905-0.00272397j -0.0126702+0.0219382j 0.019072-0.0392038j 0.0199181-0.00280539j -0.00783672-0.0272736j -0.0400399-0.00895054j 0.0281869+0.0346542j 0.0133055-0.041041j 0.0593071-0.0531258j -0.0151248-0.00817707j -0.0013498+0.0418805j -0.00958828+0.0275798j 0.0223171-0.0276445j -0.0196338-0.00733723j -0.020708+0.00561472j 0.0297746-0.000178439j -0.0240751-0.0168385j 0.0423478+0.00375025j -0.0389341-0.0015085j 0.0298265+0.0133652j -0.00507217-0.00606591j -0.0170685-0.0304063j 0.0181526+0.0285558j 0.00738945-0.0191375j -0.0306217-0.0133402j 0.0173005+0.0274461j -0.0500707+0.0159009j 0.00719359+0.00788677j -0.0254235+0.0104484j -0.0231466+0.00722298j -0.00294602+0.0210029j 0.0216162+0.0422525j -0.00120519+0.0173408j -0.0232985+0.0225996j -0.0276489+0.0162188j 0.0236833+0.0118539j 0.0316198+0.016672j -0.0277832+0.0224576j 0.00484765-0.0311021j -0.00886691-0.00312205j 0.0107066-0.00460668j 0.0471315+0.00902597j 0.0417006-0.0257036j -0.00548412-0.00801863j -0.0137986-0.00895948j -0.0129442+0.0488501j -0.0439676-0.00880093j -0.0113271+0.0104022j -0.00465811+0.00308003j -0.0149079+0.0203721j 0.018874+0.0121398j -0.00117008-0.0094546j 0.0385064+0.0263628j 0.0282189-0.0224352j 0.0291879+0.024522j 0.00958788+0.0140504j -0.0181119+0.00269575j -0.0477818+0.00241444j 0.0817393-0.020107j 0.0123637+0.0112335j 0.0488361-0.00549214j -0.00859336-0.0358493j -0.015114-0.0376967j 0.00634326+0.0247922j 0.0277967-0.00266309j 0.023433-0.0200357j 0.0353809-0.0222655j 0.0140582+0.000908845j -0.00626406-0.0330652j -0.0291283+0.0183707j 0.0181933+0.0192561j -0.024039-0.0106288j -0.000417293-0.0171285j 0.00573799-0.019712j -0.00210809+0.0230219j 0.029287-0.00563572j -0.0381836-0.0168577j -0.0060967-0.0132768j 0.00662843+0.0120488j -0.00839947-0.00253626j 0.0191354-0.0183298j 0.0277789+0.00710345j 0.00105646+0.0115115j -0.0185789+0.0249358j -0.0321961+0.0121422j -0.0399663+0.00544767j 0.033284+0.0195132j -0.0202053-0.0170482j 0.00755008+0.0271962j -0.0297381+0.00207742j -0.00286483+0.00594963j 0.00201803-0.000602852j -0.0137127-0.00898618j 0.00194091+0.027665j -0.0101418-0.016824j 0.00241171+0.00730649j -0.0300077-0.0109804j -0.00871792-0.0193379j -0.0127344-0.00571315j -0.0161777-0.0164598j 0.032323+0.000245376j -0.00448135-0.0131255j -0.00241103+0.00282066j 0.00906803-0.0428277j 0.0014211+0.00138714j 0.00566175-0.0146535j -0.0066543-0.019044j -0.00944083-0.00337059j -0.0591123+0.0156496j 0.0329959+0.000587472j 0.0131373-0.00730656j -0.0110277+0.016412j 0.033074-0.0289841j 0.0263931-0.00810438j -0.0094525+0.00388788j -0.0289141+0.0191681j -0.0253792-0.0364553j -0.0393165-0.0231148j 0.000963609-0.0140512j -0.00799936+0.00592973j 0.0270358-0.022364j 0.0189656-0.00777613j 0.0300292+0.0152528j 0.00767816-0.0263156j -0.00100314+0.0273129j 0.0453725+0.0332674j -0.0298457+0.0120691j -0.0204571+0.0376411j 0.0254117-0.0589582j -0.0106097+0.0197718j 0.00896134-0.0389179j 0.0186317-0.0454025j -0.025344+0.0224436j 0.0291054+0.0128587j 0.0575994-0.0171228j -0.05023+0.0212432j -0.0323209+0.0509634j 0.0492065+0.016378j -0.0660438+0.000264258j -0.00970231-0.0249842j 0.0364795+0.0211615j 0.0791153+0.0225665j 0.0432678+0.0301731j -0.0320577-0.0351864j 0.0758462+0.0442036j -0.0068589+0.0189947j -0.0178967-0.00338635j -0.0936278+0.0669828j -0.075275+0.031059j -0.0462408-0.0732356j 0.0582255+0.0834182j -0.131346-0.00748903j -0.00994987+0.0787607j -0.0275371-0.0560334j 0.051133-0.0184978j -0.00642035+0.00373059j -0.281373-0.0212615j 0.0333038+0.00421798j -0.0230233+0.103695j -0.103553-0.00938094j -0.129786-0.0213783j -0.0233211-0.014829j 0.0245183+0.00193167j 
0.0982598+0.00303013j 0.0251041+0.062906j 0.0620852-0.0725102j 0.00592963+0.0153346j -0.00706222-0.0810372j 0.00210936+0.00739529j -0.0900569+0.059608j -0.00206752+0.00897451j -0.0273843+0.164334j 0.119257+0.0366793j -0.0768014+0.0225018j -0.0685524-0.00268224j -0.0159214+0.0170283j -0.00719705-0.02603j -0.119524-0.08922j 0.11837+0.117006j -0.0481471+0.0421953j 0.225369-0.0594202j 0.049992-0.038184j -0.0746337+0.0677987j 0.087776-0.0807428j 0.0112073-0.0470864j -0.0196763+0.122863j 0.140975+0.016473j -0.207991-0.163768j -0.150649-0.174321j 0.234338-0.0265979j 0.186292-0.200764j 0.0888528-0.128452j -0.14625-0.0248112j -0.134221-0.0105111j 0.00736235-0.0333405j 0.010209+0.114658j 0.100979+0.0363583j 0.0595364+0.0556978j -0.0560565-0.0287176j -0.000689103-0.0248248j -0.00287912+0.0678244j -0.0825969-0.0487754j 0.0774948+0.00161917j -0.0369602+0.0115094j 0.00316513+0.00269856j -0.00398451-0.0609432j 0.00896475+0.0483412j -0.0135254+0.0268711j -0.0309266-0.0272012j -0.000664796-0.0117867j -0.0259684+0.0347981j 0.0306569-0.0473593j 0.0291714+0.0341942j -0.0256669+0.0298486j 0.0381748+0.00976792j -0.0386168-0.0647569j -0.037236-0.0400757j -0.041775-0.00354122j -0.0454251+0.0151614j -0.00270965+0.0470188j -0.0240606-0.00817568j 0.0642287-0.0654905j -0.00592894+0.00479664j -0.0563266-0.00335109j 0.0426073-0.0197289j 0.0447426-0.0129478j -0.0201052+0.0144732j -0.0156057+0.00581364j 9.14831e-05+0.0131581j -0.0233438-0.0476502j -0.00424667-0.00403258j 0.0116422-0.0118384j 0.00789911+0.034541j -0.0288583+0.0222037j -0.011187+0.0206511j -0.0261051+0.00896373j -0.0165254-0.010291j -0.024479-0.00671699j -0.0249025-0.00551953j -0.00199881-0.02323j 0.0068021-0.0096418j 0.0114403+0.00913645j -0.00916088-0.0295525j 0.0171403+0.000178051j -0.000444013+0.00288491j 0.0202557-0.0188025j -0.0142134+0.0289408j -0.019028+0.00375538j -0.0124755-4.25563e-05j -0.0457129-0.015893j -0.0224487-0.0176678j 0.00623434-0.00847475j 0.000893292+0.00865518j -0.0281202+0.00723498j 0.00177066+0.000314243j -0.00520258+0.0254031j 0.0012922-0.024046j 0.0252103-0.00698407j -0.00320238+0.0182694j 0.0319754+0.0526402j -0.0279609+0.00377521j -0.00251129+0.0185882j 0.0248241-0.00539543j -0.039194+0.0191082j -0.0301692+0.00464274j 0.00554065-0.00778218j 0.0199521+0.00742369j 0.0239714+0.0118723j -0.0131572+0.0262173j 0.00236908+0.031005j -0.0237628-0.0220028j 0.00204137+0.0185679j -0.00944642+0.00844803j 0.0201391+0.0127151j 0.0139759-0.0208346j -0.00560494-0.038825j 0.00513666+0.0175275j 0.00304377+0.0070087j 0.00946867-0.00856433j -0.00520676+0.0159353j -0.0262321-0.023085j 0.0158455+0.00508148j 0.000103468+0.025046j -0.0101878+0.0189666j -0.000964538-0.00917477j -0.00582296+0.0245983j -0.00349233-0.0013595j -0.00339097-0.0012038j 0.00354119+0.0263126j -0.016015+0.0114032j -0.00280386+0.011166j -0.00325915+0.017818j -0.0184324+0.027001j -0.0113578+0.00725378j 0.025861-0.00695061j 0.00134932-0.00203891j -0.00294721+0.0046321j -0.00775585-0.0175642j 0.00510515-0.00513045j 0.0071622+0.0147513j 0.00549801-0.0258467j -0.0234728+0.0311582j -0.0134424+0.0375049j -0.00162951-0.00391909j 0.00559326+0.00458491j 0.000424889-0.00861693j 0.00341357-0.0141094j 0.00622659-0.0056599j -0.00545452+0.00711851j -0.0147282-0.0128255j 0.000799622-0.0283842j -0.0074678-0.0249363j -0.00810073-0.0228384j -0.0196394-0.0304635j -0.00229183-0.0206392j -0.0199031+0.0165214j -0.00220294+0.010325j 0.00141139-0.0163641j -0.0103435+0.00972963j 0.00702679-0.0141672j 0.00213176+0.0202738j 0.0117171+0.000645565j 0.0300606+0.0100257j -0.00511084+0.00602393j 0.0247864-0.0138436j -0.0223215-0.00959544j -0.0189437+0.0227405j 0.00406615+0.00157278j 0.000704644-0.02419j -0.0108272+0.0168851j -0.00455996+0.00453319j -0.0210533+0.00941149j 0.0214202-0.0147064j -0.0208118+0.0033243j 0.0207829-0.000463112j 0.0358769+0.0027318j -0.0256621+0.0201288j 0.0521896+0.00178237j -0.0693981-0.00546831j 0.00998514+0.00562344j 0.0155472-0.000565233j 0.0143576-0.0155369j 0.0206715+0.000871422j 0.0202351+0.0137487j 0.0130722+0.0162779j 0.00954316+0.00770543j -0.000761396+0.0143196j -0.00262739-0.00840787j 0.0308741-0.0108994j -0.0360202-0.0158964j -0.0396786+0.0107776j 0.00786223-0.00420562j 0.0100225+0.00136551j -0.00383492+0.0392547j 0.0212405+0.00844801j -0.0653296-0.0221887j -0.00851131+0.0311472j 0.0434474-0.00562181j -0.0881766-0.0539241j 0.0337889-0.0488642j -0.107755-0.0131639j -0.0278574-0.0877805j -0.0624306-0.0422683j 0.0496065-0.0525028j 0.123212-0.0502377j 0.052015+0.0528541j -0.0509493-0.0365822j 0.0134347+0.0839603j 0.0817782-0.0158734j -0.0702046+0.0217985j 0.0134733+0.0620497j 0.0114302+0.0347017j 0.038745-0.0122648j 
-0.0237424+0.0150124j -0.00508969+0.00956022j 0.0570161+0.00808217j 0.0658123+0.0177354j 0.0276126-0.00649933j -0.0133076+0.00194003j -0.0712146-0.0114394j 0.0200324-0.0286907j 0.0552878-0.0127297j 0.0199425-0.0520042j -0.0663424-0.0389017j 0.0503832+0.00992197j -0.0159668-0.00248546j 0.04425+0.0747143j 0.160976+0.067376j 0.0890506+0.0743045j -0.008743+0.102707j 0.206558-0.0922308j -0.236838-0.0648211j 0.0705845+0.169321j -0.384381-0.0234067j 0.0469141+0.0658699j -0.0599435-0.341421j -0.106758-0.0798181j 0.0898766-0.234419j -0.192008-0.0967477j -0.124787+0.0247766j 0.0792338+0.0557761j 0.0925309-0.0509474j -0.077321+0.0384026j 0.0464734+0.145413j 0.00679239+0.032164j -0.0501413-0.0625394j 0.100612+0.0541437j -0.0353531-0.0300579j -0.0290278-0.0131461j -0.00365212-0.0153648j 0.0592946+0.0243039j -0.0273191-0.0722033j -0.00103853-0.0412953j 0.0445936-0.00780443j 0.0210963+0.00890468j 0.0350415+0.00840158j 0.0544752+0.0283031j -0.0329042-0.0643119j 0.00573756+0.0351981j 0.017476-0.0132307j 0.0304103+0.038701j 0.0399033+0.0334693j 0.0549496+0.00283752j 0.0415329-0.1193j 0.0443073+0.037262j 0.00574239+0.0396411j -0.00527822-0.0132479j -0.000883775-0.0243201j -0.0226854-0.0295146j -0.0189034-0.00683064j 0.0245156+0.0459134j -0.0506986-0.0198099j -0.0347771+0.00718479j 0.0204933+0.0355329j 0.0620938-0.0227671j 0.00504646-0.00794225j -0.0254016-0.0390732j 0.0283888+0.00480442j 0.00333297+0.029899j -0.0101573+0.00132064j -0.00951533+0.0376669j 0.0238933+0.0102901j -0.0242075-0.00243706j -0.00796098-0.00581622j 0.0179096-0.0499524j -0.0132462-0.0230383j 0.0377208-0.0104371j 0.00889627+0.00739645j 0.00595999+0.0163312j -0.0200756+0.000988267j -0.0241907-0.00793796j -0.0185023-0.00154714j 0.0193458-0.0136916j -0.00175141+0.0155791j 0.00969299-0.0305997j -0.00392064-0.0523637j -0.028154-0.0185102j -0.00321698-0.0114746j -0.0109495+0.00093786j 0.0278139+0.00709264j -0.00215018+0.0252723j 0.00439407-0.0180605j -0.0138588+0.016313j -0.00317171-0.0178395j 0.0119798-0.0044938j 0.0105535-0.0191106j 0.00545941+0.0304493j 0.00669557+0.00297945j 0.0181781+0.024455j -0.00442382+0.0531346j -0.0237667+0.0160747j 0.00101003+0.00788543j 0.00884441+0.0238301j 0.000372131-0.0295175j -0.0310974+0.0320572j -0.0274326+0.028443j 0.0175264-0.00805749j -0.0033683-0.00273563j -0.0288458-0.0151569j 0.00679814+0.00979624j -0.020636+0.00316809j -0.0365991+0.00174012j 0.0045+0.00925906j 0.00843755+0.00494115j -0.00954837+0.00819428j -0.0499562+0.0246244j -0.0131694-0.00632163j -0.0132422-0.0392903j -0.0141749-0.0395666j -0.00540542-0.0343373j -0.0234817+0.0146351j -0.0168853+0.0228018j -0.0286147+0.00316636j 0.00724272+0.00073392j -0.0218039-0.0144867j 0.0334038+0.000204757j 0.035998-0.0557922j 0.0175582-0.00686884j -0.0251721-0.00621454j -0.0176658-5.18562e-05j -0.00103133+0.0261254j 0.0226577-0.00273706j 0.0138828+0.022289j 0.00277786-0.0263674j 0.0212079+0.0186618j -0.00654726-0.0219132j 0.00234396-0.0101955j -0.010247+0.00828725j 0.00300045-0.00565914j 0.00728445+0.00574718j -0.0152349+0.00850519j -0.0015145-0.0165038j 0.0175812+0.000188898j 0.0114963-0.0100711j 0.000671316-0.0162177j 0.00407004-0.00831208j 0.0127668-0.0176092j 0.00383313-0.00181856j 0.0114711+0.00671379j 0.00426562-0.0140671j 0.00190073-0.00886467j -0.00500108+0.0274652j 0.00658398-0.00853253j -0.0162697+0.00697344j -0.0120274+0.0105557j -0.0248444-0.00196428j 0.00377229-0.00126136j 0.00303419+0.00358712j 0.033521+0.0226573j -0.00446405-0.00761289j -0.00692129-0.032489j 0.00324659-0.00446061j -0.0188579+0.0301018j -0.00215065+0.0189733j 0.019636+0.0075195j 0.0370094+0.00651712j -0.00419205+0.000867469j 0.019288-0.00409234j 0.00184062+0.00582763j -0.0150677+0.0153295j -0.0156613-0.013704j 0.0174798+0.00829221j -0.0025192+0.00383997j -0.0365924+0.0241704j 0.0407746-0.00640295j -0.0308565-0.0497131j 0.0300716+0.00401236j 0.0213157-0.0125875j 0.00176495+0.00576079j -0.0231344+0.00118624j -0.0530111+0.022997j -0.00857944+0.0044694j 0.024664-0.00242775j -0.00947495-0.0080033j -0.0286828-0.0251149j 0.010687+0.0307702j 0.0156044+0.00402077j 0.00772571-0.0222727j 0.0104926+0.0210075j 0.0073786-0.0291262j -0.0338215-0.0208248j -0.0937299+0.0170511j -0.0425024+0.00944502j 0.0565809+0.0354233j -0.0457661-0.0531835j 0.010057+0.00348022j -0.00333156+0.0444928j -0.0333937-0.0709877j 0.00605369-0.00498543j -0.02232+0.00805896j -0.0652162+0.0373838j 0.02515-0.00974392j -0.0247202+0.00300186j 0.0716592+0.0341273j -0.0850535+0.0108969j -0.0160586-0.00783926j 0.0868326-0.0185023j -0.0740629+0.0364199j -0.00447582+0.00195016j 0.0234869-0.0123094j 0.0742495+0.00990465j -0.00147752+0.0123286j -0.00185589+0.0271218j 
