-0.0620508+0.0245201j -0.203699+0.00211055j -0.202636-0.000458194j -0.066986+0.00822257j 0.189447+0.00681422j 0.183997+0.0142426j 0.00779452+0.0168974j 0.0154321+0.029191j 0.0841481+0.0127996j -0.014851+0.00417557j 0.0148058+0.050453j -0.00135482+0.0149558j -0.00246855+0.00159026j 0.001658-0.00502627j 0.0150479+0.0223744j -0.0198673-0.0264538j -0.0159014+0.0648925j 0.0535869-0.0233979j -0.0307762-0.00914589j 0.0186845+0.0483709j -0.0192065+0.00213098j -0.0178896-0.0119957j -0.0274673-0.00847211j 0.0199319-0.00787357j 0.00773387+0.0155506j 0.0347117+0.00310421j 0.00653082+0.00690456j 0.000489213-0.0203405j -0.00731766-0.00681097j 0.0123662+0.00649391j -0.0205701-0.00893146j -0.00593219-0.0057542j 0.00869251+0.0203382j 0.0150437+0.00513438j 0.0109283-0.00207461j -0.0110215-0.00127925j 0.0036534-0.00435558j 0.00551783-0.000555829j 0.00648737+0.00720197j -0.000272613-0.0274285j -0.0113943+0.00518736j 0.0056957-0.00436034j 0.0147597-0.0102444j -0.0155952-0.000778436j 0.017712+0.0586489j 0.0184895-0.0350415j 0.0379894-0.0170631j -0.0200563-0.0133221j -0.00482205+0.00309914j -0.0152533+0.00296125j -0.0118881-0.032814j 0.0185598+0.00373294j -0.0105037+0.0221054j 0.0119498+0.0109649j -0.0054154+0.0207443j -0.0349225+0.000585111j 0.00782558+0.00139209j -0.0115708-0.00472887j 0.00903389-0.0150554j 0.000902436+0.00139709j 0.00783085+0.0126483j -0.0281629-0.00990174j 0.00186382+0.00723689j 0.0179801+0.00582659j 0.00204277+0.00147267j 0.00402411+0.00150462j -0.00730627+0.00385125j 0.0055024+0.000443442j 0.00271028-0.00331848j -0.00675179-0.00274379j 0.00319348-0.00368141j -0.00394717+0.0141103j 0.00882203+0.00691639j 0.0109456+0.000948221j -0.00311206-0.00964034j -0.00417263-0.010758j -0.0065149-0.0087674j 0.00286281+0.000682506j 0.0073324+0.0064343j 0.00528058-0.000674813j 0.000766488-0.0148298j 0.00555932-0.0109787j 0.000588324-0.00525103j -0.00470622-0.00247233j 2.06121e-05+0.00669892j 0.00301125-0.00846951j -0.00107589+0.00398082j -0.0105289-0.00744811j -0.00369944-0.00526102j -0.00233102-0.0038827j 0.00473601-0.00220285j -0.00790749-0.00545795j 0.00793019+0.004206j 0.00641496-0.00336058j 0.00831387-0.00822688j 0.00301238+0.00704714j 0.0024254+0.00499765j 0.00632461-0.00344386j -0.00633031-0.00635121j 0.00594921+0.00579498j -0.0125226+0.0112915j -0.0141776+0.0209676j 0.00943568-0.0193646j -0.00141143+0.0189935j 0.0255616-0.00297909j -0.0100535+0.0149611j -0.000236743-0.0420006j 0.0161442-0.00790722j 0.0304369+0.0679471j -0.0907882+0.112392j 0.0381535+0.0306208j -0.0233225+0.0752959j -0.0689043+0.0653527j -0.00746385+0.0698497j 
-0.19557+0.0112603j -0.0544514-0.018158j -0.0529799-0.00525442j -0.0106077-0.0117043j -0.0149564-0.00290765j -0.156676+0.0145513j -0.194335-0.0119194j 0.0741719+0.02269j 0.0271652-0.0194428j -0.00368119+0.00962758j -0.00834903-0.01916j -0.0106638-0.0258049j -0.00457078-0.0303857j 0.00233388+0.0760445j 0.00177747-0.00212207j 0.0166697+0.0291875j -0.0497212+0.00243147j -0.00636368+0.0733499j -0.015214-0.0462267j -0.0157386+0.0137613j -0.0135129-0.00554758j 0.00755417+0.0109921j -0.0323863-0.0027988j -0.0146343-0.00286391j -0.00124095+0.00274823j 0.00214677+0.00373077j 0.00144266+0.0100098j 4.8106e-05+0.00372691j -0.0123597-0.00105686j 0.00116696+0.00016482j 0.00360461+0.00936192j 0.0182468-0.00210516j 0.00126818-0.00699701j 0.00447969-0.00744087j -0.0203054-0.018342j -0.008394-0.0221793j -0.0110199+0.00756053j 0.0157989-0.0126575j 0.00724898+0.020747j 0.00449541-0.0257519j 0.00778278-0.0106586j -0.0217369+0.00970446j 0.0329787-0.0100392j 0.00946294-0.0221328j -0.0174426+0.0284839j 0.0122002+0.0532466j 0.0135997+0.0124375j 0.0407112-0.00612164j 0.0132015-0.00141793j -0.0129798+0.00367647j 0.0175236-0.0151127j 0.00531035+0.0307044j -0.00906571+0.00102827j -0.000240067-0.00126238j -0.0153538-0.00511834j -0.0166543-0.0110912j -0.0229095-0.005601j -0.00585633+0.00274678j 0.00120048+0.00258634j -0.00341648-0.0029574j 0.00120371-0.00145745j -0.000606286-0.00381728j 0.000502499+0.0131726j -0.00236094+0.00442603j 0.00400864-0.00328877j 0.00642958+0.00366065j -0.00491061+0.00529095j -0.0133569+0.0135974j 0.00343036+0.0105464j -0.0119864-0.00530912j 0.0105951+0.00246152j 0.00856544-0.00446556j -0.00901998+0.00289632j -0.0174673-0.0076144j 0.000454121-0.00758554j 0.00599804+0.0109675j 0.00873434-0.0093022j -0.00473443-0.00839147j -0.000795936-0.00279227j 0.00110388-0.00255103j -0.00273469+0.0177926j 0.00185498+0.00385512j -0.00805907-0.00978216j -0.00591259+0.00117744j -0.0030495-0.00728801j 0.00840922+0.00173454j -0.00416481+0.00114017j 0.00056428-0.00317303j -0.00240129+0.00528106j 0.00433746+0.00123799j 0.0144962-0.00559365j -0.016594-0.000856955j -0.00314708+0.0140932j -0.00347488+0.00066371j 0.00421298+0.0030077j -0.00757974+0.00829725j -0.00681184-0.0210326j -0.00621726+0.0051265j -3.18562e-05-0.000798883j 0.0122091-0.00273835j -0.0137249-0.00614053j -0.00159273+0.00672225j -0.0148228+0.0223423j -0.0133544+0.0224075j 0.0111193+0.0116717j -0.0240431-0.016752j 0.00640035-0.0213139j 7.41115e-05-0.00718533j -0.0565782+0.0490644j -0.0174257-0.0453101j -0.0338765+0.0936403j -0.0490558-0.0106291j -0.000276714-0.0530059j -0.0467829+0.0535523j 
-0.140937+0.0094091j -0.00999511-0.0135874j -0.0513244+0.00307384j 0.0477779-0.010068j -0.0153406+0.0038016j -0.014+0.00126367j 0.0973037+0.00232407j 0.0552104+0.0149061j 0.00846617-0.0157812j -0.0148071-0.0144429j -0.0110744-0.0306519j -0.00889446-0.0332052j 0.000122476+0.00233858j -0.0186394+0.00812713j 0.0015567-0.0519618j 0.00446825-0.0868129j -0.0167727-0.0360565j 0.00322218-0.0393131j -0.00742555-0.0335529j 0.00129647+0.000399261j -0.00900469+0.00562715j 0.00598719+0.00908514j -0.0155689-0.00321409j -0.0141852-0.00113668j 0.0062664-0.00777799j 0.0134142+0.00648244j 0.00146246+0.00324498j 0.00778915+0.00232188j 0.00452802+0.00170933j -0.0033629+0.011943j 0.0215907-0.00228265j -0.0121867-0.0205089j 0.00516966-0.0104864j -0.0143649+0.0152144j -0.00601371-0.0107023j 0.00645248+0.0202315j -0.00617431+6.10917e-05j -0.0148173+0.0221095j -0.0159086-0.00192364j -0.00335304-0.0149411j -0.000352857-0.0384864j 0.0111462+0.00555227j 0.018551+0.0111597j -0.026317+0.0128904j -0.0167443+0.00156504j -0.00603362+0.000898106j -0.00999933+0.00518186j -0.0110734+0.000359778j 0.0127318-0.00130245j -0.0037153+0.00418089j 0.00602924-0.00784611j -0.00204727+0.018231j -0.00373438-0.00222229j -0.00235457-0.00308768j -0.00434541-0.00140652j -0.00824917+0.00200745j -0.0148831-0.00813573j 0.00282101-0.00229769j 0.00254824+0.000956299j 0.00270605+0.00270265j 0.00851944-0.00251478j -0.0104353-0.000775321j -0.00341686+0.00267913j -0.00212582+0.0111205j 0.00183075+7.84696e-05j -0.00449137-0.00267102j -0.000831768-0.00503304j 0.00499687+0.00238097j 0.00175369+0.000426998j -0.00371709-0.00252332j 0.00730748-0.00905557j -0.00668653-0.00504708j 0.00895632+0.00205944j -0.0199834-0.00247253j -0.00382536-0.00865983j 0.0017333-0.0103564j 0.00244967-0.0163506j -0.012328+0.0030048j -0.00914344-0.0201154j 0.00471159+0.000447108j 0.00356116+0.00889452j 0.00434649+0.00817893j 0.000143641+0.0253133j 0.00798579-0.0140356j 0.024541-0.00411894j -0.00300246+0.00254872j -0.00541429-0.00691215j 0.00699321+0.0188163j 0.0248753-0.00505083j 0.00359843+0.0112485j 0.00749277+0.00822708j 0.0181165-0.00225881j 0.00226645-0.0054221j -0.0154066-0.0047155j -0.0123054+0.0283052j 0.00836245+0.00379523j 0.003578+0.0157885j -0.00237518-0.00626553j 0.00442304+0.00261731j 0.0181972-0.00466081j 0.0184022-0.00581807j -0.0213073+0.000820711j 0.00199529-0.00118782j -0.00749964-0.000476664j -0.00455587-0.000371547j 0.00358417-0.00694808j 0.00671454-0.0063067j 0.011481-0.0284921j 0.000725093+0.0170771j -0.00787552-0.00392082j -0.0212476+0.0185052j -0.0106584-0.0125756j -0.000747219-0.0119699j -0.0128833+0.0125688j 
0.0730015-0.0042592j -0.00315245+0.00759099j -0.0178024+0.000692408j 0.12013+0.00164692j 0.0783869+0.00217846j -0.0541878-0.00217848j -0.0258024-0.00053238j -0.0291908-0.0071627j -0.00178427+0.00941546j -0.000513969-0.00075681j -0.00556629+0.0290041j -0.015445-0.0506101j 0.00672895+0.0962735j 0.0165735-0.00425545j 0.00491705-0.079169j -0.00203429-0.0474013j 0.0106033-0.00725617j -0.000196997+0.0113569j 0.00413438+0.017072j -0.00232686+0.00100345j 0.00297703+0.00260696j 0.00163693-0.00901637j 0.00721121+0.000522241j 0.0109688-0.00118719j 0.0224345-0.0107925j 0.00226046-0.00543134j -0.020274+0.00444273j 0.014232-0.0149371j -0.0127063-0.00382329j 0.0165019+0.0284663j 0.00449802+0.0164347j 0.0108648-0.000159394j 0.0133452-0.0132613j -0.00321062-0.0162841j 0.0106784+0.00853471j 0.0111599-0.00553582j 0.0133826-0.0315809j -0.00279898-0.00338156j 0.0107185+0.0441895j -0.01364+0.00123406j -0.00298481+0.00268853j -0.0456081+0.00707874j 0.00780213-0.00183722j -0.00586965-0.000319804j 0.00194875-0.00297727j -0.00115111-0.000813191j -0.000849277-0.00246636j 0.00300311+2.18277e-05j -0.00669816+0.00094679j 0.0014447-0.00304572j -0.0053084+0.00278054j 0.000122717-0.00878231j -0.00127465+0.0010513j 0.00318999+0.00398177j 0.00280982+0.00371171j 0.00415539+0.00200951j 0.00360438-2.12311e-05j -0.0023455-0.00377828j 0.0082433+0.00758247j 0.00357588-0.00461088j 0.000561785+0.0111428j -0.00182847+0.0106611j -0.00694663-0.00417652j -0.0156187+0.00656211j 0.0120461+0.000421554j -0.00704603+0.00599742j 0.0107379+0.0017951j 0.00336917-0.00296402j -0.00906746+0.00267337j -0.0100348-0.00339133j -0.00666483-0.0168222j 0.000663719+0.000171279j -0.000697179+0.00234414j 0.00873558-0.00937936j -0.00628726+0.0164149j 0.000704448+0.0056917j -0.00859451-0.00417463j 0.0058818+0.00274679j 0.00505063+0.00924919j -0.00456206+0.00295896j -0.00811518-0.0112314j -0.00192933-0.00176785j -0.0019355-0.00730387j -0.00322479+0.00489043j -0.00268952-0.00175662j 0.00716275-0.0132189j -0.00863421-0.00604872j 0.00356775+0.00920131j -0.0135389+0.0135261j 0.00105579-0.000544425j -0.00706495-0.0137268j -0.00271875-0.0199148j 0.0219888+0.00238676j -0.00757523+0.000728643j -0.00472653-0.00203127j -0.00770824+0.00487362j -0.00810411+0.00397609j -0.0161838+0.0110813j 0.0202262-0.000691793j 0.00630892-0.0152382j -0.00771171+0.00561944j -0.00216243-0.0100117j -0.00272964-0.00658301j 0.000820267-0.00924874j -0.00547302+0.00573659j -0.008843-0.00435333j -0.00449887-0.00608876j 0.00206559+0.00803588j 0.00452779-0.00545475j 0.00226573+0.00469121j 0.00604258-0.0109732j 0.00594593+0.00153417j 0.000305751+0.00567069j 0.00602728-0.00628048j 
0.0843659+0.000481029j -0.121042+0.0157228j 0.034966-0.0124669j 0.0501885+0.00985416j -0.0493551-0.00406193j -0.0212861+0.00229834j -0.00661725-0.00125372j -0.0413979+0.0020118j 0.0330976+0.0205023j 0.0248828+0.060835j 0.00205128-6.39261e-05j -0.00706872+0.0750402j -0.00080197-0.0257344j 0.0151209+0.00966806j 0.00924031-0.01515j -0.0109038+0.00153676j 2.47825e-05-0.00872945j 0.0035404+0.00509905j 0.00965993+0.0241583j -0.00166303+0.0225497j 0.0152416-0.0240951j -0.0179474-0.00232866j -0.00419138+0.00038147j 0.0123582+0.000655321j 0.0242966+0.0167863j 0.0095975-0.0234888j 0.016584+0.00255912j 0.0171096+0.00852201j -0.00494512+0.000302234j 0.0105185+0.0264661j -0.010197-0.0179724j 0.0316017-0.00634651j -0.00640403+0.00221405j 0.0088525-0.0404509j -0.0178551-0.0195252j 0.0236748-0.010951j -0.0135363+0.00558082j -0.00285471+0.0172793j -0.00556237+0.00883244j -0.00709315+0.00235422j -0.00289281+0.00921455j -0.00275645-0.00603963j 0.000112423-0.00644979j 0.00301574-0.000857672j 0.00362233+0.000552482j 0.00374068-0.000659459j -0.00112389-0.00053905j 0.00235936-0.0021636j -0.0133443+0.0056358j -0.00850191-0.00348572j 0.00366656-0.000435387j 0.00570472-0.0106605j 0.00579972+0.0132352j 0.00201843+0.00242657j 0.00607867+0.0075489j 0.00424792-0.00967234j 0.00878364-0.00188222j -0.0175064+0.00317209j -0.00201911+0.00405411j -0.003185+0.00981222j 0.00453077-0.00199815j -0.00716776-0.00218719j -0.00413251+0.00285828j -0.00577528-0.00872797j -0.00206301-0.0157687j 0.0129965-0.0154726j -0.00172164+0.00520041j 0.0127874+0.00596618j 0.0220897+0.0161085j 0.0113182+0.00909481j 0.0087786-0.0133469j -0.0014798+0.000378687j 0.00962061+0.00845875j -0.0215318+0.00375608j -8.79081e-06-0.0142801j 0.000631971-0.00500336j -0.00497058-0.00107641j -0.0150082+0.0106069j 0.000183223-0.0184894j -0.0151139-0.0190853j -0.0076466-0.0035822j -0.0108323+0.0140479j -0.00111184+0.0133309j -0.00940937+0.00531732j 0.0154058-0.00180219j 0.00237423+0.00712378j 0.0033963+0.0077738j 0.00575257+0.0132423j 0.00228651+0.000146424j 0.00260859-0.00292989j -0.0186893+0.0118487j 0.0162871-0.0105989j -0.00298691-0.00627966j -0.00380948-0.00787242j -0.00176934-0.0125633j 0.00935807+0.00183206j 0.00281506+0.000441736j 0.00491116-0.00679855j 0.00356569-0.00694933j 0.00141061-0.0064552j -0.0101111-0.00695356j 0.00488379-0.00528328j -0.00213643-0.00200222j 0.00101982+0.00161975j -0.000616141-0.00468745j -0.00688293+0.00226696j -0.000117998-0.00167043j -0.0116472+0.0117474j 0.000192208-0.00474252j -0.00172597+0.00855742j 0.0135044-0.00189962j 0.000591808+0.0126466j -0.00464535+0.0097997j 0.00468075-0.000287712j 
0.0716626+0.00189752j -0.0982785+0.00158305j -0.0928006+0.0078962j -0.0330715-0.00340264j 0.0959923-0.00794381j 0.160843-0.00327903j -0.0022925-0.000589442j -0.00477885+0.00409596j -0.00150764-0.00710152j 0.0350765-0.00671637j 0.0544738-0.0164405j -0.0371921-0.0125495j -0.0350301-0.00720645j 0.029234+0.0188966j 0.0390272-0.00642367j -0.0684359+0.000275365j 0.0643738+0.00741973j 0.0470865+0.00376748j -0.0720051+0.00597372j 0.0507095-0.018636j -0.0285611-0.000138261j -0.061639+0.0295592j 0.0126545-0.0105705j 0.000267165+0.0163575j 0.000813635+0.000640322j 0.0134083+0.0187931j 0.00512058+0.00796923j 0.011497-0.0137811j -0.0169843+0.0346363j 0.0105731-0.017411j -0.0040722+0.00907801j -0.0112212-0.0063542j 0.0086725+0.00756067j 0.0137581-0.00828307j 0.00051149-0.0159552j -0.0103222+0.0251573j -0.00439946+0.00733024j -0.00633338+0.0180594j 0.00362699+0.025144j -0.00787376-0.0261341j -0.0177986+0.0436731j 0.000335448-0.0137759j 0.00383708-0.0375733j -0.00622231+0.0145557j 0.0358563-0.00740041j 0.0132982-0.0643529j 0.00220878-0.0151637j -0.0162722+0.00374171j -0.00641976-0.00909387j 0.012474-0.00389291j -0.0299624-0.0235234j 0.0256301-0.00988451j 0.00984907+0.00572733j -0.00524057+0.0036799j 0.0219342+0.0213813j -0.0231218+0.0144753j 0.0270224+0.00497216j 0.0125559+0.0036779j -0.00863889-0.0115583j -0.00572896+0.00193608j 0.0244743+0.0021514j -0.0252143+0.00358557j -0.0064969-0.0103153j 0.0109293-0.00279873j -0.00542893+0.00304571j -0.00265418-0.00758343j -0.00462754-0.00306865j 0.00784484+0.00138188j -0.00109328-0.000600084j -0.0067578-0.00101697j -0.00682346+0.00115664j 0.02128+0.00952414j 0.0117735-0.00133934j 0.00820244-0.00787763j -0.00675146-0.00120265j 0.000188694+0.000271612j -0.00925432-0.000535476j -0.00313601-0.00264327j 0.00113171-0.00237994j 0.0107134-0.00270375j 0.00309505+1.59505e-05j -0.00786154-0.00423222j -0.00497239+0.000701564j -0.00959375-0.00482469j -0.00217402-0.00564892j -0.00418365+0.00869542j 0.00609032-0.00317758j 0.00654004+0.00911752j -0.00481288-0.00547228j -5.56057e-05-0.000136555j 0.0102849-0.00606841j 0.00459623-0.000633932j -0.0027697+0.00316105j -0.00220262+0.00723756j -0.0182823-0.00867824j 0.000879951-0.00213486j 0.0096393-0.00548001j 0.0126662-0.0120031j 0.00714738-0.0102068j -0.00852453-0.0124644j -0.00614628+0.00259893j 0.00331775+0.0263273j 0.0141181-0.0173628j -0.0159865-0.0393214j 0.0426707-0.0296064j -0.00245227+0.0321377j 0.0349027-0.0204954j 0.00290993-0.00657141j 0.103834+0.00540612j -0.059075+0.215679j 0.0734509-0.0266305j 0.0168204+0.124038j -0.0526809+0.148959j -0.00210388-0.00672703j 
0.143471+0.00994792j 0.11299+0.00463388j 0.0567407+0.00878805j 0.0468407+6.77615e-05j 0.00740359-0.0112086j 0.109411-0.0079454j 0.197323-0.0043487j -0.00325147+0.00974822j -0.0023951+0.0127459j -0.0423377-0.0191485j 0.0106712-0.0190078j 0.0265781+0.00751672j 0.00876923-0.00122374j 0.00326726+0.0183072j 0.00585913-0.010282j -0.0281942+0.0217316j 0.112019+0.00410788j -0.06632-0.0113304j 0.0638877-0.0134313j 0.0810662+0.00968938j 0.0564098-0.00817406j 0.0125577-0.0124824j 0.0348247-0.00197476j -0.00315764+0.00383059j 0.00921256-0.00178006j -0.00445108+0.0232203j -0.00402916-0.00171857j 0.00451261+0.0240041j 0.00782042+7.30824e-05j 0.00525481+0.00178044j 0.00119237-0.010926j -0.00699637-0.0147534j 0.00751666-0.0111605j 0.0144933-0.01184j 0.00113355+0.00904347j -0.00701533-0.0184916j -0.00511094+0.000990773j 0.0121977-0.00565657j -0.00274693+0.00913426j -0.0261601+0.00126337j 0.0126803+0.0362196j -0.00577644+0.00253044j -0.00602726-0.00655646j 0.00398423+0.0272345j 0.020889-0.0822793j -0.0303384-0.0099021j -0.0239188+0.00122049j -0.0136157+0.0187644j 0.0134761+0.000434871j 0.00229167+0.0179694j -0.0175644+0.0172422j -0.0328704-0.0248327j 0.0302709+0.00642029j -0.00292873-0.00852845j 0.0186026-0.00751111j 0.0362597+0.0160815j 0.011666-0.0127563j 0.00122744-0.00826678j -0.00788463+0.00101681j 0.00851171+0.00466507j 0.0101194-0.00762041j 0.0100614+0.00530347j -0.0118695-0.00943382j -0.0109978-0.00409703j 0.0037955+0.00639179j -0.0108813-0.000304467j -0.00707187-0.00521394j 0.00799639-0.0068503j 0.014518+0.00633945j -0.00302227-0.00640291j -0.00448767+0.00202991j 0.01577+0.000905319j 0.00462857+0.000449714j 0.00615691+0.000154758j 0.00667681-0.00236341j 0.00563409-0.00604524j 0.00223458-0.000203932j 0.0115318+0.0023761j 0.00660202-0.00119186j 0.00385176+0.000159547j -0.00771268+0.00797008j -0.0154243+9.99557e-05j 0.012062-0.00184873j 0.00932639+0.00272008j 0.00955626-0.00693187j 0.000878449-0.00357634j 0.0129567-0.00473157j -0.000808854-0.0146284j -0.000268135+0.00364263j -0.00772102-0.00960325j -0.00814492+0.00203925j -0.00287304-0.008949j 0.000288612-0.00261143j 0.00757651-0.0153614j 0.0139768-0.00224626j -0.00662334-0.00282728j 0.00240908+0.00883209j -0.00645913+0.0113947j 0.00457007-0.000605695j -0.00181052-0.00594225j 0.0144437-8.43555e-06j -0.00136194-0.0141787j 0.0200671+0.0290539j 0.0318449-0.0392883j -0.00501728-0.00381793j -0.00667518-0.00184291j 0.0173737+0.0278478j -0.0245541+0.0203136j 0.0759716-0.177803j 0.0972952+0.0260942j 0.00224606-0.186051j 0.0686553-0.0285303j -0.00440375+0.0149107j 0.054109-0.152448j 
-0.372661-0.00700755j -0.0196785-0.00351386j -0.130264-0.00650198j 0.0801185-0.00326128j 0.167933+0.00144706j -0.227459-0.000882328j 0.711046-0.00488021j 0.103504-0.000729327j 0.0280768-0.0103186j 0.00360382+0.0156121j -0.017535+0.0092578j -0.0194311-0.0102272j 0.00312343-0.0101081j -0.048044+0.00660018j 0.0136092+0.00777146j -0.0183423-0.00475971j 0.00775223-0.00817631j -0.0899493-0.0147186j -0.0059909+0.00239043j -0.0473848-0.00597919j -0.0264558-0.00612392j -0.0154398+0.00233486j -0.047454+0.00387575j -0.0403459+0.000185162j -0.0222302+0.0186439j 1.2676e-06-0.0212723j -0.0280499+0.00763934j 0.0195011-0.0212078j -0.00447099+0.0100054j 0.0218793-0.00265658j -0.0114251+0.00186134j 0.00712659+0.0131524j 0.00441715+0.00833531j 0.00879133+0.013702j 0.00606626-0.00760604j -0.0243307+0.0102393j 0.00583317+0.00971376j 0.00655321+0.00378032j -0.0551022-0.00142148j -0.0243032-0.0317434j 0.0145289+0.0244534j 0.00119679+0.0505711j 0.0170031-0.0109994j -0.0168132+0.0386106j -0.0128657-0.0175914j -0.0151933+0.0289105j -0.00537294+0.0171842j -0.00626688+0.050369j -0.0098929+0.0111392j -0.00523542-0.0238481j 0.019432-0.00706783j 0.00468038+0.0227616j -0.0208035-0.0147273j -0.00335247-0.0039718j -0.00731321+0.0120181j -0.0136857-0.0069241j -0.0255346+0.000789601j 0.00781727+0.000877744j -0.0125882-0.00313883j -0.014707-0.00871994j 0.00833423-0.00901247j -0.0080761+0.00801289j -0.000772453+0.0050999j -0.00216477-0.0026167j 0.00741435-0.00223597j -0.00252872+0.00577328j -0.0227729+0.000116798j -0.00594824-0.000382448j -0.00680031+3.92101e-05j -0.00647893+6.36361e-05j -0.0204583-0.00492981j 0.0192717+0.00891562j -0.00310289-0.00677272j 0.0133605-0.00109208j -0.000804864+0.000747882j -0.00204008+0.0111208j -0.0138705-6.77986e-05j 0.000351035-0.00208723j -0.000554714+0.00055076j -0.0200459+0.00496322j 0.00482447-0.00369035j -0.0159513+0.00423875j 0.0145658-0.00976118j 0.00745856+0.00251951j 0.0149423-0.000795685j -0.0246376+0.0057547j -0.00595482-0.00238108j 2.20514e-05+0.00958689j 0.0125253-0.00587518j 0.0139917+0.011954j 0.0047929-0.00057059j -0.00219294+0.0112678j -6.73803e-05-0.00923369j -0.0121164-0.0101332j -0.00371452+0.00741189j -0.0235154+0.0208807j -0.0145876-0.0180084j 0.0178652-0.00289122j -0.00398247-0.00047016j 0.0160565-0.00461606j 0.00646846-0.0136382j -0.0144388+0.0429278j -0.0179548+0.00799109j 0.0023093-0.0141466j 0.00157273+0.00755386j -0.010385-0.0236793j 0.0453928-0.0286235j -0.0147579-0.0732043j 0.0482719-0.0292039j -0.0167285+0.00455979j -0.0642317+0.0282563j -0.0094376-0.0130338j -0.000173823-0.0133892j -0.0155593+0.000748765j 
0.00814891-0.00466102j 0.139469-0.000405711j -0.0381302-0.00251646j 0.699538-0.000406898j 0.571251-0.000168363j -0.028992-0.00298578j -0.259189-0.00164344j -0.00695321-0.00189215j -0.0257741-0.0009366j -0.0204297+0.00360978j -0.0316339-0.00232555j -0.00784683+0.00274379j 0.0114104-0.00207683j -0.0332945-0.0106961j 0.00656728-0.00351891j -0.0153878-0.00465041j 0.00889158-0.00706825j 0.0179877-0.00104232j 0.0115008-0.00130974j -0.00140157-0.00223355j -3.07239e-05-0.010367j -0.0201919-0.00199139j 0.0116351+0.00257968j -0.0267319-0.00349216j -0.00183673+0.039478j -0.0112068-0.00425841j -0.0360189-0.010446j -0.0100069+0.00627509j 0.0464825+0.0211937j 0.0531114-0.00277218j -0.00258719-0.0412925j 0.0230344+0.0178926j 0.0648066-0.0228694j -0.0256107+0.0158468j 0.0307779+0.0378482j -0.0100265-0.00386727j -0.0179522+0.0316701j -0.000508645-0.00742164j -0.00545257-0.00421735j 0.00227246-0.0201042j -0.00342002+0.00290181j -0.0197492+0.0405945j 0.00329938+0.00895241j -0.00125215+0.00812294j -0.00217407-0.00204759j -0.00652903-0.00314583j -0.0104894-0.00679129j 0.00063341-0.0128923j 0.00286361+0.00412165j -0.0019372+0.0024174j 0.00927149+0.00138726j -0.00515154-0.00315227j 0.00548932-0.00736095j 0.000390746-0.0136512j -0.00275858+0.01882j 0.00417891+0.00689946j 0.00964521-0.0143955j 0.0114357-0.00342566j -0.0130445+0.00923153j 0.00121582-0.0115962j 0.0175097-0.0124372j 0.0031523+0.00333599j 0.0152073+0.00455194j -0.00369474-0.00019827j 0.0164721-0.00168193j -0.00397275+0.00952249j -0.0246149-0.00835964j -0.00596333+0.0029717j 0.0123155-0.00244237j -0.0053988+0.00178101j -0.0231881+0.000305621j -0.0262128+0.00656328j -0.0217126-0.00280342j -0.00252552+0.00255537j -0.0134718-0.00225483j -0.00753868-0.00421613j -0.0125863+0.000285044j -0.00758472+0.000800955j 0.0182573-0.00605234j 0.0145764+0.00484713j 0.00715524-0.00374554j -0.00699921+0.000548484j -0.0126328-0.00553123j 7.48745e-05+0.00432706j 0.0105677+0.00528081j 0.0135565-0.000393511j -0.00286765-0.0115916j 0.0199561-0.000849288j -0.00779265-0.00252801j -0.0209121+0.00149069j 0.0136657+0.0117453j -0.00320499+0.00628889j -0.0020946-0.000749105j 0.00809149-0.00249161j -0.00484623+0.00817001j -0.00131235+0.0165141j -0.00345801+0.00462584j 0.00236051+0.0262937j -0.00703721-0.00397894j 0.00415179-0.00857588j 0.0141981+0.0180988j -0.0136459+0.00501166j -0.0152715-0.00770783j -0.0132865-0.00587352j -0.00279136+0.0102711j -0.036954-0.0044463j -0.0238579+0.00396027j 0.0358908-0.0137566j 0.00691704-0.00396233j 0.00477456-0.0068617j -0.00964471-0.00594076j 0.00908067-0.0173651j 0.000177358-0.00852615j 0.0062431-0.00498662j 
