-0.049805-0.0153741j 0.0753725-0.0206583j -0.117275+0.00249828j -0.115476-0.0105879j -0.0393703+0.0110938j -0.0274546+0.00433168j -0.0352533+0.00385076j -0.0232295-0.00782409j 0.0445189+0.00483989j -0.131529-0.0121197j 0.236891+0.0104456j 0.141622+0.0124974j 0.138649-0.0135692j 0.0680241+0.0121456j 0.0111912-0.0342329j -0.0247676-0.0443228j -0.000148505+0.020502j -0.00753717-0.0284197j 0.00831715-0.0188588j -0.00531344+0.0117767j -0.00300174+0.000703092j 0.015142+0.00942273j -0.0216299-0.0265163j -0.00111143-0.0129721j 0.0276648-0.0293961j -0.0108626-0.0509323j 0.0198142-0.0645294j 0.057033+0.00187073j -0.0122073-0.0392764j -0.0141372-0.0271592j 0.0341967-0.00910157j 0.0086189+0.0223544j -0.020702+0.017643j -0.00895135+0.0185082j 0.0134877+0.00343813j -0.0172415+0.0040549j -0.0129155-0.0178369j -0.0231417-0.0134687j -0.0186023-0.0115356j 0.00086503+0.000306525j -0.011119-0.00816636j -0.00967194+0.00492426j 0.00539877+0.00488567j -0.00242215+0.00201488j 0.0166321+0.00304773j -0.00596586-0.00617434j 0.00358321+0.00235127j 0.0155063+0.00233918j 0.00980781+0.0126002j 0.01357+0.0073589j 0.0122762+0.00567513j -0.00758823-0.00691702j 0.00412739-0.0089708j -0.00911492-0.000282051j -0.00873674+0.00325388j -0.00531542-0.0112083j -0.00459884+0.00336876j 0.00151579-0.00106445j 0.00208564-0.0104769j 0.00744819+0.00354346j 0.00998719-0.00668518j 0.00266835+0.0218921j -0.0208958+0.00362276j 0.00149786-0.0135437j 0.0207898-0.00139291j 0.011505-0.0192165j -0.0321572-0.0217926j 0.0120873-0.0663912j -0.0562044-0.0220648j -0.005328+0.0436966j -0.0425839+0.0234592j 0.0164357+0.0174497j 0.00463222-0.00245249j -0.00988682-0.0324378j 0.0169915-0.0128684j 0.00357771+0.00274643j -0.0288253-0.00804603j 0.00217645+0.0142258j -0.00191875+0.0143361j 0.00067026+0.0105027j -0.00944186+0.0106028j -0.0104889-0.0132764j -0.00750073+0.00142047j 0.0205517-0.00837046j 0.00711573+0.00182064j 0.00172639+0.00343194j -0.00785996+0.00858083j -0.0184937-0.00677996j -0.00349656-0.00560276j -0.00975378+0.0154989j 0.00289582-0.00618545j 0.000212497-0.00564476j 0.00243603+0.00495643j 0.0172835+0.00247584j -0.00297037+0.00446423j -0.00091645+0.00643724j -0.0105778+0.00813732j -0.00669364+0.00836274j -0.00572349-0.00958103j 0.000881438+0.00370727j -0.00211452-0.0013616j -0.0129865-0.00385861j 0.00362974+0.00357403j 0.00748058+0.00627112j -0.0059631-0.00167593j -0.00623936-0.00187805j -0.0095709+0.000617801j -0.00938777+0.000967227j -0.00289401-0.00633356j 0.00581226+0.00902699j 0.00135207+0.00462125j -0.0003351-0.00747479j 0.00725681-0.000183736j 0.00201501-0.00673574j -0.00315256-0.0115503j 0.00365958+0.00811182j -0.00383919+0.0107879j -0.00690615-0.00420517j -0.0126478-0.0165155j 0.000984731+0.00224287j -0.00255873-0.00055074j -0.000454555+0.00583477j 0.00308422+0.00037124j -0.00174509-0.00293206j -0.00433519-0.00575398j 0.00816028+0.00724793j 0.00180633-0.0082428j -0.00452467+0.00935527j 0.00999411-0.00420029j 0.00783528+0.00183047j 0.00568496-0.00617623j -0.0174081+0.00462722j -0.00176747+0.00584446j 0.00323781+0.00568176j -0.00120395+0.00162427j 0.0105314-0.0105507j -0.00997964-0.00485536j 0.00733468+0.000217709j -0.00135978-0.00443516j 0.0117388+0.0105193j 0.00238157+0.0131586j -0.00725676+0.00606361j -0.0144205+0.0088345j 0.00555159+0.00247155j 0.00436768+0.00125755j -0.00307034+0.0148955j 0.0083472-0.00977957j 0.00447354-0.021816j 0.0108301+0.00279439j 0.00923603-0.00992391j -0.00186461+0.0105358j -0.0149804-0.00885225j 0.0130909+0.0123309j 0.0176089+0.00496371j -0.050808+0.0309051j -0.00822063-0.0415166j -0.0157093+0.0262785j -0.0173259-0.0166619j -0.0282395+0.0316628j 0.0185425+0.0174574j 
0.0577194-0.0240634j 0.0760696+0.00813673j -0.0712497-0.00490075j 0.0158426-0.00594558j -0.0134604-0.000474151j 0.0132637-0.00495561j 0.0256403-0.00801066j -0.00618206+0.00997851j -0.00929516-0.00491697j 0.0109317-0.00855934j -0.0254484-0.00165606j -0.229969+0.00732123j 0.239643+0.0160472j 0.0291684-0.0111021j -0.0207383-0.014298j 0.0148798+0.0162782j -0.00945367-0.0291496j -0.00791714-0.00126735j 0.0103995+0.0169847j -0.00759196-0.0227638j -0.0159213+0.00581009j 0.0135132-0.0597938j 0.0118532+0.0186907j -0.0279645-0.0423171j 0.00471098-0.0104586j -0.00776394-0.0102029j 0.0542227+0.0275563j -0.0150082+0.0879569j 0.00218559+0.00544671j -0.00385895-0.0271197j 0.0163069+0.00737068j -0.0390367+0.0052668j -0.0113658-0.0228966j -0.00587365-0.00614405j -0.00339353+0.00166737j -0.00342931+0.0047099j -0.0195961-0.00409255j -0.0041133-0.00133501j 0.0035672-0.00233574j -0.0100275+0.00327931j 0.00346026-0.00115286j 0.00228107+0.00263588j 0.0127893-0.00164692j 0.00559909-0.000129059j -0.0144303+0.00826763j 0.00447732+0.000834145j 0.00315383+0.008306j 0.00421817-0.00504002j 0.00487204-0.00781709j -0.0146917-0.0120277j -0.00516289-0.00412414j -0.0174192-0.00160578j -0.00334151+0.00437356j -0.0213128-0.0160151j 0.00483962+0.0289352j 0.00572564-0.000404648j -0.0173591-0.0125511j -0.0152403+0.00845418j 0.00729887-0.026861j 0.00480033+0.0113043j -0.0107026+0.00501185j -0.0133485+0.0247804j -0.00556684-0.00535382j -0.0237844+0.0109107j 0.0292804-0.00244219j 0.00524081+0.0115575j 0.0121906-0.0398965j 0.0417042+0.0183661j 0.0117495-0.0660925j -0.0302326-0.0256346j -0.0135268-0.0134459j -0.0509872+0.0134021j -0.000347889-0.0240905j 0.00747401-0.0152684j 0.0111256+0.0224231j -0.00493171+0.00607533j -0.00570877-0.0124346j -0.0330157-0.00243331j -0.00393715+0.00842488j 0.00139118-0.00792449j -0.00636789+0.00516769j 0.00671403-0.012302j 0.00245048+0.000299183j 0.0148093+0.0111891j -0.00202359-0.00195347j 0.00914499-0.00771007j -9.19718e-05-0.00286953j -0.000856681-0.000596677j -0.0122593-0.0019729j -0.00294958-0.000833516j -0.0034728+0.000209204j -0.000428888-0.00362182j -0.000986435-0.00132675j -0.00430527+0.0151844j -0.00535762-0.00787122j -0.00457031-0.00031856j -0.00250454-0.00621433j -0.00690419-0.0039853j -0.0063434+0.00353247j -0.0054171+0.0018185j 0.0021051+0.00450884j 0.0105858+0.000608329j -0.00532339+0.000366532j -0.000175298-0.00537718j 0.00873484-0.00216536j 0.00345044-0.000796054j 0.00884462+0.00645382j -0.00629849+0.00580825j 0.0069677-0.00296409j -0.00229327+0.00780299j 0.000369065-0.00112159j -0.00723906-0.00299542j 0.00380072+0.00524107j -0.0153394-0.00149118j 0.00162704+0.00991429j 0.00629985+0.00441333j -0.0114567+0.000833457j 0.00573537+0.0089417j 0.00463988-9.95963e-05j -0.000678583-0.0154981j -0.00200654+0.000689321j -0.0190212+0.00376389j -0.00143381+0.00353395j 0.000575815+0.00321827j 0.00433822-0.0192334j 0.00974789+0.000265473j -0.00572602-0.00560744j 0.00393847-0.00369866j -0.00381944+0.00863572j 0.00255936+0.00167036j 0.0064411-0.00264087j 0.00334666-0.00104634j 0.00711963-0.0108478j -0.000693446+0.00653616j -0.0150488-0.00233187j 0.0142261-0.000542946j -0.00877966-0.00775828j 0.00443801+0.00178926j -0.000438483-0.011235j 0.00334189-0.0103785j -0.00998537+0.00609939j 0.00256772+0.00619478j -0.013846-0.0124514j -0.0146563+0.00587142j -0.00584937+0.0115067j 0.000945045+0.0028882j -0.0155814+0.00832522j 0.00543037+0.000546364j 0.0106471+0.0188677j 0.0165492-0.0180389j -0.0143842-0.00141716j 0.020143+0.00178367j 0.0139582+0.0129097j 0.00979878+0.0193631j -0.00722952-0.0246539j 0.0400692-0.0287278j -0.0158127-0.0294996j 0.024503-0.0177535j -0.0197625-0.012045j -0.0203894+0.0300197j 
0.0449981-0.0197326j 0.0496255+0.0064509j -0.079692+0.00252772j -0.044087-0.00117998j -0.000386622-0.00145679j 0.0129689+0.000404752j 0.0361517-0.00710535j -0.0468597+0.000318231j 0.0139131+0.00373535j -0.117616+0.000306511j 0.0883867+0.0109189j -0.123715+0.00189956j -0.0742867-0.0029883j 0.0413213+0.00570819j 0.00733129-0.00263186j 0.00953024+0.00973951j -0.00241957-0.00153423j 0.00463615-0.00934628j 0.00804649+0.0247927j 0.00341523+0.00598309j -0.0198468-0.0130862j 0.0331587-0.0073695j 0.00560684+0.0217165j -0.00641604+0.0860705j -0.0107895-0.00690657j -0.00264338-0.0570026j 0.0181695+0.0477969j 0.0106766-0.0384972j -0.00553342-0.00516736j 0.00374357-0.00887046j 0.00582043+0.00939296j -0.0259674+0.00255681j -0.0111519-0.0021741j -0.00330063-0.00682205j 0.00613663+0.00300315j -0.0077313+0.00733236j -0.0103108-0.00739736j -0.0139109-0.000737873j -0.00311874-0.00731438j -0.00950894+0.0075588j 0.00267655+0.00052657j 0.00261358-0.000406717j -0.00486123+0.00395895j 0.00942634+0.00629358j 0.00430568+0.00718891j 0.00103087+0.00707964j 0.00956566+0.0148177j -0.001686+0.00724687j 0.00399632-0.00372708j -0.0133766+0.0049224j 0.0023687+0.000126108j 0.0103591+0.0139752j -0.00630228+0.0164695j 0.010059+0.00880865j 0.00366328-0.0106887j -0.000861742+0.0267409j 0.00160955-0.0286028j 0.0155887-0.00161661j -0.0236984+0.00436865j -0.010092+0.00544889j -0.0248744-0.00843882j -0.0211913+0.018122j -0.0039427-0.0404382j 0.00124372+0.0119157j 0.0160259+0.0310918j 0.0340528-0.00878568j 0.00753102+0.00442596j 0.0236812-0.00720749j 0.00275194-0.00733603j 0.0203661-0.00904582j 0.00895556-0.00178552j 0.00778275+0.00523439j 0.000801066-0.0158093j 0.0018605-0.00480454j 0.000985661+0.0121829j 0.00277304+0.00182983j -0.000753731-0.00350699j -0.0174337-0.00231884j 0.000361685+0.00767894j 0.000656278+0.00186376j -0.00801543+0.00423474j 0.00301031-0.00465843j 0.00217282-0.00181815j 0.0116897+0.00165484j -0.00150937-0.00264954j 0.00294059-0.000641696j 0.00537632-0.00130068j -0.00781071-0.00333186j -0.00625017-0.00690204j -0.00635023-0.00405271j -0.0049967-0.000787538j -0.00233148-0.00387437j 0.00750263+0.00277138j -0.003186+0.00743829j -0.00222087-0.00194688j 0.00257714-0.00487981j -0.00459428+0.00216391j -0.00923351+0.0024203j 0.00255461+0.00081987j 0.0020634-0.000653898j 2.71855e-05+0.00560788j -0.0035633-0.00481027j -0.00288835+0.00235395j -0.00691687+0.00348155j -9.83203e-06-0.00130246j 0.00183636-0.0100295j 0.00503182-0.00505483j 0.00722368+0.00863012j -0.00360754-0.00914862j 0.00195906+0.00943476j -0.00336159+0.00595733j -0.00162222+0.00288905j 0.0159612+0.00340168j 0.008562+0.00777802j 0.00619188-0.00066459j 0.013639-0.00576667j -0.00732198-0.00854499j 0.00402821+0.00689332j 0.00347986+0.00337426j -0.00578033+0.0158474j 0.00070377-0.011509j 0.00107306+0.0121679j 0.00939478-0.000520662j 0.00649588-0.0112966j 0.00279565+0.0010498j 0.00334171-0.000874199j 0.00605182+0.00606827j 0.00855183-0.00296681j -0.0195046+0.000781226j 0.00189417-0.00760233j -0.00569128+0.00469334j 0.00479203+0.00351473j -0.00896451+0.00306489j 0.0028658-0.00379752j 0.00715392+0.00731623j -0.00173475+0.0120963j 0.0101768-0.000871162j -0.00843925+0.0100166j -0.000234184-0.00875057j -0.00733966+0.00995956j -0.00584686-0.0164984j -0.00143157-0.00588919j 0.00520807+0.00598407j 0.00192861+0.00880666j 0.00414057-0.00235047j 0.0173459+0.00110852j 0.0166151-0.00413463j -0.00422585+0.00291387j -0.00582738+0.010238j 0.0160301+0.000582756j -0.00861735+0.00146582j 0.00564702+0.00530538j -0.00594383+0.014023j 0.00444066-0.0121148j -0.0119764-0.00101236j 0.00724146-0.014704j 0.0114897-0.00838023j 0.00855377+0.00582285j -0.00996069-0.00252819j -0.006417+0.0109246j 
0.0129919-0.00784992j 0.0224744+0.0013162j -0.00990589-0.00380058j 0.0501374-0.00202535j -0.0792184+0.00828054j -0.024885-0.0124621j -0.0612955+0.00374864j 0.155583+6.25805e-05j -0.0364697-0.0090939j -0.0698782-0.00544054j 0.0205112+8.83996e-05j -0.012567+0.0028508j -0.0167205-0.000286932j 0.000827044-0.0107133j -0.0200887-0.0051722j -0.0218649-0.0183441j -0.00879821-0.0595634j 0.0029612+0.0259809j -0.017591-0.0644048j -0.00126768-0.0680172j -0.0160858-0.0333947j 0.0143802-0.0357418j 0.00801748-0.0209971j 0.00686687-0.049735j 0.00530873-0.0159103j -0.00334523-0.00664861j 0.0131207-0.000379852j 0.00205506-0.00832086j -0.00607532+0.0103293j -0.00371342-0.012745j 0.0032718-0.00023615j -0.0068898-0.000778045j 0.00743673-0.022783j -0.0130149+0.0187769j -0.0088428+0.00415146j 0.00613437-0.00136118j -0.0106498+0.00227877j -0.00130533-0.00391091j 0.00134141+0.011914j -0.000244778-0.0160904j -0.0183344-0.00541583j -0.00645855-0.00528619j -0.00627852-0.000246589j -0.0185617-0.00521331j 0.00950399+0.0140029j 0.00664868-0.00657064j -0.0100879-0.0139127j 0.0149129+0.0106599j -0.0116138+0.0223503j -0.0132968-0.00757719j -0.0171869+0.00667742j 0.00129211+0.0168428j -0.00928396+0.0094461j 0.00381977-0.0181128j -0.00242962+0.000908409j -0.00503482-0.00807512j -0.00123879+0.00717931j -0.00866403+0.0126639j 0.012435+0.0195961j -0.00691186-0.0363306j 0.0100003-0.0241972j -0.00670743+0.00220699j 0.0103725-0.000331877j 0.0427402-0.00452068j 0.0119548-0.00544857j -0.00854645-0.00133205j -0.000606386-0.000396243j 0.00716158-0.00332021j -0.00184507-0.00877311j 0.000364683-0.00192641j -0.00277976-0.00238807j 0.000805359+0.0011119j -0.00158409-0.00561716j -0.000564681-0.0037022j -0.00161911+0.00168482j -0.00560942+0.00366137j -0.00182174-0.00122393j -0.00852621-0.00175856j -0.0038367-0.00138237j 0.00215565-0.0043398j 0.00744444+0.00657391j -0.000260313-0.00140078j -0.000194387-0.0041912j -0.00183376+0.00366772j -0.000460037-0.00910116j 0.00780528-0.0107695j -0.0119959+0.00131815j -0.000675527+0.000406846j -0.00324148+0.00643386j -0.00460736+0.00721875j -0.0107715-0.00114174j 0.000778188+0.00654699j -0.00628838+0.00651898j 0.0104965-0.000715833j -0.013482-0.0116643j -0.00402749+0.0110635j -0.00833082-0.00216143j 0.00658136-0.00453038j -0.00531595-0.00604711j -0.0014341-0.00137146j -0.00998518-0.0036943j -0.00278174-0.0094552j 0.00567485-0.00726854j 0.00149937+0.0077269j 0.00302087-0.0126537j 0.00605777+0.00514706j 0.00439399-0.0096015j 0.00386892+0.00919794j -0.0085294+0.00362027j -0.00623569+0.00630827j 0.000113141-0.00124707j 0.00929982+0.00871326j -0.00534277+0.000335195j -0.00260767-0.00661932j 0.0126263+0.00390678j -8.41391e-05-0.00260982j -0.00930311-0.00236603j 0.00837699-0.00603834j -0.00263368+0.00526312j -0.0103023+0.00394759j -0.00280239-0.0096723j -0.00313061+0.00305874j -0.00207893+0.0123345j -0.00676162+0.0117295j 0.00479832+0.00564646j 0.00222622-0.000490839j 0.00541463-0.00321812j 0.00505999-9.2383e-05j 0.00462092+0.00801028j -0.00667027+0.011915j -0.0133383-0.0029663j 0.00597444-0.00321112j -0.0021136+0.00146734j -0.000724394-0.014076j 0.00627444+0.0149599j -0.00266033+0.00679635j 0.000843725-0.00369748j -0.00133779-0.00497972j 0.0174567+0.000892774j 0.00324853-0.00514588j 0.00219983-0.00740146j -0.012112-0.00219663j 0.00461129-0.00055863j 0.0215373-0.00617741j 0.00108021-0.00761943j -0.00350959+0.00574584j -0.00339735-0.00275307j 0.00310429+0.000480734j 0.00363643+0.00780043j -0.00114436-0.0077692j -0.001371+0.00799406j -0.00971844+0.0036544j -0.000265813-0.0109792j -0.00529381-0.00246758j -0.00167187-0.00109633j 0.00470959-0.00362618j -0.00369742-0.00463313j 0.0035292-0.00501894j -0.00410571+0.000157507j -0.00172463+0.00431558j 
-0.0499428+0.0131462j -0.0203392-0.0118398j 0.0808673-0.00673908j 0.0452653-0.000765354j -0.111642+0.0103408j -0.0389256+0.00142693j 0.0248201-0.000967684j -0.0466361-0.00582077j -0.0459919-0.0106688j 0.0682511-0.000909247j 0.0363186-0.00573796j 0.0424025+0.000256096j 0.0127794-0.000470891j -0.0411048-0.0123592j -0.00691699+0.000676851j -0.0236325-0.0352211j -0.0105154-0.0316837j 0.000587433-0.0122504j 0.0170883+0.00418899j -0.000602508+0.0367227j 0.0186169-0.0861306j -0.0165855-0.0502604j -0.00346173-0.0105804j 0.0119876+0.00666968j 0.014636+0.04352j -0.00281991-0.0107567j -0.0121676-0.00651531j -0.00269136+0.00651058j 0.00282155+0.0102007j -0.00828003+0.00136277j 0.0040261-0.0053996j 0.0212772+0.00195555j 0.00809887-0.00215138j 0.000297955+0.0179521j -0.017612+0.00384598j 0.00177514-0.00180601j 0.0110385+0.00713905j -0.000246829+0.00814423j 5.3086e-05+0.00860467j -0.0281772-0.00342486j 0.00267578-0.0155786j -0.0135428+0.0093518j -0.00416736+0.0129235j 0.00412139-0.00691705j 0.0026969-0.00487573j -0.00694979-0.013033j 0.0069662+0.0238716j 0.00851296+0.00595352j 0.00495278+0.00123574j -0.0121296-0.00549888j -0.00059805+0.000825909j -0.0108336+0.00784372j -0.00784196+0.0275283j 0.00812958+0.0420027j -0.00530831+0.00754588j 0.0216248+0.0109435j 0.0268374+0.000147297j 0.0224465-0.0127285j -0.0221022+0.0176269j -0.00306212+0.0108056j -0.0103046-0.0104633j 0.0197272+0.00220945j 0.0024606+0.00376762j 0.00346082-0.000765959j 0.00764368-0.0200379j 0.00375735-0.00615724j -0.00977224-0.000164683j -0.00922854+0.00398135j 0.0049587+0.00431521j -0.00236266+0.00745598j -0.00187876+0.00201131j 0.000427272-0.00449038j -0.00249782+0.0106711j 0.00133762-0.00275126j -0.000481751-0.0111362j -0.00268815+0.00159447j -0.00584556-0.000470873j 0.0128149+0.00238298j -0.00117434-0.00760637j 7.78712e-05-0.00365371j 0.0133018-0.000984629j -0.00316799+0.00190273j -0.00289234-0.00272636j -0.00563705-0.000802748j 0.000263423+0.00565977j 0.00733721+0.00198674j -0.0099691+0.0121627j 0.0107617+0.00847652j 0.00315217+0.00256773j 0.00160233-5.49517e-06j 0.00372949+0.00577814j 0.00651415-0.00160769j 0.00702189+0.00451729j 0.00113874-0.0137865j 0.0132823-0.00477089j 0.013689+0.0050291j 0.00486602-0.000687633j -0.00316586+0.003838j -0.000833541-0.00482575j 0.014273+0.0108992j -0.0132077-0.000445078j 0.00453385+0.000354787j 0.000102252+0.0100167j 0.00277716-0.000618952j -0.00678937+0.0113432j -0.00205933-0.0106304j -0.00760552+0.00445574j -0.00200479+0.0192338j -0.00119247+0.0063494j 0.0012931-0.0151299j -0.00474358+0.00678641j -0.0130902-0.0139521j 0.00956663+0.00905756j 0.00429081-0.00686673j 0.00461919-0.00326132j 0.010094-0.00444364j 0.00636273-0.000544854j -0.0147159+0.00950865j 0.00717988-0.00946017j 0.00260879+0.000747678j -0.00829736-0.00274944j -0.000764721-0.0112285j -0.00266575-0.00199835j -0.0111502-0.00680642j -0.00396427-0.0179998j 0.00860234+0.00553433j 0.00216618-0.00653643j 0.000836801-0.00992973j 0.00355316+0.00147974j 0.00727902-0.00480367j 0.00668988+0.0035274j -0.00308161+0.00552926j 0.0155898+0.00259605j 0.00103808-0.00374087j -0.0158352+0.00801675j 0.0185674-0.0102851j 0.00374252-0.00531684j -0.00947892-0.00245348j -0.00542888-0.00652885j -0.000795918-0.0063318j -0.00661008+0.00471119j -0.00756842+0.00902155j -0.00131333-0.00867826j 0.00469073+0.00459467j 0.00910422+0.00417472j -0.00500034+0.000187718j -0.00586529-0.00171856j -0.00135664+0.000629258j 0.00264834+0.000883125j -0.00507292+0.00639322j 0.000160694+0.00696823j -0.00402174-0.000949033j 0.00453716-0.00557524j -0.00936793+0.00498675j 0.00446338+0.00592166j -0.00688018+0.00795946j -0.0082517+0.00373319j -0.003739-0.00451943j 0.00391903+0.00426458j 0.00625931-0.00595823j 
-0.0714465+0.00824334j 0.0102831-0.0220716j -0.00231395-0.0101528j 0.00163541-0.00945704j 0.038493+0.0058802j 0.0742666+0.0065972j 0.114341+0.00584903j 0.0275467-0.00101855j -0.0424395+0.00649397j 0.0848751-0.000997211j 0.0330596-0.00396593j 0.0632242+0.00082273j 0.0119013-0.00135473j -0.014142-0.0150432j -0.00187666-0.035558j 0.00203699-0.0200514j -0.000887114+0.0436628j -0.0114646+0.0447866j 0.0260844-0.0132731j -0.0201035-0.0281356j 0.018769+0.0176102j -0.0129179+0.0213176j -0.0263025+0.0180786j 0.00581699-0.00236373j 0.0234219+0.0487692j 0.0040968-0.0122171j -0.00814426-0.00625313j 0.00394013+0.00344798j 6.57781e-07-0.00757548j -0.00114797-0.0195695j 0.0193578-0.0144358j 0.0191074+0.0105326j -0.00479805+0.0132646j 0.0247245+0.00510914j 0.00948633-0.0211196j 0.00532983-0.00561687j -0.00808156-0.00496611j -0.0197463+0.000561669j 0.0111132+0.0015292j 0.0235506+0.0121063j -0.00656618+0.0156347j 0.0124417+0.0114249j 0.0174761-0.00489553j -0.0116386+0.0196439j 0.003462+0.0250543j -0.0086998-0.00390474j -0.00659075-0.0202442j 0.00516468-0.0100661j -0.0104287+0.0187244j 0.00382507+0.000721204j -0.000720421-0.014137j -0.00484441-0.0196065j 0.000169793-0.00848969j -0.0162377-0.00406781j -0.00594699+0.0224901j 0.019864+0.0177836j -0.00800966+0.00453301j -0.0147699+0.00377525j -0.00383384+0.00950644j -0.00751684+0.02062j -0.0152158+0.00426568j 0.0104126+0.00372836j -0.00731015+0.00437152j -0.00474267-0.00988573j -0.00207125-0.0139325j 0.00258874-0.0116699j -0.0201572-0.00309482j -0.00417237+0.00392688j 0.00487982-0.00166672j -0.00560694+0.0176359j -0.00492277+0.000941354j 0.00263755-0.00250988j 0.00413533+0.00941557j 0.00117734-0.0117474j 0.00595975-0.0118713j -0.00729257-0.00321676j -0.0142742-0.00781176j 0.0125613+0.00108139j 0.00101971+0.00132577j 0.00843891-0.00236179j 0.00100329-0.00196921j 0.00706155+0.00225538j -0.00256677+0.011158j -0.000984082-0.00296782j 0.000704425-0.00057501j -0.0020897-0.000128829j 0.00794364-0.00160434j -0.00272758+0.00628792j 0.00713929+0.00296273j 0.0147638+0.00903078j 0.00639406-0.00739156j -0.0028427-0.00523401j -0.00959698+0.00383283j 0.0211416-0.00675061j 0.00304275+0.00738772j 0.00300197+0.00319822j -0.0027643+0.00985371j -0.00237061+0.00931437j -0.00582417+0.0164087j 0.0110433+0.00995096j -0.00138724-0.00483015j -0.0134878-0.0136953j 0.0018837+0.00363879j -0.00291696-0.00598927j -0.00135947-0.000635228j -0.000156821-0.000199746j 0.000134199-0.00501813j 0.00157119+0.00214311j -0.00734858-0.00265072j 0.00596125+0.00798577j -0.0108205+0.0131008j -0.00447103+0.00597579j -0.0041598-0.00579871j -0.00366919-0.0111589j 0.00469721-0.00392346j 0.00335126+0.00406512j -0.00212139+0.00744322j 0.0147738+0.00279401j -0.00152188+0.00711113j 0.00361343-0.0056851j 0.00315367+0.000634839j -0.00916235+0.00890632j 0.00598392+0.00741616j -0.00285788+0.00231726j 0.00338181+0.00655336j -0.00956071+0.00432348j -0.00708094+0.00460757j 0.00463244-0.00253497j 0.00613147+0.0061116j -0.00935113-0.00674515j 0.00684345+0.010448j -0.00435364+0.00860704j 0.00118599-0.00184453j 0.00622712+0.00110182j 0.00558294-0.00807132j -0.000369799-0.000426416j 0.00780218-0.00167401j -0.00618391+0.00225623j -0.00603043+0.00544359j -0.00361034-0.00751672j 0.000444845+0.00323902j -0.000332536+0.000406595j 0.00884897-0.000812814j -0.00674426+0.000929938j 0.00364492-0.00973686j -0.000790081-0.00527934j -0.0062785+0.000813769j 0.000708789-0.00405659j 0.00373796-0.00207437j -0.00375645+0.00829369j 8.43679e-05+0.00316722j 0.0059985+0.000883073j 0.00525152+0.00185521j -0.00480553+0.0093191j -0.00290829+0.00768183j -0.0056817+0.000488125j -0.0111061+0.00653364j -0.00604542-0.00773894j -0.000178388+0.0078861j 0.00754367-0.002812j 
