0.111251-0.0223958j 0.143961+0.00653394j 0.130923+0.0105784j -0.0731927+0.00385413j -0.113481-0.0165874j -0.0497749-0.0192921j 0.0913118+0.00656394j -0.0110714+0.0334977j 0.0113177+0.0621458j 0.00437173-0.038072j -0.0130255-0.0113587j -0.0245595+0.0578775j 0.00391659-0.0324803j 0.0134262+0.0467956j -0.00851352+0.0219857j 0.00173616-0.0021305j 0.0243044+0.00350553j 0.00843788-0.00869001j 0.0219368-0.0107874j 0.00310121+0.0154712j -0.0152169-0.0188809j 0.00192089-0.0148753j -0.00875601-0.0134762j -0.00770586-0.0110778j 0.00680298+0.000514059j -0.0239437-0.00679347j -0.00116829-0.000317636j -0.000936214-0.0174202j 0.015189-0.0146383j 0.00328046-0.00304999j 0.0124274+0.0138735j 0.0071259+0.000633991j -0.00517697+0.0408057j 0.0310179+0.00392147j 0.0116587-0.000900923j -0.0160685+0.0138057j 0.00394508-0.00745172j 0.0102913+0.00904724j -0.00581934+0.0181301j 0.00186328-8.27286e-05j -0.014312-0.00187659j -0.0110849-0.0106433j -0.00250789+0.000423788j -0.0081249-0.00977443j -0.00948257+0.00381622j 0.00556848-0.00401082j 0.00607391-0.0133685j 0.00572956-0.0087221j 0.0160082+0.000113259j 0.000190125-0.00593327j 0.00876895-0.0132857j -0.000653498-0.00350824j -0.0134714-0.0176279j -0.00579319+0.00214934j 0.00414309-0.00528598j 0.00932445-0.0011477j -0.0119705-0.00252435j 0.0074844-0.00214608j 0.00848311+0.00851951j 0.00538332+0.0122547j -0.00417829+0.0175646j 0.00594576+0.00941287j 0.00478633-0.000446654j -0.00541305+0.00111224j -0.00976237-0.00211454j 0.00479939-0.00989291j 0.00348985-0.00103868j 0.000538376-0.00505644j 0.00599426-0.0129126j 0.00792131-0.00766546j 0.00337136+0.00067308j -0.0106111-0.015605j 0.00948863+0.00628972j 0.00434902-0.0136294j -0.00570337-0.0177709j -0.00136589+0.0181306j 0.0335894-0.0203842j -0.0116649-0.000596965j 0.00425986-0.00516045j -0.00152708-0.0151122j 0.00619302+0.00616696j 0.00456233+0.00155121j -0.00594533+0.00321499j -0.00112741-0.00288994j 0.007733-0.00446667j 0.00322181+0.00105572j -0.0085273+0.00424577j -0.00864082+0.00588108j 0.00393206+0.00213305j 0.00802199-0.0018124j -0.00249394+0.00716848j 0.00278641+0.00152025j 0.000777643+0.0100005j 0.00515535+0.00859499j -0.00407674-0.000563608j 0.00113458-0.00146735j -0.00174161-0.00248152j -0.00633828-0.00703622j 0.00655201-0.00312659j 0.00279049-0.001851j -0.00224416-0.00457032j -0.0107724-0.00535038j -0.00130631+0.00770705j -0.00782048+0.00121972j -0.0101516+0.00511454j -0.00522484-0.00042083j 0.00246753+0.00434306j -0.00676915+0.00418616j 0.000913984-0.000181984j -0.000881234+0.00253888j -0.00138466+0.00329231j 0.00482796+0.00455175j 0.00377293-0.0018567j -0.00287555+0.00411838j -0.00482709-0.00297746j -0.00536564-0.00286763j 0.000578267+0.00059837j -0.00308813-0.00894539j -0.0066433+0.00526671j -0.00092716-0.00805501j -0.00106124+0.00962248j 0.000983512+0.00408742j 0.00861039-0.00436862j 0.00193307+0.00160154j -0.000346171-0.000652781j 0.00169785+0.0014961j 0.00776767+0.00597287j -0.000949254-0.00535956j -0.0101717-0.00121254j -0.00288312+0.00127919j 0.0048492-0.00588621j 0.000582163-0.00425489j 0.00318482+0.00104286j -0.00147012-0.000571636j 0.000736736+0.00122491j -5.18491e-05+0.00529637j 0.00695235+0.00322062j -0.000870124+0.00184397j 0.00201699-0.000399328j -0.00224036-0.000199072j -3.27651e-05+0.010229j -0.00354541-0.00228358j -0.00172634-0.000598793j -0.00567567+0.0039214j 0.00417802+0.00258831j 0.00508725-0.0013946j -0.00403037-0.00237771j 0.00668236-0.00330929j -0.00640059+0.00494813j -0.00644098+0.00325973j -0.00139124-0.00621968j -0.000210681+0.00894965j -0.00378538-0.0069879j 0.00447124+0.0033366j -0.0026821-0.00442128j 0.00225982+0.00161359j -0.000660502-0.00446141j 0.00159079-0.00630132j 0.00199341+0.00442435j 0.00365879-0.000748076j 0.00424722+0.00186558j 0.0044441-0.00011095j -0.00175769-0.00133122j -0.00145506+0.00448427j -0.00838035-0.00317658j 0.00357089+0.00468765j 0.00481074-0.0122658j 0.00050448+0.00170843j 0.00196299+0.0048421j -0.00711233+0.00365151j 0.00909957-0.00501494j -0.013324-0.00650411j -0.00373278-0.00730237j 0.00353163+0.00900956j 0.00748117-0.00896234j -0.00721526+0.00780216j -0.00552608+0.000954126j -0.0066462+0.00272262j 0.00338844+1.46618e-05j -0.00773524-0.00292264j 0.0146627-0.00403378j 0.00495878-0.0165074j 0.00075155+0.00499721j -0.00304421+0.015002j -0.018407+0.00131487j -0.0116187-0.00329355j -0.00392756+0.00877418j 0.0170435-0.00136088j 0.00221171-0.012191j 
0.167305-0.0151035j 0.0360751+0.0205717j 0.0153841+0.00411078j 0.0458045-0.0105277j 0.0841695+0.000309561j -0.101472-0.0199596j 0.0352399-0.0123835j -0.0070416+0.0096808j -0.00923054-0.0459679j 0.00526485+0.0282089j -0.0121174+0.0629891j -0.00431034-0.0362211j -0.00646516-0.0616466j 0.0161274+0.00965912j 0.000182425+0.0028295j -0.000889931+0.0149363j 0.0171364+0.00898418j -0.0180347-0.00109446j 0.0121701+0.00327445j 0.0105558+0.00219675j -0.0209182+0.000911518j 0.00614635+0.0107857j 0.0121147-0.00368706j 0.00795344-0.0146525j -0.000178779+0.0227385j 0.0205247+0.0320273j -0.0108232-0.026213j 0.0065074+0.01441j -0.0422396+0.0242192j 0.00412245+0.00923443j 0.0112785+0.0306915j 0.0179789-0.0177188j -0.0114689-0.0109553j -0.0173665+0.00594991j 0.0249451-0.0111405j 0.00263871+0.0104423j 0.00935194-0.0161566j 0.00343512+0.00699525j -0.0061678+0.00971894j -0.00387363-0.0127957j -0.00146321-0.00598954j -0.000567215-0.000201543j -0.00961502-0.0108349j -0.0130338-0.00987742j 0.00406425+0.00358094j 0.00665333-0.00863975j 0.0104619+0.00411901j -0.019155+0.00561258j 0.00707998+0.00212056j 0.00582569-0.00434044j -0.00510741-0.00428302j 0.00441221-0.0040058j -0.00227092+0.00361358j -0.0106494-0.0154592j -0.00657635+0.00823655j -0.0090087-0.00274728j 0.00956855+0.00255334j -0.0129468+0.0110043j 0.00297785-0.0141261j -0.00969377-0.000932539j -0.00150001-0.0119391j 0.0104695+0.00816686j 0.00318136+0.00947918j -0.00430849-0.00485545j 0.012773+0.00148035j -0.00766342+0.00767293j 0.00860493+0.00332803j 0.00441545-0.0129441j 0.00309857-0.0180756j 0.00167521+0.0149834j 0.000382757+0.0048359j -0.0171395-0.00902297j 0.00225489-0.00912319j 0.0136157+0.00403546j 0.0212979-0.0071446j -0.0186008+0.0257145j -0.00280127+0.00327975j -0.0099555-0.00604994j 0.006719+0.007495j 0.00344734+0.00581631j 0.00368661-0.000906746j 0.00424682-0.000335037j 6.91144e-05+0.00569484j -0.00481237-0.00281729j 0.0113338-0.0024027j -0.00463064+0.00227119j -0.00416283+0.000170528j -0.0099776+0.00732544j -0.000745667+0.00444253j 0.00813212-0.000730003j 0.00405468-0.00245481j 0.0028131+0.0028616j -0.0023232-0.00272454j 0.00280554+0.00442073j 0.00472427-0.0082787j -0.00413738+0.0030676j -0.000952664+0.000679449j -0.00705341-0.0062322j 1.79619e-05-0.00836496j 0.00268469+0.00179761j 0.000775408+0.00234907j 0.00277774+0.00309918j 0.00431222-0.000535625j -0.00272081-0.00345432j -0.00253083+0.000939246j -0.0025443-0.00119148j -0.00753039-0.00628491j 0.000611045+0.00112054j -0.00670809+0.00175648j -0.00397587+0.00390948j 0.00239762-0.00142985j 0.00598294+0.000405437j -0.00565992-0.0039987j 0.0090747-0.00348709j 0.00518094-0.00617163j 0.0049311+0.00315209j -0.00555589-0.00327423j -0.00918787-0.00360818j -0.00249772+0.00895791j 0.00781031+0.00125224j 0.00305314+0.00253539j -0.00624358-0.0105887j 0.000129193+0.00995142j -0.00504731-0.000831082j 0.000735364-0.00940756j -0.00609881-0.00346171j 0.001339-0.000369444j -0.000968376+0.00107459j 0.00324414-0.00649673j -0.00319494+0.00138006j 2.37591e-05+0.00578634j -0.00202353+0.00213524j 0.0049374+0.00574693j 0.000259216+0.000657603j -0.00693923+0.00216066j -0.000935148-0.00450804j -0.0102825-0.00652853j 0.00141455+0.00466583j -0.000123166+0.00321136j 0.0123246-0.00932759j -0.00269584-0.0086252j -0.00330001+0.000146055j 0.00623337-0.00568469j 0.00500167+0.00196579j -0.00256928-0.00146815j 0.0081369-0.00223764j -0.00180729-0.0114212j -0.00757262+0.00181385j 0.000250026-0.00718888j -0.0035213+0.00312547j 0.00180643-0.000218341j -0.00295511+0.00123765j -0.00573152+0.00262065j 0.00313522-0.00382695j 0.00509867+0.00552532j -0.00462773-0.000286862j 0.00792014-0.00824767j 0.00032728+0.000368139j -0.00224465-0.00697368j 0.00301707+0.00531027j -0.00845075-0.00467555j -0.00356986+0.0108238j -0.00399834+0.00373084j 0.00213792-0.00440088j -0.00755693-0.00452463j 0.00123042+0.00411916j -0.00210502+0.000307489j 0.000268814+0.00287128j -0.00803077-0.0018038j 0.0121425+0.00068067j 0.00513494-2.59545e-05j 0.00351624-0.00541457j -0.00356814+0.000228979j 0.00150227-0.00467757j 0.00494604-0.0110906j 0.00483939-0.00416787j 0.0123541+0.0042338j -0.00419493-0.00354544j 0.0010306-0.00484451j -0.0125353+0.00609121j 0.00543809+0.00264846j 0.00806806-0.0111269j -0.00696991-0.00142056j -0.00312808-0.00196411j -0.00574176-0.00290932j 0.0027871-0.0114786j -0.0141045+0.000560149j 0.0073139+0.00645308j 0.00965651-0.00734664j 
0.110921-0.00361948j -0.102775+0.0203935j 0.0042575-0.00760168j -0.0469691-0.0091579j -0.0295195+0.00244953j -0.0764065-0.00668759j -0.024857-0.0172623j -0.0207086-0.0571587j 0.00361801-0.0704709j 0.00627608-0.0370117j -0.0164224-0.0182416j 0.00276955+0.0167566j -0.0148063-0.043405j 0.00986566-0.0233986j 0.010306-0.0226013j 0.0185488+0.000645143j 0.00564275+0.00308341j -0.011936-0.00482142j -0.00195541+0.0190883j -0.0188774-0.0155397j 0.023996-5.21468e-05j -0.00731084-0.013617j -0.0191497-0.00465724j 0.0103602+0.0377036j 0.0410828-0.00728409j -0.0186919-0.0277512j 0.0168957-0.0190646j 0.015931-0.0391539j 0.0138531-0.0050523j -0.00895328-0.00698505j -0.00570587+0.00285243j -0.00519716+0.00612939j 0.00023688-0.00418171j 0.0055202-0.000235917j 0.0131154-0.0127863j 0.0157167+0.00152673j 0.00213147-0.0147743j -0.0108687-0.000686633j 0.000442905-0.00196099j 0.00230944-0.00778766j -0.00165045-0.0126317j -0.00736287+0.00829511j -0.00527595-0.00402014j -0.00386388+0.00421196j 0.0155623+0.00166291j -0.00659449+0.00482335j 0.00591065-0.00318925j -0.00141313+0.000827956j -1.15638e-05-0.00294713j 0.00307364-0.0091586j 0.00647376+0.013922j 0.0125581+0.00410722j 0.00288372-0.00545412j 0.00786394-0.00920087j 0.0123296-0.000338365j 0.0106866+0.00278691j 0.0122496+0.0153757j 0.00814562-0.00754363j 0.00724813+0.0231523j -0.00676366+0.0019107j 0.0103156-0.0129421j 0.00753988-0.00480217j -0.00636418-0.013547j -0.0160719-0.00205754j -0.00689086-0.00920125j 0.000271091-0.0100082j -0.0251782+0.0104344j 0.0094632-0.0200127j -0.00461742+0.00320171j 0.00681136+0.000987547j -0.010395-0.0128034j 0.00190775-0.00445095j 0.0104946-0.00924256j 0.00559236+0.00638069j 0.00214583-0.00202809j -0.00664245+0.00346298j -0.00392844+0.00351439j 0.000230816+0.00226119j 0.00449615+0.00368826j -6.12433e-05-0.000833503j 0.00205905-0.00331112j 0.000289861+0.000815792j 0.00348485+0.0045499j -0.00371573+0.00337048j 0.0078096-0.0016379j -0.0109691+0.000309306j 0.00146869+0.00144868j -0.00180425-0.000147238j -0.00157937-0.000181653j 0.00242495-0.00254866j 0.00151998-0.00949119j 0.00146783-0.000145374j 0.00122211+0.00160419j 0.000340077+0.00240889j -0.00222824-0.00697728j -0.00933405+0.00522314j -0.00262057-0.00603373j -0.00508256+0.00126171j -0.00764601-0.0057539j -0.00608585+0.00175374j -0.000698733+0.00580624j 0.00257019-0.00538492j -0.00672242-0.000970645j -0.00337972+0.00443222j -0.00844745-0.00209402j 0.00183674+0.000727652j 0.00163733-0.00620353j 0.00411589-0.00574139j 0.00302559-0.00592002j 0.00178478-0.00419973j -0.00277015-0.000767367j -0.00530278+0.00151622j 0.00355085+0.00979849j 0.00101304+0.00699349j 0.000671296-0.00652272j 0.00242544-0.0042202j 0.00505423+0.0101045j -0.00125355-0.00405552j -0.000791259-0.00225315j 0.00770093+0.00448945j -0.00340163+0.00176309j -0.00651705-0.00259725j -0.0061106-0.00286024j 0.00911577-0.00147613j 0.00235682+0.0025284j 0.0038089+0.0015792j 0.00324093+0.00499283j 0.00318819+0.010272j 0.00664693+0.00798276j 0.0134508-0.0101546j -0.000149695+0.00662217j 0.00322124-0.00295695j -0.00417557-0.00417102j -0.0021835-0.00434958j 0.00914692+0.000736005j 0.00219308-0.00334824j 0.0037787+0.00496394j -0.000970076-0.00256973j -0.0037077-0.00524312j 0.00247348+0.00244007j 0.00094043-0.00352279j 0.00333113+0.00510665j -0.00389071+0.00912584j -0.00789107-0.00093847j 0.00529901+0.00345334j -0.0020554+0.0122893j -0.00600309-0.000808797j -0.00871724+0.0079625j -0.00516035+0.00448808j 0.00659337-0.0006296j 0.00237007-0.00430943j -0.0010004+0.0049283j 0.00156483+0.00446536j 0.00275521-0.0034009j 0.00492385-0.00631015j 0.0156417-0.00257215j 0.00823233+0.00907619j 0.00282596+0.00487892j 0.0126792-0.00182933j 0.00283543+0.00527271j 0.00361824+0.00101448j 0.00213217+0.000395183j 0.00172941+0.00239682j -0.00244023-0.0075791j -0.0030323+0.00224143j 0.000937386+0.00374348j -0.000236019+1.46741e-05j -0.00092328-0.00457751j -2.15188e-05-0.000304211j -0.000421013+0.00242537j 0.00367582-0.012089j 0.00371191-0.00645618j 0.00125883-0.000955662j 0.00328234+0.0035381j -0.000922527-0.00415604j 0.00551607-0.00195042j 0.00350663+0.000209202j 0.005025-0.000619619j -0.00334215-0.00350546j -0.0116234+0.00430396j 0.00249741-0.000428271j 0.00352875+0.000154633j -0.00108743-0.00529201j 0.00223639-0.00236002j -0.00121823-0.000283218j 0.00651277-0.00435835j -0.00608432-0.00436436j 0.000678615+0.0044682j 0.00555324-0.00154065j 
0.293443-0.0076251j 0.472958+0.000718636j 0.407763-0.000213892j -0.211217-0.00184582j -0.179539-0.00474967j -0.0771895-0.0126605j 0.250868-0.000731949j 0.0252923+0.0113696j 0.00105927+0.00230903j -0.0537275-0.0192915j 0.0171244+0.0209091j -0.016911+0.0193045j -0.0687902-0.00621246j -0.0143671-0.0103387j 0.0748307-0.00973635j -0.0253304+0.0430741j 0.0520709+0.0120475j 0.0265289+0.0197001j 0.0139003+0.00464448j 0.00700612+0.00663528j -0.0341913+0.00121576j -0.0250783-0.0367264j -0.0235911+0.0261988j -0.0140966+0.0297879j 0.0148883-0.00756777j 0.000936361+0.0295829j -0.029702+0.0128931j -0.0151624+0.00938521j 0.00122916+0.0204427j 0.00356938+0.0202923j 0.0266572-0.0289981j 0.0139027-0.00555196j -0.00236972+0.0253037j 0.0290502-0.0184847j -0.0221419+0.00548768j -0.00120044-0.024801j -0.00877048-0.0396371j -0.0138087+0.00883433j -0.00593205+0.0339799j -0.0281121+0.0295699j 0.00203208-0.0010397j -0.0550327-0.000818972j -0.00383082+0.00899243j -0.00686832-0.00088761j -0.0210268+0.000838639j 0.00588245-0.00777177j 0.0202317-0.0075926j -0.0269018-0.00431108j -0.0142097-0.00707241j -0.0184605-0.00543631j -0.00719787-0.0053629j 0.00113543+0.00480751j -0.0150065+0.00790826j 0.0124759+0.00300885j 0.0177711-0.00368394j 0.0208784-0.012263j 0.0059224+0.00398686j 0.00970088-0.0114129j -0.00983565+0.00136322j 0.0105223-0.0074117j -0.00437181+0.00335636j 0.00959159-0.0150224j -0.00639071+0.00809118j 0.00952505+0.00235453j 0.0155828+0.00612688j -0.00264399+0.00816758j 0.0197272+0.0120729j 0.00389832-0.00824566j 0.00656624-0.0358519j -0.0156956-0.0100807j -0.0211423-0.00101528j -0.0179917+0.0421192j -0.00433231+0.00569592j 0.0334022-0.0380077j -0.00217606-0.0341413j 0.0527779+0.0240598j 0.0334634-0.0706105j -0.00979846+0.00325242j 0.00365816-0.0213812j -0.0117982-0.0133535j -0.00268109-0.00914734j -0.00758362+0.00762926j -0.00616355-0.00923j 0.00938842+0.00136633j 0.0172593-0.0273418j 0.00583149-0.00670925j -0.00913429-0.00266731j 0.0012413+0.0178262j 0.0142639-0.010043j 0.00694782-0.00668983j -0.0152676-0.0137868j 0.0234018-0.0054688j 0.00169722+0.0130011j 0.00672978+0.00209985j -0.0166513+0.00342151j -0.0143071-0.0148186j 0.0111637+0.0030129j -0.0158617+0.0114941j 0.00783394-0.00808086j -0.00114069-0.0037718j -0.00432265+0.00447687j -0.00322928+0.000287357j 0.00109031+0.00646046j -0.00748574+0.00515615j -0.00769825+0.0214634j -0.008098+0.0113654j 0.00636298-0.00400153j -0.00761697+0.00530243j -0.0109606+0.00639158j -0.0130595+0.00766559j -0.00440113-0.00222047j 0.00865493-0.00278219j 0.00132876-0.00849791j 0.00836216-0.00331764j -0.010783-0.00261701j -0.000285913+0.00338271j -0.00236847+0.00783023j -0.00836826-0.00721806j 0.00991085+0.000810266j 0.000716457-0.0100741j 0.0101924-0.00417791j 0.000305438-0.00276609j 0.00349452+0.00123125j -0.00518449+0.00221955j -0.00565606+0.00224187j -0.00413634+0.001356j 0.000448661+0.00164586j 0.00574483-0.00371888j 0.00427026+0.00319546j -0.000492179+0.00113159j 0.0020439-0.00566317j 0.00170888+0.00177268j -0.00437828+0.00306255j -0.00689962-0.0134479j 0.00732691-0.00285434j -0.00609876-0.0014247j -0.00517513+0.00172767j -0.000683148+0.00328948j 0.00170937+0.00590676j -0.00442753+0.00145265j 0.00571932-0.000572944j 0.00554164-0.00371896j 0.00202293-0.00697759j 0.00209108-0.00453232j 0.00525778-0.00405415j -0.00419669+0.00217428j 0.0066331-0.00139645j -0.00280446-0.00117311j 0.00463544+0.00286654j 0.000284819-0.0053638j 0.00500648+0.00102573j -0.00134283-0.00696056j -0.00209952+0.00916917j 0.0070382-0.000780361j -0.00126691+0.00130427j 0.00930523-0.00731963j -0.00884013+0.000908812j -0.00198324-0.00808676j -0.00530501+0.00140905j 0.00635992-0.00346103j -0.00396746-0.00112449j 0.00384026+0.000185089j -0.0133696+0.0105244j 0.00582603+0.00272711j -0.0154924+0.0147173j -0.0052948-0.00143959j 0.00979489-0.00125656j -0.00823641-0.014608j -0.002951+0.00603164j 0.00505005-0.0052596j -0.00303216+0.00351449j -0.00242865+0.00462454j 0.00199921-0.0110515j 0.0167142-0.0165431j -0.00921468-0.009282j -0.0183728+0.011502j -0.00721327+0.000558198j 0.00229385-0.0020096j -0.00591636+0.00744455j -0.00755625-0.00698174j 0.0199795-0.0170726j -0.0090075-0.0212651j 0.00304002-0.00159226j 0.0208307+0.0110901j -0.0427236+0.0560889j -0.0362082+0.028256j -0.00348737+0.0445444j 0.037249-0.0207098j 0.00559286-0.00159858j 
0.469157+0.00765912j -0.0115604+0.0100772j -0.123371+0.00927465j 0.102443-0.00359523j 0.66397-0.0044669j -0.258013-0.00713003j 0.0532758-0.0132569j 0.0186764+0.0181005j -0.0291169+9.32591e-05j 0.0302291-0.0146865j -0.0419839+0.00193308j -0.0602277-0.0171788j -0.0100016-0.002416j -0.0605108-0.018001j 0.000687584-0.00664045j 0.0153717-0.000996877j 0.0712317-0.0142157j -0.0278313-0.00590705j -0.0186361-0.0314405j 4.71886e-06+0.00944535j 0.020365+0.0185033j 0.0124779-0.00232758j 7.23629e-05+0.00273246j -0.0108301-0.0227282j -0.0204918-0.0251369j -0.0192875-0.0315863j 0.00359296-0.0345424j 0.0431799-0.0106749j -0.0223153-0.0069794j -0.0207414+0.0190096j 0.00350317+0.0335325j 0.023061-0.0256343j -0.0136413+0.0328508j -0.0217956+0.0384396j -0.010468+0.0164603j -0.0154117-0.0262495j 0.00221641-0.0217184j -0.010216+0.0224928j -0.0194159-0.00698865j -0.00898184-0.0191737j -0.0209357-0.00568241j -0.0156875-0.0166668j -0.0283107-9.79108e-05j -0.0178537+0.00844944j 0.0098806-0.00578976j 0.0291516-0.00793516j 0.00676015-0.0131318j 0.0110226+0.00801014j -0.00879397+0.00160774j 0.0153372+0.00207395j 0.00669638+0.00114513j 0.00538891-0.0119451j -0.00251444+0.000880238j 0.0185508+0.00473299j 0.0118646+0.00671298j -0.00737581+0.00271j 0.0258208+0.00489992j -0.0139195+0.00214068j -0.0205518+0.0109441j 0.0158541-0.00814009j 0.0104946+0.00493469j -0.0167796-0.0104633j -0.00464227+0.00683236j -0.0215607+0.00736405j -0.0172371+0.0124055j -0.0113879+0.00374952j 0.01075+0.0217106j -0.0157715-0.00662336j -0.0144385-0.00395684j 0.00305715-0.00776547j 0.0179421-0.00191721j -0.0104995-0.0313027j 0.0135813+0.0050897j 0.0191835-0.00530425j 0.0279651-0.0282581j -0.0354707+0.0674896j 0.0333609+0.0292252j -0.0142676+0.00551237j 0.00958622-0.00878785j 0.0333688+0.00931445j -0.0183903+0.00973898j -0.00126815+0.0150327j -0.00817501-0.00342284j 0.00860483-0.000752285j 0.01348-0.00662192j -0.000263613+0.0186216j 0.00107655-0.010527j -0.0111151+0.00104782j -0.000591457+0.00098645j 0.00991653-0.0113161j -0.0042333-0.0060731j 0.00530768+0.0114751j -0.00123081+0.00653399j 0.00478139+0.00746735j 0.00412102-0.0130459j 0.00943219-0.010638j -0.00442667+0.00229784j -0.0229081+0.00303651j -0.010849-0.00388792j -0.0024296+0.00115689j -0.00674211+0.000186004j 0.0164152-0.0124114j 0.0064351-0.00488237j -0.00555263+0.000788533j -0.00659528+0.0025496j 0.00185356-0.0205751j -0.00774732+0.00214915j -0.00694078-0.00768204j 0.00469713-0.00309772j 0.0130863-0.00774694j 0.011326-0.00342391j -0.0121872-0.00196089j 0.00502197+0.00360436j 0.00957274-0.000941596j 0.00113243+0.00115071j -0.00471558-0.00080852j 0.00190103-0.00576935j 0.00519264+0.0104489j 0.00258334+0.00184257j 0.011004+0.00623651j 0.00209617+0.00755112j 0.00403182+0.00669109j -0.0066618+0.000918933j -0.00481821+0.00328015j -0.00507747-0.00471123j 0.00682131-0.00229846j 0.00135046-0.000969068j -0.00355447-0.00204054j 0.000341553+0.00545124j -0.00495507+0.00201516j 0.00419557-0.00719672j 0.00293488-0.00467123j -0.00310034-0.00380065j -0.00301575+0.00671749j -0.00625103+0.00128942j -0.00884033-0.000462964j -0.0117136+0.00276903j -0.0103241+0.000457229j 0.00475639+0.00446319j -0.00226964+0.000726548j -0.00286911+0.000922898j 0.00521777+0.00192734j 0.00254175-1.64281e-05j -0.0124593-0.00309267j -0.00335242-0.00305025j -0.00366419-0.00700864j 0.00450046-0.00437555j -0.00133089-0.000320064j -0.00374403-0.00332273j 0.00272962-0.00503444j -0.00718977-0.00901433j -0.000977739-0.000159406j 0.0039462+0.00241776j 0.00159732-0.00232895j -0.000310102-2.50668e-06j -0.00498781-0.00716445j -0.000556723-0.00117611j 0.00849187+0.000410686j 0.00603916-0.00518403j 0.00848222+0.000388377j 0.00114823-0.0136482j 0.00240427-0.00740436j -0.0128041+0.00134466j -0.0024861-0.00154843j -0.00348976-0.0142287j -0.0114836+0.014148j -0.00123609-0.00179125j 0.00689307-0.000322522j 0.0046786+0.0133424j 0.00642872-0.0104608j 0.00974511-0.00532942j -0.000541381+0.00615821j -0.00155358-0.00483132j -0.00768115+0.00115352j 0.0101868-0.0123284j -0.0061772-0.014132j 0.0225021-0.00204183j -0.0119893+0.00292984j -0.00579242-0.00281351j -0.00744385+0.00860765j 0.0151393+0.0107499j 0.00424554-0.0211329j -0.00819601+0.0163549j -0.027975+0.0183904j -0.0153979+0.0109522j 0.00809736-0.0499358j -0.0353063+0.0166518j 0.00184344+0.00118039j 0.023908-0.0196573j 
