0.0450297-0.0172798j -0.0325156+0.0285013j -0.0749911+0.0559001j -0.00110116+0.0104044j 0.0328856+0.00593072j -0.031005+0.00825461j -0.0135342-0.0322937j -0.0264615-0.0259164j -0.0297832+0.0775323j 0.0077736+0.0152256j -0.00138065-0.0337336j 0.0214849+0.000495866j 0.00354473+0.00661721j 0.0197803+0.0396642j -0.0025301+0.00927001j 0.0863971+0.0390789j 0.0314916+0.00522345j 0.0250331-0.024282j -0.0259858-0.0217214j 0.0259389+0.0105362j -0.000850322-0.0178117j 0.00658201-0.00249573j -0.0282763+0.0216899j 0.00390572-0.000434229j -0.018583-0.00947312j -0.0235636+0.0201222j 0.034484-0.0116667j -0.00889794-0.00390945j -0.00975269+0.0234241j 0.00535177-0.0139891j -0.0278647-0.0068562j -0.0485884+0.0384172j -0.0342934+0.0250677j 0.0153676+0.00340889j 0.0641231+0.0290828j 0.000901455+0.0403972j 0.0195116+0.00564555j 0.0269803-0.0339483j 0.0139874+0.043139j 0.00317951+0.00686669j 0.00136875+0.017131j -0.00145821-0.00534695j -0.0189987+0.00463792j -0.0177476-0.0199678j 0.0143228-0.0234452j -0.00621437-0.0106347j -0.00760002-0.0127764j 0.000852903-0.00740254j 0.00383113-0.0380009j 0.0240781+0.0124211j -0.00753424-0.018996j -0.0127602-0.00137752j 0.00564064-0.00196533j -0.00645831-0.0240271j -0.0188756+0.0101963j 0.0363071+0.00273457j 0.0105857-0.00548216j 0.000217386+0.00715429j -0.0128503+0.00464078j 0.0105885+0.0137169j -0.0185354-0.0188249j 0.0256683-0.000339763j 0.00894914-0.00304867j -0.00740164-0.000634841j -0.0334142-0.00706841j -0.0246058-0.0209694j -0.00342469+0.00110131j -0.00255996-0.00155385j 0.0209561-0.000772591j 0.00533035+0.0174611j -0.0342016-0.0105908j -0.021121-0.000620522j -0.0177869+0.0217089j 0.00358503+0.0164182j 0.00477162-0.0137888j -0.0186965+0.00757744j 0.0431686+0.0249627j -0.0224329-0.0197277j 0.0155205-0.00764572j -0.0339422-0.0218092j 0.0369297+0.00102351j -0.0210944+0.00894624j -0.0115474-0.00782916j 0.00696428+0.00378502j 0.00451058-0.0143203j -0.0257817+0.0004916j 0.00306418-0.00846602j 4.35736e-05+0.00135145j -0.0106566+0.0305673j 0.0195276+0.0100965j 0.00909409+0.0183436j 0.00636296+0.0225229j 0.0105896-0.00848504j -0.00970741+0.0181741j -0.0207481+0.0142775j -0.0101279+0.0265626j -0.0133163-0.0161816j -0.00376935+0.0115277j 0.0131397-0.0111763j 0.0195595-0.0162386j -0.00433777+0.0109202j 0.00175808-0.00648344j 0.0174909+0.0050826j 0.0299977+0.00271184j 0.00655041+0.00930129j 0.0158732-0.0166447j -0.0181599+0.0210306j 0.0577169+0.00664115j 0.0330169-0.0355753j 0.00464994+0.0243756j 0.0180405-0.00746266j 0.0112696+0.0131823j 0.0512121-0.00718876j 0.0202271-0.0502974j -0.0373049+0.0329087j 0.00716276-0.0144049j 0.0127356-0.00285078j 0.00309482+0.0374058j -0.0216739+0.0274792j -0.0201061+0.0142357j 0.0790494+0.0187711j 0.072758+0.000904196j 0.0192251+0.0187295j 0.0628111-0.0268336j -0.0617812+0.102931j 0.0802435+0.0691332j -0.0142237+0.0883774j -0.137061-0.0379144j 0.00106793-0.106169j -0.101924+0.0243185j 
0.0186269-0.0478644j 0.0195094-0.0205723j 0.0201482+0.034667j 0.00779674-0.0185195j 0.00884913-0.032805j 0.000254692+0.021901j -0.016159+0.0177413j -0.0087849+0.0403243j 0.0591335+0.00247862j 0.0128683+0.00379264j -0.000480914-0.0108619j 0.0102423+0.00727634j -0.0155847+0.00595287j 0.0291459-0.0480363j 0.0414611+0.0215179j 0.0120682-0.00771555j 0.0208977+0.0139556j -0.00579779-3.36304e-05j 0.0102957+0.0225616j -0.0152579-0.000447892j 0.00675447+0.0144236j 0.0195857+0.00187173j -0.0311494-0.00128933j 0.00767285+0.0318112j -0.00133039-0.0109104j -0.0223119+0.0138186j -0.00339872-0.00158716j -0.013024-0.010335j -0.0158437+0.0396669j -0.0102425-0.00697077j -0.0266779+0.00569703j -0.0221915-0.00632047j -0.0485227-0.00583426j -0.0116362-0.03816j -0.0150135+0.000885348j 0.0271354-0.000865741j 0.00524024+0.0282917j -0.00993485+0.0117299j 0.00541101-0.00701455j 0.00918272-0.00263113j -0.0160159-0.00440566j -0.0321655-0.0263987j 0.0247047-0.00347338j -0.00263584-0.0245009j 0.000408751+0.020396j 0.0117354-0.00141885j 0.0281469+0.011287j 0.00420324-0.00860628j 0.00557586+0.00661357j -0.0181822+0.0381225j -0.00214691-0.013643j 0.000765584-0.0174592j 0.0263233+0.0269716j 0.021876-0.00792473j -0.0196425+0.00702075j 0.00915419+0.0281876j -0.0183258+0.000270976j 0.0268212-0.00970983j -0.0198004-0.018099j 0.00681259+0.0290263j 0.0150594-0.034878j -0.0137086+0.00121809j 0.0261665+0.00192332j -0.001596-0.0152148j -0.0173915-0.00743396j -0.0218272+0.0106265j 0.000594753+0.00601833j 0.00229812+0.0114577j -0.00793298+0.0173935j -0.0143547+0.00913772j -0.00207492-0.00973767j -0.00935346-0.00503797j -0.0279961-0.00375789j -0.0263872+0.0100263j 0.00509357-0.0183033j -0.026094-0.000187377j -0.00109116+0.0291872j 0.010416-0.0141552j 0.0105188+0.0222147j 0.028571-0.00267202j 0.0154849+0.0228663j 0.00457722-0.0388721j 0.00697714+0.00762612j -0.0193935+0.00243587j -0.00139791-0.0334698j -0.00877591-0.0145308j -0.0163985+0.000515974j -0.00395024-0.00928421j -0.0392375-0.0035564j -0.00609872+0.0195077j -0.0108337+0.0105263j -0.00934557-0.00877543j 0.00833802+0.00420998j -0.0182199-0.00115764j 0.0320414-0.0125635j -0.0127565+0.00316607j -0.0269979-0.00935997j -0.0208441+1.21764e-05j -0.0110329-0.00795634j 0.0328966+0.0406452j 0.0104628-0.0165291j -0.00199551+0.0031619j 0.0330177+0.0203427j -0.00883871+0.0077764j -0.0100249+0.0131411j -0.0105025-0.0103675j 0.0158793-0.00553385j -0.0246948+0.0666511j -0.00706007+0.0138325j -0.00341184+0.0105171j -0.00922068+0.0238143j -0.00278202-0.00275757j 0.00561091+0.0147479j -0.0425709+0.0199321j -0.0688307+0.0163709j -0.0228877+0.0029018j -0.0208965+0.000648848j 0.00894775-0.0254337j 0.0332175-0.0169148j -0.0124164+0.00738299j -0.035629-0.00044852j -0.00987221-0.00650763j 0.00764073-0.0247266j 0.0144583-0.0565945j 0.139214+0.0403383j 0.0784787-0.0870743j 0.0708284-0.0117362j 0.0106373+0.0886638j -0.0678183+0.02852j 0.00765143+0.124345j 
0.0569564+0.00277492j -0.0131574+0.0294776j -0.0904332+0.0434721j -0.0438427-0.00279772j 0.0405941+0.0378169j -0.0557644-0.0300826j 0.0107383-0.0359936j -0.0703256-0.0309523j -0.00960007+0.0487611j -0.00322816-0.00746192j 0.000830298-0.0288676j 0.0279671-0.0426352j 0.00859679+0.0393424j 0.0143528+0.0172619j 0.0351977-0.0422549j 0.0305227+0.0216939j 0.0121454+0.0335668j -0.0148151+0.0162357j 0.00742868-0.00528284j 0.00706419+0.0220539j -0.00252695-0.03537j -0.000298135-0.0246552j -0.00515566+0.0306946j 0.0233986+0.00152995j -0.0528114-0.028128j -0.00802043+0.0102713j 0.00780498-0.000883363j -0.0446811+0.000130176j 0.00130408-0.00175786j 0.025232-0.0100311j -0.0209163+0.020582j 0.00806216+0.0325407j -0.00499736-0.00463041j -0.0100247-0.00368474j 0.0198388+0.0306298j 0.025976-0.00169693j 0.00346889+0.0332906j 0.00825582-0.0100284j 0.0235085+0.0100962j -0.0209382-0.0150249j -0.00738962+0.0219622j -0.0103136+0.0197868j 0.0111446-0.0139322j 0.00902689-0.0075129j 0.0201205+0.0285419j 0.0257879-0.0104892j 0.0159553+0.00193892j -0.0384192-0.00194648j -0.0152718+0.0131194j 0.011191+0.00551514j -0.029745+0.000334904j 0.0138155-0.0231801j 0.0287024+0.00884153j 0.00589802+0.00494492j -0.0204806+0.0212126j 0.0443522-0.0241687j 0.0147243+0.0175746j -0.0255281-0.0137097j 0.00762616-0.00161322j 0.00956029-0.00362432j 0.00825224+0.00954442j 0.00466352-0.0181835j 0.00440577+0.00774638j 0.00911202-0.0168799j 0.0405942-0.0166334j 0.00238839+0.0150777j 0.00849037-0.00152183j 0.0116504-0.0022843j 0.0128063+0.0109521j 0.0115622+0.0242154j -0.0293461+0.00110972j -0.00989314-0.0154655j 0.00695047+0.0085775j -0.000307313+0.00967684j 0.00368083+0.00869635j 0.000425091+0.00853463j -0.00909997-0.0453608j 0.0119511+0.000581131j 0.00194522+0.00650116j 0.0197372-0.00350635j 0.00202208+0.00643958j 0.0115048-0.00836683j 0.00692158-0.00926489j -0.00816536+0.00163052j 0.0195863+0.0299617j -3.12281e-05+0.00328329j -0.0110377+0.0221176j 0.0104717+0.00374304j -0.0113796+0.00898582j 0.00384801+0.0276988j -0.00494088-0.00543198j -0.0063984-0.0349674j 0.0120125+0.0122613j -0.0337203-0.0278128j 0.0267265-0.0164472j -0.000623204+0.00981459j -0.0194801+0.0387898j -0.00132525+0.0088453j 0.000943506-0.00270468j 0.0117291+0.00143659j 0.0189282-0.0509014j -0.00143305+0.00612299j -0.00354405-0.0294577j 0.0127856-0.0286736j -0.0174031+0.0007482j 0.0331048+0.0138826j -0.0217859-0.00917178j -0.0369871+0.0187579j 0.0210381-0.00969288j -0.0218418+0.0101274j -0.0175374+0.016977j -0.0147138-0.00823671j -0.0189801+0.0332507j 0.0323762-0.0639252j -0.0351594+0.0441714j 0.0230578-0.0385754j -0.04128+0.00298965j 0.0822987-0.0526991j 0.06631-0.0264449j 0.0206226+0.0160892j -0.0593651-0.0774333j -0.037198-0.00188911j -0.0151829-0.0682924j 0.161971+0.0392431j -0.0372542+0.0493373j 0.0147712+0.0679277j 0.0085234-0.0427545j 0.07227-0.00132784j 0.0107694-0.00852528j 0.0215098-0.0167428j 
0.0407121+0.0202442j 0.0211952-0.0428067j -0.0230338+0.231814j -0.288788-0.0784996j -0.261046+0.240715j -0.168089-0.29724j -0.16793-0.0429973j -0.172158+0.128899j -0.031765-0.0518388j -0.0355601+0.0396208j -0.0814366-0.108976j 0.106373-0.0929128j 0.0319475+0.0632446j -0.0126652-0.0544165j 0.0427841+0.0310763j -0.00932148+0.00852051j -0.0301524+0.0602694j 0.0022866-0.0184194j -0.0132793-0.0763118j -0.000257054+0.0333121j -0.0310978-0.0101912j 0.0391983-0.0278738j 0.0122285+0.0410066j 0.0317807-0.0140858j -0.0125099+0.00464148j 0.0260898-0.0176989j 0.045504-0.0180461j -0.056313+0.00778332j 0.0307236+0.0129702j 0.0486523+0.0430185j -0.0532577+0.0100584j -0.0489765-0.0225876j 0.0434589+0.00182326j -0.0177312+0.00267819j -0.0213568+0.00987498j -0.012968+0.0390681j 0.0160369+0.0198246j 0.0212492-0.0346019j -0.0119255-0.0100605j -0.0353441-0.0104539j 0.00791971-0.0370776j 0.00488676+0.0176847j -0.0191242-0.0305486j -0.0331828-0.0108393j -0.0226983+0.0113845j 0.00636697-0.0140425j -0.00525002+0.0185828j -0.0237523+0.0139177j -0.0114527-0.00581535j 0.0204768+0.00757995j 0.0182757-0.0409663j -0.020551-0.0249688j 0.0219959+0.000632549j 0.0296249-0.0334873j -0.0132851+0.00970392j -0.0079267+0.00551143j -0.0263555+0.00493223j 0.012442-0.0112483j 0.0201148+0.0295725j -0.0206025-0.00130321j -0.0156753-0.00172361j 0.0261169+0.0067146j -0.0501409-0.010449j 0.0106144+0.00445505j -0.00735062-0.0127014j -0.0097747-0.0103319j -0.0138976-0.00444531j -0.0164668+0.0159061j 0.0124264-0.0284012j 0.0187351+0.0206921j -0.0061022+0.00509406j -0.0106959-0.00197806j 0.0124912-0.0109382j 0.0303942+0.0109804j -0.0129329-0.00257394j 0.0209018+0.00401398j -0.012409-0.0324155j -0.0166154-0.0108874j 0.0105756+0.00867633j -0.011961-0.0328863j 0.0260896+0.00835333j -0.025945+0.00911501j 0.0114467-0.00557401j 0.0118794-0.00920141j -0.0262426+0.0122969j -0.00711569+0.00312519j -0.00416939-0.00806079j -0.0106838+0.0147584j 0.0336633+0.0222792j 0.0261809-0.000713479j 0.00652647+0.00720888j 0.00116799+0.0188033j -0.00658201-0.0105536j 0.0212012-0.00663859j -0.00214658+0.0135253j 0.0237688+0.021131j 0.00116383-0.0221287j 0.0382261+0.00815144j -0.00270093+0.016514j 0.000190517-0.0365965j 0.0357149+0.000290677j -0.00189084+0.00178879j -0.0178369-0.0190765j 0.0374062+0.0213711j 0.0158285+0.0124878j -0.0187801+0.00435417j 0.0330208-0.0102978j -0.0103027+0.0296924j -0.0204564-0.0151463j 0.0038615+0.0131065j -0.0242704-0.00162851j 0.0130802+0.00821988j -0.0105137-0.0447826j 0.0132391+0.0645182j 0.0361447+0.020716j 0.0593715-0.0378948j -0.036529-0.00722332j -0.00173425-0.0181412j -0.0334083-0.0141663j -0.0630683-0.047692j -0.0519168-0.00836598j -0.0171594+0.0260905j 0.0554226+0.0827047j -0.00231215+0.0307168j -0.0548031+0.0290742j 0.0119475+0.0386482j 0.0406609+0.0316417j -0.074041+0.0554355j -0.00307342+0.000829976j -0.0290309+0.0378481j 
-0.0273798+0.0435073j -0.0260418-0.0113467j -0.00032304-0.0537642j 0.00622587+0.00660786j -0.0333587+0.0328745j 0.0169657-0.0209206j 0.0324267-0.004653j 0.01016-0.0333025j -0.108406-0.0377414j 0.00837852-0.0191751j -0.00320127+0.0128518j -0.0128518-0.0122366j 0.00327645+0.00711j -0.0554491+0.00772947j -0.0339555-0.0537641j 0.0314737-0.0267446j 0.0092024-0.037827j -0.0190095+0.00507841j -0.00651643-0.0304259j 0.0381926-0.0076612j -0.0109715-0.00833792j -0.00864273-0.00559582j 0.056419+0.00869971j 0.00612083-0.0515376j 0.0246409+0.00227427j 0.0450729+0.0101188j 0.000407485-0.00656186j -0.0323926-0.0275629j 0.0372162+0.00459368j 0.0118489-0.0215967j 0.0217923+0.00152728j 0.0109474-0.00171134j 0.0382305+0.0355167j 0.00287032+0.0270412j 0.0524371-0.000817297j -0.0167779-0.00934031j 0.0159431-0.0356067j 0.00633455-0.0401734j 0.00461863+0.000403634j 0.00160469+0.00784448j 0.00990255-0.00100496j 0.00456274+0.0385322j -0.014728-0.00175373j -0.0210043+0.0188925j -0.000376813-0.00162837j -0.0160392-0.0144372j -0.000419706-0.0102631j -0.0179252+0.0115007j -0.0095959-0.0061611j 0.026989-0.0237646j 0.0104161+0.0217091j -0.0168127-0.00196839j -0.0124016-0.00971198j -0.0148455-0.0055876j 0.00205262+0.00589691j 0.0111267-0.0174526j 0.0198447+0.0148491j -0.0289489+0.0130539j 0.0178917+0.0166162j -0.00523799-0.00217622j -0.0430178+0.00246799j 0.00434436-0.00932903j -0.00914089-0.0251235j 0.0148602+0.0159465j -0.00886751-0.0303421j 0.0248987+0.0106867j -0.0263734-0.0133003j 0.0148442-0.00597552j 0.00768132-0.0106088j -0.0206533+0.000903896j 0.00948098+0.0262109j 0.0168526-0.0141101j 0.00477582+0.0201196j 0.0068494-0.000753483j 0.0250153+0.0167876j 0.0146268-0.00708176j -0.00191088-0.00365321j -0.0138877+0.00509676j 0.00535092-0.00749021j -0.00964688-0.00534962j -0.0162243-0.00320682j -0.0302969+0.00755644j 0.00931945-0.0157853j 0.0230012+0.0010994j 0.00139401+0.00340698j -0.015278+0.00990852j 0.0271944+0.00854675j -0.00755756-0.00295217j 0.0223733-0.00833444j 0.0123622+0.0269138j 0.00674707-0.00880568j -0.0388085+0.0146636j -0.000215223-0.0017801j -0.00675371+0.0202253j -0.0355512-0.00873967j 0.0221608+0.00152656j 0.0320817-0.0150116j 0.00294552+0.0160711j 0.00400914+0.00399447j -0.011991+0.00685819j -0.00131745-0.00507738j -0.0158834+0.0238474j 0.0231425-0.0122429j 0.0215592-0.00769857j -0.00536188+0.0108832j 0.0275852-0.0292195j -0.00956067+0.0193223j 0.0209427+0.0139012j 0.0246441-0.00309055j -0.000843584+0.00559633j 0.00268245+0.0196286j -0.00619437+0.0224569j 0.0212553+0.0308289j 0.0177625+0.00761137j -0.0666996+0.0280791j 0.0924579+0.0158615j 0.0214773-0.0216457j 0.042173+0.0725298j 0.0121104+0.0505205j -0.000955173+0.024213j 0.0789235+0.0118977j 0.0258788+0.0129463j 0.0186952-0.00270752j -0.0383759+0.0689295j 0.029346-0.0504356j -0.0516267+0.0212027j 0.0262714+0.00576975j -0.00993497+0.0317864j -0.0347808+0.00264108j -0.000255783-0.000459776j 
-0.00562201-0.010618j -0.0181575+0.00135893j 0.00720047-0.253219j 0.248673+0.0933685j 0.346543-0.229366j 0.198259+0.317564j 0.251301+0.043355j 0.0438425-0.194909j 0.0322469+0.138844j -0.0855698+0.00409604j -0.0568653+0.0279728j 0.0730276-0.0942378j 0.0679307+0.0152983j 0.013199-0.0319033j -0.0308357+0.0267839j 0.0458168-0.0130178j -0.0611805+0.0881034j -0.0259213+0.0414344j 0.0172575-0.0126789j 0.0239499+0.0842087j -0.00470856+0.00785786j 0.00636928-0.0326048j -0.0186763+0.0235058j 0.0141282-0.0112997j -0.0140205-0.02512j -0.0257536+0.0365304j 0.04722-0.00710289j -0.00472983+0.0303561j 0.0655788+0.00540264j 0.0221104-0.0279489j -0.0118727-0.0215999j -0.0371045-0.0238738j 0.0322099+0.0118585j -0.0198356-0.0185679j -0.0157321+0.0190543j 0.0351962+0.0256567j 0.000965358+0.0219107j 0.0492607-0.023627j -0.028721-0.0262302j -0.0225368-0.00714039j 0.00518726-0.0196538j 0.00138797+0.0159067j -0.00786325+0.00836259j -0.015555-0.0105883j -0.00718687+0.0141314j 0.00970918-0.0161648j 0.0122607-0.0124554j -0.00200197-0.00157544j -0.0189096-0.0303901j 0.0271386+0.017001j 0.0160362-0.004387j -0.00173474-0.0358425j 0.0161128-0.0218543j 0.0222286-0.0322683j -0.00202934+0.00161223j -0.00285622+0.0146352j 0.00798969+0.00304105j 0.0254203-0.0092089j 0.0357523+0.0182283j -0.0101732-0.000172887j -0.0234272+0.00939619j 0.0190287-0.00502212j -0.0312607-0.00558403j 0.0156503+0.0010854j -0.00571631-0.00811481j -0.00916991+0.00079953j -0.00477729-0.00353232j 0.00485651-0.0151074j 0.000117958-0.00976686j 0.0105896-0.0161538j -0.0350173-0.00784623j 0.0118366+0.0222507j 0.00582644-0.0170333j 0.00149786+0.0217957j 0.0198884-0.0167356j 0.0390771+0.016088j 0.0009081-0.0149282j -0.0202454-0.0135171j 0.0017455+0.00554232j -0.011212-0.0145383j 0.0185022+0.000865355j -0.0257797+0.00289031j 0.00382695-0.00558973j 0.0158281-0.0012563j -0.0277911+0.0156286j -0.00138713+0.0187291j -0.00356237-0.0208043j -0.00834894+0.0188605j 0.0299108+0.0247486j 0.022967+0.0107886j 0.0129122+0.0158314j 0.00793736+0.0184275j -0.00883406+0.00374352j 0.0205622-0.00337555j -0.0042551-0.0038908j 0.0268766+0.00353814j -0.0104258-0.000851548j 0.045699+0.00954607j -0.00157938-0.00261382j 0.0064459-0.0236731j 0.0262738+0.00182175j 0.00221269+0.00361757j -0.0241651-0.0197947j 0.0387514+0.00672846j 0.0303232+0.01431j -0.012746+0.00228174j -0.00297478-0.00140938j -0.0247143+0.0330502j -0.0199582+0.0114381j 0.0118418+0.0207546j -0.0113678-0.00571063j 0.00760125-0.00114777j -0.00487823-0.0386113j 0.0103074+0.0411036j 0.0138455+0.00961868j 0.042219-0.0256451j -0.0325175-0.00315804j 0.00627986-0.0144933j -0.0191738-0.0126585j -0.0544786-0.040756j -0.0453466-0.00846614j -0.0101459+0.0164063j 0.053582+0.066483j -0.00316912+0.0272788j -0.057184+0.0175182j 0.0172317+0.033735j 0.0274639+0.0339462j -0.0594786+0.056954j -0.0101664-0.0050032j -0.0186641+0.0275214j 
-0.0175038+0.0182685j 0.00307557+0.00327348j -0.0184531+0.0207157j -0.021198-0.00108219j 0.0250548+0.00281758j -0.0016952-0.00108852j 0.00671032-0.0015307j -0.0253502+0.0297299j 0.0177305+0.0408747j -0.0582638+0.027387j -0.0164498+0.00748399j 0.0220748+0.0187422j 0.0146998-0.0447057j 0.0303472-0.0033781j -0.0586568+0.0759005j -0.0770752-0.0280796j -0.0458092+0.0308932j 0.0479165+0.0489849j -0.0737068+0.0126398j -0.0523014-0.0213401j 0.0178399+0.0934162j -0.0175123-0.0423856j -0.0781222-0.067538j -0.0909963+0.0994262j -0.0577967-0.00540981j -0.0330174-0.071743j -0.0451439-0.028309j -0.0489539+0.0266057j 0.0013029-0.0840655j -0.0241474+0.0309158j -0.0292425+0.0156871j -0.050006-0.05402j -0.0173833+0.0074045j 0.0240887-0.0127314j 0.0282831+0.0113317j 0.0472513-0.0167299j -0.0308619+0.0384698j -0.0657508-0.0205615j -0.0192394+0.0163613j -0.0136668-0.0448173j 0.0047237-0.0168402j 0.00776335-0.0369966j -0.0294211+0.0144704j 0.0633726+0.0345973j -0.00750015-0.0193684j 0.00405644+0.0325742j -0.0254354+0.0272063j 0.0528641+0.00915173j -0.0349464-0.010496j -0.0334326+0.00571275j 0.040438+0.044827j 0.0366793+0.00588662j 0.013043+0.0606285j 0.00538211+0.0569135j -0.00843567+0.0117882j -0.00983515-0.00105078j 0.00745288-0.0163306j 0.0105574+0.0509892j -0.0145795-0.0305044j -0.00374447+0.0101409j 0.0414449+0.0196187j -0.00627094-0.0112246j -0.00942625-0.00137221j -0.020011-0.0263742j -0.0402273+0.0300109j 0.00244483-0.0632086j 0.0108909+0.0131319j 0.0187774+0.0438972j -0.00635069-0.00673535j 0.00396529-0.0110218j -0.0268868-0.00190639j -0.0188913-0.0281231j -0.00313812-0.0102954j -0.0221282+0.00601785j -0.0059285-0.0362102j -0.0314232+0.0384853j 0.00417276-0.0179426j 0.0296306+0.0155267j -0.00384269+0.0144025j -0.000717742+0.0304345j -0.000414248+0.0148044j -0.0344014+0.00132112j -0.00329904+0.00406639j -0.00650759+0.0138976j 0.00344807-0.0269058j 0.0468967+0.00317717j 0.0371882+0.0227591j -0.0225994-0.00270054j -0.0344919-0.00859799j -0.0145861-0.0179905j -0.0131452+0.0176176j -0.012869-0.0302979j -0.00647315+0.0306362j 0.0234882-0.0416558j -0.0276965-0.00487643j 0.00681758+0.0306037j 0.0046493-0.0492467j 0.000640606+0.0274575j 0.0105251-0.026435j -0.00699342+0.081011j 0.00429108+0.0239934j 0.00347243+0.0155465j -0.0223377-0.0318656j -0.0149461+0.0443128j -0.0364853-0.0076536j 0.0339692+0.0361923j -0.00383652-0.0125532j -0.0346084+0.0132566j -0.0162452+0.0259674j 0.0107292-0.00837029j 0.00943177+0.0439917j 0.00950288+0.00709577j 0.0131861+0.0528045j 0.0347397+0.0627698j 0.00964286-0.00649417j 0.0679355-0.103813j -0.0576175-0.0134878j 0.000549982+0.0174547j -0.0139426+0.0184016j -0.0701135-0.0014241j -0.0797994+0.0513942j -0.00908988+0.0765637j 0.0285157+0.0402385j 0.0558599+0.0105969j -0.00519953+0.0892705j 0.0595967+0.0599871j 0.077619+0.0364007j -0.0461125+0.0389956j -0.04336-0.00258901j 0.0022569+0.0215011j 
-0.0767791-0.024973j -0.0303653+0.0506801j 0.0599961-0.0477859j 0.137631+0.00149866j -0.118649-0.0258982j -0.0330812-0.0261787j -0.114661-0.00874921j 0.132292+0.212059j -0.0294694-0.0857659j 0.226339-0.0621958j 0.237718+0.245921j -0.343247+0.407212j -0.17265-0.245666j 0.129243+0.192105j -0.182873+0.0196763j -0.0227797-0.0635971j -0.00995039-0.156724j -0.0650103-0.0544937j -0.132255+0.00672193j -0.134459+0.0288455j 0.0112701-0.0172073j -0.0154142+0.0147882j -0.0958682+0.0556314j 0.0526116+0.0333531j -0.0225944-0.0259904j 0.0461008+0.0135054j -0.0167456+0.0162165j 0.0603186+0.0280358j 0.03095-0.0540446j -0.0349227-0.0406569j -0.00535169-0.0422235j 0.00938002-0.00505483j 0.0434068-0.00750756j 0.0465776-0.00728749j -0.00520596+0.0191102j 0.00148091+0.0319803j 0.0314754+0.0234691j 0.017112-0.00846392j -0.0117926-0.0163589j 0.041214-0.0114092j -0.0362631+0.0259736j 0.00882021-0.0198328j -0.00266593-0.0184201j -0.0178573+0.0174959j -0.00259859+0.0364161j 0.0174859-0.0364051j 0.00866095+0.0133884j 0.0150303-0.0114091j 0.000467694+0.00243652j 0.00458234+0.0056445j 0.00206249+0.0074294j 0.0246861-0.0135037j 0.00106086+0.0210341j 0.0271762-0.0329649j 0.0151891+0.0145141j 0.0149394-0.0234198j 0.00609775+0.0210398j -0.0151315-0.0303544j -0.024929-0.0191974j 0.0422964-0.0146992j 0.000339132-0.00608289j 0.000877062-0.034438j 0.0107322-0.000970113j -0.0118654+0.0200053j -0.00482842-0.0129603j -0.00880701+0.000279074j 0.0195261+0.00638321j -0.00391349-0.000711519j 0.000741939-0.0136048j -0.00593405-0.0123965j 0.00221808+0.00666622j 0.0258869-0.00276953j -0.0184835-0.00366075j 0.000672145+0.0137963j -0.0165568-0.0130249j 0.0259661-0.00632297j -0.0158658+0.00731144j -0.0143184-0.0159137j 0.00526865+1.90654e-05j -0.0195831-0.02354j 0.00945615+0.015494j 0.0125873+0.00749279j 0.00217507+0.0167053j -0.013473+0.0284801j -0.00500849+0.0086384j -0.00522689+0.00935408j 0.00995998-0.0195416j 0.00238121+0.00718441j 0.00647584+0.0214602j -0.00563324-0.00847564j 0.0277525+0.00246118j 0.0197028+0.00356579j 0.00845788-0.0053856j -0.0031122+0.0180156j 0.00267905-0.0248587j 0.0169105-0.00800645j -0.0166393+0.00251644j 0.00674463-0.0109755j 0.00370544-0.00959235j -0.00551754-0.00310743j 0.0121026-1.42319e-05j -0.00267485-0.00390407j -0.00397899+0.00604185j 0.0124202-0.00753114j 0.0258572+0.0295344j 0.0219794+0.0141557j -0.00565924-0.00303055j -0.016759+0.0175566j 0.011061-0.000294003j 0.00387992-0.00453696j -0.0207093-0.017886j 0.00774221-0.00775468j 0.0268016-0.0119332j -0.00358199+0.0037257j -0.0113743-0.00598439j -0.0100332-0.0143523j -0.0117974-0.00733358j 0.00377877-0.00366237j 0.014855+0.0028973j -0.000427129-0.0111296j -0.0190469-0.00501843j 0.00211154+0.00263036j 0.0381875+0.0193467j -0.0289807+0.0152259j -0.0135439-0.00272509j -0.00820577+0.0123737j -0.000685612+0.012413j -0.00441533+0.0322035j -0.0152183-0.0159715j 0.0218386+0.000531167j 
