0.0579954+0.0426715j 0.0283945-0.013421j -0.0804247+0.0591987j 0.00876694+0.01943j -0.00247253+0.0167462j -0.0195807+0.0152311j -0.0549051-0.0476285j 0.0228546-0.0402154j 0.115846-0.00524448j 0.0240616-0.0724323j -0.0440345-0.00727034j -0.0126697+0.0268475j 0.0158092+0.0137818j 0.0523276-0.02581j 0.0132726-0.0039346j 0.00991803-0.00545576j -0.023393+0.00349867j -0.0180185-0.0151889j -0.0125577+0.0112948j -0.00532201+0.0157717j 0.0138714+0.00281515j -0.00583835-0.0031969j -0.0110893-0.00554501j -0.0425485-0.0174448j -0.0106797-0.0537711j -0.0172622-0.0100243j 0.0313652-0.0110967j 0.0023717-0.0102324j -0.00663569-0.00889015j -0.0315532+0.0396543j -0.0261266+0.0241955j 0.0358223+0.039198j -0.035711+0.0347536j -0.0405415+0.022882j -0.0144459-0.00792623j -0.0120012+0.00807816j 0.0696382-0.0258347j 0.00640487+0.00208094j -0.00363137+0.0114134j -0.0286092+0.00405054j 0.0181538+0.00567709j 0.0172911-0.0013688j -0.015802+0.019047j -0.00751682+0.0113806j -0.00677187+0.00836481j 0.0435988-0.0111954j -0.0326067-0.0148737j 0.0024833-0.00930917j -0.0247058-0.0383051j -0.0335109-0.0462087j -0.045225-0.0161421j -0.0202855-0.0139479j -0.0110244-0.00861991j 0.0183126-0.0241304j 0.0194771-0.0290841j -0.002304+0.0253045j -0.0341171+0.0195102j -0.0104681+0.0261209j -0.0306223-0.0390471j 0.00362093-0.0157854j 0.0156658-0.0282869j -0.0201694+0.00720009j 0.030489-0.013644j 0.00749747-0.00432131j -0.0095584+0.00388717j 0.0109237+0.0202628j 0.0136155-0.0142326j 0.0315355+0.0128907j -0.0128005+0.0159175j 0.00744045-0.0204626j 0.0268955-0.0121195j -0.00614778+0.018226j 0.0128563+0.0236194j 0.0139866+0.0366036j -0.000128539+0.0135508j -0.0163542-0.044328j -0.000609344-0.020708j 0.0207884-0.0169284j 0.0159737+0.0100765j 0.0315219+0.00368848j -0.00485791-0.00543198j -0.0255706-0.0168559j 0.043501+0.00357429j 0.00421032+0.0105916j -0.0163281+0.00537248j -0.0109308-0.00303913j 0.0296879+0.0050766j -0.0705402-0.00116284j -0.00100569-0.010356j -0.000672303-0.0345305j -0.0254908+0.0112546j 0.0152641+0.00187937j -0.0040725-0.0348805j -0.0136044-0.026222j -0.00190424-0.0105387j 0.0241114-0.0533001j -0.013597-0.00014384j -0.00767266-0.00825874j -0.0459119-0.0246275j 0.0161047+0.00348966j 0.0238204+0.00911936j 0.0147019-0.0173187j -0.0178161+0.0187135j 0.0164428-0.0022569j 0.0161371+0.013161j -0.0221299+0.022283j 0.0110157-0.00973405j 0.0318711+0.00503267j 0.00986963+0.0150298j 0.00722343+0.00171449j -0.0291443+0.00188868j -0.026185-0.000979516j 0.0483889-0.0240965j -0.00719283-0.000633615j 0.0590272+0.00264368j -0.0333734-0.00612467j 0.00105614-0.00171972j -0.0382316-0.00456997j -0.00720529-0.00774175j -0.0146373-0.0154933j 0.00308425+0.0119863j 0.0130854+0.0207551j 0.0731504-0.0536201j 0.0164556+0.106857j -0.00753232-0.0328751j -0.078302+0.00765237j -0.0592199+0.00131308j 0.00803707-0.0192267j 0.0585059-0.0106845j 0.0502508-0.013934j -0.0615805+0.0277706j 0.0581963+0.0162267j 0.00371397+0.0695057j 0.0281366+0.0483895j -0.0149564-0.00416206j 0.0236427-0.00124238j 0.0102073-0.0118127j 0.029141+0.0770437j 0.0485995+0.0534197j -0.0261804-0.0518688j 0.0296492+0.0555982j 0.00819834-0.00883677j 0.0198156-0.0170349j 0.0018779-0.0108126j 0.00669664+0.0312676j -0.0389593-0.0154126j -0.0192886-0.036044j -0.0266071-0.0205421j 0.0549847+0.0723149j -0.0266629-0.073019j 0.0242881-0.146959j -0.0856414-0.0197795j -0.00894408+0.0364179j 0.197819+0.110846j 0.0166506-0.202923j 0.223097+0.100003j -0.0653625-0.141289j 
0.034793-0.00456355j -0.0688668-0.0345531j -0.00371343-0.0150593j -0.0939178+0.0580068j 0.0230909-0.00628734j -0.0486232+0.0346237j 0.0333946-0.0402965j 0.0589041+0.0291984j 0.0471185+0.00678372j 0.0235523-0.0138514j -0.00504549+0.00848805j -0.0415392+0.024942j 0.02217+0.00760251j 0.00244449-0.00532328j -0.0162792-0.0183328j 0.00281518+0.0157479j 0.000588386+0.0205401j -0.000577507-0.0133817j -0.0444411-0.00344984j 0.0149931+0.000603263j -0.0276033+0.011037j 0.0341432-0.00151056j -0.0118106-0.0289685j 0.0418129+0.00654959j -0.0155784+0.0174273j 0.00343186-0.0201822j 0.0129698+0.0222044j -0.0237793+0.012851j -0.0360331+0.00654544j 0.0169386+0.0339671j 0.0235395+0.0339831j 0.0124793-0.00278907j 0.0325257+0.0105136j -0.0250388+0.0268873j 0.00978859-0.0083762j 0.00627621+0.0209807j -0.0301714+0.0212673j -0.0319448+0.00714861j -0.00848451+0.0033608j 0.00156335-0.00915198j -0.0185528+0.0050745j -0.0276274+0.0308291j -0.00821521+0.00360018j -0.0526112-0.0178637j -0.0271332-0.00393177j -0.0188844-0.0200633j -0.0499791+0.00579495j -0.0022006+0.0139677j -0.0151634+0.0218072j 0.0123502+0.0207694j -0.00862334+0.0242278j 0.000332333+0.00870796j -0.00502429-0.0136979j -0.0249159-0.0457655j -0.0213186-0.0427279j -0.000318849+0.0362836j 0.0451895+0.0295892j 0.0242256-0.00714326j -0.0391213+0.0308604j -0.00177911-0.00100187j -0.0269987-0.0406791j 0.00764064+0.00498795j -0.0174927-0.0177359j 0.009226-0.00977778j 0.00424594-0.0105901j 0.00474708-0.0323776j -0.00161077+0.00140412j 0.0245564-0.0351861j 0.00394114-0.00390248j -0.00450754+0.0220543j -0.00117659+0.015657j 0.0260562+0.00231786j 0.0364281+0.0008189j 0.0603891-0.0227413j 0.013998-0.00584956j -0.0661531+0.00397257j -0.00775539-0.0061143j -0.0305824-0.014495j 0.0194075+0.0195886j -0.0308774-0.00473369j 0.00422469-0.0174015j -0.00733968+0.00179908j -0.0121009-0.0231608j 0.00218064-0.0167669j 0.015759+0.0139644j -0.0166416-0.00814143j 0.00538051-0.00417965j 0.0116954+0.0174969j 0.00244504+0.0134236j -0.0345674-0.015445j 0.0106985-0.00826599j -0.010408-0.0040491j 0.0216975-0.0103348j -0.0182224+0.00155636j -0.0243671-0.00780933j -0.00800829-0.0273459j 0.0523489+0.0108135j 0.0181141+0.000641315j -0.00342273+0.0164514j -0.019507-0.0153157j 0.00126191-0.0113087j -0.0164925-0.0134306j 0.017251+0.0280231j -0.0114174+0.00463682j -0.0104326+0.0153616j 0.027114-0.01003j -0.00139109+0.00312273j 0.0139412-0.0252753j 0.0212778-0.0546104j -0.00828876+0.000165802j 0.01323+0.0223282j 0.0251286+0.0226145j -0.0267669-0.0112998j -0.000415829-0.00472644j 0.0270899-0.0105164j 0.0175453+0.0527276j 0.00633734+0.000462437j -0.0411283+0.0187033j 0.0156197+0.00908916j 0.0075299+0.0337048j 0.0347545+0.0290393j 0.0182819-0.0120633j -0.0638128-0.0695681j 0.0936991-0.023194j -0.0162928+0.0340545j -0.00304194+0.0491212j -0.000309435+0.0654528j -0.0439455-0.0292814j -0.00905762-0.064286j -0.0373731-0.042764j 0.0129179+0.0393459j -0.0119294-0.0627618j 0.139115+0.0106677j 0.0705027+0.00966117j -0.00807995-0.00958254j -0.056488-0.0145694j -0.046974-0.027212j 0.0223748-0.0168312j 0.0140652+0.0158903j -0.0524722+0.0636506j 0.00424351-0.0487157j 0.0206954+0.00432118j 0.0115414+0.0201786j 0.00723571+0.0150579j -0.0214821+0.0163082j 0.0541286-0.0296751j -0.0241189-0.0329766j -0.0465531+0.0054109j 0.0422981+0.0863941j -0.0315614+0.0210482j 0.100171+0.0627608j -0.000658037-0.126126j -0.0321739+0.00230041j -0.0408024+0.19509j 0.19735+0.107904j 0.0602209+0.14066j 0.221842+0.112767j 
0.0302867-0.006645j 0.0663474+0.00833539j -0.0155238+0.0753805j 0.0351679-0.0179162j -0.0313057+0.0184836j 0.0357636+0.044313j 0.0303366+0.0877936j 0.0963578-0.0883491j -0.0156836+0.0329621j -0.118651+0.0324268j -0.104066-0.137447j 0.0316416-0.0143792j -0.104887+0.0877408j 0.100196-0.0934656j 0.0536865+0.0187764j 0.0655274-0.140505j -0.173786-0.117102j -0.0303115+0.119569j 0.0811814+0.0248758j 0.040523+0.138214j 0.0622496-0.0676969j 0.0113508+0.0147995j 0.0808718-0.02624j 0.0134221+0.00374295j 0.0109966-0.0458125j 0.0363872+0.0313356j 0.0414722+0.0199473j -0.0205481-0.0216767j 0.0238155+0.0136527j -0.0193527-0.0371104j -0.0469526-0.0508447j -0.0314191+0.00269389j -0.0236207-0.00156467j 0.0772782-0.016786j -0.029485+0.071077j 0.00440089-0.00159798j 0.00569759-0.0281337j -0.032486-0.019716j 0.0199287-0.0150002j -0.0379271+0.0435778j 0.0236387+0.0270911j -0.0558102-0.0554233j 0.0211321+0.013246j 0.0719215-0.0139213j 0.0107196+0.00691261j -0.0137872+0.0537149j 0.0121781+0.0113616j 0.0111767+0.00366895j 0.024463-0.024393j 0.00219235+0.0032355j -0.00874074+0.000955108j -0.0110349+0.0310651j 0.0108759-0.00883798j -0.00637278-0.0169785j 0.0127597-0.000115133j -0.0593391-0.0286865j -0.0412179+0.0127317j 0.010709-0.0412037j 0.0104477-0.0389251j -0.0035097-0.000786595j 0.0278691-0.00390624j 0.0190681-0.0158308j 0.0630005+0.0458762j 0.012271-0.00312537j 0.0156251-0.0039131j 0.00555662+0.0411374j 0.0392713+0.0121994j -0.0195963+0.053513j -0.0415888+0.0115426j -0.0453034-0.030406j 0.0240332+0.0235755j -0.0135887-0.00498691j 0.0121811+0.0158614j -0.0293987-0.00226696j -0.00283737-0.0118517j 0.0568751-0.0607339j -0.0142874-0.0157201j -0.00260962-0.016989j -0.0144141-0.0509922j 0.0165163+0.0204915j -0.00931723+0.00795097j -0.0239493+0.01323j 0.0205708+0.0257891j 0.0363972-0.0187283j 0.0188428-0.0196802j 0.0290901+0.00958901j 0.0346217-0.00373712j 0.00519191+0.0129415j 0.00153107-0.0438944j -0.0146077-0.0431722j -0.000155861-0.00313584j -0.000591115+0.0197412j -0.00388052+0.0529187j -0.00354811-0.0104039j -0.00275685-0.00935605j -0.0682304+0.0360388j 0.0103606+0.0379389j 0.0125481-0.0133908j 0.00740043+0.00377947j -0.0128865+0.00101976j 0.00897461-0.0238884j -0.006994-0.0193115j 0.025651+0.0451162j 0.0224865-0.00514848j 0.0311739+0.00121423j 0.00993204-0.00596507j 0.00998938-0.0178785j -0.0178319+0.023208j -0.0421507-0.0122794j 0.0128363+0.00316111j 0.0113625-0.00472005j 0.00837278+0.0219886j -0.00105404+0.0070164j 0.0468052+0.0235955j 0.00801401-0.0189837j 0.00135836-0.00934375j -0.029234+0.00214576j 0.083876+0.00919481j -0.0137902+0.0403622j -0.0110772-0.0169556j -0.0529107+0.0771879j -0.034331+0.0277996j 0.0203533-0.024306j 0.0516678+0.0388204j 0.0287198+0.000348324j -0.0457191-0.0124362j 0.00443492+0.0187699j -0.0353553-0.049042j -0.0418942-0.0813714j -0.014791-0.00423962j -0.00259539+0.00572884j 0.0200871-0.0275019j 0.0586875+0.0144792j 0.0109239-0.0166238j 0.00378623-0.0134896j -0.00803324-0.0217443j 0.0232306+0.0102904j -0.0251684+0.0087533j -0.050919-0.0673455j -0.0180509+0.0636747j 0.0278883+0.0329655j 0.0701956+0.0171803j -0.0371004+0.0115692j -0.0332713-0.0221806j 0.0413293-0.00273887j -0.0551059+0.00611227j 0.00994261-0.014062j 0.130257+0.0869806j -0.151789+0.0142242j -0.0311841+0.185642j 0.0558986-0.0652197j -0.10079+0.00793629j 0.0762483+0.0976936j 0.00105303-0.00293114j 0.0254887-0.0280763j 0.0440436+0.0599053j -0.012775+0.00622114j 
-0.0055996-0.0154703j 0.0223016-0.0129959j 0.0191955+0.0685969j 0.00814833-0.0482024j 0.0420503+0.0851921j 0.0127662-0.0548553j -0.019099+0.126012j -0.159477+0.046668j -0.0857601-0.00868826j 0.0866455+0.307703j -0.0745987+0.0187832j 0.0222824-0.0984402j -0.12908-0.215475j -0.00717087+0.193227j -0.0964262+0.223403j 0.161669-0.0267091j 0.17131-0.0596535j 0.111694+0.0745699j 0.0235182+0.157087j 0.119863-0.319483j -0.0311372-0.0362363j 0.0564382+0.107192j 0.00593281-0.0585647j 0.030471-0.142302j 0.0176445+0.156919j -0.0417716-0.0686553j -0.063342-0.0723772j -0.0406938+0.0285835j 0.0128517-0.0125874j -0.0570203-0.0139972j -0.00300734-0.0557698j -0.0406123-0.0367177j 0.00474729-0.0473872j -0.0230188-0.00896608j -0.0140408-0.00351358j 0.0512155-0.026319j -0.0554556+0.00575782j 0.000397252+0.0500556j 0.0248685-0.00697459j 0.0217756+0.0368594j -0.012994-5.22436e-05j -0.00400913-0.0514807j 0.0141939-0.038131j 0.00157744+0.0209861j 0.017548+0.00991632j 0.0403519+0.0132979j 0.000775283+0.0155716j 0.0133846+0.0399409j -0.0136905+0.0269768j -0.00385626+0.0689551j 0.00926439-0.0260126j -0.0162339-0.0245794j 0.0341223+0.00589478j -0.00896543+0.0450903j 0.0173689+0.00460952j 0.0226134+0.00104329j 0.000611181+0.0225303j -0.000116681+0.0166191j -0.0111323+0.0285902j -0.00125296+0.0523301j -0.0275837-0.0131196j 0.00274146-0.000258916j 0.00148061+0.00647127j -0.00361066+0.0135793j -0.0211724-0.0081985j 0.0258548-0.0263421j -0.00137941+0.00429057j -0.022789+0.0449919j -0.0043392-0.00423115j -0.00873465+0.0158881j -0.0257524-0.0237443j -0.0108447-0.0154467j 0.0151886+0.0101021j -0.0315581-0.0353092j -0.0470479+0.00328772j -0.000290296-0.0105028j 0.0185433+0.00932057j 0.00271548-0.0134472j -0.00379049+0.0112704j 0.0101053+0.00326318j 0.00154917-0.0256789j 0.00619699+0.0124872j -0.0111401+0.016068j 0.0340206+0.0304586j -0.0529138+0.0133093j -0.0212057-0.00988744j -0.00849465-0.051878j 0.000432208-0.0148241j -0.0315342-0.00779523j -0.0150445-0.00747843j 0.0110614+0.0120137j -0.0165781-0.034779j 0.0401842+0.0123183j -0.0285254-0.00177802j 0.00389987-0.00147252j 0.0246337+0.00569244j -0.000141178+0.00517595j -0.011481+0.0390616j -0.00648362-0.000857828j 0.0228683-0.0339005j 0.0246629+0.0172432j 0.0180733+0.000489732j 0.00182976-0.0287105j -0.000631356+0.00787458j 0.00701851-0.00396055j -0.0251947-0.0130633j 0.00372302+0.00870964j 0.0153544+0.00103466j -0.0059534+0.00335752j 0.0186182+0.00121184j 0.00475666-0.00572901j -0.00155427+0.0380053j -0.0241935-0.00266297j -0.0535321+0.0233225j 0.0219166+0.0109097j 0.00313859-0.00461456j -0.000853285-0.0194347j -0.00242902+0.0152981j -0.0192349-0.000535146j 0.0319353+0.0158165j -0.0357461-0.0238856j -0.00222815-0.00997512j 0.0517151+0.000607667j -0.00580213-0.0105554j -0.0196204+0.0131292j 0.00873168+0.0384758j 0.00105357+0.0147077j 0.000543359+0.0413236j 0.00793574-0.0458218j -0.0229619-0.00931581j 0.0315942-0.0219826j -0.0223574-0.0316501j 0.0480013+0.0150667j -0.00514019-0.0325396j -0.0377244+0.00670217j -0.0426824-0.0199821j -0.0158896-0.00498156j 0.0539336+0.033164j 0.00109514+0.0137179j -0.0275944+0.0407692j 0.0350035-0.00963382j -0.0159859+0.0801991j -0.00748446+0.0350775j -0.0623806+0.0221085j -0.0262235-0.0466379j 0.0261429+0.0158778j -0.0807818-0.0126693j 0.00259851-0.12j -0.0531086-0.0094901j 0.0542389+0.0758302j -0.0241273-0.0335624j 0.0734013+0.0843103j 0.076864+0.00162743j 0.0390437+0.0384403j 0.039899+0.0309679j 0.0334083+0.0282522j 0.00392106-0.00724294j 
-0.0278364-0.00190685j -0.0307404+0.000907513j -0.00584505-0.0238874j -0.002331-0.0112159j 0.0191698+0.0307513j 0.0411461-0.0130849j 0.0564076-0.110233j -0.0630105-0.115259j -0.00376351-0.0518581j -0.0706184+0.0428213j -0.167492-0.0679694j 0.0837791+0.107317j -0.237567-0.0094707j 0.144603+0.0190357j -0.0719058-0.333312j 0.257271-0.349591j -0.0501459-0.295886j 0.0514225+0.0230688j 0.16817-0.0242904j 0.191075+0.20211j -0.0185413-0.155263j 0.0272143+0.0330585j 0.131487-0.003033j 0.0146992-0.0218745j 0.0490953+0.00683333j -0.00621741+0.0214133j 0.0337538-0.0842144j 0.0917606-0.0929675j 0.0385313-0.00234357j 0.0161178+0.0283735j 0.00523606-0.0339604j -0.0461824+0.0568533j -0.0398743+0.0177419j 0.0132143-0.00935059j 0.0595657+9.20749e-05j -0.0347456+0.0313041j 0.0019035-0.0382438j 0.0195876+0.029278j -0.00107111+0.0199054j 0.00536159+0.0459164j 0.0107995-0.00387043j 0.00741248+0.0610017j 0.0294245+0.0199678j 0.00309944-0.0239134j 0.00454135+0.0248958j 0.00284022-0.0237351j -0.00708627-0.0165546j -0.0103588-0.0215322j 0.031658-0.0203975j -0.0097363-0.00130342j 0.0162077-0.0383212j -0.0749652-0.0160392j -0.0459276+0.0128646j -0.0253038+0.0188959j -0.0300025+0.0164604j 0.00300786-0.0255716j 0.0245056-0.0419225j 0.000370987+0.00142653j -0.00206409+0.0178348j 0.0163865+0.0226338j -0.0194431+0.000964149j -0.000759861+0.00209555j 0.0122561-0.0132171j 0.00421785+0.00644733j -0.0314995-0.0183629j -0.0268431-0.0243001j -0.0254293-0.0059175j -0.00519183-0.00518541j 0.046791-0.0356974j 0.0549458-0.00949558j -0.0216634-0.0215439j 0.0296759-0.00212993j 0.00627954-0.0491595j -0.022616-0.0240122j 0.000542595-0.00824983j -6.01882e-05+0.0217915j 0.0251736+0.0275516j 0.0155234+0.0180969j -0.0314339+0.0323992j -0.0192889-0.0254638j -0.00924601+0.0020429j -0.00709608-0.0278541j -0.0190255-0.0368865j -0.0470927+0.0115512j -0.0209473-0.0138408j 0.0264462+0.00854407j 0.0181178-0.0283236j -0.00706693+0.00961706j -0.00368458+0.0090665j 0.00241551+0.0151579j 0.0232683-0.0479885j -0.0142472+0.039279j 0.0120166-0.0269807j 0.0248166+0.0226348j 0.0160083-0.00351616j -0.0151888-0.0209109j 0.0125914-0.0149875j -0.020406+0.0309449j 0.0073647-0.00499787j 0.0361781-0.0141481j 0.0170393-0.0145716j -0.0238861-0.0206056j 0.00657281+0.0072393j 0.00154334-0.0111866j -0.0112952+0.0123519j -0.0191988+0.0184252j -0.0053983+0.00487728j 0.0200904+0.0151137j 0.00380606-0.000186918j 0.00184364-0.00234233j -0.0311321-0.0164245j -0.00922117+0.0139353j -0.0425721-0.00637235j -0.0184078+0.0034565j -0.0109254-0.00106164j -0.0124666+0.00279026j -0.0219849+0.0194581j -0.00825339+0.00108765j 0.0356044+0.00212473j -0.0200664-0.00893038j 0.00513621-0.000906318j -0.0108807-0.00449542j -0.00393077+0.0409315j -0.00723657+0.00382143j -0.0151201+0.0154927j 0.0122457-0.020702j 0.0173389-0.0177085j 0.029477+0.0171901j 0.0184313+0.0440337j -0.0267372+0.0131161j -0.0110124-0.0103752j 0.0268936+0.0320357j -0.00733703-0.000687441j -0.032412-0.000145202j -0.0137474-0.00777804j -0.00408287-0.0140876j -0.0352907-0.0202224j 0.0308582+0.0087947j 0.0273434-0.0319765j 0.00613871-0.0228888j -0.060973+0.000756583j -0.0373681-0.0467539j -0.00325355+0.0189442j 0.0131449-0.00448984j 0.017191-0.0245491j 0.0287702+0.0530057j 0.0118799-0.0641738j 0.0117833-0.0502261j 0.11236+0.0302437j 0.0812149-0.0893908j -0.0132087-0.00963019j 0.00314077-0.00356424j 0.0251562-0.00659229j -0.00727826-0.026663j -0.0139357+0.0381469j -0.0356615-0.024194j 0.0160743-0.00186449j 
0.0147589+0.0096193j 0.0256175-0.00205141j 0.0249704+0.00190314j 0.0013103+0.0047104j 0.0112949-0.0526611j -0.0253603-0.0206395j -0.0830234-0.101413j -0.133869+0.0583256j -0.061735-0.0319998j 0.161015-0.147612j 0.0177306+0.199476j -0.0256918+0.0859483j -0.0218116-0.216199j -0.12588+0.191951j -0.153714-0.512523j 0.0593948-0.0900683j 0.303939+0.000574687j 0.152462-0.232241j -0.0711379-0.29283j 0.0255129+0.0157133j -0.0693391+0.0675318j 0.107865-0.0749547j -0.0995339+0.0409785j -0.0489921+0.0190532j 0.0171028-0.121381j -0.0624416+0.0348759j -0.0381761-0.106064j -0.00540342-0.00697167j -0.016981+0.00311921j -0.00377901+0.00416272j -0.0100178-0.0236801j -0.0304834-0.0366j -0.000443907-0.0210307j -0.0478187-0.0166971j -0.0183694+0.0150492j 0.00242254-0.000673802j 0.00747644+0.00428512j -0.0137581+0.000980385j 0.0167504-0.00508085j 0.0110309-0.0527284j -0.00290841-0.0313375j 0.0194253+0.013666j -0.0245976-0.0255776j 0.00948909-0.0433945j 0.0315653-0.023758j -0.00208178+0.00721125j 0.0208545+0.00319814j -0.0134753+0.012547j -0.0051891-0.0506796j -0.0106181+0.0188876j -0.0166638+0.0161716j 0.02957+0.00440037j -0.00041611+0.0141625j 0.0268003-0.0370635j 0.0188886+0.0326986j 0.00341351+0.0146791j 0.00563866+0.0295971j 0.0258453+0.00133124j -0.0179929-0.00185042j -0.00679546-0.0231795j 0.0328545-0.0340706j -0.00334266-0.0259016j 0.00104278+0.00827352j -0.00943734+0.00904452j 0.0155068+0.00140704j 0.0210812+0.0209806j 0.0400633-0.00121225j -0.00626351+0.0165304j -0.00727938-0.00355845j -0.0104032+0.00610151j -0.0123523+0.0173214j -0.0285506+0.0104514j 0.0105417+0.014644j -0.0133866+0.0461747j -0.0027537-0.0139334j -0.0155843-0.0166931j 0.011713-0.0203079j -0.0128202-0.0113185j 0.0157356-0.0277112j 0.00989669+0.00251563j -0.00204144-0.00584402j -0.00501611+0.00947165j 0.00480558+0.0243494j 0.0362084-0.00315112j -0.0139578-0.011504j -0.0222593-0.0109551j -0.0151199+0.00264969j 0.00478916+0.00458193j 0.0131564+0.00370923j -0.0156856-0.0266775j -0.0209088-0.0256279j 0.00224409-0.0141909j -0.00141039+0.0283665j -0.0160905-0.00427405j -0.00439847+0.00543321j -0.00242284-0.00369167j -0.000591258-0.000979207j -0.00603399+0.0110282j -0.00560434+0.0104074j -0.0105634+0.0287113j -0.00377364-0.00587886j 0.00942408+0.00779642j -0.00702476+0.00410672j 0.0220577-0.0199737j 0.00193082+0.00621021j 0.0263869-0.0164812j 0.0168371-0.0124857j -0.0220134+0.00444552j -0.0240345-0.00323302j 0.00682309+0.00287261j 0.00596032+0.0130187j 0.0139343-0.0152195j 0.00971797+0.00115871j 0.00539654-0.00222334j 0.0035857-0.00309456j 0.0224541+0.0060086j -0.00587232+0.00476997j 0.0348341-0.0126651j -0.0177645-0.0155086j 0.00292255-0.0149706j -0.0338326-0.00357684j 0.0115584+0.0188952j 0.00315951-0.0363721j -0.00764365+0.0173379j 0.00811083+0.024286j -0.00232542+0.000396171j -0.0217329+0.016221j -0.0340489-0.000313997j -0.025664-0.0315226j 0.00217605+0.00282245j 0.00670674+0.00891344j -0.00231812-0.0302014j 0.0142376+0.00920149j 0.0139015+0.0173136j -0.00337449+0.000741501j -0.00441919+0.000392274j 0.043323+0.0192014j -0.0153424-0.0147473j -0.0273375+0.0123677j -0.0176003+0.0369213j 0.0308572+0.0336861j 0.00452909+0.0288438j 0.00657864+0.0008724j -0.0248835+0.00455224j -0.00550374+0.0150067j -0.0142732-0.0219582j -0.00938459+0.0239403j 0.0139858+0.0266367j -0.0800969-0.01172j -0.0491767+0.0624701j 0.0105994-0.0132036j -0.0111772+0.00705437j 0.00927253+0.0244913j 0.00566262+0.0155521j 0.0105382-0.0257606j 0.0262069+0.0237914j -0.0126958-0.00277407j 
