0.0280793-0.245586j -0.0626289-0.10576j -0.0094368-0.230685j -0.0191814+0.126507j 0.0131059-0.0549678j -0.0214313+0.214744j 0.00273471+0.0411637j 0.0122275+0.035631j -0.000136574+0.0202394j 0.0026248+0.0948154j 0.0118475-0.104907j 0.0214767+0.286256j -0.0417959-0.28677j -0.396676+0.0230691j -0.0612285+0.107115j 0.0145672+0.224518j 0.0426914+0.0146869j 0.0696783-0.0554342j -0.058968-0.0395131j -0.0442685-0.182884j -0.0514871+0.0306787j 0.00833968-0.0043573j -0.042028+0.0469351j -0.0681297+0.0198384j -0.112206+0.025638j 0.0209279+0.0645039j 0.133555+0.0574602j -0.098312-0.000277235j -0.0669264+0.112649j 0.0353523-0.0486274j 0.0178419-0.0819987j 0.0782045-0.00353906j -0.0482779-0.0326402j -0.0247563+0.0169464j -0.0043404+0.0337764j 0.0148746-0.0129359j 0.00258337+0.0100883j 0.00419628+0.052242j 0.0133967+0.0181025j 0.0123505-0.0147763j -0.00259323-0.00957445j -0.00890637+0.00301093j -0.00654179-0.0174762j 0.016083+0.00946369j -0.0184075-0.0533301j -0.00851009-0.0508822j 0.0197301+0.00208259j -0.00523254-0.0188591j -0.00206059-0.0195175j 0.0068508+0.00400182j 0.0210678-0.00945776j 0.0745838-0.0277855j 0.0128992-0.0207791j 0.0239746+0.0103571j 0.00299995-0.0350601j 0.00730145-0.036118j 0.00572123-0.0395853j 0.00586235-0.00499003j -0.00234714-0.0466413j 0.00811524+0.0347016j -0.0137164+0.0200238j 0.00361689+0.0106435j -0.0101768+0.0181614j 0.00696646-0.00627563j -0.0098045-0.0094863j -0.00642471+0.00287987j -0.0129272-0.00689169j -0.00203739-0.0199984j 0.0145098-0.0233087j 0.00545663-0.0190158j -0.0213091-0.015309j 0.00364979+0.00351544j -0.00162789-0.006404j -0.0151533-0.0329367j -0.019883+0.00106561j 0.0201455-0.00367659j 0.00471578-0.0358801j 0.0170967+0.022182j 0.00554545-0.00391535j -0.00339561+0.0254519j -0.0167609-0.0235481j -0.00599437-0.0484085j -0.0263472+0.0226746j 0.0155962+0.0378016j 0.00743642-0.000462955j 0.00493039+0.00246305j 0.00689847+0.00963603j 0.0157172+0.0135614j -0.0115187-0.0238024j 0.00254023-0.000242394j -0.00649151+0.00622218j -0.0230839+0.00721086j 0.0187387+0.00205168j -0.0188681-0.0311703j -0.00328217-0.00444267j -0.0406613-0.00460101j -0.0494567-0.00978994j 0.00393859-0.0272149j -0.00294969-0.0120941j 0.0153441+0.0138302j -0.0117744-0.0170537j -0.00556934-0.000510202j -0.0120615-0.00577846j -0.0131379+0.00459168j 0.0262779+0.00201894j 0.0156055-0.00127255j -0.000888903+0.00497394j -0.00580828+0.0102692j 0.0361748+0.0133346j 0.00957013+0.00425765j -0.0088145-0.0264625j -0.0075535-0.00350719j 0.00730868-0.00318934j -0.00821873+0.0179529j -0.000340939-0.0215992j -0.00575115+0.0398882j 0.0275303-0.00234653j 0.0398987+0.00368392j 0.0130369-0.0468854j 0.0207994+0.00267474j 0.00699972-0.0106801j -0.000947619+0.0117196j 0.00758769-0.000657436j -0.0105987-0.014142j 0.00257777-0.000721829j -0.014483+0.00907669j 0.0171214+0.0408389j -0.0337219+0.041692j 0.0111547-0.0268741j 0.00111333+0.0168933j 0.0130588-0.0174426j 0.00818974+0.0201207j 0.0120327-0.00355373j -0.00333042+0.0554025j 0.00689347+0.0393332j 0.00520816+0.0878121j -0.00549137-0.0230024j -0.0146972+0.0141547j -0.0073266-0.0296614j -0.0277779-0.0157822j -0.0115689-0.0278531j 0.0201766-0.00503688j -0.0108938-0.0234091j -0.00170195-0.00935922j 0.00114895-0.00885468j -0.0117641+0.00611984j -0.00110437-0.000874018j 0.00210564+0.00611866j -0.00409597+0.0140201j 0.00257179+0.0139708j -0.00576756+0.0206741j 0.00328222-0.00599297j -0.023549-0.0124161j 0.0122115+0.0215135j 0.00287112-0.0139107j -0.0195008+0.00674747j -0.00191687+0.00092723j -0.000375245-0.0152804j 0.00258306-0.00124258j -0.00071067-0.0128113j 0.0020443+0.0122155j -0.0033618-0.0103779j -0.013152-0.00502366j 0.026202+0.00341658j 0.0201002-0.0659681j 0.0103894+0.00998333j -0.0258224+0.040945j -0.0186099+0.0661688j -0.00912672+0.00117701j 0.0133131-0.0277737j -0.0197338-0.0629935j 0.100037-0.019827j 0.0600168-0.00835177j -0.0313027-0.0193746j -0.0370612-0.0764341j -0.00944681+0.0297492j 0.00358171-6.33949e-05j -0.00313631+0.047445j 0.00576214+0.0246463j 0.00104883+0.0215271j -0.0159738-0.00323552j -0.0119036+0.0171526j -0.013576+0.00976951j -0.0854453-0.00126327j -0.0693654-0.0015032j -0.0335493+0.0264503j -0.00299675+0.0418209j 0.109497+0.0323587j 0.0428675-0.0042866j 
0.0135864-0.0804548j 0.0362326-0.165484j -0.0158466-0.165028j -0.000386935-0.09904j 0.01428-0.0234809j -0.0108229+0.0366198j 0.000142975-0.0748211j 0.00242277-0.0351658j 0.00148705+0.0283064j 0.00413426-0.542004j -0.0117885-0.515165j 0.0064439+0.172107j 0.0243873+0.152308j 0.162831+0.00539461j 0.0256478-0.0445605j -0.0272662-0.0367163j 0.0255576-0.0495934j -0.110176-0.00898116j -0.031069+0.0421159j -0.0484738+0.0303865j -0.0190781-0.0223622j 0.0315362+0.0300348j -0.0615323-0.0289235j -0.0143141+0.00137847j -0.0876066+0.00620494j -0.0258191-0.0229603j 0.110781-0.0175j 0.218523-0.0197046j 0.0256623-0.0354975j 0.0362758+0.0448913j 0.0445324-0.0150211j 0.0405711-0.0341994j 0.0011956-0.0376951j -0.0288959-0.00320332j 0.00565689-0.0167786j -0.0267939-0.0465997j 0.00969285+0.0526657j -0.0246286-0.0145525j 0.00953092-0.00557243j -0.017572+0.0175379j -0.010291-0.00050695j 0.004895+0.0218519j 0.0136697+0.0193348j -0.0193105-0.0422789j 0.0382318+0.000995297j 0.0016613-0.0130729j 0.00433094-0.0126066j -0.000168558-0.0212871j -0.00230213+0.0124329j -0.000476671+0.0156305j 0.0400878-0.0170728j 0.0232613+0.0275842j -0.0171943+0.0309023j -0.0209314+0.0278307j 0.00749161-0.0292802j -0.000230525+0.0155789j 0.0320919-0.00555659j -0.00393113-0.00206318j 0.0136321-0.00736929j 0.00928388+0.00516892j -0.0049411-0.0153656j 0.0108546-0.022593j 0.00118264-0.0127614j 0.0164967-0.00401181j -0.00298133-0.00459481j 0.00334084+0.0115783j 0.0151536+0.00136844j 0.00817952-0.00374949j -0.0122614+0.00436129j -0.00779148-0.00126374j 0.00254506-0.00797986j 0.00713997+0.000741841j 0.0182097-0.00136652j 0.0208785-0.0108403j 0.0083183+0.00973507j -0.00945012+0.00628367j 0.00960214+0.0189533j 0.0088232+0.00473597j 0.011838+0.0121491j -0.017832+0.00952896j -0.0293547-0.0459963j 0.0083617-0.0273485j -0.0341216-0.0527814j -0.024303+0.0267059j -0.0134271+0.0143223j -0.00816265-0.00738259j 0.00702958+0.0186864j 0.0107329+0.0279545j -0.00833209-0.00553627j -0.00607351+0.0303237j -0.0175724-0.0023749j 0.000512623-0.00178215j 0.0116706-0.014961j -0.00418026-0.0268866j 0.0124233-0.00429185j -0.0169952-0.0191051j -0.0092667+0.0261299j 0.0113546+0.0294513j -0.000262482+0.0146383j -7.81262e-05+0.0116273j 0.0148812+0.0141812j 0.0222531+0.0117951j 0.0102105-0.0012187j 0.0149406+0.0189787j -0.00253931-0.00615818j 0.000852371+0.0213779j 0.0170225-0.0267725j -0.0144135-0.022962j -0.00395936+0.0343457j -0.0123112-0.00962393j 0.0018335-0.0144157j 0.015179+0.0160008j -0.00725119-0.000798844j 0.00992456-0.00106803j -0.00183009+0.00830007j 0.00903533-0.00255663j 0.00555605+0.012218j 0.00407533-0.00256987j 0.000387237+0.00501982j 0.00991306-0.0228107j 0.0072678+0.00269719j 0.0125015+0.0135834j -0.00266685+0.00525537j 0.0511732+0.0373084j 0.0046013+0.0200553j 0.0115189-0.00455569j 0.00410827+0.0144808j -0.00539298+0.0131187j -0.0186564-0.00328148j 0.00362195+0.00321061j 0.00976707+0.000935228j -0.025766-0.0383596j 0.00846508+0.00340002j 0.00162454-0.0286146j -0.00111477-0.0285765j 0.00383691+0.0406032j 0.0237439-0.0122359j -0.0209531+0.0204823j 0.00123797+0.0164554j 0.00690191-0.027106j -0.00287326-0.0036294j 0.0104677+0.0051208j 0.00159963-0.0130912j -0.0105046-0.0119316j 0.00646628+0.0049559j -0.00311725-0.00217863j -0.00357918-0.0153023j -0.00519657+0.000350874j -0.0119792+0.0103717j 0.0129672+0.0166405j 0.00276999-0.00312928j 0.00517278+0.00530404j -0.00079302-0.00558854j -0.00324956-0.0235115j 0.014115+0.00875841j -0.00913291+0.0094872j -0.00765689+0.00408091j -0.0196066-0.0123171j 0.0247249+0.0207123j 0.00344123+0.00662137j 0.00895102-0.00243244j -0.00300606-0.00835216j 0.0151328+0.028041j -0.0332116-0.0346126j 0.00293723+0.0286937j -0.00711875-0.000597934j 0.0458336+0.011124j 0.0391107-0.0237283j -0.0042578+0.0275178j 0.0399212-0.0618766j -0.00200443-0.0754766j 0.0506292+0.00337861j 0.00221577-0.0492041j -0.0257024-0.00602932j 0.0505756-0.0121836j 0.043128+0.000482868j -0.00258667-0.00335856j -0.0345296+0.0155455j -0.0331841+0.0116942j -0.0284661+0.0076606j 0.0192814-0.0114012j -0.00425158-0.0068532j -0.016424+0.00132367j -0.0300619-0.0642469j 0.0172938-0.0309256j -0.0154465-0.00697641j -0.0758047+0.00493133j -0.00925671+0.0156613j 0.0889115+0.0246681j 
-0.00247185-0.148028j 0.0274511+0.0364391j -0.0108067-0.142369j -0.00354027+0.0509774j 0.00913028-0.234373j -0.00705211-0.182058j -0.00178576-0.191189j -0.000956811-0.569418j 0.00207418-0.421067j 0.00559919+0.34641j -0.00298397-0.0220099j -0.00725387+0.274616j 0.01954+0.114471j 0.193368-0.014612j 0.0317586+0.0017563j -0.0273972-0.0774364j 0.0612135-0.0538804j -0.0687658-0.0250611j -0.00413784-0.0920053j -0.0215337-0.0206385j 0.0159713+0.0317747j -0.0420644+0.0489419j -0.0882984+0.0111108j 0.0531441+0.0010463j 0.0133854+0.0477403j 0.0828913-0.0467856j 0.00259834+0.01334j -0.0359072-0.0240666j -0.0367447-0.0604162j 0.0235545+0.0482866j -0.00306709+0.0275117j 0.0258777-0.0297036j -0.010886-0.0110021j -0.0130171-0.00498864j -0.00724419-0.00827745j -0.000158416-0.0118752j -0.011365+0.0215816j -0.0176232-0.0304124j -0.000673594-0.0159231j 0.0120294+0.0193176j -0.0069688-0.00363605j -0.0021363+0.0202852j -0.0162937+0.0177657j 0.0145469-0.0369101j -0.023042+0.00488976j -0.0186018+0.00693699j 0.00313936+0.00422895j 0.0117989+0.0177509j -0.022331+0.00693422j 0.0128918+0.0132363j 0.00712298-0.0163039j -0.00433619-0.0187228j 0.0198353+0.0163482j 0.0109068-0.00925834j -0.00566721-0.00353819j 0.00134387+0.012887j -0.00571811-0.00482902j -0.0103544+0.00535998j -0.00443703-0.00638314j 0.000935785-0.0158341j 0.0164096+0.00794352j 0.0105423-0.0134782j 0.01006+0.00710045j 0.00686736+0.00195415j 0.00306739+0.00603123j 0.00844077-0.00437648j 0.00575312-0.0075214j 0.0117993-0.0105729j -0.0171814-0.010949j -0.0058664+0.00440662j 0.00307849-0.0205483j 0.00622737+0.00108288j 0.0188353+0.00811339j 0.00154497+0.00584632j -0.0101485+0.0145408j -0.0194609+0.00460657j 0.000276737+0.00250904j 0.0225976+0.016541j 0.0248551+0.012456j -0.00533412-8.17218e-05j -0.0053132+0.000651173j -0.00561887-0.00359038j -0.0121452-0.0068991j -0.0212381+0.0120298j -0.00602459-0.00190361j -0.0137751-0.00414853j -0.00407173-0.0044813j 0.00533332+0.00575174j -0.000802292-0.00911117j -0.00802634-0.0123522j -0.00357043+0.016453j 0.00363729-0.0098886j -0.00619436-0.00236005j -0.00787812+0.000728577j 0.0172421+0.00676716j 0.000464846+0.00246285j -0.00969695-0.00923159j -0.00171226+0.00788628j 0.0130394+0.0119912j -0.00285192+0.00117795j 0.00847258-0.00465752j 0.0108793+0.0122406j -0.00406817-0.011869j 0.00147975-0.00462158j -0.00351362+0.0288221j -0.00151035-0.0117541j 0.031198+0.00251699j -0.0111135-0.00740243j 0.00262776-0.01288j -0.00515627+0.00178226j -0.0135916+0.00758739j -0.00535065-0.00988527j -0.000518356-0.00369578j -0.0039999+0.00928329j 0.0105721+0.00258186j 0.00391705-0.011931j 0.00722001-0.0175104j -0.0130634-0.00541972j 0.00203516+0.00246877j -0.0233987+0.00294414j 0.00518956-0.00379282j 0.0196814+0.00239313j -0.0114395-0.00627962j 0.0193486+0.0121041j 0.00581885+0.0149865j -0.00307159-0.00360501j -0.0136942-0.00665365j -0.00556086+0.00823734j -0.0028287-0.00760916j 0.00819925+0.00985337j 0.00494433+0.00166254j 0.00896541+0.00124891j -0.00484308-6.93507e-06j 0.00235765+0.00998569j -0.00305636+0.00796466j 0.0025084+0.00776089j 0.00937733-0.00531032j -0.00288772-0.00311744j 0.00249161-0.00398702j -0.0041578+0.00506111j 0.00207088-0.00246455j -0.00362871+0.0125252j -0.012006+0.00710678j -0.00179787+0.00191046j 0.00335312+0.000664907j -0.0065841+0.00821282j -0.00148581-0.00653353j -0.00401268-0.00518682j -0.00392594-0.0126333j -0.00169172-0.00100083j -0.00684192-0.0047297j -0.0136312-0.0010939j 0.0134084+0.00819734j -0.000420574+0.0206103j -0.00975147-0.00022833j 0.0200168+0.00300834j -0.0023274+0.00770462j -0.0026329-0.00155985j -0.00258428+0.00281729j -0.000838914-0.00372303j -0.0103056-0.0045135j 0.0102429-0.00328991j -0.00184509+0.00472912j 0.00291159+0.00218283j -0.00691378-0.0165708j 0.000598348+0.00778619j 0.000918362+0.00284891j -0.0030238+0.0142539j -0.00575694+0.00156562j -0.0162518-0.0121788j 0.0184655+0.00453169j 0.0105647-0.00563632j 0.0059018+0.00286184j -0.0170373-0.00717132j -0.000419552-0.00928435j -0.00178848+0.0108693j 0.000212128+0.000261397j 0.0073611+0.0113539j 0.00839484+0.00735217j 0.00592706+0.00244325j -0.00461515-0.00241634j -0.00123352+0.00239787j 0.0014098+0.00330921j -0.0174291+0.00400825j 0.00585957+0.000648872j 0.000596947+0.00882144j 0.0001711+0.00536173j 0.018297+0.00581547j 0.00247279-0.0048578j 
-0.0216959-0.0602963j 0.0346762-0.0678044j 0.00238301-0.100499j -0.00201977+0.0215624j 0.00283212-0.13278j -0.00155208+0.392068j 0.00504734+0.192061j 0.000765149+0.362706j -0.00741975+0.224798j 0.00209209+0.481522j -0.0065894-0.081743j -0.00917944+0.264792j 0.0280728+0.296983j 0.25932-0.0503329j 0.0428858+0.043864j -0.0290996-0.21312j 0.0388897-0.0173161j -0.0655314-0.0207037j -0.0113942+0.112729j -0.00280461+0.00784458j -0.0421869-0.0408155j -0.0315148+0.0304963j 0.0169988-0.034959j 0.00170715-0.00521439j -0.00515366-0.00108442j 0.011098-0.0512878j 0.00871535-0.0319856j 0.0140691-0.000926186j -0.00665972-0.0698311j 0.00173357+0.06664j 0.000631648+0.00750194j 0.0135649-0.0290633j -0.0135714-0.0297091j 0.00328136+0.0453925j 0.0224607+0.0149856j 0.00157811+0.0150941j 0.00983383+0.024818j -0.0195698-0.0160635j 0.00166682+0.000801062j -0.00932126-0.0116257j 0.00160772+0.0156243j -0.00340394-0.000412443j -0.00700717-0.0178644j 0.00039775+0.00432479j -0.00560208+0.0250833j -0.00632832+0.0418296j -0.00324322+0.00122865j 0.00293885-0.00289591j -0.00816908-0.0105332j 0.0112329-0.0484673j 0.00219179-0.00834721j -0.015556+0.00320691j -0.00608508+0.0483437j -0.00654018+0.000785515j -0.00754864-0.00602988j 0.00446909+0.0121442j 0.013155+0.0033554j 0.0115412-0.00108607j 0.00842199+0.00993363j 0.000902664-0.0189015j 0.016807-0.0215963j 0.00821646+0.00339693j -0.022729-0.00889787j -0.00428353+0.0201558j 0.0104305+0.0274192j -0.0204359+0.0110739j 0.00380564-0.00398919j -0.0330576+0.000791577j 0.0112465-0.00189506j 0.00685804+0.004144j 0.0084524-0.0178281j -0.0103668+0.00118632j -0.0076922-0.00304632j 0.00781312+0.00627968j 0.000568468+0.00366092j 0.0479272-0.00328345j -0.0145318+0.00478037j -0.00106646-0.0103294j -0.0194529+0.00334305j -0.0154621+0.00595156j 0.00565398-0.0094348j -0.00796948+0.0051541j -0.0105708-0.0115852j 0.0337346+0.00276716j 0.00414941+0.00434492j -0.00367954-0.00561392j -0.00516145+6.85314e-05j -0.00615569-0.00292416j 0.00223984-0.00241503j -0.00447257-0.00127568j -0.00775019+0.00135991j 0.0197842+0.00496202j -0.0087921+0.00243949j -0.000258445-0.00209365j 0.012878-0.00192924j 0.00262708-0.00423709j 0.00318109+0.00728428j -0.0035428-0.0229289j -0.00476205+0.00244396j -0.00215234+0.00990548j 0.0237759-0.00462038j 0.0116336-0.0107806j 0.00842824+0.0211153j 0.0176468+0.0154491j 0.00130214-0.000673577j 0.00909699-0.00200235j 0.00852428+0.00857749j 0.00357141-0.000442737j -0.0065097+0.0181579j 0.00181262+0.0115132j -0.00237498-0.00331081j -0.0132607+0.000171115j -0.00243026-0.0207872j 0.00886549-0.01035j -0.00326574-0.00748523j 0.0180741-0.016663j 0.00366215+0.0105585j 0.000538684-0.000494061j -0.00642334+0.0071395j -0.0095764+0.00578006j 0.00842655-0.0119684j -0.0176432-0.0089607j 0.00757259+0.00458617j -0.00290082+0.00371637j -0.00220279+0.00593906j 0.0149234+0.00846702j 0.00687994-0.00897031j -0.000671105-0.00196202j 0.00557375-0.00284631j -0.00545806+0.000504606j -0.00454234-0.00225118j 0.0026648+0.00196933j 0.00956364-0.00728601j 0.0074131-0.00299742j -0.00696416-0.0113144j 0.00126109-0.00195608j -0.00408711+0.00922554j 0.0015858+0.00740651j -0.00110256-0.00258706j -0.00549052+0.00538957j 0.00235-0.00459273j -0.00449145-0.00705838j 0.00972434-0.00528463j -0.00914037-0.00610188j -0.00833861+0.00822087j 0.0149041-0.00915079j -0.00331009+0.00341491j -0.00438008+0.00183497j -0.00250616+0.0030831j -0.00130142-8.97639e-05j 0.0256577-0.00268785j 0.0038897+0.00619977j -0.0118681-0.0152679j -0.0099289+0.00804297j -0.00646511+0.000971677j -0.00293325+0.00145734j 0.00217839+0.00508935j 0.00874219+0.00807242j -0.00113681-0.00512261j -0.00163395+0.00394164j 0.00531413+0.00288817j -0.0212408+0.00769851j -0.00122353-0.0105453j -0.00633251-0.00163947j -0.00453941+0.00238788j 0.000676918-0.00193297j 0.0075592+0.00246824j -0.000530839-0.00199689j -0.007119+0.00312861j -0.000953729-0.000955712j 0.000766438-0.00458831j 0.00091871-0.00427247j -0.00695888+0.00376251j -0.00488569+0.00634871j -0.00192219+0.00176317j 0.00309629-0.00165535j -0.000165541+0.000960054j -0.00189084+0.00122151j 0.00223917+0.00204308j 0.00217894-1.00305e-05j 0.00453838-0.00162794j 0.00399409-0.00247415j -0.00390719+0.0010657j 0.000721299-0.00284831j 0.00934198-0.00182107j 0.000960517-0.000798765j -0.00134139+0.00196584j -0.0042667+0.00135624j 0.00462938-0.00183204j 
0.0164806-0.0330146j -0.0120439+0.0723741j -0.0073583-0.0363377j 0.00355254-0.0070528j -0.000953168-0.672117j -0.00256152-0.518397j 0.00308132-0.118902j 0.00360665+0.335668j -0.00479929+0.243784j -0.00153672-0.0245699j 0.00402735+0.00271783j 0.00360752+0.0301836j -0.0123808+0.101136j -0.117201+0.00816447j -0.019373+0.0174521j 0.013341-0.00245903j -0.0157548-0.0525379j 0.0379822+0.00562047j 0.0177374-0.118917j -0.0125349+0.0179339j 0.0654896+0.0680082j 0.0225149-0.0457609j -0.0669071+0.033062j 0.00490578-0.0109903j 0.0114261+0.00975972j 0.0204011+0.0262083j -0.00963431+0.0397987j 0.00744588-0.00554603j 0.00214722+0.0234512j 0.0114954-0.00121621j -0.0126508+0.00187993j -0.0106961+0.00392054j 0.0147325-0.0106658j -0.000317122+0.0548633j -0.0221557-0.0711848j -0.00374406-0.0285446j -0.025453-0.00585593j 0.0114463-0.00781731j -0.00261918+0.0121627j 0.00615601-0.0273391j 0.000870912-0.00423364j 0.000269425+0.00716765j 0.0118906+0.000219754j 0.00491905-0.0189934j 0.00812031-0.0234814j -0.00458952-0.0114064j 0.00846747+0.00789139j 0.000900229-0.0115492j -0.00660919-0.01907j -0.00876374-0.00989243j 0.00220412+0.00472455j 0.00763296-0.000957608j 0.00827087-0.00656161j -0.00827779-0.00216308j 0.018063-0.0104952j -0.00376629+0.00979793j -0.0320136+0.00147672j -0.0204425+0.00335636j 0.00855754-0.0144197j 0.0101035-0.00178882j -0.0299708+0.0115148j 0.00522135-0.0230796j 0.0174859+0.0190398j 0.00353277-0.0163309j 0.00841214-0.0224297j 0.00124384-0.00884838j 0.0466309-0.00726951j -0.0164129+0.00209006j -0.00973384-0.00524607j -0.0233226+0.00260744j 0.00494343+0.00302764j 0.0186431-0.00828926j 0.0100844+0.00507991j 0.015553+0.0097483j -0.0160472-0.00427313j 0.0252401+0.0112916j -0.0078386+0.00841086j 0.0173959+0.0250916j -0.0113271+0.0140091j -0.0150444-0.0171409j -0.00700004-0.00603948j 0.00204674-0.00565233j 0.00124911-0.000477424j -0.00692541+0.00976668j -0.00118638-0.00326482j -0.00778271+0.00137514j 0.000178623-0.00567783j 0.0039323-0.00106401j -0.00186336-3.53831e-05j -0.0022641-0.00700217j 0.00262332+0.00101341j -0.00520216-0.00145476j 0.0132254+0.00142562j 0.00486813+0.0108314j 0.00299434+0.00186062j -0.0157688+0.00175736j -0.00559624-0.0130977j 0.00665683-0.0301339j 0.00119999-0.00757835j 0.0119442+0.00718186j 0.0100731+0.00957483j 0.00250551+0.000273831j 0.00242598+0.0077746j 0.00526552-0.00608444j 0.012202-0.00610709j -0.00378073+0.00647231j 0.000434579-1.46974e-05j 0.00494328+0.023514j -0.00387125-0.00392717j 0.00739477+0.0136998j 0.0140741+0.0167172j 0.00283677-0.00133607j -0.00803033-0.0115482j 0.00483925-0.0128396j -0.00569192-0.000300751j -0.0155883+0.00923296j 0.000406094-0.00448581j -0.00622845-0.00525312j 5.16274e-06-0.0174845j -0.0142258-0.014161j 0.0264986-0.00822863j 0.0024222+0.000204773j -0.00924642-0.00702789j 0.0159889+0.00486691j 0.00326231-0.00248908j -0.00570848-0.0110988j -0.00272029+0.00360142j 0.0043457+0.00691376j 0.0121366-0.00888731j -0.002606-0.00741705j -0.00239783-0.00107539j 0.00617344-0.00180203j -0.00324917+0.00537038j -0.00434617+0.00159219j 0.00635097+0.010951j 0.00333506+0.00268511j -0.00574888-0.00661513j -0.0123673+0.0100492j 0.00665203-0.00488655j 0.000404159+0.00190649j 0.00600577-0.00335355j -0.00702535-0.0073j 0.00217965-0.00223548j -0.00375457+0.00391582j -0.00364155+0.00839688j -0.000696022-0.000291165j -0.00487347-0.00114153j -0.0137509-0.00610132j -0.007648+0.00602278j -0.00200294-0.00111557j 0.0111048-0.00432588j -0.00422373+0.00438802j -0.00681353-0.00674106j -0.0135301+0.006509j -0.00713451+0.0116739j -0.00430348-0.0016818j 0.0134068+0.00819776j 0.0116222+0.0113156j -0.0121693-0.00639015j -0.00543555-0.00392026j -0.00545735-0.00346152j -0.00971019-0.00562864j -0.00911701-0.010696j 0.0100536+0.0014609j 0.00423899-0.00245557j -0.00530424+0.000290864j -0.0134642-0.00415827j 0.00750922+0.0106379j 0.00725017+0.0058849j -0.011292-0.00562099j 0.000574256-0.000930366j 0.00729809+0.00439148j 0.00386634+0.00054788j -0.00302207-0.00393452j 0.00261539-0.00246954j 0.00100716+0.00288201j -0.000281588-0.00119843j 0.00572714+0.00281126j 2.24707e-05-0.000963348j -0.00114902+0.00118616j -0.00635924-0.00249377j -0.00275549+0.00185984j 0.00165018-0.000537088j -0.00411197+0.00167297j -0.00967852-0.00389634j -0.00106309+0.000772224j -0.00322921+0.000429643j 0.00541376+0.000724794j 0.000295089-0.000276853j 
