-0.0103306+0.179392j -0.00676492-0.116123j -0.0110645-0.0119405j 0.00690494+0.0163703j 0.00246341-0.184645j 0.0129766-0.056736j -0.0102976+0.0137015j -0.00116753-0.0579931j 0.0154613+0.372072j 0.0272372-0.025754j -0.00831852+0.361995j -0.0130003-0.115362j 0.00704985+0.100809j -0.00116326+0.0963017j 9.08748e-05-0.0467628j 0.00640522+0.0233246j 0.00267788+0.015311j 0.00152141+0.0336045j 0.00230791+0.019914j 0.00331998-0.021339j -0.00201868-0.00507704j -0.00504191-0.0310657j -0.00151056-0.0190257j -0.00891049+0.010324j 0.00758655-0.223634j -0.00894541-0.0313142j -0.00814261+0.0153813j 0.0338532-0.050131j 0.0828346-0.0170956j 0.0842417+0.0887292j -0.0139469-0.0498185j 0.0697043+0.0108862j -0.0511399-0.0198285j -0.00472299+0.0299853j -0.0341032-0.0478127j 0.039436+0.0446845j -0.0638403-0.0497793j 0.183123-0.0593356j 0.110245-0.0184837j 0.0379138-0.0286984j 0.00852234+0.0173562j -0.00409624+0.0486921j -0.0226862-0.0258712j 0.00253737+0.0301664j -0.0193089-0.0405201j 0.0254146+0.0174594j 0.0290388-0.0508921j -6.02043e-06-0.0383897j 0.0245823+0.0245033j 0.022302+0.0242796j 0.00670174-0.0337218j 0.0133743+0.01454j -0.0166366-0.0114642j -0.000979263+0.00195237j 0.00574863-0.0232833j 0.0202129-0.00188223j 0.0141571+0.00768066j -0.031093-0.0328349j 0.0208813+0.0103459j -0.00565916+0.0359505j -0.00191227+0.0465225j -0.0266752-0.0322586j -0.0098572+0.0300792j -0.0171867-0.00777204j 0.03531+0.00520397j -0.0341815-0.00416684j 0.0329415+0.00770619j -0.0175352+0.00870889j 0.0409182+0.0156494j 0.0533469-0.0151241j -0.0440437+0.0508966j -0.0551432+0.0244512j -0.010182+0.0287326j -0.0390306-0.0315059j 0.0675384-0.0640046j 0.0738515+0.0967859j -0.0311873-0.0303555j -0.0341659+0.00209372j 0.000445478-0.00534265j 0.139216-0.030303j 0.00446888+0.00448822j 0.0168035+0.014124j 0.0325335-0.0387211j 0.0177367+0.0278295j -0.0268122+0.011579j 0.0144825-0.00872456j -0.0223999+0.00225978j -0.0213654+0.0242518j -0.00226279-0.00685222j 0.0120056-0.0127937j -0.00608641-0.0245648j 0.0100762+0.0249018j -0.025952+0.00423172j 0.00574023-0.0110796j -0.00462808+0.0106316j -0.0172936+0.00114729j -0.00964367+0.00392531j -0.00871956+0.0257093j 0.00233083+0.00298186j 0.00547744-0.000503957j -0.000318713-0.0317957j 0.000444492-0.00796997j 0.0115895-0.0157106j -0.0254772+0.0172292j -0.00246997-0.00174437j 0.0113001-0.0267664j 0.00292847+0.00228327j -0.0210575+0.0298819j -0.0130541+0.00782272j -0.0109095-0.0283697j 0.0148624+0.0827303j -0.0410334-0.0529432j 0.0329359+0.0120183j 0.01793+0.0461822j 0.0174538-0.000881132j -0.0250172-0.0134452j 0.00549507+0.067299j 0.0229454-0.0280589j 0.021851+0.00124459j -0.00424971-0.0302037j -0.0128916+0.0155122j -0.0098841-0.00815494j 0.018962-0.0244196j -0.0139115+0.00168201j -0.00128731-0.0198514j 0.00250523+0.00205915j 0.00409996-0.0097892j -0.0671387+0.0158453j 0.049011-0.00482318j -0.00229874+0.0130697j 0.0262823-0.00805131j 0.0457282+0.00502656j 0.0104121+0.00290542j -0.0516021+0.00143012j 0.0120201-0.0243726j 0.0149697-0.0305455j 0.024128-0.00968553j -0.00645591+0.0069998j -0.0393462+0.00995826j 0.0385538-0.018733j 0.0491532+0.0219885j -0.0297654+0.0133924j -0.00241092+0.0222769j 0.0567629-0.0709409j -0.068009+0.090188j 0.0455085-0.0127119j -0.0135434-0.0350212j -0.0666898-0.162395j -0.0210395+0.0393783j -0.00147168+0.00796285j 0.0808807-0.0376638j -0.0171612+0.00225593j 0.12474+0.041879j -0.0285837+0.0128237j -0.00487617+0.123655j 0.0864757+0.105104j -0.0771759+0.0867547j 
-0.00182562-0.176028j 0.0177674-0.0538937j -0.00671787-0.0465621j 0.00794816-0.463402j -0.00963964-0.0404108j 0.00534661-0.033688j 0.019135-0.0350765j -0.00905861+0.0388874j 0.0154383+0.16711j -0.0080861-0.0497123j -0.0139315-0.109885j -0.00777178+0.0404062j 0.00213769-0.21236j 0.00889571-0.0204143j 0.00232569-0.0179123j 0.0002263-0.0295953j 0.00443036+0.00840231j 0.00467202-0.0194051j -0.000872623+0.00492258j -0.00481956+0.0259582j 0.00144024-0.0384084j -0.000183054-0.0454177j -0.00407084-0.0885645j 0.011213+0.0543776j -0.00791853-0.050568j -0.014643+0.246734j 0.0117439+0.0251018j -0.094526-0.0295149j -0.0540952-0.0849591j -0.0226002+0.000187217j -0.000661714-0.00231869j 0.0252157-0.00232292j -0.000440621+0.0331159j -0.0286572-0.0565331j -0.0230792+0.00586944j 0.0754374+0.00616143j -0.0405359-0.0883369j 0.11024-0.0402623j -0.137985+0.0387412j -0.00163566+0.0100813j -0.0191249-0.0575206j 0.000120392+0.0804585j -0.000127486-0.0153517j 0.000998998-0.0774381j 0.0376711-0.00694356j -0.00245535-0.0413405j 0.0141042-0.05513j -0.0203057-0.0031369j 0.00712339+0.0155025j -0.0270346-0.0536892j -0.0308532-0.00275294j -0.00612793-0.0124627j -0.0193115+0.0036357j 0.00890027+0.00883259j -0.0118616+0.0553211j 0.0104337-0.0116662j 0.0123082-0.00751043j -0.0175356+0.00892439j 0.030044+0.00163044j -0.00986641+0.00820472j 0.0214237+0.00747577j -0.00273327-0.0107915j 0.0308811-0.0235054j 0.00485955+0.0114826j 0.014249-0.0128032j 0.0126302+0.015996j 0.00810175+0.0286261j -0.00250914-0.00982153j -0.00604771-0.00347263j 0.00884804+0.00809275j 0.0356237+0.0436835j 0.0601426-0.018055j -0.0473305+0.0182332j 0.161339+0.0114008j -0.0698418-0.047729j 0.068997-0.0380941j -0.045873+0.0995746j 0.0251301+0.0619899j -0.00897422+0.0499679j 0.0902728+0.030666j -0.0451656-0.00836442j -0.0924929+0.0320711j 0.00421458-0.0214391j -0.00333561-0.0748555j -0.00126664+0.00689798j -0.0309557-0.0443527j -0.00437184-0.017961j -0.0236566-0.02663j -0.0195827+0.0219956j 0.0140648+0.0517414j -0.0217087+0.0367149j 0.0161542-0.016197j -0.00460466+0.0129358j -0.0176928-0.0201698j 0.0112303-0.00542224j 0.0190726+0.0104415j -0.00697394-0.0174712j 0.00682815+0.0078087j -0.00506173+0.00732698j -0.00330469-0.0183666j -0.00774498+0.00272583j -0.00848259-0.00537956j -0.00686041-0.0060832j 0.0261996+0.0238545j 0.0149411-0.00640388j 0.0306624+0.0105214j -0.0147352+0.0231034j 0.00491612-0.0110822j -0.00445022-0.0349783j -0.019816-0.00632309j -0.00498409+0.0217329j -0.00577161-0.0833262j -0.0142435+0.0184249j -0.0218208+0.0555373j -0.0698962-0.0105231j -0.00428595+0.00779931j -0.044138+0.00743023j 0.0425122+0.021646j -0.0356941+0.00148033j -0.00359101+0.0218987j -0.0193355-0.0232533j 0.00366904-0.0356504j 0.01979-0.0118741j 0.00252637-0.00411565j 0.009601-0.0151461j 0.0090062-0.00277239j 0.0089275-0.00559508j 0.00722941-0.0284368j 0.0158253+0.0118949j -0.00128981-0.000172601j -0.00310164+0.0225309j -0.00759712+0.0194853j 0.00246528-0.00757665j 0.00317068-0.0135877j 0.0106133+0.0112137j 0.0185805+0.0176245j -0.00482284+0.0214094j -0.017348+0.0272156j -0.0313916+0.00850463j 0.0587489-0.00566602j 0.0254895+0.0165846j -0.0455295-0.0132851j -0.0699905+0.106086j -0.000770739-0.015047j 0.0226411-0.0769264j -0.00639238+0.017353j 0.0829028+0.011688j 0.123379-0.0501571j -0.0341475-0.0582677j -0.00591987-0.00256107j 0.0892066+0.108484j 0.00992083-0.0240153j -0.0152617+0.149248j -0.0181487-0.0767066j -0.0874037-0.0253458j -0.0797129+0.0942424j -0.0873882-0.102917j 
-0.00351055+0.128637j -0.00201908+0.0456019j -0.006828-0.0248587j 0.00547692+0.376897j 0.00334486+0.161488j 0.000918093+0.103853j -0.000457451-0.00230337j -0.00302219+0.0417212j 0.00922256-0.492099j -0.00454402+0.135683j -0.00945657-0.206883j -0.00195988+0.121208j 0.00717592+0.262291j 0.00072294-0.0161985j -0.00300675-0.0310227j 0.00475653-0.0988448j -0.000145793-0.00661625j 0.00153705-0.0125754j 0.00118561-0.0423375j 0.00109658+0.003717j -0.00160407+0.00801164j -0.00209763-0.0087626j -0.00442363+0.0518429j 0.00376095+0.170711j 0.00139329-0.0254991j -0.00192364+0.0936495j 0.0032195+0.0450041j 0.00507419-0.0394125j 0.0167768+0.00839559j 0.0208642+0.0219612j -0.00900339-0.00589932j -0.0178049+0.0286513j 0.000622132-0.111181j -0.000139761+0.0912274j -0.0118521-0.0190998j 0.0690582+0.0642083j -0.00945024-0.0885293j 0.056238-0.0634086j -0.0089723-0.0355599j 0.00638274-0.0438282j -0.00403222-0.0213391j 0.016705+0.0572439j -0.0102306-0.0114375j 0.00734599-0.0346815j -0.0233954+0.0104592j 0.00595926+0.0569624j 0.0260727-0.0140235j -0.0134457-0.0295133j 0.020291-0.0108551j 0.0182742+0.0103043j -0.0133151-0.01234j -0.0111763+0.0287759j -0.00254192+0.0210556j -0.00293058-0.0167973j -0.00743338-0.0300217j 0.00819333+0.000226255j -0.0027572+0.00143387j -0.0150627+0.0178712j 0.0140471-0.00614379j -0.00816751+0.0116684j -0.00515254+0.0169725j -0.031993+0.0177894j -0.0206324+0.00615439j 0.00823039+0.0265786j 0.0229786+0.00725551j -0.0077317+0.00302797j 0.0131948+0.0303433j -0.0212604-0.0134219j -0.00201227+0.00873358j 0.0194944-0.01833j -0.0130793+0.0490213j -0.0045898-0.0192769j -0.0245978+0.00311424j 0.0893205-0.00514156j -0.0170801-0.0639128j 0.0916288+0.0374501j -0.0469523+0.0532451j -0.00993354+0.0397059j -0.0122049+0.0404016j 0.106606-0.0028606j -0.0144635-0.00578281j -0.0504051+0.0152157j 0.0470696-0.0387073j 0.000966204-0.029348j 0.00385268+0.0210432j -0.0218242-0.0124845j -0.0234174-0.00610273j -0.0373197-0.0180588j -0.0109177-0.0020564j 0.00664367+0.015995j 0.0281112-0.000798787j 0.0245597+0.00373474j -0.0261863+0.0119128j -0.00879002-0.00759966j 0.0233286+0.000689334j 0.00313477+0.0179829j 0.0143923-0.0063464j -0.00247657+0.0182904j 0.0197182+0.0122767j -0.00938555-0.0153219j 0.0100015-0.0187542j -0.0131411+0.00427451j -0.00130369+0.0041915j -0.00499678+0.02772j -0.0299786-0.0193178j -0.0230484+0.000712036j 0.00381798+0.0192747j 0.0155716+0.013805j -0.0052684-0.0013613j -0.0156127-0.0195385j 0.0148265+0.0308207j 0.0174602-0.0712231j -0.0125317+0.00542353j -0.000841792+0.0571807j -0.021942-0.0159038j -0.000995746+0.00315703j -0.0230108+0.0161879j 0.018961+0.00216949j -0.005601-0.00475486j -0.013843-0.00329731j 0.00434528-0.0143933j 0.0262537-0.0149224j 0.00824347-0.00382592j -0.0127414-0.00295247j 0.0127132-0.0110501j 0.00558862-0.009272j -0.00193334-0.000662363j -0.0456858-0.00654252j 0.0253738-0.0131089j -0.00811495+0.00262931j 0.00281501+0.00782147j 0.0232443+0.013006j 0.00560426-0.00677112j -0.0225218-0.00333309j 0.0127581-0.0103478j 0.00664819+0.00044549j 0.00593342+0.011818j -0.0349664+0.0134627j -0.0272149-0.00375156j 0.0425564-0.0218558j 0.0347114-0.00872754j -0.0369318+0.00477045j -0.0611167+0.0627397j 0.0349132-0.066601j -0.0153214+0.00780008j -0.00876128+0.00795419j 0.0326341-0.0176135j 0.0290363-0.107478j -0.0208045-0.0388421j -0.0034274+0.00129844j 0.121118+0.0540322j 0.00754471-0.0178347j 0.0358285+0.0985086j -0.0155852-0.0168782j -0.0395455+0.0410812j -0.00473497+0.108566j -0.0906025-0.0171782j 
0.000497241+0.158314j 0.00789865-0.142097j -0.000954589+0.0589029j 0.00181199+0.405942j -0.00100944-0.132168j -0.0134515-0.0159069j 0.00667384+0.0700421j -0.000967888-0.0871452j 0.00190327+0.165612j -0.00946345+0.0581948j -0.00185826+0.346063j 0.00895377-0.159809j 0.00361598+0.240394j -0.000180011+0.0279989j 0.00378852-0.102749j -0.00669988+0.00895541j -0.00487296-0.0224279j 0.00330339-0.00193545j -0.00284951+0.0126924j -0.00313807+0.0024773j 0.00264352-0.0258582j 0.000452103-0.0900418j -0.00195902-0.0510565j 0.0149729+0.0392498j -0.0116162-0.0163348j -0.00475137+0.102977j 0.00694919-0.200128j -0.0283615-0.106536j -0.0452368+0.022468j -0.0497703-0.0282488j -0.00964494-0.00870556j -0.0375978-0.00443525j 0.0224046+0.0685534j -0.0252502-0.0544536j -0.00752641-0.0078702j 0.0638111+0.00175315j 0.0174302+0.053778j -0.0387458-0.0301218j -0.0478648+0.00922627j -0.00989543+0.174536j -0.0212977-0.0387813j 0.00481416-0.0188718j 0.00944842+0.0708613j 0.00158735-0.0384312j 0.0276672-0.0555362j -0.0150163+0.0395135j -0.0127498-0.0729817j 0.0077746+0.0327291j -0.00269764+0.00251684j -0.000209034-0.0122901j 0.00224735+0.0180495j -0.00540943+0.010877j -0.00157381+0.00928789j -0.00184618-0.0123344j -0.0052563+0.0469328j -0.00198876-0.0138682j -0.00854942+0.0147356j -0.00562803+0.0405243j 0.00606042-0.020237j 0.0121727-0.00804016j 0.00354854+0.00930076j 0.0191535+0.0178891j 0.0103063-0.000512568j 0.000229947+0.021926j -0.0146272-0.0140803j 0.0150325+0.0199986j -0.0170851-0.0272135j 0.0265644+0.00104752j -0.00831756-0.0452668j -0.0167721+0.0712271j 0.0514256-0.0258027j 0.0939499-0.0122795j -0.0340624+0.0378748j 0.103574+0.0195748j -0.0778824+0.0328168j -0.0184178-0.0990092j 0.000717979+0.0620675j 0.0522844+0.0229329j 0.0204335+0.0305697j -0.0605073+0.0209527j -0.00113927-0.0387143j -0.0562892+0.017073j -0.008334+0.0128171j -0.00378535-0.0488061j 0.000896758-0.00593823j -0.0024444-0.013691j 0.00483516-0.00495699j 0.00514539-0.0377621j -0.000507412+0.031485j -0.00945827+0.00857721j 0.00178041+0.0345322j -0.0102323-0.0190497j -0.0176628-0.00234958j 0.0158973+0.00453568j -0.00681303-0.0087969j 0.0283836+0.00326019j 0.00800136-0.00980122j -0.0148078-0.0254009j 0.0170382-0.00044363j -0.017743-0.0102683j -0.00433855+0.0222392j 0.000134643+0.00646153j -0.03803-0.0145924j -0.00302926-0.00153365j 0.00441742+0.0031016j 0.00185585+0.0126933j 0.00200871-0.00661358j 0.0216828-0.020791j 0.0151667+0.000837676j -0.024654+0.0194128j -0.00260238-0.0451804j -0.0255218+0.00935114j -0.0056733+0.0041509j 0.018061-0.000138202j -0.0463014-0.00180914j 0.00630302+0.0255644j -0.0135696-0.0262512j 0.0197145+0.0160472j -0.0304387+0.0132619j 0.00663008+0.0240533j -0.0157417+0.000210725j -0.00896384-0.0170369j -0.0212558-0.000432151j 0.0443528-0.0169598j 0.0104096-0.00422416j 0.0136789-2.32254e-06j -0.00875103+0.00252946j 0.0546873-0.0151957j -0.0385585-0.00267661j -0.00143994-0.00471337j -0.0155256+0.0101591j -0.0297718+0.0135103j 0.00144466+0.00146581j 0.0263916-0.00438788j -0.00453154+0.00711347j -0.00419229+0.0134556j -0.0144679+0.0112592j 0.000674014+0.00960736j 0.00171675+0.00964924j -0.00482985+0.002535j 0.00957714-0.0107251j -0.00485587+0.0095925j -0.0208185+0.0588832j -0.0594016+0.0646567j 0.0663486-0.0949922j -0.0267114+0.00586451j 0.0626381+0.0243558j 0.118013+0.0811073j 0.0108282-0.0384045j -0.0017934-0.0056712j -0.0267912+0.084454j 0.00982564-0.00476025j -0.0722063+0.0338938j -0.0249565-0.0695868j -0.0346463-0.0790182j -0.0929883-0.0251677j 0.0126771-0.106358j 
-0.0184412-0.0969448j 0.0150557+0.0140982j -0.0533383+0.0337541j 0.00827399+0.132404j 0.0120194+0.0027118j -0.0119321-0.0278265j 0.0202465+0.04708j -0.00934895-0.00483969j 0.0177055-0.0732965j 0.0310865-0.0416603j -0.00735176-0.0417149j -0.00164489+0.0685421j -0.00811206-0.0523595j -0.00112536-0.0676347j 0.0090997+0.0238453j -0.0066588+0.0958113j 0.00604791-0.0857193j 0.00211152-0.012774j -0.000859328+0.0760514j -0.000429046-0.0516417j -0.00341697-0.0237766j -0.00211139+0.0283302j -0.008257-0.188634j -0.00331644-0.244332j -0.00405645+0.0571641j -0.0136303-0.208283j -0.00413409-0.122808j -0.0354018+0.0144481j 0.00727449+0.126437j 0.0029283-0.170989j -0.0474448-0.110964j -0.112225-0.018026j 0.00945817+0.0533099j -0.00591062+0.0489467j -0.0419616-0.0826594j 0.308155-0.0101017j -0.0514917-0.317686j 0.279408-0.116731j -0.00187004+0.0192963j 0.0107664+0.0110456j -0.0701965-0.0855188j -0.0139496+0.0839706j -0.00135343-0.155263j -0.0234899-0.0459501j 0.10833+0.0115064j 0.0323619-0.00264259j 0.0259744-0.0195762j -0.0203311-0.0970186j 0.0121519+0.0128206j -0.0595221-0.0520927j 0.0252631-0.000875289j -0.0240822+0.0352769j -0.0649714-0.00379213j 0.0416872+0.0251431j 0.00331633+0.0971101j 0.0118426-0.00883939j 0.0175368+0.0139013j -0.00457911+0.0593187j 0.048357-0.0218324j 0.00335589+0.0748637j 0.0435891+0.0647653j 0.0742048-0.0221393j 0.103267-0.0088871j -0.0208982+0.0100374j -0.00200805+0.0286562j 0.034497+0.0186526j -0.0151436+0.0437545j -0.0120561-0.0150784j 0.0960152-0.0189196j 0.00370829-0.0235035j 0.0728795+0.0381693j 0.00437765-0.0206721j 0.00290683-0.0326677j -0.116021+0.0458585j 0.0728905-0.0385933j -0.06513-0.0374155j 0.0202491-0.0145401j 0.034152+0.0250553j 0.0136967+0.00883368j -0.0233416+0.0370332j -0.0115817+0.0392791j -0.0650911+0.0765685j 0.0202613-0.0184143j -0.0105423+0.0279511j -0.00855706+0.00816041j -0.0197949-0.00205388j 0.0526804-0.0282923j 0.0010833-0.00195775j -0.0175806-0.00293476j -0.0136098-0.0142863j -0.005716+0.00255305j 0.00942382-0.0473148j -0.00196776-0.0118159j 0.0149778+0.00617812j 0.00305313-0.0240031j 0.0130577+0.00395783j 0.0122527+0.00978523j 0.0108486+0.00440531j -0.00994699+0.0213588j 0.013018+0.000182628j -0.000858065+0.00950237j 0.00181366+0.00144691j 0.0225719-0.020481j 4.85103e-05-0.00226866j 0.0171419+0.0562516j -0.0149456-0.0378256j 0.0178497-0.0232482j 0.00859852-0.0167514j -0.00788895+0.00472028j -0.0255822-8.3207e-05j 0.00960179+0.00568928j 0.00644302-0.0706993j 0.0313317+0.0482911j -0.00243758+0.0295985j -0.0351597+0.0516804j -0.040702-0.0377743j -0.0383189+0.0272727j 0.0642011+0.00399298j -0.000376251+0.00870912j 0.00355315+0.0205163j -0.0420106-0.0148254j -0.0219869-0.0096598j 0.00585489-0.0146307j 0.013167+0.0393607j 0.00708245-0.00430155j -0.00256394-0.0109595j 0.0118662-0.0154174j -0.00737874+0.00369718j 0.00620855-7.28668e-05j 0.00363466+0.00311791j -0.000715695+0.00787715j -0.0121154-0.0029481j -0.0113318+0.00806383j 0.00352807-0.00372984j 0.00226259-0.0027374j 0.00937636-0.000723129j -0.0149328-0.0219997j 0.0307029+0.00342794j -0.0276662-0.0118173j 0.00111571+0.0483402j 0.00578558+0.103417j -0.0222053-0.0347503j 0.0153672+0.00830854j -0.000860748+0.0386976j -0.00921835-0.00371061j 0.040598+0.0221272j -0.0283598+0.0291468j -0.00101135+0.0447938j -0.0254598+0.0555428j -0.000870275+0.000772813j -0.081788-0.0454996j -0.022171+0.00754589j 0.00445147+0.00053272j 0.0153196-0.0406029j -0.0082463-0.0167751j -0.00861863-0.0540586j 0.0483667+0.00383531j 
0.000449681+0.0683363j 0.00907936+0.00636399j 0.000770416-0.0107324j 0.00564466-0.0293584j 0.00658448-0.0678437j -0.0102622-0.10542j 0.0251343-0.0278923j -0.012086+0.0341316j 0.0108936-0.0300223j -0.0151579-0.0774108j -0.0207362+0.0295385j 0.00437112+0.153098j 0.00255393+0.0651163j 0.00877111-0.173833j -0.00651511-0.159522j 0.0124903+0.0134306j -0.00254515-0.203548j 0.00126733-0.0867599j -0.00044959-0.00259032j -0.00321506+0.0184785j -0.000873073+0.0792396j 0.00802899+0.350183j -0.00623297+0.210826j 0.00857348-0.0829294j 0.00565989-0.242482j -0.00976523-0.11548j 0.00161278-0.0642764j -0.0172246-0.000213779j -0.0474935-0.116538j -0.0519515+0.19019j 0.0691668+0.289996j 0.0671391-0.0759538j 0.228587+0.0903881j 0.183025-0.103832j 0.0434066-0.218027j 0.104111+0.00223455j -0.00472856-0.101768j -0.0153523-0.018359j -0.103723+0.00561214j -0.0363553+0.086991j -0.0122473+0.0138662j -0.0211893+0.0401686j 0.0709646+0.0178805j -0.0109632-0.0380976j -0.0225776-0.0689884j -0.0428283+0.0304177j 0.00106025-0.0616729j -0.0579866-0.0195864j -0.0151657+0.0104476j -0.0387278-0.0210087j -0.0624871-0.017325j -0.0125581-0.0431296j 0.0154645+0.0565616j 0.0446109-0.0621258j -0.0257164-0.0226844j -0.0200218-0.0043583j -0.0312345-0.0155384j 0.00793965-0.0382672j 0.010602+0.0209462j 0.00655638-0.0377602j 0.0194428-0.00781095j 0.0177104+0.0138196j -0.0235917-0.0136158j 0.0371114+0.000930458j 0.085105-0.0819998j 0.083403+0.0414183j 0.0730382-0.0156023j 0.0060111-0.0101011j -0.0281069-0.052808j -0.039591-0.0152241j -0.122778-0.00997124j -0.0120127-0.0369494j 0.0685363-0.0319303j -0.0554224-0.00680526j -0.0506718+0.0706842j -0.0184107+0.0167375j 0.00725474-0.0128169j -0.0367717+0.0251969j -0.0348803+0.0147726j 0.00549321-0.00618124j -0.0224464-0.0242926j -0.0642499-0.00951467j 0.0195232+0.00849469j -0.0139602-0.00522188j -0.00828477-0.0103348j -0.0180069+0.000534007j -0.0175475+0.0328988j 0.000722249-0.0293438j -0.00559093-0.00565005j -0.00691575+0.0461517j -0.00257492-0.00928123j -0.00630515-0.00291243j -0.0124529+0.0149547j -0.0161189-0.0193625j -0.00323177-0.00918807j -0.0124367-0.0069265j 0.00799817+0.0378303j 0.00874703+0.0228605j 0.000786603+0.0206042j -0.00328765-0.0329454j 0.00787054+0.0520518j -0.00879899-0.00258555j 0.00478503+0.00174303j 0.00916057+0.00457731j 0.00736171+0.0115333j 0.00200529+0.035851j -0.0139416+0.00704648j 0.0254261+0.00384879j -0.0195156+0.0121831j 0.0185887+0.0200828j 0.027202-0.0422181j -0.031545+0.00231467j 0.0419572+0.0319257j -0.0459898-0.0111387j -0.0106838+0.00370724j 0.0305433+4.63266e-05j -0.00639174-0.00425652j -0.0298837+0.0292979j 0.000790345-0.00615297j -0.00771461+0.0285624j 0.0199265-0.0186149j 0.000809513-0.0391105j -0.00955533+0.00638702j -0.00797893+0.0241081j 0.0012657+0.0110542j 0.00429022+0.00279888j -0.000201673+0.00920847j 0.0120299-0.00422104j 0.00576517+0.00926065j 0.00308426-0.0109875j -0.00388209+0.0217609j -0.00487221+0.0171029j 0.0137107-0.0152815j 0.0042229-0.00122054j -0.0111893+0.00544931j -0.0147786+0.00291583j 0.00610074+0.039832j -0.0116799+0.0376715j 0.0230608+0.038859j 0.0245165+0.0278863j -0.0426549-0.0279771j -0.0222162-0.0366892j 0.0200695-0.00257804j -0.00134143-0.013753j 0.0202339+0.0348431j -0.0257023+0.00220591j -0.0105568+0.025534j -0.00905235-0.0021338j -0.0342855-0.0186427j 0.00209857-0.00066395j 0.0177915-0.0499899j 0.00783362-0.00861952j -0.00102719+0.00233444j 0.0306587+0.0373047j -0.00104839-0.00880276j 0.023465-0.00132586j 0.00220276+0.0266673j 
