-0.0103478-0.00929398j -0.009948+0.0136893j -0.00802859-0.00747676j 0.00658785+0.0102991j 0.00866847-0.0160241j -0.0101675+0.00390175j -0.017197-0.000666089j 0.00998151-0.016977j -0.00797055+0.00386336j 0.0104077+0.00649807j -0.007759-0.0159377j 0.00442394-0.00320123j -0.00790759-0.00338013j 0.00762254-0.00436602j 0.00568711+0.0170705j 0.0162202-0.011529j -0.000428493-0.00288688j 0.00608156+0.00223702j 0.00385395-0.00116443j -0.00948297-8.26047e-05j -0.000148698+0.00664057j -0.00440493-0.0125173j -0.00399195-0.00492913j 0.00577398+0.00085755j 0.00792239-0.00281003j -0.00109703+0.00242539j -0.000184853-0.0011742j 0.00404732+0.00995497j 0.00334282-0.0098965j 0.000793795-0.00367336j -0.00781514-0.00246349j -0.00209448+0.00582333j 0.00327923+0.00618376j -0.00585747+0.00652938j 0.00483541+0.00350118j 0.0079989+0.000770349j 0.00167335+0.00634713j -0.0055861+0.00332112j -0.00151243-0.00588343j 0.00246316+0.00448974j 0.00499623+0.00128183j -0.00517664+0.00450068j 0.00793809-0.00901736j -0.00807552-0.00641152j 0.00312641+0.0029187j -0.00398046+0.00222584j -0.00161227-0.000356503j 0.00345229-0.00382964j 0.00290367-0.00236618j 0.00105572+0.0011458j -0.0070341+0.0037788j -0.00572338+0.00121365j 0.00603333+0.000564668j -0.00256255+0.00313808j 0.00145191-0.004662j 0.0037379-0.00432481j 0.00308901+0.000288645j 0.00681387+0.00291945j 0.00262169-0.00142226j 0.000719113-0.000235138j -0.000256179-0.0141148j 0.00425645+0.0100659j -0.00480243+0.00441826j 0.00117325+0.000308571j 0.000407068-0.00276075j 0.00119424-0.00416767j -0.00334694+0.00172074j -0.00370417+0.00445381j 0.00186687+0.00945139j -0.00136149-0.00178483j -0.00346133+0.00274502j 5.01472e-05+0.010547j -0.00236941-0.00398801j 0.000464871-0.00646359j 0.00676317-0.00376541j 0.00439473-0.00215116j 0.0105402+0.000142365j -0.00112464+0.00227442j 0.000527291-0.00490707j 0.00211639-0.000751703j -0.00580508+0.000277911j -0.00351987+0.00895003j 0.011237-0.0037781j -0.00271816+0.00178172j 0.00981786-0.00412899j -0.00553754+0.00416936j -0.000231949+0.00158927j -0.00560947-0.00154807j -0.00366797+0.00678926j -0.00176617-0.000934675j -0.00597958-0.00334332j -0.0125229+0.0125001j 0.00668414+0.00344589j 0.00238355+0.00140538j -0.00569606-0.00546617j 0.0127018+0.000135714j 0.00463897+0.000743115j 0.00874906+0.00432402j -0.000552155+0.00373839j -0.00334842+0.00848441j 0.000456578-0.00880612j -0.000727459+0.00490845j -0.00746848-0.000355053j -0.00284966-0.00275778j -0.0122942+0.00149576j 0.00340079+0.000480752j -0.0253552+0.00648148j 0.00700932-0.0124006j 0.00429811+0.00313827j -0.00717453-0.00594904j 0.00131962+0.000982301j 0.00258106-0.00437582j -0.00220933+0.0110953j -0.0192277+0.0030828j -0.0109123-0.00295067j 0.0179005-0.0137804j 0.00934356-0.00787364j -0.00391763-0.00503038j -0.00993866+0.00466968j -0.0115087-0.0065014j -0.00903058+0.00786588j 0.00210399+0.00369101j 0.00618321-0.00565994j -0.01392+0.0047785j 0.0132326-0.00113567j -0.0049617+0.0116496j 0.00299042+0.0275j -0.0151548+0.0135179j -0.0395875-0.00955109j -0.0246645+0.00604062j -0.0152975+0.0104631j 0.000682274+0.0158038j 0.0293742+0.0355755j -0.00592447+0.0307172j -0.0281771+0.050152j 0.0393437+0.03145j 
0.0160197-0.0146295j -0.0192325-0.00842493j -0.00464711-0.0213344j 0.00860977-0.00866957j 0.0157853-0.0107864j -0.0104711+0.0024008j -0.00874474+0.000438659j -0.0137763-0.00957594j -0.00578609-0.00370391j 0.00412634-0.0165348j -0.00831002-0.00637063j 0.00909321-0.00185371j 0.000139276+0.000100755j -0.00724966-0.00844971j 0.00538826-0.00295776j 0.00224935-0.011187j 0.00247227-0.00973211j 0.00244084+0.00436688j 0.00430003-0.00444555j 0.00417406+0.0041826j -0.000783299-0.0124867j -0.00840331-0.00543252j -0.00243623+0.0110805j -0.0029274+0.00608966j -0.0122435-0.00389651j -0.002883+0.00623069j -0.002497-0.00307853j 0.0106767+0.000407956j -0.00214335+0.0016086j 0.00391505-0.00274272j -0.00475484-0.00419254j 0.00113378+0.00333804j 0.00160669-0.000984117j -0.00462396+0.00477609j -0.00386639-0.00766451j 0.00176707+0.00478318j 0.00122713+0.00211838j 0.00773166-0.00610721j -0.00229678+0.000638705j -0.00680606+0.00768257j 0.00680781+0.000556667j -0.0053388+0.00914907j -0.000713955+0.00292545j -0.000441301-0.00377041j 0.00349057-0.0100169j 0.00230589+0.000258078j 0.00270905+0.00540189j -0.0020672-0.00410725j -0.000690174-0.00472111j 0.00432977-0.000898551j 0.00234999+0.00296244j 0.00363602+0.000244361j 0.00208778+0.00371052j -0.00367693+0.00448969j -0.00393978+0.002978j 0.00833317-0.0012151j -0.00649359-0.00161105j 0.00370026-0.00252598j -0.00713947+0.00652548j 0.000661636-0.00100395j 0.00659105+0.00509903j -0.00247222+0.000502614j 0.000801533+0.00214j -0.0015385+0.00219605j 0.00102708+0.000699646j 0.00674553-0.00311701j -0.000534079-0.00244303j -0.00550029-0.000175487j 0.00258999-0.00578506j -0.00108351-0.000735551j 0.00201169-0.0002031j 0.00217751-0.000134759j -0.00377737+0.000738302j 1.95885e-05-0.000932274j -0.00450418+0.00483565j -0.00542466+0.00150295j -0.00362684+0.0120984j 0.00271255+0.00425749j 0.00540959-0.0099408j -0.00222222+0.00362047j 0.00591062-0.0105147j -0.00232266-0.0135236j -0.00552621+0.0130711j -0.00429079+0.00794017j 0.00713049-0.00683762j -0.0080788+0.00127253j 0.00598716-0.0057923j 0.000124723+0.00757597j -0.0100088-0.00140803j -0.00667686-0.00295348j -0.000454376+0.00318383j -0.0104134+0.000463187j -0.00202408+0.00110181j -0.000448576-0.0024874j 0.00865767-0.00551327j -0.00306171-0.00127911j -0.000416407+0.00389413j -0.0119926+4.58845e-05j 0.0052728-0.00397074j -0.00374335+0.0037785j 0.00539466-0.0107672j 0.00921172-0.000806951j -0.00207368+0.0135288j 0.00137449-7.20022e-05j 0.00799446-0.00675561j 0.00509421-0.000190286j -0.00601653+0.00646147j 0.00353332+0.0104085j 0.00409968-0.00120778j 0.000718012+0.00250026j 0.00391818-0.00822209j -0.0207558-0.00677813j 0.0129213+0.0057332j 0.00449906-0.00332737j -0.00809598+0.0139052j 0.00388599-0.0184762j -0.00991175-0.000192692j -0.000559585-0.00339452j 0.0132562-0.00494413j 0.000443488-0.0114151j -0.00727735-0.00463989j 0.0106147-0.00020423j 0.00718167+0.00220897j -0.00544004-2.22229e-05j -0.00572377-0.00952094j 0.0283148-0.0103705j 0.0173465+0.00894047j 0.00921008+0.00471147j -0.0267882+0.0290008j 0.0334808+0.0102113j -0.00902753-0.0128235j 0.0226953+0.00701507j 0.00218671-0.0185126j 0.0233853+0.0339367j -0.0289548-0.0277568j -0.032731+0.0386369j 
0.0297771-0.0170002j -0.0178695-0.0167993j -0.00898568-0.026186j 0.0155938-0.019409j 0.0109016-0.020916j -0.0181437-0.000293099j -0.00745754+0.0062342j -0.0265497-0.0122757j -0.0114281-0.00451123j 0.00230308-0.0214118j -0.0111542+0.00133367j 0.00523611+0.00268843j -0.0016944+0.00325828j 0.000987367-0.007656j 0.0118347+0.00474372j 0.00983104-0.00682688j 0.00486632-0.00726041j -0.00497743+0.00130465j -0.000564774-0.00391183j 0.00261471-0.000515403j -0.00136955-0.0202309j -0.00675673-0.00303598j 0.00344983+0.00564923j -0.0033865+0.00362716j -0.0162164+0.000677863j -0.00385097+0.00209557j -0.00267026-0.00257444j 0.006002-0.00348056j -0.00215274+0.00643159j 0.00473858-0.00518356j -0.0033054-0.00242195j -0.000671119-0.00435199j 0.00183153-0.000385812j 0.00434774+0.00047j -0.00526793-0.00908761j -0.000695599-0.00315921j 0.00148468+0.00106653j 0.00277691-0.0081834j -0.00412671-0.000738676j -0.00874476+0.00723527j 0.00515405+0.00168379j -0.00377405+0.00137809j 0.00315863+0.00671571j -0.00753504-0.00286393j -0.000137808-0.00511251j -0.00136814-0.000773429j -0.000275427+0.00483173j -0.000684264+0.00011924j 0.00244526-0.0023497j -0.00348377-0.00169276j 0.00486275+0.00115942j 0.00218189+0.000625884j 0.00113118+0.00207518j 0.0035048+0.000477931j -0.00553724+0.00587798j 0.00129198+0.00494391j 0.00258944-0.000407427j -0.000556957-0.00374769j -0.00666046+0.00214706j -0.00119903+0.00144183j -3.52549e-05+0.00335013j -0.000752274+0.00287608j 0.00187524-0.00204862j -0.00654559+0.00793411j 5.02985e-05-0.00987511j 0.000838858-0.00288832j 0.00160379-0.00155096j 0.00265068+0.00136171j -0.00404493+0.00123575j 0.0014977+0.000208605j 0.00411315-0.0051647j -0.00525103-0.000580739j -0.00135581-0.00795714j -0.00335992-0.00583871j -0.00370492+0.00522955j 0.000943605+0.00875982j -0.00148072+0.00783546j -0.00528972+0.00644058j -0.00114536-0.0105523j -0.000121069+0.00851782j -0.000299493-0.00395496j 0.0075371+0.00374818j -0.00825712+0.00570787j -0.00547354+0.00108183j -0.00448189-0.0039327j -0.00405351+0.00160581j -0.0122548+0.00277633j 0.0147459-0.00552236j -0.00940634-0.0043013j -0.00603922-0.00829847j -0.00292949-0.00216604j -0.0017469-0.00865821j 0.00619835-0.00358301j 0.00377369-0.000535874j -0.00103274-0.00122957j -0.0153614-0.0036494j 0.00950963-0.0113738j -0.00534775-0.00449741j 0.00860324-0.00805773j -0.00365802+0.00583241j -0.00317766+0.00569116j 0.0168422-0.0030663j -9.9357e-05-0.00292126j -0.00216625+0.00368003j 0.00631463-0.0138384j 0.00360309-0.00720005j -0.0181827+0.00825702j 0.000950593+0.0139067j 0.000777781+0.0123954j -0.00978982+0.019965j 0.00724848+0.00151051j 0.00710111+0.0126536j 0.00383193+1.8602e-05j -0.00922319-0.0102088j -0.00398285+0.00590271j -0.00797061-0.0066317j -0.0144472+0.00688057j 0.000265351+0.00146736j 0.0164939-0.00372947j -0.0234036-0.00596215j -0.0205755-0.0185076j -0.01618+0.00562295j 0.00285288-0.00555745j 0.0110044+0.000576437j -0.0191078+0.00960755j 0.00969788-0.0191007j 0.00746807-0.00155893j 0.00755071+0.0101382j 0.0117028+0.016119j 0.0128884-0.00393056j -0.0200797+0.0150398j 0.0153433+0.0536924j 0.000373974+0.0115536j -0.0595754+0.00730761j 0.00991809-0.0103852j 0.0270975+0.00976109j 
-0.0215739-0.00520711j -0.0109268+0.0126031j 0.0105746-0.00709738j -0.00671597+0.0294824j 0.010628+0.0112883j 0.0089992+0.00390494j -0.0130628-0.0056311j 0.0120738-0.00956539j 4.77872e-05+0.000406802j 0.0157814+0.0108581j -0.0143791-0.0173872j 0.00929424-0.0122378j 0.000864509-0.00904857j -0.00854944-0.00124698j 0.000930929-0.000822539j -0.00405399-0.000805166j -0.00511401-0.000589922j 0.00403386+0.00261679j 0.00325953-0.00417402j -0.00537434+0.00313581j 0.00200545+0.00545208j -0.0110295-0.00634038j -0.00871114+0.00908217j 0.00719424+0.000165082j 0.0102976-0.00957534j -0.00552722+0.00711292j 0.000187578-0.00861426j 0.014608+0.00870474j -0.00266136-0.00584334j 0.00194962-0.00739758j -0.00674109+0.00506752j -0.00277485+0.00897381j 0.00421861-0.000684087j -0.00664215+0.00681063j -0.00169837+0.00518543j 0.00682315+0.00101603j -0.00453046-0.00384326j 0.0135904+0.00166391j -0.00291956+0.0032509j 0.00395397-0.00641885j 0.00189771+0.00340013j -0.00284535+0.00381643j 0.00256327-0.00707038j -8.56076e-05-0.00198123j 0.00662941-0.00236654j 0.001685-0.00623233j 0.00164432+0.00807865j -0.00196628-0.0012725j 0.000241282+0.00188566j 0.0131253-0.00480504j -0.00770627+0.000114758j 0.000616923+0.000137333j 0.00293882+0.000706906j -0.00779443+0.00993313j 0.000259432+0.00329914j 0.0110132-0.0085956j -0.00408472+0.00631935j 0.00636039-0.000503134j -0.000815201+0.00593035j 0.00142245-0.00684722j 0.00402162+0.00547806j 0.00150486+0.00270828j -0.00363664+0.00741582j 0.0110956-0.00250122j -0.00371752+0.00894423j 0.00408653-0.00567104j -0.00584719+0.00793282j -0.0059572+0.000418683j 0.00904683-0.00934098j -0.00321582+0.000585902j -0.0039829+0.00315221j 0.00488662-0.00207293j -0.00996314+0.00396831j 0.00641848-0.00207692j 0.00103911-0.00674064j -0.000474813+0.00608283j 0.00295016+0.0106907j 0.00735599-0.000925199j 0.00534798+0.0060765j 0.00308334-0.0110699j 0.00182492-0.00335701j 0.000952979-0.0157938j 0.00655373+0.0128052j -0.0135456+0.00412574j 0.0112756-0.0097208j -0.00943425+0.00187842j 0.0156342+0.000308214j -0.013092+0.00785548j 9.06926e-05+0.0113799j -0.00596736+0.001702j -0.00729299-0.000744775j -0.00858314+0.00509645j -0.00975345+0.0057755j 0.00328888+0.00357545j -0.000307632-0.000858j -0.00563889+0.00898531j 0.0028806+0.0174248j -0.00655849-0.00541159j -0.0062707+0.0108876j 0.00301107-0.00117798j 0.00555188-0.0131324j -0.00919333-0.00650124j 0.0032306+0.0134633j 0.00977349-0.00446253j -0.0134991+0.00915986j -0.00303242-0.00341462j -0.00739747-0.0041495j -0.00542274+0.0104019j 0.00294069-0.0128114j -0.00697511-0.0135967j -0.000521688-0.00777067j -0.0107308-0.00966686j -0.000124973+0.0152094j 0.010832+0.00452283j -0.0154336+0.0168124j 0.00419991-0.0207133j -0.00507834-0.00839585j -0.0193396-0.00118135j -0.013601+0.00400709j 0.000719269-0.0162853j 0.0162695+0.00738759j 0.0119088-0.0148993j 0.0178986+0.00594954j -0.000975869-0.00229037j -0.0137335-0.00786658j 0.0283015-0.00572749j 0.0282022+0.0198417j 0.00915079+0.0119401j -0.0161484+0.00583052j -0.00596337-0.0102752j -0.00704906+0.00669195j 0.0263638-0.0151238j -0.0219632-0.0321505j -0.0128784+0.0293817j -0.0179755-0.00466969j 0.00447707+0.0217899j 
-0.00176691-0.0181996j -0.0185009+0.0128385j -0.0149884-0.00564883j 0.0179794+0.00736444j 0.0144398-0.0292128j -0.0163368-0.00707099j -0.027628-0.00466916j 0.0310379-0.0187214j -0.00471367+0.00614082j 0.0143929+0.00578648j -0.00396172-0.0206729j 4.8457e-05-0.00334995j -0.0104411-0.00150878j 0.0292669+0.00381936j 0.00403134+0.0312562j 0.03204-0.00451232j -0.000807372-0.0119235j 0.0110268+0.000600583j 0.00100924-0.00298928j -0.0131139-0.00657256j 0.00895977-0.0015215j -0.00188627-0.016333j 0.00693362-0.016551j 0.00355062+0.00696384j 0.0191749-0.00370845j -0.00839035-0.000279511j -0.00143476+0.00930579j -0.00561544+0.0208008j 0.00724836-0.0133807j 0.00154708-0.00855612j -0.0138159-0.0048753j -0.00938333+0.00452829j -0.00221063+0.0214031j -0.00649688+0.00647274j 0.0155635+0.00404869j 0.010787-0.00196899j 0.00447615+0.0130508j -0.0162303-0.00119181j 0.000161252-0.0118171j -0.0107678+0.00833893j 0.021474+0.00204926j -0.00821518+0.00363983j 0.0110242-0.00866665j -0.0122461-0.0142124j -0.00382657+0.0075462j -0.00827459+0.000376164j -0.00629914-0.00730346j 0.00994029+0.00275401j 0.00238655-0.00258946j -0.00718769-0.000127073j -0.00588756+0.00335348j -0.00916086-0.00188312j 0.0129238-0.00421476j -0.00454368+0.00626978j 0.00685317-0.00683709j -0.00404843-0.0112171j 0.00921576+0.0102633j 0.0126045+0.0102374j 0.0066859-0.00491014j -0.00179204+0.00111904j -0.00738872-0.0335118j 0.00740284+0.0122775j -0.00549033-0.00943375j -0.00836686-0.00157738j 0.00943698-0.002018j -0.00378996-0.00631635j -0.00324339+0.00431076j -0.00436972+0.00154023j -0.00924854+0.00574078j -0.00183128+0.00418483j -0.00651385+0.00747222j -0.00627639+0.0141738j 0.0083979-0.00978885j -0.00528959+5.71064e-05j 0.0121733-0.00592299j 0.00700502-0.00367716j 0.0169681-0.00796621j -0.00571307-0.00312382j -0.00456983-0.00363533j 0.00399717+0.00564986j -0.00599374+0.00130063j -0.00890285+0.020993j 0.0167125-0.0114701j 8.98803e-05-0.0118829j 0.00157822-0.00574474j -0.00542977+0.00431073j -0.00926369+0.00211909j -0.00579368-0.0112558j -2.02302e-05+0.0131581j -0.00148074+0.00173497j -0.00633119-0.01283j -0.0158983+0.0183344j 0.0149857+0.00520229j 0.00091068+0.00585929j -0.0134276-0.0148337j 0.0313233+0.013461j 0.00953092+0.0048547j 0.0181721+0.0124569j 0.00105354+0.00174502j 0.00023454+0.00844044j -0.00295324-0.00833434j -0.0038657+0.00749356j -0.00508352-0.00143179j -0.0076103-0.00079095j -0.0153083-0.0050375j -0.00445364-0.000347451j -0.0131269-0.00336844j -0.0129419-0.0327231j 2.1564e-05+0.00255585j -0.00995489-0.0245298j -0.00588497+0.00557497j 0.0122878-4.99555e-05j -0.0247641-0.000604757j -0.0243461+0.00593951j -0.0108361-0.0113893j 0.0117697-0.00166702j 0.012116-0.0123854j 0.00113201-0.0274105j -0.00512886-0.0120793j -0.00519047+0.00550977j 0.00159017+0.00197115j -0.00353078-0.00467062j -0.0057097-0.0157401j -0.0110327+0.0314213j 0.00742192+0.005315j -0.0110812+0.0106223j -0.0308083+0.0310684j -0.0319105+0.00596106j -0.0537549-0.00545492j -0.0204442+0.0110011j -0.00611299-0.00958417j 0.0157997+0.0215987j -0.0123285+0.045683j -0.0107403+0.0538152j 0.0126531+0.0583794j 0.0680283-0.0119506j 
-0.0296242+0.0102029j 0.016834+0.0217629j 0.00842208+0.0312748j -0.0123252-0.00484314j -0.0269215+0.0169638j 0.00336548+0.0108015j 0.0273069+0.00288538j 0.0120184+0.0103673j 0.00650836+0.0110222j -0.00986272+0.00752832j 0.00691166+0.00743053j -0.0133892-0.00303376j 0.00189164-0.00449937j 0.000621752+0.00929018j -0.0168066-0.00862849j -0.000230177+0.00465891j -0.00484388+0.00727603j -0.00367079-0.00462563j -0.0063264+0.00716532j 0.00586093+0.00304861j 0.00293409+0.0144332j 0.0115691+0.00925904j 0.00480498-0.0102321j 0.00581462-0.00474125j 0.0118742+0.00367784j 0.00094341-0.00436535j 0.00221367-0.00490004j -0.0157658-0.00558753j -0.00230986+0.000187107j -0.00570906+0.00707518j 0.00398918+0.00591794j 0.00413571-0.00427337j -0.00162953-0.00270823j 0.00241674-0.0029363j 0.00565637+0.001292j -0.00271776+0.00588369j -0.00320028+0.00608046j -0.00746965+0.00586878j 0.00640947-0.00127867j 0.00376735-0.00770132j -0.0028682-0.00409775j 0.00630138-0.00448283j 0.00178825-0.00256789j 0.00985961+0.000566909j -0.00700899-0.00495546j 0.00318273+0.00342539j -0.00335744-0.00963925j 0.00115696+0.0055454j -0.0068204+6.42704e-05j -0.00587006+0.00157217j -0.00266432+0.00317929j -0.00591102+0.00272884j -0.00261203-0.000924494j -0.000748809-0.00340492j 0.000945939-0.00371832j -0.0093647+0.000610078j 0.00997942-0.00207623j -0.00663111+0.00110095j 0.00648455-0.00338337j 0.00214485+0.000188853j -0.00134921+8.74937e-05j -0.0022891-0.000404401j -0.00392976-0.000906054j 0.00108447-0.0101356j 0.000777983+0.000917412j -0.0100754+0.000989913j 0.000365858+0.000436733j 0.0119831+0.00247437j -0.0057873+0.00615807j 0.00328868+0.000436123j -0.0067729-0.00199478j -0.00140087+0.000991698j 0.0152568-0.00390288j -0.00333069-0.00243552j 0.00667654-0.00240005j 0.00991263-0.00179948j 0.00427735-0.0156357j -0.0124941-0.00603223j -0.0104754+0.00556453j 0.000199946+0.0033733j -0.004442+0.0182283j 0.00611861+0.0177159j -0.00390908-0.0145737j 0.00885269-0.0053493j -0.00931639-0.000918787j 0.0102818+0.000788339j -0.0196981+0.00375902j 0.0148998-0.00533029j 0.00159283+0.00385819j 0.00789213+3.88526e-05j 0.00199405-0.00551709j 0.018958-0.00160226j -0.00121563-0.00445008j 0.00175721+0.00523074j -0.00570025+0.00727689j -0.00827949-0.000207087j 0.012244-0.00831891j 0.0134023-0.00463569j -0.00107136+0.00697537j 0.0050389+0.00137545j -0.00962088+0.0159979j 0.0025573-0.00140268j 0.00460232-0.0202442j 0.00110405+9.012e-05j 0.00471435+0.0081695j -0.00596733+0.00480308j -0.000509635+0.0115335j -0.014864-0.0305677j -0.00187845+0.00702478j 0.00351196+0.0042175j -0.00298463-0.000242192j 0.0177793+0.0154228j -0.00909002-0.0190342j 0.0035838+0.00409595j -0.00790053-0.0199239j -0.00509207+0.025457j 0.0120351+0.00480174j 0.0121462+0.0216196j 0.00062241+0.00619191j 0.00621636+0.0226682j -0.00563468+0.00203329j -0.0065313-0.0142689j 0.00232784+0.00559235j -0.0107943+0.00490505j 0.00829969-0.00561528j -0.0276699+0.0117928j -0.0289546-0.0106424j 0.0111991-0.00901653j 0.030871-0.0248212j -0.0407364-0.00760349j -0.0284342+0.0129424j -0.023878+0.00431175j -0.0262306+0.052417j 0.000364909-0.0318068j 0.0535656-0.00762737j -0.00851852-0.0292866j 
0.0141455-0.0130324j -0.0156984-0.0176594j 0.00560318-0.0203848j 0.00437032-0.00340761j 0.0117507+0.00542866j -0.00598002-0.000865956j 0.000950462+0.00233839j -0.0156996+0.000282933j -0.0304205-0.00139946j 0.00891047-0.0235016j -0.0184836-0.00837357j -0.000231607-0.0190981j 0.0182267-0.0145402j -0.00628553-0.00114031j -0.00524217+0.002164j 0.00459523+0.00454854j -0.00740066-0.00389593j -0.00871113-0.00140754j -0.0111123-0.0111782j -0.00503197-0.00342801j -0.00777029-0.0128359j -0.0142453+0.00251409j 0.00216162+0.000170581j 0.0139922-0.00267311j -0.00299274-0.00640464j -0.00254123+0.0114136j 0.00707058-0.0188856j -0.00174078+0.00170642j -0.00963178+0.0107606j 0.00142206+0.000566512j 0.00275864+0.00929646j 0.00628468-0.00411924j 0.0105677-0.0124721j 0.00361041+0.0041789j -0.00846592+0.0046905j -0.00880536-0.00402515j -0.00624162-0.00288388j 0.0106704-0.00308443j 0.000328363+0.0023938j -0.00377937-0.00351066j -0.00680081-0.0117721j -0.00751722-0.00129096j 0.00684419-0.00140526j 0.000607945-0.00147469j -0.00220519-0.00101573j 0.004584-0.0144279j -0.00770441+0.000602174j -0.00357777+0.00961955j -0.00238827+0.0134367j 0.0003376+0.00190194j -0.00361488+0.00176862j 0.00241083+0.00269755j -0.00160209+0.00518113j -0.000198964+0.00629643j -0.00254789+0.00233258j 0.00599655+0.00372398j 0.00656143+0.00292657j -0.00697459-0.00168476j -0.00502578-0.000747875j 0.00652644-0.0159138j 0.00338327+0.00871218j -0.00845187-0.000660586j -0.00640004+0.00700537j 0.00339177-0.00236891j -0.0108363+0.00134672j 0.00143211+0.00188654j 0.00288235-0.000752835j 0.00819601+0.0043457j -0.00616972+0.00294189j 0.00398331-0.00710534j 0.00288179-0.00185548j -0.00470356-0.0025355j 0.0027184-0.00409215j -0.006877-0.000290042j -0.00627111-0.000511276j 0.00214732+0.00823149j -0.00809194+0.00172617j -0.000730361-0.000539083j -0.000189674+0.0148203j 0.00186931+0.00334026j 0.00546423+0.018819j 0.00734619+0.00422784j -0.0151855+0.00287872j -0.00691225-0.00238677j -0.0111018+0.000550356j -0.00241415-0.00423021j -0.0168502+0.0125928j 0.0181888-0.00141657j 0.000511036-0.00172431j -0.00318822+0.00372537j -0.00458939+0.00170746j 0.0124044-0.011052j -0.00704823+0.00682183j 0.0150387+0.00110117j -0.00172004+0.016097j -0.0146946-0.00234199j 0.0125865-0.00300241j -0.0176595-0.00470719j -0.000953762-0.00248934j 0.00113004+0.000798804j -0.00413359+0.0194456j -0.00120384-0.0116463j 0.0155829-0.0153563j 0.0101144+0.00871103j 0.00770428+0.00538006j -0.00782298+0.00387426j -0.00689838+0.00414839j -0.0106014+0.00778791j -0.00716757+0.0105712j -0.0132874+0.0260936j -0.00117409-0.00815897j -0.00702215+0.0208322j 0.0274548-0.00190246j 0.0145289-0.00697521j 0.00748466-0.000570305j -0.000631696-0.00279277j -0.000737216+0.00337835j 0.0194147+0.00595478j -0.00740299-0.00563553j -0.00289957-0.00428576j -0.0229539-0.00582903j -0.011046+0.00936881j 0.0155334+3.22049e-06j -0.00748329-0.0174836j 0.00465545-0.0347937j -0.0263055-0.021641j 0.00385656-0.00822318j -0.026655-0.0138917j 0.0136382-0.000580992j 0.00536634-0.0172503j -0.0164984+0.0307531j 0.00552272+0.0384033j 0.00426799-0.005979j -0.00821375-0.010758j -0.00889647+0.00960194j -0.0229299-0.0297479j 
