-0.061597+0.00891647j -0.0227252-0.0590008j -0.0387381+0.0249901j 0.0391208+0.0229149j 0.0405711+0.0270563j 0.00649329-0.0611458j 0.0013572+0.021964j 0.0414464-0.0325187j -0.0243922-0.0164958j 0.0138075-0.0403745j 0.0147847-0.0399435j -0.0116396-0.0125359j -0.0516599-0.0391303j 0.000142098+0.0258023j -0.0136292+0.0212738j -0.0112674+0.00890172j 0.00312183-0.0437598j 0.00731106-0.0102761j 0.00036266+0.0242465j 0.000768599+0.034311j -0.0281883-0.00996981j 0.00278249+0.00612801j -0.020762+0.0191132j -0.0120977+0.0245137j 0.0177404+0.00388461j -0.015256-0.00706493j 0.00449996+0.00915231j -0.00682703+0.00772849j 0.000244296+0.0550718j -0.0354945-0.0257347j -0.00310279-0.00703421j -0.00564866-0.00170229j -0.0176626+0.0166019j 0.0124698-0.00891874j 0.0173666-0.00838595j 0.0379835+0.0158298j -0.00840756+0.0182007j -0.00718208-0.021896j -0.0119172-0.00378276j 0.0115118+1.40309e-05j 0.0105872-0.00933486j 0.0100307+0.0163562j -0.000875485-0.000242031j 0.0128614+0.00162763j 0.00711856-0.019367j -0.0102903-0.0103905j -0.0403053-0.00519051j 0.00426299+0.00165883j -0.00298251+0.00653185j 0.0119654+0.00798155j 0.000237581+0.0140909j 0.0063888-0.00333519j 0.00400923-0.000537827j 0.00265382+0.00558707j -0.0153508+0.00485507j 0.00318111-0.00194801j -0.00368674+0.00186871j 0.0132406+0.0166997j 0.0116314+0.00465137j -0.0130642-0.0092858j 0.00584564-0.00873356j -0.0188349-0.0124983j -0.00637676+0.0009903j -0.0107349+0.000130594j 0.00367329+0.0146946j -0.0055819-0.00382128j -0.00213205-0.00428245j -0.0057048-0.0106943j -0.00650684+0.00676891j 0.0193661+0.00540004j 0.00537993-0.00183825j -0.0117956+0.00562003j -0.00566257+0.00427056j -0.0101752-0.00268175j -0.000115291-0.0128835j -0.0226847-0.00716571j -0.00676356+0.006753j -0.0262961+0.00525059j -0.00443111+0.00260699j -0.00322592-0.00555079j -0.00769986+0.0113449j -8.20069e-05-0.00311185j 0.00265197-0.00642057j 0.00183328+0.00607256j 0.0121765+0.0049994j 0.00664631+0.00512795j -0.000284407-0.00591727j 0.0147727-0.000917087j -0.0044615+0.0138644j 0.014657-0.00104636j 0.00130863-0.000376584j -0.00219449+0.00354203j -0.0067733-0.00149215j 0.00160682-0.00942866j -0.00270473-0.00154739j 0.00155659+0.00948778j -0.00580562+0.0018151j 0.0147974-0.00317025j 0.0126775+0.00641858j 0.00337652-0.00580788j 0.0124119-0.00177924j -0.00223918-0.00566358j -0.00712423+0.010689j -0.0146366-0.0075587j -0.00987074+0.00389473j 0.0007763-0.0117388j -0.00105623-0.0110548j -0.00551246+0.000885446j 0.00754236-0.00485624j -0.00586631-6.16761e-05j -0.0102573-0.00684224j 0.00165397+0.00361822j 0.0133658+0.00751748j 0.00179807+0.000560806j -0.00242247+0.00791558j -0.00143859-0.00144837j -0.00872474+0.0159273j -0.00155437-0.00360875j 0.00408774+0.0100613j -0.00220104+0.0147226j 0.0103755+0.00372916j -0.00297589-0.00558034j 0.0039786+0.00647156j -0.0268574-0.0329873j 0.000176934-0.0121612j -0.00792154-0.0231666j 0.0223898+0.00538327j -0.0025077+0.0145229j 0.00463019-0.00854268j -0.0315375-0.0140129j -0.0245455-0.000288073j -0.0076244+0.00245924j 0.0115538+0.00875532j -0.00871278+0.000512653j -0.00494432-0.00297292j 0.00070128-0.0187229j -0.0150202-0.00765778j 0.0086766-0.0228952j -0.00692512+0.0247643j 0.00630213+0.00993313j -0.00273128+0.000429887j 0.0245638-0.0084416j 0.000438555-0.00401958j 0.0033076-0.00439888j 0.00470597+0.0113927j -0.032716-0.00475571j 0.00822329+0.0154238j -0.0198696-0.0118164j 0.0197259-0.00751154j -0.0062425+0.00463673j 0.00147346-0.00228641j 0.0282206-0.00546862j -0.021095+0.0203744j -0.0236444+0.0116668j 0.00991971-0.00942952j 0.019039-0.0134131j 0.00412512+0.00638205j 0.0236968-0.00810308j 0.011883-0.0308149j -0.00794507-0.0162982j -0.0344652+0.0219835j -0.0308039+0.00920091j 0.00271217+0.00144656j 0.013619-0.0108258j 0.012726+0.00841692j -0.0391864+0.0214163j -0.0046183-0.0290113j -0.000769501-0.0187107j 0.0205849-0.00813182j 0.000796845+0.0053384j 0.0206622+0.0133074j 0.0461276-0.0102443j 0.00742374-0.0234469j -0.0126409-0.00149183j 0.0399706+0.00909717j -0.00203451-0.0140857j -0.0585879+0.0226759j 0.000609882+0.000435971j 0.0202389+0.00649652j -0.00790697-0.0100089j 0.0196707-0.0169603j -0.00113413+0.0231894j -0.000874247+0.013391j -0.0430767-0.0367039j 0.0111547-0.0269729j -0.0295245-0.0358266j 0.00709773+0.0202875j 0.0195883+0.00883631j -0.0587005+0.0384548j -0.018915-0.0824147j -0.00482294+0.0236254j -0.0558999+0.0369777j 0.0399129+0.0386477j 0.0328876-0.0821214j 0.0606674+0.115254j -0.1125+0.0734941j 
-0.0527412-0.0438612j 0.0420946-0.0458618j 0.00106637+0.0138794j 0.00866718-0.00354435j 0.0309373+0.0153564j 0.0102924-0.0164713j -0.00439983+0.0436402j -0.0435751-0.0117001j 0.00347209-0.00397873j 0.0112192+0.00312019j -0.00349781+0.0221188j -0.00378186+0.0239435j -0.027391+0.00991387j -0.00441343+0.00591225j -0.0213199+0.0238281j 0.00750202-0.00956346j 0.000790981-0.0131702j 0.0134723-0.0026179j 0.0194699-0.0096212j 0.0524518-0.00427691j -0.0116006+0.00920948j 0.0162578-0.00310102j -0.00926391-0.00758093j -0.0192796+0.0254922j 0.0427133+0.00602797j -0.00240759-0.0135133j -0.000946873+0.00433874j 0.0196987-0.0235427j -0.0112347-0.0265217j 0.00467255+0.0109185j 0.00374766-0.0087559j 0.0033319-0.00977235j -0.00484009-0.0143595j 0.00193025+0.0277226j -0.00414197-0.00456432j 0.00443646-0.00417374j -0.00121421-0.011779j -0.00720537+0.0283795j -0.00630616+0.0028081j 0.00373604-0.0175044j 0.0312616+0.0243775j 0.00920054+0.00127758j -0.00827309-0.0218876j -0.00755252+0.0183725j 0.00236537+0.00589679j 0.00083708+0.01175j 0.0037942+0.00180628j -0.0140362-0.017537j -0.0162192+0.00520212j 0.0148346-0.00314765j -0.00546175+0.0100422j 0.000274599+0.023132j -0.0059953+0.012183j 0.0167044-0.00186767j 0.00351985-0.0193501j 0.00476158-0.00375727j 0.00917317+0.0164149j 0.000591022+0.00632663j -0.00109788-0.0177572j 0.0156572-0.00402723j -0.00166762+0.00108562j 0.00222204+0.00139044j 0.0032029-0.00786602j -0.000350388-0.0110788j 0.00171424-0.00518336j -0.0137109+0.0098702j -0.00270103+0.0013085j 0.00914641-0.00382523j -0.00279508-0.0103039j 0.00997951-0.0168355j -0.000445601+0.000628484j -0.00580259+0.00327574j 0.0097651+0.0021833j -0.00939162-0.00445268j 0.00954374+0.0254168j -0.00398408+0.0121193j -0.00657071+0.0159103j 0.00103893-0.0187017j -0.00129567-0.00105785j 0.0128305+0.002867j -0.00673547+0.00176513j 0.00675+0.0264764j 0.00303465-0.00482086j -0.00237567+0.00332694j 0.00456309-0.0102277j -0.00962589+0.003973j -0.0182732+0.0165732j -0.000121479+0.00671074j -0.0146783+0.0170522j 0.00514301+0.00966604j -0.00854117+0.00813265j -0.00273897+0.00771363j 0.00701293+0.00240923j 0.00626975-0.00375412j 0.00665687-0.00141409j -0.018801+0.0182037j -0.00136561-0.0052894j 0.0154897-0.00449279j 0.0114345-0.00131943j -0.00921876-0.00199509j 0.0024951-0.00353235j 0.0108181-0.00113608j -0.00208477+0.00936077j 0.0118109-0.00722926j -0.000301571+0.00216826j 0.0183278+0.00970326j 0.00830115+0.0116372j -0.00206592-0.00179311j 0.00166176-0.00110146j 0.00549013+0.00738033j 0.000590106+0.00435425j -0.0079809-0.00594871j 0.00442983+0.0144692j -0.0123276-0.00337186j -0.00809286+0.0140408j 0.00132881+0.00700323j -0.0136168+0.00139978j 0.00144803+0.00514457j -0.0156034-0.00665994j -0.0246683-0.000557616j -0.0106889-0.00238586j 0.00359087+0.00920934j 0.00337603+0.0017759j 0.0238447-0.00590395j 0.0100808+0.00872875j 0.00402386+0.00845653j -0.00203928+0.000505035j -0.00685146-0.00431788j 0.000399886+0.0152868j 0.000996878-0.0274769j 0.00344098+0.00134123j -0.00331764-0.00775509j -0.00642141+0.000637507j -0.0134015-0.0203617j 0.0101139+0.0115128j -0.000641789+0.00647538j -0.0108384-0.00764968j 0.0131228-0.00161763j -0.0125108-0.000194768j -0.0172554+0.0280977j 0.0104805+0.010079j 0.00615212-0.0175547j -0.00807786+0.00598428j 0.00737369+0.0107841j -0.0220837-0.0116031j 0.0073924+0.0112448j -0.022275-0.00945493j -0.00364322-0.00141736j 0.0124947-0.00408386j 0.00574825-0.00349835j -0.00149369-0.0317676j 0.00746106-0.0284134j -0.0132844+0.000802377j -0.0167762-0.000683528j 0.0135131-0.0169216j -0.0252664-0.00190133j 0.00356405+0.0102356j -0.00945216-0.00366355j -0.0216508-0.00493376j -0.00543013+0.0120737j -0.0291469-0.00191119j 0.0271486+0.0100173j 0.0436561-0.0191635j -0.0237536-0.0209128j 0.00259995+0.0211119j -0.00899994-0.0109647j -0.0160297+0.0367726j 0.00597613+0.0112363j -0.0137812+0.00926571j -0.00227954-0.00515217j 0.00161853+0.0171998j 0.00600218-0.0173007j -0.041839-0.00246964j 0.0354277+0.01231j 0.00322088-0.0209938j -0.0313645+0.00535633j 0.0176879+0.0129953j 0.00364268-0.00632687j 0.00541299+0.0295462j -0.0106837+0.00941742j -0.0298008-0.0273084j 0.010783+0.00892868j -0.0170743+0.0293528j -0.0360186+0.0412371j -0.0283122+0.000331009j -0.00657301+0.04547j -0.00863761+0.00115867j 0.000591228+0.0157523j 0.0564922+0.0937464j -0.0630952-0.00684104j -0.0164731+0.0575103j -0.0360581+0.06653j -0.0292908-0.0350799j -0.0940314+0.0427043j -0.0626228+0.0440918j -0.0380922-0.0842546j 
0.0354238+0.0554105j -0.0538433+0.0319531j -0.0265651-0.0191953j -0.0223164+0.0102607j -0.0403601+0.00524345j -0.00646586+0.0273153j -0.00274722-0.0442597j 0.0455478-0.000100158j 0.0177779+0.00912322j -0.00918443+0.0158301j -0.0015621-0.038126j 0.0169128-0.0274991j 0.0180267-0.0040086j 0.0135449-0.0049134j 0.027658-0.0286783j 0.0191423-0.0139828j 0.0186711+0.0211795j -0.0224462-0.0170376j -0.00227281+0.0156148j -0.0295669+0.00935895j 0.00550677-0.00946961j -0.0296814+0.00885844j -0.0101048-0.00205547j 0.00908396-0.0287489j -0.0128064-0.0260112j 0.0312977+0.0121293j 0.00233723+0.00221805j 0.0209745+0.00997495j 0.00766126+0.00337355j 0.00835043-0.0179339j -0.00255023+0.00330796j -0.0138327+0.00347025j 0.0040675+0.0068155j 0.011515+0.0108418j 0.0150845-0.0017251j -0.0101015-0.00206798j -0.00613465-0.00285655j 0.00655683-0.0008775j 0.0138024+0.00509987j 0.00668032+0.00222269j -0.0198416-0.00464592j 0.000875693-0.00324866j 0.00490634+0.0229432j -0.00380212+0.00118248j -0.0160858-0.00635175j -0.0022549+0.00819714j 0.00261344+0.0187075j 0.00366326+0.0045013j 0.0167916+0.000275732j 0.00317916+0.00335787j -0.00311119+0.000401634j 0.00263577-0.01585j -0.000730706+0.00593587j -0.0125985+0.0068587j 0.0158598+4.23753e-05j -0.00898153+0.00221376j 0.00057512-0.00693966j 0.0166521-0.00436844j -0.00538664+0.00365558j -0.00512827-0.0172019j 0.00609071-0.000387107j 0.00670037-0.00314614j 0.00760258-0.000187744j -0.00594671+0.00432619j 0.0143284-0.00857579j 0.0102713-0.0137667j -0.00334015-0.00105633j -0.00262442+0.00691678j 0.0100608-0.0135664j 0.0121186-0.0154689j 0.00482493+0.000716319j 0.0127447+0.00242375j -0.00933941-5.27911e-05j -0.00145892+0.0105585j 0.0111336-0.00724075j 0.00395551-0.00159377j -0.000315151+0.00436753j -0.0106531+0.00376344j 0.00441773+0.0030984j -0.0142436-0.00368674j 0.0196042+0.00596089j -0.00396042-0.00429223j -0.00502427+0.0014737j 0.00698683+0.00455477j 0.00608645+0.0066175j 0.0053061+0.00127923j 0.00506075-0.00807413j 0.00181382-0.00706196j -0.013403+0.0101772j -0.00209101-0.00787118j 0.000833961-0.000180113j 0.00544689-0.00896283j -0.012147+0.00792777j -0.00370021-0.00157054j 0.0152756+0.00287905j 0.00798691-0.00361838j -0.0221637+0.0160077j -0.000647983+0.00563004j 0.0116394+0.00121598j -0.00636438-0.012648j -0.0117724+0.00494556j -0.0143137+0.00166987j -0.00203358+0.00119437j -0.00981823+0.00596373j 0.00392974-0.00111262j -0.00355-0.00289482j -0.00891242-0.0136144j 0.00281173-0.00938273j -0.00933665+0.00883186j 0.0027539-0.0188281j -0.0110927+0.000506636j -0.00406513-0.00305416j -0.0018181-0.00176973j -0.00710784-0.00406555j -0.00170508+0.000329082j 0.0105388-0.00455175j 0.0137749+0.00969621j -0.00168046+0.00627814j 0.00745645+0.0073522j 0.0185306+0.0111858j 0.0182898-0.0244862j 0.0131088-0.00336446j -0.00332897-0.00439246j -0.00155452-0.0147144j 0.012301-0.00641354j 0.000109316+0.0032712j 0.0143519+0.000850788j -0.0119282+0.0303963j 0.0217599-0.0103534j -0.00910447-0.0180476j 0.00121125-0.0107362j 0.00311122-0.0119671j 0.00336511+0.00773638j 0.000505418-0.0110611j -0.00274328-0.0190253j 0.0168132-0.0196234j 0.00464114-0.0126722j -0.00916351-0.0138458j 0.00246932-0.0048136j 0.0183368+0.00871642j 0.00414456+0.00824141j -0.0114489-0.0137397j -0.00206111-0.00764474j 0.00685421+0.0106916j -0.00129793-0.00647257j -0.00432706-0.00542971j 0.0108319-0.00146496j -0.00641951-0.0237579j 0.0420277-0.0069551j 0.00437772+0.0103886j -0.0224559-0.00523777j -0.0144382+0.00902264j -0.00746391+0.0190984j 0.0160019-0.0262995j -0.00445972+0.00444464j -0.015576-0.0209805j -0.0132542+0.0267707j 0.0103027+0.0220439j -0.0137484-0.00920158j -0.0034064+0.0147758j -0.0215676-0.0100271j 0.000722332+0.0103611j -0.00753696-0.0146375j 0.018327+0.0213099j -0.00968283-0.000275365j 0.014317-0.0388129j 0.0192313-0.0199226j -0.00923154+0.00659713j -0.00197555-0.00703203j 0.0019576-0.00746354j -0.00737575+0.00912863j 0.00796048-0.00401478j -0.0109328-0.0240628j -0.0052043-0.0170728j 0.00899385-0.00885869j -0.00746331-0.00366731j -0.00626332-0.0292264j 0.0326985+0.0151534j -0.0240868-0.0166597j 0.0292674-0.02451j 0.0211062-0.0127264j -0.0342606+0.02503j -0.0354398-0.0420497j 0.0124234-0.062384j -0.0153451-0.021775j -0.00983647-0.0577883j 0.010866-0.0289438j -0.0235806-0.0269706j -0.0517295+0.00176111j -0.0471538+0.0164088j -0.0158329-0.00457591j -0.022585+0.00927411j -0.0645385-0.00466894j -0.0217774+0.105431j 0.0464469-0.0158747j 0.0188383+0.00916661j 
0.0430155+0.00120426j 0.00154024+0.0517468j 0.0440566-0.00471376j -0.00336646-0.0332303j 0.0128947-0.000890475j 0.0113809-0.0107615j -0.0135307+0.00284085j -0.00500012+0.0224249j -0.0107608+0.0152022j -0.00716024+0.00109421j 0.0135096+0.0232552j -0.00825833-0.000646719j 0.00907059-0.00481872j -0.0141434-0.0301423j 0.00281197-0.010678j -0.0177454+0.0453013j -0.0201005+0.0264219j 0.0165121+0.0219776j -0.0208484-0.013333j -0.0170985-0.0262337j 0.00933708+0.00230371j -0.00121811-0.0165767j 0.0184651-0.0195436j 0.0294438-0.0107334j -0.0169968+0.0149562j -0.0089034+0.0263505j -0.0392001-0.0292161j -0.0108592+0.0214902j 0.0129584-0.00529606j 0.0114904+0.0157828j 0.00720801-0.00962877j -0.00408606+0.0111216j 0.0113666-0.0108985j -0.0366114-0.00242831j 0.00199426+0.0239156j 0.00505719-0.00541434j -0.00332943-0.0113471j 0.00806317-0.0030324j 0.0151024+0.00380877j -0.0182213+0.0140278j -0.0195106-0.00448133j -0.0107957-0.00608441j 0.0133519+0.00361143j -0.0135804-0.0121518j -0.00688159-0.00208559j 0.00860689+0.00144891j 0.0306189+0.00216993j 0.00382104+0.011643j 0.00136739-0.00177324j -0.0104035-0.00354756j 0.0066761-0.00407302j -0.00231174+0.00730119j 0.00293413+0.00534894j -0.00199326-0.00969627j -0.0113327-0.00505876j 0.00963597+0.00118119j -0.0132721-0.0159612j 0.00834987-0.0239337j -0.0191085+0.00983536j 0.00646468+0.00416777j 0.00843812+0.0175502j 0.02458+0.0141532j -0.0044946+0.00158429j 0.0118662+0.0069761j -0.00774611-0.00193209j 0.0173048+0.0173007j -0.00649461-0.00281048j 0.0104501+0.0151327j -0.00431732-0.00800351j -0.0137547+0.00961443j -0.000939303-0.00826072j 0.00620197+0.0106232j 0.00677262+0.0158244j 0.00591868+0.0183945j 4.48847e-05-0.00546524j 0.0124524+0.00460821j 0.00925572-0.0133352j 0.0200313+0.00620418j 0.00230087-0.012563j 0.00780201+0.0114149j 0.0187452-0.0131891j -0.00159692-0.00301627j -0.00898703-0.00407705j 0.0133949+0.00389714j -0.00192394-0.00745626j -0.0111118-0.0145166j -0.00626272+0.000367666j -0.0140427-0.0132449j 0.00661881-0.0228112j -0.02085+0.00156602j -0.00724565-0.00446224j -0.00129643+0.000607355j 0.0149349-0.00977774j -0.00255216+0.00278552j -0.00390402-0.00501568j -0.000532603-0.0203469j 0.00925228+0.00468966j -0.0128808-0.00383778j 0.0038864+0.0111869j -0.0285641+0.0100077j 0.000242538-0.00102562j 0.0255606+0.00825547j 0.00324614-0.00376065j 0.0109503+0.0156918j 0.00735382+0.00961624j 0.00763015-0.00552546j 0.00429243+0.00966322j -0.000266256+0.00606107j 0.0111282+0.00149307j -0.0136664+0.00459445j 0.009739-0.00349422j -0.0152952-0.00437515j -0.015745-0.00897794j -0.00390898-0.00144681j -0.00294284-0.00819799j -0.00900039+0.00178783j 0.00709567-0.0171652j -0.00429365+0.0103015j 0.00624094-0.0136373j -0.00947242-0.0234306j 0.00765695+0.0194118j -0.0160974+0.00828985j 0.00174388+0.00615848j 0.00670975+0.0327876j -0.015981+0.00298925j 0.0131491+0.00951808j -0.0106147-0.0179134j 0.00135592-0.0138445j 0.00393447+0.00244079j 0.0249073+0.00021523j -0.00404206+0.000324218j -0.00778937-0.0120077j 0.00787132+0.0182245j 0.0211264+0.00933477j -0.0194435+0.0135144j -0.0146439-0.00218003j 0.0082856+0.0174588j -0.0378203+0.0197539j 0.0131402-0.0126744j -0.017744-0.0202671j 0.00541195+0.00285746j -0.0121694-0.00228044j -0.00472404-0.00452568j -0.000640065-0.00223102j 0.000181477-0.0195126j 0.000305184+0.00365791j -0.00313191-0.00636466j 0.0250021+0.0109422j 0.0184282+0.00437851j -0.00709416-0.016368j 0.0166678-0.00355412j -0.00251391+0.014634j 0.00572778+0.0043127j 0.0198015+0.0109293j 0.0273902+0.00671018j 0.00338216+0.00267953j -0.0047551-0.0101043j -0.0100311+0.0153153j -0.0162281-0.00369389j 0.00251535+0.00628034j 0.0593228-0.00240684j 0.00681958+0.00558054j -0.00394967-0.0242987j -0.0536138+0.0215084j -0.00989385-0.00060959j 0.0131785+0.0148304j -0.00239129+0.0413552j 0.0173038+0.00570112j -0.0135793+0.0313242j -0.0133298-0.00579885j 0.0100201-0.0163026j -0.0189012-0.000202831j 0.0217837+0.020426j 0.0258632-0.000498544j -0.0277455+0.0101561j 0.0238372-0.0109781j 0.0458197-0.0409353j -0.0105713+0.00829749j 0.0266614-0.0301918j 0.0182834+0.033797j -0.0170323+0.0692933j -0.0177719-0.0192575j -0.00629448-0.00128616j 0.0199503+0.0184229j 0.0313717+0.00955129j 0.0492488+0.0193102j -0.0213832-0.0324109j -0.00512873-0.034981j -0.0272814-0.0292868j -0.0068493+0.0350795j 0.0405302+0.0325826j -0.0262436+0.0501742j 0.0145737+0.0213074j 0.064622-0.00146783j -0.0326318-0.0647533j 0.0501772-0.0261425j 
0.0388346+0.00582683j 0.00662425+0.0348429j -0.0165761-0.0541986j -0.0571705+0.0316667j -0.0124675-0.0250378j 0.0117069+0.0321627j 0.0432461-0.00766962j 0.00446415+0.040276j -0.00351747+0.00235125j 0.015959-0.0128522j -0.0112248+0.00723004j 0.0316216+0.00964611j 0.00877806+0.00761502j 0.0137957+0.00484539j -0.0103325+0.00708992j -0.00148681-0.0202491j -0.0155988-0.0047569j -0.00266356+0.0280787j 0.00388365-0.00795589j -0.00553203-0.00926672j 0.00422594-0.0131491j -0.000275272+0.0201263j -0.0061934-0.00236926j -0.0134114-0.000509263j -0.0267714+0.0033182j 0.000329239-0.0145568j 0.0204181+0.0082398j 0.00734587-0.0180777j -0.00698884+0.00955557j -0.00116686+0.00666613j -0.0157254-0.00731556j -0.00272502+0.0118944j -0.000259269+0.00312552j -0.00294605-0.00618987j 0.00452865+0.00501528j 0.00248783-0.0110468j -0.00310477+0.00142546j -0.0016933+0.0080419j 0.00791817+0.00495754j 0.0145643-0.00182168j -0.0162743-0.0229713j -0.0190476+0.00386003j 0.0151779+0.00986998j 0.00788193-0.00328437j 0.00647995+0.0126803j -0.00481209-0.00160699j -0.0258459-0.00417133j 0.0102486+0.0111247j 0.0147491-0.00434949j -0.0268514-0.0242365j 0.00353199+0.00608509j -0.0101807+0.00371085j -0.0168981-0.00645277j -0.0216024+0.00517788j 0.0064567-0.00415458j 0.00343916-1.47499e-05j -0.00332531+0.000849178j -0.00436076+0.0219126j 0.0137593+0.00537279j -0.00431905-0.00546598j -0.00393199+0.0014578j 0.000166608-0.00438577j -0.00354002-0.0031723j -0.00317754+0.00571604j 0.00583039-0.00511007j 0.0110208-0.0150394j -0.00654107+0.00369384j 0.00123235+0.00401678j 0.00519014-0.00172161j 0.00475733-0.00347677j 0.00959091+0.00812134j 0.00188921-0.00705816j -0.0129053-0.00861194j -0.000113184-0.00057282j 0.00424152+0.00940233j 0.00622615+0.0143628j 0.000308865+0.00619581j -0.00837098+0.00493635j 0.0101359-0.0025331j -0.0116582+0.000717438j -0.00470448-0.00557978j -0.00568319+0.00596189j 0.00478391-0.00517888j -0.0067516-0.00146237j -0.0029406-0.00245459j 0.00432512-0.004804j 0.00808246+0.0154635j -0.00808711+0.00403143j -0.019572-0.00243586j 0.00116491+0.0104677j 0.00454137+0.0102261j -0.00265691-0.00348401j -0.00232014-0.011212j 0.00472672+0.000631908j 0.00677959+0.000656255j 0.00480881-0.00674769j 0.000535486+0.00525008j 0.000799978-0.00362759j 0.0143463+0.00677683j 0.00972047-0.00267818j 0.00301404+0.0169679j -0.00834701-0.0100175j 0.00871212+0.000337045j -0.000104608-0.0180558j -0.00100432-0.00767445j 0.00821942-0.00655235j 0.00716267+0.00171172j -0.00812462+0.000475959j 0.00201809-0.00123605j 0.0267729+0.00766166j -0.0165301-0.00753819j 0.00899394+0.0221336j 0.00414832-0.00932177j 0.015631+0.0111334j 0.000688205-0.00853121j 0.0109914+0.00323278j -0.00539107+0.00307966j 0.0139427+0.0111828j -0.0113202+0.0189643j 0.00069518+0.0133041j 0.000251721-0.0135807j 0.0132399+0.00130124j -0.00397106-0.00445307j -0.00565633-0.0293751j 0.00664328-0.0127513j 0.0157222-0.00524137j -0.000676636-0.00763187j 0.015581+0.0161177j 0.0309687+0.00421381j -0.0128233-0.0134468j 0.00788915-0.00226633j 0.00405495-0.0103027j 0.00371772+0.00246503j 0.00792415-0.00868923j 0.000724588+0.00210388j 0.0222914+0.00180735j 0.0269586+0.00699279j 0.00894889+0.0058071j 0.0021556+0.00494895j 0.00754803+0.00824409j 0.0183931+0.0108267j 0.00996101-0.010487j 0.0172602+0.00990387j -0.00460913+0.000337371j 0.00290942-0.0104998j -0.00877345+0.019179j 0.013269-0.0164102j 0.00611762+0.00465495j 0.00868882-0.000368948j -0.00509255-0.017774j -0.00606977-0.00346298j -0.022888+0.00211701j -0.0302533-0.0070475j 0.00159935+0.00471256j 0.0136679-0.00137195j -0.0256753-0.0223678j -0.0136524+0.0147893j -0.00288006-0.000960575j -0.000255548-0.0403176j -0.000164854-0.0100994j -0.018126+0.00530883j -0.0303798-0.00411646j 0.00957343-0.00323711j 0.0229051-0.0467308j -0.0182835+0.0031443j -0.00222367+0.0156382j 0.00426424-0.019438j -0.000856374-0.0078573j -0.00563077-0.00233159j 0.0166516-0.00133922j 0.0166495+0.0247247j 0.00141707-0.0202399j -0.0125481+0.0144659j -0.0117968-0.00543079j 0.0316011-0.00506052j 0.00512588+5.65819e-05j 0.0201954+0.0160169j 0.00561152+0.00491655j 0.0146579+0.0213367j -0.044887+0.0345436j -0.0126301-0.0647145j -0.0343321-0.0234038j -0.0154474+0.00530075j 0.0314469-0.0567304j 0.00291746-0.0499041j -0.0223892+0.0101029j -0.0242161-0.0266937j 0.0798768-0.0277903j 0.0174834+0.0380562j -0.0319041+0.0209636j -0.052735-0.0694474j 0.0888136+0.0278068j -0.0228132+0.0260168j -0.0224162+0.00894957j -0.0229308+0.00985529j 0.0258679-0.0147787j 
