0.00607482+0.00489239j -0.00413282+0.00648119j -0.00430652+0.00532068j 0.00495125+0.00337585j 0.00330446-0.0016217j 0.00327394-0.00231083j -0.00329935+0.0048531j -0.00315951-0.000607131j -0.00367184-0.00388796j 0.00227013-0.00130177j -0.0046808+0.00548274j 0.0005765-0.000274332j -4.49472e-05+0.00120067j 0.00369554-0.00373735j -0.0029951+0.000254808j -0.000318495+0.00321005j 0.00340021-0.000212282j 0.000384247+0.00172814j -0.000636797+0.00149213j 3.86899e-05-0.00036172j -0.00475215+0.0034067j 0.00289865-0.000957623j 0.00291494-0.00163833j 0.00157597+0.00148152j 0.00544021+0.000343622j -0.00217282+0.00141185j 0.000666701+0.000635664j 0.00104637-0.001452j 0.000359103+0.00331083j 0.00132151-0.00348313j -0.00290168+0.000520098j 0.00352147-0.00129595j 0.00229772+0.000183523j -0.00211891+0.00203234j -0.00287685-0.000875769j 0.00228846-0.0021567j -0.00129106-0.00235478j -0.00114262+0.00530074j 0.00199181+0.00376003j -0.00208905-0.00298853j -0.000816913+0.00301917j -0.000198644+0.00169903j 0.000924968+0.00268914j -0.000721307-0.00370925j -0.00115991+0.000213199j -1.09952e-05-0.00285402j 0.000537145+0.001485j -0.00155175-0.000788474j -0.000594356+0.00339766j -0.00218482-0.00740798j 0.00270421+0.00124198j 0.00223041+1.24749e-05j 0.0032889-0.00111666j -0.00189028-0.00351599j -0.00691335-0.0030166j 0.000113007-0.00289457j -0.000947309-0.00170136j -0.000180836+0.000862082j 0.00151996+0.00500934j 0.00539975-0.00391912j -0.00588814-0.000728595j 0.000312847+0.00176415j 0.0038027-0.0029501j 0.00581738-0.00232137j 0.00356052-0.00529073j -0.0058077-0.00676774j -0.00126884+0.000451421j -0.00279715-0.000249654j 0.00614738+0.00178948j -0.00169659+0.00126201j 0.003648-0.000904669j 0.000684728+0.000253066j 0.00271765-0.000333342j -0.000250644+0.00390177j 0.00522353+0.00569647j -0.00235346+0.00847408j -0.000378183+0.00741157j 0.000853387-0.0070914j 0.0023317+0.000390956j 2.16352e-05+0.00252438j -0.00115788+0.00202607j 0.00360268-0.00350712j -0.00352621+0.00019081j -0.00243004-0.000135834j -0.000304547+0.00379421j -0.000876396+0.000656789j -0.00129921+0.00111079j 0.000574733+0.00036197j 0.000840174-0.00166255j -0.00353694+0.0042317j 0.000726429-0.000735955j -0.00126276+0.00365942j -0.00118388+0.00122647j 0.00313687+0.00304189j -0.00440696+0.00384295j -0.000438803-0.000624662j 0.00263735-4.64938e-05j 0.0041274-0.000564537j -0.000630127+0.00337998j -0.00378926-0.00133111j 0.00453336+2.76433e-05j 0.000754788-0.000501344j 0.00396172+0.00188662j 0.00224303-0.00179827j 0.00227489-0.0027051j 0.000216829+0.00345603j -0.00252143-0.00289468j 0.00194326-0.000436491j -0.00085697+0.000389378j -0.00177162+0.000625853j 0.0017322-5.81012e-05j 0.000710072-0.0043821j -0.00454501+0.00312736j -0.000982463+0.0013987j -0.000626587-0.000689643j 0.00281561-0.00276163j 0.00191859-6.74375e-05j 0.00373957+5.01684e-05j -0.00752539+0.000998942j 0.00226304-0.00112783j -0.00447765-0.00313444j -0.00378029+0.00184833j 0.00143719-0.00396458j -0.00166432+0.0047417j 0.000174728-4.6461e-05j 0.0058483-0.00292663j 0.00326966-0.00943866j 0.00116358+0.000622795j 0.00178313-0.00157902j 0.00034267+0.00389018j 0.00593289+0.00366229j -9.20852e-05-0.00714689j -0.00338469+0.00692834j -0.0121667+0.00417972j 0.000990743-0.00179447j 0.00821481+0.00399066j -0.0072198+0.000902029j 0.00416867+6.59489e-05j -0.0017695+0.000484288j -0.00417136-0.00151261j 0.00722571+0.00261595j -0.000877332+0.00487891j -0.00334527+0.00411131j 0.0088506-0.00113311j 0.0100004+0.00576841j 0.0128634+0.00568126j -0.000834496+0.00390156j -0.0337187+0.00614612j -0.00607616-0.000934657j 0.006914-0.00110398j -0.010042-0.00579482j 0.00457409+0.00974746j 0.0018571+0.00136908j -0.00517601-0.00184385j 0.00353107+0.0447434j -0.0243417-0.0119018j 0.00579181+0.000277087j -0.000145487-0.0150212j -0.0159908+0.0489852j 0.0499474+0.0126157j 
0.00476538-0.00596272j 0.00696126+0.0042335j 0.00520392+0.00388708j 0.00399664-0.00634732j 0.00174768-0.00315573j -0.00281817+0.00101769j 0.00542034+0.00143652j -0.0025816+0.00509226j -0.00587401+0.00366588j -0.000583005+0.00345681j 0.00470116-0.000492224j -0.00479122+0.000734519j -0.000118006-0.000612627j -4.05161e-06-0.00294553j 0.00121631-0.00383559j 0.00615947-0.00108102j -0.00214231-0.00193368j 0.00297304-0.00194504j 0.00201773+0.00069916j 0.00265863+0.00429618j 0.00241412+0.000767363j 0.00158358-0.00210727j -0.00303878+0.00153085j 0.000343383+0.000338303j -7.01851e-06-0.00472021j 0.00325855+0.00415026j -0.00112156-0.00447531j -0.00110351+0.00237712j 0.0029631+0.00380868j -0.0012106+0.00264804j -0.00101826+0.001351j -0.00183637-0.000736104j 0.000580163-0.00164273j 0.00168446-0.00199158j -0.00376073+0.000403249j 0.00265437-0.000174625j 0.000985561+0.00533442j -0.00164949+0.000816785j 0.00101678-0.000610724j -0.000400643+0.000938549j -3.43615e-05+0.00397691j -0.00142151-0.00185187j -0.00241375-0.00563801j 0.00395363-0.00211488j -0.00146086-0.000308624j 0.00470005+0.00466104j -0.00325815-0.00306351j -0.000454931+0.00208669j -0.00556171-0.00325235j 0.0061314-0.00141528j -0.00219219+0.000332174j -0.00320039+0.00501325j 0.000986632+0.00298073j 0.00129227-0.00032788j 0.00296847-0.00219668j 0.00011678-0.00103983j 0.00044414-0.00070607j -0.000843486+0.00104904j -0.00488647-0.0022449j 0.00140616+0.00763343j -0.00303224-0.00352428j -0.00157245-0.00034553j 0.00484298+0.00615398j -0.00100339+0.00802816j 0.00472278+0.00292728j 0.00060325-0.00415773j 0.000981733-0.00308196j -0.000930401-0.00140156j -0.00312623+0.00356104j -0.00249206+0.000469346j 0.00312432+0.00161436j 0.00191504+0.0022748j -0.000831624+0.00290882j -0.00133569-0.000740948j -0.00356494+0.00519479j -0.0090427-0.00143486j -0.00752831-0.00238022j 0.00315793+0.00208857j 0.000385237+0.00164634j -0.00169901-0.00143243j -0.00294323-0.00466448j 0.00469812-0.000272326j 0.00306049-0.0069735j 0.00218091-0.00147289j -0.00322634-0.00106785j -0.000856025+0.000440537j 0.00122012-0.00450112j 2.16625e-05-0.00136748j -0.00186531+0.00121528j -0.00277591+1.1296e-05j -9.1486e-05-0.00269056j -0.000801602-2.69681e-05j 0.00105313+4.30805e-05j -0.00304047+0.00222282j -0.00576363-0.00324776j -0.00278292+0.00331717j 0.00072368-0.000656024j -0.000719953+0.00182487j -0.00208772+0.00122679j 0.00377755-0.0005178j -0.00166216+0.00338814j -0.000135516+0.00182508j -0.00341709+0.00264092j 0.00158681+0.0030712j -0.000468753+0.000395876j -0.0032889+0.00334467j 0.00397857-0.00339306j 0.00166769+0.000622345j 0.000382861-0.000117868j -0.00079332-0.000777746j 0.000110459-0.00236028j 0.0036479-0.00153929j 0.00019335-0.00243447j -0.000207145-0.00157243j 0.00158244+1.18987e-05j 0.00187148+0.00283672j -4.62412e-05+0.0014786j 0.0037912-6.62658e-05j 0.00299008-0.000172025j 0.000527309+0.00150557j 0.00441221-0.00150226j -0.00558065+0.00232357j 0.000575628+0.00550752j -0.00329774+0.00125158j -4.2087e-06-0.00209734j -0.00201894-0.00225471j 0.00307527+0.000780567j -0.00146223+0.00343886j -0.00144177-0.00225492j 0.00621672-0.0113987j -0.00141781+0.00408326j 0.00503943-0.00584962j 0.00320551+0.00190487j -0.00246422-0.00157436j 0.00214829-0.00446014j 0.00194418-0.00488961j -0.0116425-0.00198421j 0.00277046-0.00521541j 0.00917067-0.00624945j 0.000759505-0.000869499j 0.000175021+0.00083969j -8.32455e-06+0.00427865j 0.00403013-0.005608j -0.012101-0.00654478j 0.00560396-0.00140091j 0.0212275-0.00356061j 0.0281711-0.00542341j 0.00521277+0.00241006j 0.0158946+0.00369385j 0.00466733-0.00100232j -0.00897824-0.00229408j 0.00230797-0.000115045j -0.00513687+0.00161301j 0.0030115+0.0102125j 0.0261636+0.0125871j 0.00477683+0.0422204j -0.000441502-0.0148211j -0.00703822-0.00278662j 0.0495724+0.0144203j 0.0150704-0.0499658j 
0.00669551-0.00283506j 0.00445837+0.00577684j 0.0042572+0.000950026j 0.000313436-0.00133287j 0.00374315-0.00560398j -0.00156239-0.00120001j 0.000687739+0.00117924j 0.000391605+0.00633451j -0.00463815+0.000276j 0.0010092+0.000953154j 0.00641776-0.00499796j -0.00490924+0.0025352j 0.000459228+0.00395374j 0.00301623-0.00362281j -0.000926494-0.00346861j 0.00581496-0.00055227j -2.41979e-05-0.00121835j 0.000825097-0.000319453j -0.00353422+0.00674543j -0.0010602+0.00264586j 0.00471125-0.00033938j 0.0021068-0.000786118j -0.00754867+0.00482301j -0.00172459+0.00279443j 0.00150034-0.0031257j 0.00413501+0.00332774j 0.00129283-0.004485j -0.00262746+0.00203044j 0.00390263+0.00435911j -0.0043143-0.000301176j 0.000730916-0.000578622j -9.56261e-05-0.00311401j 0.00462517-0.00200292j 0.00544691-0.00137475j -0.00651673+0.00154606j 0.00186692+0.00186539j -0.00101818+0.00390257j 0.00199052-0.00116155j 0.0035317+0.00204879j -0.000355893-0.000118294j -0.000549836+0.00431263j -0.000955134+0.000353189j 0.00158361-0.000333422j -0.00146132-0.00238836j 0.0017936+0.00240996j 0.00521522+0.000706976j -0.00258818-0.00208158j 0.000167582+0.000645858j -0.000473241-0.00566509j -0.000808401+0.00204409j -0.00118439+0.00276208j -0.000459437+0.00591815j -0.00294035+0.00365605j -0.000629147-0.000742386j -0.0024757-0.00574183j -0.00336669-0.000758207j -0.00136237-0.00120451j 0.000193416-0.00259997j -0.000137359+0.000736691j -0.00154173+0.00215168j -0.00138901+0.00295428j -0.000702237-0.00418071j 0.00695702+0.00375962j 0.00214912+0.00615672j 0.000112942-0.00344096j -0.00499778+0.00530931j 0.00174341+0.00138511j -0.00164334+0.000556516j 0.00313536-0.00475071j 0.00127396-0.0028219j 0.00453082+0.0016591j -0.000255391+0.00765884j -0.00392462+0.000176806j 0.00437213-0.00137756j 0.00362594+0.00106116j 0.000330817-0.00266167j -0.00211728-0.00264395j -0.00164839+0.00284939j -0.000718532-0.0023708j -0.00514264-0.00108501j 0.00123379+0.000378797j -0.00291467-0.00559778j -0.00115584+0.00382603j -0.000110166+0.00419365j 0.000722663+0.00484865j -0.000812969+0.00137665j -0.000461968-0.00133287j -0.000361157+0.00245644j -0.00166687-0.000210253j -0.000771279-0.00704084j -0.000617665-0.00377131j -0.00184528+0.000240297j -0.00130664+0.00420467j -0.0038096+0.00202328j -0.00203759-0.000102827j 0.000541249-0.00181719j 0.00309322-0.00377927j 0.00102452-0.00317395j -0.00283751+0.00531837j 0.00329161-0.00279242j -0.00278523+0.00235722j 0.00177017-0.00277097j -0.000894459-0.00235256j 0.00209403-0.00199469j -0.00484391+5.87747e-05j -0.000557254-0.00235308j 0.00448319+0.0014459j -0.00245035+0.00323686j -0.00422641-0.00241775j -7.53676e-06-0.00164744j 0.00416551-0.00179537j -0.00418962+0.00256039j 0.0038652-0.00406546j 0.00375964-0.000987437j 0.00376126-0.00439799j -0.00836682+0.00791623j -0.00902407+0.00482114j 0.00123057-0.00393437j 0.000266992+0.000361613j 0.00213385-0.00326612j 0.00857812-0.000581596j 0.00797251-0.00454677j 0.00610103-0.00391352j 0.00850129-0.000444098j -0.00141004+0.00335195j 0.00223819-0.00104661j -0.00615906-0.00180714j 0.00204211-0.000898604j -0.00889889-0.0035195j -0.00999139+0.00828262j -0.00449943+0.00294255j 0.00148102+0.000521583j 0.00910021-0.00132113j -0.00646297+0.00866436j -0.00725135-0.0054743j -0.00607118+0.000461103j 0.0253716+0.00769485j 0.00421537+0.00598932j 0.0137224+0.00117272j -0.0169237-0.00333692j -0.000200759-0.00530013j 0.00309965+0.000381948j -0.00727222-0.000863157j 0.0201166+0.00281756j -0.00289298-0.0031638j -0.00954488-0.0072766j -0.0380655-0.0122829j -0.0176534+0.0231862j -0.00317836+0.0177036j 0.0108501+0.00795108j -0.00161125+0.0264983j -0.000130934-0.0198482j -0.000980583-0.0310337j 3.83607e-05+0.00285948j 0.0152322-0.00607763j -0.00594358-0.0546492j 0.0115568-0.0230431j -0.0496432-0.00518462j -0.018508+0.0165123j 0.0015459+0.0115643j 
-0.00497319-0.00788037j 0.0039243-0.00423272j -0.00336368-0.00442958j 0.0010349-0.00026071j -0.00309717-0.00304526j -0.00292512+0.00368657j 0.00122647+0.00237591j 0.00459532-0.00272685j 0.00169811+0.00436609j -0.00179637-0.00114621j -0.0093672-0.000177844j 0.00440107+0.00394178j 0.00658274-0.00718234j -0.000597329-0.000209381j 0.00101449+0.0048453j -0.00117154-0.00179345j -0.00419555-0.00108667j -0.000206967-0.00499106j 0.00557094-0.00212473j 0.00645589-0.00071166j -0.000715843+0.00218378j -0.000458398-0.00178323j 0.00851363-0.00156635j 0.000336062-0.00246523j -0.00418346+0.000427783j -0.00207452-0.00493608j -0.00269584+0.00514579j -0.00163118-0.00106715j 0.00218828-0.00161694j 0.000905701+0.00406679j 0.000189108+0.000188364j -0.000782907+0.00109573j -0.00202538-0.00105965j -0.00219937-0.000676274j 0.00305005-0.000777738j -0.00283065-0.00426778j -0.00231082-0.00207721j 0.000709636+0.00324j 4.58924e-05-0.00185552j -0.00400209-0.00233401j -0.000973865-0.000790618j -0.00189455-0.000754014j -0.00265046+0.00159561j 0.000940166-0.00110641j -0.00158594+0.000319447j 0.000661617+0.00372121j 0.001508-0.000184356j 0.00119831+0.00117404j 0.00423946+0.00267034j -0.00539557-0.00697803j -0.00201866-9.51409e-05j -0.00356809-0.00341457j -0.000144326-0.000441261j 0.00146567-0.00106612j 0.00715409-0.00117647j -0.000965155-0.00197771j 0.000855496-0.000421598j 0.00255697-0.00187438j -0.00747903-0.000400495j 0.00115545+0.00075891j -0.00228879-0.00347869j 0.00309445+0.00176362j -0.00182967+0.00140442j -0.00451827+0.000752528j 0.00282879+0.000612436j -0.00655275-0.0116042j -0.00332001-0.00243978j -0.00258767-0.000987196j 6.04519e-05+0.00755137j 0.00269504+0.00283564j -0.00191766+0.00304585j -0.00230853-0.00507407j 0.00110515-0.00188201j 0.00120844+0.000512206j 0.00188536+0.00459468j 0.00492477+0.00038906j 0.00382787-0.00147262j -0.002478-0.000839587j 0.00377528+0.000265059j 0.00226098-0.00112896j -0.00599424+0.0032654j 0.00327744-0.00495949j -0.00397975-0.00307512j -0.000614164-0.00268526j -0.00589432+0.00335149j 0.00243322-0.000621293j -0.000115514-0.00243303j -0.00484736+0.00256035j -0.000660135-0.000546185j 0.0124633-0.00433287j 0.00233929-0.000312572j 0.00152219+0.000582982j -0.000434424+0.00199852j -0.000217064+0.000638586j -0.00131436-0.00127345j 0.000565607+0.000907791j -0.000100088+0.00230846j 0.00208955-0.00266775j 0.00025769-0.00118936j -0.00141678-0.00179649j -0.0017995+0.00186497j 0.00110114+0.00320397j 0.0007573-0.00188317j 0.0021545+0.000247074j -0.0010724+0.00324752j 0.00501125-0.000231791j -0.00100951-0.000390386j 2.88617e-05-0.00221477j 0.00300585-0.00338704j 0.0008973-0.00277996j 0.00250541-0.000612467j -0.00467482+0.000231487j 0.00137961+0.000666161j -0.000222926+0.00632108j -0.00270467-0.000491103j -0.00479731+0.000670391j -0.010074-0.00122747j 0.00177813+0.000660696j 0.00540214-7.36542e-05j 0.000671221-0.00702553j 0.00421561-0.00174983j 0.00354517-0.00562484j 0.00242255+0.0053599j 0.000370065+0.00507704j -0.00809322+0.000993797j -0.00671545+0.00617453j 0.0068169-0.0071795j 0.000428658+0.00404326j -0.00283006+0.00617491j -0.00321258+0.00251532j -0.00772248+0.00888834j 0.00511479-0.0075737j 0.00930916+0.0026624j 0.00661969+0.00615006j -0.00509643-0.00479221j -0.00921564+0.00662869j 0.0050905-0.0053193j -0.00212168-0.00173409j -0.0143448+0.00266787j -0.0264818-0.00152777j -0.0115708-0.00371249j -0.0055296+0.00310845j -0.00847558-0.00194293j 0.0019169-0.000286169j 0.0135152-0.0022024j 0.013619-0.00378525j 0.0131403-0.0216416j -0.0436028-0.0100602j 0.0140146-0.0125818j 0.0112595-0.0158292j 0.0168976+0.0432782j -0.00980539-0.00103141j -0.00727396-0.00481948j 0.00648236-0.0106912j -0.00658179+0.0420014j 0.00591667-0.00378559j -0.0454389-0.0298477j -0.0195394+0.0396036j 0.00849582+0.00748354j 0.0187984-0.00841322j 
-0.00163001+0.00423879j 0.000439655-0.000361249j 0.00546543+0.00684199j 0.000713924-0.00480533j 0.000583434+0.00743124j 0.000405004+0.00165248j 0.00330336-0.00420542j -0.00802048-0.0011608j -0.00114361-0.002859j -0.000522777+0.00234535j 0.00693806+0.00367754j -0.00496023-0.00350879j -0.00424197+0.00126418j -0.00438506+0.00329659j 0.00152687-0.00373776j 0.000719624+0.00485627j 0.00129906+0.000131009j 0.00269858+0.00218284j 0.00143279-0.00226671j -0.00559108+0.000903997j -0.00243108-0.00165799j -0.0016206-0.00234735j -0.00226436-0.00456955j 4.46709e-05+0.000198013j 0.00128956-0.00099681j -0.000695356-9.6803e-05j 0.00387813-0.00125222j 0.00446947-0.00118922j -0.00382773-0.00327347j 0.00283833-0.000563052j -0.00307572+0.00197752j 0.000590275-0.000993175j -0.00409674+0.00201421j -0.00157923+0.00236143j -0.000285213+0.00156381j 0.00151441-6.98964e-05j -0.00177821+0.00270453j -0.00118555+0.00213721j -0.00115071-0.00296021j -0.000338926-5.92751e-05j 0.00279206-0.00169776j -0.00140378-0.00348547j 0.000498805-0.000632399j 0.00337334+0.00488587j -0.00203837+0.00266523j -0.0041596-0.000187995j -0.000439634+0.000380617j -0.00434418-4.30788e-06j -0.00162467+0.00319891j 0.00354024+0.00544938j 0.00248926-0.00364017j -0.00251138-0.0024605j 0.0039057-0.0028911j 0.000278256+0.00396906j -0.00154095+0.00659323j 0.0026409+0.000384165j -0.00193302+0.00159324j 0.00470679+0.00433755j 0.00247592-0.00465787j 0.0051679+0.00113619j -0.00715078-0.00543426j 0.00697937+0.00353744j -0.00221439+0.00110478j -0.000164813-0.000600663j 0.0026113+0.0003828j -0.000159225-0.00162332j -0.00376066-0.00174011j 0.00254065+0.000254041j 0.00249425+0.00273806j -0.00543222+0.0036224j -0.00225619-0.0042491j 0.00333053-0.00212858j 0.0106951-0.00290174j 0.000617574+0.00146009j -0.00300685-0.00224831j -0.00901267+0.000801019j -0.00683021-0.00310203j 0.000404314+0.00145812j 0.000342342+0.00163805j 0.000240601+0.00389031j 0.00750316-0.00466644j 0.00538237-0.000914593j -0.000517856-0.00429276j -0.0013858-0.00189987j 0.00275546-0.0084455j -0.00576845+0.00364323j -0.00100729+9.12226e-05j 0.00392444+0.00149779j -0.00180586+0.00200046j -0.00537105+0.001874j -0.00268733+0.00278839j -0.00283517-0.00247886j 0.000519876+0.000615395j -0.00229621-0.000524625j -0.00701836-0.00162133j 0.00187932-0.00426389j 0.00523351-0.00204876j 0.00756412-0.000889619j 0.00190478+0.0019801j 0.00327823-0.000364265j -0.00232722+0.0045905j -0.00424595-0.00203028j 0.00494795-7.7268e-06j 0.00412146+0.00169579j -0.00455903+0.00403679j 0.00155609-0.00187079j 0.000984563-0.00580789j 0.00174044+0.00662764j -0.00513336-0.000794846j 0.00198193-0.00494085j 0.0043657-0.00280016j 0.00252052+0.0026547j -0.000668253-0.00469188j -0.00359576+0.00381013j 0.000608971-0.00187239j -0.000978025-0.00715542j -0.000967423-0.000998445j 0.00204242+0.00281415j 0.00129017-0.00256625j 0.00675981+0.0050977j 0.00401345+0.00193383j 0.0110006-0.00757905j -0.00788777+0.0108925j -0.00145131-0.00370242j -0.0091824-0.00741509j 0.00415236+0.0132412j 0.00217692+0.000467024j 0.00782999+0.00213572j 0.0100319+0.00587238j -0.0162188-0.00440987j -0.0180386-0.00198433j -0.00183496-0.00314202j 0.00528364+0.0062484j -0.0135955-0.0111537j -0.0110266-0.00150487j -0.0219913+0.00807125j 0.0110423+0.0117333j 0.00606606+0.00326945j -0.0403704+0.0145104j -0.0256775-0.00766372j 0.00173122+0.00522478j -0.017261+0.00462674j -0.00928342+0.012621j 0.00161596+0.0131898j -0.00409801-0.0121581j -0.00018572+0.0197296j 0.0167116+0.0116592j 0.00826942-0.0141656j -0.00554969-0.029125j -0.00909784+0.0184171j 0.00168977+0.0416043j -0.00297618-0.00731473j 0.0185024-0.00473031j -0.0360025-0.0377781j -0.00523378-0.00801251j -0.0146725+3.33213e-05j -0.0254021+0.0252212j 0.00126626+0.0164255j -0.00175571+0.00614236j -0.0183835+0.00454854j 
0.00364578-0.000938278j 0.00294315+0.00580177j -0.00302518+0.0056552j 0.00674136-0.000423565j 0.000837255-0.00176284j 0.00188293+0.00070019j 0.00426964-0.000510053j -0.000988784-0.00664672j -0.000193853-0.00135913j 0.00351132-0.0021384j -0.00388226+0.00702271j 0.00114027+0.00219752j 0.00222104-3.87787e-06j 0.00325713+0.00119197j 0.000672083-0.00590362j -0.00211193+0.00453341j -0.000977933-0.000622176j 0.000571025-0.00462821j 0.00156981-0.000423203j 0.00611048-0.00425393j 0.00212386+4.52125e-05j -0.000528435-0.00168163j 0.00251788+0.00310471j -0.000456429-0.00344778j 0.00245543-0.00207635j -0.0029694-0.00348515j 0.00146324+0.00274407j -0.000903117+0.00603403j -0.000867189-0.0057955j -0.00234968+0.00111081j 0.00249732-0.00377909j 0.00316028+0.00444615j 0.00162223-0.00274142j 0.00225742-0.00363026j 0.00195022-0.000227262j -0.00244683-0.00203412j -0.00341866-0.0038588j 0.00330662+0.000228828j -0.00131928+0.00268783j -0.00210666+0.00117575j 0.00716033-0.00498833j 0.000111325-0.00164406j -0.00322463+0.000411561j 0.00211771-0.00323296j 0.000888348-0.00313242j 0.00676543+0.00272443j -0.00369462+0.000356466j -0.00313277-0.00393695j -0.00021052-0.000262425j -0.00558201+0.00685196j -0.00562875+0.00575981j -0.000770974+0.00392878j 0.000740621+0.00173139j 0.00395051-0.00298578j 0.0040445-0.00228604j -0.00508028+0.000512039j -0.0044433+0.00572433j 0.00228945-0.00970808j 0.000723255+0.00485256j -0.0019224+0.000479715j -0.00392972+0.00476546j -0.00541724-0.0098305j 0.00331651-0.00166833j -0.00215888-1.27725e-05j -0.00744633+0.0026055j -0.00281268-0.00585789j 0.000288001+0.00362936j 0.00121162-0.00472485j 0.000802668+0.00197404j 0.00648216+0.00865052j 0.00317006-0.00258074j -0.00316506-0.00215551j 0.00447896-0.00904728j -0.000463417+0.00499043j -0.000954463-0.000828468j 0.00654007+0.00981108j -0.00194158+0.00366419j 0.00246298+0.000315594j -0.00897203+0.00449438j 0.000510013+0.0015687j 0.00209271-0.00395906j -0.00648889+0.00535663j -0.00291068+0.00276254j -0.000350603-0.00227073j -0.00628167+0.00347213j 0.00232541+0.000952458j -0.00366964+0.00370651j 0.00166334+0.00120649j 0.00347861-0.00232886j -0.00246086-0.00294425j 0.000196945+0.00335973j -0.00733273+0.000928487j -0.00542623+0.00364599j -0.00625987+0.00325677j 0.00306905-0.00194095j 0.000804306-0.00598382j -0.00379525-0.00418654j 0.000296128+0.000710959j -0.000421924-0.0015716j 0.00292351+0.0024351j -0.00210795+0.00582244j -0.0007143+0.00390805j 0.00253443-0.00239246j -0.00427484+0.0016061j 0.000843441-0.00151023j -0.00541317-0.0004744j 0.000179745-0.00256939j -0.000312886-0.00518874j 0.00417088-0.00888872j -0.000423205+0.00557683j -0.00479476+0.00414676j 0.00812278+0.0125412j -0.000454766-0.000897223j -0.00247136+0.00791475j 0.00906087-0.000418895j -0.00198802-0.0073725j 0.00764468+0.00257606j 0.00614141+0.000694014j 0.0148056+0.00170887j -0.00750325-0.00414537j 0.000533557+0.00229707j 0.0157685+0.00259729j -0.00890713-0.00312498j 0.00149326+0.00562596j -0.00313875+0.00450293j -0.00649728+0.00762655j -0.00527543-0.00154199j -0.00825159+0.00136877j 0.013443-0.00324928j -0.0229036-0.00642124j 0.03007-0.00973277j -0.0307779+0.00071037j 0.00814179-0.010506j 0.00996422-0.00208482j -0.0144709-0.000994198j 0.00800551-0.00174791j 0.00655464+0.0241053j -0.00935377-0.000635949j 0.00308872+0.0037532j -0.00353683+0.0100445j -0.00993779-0.015781j 0.0049999-0.023416j -0.0133781-0.00707751j -0.010385+0.000614905j -0.00712703-0.0359119j 0.00536993-0.0166737j 0.0150419+0.00263938j 0.0110057-0.0191233j -0.000918906-0.0131853j -0.0128185-0.0239361j -0.00999825-0.0156004j -0.00622038-0.0336626j 0.0287965+0.00665728j 0.0339593-0.0201082j -0.0135786-0.0113199j -0.000332635+0.0261793j -0.00648394-0.00933343j 0.00612503-0.00187223j 0.0195426-0.00622652j -0.00967378+0.00142241j 
