-0.0328005-0.0169706j -0.0299027+0.0269052j -0.0755141+0.0221809j -0.00477479+0.0339692j 0.00851786-0.0299345j -0.00100853+0.0171107j 0.0295673-0.0344447j -0.0391841-0.0439275j -0.0244648+0.0622614j -0.00896567-0.035161j -0.0262051+0.0215406j -0.0208934+0.00311213j 0.0125364+0.00675412j 0.019015-0.0192086j -0.0614012-0.0120302j -0.0103539+0.00527233j 0.0121594-0.00153286j 0.0103793+0.0215481j -0.0285758+0.0299794j 0.00118917-0.03891j 0.029265+0.0197749j -0.00419526+0.00131953j -0.0153311-0.00771281j -0.0268386+0.00392767j -0.00269544-0.0123167j 0.0191645+0.0129132j 0.000491777-0.0222806j -0.000676629-0.030556j 0.00670145+0.00515435j -0.00861214+0.00436021j 0.0012606+0.00815547j -0.0253209+0.00651047j -0.0153314-0.00932094j 0.00683843-0.0225476j 0.00013525-0.0117996j 0.0260631-0.0300178j 0.000176153+5.63162e-05j 0.00181816+0.0276443j 0.0185396-0.0021214j -0.00928881-0.0225342j 0.0319259+0.0195388j 0.00618103+0.00820669j 0.00461716-0.00509919j -0.00153629+0.00705433j 0.0184725+0.00661711j -0.00617523+0.00663642j -0.0132763-0.0161771j 0.00104226-0.00327057j 0.0221161-0.00859262j -0.0130226+0.00131552j -0.00601841+0.00905585j -0.00329805-0.0127907j -0.00460133-0.012379j -0.0258291-0.00193101j -0.0139715-0.00311735j -0.0143229-0.00150203j 0.00289984+0.0106045j -0.0173054+0.0083209j 0.00783759+0.000125284j -0.0011518+0.0193658j -0.00813185+0.0168341j -0.00498776-0.0145667j -0.0120823-0.00483264j 0.0167895+0.00537974j -0.00994877-0.0110392j 0.000286311+0.00251936j 0.00854337-0.0121314j 0.0391961+0.00641767j -0.00954-0.0124227j -0.0140108-0.00309425j -0.00267708+0.00136853j -0.00521627-0.00956621j 0.0171266+0.0195185j -0.0129255+0.0138252j 0.000357243+0.000493895j -0.0165605+0.0182128j -0.0189767+0.0116399j -0.0318356-0.01319j 0.0134161-0.0085922j -0.0013162+0.0011968j 0.0166411-0.0161725j 0.00900927-0.00577474j -0.000135625-0.0334729j -0.0202379-0.012517j 0.0128182+0.00230168j 0.00912597+0.0022459j -0.000103057+0.0176178j -0.00342541-0.0283702j -0.0032995-0.0241735j -0.00308552+0.011925j 0.00412741-0.00158077j -0.0208357+0.00298468j -0.0345217+0.0014421j -0.0069466+0.00345023j -0.0231365-0.0259665j -0.0225495+0.023304j -0.00505454+0.0252368j -0.02073+0.042143j -0.00917179+0.0151883j -0.00540231+0.0224479j 0.0233581-0.0086908j 0.00577751+0.00323102j -0.0180022-0.0593463j 0.0256594-0.0131318j -0.00271628+0.0290835j -0.0493447-0.0099999j 0.0198672-0.0397684j 0.0257239+0.0376151j -0.0236963+0.0235046j 0.0344449-0.0161873j -0.000587464+0.00103283j -0.00473463+0.00222135j 0.0255894+0.00743854j -0.0106913+0.0205591j 0.0548019-0.029714j 0.0036983-0.0145423j -0.00737819+0.0114906j -0.0234287-0.0154609j 0.00376395+0.00351019j -0.0038805+0.0306035j -0.0311249+0.0192427j 0.00347105-0.000776446j 0.00617124+0.0202443j -0.0287467+0.0166437j 0.0293366+0.0109482j 0.0105575+0.00756374j 0.0419736+0.025878j -0.0596324-0.0496144j 0.0048395-0.0246566j -0.0873827+0.0622781j -0.00629828+0.0118612j 0.0375814-0.0406143j -0.0349364+0.0210643j 0.124945-0.0545176j 0.00218791-0.0370651j 0.0478047-0.0132569j 
-0.0326484+0.0157016j 0.0152533+0.0225216j -0.0367104-0.0121842j 0.022918+0.000892226j 0.0259819+0.0301382j 0.00324987+0.0113447j 0.0543089+0.0298521j 0.0126924+0.00942781j 0.00228203+0.0197301j -0.00851155+0.0163634j -0.0125345-0.00775961j -0.00927426-0.0021375j -0.00647196+0.0167469j 0.00338622-0.0390696j 0.0390261-0.0208974j -0.0406941+0.00719453j -0.0149976-0.0105789j -0.00797525-0.0130558j -0.00466969-0.00804072j -0.0120632+0.00480597j 0.0119009+0.0229959j -0.0144509-0.00891317j -0.00136647+0.00913972j -0.0048193-0.013371j 0.0104947+0.0213027j 0.0100431-0.0055605j -0.00699005+0.00495285j -0.0165516+0.00691578j 0.018294+0.0165697j -0.00838108+0.0203969j 0.0289352+0.0130849j -0.0123369+0.0119736j -0.00057243+0.0183398j -0.00668058+0.0157326j 0.00871659+0.00636866j -0.00870997-0.000720985j -0.00437664-0.03059j -0.0132606+0.00975514j -6.28658e-05-0.0091825j -0.00999653+0.00907122j 0.0232179-0.0084682j 0.00207726+0.00360583j -0.00988659+0.0186643j 0.000296788-0.0151847j 0.0112597+0.00956179j -0.000675518-0.0146324j -0.0195442+0.0106207j -0.018337+0.0114081j -0.00653232-0.0141347j -0.00922404+0.00548066j 0.00902129+0.00265638j -0.00115426+0.0132284j 0.0016196+0.0103581j 0.00631447+0.0136953j -0.0140375-0.00434599j 0.000223675+0.0152153j 0.00482848-0.015647j -0.00898855+0.0104558j -0.00703583+0.00293145j 0.00178496-0.000868923j 0.0111219+0.00429276j -0.0116752-0.00162644j -0.00843701-0.00719122j -0.00147079+0.0281858j -0.0206769+0.0119897j -0.00852786-0.00299601j -0.019524-0.014533j -0.00142823-0.00518611j -0.0111997+0.0113042j 0.0124533-0.0149219j 0.0111578+0.011513j -0.00663683+0.00546535j 0.011315-0.0116932j 0.0158595+0.00590808j 0.00136081-0.00462123j 0.00423255+0.0204723j -0.0181556-0.00196411j -0.00620369+0.00699015j 0.00570087-0.0062926j 0.00682983-0.00544462j -0.0174339-0.0194699j 0.00457299-0.00418778j -0.0120137+0.00481278j 0.0103461+0.0361396j -0.0307928-0.0377729j 0.0106024+0.00787317j 0.0309039+0.010786j -0.0031058-0.00369345j -0.00629383+0.0250574j 0.000722112+0.00767691j 0.00215396-0.0403012j -0.0182485+0.0177603j 0.00490355+0.0221287j 0.0234227+0.0149473j -0.0101459+0.0256075j -0.00357864-0.0110097j -0.028325+0.00148448j 0.0485876+0.00716225j 0.000873135+0.0369977j 0.0268698+0.0102218j 0.0070423-0.0394624j 0.0130849+0.0194716j 0.000399518-0.00445531j -0.0190289-0.00429081j 0.0210695-0.0218884j -0.00213001-0.00297163j 0.0017444-0.0114158j -0.0403704-0.0147996j -0.00666685-0.0334953j 0.0157147-0.00961159j 0.0268934-0.052291j 0.0234568-0.0148662j 0.0162369-0.00354861j 0.00663437-0.00496315j -0.0139176+0.0184922j -0.00447997+0.0150306j -0.0259275-0.0465251j -0.000698621-0.000314465j -0.00964277+0.0287941j -0.0104945+0.0161529j -0.00954452-0.0163839j 0.0474955-0.0237535j 0.0425582-0.00858106j -0.0148536-0.0104197j -0.0125522+0.0189532j 0.00289739+0.0142193j -0.0658544+0.00810169j -0.0105128-0.0582218j 0.0085887-0.0536684j -0.0465411-0.0894371j 0.00384862+0.00278196j 0.0303045+0.0531321j 0.0423662-0.0169959j 0.0656626+0.0627462j -0.0304354+0.00587967j 0.0127962-0.0210904j 
0.0168539-0.0119386j -0.0146279-0.0101376j 0.0373977+0.0329925j -0.00701491-0.020456j -0.01289-0.0179285j 0.00850768-0.00602477j -0.0339586-0.0331685j -0.0115712-0.0165795j 0.0170072+0.000852634j 0.0432093+0.00663859j 0.0365902+0.00514387j 0.0265423-0.0150048j 0.028539+0.000413528j 0.00320583+0.0129957j -0.00806202-0.00594995j 0.0187662-0.00168769j -0.00445102-0.0186242j 0.0112231-0.0047586j 0.033031-0.0298343j 0.00284345-0.00940368j -0.00295783-0.0300159j 0.00374081+0.0050271j -0.00793429-0.00533524j 0.0164274-0.00430246j 0.0220061+0.0143414j -0.00435359-0.00238274j -0.00788517+0.0105386j 0.0193783-0.0107407j -0.00783933+0.010499j 0.0122798-0.0299804j -0.00213771+0.00184234j 0.0160154-0.0269929j 0.000777425-0.0325561j 0.0114889-0.0201899j 0.011281+0.00574803j -0.0285438+0.00833137j 0.0245286+0.0107757j 0.00264652-0.019099j 0.016769+0.0062528j -0.000228531-0.0105206j 0.0147706+0.0100039j -0.00387234+0.00197806j 0.0216864-0.020206j -0.0284748+0.00829946j 0.00534627+0.00180419j -0.00144868+0.00876982j -0.00551891-0.0045719j 0.00993812-0.013494j 0.0062755+0.000715309j -0.0190161+0.00947614j -0.0140982+0.00883003j 0.00242587+0.00541914j 0.0100914+0.00674261j -0.0162296-0.0156599j 0.0181872-0.00287892j -0.026114-0.00394538j -0.000870836+0.0150235j -0.0148175-0.0269947j 0.00294976-0.0221847j -0.00378447-0.0116766j 0.011377+0.00763135j 0.010103-0.00720375j -0.00795208+0.0112364j -0.0163065-0.0171441j -0.0114642-0.0109127j 0.0215687+0.0268365j 0.00309466-0.00461641j 0.010536+0.003041j 0.0182222+0.00103012j -0.00729074+0.0141246j -0.00106254+0.00895429j -0.0189411+0.0159083j -0.00971046-0.0062934j -0.00227014-0.0102031j -0.0076345+0.0186279j -0.0167581-0.0033976j 0.0139763-0.0146094j -0.00428495-0.00865832j 0.000152586-0.000358391j 0.00545111+0.0141822j 0.00432276-0.00482948j -0.0131261+0.0014751j -0.0117173-0.0118099j -0.00856209-0.00690213j 0.00826341-0.0143274j -0.0114062-0.0143699j -0.0351791+0.0283805j 0.0260132+0.00897581j 0.00388702+0.0140934j 0.000304323-0.0249679j 0.0302585+0.0118351j 0.0147917-0.00414591j 0.000254418-0.0320378j 0.0133475+0.000367202j 0.00467649+0.00626213j 0.0259326+0.0163918j -0.00640231-0.00101676j -0.00135866-0.0154661j -0.00435322-0.000531261j -0.00891735+0.0113627j -0.00585055-0.00295175j 0.0198389+0.00565632j -0.0185939-0.00284817j 0.0151336-0.0180766j -0.0114394+0.00276205j 0.0209576-0.00736278j 0.00523733+0.00453762j 0.00257584+0.00639817j -0.0193546+0.0109559j 0.0122534+0.0137163j 0.025013+0.0168162j 0.00156845-0.0128797j 0.00777648+0.0011565j 0.00760155-0.00844614j -0.01461+0.03939j 0.0154499+0.00738331j -0.00273325-0.00846328j 0.0115366+0.011301j 0.0395449+0.0338459j 0.00984764+0.00622598j -0.0242939+0.033559j -0.0932337+0.00762214j 0.0321334-0.00674708j 0.0409424-0.0146112j 0.0213918+0.0050241j 0.0175578-0.0165716j -0.0199574+0.0782526j 0.00833919-0.0184122j -0.0524962+0.02333j -0.00128682+0.0532919j 0.0230484+0.00134832j -0.00168478-0.0210854j -0.00223963-0.0434302j -0.0593313+0.00531962j -0.00802864+0.00205059j -0.00561405+0.0154352j 
0.0239821+0.013143j 0.0161133-0.01718j 0.0392404+0.000426193j -0.00248489-0.00781646j -0.0359889-0.00091636j -0.00480881+0.0160445j -0.0124025+0.00749654j -0.00177544+0.0273074j 0.00413971-0.0403351j -0.0325381-0.0120147j -0.0294767-0.0100224j 0.00537806+0.00942308j -0.00946047-0.00698937j -0.0108113+0.0130646j -0.000113127+0.0170605j 0.00652616-0.0211406j -0.00215675+0.0375737j -0.0121695-0.00419275j -0.0222691-0.00731743j -0.00279087-0.0159181j -0.00128238-0.0258156j 0.0261879-0.0115899j 0.0210865+0.00805263j 0.00848425+0.00164024j -0.0211849-0.0187072j 0.00534315-0.0261213j -0.00937043+0.018669j 0.00960223+0.0021999j -0.0135078-0.0121591j 0.0148231+0.00123354j -0.0174995+0.00709584j 0.0104414-0.00612437j 0.00483694-0.00504208j 0.00751599+0.000455217j -0.0240131-0.00278653j -0.0104424+0.018839j -0.006882+0.0229957j -0.00713462-0.0230417j 0.0036367-0.00584529j 0.0142232+0.0259415j -0.0418985-0.0033872j 0.000255244-0.00391603j -0.0183979-0.00408768j 0.0076904-0.00296713j -0.0224779-0.0277605j -0.0182738-0.0126595j 0.0169676+8.08596e-05j 0.00934987-0.0012178j -0.0178968+0.0176863j -0.00126286-0.00627479j -0.0204983-0.00985559j 0.0271604-0.0243671j 0.00985375+0.00822031j 0.0083603+0.0150921j 0.00918244+0.014663j 0.0101599-0.0128897j -0.00519766+0.00886482j 0.018669-0.00306282j -0.00983724+0.018177j -0.00415745+0.00381289j 0.0120974-0.0119146j 0.0226174+0.0126402j 0.0163798+0.000887251j -0.00961078-0.00710491j 0.0371868-0.0129286j 0.00225793-0.0151869j -0.0105591+0.0127073j -0.033506-0.00180197j -0.0032001+0.0115409j 0.00689351-0.0171854j -0.00247044-0.0390016j -0.0155544-0.00384954j -0.0154727-0.000220147j 0.00793128+0.00110539j -0.00708895+0.0258858j 0.00568052-0.0299979j 0.031244-0.00653024j 0.000801354-0.0136236j -0.00291741-0.0065297j 0.0075728-0.00341815j 0.0119963+0.0206345j -0.00195721-0.00360864j 0.0284945+0.0580479j 0.0214024-0.0109671j 0.00578368+0.0119607j 0.0232955-0.0132605j -0.0105422-0.017869j -0.00458861-0.00243401j 0.0161754-0.0106907j -0.0143807-0.0159236j -0.00683361+0.00642099j 0.00326573-0.00449644j 0.0183419+0.0112797j -0.013512+0.0146399j 0.0151504+0.0275326j 0.0433951-0.00265689j 0.0268493-0.00765673j 0.0368532-0.0338418j 0.0391438-0.0284173j -0.0135509-0.0113012j -0.021036+0.0249217j -0.00278196+0.0217386j 0.0124786+0.0510337j -0.0257534-0.00696585j -0.00726157-0.00703142j 0.00891124+0.0314522j -0.0068359+0.0401208j -0.023818-0.0276443j 0.03208-0.0248865j -0.0293613+0.00416301j 0.0024167-0.00795456j -0.0349011-0.00658769j -0.0207797+0.00411868j 0.0142908-0.026173j 0.0160845+0.0142964j -0.0392185-0.010989j -0.010387-0.0243231j 0.00788705+0.0126547j 3.01361e-05-0.0376163j -0.0205333-0.0427066j 0.0249903+0.0474756j 0.00713689+0.00940597j -0.0058694-0.00478348j -0.0115374-0.0117507j -0.0232498-0.0127089j 0.0263351-0.0431776j 0.0265849-0.0466253j 0.00715139+0.0379507j 0.0108623+0.0195315j 0.0272064-0.0208481j -0.00664458+0.0252643j -0.0426321+0.0165421j 0.015647-0.035823j -0.0160402+0.0331605j 0.0120057+0.0383504j 0.00171308+0.0150951j 
0.0202487+0.000660073j 0.00449672-0.0120578j 0.0660161+0.0122111j 0.0166113-0.0283674j -0.0167716-0.0077075j -0.0195823-0.00730087j -0.044231+0.0187027j 0.011007+0.0153628j 0.0401399-0.00605158j 0.020838+0.030881j -0.0058201-0.0195705j 0.0180853-0.00612715j -0.0366534+0.0186254j 0.00104934+0.0156786j 0.0293808-0.00289914j 0.00211425+0.00388773j 0.0267039+0.00466654j -0.00232673+0.00756848j 0.0042482+0.00378044j -0.0179627+0.0328679j -0.0204368+0.0234859j -0.0199029+0.0446611j -0.0222288-0.0123858j 0.00378904-0.0346675j 0.0156549-0.000466553j 0.00287201+0.00152016j 0.00469009+0.015159j 0.000642016+0.0123883j -0.000320844-0.00756269j 0.000698777-0.00822876j -0.0275003+0.00538535j 0.00434695-0.0104416j 0.0175985-0.0116778j 0.0150373+0.00340164j 0.0209367+0.0221808j 0.0157013+0.00788925j -0.00115268+0.0157368j 0.00624775-0.0138337j -0.017207+0.00119191j -0.0161986-0.00149213j 0.0117248+0.00695992j -0.0159308+0.00310863j -0.00885767-0.005498j 0.0163466+0.00580337j 0.0124897-0.0155202j 0.0117416+0.0172511j -0.0173524+0.000595991j -0.00996029+0.00570422j 0.0113308+0.00158712j -0.0203092-0.012852j 0.00363472-0.0223526j -0.0164651+0.0363794j 0.0016213+0.0102648j 0.017456-0.00928879j 0.000883691-0.0011916j -0.0014389+0.00618212j -0.024102+0.00155539j 0.0295376-0.00578509j 0.0208522-0.00611851j 0.0154453-0.0144966j -0.0132724-0.0157285j 0.0143411+0.010385j -0.0113743-0.00240096j -0.0125079+0.00968878j 0.00182278+0.0129632j 0.000857553-0.00842101j 0.00425407-0.00394543j -0.0112254-0.00500358j 0.0119886-0.0187931j -0.00267032+0.00382314j 0.0119245+0.00421465j -0.000855929-0.0201309j 0.00452296+0.00643484j 0.00356378-0.013133j -0.00499261-0.0188935j 0.0153093+0.0058656j -0.0150578+0.00981263j 0.00976827+0.0183401j 0.0363887+0.021255j 0.0259748-0.0147862j -0.00824372-0.0212089j 0.00256002+0.0107129j -0.00847662-0.0123248j -0.0170662-0.00801286j 0.00630928-0.0100908j -0.0322149+0.0133284j 0.0249264+0.00319505j 0.0163928-0.00138604j -0.0106256+0.0285126j 0.00664973-0.00740776j 0.0295779-0.0312416j 0.00925277+0.020511j -0.0130839+0.00712264j -0.00853977+0.0150938j -0.0146622+0.0201755j -0.0233579-0.0116438j -0.00837126-0.0195449j -0.00575449+0.0163666j -0.00756839-0.00140995j -0.0119969+0.0212829j 0.0152003-0.000149355j 0.0160431+0.0101822j -0.00963561-0.0195122j -0.0201781-0.0187449j -0.0366574-0.0134813j 0.00665113-0.0233106j -0.00409277-0.0226097j -0.015687+0.0157211j 0.0030665+0.0111443j 0.0357922+0.0270573j -0.00170375-0.00449581j 0.0383388+0.000301144j -0.000408583+0.0141856j 0.00632094-0.0212271j 0.00589617+0.0186987j 0.0207366-0.0137008j -0.0183747+0.0032516j 0.0435715+0.0146114j -0.0017161+0.00247543j -0.0227974+0.0493833j 0.0317261+0.00214505j -0.0501385-0.00278042j 0.0173696-0.0179442j -0.0323442-0.00792165j -0.0135151+0.000167841j -0.0876386+0.0174435j -0.0416576+0.0584809j -0.0295339+0.000458429j -0.0160346+0.00204291j 0.0183252+0.0108648j -0.000143434-0.015361j 0.0167901-0.0312874j -0.0213513-0.0463451j -0.020218-0.0291311j 0.0180315+0.0103043j -0.00246149-0.0223485j 
-0.0195506+0.00534975j 0.00634712+0.017025j 0.0105487+0.00154279j 0.00632683-0.0239503j 0.0209347+0.0154076j -0.000152357+0.00232794j 0.0291103+0.0254715j -0.00233329+0.003595j 0.000505039+0.0181553j 0.0302782+0.0403051j 0.0185855+0.0158838j -3.52887e-05-0.0139613j 0.0205349+0.0209989j 0.0111735-0.0237276j 0.0540809-0.0112183j -0.0217387+0.00163633j -0.00809195+0.00815527j -0.00286101+0.0207001j 0.0239762-0.0210748j 0.00406238-0.0279637j 0.0124537-0.00158265j -0.00523654-0.0186438j -0.0138678-0.0121158j 0.031265-0.0180426j 0.0115118+0.0298227j -0.00893825-0.00478126j -0.0333465+0.000919014j -0.0209468+0.00456781j 0.00267759+0.00605739j 0.00176477+0.00254827j 0.0308476-0.00425921j -0.010405+0.0165736j -0.0190669+0.00117516j -0.0149857+0.0194811j -4.69641e-05-0.00919847j -0.00635605+0.0114889j -0.00646997-0.0254373j 0.00733171+0.00932222j 0.00832558+0.00356121j 0.0044757+0.00562315j 0.0102957-0.000315872j 0.00344507+0.00612575j -0.00888713-0.00191528j -0.0104773+0.00449274j -0.00866925-0.00581792j 0.0153681-0.019761j -0.00895206+0.0257253j -0.0281677-0.00179138j -0.00705847-0.00139757j -0.00922419+0.00734486j -0.00255968-0.00160665j 0.0100501+0.000646698j -0.0119179-0.0147596j 0.00995853+0.024795j -0.0123502-0.00168985j 0.00563792+0.0230536j -0.000660896+0.00912236j -0.0178962-0.00257129j -0.0276401-0.00463133j -0.0165996-0.00517155j -0.011228-0.000325892j -0.000470174+0.00303548j -0.0298309-0.00102182j 0.00828302+0.00737678j -0.0220988-0.000482478j 0.0011909-0.0188447j -0.0188241-0.00898043j 0.0103982-0.018236j -0.0122722-0.00882378j 0.00754672+0.00212884j 0.0110182+0.0145092j -0.0165539+0.0107213j 0.0109766-0.0181293j -0.0114694-0.00436677j -0.0108555+0.0263828j 0.0172246+0.0210868j -0.0109248+0.0116292j -0.026574+0.0019002j 0.0184114-0.0502474j 0.00810292+0.013311j -0.00949782-0.0383096j 0.0128279+0.0114232j -0.0308732+0.00901547j 0.0114269+0.0209065j -0.0265464-0.00260678j 0.00412886+0.00910812j 0.0308883+0.0261664j 0.00823069-0.0018641j 0.0387082+0.0290597j -0.0341106-0.0242308j -0.015661-0.0622077j 0.0103204+0.0352732j -0.0014539+0.0265245j 0.0306137+0.0137003j -0.0208858+0.0436162j 0.0313756-0.00352992j -0.0394213-0.00436182j 0.049732+0.00281308j 0.0165166+0.00739375j 0.0221687+0.0321842j 0.0132795+0.0140893j 0.028808+0.0269826j 0.00856424+0.0285823j -0.0181099-0.0321123j 0.00801629-0.0206002j 0.0151205+0.010281j -0.0229868-0.0208749j -0.0576043-0.054147j 0.0542588-0.0547578j -0.0188291+0.0422023j 0.0516376-0.0432285j 0.044372-0.022665j 0.0142495-0.00527072j 0.00730086-0.0241396j -0.0129469+0.0286439j 0.0230627+0.0531563j -0.0242047-0.0170619j 0.027848+0.0218729j -0.0601157-0.0031493j -0.0259502+0.0308388j -0.0292123-0.00141841j -0.00642806-0.0546851j 0.0309455+0.00541142j 0.038897-0.00918692j -0.0272772+0.0292242j 0.00470686-0.047918j -0.069633+0.00426733j 0.0133833-0.0512413j -0.0222438-0.0417947j -0.0331704-0.0565604j -0.000350243+0.0210134j 0.00871057+0.0314816j -0.0184647-0.0433448j 0.0205725+0.0416829j -0.0146046+0.0161386j -0.0058309-0.0211036j 
0.0260732+0.000424093j -0.00441431-0.0181654j 0.0613749+0.0515964j 0.00526679-0.0456679j -0.032997-0.0205108j 0.00237284+0.0185818j -0.0286029-0.0277151j -0.0183016-0.0215105j 0.0148935+0.00324131j 0.0413523-0.00125426j 0.00379873-0.0259094j 0.02569-0.00280633j -0.00132498+0.00377597j 0.00324717-0.00164713j 0.0169594-0.0150554j -0.00209488-0.0244514j -0.00756169-0.00142259j 0.0154944+0.00847494j 0.0183478-0.0264552j 0.00771388-0.0158559j 0.00843381-0.0336305j 0.0122844+0.0245773j 0.0109291-0.00679245j 0.0268716-0.021219j 0.0235772+0.00053866j 0.0149472-0.0181285j -0.00169654+0.0484217j 0.00734358-0.0239756j -0.0345836+0.00801569j 0.0501736-0.0315236j -0.0287875-0.0106828j 0.0213345-0.0345169j -0.00373495-0.0452131j 0.0286082-0.0108092j 0.00540563-0.0111914j -0.0276963+0.0188609j 0.0289825+0.0482878j -0.0235183-0.0222734j 0.0203754-0.00677125j -0.00648758+0.00441714j 0.00247635+0.00591057j -0.0122467+0.0175894j -0.00469418-0.0329555j -0.00475622-0.00990551j -0.00642446-0.0175767j -0.0264467+0.0233662j -0.0256095+0.0184117j 0.00947976-0.0103788j 0.00708395+0.0153349j -0.0303909+0.0144494j -0.00689217-0.00179532j 0.0121504-0.000360786j 0.0213177+0.0172162j -0.0169409-0.00752263j 0.0254039+0.00205712j -0.0342267+0.0130482j -0.0173677+0.0307037j 0.00708028-0.0366418j 0.0107844-0.0265029j -0.00387425-0.0160743j 0.00477417-0.019195j 0.017417-0.0100746j 0.0025893+0.0184632j -0.0339871-0.0127609j 0.0181841-0.0152482j 0.017521+0.000736673j 0.00669249-0.00766503j 0.0136187-0.015521j 0.00111163+0.00139088j -0.014524+0.00656511j 0.0113688-0.00662674j -0.0119355+0.0204375j -0.00728231-0.0107707j 0.00492505-0.00590012j -0.0292393+0.00438244j -0.0309214-0.0159206j 0.00546701-0.011048j -0.00123348+0.00971916j 0.00342608-0.00891884j 0.00795326+0.00171049j -0.00451239-0.0177921j -0.0227213-0.0180551j -0.0129072-0.00133584j 0.00624878-0.0211878j -0.0097621-0.0255783j -0.0253035-0.0159268j -0.0233708+0.0113283j 0.0308657+0.0181924j 0.0133707+0.0430681j -0.0108531-0.0226167j 0.0121333+0.00855962j -0.00903585+0.00846145j 0.0143676-0.0403812j 7.25799e-05+0.0104546j 0.016637+0.0356789j 0.0278945+0.0163523j 0.00931721-0.0127429j 0.0027531-0.0164361j 0.0150828-0.0126305j 0.00371034+0.0136188j 0.0167515-0.00542485j -0.00908087+0.011732j 0.016057-0.00678613j 0.0178883-0.0214848j -0.00568287-0.0302005j 0.0284111+0.0151354j -0.00180196+0.0107628j -0.0318792-0.0152044j 0.0074964+0.00640005j 0.0290347+0.0321159j 0.0201928+0.0475286j 0.0310559-0.0111823j -0.0344735-0.014239j 0.00596452+0.00193317j 0.0263467+0.0407497j 0.0196316-0.000426808j -0.00603704-0.00930554j 0.00718283+0.0273374j 0.0150884+0.0454395j -0.0144803-0.0193195j -0.0314768+0.0524733j -0.0698821-0.00877033j 0.00925949+0.00792627j 0.0233238+0.00564655j -0.00953003+0.00489922j 0.0104577-0.0179907j -0.0194762+0.0555272j 0.00202551+0.0193235j 0.0158937+0.00310166j -0.00178122+0.0334406j 0.00421298+0.0150171j -0.00183281-0.00451195j -0.0163569-0.049382j -0.0598322+0.0226053j 0.0138063+0.0110576j -0.00923773+0.0105703j 
