-0.0595644+0.06951j -0.0185588+0.0481922j 0.0130223+0.0158007j -0.0904806-0.00789116j 0.0156336-0.0247086j -0.0312994-0.0124126j -0.0146772+0.0587528j 0.0719414+0.023665j 0.0393985+0.00232597j 0.0150141-0.00712335j 0.0478372+0.0368801j 0.0512722+0.0441921j 0.0132272+0.0093485j 0.0215884-0.023571j 0.0193119+0.026517j -0.0351114+0.00976411j 0.023314-0.0241886j 0.0238977-0.00288227j 0.000710103+0.0176791j -0.0210483+0.0661988j 0.0320339+0.00111783j 0.0132444+0.00793577j -0.00526473-0.0569879j -0.0252803-0.0209823j -0.0303532-0.0291368j -0.0353506-0.041762j 0.0277721+0.00333804j 0.0041924-0.0158657j 0.0154836-0.0126039j -0.0689917+0.0216044j -0.0438192+0.00933084j -0.0140981-0.00177124j 0.000834176-0.0147229j 0.00749655+0.0093684j -0.0127014-0.0113048j -0.00519497-0.0252779j -0.0329887+0.0271282j -0.011368+0.0012325j 0.00611851-0.00975095j -0.00745956+0.000380338j 0.0257374-0.0194228j -0.0234475+0.0116167j 0.0129001-0.0089767j 0.000885686-0.0303862j 0.00348137-0.0198698j 0.0154339-0.00183968j -0.0299105+0.000130042j 0.0058975+0.0140651j 0.0118259+0.0247525j -0.00840626-0.0211423j 0.0134639-0.00213767j -0.0313442+8.57174e-05j -0.0130539+0.0098312j -0.0027228-0.026738j -0.0107751+0.0158532j 0.016232-0.0232961j -0.018651+0.00326731j -0.00110556+0.00763014j -0.0110108+0.00204153j 0.0104973-0.0129221j -0.0276654-0.00136124j 0.0155612-0.00141105j -0.0180316+0.0134807j -0.0125844-0.0181413j 0.0246081+0.00238079j -0.0402105+0.0279236j -0.011437+0.0113448j -0.0344777+0.0138797j -0.0191991+0.0158696j -0.00562305+0.00502262j 0.0429177-0.00414154j -0.0232593+0.0284466j 0.0169854-0.0142482j -0.000558022+0.0131957j 0.0346093-0.00625291j -0.000533888+0.011317j -0.00426069-0.0214669j 0.0176175+0.00790621j -0.0375815+0.0149154j -0.0126605-0.0289473j 0.0216982+0.0137702j 0.0500797-0.0153162j -0.0307345+0.0218238j -0.0527422+0.0347975j -0.019916+0.0459479j -0.0311978+5.41339e-05j -0.0315094+0.0126145j -0.0325167+0.0217662j -0.00820298+0.021363j -0.0241994+0.0125378j -0.0163016-0.0373359j -0.0370475+0.012267j -0.0035299-0.00938367j -0.0087851-0.0171727j -0.028013-0.0363471j 0.0507503-0.0790382j 0.0218173-0.0151059j 4.21546e-05+0.0297409j -0.022067-0.0148855j 0.0181854-0.035313j -0.014687-0.00705408j 0.0190309-0.0313377j 0.00571463-0.0163423j 0.00337678+0.00463905j -0.0177498+0.0524125j 0.0118872-0.0166782j 0.018216+0.0180705j -0.0133116-0.00706631j 0.0613009-0.0300972j 0.00517125+0.0216533j 0.0201056-0.0123844j -0.0680336-0.03688j -0.0898399+0.01711j 0.00558259-0.0127172j 0.0604637-0.0311975j -0.00152203-0.0540078j 0.0333692+0.0816915j 0.00329719+0.0192718j -0.0560626+0.0730596j -0.0215108+0.0239389j -0.0249983-0.0423717j -0.0337943-0.0103917j 0.0552323+0.00483262j 0.0164848+0.0216707j 0.0514405-0.0474786j 0.00480782+0.0316988j 0.00710911+0.0237256j -0.0180854+0.0135863j -0.011725-0.039841j 0.00834194+0.0673353j 0.0838919-0.0637653j 0.0121704+0.0130315j 0.0206086-0.0815246j 0.102679+0.0510952j -0.0805578+0.0114043j -0.0157163+0.0808257j -0.0421269+0.0434137j 0.034051+0.0272628j 0.0205982-0.0258795j 0.00608179+0.0500324j -0.106096+0.0394458j 0.00887015+0.00543132j -0.0285102-0.011106j 0.0362643-0.0171701j -0.0349961-0.029586j -0.0128465+0.107322j -0.0329524+0.0530749j -0.01447+0.0764084j -0.0257222+0.0439977j -0.0438883+0.0716807j 0.0796291-0.00548623j -0.0109103-0.00882371j 0.133143+0.0643353j -0.0387974-0.0528096j 0.0570155-0.041632j -0.0101576+0.122683j 0.145037-0.235441j 0.128667+0.110915j -0.023507+0.0351462j 0.151309+0.150747j 
-0.010969+0.0421833j 0.0691521-0.0676183j 0.104654-0.0259425j -0.0301736-0.0127562j -0.0176179-0.00893578j -0.03206+0.0128839j -0.0284519+0.00781232j -0.00125197-0.0344052j -0.0627307+0.0164197j -0.00615716-0.00477272j 0.0495829+0.0184784j 0.0328681-0.00748975j 0.0218261-0.038716j -0.0151434+0.0313031j 0.0167436-0.0268546j -0.0525876-0.00281881j -0.027267+0.0275218j -0.015783-0.0323142j -0.0245282-0.0241997j 0.0233603-0.0393829j 0.00297846-0.0177343j 0.0141272-0.0403216j -0.0105689+0.0096345j 0.0174671+0.0224963j 0.0434964-0.00893885j 0.0165733+0.0199191j -0.0224449-0.0321722j -0.0148476-0.00833697j -0.00998428+0.00956882j -0.0107186+0.0492488j -0.0381941+0.0420282j 0.0133692-0.0277964j 0.00854023-0.00308329j 0.0324279-0.0409389j -0.0414979+0.0330876j -0.0405325+0.0552918j 0.00692409+0.0226549j -0.00272659-0.00582755j -0.000997987-0.00560289j -0.0105674-0.00404103j -0.0251566+0.0183902j 0.0258073-0.00597911j 0.0404896-0.0264371j -0.0296567-0.020234j -0.018941+0.00450179j -0.0221903+0.00554194j 0.00456839+0.00778349j 0.0112164+0.0237401j -0.00676456+0.00654845j -0.0270965+0.0140807j 0.00735965-0.0137069j -0.00700221+0.0211293j 0.00821015+0.00238877j -0.0201235+0.0128862j -0.0118992-0.0104483j -0.0122171+0.0112259j -0.00425416+0.0395072j -0.0209954+0.0106335j -0.00427466+0.016305j -0.0111861+0.00513478j -0.0262568+0.0158834j -0.00262787-0.00285854j 0.00612903-0.0086999j -0.0195493-0.0152851j -0.000748599-0.0456456j -0.000334693-0.0166272j 0.0232584+0.0150074j 0.0110424+0.00280933j -0.0156485+0.0324758j -0.0357132+0.0310485j 0.00958048-0.02523j -0.00735918-0.0158467j 0.0217605-0.00525646j 0.007276-0.0387305j 0.016878-0.0356944j 0.00907932+0.00126191j -0.0382276+0.0303673j 0.00342291-0.0275484j -0.000427719+0.0165312j -0.00557806-0.020389j 0.00902796-0.0102411j 0.0521536-0.0388619j -0.0153589+0.0165466j -0.00653491+0.0184866j 0.0563987+0.00260553j 0.000922764+0.00152852j -0.0136934+0.00191278j 0.0529291-0.00627186j -0.0285529+0.0177282j 0.0148051+0.0313842j -0.0385795-0.0103339j 0.00742528+0.0280255j -0.0494223+0.0548817j -0.0468043+0.0336616j -0.0372825+0.0378584j -0.0473795+0.014417j 0.0223783-0.0382116j 0.0623315+0.00224115j -0.0347873+0.0671281j -0.0653371-0.0228592j -0.00170663-0.00445711j -0.00665913-0.0232316j -0.0199598-0.0124952j 0.0196359-0.0082632j 0.0483096+0.0205785j 0.0112473-0.0127675j 0.0432581+0.00146143j 0.000518967-0.0391885j -0.0234168-0.0301653j -0.0235967-0.0289931j 0.0215341-0.0380849j -0.0528832+0.0688672j 0.0169115+0.0511094j 0.0161608-0.0176671j -0.0103886-0.081612j -0.0414219+0.0176238j 0.0654436-0.0444428j -0.00506914+0.0210375j -0.0102352+0.0249994j -0.0409282+0.0418367j -0.0740584+0.0613872j 0.0339226+0.000865162j -0.0208499-0.00845126j 0.061625-0.00234707j -0.0350189+0.00182583j 0.103982+0.0131332j 0.0011845-0.0388703j 0.0222609-0.00476824j -0.0839839+0.0710745j -0.00704543-0.00170154j -0.038859+0.00984497j 0.0523971-0.0739208j -0.018957+0.0393873j 0.00991866-0.00469436j -0.0614385+0.0852492j 0.0180223+0.0503034j -0.0411758-0.0257147j -0.00658059+0.00295857j -0.0205101+0.011797j -0.0295488+0.0184364j 0.00302294+0.0185693j 0.0546521-0.0563466j 0.0109054-0.0187469j -0.012547+0.0861384j 0.0563099-0.0309442j 0.0182404-0.0507887j 0.0225128-0.0567543j -0.00741186+0.00631124j 0.0534931+0.0106548j 0.0245382+0.0831152j 0.0554475-0.0555419j 0.120531+0.0525383j 0.0292822-0.109707j 0.0232253-0.127328j 0.0101474-0.110362j 0.0379594-0.0164261j -0.114328-0.0420726j 0.192618-0.238208j -0.128674-0.122782j 0.00900253+0.00640422j 
-0.00902539+0.0158819j -0.00486834+0.081627j -0.049961+0.0227579j 0.0381252+0.0428949j 0.0350958-0.0191066j 0.0285991-0.0199545j -0.0324419-0.0210001j -0.0166521-0.00059637j 0.0132137-0.0399408j 0.00756577+0.0101176j -0.0188719+0.0249104j -0.0771227-0.023402j -0.0145399-0.0196422j 0.0115308-0.0479376j -0.0286086-0.00863823j 0.0339375+0.0140527j 0.0161619-0.0302953j 0.00682849-0.0288973j -0.00975798+0.0420935j -0.0432994-0.0293812j 0.0340643+0.0162159j -0.0152746+0.000458278j 0.0336637-0.0160505j 0.0250439+0.0310513j 0.0125951+0.0693202j 0.0338291+0.0669606j 0.000678231-0.0535323j 0.0111719+0.00911598j 0.0192558+0.00800031j 0.00227722+0.0595002j 0.00101142+0.00142394j -0.00128126+0.00468981j 0.0140047+0.00610328j 0.00608064+0.0102029j -0.00468645+0.0186138j 0.0162057+0.0202982j -0.0114085-0.0240294j -0.0229799+0.0233908j 0.0228377-0.00975303j -0.0323176-0.0155306j 0.0038329-0.0423024j -0.00112004-0.0259385j 0.00960904+0.00989816j 0.0257286-0.00434541j 0.0113188-0.00282975j 0.00390661-0.0133294j 0.00171818+0.0167882j -0.0196888-0.0158592j -0.00196519+0.0385861j -0.000662764+0.00136919j -0.00773101-0.0167018j 0.00503592-0.00624633j -0.00794623+0.0382399j -0.00336116+0.000146321j 0.0189621+0.0101216j 0.0173306-0.0104968j -0.000582326-0.0215763j 0.0090865-0.0306908j -0.0136129-0.0190917j 0.018879+0.0164533j -0.00863657-0.0215096j 0.0130106+0.0208564j 0.00824347+0.0063856j 0.0112398-0.0301848j 0.0028394-0.0075653j -0.00583481-0.00184783j -0.0208574-0.000697515j -0.0321432+0.0445619j -0.0189675+0.0117939j 0.00128684-0.0117432j -0.00105535-0.00319662j -0.0302276+0.0612405j 0.0427148-0.0195831j 0.0249805-0.0207822j 0.00588819+0.015171j 0.00631887-0.0375582j 0.0216534-0.000121189j 0.0176206+0.0274296j -0.0267929+0.0417934j 0.0466946-0.0223139j -0.00708135-0.041989j -0.0240658-0.0322296j -0.0402861-0.0714272j -0.0537446+0.013216j -0.0361856-0.00787862j 0.00525934+0.0412707j 0.0161296+0.000367776j -0.00461603+0.0546661j -0.00982621-0.0276572j -0.0230432+0.0405503j 0.0153816-0.030349j -0.00727564+0.000318315j -0.0194292+0.00517593j 0.0113438-0.0656478j 0.0264096-0.0222813j 0.0622828-0.0389084j 0.00347678+0.00152253j -0.00422924+0.0104807j 0.0022065+0.0356252j 0.0228379-0.047431j 0.000530428+0.0245731j 0.055618-0.0219577j 0.0187319+0.0117493j 0.0328138-0.0457563j -0.0430841+0.0432813j 0.0540657-0.0583994j -0.0641147+0.0304372j 0.0264452-0.0232561j 0.0401145-0.0450959j -0.0341198-0.00760303j 0.0299544-0.0205616j 0.0425041+0.0316357j -0.0315603+0.0591077j 0.036756+0.0284434j 0.0419837-0.00572342j 0.051557+0.0193757j -0.0432956-0.0587239j -0.0447243-0.0506862j -0.0483118-0.0634335j 0.0031529-0.0351366j 0.0330818-0.0114801j -0.0195972+0.0680164j -0.0167144-0.0861186j -0.0133822-0.0104569j 0.0381724+0.012836j -0.0202796-0.00295374j -0.00549141+0.0141797j -0.0166494-0.0174349j 0.0113889+0.0444705j -0.0437732-0.00732311j 0.0239279-0.0608418j 0.00693158+0.0236929j 0.0515643+0.0234093j -0.104192-0.0522023j -0.00615327+0.0125719j -0.0879514+0.0370235j -0.0381143+0.0438365j -0.0202816-0.0408682j 0.0531716-0.0170717j -0.0627846+0.037397j 0.0157061+0.0691618j -0.0159716+0.0253532j 0.0353516-0.101122j -0.0272615+0.0232505j -0.0150062-0.0113155j -0.0632578-0.0444974j 0.0056886-0.0347332j -0.0534743+0.0158629j -0.0374311+0.119171j -0.11652+0.179316j 0.049981-0.0999423j 0.0114569+0.0818352j -0.0487735-0.114183j 0.113071+0.175276j 0.0609666-0.0330094j -0.0423364-0.0399223j 0.147692-0.0827304j -0.0552454-0.150662j 0.0663128-0.0956876j -0.116346-0.0580482j 
0.0184563+0.103005j -0.00470193+0.02006j -0.0375333+0.0228555j 0.035572-0.0173002j 0.0294953-0.0675115j -0.00969547+0.0187586j -0.0438775+0.0547051j 0.0196894-0.0162155j 0.0239004+0.0116401j -0.0122042+0.00283768j -0.0258195+0.0168978j -0.0413281+0.0102762j -0.0161086-0.0400203j -0.0197517-0.0269371j -0.0223633+0.00600292j 0.0327681+0.0387389j -0.00389193-0.0292427j -0.0204952-0.0313728j -0.000164077-0.000316341j -0.00932761+0.0361625j 0.00115498-0.0564216j 0.0303334+0.00461287j -0.00341879-0.0132217j -0.0089496-0.0397379j 0.0167793-0.0121961j 0.00829257+0.0106436j 0.00313213-0.0247083j -0.00260786+0.00752618j 0.0317864-0.0289222j -0.0182056+0.0723177j -0.00672059-0.0249187j -0.0102732-0.00925663j 0.0253245-0.0608951j 0.010051-0.0395841j -0.0103817+0.00306678j -0.00615315-0.0389258j -0.0198551+0.0278717j 0.0267039+0.0483259j 0.0248128-0.0089348j -0.0201951-0.00326856j -0.044963-0.00337751j 0.00623086+0.00780698j 0.000742069+0.013497j 0.0177686-0.0200326j -0.0241344-0.0500365j 0.00479942+0.000765395j -0.00367849+0.00848937j -0.0180967+0.0118305j 0.00015008+0.0377523j 0.0179451-0.0107027j 0.00621922+0.0214831j -0.0209911-0.0108141j -0.0247863+0.0441138j -0.00835154-0.0339533j 0.0121811-0.0169121j -0.000401456-0.0645747j -0.0164145+0.0167035j 0.0349978+0.00611698j -0.0137382+0.0204906j 0.0028382-0.0285246j 0.0211125+0.0187362j 0.00503405-0.0103948j 0.00948999-0.0142598j 0.00218188-0.00456512j 0.0212371+0.0207063j 0.0341783+0.00328894j -0.00953733-0.0291467j 0.000890903-0.00152242j -0.00778462-0.00795021j 0.0162821-0.0462153j 0.0188893-0.0138741j 0.0468982-0.00278229j -0.00658096-0.0142736j -0.00212763+0.033082j 0.0443815+0.0120515j -0.0140491+0.0276664j 0.00471662-0.037317j -0.012534+0.0191294j 0.0101053-0.00484211j 0.00946539+0.0158432j -0.00358715+0.0445206j -0.0229645+0.0584372j -0.0620512+0.0507072j 0.00681062+0.0209684j -0.0224025-0.0300786j 0.0176606+0.0201453j 0.0460487-0.0124044j 0.036668-0.0226096j -0.0262552+0.0313263j -0.0286429-0.00572692j -0.00298229+0.00526295j -0.025886+0.0227403j -0.0419964-0.0132135j -0.0513199-0.00596933j -0.000584698-0.0382346j -0.0419837-0.0556804j -0.0347234-0.0154551j 0.0539483-0.0285341j -0.0412629-0.0236858j -0.0410848-0.00153444j 0.000516153+0.0269174j 0.0241063-0.0187564j 0.0492519-0.0343951j -0.0283918-0.00397866j 0.0172751+0.0219059j -0.00387205-0.0709437j -0.0768509+0.0460903j 0.0225039-0.00660885j -0.0393271+0.0242848j -0.0384234+0.087126j 0.0202761+0.015157j 0.0329605-0.00835125j -0.0299458+0.0179478j 0.0676111-0.0481767j 0.0725317-0.0451538j -0.0264784+0.0333756j -0.00140268-0.00546523j -0.0992262+0.0651783j -0.0217961+0.0568936j -0.0791448+0.0237721j -0.0207256+0.0405049j 0.0188197-0.0380445j -0.075825+0.0447726j 0.0139914-0.0477225j -0.0335845-0.0119971j 0.0185921-0.0651369j 0.0136208-0.0147125j 0.0169889-0.0260008j -0.0672823+0.0200217j 0.0277867-0.0163774j -0.0753118+0.0289727j 0.014065+0.0333856j -0.0347962-0.0154953j -0.0424418+0.0140598j 0.00625493-0.00326803j 0.00366952-0.00151248j 0.0723335-0.0107104j -0.0576152+0.125691j 0.0258275-0.0475766j 0.0635614-0.0592677j 0.0826731-0.0440862j 0.0623285-0.0539482j -0.0256379+0.0344821j 0.00166527-0.0671923j -0.0408668+0.0252611j 0.0479603+0.00173782j 0.036426+0.0205725j 0.038982-0.00817227j 0.117567-0.107477j 0.0118098+0.0800396j -0.0376327-0.0778965j -0.0364667-0.154692j 0.0631964-0.0535607j 0.224325-0.102207j -0.0272736+0.0106702j -0.00183413+0.0511893j -0.0415345+0.0066469j -0.0425156+0.0682565j 0.0788423+0.0167324j 0.0195646-0.0326492j 
-0.00485918+0.0101495j -0.0269506+0.00855654j -0.0328318+0.0206282j 0.0153268-0.0322679j -0.034128+0.0406892j -0.00232167+0.0377033j -0.0170817+0.02736j -0.00351696+0.00517289j 0.0112123+0.00011271j 0.0455151-0.00440896j -0.0349649-0.0138692j 0.0500107+0.00511472j -0.00163389+0.0216873j -0.00175792-0.00148365j 0.0312181+0.0135594j 0.0259459+0.0375926j -0.000450679-0.0196884j 0.0218967-0.03329j 0.0285774-0.058726j -0.0774727+0.0244853j -0.0158093-0.048289j 0.0214531+0.0411669j 0.0041986+0.050671j -0.0556518+0.0270521j -0.0095558+0.000375916j -0.00185062-0.00513469j 0.0529006+0.0125317j -0.00981091+0.0479533j -0.0438572+0.0299238j -0.0302439+0.011659j 0.00352554-0.0162497j 0.0148273+0.0238926j 0.0168903-0.0509063j 0.00161501-0.0254297j 0.0430052-0.00501049j -0.008046-0.0468002j 0.0219235-0.00964589j 0.0245027+0.0407208j -0.0307349+0.0138813j 0.0189187+0.000870562j 0.0187554-0.000730579j 0.00811693-0.0233497j -0.0154656+0.0207897j 0.00202101-0.0128055j -0.0100311-0.0117681j -0.00758066-0.0188852j -0.00388579+0.0124687j -0.0345243+0.0197204j 0.0376065+0.0100022j -0.00113368-0.0283677j 0.0220539+0.022879j 0.0306289+0.00126573j 0.0445419+0.0190354j 0.0357774-0.0122181j 0.0121438-0.0292568j -0.0175228+0.00229745j 0.00929231-0.00292512j 0.00717803-0.00851023j -0.0067711+0.0369053j 0.000128768+0.0402966j 0.0275554-0.0171734j -0.0310882+0.0365132j -0.0124575-0.0191939j 0.0395351-0.0226073j 0.0242933-0.00869511j 0.0170681-0.000600776j -0.00835213-0.0109258j 0.00367197-0.00651365j -0.0160955-0.0225496j 0.0116745+0.00793074j -0.0186404-0.0104793j -0.0315835+0.0101795j -0.00984123-0.0280751j 0.0321527-0.0222214j -0.0140502-0.0137661j 0.048123-0.0122077j 0.0109101-0.00561953j -0.0458986+0.0144873j 0.00598064+0.0376903j 0.00165209-0.0284477j 0.0489782+0.0260009j 0.0378927-0.0003452j 0.0459289-0.0142089j 0.0369314-0.00251878j -0.0347633+0.0259425j 0.0236947-0.020511j 0.00544512-0.0236252j 0.0201676-0.0749429j -0.0386377+0.0448057j 0.00510834-0.0602064j 0.0205581-0.0690372j 0.00926253+0.0302639j 0.024274+0.0336066j -0.0448487+0.0399502j 0.0291458+0.00243343j -0.00917722+0.0351343j -0.0423721+0.00723007j -0.0075413+0.00317152j 0.0425489+0.01031j 0.0413678+0.000874277j 0.0648325-0.0200959j 0.029034-0.0429121j -0.038724-0.0241348j -0.0678931+0.033717j -0.00681969+0.0272947j -0.0641305-0.0407498j 0.062576+0.0287535j -0.0122742-0.0307511j -0.0552753+0.0960997j 0.0338359+0.00882732j 0.0175854-0.0100566j -0.0323782+0.133065j 0.0337768-0.00564621j -0.0261754+0.0200339j -0.0269611+0.026355j -0.117993+0.188017j -0.00260346-0.00229267j 0.0128793-0.00864614j -0.00842188+0.0424174j -0.0447438-0.0477008j -0.0360847-0.0201579j 0.0504938+0.0755476j 0.0794211-0.0303946j -0.0764314+0.0114606j 0.0363238-0.0984641j -0.0584641+0.0191289j 0.0731882-0.0297452j -0.00189353-0.00391351j 0.0776842-0.0512979j 0.00366241-0.100747j 0.0500827-0.0328787j 0.0584001+0.0255949j 0.0290072-0.0485426j 0.0267661+0.0848134j 0.00109126+0.0222912j 0.00632238+0.0465454j -0.0615798+0.0595432j 0.0529959-0.0514174j -0.0440179-0.0327127j -0.0422266+0.0944362j -0.0634111-0.0457939j 0.0321889+0.00118517j -0.031722-0.0885488j -0.0291954+0.00789384j -0.0166772-0.0901135j 0.0346094-0.0401073j -0.0212116-0.00994705j 0.0340197-0.062331j 0.0921223-0.128475j -0.0055643-0.00665762j -0.00692565-0.14992j -0.0914681+0.0820825j -0.0468555+0.0399653j -0.0593806-0.0162187j 0.0422517-0.0277496j -0.0531228-0.104654j 0.0129271-0.0468244j 0.0139092-0.0110555j 0.00412325-0.013182j 0.0266944+0.0230022j 
-0.00450068+0.0349217j 0.00345865+0.00348665j 0.0048655+0.0314294j -0.0294521-0.0118961j -0.00523131+0.011324j 0.0390339-0.0458397j 0.00651854+0.0282515j 0.0554714-0.0218862j 0.00942911+0.0199183j 0.057471-0.0246761j -0.0356412-0.013481j -0.0276684+0.0133105j 0.020916-0.00138663j -0.0109881-0.0124363j 0.0212302-0.0072598j 0.013099+0.0159594j -0.0126847+0.0147731j 0.0148885-0.0365662j -0.025279+0.0149371j 0.00542458+0.01208j 0.0202924-0.0318616j -0.0153478-0.0276392j -0.00158501+0.00591387j 0.038476+0.00832418j -0.0245785-0.00444084j 0.0617068+0.00879213j 0.014691-0.0829173j 0.0465622+0.000340162j 0.00886995-0.0044204j 0.0275098-0.0319689j -0.0441624+0.0065347j -0.0573871-0.0183055j -0.0336036+0.0230491j -0.0262701+0.0127754j -0.0203564+0.0224356j -0.0459869+0.0190892j 0.0557949-0.00140131j 0.0301482-0.008237j 0.0223657-0.0421418j -0.00819592+0.00143654j 0.0184136-0.0269629j 0.0267896-0.00320111j 0.0283827+0.0256801j -0.0191523-0.0137745j 0.0101476-0.0153893j -0.0283992+0.0073596j 0.018778-0.0229046j 0.00938813-0.0297781j 0.0202909+0.0193334j -0.064381-0.00317213j 0.0462976-0.0460651j -0.00920799-0.0130705j 0.0223778-0.026188j 0.0217497+0.0113368j 0.00149831+0.00539355j 0.0122144-0.00111359j -0.00905475-0.00823602j -0.0117134+0.0197954j 0.0324317+0.00917598j -0.00140041+0.0358512j -0.0035618-0.0226166j 0.00659587+0.0301228j 0.0034057+0.000886576j -0.0265967-0.0330131j 0.0567648-0.0551556j -0.0277568-0.0357426j 0.0275182-0.0197115j -0.0103927+0.0199458j -0.00971932+0.0174941j 0.0334338+0.0463495j -0.0216914-0.0170722j -0.0131088+0.0415992j 0.0146956+0.0268473j 0.0265947-0.0197358j -0.0465963+0.0131402j -0.0141593-0.0167241j -0.018271+0.052665j 0.0830316-0.0459481j 0.0157114+0.0128235j -0.0239324-0.00585712j 0.0117779-0.00870011j 0.0067384-0.0612861j -0.0266743+0.00666481j -0.0134816+0.0243215j -0.0546031+0.0416356j 0.00662319-0.0488151j -0.0398376+0.0142921j -0.0311868-0.00407862j -0.0124288+0.0121896j -0.0362249-0.045984j -0.0482466-0.0283776j -0.0106047-0.0131744j 0.0525184-0.0206972j -0.0384564-0.0045064j -0.00689355-0.00784454j -0.0160431-0.0181839j -0.00989162+0.00623634j 0.00794413-0.0203458j 0.0284222-0.0570033j 0.0096916-0.0163747j -0.0195011+0.00729217j -0.059426+0.0325829j 0.00782141+0.0522549j 0.0380644+0.0202815j -0.00663872+0.0369195j -0.0865766+0.0163588j 0.0224306-0.00646379j -0.00825893+0.0180319j 0.0350968+0.0105649j -0.00529351+0.0103778j -0.0108728-0.0144401j 0.127814-0.0102024j -0.078503-0.0433034j 0.0375538+0.047536j 0.00937228+0.00271488j 0.0605165+0.0751773j -7.99823e-05-0.012112j -0.0170053+0.012261j 0.0489845-0.019107j -0.0808766+0.0882283j -0.0698744+0.0284377j 0.140611-0.10481j 0.10653-0.0843079j -0.0296093-0.0194476j -0.0653118+0.0457591j -0.045204+0.0825015j 0.00736198+0.0299179j -0.00903867+0.0166781j 0.016165-0.0633576j 0.0378084-0.00841574j -0.0660814+0.110078j -0.0253288+0.0584141j 0.0185389-0.0103787j 0.0159609-0.10637j -0.0275185+0.0814294j -0.00680815+0.0675918j 0.0130398-0.0447848j 0.0149683-0.0245669j -0.0748627+0.098152j -0.040058+0.0447816j 0.00337266+0.064016j -0.0140466+0.069551j 0.0391604+0.0278493j -0.00491998+0.0998194j -0.0639299-0.0252872j -0.0117132-0.0494408j -0.0441388+0.056554j -0.028122+0.0237976j 0.00416048-0.0838175j 0.000835455+0.101031j -0.18548+0.0889654j 0.059829+0.0137368j 0.030634+0.0211334j -0.0186875+0.0211486j 0.0535973+0.069577j 0.0115201-0.00109124j -0.0112145-0.0336645j -0.0108305-0.0475389j -0.0284742-0.0239832j 0.00992041+0.00210469j 
