0.0703366-0.00691724j -0.0743447+0.0493879j 0.00106995-0.0170011j 0.0771981-0.00595424j -0.0951803-0.0269664j -0.0173537-0.00556647j -0.00501775+0.0484342j 0.0182712-0.0292422j 0.0124538+0.00726241j -0.0329796-0.0612786j 0.00485527-0.0174131j 0.0305904+0.0363812j 0.00907804+0.00528724j 0.0221974+0.0278557j 0.0531526+0.0368892j -0.0259988-0.00853413j -0.0423138+0.0285667j 0.0143764+0.00861548j 0.0149433-0.0217988j 0.0389618-0.03012j -0.00483315-0.0442864j 0.0322378-0.00269714j 0.0420173-0.0209197j 0.0200168+0.00014758j 0.00173587+0.0348214j -0.000512368+0.0317984j -0.0110487+0.0153643j -0.0120741-0.0330321j 0.00187531+0.016924j -0.00223118+0.000560666j -0.012299+0.00056668j -0.023119+0.0218955j -0.000873558-0.021376j -0.0337293+0.0249072j -0.0438214+0.0355214j -0.00740985-0.000456867j -0.0103032-0.0196732j -0.00616679+0.00446789j 0.00846625+0.000568208j -0.0283625+0.0232513j 0.0330399-0.0113289j 0.0122704+0.0117419j -0.00709878-0.0145438j -0.00868011+0.0395394j 0.0218371-0.00266176j -0.0206035-0.0012305j 0.00320488-0.00774108j -0.0226634+0.0285065j -0.0128814-0.00787077j -0.00785278-0.0142631j -0.0191202+0.011216j 0.0222962+0.0276632j -0.019136+0.0237824j 0.0276108+0.00493759j 0.0060585-0.00380812j 0.0500977-0.0110735j 0.0168521+0.0132995j 0.0049209+0.0168673j 0.0181098-0.0116451j 0.00257567-0.0306172j -0.00204761+0.022769j 0.0386941-0.018273j -0.0109104-0.011005j 0.0203452-0.0100438j -0.0296254+0.00971025j 0.02143+0.00102146j 0.0248815-0.00470649j -0.00133851+0.00348527j -0.0104089-0.00158192j 0.010933-0.00288602j 0.0206653-0.0116201j -0.0179711+0.0132951j 0.00496469-0.0105987j 0.012182+0.00742149j 0.0123579-0.0027251j -0.00808683+0.00813968j -0.0177163+0.00772603j 0.00755088+0.0235536j -0.00860378+0.0119323j 0.0128284+0.000517703j -0.0428031-0.00079408j 0.0214403+0.0108281j 0.0149903-0.0111298j 0.00659957+0.0251088j -0.0143139+0.00291103j -0.0317659+0.0041046j 0.0223841-0.0141212j 0.0170576-0.00243317j 0.00105884+0.00634265j 0.00206207-0.0227427j -0.000675315+0.0212971j 0.0328265-0.0092335j 0.0258796+0.00730325j 0.00710244-0.00773167j 0.00683129-0.00892152j -0.00821015+0.0397855j -0.0757379+0.0212537j 0.0163987-0.0151892j -0.00656327+0.00488268j 0.0121665-0.018321j 8.91519e-05-0.0110619j -0.000677338-0.0200092j -0.0373542+0.0139108j 0.00503577-0.0105706j -0.0401067-0.00167965j 0.0661769-0.0149576j -0.0223573+0.018261j 0.0330705-0.010165j -0.0155848-0.0212533j -0.0150029-0.0391925j 0.0282821-0.000271624j -0.0520246-0.0399458j -0.0616438+0.0200781j -0.0098391-0.0238192j -0.0272786+0.0224896j -0.0266563-0.018273j -0.0266633+0.0117651j -0.013769-0.0107792j -0.0173718+0.0117748j -0.0220547+0.00661975j 0.00803692+0.00985377j -0.0672698-0.000429798j -0.000409183-0.0232429j -0.000761665+0.00361669j -0.00298608-0.0358285j 0.0353085+0.00239808j 0.0120028-0.00550303j -0.0243525+0.011415j 0.0206382+0.0091981j 0.00773488+0.00251952j -0.0496753-0.0206596j -0.042312+0.0246822j 0.0322719+0.0216069j -0.00859134+0.0218852j -0.00758032-0.0457389j 0.0282811-0.0426042j -0.059771+0.0239656j 0.0329806-0.0771405j -0.0631771+0.00236672j 0.00580459-0.00294284j 0.0154394+0.0274703j -0.00310896+0.000703363j 0.0283058-0.0326631j 0.0235753-0.0461774j 0.0285309-0.0248091j 0.0211719-0.0373749j -0.0274882+0.0282097j 0.0166606-0.00421707j 0.0556872+0.0171016j -0.0385563-0.0124915j -0.0382042+0.00748672j 0.018531-0.0146197j -0.0541772-0.025828j -0.0762909+0.0109674j -0.0291622+0.0393783j 0.0653111-0.0491451j -0.00761816+0.0357799j 0.0464373-0.0142437j -0.0245455+0.0562457j -0.0353697+0.0124343j -0.0436033+0.0504791j -0.0418811+0.00361481j 0.00215617-0.0190219j -0.0619669-0.00341622j -0.00972496+0.0347363j -0.0522454-0.034j 0.00248972+0.0344834j 0.0163048+0.0242094j -0.0213084-0.0140577j -0.0799725+0.0389529j -0.0125568+0.0102209j -0.0125062+0.0106179j 0.0721745-0.0201636j -0.0443487+0.0223813j -0.0185042+0.0246519j 0.0388352-0.0185124j -0.0200347-0.0455652j 0.0263232-0.0194386j 0.021433+0.044j 0.0320685-0.0726963j -0.00094443+0.034895j 0.0501553-0.0378563j -0.00116265+0.0286353j -0.0399537+0.00525357j -0.0244914-0.0157241j -0.0515735+0.0253997j -0.0312701-0.0291998j 0.116175+0.0397791j 0.0257815+0.0910956j -0.0408905+0.105277j 0.0473366-0.185219j 0.183591-0.12341j 0.0759991-0.057609j -0.0888313-0.103504j -0.109374+0.0976116j 0.164722+0.169219j 
0.0673362-0.100613j 0.0250216+0.000221149j 0.0732096-0.0144775j -0.00629842+0.022194j -0.0198274+0.033315j 0.00118079+0.0418204j -0.0595864-0.0179556j 0.0244983-0.00993634j 0.0477753+0.00355138j -0.0374399+0.0126724j 0.0219412-0.0482951j -0.0091561+0.00704256j 0.0165977-0.00448703j -0.00470719+0.0536522j 0.00602352-0.0225243j 0.0109862+8.39737e-05j 0.0345772-0.027279j 0.0245639-0.0041268j -0.0332892+0.00842501j 0.00167023+0.00377328j -0.0275996+0.0419858j 0.0455678-0.0460829j 0.00118933+0.0191132j -0.00782249+0.0208547j 0.0457525-0.0534122j -0.0149427-0.000470788j -0.00433955+0.00231712j -0.0172062+0.0369596j 0.0186228+0.0355786j 0.0115897+0.00669639j -0.0215293+0.0390295j -0.0248149-0.00188168j -0.0232918+0.0454098j -0.0268176+0.00655643j -0.0218841+0.00526546j 0.0328684-0.0133683j 0.0155418+0.00143375j -0.0158896+0.00788852j 0.033525+0.00559351j -0.0404262+0.0333493j 0.0238612-0.0320445j 0.00613434-0.0293707j -0.0253929+0.0259833j 0.00351179-4.30192e-05j 0.0085777-0.00393567j -0.0194242+0.0202847j -0.0214276+0.00679512j -0.0344783+0.0286147j -0.0191062+0.0252488j -0.00238787-0.0165675j 0.00777975+0.000857279j 0.027562-0.0112851j 0.0131947+0.0092159j -0.0204259-0.00872872j 0.00841992+0.00842001j 0.0336769-0.0253626j 0.0316376-0.0240998j 0.036601-0.0475436j -0.0327658+0.0187792j 0.00154352+0.00735826j -0.0271777+0.0363391j 0.00353655+0.000701289j -0.00442761+0.0182164j -0.0428914+0.00797044j 0.0198959+0.000815309j 0.0320791+0.00789518j -0.00432441-0.0149561j -0.0487312+0.014178j -0.0016546-0.00645636j 0.0178058-0.0168959j 0.0284832-0.0163017j 0.0211712-0.0128343j -0.0118625-0.0186105j -0.00188521+0.0110594j 0.0121038-0.00122872j -0.0232571+0.0212873j 0.0176032-0.00309296j 0.0111521+0.0152364j 0.0448413-0.00980991j 0.00771807-0.00442778j 0.00444304+0.0190677j 0.0107209-0.00062465j -0.00799476+0.00880787j 0.031069+0.00174573j 0.0298969-0.0194028j -0.0117762+0.00577137j 0.0267456+0.00292772j 0.0285669-0.021714j -0.00860459-0.00181537j -0.011659-0.00788749j -0.0100256+0.0122926j 0.00925426-0.00585056j 0.0298583-0.0200814j -0.0023252+0.00862474j -0.0305265-0.0108593j 0.0199705-0.01981j -0.0275834+0.0415224j 0.00200668-0.0228378j -0.00347427+0.00777115j 0.00982971+0.00487385j -0.0169052+0.000445982j 0.00623886-0.00881221j -0.00672755+0.0454315j -0.0125587-0.00722277j 0.00122889+0.0406267j -0.00811152-0.0380273j 0.0200216+0.00704749j -0.0270758+0.000912009j -0.0387493+0.0311514j -0.0169762+0.0341508j 0.00029981-0.00365538j -0.0303958+0.0372105j 0.038007-0.00722004j -0.0480399+0.0530803j 0.0032339+0.0102916j 0.0130122+0.0314652j -0.0284783+0.00654939j -0.00399488+0.0211647j -0.0162468-0.000602189j -0.0113855-0.0246581j 0.0506373-0.0234103j -0.0278617+0.0382175j -0.00176804-0.0236147j 0.0272594+0.0084014j -0.0448421+0.000840492j -0.041919+0.0254909j 0.0330906-0.0617036j 0.0165538+0.00726852j -0.0042171+0.0175392j -0.0331318+0.00383756j -0.0147946+0.0173555j 0.00867495+0.0269712j 0.0531381+0.00167056j -0.0497853+0.051857j -0.00928417+0.0363499j -0.0421532+0.00599019j -0.0196026+0.0430418j -0.0690829-0.0080496j 0.0446529+0.0242949j 0.0476948-0.0260653j 0.0641849-0.0450941j -0.0454367+0.0262143j -0.0204113-0.00416245j -0.0564149+0.00238218j 0.00595824-0.0278924j -0.0151212+0.010488j 0.024426+0.0354508j -0.0292274+0.00425599j 0.00780935-0.0531133j -0.0335868+0.0355042j -0.0470822+0.0166323j 0.00834413-0.0273486j 0.00273862+0.00107632j -0.00231978+0.0280673j -0.0106114+0.0068047j -0.00889647-0.0627378j 0.0272509+0.0106295j -0.0159106-0.000438917j 0.0690554-0.0175206j -0.0257403+0.0276273j 0.065727+0.00155908j -0.0115493-0.02104j -0.00442333-0.0360427j 0.0294518-0.00795965j 0.0204692+0.00584992j -0.0616547+0.0551115j 0.0134952-0.0292776j 0.0392074-0.0398184j -0.0538515+0.032193j -0.00180122+0.0341434j -0.0201252+0.0331183j -0.0597501+0.0288155j 0.0304121-0.00610131j 0.0317878-0.0393218j -0.0430471+0.0422132j 0.0424787-0.0785407j 0.00429408-0.0103402j -0.0133841+0.00826317j 0.0171877-0.0213506j 0.0316+0.0600639j 0.0560936-0.024978j -0.0580121+0.01271j 0.00183593+0.0781762j -0.00954812+0.0210272j -0.031093-0.0365693j -0.0796902+0.0750763j 0.0015053+0.0693913j -0.0119886-0.0450896j -0.0318207+0.0332879j 0.0763778-0.0489911j -0.168542+0.118208j 0.0624495-0.216981j -0.00300852-0.0800213j -0.174178+0.185496j -0.0675944-0.129577j -0.0541686-0.00950151j 
0.0142495+0.0344519j -0.0223463+0.0883266j -0.045557+0.0151642j 0.00040107-0.05285j 0.0263861+0.000297691j 0.0257618-0.0334903j 0.0337748-0.00252658j 0.0254679-0.00737864j 0.0048797+0.0204439j 0.082313-0.0130445j -0.0032812+0.00461579j -0.0271246-0.023158j -0.0515601-0.00874303j -0.0135072-0.0204429j -0.0775824-0.00767561j 0.0160365+0.0153692j -0.0195479+0.0612108j 0.0125946+0.00779186j 0.0468346-0.0225565j -0.00262862-0.0227015j 0.0391961+0.00769305j -0.00863333-0.0323771j -0.00603725-0.0148754j 0.00201095-0.0164661j -0.0133345-0.0125921j -0.00281568-0.0303139j -0.036651-0.038026j 0.00751311+0.0143167j -0.0314294-0.0185224j -0.00381333+0.00967617j -0.000104257+0.0105591j -0.0201105-0.0289983j 0.00405187-0.0182081j -0.0003697+0.00628937j -0.00760036+0.0371737j 0.0123974+0.0587873j -0.0538345+0.0249438j 0.00170458+0.0204538j 0.00352264+0.00757754j -0.0230719-0.00921936j 0.0148563-0.0168185j 0.0059581-0.0217699j 0.00565902+0.0363411j -0.00943733-0.032762j 0.0165515-0.00959842j -0.0188042+0.0115323j 0.00179455+0.00922668j -0.0166405-0.013501j -0.0184664+0.00513399j 0.0229677+0.0131563j -0.0216235-0.0056237j 0.014079-0.0240106j -0.00841694+0.0219133j 0.0391508-0.0351129j 0.00647953-0.0124176j 0.00449646+0.00207111j -0.00864615-0.0129755j -0.00738239+0.00981628j -0.00398785-0.00189531j 0.00238231-0.000799087j -0.0143886-0.0294554j 0.0211792+0.00748363j -0.00944453-0.0521995j 0.00069353-0.0194273j -0.0338282-0.0339942j -0.0182161+0.0418132j 0.0109371-0.00947417j 0.00479007+0.00784563j 0.0117835-0.00330148j 0.0107868+0.0117782j 0.00952608+0.00611306j -0.0300019+0.0221459j 0.0166133+0.0317031j -0.0189651+0.0109025j -0.00863202+0.00752917j -0.0141442-0.0192492j -0.00692875-0.0196467j -0.022493-0.0396537j -0.0199674+0.00141647j -0.00690811-0.0140371j -0.0126167-0.0057539j 0.00670801-0.000415992j -0.000186828-0.00762447j -0.0167679+0.0167925j 0.00383692+0.0225863j -0.0120046-0.00988839j -0.0307715+0.00497402j 0.0041328-0.00456907j 0.0284897-0.0238276j 0.0297854+0.0265273j -0.00693986-0.0511041j 0.00707031-0.00985466j -0.00550934+0.0269677j 0.00167338-0.0100627j 0.0190923-0.0273405j 0.00676798-0.0056597j -0.00970898-0.0020253j 0.00578476+0.0167702j -0.00395615-0.00950748j -0.0111857+0.00976555j -0.00106399+0.0106749j -0.0151871+0.0216569j -0.00215772-0.0182493j -0.000675187+0.0435549j 0.00308852+0.0139812j 0.0122832+0.0195172j -0.00555532+0.0113397j 0.0274197-0.0207417j -0.00926102-0.0171604j 0.0266145+0.0254059j 0.00564861-0.0224703j 0.0124758+0.000250398j -0.029646+0.0124951j 0.0284037-0.0291365j -0.0376207+0.000754452j -0.0457722+0.0447662j 0.0210718-0.0482706j 0.00711709-0.00313882j 0.0131742-0.041512j -0.01392+0.0151583j -0.0199146+0.0420873j 0.00147627+0.0182793j 0.00670175+0.024403j -0.0354246-0.012791j 0.0476942-0.0459094j -0.0146819-0.03741j 0.015415+0.0203011j -0.0356982-0.00801197j 0.0234489-0.042817j 0.00758039-0.0476808j 0.0280624+0.0391741j -0.0224794+0.00185626j -0.0213556-0.00015882j -0.018696-0.022858j 0.054431-0.03133j 0.0289043-0.0219043j -0.0306947-0.00892163j 0.0924103+0.00709978j -0.0302008+0.040712j 0.0131401+0.0351557j -0.0187714+0.0145269j 0.0289169-0.0114463j -0.00240623-0.021982j 0.00739874-0.0319961j 0.0425378+0.0216834j 0.00449343-0.0427087j -0.0170092+0.0227922j -0.0123974-0.0213698j 0.0200068-0.0155155j -0.0175342-0.000760918j -0.0132207+0.0611824j 0.0538326-0.0374744j 0.0160746+0.0352783j 0.00262577+0.0522546j -0.0492752+0.025966j 0.0248886-0.00748262j -0.0810213+0.0128372j 0.0325166-0.0393157j -0.0794687+0.0130792j -0.0332953-0.0176922j -0.0818579+0.020212j 0.0551606+0.00182975j 0.0183392-0.00325713j 0.103268-0.0330229j -0.0303598-0.0239169j 0.0769172-0.0124631j 0.0243094-0.0349087j 0.00108114-0.0233461j -0.0168178+0.0115712j -0.020626+0.0512043j -0.0829446+0.0623438j -0.0484051-0.0111579j -0.0101472-0.00890352j 0.0102203+0.0328596j -0.00926101+0.0161737j 0.0486854-0.0925672j -0.00756429+0.0610028j 0.0182974+0.00739039j -0.0258691-0.0359009j 0.0517637+0.107938j -0.0598055+0.0657199j 0.00543984-0.0339069j -0.109159+0.0319808j 0.0442392-0.0169752j 0.00978235+0.0320901j -0.0602549+0.0864408j 0.0007603+0.00849791j -0.0271479-0.175879j -0.10893-0.114221j -0.0869811+0.132411j 0.0285517-0.0375957j 0.104156+0.0483535j 0.174769-0.117947j 0.0794434+0.146832j 0.0608003-0.0636945j -0.101674-0.109414j 
-0.000389096+0.0515214j -0.0406986-0.0160604j -0.0186971-0.0293542j -0.0120105+0.0202057j -0.0706897+0.052615j -0.0416191-0.00840834j -0.0129684+0.0460889j -0.0584243+0.0849205j 0.00195253-0.0173507j -0.0169212+0.0115786j 0.0214028+0.0291846j 0.0246252-0.0358685j 0.0331779-0.0118944j -0.0366292-0.0164653j 0.044788-0.00719645j -0.0228138+0.000851448j -0.00609729-0.0138165j 0.0170971-0.00522595j 0.00559083+0.0148141j -0.00882812+0.0217011j -0.00560689+0.0417937j -0.023613+0.0511093j 0.0192352-0.00781512j 0.0373487+0.000972033j 0.000851771+0.0148242j -0.000887503+0.00384935j -0.0210118+0.00105509j 0.019451+0.00370251j -0.0250506-0.0179041j 0.0196316-0.0198377j 0.0377708-0.0220642j -0.011108-0.0133746j 0.00302412-0.00889377j -0.0350903-0.00721266j 0.00908468-0.0307277j -0.00238935-0.0145907j -0.00511227+0.01181j -0.00293535-0.0104018j -0.00784495-0.0040124j -0.00827807-0.0285222j 0.00165864-0.0110435j 0.00976921+0.0253106j -0.0126368-0.00877538j 0.0163291-0.0480325j -0.017961+0.000215683j 0.0121392+0.000191944j -0.016993+0.0263151j -0.00328655-0.00739499j 0.0109328-0.0100379j -0.0055165+0.0200103j 0.00188459-0.00728916j -0.0104453-0.013327j -0.0276003-0.0294061j -0.00683561+0.0212069j -0.0548415+0.0139337j 0.0121812+0.00176128j 0.0201224-0.00998683j 0.0306465-0.0120454j 0.00456444-0.00901369j 0.0167235-0.00415836j -0.00778362-0.0231055j 0.0105981+0.0180345j -0.0134864+0.0188404j 0.060988+0.0116124j 0.00819854+0.0141578j -0.0238424+0.00113217j -0.00661029-0.00632178j 0.0190041+0.00716931j -0.0222046+0.0164416j -0.00247444-0.0196161j -0.037213+0.00395825j 0.014792-0.00621601j -0.0105187+0.018683j -7.34692e-05-0.0096211j -0.0138913-0.00979106j 0.00102731-0.00416201j -0.00904869+0.00272557j -0.0291496+0.0238772j -0.0205042-0.00579156j 0.0354505+0.0115996j -0.0228932+0.00481196j 0.0120687-0.0321825j -0.0109377-0.00396601j 0.00627742-0.0230386j -0.0402676+0.0124211j -0.00556728-0.0166494j -0.00561462+0.00335986j 0.0254143-0.00687862j -0.0121571-0.00305444j 0.00571349-0.0275585j 0.0269061-0.0127873j -0.0120764+0.00900515j -0.00654593+0.00492449j -0.0132354+0.00548275j -0.0180897+0.0217141j -0.0145772+0.00352989j 0.00942967-0.0127712j -0.0166472-0.000551127j -0.0378943-0.00385765j 0.00950234-0.00576653j 0.0557082-0.0197681j 0.00170487+0.0166224j -0.0248447-0.0177601j -0.0300197+0.0231806j -0.0344316-0.00700267j -0.0160871+0.0417097j -0.00664395+0.0185573j -0.0194438+0.0215092j 0.0103948+0.0179139j -0.0154295+0.00239267j 0.0439773-0.000931605j -0.00710469+0.0135922j 0.0269521-0.0169101j -0.0309374+0.00921477j -0.00384849-0.00307054j -0.00638817-0.0205098j -0.00183175+0.0204894j 0.0162097-0.0354737j 0.0436848+0.00578369j 0.0387177-0.0240499j -0.0558217+0.024216j 0.0270181-0.0157573j 0.0319237+0.000121477j -0.0177737-0.00336865j -0.00355759+0.052691j -0.0246242+0.0366082j -0.0218673+0.030197j 0.044486-0.0525601j -0.0417944+0.0204589j 0.0288053-0.0144885j -0.0430446+0.0525954j -0.0176735-0.00537104j -0.0105196+0.0136641j -0.0245899+0.0279599j -0.049796+0.0276981j -0.0831089+0.0873854j 0.0558753-0.0628525j -0.0114132-0.00347795j -0.0395373+0.00730295j -0.10253-0.0159091j -0.0198134-0.00394739j 0.0492992-0.0278388j 0.0258303+0.00536272j 0.00114027+0.0338733j -0.11524+0.100727j 0.0529682-0.0158431j -0.0345467-0.0125752j 0.0941564-0.0322177j 0.011065-0.00645372j -0.0792645+0.0597351j -0.0890619+0.106236j 0.0994924-0.0479765j -0.0506153+0.0259718j -0.0452953+0.0060885j 0.010188-0.0149615j 0.026332+0.00503228j -0.0233476+0.0179534j 0.0289432-0.0175554j -0.00112038-0.0303566j -0.0386903+0.0205459j -0.0214972-0.00162235j 0.0170144-0.055408j -0.0110606+0.0083703j -0.0395345+0.00347023j 0.0103264-0.0227727j -0.0387465+0.0241906j -0.0328834-0.00866946j 0.0297238-0.0485677j -0.0735268+0.0565243j 0.00502201-0.0101884j 0.0213836+0.0129547j -0.00400117+0.0113834j 0.0580298+0.0104575j 0.0138465-0.0141174j 0.0167664+0.00153234j 0.0877524-0.0447344j -0.00969573+0.0602178j -0.000733645-0.00786224j 0.0196568+0.0213596j -0.017078+0.0628088j 0.0468483-0.131798j 0.0095887-0.0782053j 0.047657-0.0814243j 0.0839248-0.0387775j 0.0132986-0.0608789j 0.01739-0.028792j 0.113085-0.115112j 0.0575211-0.0221541j 0.0622556-0.0117018j -0.158529+0.0665587j -0.100485+0.156268j 0.064292+0.106837j -0.0446586-0.0591892j -0.039557+0.0144379j -0.0313676-0.000998029j 0.0497773+0.0193691j 
-0.0418419+0.0813113j 0.0369185+0.00422824j 0.0348503+0.0133572j 0.000150115-0.038879j 0.0573843-0.0247967j 0.0180875-0.00681523j -0.0549649-0.00325437j -0.0306366+0.0132719j -0.0524072+0.0127362j -0.018477+0.0238764j -0.0357513+0.0162681j 0.000229417-0.0405337j 0.0199404-0.00192001j 0.0229363+0.0225856j 0.00809796+0.0018553j -0.0184446+0.0134492j 0.0169062+0.016405j -0.00800672+0.0163158j -0.0181397+0.011175j 0.00589141+0.00117491j 0.00194145-0.0302108j 0.00221358+0.00368447j 0.0308498-0.00667905j -0.0362246-0.0139047j -0.0219522+0.0319251j -0.00805639-0.0050193j 0.017771-0.0236299j 0.0466748-0.0586872j 0.0105183-0.0140439j 0.00190829-0.0148816j 0.00728481+0.0334467j 0.0232063-0.0328432j -0.00295526-0.0315062j -0.00232163-0.0456864j -0.00310284+0.0394866j 0.00657884-0.00541555j 0.0284743+0.00912114j -0.00753071+0.0156421j -0.0168911-0.012492j 0.0332521-0.0274131j -0.0213627+0.0121622j -0.0181911+0.0243866j -0.00182433+0.00284355j -0.00644694-0.0309499j -0.0197997+0.0166398j 0.0274449+0.0022993j 0.0233058+0.0244234j 0.00533081-0.0172934j 0.0154662-0.0288527j -0.00626065+0.0453161j 0.023023-0.0123573j -0.0238502+0.00814803j -0.00206184+0.0186426j 0.0142636+0.0082021j 0.0135108-0.0294547j -0.0167335+0.027905j 0.0167567-0.00400788j -0.0297397+0.0228636j 0.0071942+0.0197521j -0.00212097+0.0212378j 0.00532258-0.0275789j -0.0118321-0.0142589j 0.0410392-0.00919009j -0.0123337-0.00440863j 0.0200787-0.0267282j -0.013952-0.00481383j 0.00913919+0.00236549j 0.00594394-0.0139307j 0.0117535-0.0175034j -0.0122621+0.0163668j 0.00434315+0.0160484j -0.0321577+0.00355008j -0.00536599-0.00739386j -0.0251707-0.00873746j -0.0122673-0.000681253j 0.00964404-0.0309357j -0.026601-0.0199537j 0.0125283-0.00012902j 0.010684-0.00901934j 0.00824706+0.029066j 0.0192719-0.0122578j -0.0172504+0.0252117j 0.00340502-0.00789494j -0.0156196+0.0125369j 0.0025084-0.00541239j 0.0170196-0.0182929j 0.0108133+0.00424837j -0.00769796+0.022085j -0.0246439+0.00844264j -0.0324843+0.0139871j -0.012132+0.00817784j -0.0398645+0.00192377j -0.00283384+0.019924j 0.00857864+0.0029418j -0.0197913-0.0314167j -0.0216912-0.0158375j 0.00899439-0.0115007j 0.00930881+0.0183382j -0.00637968+0.0134805j 0.0335429+0.020337j 0.0309634+0.0235976j 0.0380441+0.0197279j -0.014173-0.00278184j -0.00034835-0.0300309j 0.0130187-0.00639803j -0.00413556-0.0318434j -0.000408451-0.0603983j -0.0388802-0.00233574j -0.0142907+0.00226398j 0.0767647-0.0213644j -0.0203568+0.00733878j 0.0440638-0.0166827j 0.0115499+0.0276927j -0.00450896+0.022569j -0.0222137+0.00466528j 0.0353514-0.0256798j -0.0148127-0.0136758j 0.0353884-0.0026962j 0.0022299-0.00617078j -0.0378259-0.0351353j -0.0590112+0.0453185j 0.036334-0.0182102j -0.0257335+0.0260305j 0.05948-0.0397878j -0.0215786+0.0179119j -0.00163641-0.035945j -0.0266337-0.0136464j -0.0148205+0.0214823j 0.0604919+0.0247628j 0.0101083+0.017117j 0.0157275-0.0518868j 0.0284061+0.0427926j -0.00784704+0.016897j -0.0627752+0.0259214j 0.01468+0.0425088j -0.00732957-0.0632474j 0.081832-0.0305468j 0.0674262-0.0981253j -0.000931704+0.0224522j 0.0528446-0.0193462j 0.0460326-0.00488602j -0.0398441+0.00575509j 0.0672988+0.0182475j 0.04393-0.000546921j -0.0773812+0.0057534j 0.0243838+0.0392414j -0.0446344-0.0106088j -0.0452991+0.0110661j -0.0219322-0.0353392j -0.0200423+0.0170881j -0.122847-0.067931j -0.0096916+0.0223639j -0.0346765-0.0233033j -0.0114871-0.0295926j -0.058301+0.0374308j -0.00474611-0.0244659j 0.0283525+0.0120018j 0.0399279-0.014637j 0.0594701-0.00831899j -0.0200853+0.00816905j 0.0439703-0.0425862j -0.0836888+0.016168j -0.0429198+0.00851834j -0.0319535+0.00107468j 0.0119045+0.0186367j -0.0164208-0.0379404j -0.0256938+0.0254343j 0.00427557+0.0307681j 0.0337964-0.0401221j 0.00621404-0.0421144j -0.00999416+0.00947954j 0.00678421-0.0573915j 0.0422725+0.0022175j -0.0295875-0.0059834j -0.02992-0.0186034j 0.0211551+0.0290447j 0.0233663-0.0681832j -0.0115116+0.0437769j 0.00699139-0.0621963j -0.0343784-0.0555612j 0.0518355+0.0469796j 0.0773396-0.125028j 0.0453148+0.00843869j -0.115689+0.131005j 0.00287181-0.0622925j -0.131268-0.0380465j 0.0778293+0.0379987j 0.0410039-0.0331136j -0.0725723-0.0651887j -0.100752+0.0315892j 0.0533465-0.0365683j -0.0932267-0.0677446j -0.0433116+0.0524247j -0.0828615-0.0690704j -0.0278013-0.0648775j -0.0934528+0.007611j 
