0.00122491+0.0224782j -0.00471954-0.00708292j 0.00662159+0.0417213j 0.00299019+0.0265375j 0.00304301-0.0227176j -0.0273631+0.0355268j 0.00286713-0.000184501j 0.00504407+0.0105856j -0.00103937-0.00382161j -0.00221509-0.00550516j -0.00311023+0.00120242j -0.00683979-0.0091429j -0.001301+0.0180395j 0.014345-0.0123671j -0.00313116-0.00161258j 0.00650848+0.0069543j -0.00783093-0.00274371j -0.00843964-0.000724085j 0.00741477+0.00986631j 0.000952172+0.0024143j -0.00160376-0.00747747j 0.00775696+0.00868738j 0.000547248+0.00764117j -0.00296685+0.000527874j -0.00730972+0.00251513j 0.0020766+0.00139998j 0.00433011+0.00646249j 0.00544419+0.000493274j 0.00854163+0.0093408j -0.00503377-0.00145319j -0.0041957-0.0110922j -0.0138383+0.00563821j -0.00800772+0.000341307j -0.00420275-0.0116618j -0.00465605-0.00583966j 0.0167095-0.00979284j 0.00938517-0.000136059j 0.00597299+0.0048654j -0.00362878-0.0023964j -0.00363893+0.00432925j 0.00287962-0.00172175j -0.00733174+0.00446215j -0.013891-0.0112598j 5.84577e-05+0.0029865j -0.0166219-0.0022133j 0.00700517+0.0131412j -0.00821406+0.0186366j 0.00604961-0.00113396j 0.00972452+0.000224157j -0.00414071+0.0110632j 0.00131015+0.00738286j 0.00273133-0.00375213j -0.00955248+0.00141928j 0.00737435-5.30807e-05j 0.00031551-0.00205225j 0.00171271+0.00285356j -0.000936394+0.00143877j 0.00352886-0.00249011j 4.48098e-05+0.00128585j -0.00791288+0.0047335j 0.000183508-0.000408631j -0.00179674+0.000353699j 0.00125541-0.00176567j -0.00121539+0.00154513j 0.0014418-0.00292031j 0.00129262+0.00248172j 0.000591525-8.69793e-05j -0.00662171+0.00214475j -0.00229547+0.0022757j -0.00151911+0.00160944j -0.00173713+0.00262423j -0.00185398+0.000837926j 0.000925367+0.0014491j -0.000672675+0.00300691j -0.00421806+0.00316044j -0.00152691-0.00167363j 0.00124703+0.00300474j 0.00105474+0.00112841j 0.00603074-0.00268401j -0.00217226-0.000963209j 0.00328831+0.0014806j 0.00623293+0.00199041j 0.00527898-0.00209028j 0.00558017+0.00101627j -0.00147651-0.00125515j 0.00713664-0.00267525j 0.0102651-0.00171114j -0.0152616+0.0071115j 0.0149808-0.00138295j -0.000711291-0.000729889j 0.0015445+0.000470436j -0.00663704-0.000405691j -0.0117606+0.00128368j 0.00739177+0.000810975j -0.00607078-0.00205087j 0.0127758+0.000762177j -0.00213913-0.00292224j -0.000734636+0.00196053j 0.0126341+0.00626734j -0.0129444-0.00266626j 0.00133488+0.000425192j 0.00201232+0.00184786j -0.00558489+0.00553578j -0.0115251-0.000389435j 0.00530745+0.00425926j -0.0110439-0.00125077j -0.000373863+0.000968814j -0.00189237+0.000743018j 0.00332493-0.00200538j -0.000370747-0.000543185j -0.00224412-0.00189368j 0.00583459+0.00274156j 0.00417806-0.00100185j 0.00616079+0.00146989j 
0.0034105+0.000756262j -0.00263171-0.00281715j 0.00130813+0.00641512j 0.000201663-0.00272873j 0.00146913-0.00841722j -0.00131174+0.000135789j -0.00078119-0.000911053j 0.000719932+0.0017825j 0.00120871-0.00116054j 0.000294785-0.00300822j -0.00150291+0.00143318j 0.0623146+0.000880643j 0.0071744+0.00349311j 0.00132083-0.00283421j 0.000569979-0.00373703j 4.49637e-05-0.00429741j 0.00235492+0.00477368j -0.000932669+0.00315027j -0.00510697-0.0323222j 0.000774672-0.00698507j 0.000476018+0.00621778j 0.00216606-0.0301922j 0.000483026-0.0274507j -0.00154336-0.00041021j -0.000635665-0.00114262j 0.00130105+0.00129897j -0.00313983+0.0063521j -0.000435894+0.00208412j -0.0011811+0.00538265j -0.00275236+0.00165209j -0.00011082-0.00407515j -0.00217941+0.00321122j -0.00292757+0.000603961j -0.00528155-0.0018612j 0.00256769-0.000918075j 0.00220714-0.00149318j 0.000303635+0.00260659j -0.00237655+0.0029142j -0.00252085-0.0022422j 0.000905864+0.000601333j 0.00342562-0.00165052j 0.00339153+0.00330335j -0.00205117-0.00157462j 0.00139033-0.00180554j 0.00238385-0.00180934j -0.00440029+0.00618196j -0.00518464+0.0080429j 0.00196631-0.000824446j -0.00451867-0.00107757j 0.00282922+0.00603956j -0.00265158+0.00256969j -0.000755266-0.0010303j 0.00189065-0.000270557j -0.00343222+0.00131156j 0.0113389-0.00112964j 0.0045403-0.00179785j -0.00579129-0.00224155j -0.00828797-0.000661477j 0.00502155-0.0021641j 0.0053828+0.000779761j 0.00710603+0.00281303j 0.00130602+0.00626421j 0.00318049-0.00165403j 0.00283886-0.0124973j -0.00237894+0.0301142j -0.00771645-0.0125867j -0.00947511-0.00318816j 0.0208393-0.000492675j 0.0125726-0.00680484j 0.0123605+0.000181221j 0.00656871+0.000492022j 0.000638502-0.00217096j -0.0153876+0.00242165j 0.00822461-0.00327889j -0.00963957-0.00348978j 0.0143993+0.00236639j -0.00460837-0.00393097j -0.00473053-0.00394693j 0.00034823-0.0020024j -0.00824613-0.00217652j -0.000137529-0.00438829j 0.00519094-0.00179251j -0.000966326-0.00202299j -0.00108005-0.0103483j -0.00117203+0.00623256j 0.0036999+0.00560054j 0.00269228-0.00513803j -0.00532303-0.00847993j 0.00301252-0.0109663j 0.0011051-2.96549e-05j 0.00435237+0.000986021j 0.00210779+0.00159465j -0.00160701-0.00989448j 0.00229537+0.00600856j -0.00273541+0.00706268j 0.0011615+0.00318039j -0.00289926+0.00173452j 0.000323016-0.0105542j 0.00241328-0.00421177j -0.00262647-0.000447026j 0.0024817-0.006521j -0.00107832-0.00429776j -4.51103e-05-0.00579049j -0.00238657-0.0050983j 0.00182381-0.00446119j -0.000508248+0.000129352j 0.00174725-0.00193208j 0.000717774-0.0006323j -0.000211173+0.00151464j 7.18081e-05+6.10963e-05j -0.000679825+0.00393919j 0.000987584-0.0037819j 0.000118953+0.00263595j 0.000953898-0.00142235j 
-0.0117413-0.0481955j 0.021416-0.0329929j -0.0147954-0.0125757j -0.012537-0.0062216j 0.00859862-0.00925505j 0.0971342+0.0368685j 0.0107588+0.0157497j 0.0137281+0.00182032j 0.00924875+0.0209235j 0.0170281+0.00194774j 0.0148812-0.0187232j 0.00163696+0.0100152j -0.0156085-0.0878457j -0.085806+0.0512949j 0.0120999+0.0468501j -0.0108674-0.00718737j 0.0257348-0.0277687j 0.0160723+0.00239414j -0.0173045-0.0159517j 0.00137388-0.0105056j 0.0161573-0.00154081j -0.0181901-0.0153376j -0.00179136-0.00989977j -0.00859593+0.000747508j 0.00573358-0.0146365j 0.00415017+0.00456479j -0.00265263-0.000230213j 0.00388572+0.000286459j -0.0103929-0.00488323j 0.00529846-0.0106497j 0.00448045-0.00126644j -0.00710944-0.0109738j 0.00130953-0.00705195j 0.0112918-0.0118925j 0.00689514+0.00161577j 0.00859377+0.00209265j -0.00140758+0.00683476j -0.00648099+0.00579985j 0.00228942+0.00182319j 0.00397791-0.00963881j 0.00941758-0.00495569j -0.00378444-4.07453e-05j -0.00195387+0.00837894j 0.000702551-0.00377301j 0.00270219+0.00414121j -0.0047602+0.00269375j 0.00904354-0.011275j -0.0223341-0.0029488j -0.00350658-0.00511082j 0.00146517-0.000549736j -0.00102293-0.00919574j -0.00855798+0.00987902j -0.00345999+0.00830236j -0.00256254-0.00940798j 0.0034856+0.00621874j -0.00649661-0.00239617j 0.00697371-0.00750811j -0.000176013+0.00652049j 0.00316751-0.000959197j 0.00355492+0.00227489j -0.00500644-0.000150014j 0.00929538-0.0012857j -0.000319499-0.00346533j -0.00402815+0.00129397j -0.00207051-0.00165793j -0.00315199-0.00462687j 0.00418026+0.000888693j 0.000908469-0.00310972j -0.00226061-0.00239303j -0.00158608+0.00122118j 0.000529809-0.00164863j -0.00824208-0.00300712j 0.000247614-0.00536868j -0.0088824-0.00428063j 0.00821486-0.00522823j 0.00105765+0.00262272j 0.00154601+0.00357359j -0.0026514-0.000455768j 0.00381395-0.000384395j 0.0154966+0.00511399j -0.00321362-0.0138669j -0.00548459-0.00592128j 0.000948676-0.00858266j -0.00193216+0.002436j 0.00808566+0.00270007j -0.00606356+0.00606297j -0.00174272+0.00935941j -0.000648912+0.00384373j 0.00434932+0.000119094j 0.00151982-0.00096921j -0.00147402+0.00142668j 0.00215339+0.00119508j -0.00299825+0.00313769j 0.00441852-1.20354e-05j -0.00326393+0.000515296j 0.000750019-0.00268986j 0.00565009+0.00587671j -0.000645272+0.00232147j 0.00203835-0.00548358j 0.000333702-0.000504258j -0.00299145+0.00504722j 0.00476969+0.000227065j 0.00493997-0.0142592j -0.0055771+0.0055009j -0.012699-0.00173866j -0.0060149-0.00116116j 0.000692461-0.000964188j -0.00131003+0.000406578j 0.00448398-0.000239491j -0.000158112+0.0014352j -0.000466359+0.00115874j 0.0103893-0.000729203j 0.00117393+0.0186277j 0.0242592+0.00124873j 
-0.0135986-0.0443967j 0.0144874-0.0253653j -0.0136109+0.00192414j -0.0114403-0.0161472j -0.0144073-0.0352764j 0.0699491-0.00721199j 0.00940967+0.0065748j -0.00833911-0.0271338j 0.0189671+0.004938j 0.0381114+0.0146394j -0.015512-0.00991729j -0.00494128+0.0176916j -0.00615695-0.0565107j -0.0370233+0.00139281j -4.46563e-05+0.00521981j -0.00867058-0.000287067j 0.0154714-0.00989206j 0.00978858-0.00231683j -0.0175344-4.38332e-05j -0.00890407-0.00743856j 0.0105623+0.0118015j -0.0165793-0.0019025j -0.0110475-0.0106356j -0.00423856-0.00201303j 0.014749-0.00160432j -0.00439515-0.00661663j -0.00641128-0.00626192j 0.00450924-0.0136625j 0.0048793+0.00254579j -0.00385608-0.00678963j 0.00573615-0.00489059j 0.00547836+0.00555085j -0.00280218+0.00017947j -0.00836786-0.000121947j 0.00444826-0.00806186j 0.00743295-0.00198365j -0.00749895-0.00830292j 0.00394294-0.00611832j -0.00307746-0.00583041j -0.0098493-2.52354e-05j -0.000249151+0.00051583j 0.0102501-0.0019289j 0.00500395-0.0173801j 0.000785446+0.00423731j -0.00127755+0.00392572j -0.00561434-0.00087579j -0.010982-0.012217j 0.00645427+0.00177989j -0.000575555+0.00502904j 0.00396567-0.00223834j -0.00914764-0.000681545j -0.0059951+0.00698112j -0.00169635+0.00287147j 0.0046438-0.00647367j 0.00591758+0.00853521j -0.00186271+0.00324128j 0.00966509-0.00435066j -4.2061e-05+0.00588217j 0.00494735-0.00559436j -0.00346972+0.00140284j -0.000173517+0.00180623j 0.00473963-0.00143819j -0.00246041-0.000886284j -0.00612588+0.000104723j -0.00179421-0.00146936j 0.00252999+0.00487846j -0.00167916-0.000488519j 7.54927e-05-0.00236167j -8.65273e-05-0.000639615j 0.00168967+0.00969547j 7.42129e-05+0.00174477j -0.00034301+0.00444238j -0.00117776+0.00167308j -0.00311599+0.00298129j 0.00253835+0.00121586j 0.00275197-0.00875663j -0.00516334-0.00061598j -0.00315443-0.00210479j 0.00552806+0.00429757j 0.00800756+0.00382112j -0.00111745-0.00502411j -0.009361-0.00227049j -0.00529249-0.00146034j -0.00570621+0.0057552j 0.00883154-0.00121692j -0.00825742+0.00705992j 0.00327024+0.00679239j 0.00208837+0.00316757j 0.00365076-0.000329759j 0.000112336+0.00243356j -0.00209486+0.000662031j -0.00110141+0.0005201j -0.0024299+0.00252096j 0.00633972-0.0016414j 0.00197677+0.000925397j 0.00334072-0.00346171j 0.00402019+0.00573343j 0.00559526-0.0020566j 0.00126108-0.00465958j 0.00787637-0.000609733j 0.000901879+0.0020504j -0.00578629+0.00117949j 0.0014835-0.00669214j 0.00547078-0.00332804j -0.00493213-0.00480758j -0.00695657-0.0088279j 7.70603e-05+0.000191361j -0.000228135+0.0024118j 0.00230091-0.00272333j 1.20119e-06-0.00328652j -0.000326556+0.00489905j 0.00327385-0.00415707j 0.00494671+0.0169926j 0.00663763-0.00275158j 
0.00311906-0.00174513j -0.00264777+0.00566169j -0.0365713-0.0094891j 0.0206633+0.0112228j -0.0670053+0.00220999j -0.0308754+0.0140855j 0.00331301-0.011541j 0.00998979-0.00197701j -0.00326924-0.0136759j 0.0179556-0.0127718j -0.0169662+0.0155017j 0.00184983-0.000645256j -0.00137517-0.0114559j -0.00380951+0.0273759j 0.0093889+0.00551503j 0.00449704-0.00189262j 0.00424453+0.000379938j -0.00420322-0.0159437j -0.00147018+0.00305847j -0.00825339+0.00279471j -0.0132339+0.0149966j 0.000838838+0.0094764j -0.015353-0.00265603j -0.00286743+0.00277236j 0.000550603+0.00364249j -0.00270067-0.00338999j -0.011909-0.000592549j 0.00418326-0.0023029j -0.00449735+0.00202014j -0.00473658-0.00395326j -0.00466706-0.0101198j -0.00679048-0.00551697j 0.00110762+0.00053848j -0.000143206-0.00311965j 0.0109976-0.0064094j 0.00492816-0.00269654j -0.00156743+0.0064214j -0.00106907-0.000556966j -0.000277334+0.00764221j -0.00270053-0.00469195j 0.00515021-0.008159j 0.000779438+0.00551932j 0.000385263+0.00548095j 0.00702518+0.0015595j 0.00601139+0.0113344j -0.00475269+0.00249409j 0.00502411-0.0052048j -0.00992648+0.0073429j 0.00776221+0.00661579j -0.000245755+0.00118434j 0.00344291-0.0026479j -0.00323796-0.00247949j 0.00419448+0.00419295j -0.000339663-0.00358165j 0.00249021-0.00789113j 0.00174458+0.00360934j 0.00729073+0.00623515j -0.00058136-0.00856636j 0.00388541-0.00183237j 0.000562318-0.004389j -0.000739114-0.00148216j 0.00203912+0.00502876j 0.000817746+0.00688014j -0.00159114-0.000804501j -0.00304405+0.00216359j -0.000309338+0.00156059j 0.00360964-0.00127517j 0.00217378+0.00716498j -0.000821705+0.000451846j 0.0061918-0.0047398j -0.000601882+0.00672837j 0.00141982+0.00274524j 4.14934e-05+0.0102763j -0.00479895+0.00892042j 0.00277452+0.0103591j -0.00403129+3.311e-05j 0.00229817-0.00275482j 0.0024042-0.00472613j 0.000391003+0.00382052j 0.00304559+0.00446619j -0.00155923-0.0013131j -0.00135032-0.0007702j 0.00600707+0.00207671j 0.000309292+0.0053201j 0.000912839+0.00882846j -0.00217292-0.000695408j -0.00489631+0.000959002j -0.0010292+0.00180207j -0.000776892+0.00156343j -0.000431983+0.000462426j -0.00124461-0.000478904j -0.00079458+0.00343166j -0.00222243+0.000451687j -0.00267704-0.00368995j 0.00199708+0.000454007j -0.000879687-6.01754e-06j -0.000335301+0.00328465j 0.00034681-0.00133839j 0.00192845-0.00439765j -0.00373365-0.00788874j -0.00307344-0.00112586j -0.00104688-0.000504934j 0.00290533-0.00288442j -0.00397783-0.00159875j -0.00278218-0.00556482j 0.00691309-0.00340395j 0.000493301+0.000231822j -0.000819097-0.000795948j 0.00105935+0.000377431j 0.000590965-0.00139677j 0.000163529+0.00355166j 0.000834068-0.000367727j -0.00527429+0.00819986j 0.00477901+0.00139501j 
0.0120751+0.0033269j -0.0202912-0.00477786j -0.0300011+0.0280628j 0.0365212-0.0149179j -0.00706642+0.019463j -0.0126482-0.0178877j 0.00313267-0.00218078j -0.00578136+0.0113483j 0.00550916-0.00178982j -0.00566207-0.00435444j 0.00721789-0.0278516j -0.00182438-0.0087336j -0.00867874-0.00152823j -0.0274577+0.00123138j -5.0573e-05+0.00116759j 0.011776-0.0102985j -0.00213399+0.00826265j -0.00046548-0.0117548j 0.00226262-0.00480906j 0.00857501-0.000948546j -0.0127201+0.0114566j 0.00995682-0.00171259j -0.00605762-0.00603501j 0.00207247+0.00190888j -0.00306576+0.000171523j -0.00603028-0.00105422j -0.000204306-0.00893096j 0.000334526+0.00186722j -0.00140959+0.00191992j 0.00299503+0.0036242j 0.0117505-0.00401237j 0.0103434+0.00312488j 0.00183584-0.00512003j 0.00919822+0.00422082j -0.00472933+0.011728j 0.00131354+0.00529621j 0.00200204-0.000485433j 0.00211542+0.0050777j -0.004293-0.00629049j 0.0125315+0.00073472j 0.000727777+0.0116732j -0.0074295+0.00303905j -0.00420865+0.000361148j -0.0040396+0.00666235j -0.011024+0.00164688j 0.000991229-0.00405331j 0.0015611+0.0101504j 0.00015169-0.00556192j 0.0103292-0.00733453j 0.00200146+0.00604693j 0.00275535+0.00355774j 0.00165436+0.0028383j 0.00032065+0.00263388j -0.00253196-0.00824299j -0.00861948-0.00540263j 0.0011943+0.00518303j -0.00290841-0.000659077j -0.00351799+0.00206618j 0.00112632-0.0114698j -0.000553713-0.00108941j -0.0030267-0.000150824j 0.00297591-0.000960561j 0.00217804+0.00249811j 0.00046904+9.24446e-05j 0.00315777+0.00214469j -0.00391135+0.00615033j 0.00260181-0.00307419j 0.00369758+0.00102688j 0.00141234-7.42761e-05j -0.00515729-0.00337372j -0.00294037+0.00487263j -0.00281123+0.00589965j 0.00148442+0.0021424j 0.000578651+0.00633397j -0.000245574+0.00177931j 0.010193+0.000467405j 0.00507674-0.00997457j -0.00722155-0.00237346j 0.00291957-0.00107769j -0.00243622-0.00187902j -0.0038228+0.00633354j 0.000563384+0.00362898j -0.00455628-0.00384606j -0.000554511-0.0044962j 0.00719146-0.00350824j -0.00246875-0.000551478j 0.00468953+0.0051623j 0.00280488+6.35446e-05j 0.00181196+0.0004684j -0.0021048-0.00137622j 0.00157909+0.00170468j 0.00103177-0.0012295j 0.0021334+0.00254915j -0.000272809+0.00611442j -0.00141775+0.000150796j -0.00250553+0.00153868j 0.00138992-0.00119391j -0.00396203+0.00417032j 0.00151883-0.00371148j -0.000586272+0.0050108j 0.00641947+0.00327248j -0.00183567-0.00117871j 0.000854535-0.000762585j 0.00235426+0.00221927j -0.00465572+0.00317524j 0.00142692-0.00645468j -5.54421e-05+0.000242372j -0.000377323-0.00060085j -0.00148263+0.00139957j 0.00254914-0.00123033j 0.00159118-0.000902304j -0.00109865+0.00319596j 0.00213261+0.00396725j 0.00105434+0.00188116j 
-0.0017978-0.00373291j 0.000257841+0.00521555j -0.00323819+0.00668828j -0.00187544-0.036358j -0.0142636-0.0426541j -0.00560281-0.00651881j -0.00230191+0.000190512j 0.00317113-0.00116666j -0.0104543+0.000468053j -0.0148085+0.00070834j 0.038074+0.00411499j 0.00294808+0.00728055j 0.0021662+0.000672414j 0.00204984+0.0046951j 0.00684643-7.96297e-05j 0.00901729+0.000777044j -0.000864247+0.00079182j -0.00730708-0.00347397j 0.00148371+0.00354205j 0.00531531+0.00903578j -0.00297219-0.000270208j 0.00444383+0.00213071j -0.00585846+0.00356368j -0.000309167+0.000544733j -0.00170821+0.00209228j -0.000336654+0.00163406j 0.000388387+0.00570752j 0.00161081+0.00230986j -0.000770343+0.000760235j -0.00308945+0.00478479j -0.000783474+0.00839045j -0.0101274+0.00322726j 0.0118672-0.000466055j 0.00479784+0.00292912j -0.0135682-0.00331338j -0.00341073+0.0032421j 0.00755614+0.0100218j -0.00946145+0.00913962j 0.00986365+0.00268864j 0.0036919+0.0111308j -0.0109314-0.0038107j -0.00844966-0.00423107j -0.00201758+0.0132746j 0.00288802-0.0060325j 0.00753263-0.0109067j 0.000105867-0.000122335j 0.000441892+0.00149776j -0.00161907+0.00164951j 0.00255739+0.000197974j 0.000107154+0.00811324j 0.000595244+0.000925607j -0.000427268-0.00260653j 0.000343783+0.0048187j 0.00111151-0.00260108j 0.00660014+0.0147556j 0.00329572+0.00448626j 0.00224927+0.00474327j -0.000230259+0.00244639j -0.00184634-0.00457261j 0.00105498+0.00121777j 0.0014973+0.00438171j 0.0010278-0.00214155j -0.00025486+0.000913573j -0.00176472-0.00216463j 0.000214458+0.00031853j 0.0012548+0.00355549j 0.00217568-0.00376165j -0.000700903-4.32832e-05j -0.000923931-0.000636361j -0.000655601+0.0121179j 0.0003294+0.00819107j 0.000680797+0.00392822j -0.000194695-0.000473149j -0.00175815-4.42894e-05j -0.00134913+0.00216786j 0.000949347-0.011064j -0.00599804+0.00114802j -0.00057023+0.00182846j -0.00217775+0.00227224j 0.00144496+0.00327595j 0.00389761-0.000271292j -0.00129913-0.00196088j -0.00623779+0.00323068j -0.00912493+0.00482352j -0.00131173+0.00108968j -0.0051182+0.00100387j 0.00455564-0.000933183j -0.000442946+0.000815188j 0.00222856+4.55446e-05j -0.00160542+0.00248321j 0.00263772-0.000934816j -0.0018221+0.000354763j 0.000226661-0.000791101j 0.0109541-0.000629005j 0.00175318+0.000423577j 0.00180252+3.80892e-05j -0.00449111+0.0014627j 0.00635671+0.00122413j -0.00243065-0.00226701j 0.0114361-0.00146014j 0.0013755-0.00155925j -0.000412094-0.000390129j 0.00328688-0.000746323j 0.00447012-0.00102753j 0.00458416-0.00155824j -0.00349675-0.00117949j 0.00033386-8.71026e-05j -0.000359363+0.000725166j 0.00168704+0.000212491j -0.000834812-0.000889652j -0.00249183+0.000698077j 0.00368711+7.66522e-05j -0.00170688+0.00138174j 0.00188635+0.000406392j 
-0.00739811+0.0864328j -0.0086102+0.0317922j -0.0138132+0.0291702j 0.0211793-0.00958623j -0.0207868+0.000265943j -0.0656302-0.0466516j -0.0274209-0.01761j -0.0286017+0.0166845j -0.0148596-0.00837738j -0.0339402-0.021158j -0.0380417+0.0144444j 0.000492022-0.0107211j -0.0267238+0.0995794j 0.100027-0.021933j -0.0202849-0.0393851j 0.00075412+0.00157915j -0.0412477+0.0163281j -0.0132582+0.0107917j 0.0190331+0.0148552j -0.000122157+0.00713498j -0.00691764-0.018392j 0.0132887+0.0142182j 0.00471382+0.0155648j 0.0202452+0.00927561j -0.0163519-0.00640632j 0.0107409+0.00846968j 0.0133363-0.00284339j -0.0138614+0.00477327j 0.000270691+0.000562787j -0.000793153+0.0103124j -0.0193959+0.00316468j 0.00309488-0.000179642j -0.0120222+0.00685878j -0.00325442+0.00423544j 0.00180019+0.00710897j -0.0136351-0.0063629j 0.00650098-0.0106041j 0.0134347-0.0073501j -0.00773011-0.00136413j 0.00624277+0.00253548j -0.000272808+0.00318037j 0.0102007+0.00300404j -0.00237586-0.0125508j -0.00824506-0.00364513j -0.00880181-0.00710804j 0.00452137+0.00510454j -0.0129169+0.0262983j 0.0101787+0.0134703j 0.010285+0.000999596j -0.0146697-0.00769336j 0.00754207+0.00331362j 0.00644783-0.00551425j 0.00562544-0.010388j 0.00314929+0.0143758j 0.00390466+0.000190514j 0.00335791+0.00238963j -0.00875571-0.00108693j -0.007081+0.0021435j 0.00201211-0.00470238j 0.00801931+0.00867486j 0.00725092-0.00329439j -0.00562008-0.00249391j 0.00559228+0.00139642j 0.00680119+0.00126928j -0.000859014-0.0028733j -0.00439193-0.00209206j -0.00019886+0.00276617j 0.0061721-0.00505623j 0.00154193-5.36298e-05j 0.00110394+0.00444061j 0.00177467+0.0105476j -0.00404675-0.00851377j 0.00453649-0.00615239j 0.00506551-0.0102187j 0.00426553-0.00352136j 0.000495908-0.00206437j -0.00257113+0.00759713j -0.00290943-0.00340427j -0.015361-0.00475297j 0.00155694-0.00612138j 0.00206613+0.00233495j 0.0114002+0.00362178j -0.00215853+0.00104089j -0.00124158+0.00147513j -0.00730467+0.0106808j 0.0056738-0.00917626j 0.00651516-0.00391936j 0.00109366-0.000940328j -0.0011094+0.00224991j -0.00518384+0.000245215j 0.0045324-0.00043992j -0.00279392-0.00026374j 0.00326304+0.0007868j 0.00404249+0.000645086j -0.00111762-0.0068595j -0.00307485+0.00351149j -0.0113678-0.00589121j -0.00358483-0.00533482j -0.00944624-0.00352777j 0.00271683+0.000152755j -9.61274e-05+0.00472642j 0.00868138+0.00320223j -7.68462e-05+0.00962708j -0.00934288+0.00701239j 0.00844895-0.000871594j 0.00481609+0.00874581j 0.000221962+0.000203963j 0.000610424-0.00240534j -0.0034117+0.00434221j -0.0013822+0.00207421j 0.00254191-0.00472459j -0.00474511+0.0081775j -0.00252581-0.02237j -0.0121405+0.0070813j 
-0.00375884+0.0540496j 0.0240052+0.0179739j 0.0217457+0.0195761j 0.0248365+0.0192332j -0.00192047-0.00988316j -0.0356195-0.0520572j -0.038727+0.0178818j -0.0325872+0.0078178j -0.0186038-0.0386956j -0.00659513+0.0147148j -0.0125687+0.012636j -0.000802109-0.00702466j 0.021655+0.108808j 0.0733432+0.012683j -0.0282355-0.0595747j -0.00957865+0.00699578j -0.0193227+0.0340387j -0.0196273+0.0176628j 0.0115227+0.0247878j 0.00189213+0.00900498j -0.00572132-0.0124359j 0.0055754+0.0154575j -0.00604633+0.0174325j 0.0151542-0.028482j -0.0194963+0.0220654j 0.00161433-0.00438998j 0.00279047+0.0111516j -0.00803852+0.0124705j 0.00786355+0.00293792j 0.00336997+0.00826076j -0.00171584+0.00106138j 0.00572362+0.00481501j -0.00423434+0.00372436j -0.00193376+0.00775396j -0.0060603+0.00287074j -0.00434734+0.0104343j -0.00236659-0.000557021j -0.000505958-0.00138864j -0.000662172+0.00272053j 0.00429704+0.00109206j 0.00437736+0.0109936j -0.0010672-0.0025337j -0.0036077+0.0139333j 0.00303263+0.00643001j -0.00712118+0.00835969j 0.00870401+0.0164636j 0.00573029+0.0187106j 0.022728-0.00510091j 0.00324993+0.00117074j -0.00709737+0.00371137j 0.0063225+0.00757032j 0.00199335-0.0194724j 0.0130999-0.0265587j 0.0118632+0.0143852j 0.000243973-0.00123807j -0.00167963-0.00122361j -0.00240041+0.00153925j -0.00408921-0.00219843j 0.00779707+0.00456995j -0.00649632+0.00917959j 0.00682006-0.00344604j -0.00878199+0.00359843j -0.000218719-0.00142979j -0.0015611+0.00077784j 0.00233716+0.00219427j -0.00231488+0.00180226j -0.00429701-0.00094372j 0.00167976-0.00104539j 0.00657418+0.00520953j 0.00272468+0.00563856j 0.000274218-0.000594281j 0.0110427-0.00385579j 0.00578533-0.0014724j 0.00713617-0.00350202j 0.00682207-0.00593125j 0.00199152+0.00132996j -0.0047755+0.00509887j 0.00194032-0.00757498j -0.00188493+0.00896566j -0.00556838-0.00962942j 0.0105303+0.00553435j 0.00263149+0.000472987j 0.00524958-0.00115732j -0.000371442+0.0010278j 0.00739891+0.00944487j -0.00306494-0.0117209j -0.000381648-0.00416197j -0.00183772+0.00148809j 0.00121276+0.00417733j 0.000398156+0.0023962j -0.00221072-9.31455e-05j -7.14044e-05+0.0010272j -0.00135032-0.00244367j -0.0037778+0.000142728j 0.00284662-0.00404911j 0.00529048+0.0025599j -0.00835641-0.000236355j -0.000963057-0.00918523j -0.00603605+0.0093688j -0.00209683+0.00537596j 0.00178943+0.00449705j -0.00705797+0.00382787j -0.000760074+0.020464j 0.0104271+0.00570326j 0.011272-0.0108727j 0.00339426-0.00339004j -0.00019214+0.000125113j 0.000311304+0.00120145j -0.000952972-0.00278053j 8.61735e-05-9.59336e-05j -0.00204139+0.00194831j -0.00216639-0.00421549j -0.000779207-0.0191072j -0.019435-0.00260167j 
