0.0138612+0.024388j -0.0134635+0.00718828j 0.0261265+0.00431832j 0.0376854+0.0292311j -0.00621191-0.00202868j 0.0202998+0.0267811j 0.00971222+0.020044j -0.0230297-0.0165534j 0.0256767+0.0274094j 0.0126237+0.026747j 0.0124529+0.0100318j -0.0627049-0.015375j 0.00738354-0.00275086j 0.00374871-0.00256873j 0.0134259+0.0175492j -0.0090062-4.46019e-05j 0.00314176-0.00348545j 0.0182264-0.0121204j -0.0067646+0.0181133j -0.0203437-0.0374124j 0.0413459+0.00269755j -0.00181236+0.00945461j 0.00746404+0.0403715j -0.00252104+0.0173389j -0.0186039+0.00120795j 0.00609764+0.00709654j 0.0112351+7.15125e-05j -0.00341689-0.00734259j 0.0530743+0.0252088j -0.00168202-0.00598837j -0.0152785-0.0114053j 0.00322747+0.0171906j -0.00381981-0.00388295j -0.0322813+0.00168906j -0.0305001+0.00724402j 0.00154593-0.0321251j 0.00909687-0.00185489j -0.00539045-0.00316191j -0.00623311-0.00415283j 0.015777+0.00360849j 0.010678-0.00565716j -0.00883911+0.00237413j -0.0219696+0.0052295j -0.017599+0.013885j 0.00412146+0.0218473j 0.00186469-0.00534281j 0.02864+0.00740083j 0.0191046-0.0305235j 0.00979014+0.0164916j -0.0037695+0.00604758j 0.00706745+0.0256696j -0.0058672-0.00723042j -0.00835056-0.00676529j 0.0212569-0.031061j 0.0178069+0.0167921j -0.0201687+0.0134976j -0.0126105-0.0164057j -7.88736e-05+0.00965289j -0.0199645+0.00320554j -0.0238379-0.00135946j -0.0260962+0.0159076j -0.00125833+0.00412433j -0.0108133+0.0107165j 0.00157715+0.0171073j -0.0127977-0.00798811j -0.0219748-0.00561539j -0.0176879-0.00164703j -0.0100394+0.0044267j -0.0114684-0.00676204j 0.0112093+0.00984266j -0.0267549-0.0222106j 0.00409921-0.0224466j 0.00786205+0.000846676j -0.00425617+0.0105762j -0.0136709+0.024961j -0.0131057+0.00356838j -0.0175414-0.00504438j -0.0257+0.0238403j 0.0142613-0.0098412j 0.00747297-0.0127358j -0.0141317+0.0077205j 0.00542901+0.0140977j -0.00599981+0.0353445j 0.0238505+0.0158901j 0.00162685-0.0100707j -0.000731318+0.00892544j 0.00257013+0.000209356j -0.00185279+0.00591986j -0.0146309+0.00563235j 0.00324942-0.00209915j -0.00411915-0.0158483j -0.0201017-0.00513596j -0.0197919-0.0205667j 0.0208234-0.0122737j -0.00645714-0.00954963j -0.00310885+0.0196714j -0.00185217-0.00760536j -0.0311845-0.01664j 0.019624+0.0247681j -0.0322665-0.0184633j 0.00927147+0.00399938j 0.0298654-0.000374443j -0.00962477+0.00305323j 0.0314623+0.00791534j -0.00374313+0.00243126j 0.0249872+0.00598228j 0.0195602+0.00379549j -0.0146843-0.0109243j -0.0245098-0.0139696j -0.0113856+0.000825034j 0.0347438+0.0132974j -0.0221153-0.00519532j -0.000461072+0.0183414j 0.0168912-0.0116755j 0.00294157+0.0154231j 0.0171197+0.0199946j -0.00461649-0.0100752j -0.0241786+0.00355501j 0.00684868+0.0058509j 0.00872497+0.0303335j 0.0314577+0.0091597j 0.0197151+0.029555j -0.0181769+0.0245561j 0.0495344+0.0165425j 0.0317798+0.0242476j 0.0304274+0.00210886j -0.0435249-0.0396028j 0.0350569+0.0318188j -0.00261341+0.00366944j 0.00443393+0.00205924j 0.00189662+0.0125363j 0.0446389-0.00567506j 0.00995942-0.0238112j -0.0129311-0.0113314j -0.0314257-0.00768386j -0.00915216+0.0166354j 0.0152429+0.0157197j 0.0359452+0.0625183j 0.00931425-0.0083303j 0.0137476+0.0166722j -0.0627239-0.0404508j 0.0718064+0.0263308j 0.0182016+0.0403723j -0.0387891-0.0498009j -0.0578098-0.0186362j 0.0891727-0.0121728j 0.00416116-0.0196576j 0.0479992+0.0491044j -0.0127403+0.0242614j -0.0212975-0.00667335j -0.0204229-0.013957j 0.00135297+0.00352888j -0.0327265-0.013673j -0.050305-0.00690189j 0.0127533+0.0506727j 0.0586862+0.0207352j 0.0501139-0.0242797j -0.0401511-0.0104237j -0.0148797-0.0413085j 0.00029319-0.0301533j -0.000211916-0.0258817j 0.000753454-0.0260742j -0.0270075-0.0221914j 0.00175046+0.00264012j -0.0162925-0.0217277j 0.00532571+0.032998j -0.0418666-0.0256628j -0.029717-0.00208012j 0.00465603+0.000961361j -0.0233866-0.0289663j 0.0335634+0.0162837j 0.0141284-0.0281887j 0.00653076-0.00687522j -0.0404265+0.0285811j 0.0426159+0.0213529j 0.0164669+0.0626786j 0.0210392+0.0225727j -0.0050656-0.0404048j 0.0242961-0.0268821j -0.0276682-0.0203428j -0.0420704-0.0341635j 0.00845702-0.00202829j -0.0124462-0.00810441j 0.0135025-0.0958487j 0.246007+0.103639j 0.0676697+0.141832j -0.138478-0.00750654j -0.11285-0.0826879j 0.0705207-0.0820989j 
-0.0160914+0.0075906j -0.0212911-0.0221419j 0.0313859+0.0301472j -0.00627879+0.0146949j 0.00938361-0.00482364j -0.0140003-0.00804394j -0.0243178-0.0113442j -0.0252917-0.0382666j -0.0101418+0.0143628j -0.0256456-0.00790344j -0.0177406+0.0112702j 0.00311938+0.000649808j 0.0217488+0.00940688j -0.00836501+0.0128845j 0.00473872+0.0148358j 0.00432143+0.0209597j -0.0291965-0.0232243j -0.00885122-0.00190241j 0.0233148+0.014524j 0.0415247+0.00560753j -0.0278617-0.00283054j 0.011188+0.019014j -0.0460604-0.000955199j 0.0299331+0.0139031j -0.0229728-0.0246754j -0.0374403+0.00176729j 0.0212977-0.0195922j -0.00780559-0.00244182j 0.0119878+0.000186791j -0.0130737+0.00947354j 0.00170344+0.0160402j 0.00330275-0.00370319j -0.00848615-0.00523565j -0.00955913+0.0031876j -0.0320478-0.00473097j -0.00223227-0.000365078j -0.0255087-0.0015875j -0.023409-0.00140807j -0.013021+0.0020904j 0.0187251-0.0236468j 0.0345073-0.00834717j 0.000676975-0.0104313j 0.00867272+0.00969043j 0.0307746+0.0018109j 0.00119079+0.0181578j 0.0389757-0.00563023j 0.00161004+0.0175626j -0.0177594+0.00676287j 0.00929842+0.00505674j -0.00600582+0.0140447j -0.000152826-0.00879597j 0.00660779+0.00407238j 0.01356-0.0131282j 0.00326262+0.0341602j -0.015035+0.00071465j -0.000539629+0.0106019j 0.0149706+0.0296148j 0.015966-0.00437014j 0.00943244+0.00490597j -0.00141741+0.0127159j -0.00911351-0.00468632j 0.0179626+0.00269119j 0.0127893+0.0158426j 0.0180314+0.0068056j 0.00112743-0.00040936j 0.00443281+0.00407361j 0.0293401+0.0221205j -0.0115019-0.021717j -0.00272848+0.00405053j -0.0154643-0.00235549j 0.00305096-0.0251926j 0.0270742-0.0131635j 0.0159464+0.00521078j -0.000642069-0.0101132j -5.00566e-05+0.0236441j -0.0200279-0.00641043j 0.0273468-0.00646333j -0.0353723+0.000884284j 0.0146011-0.00193637j 0.0161246-0.0184659j 0.0138482+0.0167507j -0.0032208-0.0169778j -0.00761729+0.00337565j -0.0043728+0.0157931j -0.0255273-0.0106683j 0.00643558+0.00236914j 0.00896274-0.0225419j 0.0122636+0.00256446j -0.0169342-0.0198351j 0.00117874+0.000616216j 0.00532641+0.00133965j -0.0128892-0.00415196j -0.0311225-0.0262007j 0.0201731-0.0213773j -0.0163906+0.00850175j 6.61682e-05+0.0208783j 0.00840436+0.0161422j 0.0211907-0.012349j -0.00978217-0.00659641j -0.0280721+0.00200087j -0.0215687-0.00729251j -0.00188371+0.0100147j 0.0256108-0.000175316j -0.0195859-0.0170632j 0.00492359-0.0128402j 0.0121074+0.0117555j 0.0294672+0.0276075j 0.00785266-0.00780188j 0.00465004+0.0140232j -0.0173372-0.0156059j 0.0195823+0.011434j 0.00451835-0.00411684j -0.0258296-0.00769699j -0.0310645-0.0129482j -0.0161941+0.00353974j 0.00387299+0.00157576j -0.0161542+0.000671733j -0.0106758-0.011121j -0.0123325-0.0115248j 0.025735+0.00128549j -0.0181771+0.00507324j -0.0226033+0.0234169j -0.0453545-0.0270227j 0.0231387+0.0267073j 0.0158737+0.0110634j -0.0408156+0.00485032j 0.042097+0.0215918j 0.0306936+0.0285378j -0.00246243+0.00229873j 0.00948698+0.0152887j -0.0346262-0.0179197j 0.0249065+0.0243935j 0.0229587+0.0296464j 0.00581279+0.00112103j -0.015284-0.0300553j -0.0842773-0.0217978j -0.0320375-0.0200736j -0.0893338-0.0311792j 0.0198994+0.00515222j -0.0343925+0.00827022j -0.0139449-0.0426686j -0.00416007+0.0312194j -0.0277739+0.00488992j 0.0811049+0.00207154j 0.00717159-0.0265092j 0.0523144+0.0749613j 0.0429004+0.0103376j -0.0425626+0.0330401j -0.0570922-0.0169532j -0.018878-0.0141787j 0.00745985-0.0129113j 0.00295693+0.00258047j -0.00907143-0.0172524j -0.0307394-0.0422715j -0.0790624-0.00469239j 0.00316394+0.0490567j 0.033602+0.036297j -0.0282375-0.0298463j 0.0386369+0.0276904j 0.045029+0.00439403j -0.00937307-0.0231053j 0.0119117+0.0119017j 0.0282584+0.00287948j -0.00281481-0.00699274j -0.00393437-0.00124794j 0.00561546+0.0118693j 0.0248337-0.021429j -0.00867156-0.0353616j -0.00561254+0.0168181j 0.0253127-0.00311642j -0.0185472+0.0246247j 0.0258592+0.00822595j -0.0190283+0.0159265j -0.0253453-0.018412j -0.0103806+0.0582594j -0.0615941-0.0249834j 0.00409483-0.00360151j -0.00133014+0.0407363j -0.035392-0.0414842j -0.0253417+0.00716576j -0.0347984-0.0253623j -0.0192857+0.0186364j -0.0133474+0.00195304j 0.141058+0.0969626j 0.0280719+0.131911j -0.254317-0.0385429j -0.0460862-0.0881354j -0.0606863+0.0821746j -0.124372-0.0631005j 
0.0287201+0.00238746j 0.0141168+0.0413768j -0.0240589-0.0525425j 0.0197299-0.00917065j 0.00179865+0.00169932j -0.00137978+0.00175087j 0.0139248+0.0280743j -0.000836556+0.0400358j -0.0158189-0.0352029j 0.0237208+0.0198924j 0.0106342-0.0123386j 0.00594332+0.0289138j 0.00750565-0.00511951j 0.00877275-0.00316274j -0.00365796-0.0313441j 0.013951+0.00334446j -0.00424269+0.0156062j 0.0391739+0.0239888j -0.00308299+0.00319633j -0.0237817-0.0118896j -0.0231762-0.0263964j 0.000566336-0.0173455j 0.00269943-0.0186107j 0.0129213-0.00217696j -0.00533727+0.00900105j -0.0149894-0.0212228j -0.0274715+0.00941717j 0.0196007+0.00966395j -0.0261957-0.0164859j -0.00775396-0.0241913j -0.00782863-0.00398431j -0.0332946-0.00644573j 0.0233924+0.000915007j -0.0278561-0.0105313j 0.001502+0.0121945j -0.00395972-0.00331056j -0.0139541-0.010641j -0.00431832+0.00117297j 0.00285512-0.00180166j -0.00230658+0.0164175j 0.00692664+0.00367387j 0.00479326+0.00991493j -0.0278801+0.0158809j -0.00742456+0.00557018j -0.0141332-0.0243462j 0.0241011+0.0342398j -0.0321917-0.0175612j -0.00581336-0.0156047j 0.00621418+0.0225175j -0.00167897-0.00171335j -0.00569578+0.0236387j 0.0222904+0.00591051j 0.029035+0.0272047j 0.0132583-0.0218691j 0.00552053-0.0354134j 0.0110831+0.00499944j 0.0140819-0.00140247j -0.000668257-0.0243664j -0.00457241-0.0107497j 0.020822+0.0187709j -0.0131209+0.0235811j 0.0278138+0.0140794j 0.000319504-0.00117853j 0.0157062+0.0051454j 0.00613242-0.000696386j 0.0265439+0.0163611j -0.0130926+0.00543951j 0.00260632+0.0158908j -0.00613609-0.00761335j 0.0274198-0.00168178j -0.00512444+0.0298663j 0.00502243-0.0069043j 0.010258-0.00256047j -0.0288242+0.00492554j -0.000945598-0.0237668j 0.0085914+0.0141733j -0.0126234-0.0120337j -0.0462232-0.0107108j 0.00199522-0.0121492j -0.0247431+0.012144j -0.00817807+0.0036609j -0.00512526-0.0140046j -0.0245821-0.00780229j 0.00976489-0.0278572j -0.034686-0.000995073j -0.00199769-0.00980929j -0.00491534+0.0138609j -0.0272756+0.00116783j -0.0165701+0.0114056j -0.0141208-0.0173015j 0.0128426+0.0181111j -0.00858574+0.0035359j -0.000599505+0.0218867j 0.0222729+0.00439719j -0.0241356-0.00205115j -0.00339699-0.0221295j 0.0234427+0.0129139j -0.0173982+0.0218628j -0.00298054-0.0103255j 0.00747291+0.00678143j -0.0043149-0.00353716j 0.037842-0.00138087j 0.0148169+0.0146111j -0.02429-0.00738748j -0.0232731-0.0193782j 0.0114466-0.0157179j 0.00471404-0.0294823j 0.0412206+0.0384414j 0.0138942+0.0125919j -0.0112593+0.00559132j 0.0369534+0.00625644j -0.0170955+1.43317e-05j -0.00124512+0.00568467j 0.0103033+0.0115716j -0.0135688-0.0191047j 0.00542183+0.00982853j -0.0033703-0.00523868j 0.0213225+0.00513914j 0.012801-0.00417854j -0.0173866-0.0157497j 0.0968189+0.0452666j 0.0477174+0.0329164j 0.02288+0.0272838j 0.00179792-0.0512389j -0.00115155-0.040586j 0.00443181+0.00223236j -0.043981+0.021677j -0.0264663-0.0269092j 0.0122293-6.70422e-05j 0.0193821-0.0257988j -0.00851818+0.0419117j 0.00791554-0.0335842j 0.0431799+0.011628j -0.0183548-0.0309641j -0.0024929+0.0132749j 0.00390485+0.0430934j 0.036793-0.00914473j -0.0058599-0.0311286j -0.00767396+0.0020508j 0.00293733+0.00163609j -0.033815+0.0342199j 0.0429591-0.0143084j -0.0114311-0.0132725j -0.0220528+0.0176794j 0.00945132+0.0670017j 0.0843917-0.00309352j -0.0179291-0.0334713j 0.0550596+0.0353526j 0.021664+0.0343131j 0.0068127-0.00238733j -0.014946-0.00419995j -0.00146002-0.0123651j 0.0237165+0.0220611j -0.0145557+0.0547951j 0.0174191+0.0353201j 0.00202408-0.0396339j 0.0394527-0.00875674j -0.00322167+0.00634978j 0.0335507+0.0154467j 0.00757107+0.0145702j -0.0252732+0.0272516j -0.00937037-0.0243608j 0.0269835+0.0391264j -0.0148797-0.0134667j 0.000311863+0.0230469j 0.0332058-0.0316933j 0.00690522+0.0517544j -0.0304288-0.0148634j -0.0229438+0.00570148j -0.0268739+0.00144674j 0.0230696+0.0387282j 0.0250866+0.0187628j 0.00940944-0.00154168j 0.0582105+0.0539234j 0.0117691+0.00743861j -0.0386639-0.0196612j 0.082512+0.0119182j -0.0108002-0.00190449j 0.0383573+0.021877j 0.0038266+0.0466732j 0.0448163+0.129595j 0.0946188+0.0908866j -0.166205-0.0140383j 0.144374+0.071183j 0.0436272-0.0922121j 0.0752304+0.060536j 0.0836448-0.0369199j -0.0533983+0.0752947j -0.0212961+0.0415426j 
-0.0220823-0.0358562j 0.0154946-0.0231883j -0.0208174+0.0244542j -0.0146302-0.0255865j -0.0203245-0.0083223j 0.00242766-0.0135399j 0.019219-0.031259j 0.0417785+0.00914759j 0.00484647+0.00166987j -0.00962575-0.0341124j -0.00670525-0.0197311j 0.0062475+0.00442789j -0.0247054-0.00841526j -0.000164097+0.0047109j -0.0271672+0.00313139j -0.00147531+0.00398875j 0.0257341-0.00108835j -0.0137732-0.0167754j -0.0228558-0.00716127j -0.00497692+0.0250551j 0.0270832-0.00322822j -0.00887504+0.00823633j -0.00975307-0.0469601j -0.034106-0.0149872j 0.0339555+0.0297516j 0.00482849-0.0195958j -0.00942585-0.0124933j -0.0101481+0.00520074j 0.0063675+0.00907458j 0.0121716-0.00777004j 0.00330585+0.00934543j 0.0193581-0.00372124j -0.00706579+0.0205469j 0.0121574-0.0142094j 0.0193887-0.00442309j 0.010421+0.0116295j -0.00966137-0.0238684j 0.0157105+0.00925802j 0.0117255+0.000785008j 0.0170502+0.00961715j -0.00312872+0.019134j -0.0123406-0.00203071j 0.0133119-0.0104496j 0.015321-0.00315876j 0.0418721-0.00437807j -0.016248+0.0221051j 0.00365301-0.00518608j 0.0037256+0.0184063j 0.00393766+0.000255149j 0.0199496+0.00164493j 8.54575e-05-0.0263603j 0.0132865+0.0156823j 0.00147894-0.00611498j -0.016318-0.0205117j -0.00695161-0.0066048j 0.00125996-0.025557j -0.0110075+0.0205308j 0.00507899+0.0297521j -0.00575509+0.0124242j -0.00167388-0.0165937j 0.0118221-0.0250922j -0.0133868-0.0021652j 0.00643388-0.00439672j 0.00506267-0.0098093j -0.00141149+0.00358189j -0.0152707-0.00245153j -0.00824227+0.00171727j 0.000341123-0.00348717j -3.92168e-06+0.00702977j -0.0166182-0.0262634j 0.0022107-0.0111872j -0.00842573+0.0196635j -0.00211413+0.025554j 0.0122788+0.00157771j -0.00167341-0.00234506j 0.00196941-0.0260538j -0.0255198+0.0181763j 0.0037011-0.00562297j -0.00425728+0.0114999j 0.002041+0.00366165j -0.00335867-0.0115579j 0.0102243-0.00206846j 0.0140679+0.00671475j -0.0277561+0.00441975j 0.00264477+0.0104026j -0.0156451+0.00545631j 0.00738226+0.00755858j -0.00139139+0.0187827j 0.000301337+0.00498104j 0.024541+0.0193381j 0.0260687+0.00138162j -0.0353507-0.0300688j -0.00224629-0.00890235j -0.00583409+0.0159985j 0.0146363+0.000314922j -0.0237871-0.00462899j 0.00566382-0.00917148j -0.0168709+0.0216893j 0.00874321+0.00768878j 0.00845173+0.0181032j 0.0161772+0.00707601j 0.0446566+0.00543484j -0.00735821+0.00165155j 0.0239783-0.0244947j -0.0277446+0.0109212j -0.00505001+0.0103831j -0.0168518+0.0124141j -0.0127258-0.0326599j -0.00666345-0.0168524j 0.00122192-0.0234244j 0.00711478+0.00459451j -0.00629544+0.0108389j 0.0161234+0.00890202j 0.0276593-0.0177034j 0.027914+0.00666976j 0.015891+0.0102364j -0.0124276-0.0231958j 0.00284554+0.00354468j 0.00422436-0.00894524j -0.000888974+0.0273007j 0.0268611-0.0295523j 0.00991074-0.021999j -0.005018-0.0415345j -0.00904221-0.000360886j -0.0114986+0.0105531j 0.0140583-0.0126143j 9.27699e-05+0.0187303j -0.00556244-0.0047059j -0.00130429-0.0499159j -0.0275289-0.0226183j -6.49068e-05-0.0254437j -0.0137357-0.0055716j -0.0296179-0.0016589j 0.0234329+0.0482727j 0.0330746-0.00226689j 0.0929613-0.0206442j -0.0191241-0.0566061j 0.00354697-0.0865166j -0.00990463+0.0145167j 0.0559315+0.0161637j -0.0130708+0.00193983j -0.011748-0.0641242j 0.0424443-0.0157835j 0.00308969+0.0542381j 0.0298555+0.00495398j -0.0264814-0.00979925j -0.00146093+0.0524337j 0.0632679-0.0234442j 0.0264146-0.0541282j -0.00880932-0.0104834j -0.0052477+0.0130549j 0.00130844-0.007047j -0.01464-0.0114311j 0.00569621-0.0397251j 0.0544506-0.0640966j 0.0287903-0.00976525j -0.0376048+0.0126584j 0.00742465+0.00426422j 0.00185732+0.0396158j -0.00615851+0.043948j 0.0308454-0.00299851j -0.0319495+0.00143801j -0.0178981+0.00981006j 0.0185428+0.0368267j 0.00535747+0.0218291j -0.00762394-0.0289259j 0.0107075+0.0287532j -0.0200191-0.0284569j 0.00300039-0.0282659j -0.0508126+0.000885244j -0.0216288-0.0301348j -0.00649761+0.0206778j -0.0283649-0.0255643j 0.033153+0.00708386j -0.0641036-0.0408363j -0.0241413-0.0884376j -0.0198303-0.0403307j 0.0534294+0.0986136j 0.0649382-0.0717804j 0.0877674+0.0476664j 0.0865698-0.00709585j 0.0858752-0.0642733j 0.0835549+0.0872627j -0.101522-0.00046558j 0.0240397+0.0077054j -0.019714-0.0681206j 0.0130975+0.00748851j -0.0207463+0.052889j 0.0572603-0.142918j 
-0.00802405-0.0277242j -0.00170576-0.00580814j -0.00425198+0.0105099j -0.047899-0.00592733j -0.00702692-0.0275608j -0.0208018+0.00251848j -0.0683437-0.0290513j -0.00803989+0.0195678j -0.0154627+0.00121209j -0.00286527+0.000179443j 0.0114736+0.00404275j 0.0354573-0.0280631j 0.0299542+0.0130419j 0.0026931-0.0125125j 0.00371792-0.00237211j -0.0110521-0.00532651j -0.0466959-0.0104101j -0.00929528+0.00903194j 0.00205535-0.00640723j -0.00326901-0.00324773j -0.0484318+0.0139691j -0.00382013-0.013627j 0.00542955+0.00202649j 0.0091535-0.00484911j -0.0122574+0.00186471j -0.00022909-0.00632045j -0.0175658+0.0180324j 0.0126814-0.00345178j -0.0512295+0.0103335j -0.00172463-0.00305038j 0.00877635+0.00882112j -0.0360055-0.0206666j 0.014967-0.0073839j 0.00253101-0.0278467j -0.00360307-0.0126468j 0.000112936-0.00895945j 0.0035068+0.0048537j 0.00504592+0.00953007j 0.00956654-0.00244909j -0.00149869+0.026237j 0.014175+0.0178027j 0.0317375+0.00406034j -0.0109555+0.00637814j 0.0137081-0.000917206j -0.0093352-0.0114685j 0.0199591+0.00734234j -0.0347726+9.96239e-05j -0.0264419-0.0015624j -0.0160312+0.00990734j -0.00993685+0.00398436j 0.011308+0.00812335j 0.0174969+0.00852496j 0.0305289+0.0144806j 0.00959436+0.00580781j 0.0171531-0.0231602j 0.00348348-0.0204179j 0.0278203-0.00789828j -0.00493656-0.0141668j 0.00454854-0.0275444j 0.00580594+0.00357477j 0.00763404-0.00528094j -0.0114251+0.00289679j -0.000135211+0.00113452j 0.00245748+0.00472871j -0.00527173-0.00644936j 0.0164945-0.0096316j -0.00723127-0.00938272j 0.0135378-0.00811787j 0.00341102-0.00745705j -0.0261908-0.00259377j 0.0199233+0.00687314j 0.0146632+0.00129815j -0.0066571+0.00119414j -0.0129268-0.00674839j -0.0102774-0.0224218j 0.0111747-0.00371076j -9.05546e-05-0.0136023j -0.0317407-0.0243102j 0.00760079+0.0118899j -0.0197792+0.0172463j -0.010717-0.00122085j -0.00667368-0.00361496j -0.00227874-0.0170075j -0.0203857-0.0069557j -0.0357705+0.00575774j 0.00212631-0.0177415j -0.00837054+0.0126322j -0.0270569+0.0188845j -0.0326436-0.00147121j -0.0198848-0.011606j 0.0110623+0.00333458j -0.0301712-0.0096631j 0.0219463+0.00796146j 0.00599352+0.0157286j 0.0161128+0.0111649j -0.0501925-0.0192513j 0.00545288-0.00623544j -0.00568972-0.019004j -0.0104259-0.0284539j 0.0601623+0.00244111j 0.0122314+0.00140771j 0.00438827+0.0313038j 0.00729045+0.00475767j -0.0265526-0.00984994j -0.00653639+0.00707366j -0.00991401-0.00580157j -0.0597227-0.0104607j 0.0755229+0.0283059j 0.0229807+0.0348823j 0.0103753-0.000862664j -0.000443779+0.00307108j 0.0319234-0.00585299j 0.00393028+0.00158857j -0.0281935-0.0577305j -0.0265841-0.00812098j -0.0211178+0.00519651j 0.0558005+0.00240158j 0.0137558+0.0177673j 0.0328109+0.0115043j 0.000858954+0.0054687j 0.0204563+0.00490766j 0.00547326-0.0317467j -0.0115054-0.0505519j -0.0472934-0.00836911j -0.0603846+0.0197173j -0.0274295-0.0106092j -0.00370415-0.00352759j -0.0271225+0.0474783j -0.0148482+0.0200993j -0.0304796-0.0401669j 0.0691149+0.0434964j -0.0150602+0.0308632j 0.0340855+0.00421794j -0.0351447-0.0126088j -0.0179724-0.0247943j -0.0232576+0.00473325j 0.02054-0.0347305j -0.0677846-0.0180262j -0.00485901+0.0177267j -0.0298758-0.0187278j -0.0111288-0.0557542j 0.00023391+0.0313064j -0.0368671+0.0155248j -0.0124695-0.0119345j 0.056783-0.0394748j 0.010191+0.0222373j 0.0114468+0.0159462j -0.0102909+0.0516592j 0.0358756+0.00187934j 0.00532578-0.0151918j -0.0309344-0.0231329j -0.0385258-0.0239175j 0.0401464-0.0262295j 0.0348427-0.0245222j 0.0124239+0.0240652j -0.0526149+0.0665769j 0.0181306+0.0225417j -0.0245507-0.0312136j 0.0111251+0.00333206j 0.00954449-0.00899112j 0.0260818+0.0181666j 0.00940547+0.0127932j 0.012758-0.0191599j -0.0117108+0.0282311j 0.0285933+0.00652301j -0.0171327-0.0445358j 0.00143786-0.0493065j 0.0239703+0.00535978j -0.00674421-0.00389769j -0.0140654-0.0412628j -0.0584229-0.0299528j 0.0520542+0.00519663j 0.0541795+0.0149876j -0.041252-0.0868134j -0.00339243+0.0460787j -0.0659488+0.00968966j 0.132305+0.11809j 0.0413011-0.00401369j -0.104114-0.0649783j 0.0469702-0.019133j 0.0656815+0.00616552j -0.0140709+0.0155526j 0.000948575+0.0641734j 0.0906957+0.0428988j -0.0280656+0.0334708j -0.0214635-0.000601178j 0.0422336-0.0288801j 0.0192821-0.0561663j -0.0148073-0.0212597j 
