-0.0256776+0.0693525j 0.0626301-0.0262784j 0.103703+0.00578082j -0.00563358-0.0203741j 0.0127164+0.0228812j -0.0370232-0.0316471j -0.0886884-0.0329648j 0.0320789-0.0303015j 0.0507326+0.0113055j -0.0355017+0.003952j -0.011555-0.0333325j 0.00982515+0.0469084j 0.0251636+0.0436497j 0.0152705-0.0322395j -0.0244283-0.0365057j 0.00821897-0.0388539j 0.00740357-0.0184831j 0.058042+0.0283472j 0.00590924+0.0227782j -0.0125921-0.0101127j 0.0276306-0.041815j 0.00482488-0.00403919j 0.00459151+0.0125923j -0.0176323+0.000860165j 0.00564668-0.000585616j 0.00200752+0.0137046j -0.0340676+0.010667j -0.0173953+0.0139652j 0.0109587+0.00580901j 0.00831781+0.0145487j 0.0159562+0.00393466j 0.00236761-0.0166848j 0.0165329-0.0114463j 0.0436824+0.000588257j 0.0328911-0.0224429j 0.00266216-0.00280034j 0.0211313-0.0122175j -0.0120759+0.0169717j 0.00721908-0.0186232j 0.0298027-0.0366433j 0.0104334-0.0417106j 0.0139701-0.00476502j -0.0101417-0.0152461j 0.0258911-0.00796672j -0.0166492-0.0160222j 0.0328394-0.0352618j -0.026912+0.0246881j 0.0227653-0.00842469j -0.00772921+0.0252073j -0.0105953+0.00325961j 0.0130582-0.00749229j -0.0312016-0.00136462j -0.0139165-0.00200159j -0.0157391+0.00105499j 0.0318269-0.0123668j 0.00770301+0.0120351j 0.00952425+0.00642431j 0.00983161-0.0061305j 0.0123761+0.0103869j -0.0269245+0.00654654j 0.00342664-0.000568363j 0.00947287-0.00454426j 0.0174806-0.00433248j 0.0157512-0.00341256j 0.0100711-0.00985881j 0.043319-0.0211463j 0.00304415-0.000320109j -0.0154866+0.016835j 0.00289789+0.000782303j 0.0200784-0.000826496j 0.0342769-0.0134997j 0.00914124-0.00186929j 0.014368-0.00410022j 0.00778371-0.0101099j 0.00365226-0.0176272j 0.0111494+0.00663428j 0.0212652+0.00715746j -0.042645+0.0337312j 0.0377958-0.00854714j 0.0220383+0.0240464j 0.00190817+0.00016792j 0.0255372-0.0222329j 0.00780723+0.0156202j 0.00744187-0.0189807j 0.0244278-0.011838j -0.00297394-0.00613045j 0.0100598+0.0149521j -0.0136358+0.0148812j -0.0490031+0.0261333j -0.0285823-8.40801e-05j -0.0210156+0.00109376j -0.0152134+0.0196338j 0.00757403-0.00475205j 0.00969146-0.0363934j 0.010239-0.0108376j -0.0112498-0.00797145j 0.0541808-0.0139049j -0.0105743-0.0362411j -0.0184045-0.00352804j 0.0120848-0.000513266j -0.00990454-0.00934373j 0.00360526+0.0215153j -0.0201429-0.00526754j -0.0202308+0.0570932j 0.0230103-0.0104705j 0.0201078-0.0282713j -0.0364853-0.00856779j -0.0489148+0.0621167j -0.00819221-0.00406595j 0.0187795+0.0195683j 0.0211195-0.0154008j -0.0234177+0.0152772j 0.0368482-0.0235399j 0.0238555+0.0256329j -0.0535451+0.0317264j 0.0175021-0.0125472j 0.00390129+0.00413843j 0.00126773+0.0286312j 0.0249655+0.000861185j -0.00985063-0.0187939j 0.0168348+0.0399116j -0.08546+0.00447171j -0.0413066-0.0200603j 0.0295565+0.00344622j 0.00798092+0.0180385j -0.0220046+0.00255625j 0.0373941-0.00746649j 0.0174084-0.0162062j -0.00449942-0.0118018j -0.0235909-0.000180555j 0.0226791+0.0174977j -0.00548964+0.0525576j 0.00925017+0.0148709j -0.0115395-0.0297529j -0.0386408+0.0264316j 0.0748365-0.0378239j -0.00120701-0.0183534j -0.0668745-0.0719949j 0.0482615+0.0319395j -0.00110262-0.00111489j -0.0325622+0.0103667j 0.0306504+0.0100589j 0.0387881+0.0126157j -0.052422+0.0127869j 0.0271007-0.0421358j 0.00881218+0.0424819j 0.0294271+0.0333498j 0.0471932+0.014635j -0.0402814-0.0402678j -0.0435861+0.0527202j -0.023695-0.0285187j 0.00725712+0.0412607j -0.0720189+0.0521518j -0.0385097-0.0293367j -0.00179515+0.0285075j -0.0556539+0.0510043j 0.0665281-0.0656085j 0.0130938-0.0302754j -0.0656653-0.00359298j -0.0124649+0.0237075j 0.0609353-0.0345305j 0.0310495+0.028105j 0.0129478+0.0195163j 0.0359588-0.0505557j 0.00494952+0.00972941j -0.0598951+0.0253755j 0.0421859-0.00800163j -0.0834261+0.0111573j 0.0159768-0.0335926j -0.0464506+0.0494827j 0.0250993+0.0064413j -0.00753192-0.0821827j -0.0306347+0.0666578j 0.0143623-0.00575796j -0.0203672+0.0196282j -0.0108183-0.0032854j 0.0233255-0.0616128j 0.035708-0.0398055j -0.0135041+0.000360941j 0.0232931+0.000448365j 0.126466+0.00396495j 0.0715172+0.100957j 0.00522967+0.0566748j 0.127225-0.248144j -0.0889842-0.000648462j 0.0694779-0.089576j 0.149442+0.0829877j -0.0667809+0.0707407j 0.160751+0.166911j 
0.0666026-0.0522686j 0.0616765-0.0773328j 0.0441268-0.0175564j 0.0614597-0.0196424j 0.0528742-0.0168335j 0.0269225+0.0063525j -0.0441105-0.0150242j -0.0498389+0.0185374j -0.00283349-0.0417453j -0.0285508+0.0175397j -0.0103953+0.00910192j -0.0179919-0.050924j 0.000318942-0.0252481j -0.00050917+2.85142e-05j 0.0307628+0.020186j -0.0126256+0.0236074j 0.0345398-0.0294683j -0.00461497-0.0352382j -0.0401219+0.0195712j -0.0198121-0.00893589j 0.012655-0.0483965j -0.0317076+0.0273388j 0.0220632-0.0589001j -0.0478709+0.0158715j -0.00681199+0.00722557j 0.00813505+0.00834913j 0.0156971-0.00506158j 0.0105824-0.0186407j 0.00849516+0.0329886j 0.0310093-0.00966897j -0.0265505+0.0363506j -0.0220039-0.00901849j -0.022336+0.020055j 0.0149224+0.00543375j -0.0144071+0.0346371j -0.0124562+0.000192376j 0.025567-0.0294302j 0.0132184-0.0151677j -0.0260943+0.0103418j -0.0563073+0.0127351j -0.0270817+0.0387793j -0.0141551+0.0176227j 0.0027041+0.00670473j 0.0190071-0.020179j -0.0256365+0.00538797j -0.0172693-0.0159052j -0.00986865+0.000920658j 0.0212342+0.0112214j 0.00609859-0.0173451j -0.0129455+0.00174407j 0.0107774-0.0175609j -0.0306927+0.0367322j -0.0148489+0.0352755j -0.0352961-0.00388761j 0.0176644-0.0360635j 0.00594749+0.00278098j 0.0363636-0.0225774j 0.0104758+0.00588964j 0.00628501-0.0123456j -0.0336698+0.0498139j 0.0229056-0.00472398j 0.00117053-0.00440309j 0.0209718-0.0203045j 0.0130432-0.0163726j 0.012451+0.0107548j 0.0154049-0.0277695j 0.00842832+0.00976598j -0.00801349+0.00498289j 0.00626967+0.00193466j 0.0017528-0.0226773j 0.0162263-0.0292257j -0.0273983-0.00673606j -0.000537369-0.00217322j 0.00196386-0.0127274j 0.0213419+0.00534216j 0.0165982-0.00843415j 0.0451204-0.00493786j 0.0492522-0.00596109j 0.0074932-0.0126568j 0.0384349-0.0296804j -0.00801742+0.00822475j 0.0111854-0.0165469j 0.0580242-0.0102485j -0.00583848-0.0144924j -0.00925975-0.00234037j -0.0174453-0.00308438j 0.0202415+0.00224963j -0.0169681+0.0223502j 0.0175117+0.0258349j 0.00601365+0.0124292j -0.0121259+0.0517337j 0.0259904-0.00510787j 0.0302035-0.0110321j -0.0360953+0.0033616j -0.0092193+0.0194356j 0.0241198+0.0305242j 0.0120536-0.021409j -0.0545143+0.00537049j -0.00196063+0.0151683j 0.00412566-0.00326096j -0.0144536+0.00980156j 0.0411182-0.0497452j -0.0481089+0.0281418j 0.0200368+0.029227j -0.00374201-0.0268183j 0.00122808-0.0118083j -0.0391991+0.0331756j 0.0636583-0.0051667j 0.00153362+0.00859035j 0.0309964-0.0254773j -0.0162452+0.0216349j 0.00136086+0.00459462j 0.00147232-0.0305851j 0.0152591-0.00744319j -0.00393844+0.0476783j -0.00933545-0.0131384j 0.0228173-0.0103856j 0.0207801-0.0170727j -0.00322803-0.0225606j -0.0522618+0.0238622j 0.0442276-0.0528603j 0.0083797+0.0616963j 0.0586255+0.00574456j 0.00984766-0.00137909j 0.0169122+0.00448969j -0.0252462+0.0416449j 0.0304147+0.00107254j -0.021817-0.00407818j -0.0074113+0.0195414j -0.047174+0.0206556j 0.0399232-0.0327604j 0.0256044-0.0486808j -0.0208007-0.00143951j -0.000314882-0.0288296j 0.0367009-0.00529988j 0.0324527-0.0739503j 0.000327698-0.0207865j -0.0626618+0.042549j 0.0429547-0.0688693j 0.0409055-0.0103244j -0.00579169+0.0402137j 0.0125812-0.0388772j -0.000851004+0.00205144j -0.00340019+0.000658273j -0.0126664+0.0369283j -0.0209755+0.0176295j 0.0187752-0.0215468j -0.0594352+0.0124228j -0.0836724+0.0342974j 0.0122008+0.00424471j -0.013088+0.000253083j 0.0109957-0.00105086j 0.04061+0.00927114j -0.0694493+0.00640603j 0.070442-0.0353642j 0.0022713+0.0551156j -0.0356973+0.0185035j 0.036324-0.0257953j 0.0188259+0.0363238j -0.0010477+0.0475081j -0.0111016-0.0173062j 0.00400968-0.00993341j -0.0422257+0.034354j -0.0214429+0.00958681j -0.0243302+0.00798121j -0.00591266+0.0204595j -0.0343627+0.06597j -0.0103929+0.0385861j 0.0176518-0.0264941j -0.0343401+0.00847676j -0.047273+0.0680901j -0.0280563+0.0563023j 0.00257522-0.0525366j -0.0600317+0.0109106j -0.00428313+0.0293228j 0.0134969+0.0215741j -0.0414414-0.0358628j 0.085981-0.0686989j -0.0012207-0.0539147j 0.0689137+0.0781473j 0.00248987-0.104512j -0.0250847+0.0402928j 0.0689516-0.076971j -0.112269-0.00199467j -0.0861953+0.167976j -0.0651916-0.0154611j 0.187041-0.250862j -0.10024-0.127897j -0.0183126+0.000646566j 
-0.0177654+0.0985925j -0.00512583+0.0156j -0.0274536-0.0209463j -0.0252273+0.0370708j -0.0431151+0.0286009j 0.022807-0.00392467j 0.0598411+0.02668j 0.0511726-0.0345779j -0.0307176-0.00117794j -0.00313791+0.0107423j 0.0218397+0.0249996j -0.0107112+0.0108439j -0.00353322+0.0176476j 0.0238451-0.0066779j 0.00780899+0.039083j 0.0351627+0.00748783j -0.020214-0.0140416j -0.0445775-0.04878j -0.0128773-0.0588916j -0.0179133+0.0122308j 0.0344533-0.00511872j 0.00516079-0.027462j -0.0142737-0.0123208j 0.000952015-0.0351116j -0.0313456-0.00761341j -0.0148153+0.00108845j 0.00144481+0.063441j 0.0175902+0.0224728j -0.0216568-0.024942j 0.00685472+0.00413905j -0.000184465+0.0304724j 0.0177173-0.00106106j -0.0140248-0.0354169j 0.0105555-0.0547471j 0.00493726-0.0189811j 0.004889+0.0144753j 0.00433094+0.00293074j -0.000297367-0.0231181j 9.11208e-05+0.0129587j 0.0533047-0.0294883j 0.0505839-0.000490029j 9.90322e-05-0.00364571j -0.00298186-0.0489286j 0.00531494+0.0140901j 0.0109456-0.0189404j 0.0249931-0.0424998j -0.0218823-0.0555001j 0.0125283+0.0156323j -0.00441828+0.0245575j 0.00391826+0.0054097j 0.00241777-0.000925398j -0.0272001-0.0114934j -0.0278214-0.026663j 0.00143455-0.0496663j 0.00772383-0.0571524j -0.00576569-0.0152148j -0.0220361+0.00264058j 0.00878604-0.0109109j 0.000509012-0.00711403j -0.0142506+0.0251368j 0.00128167+0.00728998j -0.00187196+0.00553719j 0.00666844-0.0127762j 0.0161044-0.00265406j 0.0121704-0.0208163j 0.00799022+0.0184055j -0.0309732+0.0529109j -0.00503089+0.027852j -0.0121908+0.0112166j 0.0163926-0.0133267j 0.0163011+0.0233958j 0.0214016-0.0206973j 0.0148455-0.00999434j -0.0255946+0.0340264j -0.00774023+0.0192394j 0.00673331-0.0143169j -0.00888421+0.0353418j -0.033615+0.0100237j -0.0141755+0.0226089j -0.0137549-0.00591434j -0.0327939+0.00406852j 0.0194728-0.0300452j 0.00285704-0.000105773j 0.0291322-0.0300964j 0.0101334+0.00941084j 0.0187301+0.0201838j -0.0311626-0.00784317j -0.0165795+0.0118186j -0.0449619-0.000668511j -0.00970426+0.0115122j -0.00217366-0.00377463j -0.0171558+0.0426437j 0.0147996+0.00234929j 0.0220134-0.0146532j 0.00238554+0.0281942j -0.0115616+0.027143j 0.00939376-0.00606878j 0.0374408-0.0237025j 0.000463455-0.00163757j 0.00627488+0.0223692j 0.000752947+0.0379873j 0.000621241-0.00350103j 0.0232487-0.0261027j -0.0579648-0.0301828j 0.0105781-0.0288844j 0.027071+0.00710549j 0.0141272-0.0126903j -0.0369291-0.0295446j -0.0265961+0.014695j -0.0241638+0.0116112j -0.00638943-0.00072036j -0.0295016+0.0322526j 0.0485784-0.0257615j -0.0353491+0.00446406j -0.0216498+0.0129584j -0.00803456+0.0255103j -0.00184792+0.00735268j -0.0113649-0.0306148j 0.000850289-0.00753009j 0.0409351-0.0460485j -0.0299587+0.0166405j 0.000357898+0.03605j -0.00367041+0.0503622j 0.00374715-0.0210988j -0.00800745-0.0258638j -0.00514096-0.00879888j 0.0212673+0.0213144j 0.0265058+0.0295476j 0.0119058+0.0139583j 0.00119167-0.0262101j 0.0287494-0.0193189j -0.0137145-0.0139393j 0.0225525-0.0375214j 0.0318741+0.0570085j -0.0117688+0.0385506j 0.0442339-0.00420979j 0.045326+0.0373388j 0.0363219+0.0367543j -0.0144476+0.00891227j -0.0233755+0.023837j -0.0128282-0.0187967j -0.0184378-0.00217043j -0.0152413-0.0566917j -0.0394482-0.000542196j 0.0365828-0.0381809j -0.0140169-0.0179543j -0.042382-0.00654434j -0.0251152-0.0819244j 0.0775956-0.00597814j -0.0533969+0.0127983j 0.0483627+0.0147926j -0.0337215-0.0011053j -0.0342877+0.0587751j 0.0465768+0.0329806j -0.0481598-0.00694233j -0.0901963+0.0334835j 0.0186551-0.00466335j 0.0462006-0.037213j 0.0390081-0.00543091j -0.0379559+0.024396j 0.0245237-0.0627501j -0.0325247-0.0174412j -0.0834685+0.00974099j 0.0611973-0.0362429j -0.00393993+0.0013432j 0.0146369+0.0199193j 0.00203495-0.0153919j 0.00948197+0.0632243j 0.06202-0.107547j -0.00218056-0.0341076j -0.0350057+0.0350671j 0.0229585+0.0542977j -0.0575119-0.0481655j 0.0322903-0.0858435j -0.0188788-0.0149689j 0.00167787+0.0383937j 0.0897866-0.11002j 0.0883549-0.0531351j 0.0370257-0.0560526j -0.00702373+0.0161683j 0.0279699-0.1683j -0.134927-0.17654j -0.0367995+0.134273j 0.121398-0.0271983j -0.0623765-0.00625215j 0.121235-0.0899996j -0.0319912-0.139921j 0.05525-0.0971979j -0.127201-0.0777264j 
-0.027206-0.0446129j 0.0229228+0.0568452j 0.0136466+0.00371022j -0.0200888+0.0286586j 0.0601375-0.0947314j -0.0172717+0.0246334j -0.0238402+0.0175564j -0.014733+0.00287924j 0.0456498-0.00780034j 0.026166-0.0525203j -0.0652626+0.0284088j -0.00330181-0.00425855j -0.00258649-0.00894392j 0.00945724+0.0321375j 0.00534691-0.0101493j 0.015602+0.0221361j 0.0314105+0.0365369j -0.0122375+0.0143648j 0.0443345-0.015282j 0.0103528-0.0131207j -0.0263642+0.0463536j 0.00761629-0.0342216j 0.026997+0.0158274j 0.0044515+0.0174849j -0.00813435-0.00601729j 0.035902+0.00205334j -0.0193985-0.00808935j -0.0305944-0.0191942j 0.00054784+0.0206139j -0.000240527+0.000486635j -0.00390581-0.00935473j 0.000306082-0.0366755j 0.0113553+0.0217327j 0.0178353-0.00544336j 0.0274848+0.040004j -0.0115275+0.0364119j 0.0100926+0.0300021j 8.31043e-05-0.0110071j 0.00951524+0.00363762j -0.0010931+0.0383831j -0.00420273+0.0474285j 0.0259951-0.0144841j -0.0142343+0.00511564j -0.0402806+0.030012j 0.0205679-0.035927j -0.0133264-0.00783105j -0.0279692-0.0176492j 0.0109067+0.0116542j 0.000294248-0.0336312j -0.0299598-0.00527289j -0.0130484-0.00395658j 0.00983158-0.00728358j -0.0108573+0.0212729j 0.0086412-0.00701275j -0.0205687-0.00734576j -0.00342135-0.0276697j 0.0185744-0.0392691j -0.0129808+0.00869662j 0.0246557-0.0288143j 0.00194342+0.00729883j 0.0102053-0.0106345j -0.0126398+0.00343369j 0.0221302-0.0292328j 0.0196867-0.0316097j 0.0120063+0.0329668j 0.000726037-0.0191973j -0.0169282-0.00920221j -0.0112017-0.0308467j 0.0174632-0.0290199j 0.0029878+0.0178099j -0.0028441+0.0243118j -0.0330863+0.00544459j 0.00359413-0.0117117j 0.0261784+0.000827827j 0.00972757-0.000158184j 0.0114505-0.0174756j -0.0176941+0.00656059j -0.0164436-0.0213542j -0.00771792+0.00280188j -0.021887+0.0141873j -0.0135143+0.0168738j 0.0159901+0.015777j -0.0143917+0.0115465j -0.0233216+0.0261434j 0.0280255+0.0463733j -0.000373651-0.0202802j 0.0201249-0.0450005j 0.012693+0.0303025j -0.00696634-0.0470658j 0.0372667-0.00638467j 0.0161541+0.050841j -0.040648-0.00168752j -0.00301749-0.00351071j 0.011217+0.0292253j 0.00735395+0.0115203j -0.00703913-0.00325j 0.00351515+0.0096553j 0.0140235+0.0144937j 0.0124384+0.00632911j -0.0396805+0.0194477j -0.0338827+0.00532636j -0.0410783-0.00465113j -0.0214557+0.0496394j 0.0856969-0.0516742j 0.0117995+0.00483343j -0.0290588+0.0440622j 0.00148693+0.0237057j 0.00761277-0.04499j 0.0295786-0.0288993j 0.0298524-0.0335716j 0.0418792-0.00351453j 0.00126561-0.0394499j -0.0201925+0.0321662j -0.0339982+0.00456947j -0.0267394-0.0164989j 0.0247073-0.0162183j -0.0129337+0.00807376j -0.0129787+0.0157921j -0.0132909+0.0183778j -0.0135017+0.0282869j -0.0606551-0.00719193j 0.011297-0.0203084j -0.0198366+0.0219672j -0.0593726+0.0333796j 0.033487-0.0205474j 0.0627859-0.0206583j -0.0373231+0.0715702j -0.0389555+0.0559783j -0.0268793-0.0044532j 0.039147-0.0371058j -0.0827979+0.0762292j -0.00484286-0.0193268j 0.031477-0.0476003j -0.0593073-0.00108513j -0.0119438+0.00289351j -0.0244637+0.00809862j -0.108642+0.0358538j -0.00404987+0.0203405j -0.0214097+0.0154966j 0.00154007-0.00212966j -0.0504785+0.0538513j 0.0650871-0.0283498j 0.00599808-0.0136306j -0.0337618+0.00464629j 0.00737165+0.0105409j 0.037953-0.039665j 0.0829836-0.0697774j 0.0955908-0.0724018j -0.00917361+0.0140279j -0.0246084+0.0189511j -0.0414371+0.0236978j -0.0668378+0.0571592j -0.0192641-0.0368905j 0.00882328+0.0113258j -0.0234091+0.0482341j -0.0201805+0.0211505j 0.0537796+0.021665j 0.030454-0.03991j 0.0170898-0.00799795j 0.00670029+0.0153072j 0.0445272-0.0246332j 0.0120318-0.0299395j 0.0251852+0.0173957j 0.0403923+0.00464019j -0.0721541+0.0541623j -0.00187466-0.0396821j 0.0413544-0.00401448j -0.111558+0.0969279j 0.0423556-0.043154j -0.00528301-0.055051j -0.0394337+0.0707063j 0.0191304+0.00627511j -0.0164266-0.0723836j 0.0198895-0.0181486j 0.0480011-0.0610843j -0.00726059-0.0344067j 0.045088+0.0216865j -0.0535793+0.134806j -0.0252777-0.00540561j 0.087627+0.0831896j -0.0552424+0.040706j 0.139584-0.0430817j -0.181324+0.127369j 0.0325814+0.100265j -0.058903+0.0177748j -0.011119-0.0620473j 0.0262869-0.0650533j -0.0718813-0.0408978j 0.0105397+0.0156076j 
-0.0188419+0.0427479j -0.0280968+0.0115212j -0.0327317+0.0285377j 0.0135728-0.066495j 0.00758092+0.0232547j -0.0180394+0.00724115j 0.00975541+0.0167894j 0.0281233-0.0270415j 0.0676851+0.00165388j 0.0456129-0.00699435j 0.00294005-0.00760812j -0.0143475+0.051396j -0.0235863-0.0285081j 0.0121469-0.0388763j -0.00494646+0.0105706j -0.0180389-0.0254983j 0.00465967+0.040536j 0.0273904+0.0235304j 0.0160422-0.0104609j 0.0647579-0.0382475j -0.0207528+0.0188087j 0.0159052-0.00370285j 0.0504455+0.0118428j 0.0176801-0.0234816j 0.0106858+0.0330955j 0.00740189-0.0117259j -0.0211407+0.044106j -0.0317703+0.0144633j -0.0101047-0.0486358j -0.0074274+0.0163077j -0.00110753+0.00803069j 0.00764079+0.0635068j 0.0189289-0.0113672j -0.0405695+0.0591939j -0.0125949+0.0112556j 0.00206069-0.0234577j -0.0026515-0.0211923j -0.00119295+0.0429971j 0.00817733+0.00657136j 0.0183602-0.0105758j -0.0165937+0.000393165j -0.0112672+0.0215788j 0.0131491+0.0116232j 0.0035086+0.0192861j 0.018379+0.00733776j 0.00400181+0.0373591j 0.0068287-0.0171776j -0.0187395+0.0194359j -0.000215842+0.00171463j 0.0201955-0.0321179j 0.044092-0.0364066j 0.0208128-0.0187103j 0.0131633-0.0299333j -0.0286726+0.0534394j -0.00101137-0.00338994j 0.00320463+0.0189214j 0.00497309+0.0499905j -0.0185557-0.0371132j 0.0146645+0.0151658j 0.00229962-0.00572494j 0.0343988-0.00555107j -0.0100564+0.00780691j 0.0174724+0.000984439j 0.00218358+0.00221584j 0.000439239-0.0218275j -0.00627259+0.0249375j 0.00230052-0.00295522j 0.00663742+0.0269124j -0.00135193+0.0148013j -0.0138761+0.0224259j -0.019549-0.00691572j -0.0086778-0.0207415j -0.00255538+0.00138752j -0.00488768+0.048376j 0.00772788-0.00617276j -0.0210143+0.00371934j -0.0135332-0.0155292j 0.0572-0.0159545j 0.00841092-0.00366982j 0.0130483-0.0231618j 0.0181333-0.0107684j -0.00118068+0.00975106j -0.0381096-0.0151497j 0.019572-0.00563281j -0.0141922+0.00347172j 0.00670524+0.0124983j 0.0245121+0.00568753j -0.0162027-0.00213424j 0.00700883-0.0105385j -0.00135291-0.032205j 0.00458923-0.0382938j -0.00653769-0.000509651j -0.0390936-0.00515079j 0.0398297-0.0383951j -0.0348233-0.0118248j 0.00889612-0.0459666j -0.0411775+0.0217448j 0.0236717-0.0278548j -0.0107402+0.0223373j 0.00933218-0.0624424j 5.86718e-06+0.00119983j 0.00585182-0.012039j -0.0171839-0.046315j -0.00177625+0.00964418j 0.0173539+0.00283648j 0.027392-0.0211357j -0.00348122+0.01591j 0.000157194-0.0392494j 0.00172661+0.0498706j 0.0233787+0.0200664j -0.00553244+0.0255258j 0.0243035+0.00965603j 0.0212409-0.0106577j -0.00922067+0.0068669j -0.00354249-0.0520542j 0.0397244-0.0181035j -0.00849356+0.0353916j -0.0146244+0.0144568j 0.00670775-0.0290196j -0.0700657+0.0254565j 0.0662846-0.0941325j 0.0102654-0.0154239j 0.0623286-0.0159994j -0.028499-0.0256145j 0.0114608-0.0402574j 0.00297392+0.0313415j -0.0328795-0.0167579j -0.0201094+0.0464735j -0.00424279-0.018561j 0.0272121+0.00327662j -0.0610617-0.0347945j -0.0122843+0.055782j 0.051462-0.0591166j 0.0376189-0.0478977j 0.0387922-0.0178779j 0.015051-0.0217443j -0.0187357+0.0144329j -0.056976+0.0878747j 0.0152053-0.00527987j 0.00560037-0.0138131j -0.107679+0.0446231j 0.0846029-0.0284795j 0.0182591-0.0623925j 0.0281827+0.00280367j 0.0353863-0.118664j 0.068643-0.0996076j 0.0568136-0.0036253j -0.0324946+0.0462814j -0.0349806-0.0292588j -0.0247665+0.0363447j -0.0354065+0.00619029j -0.0196267-0.000295649j -0.021169+0.0461872j 0.0386183-0.0464521j 0.0262538+0.00503598j -0.0608101+0.0351897j 0.0114032+0.021322j -0.0319868-0.015452j 0.00894543-0.0695403j -0.00298347-0.0129524j 0.0444068-0.0195502j 0.020829+0.0123327j 0.00983829+0.0912643j 0.0162312+0.00698069j -0.0379253+0.000639712j -0.0173082+0.00271624j -0.0137972+0.00351816j -0.0253056-0.0782157j -0.0249989-0.0607606j -0.0825002+0.0188502j -0.0155953-0.0297317j -0.077105+0.0442718j 0.0526317-0.0227531j -0.0343077+0.0364282j -0.0268475+0.0506826j 0.0623362-0.133063j -0.0838223+0.15556j -0.0163939-0.0388254j 0.0607496-0.0584932j -0.0282418-0.0655521j 0.0671903-0.158558j -0.0637985+0.103694j -0.0981856+0.077219j -0.000764584+0.0963023j -0.0328453+0.0203824j -0.0637095-0.0622801j 0.0389525+0.0546157j 0.0429309+0.0222099j 0.0324107+0.0161543j 
