0.0139347-0.0212729j 0.0086599+0.0228187j 0.00298871+0.0372016j 0.0250559-0.0267366j -0.00237792-0.0103228j 0.00193932-0.0192908j 0.0166103+0.0251644j -0.0157323+0.0181625j -0.0318239+0.00785602j -0.0134381-0.000333464j -0.000346131+0.0407998j 0.0157186-0.0330086j 0.00225049-0.00992246j -0.0182571-0.0103347j -0.00339045+0.0229549j 0.0377213+0.00991028j -0.0167566-0.00357442j 0.0313752-0.00105022j 0.032901+0.00581183j 0.0191278-0.00642352j 0.000919108+0.018858j -0.0280864+0.0188759j 0.00087913-0.0396297j 0.00861641+0.0103893j -0.0158375+0.00166016j 0.000344369+0.0361016j -0.00817327+0.00267657j 0.00867149-0.0207107j 0.0259256+0.00501483j 0.0145834-0.00409856j 0.00902281+0.00167962j -0.0202692-0.0327942j -0.0143072+0.00960756j -0.00790934+0.0130395j 0.0150381-0.0121755j -0.0237754+0.0185832j 0.00519837-0.00927769j 0.0030137-0.0062951j -0.00146187+0.0250878j -0.00699866+0.00431841j 0.0172516-0.00520977j -0.0159163-0.0119005j -0.0179833-0.00240381j 0.00881573-0.0177314j -0.00630156+0.0228072j 0.0118737-0.000797182j -0.0102601+0.0153989j -0.0106282-0.00477575j 0.00355143-0.00914635j -0.00521234-0.0215744j 0.0012834-0.00678695j 0.00984315-0.00997364j -0.00425266+0.00285347j 0.00357539-0.00507826j 0.0107535-0.00283916j -0.0139081+0.0184168j 0.00324084-0.00736096j 0.0195671-0.00731864j -0.0127294+0.0102058j 0.00391494+0.0103607j -0.0108979+0.013647j 0.0143268-0.0128099j 0.0158046-0.0141003j 0.00424972-0.0202919j -0.00335132-0.00802996j -0.00952524-0.019835j 0.0056873-0.00454981j -0.00524817+0.00748372j 0.0150067+0.000699433j 0.0317172-0.0110564j -0.0118793+0.0226928j 0.0211219-0.0134921j 0.00858007+0.00227172j 0.0119807+0.0090226j 0.0017913+0.0220638j 0.00157087+0.0139175j -0.0234115-0.00511977j -0.00300652+0.00428145j 0.00076913+0.0154504j 0.0226149+0.00239847j -0.00274821+0.00886183j -0.02167-0.0155331j 0.00740376-0.00859776j 0.00550335-0.0135225j 0.0118109+0.0062608j 0.0127424+0.0213047j 0.0100016+0.00456856j 0.00435697+0.0154394j -0.0132499-0.0015369j -0.000535726+0.0104626j -0.0206873-0.00147639j 0.00603307+0.00575277j 0.0238057+0.00707283j 0.00224897-0.00479935j 0.00771616-0.0023452j -0.0278874-0.00395477j -0.0320858+0.0358801j -0.0122974-0.00974822j 0.0304081+0.00509978j -0.000903049-0.0356326j 0.00569064-0.00778503j -0.00574479-0.0222925j 0.00181726-0.0112938j -0.00234515-0.0137666j -0.0277225+0.0113824j 0.00536092-0.00939209j -0.0292448+0.016794j 0.00992463+0.0373498j -0.00883397+0.00806861j -0.0213432-0.0126781j -0.012778+0.0176257j 0.043528-0.0205364j 0.00546176+0.0258744j 0.0180485+0.00942091j -0.0398459-0.0410029j -0.00506134+0.00914038j -0.0381129-0.0094492j 0.00494073+0.00287695j -0.0301374-0.0058608j 0.0225551+0.00413315j 0.0267533+0.0106254j -0.0116094-0.0611417j -0.00139508-0.0750532j -0.0367958+0.00160706j -0.0422601+0.0135382j 0.0259279+0.00177574j 0.09063-0.00872807j 0.0111533-0.0242141j 0.014705-0.00106654j -0.026804+0.130325j -0.0398321-0.00718311j 0.0808437+0.0428581j -0.0696438+0.0263814j -0.0257992-0.0317516j 0.0218106-0.00493673j -0.0142857+0.0708822j 0.0294466-0.0420666j -0.00187547+0.0633672j -0.0115063+0.0275745j 0.0328442-0.0632707j -0.0139861+0.0309347j -0.0260862-0.0118975j -0.00824328+0.016129j 0.0220973+0.0288169j -0.0174056+0.0778569j -0.0202389+0.071162j 0.0437879+0.0161544j -0.00317884+0.0470258j -0.0228598+0.017496j -0.00237188+0.0103913j -0.0270089-0.0234926j 0.00493055+0.0561272j -0.00220806-0.0233392j 0.00571824-0.0390821j 0.223696+0.0946091j -0.0243912+0.167623j -0.0684133-0.0319205j -0.0584384+0.0536795j 0.127686+0.0351177j -0.0169741-0.0338963j 
-0.00862991-0.0214035j 0.0146893-0.0289639j 0.0234494-0.018585j -0.0163527-0.0289005j -0.00312315-0.0134755j -0.00564473+0.0109194j 0.0199432-0.0160926j 0.0204257+0.0224602j 0.0152105+0.0431555j 0.00407537+0.0129255j 0.0109304+0.00509849j -0.00531802+0.00944912j -0.0193124+0.00784428j -0.00391393-0.0106034j 0.0050016-0.0063973j -0.00346948-0.0357849j -0.0149528+0.00794578j -0.00694069-0.0264932j 0.0136779-0.0298761j 0.0040076-0.000254953j 0.00148359+0.0353144j -0.0154544+0.00850492j -0.018349+0.0103826j 0.00449197-0.00652088j -0.0214002-0.0137142j 0.0113707+0.00532654j 0.000166308-0.0187122j 0.0124216-0.014924j -0.0228186+0.0194973j 0.0230728-0.0160471j 0.0051039+0.00708718j -0.0317679+0.0147173j -0.00851129+0.000489681j -0.00895582+0.0191326j 0.0326117-0.0323649j 0.00310958-0.00233617j 0.0093176+0.0324817j -0.0249413+0.0251207j -0.00906071-0.00156308j 0.0193123-0.00817666j -0.0077562+0.0114082j -0.011984+0.00454222j -0.0166958-0.0190428j -0.00101291-0.000911473j 0.0190791-0.000667056j 0.00137989+0.0174407j 0.00754117-0.0158934j 0.0020297+0.0229674j -0.0124067-0.020803j 0.0140079+0.0014712j -0.00811315-0.0180073j 0.00705153-0.00591746j -0.000869995+0.007262j 0.0105338-0.0137521j 0.0143267+0.0171648j 0.02446-0.00617275j 0.00938097-0.0124933j -0.00290342-0.0040299j -0.00551429-0.0171376j 0.0200406+0.00534767j 0.0253425-0.00809603j -0.00410741-0.0141627j -0.0122188+0.00590877j -0.00571606+0.00414734j 0.00120596-0.00361289j 0.0175524-0.0102545j -0.010042-0.01424j 0.0180539+0.00295853j 0.00878126-0.0279216j 0.00474168-0.0343941j -0.00200214+0.00517626j -0.0193928+0.00229119j 0.0215901-0.0136137j -0.00928268-0.0114354j -0.000772911+0.0136365j -0.00142484+0.00314354j -0.0220143+0.0226632j 0.0194099-0.00618883j 0.0144656-0.00823532j 0.0129978-0.0253558j 0.00270455-0.0201337j -0.0270534+0.00257465j -0.0341512-0.0131117j -0.0235416+0.00185947j -0.00635129-0.0193651j 0.0285607-0.0131484j -0.0119325-0.0330472j 0.000635218-0.00155084j 0.0158147+0.00279197j 0.015783+0.0135289j -0.00660838-0.00498205j -0.00469797+0.0123737j 0.00264189-0.0087395j -0.00734412+0.00596774j 0.0137593-0.0116633j 0.02727+0.0362288j 0.017446+0.00264979j -0.0116786-0.00426203j -6.41336e-05-0.00585263j -0.038329+0.0179696j -0.00784492+0.00278469j -0.022193+0.0199322j -0.0043054-0.00459548j -0.00897797+0.00354731j 0.0282686+0.0158961j 0.0127023+0.00788321j -0.00845451+0.0148827j 0.033117-0.010471j 0.0234632+0.0122438j -0.02191+0.0170506j -0.00742434-0.0273172j -0.0441586-0.0371607j 0.0316632-0.000981726j 0.00468631-0.00558369j -0.0385767+0.019027j 0.0183142+0.02097j 0.0118789+0.0304265j -0.0511767-0.0128036j -0.0137836+0.0669606j 0.0334986-0.0316013j -0.00234777-0.00763123j -0.0237802-0.00373783j -0.0615607+0.0159298j -0.00537927+0.0288666j 0.0474456+0.00758889j -0.0016721-0.0660444j -0.0075562-0.0813708j -0.0371473+0.0153063j -0.0182615-0.0167332j 0.105618+0.0327117j -0.0193507+7.54117e-05j 0.0344099-0.0619813j -0.0254826+0.085382j 0.00996686+0.0900217j -0.00949577-0.0268253j 0.0509919-0.01382j 0.0169238-0.0798179j 0.0334415-0.0272032j 0.024191+0.00941137j -0.0166889+0.0129736j -0.0046534-0.0269006j -0.0164871+0.0330287j 0.00874036+0.00952777j 0.0426113-0.100049j 0.0237487+0.00231855j 0.00325494+0.013318j -0.00533372-0.0400187j 0.0350253+0.0382401j 0.00304806+0.0327288j 0.013559-0.022057j 0.015691+0.0155895j -0.0045053+0.0422809j 0.00194185+0.0297682j 0.00582952+0.0519701j 0.0129693-0.141294j 0.229424+0.0965511j -0.0781601+0.0946191j 0.0437582+0.0313301j -0.0171835-0.0375385j -0.130678-0.0283924j 
-0.00584921-0.030435j 0.0191487-0.010146j 0.0250272+0.00106977j -0.0184932-0.0123767j 0.00519279-0.031022j -0.0102056+0.012532j 0.0150106+0.0282567j 0.0401697+0.0197305j 0.0209722+0.0223591j 0.0110618+0.0139694j -0.00942946+0.00197444j -0.0268893+0.0298438j -7.95184e-06+0.00144876j 0.00474192-0.0245159j -0.0105745+0.0184471j -0.0202301-0.0211635j -0.00405831-0.00429681j -0.0183607-0.0134462j 0.00886441+0.0136518j -0.0146802+0.0419632j -0.0147598+0.0248418j 0.0237756-0.00523782j 0.00725096+0.0216032j -0.0143881+0.0307341j -0.0159374-0.00527049j 0.0147486-0.0221428j -0.00106889-0.0106j 0.0196021-0.0105832j -0.0194506+0.0228205j 0.0122619-0.00234175j -0.0405587+0.0187988j 0.000967077-0.0127737j -0.00622703+0.00881466j -0.0140975+0.00629111j -0.0149869+0.0129352j 0.0315689-0.00423343j -0.0145114+0.0069964j -0.0293335-0.010725j 0.0021942+0.023249j 0.000667317-0.0250839j -0.0243761+0.00977323j -0.000904544+0.00425512j 0.0099418-0.0133405j -0.0128696-0.00257563j 0.00504073+0.00966619j 0.000151843+0.00299477j 0.000875863-0.00127499j 0.0074612+0.0034274j -0.0166828-0.0302064j 0.00739898+0.017883j 0.00762989+0.0117095j -0.0151947-0.00196102j 0.0203653+0.0119074j 0.000810213+0.00743367j -0.00371872-0.0182058j 0.0113102-0.018978j 0.00971369-0.00648735j -0.0212661-0.0188869j -0.0125802-0.00759048j 0.0116057-0.0037498j -0.025618+0.0184607j 0.0196276-0.0287507j -0.00689176+0.00213912j -0.00809469-0.000939366j 0.0162453-0.0188054j -0.0311711-0.00779686j -0.0314411-0.00240831j -0.014889+0.00627566j -0.00243-0.0186267j -0.0155829-0.0311017j 0.0255228-0.0201381j -0.0120458+0.0311215j 0.00468971+0.0241614j 0.000922495-0.0116972j -0.00011922+0.0406731j -0.00577193-0.0171154j -0.000820236+0.00915913j -0.0153893-0.022879j 0.00415337+0.0341451j 0.00881065+0.0157924j -0.00836746-0.0146246j 0.0257659+0.00834316j -0.0078943-0.00213996j 0.0117892-0.0121831j 0.0191536+0.0157668j 0.0219652-0.00807869j 0.00910029-0.00569492j -0.0345078-0.0237704j 0.0041932-0.0206436j 0.0215832+0.0275353j 0.00474108-0.00520353j 0.041004+0.00160546j 0.0172101+0.0429172j 0.0115734+0.00177347j -0.00322577-0.0456776j -0.0421598+0.00621908j -0.0302618+0.0330576j -0.038595-0.00148053j -0.00999273+0.0385002j 0.0279298-0.00213997j -0.00279485-0.00288595j -0.000918836-0.0401861j -0.0097937-0.00851851j -0.00107924+0.0118097j -0.00186632-0.00727819j 0.0161088+0.0447992j -0.0415803+0.0258438j 0.0179206+0.0263801j 0.0677066-0.00690507j -0.00566069+0.0168191j -0.0156434+0.0392531j -0.00612424-0.114252j 0.0685385-0.030795j 0.0188116-0.0133227j 0.0252328-0.0196952j -0.0622728-0.023158j -0.0233869-0.0446637j 0.0135086-0.00193899j -0.0170378+0.0397713j 0.0522213-0.00563347j -0.00423019+0.0311822j 0.00373225+0.0416694j -0.0490794-0.0302098j 0.00239823+0.0636091j -0.00241394-0.0047825j -0.0215648-0.0624369j 0.0267454-0.0370415j -0.0267536-0.0150214j 0.00811405-0.0834775j -0.00790284+0.0227374j 0.030889+0.0136045j 0.000324109+0.0167113j -0.00130108+0.0130786j -0.0809205+0.0333028j 0.0200075-0.0964903j -0.0331573+0.00930475j -0.01286-0.0106074j 0.0276078+0.0252997j -0.00419908-0.0171372j -0.0469294-0.0798306j 0.0562038-0.0527258j -0.000440723-0.0171544j -0.00482525-0.0151125j -0.00275402+0.0189773j 0.0249192+0.0256013j 0.0206914-0.0326112j -0.012869+0.0123239j 0.00382556+0.0100028j 0.119272+0.00238807j -0.0144471+0.0313147j 0.0979834+0.188745j -0.0548059-0.0165899j -0.120446+0.0404389j 0.0109165-0.0791704j 0.0160174-0.0419861j -0.0415445+0.00026416j -0.104986-0.0414941j 0.0423271+0.0587623j 0.0297597-0.0310353j -0.0247779-0.0289581j 
-0.0306567+0.00708514j -0.0249826-0.0267677j -0.0235802-0.0218856j -0.013426-0.0199776j -0.0108525+0.0357621j -0.00495007+0.0167981j -0.00268598-0.0301129j -0.0178265-0.0171914j 0.0339765+0.0189066j 0.00784853+0.0136015j 0.0128267+0.0104716j -0.00298809-0.00784223j -0.0277538-0.0118844j -0.00465034-0.00193913j 0.0250166-0.0236433j -0.031289-0.0110785j 0.00637999+0.0106007j -0.020684-0.0185044j -0.0321502-0.0474596j 0.0184792+0.000754225j 0.0169977+0.0098248j 0.0128227-0.0171496j -0.0117514-0.00507504j 0.0100784-0.027134j 0.014804-0.0040951j 0.00683268+0.000573852j -0.00878064+0.0209847j -0.0263335-0.00571265j -0.0164912-0.000373919j -0.00831865+0.0112477j 0.0201388+0.00211486j 0.0203603+0.0367646j 0.0101323-0.023979j 0.00822326-0.00667634j -0.00232917+0.000517533j 0.0011097-0.0199916j 0.00478178+0.0287087j 0.00977107+0.0397477j -0.00352562-0.0507921j 0.0170251+0.00537188j 0.00292447+0.02402j 0.0136515+0.00110919j -0.0249987-0.0120953j 0.00301936+0.0250816j -0.0223634+0.0104907j 0.00272273+0.0275714j 0.00190039-0.0234889j 0.011147+0.0233013j -0.00383572+0.0139571j 0.0100595-0.0260165j -0.0212471-0.0228972j -0.0178289-0.0138395j -0.00852926-0.00990409j 7.66687e-05-0.00836611j 0.0146466+0.0182439j 0.00618886-0.00315897j -0.00697563-0.0199001j -0.00529324+0.00519207j 0.00359934-0.0123492j -0.00923364+0.0227883j 0.0145863-0.0115326j -0.0192743-0.00848917j -0.0213497+0.0135874j -0.0082785+0.0216566j 0.0145622+0.00272997j 0.0115243-0.0192387j 0.00701025-0.0103482j 0.00619613+0.0114032j -0.00883359+0.00939393j -0.0199829+0.018073j -0.0180941+0.000387092j -0.00305516-0.0293297j -0.00413754-0.0263146j -0.0263548-0.0178262j 0.00215706-0.0289671j -0.0195274+0.00566684j -0.00845631-0.00543923j 0.0115436+0.0302195j 0.00510915-0.0143484j -0.0199684+0.00253686j 0.014098-0.00293751j 0.0123037-0.00447706j -0.0199044-0.0064914j -0.0097317-0.0158711j 0.00178527-0.0149254j -0.0274853-0.029674j 0.00861173-0.0290237j -0.00927788+0.0614342j 0.00251952-0.0226555j -0.0186385-0.0390805j -0.0088013-0.00511556j -0.0102422+0.0220003j 0.0281773+0.00380196j -0.0408449+0.0506603j -0.0292839-0.00372465j -0.00948408+0.0481669j 0.055535-0.0115023j -0.0231221+0.0155145j 0.0409131+0.0100755j 0.0385255-0.0115088j -0.00246488+0.0274116j 0.00443719-0.000719023j 0.0173696-0.00751579j 0.0209796+0.0377716j 0.000853906+0.0504731j 0.00891596+0.0249995j 0.013296-0.0389777j 0.0252702-0.00516149j -0.00668807-0.0803006j -0.0247426-0.0114253j -0.0070095-0.019585j -0.0720381+0.0397465j -0.0109807-0.0708097j -0.0368185-0.00242397j -0.0437714-0.0184037j 0.0352167+0.0639366j -0.051957+0.0243933j 0.0203661+0.0207652j 0.0436237+0.0485285j 0.00815361-0.0206628j 0.0435135-0.0449593j 0.00523655+0.0215519j -0.0485113+0.0807518j 0.0162304+0.0156643j -0.0260829-0.0516118j -0.0747714+0.0371036j 0.0151496-0.0648119j 0.00880219+0.060956j -0.0355854+0.0592856j 0.0323602-0.0460209j -0.0483098+0.00600741j 0.0486207-0.114055j 0.0532455+0.0884772j -0.0141742+0.00630687j -0.0201406-0.0342839j -0.018358+0.0472687j -0.107713-0.0486078j 0.0260063-0.0339438j -0.0225481-0.060911j -0.045763-0.0413533j 0.00710947-0.0260031j -0.043263+0.0567965j -0.00308172-0.0323463j -0.0643514-0.00801503j 0.00482908-0.00746337j 0.0126794+0.0547442j -0.01957-0.082606j 0.0466605+0.0237226j -0.0281579-0.145835j -0.0932141+0.0558921j 0.119922-0.0320913j 0.0696587+0.0402044j 0.0592669+0.0517871j -0.106844-0.0140703j 0.0613601-0.0310673j 0.0406506-0.0574686j 0.0682644+0.0924175j 0.0971456+0.0171167j -0.0383822-0.0630208j -0.0369322+0.0461419j 
0.00376792-0.00397737j -0.0275294-0.00727837j -0.025695-0.0197255j -0.00989836+0.025681j -0.00677692+0.00554258j -0.00211303-0.00941828j -0.0410932+0.00194884j 0.00399059-0.0104056j 0.0232432-0.00557472j -0.0202514+0.00634385j -0.00336815-0.0469285j -0.000861069-0.0015484j 0.0109863+0.0162128j 0.00815646+0.00536382j -0.00628814-0.0102183j -0.0210652-0.0162649j 0.0101801+0.00173566j -0.00322502+0.0120052j -0.0213952+0.00538544j -0.0411801+0.0299478j 0.0137439-0.0339106j 0.0146752+0.0326806j 0.0068464+0.0493432j -0.019011+0.0106867j -0.00995098+0.0144889j 0.015177-0.00547617j -0.0191042-0.0277196j -0.0112214+0.00856371j 0.00327933+0.00402846j -0.0210316+0.0034487j 0.00384684-0.0143958j 0.0024466+0.033458j -0.00390444+0.0192514j 0.0165608-0.022674j -0.0265866-0.0144539j 0.00188853+0.0227768j 0.0213386-0.0128192j 0.00755319-0.0374425j -0.0134198-0.00210669j 0.0143132+0.00736602j -0.00765316-0.0214151j 0.0140945+0.013432j -0.00322991-0.0126049j -0.00693033+0.011088j 0.00924118-0.0394398j 0.00906311-0.00355106j -0.00772158-0.00802916j 0.0162824-0.00191627j -0.00304823-0.0122097j -0.0138896+0.0277396j -0.0217667+0.00364491j 0.000583188-0.00515884j -0.000799224+0.00931857j -0.0133424+0.0104879j 0.0247593-0.00635217j 0.00812988-0.0143899j -0.00425983+0.000570392j -0.0104986+0.00377458j 0.00158196-0.0147553j -0.014295-0.00670399j 0.0192378-0.00917052j -0.0205435+0.0150748j -0.00530723+0.00539463j -0.00832575+0.0116317j -0.0194719+0.0361449j 0.0269756+0.0489132j 0.0066109+0.00591699j 0.00902047-0.0263794j -0.0393054-0.00586447j -0.0208139-0.023548j 0.020257+0.0154241j -0.0106266+0.0164309j -0.0230406+0.00719318j -0.0111816-0.0318217j -0.0119392-0.0140795j 0.0166257-0.0232051j 0.0311397+0.00411282j 0.0118692+0.000674862j -0.0342454-0.0209901j -0.042837-0.018259j -0.0146194-0.00816731j -0.00101654+0.0430335j 0.0271894-0.00209644j 0.0221419+0.0163292j -0.0106361-0.02585j 5.80319e-05-0.00158896j -0.0207983+0.00990314j 0.00550853-0.0624662j 0.0272978+0.0376492j 0.0094244+0.018032j 0.00786473+0.0281373j 0.0166941-0.0233638j -0.0427404-0.0218525j 0.00926445-0.0300316j 0.0343907-0.00879663j 0.0412634-0.038383j -0.0263894-0.00201535j -0.0185115+0.00798652j -0.0359059-0.0106326j 0.013037+0.0536789j -0.00312167+0.000466715j 0.0356469+0.0086986j -0.00113355+0.0197032j -0.0174526+0.0176786j 0.0101501-0.0117607j -0.0218644-0.0173489j 0.00740853+0.0134108j -0.0301714+0.000861198j 0.0507063+0.0314227j 0.0331587-0.00739201j -0.0453075-0.000448773j 0.0343225-0.0203323j 0.0588222-0.0258921j 0.0117076-0.0425267j 0.0233965+0.0523231j 0.0143344-0.0554721j 0.0384034-0.050037j -0.0290162+0.0311002j 0.0492388-0.0330752j -0.0118461+0.0162261j -0.00262322+0.0344126j -0.0309281+0.0304765j -0.00808779+0.0775405j -0.0376273-0.0167579j -0.00113823-0.0451069j -0.0628888-0.0171103j -0.00862409+0.0793129j 0.00192517+0.030774j 0.0272316+0.00584892j 0.0650096-0.176861j -0.102103+0.0474206j 0.00492813-0.00122757j 0.0515765+0.00828677j 0.098287-0.108184j 0.0531235-0.00699655j -0.0894526-0.0867041j -0.0713186-0.0693496j -0.0195073-0.0355904j -0.0291107-0.0396177j 0.0477271-0.0729374j -0.0250513+0.052541j 0.00171334+0.00372844j 0.0327732-0.0724902j -0.103761-0.0389448j -0.025865+0.0336881j -0.021806+0.00110169j -0.14259-0.019853j -0.0463431-0.116643j 0.0267166+0.100159j -0.0382523-0.022919j -0.0467849-0.0143148j 0.0675519-0.0155744j -0.00610474-0.00979421j 0.0950786+0.00578046j -0.0365317+0.0429642j 0.0988808-0.121176j 0.0575057+0.00750979j -0.0959781-0.0117711j -0.0928733+0.0177061j -0.00854415+0.0780788j 
-0.0191222-0.0111595j 0.0120539+0.0191408j 0.033165+0.0121547j -0.0363066-0.012186j 0.00467668+0.000793336j -0.0244025+0.00557904j 0.0208998+0.00311215j 0.0235801+0.040733j 0.0217265+0.0112344j 0.00751929+0.0324784j 0.0401834-0.015448j -0.0493321-0.0136121j -0.0105561+0.022213j -0.0160905+0.0168129j -0.00605882-0.00786534j 0.00810741-0.0238575j -0.0157431+0.0102556j 0.00137317-0.0272761j -0.0133452-0.0232329j 0.0135242-0.00254517j 0.0192001-0.00649694j 0.00951009+0.0281716j -0.0380839-0.00287375j -0.00208854+0.00327079j -0.0249651-0.0013863j 0.0620116+0.0130522j -0.0135178-0.00189106j -0.00462526+0.00931972j 0.0148593+0.00824957j -0.00294562-0.0159149j 0.00506495-0.0181588j -0.0261564+0.0108437j 0.00734304+0.0272759j 0.00857263+0.01304j 0.000904508-0.0287345j 0.0275724+0.0400867j 0.0164585-0.00140509j -0.0174311-0.00651758j -0.0105292+0.00669506j 0.0283461+0.0109875j 0.000775928-0.0108497j -0.00822044-0.0064906j -0.0258437+0.0124905j 0.00117113-0.0284591j 0.0252899+0.00412364j 0.0299516+0.00659506j -0.0175255-0.0127748j 0.0155641+0.01635j -0.0275317-0.0131289j 0.00452742+0.0156912j -0.0266506+0.000329241j -0.00353416+0.00942947j -0.0056337-0.00511542j 0.000426938+0.0194079j 0.0191305-0.0134265j 0.013568+0.00419526j 0.0015649+0.0128651j -0.0033963+0.000206029j -0.0115369-0.0021603j 0.0166111+0.0194846j 0.0176289-0.0210306j -0.0147774+0.0204251j 0.0111152+0.00416458j -0.00453319+0.0197879j 0.0106786+0.003248j 0.0247541-0.0187509j 0.0112384-0.0420395j 0.0118255-0.00228392j -0.0163097-0.00817501j -0.0108805-0.00925734j 0.0231234+0.01853j -0.0046937-0.0110549j -0.000552616-0.0207944j 0.00124058-0.000257756j -0.0115374+0.00795891j -0.00276739+0.00894174j -0.0158182-0.00217261j 0.0255372-0.00421941j 0.00261192-0.00491075j -0.000632915-0.00977628j -0.0215607-0.0192152j 0.00272693-0.012699j -0.00707738-0.0401547j -0.00399345-0.00503493j -0.02445-0.0165209j 0.0345936+0.031091j -0.00265393-0.0168664j 0.0250505-0.0373176j 0.000972629+0.0294854j 0.0295075+0.0294834j -0.000777377+0.0077329j 0.0178562-0.00548449j -0.0258568-0.0110775j 0.0216154-0.0129691j 0.0210851-0.00707457j 0.0196962-0.0140124j 0.0147176+0.00116574j 0.0162437-0.0228683j -0.0200394-0.0330251j -0.035055+0.0139481j -0.0129261+0.0129231j -0.0373232+0.0121563j -0.0311414-0.0198959j 0.000794644-0.0164617j 0.0188037+0.0233998j -0.0162483-0.00929496j 0.0231427-0.00644759j 0.0424763+0.00254853j -0.0152221+0.0522949j -0.0123565-0.00275235j 0.0161059-0.0337762j 0.0436772-0.0541799j 0.00898632+0.0259582j -0.002369+0.00951272j -0.0204279+0.0660868j 0.000745806-0.0527922j -0.0191514+0.0410515j 0.0326103-0.0331452j -0.010624-0.00887614j -0.00732228-0.00515545j 0.0330193-0.0410983j -0.0827293+0.00858752j 0.0310401+0.00619764j -0.0284954+0.0659346j -0.0393747+0.0675569j 0.0358966-0.00404829j 0.0416244-0.109774j 0.0207758-0.0422228j 0.0357065-0.00217452j 0.034596-0.0299112j -0.017505+0.149844j 0.0229458-0.151721j 0.0940634+0.0428426j -0.0847108+0.0192131j -0.0229175-0.0400237j 0.0467264+0.0257861j -0.0435126+0.0843395j 0.0341759+0.0011865j 0.0311368+0.0473967j -0.140204-0.0346492j 0.0161823+0.0560838j 0.00925018+0.0737856j -0.0439724+0.0076106j 0.0193496+0.0521133j 0.0648889+0.0324992j 0.0735394-0.0267222j -0.0622804-0.0678304j 0.154241+0.0115304j 0.00805724+0.0481998j 0.0228812-0.0302109j -0.0837128-0.0422321j 0.0488295+0.000314704j -0.0523903-0.0137017j -0.0347002+0.0297354j 0.0813042-0.12385j 0.0632555-0.017289j 0.0337897-0.00988435j -0.0138583+0.021776j 0.0100738-0.0597076j -0.102507-0.00485068j 
