-2.4156+0.0257429j 2.25965+1.09482j -1.69695+1.63835j 0.749514-1.41202j 1.53904+0.124144j 2.17655+1.48575j -0.610559+2.38885j 1.2932-1.29202j 1.60232+0.686422j 0.992482+1.13947j 0.628037+0.499954j -1.84847+2.15368j 0.26999+0.954997j -0.179994-0.446322j 2.23367+0.566565j 2.20544+1.52104j 0.367753-0.382496j -0.419721+2.40149j 0.312948-1.63912j 1.05998-1.4582j -0.608526-0.614177j -2.46879+0.290769j -1.00224-0.485101j -0.311981-1.60677j 1.48303-0.347263j 0.0115819+0.216693j -1.12361-2.35413j -0.342716-1.13206j -0.359616+0.720718j -2.15172+0.792033j 0.698924-1.03667j 1.67182-1.59258j 1.1828-1.24318j -0.240502-0.702904j -0.586277-1.187j 1.10395+0.0267107j -1.85438-0.802628j 1.00491+1.66247j -0.363155-0.367344j -2.02769-1.56155j 0.771199+0.453438j 0.841259-0.791835j 0.7487+0.103878j -0.881313+2.1126j 0.478214+1.57949j 0.1183-0.366037j -1.41952+1.51771j -0.882272+1.27162j 0.712788+0.354517j -0.792726-0.754799j 0.650113+0.361761j -2.2404+0.175756j -1.30391+0.967066j -1.11614-0.726955j 0.622863-0.993205j 0.110246+0.759865j 1.29556+1.9206j -0.423716-0.491501j -1.06715+1.1015j -0.914475+0.767968j 0.541492+0.935128j 1.57039+1.29728j -0.432527+0.348705j -0.194199+1.07857j -0.26948+0.731688j 1.5533-1.74955j -0.33175+1.18215j 0.480545-1.26394j -0.344206-1.24281j 0.850268+0.440139j 0.463859+0.860068j 1.71983+0.321403j 0.41821-1.10566j 1.48444-0.248597j -0.261343+0.316569j -1.96118-0.45346j -1.46237-0.29156j 0.807448-0.67857j 1.17669-0.189844j -1.47995+0.954057j 0.347188-1.4757j 0.511517-0.385397j -0.146687-0.548947j 0.485121+0.705637j 0.714581-1.11964j 0.858023+0.884242j -1.89893-1.10363j 0.0964555-0.728595j -0.285294-0.0079568j -0.621926-1.31564j -0.316016+0.297343j 0.814352+0.245863j -0.419902-1.97234j -0.324901-0.387635j 1.5296+1.53228j 0.842977+0.807462j -0.789607-0.748518j -1.19877+0.301146j -0.802956-0.141445j 0.0127255+0.120699j -1.45268+1.76978j -0.0638674+1.17684j 0.251269-0.688186j 0.528256-0.785966j -0.105648-1.77423j 0.110033+0.285028j 0.326855+0.817672j -1.01412+1.09122j 1.01715-1.16545j 1.45552-1.1808j 0.12413+0.949335j 0.0354554+0.168393j 0.126681+1.01777j -0.387779-1.10607j 0.923101+0.64425j -0.05459-0.0288548j 2.02675+0.602337j -1.5042+0.470056j -0.241136-0.185992j -0.0337656-0.469138j 1.99795-0.328108j -0.698049-1.05887j -1.03255-0.0402784j -1.33999+0.362858j 1.02626-0.186276j 0.235025-1.22588j 0.0849724+0.815743j -0.584957+0.801123j 0.291152+1.79387j -0.288436-1.22788j 1.01729+1.87131j 0.0689305+0.348269j -1.21945-0.0425961j 1.90661-1.34506j 0.3929+0.149246j -0.85436-0.948813j 
-1.6902+0.686857j 1.41907+0.81822j 1.38981+1.05044j -0.235468-0.314474j 2.56958+1.84583j 0.341302+0.372474j 0.0581663+0.255978j 0.149174-0.347569j 1.08097-2.98071j -1.05829+0.0289977j -0.283992+2.67215j -0.253047+0.312372j 0.389584-0.0790237j 0.116544+0.624705j 2.13688+1.29002j 0.798346+0.382551j -0.0387298+1.50187j -0.999601+1.17111j -0.817461+0.803578j 0.391214-1.25936j 1.20127+0.331074j 0.0683397+1.06494j 0.914211+1.69865j -2.56531-0.0573063j -0.386498+1.50064j 1.44727+0.0361677j 1.28917+0.068143j 1.26346-1.99574j 0.701934-0.650273j 0.217363+1.05728j 0.176822-0.61481j 0.337619+0.339306j 1.88759+1.05651j 0.0837472-0.983735j -1.21719+0.20936j -0.161929-0.0956663j -1.61452-1.3085j 0.192558-0.098068j 0.485854+1.41905j -1.04497-0.193025j -0.211895+0.420161j 0.000686319+1.17168j 0.613597+0.532872j -0.901173+1.19412j 0.0561156+0.691825j -1.65482-0.503927j 0.399897-0.330145j -0.291199+1.50234j -1.1294-0.55074j 1.0696-0.738353j 1.09037+1.27652j -0.536572+0.596856j 0.563823+0.77867j -0.0314122+0.518978j -0.0470394+1.45845j -1.24079+1.20235j 0.999737-1.0343j -1.59348+0.886591j 1.36695+1.39299j -0.837415-0.892242j 0.140946-0.165702j -0.79298+0.995815j -1.26661-2.02826j 0.274935-0.826063j -0.759194-0.14346j -0.167087-0.13754j -1.39121+0.956612j 0.282143-0.464223j 1.04771+0.300645j -1.87352+1.39837j 0.370587+0.153538j -0.433198-1.07971j 0.345439-1.18645j 0.0873238+0.422385j 0.328214-0.0501084j -0.235446+0.0573876j -1.39378-0.59407j -0.704124+1.49937j 0.989602+0.300269j 0.125345+0.235261j 0.634963+0.734029j 0.609116-0.855447j 0.987725+0.0617565j 0.385828+0.449914j -1.33251+0.732464j 1.25038+1.37441j -1.14725-0.383191j 0.289772+0.883423j 0.222261-0.424231j -0.54526-0.441122j 0.467787+0.726029j -0.137669-1.85041j -0.329733-0.424665j 0.430201+0.125886j 1.22884+0.12592j -0.270037+0.85353j 0.807251+0.209355j -0.396641-0.414605j 0.886272-0.352516j -0.745029-0.725543j -1.06231+1.24071j -1.04984+0.154414j 0.432468-0.0616052j -1.23608-0.509058j -0.0757949-0.37737j 0.580053-0.436886j 1.08556+0.534961j 0.21987+0.97074j 0.032478-1.46076j -0.625482-0.0639203j -1.25868+0.851228j -0.491711-0.121024j -0.620879+0.208124j 0.716322+0.556736j -0.559979+1.19301j 0.249211+0.0921219j 0.688086-0.793209j -1.68584-0.306292j 0.439038-0.491471j -0.199867+0.20796j 0.175086-1.07302j -0.557756+0.693129j -0.0624901+1.01612j -0.559636-1.15857j -0.322019+1.56203j 0.776684-0.435859j 0.963212+0.90003j -0.563241-0.62753j 1.2925-0.385684j -1.72248+0.00354852j -0.00293786-0.944536j -0.98636+1.19184j -0.179084-0.0991996j -1.92476-1.49284j -0.0239896+0.782769j -0.831704+1.60348j 
1.31269+1.0155j 1.36473-0.877136j 1.69708-0.849845j -1.87005-2.58733j -0.103331-0.395236j -0.32417-0.225628j 0.105163+0.220896j -2.11733+2.43562j 0.174047-0.304979j 2.09687-1.86605j -0.0376454+1.38919j 0.356198+1.98767j -2.01667+0.144487j -0.122384-1.31806j 0.0359505-0.662312j -1.06679-0.239231j 0.0604005+1.33638j 0.496316-0.244279j -1.06461+0.63183j -1.13372+1.93457j -0.727058-0.231782j -0.256839-0.589807j 1.4559+2.07832j 0.802009-0.383876j -0.2783-1.64369j 2.25733-0.616217j -2.32419-0.486943j 1.01734+0.499206j -0.111798-1.77434j -0.858097+0.723396j -0.818174-1.37187j -0.386632-0.829309j 0.0991251+0.481751j 0.778296-1.56093j 1.95747+0.189247j 0.751267+0.189303j -0.0540265+1.53741j 0.617321-0.608815j -0.880051+0.883488j 0.980268+0.916068j -0.283222+1.45154j 0.435968+0.881216j -0.193313+0.580352j 0.991315-0.188907j 0.521622+0.0234843j -0.275263-1.6335j 0.525663-0.881376j 1.42897-1.40384j -0.724389+0.255834j -1.05851-0.19448j -0.522683+1.49536j 0.458928-0.0906768j 0.759163+0.486414j 0.770272+0.937361j 0.678386-0.617762j -2.14521-0.864438j -0.632537+0.336414j -0.908583+1.08576j -0.578645-0.866915j 0.294351+1.55765j 0.653619-0.825637j 1.66147-0.480115j -0.79355-1.60311j -0.721455+0.311741j 1.72161-0.0727845j 0.166251-1.20889j -0.560076-1.77183j -1.55954+0.266925j -0.310614-0.827319j -1.25136+0.274286j 0.385545+0.338235j -0.138273+1.68824j -0.533108-0.869475j -0.253219-1.3982j -0.389325-0.182948j -0.162647+0.810325j 0.307641-0.756514j -1.78036+0.636703j -0.870039-0.936591j -0.0152303+0.00218447j 0.807971+0.373921j 1.21902+0.0878168j 0.0974858-0.920127j -1.3697-1.1056j 0.620373-0.0399699j 0.12384-1.36483j -0.763778+0.287475j -1.49239+0.308429j 0.413688-0.482249j 0.024903+0.712682j 0.427787+0.0579728j 1.12731-1.04673j -0.321088+0.190625j 0.0316356+0.662656j -1.05744-1.04207j -1.16224+0.86747j 0.837383-0.969824j -0.351507-0.287289j -1.04898-0.0950757j 0.27587-0.761186j 1.02388-0.0536517j -0.0979179-0.663669j 0.0613622-0.327714j -0.589338-1.7142j -0.159427+0.709458j -0.494275+0.173621j 0.222284+0.82649j -0.0460202-0.519518j -1.46372+1.20229j -0.754999+0.232743j 0.898035+0.288604j -0.426674-0.941699j -1.7038+0.274676j -0.121849-0.269356j 0.0143098+0.141868j 0.438727-0.138963j -0.63828+0.0266756j -0.0468554-1.24617j 0.0961401-0.475227j -1.47689-0.0397327j -0.232082-0.788237j 0.464952+0.947722j 0.0546516-0.826288j -0.194599+0.636899j -1.16601-0.798843j 1.95727+0.490658j 0.0433501-0.650733j -1.17484-0.712693j -0.65078-0.400897j 0.200505-0.33256j 0.61532-0.696261j -0.5435+1.68734j 0.49554-1.3478j 0.355036+0.338362j 0.907542+0.793606j 0.616152-0.903194j 
-1.07155-0.672841j -0.59932-0.906339j -2.3353+1.97458j 0.805653+0.515253j -1.37355-0.837922j 0.360472-0.962491j -1.0508+1.36133j -0.603637-0.342586j 1.50253+1.32751j 0.534082+0.622127j -0.115649-1.03254j 0.157348-0.443122j -1.26865-0.42921j -0.975301+0.268208j -1.20628-0.2295j -0.0483244-0.0428166j 0.189458-1.23567j -0.345077+1.05232j 0.190749-0.113215j 0.012057+0.699541j -2.43941-0.304296j -0.525158-0.588472j -1.13812+0.372808j -1.14604-1.77517j 0.484673-0.517988j 0.121783-0.145636j 0.060552-0.0998003j -0.409816+1.04652j -0.0184611-0.464898j 0.584536-0.496345j 1.41457+1.02635j -0.204979-0.442907j 0.110708-0.30453j -0.205286-0.529956j 0.566746+0.0609367j 1.05491-0.104059j 1.09597+0.633734j -0.391918+0.147759j 0.95748-1.26164j 0.0383731-0.246774j 1.30834+0.725338j -1.65711-1.62061j -0.564897-0.790931j -0.463355+0.304166j -0.847843+0.995097j 0.373386+0.246593j 0.191019+0.181342j -0.410982-0.611654j 0.590107-0.34862j -2.70865-0.272266j -0.256961+0.0913673j -0.0355014-1.57448j 0.59875+0.120228j -0.791868-0.171288j 0.111042-0.665635j 0.282556-1.32914j 0.658043-0.135288j -1.31207+0.59262j -1.23576+2.42231j 0.175122+0.479562j -0.11674-0.529964j -0.00768352-0.11129j 0.00835224+0.524158j -0.775268-0.421744j -0.475714+1.47904j 0.362005+0.538326j 0.327522-1.21673j -0.628998+0.0512546j -0.219541-0.00710746j 0.429533-0.179289j 0.783883+0.853476j -0.098892+0.453232j 0.175328+1.19943j -0.0787725-0.0589459j -0.317495-0.317768j 0.494978-0.671873j -0.0688273+0.610545j 0.0714585+1.28124j -0.0295962-0.0845944j 0.231708+0.347711j -0.00839502+0.144285j -0.376563-0.674175j -0.947854+1.31391j 0.3672+0.655795j 1.14183+0.135034j -1.22756-0.409655j -0.112091-0.587985j 0.0450281-1.70604j 0.540607+1.67971j -0.776681-0.287824j 0.463727-0.154944j -0.436112-0.0848647j 0.321789+0.257359j -0.152359-0.391767j -0.00256638+0.517789j -1.34943-0.212681j -0.479697-0.498347j 0.670875+2.32251j -0.0490378+0.294781j -0.518398-0.194528j -0.547819+0.014148j 0.325673+0.526226j -0.548701-0.693086j 1.2542+0.0199891j 1.48885-0.372886j -0.0630798+0.370705j -0.814267+0.344392j 0.0604211+0.228807j 0.784292+0.447738j -0.000832836-0.560194j 1.9148-0.182441j 0.655643+0.295379j -0.198164-0.381381j -0.30743+0.0891038j 0.742553-0.341734j 0.443784-0.149268j 0.279443+1.7376j 0.748801-0.717055j -1.28423-0.382465j -0.264528+0.245721j 0.803595+0.585598j -0.572-0.559729j 0.404787+0.271342j 0.15246+0.400436j -0.180555-0.948001j 0.659311+0.462799j 0.318727-1.65017j 0.200771+0.0817667j -0.715252+0.545206j -0.149741-0.249827j 0.72834-0.188155j -0.989377+0.374784j -0.783149+0.76755j -0.137558-2.09692j 0.232918+1.36406j -2.53943-0.583569j 
-1.53109-0.929703j 3.0555-0.283452j -0.638523-0.796365j -0.945241-0.377276j 1.00859+0.421518j 0.641853-0.852866j -1.3931+1.97766j 0.472899+0.455123j -1.05271-0.387214j 0.148001-0.6434j -0.207052+0.886571j 0.142125-0.43509j 0.222873+0.0385989j 0.631546+1.1874j 1.3717+0.394391j -0.161355+0.0492922j 1.46677-0.514676j -0.13197+0.572666j -0.409121-0.480618j 0.322756-0.185j -1.57268-2.71347j -1.25955+0.36389j 0.681901+0.129358j 0.117273+1.32736j -0.518678+0.150623j 0.02634-0.171779j -0.0323239+0.329377j 0.823728-0.462567j 0.654631+0.0533086j 0.0407363-0.947178j -0.353447-2.302j 0.487779-0.146003j 0.130736+0.242152j 0.182933-0.639058j 0.0308535+0.749002j 0.6005-0.142671j -1.11182-1.40402j 0.0916186-0.400625j 0.576017-0.513203j 0.0227164-0.418329j 1.11415+0.936691j -0.12272-0.423511j 0.326636-0.00823885j -1.14181+0.291601j 0.293194-1.25899j -0.491801+1.30688j 0.245792+0.30621j 0.0357556+0.350874j 2.76116+0.468711j -0.715909-0.945031j -0.277506+0.405081j 0.80857+0.65061j 0.363852+0.72108j -0.604094+0.473735j 2.67286-1.45409j -0.916349+0.159824j 1.19374+0.403796j 1.2254+0.48346j 1.21014-0.303088j 0.0312283-0.430403j -0.368028+0.640498j -0.463193-0.288131j 0.254926-0.273022j 0.703547-0.390442j 1.86234-0.78012j 0.939496+0.319672j -1.30669+0.822544j -0.961491+0.0134895j 0.483323-0.462371j -0.103432-0.624727j 0.15182+0.302573j -0.102293+0.309594j 1.0081-1.06484j 0.0795003-1.39448j -0.223387+0.437846j 0.381484+0.0119247j -0.556348-0.949929j -0.31365+1.02097j 0.805584-0.364777j -0.359929+0.0439147j 0.764779-0.454956j -0.463005-0.12487j -0.391119-0.512626j 0.0700642-0.60218j 0.615609+0.501003j 0.596608+1.08764j -0.660622-1.10645j 0.877971+0.00431559j 0.500225+0.327922j -0.138507-0.155886j 0.803132-0.387892j -0.563941-0.318488j -0.559109+0.12104j -0.787063+0.1086j 0.00952665+0.551401j -0.523964-0.314635j -0.0184953-0.860487j -0.79516-0.497351j 0.653714+0.131803j -1.23551-0.202887j -1.38717+0.243408j -0.978531-0.260164j -0.959971+0.273949j 0.89621+0.555325j 0.00987616+0.137494j 0.749397-0.230633j 0.772528-1.56914j 0.0826206-0.419067j 0.0211039-0.35344j -0.0263433-0.538002j 0.23714+1.11386j 0.842141+0.348098j 0.760513+0.408649j -0.782576-0.101345j 0.544073-0.182438j -0.773414-0.368436j -0.516201+0.704231j 0.509787-0.759065j -1.33652-0.778439j 0.386634-0.64053j -1.41424-0.377494j -0.874028+0.405991j -0.373222+0.176147j -1.03529+0.971275j 1.09782-1.93574j 1.23258-1.34864j -0.575918+1.19033j 0.0829291+1.01439j 0.0196548-1.46562j -0.11249-0.345267j 1.63849+1.09848j 0.995736+1.22437j -0.0933924+0.189086j -0.183968-0.0531422j 0.707667-1.26352j 0.346475+0.881638j 
-0.934302+1.89009j -0.14709-0.279332j -0.0503451+1.58979j 0.00661547+1.27477j -0.133148+1.53703j 1.92644+0.0285951j 1.768+0.288804j 0.0919751-1.74403j 0.0841966-1.54967j -0.889465+0.203461j -0.99087-0.458825j -0.116255+0.191867j 0.901105+0.699501j -1.02105+0.978976j 0.702025+0.715218j -0.138101+0.0407778j -0.757169-1.32396j 0.546103+0.509012j -0.0716199-0.164418j -0.594502-1.04195j -0.521717+0.956139j -0.368202+0.370122j -0.240763+1.21547j -1.15789+0.732989j -0.594919-0.140124j -0.928846+0.859756j 0.0766575-0.150215j 1.02795-0.66594j -1.0242-0.278919j -0.671027+0.578612j 0.270747+0.9343j 0.044114+0.755135j -0.824304+0.57521j -1.29132+1.89312j -0.473571-0.334271j 0.709539-0.344585j -0.708671-1.15095j 0.647655+0.928565j -0.589275+1.17311j -0.234856+0.358418j 0.384018+1.29408j -1.28784-2.58815j 0.776944+0.0480599j 0.273317+0.168957j -1.51866+0.324397j -0.416849-0.0620673j -0.0319136-0.611298j 0.119058+1.4539j 1.22135-0.211949j 0.824798+1.02097j -0.237078-0.264052j -0.420577+0.708973j 0.830359+0.586646j 0.970521+1.27553j 0.0926122+0.0280339j 1.14312+0.19859j 0.259563+0.0071792j -2.128+0.35177j 0.870005-0.156744j 0.646978-0.614061j 0.425596+0.59703j -0.0565072+0.355364j 0.531468-0.393163j -0.987993+1.68837j -0.983689+0.0563614j -0.0448008-0.473969j -0.7223+0.342709j 1.29648+0.962586j -0.0203261-0.0216708j -0.396315-0.238522j -1.08364-0.890803j 0.151526+0.360379j -0.0187634+0.581288j 0.688292-0.667164j 0.430253-0.195336j -0.696411+0.474964j 0.240592-0.431274j 0.344474-0.361122j -0.350627-0.143625j 0.12242-0.791627j -0.88451+0.286306j 0.550692-0.227941j -2.32344+1.1882j -0.214399+0.493174j -1.99153+0.447718j 0.490325+1.14894j -0.371668-0.769395j 0.203463+0.716454j -0.233167+0.768495j -0.63019-2.44818j -0.338831+0.0927879j 0.00871633-0.0762343j -0.343503-0.285903j 0.00748464-0.0522489j 0.818337-0.593818j 0.208509-0.463504j 0.28517-1.01648j -0.0697375+1.2811j 0.317005+0.945683j -0.0628909-0.0362883j 0.145086+0.495457j -0.292044-0.176228j -0.383736-0.279457j 0.584379-0.0114181j 1.30365+0.0127482j -0.0833335+1.3467j 0.0169789-0.906179j -0.44654+0.549788j -0.118933-1.68183j -0.0764072+0.790583j -1.13266-0.756653j -0.205685+0.382133j 0.539384-0.168855j 0.240365+0.50407j 0.233095+0.0446147j -1.07413-0.310939j 0.75672-0.969036j 0.430991+0.231459j -1.08331-0.458449j -0.119065-0.450049j -0.18429+0.200757j 0.581733+0.847649j 1.15152+0.674492j 0.180705+0.328746j 0.0393662-0.166731j -0.873771+0.503664j -0.0874241+0.531165j -0.818926-0.285194j 0.53141-0.182163j -1.79449+1.63328j 0.930487+0.214822j -0.8228+0.226379j 0.883873+0.546873j -0.364876-0.449987j 0.559886+1.56383j 1.05749+0.0148657j 
-0.461845+2.39753j 0.731529-1.5618j -0.40631-0.144327j -0.34265-0.993481j -0.281748-1.60791j 2.03951-0.237241j 2.2786+0.04401j -0.0995337+1.49384j 0.0344977+1.286j 0.555658+0.138513j 0.362392+0.837276j 0.615753+0.700668j 1.07234+0.9585j -0.0549804-1.22106j 0.670794-0.857619j 0.375702-0.512514j 0.303147-1.60201j 0.297425-0.000834937j -0.837557-0.129332j -0.116302+0.746376j -1.24635+0.613031j 0.339545+0.801474j 0.815772-0.687911j 0.65847+0.0731816j 0.0962626+0.74843j 1.81996-0.221295j 0.055512-0.225867j -1.3772-0.342523j -0.650366-0.0358093j -0.233193+0.470199j 1.1311-1.71399j -0.48303-0.580766j -0.0865073-0.192386j -0.618844+0.988136j 0.754312-1.12087j 0.55525+1.31269j -0.751404+0.901585j -1.1986-0.307908j -0.403889+0.460823j -0.602044+0.563289j 0.101882-1.51062j 0.302888-2.00782j -0.635476+0.411547j 0.587567+0.646868j 0.735063-1.15177j -0.390003-1.66078j 0.526436-0.718498j 0.883442-0.415308j 2.22406+1.70786j 0.0780597+0.515181j 0.0962048-0.424018j -0.0742373-0.426253j 0.572081+1.10626j 0.567034-1.22813j -1.29876-0.361412j -0.331525-0.482941j -0.282652-0.571585j 0.957346+0.889181j -0.302245+0.0195702j -1.32556-0.148525j -0.0457208-1.36377j -0.33282+1.06956j -1.02727-0.126751j 0.0861498+0.0615339j 1.89647+1.49735j -0.508381+0.00506578j 0.540876+0.46416j 0.54351+0.722674j -1.03319-0.313749j -0.223274+0.501428j 0.399671+0.0360984j 0.732864+0.25997j 0.603956-0.288482j 1.63208-0.904154j 0.736656-0.673324j -0.286995-0.122678j 0.0550951+0.0177451j 0.191316-0.258378j -1.42454-0.763395j -0.0152327+0.773434j -0.362783+0.243404j 0.0419359+0.608826j 0.329476-0.626724j -1.09419+0.811868j 0.49303-0.886487j 0.58067-1.50964j -0.188804-0.688278j 0.223192+0.995811j 0.509323+1.12221j 0.421381-0.469645j -0.831809+0.449121j -0.139129+0.146555j 0.845558+0.0471267j 0.196991+0.00859231j 0.719019-0.584512j 0.164328-0.195224j 0.0809263+1.27927j -0.648515+0.441288j 0.217234+1.38925j 0.206885-0.263637j 0.87569+0.770662j 0.156917-0.298001j -0.467317+0.150769j -0.036988+0.160448j 0.30349+0.416661j -0.0294288+1.73296j 0.341222-0.0742378j 0.0235316-1.81603j -0.858428+0.487853j -0.199771-0.120668j 0.736964-0.439309j -0.345682+0.283597j 0.384993+0.742812j -2.97562-0.550279j -1.17826+0.426251j 0.257916+0.122316j 0.459555-0.139833j -0.0650534+0.49338j -0.400252-0.425765j 0.49012+0.878733j -1.29235+0.0420711j -0.166647-0.303977j 0.417343+0.681898j 0.266572+0.038883j -0.149137-1.04214j -0.169351+0.149466j -1.21772+1.22316j -0.616225+0.486217j -0.11457+0.917358j 1.30206+0.433851j -0.109877-1.35459j -0.599333-0.48002j -0.811318-0.716271j -0.402346+0.37389j 0.377224-0.414563j -0.448036-0.330522j 
-1.50312-0.230491j 0.768006-0.458953j -2.78932-0.87377j -1.23777+0.616371j 0.183223-0.488406j 1.13287+1.88486j -0.493399-0.913994j 1.2037-0.730342j -0.545593+0.529885j -0.495513-1.56055j 1.26898-0.57809j -0.956587-0.172139j -0.277437+1.72081j 0.318718-2.08027j 0.059329+1.28725j -0.0303982-0.0538577j 1.57613+0.270533j 0.37319-0.168927j 0.0810356+0.0255659j 1.53045-1.6045j 0.433111+0.726764j -0.00402376+0.0404825j -0.758877-0.894154j 0.291494+0.620301j -1.52952+0.215065j -0.153644-1.00638j -0.290925-0.50756j -0.677596-0.0809339j -2.35559+0.0316519j -2.51105-0.43505j -0.134934+0.488596j -1.36854+1.19981j 0.188496-0.0490798j 1.87037-1.76569j 0.319578-1.33041j -0.029389+0.153314j 0.0656462-0.629914j -0.265149-1.20629j 1.84146+0.706076j -1.00272+0.588771j 0.45877+0.884255j 0.63241+0.125884j 0.469053-0.730622j 0.262804+0.315338j -0.279012-0.0494224j -0.458844+0.431166j -0.583503+1.02669j -0.931256+1.71535j 0.072038+0.100975j -0.0153474+1.11907j -0.435709-0.1156j -0.486907+0.0492388j -0.0724459+0.0671164j -0.644369-2.3322j -0.336453-0.554894j 0.829221-0.115336j -0.128104+0.0348526j -0.0510239-0.301015j 0.598091-0.1926j 0.606815-0.563123j -0.830702-1.07466j -0.213044+0.256986j -0.242022-0.099052j -1.12971+1.45833j 0.0361013-0.594331j 1.3494+0.0156516j 0.403203+0.711685j 0.832559+1.6834j -0.542978+0.124924j 0.742035+0.522071j 1.46826+2.34137j 0.567978+1.49569j -0.15272+0.357695j -0.40607+0.0963381j -1.1008+0.782502j 2.14823-0.418008j -0.249098-0.426184j -1.39652-1.09904j -0.413448-0.57263j 0.751194-0.569113j 1.11007-0.188207j 0.96587-0.480166j 1.42785+0.179119j 0.340341+1.01122j -0.152679-0.128949j -0.220406+0.508035j 0.142058-0.197301j 1.04602+1.16959j -0.660687-1.16175j -0.336462+0.917322j 1.04161+0.106781j 0.656275-0.352984j 0.382574+0.685901j 0.363314-0.0171548j 1.15086-0.0345908j 1.26242-0.729965j -0.802283-0.131126j -0.397484+0.639952j 0.0860472-0.731294j 0.981257-0.266481j -0.144938+0.423445j -0.416239-0.302448j -0.101488-0.198982j -0.507731+0.159155j 0.829441+0.193726j 0.673582-0.615442j 0.358783-0.364482j 0.507192+0.203236j 1.15474-1.40035j 0.322814-1.22995j 0.267811-0.663229j -0.858+0.00411723j 0.147411+0.312421j 0.331076-0.104743j 0.107388-0.270833j -0.0680818-0.455374j 0.645052+0.114565j -0.310285+1.05576j -0.367528-0.258261j 0.00835857-0.31556j 0.365602+0.68406j -0.944491-1.41092j -0.195668-0.96858j 0.210352+0.116235j 0.37322-0.0727095j -1.34419-0.670356j 0.379128+0.525876j -0.165376-0.728882j 0.148788+0.173356j 1.94018+0.162686j 0.649431+0.358584j -0.0359326-0.235129j -0.179003+0.606584j -0.374309-0.0455956j -0.03005+0.469773j 0.446845+0.413063j 
-1.44577+0.142092j 1.70435+2.40593j 0.846319-0.561344j 1.23486-1.1499j -0.464877+0.0229772j 0.994445+1.7579j -0.428709-0.657085j -1.33208+0.574429j 0.719984-0.392376j -0.762743+1.96065j -1.07438-0.490081j -1.11412+0.916722j -1.81123+0.471119j 1.57597-1.32807j 0.00676903+0.0680884j 1.08662+0.758776j 0.709572+1.10189j -0.0428967-0.191659j 0.673571-0.585637j -1.92553-0.163037j -0.388198+0.740981j 0.448258+0.0492722j 0.00115573+0.766163j 0.228594-0.555045j 2.17621+1.81443j -0.994561+0.949654j 0.847657-0.309459j 1.08876+1.11332j -1.03689+0.918369j -0.826052-0.481116j 0.502191-0.178519j -0.151011-1.80529j -0.551806-0.379488j 0.437841-0.316425j 2.80762-0.622307j -0.50214+0.499844j -0.804835+0.416914j 1.12893+0.932104j 0.407347+0.317846j -1.21724-0.0397621j -1.17095+1.92658j -0.67577+1.14408j 0.17881+0.471601j -0.0453685+0.565685j 0.316437-0.11617j -1.57025+0.0741242j -0.860786+0.775111j 1.53493-0.0147305j 0.0980473+0.657061j -0.125329+0.124915j -0.412916-0.46499j 0.169079-0.400117j -0.223621+0.240755j -0.991554+1.56113j -0.888076-0.402789j -0.420863-0.488467j -0.0951491-0.373766j 0.0700814+0.0576786j -0.343815-0.173176j -1.58019-0.208185j -0.774073+2.44585j -0.745748+1.2418j -0.0100426+0.303398j 0.737415+0.0022708j -0.831925-0.161814j 0.793226+1.42324j 0.434706-1.91728j 0.547129+0.646544j -1.08765-0.658269j 0.262163+0.0376463j -0.723729-0.454442j 0.530921+0.0964379j 0.700352-0.373965j -0.0793926+0.120963j -1.75347+0.615066j 0.162124+0.390943j 0.736905+0.896206j -0.19688-0.240334j -0.6925-1.68755j -0.622141+0.700593j 0.396328-0.105378j 0.879078-0.878382j -0.282386+0.21487j -1.36945-0.386732j 1.49341-0.183697j 1.01778-0.192976j -0.0362208-0.564839j -0.499399-0.171042j 0.402504-0.334216j -0.20912-0.00409971j 1.14143-0.18613j 1.20552-0.330103j -1.30908-0.390349j 0.622826-0.708952j 0.8165+0.24084j 0.345998+0.23671j 0.570325-2.06662j -0.0987606-1.24681j 0.534699-0.0215591j 1.14225-0.294166j -0.13336+0.515783j 1.21629-0.172347j -0.256779+0.0983536j -0.584404+0.101366j 0.319216+0.0471509j 0.377371+0.303592j 0.136013+1.93271j -0.899601+0.897833j -1.04132-0.296024j 0.524362-0.278481j 0.351763+0.286112j -0.677836+0.164576j -1.04501-0.302871j 0.551937+1.43862j 0.270213+0.960958j -0.56174-0.337862j 0.0414536+0.28564j -0.182801+1.06929j -0.250323-0.47587j -0.282823+1.1913j -0.357997-0.307855j -0.533016+0.720812j -0.07094-0.660319j 0.0212927+0.157881j 0.230636-1.00291j -0.25664+0.689305j -0.745302-0.466107j -0.118659+0.513301j -0.486483-0.107732j -0.648197-0.9492j 0.194676-0.840228j 0.0566889-0.381021j 0.283716-0.248902j -0.183332+0.143525j 0.0813505-0.25014j -0.0552944-0.260794j 
