0.0131878-0.0265419j 0.0274525-0.0627175j 0.0743632+0.033182j 0.000217198-0.00202743j 0.00456305-0.00141874j 0.0140488-0.00277782j -0.00767115+0.0048765j -0.0321955-0.00313699j 0.0356599-0.00916861j 0.0256787+0.00400498j -0.0212493+0.00349495j -0.00826683-0.0001512j -0.010795-0.00268115j -0.0220003+0.000236828j -0.00453749-0.00374596j 0.00557632+0.00207838j -0.0162634-0.00222524j 0.0108608+0.00446146j -0.00335388-0.00041955j -0.00226965-0.00164884j -0.000170602-0.00895135j -0.00645493-0.0128715j -0.00449229-0.0046109j -0.00177037+0.00870088j 0.00119542+0.0119559j 0.00576542+0.00847552j -0.00592815-0.00299751j 0.0121254+0.0438508j -0.0118805+0.0250639j -0.000439157+0.00845894j 0.00923404-0.0198432j 0.00242516+0.00720511j -0.00272678-0.00245742j -0.00337493+0.0125646j 0.00241231+0.00557361j 0.000927872+0.00146521j 2.57685e-05-0.0011683j 0.00161499-0.00514419j 0.00060117+0.00351411j -0.00200208+0.000789618j -0.00165753+0.000223973j -0.00209929-0.00748318j -0.0007455+0.00547507j 0.00323401-0.0067568j 0.00508081+0.000223016j 0.00205222+0.00515459j -0.00679024-0.00673683j 0.000347499+0.000120828j -0.00424894-0.00983831j 0.00732624+0.00375841j 0.00131127+0.00488477j 0.0044022+0.01549j -0.00452923+0.00766894j 0.00802557-0.0065284j 0.000828847+0.00615779j 0.0033386+0.0015237j -0.00681608+0.00428298j -0.00569698+0.00865887j 0.00825128-0.00822913j 0.00107655+0.00280502j 0.00406768+0.00724378j -0.00561494+0.00160637j 0.00293786+0.000553972j 0.0039009-0.0108981j 0.00631835-0.0105988j 0.00232025-0.00148231j -0.000195835-0.000504283j -0.00203124+0.00274859j 0.00121188+0.00108905j -0.00314793+0.000418418j -0.000274949-0.0020841j -1.73807e-05-0.000780332j -0.00114726+0.00227696j -0.00305309-0.00173484j 0.00164246-0.00665204j 0.00384536-0.00359585j 0.00781079+0.00413506j -0.00216293+0.0134165j -0.00915894-0.0107235j -0.00625904+0.000895169j 0.00509025-0.00598525j 0.00134466-0.00187651j -0.00249937-0.00335434j -0.0025654+0.00738411j 0.00606473+0.000976022j 0.00218092+0.0056178j 0.00891043-0.00112829j 0.00225341+0.00586037j 0.00532332+0.00804336j 0.00754438-0.00750031j -0.000922239+0.00524034j 0.00100886+0.00282182j 0.00268156+8.83853e-05j 0.00262475-0.0025886j -0.00293087-0.00760138j 0.00610494+0.000673125j 0.0028184-0.00882513j 0.00519581+0.0011574j 0.0113856-0.00305782j 0.00312635-0.000196829j -0.00262957-0.00766221j 0.000517109+0.00174156j 0.00445226+0.00358865j -0.00285387-0.000580627j -0.00551437+0.00654289j -0.00318488+0.00994012j 6.79842e-05+0.0163538j -0.00330821+0.000513201j 0.00564245-0.00307677j 0.00512502+0.00324489j -6.47845e-05-0.00231582j 0.00183623+0.00336145j 0.000542846-0.00390372j 0.00166323-0.000172901j 0.00424464-0.00108583j -0.00416261+0.00303911j 0.00103315+0.002024j -0.00269191-0.00357231j 0.00058737+0.000996593j 0.0047166-0.00342493j -0.0160769+0.00292258j -0.000188684-0.000452806j -0.00591266+0.00163332j -0.00392848-0.00144292j -0.00564469+0.000140062j 0.00330511-0.00120314j -0.0155026-0.00177438j 0.00487333-8.47744e-05j -0.00107161-0.00292562j -0.00135962+0.00172683j 0.00153031+0.00109312j 0.000272022+0.00312934j -0.000405967-0.000598215j -0.00146864+0.000449889j 6.50693e-05+1.07804e-05j -0.000133557-4.36766e-05j 
-0.24204-0.0563412j 0.0579707+0.14845j -0.356104-0.251664j 0.0736705+1.09815e-05j -0.0187519-0.00900257j 0.0289871-0.0377819j -0.0544672+0.0212344j 0.0015518-0.0214051j -0.0581996+0.0376173j 0.0354944-0.0192616j -0.021936-0.0110754j 0.000931058-0.00416019j -0.0355886+0.00427059j 0.0279219+0.00559207j -0.0266811+0.00904751j 0.00704882-0.00695147j -0.00571535-0.000330627j -0.0201064-0.0154986j 0.00334777-0.0152007j 0.0166692-0.00103616j 0.00980694-0.0115026j 0.0121188+0.00651718j 0.00600533+0.00602802j -0.00244231-0.0118657j -0.00568342-0.00657092j 0.00423807+0.0209008j 0.000729108+0.00022921j 0.00427257-0.00276156j -0.00606216+0.00664567j 0.00907369-0.0189201j 0.00515005-0.0118576j 0.00176002-0.00267462j 0.00930339-0.0187865j 0.00382609-0.0133112j 0.00409661+0.011j -0.0211034-0.00462325j -0.00519203-0.00935008j -0.010304-0.00154919j -0.000160608+0.0146402j 0.00118614-0.00221041j -0.00469939-0.00561935j -0.00435898+0.00530621j 0.00331177+0.00109803j 0.00739867+0.00699585j 0.000768794+0.00295298j 0.00020294-5.07818e-05j -0.00676132-0.00244087j 0.00132418+0.00320828j -0.0048826-0.00460948j -0.00876577-0.00612007j -0.00493152-0.00118888j 0.00354034+0.00036168j -0.00734303+0.00458984j -0.000160162-0.00013041j 0.0033896+0.00625472j 0.00600817-0.000535373j -0.00582335-0.00646356j -0.000227312-0.00209713j -0.0022397+0.00531033j 0.00351888-0.0206443j 0.00156533+0.00641954j 0.00302052+0.00147805j -0.00878162-0.00608848j -0.00347198+0.000211785j -0.00275675+0.00806562j -0.00289714+0.000319836j -0.0056014-0.0107783j 0.00348463-0.00854711j 0.00421475-0.00688015j 0.00289939+0.00941829j 0.00294759+0.010593j 0.00545077+0.00960961j -0.00346791-0.00334938j 0.00602363-0.0044461j 0.00204448+0.00992823j -0.00324949+0.000274942j 0.000965094+0.000709661j -0.000498971+0.0028735j 0.00232546-0.000182786j 0.00835284-0.00243156j -0.00773606-0.0118074j 0.000167265-0.000294036j 0.00879393+0.00922053j -0.00426553-0.00218317j -0.000360479-0.0112924j 0.00221419-0.00220469j 0.00121934-0.000235154j -0.00282651+0.00426382j -0.00507134+0.000460017j 0.00236354+0.00300388j -0.00843466-0.0116968j -0.000616879-0.00394063j 0.00362505+0.00789647j 0.00370252-0.00223537j -0.00180374+7.62027e-05j -0.00367273+0.00663729j -0.0076348-0.00342698j -0.00193305-0.00332947j -0.000203228-0.0126487j 0.00469028+0.00461988j -0.00812452-0.00210379j -0.00379439+0.00859025j -0.00241171+0.00333369j 0.00138659-0.00402039j -0.000643039+0.00578139j -0.000584634-0.00663713j -0.00108288+0.00285344j -0.00148577+0.00187533j -0.00509936-0.00770502j -0.00124236+0.00808032j -0.00133822+0.00146821j 0.00216086-0.00549806j -0.00413827+0.00403695j 0.0026503+0.000480604j -0.000541527+0.000626814j 0.0169436-0.0129428j -0.00294159-0.00888242j -0.00555613+0.00182288j 0.00259136-0.0036571j 0.00195364+0.00853732j -0.000363417-0.00211985j -0.00475632-0.00184499j 0.00313511-0.00777307j -0.00694406-0.00200287j -0.00365747+0.00634371j 0.00216101+0.000690916j 0.00106726+0.00336589j 0.00677485+0.000388546j -0.00387792+0.00679335j 0.00744394-0.00522459j -0.00607965-0.00200726j 0.00282736+0.00218061j -0.00665724+0.00432573j 0.00485291-0.00578864j -0.0010793-0.000972944j -0.00290941+0.00239818j 
-0.567305-0.00530378j -0.132435+0.110908j 0.027853+0.185733j 0.0187598-0.00809578j 0.0282531+0.00891083j -0.0328382+0.0194559j 0.0416598-0.020176j -0.0106781-0.0407459j 0.0580737+0.0351682j -0.0174223-0.0158838j 0.00922777-0.0097661j 0.00877371+0.000846765j 0.0143752+0.0154692j 0.0282506+0.00169721j 0.0102552+0.0192833j 0.00979859-0.0084934j -0.0165335+0.00753689j 0.0152126-0.00550067j -0.0130178+0.00201996j 0.011276-0.00238965j 0.0066899+0.000384835j -0.011926+0.0032333j 0.00946318+0.00352132j -0.00721473-0.00512832j 0.000863295+0.00700618j -0.00855499-0.0104121j -0.00243065+0.00701017j -0.0021021+0.00365322j -0.00116691-0.000940066j -0.0212566+0.00428195j 0.00828054-0.0119252j -0.00565356+3.26879e-06j -0.00623196-0.00496359j -0.0114897+0.0166569j 0.00428059+0.00776752j 0.00142586+0.0109732j -0.00596268+0.00642177j -0.00397745+0.00657839j 0.00601137-0.00422238j -0.00225714+0.000234949j -0.00500916+0.00839217j -0.00518623+0.00839652j 0.00365857+0.00137839j 0.00399607+0.00228j 0.00827521+0.00310609j 0.00177729-0.00661777j -0.0150576+0.00475903j 0.00120106+0.000924776j -0.00880425+4.01311e-05j -0.0100096+0.00344156j 0.00761118+0.00247899j 0.00799556-0.00387881j -0.002879+0.000518823j -0.00769355+0.00778104j 0.00223382+0.00436589j 0.0136528-0.00837873j -0.00357241-0.00590728j -0.00156204+0.00919778j -0.00994426+0.000269183j -0.00464368-0.00364823j 0.00167724+0.00177253j 0.00199324+0.000922615j -0.00625998+0.000309233j -0.00736498+0.00851743j -0.00541875-0.00430893j -0.000903573-0.00288639j -0.0094993+0.0133947j -0.00369214-0.00459693j 0.00256922+0.00320271j 0.0011667+0.00568983j 0.0022846-0.00149494j 0.000390299-0.0106903j 0.000633399+0.00383872j -0.00193779-0.00199231j 0.000765446-0.00543682j 0.00221563-0.00112229j 0.0016003+0.00569766j 0.00377448+0.00338368j 0.00294844+0.00201895j 0.00265633+0.00164568j 0.00571387-0.00604602j -0.000613637-0.00261983j -0.000213214-0.0102161j 0.00540926+0.00746207j 0.00175681+0.00819163j -0.00457292+0.00487484j 0.000151601-0.000442415j -0.000371326-0.0112121j 0.000776659-0.000995281j 0.00225476-0.00537118j -0.00110499+0.0139688j -0.002739-0.00514617j 0.00157489-0.0123776j 0.000778251+0.000467819j 0.000242102+0.00602752j -5.90036e-05-0.00361013j 0.0032161-0.00917976j -0.000903927-0.0119526j 0.00400172+0.00513132j -0.00374855+0.00764859j -0.00765648+0.0101032j 0.00168186-0.00670859j -0.00480959-0.00847485j 0.00356887+0.00162777j -0.00311546+0.00232708j -0.0053313+0.00621765j 0.00043982-0.00529729j -0.00111104-0.000999009j -0.00786382+0.00311802j 0.0010761-0.00861433j -0.00255054+0.00492449j -0.00333922+0.00878248j 0.00584393-0.00394577j 0.00131632-0.00188504j -0.00418457-0.000777627j 0.013969-0.00790659j -0.00822491+0.00725793j -0.0194366+0.00325142j -2.74315e-05+0.00134681j 0.00178729+0.00117462j -0.00060925-0.00242022j -0.00425749+0.000702154j 0.00249345-0.00187769j -0.0100778-0.00100454j 2.86768e-05+0.00136323j -0.00666474-0.000859308j -0.00125347-0.00159201j -0.000733964-0.0016154j 0.00132284+0.00238482j -0.00173451-0.00014159j 0.00330219+0.00493484j 0.0190955+0.00112741j 0.00778619+0.00166001j -0.00160351-0.00133801j -0.000738452+0.000933359j 0.00345387+0.000379953j 
-0.577718-0.000288281j -0.10509+0.00464674j 0.0518035+0.0174905j 0.0116907-0.0066766j 0.0355056-0.000802031j -0.0160529-0.000387803j 0.0140673-0.00494073j -0.00343655+0.00643677j 0.0121101-0.0268637j -0.00179457-0.0666536j -0.00157126+0.00619705j -0.000518925+0.000110775j 9.31619e-05+0.00350427j -0.0256821-0.0118756j -0.0176922-0.00344473j -0.00507764+0.0036453j 0.0359623-0.0111205j -0.0092124+0.00216083j -0.00771132+3.2255e-05j -0.000459037+0.000674409j -0.00247245+0.00341077j -0.0119531-0.00224709j 0.00119799-0.00218379j -0.00388522-0.00229611j 0.00485325+0.000368395j 0.00125321+0.0023802j 0.000165032-0.00573698j 0.0113449+0.00856575j 0.00471137-0.0108429j -0.00641802-0.000842027j -0.00412626+0.00821123j -0.00288793+0.00103404j -0.0034281-0.00193293j 0.000616092-0.000995096j -0.000676625-0.000440767j 0.00270772+0.000800631j -0.001586-0.000174142j 0.00047855+0.00162252j 0.000592476-0.000699098j -0.00376769-0.00369936j -0.00435607-0.00861431j 0.00102584-0.00761283j -0.00352717-0.00340031j 0.0100043+0.00578019j 0.0027121-0.00101252j -0.0060373+0.00631355j -0.00721746-0.0127808j 0.00543268+0.010329j 0.00621762-0.0072811j -0.0121415+0.0141688j 0.00415183-0.00949444j -0.0164721+0.00211457j -0.0127573-6.40338e-05j -0.0011292-0.00173676j -0.00722776+0.00375765j 0.0169869+0.0118173j -0.00783178-0.0157344j -0.0110031-0.00197555j -0.00340244+0.0168385j -0.00310161+0.00308373j -0.00803309+0.00346899j 0.00192989+0.00116543j -0.00283051+0.00544565j 0.00290538-8.16449e-05j 0.0013028+0.010916j 0.000318679+0.00724775j 4.35254e-05-0.00446875j -0.000756404-0.00377815j 0.00145761+0.00172132j -0.00337212+0.0020884j 0.000105097-0.00186567j 4.77015e-07-0.00644015j -0.000530932+0.00284412j -0.000329432+0.000361017j 0.00213906-0.00474683j 0.00290414-0.00132837j 0.000964337+0.000944811j -0.00522301+0.00149262j 0.00806673-0.00249137j 0.00309882-0.00269443j 0.00436416-0.00075479j 0.00316324-0.00369165j -0.00145274-0.00298107j 0.00640975-0.00599665j 0.00516988+0.00197664j 0.0184045-0.00256483j -0.00661953-0.000935236j 0.00418528+0.000129531j -0.00180066+0.000900559j -0.00455673-0.00083834j 0.00809637+0.00523106j -0.00853059+0.00353486j 0.0116338-0.00253468j 0.00555495+0.005187j 0.000269798+0.00178523j 0.00797572+0.000596122j -0.0125195+0.000923422j 0.0160283+0.0023442j -0.00487247+0.000118387j 0.000561445+0.00181752j -0.00450631-0.00311328j 0.00376553-0.00123678j -0.00618454-0.00335605j 0.00344075+0.00126294j -0.00309201+0.00119128j -0.00905067-0.00349163j -0.00566577-0.000213051j -0.00102377-0.0015436j -0.00184516+0.00127307j -0.00234139-0.0027266j 0.00036711+0.00206772j -0.00158434+0.00362517j 0.00202292-0.00196618j 6.03105e-05-0.000638557j -0.00125991-0.00137986j 0.00223064-0.000111503j -0.00213644+0.00178387j -0.00232002+0.00105852j -0.000265308+0.00021863j -0.000215795-0.00092641j 5.39545e-05+0.00210956j -0.0003979+0.000530018j 8.78897e-08+0.000800145j -0.00101153+0.000748662j 0.000130647+0.000649961j -0.00101424-0.000847432j -0.000679539+0.00177562j 3.43071e-05-0.000982783j 0.000252577+0.000232196j -0.000773724+0.000306927j 0.00061784+0.000544734j 0.00257512-0.000359896j 0.00149567+6.3482e-05j -0.000356079+0.000278161j -5.44668e-05+0.000130609j 0.000637679-4.05574e-05j 
-0.432672+0.0396566j 0.312729-0.245432j 0.0715303-0.118402j -0.0127487-0.0077652j 0.0469573+0.000760389j 0.0839198+0.0184611j -0.0406979-0.028668j 0.0112476-0.0125934j -0.0622659-0.0148467j 0.0266449+0.000269688j -0.0336345-0.00569599j -0.00875341-0.00258707j 0.0131323-0.0275346j -0.0141024+0.0131559j 0.0352828-0.0169657j -0.00604247-0.000148933j -0.00651452+0.00281772j 0.00313868+0.00391455j 0.00965336+0.00854882j -0.01885-0.00559297j -0.0162481-0.00648657j -0.0088775-0.00937694j -0.00863878-0.00635269j 0.0176827+0.0223572j 6.60944e-05-0.00206155j 0.00666954+0.00212368j 0.00173752+0.00196105j -0.00934637-0.0126325j -0.00685027+0.0184765j 0.0123656+0.00762791j -0.0045181+0.0160067j -0.000567631+0.0111555j 0.00194948+0.00863293j -0.0115465-0.00541562j 0.0169413-0.0173751j -0.0062347+0.00203445j 0.00159943-0.000814288j 0.0141108-0.00804186j -0.00487834-0.00488825j -0.00126497+0.00475857j -0.00441182+0.00389871j -0.0075785-0.00208346j -0.00498423+0.00495055j 0.00875405-0.00234325j 0.00683945+0.000251898j 0.00130611-0.00167103j -0.00922529-0.000883685j 0.00115351+0.00847824j -0.00292156-0.00193078j -0.00416763+0.00745694j 0.00802572+0.00111424j -0.00149222-0.00664684j -0.00175128-0.0068324j -0.00408186+0.0011079j -0.00189985+0.00158507j 0.00247894-0.000240722j -0.00198174-0.00564305j 0.00388472+0.0062472j -0.00495347+0.00208786j 0.000347031+0.0121568j -0.00399781+0.00245629j -0.00319486-0.000795282j 0.00939154+0.00247963j -0.00267028+0.00308639j 0.000474958-0.00522735j 0.00262826-0.00507544j -0.00500682+0.00633395j 6.87309e-05+0.00774233j -0.00318614+0.00139018j -0.00327554-0.0190593j 0.00254244-0.00713561j 0.00626972-0.0054231j -0.00105822+0.00278813j -0.0041649+0.00771818j 0.00694281+0.00242534j 0.00205837-0.00195048j 0.00494253-0.0104356j -0.00362081+8.80369e-05j 0.00123187-0.00249381j -0.00256975+0.00242309j -0.00403842-0.00229346j 0.00537059+0.00365134j 0.00417286+0.0109669j 0.00241045-0.00121883j -0.00484481-0.000794268j 0.00160884-0.0087072j -0.000661985-0.0212731j 0.00439123-0.0133511j 0.00390256+0.00272787j 0.000910834+0.00401418j 0.00103829-0.0052385j -0.00719081-0.00156357j -0.00334411+0.00894369j 0.00540561-0.00901179j 0.00496027-0.00184708j 0.00276152+0.00917175j 0.00150531-0.00485578j 0.00159309-0.00746644j 0.00203479-0.0160954j 0.00305505+0.00136157j 0.000527383+0.00189639j -0.0060832+0.00961974j -0.00366234-0.000359887j -0.00510071+0.00809939j 0.00680611-0.00170827j -0.0057447+0.000272076j -0.00252215+0.00829094j 0.000850738+0.00101941j 0.00286675-0.00093468j -0.00607749+0.00492323j 0.00606795-0.00331159j -0.00387168+0.00377756j 0.00367771-0.00640799j 0.000427596-0.00143752j 0.00518085-5.98069e-06j -0.00499938+0.002228j -0.00466392+0.00462777j -0.00915133+0.00222636j 0.00316404-1.85284e-05j -0.00322057-0.00521068j 0.000151+0.00110782j 0.00150714-0.000840843j 0.00217614+0.00538513j -0.00305248+0.00166877j -0.000680273-0.00559623j -0.00738725+0.00115675j -0.00466467-0.00269656j -0.00601651+0.00240716j 0.00111135-0.00612732j -0.000445248+0.00474112j 0.0077014-0.000619043j 0.0145344-0.00179633j 0.00801091-0.00232926j -0.00337259+0.00337409j 0.000594006-4.57965e-06j 0.0034066-0.00163195j 
-0.0897889-0.0189777j -0.665274+0.0877201j 0.234451-0.0116335j -0.0467675+0.109952j 0.0284863-0.0450116j -0.0514852+0.00830846j -0.0198733+0.00361959j 0.0235816+0.0160665j 0.0160861-0.0244129j -0.00938539+0.00373962j 0.0280004-0.0367563j -0.0021907-0.0242356j -0.0317014-0.0531225j 0.00238644+0.0160108j -0.0101106+0.00193551j -0.0198164+0.0239009j -0.0188584+0.0137176j -0.0048638-0.008379j 0.0324093-0.00613143j -0.0116061+0.0153537j 0.00322757-0.00248891j 0.0266931-8.6101e-05j -0.0148228+0.00155517j 0.00329777-0.00211605j 0.00988927-0.0068697j 0.00265527+0.00489474j 0.00385751+0.00230334j 0.00180571-0.00586116j -0.0130372+0.0037594j 0.0431881-0.00759828j -0.00313504-0.0033459j 0.00709891-0.0172972j 0.00705299+0.0127213j 0.0170801-0.0108806j -0.0302257-8.42077e-05j 0.0172667-0.029784j 0.0189104-0.0156246j -0.000706952-0.0095668j -0.00871016+0.00781821j -0.00231286+0.00273044j 0.00223177-0.00423187j -0.00791955-0.00114127j -0.00282738+0.00118973j -0.0147944-0.00211732j -0.00131836+0.00238222j -0.00152319-0.000586198j -0.00199013-0.0029729j 0.00750724+0.00403612j 0.00367356-0.00204812j 0.00930796-0.00345233j 0.00824163+0.00241226j -0.00428772-0.00152523j -0.00197395-0.000787789j -0.00125692-0.00706671j -0.00678711+0.0104946j -0.00139124+0.00423139j 0.00117745+0.00263772j 0.00456884-0.0037991j -0.00582316-2.21132e-05j 0.00848712-0.00545518j -0.0103654+0.0136724j 0.00556228-0.00202395j 0.00658705-0.00978937j -5.50907e-05-0.0129037j -0.00698654-0.00510573j 0.0088844-0.00137366j 0.0285906-0.0118811j 0.0146855+0.0111439j 0.00506527-0.00387026j 0.00444616-0.00797289j -0.0101638+0.00475314j -0.0158148+0.0109493j -0.00335329+0.00570281j 0.00289953-0.00169823j -0.0112982-0.00658608j 0.00962072-0.00224998j 0.00664178-0.000883202j -0.00480351+0.00417817j 0.00284387+0.00403394j 0.00783337+0.00145135j -0.00646945-0.00154123j -0.000146149-0.00346389j -0.00495167+0.000850044j 0.000540831+0.00237136j -0.00403907+0.00194202j -0.00379052-0.000632672j -0.00989962-0.000715619j 0.00624293+0.000588969j -0.00252313+0.00464095j -0.00729955-0.00298434j 0.00347304+0.000451626j -0.00324359-0.00202616j -0.00396893-0.00456636j 0.00336341+0.00144945j -0.0030732+0.00378612j 0.00753693-4.12887e-06j -0.00494549-0.00245532j -0.00735429+0.000739518j 0.00237179+0.00670772j 0.00521441-0.000924714j 0.00152747+0.000941545j -0.00350872-0.00178561j 0.00688281+0.00340277j -0.00343067+0.00197351j 0.00678025+0.000183072j -0.00604909-0.00915806j 0.00594374+0.000736434j -0.000193245-0.000905962j 0.00635678+0.00984946j -0.00489936+0.00893947j 0.000488792+0.00415689j -0.000163872-0.00133272j -0.0187028+0.00566888j 0.00130562-0.00821927j 0.0091975-0.0176671j -0.0148338+0.00557966j 0.0168914-0.0114218j 0.00164306+0.00667359j 0.00563569-0.00201231j -0.00523107+0.00299398j 0.000327776+0.000812501j 0.00164133+0.0104931j 0.00422934-0.0051794j 0.00192821+0.00797443j -0.00335999-0.00159871j -0.000313337+0.00184288j -0.00238569-0.00204162j -0.00163401-0.00520518j -0.00343305-0.00468746j 0.0081178-0.00133512j 0.0106728-0.00953837j -0.00222406+0.0064046j -0.0181992+0.008884j -0.00590646+0.00807605j 0.00296048-0.00185846j -0.00448076+0.00500267j 
0.0618071-0.0394125j -0.0285565+0.400974j -0.172842+0.43783j -0.0138278+0.093945j 0.00948706-0.0300328j 0.0196117+0.0143392j 0.0221117-0.0170268j -0.0283698-0.000975493j -0.000750943-0.00352894j 0.000135381+0.00604495j 0.0343491+0.00927226j 6.5342e-05+0.00434546j 0.00677115+0.00636471j -0.00334111-0.024099j 0.0017544+0.0269664j 0.00917685-0.0185993j -0.000908139-0.0233957j -0.00581308-0.0442006j -0.00620715+0.000936949j -0.00143223-0.0102712j -0.0116602-0.00654879j -0.0149914-0.0109525j 0.00737102-0.0119491j -0.0118796+0.0110556j 0.00818897-0.00294058j -0.00364358+0.012564j 0.00255464+0.00386786j -0.000814744-0.00307456j -0.00595535+0.0174957j 0.00115736-0.0139413j -0.00716625+0.0112269j -0.0271279+0.00384894j 0.00470679-0.0031487j -0.0188998+0.00351649j 0.00955805-0.00246902j -0.0174057+0.0122248j -0.00481792-0.000292981j -0.000546365+0.00729891j 0.0040529-0.00213265j -0.00194964+0.00226038j 0.000429925-0.00317376j 0.000496229+0.000852951j -0.00177774+0.00188893j -0.00449619-0.00256593j 0.000268511-0.00145958j 0.00652131+0.00199565j 0.00142569+0.000668012j 0.00231794+0.000405368j -0.00115722-0.00336328j 0.00187671+0.00509342j -0.00537444+0.00166132j -0.00050946+0.00187572j -0.00410592-0.00131614j -0.00347601-0.00182512j -0.00344779-0.00621045j -0.00156997-0.00474725j 0.00144008+0.00336675j -0.00610745-0.000117256j 0.000721272+0.00162918j -0.00201371+0.00307023j 0.00939052-0.00144188j 0.006038+0.000986336j -0.00168229+0.00127352j 0.00467798+0.00605123j -0.00259875-0.00122116j -0.00267239+0.000360356j 0.00274811+0.0111536j 0.000346187-0.00489932j 0.00268115+0.000391181j -0.000473988+0.0015797j 0.000221434+0.000344043j 0.00267723-0.00425245j 0.000691584+0.0021634j 0.00252848+0.00133991j 0.00100501-0.0028702j -0.00316914+0.00320246j 0.0019452-0.00157979j -0.00294622-0.00243169j -0.00197761-0.000172082j -0.00311502+0.00452013j -0.00151281-0.00188555j 0.00138742-0.000385003j -0.00706939-0.00700801j 0.00477422+0.000229202j -0.00686218-0.00134194j 0.00328631-0.00109117j 0.000611594-0.00616796j 0.00627833+0.00646467j 0.0017762+4.66663e-05j 0.00325438-0.000746118j 0.00534964+0.00592564j -0.00527909-0.00536024j -0.00554548-0.00548873j -0.00167773-0.0019848j 0.000705938+9.38267e-05j 0.00384908+0.0104086j 0.0066149+0.00321309j 0.00216056-0.00072352j 0.000440072+0.00805885j -0.00356377-0.00517286j 0.00335038+0.00479929j -0.00416725-0.00314876j -0.000893408+0.0051913j 0.0013757+0.00393429j 0.000209965-0.00045904j -0.000118738-0.00465177j 0.000428974+0.00159269j 7.23204e-05+0.00360677j -0.000879002+0.00220795j 0.00217489+0.00497276j 0.000832908-0.00272393j -0.0015632-0.00493712j -0.00040796+0.00638782j -0.000339223+0.00287258j -0.000760018+0.00563614j 0.000990842-0.00320925j -0.000179027-0.00150896j -0.000909495-0.0013511j -0.000323955+0.000466328j -0.0167927+0.00817275j 0.004759-0.000109646j 0.00130651-0.00263416j 0.014744-0.0023518j 0.00480315-0.00359144j -0.0155002-0.00126293j -0.000661871-0.000454379j -0.00838634-0.000551653j 0.00582093+0.00197665j -0.0127109-0.00295743j 1.03889e-05+0.000192308j -0.00132664+0.000447166j 0.00034056-0.000732034j 0.00319167-0.000672101j 0.00180067-0.0018354j -0.000724504-0.000195559j 9.11924e-05-0.000470193j 
