0.11875+0.103317j 0.0112103-0.0207011j -0.256266+0.184874j 0.0957942-0.0834413j -0.222085-0.198721j 0.409154+0.162201j 0.0385261+0.0320312j -0.035982+0.17488j -0.257769+0.0203148j -0.0600078-0.183386j 0.248369+0.384372j 0.178251+0.0370338j 0.301183+0.0911673j 0.158393+0.0345171j 0.496382-0.0569387j 0.546943-0.0199636j 0.173584-0.0990173j 0.538516-0.535672j 0.0697261+0.380336j 0.595608-0.755656j -0.440778+1.9471j -2.45214-0.800221j -0.127697+0.157041j 0.291403+0.109987j 0.0375452+0.0231823j -0.0637382+0.310206j 0.250147+0.256716j -0.0315686+0.164716j 0.00711408-0.243826j 0.0824636-0.542641j -0.00482573-0.445238j -0.181053+0.0925733j -0.0757401+0.446214j -0.206716+0.696671j -0.369403-0.299315j -0.357644-0.249209j -0.192453-0.00775897j 0.599472-0.114928j 0.38747-0.197494j -0.444027+0.30529j -0.140161-0.0905581j -0.316425+0.235367j -0.0640196+0.241277j 0.0913237+0.326211j 0.318808+0.147893j -0.0766369-0.162915j -0.555501+0.115278j 0.099383-0.572162j -0.743197-1.50107j 0.831287+0.135437j -2.30624-1.12273j -0.312011-0.366986j -0.11774-0.407957j 2.03298-2.26153j 0.6691-0.767043j 0.181326-0.296962j -0.0475121-0.232417j 0.775197-0.0384163j 0.507003+0.246953j 0.164457-0.432992j -1.15885-0.319879j 1.4473-0.00568289j -0.53116-0.245197j 0.562119-0.579205j 0.975952-0.0662705j 0.358568-0.260951j 1.88689+0.339394j -0.152953-0.381356j 0.254658+0.987049j -1.12747+0.0463974j 3.04449+0.362272j 0.309215+0.11749j -0.860505+0.785504j -1.50577+0.807938j 0.419381+0.0068697j 2.90398+0.827318j 1.12439+0.413728j 0.204854+1.44141j -3.21658+0.324583j -1.52979-0.72058j 1.26568-0.918411j -0.176917+0.607859j -0.668646+0.777545j -2.10642-0.0953835j 1.43103+0.266356j -1.50496+0.51387j -0.396226+0.012512j 1.32493-0.669124j -0.30006+0.576651j -2.70767-1.91955j -0.00582017+0.011305j -2.7452+0.469223j -0.271134+0.74763j -3.01269+0.16161j 1.00642+0.965975j -0.0536068-0.189647j 0.545026+1.50253j -1.35286+0.195032j -0.510837-0.929385j 1.72173+0.423322j -0.547768-0.231806j 0.731758+0.593906j -1.71532-0.781237j 2.11162-1.14506j 2.47196+1.60459j 0.387764-0.0128958j 0.763729-0.0824017j 3.22653+1.38656j -3.0649+0.722018j 0.296322+0.632598j 0.130441+0.371614j -0.875225-0.505723j -1.30233+0.512259j 3.15958-0.124745j -0.964649+0.124976j 0.000973502+0.0612419j 0.665131-0.0412714j 2.4779-0.909275j 1.23912-0.917209j 0.19395-0.548271j -0.106339-0.209033j -0.0739058-1.7001j -1.08628+0.152016j 0.832534+0.354407j -1.91111-0.698803j -0.540016-0.0857302j -0.518368-0.95832j -0.634713+2.46232j 2.31844-1.49182j 0.0708505+0.578982j -3.09248-2.71263j 
-0.0164405+0.0684475j -0.127573-0.330252j 0.263584-0.288703j -0.0264789+0.340075j 0.195809-0.202426j -0.416758+0.452688j 0.19602-0.0295877j 0.778225-0.507352j -0.206643-0.25469j -0.385061+0.347445j 0.599303-0.566312j 0.530952-0.582688j 0.578011-0.752247j 0.436963-1.06172j 0.739991-0.971771j 0.267611-1.37912j 0.181327-0.432239j 0.339394-1.01856j -0.851534-0.728618j -0.220425-0.865481j -0.345884-0.405415j 0.954574-1.41693j 0.183018-0.293965j -0.513008-0.167692j 0.203155+0.00689538j -0.598776-0.755613j 0.0424669-0.0180226j -0.958232-0.824765j -0.457683-0.281978j -1.3437-0.938849j -0.53524-0.264949j -0.664031-0.0913051j 0.237224+0.0997594j -0.00406039-0.0219793j -1.21393-0.412586j -0.84046-0.101377j -0.269759-0.166616j 0.846235+0.540889j 0.255493+0.0996002j -0.523708-0.162207j 0.0329355+0.381751j 0.0785278+0.206289j 0.265371-0.040431j 1.10675-0.0723281j -1.05327-0.0559647j -1.09385+0.278542j 0.963888-0.951819j -1.18169+0.0887996j -1.68337-1.44222j -0.633711+0.208873j -0.0997163+1.29079j -0.00544391+0.489579j -0.357841+0.0951591j 2.98353+2.29095j 0.566716+0.134766j 0.368752+0.281845j -0.238667-0.270011j 4.7098+0.202754j 2.04551+0.203725j 0.949928-1.84228j -8.04219-0.725792j 7.51306-0.273506j -1.94576+0.0672732j 2.13053-3.54247j 5.35558-0.465262j 0.122301-0.65596j 12.168+1.43308j -1.49366-1.99993j 2.41226+5.84259j -5.30172+0.321226j 19.0935+1.23578j 2.06247+0.577898j -3.80882+3.00475j -8.35956+5.11029j 2.72936+0.0679932j 18.451+4.80027j 5.86103+3.08345j 2.84571+7.14143j -19.8042+1.69031j -10.5869-3.86149j 6.88475-3.2265j -1.38004+2.25762j -2.6263+5.21004j -13.3989-0.568249j 11.4906+2.58621j -9.31448+3.35511j -0.35962+0.172743j 8.17906-4.27974j -4.24934+4.49933j -22.3526-10.1608j -0.891029+0.801191j -17.366+6.66609j 0.195814+4.65348j -20.9941+2.56314j 8.54833+3.65186j -2.10869-2.04662j 5.77328+5.47018j -10.0373+3.19544j -5.45996-4.76729j 10.8551-0.722691j -6.2121+0.783742j 4.44915+3.29895j -7.25238-1.1353j 7.89645-8.69105j 16.1164+4.39553j 3.96382+0.0112337j 3.04002-2.05149j 17.9338+3.33974j -14.4261+6.81603j 1.43967+2.55809j 0.884178+1.71537j -5.11942-4.73945j -5.71857+3.34445j 14.3858-3.01471j -3.09008+0.0633552j -4.95023+0.368681j 1.85771-0.917268j 14.1629-1.83413j 3.40016-4.9304j -2.0899-1.59012j 1.85902+2.61562j -1.20112-1.55852j -7.17201+2.2851j 4.27637-1.55774j -5.74951+0.0488271j -4.42503+0.56657j 0.708924+0.961042j -0.474349+1.8584j -1.05236+1.87205j -1.4135-0.112295j 1.55488-0.805666j 
-0.272835-0.00890231j 0.339678+0.217853j 0.00817682+0.176646j -0.167018-0.171707j 0.14331-0.659127j -0.00321141+0.456471j -0.0851002-0.137048j -0.219556-0.515223j -0.0337814+0.135422j 0.0157616+0.324178j -0.101319-0.192535j -0.160437-0.425643j -0.334626-0.239092j -0.102388-1.20768j -0.0361746-0.266046j -0.0675577-0.296064j -0.202002-0.225453j -0.829615+0.308638j 0.781902-1.37106j 1.72172+0.644642j 0.0752916+1.69256j 1.24574-0.0151178j -0.00903868-0.0710012j -0.168943+0.242824j -0.30717+0.107325j -0.855158+0.166084j -0.00642689+0.26328j -0.094987-0.215876j -0.0103953+0.178978j -0.0673114-0.131704j -0.471547-0.0785522j 0.0390789-0.185746j -0.332021+0.385697j 0.357302+0.16461j -0.447708-0.361531j -0.407448-0.349792j -0.130306-0.0208402j 0.168948+0.377968j -0.404474+0.567631j -0.152519+0.0836676j -0.843369-0.490438j 0.549456-0.622299j 0.576873-0.432485j 0.937656-0.937701j -0.235786+0.23803j -0.21484+1.58028j -0.107031+1.48368j 1.06559-0.00616795j 0.661737-1.37725j 0.0616365+0.126426j -2.19617-0.923818j -0.269087-0.108468j -0.333175+0.0476027j 0.384184+0.0723049j 0.160025-0.240067j -0.375838-0.0698503j 0.0180401-0.356695j 2.90364-0.318098j 0.793378+0.0425287j 0.171891-1.07545j -5.27795-0.461656j 4.66384+0.264601j -1.48343-0.160128j 1.42913-1.85622j 3.73655-0.346212j 0.335037-0.277661j 7.97842+1.15292j -1.23757-1.25304j 1.76756+2.90252j -3.31007+0.62107j 13.4638+0.326381j 0.914857-0.0175075j -1.80926+1.94854j -5.32243+3.71992j 1.28857+0.120625j 12.957+1.69779j 4.32759+1.10986j 2.96449+4.23633j -12.8173+2.48159j -7.64556-1.34842j 3.76909-2.81725j -0.390114+1.43618j -0.960491+3.3406j -8.79203+0.83804j 7.7091+1.07326j -5.27593+2.97971j -0.106079+0.302183j 4.51894-3.25446j -2.52027+2.71568j -15.7342-4.93918j -0.654156+0.149645j -10.604+4.6469j 1.11911+2.99446j -12.7587+2.65082j 6.02317+1.78265j -1.52786-1.52436j 4.52208+3.48553j -6.13957+2.37515j -4.40953-2.43065j 6.98034-0.948199j -4.32802+0.485857j 3.06661+1.71504j -5.73513-0.52842j 3.94832-5.32742j 11.5708+1.36356j 2.15885+0.170826j 1.16766-2.50503j 12.2942+0.463968j -8.04541+5.19634j 1.0173+0.591365j -0.377783+1.33053j -4.94242-1.77253j -3.13532+2.17837j 8.38617-3.0238j -0.608023+0.47618j -2.88047+1.08432j 0.692698-0.42793j 7.92402-2.90468j 1.34812-3.35014j -1.84216-1.07594j 1.63817+0.8618j -0.835772+0.338137j -3.75742+0.663756j 3.80968-1.47274j -0.568691-0.32215j -2.68177+1.85429j -1.33473-0.805057j -1.39105-2.41865j 0.825275-1.31518j -1.02966-1.44784j 0.649146-1.75234j 
-0.26244+0.150589j 0.00799803+0.0658182j -0.555016+0.390837j -0.163174+0.0918197j 0.631121-1.93086j -0.860825+1.82255j 0.240365-0.66757j 1.00187-2.94481j -0.312601+0.944041j -0.607227+1.86461j 0.566343-2.82454j 0.337464-1.49569j 0.0691653-1.15653j 0.469609-1.54006j 1.10816-2.2054j 0.185475-0.607214j 0.701377-0.82442j 0.429778-2.31604j -0.690551-0.948025j 0.678711-0.741466j 1.21139-0.0711788j 0.300759+0.66818j -0.328979-0.337604j -0.362331+0.292762j -0.617402-0.59823j -1.88484-0.0715343j 0.470744+0.0149317j -1.44561-0.945476j -0.982612-0.689014j -2.51555-2.12037j -1.14522-1.18746j -0.272818-0.492637j 0.32112+0.401625j 0.751515+0.66977j -0.769162-2.25116j 0.362953-2.08147j 0.033514-0.424808j 0.555843+2.61915j 0.540768+3.2866j 1.86066-1.74553j 0.270082-0.848371j -0.798112-1.75878j -0.0206418-1.48624j 1.93888-2.16741j 1.3988+0.651815j -1.72211+0.818353j 0.424132-0.10614j -1.86436+2.86932j -0.805923-2.45387j -1.23901-0.499522j -0.622195+1.74756j -0.34005+0.559169j -3.01243-0.359502j 0.21928-1.2879j 0.617953-1.90258j -0.39625-0.720857j 0.00010623-1.14635j 13.0582+0.822585j 5.43772+0.294752j 2.61882-5.4622j -23.6869-4.33157j 21.6822+0.698066j -5.95018-0.524366j 7.7583-11.2614j 16.3328-0.574734j 0.576452-1.62144j 35.9004+7.33116j -3.90269-7.35065j 5.01421+19.9779j -16.3803+2.08773j 57.6893+7.41489j 5.66973+0.825509j -11.6078+11.0833j -27.3246+17.0155j 6.94532+0.0570743j 54.3397+18.6824j 17.5368+11.3541j 6.92002+25.4496j -60.6852+5.07311j -30.8052-13.7655j 22.4962-12.1891j -3.36166+6.94934j -9.20322+18.7004j -40.6345-1.89775j 32.4972+10.5586j -28.0847+11.643j -0.66+2.21851j 25.2497-14.9001j -13.9169+13.6447j -64.7239-36.3456j -2.59263+0.193782j -53.5781+21.4693j 0.641256+16.4347j -60.6282+10.0482j 24.7021+13.4321j -6.78011-6.59889j 16.5442+19.3462j -28.9832+11.0262j -14.2997-16.446j 32.1014-1.92131j -18.1099+4.23253j 14.2763+10.3784j -21.8518-3.2818j 24.5293-29.1039j 45.7172+15.8223j 10.8118-2.99094j 9.0378-4.4156j 50.0552+13.433j -42.2395+24.212j 2.91105+7.11102j 4.12511+7.66968j -12.9892-15.7961j -17.2875+10.6546j 43.4749-6.54639j -6.43152-0.310342j -11.423+2.43256j 6.45364-2.70329j 43.6944-3.7782j 11.2972-14.9504j -3.99866-3.21987j 8.7998+2.33559j -2.10585-6.0566j -21.6708+5.46312j 8.40689-3.72677j -10.9243+2.0645j -12.6259+2.9615j 0.607685+2.4944j -0.586027-1.51823j -3.66703-0.595691j -4.62258+0.935113j -1.86428-0.555071j 
0.14809+0.00705849j -0.355311-0.34752j 0.0591858-0.0856918j 0.120167+0.139747j 0.0932827-0.738665j -0.0777669+0.273536j -0.291831-0.276302j -0.0101059-0.762895j -0.218749+0.352712j -0.59345+0.350087j 1.28266-0.491496j -0.180036-0.371529j -0.212044-0.255189j -0.639282-0.446177j 1.45668-0.935128j 0.0962613-0.425281j 0.222626-0.453306j -0.850805-1.59261j 0.592634-0.813572j -0.530358+1.1123j 0.187336-0.183591j 0.00555375-1.45688j 0.152074-0.227165j -0.372547-0.435074j 0.417891-0.26397j -0.67918-0.513795j 0.269321-0.259924j -0.514717-0.646875j 0.314061-0.248512j -0.709639-1.40272j -0.538082-1.17887j 0.18103-0.886335j 0.547613+0.358971j 0.577654+0.731809j -0.371949-1.76551j -0.492915-1.57354j -0.307231+0.113996j 0.832756+1.01318j 0.536067+1.64319j -0.18262+0.389838j -0.829082+0.557653j 0.591766-1.36063j 0.113623-0.643395j 0.784048-0.521065j 1.638+1.00014j -0.34885+1.14074j 0.867447+2.48785j -1.90866+1.10666j 0.31026+1.47467j -1.00757+0.53844j 1.46886-1.50237j 0.173379+0.233985j -1.48521+0.1959j 0.194957+0.222369j 0.325531-0.891072j 0.170384+0.072537j -0.317698-0.449486j 5.61795+0.343707j 2.93254+0.078432j 1.19991-2.55281j -9.73356-2.23587j 9.3572+0.0994248j -2.43382+0.182712j 3.47608-4.9106j 7.20711-0.45884j -0.00229046-1.01022j 14.5543+3.34666j -1.72251-3.44173j 2.28024+8.35568j -6.86846+0.69077j 24.4219+2.95786j 2.95588+0.578547j -4.94117+5.10236j -11.3713+8.03031j 3.34318-0.221585j 22.4206+8.42104j 6.86913+4.96012j 2.57016+10.6349j -25.151+2.43517j -13.3654-5.96736j 9.02666-5.15203j -1.21924+2.67618j -3.81186+8.06189j -16.1539-0.60886j 13.4613+4.64721j -12.1807+5.7382j -0.219333+1.29737j 10.0059-6.28868j -6.02356+5.61177j -26.2162-15.4488j -0.626506+0.263392j -21.7432+8.80709j -0.379823+6.89518j -24.5648+4.13179j 10.1474+5.8895j -2.47274-3.11169j 6.49271+8.30892j -11.4195+3.86829j -5.62692-7.50666j 13.3506-0.738399j -7.6185+1.11152j 4.60859+4.6733j -8.90798-1.37615j 10.4764-12.6598j 18.8907+7.77442j 4.21164+0.303385j 3.61318-1.70565j 21.2199+6.37986j -18.701+9.6571j 1.49495+1.99896j 1.49181+3.66519j -4.92168-5.10831j -7.62747+4.35511j 18.3901-2.44796j -1.32229+0.807558j -3.11076-0.141367j 3.01867-0.850511j 16.4351-1.6669j 4.5911-7.41239j -1.88344-2.01093j 3.56897-0.187105j -2.76435-3.07839j -9.59752+1.04098j 4.01523-1.86333j -3.5695+2.92555j -6.04313+1.19391j 1.86929+1.06596j 1.82377-1.75059j -1.77252+0.305287j -2.20768+1.14505j -0.547793-0.525746j 
-0.236979+0.237971j 0.202596-0.0133809j -0.238336+0.996261j 0.417315-0.0933001j 0.638802-2.20539j -0.523886+2.95344j 0.491107-0.72388j 1.45962-3.48781j -0.676706+0.680169j -0.328471+2.29226j 1.47442-3.85362j 0.657648-1.42224j 0.837435-2.43998j 0.713952-1.78146j 1.28533-1.69842j -0.51742-2.07468j 0.0746507-0.893471j 1.3155-1.48833j 0.680212+0.123452j 0.61699-0.636875j 1.22708-0.734496j -0.707002-0.928283j -0.311193-0.217242j -0.298363+0.208682j -0.259844+0.142389j -2.34556-1.42469j 0.216591+0.646391j -2.02471-1.25386j -1.80186-1.69795j -3.38443-4.34465j -1.45346-2.63036j -1.11997-1.25682j 0.110094+0.400194j 1.25194+1.54021j -2.20811-5.08214j -1.06423-3.28413j 0.608088-0.702523j 0.0887455+5.27621j 1.56142+5.60659j 1.81258-0.86369j 0.42391-0.821116j 0.80846-1.29562j 1.32462-3.16686j 0.740395-5.99314j -0.8905-0.144463j -1.76695+4.88338j 0.537272-0.707786j -1.24281+0.484704j -0.222643+1.02029j -1.59089-0.0264665j -2.04014+0.583379j -0.564331+0.642358j -4.20966-0.740167j 2.00681+0.601986j 1.54424-2.42545j -0.997676+0.0152873j -0.488598-2.45545j 21.9072+1.20113j 8.99197+0.392252j 4.41083-9.89578j -36.702-5.96899j 33.5564+0.0526653j -9.28326-1.39952j 11.2091-17.9923j 25.2128-1.42436j 1.43741-2.40868j 55.3965+10.6326j -6.33304-11.6017j 9.08114+31.5977j -25.8721+3.01157j 89.0778+10.0537j 8.71384+1.1393j -17.9717+18.2558j -41.0114+27.6831j 10.6734-0.172922j 85.0298+27.6163j 27.5429+17.8018j 11.6103+40.1204j -92.3899+10.428j -48.2699-21.2658j 33.8185-19.9507j -5.64341+10.9298j -12.9438+29.7786j -61.6718-2.20214j 50.5639+16.5065j -42.8355+19.334j -0.460776+2.74869j 37.9534-23.705j -21.6769+21.9965j -100.596-56.2093j -3.70373+0.702033j -81.1915+34.3689j 0.467278+26.2051j -92.5179+16.5628j 38.6934+21.0073j -9.59163-11.9683j 26.6731+30.2076j -44.0174+16.1027j -23.0804-26.6903j 49.9134-3.48548j -29.1787+4.53824j 21.8414+16.2296j -32.9748-3.72393j 37.5494-46.7309j 71.9527+23.7678j 16.4301-4.54177j 13.399-7.32541j 78.3377+17.833j -63.845+37.3471j 7.41135+11.6937j 4.84197+12.6611j -18.9371-23.7264j -25.4572+17.6549j 64.2515-14.5738j -12.3404+2.89684j -17.3092+1.88688j 8.25819-4.80837j 64.2166-5.05155j 15.5503-23.6317j -3.6605-5.81646j 11.1559+4.27245j -4.16205-8.32722j -33.6044+9.43337j 14.2998-1.55984j -16.8905+3.16801j -18.3934+2.79805j 2.05687+1.95981j 0.664058-1.0712j -4.31329+0.42019j -4.66047+0.915448j -1.29708-0.405435j 
0.236259-0.204821j -0.0147894+0.159863j 0.181031+0.227888j -0.0156284-0.142384j 0.0649042-0.467514j 0.00238088+0.364883j -0.084066-0.079459j -0.0903549-0.521152j 0.752336+0.616653j 0.398573+0.367784j -0.0695425-0.808539j -0.436436-0.273362j -0.703675-0.654803j 0.694346+1.01461j 0.211205-0.502991j 0.258088-1.39286j -0.156004-0.666247j 0.108717-1.36151j -1.03196-1.2241j -0.436435-0.147795j -0.438675+1.04364j -0.327146+0.255874j 0.173598+0.320588j -0.197795-0.149482j -0.0308708-0.154811j -0.73936-0.38291j 0.0120905-0.206474j -0.304982+0.148846j 0.066069-0.428294j -0.435497-0.514491j -0.256713-0.35046j -0.278135-0.0116667j 0.613212-0.0641537j 0.283282+0.258951j -0.0561424-1.02745j -0.00290894-0.751122j 0.0961344-0.294607j 0.335107+2.15085j 0.387851+1.67434j -0.452668-0.241254j 0.937258+0.963441j 0.536625-1.49526j 0.403175-0.00506145j -0.498231+1.26297j -0.940231-0.916474j -1.49825+1.7794j 0.294097-1.22412j -1.18869-0.350121j -0.222051+1.58967j 0.288528-0.188329j -1.37964+0.26741j -0.163484-0.0842537j -0.848724+0.289948j -0.140307+0.774431j -0.0627169-0.354901j -0.124737+0.188808j -0.213749-0.289278j 4.12326-0.539617j 1.87928-0.647477j 0.27378-1.76273j -7.02165-0.416868j 5.89991-0.901429j -1.37068+0.17493j 1.45076-2.91482j 4.48845-0.93982j -0.0946722-0.177542j 10.1471+0.689591j -1.77871-1.58792j 2.81854+4.08127j -4.52226+1.37663j 16.0854-0.643521j 1.54363-0.357111j -1.99957+3.28635j -5.64594+5.02164j 1.77257-0.31918j 16.3792+2.07329j 5.56066+2.26649j 4.23687+6.12991j -16.1422+3.54468j -10.0227-2.13473j 5.02704-3.69477j -0.316853+1.64018j -1.00074+5.27501j -11.7428+0.82968j 10.2468+1.50683j -7.01951+4.36936j 0.109666+0.787694j 6.15222-4.92043j -2.9454+4.04598j -21.1249-5.47835j -1.79418+0.190873j -12.6665+8.71905j 1.5618+3.38761j -15.0541+4.85995j 7.48671+1.93327j -2.48223-1.583j 5.40576+3.80673j -6.68215+3.7998j -5.67181-3.49606j 8.26111-1.56116j -5.11614+1.93971j 4.15749+1.76034j -5.25177-0.512426j 3.90938-7.0818j 13.5492+1.57803j 2.77408-0.689513j 2.23777-2.46589j 14.6411+1.72748j -7.85398+6.7376j 1.08895+1.38556j 0.61626+0.619341j -5.11446-3.92562j -4.17114+2.95256j 11.4238-4.80757j -0.707548-0.392361j -4.36259+0.506899j 0.206923-1.23029j 11.3175-2.09681j 1.09491-4.19827j -2.35423+0.37374j 1.65361+2.37709j -2.45005-0.996805j -5.74875+2.56419j 1.74802-2.70712j -4.73376+1.43774j -3.53214+1.35856j -0.283888-0.0415854j 0.488756+0.651188j -0.92154-0.693202j 0.258857-0.618186j -0.0896924+1.08373j 
0.113932-0.0335777j -0.261637-0.182255j 0.19136-2.01498j -0.0840428-0.0455783j -0.611921+4.39199j 0.853358-4.23983j -0.442865+1.39629j -2.25398+6.15044j 0.952256-1.58543j 1.886-4.70161j -2.67061+5.03875j -0.896931+4.39008j -0.891889+3.4908j -2.45719+3.79661j -1.49849+5.59644j -1.52653+3.18139j -1.82003+2.74771j -2.69277+3.75187j -0.140074+1.15477j -0.23317+0.682631j 0.533225-1.074j -0.729494+0.73073j 0.159947+0.151038j 0.822655-0.135231j 0.706876+0.0642638j 3.75845+2.19075j -0.950597-0.706958j 3.13992+3.24227j 2.32431+2.47517j 5.8937+7.41551j 3.49157+4.56136j 0.946229+2.00902j -0.607106-1.41365j -1.77739-4.85338j 4.02231+7.78558j 2.32451+7.57218j 0.24864+1.65095j -0.956377-8.0072j -0.438209-8.76427j -0.408334+2.75555j -1.50294+1.21905j 0.743149+3.32521j 0.335416+5.03777j -1.7387+10.1184j 2.65295-0.531892j 2.9232-2.64073j 0.622517-0.195847j 3.91759-3.05353j 1.24037-0.107286j 2.9415-0.398206j 1.05057+1.31774j 0.642699-0.80322j 7.74749+0.144023j -1.08642-1.83561j -1.80476+4.33094j 1.82874+0.42821j 0.658381+4.11896j -37.7567-1.28342j -15.4291-0.614307j -7.09109+17.5211j 64.3733+9.63496j -58.8922+0.620325j 16.5953+1.39898j -19.0168+32.7343j -43.8602+3.51241j -2.26115+4.9601j -95.1471-16.9293j 11.5675+20.4048j -17.6549-54.8494j 43.5962-6.88208j -154.216-15.7387j -15.5443-1.86067j 29.1322-32.7252j 69.7128-50.4378j -18.7631+0.866187j -148.192-47.1132j -49.2406-29.6385j -22.5584-70.9765j 159.73-20.6613j 84.9264+35.9514j -56.627+37.801j 8.27821-20.4114j 21.0436-52.8587j 107.144+1.16492j -87.8491-27.5441j 73.1672-35.9082j 1.78386-5.15768j -63.9189+44.0335j 35.5598-39.0726j 176.275+97.9804j 7.03947-2.35687j 138.573-63.3428j -2.09434-46.1973j 160.693-30.2213j -67.4596-35.2121j 15.5164+19.1526j -47.9463-53.0116j 76.0177-30.2938j 41.1105+45.4117j -84.4751+7.80754j 47.1599-7.4734j -38.7276-27.6202j 58.7724+6.06272j -60.6984+83.4207j -125.262-39.2447j -28.2277+7.18772j -23.6052+15.457j -133.28-29.7762j 109.221-70.6054j -9.71698-20.8437j -8.57372-19.2341j 36.707+42.4946j 45.7065-30.6855j -108.976+21.733j 19.6854-0.988559j 30.0966-3.98479j -15.2138+3.79036j -110.372+11.1121j -25.6085+43.9296j 8.12034+8.53819j -20.4322-9.01162j 8.87698+16.6607j 60.2133-17.2029j -22.7367+5.12531j 30.1978-6.2741j 35.1724-5.83444j -4.39954-3.86902j -1.17984+4.16157j 8.51156-0.365006j 7.74559-3.13066j 2.7491-0.541602j 
0.0553285+0.0267132j -0.10628+0.00625083j -0.0936568-0.506387j -0.150052+0.25424j 0.170455+0.77672j -0.13042-0.816659j -0.0695019+0.205182j -0.439135+1.17452j -0.183395-0.00925036j 0.0662473-0.572075j -0.700266+1.55281j -0.421655+0.857943j 0.202157+0.483764j 0.0200485+0.97152j 0.0851637+1.06735j -0.92767+1.24023j -0.266674-2.26913j -0.276349+2.62355j 0.00719965+0.0456395j -1.4929-0.393294j 0.237769+0.380324j 0.106462+0.522074j -0.0110393+0.0451715j 0.0512619+0.0328678j -0.118363-0.105177j 0.580973+0.400379j 0.296179-0.410112j 0.0978085+0.672506j 0.418153+0.831949j 0.819299+1.72614j 0.151766+1.03035j 0.109573+0.410713j -0.60058-0.311574j -0.381316-0.567584j 0.391726+1.77151j 0.325584+1.21773j -0.331394+0.567461j 0.279931-1.44903j 0.618812-1.83621j 0.324526-0.605566j 0.410132+0.599185j 0.759755-0.159298j -0.627533+4.16334j -0.435492+0.231875j -0.383325-0.00411374j 1.33193+0.316867j 0.828541+1.42007j -0.149045+0.287124j -0.895201-0.126453j 0.721941+0.0410372j -0.0684627-0.192971j 0.117855-0.164793j 1.64759+0.202629j -0.450563-0.639253j -0.546612+0.879689j 0.274275-0.300439j 0.338873+0.897351j -7.73269-0.509157j -2.80187+0.232784j -1.6191+3.64844j 13.2087+2.01508j -11.6735-0.0172579j 3.0477+0.611975j -4.02719+6.7238j -8.84572+0.717906j -0.582692+0.790756j -19.0078-3.51374j 2.23793+4.11738j -3.32357-11.1762j 8.66097-1.19589j -30.7829-3.35184j -2.97126-0.921774j 6.04614-6.48696j 14.1171-10.0843j -4.03579-0.106189j -29.5158-9.77121j -9.17518-5.98272j -4.20603-14.4134j 32.029-3.96627j 17.0731+7.44514j -11.019+7.20157j 1.80326-3.93739j 4.38143-10.7379j 21.3771+0.450273j -17.4039-5.45479j 14.8633-7.31172j 0.138112-1.02802j -12.8516+8.89213j 7.08252-7.84069j 34.6304+20.2831j 0.654008+0.00797856j 27.8929-11.7575j 0.0684881-10.0201j 32.0184-6.00427j -15.2212-7.98711j 2.44222+3.9692j -9.15126-10.8535j 15.5065-5.38068j 8.38726+8.24064j -18.6893+3.3064j 9.0412-0.822295j -6.8702-5.29249j 12.2089+2.05333j -12.0773+18.0309j -23.9305-7.29624j -5.34421+0.652738j -5.13571+3.60145j -26.2921-6.782j 21.9908-14.002j -1.12138-4.55988j -0.947242-3.47726j 6.8979+9.14345j 5.93201-5.37392j -23.0909+3.30873j 3.91454+0.71197j 6.51859-1.9333j -3.96987+5.47808j -21.682+1.76253j -6.98776+9.72973j 1.39665+1.23386j -4.71411-2.41827j 0.626624+3.11351j 13.0941-1.59734j -4.04174+0.726067j 6.0563-1.19953j 7.11312-0.378559j -0.71651-0.892409j -0.553276+1.2124j 1.96163-0.151193j 1.69241-0.350234j 0.353941-0.178329j 
