-0.137717-0.142776j -0.153805+0.454411j 0.52802+0.0798707j 0.46585+0.0136639j -0.0790157+0.174063j -0.350897+0.653127j -0.241506+0.450966j -0.0243086-0.503194j 0.57446+0.761442j 1.46895+0.756392j 1.20661-1.44468j 0.026856-0.234882j 0.550128-0.316072j -0.724402-0.389762j -0.461604-0.221588j 0.164355-0.394313j 0.274392-0.740069j 0.149272+0.412445j -0.296631+0.27069j 0.2747+0.35031j 0.624351+0.691929j -0.39758+0.28339j -0.746717-0.834067j -1.29475+0.101741j -1.67206+2.62286j 2.39457+1.17798j 0.157684-0.0361189j -0.0894056+0.0520664j 0.42096+0.293916j 0.295347-0.216915j -0.123427-0.816421j -0.533871-0.14184j 0.132257+0.555177j 0.423584-0.388125j -0.348634-0.129958j -0.202211+0.488248j 0.605346-0.36786j 0.0200537+0.2168j -0.0722416-0.538255j 0.101667+0.579521j -0.0728709-0.0927567j -0.43839+0.221798j 0.323531+0.16961j -0.220511-0.275561j -0.0981947+0.346845j -0.247197-0.342331j -0.180377-0.107031j 0.354016+0.00173604j -0.242592+0.0274515j 0.45316+0.100326j -0.108355+0.191572j 0.253533-0.133521j -0.191793+0.20448j -0.0171285+0.193116j 0.0395484+0.376494j -0.270848-0.209644j 0.456298+0.562099j 0.110025+0.0348559j -0.875622+0.111483j -0.0895296+0.108522j -0.329309-0.0559715j -0.623755-0.554238j 0.264509-0.392961j -1.11299+0.736823j 1.62053-0.964015j 0.48964+2.38292j -0.473159-2.22055j -3.35632-0.0188781j -1.38363-1.27769j 0.48568-0.540817j 1.52536-1.5969j 0.0775674+0.180562j -0.212444-0.0503101j 0.0249768+0.233186j 0.217791-0.144483j -0.2658+0.0483488j -0.0838015-0.284567j 0.010079+0.348386j 0.0116156+0.418899j -0.279292+0.115953j 0.101838+0.073514j -0.525379-0.120536j 0.244561+0.235339j -0.301534-0.0183409j 0.187366+0.588135j 0.0245536+0.10055j 0.337138-0.36753j -0.633415+0.18665j 0.659548-0.056562j 0.308817+0.00681232j -0.0279611+0.00493016j -0.0943313-0.224243j -0.0612869+0.617839j 0.078557-0.313947j 0.341527-0.490273j 0.361987+0.205117j 0.0923674+0.00951925j -0.126976+0.370147j -0.302253+0.217362j -0.125956-0.364023j 0.340653+0.276397j 0.541639-0.494833j -0.325056+0.226576j 0.461449+0.508337j 0.0543609+0.175742j 0.231553+0.104141j 0.165095+0.0647056j -0.327091+0.131101j 0.177712-0.0574365j 0.00875453-0.673868j -0.424948+0.0347544j -0.717053+0.0686541j 0.0662644-0.0747072j -0.352441+0.0586284j -0.211075+0.292481j 0.0357153-0.223432j 0.0610226+0.330764j 0.204131-0.316072j -0.172969+0.608355j 0.0476049-0.275955j -0.0793091+0.194207j -0.137042-0.184108j 0.146691+0.638297j 0.152852+0.0295276j -0.41838-0.353038j -0.347628+0.191749j -0.341804-0.283585j -0.251661-0.222906j -0.171701+0.0947576j -0.678338-0.223923j 0.439654-0.135353j 0.222527-0.0238786j -0.316994-0.881579j 0.192359+0.0799202j -0.491948+0.292749j 0.30425-0.365302j -0.106917+0.415482j 0.0980327-0.116258j -1.46042-0.357165j -0.390158+0.507465j 0.965877-0.0416353j -0.531815+0.267022j -0.0618744-0.197125j 0.452011-0.940737j -0.483456-0.107644j -0.195262+1.26746j 1.11255-1.73803j -0.537083-0.138879j -0.650102+1.95128j 1.83125+0.673117j 0.721798+1.16205j -2.04619-1.06663j -1.57302-1.3847j 1.45066+2.04159j 2.43289-3.02757j -0.0165392-0.511775j -2.19813-1.03786j 
0.309276+0.15636j 0.0543233-0.419476j -0.0848653-0.406685j -0.263977-0.250643j 0.195109+0.170145j 0.825004+0.281826j 0.425775-0.623006j -0.552179+0.248132j 0.487648-0.091657j -0.393259+0.79739j 2.30477+0.349228j 0.146138+0.558634j -0.450509+0.658371j 0.17355+0.251979j 0.145301+0.0656144j -0.535686-0.381827j -0.919453-0.445772j 0.643792-0.237153j 0.600507+0.0557943j 0.676036-0.584988j 0.56941-1.26213j -0.210731+0.0415046j 1.25631+1.11189j -0.428556-0.113093j -1.5622+0.0629398j -1.76524+1.83608j -0.445333+0.41591j 0.0584287-0.317104j -1.04218-0.0846037j -0.161492+0.55975j 0.348296+0.563222j 0.298784-0.133669j -0.32707-0.279798j -0.129602-0.375319j 0.11656-0.127643j 0.200364+0.199312j 0.0284429-0.21169j 0.356844+0.021749j -0.0635919-0.212332j 0.892196-0.0247467j -0.173764+0.170966j -0.219462+0.378816j 0.245557-0.553563j -0.646828+0.0824293j 0.359597+0.369142j -1.09399+0.395783j -0.165943+0.218434j 0.328644-0.635777j -0.185768+0.901167j 0.313437-0.903478j 0.3057+0.163087j -0.456096-0.156598j 0.344886+0.529596j 0.338775-1.24762j 0.338204-0.521619j 1.1487+0.928315j -0.29816-0.880808j -0.116832+0.0252159j 1.12421-0.113051j 0.0473051-0.220291j -0.713283-0.0942233j 0.919587-1.01456j 0.222137-0.461514j -0.810712-1.65234j 0.141861-1.03587j 1.04043+0.443298j 0.574275+0.619131j 0.870366-0.391518j -0.0389011-2.17549j 0.781656+0.178253j 3.18627+0.654726j -0.123982-0.212508j 0.177767+0.0180019j -0.21216-0.437059j -0.499851-0.000819077j 0.34747-0.233734j -0.111834+0.24875j -0.186813-0.639009j 0.259866-0.199548j 0.217041-0.206309j -0.353708+0.0341063j 0.235232+0.329266j -0.0381834-0.59607j 0.0723359-0.248023j -0.288882-0.26265j 0.116171+0.288098j -0.350651+0.216647j -0.00328642-0.547223j 0.0281223-0.331573j -0.36667-0.068047j 0.207177-0.0024047j 0.0991198+0.169794j -0.224235-0.0175295j -0.65829+0.240666j -0.0371526+0.0595279j 0.0925518-0.253282j 0.0864988-0.194408j -0.63211+0.28298j 0.138912-0.290656j -0.0933998-0.306454j 0.0404012-0.611293j -0.408819+0.0855494j 0.286359-0.445969j 0.514766+0.86979j -0.00496241-0.116818j -0.00733524-0.171375j -0.186541-0.429317j -0.296222+0.164205j 0.614516+0.125566j 0.186833+0.306831j 0.293+0.461553j -0.750588+0.681832j -0.0812955-0.165664j -0.242513+0.380258j 0.323027+0.271606j 0.954231-0.502015j -0.281894+0.864862j -0.311232-0.399548j 0.448927+0.35831j 0.11956+0.0197448j 0.268772+0.487746j 0.0820426+0.024652j 0.58061+0.621971j 0.00636984+1.00238j -0.865697-1.38213j -0.113025-0.558569j -0.0169735+0.964888j -0.506383+0.393131j 0.383972-0.467447j -0.798022-0.0164992j 1.27005-0.0368545j -0.439333-0.690655j -0.184909-0.278352j 0.179098-0.36875j 1.55303+0.410754j 0.475942+0.0136458j -0.437404-0.085182j 1.57503+0.794766j -0.353775+1.38959j 0.911054-0.170624j 0.33641+0.237907j -0.697244+0.984498j 1.41225-1.9223j -1.41396+0.703533j 0.100955+0.405395j 0.0439098+1.1322j -1.88217-0.436346j 1.5043+1.90783j -0.267532-0.102235j 1.17541-0.645262j 0.120134-0.810959j -0.33795+0.431004j 0.437005-2.34517j 0.333372+0.305578j 2.04485+1.02747j 2.22869+1.2898j 1.26211-2.3827j 
0.392274-0.102085j 0.101505-0.275008j -0.192036-0.543441j -0.640231-0.275714j -0.0793469+0.137101j -0.11663+0.105723j -0.606505-1.43142j 0.267572+0.0882381j 0.946075+0.106172j -0.955759-0.218695j 0.467876-0.822263j 0.63056+0.37925j -0.0376795+0.286612j -0.295061+0.836538j 0.192151+0.512415j -0.346831-0.170883j -0.522838+0.0559425j 0.207285+0.356809j 0.33302-1.90521j 0.159444+0.466603j 0.485761+0.560951j -1.63602+0.8407j 1.08924-1.32312j 1.63884+1.1107j -0.193894-1.59125j 2.38831-0.344138j -0.0414752+0.893296j -0.437243-0.254499j -0.550758+0.394883j 0.25155+0.256463j -0.513231+0.121188j -0.162255+0.360306j 0.0362428-0.0980299j -0.549533-0.974059j -0.0860781+0.155309j 0.709094+0.181713j -0.182423-0.745205j 0.16765+0.188787j -0.558233+0.113574j 0.15728+0.366119j -0.0875381-0.123675j 0.947772-0.142946j 0.177334+0.175187j -0.488286-0.272998j 0.384181-0.958051j -0.0630855-0.0325826j -0.517275-0.819677j 0.370947+0.0578029j 0.254188+0.0625191j 1.23226+0.568316j -0.633172+0.259468j 1.3403+0.581416j -0.621112+0.804145j -0.73048-0.112735j -1.52163+1.14223j 0.397169-0.520655j -0.309769-0.139433j 0.223025-0.684754j 0.271651+0.156618j 0.648771+0.727988j 0.320702+0.797766j 1.61017-1.37068j -1.36387+0.110786j -0.705241-2.20354j -0.450677-0.179143j 0.00531968-0.761351j -0.233526+1.13975j 1.26594+0.3137j -2.03414-0.216215j -0.310611-0.670377j 0.591727-2.39113j 0.100104-0.448968j 0.225646+0.212011j -0.378177-0.417063j -0.867582+0.240702j 0.177864+0.108813j -0.0894931+0.523519j 0.098938-0.0509272j 0.892738-0.0660111j -0.250321-0.150335j 0.00606786+0.223295j 0.062401+0.739907j 0.00216247-0.152747j -0.662814+0.0564857j 0.164405+0.25584j 0.65406-0.0580747j -0.213345-0.0210838j -0.337981+0.499056j 0.424205+0.0999238j -0.123855+0.0412411j 0.0305507-0.363225j -0.23073-0.0436975j 0.312395+0.313124j 0.600641+0.78182j 0.585057+0.450412j 0.325712-0.135935j -0.0897922-0.399534j 0.294906-0.243954j -0.909804+0.0780626j 0.60482+0.401503j -0.548408-0.163985j -0.387931-0.185752j -0.770961+0.764377j -0.507158-0.37324j -0.220811+0.189606j -0.742323-0.172202j -0.0163398+0.176782j 0.254125+0.167527j -0.784465-0.391484j -0.163286+0.341617j -0.295596-0.470362j 0.278126+0.325455j 0.532737+0.11788j -0.189451-0.621915j -0.0686402+0.341561j 0.0344047+0.412556j 1.06946-0.325246j -0.67184+1.59962j -0.253762+0.681749j 0.223245-0.312167j -0.276324+0.0368206j 0.110672-0.336267j -0.294951+1.39032j -0.673571-0.323195j 0.946797+0.141604j 0.682192+0.2853j 2.09133+1.13148j -0.107141-0.465077j -0.575006-0.249612j -1.05585-1.69259j -0.904054+1.20734j 0.948056+0.198103j 0.323471-0.0785135j 0.728278-0.0805741j 0.649427-0.782828j 0.537409+1.04432j 0.386099-1.9665j 0.736459-0.327807j -0.125184-0.396754j -0.2657+1.51816j -1.28104-0.806023j -1.73555-0.772124j -0.807437-0.967723j -0.495651+0.59793j -0.902262-0.419681j 1.27469+1.23688j 0.924412-0.456358j 1.85625-0.919508j 0.430295-0.936025j 0.578947-0.278199j 0.169585+1.50572j 1.14093+1.23669j -0.606547-0.406247j -0.722779-0.64587j -0.320532+0.000946434j 0.800842-1.3616j -1.23539-0.299539j 
-0.182273-0.0168874j -0.373811+0.0198753j -0.303603+0.230224j -0.022019+0.884718j 0.390282+0.465017j 0.162121+0.371139j 0.231302-0.490615j -0.387467-0.378305j 1.82638+1.0202j -0.105719-1.50065j -0.0440662+0.08722j -0.326231-0.280358j 0.22155+0.00318241j 0.475495-0.524642j 0.36672-0.925271j -0.559125+0.0421179j 0.770598+0.660722j 0.235672+0.0115077j -1.24517-0.0672815j 0.145001+0.268021j 1.66948+0.372983j -1.46351-0.423923j 1.32977+1.57819j -1.12524+2.05646j 0.347824+1.27829j -1.43553-1.3264j 0.0525327-0.589619j 0.25468+0.101995j 0.400908+0.0420836j -0.0115814-0.101856j 0.266183-0.228179j 0.0410431-0.15269j -0.642449+0.137351j -0.395608+0.11188j 0.233481-0.499133j -0.031071-0.579269j 0.297271+0.993831j 0.306025-0.432783j 0.805428+0.13673j -0.275214-0.638994j 0.265652+0.405767j -0.781588-0.832848j -0.757978-0.0555495j 0.493256-0.107931j -0.934988+0.167973j 0.724417-0.567965j -0.13757-0.00685675j -0.0466771+0.528563j 0.00570132-0.930871j 1.05024+0.577985j 0.0972132+0.0888079j 1.09451+0.0253967j -0.469744+0.604529j 0.0367708+0.00648963j -0.33494+0.929859j -0.286211+0.11683j 0.33311-1.90324j -0.0169827-0.0668346j 1.39807+0.924591j -0.0484808+0.102841j -1.19261+0.174767j 0.157287-1.41203j -0.00859652-1.30894j -1.55542-0.948878j 1.21557-1.21145j 1.07509+1.60853j -1.39308+1.15029j 0.499772+2.24594j 0.448716+0.858426j -0.085784+0.148076j -1.16559+0.747777j 0.0286166+0.329003j -0.187579-0.0873096j 0.126921+0.333967j 0.481471+0.0600379j -0.266282+0.290402j 0.18198-0.15366j 0.267301+0.520882j 0.0887537-0.0761942j -0.428337-0.105223j 0.286423-0.0978633j 0.0212809-0.038417j -0.562291+0.293258j 0.115545+0.63756j -0.0636053+0.270838j -0.0733041+0.104047j -0.379372+0.541352j 0.05671+0.173575j -0.49479+0.240189j 0.39664+0.417927j -0.0817449+0.224957j 0.39053+0.164704j 0.00312231-0.0788932j -0.117635+0.80929j 0.105854+0.881487j -0.193935+0.818912j -0.665549-0.041304j -0.448368-0.691326j -0.481493-0.805137j 0.157257+0.359326j -0.83133-0.261019j 1.06335+0.430692j 0.0512106-0.344482j -1.42477+0.0106364j -0.39069-0.3679j -0.89732+0.350786j -0.569346+0.0889786j 0.184888+0.13336j -0.170175-0.00892123j 0.683811-0.178117j 0.525428-0.137924j 0.46615-1.36248j -0.143599+0.545932j -0.225038-0.891401j 0.293626-0.676554j 0.0906575-0.18415j 0.384535-0.167817j 1.1587-0.317602j -0.247073-0.662199j 1.01384-0.133357j 0.331615+0.0779391j 1.15422-0.000946158j -1.29415-0.326972j 0.349412+0.83906j -0.00644559-0.222198j 0.305692-0.635064j -0.061262-2.18609j 0.150109+0.0340816j 0.152381-1.46605j 0.624946-1.35119j 0.609746+0.474048j -0.0975278-0.53165j -0.301793-0.788303j -0.583961+0.0953135j -1.24143+0.0148904j 1.62254+0.786511j -0.860385-0.362901j 1.9943-0.0951479j -0.171539-0.435407j 0.418139+0.110424j 0.619638-0.107094j -0.965645+0.959436j 0.799096-2.6282j -0.0306047+1.15609j -0.0372265-0.0729126j 0.101684+1.35181j 0.816124+0.343877j 2.38481+0.862149j 1.33979+0.97834j -0.0998913+0.976463j -0.240098-0.155191j -1.90323+1.97614j 0.0573592+0.972978j 0.819697-0.987338j -1.62868-0.754462j -0.225612+0.650755j 0.0909948+0.926863j 
0.0836326-0.234536j 0.267161-0.301281j -0.00476002-0.661511j -0.112393+0.505708j 0.398823+0.735434j 0.749452+1.04824j -0.356446+0.688686j 0.838188-0.330749j -0.171039-0.301577j 0.327431+0.598692j -0.371253+0.962757j 0.367117-0.267336j -0.471266-0.14642j 0.191259+0.822308j 0.502274-0.313267j 0.0652942-0.875956j 0.180058-1.11861j 1.4198-0.225533j -0.822763-0.0922083j -0.929133+0.383133j 0.994162-0.838752j -0.696287-2.39665j -0.379045-1.72156j 0.737714+1.31218j -1.98072-0.517971j 0.00744281-1.65516j 0.493423+0.214248j -0.247525+0.342312j -0.00529639-0.345398j -0.275264-0.159744j -0.555049+0.598068j 0.349688+0.494312j -0.379259-0.121518j 0.20307+0.0784545j 0.225632-0.233045j -0.395517-0.167028j 0.703725+0.064458j 0.0496624+0.335719j 0.197124-0.309509j 0.505995+0.963538j -0.351289-0.106981j -0.228485-0.590071j 1.15274-0.318162j 0.57428+0.260486j -0.836831+0.0417938j -1.06135+0.635408j 0.510149+0.845432j -0.477247-0.12652j -0.126508+0.875121j -0.156718-1.1871j 0.801155-0.359981j 0.482921+1.49153j 0.902556+0.538437j -0.6796+0.904099j -1.47828+0.380984j -0.859054-1.00292j 0.182597-1.81358j 0.733022+1.07173j 1.44692+0.918903j -1.6526+0.628094j -0.301345+0.0939774j -1.00258-0.334243j 0.279344-0.926685j -0.786948+0.937158j 0.299132+1.01004j -0.975245-0.22618j 0.220216+0.38503j 0.255941-0.425844j -0.274877+0.25766j -0.405157+0.351565j -0.542541-0.340554j -0.315237-0.51246j 0.391664-0.066381j -0.140031+0.114534j -0.00123981+0.219753j 0.310023+0.377777j 0.112915+0.00211974j 0.726931-0.526374j -0.714194-0.893842j 0.214605+0.390426j 0.235767-0.474484j 1.11889+0.607277j -0.373611-0.558939j 1.38946+0.396989j -0.111232+0.222967j -0.413784-0.590065j -0.774663-0.3499j -0.254292-0.571836j -0.667447-0.795063j 0.0369934-0.121977j -0.299387+0.327677j 0.274531+0.176139j -0.469092+0.230082j -1.41455-1.92795j -1.64553-2.00124j -0.759419-0.0708799j 1.12734+0.37999j -0.322622+0.669462j 1.51311+0.765863j -1.81806-1.57831j 1.78841+0.743571j 0.104218+0.968437j 0.655081+0.215634j 1.93412+1.34621j 1.15526+0.397412j 2.39505+0.59637j 0.549834-0.143529j -1.02044-0.466784j -0.0476712+0.910911j 0.874664-0.290316j -2.39757-0.335117j -1.34499+0.0613767j -1.06844+1.66322j -1.00611-0.0333627j -0.325641-0.313931j 0.640414+0.453233j -2.1949-1.7671j -0.108971+0.422685j -0.609187-0.0149615j 0.298991-1.34821j 0.697548-0.291136j 0.736421+0.290558j -3.11775-3.39892j -0.0985962+0.285738j 2.02074+0.533272j 0.303217+0.826349j -0.468822-0.0843391j 1.92222+1.50631j -0.767385-0.63362j 2.88952+0.204218j 0.108373+0.390047j 0.0940872-0.0617362j -0.0506367+0.924328j -1.4594+0.484139j -0.495765-0.868826j -0.92416-1.40377j 2.89539+1.08916j 0.389961+0.36416j -1.18093-0.85499j 0.199074+0.581112j 0.449737+0.523584j 2.89713-1.41214j -0.0384995-0.449781j -0.586709+1.03194j -1.4044+0.0878641j -2.02158-1.31833j 1.2624-2.25604j -0.140773+0.192919j 0.0393043-0.646065j 0.11805-1.08846j 1.27462+1.77364j 1.34175-0.468921j -0.663397-0.112909j 0.828296-0.457889j 0.160459+0.153506j 0.224176+0.366973j 0.316038-0.0939519j 
-0.276865+0.233276j -0.350036+0.753046j 0.400115-0.439473j 1.1667-0.0778148j 0.390779+0.210245j -0.152397-0.201133j -0.668547-0.731575j 1.38766-0.42803j -0.103366+1.10327j -0.819957-0.896947j 1.28187+0.203562j -0.585725+0.246401j 0.724981-0.128024j -0.471354-0.423509j -1.26687-0.989794j -0.981439-0.148108j -0.300494-0.000734622j 0.349344+0.562517j -0.0650414+0.796414j -0.913856+0.0166331j -1.25295+0.911494j -0.481559-2.0473j -1.55803-0.788024j 0.0330798-0.180742j 0.346635-1.87959j -1.02292+0.969976j -0.708671-0.460064j 0.418733-0.414652j 0.169678+0.165203j 0.281181+0.0898701j 0.424783-0.515004j -0.380285-0.33024j -0.27653+1.13847j -0.789429-0.776859j -0.801671-0.638904j 0.384658-0.0908673j 0.297947-0.245144j 0.163851-0.00101029j 0.157056-0.241918j 0.692853+0.134818j 0.0268788-0.0900603j -0.57387+1.12874j -0.155024-0.228424j 0.108909+0.191063j 0.606655+0.937886j 0.61876-0.439421j -0.573723-0.451265j -0.367925+0.110977j 0.555424-0.601268j 1.28916+0.146383j -0.106671+0.328366j -1.95886+1.20674j -0.3444+1.39039j -0.185168+2.96851j -0.00758896-2.14836j -2.377-1.74298j 0.25812+0.537555j -0.347891+0.155199j -0.735956-0.201925j -0.233153-0.413464j 0.120272-0.51409j 0.482295-1.42093j 0.79066+0.417091j -0.975839-0.786989j 0.251246-0.21956j -0.0175797+0.389239j -0.201134+1.4777j 1.87859+0.443814j 0.266659-0.12305j 0.461432-0.399604j 0.271426+0.669899j 0.371921+0.765876j -0.54968+0.0488074j 0.4027-0.000761793j 0.342809-0.435586j 0.21052+0.176148j -0.0477915-0.289335j 0.0729597+0.104253j 0.677966+0.237524j -0.44418-0.260217j -0.0810784-0.148327j -0.251-0.331366j 0.11536+0.775069j -0.69239-0.616591j 0.0416885+0.562572j 0.6716+0.493057j 0.885862+1.04453j -0.309671-0.0478277j 1.21447+0.728276j 0.473016+0.242968j 0.250213-0.874067j 0.136215-0.164036j 0.105776+0.034102j 1.17114+1.50073j 1.43121+1.09851j 1.20582+0.774305j -0.279807-0.440718j 0.466644-0.019644j -0.571304-0.603598j 0.604937+1.55422j -1.0025-0.767095j 1.36182-1.61049j -0.145596+0.244705j -0.709458-1.07035j -1.05987-0.594855j -1.73053-1.43303j -0.795686-1.21477j 1.24193+1.22297j -1.90438-1.78388j -1.0803-0.862014j 1.57977+2.43282j 0.831047+0.497152j -0.332358-0.13157j 0.658846+0.678265j 1.56741+0.484282j 0.0120473-0.360058j 3.65996-0.337589j -0.334546-0.215894j 1.92477+0.77413j 0.101741-0.650519j 1.36457+0.0889517j -1.09723+0.302962j 2.6313+1.55116j 0.634084+1.18432j -1.00617+0.5888j -0.0517986+0.00927129j -0.0848853+0.0846306j -0.0517642+1.22946j -0.425401-0.457972j -2.13102-0.131796j 0.646864-0.613611j 0.965373+0.411313j 1.08299-0.272946j -0.657557+0.546618j 0.757504+0.631503j 1.20319+0.268027j -0.417037-1.69455j 0.270836-0.185485j 0.010355-1.30714j -0.767969+0.825606j -1.31958+0.160555j -1.55576-1.59268j 0.244062-0.326342j 0.911913-0.0978251j -0.267475-0.141015j -0.385033+0.998871j 1.25335+0.224944j 0.65917-0.043416j 0.55847-0.159585j -0.264266+2.18418j 0.203056+0.60282j -0.338089+0.285488j 0.51229+0.756163j -1.56564-0.86949j -0.698109+0.695969j 0.238677-0.988301j -0.408854-0.0997241j 
-0.0118163+0.0194679j -0.0110462+0.188109j 0.0746996+0.325368j -0.358814-0.170338j -0.189267+0.0537527j 0.42736-0.512715j 0.631274+1.65548j 1.01129+1.67931j 1.72127+0.938088j -0.974614+1.04136j -0.395928-0.207733j -0.00571201+0.0561574j 0.16573-0.177254j 0.0897927-0.184138j 0.327154+0.15844j 0.197447+0.470062j -0.29019+0.173707j 0.512472-0.255666j 0.56293+1.31232j -0.939205-2.31547j 1.75993+1.04823j -1.0884+0.497537j 0.0797309-0.983143j -0.432897-1.21868j 0.628896-0.81188j 0.225347+0.14406j -0.103048+0.0633426j -0.075905-0.082842j 0.297309+0.0992437j 0.101533-0.172394j -0.0409977+0.000810716j -0.00419651+0.000346986j -0.228764-0.340821j -0.184037+0.65785j 0.316668-0.0518345j -0.187468-0.395987j -0.0935877+0.191746j -0.0692531-0.175118j 0.249473+0.00557866j 0.248273-0.322208j -0.0176772+0.0540116j -0.419316+1.18212j 0.0991506-0.148721j -0.942952+1.11605j 0.741+0.617099j -0.236727-0.728475j 0.259856+1.00982j -0.611428-1.65887j -0.258115+0.0622882j 0.686447+0.368823j 1.33639+0.250509j 0.96923-0.222131j -0.254841+0.351463j -0.00660825+0.386921j -0.074856+0.724978j -0.336725-0.158432j -0.113808+0.963592j 2.64119-2.93073j -0.684697-0.129476j 1.96951+3.55853j -0.190269-2.78595j 0.476058-0.577543j 2.06026+0.445934j -0.553989-0.490352j -0.886759+0.00705101j -0.103479-0.436489j -0.189621-0.0964824j 0.203673+0.349542j 0.115106-0.0762877j -0.0154104-0.102948j 0.145031+0.0333301j 0.142073-0.0140577j -0.0284962+0.0903288j -0.06812+0.233478j 0.225261+0.181843j -0.183955+0.10039j 0.15707-0.0977121j 0.139909+0.177929j -0.17967-0.331313j 0.405222+0.00427188j 0.246319+0.0152266j 0.340398+0.280966j -0.252916-0.3141j 0.831814-0.127449j -0.269991-0.427732j 0.0398125-0.040106j -0.230077+0.290032j 0.31658-0.506044j -0.745115-0.012028j -0.266232-0.128957j -0.242027-0.00710457j 0.375668+0.0504999j -0.417844-0.317049j -0.196286+0.10585j -0.754823-0.659214j 0.501079+0.105629j 0.23657-0.302588j -0.0572557+0.363757j 0.61875+0.465051j -1.84446-0.334142j 0.243927+0.323975j 0.166102-0.745036j -0.301112+0.217136j 0.579029+0.447434j 0.779838-0.510156j 1.0846-0.295j 0.288372-0.889911j -0.250333+1.08011j 0.268227+0.142696j -0.482113-0.368653j -0.353701-0.620408j -0.541708-0.110608j -0.388284+0.604832j -1.0312-0.203434j 0.820803+0.373698j -0.208279+0.638741j -0.467806-0.423662j 0.266409+0.317727j -0.462238-0.491919j -0.972294-0.664638j -1.83489+0.0592668j 2.22677+0.349779j -1.01157-1.02047j -0.740052-0.0501768j 0.884944+0.460474j -1.26565+0.659885j -0.149173+0.155898j 1.35237-4.20385j -0.0365564-1.21885j 1.16396+0.103021j -0.327484+0.646268j -1.52869-0.580881j -0.607791-0.065981j 2.58833+0.926542j -0.987712-0.825417j 0.437629-0.801307j 0.771181+2.1369j -0.37598+0.580158j 0.874923-0.342557j 0.460007-1.57229j 1.87405-1.11727j 1.63093+0.433289j 0.025947+0.135013j -0.780889-0.322831j 1.39771-0.290907j -0.417504-0.721474j 1.15846+1.04997j -0.114886+0.568843j 0.130912+0.16066j -0.356511+0.230257j -0.698739+1.11335j 0.383653+0.141909j -0.160491+0.021748j 0.478562-0.0924658j -0.112501-0.0602628j 0.10877+0.208231j 0.158695-0.0542292j 
