0.336215-0.600726j -0.740305-1.24965j -1.62698-0.627137j -0.455098+0.458237j 0.696122+0.827715j -0.691928-0.0625708j 1.95666+0.609724j 1.88708-2.59012j 0.50397+0.00890229j -0.236866+0.297629j -0.276234-0.74603j 0.567586+0.0310648j -0.545472-0.0129087j -0.281791-0.56138j 0.0488429-0.325461j -0.360007-0.0496352j 0.815049+0.503603j 0.671981-0.316293j -2.77222+1.02092j -0.147558+3.2138j 0.0244243-1.55428j -2.034-0.543394j -0.132509-0.377833j 0.45958+0.0797734j -0.360026+0.529034j 0.379365-0.149257j -0.405842-0.636754j -0.49975-0.242562j 0.0923+0.376095j -0.206955+0.23212j -0.556158+0.441258j -0.103115+0.209073j -0.0685373+0.165087j -0.182626+0.210533j 0.0766906+0.108704j -0.397013-0.264926j 0.263316+0.43911j -0.824566-0.925289j -0.101948+0.0942188j -0.658046-1.00861j -0.12395+0.0744541j -1.69228-0.117315j -1.52259+1.01375j -0.439862-0.100919j 1.43525-0.641362j -0.562721+2.60455j -0.660037-0.156222j 0.33407-1.32919j -0.267146-0.964243j -1.82269-0.751439j -1.55226-1.09035j -0.189254-2.02689j 1.21842-1.10724j 3.00995-0.447169j -0.405742-2.29446j -0.194014-0.0817936j 0.1838-0.401507j 0.302848+0.182767j 0.0981755+0.447937j 0.373252+0.17747j 0.717931-0.324944j 0.467237-0.344081j 0.195219+0.403465j 0.226427-0.310856j -0.313824-0.606729j -0.0281582-0.146734j 0.326336+0.516392j -0.586012-0.587282j -0.263244+0.206005j -0.00210017-0.0401417j 0.72687-0.133814j -0.332581+0.311607j -0.461316+0.0367724j 0.56072-0.732366j -0.225693+0.000432079j 0.0740956-0.328894j -0.0129849+0.100572j 0.501336-0.189319j -0.243454-0.760871j 0.469308-0.480703j 0.78736+0.593684j -0.193521-0.140915j 0.0715201-0.146583j -0.503349-0.328743j -0.0320526-0.869314j 0.612003-0.613559j -0.198162-0.90044j 0.0450754-0.0314454j 0.190425-1.20816j -0.1211-0.14517j 0.980925-0.780633j -0.951077-0.769077j 0.168903-0.0651705j -0.000185496+0.0260912j -0.0163572+0.328611j 0.623007-0.261598j -0.252309-0.685087j 1.53646+0.936367j -0.677956+0.274529j -0.670329+0.376329j -0.0236361-0.159786j 0.259074+0.582084j 1.59316+0.283988j 1.2564-1.22195j 0.491535+0.0475378j -0.103312+0.904355j -0.447926+0.658106j -0.797428+0.857877j 0.519121-1.5291j 0.584286-0.299382j -0.0473324-0.669237j 1.46532-1.53195j -1.00582-0.395137j 1.18712+1.2079j -0.284761-0.116022j -1.06522-0.654685j -0.0619271+0.439925j 1.53644+2.32857j 0.801606-1.03212j 0.730646+1.24242j -1.12346-0.484196j 0.206441-0.430888j 0.961875+1.65418j -2.15494+1.41542j -1.87479+0.0466056j 2.68976-1.05723j -0.201216+1.39592j 1.24891+2.6735j -0.601839+1.73206j -1.8925+0.0273692j 
-0.55692+0.495547j -0.288592+1.127j 0.442862-2.17329j 0.283094-0.56647j 0.979035-1.80602j 0.622076+0.910955j -1.35991+0.602984j 2.40398-0.355211j -0.532731+0.590628j -0.353373-0.513621j -0.712182+0.0930395j 0.530728-0.281498j -0.129996+1.86208j 1.02372+2.09872j -1.37976-0.743051j 2.33929-0.0461728j -0.730368+0.660549j 0.320797+0.477111j -0.213386+0.621265j 0.467337+0.251168j 2.7779-0.302118j 0.457233-3.20601j 0.801975+0.135509j -0.536554+0.90576j -0.223603+0.0580561j 0.403589+0.715635j 0.241002-0.366676j -0.907441+0.254849j 0.251908+1.14502j 0.901349-0.900558j -0.864638+1.02976j 0.39752+0.922734j 0.988746+0.723119j -1.03572-2.26491j 0.525869-0.492312j -0.726539-0.329613j -1.78023+0.18317j 0.298488+1.00828j -1.62059+0.655511j -0.306712-0.760868j 0.609606+0.230489j -0.415903+0.883786j 1.3902-0.390261j -0.107181-1.46216j 0.945289-0.563101j 1.32436+0.403505j 0.00726608+0.433159j 0.702058+1.48067j -0.250562-0.457504j -0.130007+1.01116j 1.66396-0.567483j 1.70189-0.11834j 0.164945+0.92046j 0.5114+2.38738j 2.02532-0.385966j 0.357432-0.349832j 0.791788+0.744808j -0.645056+0.550892j -0.479385+0.154883j -0.63866+0.661655j 0.424879+0.862744j 0.378192-0.0681127j -0.450587+0.234961j 0.456404+0.578739j 0.55774-0.324023j -0.143116-0.745753j -0.407967+0.958965j -0.540518-0.366669j -0.268876-0.0968747j 0.0154946-0.552725j 1.90884+0.151632j 0.535005+0.401066j -0.444292-0.481369j 0.781833-0.302073j -0.296252+0.496013j -0.0136652-0.480234j 0.378492-0.252924j 0.0526237-0.0513909j 0.568513-1.72041j 0.185145-1.0877j 0.443652+1.52436j -0.101695+0.943893j -0.785401-0.679238j -0.267841-0.641448j -0.469933+0.44235j -0.297117+0.764605j 0.151715+0.0574682j 0.262463-0.220112j -0.553572-0.759608j -0.28888-0.0420662j 2.342-0.155543j -1.21189+0.0412792j -0.62549-0.0184835j 0.45837-0.192191j 0.548221+0.373123j -0.701695-1.12337j 0.361529+0.429641j -0.931834-0.448356j 0.622307-0.466903j -0.395882-0.241451j -0.612988+0.252011j 0.0621034+1.47341j 0.12827-0.550493j -0.429613-1.55106j 0.0711752+0.439419j 1.86657-1.36548j 0.353273+0.71773j 0.202509+0.0999275j -0.0579616+1.04604j 0.473115-0.986339j -0.954658+0.309619j -0.346149+0.34036j -0.203246-0.600307j 1.30139-0.833571j -0.364727+0.646282j 1.50019+1.19106j 1.29676+1.2502j -1.30261-0.448698j 0.341634-0.970435j 0.314952-0.159879j -0.370784+0.421157j -0.856823+1.43965j -0.780001+0.1867j 0.80998-0.508994j -0.640702-1.34154j 0.472064+1.4949j 0.514966+0.431973j -1.50736+0.0627715j -1.56133+0.854461j -0.697745-1.24709j 
0.108233+1.33623j 0.249274+0.355744j -0.578187+1.17358j 0.14475-0.593351j -0.906235-1.43274j -3.04329+0.800339j -1.60052-0.0185282j 0.23553-2.11224j 0.353288+0.313538j -0.394347+0.362527j -0.820147+1.54972j -1.05753-1.22724j -1.28422-0.450044j 1.39114+0.150958j 1.10369-0.827139j 0.425472-1.48374j -0.0856271-2.03907j -2.30214-0.837687j -0.567798-0.204293j -0.491399+0.410515j 0.130525-0.57164j -0.76609-0.243664j 0.0190869-0.725335j 0.94805+0.315526j 1.16606+0.231669j 0.645836-0.956885j -0.648942+1.21457j -0.222629+0.116763j -0.271604-0.436313j 0.166352-0.0925396j 0.675256+0.723826j -1.62621-0.92002j 0.639926-0.706032j 0.193845-0.88257j -1.53323+1.64784j 0.406554-0.0175408j -1.32964-1.4858j 0.634365-0.95737j -0.318872-0.331j 1.26193-0.0353822j -0.897185-1.19789j -1.45966+2.3149j -1.44077-0.972158j 1.30225-0.483831j 0.207812+2.06872j 3.04185+1.71242j -0.083585-1.51786j 1.0483+0.232656j 1.40907-0.602924j -0.783997+2.27081j 1.37751-0.901239j -0.399434+0.104237j 0.725276+0.805837j 0.0872288-0.573893j -0.366407-0.00762683j -0.382502-0.270921j 0.63204-0.799193j 0.601492+0.478769j 0.510218-0.220275j 0.688592+0.519236j -0.613169-0.989654j -0.318898-0.143927j 0.677574-0.275914j 0.387529-0.494865j -0.545223+0.482972j 0.474523+0.0285445j 1.01984-0.773496j 0.852397+0.351305j 0.33044+0.641994j -0.655314+0.395303j 0.375987+0.377811j -0.569967-1.77895j 0.461858+0.959399j -0.64014+0.263987j 1.40462-0.00336951j 0.709636+0.157342j -0.931666-0.068741j 0.346643+0.869614j 0.23405-0.434171j 0.438482-0.0229509j -0.600458+0.753534j 1.75006-1.07082j -0.0322813+1.31378j 0.454196+0.405351j -1.3113-1.40695j -0.560409+1.03309j 1.30524-0.895647j -0.382802-0.173794j 0.86585-0.133791j -0.425053-0.109128j 0.630827+0.90602j -0.707276-0.0459183j 0.84774+0.906855j 0.190979-0.946584j 0.0939883+0.474759j -1.18954+0.640631j 1.5351-0.290383j 0.511369-2.11048j -1.39046-1.11108j -0.831207+0.354642j -0.460276-1.45805j -0.855428-0.134538j 0.027857+0.173088j 0.142437-1.00911j -0.239599+0.29889j -0.785553-1.93616j 0.175779+0.767219j 2.35128-0.843865j -1.08374-0.711167j -0.816398-0.761325j 0.721747+0.172361j -0.485183+0.461332j -0.449781-1.27421j 1.09027+0.347705j -0.177426+0.302551j 1.35583+0.205517j 1.39591-2.42448j -0.185738-0.734864j -0.468116-0.769905j -0.965521+0.18811j -0.868166+0.615415j 1.32301+1.10782j -1.01779+0.478648j 0.760287+0.265007j -0.240258+0.38784j 0.506116+0.679018j -0.38265-1.3918j -0.160953+0.438802j 1.16676-0.413269j 0.240064+0.596224j 
-0.707991-0.762409j 2.60573+0.148161j -0.612147+0.609323j 1.19187+1.26344j -0.695189-1.44826j 1.46561-0.463608j 0.182486+1.67617j 0.708125-0.721649j 0.505686-0.549925j -0.0291075+0.923761j -2.30437+1.23972j -0.343549-2.22966j 1.04416+0.924885j -1.46127-1.08737j -1.07804+0.418678j -1.328+1.13362j -0.742245+0.550175j 0.33161+1.21209j -0.616317-2.4476j -2.79942-0.296883j -0.0598694-0.331201j -0.451604-0.0348697j -0.220382-0.600483j 0.94229+0.0954609j 1.3049+0.966485j 0.786963-1.12233j -1.51012+0.789965j -1.68565+0.849578j 0.437762+0.726574j 1.03008+1.48064j 0.426391+1.92095j -0.276024+0.936184j -0.944062+1.89872j -0.0518292+0.712979j 1.32818+0.748144j -1.56317+0.198013j 2.30258+0.572119j 0.359304-0.945141j -0.696365+0.00105307j 1.49254+0.373822j -0.713668+1.03726j 1.0252-0.616681j -0.855762-0.371532j 0.21833+1.28969j -0.460599+2.13768j -1.0744-1.69103j -0.325827-1.24369j 0.101015+0.785913j 1.15128-0.0491437j 1.42359-0.848604j 1.89145-0.415725j -0.53019-0.281823j 0.322211+1.75909j 0.578263-0.722684j -0.539327-0.384248j -0.371299-0.410432j 0.823372-0.767763j 0.58565+0.673383j 0.658165+0.251111j 0.737787+0.652528j 0.267518-1.2818j 0.167762-1.15585j 0.923165+0.0576059j 0.541471-0.686525j -1.28005-0.344235j 0.119801-0.0835951j 1.01673-0.490823j -1.61293-0.740548j 0.155508+0.433861j 0.688424-0.679293j -0.144246-0.203145j -1.28229+1.28532j -0.0978292+0.710249j 0.0640756-1.66046j -0.645559-0.1772j -0.50564-0.838747j 0.274301+0.799j -1.28984+0.777498j 0.69116+0.56943j -0.796525-0.643386j -0.00655336-0.175052j -1.51094-0.626639j 0.778632-0.689903j -1.15564-0.119303j 0.73766+0.331186j 0.75722-0.750445j 1.25657+2.14178j -0.0710691+0.5274j -0.550364+0.79896j -0.738229+0.548426j -0.348685+0.657585j 0.776512+1.01477j 0.344183-1.02197j 0.69842+0.502296j -0.23131-0.599343j -0.193362-0.281584j -0.843898-0.584983j 0.119605+0.85722j 1.70809-1.68177j 1.05317-0.209928j 0.892033+0.465964j -0.439945-0.146058j -0.948664-0.0249224j -1.04889+1.09381j 0.509781-0.436685j 0.160175-0.0519974j 0.427366-0.581538j 0.528572+0.954817j 1.09186+0.456694j 0.0503692+0.55505j -0.192409+0.6489j 0.073511+1.37505j 0.107901+1.16868j -1.13211-0.888265j 0.311511-0.572928j -0.212651+0.16335j 0.256068+0.0583337j -0.998446+0.663956j -1.03144+0.111196j -0.890126-0.506269j 1.94277-0.12657j -0.185806+0.0166595j 0.00515943+0.11447j -0.358875-1.71905j -0.529268+0.701567j 0.390334+0.213672j 0.342702-1.17631j -0.526641+0.509752j 1.25143+0.507039j -0.257678+0.59669j 
-0.41255-1.46002j 0.13727-0.364033j 0.69864-1.3901j -0.261748+2.30091j -1.0808+0.424919j -3.18438-0.774121j -1.46047+1.21732j -0.454716+0.860222j 0.991622-0.332626j -0.147401+0.77265j 0.39047-0.552003j 0.42185+0.0823324j 1.48034-1.42963j -0.0784834+1.40928j 0.721737+2.01132j 1.5337+0.666892j 1.24018+1.12963j 1.41768-1.24037j 1.11778-0.968478j -0.763117-1.3161j -0.465391-0.0533581j -0.0487348+0.610625j 0.455601-0.467365j 0.382788+0.802705j -0.234112+0.75898j 1.04716-0.00474824j -0.95365-0.637555j 2.09061+1.08029j 1.81917-2.56177j 2.15296+0.142309j 0.255042-1.12161j -0.728591-0.762122j -2.05094+2.24441j -0.36594-1.26921j 0.13488+0.943187j 1.77772+1.49204j 0.703106+2.21518j -0.418555+1.22335j -1.66785-0.638537j -0.0942409-1.60387j -0.324441+0.334022j -0.273075-0.0591909j 1.59789+0.536153j -1.72204-0.00650716j 1.90867+0.117432j 0.0728454+0.586655j -0.00446986+1.01087j -0.823382+1.15544j 0.00908834-1.06026j -0.310838+0.054492j 0.932599+0.759468j -0.392471-0.402008j -0.419899+0.781444j 0.364383-0.628415j -0.482059-0.139162j 0.0486077-0.526053j 1.14668+0.0930448j -0.148231+0.889556j 0.629071+0.0594145j -0.0179461+0.906342j 0.12907-1.28048j -0.675707+0.623612j 0.754659+0.275488j 0.771282-0.0337835j -1.15607+0.205206j 1.0066-0.687386j -0.706529+0.313024j 1.30333+1.3537j 0.859099-0.163549j 0.32679+2.4071j 1.31188+0.450006j 1.54107+0.507775j -0.266513+0.709016j -1.17709+1.46947j -0.0251045+0.201566j 1.09109-0.209545j 0.192025-0.369992j -0.672091-1.23708j -2.74421+0.79445j 0.523983-1.1027j -0.482162+1.23856j -0.149729+1.47059j -0.0739243+0.662852j 0.91796+0.916911j 0.132629+0.307118j 0.436215-0.239202j -1.84521+0.8821j -0.128349-0.105413j 0.972099+0.805343j -1.46593-1.44501j -0.864772-2.12446j 0.993879-1.29443j -0.937377+0.216251j -0.280584+0.769006j -0.339358+0.0633737j 0.0447826+0.51711j 0.464878-0.419313j -0.379929+0.22281j 1.46728+1.52129j -0.214488+0.550563j -0.0319463-0.584027j 1.54093-1.04801j 0.278825+1.22376j 1.93256+1.26133j 0.140744+0.440051j -0.727701-0.0887088j -0.999135-0.309596j -0.717092+0.185962j -0.303502+1.35498j 0.413477-0.297063j 1.26765-0.539311j -0.610839+0.0789242j -0.168078-0.531716j -0.676571+2.0793j 0.518111-0.583199j 0.534035-0.412457j -0.620121+0.0198093j 0.322902+0.00854498j 0.738821-0.166031j -1.08141-0.761514j 0.247931+0.465135j -0.0912722-0.0842227j -0.446928-0.293249j 0.256158-0.204741j -0.437226+0.176384j -0.00815616+0.295374j 0.581082-0.836078j -0.288558+0.0951339j 0.793231+0.536842j -0.227588+0.465665j 
-0.236288-2.24631j 0.383477+1.15481j 0.100316+0.764131j -2.39662+0.154529j 1.59426+0.0463049j 0.0899348+1.66753j -1.04667-1.47008j -0.198879-1.01212j 1.96608+3.31428j -2.96276+0.655458j -0.599424+0.214436j -0.237369-0.437268j -0.422879+0.0776087j -2.55068+1.06894j 0.351281-0.244756j 0.0701864+2.34136j 0.479346-1.95572j -1.13428-1.00989j 0.429357+0.296627j 0.442398-0.353869j 0.176339-0.757833j -0.880106-0.357549j 1.45204-1.79533j 1.32544+2.58834j -0.11144-1.07649j 1.45427-0.162404j 1.82021+0.0226685j -1.31751-0.929089j -1.11141+1.54365j 0.341648+0.850263j -0.786786-0.171521j -0.290538+1.76105j -0.115748+0.982326j 1.42423+0.567866j 1.9448+0.133945j -0.975143-0.82676j 1.70376-1.357j -1.49229+0.096856j -0.0750191-0.471568j -0.656225+0.226013j -0.215006+1.49829j -0.261114+0.625699j 0.340079+2.14804j 0.84948+1.19745j 0.0240834-0.814242j 1.0892+0.536001j -0.956042-0.0370237j -1.15425+0.320654j -1.00769-0.173385j -0.626021+0.69987j 0.474943+0.377198j 0.378076-0.62074j -0.25698+0.422857j 0.957345+0.389203j 0.236258-0.739827j 0.245545-0.907532j 1.98905+0.478185j -0.456568+1.62465j -0.580982+0.02213j -0.441909+1.90541j 0.282749+1.09723j 0.501439-0.345761j -0.661567+0.0645852j 1.53886+0.630773j 1.2625-0.504413j 0.713943+1.60617j 0.857333-0.562672j -0.20695-0.931889j -0.564234+0.824232j -0.884226+0.383935j -1.97224+1.16783j -1.8783-0.935524j 0.143017-0.784761j 0.253015-0.770129j 0.704349-0.543726j 0.494303+0.537133j -0.535175+0.728208j -0.181966+0.0547738j 0.252133+0.52239j 1.11884+0.806771j -1.54628-1.27104j -0.177272-2.15863j 0.814065+0.716945j -0.410525+0.0624138j 0.0581411-1.39301j 0.338772-0.497776j -0.0845449+0.00702411j -0.323934+0.200616j -0.0147205+0.270746j 0.483801-0.965248j -1.03638+1.26439j 0.445769+0.271509j 1.53117-0.476024j -0.172015+0.224221j -0.365425-0.296389j 0.701507+0.29851j -0.0578907-0.721675j 2.10318-0.107388j -0.370881+0.452196j -0.226511+0.556478j 0.858619-0.374572j -0.758681-0.726578j 0.194993-0.123039j 0.112987+0.426396j 0.300934-0.24374j -0.508048+1.18871j -0.0951268-0.255885j 0.374771+1.12967j -0.73619-1.94399j 0.0720112+0.329996j 0.440446-0.0796566j -0.604119+0.243428j -0.369876-0.532185j 0.0401103+0.716547j 0.45345-0.187823j -1.94895+0.265206j -0.24872-0.512505j -0.222616-0.235739j 0.958037-0.47769j -0.449914-0.398488j -0.182894+0.782768j 0.0720603-0.915283j -0.530794-0.0866847j 0.451948-0.00160462j -0.554826-0.620371j 0.230662+0.809118j 0.612353-0.0532883j -0.58488+0.274287j -0.301093+0.770847j -0.526933-0.223337j 
-1.66093+0.4124j -1.13388+0.918648j 0.19111+0.810643j 2.30737+2.50736j 1.91845-0.768018j -0.507638-0.127318j 0.982166-0.881035j -0.64304-0.545029j 1.25318-2.02165j 0.691608+1.2654j -1.64421-3.34925j 2.95642-0.203555j -1.17772+0.581046j -0.643668+0.0659895j -0.178503-0.800612j -0.122235+0.660942j 0.11458+0.452166j 0.596577+0.123445j -0.740511+0.305372j 0.0494192+0.966707j -0.387637-0.343186j -0.540131+0.354253j -2.06906-1.78476j 2.72809-1.79616j -1.79829+1.17947j -0.273731-1.35553j -0.597554-2.90291j 0.83061-1.96093j -0.684391-0.919515j -0.656464+0.670405j -2.41584-1.66269j -1.13725-0.444214j -0.983726-0.117954j 1.70311-0.655099j -0.268527+0.836959j 1.35881-1.33667j -0.7304-0.675731j -0.0308616+0.0516319j -0.0941202-1.45973j 0.32356-0.0701261j -0.4532-0.078505j 0.290877-0.534558j -0.0746058+0.0200909j 0.523686-0.411606j 0.170619+0.345757j -0.866595-0.333588j -0.307947-0.0568176j 0.474828+0.0470338j 0.135997-0.0796206j 0.329505-0.658704j -0.0810816-0.898078j -0.180937-0.253482j 0.721315-0.0318905j 0.409186-0.356566j -0.274834-0.299066j -1.25726+0.251655j -0.691276-2.78574j 2.23291-0.0743762j -1.74224+1.37624j 2.15018-0.443445j 2.87371+2.37004j 0.43731+0.355287j -1.39564+1.62922j 0.0345852-1.80541j 1.74806-2.94122j -0.187802+0.278364j -0.465552+1.77322j 0.786269+0.455293j -0.177366-0.350919j 0.555019+0.0292044j -1.1393+0.268582j 1.15558-1.0197j -2.42338-1.17767j 0.399489+1.0436j -0.10166+0.609878j 0.388562+0.764185j -0.127337-0.576041j 0.55073-0.414492j 0.184048+1.61333j 0.242947+0.846298j -0.664152-1.37253j 0.984821+0.798559j -0.487187+0.070403j 0.949547-0.00453284j 0.284188+0.384204j -1.39251+0.0583308j -0.876556-0.660285j 0.0793085-0.164829j -0.238782+0.215785j 0.682555-0.265144j -2.1234+0.848778j 0.142322+0.177231j -0.422031+0.750632j -0.482216-0.0912803j 0.149031+0.077794j -0.228949-0.0323896j 0.00487962+1.37571j -0.399452-0.732357j -0.376808+1.04201j 0.508103-0.159278j -0.167982+0.189733j -0.361656-1.09583j -0.457758-0.689087j -0.250502+0.130987j -0.898225-0.115185j 0.325298-0.214501j 0.173196-0.0778517j -0.110699-0.52943j -0.925217+0.237839j -0.147155+0.0754631j -0.296477+0.118046j 0.508638+0.534314j 0.128236+0.494182j -0.126674-0.39006j -0.269083-0.180041j 0.251221+0.362837j -0.00653585-0.149277j -0.429329+0.600739j -0.430171-0.0981406j -0.11825+0.30188j 0.556804-0.492884j 0.0783419+0.0196116j 0.123827+0.29369j -0.596518-0.439888j -0.263555+0.189579j 0.536812-0.087488j -0.11067-0.138612j -0.00790721+0.516298j 0.21426+0.17201j -0.193152+0.130565j 
0.37935+0.934091j 2.38682-0.0653612j 1.71132-2.0492j -0.0754302-0.59418j -1.23064+0.162618j 0.399281-0.662251j -0.691696+1.42697j 0.849913+1.92266j -0.213375-0.0143468j -0.325374-0.295216j 0.21239+0.476714j -0.281486+0.807683j 0.560562-0.10987j 0.423756+0.194509j 0.636357+0.344057j -0.689319-0.378863j -0.410828+0.40786j 0.687149-0.317562j 1.75921-1.07788j -1.58507+0.461841j 1.25224+2.34122j -0.310313-1.76133j -0.170634+0.211649j -0.0345953+0.193298j 0.58631-0.149476j 0.14847+0.383253j 0.407974-0.115659j 0.403876+0.57158j -0.219891+0.206409j -0.179378-0.512067j 0.00510226-0.610191j 0.125453-0.0251596j -0.321069-0.106239j -0.083804+0.0833303j -0.0225761-0.0122759j 0.569314-0.170908j 0.187298-0.139688j 0.727019+0.767287j 0.402039+0.00957968j 0.513099+0.461771j -0.0419808-0.208869j 1.42261+0.140412j 0.25102+0.023387j 0.105795+0.380429j -0.118399-0.0475783j 0.187776-0.511334j 1.23608-1.73437j -0.6826+2.03495j 0.605087-0.83903j 0.12252-1.16481j 0.462191+0.591241j 0.908295+1.45895j 2.9406+0.817937j -1.00915+0.28463j 1.16845-1.22744j 0.157747+0.259325j -0.151434+0.0401081j -0.0251099+0.197859j 0.0915102-0.651198j -0.13339+0.0940572j -0.311776-0.173522j -0.651568+0.208876j -0.261929+0.470245j 0.256355+0.295261j 0.389775-0.0947399j -0.258637+0.25964j 0.0793551-0.046002j 0.111399+0.593156j -0.409066+0.0277889j 0.402724-0.0116083j -0.409657-0.435375j 0.0882924-0.00644809j -0.0723586-0.726351j 0.187671+0.30389j -0.274436+0.0902446j 0.259985-0.0762886j 0.0558549+0.10875j -0.239261+0.0301459j -0.379331+0.253344j -0.0203713-0.000107134j -0.385759-0.139443j 0.0174249-0.0569998j -0.161446-0.242337j 0.552495-0.421827j -0.174001+0.741537j 0.0281274+0.509678j 0.236668+0.192625j -0.139784+0.179771j -0.14338+0.130321j 0.315035-0.406662j 0.0116278+0.446876j 0.374915+0.751676j 0.00971073+0.132341j -0.269184+0.0820485j 0.389726+0.112807j -1.56096-0.875365j 0.352209+0.234417j -0.590808-0.311537j -0.00972655+0.0124584j 2.05635-0.888668j 0.134343-0.546222j -0.558462-0.109436j -0.249396-0.104548j -0.443508+0.0668979j -0.340167+0.160668j 0.714233-1.00249j 0.357341+0.338189j -0.101254-0.296789j 0.425678-0.0159315j 1.16983+0.241072j -0.355483+0.362964j -0.69585+1.49635j 0.622554+0.697261j -0.20367+0.0404851j 0.673586-1.50449j 0.298658-0.70186j -0.367666-0.0053834j -1.28277-0.596697j 1.29117+1.83414j -0.138657-0.138123j -0.645706+0.148266j 1.4596+0.60297j -0.687889-1.28671j -1.39121+0.469093j 0.919114-1.02122j -1.32865+1.40874j -1.59485+0.37939j -0.650596+2.31316j -0.101028-0.514246j -2.61555-0.252278j 
0.310621+0.945478j 0.487983+0.523558j -1.90542-1.71872j -0.230412-0.639565j -0.647372-0.87551j 0.587019+0.410988j -0.452715+0.833911j 2.12054-2.2566j -0.330738+0.229718j -0.704404-0.134888j -0.0321567+0.190192j -0.393241+0.42762j -0.0302416+1.0442j 0.461757+1.26003j -0.530948+1.02339j -0.165044-1.4819j -0.5585+0.428561j 0.666144+0.543972j -0.773169-0.597091j 0.313497+0.804774j 1.4869-1.28872j -1.11462+0.390046j 0.0728021+0.535461j 0.165465+0.489052j 0.162996-0.294172j 0.54142+0.0801753j 0.626104-0.327788j -0.845206+0.0401554j 0.14896-0.250153j 1.1138-0.312444j -0.510692-0.0785352j 0.00961638+0.730792j -0.0306234-0.99596j -0.372496-1.36686j 0.0774581-0.130749j -0.112296+0.762441j -0.117054+0.177131j 1.33389+0.889496j 0.222632+1.36315j 0.871878-0.423871j 0.268817-0.214367j -0.836917+0.0748651j 0.105098-0.107558j -1.7916+0.115436j 0.155079+0.166822j 0.077894+0.0819239j 0.707974-0.904207j 0.225276-1.05249j 0.159178-1.53732j 0.429497+0.230436j 0.200346-0.083388j 1.79405-2.39763j 0.0252459+0.656602j 0.654523+1.15804j -2.91936-0.571332j 0.703977+0.0429853j -0.122565+0.286958j 0.383801+0.461j -0.554341-0.421764j 0.0673458+0.348137j -0.292159+0.181801j 0.0939671-0.0309995j 0.167831+0.439811j 0.779019-0.150517j -0.104201-0.308385j 0.300494-0.469322j -0.569839+0.323498j -0.583677-0.115368j -0.00619469-0.255264j -0.819026-0.0396637j 1.12202+0.392219j -0.265795+0.279252j -0.558715-0.00998265j 0.0725132-0.248281j -0.165944-0.82059j -0.32825+0.148739j -0.327344+0.00540945j -0.900682+1.1159j 0.553567-0.839114j -0.395284+0.607762j 0.0678436+1.08524j 0.320997+0.230968j 0.748655+0.118902j -0.328482+0.111894j 0.123394+1.04533j -0.493945+0.858123j 0.539399+1.03267j -0.00181958-0.425929j 0.433763+0.213832j -0.243496+0.659478j -0.0156324-0.923842j -1.46412-0.782535j -0.28885+0.78239j -0.0127258+0.821891j -0.190451-0.245608j 0.326465-1.0005j -0.191616+0.251343j -0.991396-0.156139j -0.706117+0.215131j 0.0340138+0.944059j -0.811917-0.443956j 1.56746+0.239063j -0.0274249-0.658459j 0.408862-0.733082j 0.467808-0.557104j 0.243271+0.157242j -0.930521+0.395046j 0.331752-0.691962j 0.688904-1.38224j 0.287831+0.144415j -0.552071-0.330446j 0.936895+0.264415j -1.13162+0.166857j -0.224016-0.548636j 0.91859+0.462727j -0.394212-1.32019j 1.2727+0.650333j -1.8499+1.4843j 0.192114-0.625069j 1.24863-0.833514j 0.17726-0.385435j 1.09017+0.949108j -0.295255+0.740275j -1.09088-0.992957j -0.483197-0.0401824j -0.244793+0.525303j 1.30254+2.14544j 1.06765-0.0083547j 0.267795+0.651643j -0.112141+2.78462j 
