-0.112873+0.0103262j -0.0496145+0.00522611j -0.11751+0.205639j -0.327085+0.205526j -0.50061-0.225645j -0.242764-0.0129389j 0.208588+0.243932j 0.246157-0.188998j 0.107527-0.0672751j -0.207202-0.0229208j 0.411002-0.0378773j 0.0287163+0.00443391j -0.070894+0.00866471j 0.0698825-0.0197137j 0.0367086-0.0228757j -0.00419718-0.0822444j -0.014515-0.0280202j 0.0151425-0.0565823j 0.0126781-0.00741311j 0.0170727+0.00643092j 0.0641583+0.0260073j 0.0141748+0.00273979j -0.0132656+0.0121701j 0.00976128-0.0042736j 0.0111363-0.0110959j -0.000679751+0.0577151j 0.00359713+0.00472815j 4.33247e-05+0.011533j -0.00134003-0.00882391j 0.00688985-0.00963732j 0.0217271-0.00269646j 0.00375473+0.00544056j -0.00486923-0.00776375j 0.0118978+0.00332905j -0.0204769+0.0100173j -0.0233105+0.0160358j -0.00571376-0.0175121j -0.0203688-0.00990306j -0.0182181-0.00933721j -0.0109991-0.0179697j 0.0186666+0.0445527j 0.0192096+0.00195295j -0.00273345-0.0116602j 0.0108529-0.0054494j 0.0102387+0.0170181j -0.0323568+0.0236658j 0.00636085-0.00368882j 0.0211018+0.0110278j 0.000942651-0.000400972j -0.00377743-0.00763339j -0.0220371+0.00908865j -0.0144445+0.00062146j 0.00367101-0.000535162j 0.00516664-0.00486436j 0.00429743+0.0076345j -0.0075896+0.0134074j -0.0180089-0.00468687j 0.00573933-0.00343339j 0.0135155-0.0102266j -0.00186335+0.00366169j 0.00662439-0.00841544j 0.0105884+0.00554251j -0.0117814+0.0143058j 0.00935835+0.0101321j 0.00193575-3.81503e-05j -0.00188218+0.0156042j -0.0116834+0.0151964j -0.0095233-0.0173624j -0.00529032+0.00944196j -0.00670375+0.00478649j -4.1849e-05-0.000141796j 0.000623669+0.000365192j -0.000651492+0.00287763j 0.00365889-0.00842148j -0.00198377+0.00134676j -0.00363519-0.000808399j 0.000446987+0.00164825j -0.0109619+0.00978305j -0.0111793-0.00090959j 0.00195734-0.00155357j -0.00475258-0.0128938j -0.00190948-0.0021334j 0.00114226+0.00192618j 0.0146933-0.00818901j 0.00106902-0.000332982j 0.00163483-0.00273751j -0.0200806-0.00567824j -0.00210008+0.0154311j 0.0178152-0.0182985j -0.00398328-0.000399971j -0.00562223+9.71068e-06j 0.00236136-0.00529523j -0.00822137+0.00183518j -0.00780343+0.00899043j 0.00725972-0.0140099j -0.00657224+0.00382516j -0.0149317+0.00228291j 0.00748944+0.0157539j 0.0187701+0.0137976j -0.000907216-0.0132066j 0.0205707+0.00777076j -0.00602409+0.00500659j 0.00377986+0.00594888j 0.00548545-0.00563161j 0.0147175-0.00956154j 0.0122119+0.00812276j -0.00168659-0.00478617j -0.00351268-0.00258244j 0.000835118+0.0110778j 0.00706565+0.00243705j 0.00595767-0.00422864j 0.0159859-0.0078347j -0.00114764+0.00100204j 0.00262926+0.00265889j 0.00604556+0.00353088j -0.00133944+0.0113675j 0.00125801+0.000343193j 0.00414478+0.000881402j 0.0113207-0.000783368j -0.00384207-0.0202451j 0.00616944+0.00329092j 0.000245678+0.00416823j -0.00653425-0.00331308j -0.00554863-0.00170866j 0.000983094+0.00464208j 0.000173672+0.00802845j 0.00567902+0.00190611j -0.000380679+0.00150234j -0.00249251+0.003386j 0.0056127+0.00243398j 0.00329055-0.00038924j -0.0108657+0.00994875j 0.00187255-0.00359417j -0.00863146-0.00344753j 0.00141064-0.00489809j 0.00645774+0.00424684j -0.00837048-0.00355896j 0.0124947-0.00608076j -0.00370703-0.00824762j 0.00727259+0.00984498j -0.000408202+0.00709072j 0.00847238+0.00344654j -0.00055382-0.0036124j -0.0047836-0.000397405j 0.00335649-0.0217225j 0.00820449+0.00817645j -0.000377023-0.0045148j -0.00598154+0.0111652j -0.00572063+0.000996705j 0.00934511-0.00470797j -0.00614192-0.00926235j -0.00964637+0.0175137j -0.00104018-0.00473679j -5.74806e-05-0.00262186j -0.013843+0.00465301j 0.00550479-0.0112345j -0.0102017+0.00658022j 
-0.202775-0.00366319j 0.0252222+0.00630862j -0.382036+0.241302j -0.0878032-0.152067j -0.148159+0.0709324j 0.145694-0.322578j -0.0770983-0.318036j -0.47768-0.256606j 0.0600725+0.258321j -0.153306+0.200786j 0.00627937+0.204278j 0.0919683+0.00899947j -0.0596973+0.0023799j 0.0877226-0.000284056j -0.00522481+0.00443354j 0.0225318-0.00374964j 0.0624967+0.0254957j 0.000770456+0.0126712j -0.0186767+0.0388822j -0.0313396-0.00519556j -0.0133996-0.0512835j 0.0493512-0.0177979j 0.0147693+0.0200952j 0.0437256-0.000798442j -0.0242598-0.0248049j -0.017197+0.00288567j 0.00704377-0.00284455j 0.00187718+0.0202722j 0.00481519-0.0124221j 0.0073532-0.00100421j 0.0233709-0.0134993j 0.0298262+0.00875612j -0.00243509-0.00578405j 0.00397943+0.00223231j -0.00915471+0.00707005j -0.0354919+0.01486j -0.0201423-0.00410513j 0.0129368-0.0137083j 0.0192716-0.00224551j -0.0019956-7.02585e-05j 0.00416279-0.00854294j -0.022842-0.0138238j 0.00811638-0.0211998j 0.0127574+0.00240172j -0.00991659-0.0106603j 0.0087055-0.0201174j 0.00236126-0.0180136j 0.00602664-0.0117927j 0.0142516+0.0167216j 0.00120684-0.0059102j 0.0150658+0.00948629j -0.00299023+0.00318174j -0.000817256+0.00577963j -0.00269365-0.0120789j -0.00186776-0.00847187j 0.0105009-0.0299552j -0.0116494-0.00992336j 0.00886597-0.0210547j 0.0141424+0.013724j 0.000214735-0.000352029j 0.00179893+0.00156096j -0.00352396+0.0216646j -0.0302106-0.00217416j -0.00962816+0.00863066j -0.00194879-0.000349171j -0.00450452-0.00704447j 0.0133356+0.01579j -0.00672149+0.00807413j -0.00326703+0.00683588j -0.00301703-0.00605491j -0.00262245-0.000434938j 0.00102199-0.00147019j -0.00425287+0.0122799j 0.00120226-0.00599628j -0.00415458+0.00103091j 0.000875056-0.00297261j 0.00841596-0.00296101j -0.000598067+0.0159928j -0.0226093+0.00865096j -0.00723923-0.00639225j 0.0019934-0.000502797j 0.00392557+0.00323071j -0.0035698-0.00459913j 0.0168472+0.00571251j -0.00486136+0.0029608j 0.00233654+0.000629129j -0.0064575+0.000346893j 0.0099527-0.00324128j 0.0217236-0.00900909j 0.00303924-0.00353465j 0.00685511+0.00139491j -0.00227261-0.000548182j -0.00478755-0.0177004j -0.00106917+0.000544157j -0.0102498+0.0150893j -0.00355548-0.00577863j 0.00352877+0.00307392j 0.00456514+0.00803133j -6.01737e-05-0.00225362j -0.00887971-0.0021056j -0.0220603-0.0063711j 0.0123174+0.00115946j -0.00738904+0.0118066j 0.0106882-0.00745153j -0.0034909-0.00202524j 0.00538515+0.00221843j -0.00401546+0.00433794j 0.002453+0.000189597j -0.00604016-0.0163306j -0.00526547-0.0159374j 0.000928171-0.000615691j 6.62219e-05-0.00132623j 0.0120552-0.00246307j -0.000481233+0.00707873j 0.00447954+0.00158532j 0.00550826-0.000210202j 0.00172315+0.00498756j -0.00252595-0.0188122j -0.00413394-0.0019536j -0.00375076+0.0103468j 0.00175231-0.00655453j -0.00441985-0.00178209j -0.00052516-0.00467027j 0.0125592+0.00450828j 0.000580618+0.0136127j 0.00600982+1.98459e-05j -0.0008372+0.0165072j -0.010692+0.00601789j -0.0115198+0.00597436j 0.000169065+0.00286568j -0.00248458-0.0059675j 0.000213866-0.0094019j -0.00176602+0.00523876j -0.00432329+0.000598134j 0.00913412-0.00195767j -0.00618409+0.0119245j -0.000147284-0.0101731j 0.0109219+0.00629831j 0.0107226-0.00806163j -0.0059622+0.00309877j -0.00152761+0.000695157j -0.00119479+0.00466193j -0.00194069-0.0054614j -0.00369642-0.00694466j -0.0047013-0.00577651j -0.00700713-0.0118996j -0.00706978+0.00769872j 0.000704641+0.0042403j -0.00682674+0.00270929j 0.0101831-0.013506j 0.00722992-0.00628456j -0.00905802+0.00192164j 0.00410726-0.014401j 0.0112634-0.00365009j -0.0070697-0.00174705j 0.00826987-0.00967645j -0.00143463-0.00575711j 
-0.0892123-0.00758316j 0.161902-0.0234621j -0.334506-0.263543j 0.135865-0.195034j -0.166428+0.237595j -0.659371+0.0885313j -0.0636017-0.184623j 0.0766063+0.260203j -0.271644+0.017613j -0.172986-0.0339983j -0.0172487+0.00923483j 0.0866231-0.00366815j 0.0285154+0.00685934j 0.0452737+0.0723819j 0.00788814-0.00163608j -0.0264226+0.0175344j -0.0398645+0.0331246j 0.00969137+0.0103104j 0.0601706+0.00498655j -0.0220205+0.0792247j 0.0161772-0.0164441j -0.0252191-0.0126254j 0.0253375-0.00225575j -0.00320839+0.0250482j 0.00108647-0.0147501j -0.00408154-0.00179555j 0.000411232-0.0185265j 0.0129861+0.00698404j 0.0074199-0.0083078j -0.00188696+0.00826629j -0.0113021-0.0105653j 0.0262117-0.00934918j 0.00516578-0.00496924j 0.00112227+0.00133357j -0.01899-0.00165654j -0.021506-0.0294213j 0.000735355-0.0109063j 0.0139021+0.01j 0.00185513+0.00310361j -0.0104607-0.00430112j 0.00423956-0.00281651j 0.0181391-0.00643369j 0.000463889+0.0127419j -0.0133273-0.0224761j 0.00731719+0.00415201j -0.00499248-0.00246874j -0.0181777-0.00546043j 0.00547846+0.00191872j -0.0109073-0.0156707j -0.00789751+0.00789968j 0.0291337-0.00470638j -0.0317744-0.00135618j -0.00286623-0.00955934j 0.013421-0.000424448j -0.00550847+0.0374755j -0.00703205-0.0151218j 0.0182996-0.0173589j 0.00397971-0.0230365j -0.021319-0.000643966j -0.0112162+0.0126349j -0.0147987+0.00354167j 0.00677951+0.00116067j -2.59353e-05+0.00584756j 0.000837203-0.00283334j -0.00707946-0.00104514j -0.00342389-0.00227868j 0.00175015-0.000384512j 0.0040874+0.00189745j -0.00178897+0.00100738j 0.000466028-0.00329694j -0.00133618+0.00199232j -0.00185566-0.000313447j 0.00193316+0.00805295j 5.11219e-05+0.00695843j -0.002381-0.00145277j 0.00311996-0.000909091j 0.0104353-0.00386531j 0.0104029-0.000701996j -0.00467648+0.0146814j -0.0109702+0.00753787j 0.0146341+0.0066785j -0.000634304+0.00432368j 0.00118499-0.00117918j 0.000717743+0.011608j -0.000329138-0.00670319j 0.000951092+0.000786076j -0.00920352-0.000674246j 8.03045e-05+0.00793097j 0.0146517+0.0181272j 0.0122552+0.00169999j -0.00559873+0.00836617j 0.00816066-0.00212345j 0.00782256-0.0033376j 0.00356977-0.00468498j -0.00349707-0.0060115j -0.000201182-0.00168396j -0.0113428+0.00443676j 0.00507233-0.000901123j -0.0035882+0.00237972j 0.0128646+0.00884893j 0.00882382+0.000163369j 0.0046223-0.00582553j 0.00212511-0.00248009j -0.0145306-0.00264944j -0.00219318-0.00109993j 0.00990143+0.00315564j -0.00387037+0.0121905j -0.00589868-0.018665j 0.00254135+0.00775686j -0.00630272+0.00602883j 0.00224525+0.00249171j -0.000558419-0.00379801j 0.00718538+0.00214268j -0.00360102-0.00369135j -0.00170648-0.00334421j 0.0115211+0.000154494j 0.0104698+0.00477011j -0.0108109+0.01596j -0.00620581-0.0111197j -0.0022748-0.0018136j 0.000227657-0.00669519j -0.0100239+0.00166233j -0.0058391-0.00934299j -0.00287391+0.00998349j -0.0156818-0.00270005j -0.0118984+0.000121986j -0.0180079+0.0175904j 0.0190873+0.000220516j 0.0017986+0.0107455j 0.000787882-0.0050449j -0.00478633-0.00161299j 0.0154424+0.015297j 0.00087517+0.00274493j -0.00604307+0.000505952j -0.00150808-0.0015105j -0.000120652+0.00140147j -0.00276909-0.00518493j 0.00494115-0.00239171j 0.00181282-0.0119194j -0.00551165+0.00260537j -0.00525731+0.00531316j -0.00486325-0.00722091j 0.00232986-0.00708163j 0.0016164-0.00179864j 0.00323624+0.00628631j -0.00587259+0.000912563j 0.00255323+0.00267865j 0.00720178-0.00504471j -0.00190778+0.00731272j 0.00478225-0.0056993j 0.00582738-0.000842911j -0.00291281-0.00397893j 0.00251927-0.00307194j 0.00490443-0.00194847j 0.00133284-0.0023866j 0.00236198-7.68713e-05j 0.000966935-0.00425363j 
0.00234425-0.051031j 0.023238-0.0107403j -0.0107547+5.79179e-05j -0.0383299+0.00828489j -0.0127725-0.0481803j 0.0192776-0.0135052j 0.00570174-0.0068795j 0.0541549-0.0380513j -0.0333866+0.0167089j 0.0210707+0.0269026j 0.0415914-0.0426409j 0.0559896-0.0322268j -0.0423929+0.00403097j 0.00211269-0.18561j 0.159662-0.174166j -0.33538+0.0903798j -0.0301998-0.0769602j 0.379266+0.159386j -0.0425048-0.116631j -0.231468-0.185952j -0.01291-0.114732j -0.101182+0.0161631j -0.0710744-0.200472j 0.211773+0.0349384j 0.226756+0.0165932j -0.206433-0.191558j 0.0933448-0.0367221j -0.018782-0.0271489j -0.0586302+0.0690322j -0.0952495+0.0575778j -0.00780353-0.00364986j -0.0136921+0.0150966j -0.015861+0.0447855j -0.0640885-0.0665912j 0.0423396+0.0239075j -0.0386738-0.0206979j 0.0155684+0.0123117j 0.0465326+0.0342616j -0.0233108+0.000159617j 0.00821956-0.0214522j 0.0188694-0.00375719j -0.0156348+0.0284771j -0.0212451-0.02848j -0.0401151+0.0496816j -0.0654401+0.0715159j 0.0134312-0.0117987j -0.00916851+0.0038832j 0.0139405-0.0295999j -0.0577487+0.0228818j -0.0119788+0.036414j -0.0169997-0.0178772j -0.0121035-0.0115022j 0.0291478+0.0120215j 0.00489934-0.0129117j -0.0216106+0.00744286j 0.0171289+0.00431894j 0.0481771+0.0240748j -0.0460269-0.0225476j 0.0311873+0.0143035j 0.00372698-0.00938699j 0.00199794-0.00205326j 0.0064473+0.000827547j -0.000825898-0.00160074j -0.0399356-0.00416995j -0.0372274+0.0229465j 0.0220056-0.0292559j -0.00859509+0.00457903j 0.0157582-0.0229641j 0.011372-0.068161j 0.0322948-0.0252474j 0.00326118-0.000431477j -0.00275724-0.0158803j -0.0138662+0.000983843j -0.0156842+0.0116802j 0.00764597-0.00761998j 0.021851+0.0123895j 0.00869216-0.0165793j 0.0148138-0.00354523j 0.00176967-0.0151223j 0.0230598-0.0101924j -0.00690196+0.0167643j 0.00761436-0.00672095j 0.00369928-0.0117387j -0.0383586+0.00054375j -0.0363079+0.00113293j 0.0026861-0.00125217j 0.0244565+0.0113431j 0.0125759+0.00763198j 0.00572752+0.00126957j 0.0189318-0.000530387j 0.00133529+0.0178942j 0.00275526-0.000812321j 0.00858725+0.00555096j 0.0164684-0.00819474j 0.00712758+0.00435192j 0.00866812-0.0255904j 0.00821849-0.0130745j -0.00287797-0.00462681j 0.000458655+0.0121367j -0.0108287-0.0114719j 0.0110009+0.00126094j -0.0245138-0.0205062j 0.0101894+0.00225512j -0.0107069+0.00504732j -0.00953956+0.00400966j 0.000401969+0.0118135j 0.0134075-0.0148305j 0.0215969-0.0169372j -0.00271612-0.00726165j 0.00938535-0.0118519j 0.0100885+0.00676488j -0.000376083+0.00403609j 0.00929192+0.00413227j -0.00912977+0.0151557j -0.00156068-0.0163932j -0.00496437+0.00683887j -0.000592806-0.0122909j -0.00571817+0.00821261j -0.018649+0.00992534j 0.00629554+0.000972076j 0.0154004-0.0143019j -0.0108631+0.00473537j 0.0147425-0.00656344j -0.000707793-0.000553049j 0.0105909-0.00535881j 0.0212022-0.00582334j 0.00845419-0.00508397j 0.0010243-0.0113434j -0.00193878+0.0193184j 0.0105372-0.011192j -0.025096-0.00252665j 0.00423133-0.00609308j 0.0144204+0.0115081j 0.00707785-0.00718476j -0.000570063-0.00516812j 0.0203274-0.00166104j 0.00562063+0.00446463j -0.00628221-0.000233449j -0.0105007-0.00792834j -0.0339616-0.0132589j -0.00518205-0.0113152j -0.0145952+0.00548955j 0.0044723+0.00380508j 0.0248263-0.0217864j 0.00304217+0.00399108j 0.000151074-0.00973846j -0.0155617-0.00920749j -0.00835148-0.00933928j 0.0139863-0.0225257j -0.0238852+0.00484943j 0.0423376+0.0215108j 0.0120423-0.0477135j 0.01472+0.00488591j -0.00735663+0.0303846j 0.0550344-0.0181742j -0.00608383+0.0486398j 0.0464553-0.0367339j 
0.0200197-0.0376778j 0.0113398+0.0525919j -0.0136028+0.00124748j 0.0225536-0.00799514j 0.00543503+0.00934161j 0.02635-0.0266253j 0.0337472-0.0350639j -0.0528875-0.0474313j -0.00309326-0.0334186j -0.0368613+0.0548046j 0.0404603+0.0202185j 0.0668028-0.0342376j 0.0122646-0.0513578j 0.178865-0.148472j 0.200012+0.121483j -0.201151+0.0188969j -0.12191-0.0624662j 0.0442578+0.0480536j 0.0587638+0.217494j 0.194778+0.0308291j -0.185693+0.227452j 0.182405+0.15803j 0.0364358+0.278864j -0.0878626+0.135316j 0.101076+0.0397402j 0.205894-0.143193j 0.073021+0.0217464j 0.0666872-0.0894912j -0.124872+0.0378356j -0.0720574-0.0387456j 0.00238212-0.00980872j -0.0260591+0.00637627j -0.0385302+0.00744471j -0.0234846-0.046718j -0.00414344-0.00947857j -0.0022247-0.00834956j 0.00652051-0.0171731j 0.00305039-0.00332879j 0.00630531+0.00451087j -0.0235386+0.0174839j -0.0133308+0.0571074j -0.00122458+0.0202197j 0.0455552+0.0814726j 0.0325543+0.00830931j 0.035684-0.0274223j -0.00489347-0.00102711j -0.00155318-0.0330934j -0.0361579-0.0345893j -0.0134212-0.0224983j 0.0211924-0.0313213j -0.0132893+0.0025829j -0.00300176-0.0283555j 0.0337434-0.020527j -0.0323678-0.019319j 0.0310699-0.0164154j -0.0141933-0.00286271j 0.0224903-0.0620136j 0.0133579+0.050314j 0.0209902-0.05169j 0.0187515-0.0229604j -0.0347459+0.0234685j 0.03222-0.0068702j -0.000689331-0.0186489j -0.0304608-0.000770695j 0.0269512-0.0129635j 0.0450435+0.0104448j -0.00574456+0.00403973j 0.0151606+0.00887069j 0.00773352-0.0160552j 0.0245494+0.0537627j 0.00849698+0.0096763j 0.00279343-0.0124097j 0.00323064-0.010193j -0.0252634+0.00514012j 0.0209221+0.00611025j -0.00067841+0.0217726j 0.00104877-0.00117157j 0.0133356+0.0009396j 0.0139436-0.00972195j 0.00926745-0.0025883j -0.0276023+0.0187089j 0.0064259-0.00268526j 0.00175991+0.00285216j -0.0176075-0.0186735j 0.00127098-0.0122529j 0.0109327+0.00671946j 0.0138149+0.000872711j 0.00468193+0.0116192j 0.00562682-0.00236096j 0.00507824-0.00088682j -0.00478226-0.0244176j -0.00670548-0.0109025j 0.0154687+0.00799366j -0.0136165-0.00324905j 0.00138608-0.00577373j 0.00787022+0.0248584j -0.00862145+0.0044595j 0.00331003-0.0110914j 0.0157845+0.0115714j -0.00127039-0.0118316j -0.00780134+0.0157694j -0.0167387+0.0124372j -0.011319-0.000363483j -0.00775762+0.00350414j 0.0107671-0.0119997j -0.00609448-0.00343308j -0.00739228-0.00354397j -0.00758312-0.0135372j -0.00599198-0.0152061j -0.00868351-0.0123215j -0.0108383-0.0113867j -0.0132522+0.00625647j -0.00204622+0.00873649j 0.00855502-0.0327815j 0.00220284+0.0167594j 0.00830382-0.0156816j -0.0105797+0.00594453j 0.017133+0.00190553j 0.00946439+0.0159258j -0.00483646-0.0148712j -0.00330298+0.00112435j -0.0149437+0.0127113j -0.003245-0.00687194j 0.00255086-0.00488844j -0.00681063-0.00112599j -0.00943718-0.020177j -0.0134552+0.0139817j 0.00230252+0.00148585j 0.0165955-0.0109232j -0.014189-0.00161242j -0.00271971+0.00760055j -0.0208435-0.00526457j 0.00978547-0.00606767j 0.00576826-0.018611j -0.00277074+0.00446621j 0.011995-0.0119806j 0.00699378-0.00524836j 0.00530938+0.00973118j 0.00126432-0.0076332j -0.00224514+0.00644625j 0.0155817+0.001423j -0.00199542-0.0162587j 0.00344699+0.0106799j 0.0243023+0.0217969j -0.00839383+0.00163666j 0.00299746-0.00184209j -0.00723308+0.00871787j 0.00775098+0.01578j 0.0161317-0.000288132j -0.0121047+0.0147971j -0.0151702+0.0306573j 0.0265949+0.00179673j -0.00256811+0.0382351j -0.0457609+0.0113398j 0.00996569+0.026668j -0.0350879+0.041168j -0.000960745+0.0322755j 
0.0456977+0.0136567j 0.0110875+0.0392376j 0.0206929-0.019138j 0.0203018+0.010306j -0.0404404+0.00222361j 0.00270185+0.0250563j -0.036516-0.00487945j -0.0492749+0.0713732j -0.0205921+0.0260769j -0.00884221+0.0107143j -0.00576365+0.0133538j 0.056184+0.0199511j 0.000454417-0.0477863j 0.251724-0.0799529j 0.017542+0.141276j 0.0877147+0.210727j -0.0327368-0.296585j 0.0490083+0.135375j 0.1114+0.062853j -0.18776-0.0259181j 0.158114-0.294036j -0.126657+0.456547j -0.0905972-0.0564941j -0.0396027-0.271886j 0.06907+0.12776j 0.00198593+0.0174341j 0.0524311+0.074555j 0.0613421-0.0209497j -0.14039-0.00410483j -0.0222423-0.0287469j 0.00895834-0.00941575j -0.0157288-0.00313527j -0.0523091+0.0158657j 0.0312469+0.0650152j -0.0410982+0.0113469j 0.0350755-0.00414514j 7.63269e-05-0.00403953j 0.0396212+0.0207111j -0.000980769-0.00370869j 0.0313103-0.00305249j 0.00591255+0.0186922j -0.0186052+0.00351575j -0.0355968+0.0240857j -0.0117637+0.00431259j 0.0120181+0.00740864j 0.0130563-0.0489834j 0.00866618+0.0174571j -0.00233111+0.0100333j 0.000909915+0.0380202j -0.00720779-0.0185798j -0.00969388+0.0378529j -0.0318275+0.0516056j -0.018235-0.0331511j -0.0021027+0.0198139j -0.0218448+0.0209149j 0.0149375-0.0132407j -0.0198154+0.000613931j 0.0148333+0.0138684j -0.0257826+0.0112593j 0.00798383-0.0260307j 0.0694999-0.0299567j 0.0446659-0.00284116j 0.00766489+0.000322039j -0.0220506-0.0155116j 0.0374258-0.00130883j -0.0238873+0.00417914j -0.00602515+0.000724165j -0.0126788-0.00015256j 0.0172818-0.00564804j 0.00189381+0.00993846j -0.00104036+0.0124522j 0.000918036-0.0117944j 0.00829845-0.00344417j -0.0193632-0.00276001j 0.0161405+0.0132738j -0.00794028+0.0077394j -0.00805843-0.00734971j 0.0165124+0.00512787j 0.00789146-0.000895077j 0.0185869-0.00565087j -0.026246+0.00280671j 0.00388192-0.00833752j -0.0142973+0.00433952j -0.00140763-0.0223197j 0.0167725-0.0150724j 0.00860013-0.0198549j -0.0064003-0.0205564j -0.00829619-0.000893247j 0.00829013+0.00612311j 0.00644222-0.0219113j -0.0146217-0.0052896j -0.0147743-0.00942888j -0.00576194+0.00581295j 0.00782774-0.0128808j -0.0154199-0.00474355j -0.0122263-0.0103184j 0.007727-0.00209069j -0.00883304-0.0132188j -0.0106626+0.00128423j -0.00888445-0.00277868j -0.00467739-0.00543971j 0.0072932+0.000794504j 0.00882263+0.0128148j 0.00336754-0.00381455j -0.00374817+0.00367374j 0.0134757-0.0136844j -0.0033245+0.00310475j -0.00375071-0.00351573j -0.00200149+0.0021564j 0.00400234+0.0058246j 0.0161044+0.013391j 0.0100836+0.00544337j 0.000266232+0.00552443j 0.00351103-0.00355776j -0.00761683-0.00340935j 0.0062143+0.0208639j 0.00765187-0.00283325j 0.00596021-0.013647j -0.00278095-0.00585988j 0.00102089-0.0048796j 0.00264354-0.013397j 0.0168729+0.0053511j -0.00029973+0.0165763j 0.00230989-0.00461653j 0.00835634+0.00187152j -0.0120301+0.00234887j -0.00899419-0.0016465j 0.00253662-0.00661717j -0.0125332+0.00281166j 0.00351889+0.00303849j 0.0201065+0.00693159j 0.00537808-0.00336503j 0.0101764-0.00734082j 0.0255519-0.0135048j -0.00153897-0.00440698j 0.0233941-0.00116494j -0.016866-0.00994917j -0.00422854-0.00577771j 0.00609286-0.00461185j 0.00390914+0.00488644j -0.00994122-0.00360156j -0.0027581+0.0011812j -0.0103623+0.0156579j -0.0123366+0.0116433j -0.00508645+0.0106064j -0.0115817-0.00572372j -0.0156237-0.0014302j -0.0244823+0.00858779j 0.00177748-0.0237975j -0.020224+0.00581032j -0.0120341+0.00667248j 0.0127486+0.00781036j -0.00364307+0.00520502j -0.0159246+0.00748754j -0.00977128+0.0100059j -0.00641545+0.00308223j -0.0013872+0.0163486j 
